,Solar,Wind Offshore,Wind Onshore
2019-01-06 22:00:00+01:00,0.0,1185.0,4057.0
2019-01-06 23:00:00+01:00,0.0,1118.0,3756.0
2019-01-07 00:00:00+01:00,0.0,525.0,2273.0
2019-01-07 01:00:00+01:00,0.0,694.0,2370.0
2019-01-07 02:00:00+01:00,0.0,937.0,2484.0
2019-01-07 03:00:00+01:00,0.0,986.0,2505.0
2019-01-07 04:00:00+01:00,0.0,1055.0,2575.0
2019-01-07 05:00:00+01:00,0.0,1184.0,2709.0
2019-01-07 06:00:00+01:00,0.0,1346.0,2977.0
2019-01-07 07:00:00+01:00,2.0,1499.0,3214.0
2019-01-07 08:00:00+01:00,50.0,1662.0,3550.0
2019-01-07 09:00:00+01:00,154.0,1866.0,4063.0
2019-01-07 10:00:00+01:00,218.0,2156.0,4977.0
2019-01-07 11:00:00+01:00,328.0,2437.0,6018.0
2019-01-07 12:00:00+01:00,542.0,2692.0,7299.0
2019-01-07 13:00:00+01:00,655.0,2917.0,8753.0
2019-01-07 14:00:00+01:00,460.0,3052.0,9928.0
2019-01-07 15:00:00+01:00,174.0,3130.0,10657.0
2019-01-07 16:00:00+01:00,40.0,3220.0,11226.0
2019-01-07 17:00:00+01:00,0.0,3344.0,11929.0
2019-01-07 18:00:00+01:00,0.0,3408.0,12452.0
2019-01-07 19:00:00+01:00,0.0,3437.0,12786.0
2019-01-07 20:00:00+01:00,0.0,3456.0,13009.0
2019-01-07 21:00:00+01:00,0.0,3457.0,13128.0
2019-01-07 22:00:00+01:00,0.0,3450.0,13120.0
2019-01-07 23:00:00+01:00,0.0,3478.0,13261.0
2019-01-08 00:00:00+01:00,0.0,3556.0,11077.0
2019-01-08 01:00:00+01:00,0.0,3560.0,11378.0
2019-01-08 02:00:00+01:00,0.0,3561.0,11705.0
2019-01-08 03:00:00+01:00,0.0,3564.0,11950.0
2019-01-08 04:00:00+01:00,0.0,3572.0,12211.0
2019-01-08 05:00:00+01:00,0.0,3590.0,12400.0
2019-01-08 06:00:00+01:00,0.0,3598.0,12581.0
2019-01-08 07:00:00+01:00,2.0,3590.0,12732.0
2019-01-08 08:00:00+01:00,202.0,3578.0,12786.0
2019-01-08 09:00:00+01:00,754.0,3558.0,12841.0
2019-01-08 10:00:00+01:00,1193.0,3550.0,12845.0
2019-01-08 11:00:00+01:00,1283.0,3549.0,12836.0
2019-01-08 12:00:00+01:00,1232.0,3544.0,12818.0
2019-01-08 13:00:00+01:00,1170.0,3549.0,12817.0
2019-01-08 14:00:00+01:00,898.0,3554.0,12785.0
2019-01-08 15:00:00+01:00,410.0,3561.0,12896.0
2019-01-08 16:00:00+01:00,90.0,3569.0,12950.0
2019-01-08 17:00:00+01:00,0.0,3582.0,12896.0
2019-01-08 18:00:00+01:00,0.0,3599.0,12758.0
2019-01-08 19:00:00+01:00,0.0,3613.0,12600.0
2019-01-08 20:00:00+01:00,0.0,3616.0,12379.0
2019-01-08 21:00:00+01:00,0.0,3607.0,12046.0
2019-01-08 22:00:00+01:00,0.0,3597.0,11450.0
2019-01-08 23:00:00+01:00,0.0,3571.0,10995.0
2019-01-09 00:00:00+01:00,0.0,3559.0,10856.0
