datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2023-06-29 15:00:00,1.6318987947278556,294.3197645708168,280.07434536397045,0.0,0.2546107791717691,166.65486,85.20746
2023-06-29 16:00:00,2.406311611412389,302.4347355077408,279.8754469804727,116.1117006208545,0.2546107791717691,164.43904,83.50888
2023-06-29 17:00:00,2.406311611412389,302.4347355077408,279.8754469804727,116.1117006208545,0.2546107791717691,168.49266,83.17702
2023-06-29 18:00:00,2.406311611412389,302.4347355077408,279.8754469804727,116.1117006208545,0.2546107791717691,176.55336,82.41345
2023-06-29 19:00:00,3.393716562466203,307.35078071881463,279.3681067985352,383.6996684975656,0.2546107791717691,181.26342,84.41781
2023-06-29 20:00:00,3.393716562466203,307.35078071881463,279.3681067985352,383.6996684975656,0.2546107791717691,185.37364,84.93445
2023-06-29 21:00:00,3.393716562466203,307.35078071881463,279.3681067985352,383.6996684975656,0.2546107791717691,196.03733,85.09096
2023-06-29 22:00:00,3.876905489634865,308.04679731408675,278.5298698931695,981.873191362306,0.2556095418953746,202.48205,85.54852
2023-06-29 23:00:00,3.876905489634865,308.04679731408675,278.5298698931695,981.873191362306,0.2556095418953746,207.5898,88.08344
2023-06-30 00:00:00,3.876905489634865,308.04679731408675,278.5298698931695,981.873191362306,0.2556095418953746,205.70843,95.85868
2023-06-30 01:00:00,3.3277994679227683,300.67598513622147,280.72375143177817,907.8629750353936,0.2556095418953746,205.7589,93.50681
2023-06-30 02:00:00,3.3277994679227683,300.67598513622147,280.72375143177817,907.8629750353936,0.2556095418953746,208.55004,93.4452
2023-06-30 03:00:00,3.3277994679227683,300.67598513622147,280.72375143177817,907.8629750353936,0.2556095418953746,205.91055,93.42712
2023-06-30 04:00:00,2.8866810744978686,294.5937090645574,280.4602148279938,313.53347353864484,0.2566116071473754,201.94539,94.91154
2023-06-30 05:00:00,2.8866810744978686,294.5937090645574,280.4602148279938,313.53347353864484,0.2566116071473754,197.41699,95.22513
2023-06-30 06:00:00,2.8866810744978686,294.5937090645574,280.4602148279938,313.53347353864484,0.2566116071473754,198.89513,93.90093
2023-06-30 07:00:00,2.4722680938422945,293.3909918031751,279.5170934840035,157.7276570873915,0.2566116071473754,198.14787,94.26918
2023-06-30 08:00:00,2.4722680938422945,293.3909918031751,279.5170934840035,157.7276570873915,0.2566116071473754,196.31233,94.86258
2023-06-30 09:00:00,2.4722680938422945,293.3909918031751,279.5170934840035,157.7276570873915,0.2566116071473754,194.70727,93.91344
2023-06-30 10:00:00,2.081266294940757,292.36247684541195,278.59924561322794,0.0,0.2566116071473754,188.23396,92.13563
2023-06-30 11:00:00,2.081266294940757,292.36247684541195,278.59924561322794,0.0,0.2566116071473754,182.45929,91.95142
2023-06-30 12:00:00,2.081266294940757,292.36247684541195,278.59924561322794,0.0,0.2566116071473754,181.41047,86.72225
2023-06-30 13:00:00,1.3119787810930474,298.73181696565484,279.35750166436884,0.0,0.2566116071473754,173.7874,84.02819
2023-06-30 14:00:00,1.3119787810930474,298.73181696565484,279.35750166436884,0.0,0.2566116071473754,163.03459,83.15154
2023-06-30 15:00:00,1.3119787810930474,298.73181696565484,279.35750166436884,0.0,0.2566116071473754,162.11491,82.6739
2023-06-30 16:00:00,2.269730613807638,306.7667136726981,278.8632715692686,115.7487194487803,0.2566116071473754,160.12948,81.04468
2023-06-30 17:00:00,2.269730613807638,306.7667136726981,278.8632715692686,115.7487194487803,0.2566116071473754,164.41455,80.7666
2023-06-30 18:00:00,2.269730613807638,306.7667136726981,278.8632715692686,115.7487194487803,0.2566116071473754,172.54396,80.10253
2023-06-30 19:00:00,3.4160982177974306,311.21225483586204,278.2580651875348,381.8441311322732,0.2566116071473754,177.21543,82.15995
2023-06-30 20:00:00,3.4160982177974306,311.21225483586204,278.2580651875348,381.8441311322732,0.2566116071473754,181.34273,82.79465
2023-06-30 21:00:00,3.4160982177974306,311.21225483586204,278.2580651875348,381.8441311322732,0.2566116071473754,191.69622,83.09828
2023-06-30 22:00:00,4.201588807018452,311.26915323555664,277.68224056292604,978.0068062494796,0.2576103698709809,198.07646,83.70183
2023-06-30 23:00:00,4.201588807018452,311.26915323555664,277.68224056292604,978.0068062494796,0.2576103698709809,203.2609,86.31786
