UTC time,nat_gas,coal,wind
2021-03-05 05:00:00,374.0,1118.0,494.0
2021-03-05 06:00:00,374.0,953.0,583.0
2021-03-05 07:00:00,433.0,834.0,567.0
2021-03-05 08:00:00,381.0,836.0,564.0
2021-03-05 09:00:00,389.0,1019.0,561.0
2021-03-05 10:00:00,485.0,1081.0,624.0
2021-03-05 11:00:00,542.0,1227.0,595.0
2021-03-05 12:00:00,559.0,1411.0,669.0
2021-03-05 13:00:00,742.0,1449.0,633.0
2021-03-05 14:00:00,817.0,1322.0,567.0
2021-03-05 15:00:00,917.0,1421.0,413.0
2021-03-05 16:00:00,894.0,1432.0,242.0
2021-03-05 17:00:00,894.0,1389.0,215.0
2021-03-05 18:00:00,880.0,1423.0,167.0
2021-03-05 19:00:00,850.0,1431.0,127.0
2021-03-05 20:00:00,807.0,1460.0,52.0
2021-03-05 21:00:00,771.0,1395.0,77.0
2021-03-05 22:00:00,752.0,1436.0,67.0
2021-03-05 23:00:00,810.0,1367.0,59.0
2021-03-06 00:00:00,794.0,1407.0,63.0
2021-03-06 01:00:00,853.0,1430.0,117.0
2021-03-06 02:00:00,786.0,1458.0,214.0
2021-03-06 03:00:00,856.0,1472.0,293.0
2021-03-06 04:00:00,828.0,1470.0,341.0
2021-03-06 05:00:00,842.0,1469.0,341.0
2021-03-06 06:00:00,870.0,1470.0,302.0
2021-03-06 07:00:00,828.0,1466.0,261.0
2021-03-06 08:00:00,809.0,1467.0,250.0
2021-03-06 09:00:00,835.0,1471.0,258.0
2021-03-06 10:00:00,843.0,1472.0,215.0
2021-03-06 11:00:00,806.0,1466.0,222.0
2021-03-06 12:00:00,831.0,1466.0,210.0
2021-03-06 13:00:00,827.0,1479.0,164.0
2021-03-06 14:00:00,819.0,1474.0,133.0
2021-03-06 15:00:00,729.0,1466.0,70.0
2021-03-06 16:00:00,747.0,1471.0,22.0
2021-03-06 17:00:00,746.0,1469.0,18.0
2021-03-06 18:00:00,704.0,1468.0,7.0
2021-03-06 19:00:00,696.0,1482.0,12.0
2021-03-06 20:00:00,675.0,1378.0,31.0
2021-03-06 21:00:00,666.0,1439.0,40.0
2021-03-06 22:00:00,665.0,1397.0,41.0
2021-03-06 23:00:00,665.0,1451.0,31.0
2021-03-07 00:00:00,696.0,1423.0,40.0
2021-03-07 01:00:00,785.0,1472.0,109.0
2021-03-07 02:00:00,792.0,1388.0,218.0
2021-03-07 03:00:00,794.0,1220.0,232.0
2021-03-07 04:00:00,755.0,1079.0,271.0
2021-03-07 05:00:00,640.0,1065.0,296.0
2021-03-07 06:00:00,426.0,1048.0,295.0
2021-03-07 07:00:00,442.0,1043.0,325.0
2021-03-07 08:00:00,434.0,1044.0,425.0
2021-03-07 09:00:00,410.0,1095.0,277.0
2021-03-07 10:00:00,404.0,1207.0,277.0
2021-03-07 11:00:00,423.0,1218.0,321.0
2021-03-07 12:00:00,403.0,1301.0,331.0
2021-03-07 13:00:00,447.0,1288.0,237.0
2021-03-07 14:00:00,455.0,1429.0,211.0
2021-03-07 15:00:00,452.0,1307.0,165.0
2021-03-07 16:00:00,404.0,1303.0,194.0
2021-03-07 17:00:00,384.0,1139.0,220.0
2021-03-07 18:00:00,398.0,1107.0,225.0
2021-03-07 19:00:00,370.0,1074.0,223.0
2021-03-07 20:00:00,370.0,1007.0,240.0
2021-03-07 21:00:00,375.0,956.0,251.0
2021-03-07 22:00:00,396.0,1008.0,254.0
2021-03-07 23:00:00,377.0,1021.0,257.0
2021-03-08 00:00:00,387.0,1159.0,257.0
2021-03-08 01:00:00,454.0,1285.0,293.0
2021-03-08 02:00:00,457.0,1389.0,334.0
2021-03-08 03:00:00,453.0,1343.0,371.0
2021-03-08 04:00:00,428.0,1212.0,395.0
2021-03-08 05:00:00,360.0,1142.0,404.0
2021-03-08 06:00:00,372.0,921.0,524.0
2021-03-08 07:00:00,421.0,729.0,730.0
2021-03-08 08:00:00,477.0,857.0,611.0
2021-03-08 09:00:00,442.0,1148.0,440.0
2021-03-08 10:00:00,489.0,1187.0,702.0
2021-03-08 11:00:00,523.0,1198.0,786.0
2021-03-08 12:00:00,618.0,1294.0,751.0
2021-03-08 13:00:00,656.0,1427.0,655.0
2021-03-08 14:00:00,613.0,1468.0,561.0
2021-03-08 15:00:00,624.0,1434.0,430.0
2021-03-08 16:00:00,660.0,1372.0,454.0
2021-03-08 17:00:00,579.0,1356.0,514.0
2021-03-08 18:00:00,460.0,1379.0,430.0
2021-03-08 19:00:00,413.0,1426.0,397.0
2021-03-08 20:00:00,378.0,1417.0,451.0
2021-03-08 21:00:00,370.0,1354.0,539.0
2021-03-08 22:00:00,370.0,1240.0,661.0
2021-03-08 23:00:00,410.0,1178.0,688.0
2021-03-09 00:00:00,377.0,1137.0,659.0
2021-03-09 01:00:00,424.0,1252.0,680.0
2021-03-09 02:00:00,347.0,1210.0,733.0
2021-03-09 03:00:00,207.0,1280.0,652.0
2021-03-09 04:00:00,86.0,1177.0,701.0
2021-03-09 05:00:00,0.0,865.0,757.0
2021-03-09 06:00:00,0.0,665.0,774.0
2021-03-09 07:00:00,0.0,726.0,747.0
2021-03-09 08:00:00,0.0,753.0,787.0
2021-03-09 09:00:00,0.0,660.0,813.0
2021-03-09 10:00:00,0.0,651.0,817.0
2021-03-09 11:00:00,0.0,683.0,815.0
2021-03-09 12:00:00,0.0,974.0,808.0
2021-03-09 13:00:00,0.0,1295.0,767.0
2021-03-09 14:00:00,0.0,1414.0,726.0
2021-03-09 15:00:00,0.0,1400.0,728.0
2021-03-09 16:00:00,0.0,1324.0,794.0
2021-03-09 17:00:00,0.0,1349.0,810.0
2021-03-09 18:00:00,0.0,1323.0,809.0
2021-03-09 19:00:00,0.0,1307.0,816.0
2021-03-09 20:00:00,0.0,1250.0,820.0
2021-03-09 21:00:00,0.0,1325.0,823.0
2021-03-09 22:00:00,0.0,1346.0,829.0
2021-03-09 23:00:00,0.0,1381.0,821.0
2021-03-10 00:00:00,0.0,1340.0,800.0
2021-03-10 01:00:00,0.0,1317.0,766.0
2021-03-10 02:00:00,0.0,1323.0,613.0
2021-03-10 03:00:00,0.0,1294.0,611.0
2021-03-10 04:00:00,0.0,1294.0,596.0
2021-03-10 05:00:00,0.0,1203.0,558.0
2021-03-10 06:00:00,0.0,1094.0,558.0
2021-03-10 07:00:00,0.0,1055.0,543.0
2021-03-10 08:00:00,0.0,887.0,544.0
2021-03-10 09:00:00,0.0,839.0,546.0
2021-03-10 10:00:00,0.0,878.0,546.0
2021-03-10 11:00:00,0.0,1000.0,545.0
2021-03-10 12:00:00,0.0,1135.0,545.0
2021-03-10 13:00:00,0.0,1402.0,517.0
2021-03-10 14:00:00,0.0,1397.0,495.0
2021-03-10 15:00:00,0.0,1402.0,490.0
2021-03-10 16:00:00,0.0,1403.0,509.0
2021-03-10 17:00:00,0.0,1364.0,510.0
2021-03-10 18:00:00,0.0,1414.0,411.0
2021-03-10 19:00:00,0.0,1409.0,352.0
2021-03-10 20:00:00,0.0,1420.0,383.0
2021-03-10 21:00:00,0.0,1415.0,408.0
2021-03-10 22:00:00,21.0,1415.0,403.0
2021-03-10 23:00:00,102.0,1387.0,518.0
2021-03-11 00:00:00,184.0,1391.0,480.0
2021-03-11 01:00:00,210.0,1386.0,460.0
2021-03-11 02:00:00,210.0,1391.0,412.0
2021-03-11 03:00:00,209.0,1378.0,389.0
2021-03-11 04:00:00,209.0,1179.0,371.0
2021-03-11 05:00:00,207.0,1013.0,327.0
2021-03-11 06:00:00,187.0,924.0,263.0
2021-03-11 07:00:00,204.0,677.0,228.0
2021-03-11 08:00:00,196.0,785.0,188.0
2021-03-11 09:00:00,193.0,797.0,134.0
2021-03-11 10:00:00,190.0,873.0,275.0
2021-03-11 11:00:00,294.0,937.0,330.0
2021-03-11 12:00:00,382.0,1216.0,247.0
2021-03-11 13:00:00,578.0,1380.0,241.0
2021-03-11 14:00:00,720.0,1368.0,245.0
2021-03-11 15:00:00,865.0,1326.0,208.0
2021-03-11 16:00:00,913.0,1356.0,181.0
2021-03-11 17:00:00,849.0,1420.0,156.0
2021-03-11 18:00:00,785.0,1464.0,167.0
2021-03-11 19:00:00,794.0,1486.0,162.0
2021-03-11 20:00:00,830.0,1471.0,164.0
2021-03-11 21:00:00,797.0,1472.0,171.0
2021-03-11 22:00:00,795.0,1464.0,167.0
2021-03-11 23:00:00,771.0,1472.0,140.0
2021-03-12 00:00:00,773.0,1477.0,96.0
2021-03-12 01:00:00,879.0,1468.0,83.0
2021-03-12 02:00:00,837.0,1474.0,109.0
2021-03-12 03:00:00,824.0,1514.0,134.0
2021-03-12 04:00:00,809.0,1475.0,140.0
2021-03-12 05:00:00,759.0,1426.0,152.0
2021-03-12 06:00:00,744.0,1332.0,175.0
2021-03-12 07:00:00,747.0,1423.0,178.0
2021-03-12 08:00:00,745.0,1338.0,197.0
2021-03-12 09:00:00,743.0,1312.0,282.0
2021-03-12 10:00:00,740.0,1260.0,355.0
2021-03-12 11:00:00,748.0,1330.0,391.0
2021-03-12 12:00:00,738.0,1311.0,455.0
2021-03-12 13:00:00,871.0,1520.0,349.0
2021-03-12 14:00:00,813.0,1475.0,400.0
2021-03-12 15:00:00,867.0,1479.0,315.0
2021-03-12 16:00:00,803.0,1409.0,418.0
2021-03-12 17:00:00,858.0,1423.0,259.0
2021-03-12 18:00:00,818.0,1377.0,359.0
2021-03-12 19:00:00,839.0,1421.0,313.0
2021-03-12 20:00:00,773.0,1451.0,391.0
2021-03-12 21:00:00,845.0,1420.0,384.0
2021-03-12 22:00:00,850.0,1423.0,344.0
2021-03-12 23:00:00,862.0,1426.0,303.0
2021-03-13 00:00:00,794.0,1417.0,300.0
2021-03-13 01:00:00,822.0,1427.0,283.0
2021-03-13 02:00:00,802.0,1415.0,347.0
2021-03-13 03:00:00,816.0,1430.0,419.0
2021-03-13 04:00:00,731.0,1428.0,540.0
2021-03-13 05:00:00,694.0,1409.0,574.0
2021-03-13 06:00:00,696.0,1398.0,564.0
2021-03-13 07:00:00,696.0,1249.0,564.0
2021-03-13 08:00:00,699.0,1230.0,567.0
2021-03-13 09:00:00,707.0,1221.0,495.0
2021-03-13 10:00:00,699.0,1220.0,487.0
2021-03-13 11:00:00,697.0,1310.0,455.0
2021-03-13 12:00:00,697.0,1318.0,540.0
2021-03-13 13:00:00,742.0,1447.0,533.0
2021-03-13 14:00:00,729.0,1469.0,567.0
2021-03-13 15:00:00,770.0,1370.0,622.0
2021-03-13 16:00:00,768.0,1331.0,616.0
2021-03-13 17:00:00,546.0,1413.0,616.0
2021-03-13 18:00:00,545.0,1417.0,599.0
2021-03-13 19:00:00,581.0,1423.0,585.0
2021-03-13 20:00:00,597.0,1424.0,488.0
2021-03-13 21:00:00,525.0,1375.0,511.0
2021-03-13 22:00:00,523.0,1367.0,512.0
2021-03-13 23:00:00,566.0,1317.0,584.0
2021-03-14 00:00:00,609.0,1417.0,456.0
2021-03-14 01:00:00,507.0,1356.0,640.0
2021-03-14 02:00:00,312.0,1351.0,697.0
2021-03-14 03:00:00,103.0,1327.0,741.0
2021-03-14 04:00:00,0.0,1472.0,745.0
2021-03-14 05:00:00,0.0,1232.0,719.0
2021-03-14 06:00:00,0.0,1063.0,710.0
2021-03-14 07:00:00,0.0,860.0,714.0
2021-03-14 08:00:00,0.0,783.0,772.0
2021-03-14 09:00:00,0.0,0.0,0.0
2021-03-14 10:00:00,0.0,734.0,815.0
2021-03-14 11:00:00,0.0,785.0,790.0
2021-03-14 12:00:00,0.0,863.0,778.0
2021-03-14 13:00:00,0.0,937.0,735.0
2021-03-14 14:00:00,0.0,1005.0,764.0
2021-03-14 15:00:00,0.0,987.0,778.0
2021-03-14 16:00:00,0.0,934.0,777.0
2021-03-14 17:00:00,0.0,1083.0,691.0
2021-03-14 18:00:00,0.0,1193.0,479.0
2021-03-14 19:00:00,0.0,1150.0,472.0
2021-03-14 20:00:00,0.0,1189.0,584.0
2021-03-14 21:00:00,0.0,1193.0,615.0
2021-03-14 22:00:00,0.0,1104.0,657.0
2021-03-14 23:00:00,0.0,1021.0,677.0
2021-03-15 00:00:00,0.0,1026.0,657.0
2021-03-15 01:00:00,0.0,1061.0,636.0
2021-03-15 02:00:00,0.0,1124.0,619.0
2021-03-15 03:00:00,0.0,1105.0,635.0
2021-03-15 04:00:00,0.0,1037.0,607.0
2021-03-15 05:00:00,0.0,1149.0,361.0
2021-03-15 06:00:00,0.0,794.0,704.0
2021-03-15 07:00:00,0.0,864.0,689.0
2021-03-15 08:00:00,0.0,800.0,687.0
2021-03-15 09:00:00,0.0,876.0,668.0
2021-03-15 10:00:00,0.0,938.0,668.0
2021-03-15 11:00:00,0.0,1015.0,641.0
2021-03-15 12:00:00,4.0,1369.0,632.0
2021-03-15 13:00:00,89.0,1610.0,694.0
2021-03-15 14:00:00,133.0,1587.0,630.0
2021-03-15 15:00:00,170.0,1438.0,625.0
2021-03-15 16:00:00,215.0,1515.0,622.0
2021-03-15 17:00:00,176.0,1635.0,666.0
2021-03-15 18:00:00,151.0,1622.0,745.0
2021-03-15 19:00:00,160.0,1636.0,671.0
2021-03-15 20:00:00,213.0,1602.0,655.0
2021-03-15 21:00:00,414.0,1685.0,513.0
2021-03-15 22:00:00,504.0,1743.0,258.0
2021-03-15 23:00:00,543.0,1739.0,231.0
2021-03-16 00:00:00,567.0,1751.0,261.0
2021-03-16 01:00:00,775.0,1745.0,296.0
2021-03-16 02:00:00,874.0,1714.0,201.0
2021-03-16 03:00:00,754.0,1738.0,154.0
2021-03-16 04:00:00,837.0,1724.0,114.0
2021-03-16 05:00:00,872.0,1570.0,102.0
2021-03-16 06:00:00,890.0,1523.0,71.0
2021-03-16 07:00:00,840.0,1521.0,38.0
2021-03-16 08:00:00,872.0,1527.0,35.0
2021-03-16 09:00:00,926.0,1526.0,34.0
2021-03-16 10:00:00,942.0,1525.0,60.0
2021-03-16 11:00:00,965.0,1547.0,100.0
2021-03-16 12:00:00,997.0,1509.0,112.0
2021-03-16 13:00:00,1033.0,1532.0,134.0
2021-03-16 14:00:00,1083.0,1511.0,132.0
2021-03-16 15:00:00,1077.0,1541.0,159.0
2021-03-16 16:00:00,1102.0,1514.0,144.0
2021-03-16 17:00:00,1024.0,1544.0,170.0
2021-03-16 18:00:00,999.0,1550.0,166.0
2021-03-16 19:00:00,1037.0,1643.0,130.0
2021-03-16 20:00:00,973.0,1715.0,161.0
2021-03-16 21:00:00,987.0,1767.0,218.0
2021-03-16 22:00:00,979.0,1719.0,267.0
2021-03-16 23:00:00,957.0,1677.0,290.0
2021-03-17 00:00:00,1033.0,1762.0,265.0
2021-03-17 01:00:00,1018.0,1716.0,262.0
2021-03-17 02:00:00,983.0,1731.0,269.0
2021-03-17 03:00:00,894.0,1718.0,187.0
2021-03-17 04:00:00,699.0,1722.0,143.0
2021-03-17 05:00:00,447.0,1719.0,144.0
2021-03-17 06:00:00,339.0,1628.0,254.0
2021-03-17 07:00:00,325.0,1620.0,323.0
2021-03-17 08:00:00,342.0,1654.0,271.0
2021-03-17 09:00:00,338.0,1593.0,302.0
2021-03-17 10:00:00,411.0,1679.0,271.0
2021-03-17 11:00:00,325.0,1673.0,319.0
2021-03-17 12:00:00,348.0,1672.0,394.0
2021-03-17 13:00:00,382.0,1749.0,341.0
2021-03-17 14:00:00,359.0,1735.0,380.0
2021-03-17 15:00:00,376.0,1702.0,529.0
2021-03-17 16:00:00,385.0,1639.0,613.0
2021-03-17 17:00:00,343.0,1646.0,738.0
2021-03-17 18:00:00,369.0,1693.0,765.0
2021-03-17 19:00:00,263.0,1643.0,732.0
2021-03-17 20:00:00,161.0,1591.0,707.0
2021-03-17 21:00:00,163.0,1570.0,780.0
2021-03-17 22:00:00,153.0,1619.0,796.0
2021-03-17 23:00:00,1.0,1446.0,809.0
2021-03-18 00:00:00,0.0,1465.0,811.0
2021-03-18 01:00:00,0.0,1564.0,806.0
2021-03-18 02:00:00,0.0,1512.0,812.0
2021-03-18 03:00:00,0.0,1264.0,817.0
2021-03-18 04:00:00,0.0,1127.0,817.0
2021-03-18 05:00:00,0.0,1184.0,817.0
2021-03-18 06:00:00,0.0,1173.0,820.0
2021-03-18 07:00:00,0.0,1198.0,820.0
2021-03-18 08:00:00,3.0,1181.0,814.0
2021-03-18 09:00:00,47.0,1397.0,814.0
2021-03-18 10:00:00,79.0,1238.0,805.0
2021-03-18 11:00:00,132.0,1190.0,816.0
2021-03-18 12:00:00,179.0,1449.0,818.0
2021-03-18 13:00:00,178.0,1668.0,812.0
2021-03-18 14:00:00,198.0,1707.0,803.0
2021-03-18 15:00:00,326.0,1700.0,798.0
2021-03-18 16:00:00,418.0,1589.0,828.0
2021-03-18 17:00:00,510.0,1557.0,839.0
2021-03-18 18:00:00,621.0,1587.0,842.0
2021-03-18 19:00:00,554.0,1728.0,832.0
2021-03-18 20:00:00,589.0,1726.0,814.0
2021-03-18 21:00:00,658.0,1699.0,744.0
2021-03-18 22:00:00,634.0,1648.0,786.0
2021-03-18 23:00:00,674.0,1438.0,796.0
2021-03-19 00:00:00,769.0,1642.0,755.0
2021-03-19 01:00:00,860.0,1686.0,654.0
2021-03-19 02:00:00,770.0,1686.0,598.0
2021-03-19 03:00:00,675.0,1688.0,597.0
2021-03-19 04:00:00,516.0,1680.0,575.0
2021-03-19 05:00:00,520.0,1489.0,571.0
2021-03-19 06:00:00,588.0,1438.0,528.0
2021-03-19 07:00:00,506.0,1371.0,524.0
2021-03-19 08:00:00,486.0,1294.0,583.0
2021-03-19 09:00:00,571.0,1272.0,546.0
2021-03-19 10:00:00,693.0,1523.0,345.0
2021-03-19 11:00:00,741.0,1595.0,299.0
2021-03-19 12:00:00,838.0,1636.0,317.0
2021-03-19 13:00:00,873.0,1677.0,263.0
2021-03-19 14:00:00,874.0,1682.0,257.0
2021-03-19 15:00:00,864.0,1694.0,141.0
2021-03-19 16:00:00,870.0,1565.0,74.0
2021-03-19 17:00:00,876.0,1684.0,37.0
2021-03-19 18:00:00,877.0,1664.0,41.0
2021-03-19 19:00:00,877.0,1637.0,30.0
2021-03-19 20:00:00,876.0,1630.0,31.0
2021-03-19 21:00:00,878.0,1723.0,38.0
2021-03-19 22:00:00,874.0,1653.0,50.0
2021-03-19 23:00:00,804.0,1561.0,91.0
2021-03-20 00:00:00,779.0,1618.0,149.0
2021-03-20 01:00:00,881.0,1663.0,201.0
2021-03-20 02:00:00,752.0,1700.0,290.0
2021-03-20 03:00:00,573.0,1649.0,453.0
2021-03-20 04:00:00,569.0,1472.0,558.0
2021-03-20 05:00:00,538.0,1481.0,565.0
2021-03-20 06:00:00,572.0,1302.0,563.0
2021-03-20 07:00:00,575.0,1302.0,577.0
2021-03-20 08:00:00,607.0,1173.0,595.0
2021-03-20 09:00:00,589.0,1135.0,601.0
2021-03-20 10:00:00,575.0,1152.0,608.0
2021-03-20 11:00:00,591.0,1155.0,550.0
2021-03-20 12:00:00,555.0,1206.0,507.0
2021-03-20 13:00:00,531.0,1255.0,550.0
2021-03-20 14:00:00,530.0,1294.0,597.0
2021-03-20 15:00:00,430.0,1251.0,433.0
2021-03-20 16:00:00,364.0,1279.0,379.0
2021-03-20 17:00:00,408.0,1241.0,283.0
2021-03-20 18:00:00,362.0,1352.0,240.0
2021-03-20 19:00:00,179.0,1279.0,299.0
2021-03-20 20:00:00,175.0,1320.0,429.0
2021-03-20 21:00:00,169.0,1314.0,591.0
2021-03-20 22:00:00,159.0,1569.0,667.0
2021-03-20 23:00:00,35.0,1368.0,711.0
2021-03-21 00:00:00,0.0,1441.0,698.0
2021-03-21 01:00:00,0.0,1547.0,712.0
2021-03-21 02:00:00,0.0,1578.0,730.0
2021-03-21 03:00:00,0.0,1444.0,718.0
2021-03-21 04:00:00,0.0,1485.0,738.0
2021-03-21 05:00:00,0.0,1430.0,757.0
2021-03-21 06:00:00,0.0,1433.0,789.0
2021-03-21 07:00:00,0.0,1435.0,769.0
2021-03-21 08:00:00,0.0,1346.0,784.0
2021-03-21 09:00:00,0.0,1384.0,773.0
2021-03-21 10:00:00,0.0,1403.0,763.0
2021-03-21 11:00:00,0.0,1378.0,777.0
2021-03-21 12:00:00,0.0,1339.0,765.0
2021-03-21 13:00:00,0.0,1461.0,766.0
2021-03-21 14:00:00,0.0,1506.0,774.0
2021-03-21 15:00:00,0.0,1426.0,782.0
2021-03-21 16:00:00,0.0,1207.0,798.0
2021-03-21 17:00:00,0.0,1132.0,799.0
2021-03-21 18:00:00,0.0,994.0,794.0
2021-03-21 19:00:00,0.0,923.0,796.0
2021-03-21 20:00:00,0.0,797.0,795.0
2021-03-21 21:00:00,0.0,734.0,794.0
2021-03-21 22:00:00,0.0,785.0,800.0
2021-03-21 23:00:00,0.0,981.0,819.0
2021-03-22 00:00:00,0.0,956.0,721.0
2021-03-22 01:00:00,0.0,1298.0,592.0
2021-03-22 02:00:00,0.0,1432.0,569.0
2021-03-22 03:00:00,0.0,1577.0,501.0
2021-03-22 04:00:00,0.0,1303.0,553.0
2021-03-22 05:00:00,0.0,1133.0,574.0
2021-03-22 06:00:00,0.0,1047.0,553.0
2021-03-22 07:00:00,0.0,1129.0,503.0
2021-03-22 08:00:00,0.0,1325.0,373.0
2021-03-22 09:00:00,14.0,1532.0,291.0
2021-03-22 10:00:00,89.0,1594.0,204.0
2021-03-22 11:00:00,153.0,1677.0,153.0
2021-03-22 12:00:00,249.0,1665.0,191.0
2021-03-22 13:00:00,422.0,1697.0,225.0
2021-03-22 14:00:00,423.0,1679.0,241.0
2021-03-22 15:00:00,430.0,1665.0,227.0
2021-03-22 16:00:00,431.0,1675.0,187.0
2021-03-22 17:00:00,429.0,1671.0,234.0
2021-03-22 18:00:00,424.0,1682.0,227.0
2021-03-22 19:00:00,386.0,1690.0,178.0
2021-03-22 20:00:00,361.0,1678.0,196.0
2021-03-22 21:00:00,359.0,1670.0,243.0
2021-03-22 22:00:00,396.0,1714.0,307.0
2021-03-22 23:00:00,357.0,1604.0,452.0
2021-03-23 00:00:00,370.0,1585.0,540.0
2021-03-23 01:00:00,246.0,1606.0,466.0
2021-03-23 02:00:00,223.0,1653.0,472.0
2021-03-23 03:00:00,219.0,1615.0,427.0
2021-03-23 04:00:00,337.0,1479.0,384.0
2021-03-23 05:00:00,363.0,1097.0,428.0
2021-03-23 06:00:00,372.0,1108.0,447.0
2021-03-23 07:00:00,369.0,1066.0,452.0
2021-03-23 08:00:00,369.0,924.0,645.0
2021-03-23 09:00:00,402.0,857.0,723.0
2021-03-23 10:00:00,430.0,962.0,731.0
2021-03-23 11:00:00,426.0,1021.0,711.0
2021-03-23 12:00:00,395.0,1091.0,741.0
2021-03-23 13:00:00,434.0,1294.0,729.0
2021-03-23 14:00:00,385.0,1383.0,708.0
2021-03-23 15:00:00,460.0,1416.0,638.0
2021-03-23 16:00:00,470.0,1434.0,542.0
2021-03-23 17:00:00,428.0,1440.0,507.0
2021-03-23 18:00:00,375.0,1424.0,492.0
2021-03-23 19:00:00,369.0,1381.0,531.0
2021-03-23 20:00:00,412.0,1307.0,467.0
2021-03-23 21:00:00,418.0,1290.0,294.0
2021-03-23 22:00:00,351.0,1161.0,326.0
2021-03-23 23:00:00,362.0,1174.0,303.0
2021-03-24 00:00:00,377.0,1250.0,301.0
2021-03-24 01:00:00,455.0,1258.0,269.0
2021-03-24 02:00:00,454.0,1272.0,289.0
2021-03-24 03:00:00,427.0,1258.0,298.0
2021-03-24 04:00:00,390.0,1225.0,356.0
2021-03-24 05:00:00,386.0,1084.0,424.0
2021-03-24 06:00:00,383.0,952.0,415.0
2021-03-24 07:00:00,388.0,967.0,340.0
2021-03-24 08:00:00,379.0,938.0,443.0
2021-03-24 09:00:00,387.0,886.0,511.0
2021-03-24 10:00:00,382.0,961.0,511.0
2021-03-24 11:00:00,415.0,943.0,585.0
2021-03-24 12:00:00,453.0,1213.0,604.0
2021-03-24 13:00:00,471.0,1257.0,550.0
2021-03-24 14:00:00,407.0,1246.0,510.0
2021-03-24 15:00:00,385.0,1239.0,565.0
2021-03-24 16:00:00,404.0,1242.0,572.0
2021-03-24 17:00:00,401.0,1241.0,575.0
2021-03-24 18:00:00,440.0,1250.0,466.0
2021-03-24 19:00:00,424.0,1254.0,380.0
2021-03-24 20:00:00,436.0,1073.0,389.0
2021-03-24 21:00:00,529.0,1130.0,365.0
2021-03-24 22:00:00,518.0,1218.0,239.0
2021-03-24 23:00:00,551.0,1205.0,164.0
2021-03-25 00:00:00,554.0,1162.0,184.0
2021-03-25 01:00:00,669.0,1254.0,63.0
2021-03-25 02:00:00,691.0,1267.0,18.0
2021-03-25 03:00:00,568.0,1212.0,7.0
2021-03-25 04:00:00,560.0,1195.0,64.0
2021-03-25 05:00:00,549.0,1122.0,107.0
2021-03-25 06:00:00,568.0,1106.0,156.0
2021-03-25 07:00:00,603.0,1009.0,163.0
2021-03-25 08:00:00,660.0,933.0,102.0
2021-03-25 09:00:00,668.0,943.0,107.0
2021-03-25 10:00:00,682.0,1029.0,45.0
2021-03-25 11:00:00,708.0,1071.0,9.0
2021-03-25 12:00:00,824.0,1122.0,78.0
2021-03-25 13:00:00,834.0,1257.0,32.0
2021-03-25 14:00:00,782.0,1411.0,55.0
2021-03-25 15:00:00,782.0,1399.0,84.0
2021-03-25 16:00:00,818.0,1437.0,101.0
2021-03-25 17:00:00,812.0,1471.0,68.0
2021-03-25 18:00:00,795.0,1477.0,55.0
2021-03-25 19:00:00,815.0,1476.0,69.0
2021-03-25 20:00:00,777.0,1479.0,28.0
2021-03-25 21:00:00,796.0,1477.0,17.0
2021-03-25 22:00:00,754.0,1477.0,23.0
2021-03-25 23:00:00,769.0,1577.0,20.0
2021-03-26 00:00:00,737.0,1505.0,16.0
2021-03-26 01:00:00,761.0,1416.0,8.0
2021-03-26 02:00:00,816.0,1385.0,12.0
2021-03-26 03:00:00,569.0,1347.0,9.0
2021-03-26 04:00:00,574.0,1342.0,2.0
2021-03-26 05:00:00,609.0,1331.0,2.0
2021-03-26 06:00:00,589.0,1399.0,18.0
2021-03-26 07:00:00,676.0,1434.0,70.0
2021-03-26 08:00:00,651.0,1358.0,130.0
2021-03-26 09:00:00,635.0,1367.0,120.0
2021-03-26 10:00:00,625.0,1410.0,119.0
2021-03-26 11:00:00,617.0,1423.0,134.0
2021-03-26 12:00:00,656.0,1582.0,116.0
2021-03-26 13:00:00,542.0,1682.0,171.0
2021-03-26 14:00:00,701.0,1514.0,103.0
2021-03-26 15:00:00,701.0,1625.0,77.0
2021-03-26 16:00:00,697.0,1540.0,73.0
2021-03-26 17:00:00,692.0,1504.0,145.0
2021-03-26 18:00:00,631.0,1543.0,164.0
2021-03-26 19:00:00,453.0,1556.0,181.0
2021-03-26 20:00:00,432.0,1628.0,201.0
2021-03-26 21:00:00,433.0,1591.0,259.0
2021-03-26 22:00:00,432.0,1517.0,310.0
2021-03-26 23:00:00,433.0,1488.0,378.0
2021-03-27 00:00:00,420.0,1540.0,427.0
2021-03-27 01:00:00,344.0,1498.0,578.0
2021-03-27 02:00:00,353.0,1507.0,682.0
2021-03-27 03:00:00,401.0,1464.0,643.0
2021-03-27 04:00:00,426.0,1383.0,576.0
2021-03-27 05:00:00,408.0,1374.0,433.0
2021-03-27 06:00:00,360.0,1278.0,569.0
2021-03-27 07:00:00,351.0,1070.0,695.0
2021-03-27 08:00:00,386.0,1061.0,697.0
2021-03-27 09:00:00,423.0,1104.0,577.0
2021-03-27 10:00:00,439.0,1182.0,482.0
2021-03-27 11:00:00,436.0,1335.0,352.0
2021-03-27 12:00:00,423.0,1560.0,221.0
2021-03-27 13:00:00,380.0,1673.0,161.0
2021-03-27 14:00:00,360.0,1732.0,176.0
2021-03-27 15:00:00,359.0,1689.0,225.0
