,UTC time,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
3253,2020-05-15 13:00:00,31.17,10,1156,10516,0.0,1259,177
3254,2020-05-15 14:00:00,30.87,9,1157,11661,5.0,1144,180
3255,2020-05-15 15:00:00,31.56,9,1157,11533,20.0,1052,190
3256,2020-05-15 16:00:00,31.41,10,1157,11211,24.0,1292,190
3257,2020-05-15 17:00:00,31.21,10,1156,11594,25.0,1229,188
3258,2020-05-15 18:00:00,31.62,9,1155,11384,24.0,968,187
3259,2020-05-15 19:00:00,32.0,10,1154,11414,24.0,703,186
3260,2020-05-15 20:00:00,32.06,9,1153,11144,25.0,555,180
3261,2020-05-15 21:00:00,32.01,9,1153,11535,23.0,406,179
3262,2020-05-15 22:00:00,32.05,10,1153,11547,24.0,303,176
3263,2020-05-15 23:00:00,32.4,10,1152,11543,24.0,181,179
3264,2020-05-16 00:00:00,32.68,9,1153,11328,23.0,138,181
3265,2020-05-16 01:00:00,32.67,9,1152,11644,20.0,77,183
3266,2020-05-16 02:00:00,32.04,11,1152,12378,16.0,39,177
3267,2020-05-16 03:00:00,32.38,9,1150,12234,2.0,18,183
3268,2020-05-16 04:00:00,32.19,9,1151,12225,0.0,14,179
3269,2020-05-16 05:00:00,32.42,9,1152,12007,0.0,16,181
3270,2020-05-16 06:00:00,32.75,10,1153,10707,0.0,49,171
3271,2020-05-16 07:00:00,32.62,10,1154,10585,0.0,106,169
3272,2020-05-16 08:00:00,30.9,9,1156,10002,0.0,115,133
3273,2020-05-16 09:00:00,30.78,10,1157,9893,0.0,143,130
3274,2020-05-16 10:00:00,30.58,9,1159,9881,0.0,134,127
3275,2020-05-16 11:00:00,30.75,10,1160,9806,0.0,149,129
3276,2020-05-16 12:00:00,30.78,9,1161,9867,0.0,155,131
3277,2020-05-16 13:00:00,30.91,10,1161,10085,0.0,162,135
3278,2020-05-16 14:00:00,30.73,9,1161,10816,2.0,136,139
3279,2020-05-16 15:00:00,30.87,10,1159,10766,6.0,91,139
3280,2020-05-16 16:00:00,31.66,10,1158,10930,12.0,88,155
3281,2020-05-16 17:00:00,32.43,9,1157,11342,14.0,58,174
3282,2020-05-16 18:00:00,32.67,9,1155,11274,17.0,40,177
3283,2020-05-16 19:00:00,33.01,9,1153,11156,21.0,47,182
3284,2020-05-16 20:00:00,32.91,11,1153,10975,23.0,97,178
3285,2020-05-16 21:00:00,33.11,9,1152,10989,21.0,59,182
3286,2020-05-16 22:00:00,32.54,9,1152,10785,14.0,184,173
3287,2020-05-16 23:00:00,32.79,10,1150,10556,6.0,402,181
3288,2020-05-17 00:00:00,32.51,10,1149,10947,3.0,436,182
3289,2020-05-17 01:00:00,32.01,9,1148,11580,2.0,378,179
3290,2020-05-17 02:00:00,31.57,10,1147,12105,1.0,492,179
3291,2020-05-17 03:00:00,31.44,9,1146,12261,0.0,370,175
3292,2020-05-17 04:00:00,31.48,10,1146,12078,0.0,465,176
3293,2020-05-17 05:00:00,31.6,9,1148,11373,0.0,655,177
3294,2020-05-17 06:00:00,32.03,9,1151,10429,0.0,517,170
3295,2020-05-17 07:00:00,32.41,10,1150,10356,0.0,350,170
3296,2020-05-17 08:00:00,32.69,9,1152,9242,0.0,587,169
3297,2020-05-17 09:00:00,32.27,10,1152,8716,0.0,970,167
3298,2020-05-17 10:00:00,32.49,10,1154,8846,0.0,898,170
3299,2020-05-17 11:00:00,32.35,9,1152,9218,0.0,744,168
3300,2020-05-17 12:00:00,31.98,9,1154,9227,0.0,908,167
3301,2020-05-17 13:00:00,32.08,11,1154,9419,0.0,853,168
3302,2020-05-17 14:00:00,32.22,9,1153,10176,3.0,471,169
3303,2020-05-17 15:00:00,32.08,9,1151,10491,10.0,283,164
3304,2020-05-17 16:00:00,32.52,10,1152,10784,10.0,187,172
3305,2020-05-17 17:00:00,32.53,10,1152,10882,11.0,140,172
3306,2020-05-17 18:00:00,31.92,10,1152,10933,10.0,36,158
3307,2020-05-17 19:00:00,32.31,9,1152,11026,12.0,69,168
3308,2020-05-17 20:00:00,31.74,9,1151,10701,7.0,399,164
3309,2020-05-17 21:00:00,32.06,11,1152,10974,13.0,214,166
3310,2020-05-17 22:00:00,31.9,9,1150,11138,18.0,147,164
3311,2020-05-17 23:00:00,32.18,9,1149,11202,18.0,142,170
3312,2020-05-18 00:00:00,32.14,10,1152,11227,16.0,179,170
3313,2020-05-18 01:00:00,32.03,10,1151,11590,13.0,39,168
3314,2020-05-18 02:00:00,31.54,10,1150,12404,6.0,16,167
3315,2020-05-18 03:00:00,31.41,9,1149,12291,1.0,17,164
3316,2020-05-18 04:00:00,31.6,9,1151,12122,0.0,21,166
3317,2020-05-18 05:00:00,31.48,9,1152,11975,0.0,23,162
3318,2020-05-18 06:00:00,32.25,8,1153,10813,0.0,30,164
3319,2020-05-18 07:00:00,32.95,10,1155,9784,0.0,41,162
3320,2020-05-18 08:00:00,33.13,10,1156,9561,0.0,40,162
3321,2020-05-18 09:00:00,33.42,9,1158,9405,0.0,30,165
3322,2020-05-18 10:00:00,33.25,10,1160,9401,0.0,16,161
3323,2020-05-18 11:00:00,33.24,10,1159,9485,0.0,14,162
3324,2020-05-18 12:00:00,33.17,9,1157,9753,0.0,42,166
3325,2020-05-18 13:00:00,33.19,10,1158,10123,0.0,47,171
3326,2020-05-18 14:00:00,32.38,9,1157,11465,3.0,32,174
3327,2020-05-18 15:00:00,32.72,11,1156,11379,11.0,34,178
3328,2020-05-18 16:00:00,32.88,9,1154,11045,19.0,12,177
3329,2020-05-18 17:00:00,32.17,9,1153,11450,15.0,18,169
3330,2020-05-18 18:00:00,31.9,10,1151,11443,11.0,14,163
3331,2020-05-18 19:00:00,31.86,10,1148,11286,9.0,39,161
3332,2020-05-18 20:00:00,32.52,9,1148,10928,16.0,113,172
3333,2020-05-18 21:00:00,32.07,10,1148,10367,13.0,422,166
3334,2020-05-18 22:00:00,31.86,9,1147,10951,14.0,531,173
3335,2020-05-18 23:00:00,31.94,9,1148,10961,15.0,479,173
3336,2020-05-19 00:00:00,32.24,11,1147,10880,17.0,468,176
3337,2020-05-19 01:00:00,32.03,9,1147,11467,19.0,485,181
3338,2020-05-19 02:00:00,31.06,9,1149,11440,10.0,933,175
3339,2020-05-19 03:00:00,31.23,10,1148,11615,2.0,900,179
3340,2020-05-19 04:00:00,30.83,10,1147,11380,0.0,1061,173
3341,2020-05-19 05:00:00,30.93,9,1147,11002,0.0,1267,178
3342,2020-05-19 06:00:00,30.7,10,1148,10529,0.0,1100,163
3343,2020-05-19 07:00:00,31.11,9,1148,10132,0.0,987,164
3344,2020-05-19 08:00:00,30.92,9,1149,10097,0.0,1048,162
3345,2020-05-19 09:00:00,31.25,10,1149,10004,0.0,1002,165
3346,2020-05-19 10:00:00,31.05,10,1150,10014,0.0,917,159
3347,2020-05-19 11:00:00,31.43,9,1150,10080,0.0,972,169
3348,2020-05-19 12:00:00,30.92,10,1154,10485,0.0,1066,166
3349,2020-05-19 13:00:00,30.98,9,1154,10904,1.0,1059,172
3350,2020-05-19 14:00:00,30.66,9,1154,11909,1.0,1106,177
3351,2020-05-19 15:00:00,30.69,10,1154,12114,4.0,1107,179
3352,2020-05-19 16:00:00,31.09,10,1154,11021,7.0,1005,173
3353,2020-05-19 17:00:00,30.92,9,1153,11002,10.0,876,166
3354,2020-05-19 18:00:00,30.47,10,1152,11700,17.0,736,159
3355,2020-05-19 19:00:00,30.88,7,1152,11848,17.0,535,165
3356,2020-05-19 20:00:00,31.31,10,1150,11525,20.0,561,169
3357,2020-05-19 21:00:00,30.48,9,1151,11444,15.0,617,154
3358,2020-05-19 22:00:00,31.14,9,1151,11507,11.0,687,170
3359,2020-05-19 23:00:00,30.4,9,1148,11288,10.0,1001,162
3360,2020-05-20 00:00:00,30.5,11,1147,10918,15.0,1244,166
3361,2020-05-20 01:00:00,29.52,9,1147,11840,9.0,1521,163
3362,2020-05-20 02:00:00,29.26,9,1146,12198,8.0,1621,163
3363,2020-05-20 03:00:00,29.14,10,1147,12162,1.0,1713,162
3364,2020-05-20 04:00:00,29.16,10,1147,11948,0.0,1830,164
3365,2020-05-20 05:00:00,29.54,9,1093,11592,0.0,1835,169
3366,2020-05-20 06:00:00,29.86,10,926,10284,0.0,1859,160
3367,2020-05-20 07:00:00,28.6,9,761,9902,0.0,1890,130
3368,2020-05-20 08:00:00,28.59,9,735,10270,0.0,1331,117
3369,2020-05-20 09:00:00,28.94,10,733,10242,0.0,1233,120
3370,2020-05-20 10:00:00,28.9,10,738,10078,0.0,1300,120
3371,2020-05-20 11:00:00,29.11,10,743,10166,0.0,1239,123
3372,2020-05-20 12:00:00,28.85,9,745,10226,0.0,1297,121
3373,2020-05-20 13:00:00,29.07,9,748,10681,0.0,1350,130
3374,2020-05-20 14:00:00,28.6,10,753,11317,0.0,1514,129
3375,2020-05-20 15:00:00,28.45,9,756,11720,1.0,1498,129
3376,2020-05-20 16:00:00,27.97,7,751,11931,5.0,1528,122
3377,2020-05-20 17:00:00,27.27,5,752,12325,7.0,1602,112
3378,2020-05-20 18:00:00,27.14,4,753,12082,7.0,1697,111
3379,2020-05-20 19:00:00,27.36,8,750,12122,10.0,1693,113
3380,2020-05-20 20:00:00,27.56,10,752,12093,17.0,1700,116
3381,2020-05-20 21:00:00,27.21,9,743,11972,18.0,1733,109
3382,2020-05-20 22:00:00,27.54,9,742,11753,18.0,1770,116
3383,2020-05-20 23:00:00,27.45,10,745,11734,21.0,1806,114
3384,2020-05-21 00:00:00,26.47,10,746,11657,20.0,1773,92
3385,2020-05-21 01:00:00,26.23,9,733,12006,19.0,1789,89
3386,2020-05-21 02:00:00,26.21,10,735,12220,15.0,1808,89
3387,2020-05-21 03:00:00,26.25,9,746,12262,4.0,1794,91
3388,2020-05-21 04:00:00,26.26,9,753,12142,0.0,1829,92
3389,2020-05-21 05:00:00,26.39,10,760,11856,0.0,1820,93
3390,2020-05-21 06:00:00,26.2,9,760,10802,0.0,1811,86
3391,2020-05-21 07:00:00,26.36,10,760,10356,0.0,1816,87
3392,2020-05-21 08:00:00,26.33,9,762,10349,0.0,1638,83
3393,2020-05-21 09:00:00,26.46,10,753,10241,0.0,1622,84
3394,2020-05-21 10:00:00,26.72,9,736,10130,0.0,1596,88
3395,2020-05-21 11:00:00,26.37,9,736,10289,0.0,1633,83
3396,2020-05-21 12:00:00,26.56,10,738,10426,0.0,1610,86
3397,2020-05-21 13:00:00,27.34,9,739,11143,0.0,1602,105
3398,2020-05-21 14:00:00,28.14,9,740,11234,1.0,1887,129
3399,2020-05-21 15:00:00,28.17,10,742,11462,5.0,1880,130
3400,2020-05-21 16:00:00,28.1,5,743,11475,11.0,1885,132
3401,2020-05-21 17:00:00,27.95,4,744,11591,12.0,1911,131
3402,2020-05-21 18:00:00,28.19,5,744,11601,14.0,1892,135
3403,2020-05-21 19:00:00,27.98,4,744,11639,14.0,1961,133
3404,2020-05-21 20:00:00,28.1,5,744,11425,15.0,1974,134
3405,2020-05-21 21:00:00,28.13,5,745,11095,19.0,1954,132
3406,2020-05-21 22:00:00,28.11,5,746,10972,20.0,1963,131
3407,2020-05-21 23:00:00,28.02,6,725,10962,19.0,1964,128
3408,2020-05-22 00:00:00,27.96,5,723,11457,15.0,1984,131
3409,2020-05-22 01:00:00,27.93,5,739,11686,16.0,1986,132
3410,2020-05-22 02:00:00,27.83,5,738,11895,14.0,1981,131
3411,2020-05-22 03:00:00,27.89,6,735,11891,6.0,1952,131
3412,2020-05-22 04:00:00,28.02,5,751,11845,0.0,1845,132
3413,2020-05-22 05:00:00,27.93,5,753,11529,0.0,1914,130
3414,2020-05-22 06:00:00,27.82,5,756,11417,0.0,1712,122
3415,2020-05-22 07:00:00,27.98,6,759,10777,0.0,1670,120
3416,2020-05-22 08:00:00,28.09,5,759,10488,0.0,1514,117
3417,2020-05-22 09:00:00,28.15,5,761,10290,0.0,1509,117
3418,2020-05-22 10:00:00,28.53,5,759,10258,0.0,1512,124
3419,2020-05-22 11:00:00,28.29,5,761,10267,0.0,1528,120
3420,2020-05-22 12:00:00,28.33,6,762,10444,0.0,1524,121
3421,2020-05-22 13:00:00,28.57,5,762,10974,0.0,1529,130
3422,2020-05-22 14:00:00,28.17,5,762,11261,8.0,1858,132
3423,2020-05-22 15:00:00,28.08,5,761,11564,19.0,1908,133
3424,2020-05-22 16:00:00,27.98,5,761,11695,18.0,1917,132
3425,2020-05-22 17:00:00,28.04,5,759,11778,17.0,1854,132
3426,2020-05-22 18:00:00,28.1,6,759,11608,18.0,1786,130
3427,2020-05-22 19:00:00,28.2,5,759,11421,18.0,1767,131
3428,2020-05-22 20:00:00,27.83,5,758,11315,19.0,1739,122
3429,2020-05-22 21:00:00,28.07,5,758,11267,18.0,1715,126
3430,2020-05-22 22:00:00,28.31,5,757,11004,18.0,1741,130
3431,2020-05-22 23:00:00,28.39,6,757,11086,18.0,1725,131
3432,2020-05-23 00:00:00,27.94,5,757,11622,21.0,1658,124
3433,2020-05-23 01:00:00,28.27,5,757,11732,16.0,1707,133
3434,2020-05-23 02:00:00,28.2,6,754,12382,10.0,1667,134
3435,2020-05-23 03:00:00,28.25,5,754,12280,6.0,1702,136
3436,2020-05-23 04:00:00,28.16,5,754,11996,0.0,1766,134
3437,2020-05-23 05:00:00,28.2,5,755,11725,0.0,1875,136
3438,2020-05-23 06:00:00,28.26,5,755,11007,0.0,1651,127
3439,2020-05-23 07:00:00,28.09,5,756,10863,0.0,1619,122
3440,2020-05-23 08:00:00,28.37,5,757,10532,0.0,1486,122
3441,2020-05-23 09:00:00,28.41,6,759,10357,0.0,1487,121
3442,2020-05-23 10:00:00,28.51,5,761,10206,0.0,1462,122
3443,2020-05-23 11:00:00,28.54,5,762,10284,0.0,1419,122
3444,2020-05-23 12:00:00,28.53,5,761,10525,0.0,1370,122
3445,2020-05-23 13:00:00,28.8,5,761,10986,0.0,1272,128
3446,2020-05-23 14:00:00,29.19,6,761,10518,7.0,1413,135
3447,2020-05-23 15:00:00,29.2,5,759,10931,20.0,1356,137
3448,2020-05-23 16:00:00,29.2,5,759,11128,24.0,1408,140
3449,2020-05-23 17:00:00,29.35,5,759,11809,25.0,1067,139
3450,2020-05-23 18:00:00,29.64,6,759,12110,24.0,786,139
3451,2020-05-23 19:00:00,30.07,5,757,12010,25.0,483,139
3452,2020-05-23 20:00:00,30.71,5,757,11633,25.0,244,141
3453,2020-05-23 21:00:00,31.01,6,756,11515,24.0,180,143
3454,2020-05-23 22:00:00,30.78,5,756,11564,25.0,191,140
3455,2020-05-23 23:00:00,30.65,5,754,11492,23.0,231,138
3456,2020-05-24 00:00:00,30.45,5,754,11670,24.0,264,137
3457,2020-05-24 01:00:00,30.16,6,754,11876,23.0,418,137
3458,2020-05-24 02:00:00,29.65,5,754,12683,17.0,541,138
3459,2020-05-24 03:00:00,29.61,5,754,12930,3.0,485,138
3460,2020-05-24 04:00:00,29.52,5,754,12846,1.0,614,139
3461,2020-05-24 05:00:00,29.46,6,755,12352,0.0,726,136
3462,2020-05-24 06:00:00,29.46,5,756,11373,0.0,910,134
3463,2020-05-24 07:00:00,29.48,5,758,11297,0.0,702,128
3464,2020-05-24 08:00:00,29.76,5,758,11121,0.0,601,129
3465,2020-05-24 09:00:00,29.76,6,760,10860,0.0,594,126
3466,2020-05-24 10:00:00,29.86,5,760,10582,0.0,629,127
3467,2020-05-24 11:00:00,30.14,5,761,10717,0.0,510,130
3468,2020-05-24 12:00:00,30.22,6,760,11120,0.0,355,130
3469,2020-05-24 13:00:00,30.04,5,761,11357,0.0,335,129
3470,2020-05-24 14:00:00,29.95,5,760,11465,5.0,261,126
3471,2020-05-24 15:00:00,29.95,5,760,11487,21.0,161,123
3472,2020-05-24 16:00:00,29.85,6,754,11792,23.0,94,121
3473,2020-05-24 17:00:00,29.73,5,757,12025,24.0,74,121
3474,2020-05-24 18:00:00,29.9,5,755,12006,23.0,41,123
3475,2020-05-24 19:00:00,30.19,5,751,11927,22.0,9,127
3476,2020-05-24 20:00:00,30.21,6,713,11884,22.0,2,125
3477,2020-05-24 21:00:00,30.34,5,725,11687,24.0,13,127
3478,2020-05-24 22:00:00,30.23,5,731,11656,22.0,23,125
3479,2020-05-24 23:00:00,30.12,5,731,11812,23.0,44,125
3480,2020-05-25 00:00:00,29.83,5,730,12325,21.0,84,125
3481,2020-05-25 01:00:00,29.99,5,730,12523,19.0,116,131
3482,2020-05-25 02:00:00,29.25,5,731,12742,15.0,159,119
3483,2020-05-25 03:00:00,29.12,5,731,12987,6.0,212,120
3484,2020-05-25 04:00:00,29.38,6,732,12531,0.0,460,128
3485,2020-05-25 05:00:00,29.46,5,734,12061,0.0,622,131
3486,2020-05-25 06:00:00,29.72,5,736,10958,0.0,662,128
3487,2020-05-25 07:00:00,30.07,5,737,10859,0.0,568,131
3488,2020-05-25 08:00:00,30.41,6,739,10515,0.0,555,133
3489,2020-05-25 09:00:00,30.42,5,741,10196,0.0,628,133
3490,2020-05-25 10:00:00,30.4,5,743,10127,0.0,628,132
3491,2020-05-25 11:00:00,28.95,5,743,10181,0.0,583,106
3492,2020-05-25 12:00:00,30.57,6,744,10221,0.0,589,134
3493,2020-05-25 13:00:00,30.44,5,746,10250,0.0,561,132
3494,2020-05-25 14:00:00,29.97,5,746,10780,6.0,545,128
3495,2020-05-25 15:00:00,30.27,5,745,10561,21.0,545,131
3496,2020-05-25 16:00:00,29.71,5,741,11308,23.0,578,128
3497,2020-05-25 17:00:00,29.44,6,739,11332,24.0,859,130
3498,2020-05-25 18:00:00,29.48,5,740,11820,25.0,696,131
3499,2020-05-25 19:00:00,29.18,5,781,11995,24.0,865,132
3500,2020-05-25 20:00:00,28.45,5,973,11491,23.0,1157,126
3501,2020-05-25 21:00:00,28.62,6,985,12076,18.0,1185,134
3502,2020-05-25 22:00:00,28.44,5,1041,12196,15.0,1141,132
3503,2020-05-25 23:00:00,28.42,5,1084,12250,18.0,1302,137
3504,2020-05-26 00:00:00,28.19,5,1115,12433,11.0,1417,137
3505,2020-05-26 01:00:00,28.14,6,1141,12283,6.0,1577,139
3506,2020-05-26 02:00:00,27.75,5,1142,12802,3.0,1824,140
3507,2020-05-26 03:00:00,27.81,5,1139,12326,1.0,1954,142
3508,2020-05-26 04:00:00,27.43,5,1143,12319,0.0,2140,138
3509,2020-05-26 05:00:00,27.87,6,1146,12145,0.0,1958,142
3510,2020-05-26 06:00:00,28.27,5,1148,10162,0.0,2021,141
3511,2020-05-26 07:00:00,28.74,5,1150,9943,0.0,1759,142
3512,2020-05-26 08:00:00,29.01,5,1150,9635,0.0,1653,142
3513,2020-05-26 09:00:00,29.22,6,1151,9591,0.0,1583,143
3514,2020-05-26 10:00:00,29.05,5,1149,9527,0.0,1584,140
3515,2020-05-26 11:00:00,29.18,5,1150,9651,0.0,1422,139
3516,2020-05-26 12:00:00,29.49,5,1152,9813,0.0,1271,142
3517,2020-05-26 13:00:00,29.73,6,1153,10152,0.0,1282,149
3518,2020-05-26 14:00:00,29.66,5,1151,10636,7.0,1312,153
3519,2020-05-26 15:00:00,29.42,5,1152,11531,18.0,1045,148
3520,2020-05-26 16:00:00,29.57,5,1151,11289,24.0,1084,150
3521,2020-05-26 17:00:00,29.34,5,1149,11141,24.0,1261,149
3522,2020-05-26 18:00:00,29.36,6,1141,10996,24.0,1358,150
3523,2020-05-26 19:00:00,29.36,5,1147,11269,24.0,1253,150
3524,2020-05-26 20:00:00,29.87,5,1147,11488,23.0,1235,162
3525,2020-05-26 21:00:00,30.21,5,1145,11175,19.0,1367,170
3526,2020-05-26 22:00:00,30.68,6,1143,11364,15.0,1430,183
3527,2020-05-26 23:00:00,30.66,5,1142,11942,12.0,1327,186
3528,2020-05-27 00:00:00,30.73,5,1144,11789,15.0,1397,188
3529,2020-05-27 01:00:00,30.47,5,1145,12052,14.0,1505,188
3530,2020-05-27 02:00:00,30.32,6,1141,12406,13.0,1495,187
3531,2020-05-27 03:00:00,30.61,11,1142,12267,1.0,1527,190
3532,2020-05-27 04:00:00,30.58,16,1143,11500,1.0,1578,180
3533,2020-05-27 05:00:00,32.14,46,1145,11560,0.0,1331,186
3534,2020-05-27 06:00:00,34.93,112,1151,10822,0.0,1003,177
3535,2020-05-27 07:00:00,35.75,119,1151,10196,0.0,827,171
3536,2020-05-27 08:00:00,36.85,131,1153,9843,0.0,631,169
3537,2020-05-27 09:00:00,37.52,134,1155,9975,0.0,459,175
3538,2020-05-27 10:00:00,37.58,134,1158,9899,0.0,344,170
3539,2020-05-27 11:00:00,38.29,135,1159,9832,0.0,237,176
3540,2020-05-27 12:00:00,38.03,135,1161,10154,0.0,178,176
3541,2020-05-27 13:00:00,38.38,136,1161,10422,0.0,193,188
3542,2020-05-27 14:00:00,37.16,136,1159,11323,5.0,207,184
3543,2020-05-27 15:00:00,36.99,135,1158,11593,19.0,146,184
3544,2020-05-27 16:00:00,36.73,132,1157,11661,22.0,168,183
3545,2020-05-27 17:00:00,36.97,132,1160,11689,25.0,185,189
3546,2020-05-27 18:00:00,37.14,132,1153,11624,24.0,184,191
3547,2020-05-27 19:00:00,37.51,133,1157,11714,24.0,142,198
3548,2020-05-27 20:00:00,37.97,132,1161,11425,23.0,90,200
3549,2020-05-27 21:00:00,37.51,132,1160,12013,23.0,94,203
3550,2020-05-27 22:00:00,37.05,131,1154,12139,21.0,105,197
3551,2020-05-27 23:00:00,37.02,133,1158,12234,23.0,132,198
3552,2020-05-28 00:00:00,36.25,131,1160,12755,23.0,162,194
3553,2020-05-28 01:00:00,36.19,131,1158,12898,21.0,257,199
3554,2020-05-28 02:00:00,36.0,131,1158,12868,19.0,332,197
3555,2020-05-28 03:00:00,36.73,133,1158,12429,4.0,416,207
3556,2020-05-28 04:00:00,36.61,132,1158,12039,1.0,374,196
3557,2020-05-28 05:00:00,37.15,133,1159,11767,0.0,341,200
3558,2020-05-28 06:00:00,37.51,133,1162,10858,0.0,268,186
3559,2020-05-28 07:00:00,38.27,131,1158,10585,0.0,152,191
3560,2020-05-28 08:00:00,32.96,36,1154,10762,0.0,116,160
3561,2020-05-28 09:00:00,31.98,5,1156,10509,0.0,108,160
3562,2020-05-28 10:00:00,31.97,6,1156,10347,0.0,100,157
3563,2020-05-28 11:00:00,31.94,5,1158,10292,0.0,113,157
3564,2020-05-28 12:00:00,32.64,5,1159,10664,0.0,110,174
3565,2020-05-28 13:00:00,33.0,5,1159,11374,0.0,77,189
3566,2020-05-28 14:00:00,33.04,6,1157,11952,7.0,54,196
3567,2020-05-28 15:00:00,33.01,5,1155,12049,19.0,51,197
3568,2020-05-28 16:00:00,32.79,4,1153,12087,21.0,59,194
3569,2020-05-28 17:00:00,32.89,4,1158,12413,20.0,43,200
3570,2020-05-28 18:00:00,32.91,4,1156,12521,22.0,79,203
3571,2020-05-28 19:00:00,33.1,4,1153,12503,24.0,126,208
3572,2020-05-28 20:00:00,32.62,3,1153,12431,23.0,226,201
3573,2020-05-28 21:00:00,32.6,5,1152,12488,22.0,323,203
3574,2020-05-28 22:00:00,32.77,6,1153,12599,21.0,274,206
3575,2020-05-28 23:00:00,32.48,5,1153,12663,18.0,203,199
3576,2020-05-29 00:00:00,32.5,5,1153,12916,17.0,183,202
3577,2020-05-29 01:00:00,32.39,5,1153,13297,13.0,166,204
3578,2020-05-29 02:00:00,32.15,6,1154,13314,4.0,155,198
3579,2020-05-29 03:00:00,32.36,5,1153,13189,0.0,126,201
3580,2020-05-29 04:00:00,32.7,5,1154,13128,0.0,78,206
3581,2020-05-29 05:00:00,32.97,6,1155,12657,0.0,49,204
3582,2020-05-29 06:00:00,33.28,5,1157,11848,0.0,16,199
3583,2020-05-29 07:00:00,33.04,5,1160,11537,0.0,43,191
3584,2020-05-29 08:00:00,33.63,6,1162,11026,0.0,29,194
3585,2020-05-29 09:00:00,33.69,5,1161,10463,0.0,43,188
3586,2020-05-29 10:00:00,33.61,5,1160,10579,0.0,5,187
3587,2020-05-29 11:00:00,34.08,6,1158,10397,0.0,9,192
3588,2020-05-29 12:00:00,33.78,5,1160,10454,0.0,3,188
3589,2020-05-29 13:00:00,33.7,5,1162,11143,0.0,9,197
3590,2020-05-29 14:00:00,33.5,6,1164,11920,2.0,21,204
3591,2020-05-29 15:00:00,32.66,5,1162,12188,5.0,44,192
3592,2020-05-29 16:00:00,31.84,5,1158,12434,10.0,45,178
3593,2020-05-29 17:00:00,31.38,5,1156,12944,11.0,11,173
3594,2020-05-29 18:00:00,30.16,5,1155,12916,20.0,31,147
3595,2020-05-29 19:00:00,29.71,5,1153,13078,22.0,41,139
3596,2020-05-29 20:00:00,29.81,6,1152,12771,24.0,82,139
3597,2020-05-29 21:00:00,30.61,5,1152,13188,22.0,94,161
3598,2020-05-29 22:00:00,31.43,5,1146,13703,20.0,107,185
3599,2020-05-29 23:00:00,31.46,6,1143,13724,16.0,101,185
3600,2020-05-30 00:00:00,31.34,5,1143,13789,8.0,102,184
3601,2020-05-30 01:00:00,32.2,5,1142,13374,8.0,119,199
3602,2020-05-30 02:00:00,32.74,6,1141,13401,8.0,98,210
3603,2020-05-30 03:00:00,33.0,5,1142,13203,2.0,102,214
3604,2020-05-30 04:00:00,33.23,5,1142,13139,0.0,126,219
3605,2020-05-30 05:00:00,33.51,6,1142,12894,0.0,95,220
3606,2020-05-30 06:00:00,33.5,5,1141,11978,0.0,87,207
3607,2020-05-30 07:00:00,33.56,5,1143,11726,0.0,68,204
3608,2020-05-30 08:00:00,33.93,6,1143,11596,0.0,46,208
3609,2020-05-30 09:00:00,34.11,5,1145,10915,0.0,47,202
3610,2020-05-30 10:00:00,34.04,5,1147,10821,0.0,97,201
3611,2020-05-30 11:00:00,33.8,6,1147,10595,0.0,136,194
3612,2020-05-30 12:00:00,33.62,5,1148,10954,0.0,87,195
3613,2020-05-30 13:00:00,33.15,5,1148,10479,0.0,220,184
3614,2020-05-30 14:00:00,33.23,6,1137,10856,1.0,472,198
3615,2020-05-30 15:00:00,33.32,5,1138,10773,6.0,343,195
3616,2020-05-30 16:00:00,33.43,6,1140,11193,12.0,338,202
3617,2020-05-30 17:00:00,32.77,5,1137,11791,21.0,476,202
3618,2020-05-30 18:00:00,32.78,5,1074,12013,21.0,438,202
3619,2020-05-30 19:00:00,32.73,6,942,12077,22.0,594,202
3620,2020-05-30 20:00:00,32.58,5,814,12933,21.0,445,202
3621,2020-05-30 21:00:00,32.51,5,711,12786,16.0,619,201
3622,2020-05-30 22:00:00,32.32,6,707,12534,12.0,988,205
3623,2020-05-30 23:00:00,31.74,5,703,12901,13.0,1240,205
3624,2020-05-31 00:00:00,31.73,5,705,13860,10.0,755,201
3625,2020-05-31 01:00:00,31.64,6,705,13289,6.0,989,199
3626,2020-05-31 02:00:00,31.63,5,709,12616,4.0,1351,203
3627,2020-05-31 03:00:00,30.84,5,719,12830,1.0,1287,186
3628,2020-05-31 04:00:00,31.59,6,729,12231,0.0,1362,198
3629,2020-05-31 05:00:00,31.78,5,735,11846,0.0,1469,202
3630,2020-05-31 06:00:00,31.55,6,741,11312,0.0,1551,193
3631,2020-05-31 07:00:00,31.83,5,747,10565,0.0,1456,188
3632,2020-05-31 08:00:00,32.48,5,752,9853,0.0,1407,190
3633,2020-05-31 09:00:00,33.04,6,752,9466,0.0,1305,191
3634,2020-05-31 10:00:00,32.78,5,744,9462,0.0,1311,187
3635,2020-05-31 11:00:00,32.86,5,749,9366,0.0,1361,189
3636,2020-05-31 12:00:00,32.88,6,752,9422,0.0,1345,189
3637,2020-05-31 13:00:00,32.72,5,755,9508,0.0,1341,188
3638,2020-05-31 14:00:00,32.8,5,749,10117,4.0,1064,188
3639,2020-05-31 15:00:00,32.72,6,751,10280,7.0,1154,191
