UTC time,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_other_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-10-05 20:00:00,5508.22915,748.943,1192.33688,198.9226,71.21935,576.64994
2021-10-05 21:00:00,5908.57437,736.79416,1188.43773,198.85087,68.35505,598.09661
2021-10-05 22:00:00,6171.06098,746.80375,1184.40898,197.90438,63.12972,611.57424
2021-10-05 23:00:00,6518.94659,741.27046,1187.55928,198.57224,53.22566,619.0019
2021-10-03 00:00:00,5898.25179,971.64328,1177.65189,208.03947,51.28051,197.25427
2021-10-03 01:00:00,6199.2376,959.06042,1178.37403,207.73345,39.04431,184.53297
2021-10-03 02:00:00,6281.07504,946.67603,1184.25494,206.43953,23.1976,162.85134
2021-10-03 03:00:00,6184.39628,950.033,1186.43657,205.33224,12.26434,138.14565
2021-10-03 04:00:00,5806.66023,945.41621,1188.52341,205.63103,4.82564,100.01387
2021-10-03 05:00:00,5402.64777,947.74986,1187.76802,205.42215,0,71.99285
2021-10-03 06:00:00,4855.46374,970.73394,1185.92047,206.13422,0,57.79376
2021-10-03 07:00:00,4323.15575,983.03633,1188.5973,207.58192,3.21705,49.33442
2021-10-03 08:00:00,3902.70209,998.82713,1190.80024,209.43282,4.85893,49.46208
2021-10-03 09:00:00,3604.5682,998.58477,1189.90545,208.93279,0,46.02617
2021-10-03 10:00:00,3539.17903,996.6571,1184.4644,208.40977,0,69.65956
2021-10-03 11:00:00,3641.47674,991.13923,1182.29258,207.63951,0,89.44119
2021-10-03 12:00:00,4051.34959,986.44246,1185.72182,207.63798,0,101.48055
2021-10-03 13:00:00,4336.8193,959.22356,1185.16906,208.06334,10.59236,132.56314
2021-10-03 14:00:00,4503.63598,944.41066,1186.89071,208.07115,21.85882,156.37673
2021-10-03 15:00:00,4792.27423,932.91103,1187.76617,207.99864,33.97205,160.39975
2021-10-03 16:00:00,4904.04682,923.6231,1186.4512,207.49113,48.07926,173.94361
2021-10-03 17:00:00,4935.31441,934.32986,1182.79575,206.21479,61.43414,182.1159
2021-10-03 18:00:00,5042.28569,904.57135,1183.9537,205.84738,77.08131,192.41964
2021-10-03 19:00:00,4994.20528,901.34891,1183.32747,208.45486,86.16969,207.71875
2021-10-03 20:00:00,5111.39217,910.55224,1178.95379,207.50142,93.99796,223.74802
2021-10-03 21:00:00,5398.4797,894.91873,1175.09847,207.58588,91.13111,251.29156
2021-10-03 22:00:00,5706.87007,905.37132,1171.11491,206.17608,85.16581,275.32149
2021-10-03 23:00:00,5997.11501,896.29263,1174.26798,206.68829,72.87608,290.27213
2021-10-04 00:00:00,6135.80439,908.77687,1196.66275,203.42712,44.14865,396.26051
2021-10-04 01:00:00,6555.38693,897.003,1197.36997,203.29048,33.19668,389.50239
2021-10-04 02:00:00,6630.80623,885.63022,1203.2511,202.13725,19.12135,383.72713
2021-10-04 03:00:00,6544.80388,888.95291,1205.42193,201.15658,9.47139,369.6556
2021-10-04 04:00:00,6155.74156,884.6866,1207.47452,201.45649,3.33408,347.75777
2021-10-04 05:00:00,5734.71678,887.43632,1206.67054,201.27498,0,337.25433
2021-10-04 06:00:00,5075.23074,909.62476,1204.79343,201.96876,0,336.51725
2021-10-04 07:00:00,4441.95631,921.83525,1207.49271,203.35775,2.94596,342.27594
2021-10-04 08:00:00,3944.40871,936.6831,1209.68798,205.03277,4.74604,352.09953
2021-10-04 09:00:00,3585.00687,936.68752,1208.72853,204.57509,0,357.63623
2021-10-04 10:00:00,3508.14741,934.7396,1203.22581,204.01191,0,396.0279
2021-10-04 11:00:00,3512.87522,929.56347,1201.00426,203.40328,0,431.89937
2021-10-04 12:00:00,3927.11182,924.8327,1204.38334,203.29475,0,460.81035
2021-10-04 13:00:00,4252.94941,899.93363,1203.77772,203.70365,10.20836,497.47595
2021-10-04 14:00:00,4383.30082,886.62262,1205.50619,203.69584,20.99437,524.56704
2021-10-04 15:00:00,4788.22011,876.18328,1206.40027,203.60137,32.38278,526.96439
2021-10-04 16:00:00,4911.76135,867.42847,1205.06228,203.08869,45.69845,542.16227
2021-10-04 17:00:00,4933.08876,877.59472,1201.32924,201.86383,57.95769,549.13664
2021-10-04 18:00:00,5101.44618,849.80411,1202.495,201.62478,71.86512,553.88928
2021-10-04 19:00:00,5020.5782,847.28811,1201.88342,204.11192,79.39463,559.01028
2021-10-04 20:00:00,5134.59621,856.4972,1197.44017,203.31173,85.62804,569.635
2021-10-04 21:00:00,5488.15094,842.02921,1193.52425,203.31992,82.09017,595.34122
2021-10-04 22:00:00,5805.15254,852.33374,1189.47816,202.13638,75.94089,613.34866
2021-10-04 23:00:00,6155.2153,844.44093,1192.62747,202.7246,64.34488,621.70583
2021-10-05 00:00:00,6363.32977,828.11921,1190.48905,201.17691,37.0027,572.13706
2021-10-05 01:00:00,6845.82159,817.38335,1191.2011,201.12288,27.17966,559.51706
2021-10-05 02:00:00,6870.92071,807.30823,1197.08223,200.0383,14.57845,547.99969
2021-10-05 03:00:00,6785.51837,810.58713,1199.25646,199.1194,5.98185,524.61776
2021-10-05 04:00:00,6402.68682,806.7704,1201.32028,199.41987,1.02585,491.75181
2021-10-05 05:00:00,6008.68082,810.05401,1200.53207,199.2517,0,470.79698
2021-10-05 06:00:00,5294.55619,831.22172,1198.66448,199.93657,0,458.99774
2021-10-05 07:00:00,4620.96805,843.31429,1201.35652,201.29691,2.48388,454.18403
2021-10-05 08:00:00,4095.00453,856.95235,1203.5542,202.88612,4.5273,455.16863
2021-10-05 09:00:00,3711.27552,857.27326,1202.61579,202.4491,0,450.10039
2021-10-05 10:00:00,3645.49015,855.29941,1197.13324,201.86632,0,480.57094
2021-10-05 11:00:00,3549.9017,850.56173,1194.92774,201.33655,0,508.77307
2021-10-05 12:00:00,3954.46027,845.78736,1198.32316,201.17583,0,527.94009
2021-10-05 13:00:00,4302.51591,823.86453,1197.7346,201.57669,8.94428,554.10271
2021-10-05 14:00:00,4372.93488,812.48032,1199.46094,201.56127,18.3177,571.86735
2021-10-05 15:00:00,4900.70452,803.40143,1200.3489,201.45609,28.15121,563.90258
2021-10-05 16:00:00,5052.44066,795.3306,1199.01845,200.94088,39.77189,568.88825
2021-10-05 17:00:00,5085.80781,804.80346,1195.31055,199.74114,50.38996,569.6459
2021-10-05 18:00:00,5347.25933,779.53763,1196.47376,199.56471,62.42896,568.87364
2021-10-05 19:00:00,5246.4733,777.92795,1195.85749,201.99315,68.81573,569.60708
2021-10-05 20:00:00,5351.66927,787.14453,1191.43684,201.26772,74.19319,574.84045
2021-10-05 21:00:00,5754.22969,774.172,1187.54052,201.23869,71.18531,597.43536
2021-10-05 22:00:00,6035.4192,784.28631,1183.5149,200.16554,65.73127,612.13307
2021-10-05 23:00:00,6386.85808,777.91498,1186.66534,200.79085,55.41862,619.80985
2021-10-06 00:00:00,6320.2972,761.51659,1185.38291,199.33346,30.69732,591.74463
2021-10-06 01:00:00,6846.14286,751.63779,1186.09894,199.34713,22.74332,601.74254
2021-10-06 02:00:00,6907.69063,742.63438,1191.98007,198.31877,12.34421,630.97645
2021-10-06 03:00:00,6854.42019,745.87698,1194.15715,197.45048,4.99978,645.66684
2021-10-06 04:00:00,6499.33103,742.43167,1196.23007,197.7514,0.9437,664.4997
2021-10-06 05:00:00,6115.80443,746.15612,1195.45493,197.59418,0,696.59269
2021-10-06 06:00:00,5390.9004,766.48089,1193.59544,198.27174,0,731.55722
2021-10-06 07:00:00,4695.03116,778.47605,1196.28136,199.6086,2.33245,773.93468
2021-10-06 08:00:00,4139.59462,791.11518,1198.48118,201.12752,4.16707,810.32541
2021-10-06 09:00:00,3719.13689,791.69737,1197.5601,200.70743,0.34598,842.82166
2021-10-06 10:00:00,3618.26729,789.7022,1192.09404,200.10859,0,916.23474
2021-10-06 11:00:00,3483.79391,785.32653,1189.9019,199.64343,0,989.34094
2021-10-06 12:00:00,3865.2211,780.51615,1193.31082,199.43994,0,1058.96239
2021-10-06 13:00:00,4202.93207,761.05093,1192.73646,199.83422,7.38198,1116.22537
2021-10-06 14:00:00,4269.39627,751.25782,1194.46095,199.81256,15.2152,1158.50248
2021-10-06 15:00:00,4798.92144,743.30231,1195.34395,199.6986,23.38207,1168.04095
2021-10-06 16:00:00,4945.07269,735.79628,1194.0196,199.18131,33.03692,1196.29276
2021-10-06 17:00:00,4973.51826,744.69657,1190.3326,198.00215,41.81418,1207.1401
2021-10-06 18:00:00,5230.5434,721.51554,1191.49367,197.87705,51.95611,1207.04591
2021-10-06 19:00:00,5124.66119,720.65431,1190.87342,200.25737,57.23326,1197.65812
2021-10-06 20:00:00,5227.38898,729.87694,1186.47152,199.59319,61.73824,1203.57588
2021-10-06 21:00:00,5631.41223,718.13927,1182.59155,199.53368,59.44032,1228.93363
2021-10-06 22:00:00,5923.6888,728.09662,1178.58256,198.55098,55.01587,1239.05464
2021-10-06 23:00:00,6299.04438,722.98162,1181.73414,199.20666,46.44055,1235.89631
2021-10-04 00:00:00,6022.57793,901.37023,1163.5053,196.37478,48.95282,324.03533
2021-10-04 01:00:00,6376.98203,889.69181,1164.2386,196.4971,36.93491,314.58138
2021-10-04 02:00:00,6331.53443,878.43809,1170.1193,195.559,21.39595,302.08768
2021-10-04 03:00:00,6161.60985,881.75675,1172.30888,194.77193,10.72767,283.26327
2021-10-04 04:00:00,5723.77458,877.53173,1174.42123,195.07356,3.67865,254.26471
2021-10-04 05:00:00,5329.48635,880.33052,1173.702,194.9339,0,236.1652
2021-10-04 06:00:00,4713.05531,902.42524,1171.87641,195.59973,0,229.44592
2021-10-04 07:00:00,4162.84236,914.62487,1174.53647,196.89893,3.00371,228.9395
2021-10-04 08:00:00,3775.16406,929.36163,1176.74538,198.30503,4.79845,234.41284
2021-10-04 09:00:00,3534.91494,929.39514,1175.89869,197.91209,0,235.80797
2021-10-04 10:00:00,3556.57318,927.44482,1170.50353,197.2875,0,267.84231
2021-10-04 11:00:00,3570.63998,922.30893,1168.36866,196.92602,0,296.82895
2021-10-04 12:00:00,3960.56902,917.57422,1171.83527,196.65389,0,318.43936
2021-10-04 13:00:00,4237.0681,892.94843,1171.32166,197.03762,10.13089,352.34154
2021-10-04 14:00:00,4268.9735,879.8142,1173.03841,197.00593,20.85813,377.65939
2021-10-04 15:00:00,4645.64257,869.49988,1173.89988,196.87788,32.39937,380.22049
2021-10-04 16:00:00,4718.56096,860.80787,1172.60217,196.3573,45.90524,394.26061
2021-10-04 17:00:00,4713.27708,870.91046,1169.00419,195.21116,58.71198,401.42341
2021-10-04 18:00:00,4918.03895,843.35174,1170.15646,195.16838,73.77071,408.16114
2021-10-04 19:00:00,4862.13089,840.9189,1169.51937,197.47152,82.55689,417.19608
2021-10-04 20:00:00,5021.95266,850.12876,1165.19747,196.90564,90.22116,429.75293
2021-10-04 21:00:00,5440.8277,835.79808,1161.3872,196.7972,87.64929,456.05492
2021-10-04 22:00:00,5758.46138,846.08513,1157.45025,195.95964,81.96473,476.34422
2021-10-04 23:00:00,6088.51255,838.33194,1160.60602,196.66408,70.08119,487.34016
2021-10-05 00:00:00,6190.36424,821.9939,1162.91752,195.33693,39.85184,467.79367
2021-10-05 01:00:00,6626.50942,811.33687,1163.65124,195.49736,29.94182,458.65796
2021-10-05 02:00:00,6606.99752,801.36036,1169.53201,194.59091,17.07176,450.55895
2021-10-05 03:00:00,6474.80003,804.6359,1171.72181,193.83233,8.11857,432.71173
2021-10-05 04:00:00,6059,800.85336,1173.83529,194.13422,2.57192,406.36796
2021-10-05 05:00:00,5665.57891,804.17754,1173.11756,194.00073,0,391.62898
2021-10-05 06:00:00,4985.81233,825.26771,1171.29288,194.66244,0,386.4063
2021-10-05 07:00:00,4365.55293,837.35135,1173.95224,195.94843,2.71608,387.87863
2021-10-05 08:00:00,3908.10974,850.89752,1176.16143,197.31495,4.48966,394.11753
2021-10-05 09:00:00,3600.03284,851.24244,1175.31673,196.93154,0,395.35188
2021-10-05 10:00:00,3587.7347,849.26666,1169.92342,196.29791,0,430.5343
2021-10-05 11:00:00,3533.3006,844.56221,1167.79011,195.9728,0,463.29943
2021-10-05 12:00:00,3928.98547,839.78458,1171.25821,195.67659,0,488.26194
2021-10-05 13:00:00,4242.43762,818.08778,1170.74631,196.05662,8.87163,520.66488
2021-10-05 14:00:00,4277.06445,806.84991,1172.46284,196.02141,18.28548,543.96988
2021-10-05 15:00:00,4741.90123,797.87434,1173.32374,195.88843,28.25747,542.15798
2021-10-05 16:00:00,4845.68038,789.85545,1172.02668,195.36668,39.95672,553.20922
2021-10-05 17:00:00,4849.24361,799.27561,1168.43118,194.23212,50.81575,557.65819
2021-10-05 18:00:00,5089.53783,774.20153,1169.58324,194.21823,63.42711,560.16409
2021-10-05 19:00:00,5004.07636,772.6607,1168.94565,196.49428,70.39051,563.49786
2021-10-05 20:00:00,5138.40597,781.87786,1164.62588,195.96289,76.35385,571.93013
2021-10-05 21:00:00,5566.0474,769.01883,1160.81746,195.83728,73.7426,596.37179
2021-10-05 22:00:00,5868.61266,779.11873,1156.88242,195.05065,68.57304,613.03188
2021-10-05 23:00:00,6220.59242,772.86292,1160.03834,195.77219,58.28426,621.10927
2021-10-06 00:00:00,6107.18888,756.45109,1162.45634,194.49742,32.60256,668.02307
2021-10-06 01:00:00,6555.79857,746.63748,1163.19042,194.68868,24.13974,680.2195
2021-10-06 02:00:00,6567.83882,737.7155,1169.07119,193.80784,13.077,715.39522
2021-10-06 03:00:00,6463.91962,740.95541,1171.26127,193.07231,5.30413,734.01511
2021-10-06 04:00:00,6081.61998,737.53824,1173.37554,193.3744,0.90669,758.87211
2021-10-06 05:00:00,5708.79073,741.29629,1172.65901,193.24589,0,797.4765
2021-10-06 06:00:00,5049.58974,761.55697,1170.83505,193.90427,0,837.42104
2021-10-06 07:00:00,4435.17454,773.54478,1173.49383,195.17957,2.33606,885.06707
2021-10-06 08:00:00,3968.43297,786.10787,1175.70323,196.51408,4.20999,925.03782
2021-10-06 09:00:00,3636.26719,786.70993,1174.8601,196.13839,0.35007,960.82811
2021-10-06 10:00:00,3587.11732,784.71313,1169.46828,195.49744,0,1039.73384
2021-10-06 11:00:00,3504.0673,780.36492,1167.33618,195.20175,0,1118.83577
2021-10-06 12:00:00,3864.14507,775.55186,1170.80556,194.88607,0,1194.73095
2021-10-06 13:00:00,4148.30602,756.27359,1170.29493,195.26309,7.4352,1254.01304
2021-10-06 14:00:00,4177.46973,746.60147,1172.01126,195.22505,15.31496,1297.45066
2021-10-06 15:00:00,4617.20215,738.73142,1172.87166,195.08808,23.60812,1306.29618
2021-10-06 16:00:00,4713.9349,731.26832,1171.57523,194.56538,33.42575,1335.09034
2021-10-06 17:00:00,4720.96021,740.1251,1167.98159,193.44019,42.48437,1345.43826
2021-10-06 18:00:00,4954.11433,717.10261,1169.13336,193.44967,53.11445,1343.21144
2021-10-06 19:00:00,4880.12249,716.29832,1168.49548,195.70382,58.88333,1329.95856
2021-10-06 20:00:00,5020.51856,725.52143,1164.17742,195.20031,63.93739,1333.79994
2021-10-06 21:00:00,5440.44896,713.87767,1160.37049,195.06082,61.94692,1358.44177
2021-10-06 22:00:00,5752.73961,723.82307,1156.43695,194.31537,57.62609,1366.27015
2021-10-06 23:00:00,6113.22528,718.80365,1159.593,195.05075,48.8481,1360.6249
2021-10-07 00:00:00,6271.5681,702.34698,1162.09776,193.82253,32.8539,1366.03792
2021-10-07 01:00:00,6685.75413,693.22964,1162.83212,194.03857,24.293,1326.90757
2021-10-07 02:00:00,6706.22586,685.1782,1168.71282,193.17832,13.14175,1289.38097
2021-10-07 03:00:00,6597.47928,688.38873,1170.90318,192.46131,5.34007,1223.88797
2021-10-07 04:00:00,6196.02388,685.27316,1173.01809,192.76357,0.93602,1141.39864
2021-10-07 05:00:00,5788.07294,689.38929,1172.30242,192.63906,0,1073.14954
2021-10-07 06:00:00,5118.08623,708.96523,1170.47902,193.29477,0,1011.31262
2021-10-07 07:00:00,4488.91542,720.87391,1173.13745,194.56148,2.35986,958.67111
2021-10-07 08:00:00,4003.90907,732.62551,1175.347,195.87025,4.25214,919.67855
2021-10-07 09:00:00,3661.01348,733.43993,1174.50507,195.50075,0.28237,866.65636
2021-10-07 10:00:00,3613.27694,731.4257,1169.11446,194.85393,0,861.27663
2021-10-07 11:00:00,3590.49367,727.3716,1166.98321,194.58189,0,854.76119
2021-10-07 12:00:00,4008.32051,722.52935,1170.45351,194.25055,0,829.83304
2021-10-07 13:00:00,4344.55277,705.2475,1169.94388,194.62517,7.674,808.5158
2021-10-07 14:00:00,4441.52208,696.86785,1171.66014,194.58485,15.79169,784.12634
2021-10-07 15:00:00,4902.70342,689.91041,1172.52018,194.44465,24.31032,729.34713
2021-10-07 16:00:00,5043.96332,682.9061,1171.22418,193.9212,34.38805,688.18255
2021-10-07 17:00:00,5077.94079,691.29775,1167.63196,192.80354,43.63589,660.85498
2021-10-07 18:00:00,5300.60605,669.96881,1168.78366,192.83181,54.37745,635.14073
2021-10-07 19:00:00,5218.85549,669.77244,1168.1455,195.06834,60.12462,616.08945
2021-10-07 20:00:00,5333.72187,679.00055,1163.82872,194.58727,65.09315,596.98387
2021-10-07 21:00:00,5711.24861,668.35994,1160.02292,194.43661,62.85439,605.52772
2021-10-07 22:00:00,6000.81779,678.17782,1156.09059,193.72427,58.31771,605.29445
2021-10-07 23:00:00,6330.23605,674.17894,1159.24671,194.47077,49.33465,609.92298
2021-10-05 00:00:00,6150.50651,980.06076,1154.62712,208.08585,35.5933,213.18203
2021-10-05 01:00:00,6575.17725,967.36968,1155.36731,207.77814,26.70387,215.33741
2021-10-05 02:00:00,6662.37233,954.84981,1161.24794,206.48279,14.61114,220.54031
2021-10-05 03:00:00,6556.33082,958.21129,1163.4425,205.37422,5.83248,220.8856
2021-10-05 04:00:00,6111.21326,953.54764,1165.57083,205.673,0.43724,216.79883
2021-10-05 05:00:00,5624.34722,955.8255,1164.87434,205.46386,0,223.72472
2021-10-05 06:00:00,4908.587,978.91617,1163.06253,206.17611,0,240.30169
2021-10-05 07:00:00,4236.04946,991.23084,1165.71208,207.62439,2.06132,262.90966
2021-10-05 08:00:00,3728.61817,1007.14791,1167.92468,209.47707,3.83872,286.3309
2021-10-05 09:00:00,3398.69698,1006.87252,1167.10818,208.9766,1.17687,307.58815
2021-10-05 10:00:00,3382.90795,1004.94754,1161.7418,208.45399,0,359.52023
2021-10-05 11:00:00,3500.26959,999.38397,1159.63016,207.68211,0,408.90356
2021-10-05 12:00:00,4027.23871,994.6917,1163.12015,207.68165,0,454.18465
2021-10-05 13:00:00,4447.19717,967.16217,1162.63126,208.10717,4.73209,505.6823
2021-10-05 14:00:00,4654.75382,952.1482,1164.34482,208.11515,9.89825,545.56881
2021-10-05 15:00:00,5083.94945,940.50665,1165.19754,208.04285,15.87938,561.00686
2021-10-05 16:00:00,5211.78301,931.14728,1163.91064,207.53539,23.08363,589.78367
2021-10-05 17:00:00,5195.97654,941.92635,1160.34882,206.25854,30.75524,604.53209
2021-10-05 18:00:00,5297.62622,911.90435,1161.49747,205.88983,41.58563,615.19221
2021-10-05 19:00:00,5150.9341,908.58732,1160.85355,208.49852,49.16717,623.71672
2021-10-05 20:00:00,5209.83428,917.78998,1156.56413,207.54355,56.98227,640.10879
2021-10-05 21:00:00,5528.23176,902.00033,1152.78213,207.62877,58.94723,669.42945
2021-10-05 22:00:00,5832.51851,912.4728,1148.87438,206.2167,57.54818,690.3738
2021-10-05 23:00:00,6182.83011,903.23538,1152.03193,206.72813,50.59636,698.13936
2021-10-06 00:00:00,6174.12386,887.17024,1155.56248,205.05468,30.03583,831.98647
2021-10-06 01:00:00,6605.0247,875.67445,1156.30196,204.85826,22.49543,833.58822
2021-10-06 02:00:00,6686.58505,864.64927,1162.18259,203.65538,12.33419,854.28665
2021-10-06 03:00:00,6594.45659,867.96025,1164.37665,202.63003,4.92634,855.60566
2021-10-06 04:00:00,6184.71257,863.81435,1166.50328,202.92955,0.69461,858.57187
2021-10-06 05:00:00,5736.70156,866.70715,1165.80437,202.73839,0,875.48233
2021-10-06 06:00:00,5047.87008,888.62221,1163.99113,203.43863,0,894.53398
2021-10-06 07:00:00,4390.14389,900.801,1166.64175,204.84832,2.15265,921.66132
2021-10-06 08:00:00,3878.73025,915.32478,1168.85399,206.58541,3.87287,945.36996
2021-10-06 09:00:00,3518.29075,915.41399,1168.03431,206.11278,0.86693,962.73249
2021-10-06 10:00:00,3453.52536,913.45915,1162.66487,205.56376,0,1024.59296
2021-10-06 11:00:00,3484.77251,908.40046,1160.55074,204.89811,0,1086.45834
2021-10-06 12:00:00,3932.1457,903.65798,1164.03831,204.82734,0,1141.90821
2021-10-06 13:00:00,4288.37759,879.55619,1163.54687,205.24203,5.58913,1184.285
2021-10-06 14:00:00,4441.92425,866.7613,1165.2607,205.23975,11.63181,1213.39543
2021-10-06 15:00:00,4859.44809,856.68646,1166.11443,205.15303,18.15646,1208.4676
2021-10-06 16:00:00,4985.39305,848.11477,1164.82631,204.64217,25.92803,1222.36185
2021-10-06 17:00:00,4996.87813,858.09531,1161.26073,203.39914,33.44321,1224.53725
2021-10-06 18:00:00,5149.46661,830.98108,1162.40973,203.11479,43.05527,1216.87461
2021-10-06 19:00:00,5050.75439,828.70783,1161.7666,205.64441,48.82443,1201.65452
2021-10-06 20:00:00,5153.02669,837.91894,1157.47369,204.79014,54.34803,1200.1864
2021-10-06 21:00:00,5504.0227,823.85156,1153.68871,204.82524,54.15462,1221.24221
2021-10-06 22:00:00,5824.54152,834.1051,1149.77791,203.56187,51.45107,1226.91259
2021-10-06 23:00:00,6184.50292,826.61991,1152.93524,204.12326,44.31146,1223.00464
2021-10-07 00:00:00,6322.00356,810.45001,1156.36526,202.56488,29.93943,1210.26723
2021-10-07 01:00:00,6721.68814,799.94153,1157.10417,202.4599,22.33509,1176.33838
2021-10-07 02:00:00,6783.10534,790.15073,1162.9848,201.33296,12.20461,1143.91502
2021-10-07 03:00:00,6694.82418,793.41993,1165.17836,200.37597,4.89874,1086.68467
2021-10-07 04:00:00,6302.1654,789.70182,1167.30357,200.67609,0.79563,1013.93184
2021-10-07 05:00:00,5875.22383,793.10238,1166.6026,200.4997,0,954.96236
2021-10-07 06:00:00,5208.76115,814.04645,1164.78809,201.19007,0,902.94324
2021-10-07 07:00:00,4567.23198,826.11319,1167.43977,202.56807,2.22004,859.68602
2021-10-07 08:00:00,4056.09409,839.48623,1169.65166,204.21022,3.97641,828.53741
2021-10-07 09:00:00,3683.39574,839.87647,1168.8292,203.76044,0.66901,784.92414
2021-10-07 10:00:00,3606.00827,837.89696,1163.45713,203.18975,0,786.57865
2021-10-07 11:00:00,3618.09354,833.2553,1161.34095,202.61135,0,786.87512
2021-10-07 12:00:00,4059.61139,828.47133,1164.82638,202.48281,0,770.59879
2021-10-07 13:00:00,4418.29461,807.20058,1164.33267,202.88863,6.25803,758.5976
2021-10-07 14:00:00,4574.15861,796.2384,1166.04686,202.87791,12.96995,742.47912
2021-10-07 15:00:00,5026.12256,787.45757,1166.90129,202.77934,20.09319,696.88533
2021-10-07 16:00:00,5194.54094,779.53653,1165.61225,202.26568,28.54795,664.77587
2021-10-07 17:00:00,5248.45907,788.85758,1162.0434,201.05045,36.48961,642.95888
2021-10-07 18:00:00,5445.59463,764.14479,1163.19283,200.8354,46.21338,622.13851
2021-10-07 19:00:00,5363.3517,762.73364,1162.5502,203.30005,51.70682,606.96918
2021-10-07 20:00:00,5460.46735,771.95186,1158.25438,202.5285,56.74494,592.63912
2021-10-07 21:00:00,5794.35519,759.30686,1154.46684,202.52243,55.69902,603.9399
2021-10-07 22:00:00,6078.6551,769.37959,1150.5534,201.38119,52.32525,606.63626
2021-10-07 23:00:00,6395.39456,763.34156,1153.7106,201.98362,44.67912,611.86281
2021-10-08 00:00:00,6423.83731,747.10103,1157.05521,200.52376,23.89416,542.39592
2021-10-08 01:00:00,6815.1884,737.40774,1157.79355,200.49373,18.1135,530.76904
2021-10-08 02:00:00,6841.33075,728.63623,1163.67419,199.42906,10.09527,520.22595
2021-10-08 03:00:00,6746.93112,731.87105,1165.86732,198.52809,3.9615,498.42161
2021-10-08 04:00:00,6363.32878,728.50602,1167.99132,198.82871,0.68178,467.4147
2021-10-08 05:00:00,5961.70992,732.32591,1167.28858,198.66444,0,448.23162
2021-10-08 06:00:00,5305.31234,752.46829,1165.473,199.3467,0,438.30689
2021-10-08 07:00:00,4678.03528,764.44237,1168.12546,200.69873,2.05094,435.2849
2021-10-08 08:00:00,4176.89695,776.86526,1170.33707,202.26304,3.59363,437.76716
2021-10-08 09:00:00,3806.84661,777.50405,1169.51233,201.83201,1.11727,434.49533
2021-10-08 10:00:00,3733.72348,775.50423,1164.13799,201.24355,0,466.3089
2021-10-08 11:00:00,3707.14482,771.20691,1162.02003,200.73667,0,495.81166
2021-10-08 12:00:00,4130.2337,766.38876,1165.50362,200.56079,0.04309,516.63057
2021-10-08 13:00:00,4478.69051,747.4555,1165.00798,200.95932,4.52252,544.57185
2021-10-08 14:00:00,4601.66877,738.00674,1166.72239,200.94169,9.5201,563.91569
2021-10-08 15:00:00,5086.59289,730.29445,1167.57753,200.83339,14.83137,557.70471
2021-10-08 16:00:00,5270.54166,722.91056,1166.28764,200.31746,21.1567,564.41922
2021-10-08 17:00:00,5343.79112,731.68698,1162.71595,199.12501,27.17752,566.22904
2021-10-08 18:00:00,5589.89183,708.95716,1163.86566,198.96676,35.03421,566.39113
2021-10-08 19:00:00,5519.34361,708.25792,1163.2236,201.37815,39.55258,567.8657
2021-10-08 20:00:00,5622.76611,717.4819,1158.92522,200.67442,43.9162,574.01091
2021-10-08 21:00:00,5971.02882,706.01146,1155.13548,200.63459,43.84713,597.13219
2021-10-08 22:00:00,6234.04002,715.93487,1151.21977,199.5935,41.69581,612.38927
2021-10-08 23:00:00,6530.59812,711.09175,1154.37689,200.22956,35.8982,620.18021
2021-10-06 00:00:00,6098.0886,986.25944,1151.47093,207.22279,27.23023,1467.4486
2021-10-06 01:00:00,6499.47622,973.48856,1152.2136,206.94678,20.38366,1446.41659
2021-10-06 02:00:00,6572.51504,960.86901,1158.09416,205.67776,11.19792,1443.78139
2021-10-06 03:00:00,6468.74735,964.23385,1160.29056,204.59288,4.47062,1409.01706
2021-10-06 04:00:00,6052.62339,959.53564,1162.42458,204.89188,0.81039,1369.04764
2021-10-06 05:00:00,5606.37424,961.77249,1161.73612,204.68784,0,1344.80821
2021-10-06 06:00:00,4941.62208,984.94152,1159.92921,205.39668,0,1320.89179
2021-10-06 07:00:00,4311.12481,997.26522,1162.57506,206.83397,2.1891,1306.79742
2021-10-06 08:00:00,3827.39957,1013.27534,1164.78894,208.65374,3.87502,1296.2959
2021-10-06 09:00:00,3495.64552,1012.97565,1163.98318,208.1612,0.73869,1272.92033
2021-10-06 10:00:00,3448.92754,1011.0526,1158.62696,207.63108,0,1303.42234
2021-10-06 11:00:00,3511.07524,1005.45531,1156.52363,206.88943,0,1334.71823
2021-10-06 12:00:00,3963.31055,1000.76651,1160.02193,206.86896,0,1351.74127
2021-10-06 13:00:00,4312.34661,973.00825,1159.54185,207.2914,5.92592,1354.15297
2021-10-06 14:00:00,4468.76479,957.84621,1161.25427,207.29646,12.31523,1347.96937
2021-10-06 15:00:00,4858.25071,946.09999,1162.10394,207.22005,19.02789,1304.43631
2021-10-06 16:00:00,4973.96495,936.6881,1160.8208,206.71162,26.98716,1279.90757
2021-10-06 17:00:00,4979.04152,947.52046,1157.27184,205.4444,34.36045,1258.94745
2021-10-06 18:00:00,5114.15737,917.30449,1158.41935,205.09972,43.338,1231.24182
2021-10-06 19:00:00,5018.33179,913.91776,1157.77295,207.68589,48.22801,1200.77077
