UTC time,avg_solar_production_forecast,avg_biomass_production_forecast,avg_wind_production_forecast,avg_hydro_production_forecast,avg_oil_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast
2021-10-10 15:00:00,180.2074,76.4823,412.06051,135.64998,6.23055,814.67209,10346.20449
2021-10-10 16:00:00,151.78342,75.23466,405.25369,98.16044,4.75745,602.23818,10328.34549
2021-10-10 17:00:00,181.53937,73.14812,382.60209,83.05214,10.01279,544.98629,10337.75501
2021-10-10 18:00:00,0,75.35023,333.04943,59.25078,12.72298,640.24969,10329.4505
2021-10-10 19:00:00,0,76.78586,310.74247,74.1821,16.43853,756.15099,10532.07392
2021-10-10 20:00:00,169.94961,79.24532,285.55009,100.80519,14.48664,921.95207,10574.72452
2021-10-10 21:00:00,1205.58163,78.6934,255.48155,125.89695,11.56352,1032.78693,10377.43573
2021-10-10 22:00:00,2430.41535,79.61916,204.4961,129.55214,3.4715,971.75924,10157.903
2021-10-10 23:00:00,3634.86234,78.91352,152.47384,105.34941,6.11993,806.11716,9690.11802
2021-10-08 00:00:00,6430.03549,62.46427,83.93745,162.48082,18.58349,260.36396,8751.50398
2021-10-08 01:00:00,6848.26608,62.03415,46.15609,170.87188,10.56375,21.41089,8574.15937
2021-10-08 02:00:00,6785.77195,59.25489,16.16605,174.61871,3.47207,0,8475.61708
2021-10-08 03:00:00,6549.2318,56.99907,0,194.37279,0.80426,70.17376,8495.03206
2021-10-08 04:00:00,5967.44699,56.46811,0,148.15795,0.31603,347.46933,8727.45384
2021-10-08 05:00:00,4533.45777,55.91038,0,175.95664,0.26579,773.76788,9322.73188
2021-10-08 06:00:00,2714.20086,55.12236,0,212.27981,5.5449,1193.65173,10194.7933
2021-10-08 07:00:00,922.29322,56.6446,32.37187,319.28834,11.13478,1561.50123,10873.77859
2021-10-08 08:00:00,0,57.68039,104.94633,457.69265,14.38468,1842.99521,11359.01732
2021-10-08 09:00:00,0,57.75784,171.07875,540.60501,20.15839,1849.37326,11567.51954
2021-10-08 10:00:00,75.36823,57.88356,247.00501,521.54504,21.12665,1669.58779,11399.96238
2021-10-08 11:00:00,70.89278,57.431,303.33548,411.14366,21.57266,1379.32623,11008.27012
2021-10-08 12:00:00,17.97164,56.97061,374.70727,251.29615,20.80698,995.91192,10778.26428
2021-10-08 13:00:00,0,59.63272,431.93076,204.58589,9.70485,709.64707,10492.52723
2021-10-08 14:00:00,241.62168,58.37846,451.48722,222.45862,7.33649,519.931,10336.21399
2021-10-08 15:00:00,390.40844,56.9934,487.18432,214.77129,6.23055,355.08983,10150.24389
2021-10-08 16:00:00,370.66549,56.04182,476.59824,202.02193,4.75745,335.97473,10180.69282
2021-10-08 17:00:00,281.53417,54.50417,447.19451,190.82052,10.01279,453.32361,10212.2807
2021-10-08 18:00:00,0,56.23501,383.26381,154.11105,12.72298,605.02884,10237.12293
2021-10-08 19:00:00,0,57.43938,348.3178,161.28994,16.43853,727.83828,10478.22025
2021-10-08 20:00:00,402.37302,59.24416,308.68883,201.00619,14.48664,845.45555,10489.7443
2021-10-08 21:00:00,2081.43603,58.97781,265.00053,233.4884,11.56352,868.16705,10197.89376
2021-10-08 22:00:00,3844.31818,59.90152,197.1811,240.02516,3.4715,742.67879,9846.85895
2021-10-08 23:00:00,5116.47801,59.61736,129.1588,197.40299,6.11993,515.74176,9155.03609
2021-10-09 00:00:00,5956.17549,73.50846,128.22946,169.67395,18.58349,286.93222,8957.84738
2021-10-09 01:00:00,6301.29942,72.6197,89.98789,179.1319,10.56375,38.68097,8778.68995
2021-10-09 02:00:00,6296.09223,69.50163,57.18999,181.3526,3.47207,0,8661.42899
2021-10-09 03:00:00,6017.21162,66.96259,2.26341,201.3164,0.80426,60.92757,8641.11407
2021-10-09 04:00:00,5458.33615,66.36374,12.77011,159.62296,0.31603,325.40279,8829.16878
2021-10-09 05:00:00,4074.41108,65.78916,8.20981,184.00809,0.26579,748.98441,9361.39358
2021-10-09 06:00:00,2336.89464,64.77864,25.171,216.8244,5.5449,1175.02687,10170.34453
2021-10-09 07:00:00,661.50622,66.50287,64.26931,305.95654,11.13478,1560.64586,10809.93614
2021-10-09 08:00:00,0,67.703,135.297,426.11136,14.38468,1867.5413,11299.70074
2021-10-09 09:00:00,0,67.67569,201.40746,501.75758,20.15839,1897.27476,11540.62607
2021-10-09 10:00:00,85.59512,67.8649,276.63029,486.7253,21.12665,1737.01162,11412.13011
2021-10-09 11:00:00,123.7914,67.34797,331.57971,389.9403,21.57266,1460.00195,11032.93287
2021-10-09 12:00:00,45.86445,66.75964,403.85779,248.82305,20.80698,1079.44866,10805.16523
2021-10-09 13:00:00,0,69.66065,461.57812,210.30701,9.70485,784.68626,10517.70654
2021-10-09 14:00:00,254.62446,68.21872,480.91458,224.84928,7.33649,576.52814,10347.02303
2021-10-09 15:00:00,434.96598,66.60716,517.52624,217.46642,6.23055,386.74304,10131.12917
2021-10-09 16:00:00,398.79622,65.50953,507.2619,205.63727,4.75745,341.20868,10125.35104
2021-10-09 17:00:00,257.61171,63.70111,478.88653,196.12682,10.01279,438.64595,10141.66441
2021-10-09 18:00:00,0,65.66443,413.91654,163.79575,12.72298,585.15083,10162.66126
2021-10-09 19:00:00,0,66.98288,380.39272,169.5288,16.43853,711.97781,10413.67373
2021-10-09 20:00:00,429.91224,69.11061,341.69211,205.13254,14.48664,841.43857,10463.35702
2021-10-09 21:00:00,1980.81603,68.70338,297.95547,233.85573,11.56352,878.94989,10223.16913
2021-10-09 22:00:00,3645.58408,69.62811,229.04659,239.14222,3.4715,762.33904,9929.85609
2021-10-09 23:00:00,4795.75416,69.13604,160.88744,201.27335,6.11993,538.87391,9318.19853
2021-10-10 00:00:00,5533.64229,78.40161,145.99314,165.81827,18.58349,672.26092,9211.43513
2021-10-10 01:00:00,6051.66019,77.30965,137.30847,176.26611,10.56375,412.99995,9086.74284
2021-10-10 02:00:00,6018.4807,74.04147,126.65802,177.97287,3.47207,308.73582,9046.38278
2021-10-10 03:00:00,5890.42709,71.37694,99.10865,197.88157,0.80426,379.47561,9092.70705
2021-10-10 04:00:00,5393.73287,70.74802,103.23413,158.09411,0.31603,588.37119,9307.73894
2021-10-10 05:00:00,4236.98146,70.16598,102.6756,179.62215,0.26579,996.95274,9848.59095
2021-10-10 06:00:00,2788.67545,69.05687,107.09593,211.20996,5.5449,1432.21334,10621.52824
2021-10-10 07:00:00,1307.81597,70.87059,121.21642,290.81086,11.13478,1876.74699,11185.77637
2021-10-10 08:00:00,61.24211,72.14353,154.10865,399.39907,14.38468,2276.97335,11573.77626
2021-10-10 09:00:00,0,72.0698,189.56838,469.91687,20.15839,2383.53975,11703.63493
2021-10-10 10:00:00,43.47879,72.28714,225.00842,457.17168,21.12665,2293.14959,11532.28129
2021-10-10 11:00:00,20.15169,71.7417,248.82328,369.22216,21.57266,2064.0128,11153.08923
2021-10-10 12:00:00,36.26438,71.09668,281.63954,239.33092,20.80698,1703.48397,10937.70963
2021-10-10 13:00:00,0.98724,74.10354,310.31689,205.32199,9.70485,1383.49655,10682.60846
2021-10-10 14:00:00,262.37557,72.57846,315.89847,217.53344,7.33649,1102.71675,10565.84708
2021-10-10 15:00:00,332.88792,70.86655,338.52512,210.02117,6.23055,780.11851,10389.12372
2021-10-10 16:00:00,285.09044,69.70421,335.85169,198.98715,4.75745,584.23429,10422.72028
2021-10-10 17:00:00,214.7601,67.77583,320.69108,191.25383,10.01279,543.74968,10462.7864
2021-10-10 18:00:00,0,69.84214,286.33187,162.33841,12.72298,647.55196,10469.85591
2021-10-10 19:00:00,0,71.21114,277.9291,167.20957,16.43853,765.44707,10675.52802
2021-10-10 20:00:00,308.94422,73.48196,268.45499,199.621,14.48664,927.05429,10674.35687
2021-10-10 21:00:00,1645.68888,73.01232,252.99849,225.76539,11.56352,1029.13371,10408.37131
2021-10-10 22:00:00,3105.76141,73.93749,219.83158,230.43939,3.4715,959.75473,10101.74728
2021-10-10 23:00:00,4276.85979,73.3533,184.95614,195.99594,6.11993,785.99026,9503.18241
2021-10-11 00:00:00,4854.06688,81.32292,145.85355,162.56291,18.58349,977.18811,9464.8086
2021-10-11 01:00:00,5608.67193,80.10965,137.11243,171.12804,10.56375,695.5726,9371.31966
2021-10-11 02:00:00,5570.48202,76.75184,126.42555,163.77033,3.47207,555.28758,9371.81953
2021-10-11 03:00:00,5645.07343,74.0124,98.8285,183.24377,0.80426,589.59803,9450.01757
2021-10-11 04:00:00,5263.32359,73.36553,102.96999,146.19993,0.31603,742.45876,9673.30018
2021-10-11 05:00:00,4478.54493,72.77902,102.40958,167.08197,0.26579,1127.74663,10209.82392
2021-10-11 06:00:00,3505.2657,71.61106,106.85813,194.31014,5.5449,1562.02265,10952.67409
2021-10-11 07:00:00,2340.22056,73.47821,121.02997,249.04167,11.13478,2042.16725,11466.04878
2021-10-11 08:00:00,850.69929,74.79462,154.00008,337.89944,14.38468,2502.07929,11803.854
2021-10-11 09:00:00,99.08365,74.69318,189.5195,405.03451,20.15839,2657.83414,11880.61254
2021-10-11 10:00:00,0.75988,74.92731,225.03863,411.75295,21.12665,2612.32202,11700.77319
2021-10-11 11:00:00,0,74.36484,248.91734,376.1914,21.57266,2419.949,11323.20844
2021-10-11 12:00:00,0,73.68599,281.80824,283.65985,20.80698,2087.74092,11109.23929
2021-10-11 13:00:00,18.68757,76.75603,310.54091,261.23614,9.70485,1769.11837,10862.39662
2021-10-11 14:00:00,147.46926,75.18132,316.14978,237.0306,7.33649,1465.96259,10766.16846
2021-10-11 15:00:00,105.14596,73.40949,338.80151,210.94895,6.23055,1086.21378,10591.84436
2021-10-11 16:00:00,94.56462,72.20852,336.1125,182.79238,4.75745,822.46985,10629.88396
2021-10-11 17:00:00,168.02115,70.20852,320.92378,168.29684,10.01279,714.92371,10673.15637
2021-10-11 18:00:00,0,72.33633,286.50746,143.26169,12.72298,805.35135,10661.91188
2021-10-11 19:00:00,0,73.7355,278.05244,153.00503,16.43853,925.65305,10839.56136
2021-10-11 20:00:00,164.04319,76.09173,268.51927,181.06427,14.48664,1101.23751,10819.04425
2021-10-11 21:00:00,1127.74505,75.58483,253.00781,204.22879,11.56352,1229.52056,10557.09389
2021-10-11 22:00:00,2277.13036,76.51028,219.77395,206.25348,3.4715,1170.03292,10263.95945
2021-10-11 23:00:00,3473.72141,75.87109,184.83406,180.43151,6.11993,1011.24463,9695.59675
2021-10-09 00:00:00,6284.26729,92.08385,355.7042,96.21369,18.58349,280.70558,8670.7203
2021-10-09 01:00:00,6908.09349,90.4237,295.75949,107.41479,10.56375,81.70368,8498.5671
2021-10-09 02:00:00,6914.35825,86.73579,233.4071,111.01383,3.47207,32.91212,8394.81931
2021-10-09 03:00:00,6785.17197,83.72038,147.95396,129.20933,0.80426,141.50221,8399.18843
2021-10-09 04:00:00,6262.89016,83.00736,154.44173,79.0936,0.31603,378.32011,8608.67083
2021-10-09 05:00:00,4932.38489,82.40443,133.82725,98.40907,0.26579,747.09476,9189.58609
2021-10-09 06:00:00,3189.92207,81.01969,150.25678,139.15066,5.5449,1106.00741,10051.82987
2021-10-09 07:00:00,1395.10383,83.08365,199.37632,240.48207,11.13478,1423.09438,10740.88044
2021-10-09 08:00:00,0,84.56018,286.8546,359.48524,14.38468,1674.59068,11242.33475
2021-10-09 09:00:00,0,84.35666,372.77752,431.69277,20.15839,1685.51502,11478.46213
2021-10-09 10:00:00,34.02986,84.65265,470.07329,419.42061,21.12665,1542.82906,11342.1943
2021-10-09 11:00:00,16.34716,84.02745,537.81541,337.00854,21.57266,1312.78668,10992.61826
2021-10-09 12:00:00,45.16395,83.22396,640.64476,197.02646,20.80698,998.14267,10810.68451
2021-10-09 13:00:00,20.98879,86.52677,719.93189,154.13369,9.70485,766.27994,10560.14028
2021-10-09 14:00:00,337.66442,84.76919,747.02491,156.34922,7.33649,610.75578,10421.65669
2021-10-09 15:00:00,431.22153,82.77667,797.66623,140.36894,6.23055,457.64935,10247.48157
2021-10-09 16:00:00,361.76511,81.43341,784.20205,124.69974,4.75745,425.52733,10272.24039
2021-10-09 17:00:00,269.62788,79.16959,752.78351,118.51291,10.01279,507.62555,10277.5986
2021-10-09 18:00:00,0,81.5239,662.29985,91.55492,12.72298,618.97802,10265.2842
2021-10-09 19:00:00,0,83.03423,620.1157,99.6678,16.43853,708.5742,10462.71104
2021-10-09 20:00:00,222.45549,85.70513,567.42043,130.13622,14.48664,802.29615,10439.94883
2021-10-09 21:00:00,1763.20161,85.06097,505.03346,157.3179,11.56352,817.54653,10128.27606
2021-10-09 22:00:00,3447.94258,85.98741,407.00363,163.62621,3.4715,701.50903,9773.18563
2021-10-09 23:00:00,4802.29264,85.14564,316.46288,130.60366,6.11993,502.78002,9075.65222
2021-10-10 00:00:00,5742.57372,89.8967,249.72988,91.60643,18.58349,635.08027,8950.63349
2021-10-10 01:00:00,6422.09982,88.32737,231.01919,103.18933,10.56375,403.25964,8837.78996
2021-10-10 02:00:00,6410.35276,84.70655,206.79018,106.8421,3.47207,319.16657,8821.40095
2021-10-10 03:00:00,6363.05118,81.74723,165.19714,124.94198,0.80426,400.43035,8904.15304
2021-10-10 04:00:00,5896.01584,81.04766,167.5148,74.89524,0.31603,602.47542,9149.91572
2021-10-10 05:00:00,4778.78102,80.44807,159.61336,93.19163,0.26579,987.71516,9743.69243
2021-10-10 06:00:00,3335.63935,79.10739,163.84267,134.04726,5.5449,1390.99329,10567.67975
2021-10-10 07:00:00,1782.77109,81.13134,182.63921,233.72271,11.13478,1798.67212,11169.87486
2021-10-10 08:00:00,314.05911,82.57533,223.19571,349.78848,14.38468,2166.02606,11550.29617
2021-10-10 09:00:00,0,82.39256,267.82313,420.47528,20.15839,2258.51695,11652.77127
2021-10-10 10:00:00,20.79026,82.67598,313.50004,408.69103,21.12665,2172.74715,11456.46784
2021-10-10 11:00:00,0,82.06353,343.28103,328.66374,21.57266,1965.1078,11095.31425
2021-10-10 12:00:00,15.90742,81.28536,390.20196,191.27943,20.80698,1637.22726,10916.00008
2021-10-10 13:00:00,17.66445,84.54087,428.84097,149.24041,9.70485,1351.1539,10695.46071
2021-10-10 14:00:00,259.77393,82.82046,438.01899,150.72363,7.33649,1102.82561,10615.1375
2021-10-10 15:00:00,299.87795,80.8728,467.1057,134.5456,6.23055,808.00584,10486.87738
2021-10-10 16:00:00,255.34646,79.55846,462.94077,119.14394,4.75745,627.24236,10561.54613
2021-10-10 17:00:00,231.35293,77.34826,446.33698,113.69924,10.01279,585.7221,10603.66177
2021-10-10 18:00:00,0,79.65653,400.20846,87.8825,12.72298,671.68533,10589.79541
2021-10-10 19:00:00,0,81.14426,387.75014,95.80889,16.43853,767.9094,10750.22726
2021-10-10 20:00:00,197.71794,83.75121,371.76916,125.21523,14.48664,904.95742,10679.17552
2021-10-10 21:00:00,1515.32994,83.13494,347.68505,151.65926,11.56352,987.22846,10340.7203
2021-10-10 22:00:00,2994.05148,84.06118,301.08155,157.88749,3.4715,910.3307,9967.9325
2021-10-10 23:00:00,4292.64496,83.26059,255.85513,125.9169,6.11993,743.07421,9283.61402
2021-10-11 00:00:00,5307.21008,88.43647,180.42736,85.47032,18.58349,927.35821,9223.78549
2021-10-11 01:00:00,5977.15126,86.92779,172.88652,97.61819,10.56375,663.69124,9144.63689
2021-10-11 02:00:00,5930.26349,83.35176,161.22818,100.31568,3.47207,540.94219,9174.03431
2021-10-11 03:00:00,5921.81955,80.42989,133.27573,118.26445,0.80426,589.7051,9293.95598
2021-10-11 04:00:00,5477.45807,79.7393,135.93291,69.24122,0.31603,748.88032,9551.88495
2021-10-11 05:00:00,4492.35874,79.14194,133.68902,85.4395,0.26579,1129.18854,10142.90114
2021-10-11 06:00:00,3253.79911,77.83067,136.25738,125.554,5.5449,1550.85139,10935.24997
2021-10-11 07:00:00,1893.91675,79.82792,148.24395,217.85517,11.13478,2011.4069,11480.75267
2021-10-11 08:00:00,468.0989,81.25017,178.03957,325.02424,14.38468,2450.74229,11802.53099
2021-10-11 09:00:00,0,81.08126,211.93516,392.04007,20.15839,2594.70639,11841.98622
2021-10-11 10:00:00,13.96965,81.35628,244.83398,383.32535,21.12665,2546.65259,11630.46176
2021-10-11 11:00:00,0,80.75234,266.03123,313.5839,21.57266,2361.02421,11266.0271
2021-10-11 12:00:00,10.65035,79.99109,297.54132,186.22952,20.80698,2041.7035,11083.61649
2021-10-11 13:00:00,34.44638,83.21502,325.12852,147.7295,9.70485,1739.20013,10869.83946
2021-10-11 14:00:00,232.0321,81.51942,329.84906,144.36892,7.33649,1454.27199,10811.60315
2021-10-11 15:00:00,229.09251,79.6017,352.46215,126.28397,6.23055,1092.54384,10687.64686
2021-10-11 16:00:00,190.08534,78.30666,350.41555,109.89521,4.75745,839.65823,10770.46078
2021-10-11 17:00:00,194.1402,76.13227,336.70082,105.21494,10.01279,734.23555,10820.86081
2021-10-11 18:00:00,0,78.40981,303.10016,82.11227,12.72298,814.05567,10793.14707
2021-10-11 19:00:00,0,79.88246,297.04256,89.97692,16.43853,919.7176,10928.58139
2021-10-11 20:00:00,211.28918,82.4467,289.74704,116.78579,14.48664,1077.66318,10839.38707
2021-10-11 21:00:00,1392.73087,81.84907,275.68172,141.29475,11.56352,1190.06251,10505.41284
2021-10-11 22:00:00,2719.49076,82.77517,243.49447,146.97977,3.4715,1122.00073,10145.33204
2021-10-11 23:00:00,3938.47711,82.00206,210.19586,118.06778,6.11993,963.3093,9492.54536
2021-10-12 00:00:00,4842.3106,89.26077,113.1121,73.90925,18.58349,711.27221,9444.9786
2021-10-12 01:00:00,5617.39605,87.71785,91.13767,82.35469,10.56375,482.56907,9322.74511
2021-10-12 02:00:00,5705.93214,84.11655,71.90474,73.80548,3.47207,397.91129,9273.58987
2021-10-12 03:00:00,5735.87487,81.17353,33.12456,90.93792,0.80426,475.98988,9298.71481
2021-10-12 04:00:00,5378.21314,80.47787,41.02018,41.32855,0.31603,668.08792,9486.92426
2021-10-12 05:00:00,4539.86906,79.87925,40.01982,59.99117,0.26579,1048.00944,9995.65976
2021-10-12 06:00:00,3452.83826,78.55137,51.08705,97.4194,5.5449,1448.29451,10736.17683
2021-10-12 07:00:00,2182.78503,80.5637,77.29948,172.34777,11.13478,1861.17264,11279.53107
2021-10-12 08:00:00,733.51282,81.99822,128.53427,269.75969,14.38468,2240.2449,11686.1389
2021-10-12 09:00:00,70.27486,81.82149,178.05439,339.18641,20.15839,2343.41559,11846.66854
2021-10-12 10:00:00,6.09979,82.10124,232.12096,353.87244,21.12665,2269.50522,11720.77547
2021-10-12 11:00:00,0,81.49251,270.97711,344.36926,21.57266,2070.74,11357.94683
2021-10-12 12:00:00,7.32633,80.72171,321.37364,251.09371,20.80698,1747.81079,11144.60007
2021-10-12 13:00:00,20.0718,83.96347,363.08474,220.81623,9.70485,1458.8761,10878.83769
2021-10-12 14:00:00,198.02856,82.25385,375.09348,169.53679,7.33649,1197.81385,10745.1975
2021-10-12 15:00:00,222.56975,80.31923,403.61905,125.04655,6.23055,877.35531,10527.83452
2021-10-12 16:00:00,184.32788,79.01331,397.28673,83.67328,4.75745,667.07675,10519.01287
2021-10-12 17:00:00,187.28455,76.81869,375.49503,67.80986,10.01279,597.1245,10529.56307
2021-10-12 18:00:00,0,79.11358,327.68649,45.84013,12.72298,672.62192,10505.23222
2021-10-12 19:00:00,0,80.59475,306.97566,61.97948,16.43853,764.66024,10695.71438
2021-10-12 20:00:00,111.40274,83.1831,283.58766,86.72908,14.48664,907.14786,10709.80278
2021-10-12 21:00:00,1044.02412,82.57494,255.19651,110.75515,11.56352,1003.05883,10483.68776
2021-10-12 22:00:00,2242.20071,83.50113,206.25654,113.94501,3.4715,939.21497,10226.97367
2021-10-12 23:00:00,3448.31123,82.7125,156.20262,92.46571,6.11993,786.67933,9685.28614
2021-10-10 00:00:00,5825.36807,70.08469,271.83441,70.38534,18.58349,445.88242,8590.74108
2021-10-10 01:00:00,6614.01848,69.3381,239.63791,78.71927,10.56375,260.20536,8442.28684
2021-10-10 02:00:00,6614.78666,66.32507,203.63425,90.40438,3.47207,184.9142,8386.79004
2021-10-10 03:00:00,6629.64927,63.87383,148.2406,107.97272,0.80426,229.72369,8451.61784
2021-10-10 04:00:00,6196.76435,63.29603,152.37648,41.57901,0.31603,365.79127,8714.92344
2021-10-10 05:00:00,5152.98181,62.72667,141.00181,72.26059,0.26579,654.70103,9337.09725
2021-10-10 06:00:00,3780.79919,61.78512,149.72971,126.41036,5.5449,964.68311,10219.48482
2021-10-10 07:00:00,2226.46807,63.44674,178.87787,295.81932,11.13478,1293.64644,10890.69422
2021-10-10 08:00:00,602.47637,64.59592,235.38347,481.93159,14.38468,1613.94218,11331.31221
2021-10-10 09:00:00,0,64.60109,293.65744,579.28236,20.15839,1725.55573,11485.00358
2021-10-10 10:00:00,12.50668,64.77061,356.58927,547.37913,21.12665,1707.24418,11281.98382
2021-10-10 11:00:00,0,64.27364,399.31129,403.17134,21.57266,1601.64164,10899.07122
2021-10-10 12:00:00,0,63.72497,464.43522,188.73802,20.80698,1378.25106,10693.06547
2021-10-10 13:00:00,0,66.55192,516.35584,114.62818,9.70485,1172.86936,10443.91328
2021-10-10 14:00:00,177.37162,65.16817,531.51543,139.29155,7.33649,975.67034,10335.31203
2021-10-10 15:00:00,205.97868,63.62682,567.45539,128.00031,6.23055,722.4966,10202.08427
2021-10-10 16:00:00,198.77124,62.57447,560.1252,114.69104,4.75745,554.6646,10272.9853
2021-10-10 17:00:00,245.9673,60.85,538.32849,105.21298,10.01279,502.08946,10311.23198
2021-10-10 18:00:00,0,62.74124,477.85183,62.63694,12.72298,540.50064,10323.509
2021-10-10 19:00:00,0,64.02433,455.16068,74.07004,16.43853,605.26336,10524.21118
2021-10-10 20:00:00,140.83916,66.05194,426.78233,119.43486,14.48664,722.53668,10476.20063
2021-10-10 21:00:00,1402.32132,65.68839,390.0606,160.03416,11.56352,797.29087,10127.5369
2021-10-10 22:00:00,2866.10225,66.61281,326.78792,171.407,3.4715,738.06588,9729.80046
2021-10-10 23:00:00,4248.99809,66.18518,266.63373,119.95355,6.11993,596.76942,9002.5593
2021-10-11 00:00:00,5388.12201,76.17613,191.21233,82.70114,18.58349,766.85612,8860.95311
2021-10-11 01:00:00,6105.8159,75.17658,178.46711,94.25859,10.56375,546.73556,8759.21831
2021-10-11 02:00:00,6069.89642,71.97668,162.1402,101.30736,3.47207,443.12887,8769.63247
2021-10-11 03:00:00,6083.12361,69.36923,128.76419,119.26408,0.80426,476.98943,8889.58951
2021-10-11 04:00:00,5651.27367,68.75399,132.04147,65.14294,0.31603,601.13745,9168.28322
2021-10-11 05:00:00,4682.68483,68.17533,128.33427,85.30232,0.26579,919.66716,9798.61832
2021-10-11 06:00:00,3451.02151,67.11107,132.54739,130.00417,5.5449,1276.626,10649.17354
2021-10-11 07:00:00,2068.57749,68.88408,148.4508,247.90432,11.13478,1679.30164,11255.14787
2021-10-11 08:00:00,572.79007,70.1239,184.2931,380.09506,14.38468,2081.74064,11604.03135
2021-10-11 09:00:00,0,70.07129,223.42983,455.81318,20.15839,2236.3607,11657.84245
2021-10-11 10:00:00,11.24563,70.27584,262.92063,436.70287,21.12665,2234.28053,11419.92843
2021-10-11 11:00:00,0,69.74336,289.01758,335.78716,21.57266,2116.49696,11044.70082
2021-10-11 12:00:00,0,69.12413,327.56723,177.37503,20.80698,1862.83749,10861.91976
2021-10-11 13:00:00,13.96357,72.08284,360.28224,127.02298,9.70485,1608.92692,10649.19885
2021-10-11 14:00:00,200.66931,70.59558,367.28917,139.1404,7.33649,1348.04565,10589.65505
2021-10-11 15:00:00,198.39686,68.92931,392.58228,127.00227,6.23055,1000.90862,10493.14272
2021-10-11 16:00:00,174.26421,67.7964,389.3364,115.23913,4.75745,741.97012,10604.14438
2021-10-11 17:00:00,204.57348,65.92259,373.68007,110.78348,10.01279,616.58245,10669.38232
2021-10-11 18:00:00,0,67.94205,334.51383,81.696,12.72298,654.52042,10668.1105
2021-10-11 19:00:00,0,69.28806,324.59901,89.39857,16.43853,732.40417,10824.57849
2021-10-11 20:00:00,184.85284,71.4938,312.58912,122.05555,14.48664,879.46841,10727.10208
2021-10-11 21:00:00,1356.28237,71.05255,293.66665,151.44155,11.56352,995.2458,10353.10833
2021-10-11 22:00:00,2693.44144,71.97752,255.01957,159.1948,3.4715,952.63815,9940.40312
2021-10-11 23:00:00,3956.82854,71.43523,215.97943,122.44778,6.11993,824.17106,9211.70922
2021-10-12 00:00:00,5258.79287,81.67366,135.17283,76.30456,18.58349,602.20011,9084.24608
2021-10-12 01:00:00,5871.33006,80.44582,122.11485,88.53805,10.56375,395.90824,8955.29223
2021-10-12 02:00:00,5932.32425,77.07725,108.64012,93.89334,3.47207,313.27314,8907.92911
2021-10-12 03:00:00,5838.00588,74.32882,77.39498,111.67929,0.80426,366.82484,8951.05801
2021-10-12 04:00:00,5390.52976,73.67978,82.76111,59.36012,0.31603,524.72355,9165.97945
2021-10-12 05:00:00,4299.2203,73.09274,82.05719,76.70716,0.26579,855.23847,9720.55632
2021-10-12 06:00:00,2898.20343,71.91772,88.66484,119.96592,5.5449,1209.14233,10515.81117
2021-10-12 07:00:00,1435.06787,73.79129,106.76448,226.2613,11.13478,1585.36436,11109.24101
2021-10-12 08:00:00,152.55264,75.11291,145.69277,345.30452,14.38468,1945.26061,11520.55246
2021-10-12 09:00:00,0,75.00815,185.77941,415.85245,20.15839,2063.71178,11670.52616
2021-10-12 10:00:00,24.93577,75.24429,227.34896,401.62876,21.12665,2028.23286,11510.59762
2021-10-12 11:00:00,24.03047,74.67977,256.11352,316.49185,21.57266,1880.28517,11148.6439
2021-10-12 12:00:00,71.34858,73.99687,294.715,173.41583,20.80698,1603.03021,10953.7302
2021-10-12 13:00:00,65.76793,77.0745,327.68142,128.574,9.70485,1344.57096,10709.84074
2021-10-12 14:00:00,336.9289,75.49382,335.37804,133.04329,7.33649,1093.4554,10597.31474
2021-10-12 15:00:00,404.72885,73.7148,359.94587,117.8715,6.23055,777.72331,10427.08394
2021-10-12 16:00:00,314.21648,72.50919,356.06838,104.26576,4.75745,561.28122,10461.21143
2021-10-12 17:00:00,203.11687,70.50059,338.72563,100.5521,10.01279,479.51081,10487.37035
2021-10-12 18:00:00,0,72.63578,299.94061,75.24296,12.72298,530.4727,10475.6605
2021-10-12 19:00:00,0,74.03857,287.48757,82.94654,16.43853,611.6863,10660.61245
2021-10-12 20:00:00,202.72465,76.40507,273.43476,111.96576,14.48664,757.98535,10636.63076
2021-10-12 21:00:00,1401.60844,75.89369,253.72179,138.57753,11.56352,866.78735,10349.09787
2021-10-12 22:00:00,2790.18231,76.81918,215.36438,145.44449,3.4715,829.42191,10025.58007
2021-10-12 23:00:00,3962.45968,76.17338,175.49409,113.13709,6.11993,700.29876,9397.08368
2021-10-13 00:00:00,4837.47298,84.96597,80.40395,74.90109,18.58349,478.80286,9306.17317
2021-10-13 01:00:00,5618.89185,83.60141,45.20967,82.97255,10.56375,261.5207,9154.27765
2021-10-13 02:00:00,5733.76573,80.13186,17.43937,74.87949,3.47207,175.38465,9059.83585
2021-10-13 03:00:00,5755.98661,77.29898,0,92.02758,0.80426,231.08692,9038.98367
2021-10-13 04:00:00,5404.22928,76.62972,0,41.42116,0.31603,407.43406,9201.23151
2021-10-13 05:00:00,4557.38965,76.03765,0,61.30658,0.26579,751.8549,9686.07822
2021-10-13 06:00:00,3449.9379,74.79631,0,99.46555,5.5449,1117.63922,10425.76207
2021-10-13 07:00:00,2159.75035,76.73008,33.61346,179.32274,11.13478,1493.20191,10996.70178
2021-10-13 08:00:00,716.19959,78.10069,103.09435,282.29765,14.38468,1840.71938,11448.79665
