UTC time,wind,biomass,unknown,hydro,nat_gas,nuclear,solar,coal
2023-04-04 23:00:00,1852.0,1435.0,15884.0,0.0,19498.0,0.0,4.0,9958.0
2023-04-05 00:00:00,1428.0,1410.0,14251.0,0.0,18173.0,0.0,4.0,9946.0
2023-04-05 01:00:00,1237.0,1411.0,14236.0,0.0,19009.0,0.0,4.0,9928.0
2023-04-05 02:00:00,996.0,1404.0,14633.0,0.0,19523.0,0.0,4.0,9935.0
2023-04-05 03:00:00,952.0,1382.0,16638.0,0.0,23241.0,0.0,4.0,9918.0
2023-04-05 04:00:00,936.0,1387.0,17295.0,0.0,24387.0,0.0,3.0,9683.0
2023-04-05 05:00:00,801.0,1390.0,18815.0,0.0,24849.0,0.0,78.0,9454.0
2023-04-05 06:00:00,767.0,1391.0,24169.0,0.0,23920.0,0.0,389.0,9715.0
2023-04-05 07:00:00,895.0,1425.0,34206.0,0.0,19625.0,0.0,813.0,9698.0
2023-04-05 08:00:00,947.0,1413.0,38870.0,0.0,12258.0,0.0,1197.0,9107.0
2023-04-05 09:00:00,1045.0,1398.0,44876.0,0.0,11121.0,0.0,1451.0,8156.0
2023-04-05 10:00:00,1164.0,1361.0,49471.0,0.0,9510.0,0.0,1337.0,7593.0
2023-04-05 11:00:00,1214.0,1360.0,50866.0,0.0,9179.0,0.0,1275.0,6380.0
2023-04-05 12:00:00,1043.0,1354.0,49299.0,0.0,8981.0,0.0,1412.0,7364.0
2023-04-05 13:00:00,894.0,1328.0,45157.0,0.0,10359.0,0.0,1392.0,7681.0
2023-04-05 14:00:00,746.0,1394.0,39418.0,0.0,11970.0,0.0,1152.0,9665.0
2023-04-05 15:00:00,694.0,1395.0,31998.0,0.0,16557.0,0.0,841.0,10920.0
2023-04-05 16:00:00,753.0,1397.0,26542.0,0.0,24135.0,0.0,445.0,10999.0
2023-04-05 17:00:00,798.0,1402.0,20704.0,0.0,26307.0,0.0,107.0,11015.0
2023-04-05 18:00:00,889.0,1416.0,20106.0,0.0,27395.0,0.0,5.0,11044.0
2023-04-05 19:00:00,1157.0,1434.0,20043.0,0.0,25193.0,0.0,4.0,11123.0
2023-04-05 20:00:00,1794.0,1425.0,19432.0,0.0,26083.0,0.0,4.0,11150.0
2023-04-05 21:00:00,3077.0,1423.0,18921.0,0.0,25238.0,0.0,4.0,11174.0
2023-04-05 22:00:00,4058.0,1396.0,18401.0,0.0,24379.0,0.0,4.0,11216.0
2023-04-05 23:00:00,4251.0,1374.0,17898.0,0.0,23416.0,0.0,4.0,11192.0
2023-04-06 00:00:00,4398.0,1355.0,17833.0,0.0,23050.0,0.0,4.0,11202.0
2023-04-06 01:00:00,4706.0,1347.0,17786.0,0.0,23113.0,0.0,4.0,10931.0
2023-04-06 02:00:00,4718.0,1369.0,17874.0,0.0,23914.0,0.0,4.0,10965.0
2023-04-06 03:00:00,4587.0,1374.0,18207.0,0.0,24395.0,0.0,4.0,11082.0
2023-04-06 04:00:00,5136.0,1335.0,20166.0,0.0,24119.0,0.0,4.0,11173.0
2023-04-06 05:00:00,5987.0,1322.0,20881.0,0.0,23339.0,0.0,87.0,11130.0
2023-04-06 06:00:00,6445.0,1339.0,22928.0,0.0,21658.0,0.0,360.0,10911.0
2023-04-06 07:00:00,6808.0,1372.0,27111.0,0.0,18654.0,0.0,722.0,10678.0
2023-04-06 08:00:00,7187.0,1407.0,24819.0,0.0,11489.0,0.0,1022.0,10583.0
2023-04-06 09:00:00,7871.0,1417.0,24225.0,0.0,8670.0,0.0,1248.0,10216.0
2023-04-06 10:00:00,9408.0,1409.0,25854.0,0.0,8209.0,0.0,1088.0,8167.0
2023-04-06 11:00:00,10982.0,1383.0,25448.0,0.0,8023.0,0.0,1109.0,6986.0
2023-04-06 12:00:00,11709.0,1372.0,23125.0,0.0,7857.0,0.0,944.0,6636.0
2023-04-06 13:00:00,10987.0,1343.0,21935.0,0.0,9123.0,0.0,639.0,6387.0
2023-04-06 14:00:00,9254.0,1355.0,19242.0,0.0,9718.0,0.0,410.0,7170.0
2023-04-06 15:00:00,8845.0,1466.0,18615.0,0.0,12397.0,0.0,241.0,8217.0
2023-04-06 16:00:00,8587.0,1469.0,17395.0,0.0,15983.0,0.0,104.0,8763.0
2023-04-06 17:00:00,7730.0,1511.0,16647.0,0.0,16932.0,0.0,25.0,9480.0
2023-04-06 18:00:00,6324.0,1513.0,15818.0,0.0,16435.0,0.0,4.0,10469.0
2023-04-06 19:00:00,5749.0,1506.0,15191.0,0.0,16112.0,0.0,4.0,11277.0
2023-04-06 20:00:00,5315.0,1491.0,14229.0,0.0,15457.0,0.0,4.0,11325.0
2023-04-06 21:00:00,4115.0,1522.0,12581.0,0.0,12867.0,0.0,4.0,11468.0
2023-04-06 22:00:00,4048.0,1505.0,10978.0,0.0,10197.0,0.0,4.0,11085.0
2023-04-06 23:00:00,4287.0,1518.0,10421.0,0.0,9486.0,0.0,4.0,10428.0
2023-04-07 00:00:00,4810.0,1542.0,9385.0,0.0,8532.0,0.0,4.0,10535.0
2023-04-07 01:00:00,6157.0,1532.0,8629.0,0.0,8348.0,0.0,4.0,10201.0
2023-04-07 02:00:00,5762.0,1528.0,8961.0,0.0,8744.0,0.0,4.0,10033.0
2023-04-07 03:00:00,5437.0,1504.0,9612.0,0.0,8753.0,0.0,4.0,10922.0
2023-04-07 04:00:00,5178.0,1469.0,12288.0,0.0,13406.0,0.0,4.0,11689.0
2023-04-07 05:00:00,5131.0,1437.0,16115.0,0.0,18455.0,0.0,19.0,12411.0
2023-04-07 06:00:00,5184.0,1423.0,18783.0,0.0,19844.0,0.0,141.0,12917.0
2023-04-07 07:00:00,4934.0,1433.0,21168.0,0.0,19883.0,0.0,301.0,13187.0
2023-04-07 08:00:00,4625.0,1458.0,22996.0,0.0,19662.0,0.0,434.0,13258.0
2023-04-07 09:00:00,5171.0,1460.0,24501.0,0.0,17542.0,0.0,573.0,12763.0
2023-04-07 10:00:00,4716.0,1408.0,25729.0,0.0,16543.0,0.0,733.0,12043.0
2023-04-07 11:00:00,5021.0,1398.0,25682.0,0.0,14940.0,0.0,704.0,9869.0
2023-04-07 12:00:00,5521.0,1486.0,25061.0,0.0,14925.0,0.0,661.0,9251.0
2023-04-07 13:00:00,5339.0,1544.0,23852.0,0.0,14727.0,0.0,801.0,8602.0
2023-04-07 14:00:00,5324.0,1544.0,22463.0,0.0,15293.0,0.0,831.0,9605.0
2023-04-07 15:00:00,5072.0,1523.0,21179.0,0.0,17171.0,0.0,633.0,11120.0
2023-04-07 16:00:00,4786.0,1505.0,20576.0,0.0,19807.0,0.0,366.0,12460.0
2023-04-07 17:00:00,4656.0,1503.0,19385.0,0.0,21459.0,0.0,96.0,13158.0
2023-04-07 18:00:00,4073.0,1518.0,18818.0,0.0,22184.0,0.0,6.0,13223.0
2023-04-07 19:00:00,3447.0,1526.0,18614.0,0.0,22514.0,0.0,4.0,13261.0
2023-04-07 20:00:00,2968.0,1543.0,18108.0,0.0,21990.0,0.0,4.0,13062.0
2023-04-07 21:00:00,2846.0,1556.0,16926.0,0.0,21382.0,0.0,4.0,13381.0
2023-04-07 22:00:00,2822.0,1541.0,15383.0,0.0,19593.0,0.0,4.0,14122.0
2023-04-07 23:00:00,2623.0,1507.0,14730.0,0.0,16950.0,0.0,4.0,14662.0
2023-04-08 00:00:00,2283.0,1488.0,13857.0,0.0,16555.0,0.0,4.0,14938.0
2023-04-08 01:00:00,1985.0,1489.0,13282.0,0.0,16695.0,0.0,4.0,14384.0
2023-04-08 02:00:00,1574.0,1458.0,13076.0,0.0,16437.0,3.0,4.0,14599.0
2023-04-08 03:00:00,1271.0,1431.0,13388.0,0.0,16690.0,8.0,4.0,15253.0
2023-04-08 04:00:00,1184.0,1467.0,14385.0,0.0,16566.0,8.0,4.0,15339.0
2023-04-08 05:00:00,1213.0,1471.0,16283.0,0.0,17122.0,8.0,77.0,15326.0
2023-04-08 06:00:00,1435.0,1499.0,20077.0,0.0,17620.0,8.0,287.0,15526.0
2023-04-08 07:00:00,1191.0,1524.0,25902.0,0.0,17380.0,8.0,536.0,15419.0
2023-04-08 08:00:00,935.0,1523.0,31779.0,0.0,16233.0,8.0,590.0,13906.0
2023-04-08 09:00:00,881.0,1522.0,38198.0,0.0,15528.0,8.0,693.0,11003.0
2023-04-08 10:00:00,975.0,1518.0,42440.0,0.0,13555.0,8.0,742.0,8887.0
2023-04-08 11:00:00,1013.0,1497.0,43042.0,0.0,11848.0,8.0,696.0,8347.0
2023-04-08 12:00:00,1090.0,1480.0,40888.0,0.0,13387.0,8.0,617.0,8633.0
2023-04-08 13:00:00,1377.0,1384.0,37919.0,0.0,14551.0,8.0,665.0,9134.0
2023-04-08 14:00:00,1217.0,1415.0,33361.0,0.0,14283.0,8.0,617.0,9509.0
2023-04-08 15:00:00,1271.0,1452.0,27286.0,0.0,14554.0,8.0,499.0,10823.0
2023-04-08 16:00:00,1337.0,1489.0,21952.0,0.0,17150.0,8.0,210.0,14067.0
2023-04-08 17:00:00,1226.0,1502.0,35463.0,0.0,18053.0,8.0,43.0,15478.0
2023-04-08 18:00:00,1296.0,1462.0,16987.0,0.0,17981.0,8.0,5.0,15589.0
2023-04-08 19:00:00,1448.0,1499.0,16445.0,0.0,18090.0,8.0,4.0,15571.0
2023-04-08 20:00:00,1690.0,1591.0,16012.0,0.0,18113.0,8.0,4.0,15578.0
2023-04-08 21:00:00,1800.0,1548.0,14395.0,0.0,17571.0,8.0,4.0,15587.0
2023-04-08 22:00:00,1712.0,1578.0,11155.0,0.0,14687.0,8.0,4.0,15484.0
2023-04-08 23:00:00,1805.0,1569.0,7151.0,0.0,10220.0,8.0,4.0,14936.0
2023-04-09 00:00:00,1701.0,1530.0,6527.0,0.0,9029.0,8.0,4.0,14289.0
2023-04-09 01:00:00,1809.0,1533.0,6393.0,0.0,8926.0,8.0,4.0,13893.0
2023-04-09 02:00:00,1732.0,1514.0,6356.0,0.0,9144.0,8.0,4.0,13627.0
2023-04-09 03:00:00,1448.0,1556.0,6515.0,0.0,9093.0,8.0,4.0,14041.0
2023-04-09 04:00:00,1287.0,1586.0,7737.0,0.0,9195.0,8.0,4.0,14266.0
2023-04-09 05:00:00,1088.0,1602.0,9163.0,0.0,9316.0,8.0,30.0,14844.0
2023-04-09 06:00:00,1003.0,1557.0,12317.0,0.0,8248.0,8.0,222.0,14171.0
2023-04-09 07:00:00,1036.0,1542.0,18456.0,0.0,6601.0,8.0,514.0,12005.0
2023-04-09 08:00:00,1055.0,1523.0,24898.0,0.0,5849.0,8.0,885.0,9652.0
2023-04-09 09:00:00,1152.0,1547.0,30905.0,0.0,4897.0,8.0,1227.0,8459.0
2023-04-09 10:00:00,1298.0,1541.0,34288.0,0.0,4755.0,8.0,1366.0,7479.0
2023-04-09 11:00:00,1087.0,1373.0,36821.0,0.0,4463.0,8.0,1073.0,7140.0
2023-04-09 12:00:00,1162.0,1194.0,37460.0,0.0,4401.0,8.0,830.0,7098.0
2023-04-09 13:00:00,1088.0,1358.0,34763.0,0.0,4640.0,8.0,1008.0,7117.0
2023-04-09 14:00:00,1095.0,1456.0,31214.0,0.0,4748.0,8.0,1016.0,7532.0
2023-04-09 15:00:00,1502.0,1515.0,24494.0,0.0,4952.0,8.0,563.0,8150.0
2023-04-09 16:00:00,1446.0,1593.0,19034.0,0.0,6497.0,8.0,409.0,11406.0
2023-04-09 17:00:00,1602.0,1576.0,13105.0,0.0,7198.0,8.0,121.0,14353.0
2023-04-09 18:00:00,2397.0,1552.0,12811.0,0.0,7285.0,8.0,7.0,14743.0
2023-04-09 19:00:00,3387.0,1566.0,13299.0,0.0,6985.0,8.0,4.0,14695.0
2023-04-09 20:00:00,4852.0,1569.0,12560.0,0.0,6284.0,8.0,4.0,14163.0
2023-04-09 21:00:00,6558.0,1553.0,12007.0,0.0,6217.0,8.0,4.0,11929.0
2023-04-09 22:00:00,7883.0,1527.0,10914.0,0.0,5734.0,8.0,4.0,9443.0
2023-04-09 23:00:00,9036.0,1519.0,12085.0,0.0,4915.0,8.0,4.0,7241.0
2023-04-10 00:00:00,9449.0,1505.0,11623.0,0.0,4817.0,8.0,4.0,7188.0
2023-04-10 01:00:00,9811.0,1511.0,11630.0,0.0,5075.0,8.0,4.0,7113.0
2023-04-10 02:00:00,10306.0,1527.0,11718.0,0.0,5499.0,8.0,4.0,7240.0
2023-04-10 03:00:00,10965.0,1474.0,12305.0,0.0,5600.0,8.0,4.0,7347.0
2023-04-10 04:00:00,11576.0,1432.0,13448.0,0.0,5578.0,8.0,4.0,7350.0
2023-04-10 05:00:00,11382.0,1502.0,13966.0,0.0,5493.0,8.0,91.0,7150.0
2023-04-10 06:00:00,12244.0,1519.0,17101.0,0.0,5434.0,8.0,346.0,7128.0
2023-04-10 07:00:00,11763.0,1534.0,22174.0,0.0,5415.0,8.0,564.0,7145.0
2023-04-10 08:00:00,11648.0,1528.0,27219.0,0.0,4529.0,8.0,988.0,7275.0
2023-04-10 09:00:00,11528.0,1517.0,29928.0,0.0,4692.0,8.0,1091.0,7349.0
2023-04-10 10:00:00,11589.0,1502.0,32155.0,0.0,4284.0,8.0,1000.0,7344.0
2023-04-10 11:00:00,9369.0,1309.0,31793.0,0.0,4100.0,8.0,426.0,7179.0
2023-04-10 12:00:00,11259.0,1383.0,28554.0,0.0,4889.0,8.0,803.0,7066.0
2023-04-10 13:00:00,14626.0,1411.0,24118.0,0.0,5090.0,8.0,456.0,7438.0
2023-04-10 14:00:00,14634.0,1473.0,19587.0,0.0,4982.0,8.0,208.0,7854.0
2023-04-10 15:00:00,14752.0,1459.0,18844.0,0.0,5759.0,8.0,93.0,7726.0
2023-04-10 16:00:00,14922.0,1384.0,18315.0,0.0,5674.0,8.0,77.0,7690.0
2023-04-10 17:00:00,14824.0,1437.0,18134.0,0.0,6232.0,8.0,17.0,7743.0
2023-04-10 18:00:00,14879.0,1485.0,17768.0,0.0,6073.0,8.0,5.0,7791.0
2023-04-10 19:00:00,14801.0,1510.0,17577.0,0.0,6007.0,8.0,4.0,7704.0
2023-04-10 20:00:00,14860.0,1548.0,17274.0,0.0,6063.0,8.0,4.0,7239.0
2023-04-10 21:00:00,14068.0,1534.0,15237.0,0.0,5581.0,8.0,4.0,7092.0
2023-04-10 22:00:00,15389.0,1501.0,13861.0,0.0,4687.0,8.0,4.0,6966.0
2023-04-10 23:00:00,14873.0,1493.0,12903.0,0.0,4739.0,8.0,4.0,7048.0
2023-04-11 00:00:00,15296.0,1477.0,13294.0,0.0,4149.0,8.0,4.0,7106.0
2023-04-11 01:00:00,15472.0,1496.0,13915.0,0.0,3885.0,8.0,4.0,7100.0
2023-04-11 02:00:00,15841.0,1472.0,14054.0,0.0,3958.0,8.0,4.0,7097.0
2023-04-11 03:00:00,16088.0,1474.0,14817.0,0.0,3994.0,8.0,4.0,6972.0
2023-04-11 04:00:00,15984.0,1438.0,17447.0,0.0,4275.0,8.0,4.0,8483.0
2023-04-11 05:00:00,15478.0,1377.0,20268.0,0.0,5310.0,8.0,47.0,10337.0
2023-04-11 06:00:00,15630.0,1425.0,25114.0,0.0,5544.0,8.0,178.0,10868.0
2023-04-11 07:00:00,15588.0,1400.0,31920.0,0.0,4459.0,8.0,516.0,9213.0
2023-04-11 08:00:00,15623.0,1391.0,39799.0,0.0,4222.0,8.0,636.0,7619.0
2023-04-11 09:00:00,14977.0,1420.0,61229.0,0.0,3962.0,8.0,779.0,7346.0
2023-04-11 10:00:00,11829.0,1435.0,46307.0,0.0,3830.0,8.0,835.0,6456.0
2023-04-11 11:00:00,11008.0,1457.0,48263.0,0.0,3748.0,8.0,695.0,6943.0
2023-04-11 12:00:00,9335.0,1432.0,47921.0,0.0,3695.0,8.0,617.0,7112.0
2023-04-11 13:00:00,9808.0,1504.0,45855.0,0.0,3818.0,8.0,822.0,7167.0
2023-04-11 14:00:00,11143.0,1541.0,39536.0,0.0,4024.0,8.0,809.0,7109.0
2023-04-11 15:00:00,10249.0,1618.0,33401.0,0.0,6375.0,8.0,688.0,7926.0
2023-04-11 16:00:00,8936.0,1609.0,25668.0,0.0,10374.0,8.0,440.0,10095.0
2023-04-11 17:00:00,6963.0,1596.0,18314.0,0.0,15183.0,8.0,127.0,11565.0
2023-04-11 18:00:00,6900.0,1609.0,16275.0,0.0,15497.0,8.0,8.0,12234.0
2023-04-11 19:00:00,7394.0,1588.0,16311.0,0.0,15544.0,8.0,4.0,11974.0
2023-04-11 20:00:00,9516.0,1594.0,16500.0,0.0,15918.0,8.0,4.0,11861.0
2023-04-11 21:00:00,11718.0,1604.0,17507.0,0.0,14876.0,8.0,4.0,10506.0
2023-04-11 22:00:00,13958.0,1473.0,17630.0,0.0,9510.0,8.0,4.0,9230.0
2023-04-11 23:00:00,15134.0,1502.0,18462.0,0.0,6310.0,8.0,4.0,8631.0
2023-04-12 00:00:00,15887.0,1570.0,18768.0,0.0,6278.0,8.0,4.0,7834.0
2023-04-12 01:00:00,16500.0,1535.0,17956.0,0.0,5615.0,8.0,4.0,7340.0
2023-04-12 02:00:00,16596.0,1538.0,18272.0,0.0,5539.0,8.0,4.0,7332.0
2023-04-12 03:00:00,16052.0,1496.0,19807.0,0.0,5635.0,8.0,4.0,7978.0
2023-04-12 04:00:00,15125.0,1509.0,21368.0,0.0,7521.0,8.0,4.0,8881.0
2023-04-12 05:00:00,12813.0,1545.0,21957.0,0.0,8613.0,8.0,23.0,10884.0
2023-04-12 06:00:00,9735.0,1561.0,22987.0,0.0,10040.0,8.0,65.0,11626.0
2023-04-12 07:00:00,7382.0,1558.0,24948.0,0.0,9751.0,8.0,152.0,11415.0
2023-04-12 08:00:00,6179.0,1610.0,27247.0,0.0,8330.0,8.0,269.0,10901.0
2023-04-12 09:00:00,5697.0,1642.0,33083.0,0.0,8025.0,8.0,414.0,8870.0
2023-04-12 10:00:00,6574.0,1620.0,35673.0,0.0,6182.0,8.0,859.0,7560.0
2023-04-12 11:00:00,6541.0,1619.0,37380.0,0.0,7077.0,8.0,1178.0,7260.0
2023-04-12 12:00:00,7913.0,1577.0,36726.0,0.0,7552.0,8.0,1032.0,7619.0
2023-04-12 13:00:00,9590.0,1615.0,34892.0,0.0,7382.0,8.0,648.0,8031.0
2023-04-12 14:00:00,10094.0,1537.0,34974.0,0.0,8151.0,8.0,670.0,8027.0
2023-04-12 15:00:00,11607.0,1595.0,32302.0,0.0,8141.0,8.0,545.0,9244.0
2023-04-12 16:00:00,11339.0,1588.0,27077.0,0.0,7812.0,8.0,194.0,9794.0
2023-04-12 17:00:00,10939.0,1630.0,23208.0,0.0,8626.0,8.0,61.0,11136.0
2023-04-12 18:00:00,11111.0,1602.0,22167.0,0.0,9371.0,8.0,11.0,12149.0
2023-04-12 19:00:00,12211.0,1606.0,22095.0,0.0,8924.0,4.0,4.0,11581.0
2023-04-12 20:00:00,13624.0,1588.0,22175.0,0.0,8567.0,7.0,4.0,9953.0
2023-04-12 21:00:00,14975.0,1600.0,22655.0,0.0,8282.0,8.0,4.0,8793.0
2023-04-12 22:00:00,16194.0,1610.0,20107.0,0.0,6733.0,8.0,4.0,8961.0
2023-04-12 23:00:00,15664.0,1558.0,19111.0,0.0,6490.0,8.0,4.0,8921.0
2023-04-13 00:00:00,15090.0,1535.0,17969.0,0.0,6098.0,8.0,4.0,8598.0
2023-04-13 01:00:00,14421.0,1536.0,16118.0,0.0,6526.0,8.0,4.0,7931.0
2023-04-13 02:00:00,13578.0,1495.0,16580.0,0.0,6895.0,8.0,4.0,7485.0
2023-04-13 03:00:00,13424.0,1449.0,16970.0,0.0,7632.0,8.0,4.0,7890.0
2023-04-13 04:00:00,12809.0,1472.0,19150.0,0.0,8328.0,8.0,4.0,8211.0
2023-04-13 05:00:00,13520.0,1431.0,20820.0,0.0,8971.0,8.0,93.0,9108.0
2023-04-13 06:00:00,14642.0,1427.0,24566.0,0.0,9296.0,8.0,316.0,9303.0
2023-04-13 07:00:00,15221.0,1468.0,29001.0,0.0,8616.0,8.0,465.0,8123.0
2023-04-13 08:00:00,16168.0,1527.0,33482.0,0.0,7596.0,8.0,573.0,7411.0
2023-04-13 09:00:00,16537.0,1497.0,35393.0,0.0,6191.0,8.0,578.0,7039.0
2023-04-13 10:00:00,14724.0,1425.0,38517.0,0.0,6552.0,8.0,816.0,7241.0
2023-04-13 11:00:00,12524.0,1476.0,41120.0,0.0,5754.0,8.0,533.0,7488.0
2023-04-13 12:00:00,11617.0,1520.0,41389.0,0.0,5651.0,8.0,620.0,7722.0
2023-04-13 13:00:00,10809.0,1552.0,42092.0,0.0,5252.0,8.0,822.0,7968.0
2023-04-13 14:00:00,14002.0,1567.0,39656.0,0.0,5071.0,8.0,665.0,8314.0
2023-04-13 15:00:00,14066.0,1601.0,36481.0,0.0,8183.0,8.0,711.0,9572.0
2023-04-13 16:00:00,13386.0,1575.0,30382.0,0.0,15645.0,8.0,490.0,10423.0
2023-04-13 17:00:00,11113.0,1590.0,22440.0,0.0,18614.0,8.0,154.0,11004.0
2023-04-13 18:00:00,10647.0,1603.0,19156.0,0.0,19421.0,8.0,12.0,10097.0
2023-04-13 19:00:00,10246.0,1632.0,18994.0,0.0,19698.0,8.0,4.0,10058.0
2023-04-13 20:00:00,9797.0,1648.0,18336.0,0.0,19899.0,8.0,4.0,10120.0
2023-04-13 21:00:00,9817.0,1667.0,16351.0,0.0,17341.0,8.0,4.0,10353.0
2023-04-13 22:00:00,9238.0,1649.0,13799.0,0.0,14533.0,8.0,4.0,11004.0
2023-04-13 23:00:00,8333.0,1618.0,14212.0,0.0,14827.0,8.0,4.0,10866.0
2023-04-14 00:00:00,7450.0,1629.0,13989.0,0.0,15264.0,8.0,4.0,10423.0
2023-04-14 01:00:00,6671.0,1616.0,30539.0,0.0,15892.0,8.0,4.0,10631.0
2023-04-14 02:00:00,5712.0,1571.0,13267.0,0.0,16719.0,8.0,4.0,11133.0
2023-04-14 03:00:00,5210.0,1561.0,14454.0,0.0,21435.0,8.0,4.0,11556.0
2023-04-14 04:00:00,4406.0,1543.0,16799.0,0.0,24407.0,8.0,5.0,11805.0
2023-04-14 05:00:00,3805.0,1521.0,19737.0,0.0,24127.0,8.0,130.0,11704.0
2023-04-14 06:00:00,3594.0,1562.0,25923.0,0.0,22801.0,8.0,460.0,12340.0
2023-04-14 07:00:00,2879.0,1608.0,34532.0,0.0,21335.0,8.0,868.0,10721.0
2023-04-14 08:00:00,3174.0,1601.0,43273.0,0.0,16286.0,8.0,1286.0,8990.0
2023-04-14 09:00:00,3035.0,1612.0,49837.0,0.0,13292.0,8.0,1534.0,8031.0
2023-04-14 10:00:00,2897.0,1626.0,50171.0,0.0,12504.0,8.0,1560.0,7303.0
2023-04-14 11:00:00,2797.0,1625.0,48313.0,0.0,13643.0,11.0,1464.0,6928.0
2023-04-14 12:00:00,2156.0,1624.0,46153.0,0.0,15223.0,12.0,1406.0,6989.0
2023-04-14 13:00:00,1628.0,1614.0,41487.0,0.0,11896.0,11.0,1406.0,7135.0
2023-04-14 14:00:00,1709.0,1589.0,37352.0,0.0,13306.0,8.0,1093.0,7571.0
2023-04-14 15:00:00,1800.0,1627.0,31100.0,0.0,18445.0,8.0,612.0,9613.0
2023-04-14 16:00:00,1627.0,1613.0,25378.0,0.0,20863.0,8.0,367.0,11360.0
2023-04-14 17:00:00,2150.0,1648.0,18189.0,0.0,21949.0,8.0,133.0,11211.0
2023-04-14 18:00:00,2784.0,1660.0,16970.0,0.0,21113.0,8.0,14.0,10456.0
2023-04-14 19:00:00,3799.0,1643.0,18216.0,0.0,21051.0,8.0,4.0,10242.0
2023-04-14 20:00:00,5103.0,1653.0,18460.0,0.0,19474.0,8.0,4.0,9887.0
2023-04-14 21:00:00,5797.0,1642.0,17382.0,0.0,16208.0,8.0,4.0,9064.0
2023-04-14 22:00:00,6696.0,1644.0,15937.0,0.0,13568.0,8.0,4.0,8787.0
2023-04-14 23:00:00,6451.0,1652.0,14212.0,0.0,11442.0,8.0,4.0,9149.0
2023-04-15 00:00:00,5602.0,1666.0,13409.0,0.0,11556.0,8.0,4.0,9222.0
2023-04-15 01:00:00,5088.0,1671.0,12625.0,0.0,11604.0,8.0,4.0,8760.0
2023-04-15 02:00:00,5026.0,1653.0,11906.0,0.0,11143.0,8.0,4.0,8299.0
2023-04-15 03:00:00,5136.0,1635.0,11676.0,0.0,10726.0,8.0,4.0,8040.0
2023-04-15 04:00:00,5464.0,1630.0,13761.0,0.0,10743.0,8.0,6.0,7600.0
2023-04-15 05:00:00,4811.0,1616.0,16598.0,0.0,10405.0,8.0,94.0,7673.0
2023-04-15 06:00:00,4600.0,1638.0,22935.0,0.0,10429.0,8.0,258.0,8006.0
2023-04-15 07:00:00,5223.0,1651.0,31134.0,0.0,10041.0,8.0,494.0,7728.0
2023-04-15 08:00:00,5972.0,1673.0,38025.0,0.0,8430.0,8.0,562.0,7163.0
2023-04-15 09:00:00,8522.0,1614.0,43308.0,0.0,7448.0,8.0,547.0,6810.0
2023-04-15 10:00:00,9781.0,1624.0,45839.0,0.0,6881.0,8.0,570.0,5671.0
2023-04-15 11:00:00,10399.0,1647.0,43702.0,0.0,6197.0,8.0,623.0,5062.0
2023-04-15 12:00:00,11560.0,1646.0,40633.0,0.0,6288.0,8.0,543.0,4888.0
2023-04-15 13:00:00,12745.0,1624.0,39149.0,0.0,6868.0,8.0,372.0,5093.0
2023-04-15 14:00:00,12952.0,1620.0,34308.0,0.0,6768.0,8.0,237.0,5458.0
2023-04-15 15:00:00,12937.0,1641.0,30089.0,0.0,9163.0,8.0,156.0,6410.0
2023-04-15 16:00:00,12875.0,1642.0,26775.0,0.0,10924.0,8.0,80.0,7498.0
2023-04-15 17:00:00,12739.0,1637.0,22452.0,0.0,11829.0,8.0,23.0,8194.0
2023-04-15 18:00:00,12286.0,1647.0,20815.0,0.0,11066.0,8.0,5.0,8398.0
2023-04-15 19:00:00,11129.0,1651.0,19787.0,0.0,11552.0,8.0,4.0,8064.0
2023-04-15 20:00:00,9947.0,1608.0,18592.0,0.0,11980.0,8.0,4.0,7972.0
2023-04-15 21:00:00,9096.0,1564.0,16097.0,0.0,12140.0,8.0,4.0,7856.0
2023-04-15 22:00:00,8218.0,1559.0,14074.0,0.0,10892.0,8.0,4.0,8597.0
2023-04-15 23:00:00,7990.0,1579.0,11780.0,0.0,9339.0,8.0,4.0,8399.0
2023-04-16 00:00:00,7407.0,1609.0,11182.0,0.0,9157.0,8.0,4.0,8123.0
2023-04-16 01:00:00,6790.0,1573.0,10797.0,0.0,9179.0,8.0,4.0,8350.0
2023-04-16 02:00:00,6328.0,1553.0,10391.0,0.0,9265.0,8.0,4.0,8320.0
2023-04-16 03:00:00,6401.0,1534.0,10716.0,0.0,9290.0,8.0,4.0,8300.0
2023-04-16 04:00:00,6664.0,1537.0,11476.0,0.0,8840.0,8.0,7.0,8335.0
2023-04-16 05:00:00,6431.0,1515.0,12377.0,0.0,8754.0,8.0,68.0,8575.0
2023-04-16 06:00:00,5850.0,1492.0,14351.0,0.0,9850.0,8.0,145.0,8377.0
2023-04-16 07:00:00,4956.0,1509.0,17411.0,0.0,10495.0,8.0,260.0,8307.0
2023-04-16 08:00:00,4037.0,1541.0,19715.0,0.0,9867.0,8.0,582.0,8088.0
2023-04-16 09:00:00,3694.0,1557.0,20956.0,0.0,10164.0,8.0,843.0,7889.0
2023-04-16 10:00:00,3236.0,1551.0,23440.0,0.0,10289.0,8.0,945.0,8184.0
2023-04-16 11:00:00,3120.0,1538.0,24236.0,0.0,9630.0,8.0,903.0,7403.0
2023-04-16 12:00:00,2954.0,1520.0,24366.0,0.0,9563.0,8.0,763.0,7740.0
2023-04-16 13:00:00,2580.0,1502.0,24031.0,0.0,9667.0,8.0,738.0,7836.0
