UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore 
2020-08-12 03:00:00+00:00,316.0,3774.0,15.0,135.0,3034.0,778.0,31531.0,266.0,184.0,1572.0
2020-08-12 04:00:00+00:00,318.0,4016.0,15.0,135.0,3087.0,1145.0,32111.0,279.0,180.0,1657.0
2020-08-12 05:00:00+00:00,317.0,3883.0,15.0,135.0,3315.0,1033.0,32633.0,460.0,178.0,1791.0
2020-08-12 06:00:00+00:00,319.0,4093.0,14.0,136.0,3503.0,988.0,32979.0,1070.0,176.0,1739.0
2020-08-12 07:00:00+00:00,318.0,4064.0,14.0,136.0,3384.0,931.0,33080.0,2026.0,175.0,1714.0
2020-08-12 08:00:00+00:00,318.0,4105.0,14.0,135.0,3432.0,1250.0,33162.0,2959.0,179.0,1570.0
2020-08-12 09:00:00+00:00,319.0,4091.0,14.0,134.0,3565.0,1422.0,32757.0,4051.0,179.0,1494.0
2020-08-12 10:00:00+00:00,318.0,4045.0,15.0,134.0,3678.0,1460.0,32229.0,4857.0,175.0,1660.0
2020-08-12 11:00:00+00:00,318.0,4012.0,15.0,134.0,3399.0,1088.0,32364.0,5122.0,168.0,1816.0
2020-08-12 12:00:00+00:00,317.0,3985.0,14.0,134.0,3227.0,876.0,32391.0,4905.0,175.0,1797.0
2020-08-12 13:00:00+00:00,316.0,4029.0,15.0,134.0,3153.0,896.0,32379.0,4056.0,176.0,1801.0
2020-08-12 14:00:00+00:00,317.0,4088.0,15.0,134.0,3147.0,1640.0,32338.0,3140.0,173.0,1890.0
2020-08-12 15:00:00+00:00,317.0,4078.0,15.0,134.0,3439.0,1420.0,32204.0,2392.0,174.0,1965.0
2020-08-12 16:00:00+00:00,316.0,3563.0,15.0,134.0,3845.0,1326.0,32272.0,1782.0,174.0,2096.0
2020-08-12 17:00:00+00:00,316.0,3582.0,15.0,133.0,3967.0,1668.0,32468.0,1023.0,178.0,1823.0
2020-08-12 18:00:00+00:00,317.0,4070.0,15.0,134.0,3886.0,2220.0,32410.0,434.0,178.0,1630.0
2020-08-12 19:00:00+00:00,316.0,4057.0,14.0,134.0,3738.0,2243.0,32461.0,274.0,178.0,1380.0
2020-08-12 20:00:00+00:00,317.0,3842.0,12.0,134.0,3590.0,1444.0,32299.0,269.0,183.0,1424.0
2020-08-12 21:00:00+00:00,317.0,3437.0,12.0,135.0,3404.0,1256.0,32474.0,268.0,184.0,1776.0
2020-08-12 22:00:00+00:00,316.0,3091.0,12.0,135.0,3090.0,1490.0,31847.0,268.0,184.0,1763.0
2020-08-12 23:00:00+00:00,315.0,2946.0,12.0,135.0,2826.0,828.0,31675.0,266.0,188.0,1734.0
2020-08-13 00:00:00+00:00,316.0,3269.0,12.0,135.0,2651.0,1266.0,31921.0,271.0,187.0,1595.0
2020-08-13 01:00:00+00:00,317.0,3414.0,10.0,135.0,2642.0,1071.0,31914.0,269.0,188.0,1627.0
2020-08-13 02:00:00+00:00,317.0,3558.0,12.0,136.0,2649.0,940.0,31767.0,266.0,189.0,1600.0
2020-08-13 03:00:00+00:00,317.0,3550.0,12.0,136.0,2784.0,899.0,32033.0,267.0,190.0,1406.0
2020-08-13 04:00:00+00:00,316.0,3582.0,12.0,136.0,2986.0,908.0,32561.0,276.0,187.0,1492.0
2020-08-13 05:00:00+00:00,315.0,3165.0,10.0,136.0,3172.0,751.0,33046.0,425.0,179.0,1471.0
2020-08-13 06:00:00+00:00,317.0,3262.0,8.0,136.0,3266.0,472.0,33005.0,973.0,177.0,1453.0
2020-08-13 07:00:00+00:00,317.0,2856.0,8.0,136.0,3211.0,624.0,33171.0,1896.0,175.0,1300.0
2020-08-13 08:00:00+00:00,316.0,2947.0,12.0,136.0,3326.0,781.0,33175.0,2745.0,174.0,1287.0
2020-08-13 09:00:00+00:00,316.0,2794.0,12.0,135.0,3392.0,964.0,33160.0,3366.0,171.0,1409.0
2020-08-13 10:00:00+00:00,316.0,3388.0,12.0,135.0,3395.0,1218.0,33206.0,3904.0,172.0,1546.0
2020-08-13 11:00:00+00:00,316.0,2944.0,12.0,134.0,3291.0,1276.0,33229.0,4096.0,174.0,1711.0
2020-08-13 12:00:00+00:00,316.0,2819.0,12.0,134.0,3120.0,1021.0,33148.0,3870.0,174.0,1974.0
2020-08-13 13:00:00+00:00,310.0,2852.0,13.0,134.0,3157.0,1016.0,33078.0,3725.0,178.0,2081.0
2020-08-13 14:00:00+00:00,315.0,3042.0,15.0,134.0,3247.0,1332.0,33130.0,3343.0,184.0,2027.0
2020-08-13 15:00:00+00:00,315.0,3325.0,15.0,134.0,3426.0,1672.0,33053.0,2588.0,184.0,1916.0
2020-08-13 16:00:00+00:00,316.0,3187.0,15.0,134.0,3647.0,1901.0,33079.0,1731.0,184.0,2092.0
2020-08-13 17:00:00+00:00,317.0,3128.0,15.0,134.0,3949.0,1959.0,33070.0,878.0,185.0,2070.0
2020-08-13 18:00:00+00:00,316.0,3621.0,15.0,134.0,3921.0,1796.0,33107.0,371.0,188.0,2174.0
2020-08-13 19:00:00+00:00,317.0,3800.0,15.0,134.0,3835.0,1705.0,33111.0,278.0,189.0,1985.0
2020-08-13 20:00:00+00:00,317.0,3541.0,15.0,134.0,3776.0,1878.0,33026.0,272.0,189.0,1925.0
2020-08-13 21:00:00+00:00,316.0,3490.0,15.0,135.0,3523.0,1499.0,33049.0,274.0,187.0,2068.0
2020-08-13 22:00:00+00:00,315.0,3695.0,15.0,135.0,3255.0,914.0,32950.0,276.0,187.0,1988.0
2020-08-13 23:00:00+00:00,316.0,3651.0,15.0,135.0,3114.0,695.0,32563.0,272.0,187.0,1906.0
2020-08-14 00:00:00+00:00,317.0,3609.0,16.0,137.0,2907.0,652.0,32885.0,271.0,184.0,1837.0
2020-08-14 01:00:00+00:00,316.0,3540.0,15.0,139.0,2940.0,652.0,32989.0,272.0,184.0,1761.0
2020-08-14 02:00:00+00:00,317.0,3553.0,15.0,140.0,2973.0,621.0,32928.0,272.0,185.0,1700.0
2020-08-14 03:00:00+00:00,317.0,3740.0,15.0,140.0,2993.0,644.0,32871.0,273.0,185.0,1643.0
2020-08-14 04:00:00+00:00,316.0,3737.0,16.0,138.0,3141.0,561.0,32929.0,282.0,184.0,1614.0
2020-08-14 05:00:00+00:00,317.0,3673.0,15.0,136.0,3281.0,849.0,32993.0,428.0,186.0,1498.0
2020-08-14 06:00:00+00:00,317.0,3324.0,15.0,136.0,3550.0,798.0,33258.0,1127.0,186.0,1408.0
2020-08-14 07:00:00+00:00,318.0,3427.0,15.0,136.0,3514.0,1099.0,33439.0,2389.0,184.0,1376.0
2020-08-14 08:00:00+00:00,318.0,3736.0,15.0,136.0,3534.0,1357.0,33461.0,3454.0,182.0,1304.0
2020-08-14 09:00:00+00:00,317.0,3621.0,13.0,135.0,3610.0,1640.0,33433.0,4271.0,177.0,1228.0
2020-08-14 10:00:00+00:00,316.0,3809.0,14.0,135.0,3610.0,1755.0,33436.0,4928.0,171.0,1240.0
2020-08-14 11:00:00+00:00,316.0,3750.0,14.0,134.0,3519.0,1474.0,33423.0,5441.0,167.0,1244.0
2020-08-14 12:00:00+00:00,316.0,3696.0,14.0,134.0,3354.0,1153.0,33246.0,5718.0,168.0,1321.0
2020-08-14 13:00:00+00:00,315.0,3702.0,14.0,134.0,3317.0,1089.0,33048.0,5556.0,166.0,1420.0
2020-08-14 14:00:00+00:00,314.0,3767.0,14.0,134.0,3350.0,1245.0,33139.0,5090.0,171.0,1405.0
2020-08-14 15:00:00+00:00,314.0,3852.0,14.0,134.0,3528.0,2109.0,32034.0,4051.0,178.0,1330.0
2020-08-14 16:00:00+00:00,315.0,3884.0,14.0,134.0,3788.0,2176.0,31647.0,2669.0,178.0,1237.0
2020-08-14 17:00:00+00:00,316.0,4086.0,14.0,134.0,3975.0,1977.0,31746.0,1254.0,179.0,1104.0
2020-08-14 18:00:00+00:00,316.0,4145.0,14.0,134.0,4037.0,2276.0,31788.0,288.0,179.0,1241.0
2020-08-14 19:00:00+00:00,314.0,3914.0,14.0,134.0,3904.0,1981.0,31641.0,132.0,181.0,1126.0
2020-08-14 20:00:00+00:00,317.0,3852.0,14.0,135.0,3839.0,1812.0,31161.0,129.0,184.0,1068.0
2020-08-14 21:00:00+00:00,316.0,3828.0,13.0,135.0,3627.0,1549.0,30860.0,128.0,188.0,979.0
2020-08-14 22:00:00+00:00,316.0,3923.0,13.0,135.0,3369.0,1249.0,30401.0,129.0,190.0,913.0
2020-08-14 23:00:00+00:00,317.0,3822.0,14.0,137.0,3200.0,777.0,30078.0,129.0,189.0,844.0
2020-08-15 00:00:00+00:00,317.0,3796.0,14.0,138.0,3084.0,463.0,29976.0,129.0,186.0,784.0
2020-08-15 01:00:00+00:00,317.0,3701.0,14.0,140.0,2938.0,110.0,29920.0,133.0,186.0,753.0
2020-08-15 02:00:00+00:00,317.0,3744.0,13.0,140.0,2928.0,94.0,29552.0,128.0,187.0,767.0
2020-08-15 03:00:00+00:00,317.0,3873.0,14.0,140.0,2956.0,91.0,29400.0,129.0,186.0,768.0
2020-08-15 04:00:00+00:00,318.0,4129.0,13.0,139.0,2954.0,338.0,29587.0,138.0,186.0,835.0
2020-08-15 05:00:00+00:00,319.0,3929.0,14.0,140.0,2784.0,324.0,29395.0,324.0,189.0,848.0
2020-08-15 06:00:00+00:00,317.0,3857.0,13.0,140.0,2837.0,350.0,29459.0,1182.0,189.0,753.0
2020-08-15 07:00:00+00:00,317.0,3937.0,14.0,139.0,2871.0,359.0,29551.0,2800.0,189.0,623.0
2020-08-15 08:00:00+00:00,317.0,3895.0,14.0,139.0,2899.0,622.0,29526.0,4188.0,187.0,577.0
2020-08-15 09:00:00+00:00,316.0,3801.0,14.0,138.0,2880.0,495.0,29460.0,5180.0,189.0,574.0
2020-08-15 10:00:00+00:00,316.0,3889.0,14.0,136.0,2774.0,522.0,29566.0,5772.0,187.0,610.0
2020-08-15 11:00:00+00:00,316.0,3896.0,14.0,135.0,2805.0,906.0,30026.0,6073.0,189.0,612.0
2020-08-15 12:00:00+00:00,315.0,3838.0,14.0,136.0,2750.0,622.0,29998.0,6250.0,188.0,673.0
2020-08-15 13:00:00+00:00,315.0,3818.0,14.0,136.0,2650.0,441.0,29882.0,5991.0,186.0,720.0
2020-08-15 14:00:00+00:00,314.0,3908.0,14.0,136.0,2718.0,555.0,29484.0,5227.0,186.0,816.0
2020-08-15 15:00:00+00:00,314.0,3926.0,14.0,135.0,3013.0,1190.0,29155.0,3937.0,187.0,834.0
2020-08-15 16:00:00+00:00,316.0,3614.0,14.0,136.0,3129.0,1580.0,29198.0,2477.0,186.0,861.0
2020-08-15 17:00:00+00:00,317.0,3833.0,14.0,135.0,3221.0,1731.0,29215.0,1043.0,187.0,905.0
2020-08-15 18:00:00+00:00,318.0,3943.0,14.0,136.0,3325.0,2112.0,29230.0,263.0,187.0,966.0
2020-08-15 19:00:00+00:00,318.0,3949.0,14.0,136.0,3298.0,1345.0,29312.0,130.0,190.0,1119.0
2020-08-15 20:00:00+00:00,318.0,3943.0,14.0,136.0,3261.0,1445.0,29307.0,125.0,192.0,1470.0
2020-08-15 21:00:00+00:00,318.0,3926.0,14.0,136.0,3029.0,1499.0,29751.0,125.0,191.0,1699.0
2020-08-15 22:00:00+00:00,318.0,3573.0,13.0,137.0,2832.0,1007.0,29823.0,124.0,190.0,1917.0
2020-08-15 23:00:00+00:00,317.0,3639.0,14.0,138.0,2647.0,441.0,29665.0,123.0,193.0,2229.0
2020-08-16 00:00:00+00:00,317.0,3902.0,14.0,140.0,2584.0,529.0,29965.0,126.0,193.0,1793.0
2020-08-16 01:00:00+00:00,319.0,3791.0,14.0,140.0,2537.0,661.0,30114.0,126.0,192.0,1489.0
2020-08-16 02:00:00+00:00,319.0,3681.0,13.0,140.0,2511.0,1011.0,30023.0,126.0,190.0,1195.0
2020-08-16 03:00:00+00:00,320.0,3753.0,14.0,140.0,2532.0,910.0,30046.0,124.0,187.0,1151.0
2020-08-16 04:00:00+00:00,320.0,3864.0,14.0,140.0,2484.0,593.0,29907.0,131.0,186.0,1241.0
2020-08-16 05:00:00+00:00,320.0,3661.0,14.0,140.0,2416.0,504.0,29783.0,298.0,186.0,1281.0
2020-08-16 06:00:00+00:00,319.0,3387.0,13.0,140.0,2532.0,412.0,29914.0,1004.0,186.0,1238.0
2020-08-16 07:00:00+00:00,319.0,3355.0,14.0,140.0,2632.0,416.0,30069.0,2257.0,185.0,1144.0
2020-08-16 08:00:00+00:00,318.0,3384.0,14.0,139.0,2720.0,442.0,29943.0,3538.0,186.0,1132.0
2020-08-16 09:00:00+00:00,319.0,3623.0,14.0,140.0,2594.0,429.0,29962.0,4393.0,187.0,1402.0
2020-08-16 10:00:00+00:00,316.0,3817.0,14.0,138.0,2474.0,219.0,29919.0,4793.0,185.0,1745.0
2020-08-16 11:00:00+00:00,316.0,3805.0,14.0,139.0,2451.0,97.0,29996.0,4711.0,184.0,1836.0
2020-08-16 12:00:00+00:00,316.0,3573.0,14.0,140.0,2359.0,207.0,29835.0,4668.0,181.0,1735.0
2020-08-16 13:00:00+00:00,307.0,3650.0,14.0,139.0,2283.0,481.0,29816.0,4616.0,181.0,1941.0
2020-08-16 14:00:00+00:00,299.0,3957.0,14.0,139.0,2447.0,710.0,29983.0,4162.0,182.0,1790.0
2020-08-16 15:00:00+00:00,299.0,3954.0,14.0,139.0,2712.0,784.0,29940.0,3457.0,183.0,1888.0
2020-08-16 16:00:00+00:00,298.0,3999.0,14.0,139.0,2940.0,876.0,30188.0,2162.0,183.0,1976.0
2020-08-16 17:00:00+00:00,297.0,3894.0,14.0,140.0,3016.0,838.0,30209.0,974.0,185.0,1965.0
2020-08-16 18:00:00+00:00,287.0,3969.0,14.0,136.0,3115.0,1329.0,30398.0,243.0,186.0,1798.0
2020-08-16 19:00:00+00:00,296.0,4042.0,14.0,136.0,3149.0,1510.0,30542.0,131.0,184.0,1669.0
2020-08-16 20:00:00+00:00,298.0,3968.0,14.0,136.0,3101.0,1177.0,30516.0,127.0,187.0,1722.0
2020-08-16 21:00:00+00:00,298.0,3925.0,14.0,136.0,3142.0,1217.0,30578.0,127.0,189.0,1847.0
2020-08-16 22:00:00+00:00,298.0,3404.0,14.0,136.0,2997.0,637.0,30311.0,126.0,187.0,2075.0
2020-08-16 23:00:00+00:00,298.0,3300.0,14.0,139.0,2939.0,643.0,30521.0,127.0,190.0,1926.0
2020-08-17 00:00:00+00:00,297.0,3287.0,14.0,140.0,2676.0,976.0,30529.0,127.0,190.0,1777.0
2020-08-17 01:00:00+00:00,284.0,3181.0,14.0,140.0,2581.0,911.0,30477.0,127.0,187.0,1726.0
2020-08-17 02:00:00+00:00,282.0,3437.0,14.0,140.0,2519.0,740.0,30239.0,127.0,187.0,1779.0
2020-08-17 03:00:00+00:00,282.0,3501.0,14.0,140.0,2551.0,639.0,30047.0,131.0,188.0,1885.0
2020-08-17 04:00:00+00:00,281.0,3892.0,14.0,138.0,2803.0,777.0,30525.0,130.0,179.0,1813.0
2020-08-17 05:00:00+00:00,281.0,3685.0,14.0,136.0,2957.0,796.0,30567.0,304.0,186.0,1788.0
2020-08-17 06:00:00+00:00,278.0,3786.0,14.0,136.0,3193.0,812.0,30559.0,1121.0,183.0,1679.0
2020-08-17 07:00:00+00:00,269.0,4230.0,11.0,136.0,3223.0,897.0,30609.0,2393.0,182.0,1647.0
2020-08-17 08:00:00+00:00,271.0,4106.0,10.0,136.0,3285.0,1472.0,30580.0,3368.0,175.0,1855.0
2020-08-17 09:00:00+00:00,283.0,4084.0,10.0,136.0,3327.0,1475.0,30577.0,4034.0,170.0,2187.0
2020-08-17 10:00:00+00:00,283.0,4117.0,10.0,136.0,3425.0,1581.0,30816.0,4362.0,176.0,2440.0
2020-08-17 11:00:00+00:00,284.0,4088.0,10.0,136.0,3437.0,1599.0,30816.0,4404.0,175.0,2784.0
2020-08-17 12:00:00+00:00,285.0,4134.0,10.0,136.0,3253.0,1080.0,30791.0,4510.0,177.0,2979.0
2020-08-17 13:00:00+00:00,294.0,3983.0,12.0,136.0,3128.0,864.0,31019.0,4428.0,174.0,3224.0
2020-08-17 14:00:00+00:00,297.0,3341.0,14.0,135.0,3297.0,820.0,31243.0,3873.0,178.0,2989.0
2020-08-17 15:00:00+00:00,294.0,3363.0,14.0,135.0,3596.0,906.0,31305.0,3121.0,179.0,2843.0
2020-08-17 16:00:00+00:00,298.0,4159.0,14.0,135.0,3907.0,1620.0,31397.0,1737.0,180.0,2641.0
2020-08-17 17:00:00+00:00,298.0,4253.0,14.0,135.0,4113.0,2932.0,31454.0,724.0,190.0,2148.0
2020-08-17 18:00:00+00:00,300.0,4290.0,14.0,135.0,4082.0,2428.0,31505.0,275.0,191.0,1768.0
2020-08-17 19:00:00+00:00,310.0,4285.0,14.0,135.0,3853.0,1600.0,31494.0,138.0,187.0,1453.0
2020-08-17 20:00:00+00:00,314.0,4161.0,14.0,136.0,3847.0,1412.0,31469.0,122.0,187.0,1398.0
2020-08-17 21:00:00+00:00,316.0,4033.0,14.0,136.0,3842.0,1065.0,31481.0,121.0,188.0,1344.0
2020-08-17 22:00:00+00:00,317.0,4011.0,14.0,136.0,3539.0,902.0,31267.0,122.0,189.0,1318.0
2020-08-17 23:00:00+00:00,316.0,4083.0,13.0,136.0,3204.0,575.0,31288.0,0.0,185.0,1328.0
2020-08-18 00:00:00+00:00,312.0,4049.0,14.0,136.0,3036.0,514.0,31373.0,0.0,187.0,1421.0
2020-08-18 01:00:00+00:00,310.0,3495.0,14.0,136.0,2967.0,486.0,31380.0,0.0,186.0,1457.0
2020-08-18 02:00:00+00:00,311.0,3512.0,14.0,136.0,2984.0,548.0,31397.0,0.0,186.0,1302.0
2020-08-18 03:00:00+00:00,312.0,3597.0,14.0,136.0,3091.0,572.0,31317.0,0.0,186.0,1252.0
2020-08-18 04:00:00+00:00,311.0,3724.0,14.0,136.0,3227.0,566.0,31336.0,123.0,179.0,1149.0
2020-08-18 05:00:00+00:00,305.0,3762.0,14.0,136.0,3401.0,586.0,31208.0,303.0,182.0,1025.0
2020-08-18 06:00:00+00:00,299.0,3620.0,12.0,136.0,3463.0,886.0,31539.0,1041.0,181.0,883.0
2020-08-18 07:00:00+00:00,303.0,3683.0,11.0,136.0,3403.0,1097.0,31849.0,2113.0,180.0,760.0
2020-08-18 08:00:00+00:00,306.0,3947.0,11.0,136.0,3560.0,1534.0,31916.0,3286.0,178.0,790.0
2020-08-18 09:00:00+00:00,311.0,3785.0,11.0,136.0,3683.0,734.0,31899.0,4359.0,177.0,932.0
2020-08-18 10:00:00+00:00,310.0,3946.0,11.0,136.0,3556.0,607.0,31924.0,5093.0,173.0,1118.0
2020-08-18 11:00:00+00:00,310.0,4049.0,11.0,136.0,3514.0,813.0,31898.0,5259.0,171.0,1463.0
2020-08-18 12:00:00+00:00,310.0,3947.0,11.0,135.0,3434.0,473.0,31786.0,5235.0,177.0,1754.0
2020-08-18 13:00:00+00:00,311.0,3806.0,11.0,135.0,3304.0,569.0,31738.0,4984.0,183.0,1864.0
2020-08-18 14:00:00+00:00,311.0,3788.0,11.0,135.0,3243.0,850.0,31713.0,4615.0,182.0,2006.0
2020-08-18 15:00:00+00:00,310.0,4018.0,11.0,135.0,3311.0,1052.0,31720.0,3767.0,177.0,2041.0
2020-08-18 16:00:00+00:00,310.0,4116.0,11.0,135.0,3710.0,1292.0,31791.0,2689.0,178.0,1886.0
2020-08-18 17:00:00+00:00,309.0,4242.0,11.0,135.0,3892.0,2593.0,31868.0,1300.0,181.0,1550.0
2020-08-18 18:00:00+00:00,310.0,4210.0,11.0,135.0,3873.0,3236.0,31844.0,525.0,184.0,1208.0
2020-08-18 19:00:00+00:00,310.0,4267.0,11.0,135.0,3811.0,2697.0,31922.0,0.0,183.0,1086.0
2020-08-18 20:00:00+00:00,310.0,4248.0,11.0,135.0,3602.0,2111.0,31869.0,0.0,185.0,1134.0
2020-08-18 21:00:00+00:00,310.0,4108.0,11.0,136.0,3636.0,1595.0,31855.0,0.0,183.0,1222.0
2020-08-18 22:00:00+00:00,312.0,3502.0,10.0,136.0,3568.0,1725.0,31665.0,0.0,181.0,1224.0
2020-08-18 23:00:00+00:00,312.0,3963.0,10.0,136.0,3153.0,865.0,31537.0,0.0,176.0,1192.0
2020-08-19 00:00:00+00:00,306.0,3919.0,10.0,137.0,2964.0,517.0,31560.0,0.0,184.0,1301.0
2020-08-19 01:00:00+00:00,307.0,3696.0,11.0,138.0,2902.0,388.0,31391.0,0.0,182.0,1460.0
2020-08-19 02:00:00+00:00,304.0,3579.0,11.0,140.0,2763.0,405.0,31105.0,0.0,182.0,1703.0
2020-08-19 03:00:00+00:00,305.0,3487.0,11.0,140.0,2869.0,581.0,31312.0,0.0,182.0,2078.0
2020-08-19 04:00:00+00:00,306.0,3677.0,10.0,137.0,2991.0,538.0,31758.0,416.0,181.0,2346.0
2020-08-19 05:00:00+00:00,310.0,3621.0,11.0,136.0,3203.0,696.0,32294.0,560.0,181.0,2404.0
2020-08-19 06:00:00+00:00,315.0,3697.0,11.0,136.0,3346.0,923.0,32424.0,1334.0,180.0,2378.0
2020-08-19 07:00:00+00:00,317.0,3923.0,10.0,136.0,3401.0,978.0,32366.0,2653.0,180.0,2212.0
2020-08-19 08:00:00+00:00,318.0,3997.0,10.0,136.0,3404.0,723.0,32310.0,3996.0,180.0,2261.0
2020-08-19 09:00:00+00:00,321.0,3836.0,13.0,136.0,3380.0,698.0,32085.0,4966.0,179.0,2678.0
2020-08-19 10:00:00+00:00,320.0,3858.0,14.0,136.0,3440.0,676.0,31975.0,5417.0,180.0,3384.0
2020-08-19 11:00:00+00:00,320.0,4014.0,14.0,136.0,3356.0,932.0,32051.0,5726.0,175.0,3840.0
2020-08-19 12:00:00+00:00,320.0,4095.0,13.0,136.0,3257.0,1140.0,32143.0,5647.0,170.0,3875.0
2020-08-19 13:00:00+00:00,321.0,4163.0,9.0,136.0,3189.0,1419.0,32160.0,5373.0,170.0,3904.0
2020-08-19 14:00:00+00:00,319.0,4089.0,9.0,136.0,3224.0,1489.0,32119.0,4762.0,173.0,3972.0
2020-08-19 15:00:00+00:00,319.0,4172.0,11.0,136.0,3363.0,1243.0,32202.0,3832.0,174.0,3905.0
2020-08-19 16:00:00+00:00,320.0,4266.0,14.0,136.0,3819.0,1448.0,32156.0,2551.0,176.0,3932.0
2020-08-19 17:00:00+00:00,319.0,4256.0,14.0,136.0,3917.0,2103.0,32233.0,1181.0,177.0,3812.0
2020-08-19 18:00:00+00:00,319.0,4276.0,14.0,136.0,3830.0,2284.0,32371.0,513.0,179.0,3469.0
2020-08-19 19:00:00+00:00,318.0,4236.0,13.0,136.0,3606.0,1776.0,32434.0,0.0,180.0,3408.0
2020-08-19 20:00:00+00:00,319.0,3969.0,14.0,136.0,3424.0,1090.0,32298.0,0.0,181.0,3649.0
2020-08-19 21:00:00+00:00,319.0,3794.0,14.0,136.0,3355.0,938.0,32358.0,0.0,179.0,4027.0
2020-08-19 22:00:00+00:00,319.0,3333.0,13.0,136.0,3204.0,541.0,31522.0,0.0,183.0,4233.0
2020-08-19 23:00:00+00:00,319.0,3470.0,13.0,138.0,3030.0,567.0,31619.0,0.0,188.0,4176.0
2020-08-20 00:00:00+00:00,319.0,3485.0,13.0,140.0,2922.0,770.0,31784.0,0.0,182.0,3756.0
2020-08-20 01:00:00+00:00,319.0,3118.0,13.0,140.0,2893.0,698.0,31323.0,0.0,182.0,3449.0
2020-08-20 02:00:00+00:00,317.0,3156.0,13.0,140.0,2901.0,579.0,31351.0,0.0,184.0,3160.0
2020-08-20 03:00:00+00:00,317.0,3343.0,13.0,140.0,2848.0,586.0,31905.0,0.0,183.0,2588.0
2020-08-20 04:00:00+00:00,318.0,3946.0,14.0,137.0,2969.0,668.0,32019.0,412.0,184.0,2098.0
2020-08-20 05:00:00+00:00,318.0,4084.0,14.0,136.0,3214.0,975.0,32153.0,546.0,185.0,2005.0
2020-08-20 06:00:00+00:00,318.0,4120.0,14.0,136.0,3342.0,941.0,32264.0,1324.0,182.0,2041.0
2020-08-20 07:00:00+00:00,318.0,4115.0,14.0,136.0,3426.0,1314.0,32401.0,2793.0,180.0,2036.0
2020-08-20 08:00:00+00:00,317.0,4124.0,14.0,136.0,3432.0,1336.0,32439.0,4267.0,179.0,2344.0
2020-08-20 09:00:00+00:00,317.0,4128.0,14.0,136.0,3358.0,1259.0,32334.0,5323.0,174.0,2842.0
2020-08-20 10:00:00+00:00,317.0,4322.0,14.0,136.0,3338.0,1095.0,32360.0,5855.0,177.0,3182.0
2020-08-20 11:00:00+00:00,317.0,4301.0,14.0,136.0,3252.0,920.0,32324.0,6145.0,177.0,3316.0
2020-08-20 12:00:00+00:00,316.0,4259.0,14.0,136.0,3124.0,1056.0,32303.0,5973.0,176.0,3593.0
2020-08-20 13:00:00+00:00,315.0,4000.0,13.0,136.0,3057.0,1051.0,32133.0,5531.0,179.0,3741.0
2020-08-20 14:00:00+00:00,315.0,3690.0,13.0,136.0,3243.0,1358.0,32147.0,4934.0,180.0,3663.0
2020-08-20 15:00:00+00:00,317.0,3799.0,12.0,135.0,3440.0,1677.0,32153.0,3911.0,180.0,3462.0
2020-08-20 16:00:00+00:00,317.0,4078.0,13.0,136.0,3720.0,2747.0,32179.0,2393.0,180.0,3049.0
2020-08-20 17:00:00+00:00,318.0,4163.0,13.0,136.0,3986.0,3274.0,32219.0,1066.0,182.0,2492.0
2020-08-20 18:00:00+00:00,319.0,4170.0,13.0,136.0,3920.0,2946.0,32232.0,495.0,179.0,2224.0
2020-08-20 19:00:00+00:00,319.0,4176.0,13.0,136.0,3737.0,2186.0,32242.0,0.0,182.0,2260.0
2020-08-20 20:00:00+00:00,320.0,4026.0,14.0,136.0,3639.0,1612.0,31737.0,0.0,184.0,2530.0
2020-08-20 21:00:00+00:00,319.0,3861.0,13.0,364.0,3441.0,1361.0,30634.0,0.0,184.0,3200.0
2020-08-20 22:00:00+00:00,319.0,3728.0,14.0,246.0,3459.0,1064.0,30801.0,0.0,184.0,4062.0
2020-08-20 23:00:00+00:00,319.0,3492.0,13.0,136.0,3084.0,422.0,31098.0,0.0,185.0,4721.0
2020-08-21 00:00:00+00:00,319.0,3495.0,13.0,138.0,2969.0,205.0,31223.0,0.0,186.0,4864.0
2020-08-21 01:00:00+00:00,318.0,3021.0,13.0,140.0,2916.0,193.0,30659.0,0.0,186.0,5452.0
2020-08-21 02:00:00+00:00,317.0,3033.0,13.0,140.0,2906.0,373.0,30744.0,0.0,187.0,5635.0
2020-08-21 03:00:00+00:00,318.0,3462.0,13.0,140.0,2842.0,362.0,31119.0,0.0,183.0,5550.0
2020-08-21 04:00:00+00:00,318.0,3597.0,13.0,138.0,2903.0,542.0,31896.0,410.0,180.0,4800.0
2020-08-21 05:00:00+00:00,318.0,3797.0,13.0,136.0,3118.0,555.0,32038.0,506.0,182.0,4450.0
2020-08-21 06:00:00+00:00,319.0,3953.0,12.0,136.0,3452.0,579.0,31854.0,1007.0,183.0,4752.0
2020-08-21 07:00:00+00:00,319.0,3804.0,11.0,136.0,3412.0,692.0,32113.0,2359.0,180.0,5041.0
2020-08-21 08:00:00+00:00,317.0,3575.0,11.0,136.0,3343.0,831.0,32072.0,3660.0,178.0,5449.0
2020-08-21 09:00:00+00:00,316.0,3794.0,11.0,136.0,3344.0,859.0,32167.0,4679.0,172.0,6108.0
2020-08-21 10:00:00+00:00,317.0,4072.0,11.0,136.0,3340.0,1110.0,32302.0,5000.0,173.0,6303.0
