,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
5302,2019-08-09 22:00:00,8.68,13.0,981.0,35818.0,144.0,4413.0,118.0,7619.0,586.0
5303,2019-08-09 23:00:00,6.29,13.0,611.0,33083.0,144.0,3955.0,114.0,8316.0,591.0
5304,2019-08-10 00:00:00,6.59,13.0,612.0,30808.0,142.0,3778.0,117.0,8516.0,589.0
5305,2019-08-10 01:00:00,6.78,13.0,613.0,29675.0,142.0,3634.0,118.0,8619.0,591.0
5306,2019-08-10 02:00:00,6.77,13.0,604.0,29359.0,143.0,3617.0,118.0,8579.0,585.0
5307,2019-08-10 03:00:00,6.47,13.0,570.0,29665.0,142.0,3518.0,118.0,8418.0,587.0
5308,2019-08-10 04:00:00,6.14,13.0,519.0,28931.0,142.0,3727.0,131.0,8229.0,592.0
5309,2019-08-10 05:00:00,5.98,13.0,512.0,29232.0,143.0,3961.0,313.0,8296.0,593.0
5310,2019-08-10 06:00:00,5.7,13.0,510.0,30252.0,144.0,4146.0,1002.0,8437.0,595.0
5311,2019-08-10 07:00:00,5.51,13.0,530.0,31415.0,144.0,4319.0,2073.0,8908.0,595.0
5312,2019-08-10 08:00:00,5.71,13.0,573.0,31289.0,144.0,4237.0,3111.0,9172.0,600.0
5313,2019-08-10 09:00:00,5.97,13.0,602.0,30157.0,144.0,4144.0,3935.0,9191.0,600.0
5314,2019-08-10 10:00:00,6.0,13.0,617.0,30244.0,145.0,4099.0,4497.0,9317.0,607.0
5315,2019-08-10 11:00:00,6.05,13.0,609.0,29108.0,145.0,4060.0,4798.0,9296.0,606.0
5316,2019-08-10 12:00:00,6.19,13.0,612.0,28100.0,144.0,4108.0,4773.0,9248.0,612.0
5317,2019-08-10 13:00:00,6.32,13.0,614.0,28022.0,144.0,3695.0,4593.0,9038.0,616.0
5318,2019-08-10 14:00:00,6.24,13.0,596.0,28217.0,145.0,3770.0,4124.0,8907.0,611.0
5319,2019-08-10 15:00:00,6.16,13.0,602.0,29637.0,145.0,4259.0,3355.0,8667.0,610.0
5320,2019-08-10 16:00:00,6.54,13.0,656.0,30758.0,145.0,5133.0,2260.0,8060.0,603.0
5321,2019-08-10 17:00:00,6.67,13.0,652.0,31835.0,145.0,5259.0,1044.0,6910.0,602.0
5322,2019-08-10 18:00:00,6.68,13.0,617.0,32282.0,145.0,5253.0,287.0,5288.0,600.0
5323,2019-08-10 19:00:00,6.87,13.0,617.0,32292.0,145.0,5482.0,130.0,3959.0,599.0
5324,2019-08-10 20:00:00,6.99,14.0,618.0,31964.0,145.0,5642.0,119.0,3525.0,606.0
5325,2019-08-10 21:00:00,7.07,14.0,614.0,31911.0,144.0,4940.0,118.0,3538.0,614.0
5326,2019-08-10 22:00:00,7.07,14.0,614.0,32215.0,145.0,4503.0,118.0,3643.0,734.0
5327,2019-08-10 23:00:00,7.31,14.0,613.0,31250.0,143.0,4147.0,115.0,3414.0,744.0
5328,2019-08-11 00:00:00,7.7,14.0,614.0,30192.0,148.0,3798.0,108.0,3094.0,746.0
5329,2019-08-11 01:00:00,11.54,14.0,612.0,29085.0,484.0,3657.0,111.0,2850.0,744.0
5330,2019-08-11 02:00:00,13.7,14.0,614.0,28428.0,659.0,3676.0,118.0,2638.0,744.0
5331,2019-08-11 03:00:00,14.38,14.0,606.0,28492.0,717.0,3641.0,117.0,2252.0,748.0
5332,2019-08-11 04:00:00,14.24,14.0,613.0,29165.0,717.0,3771.0,134.0,1951.0,746.0
5333,2019-08-11 05:00:00,13.87,14.0,616.0,29700.0,704.0,3796.0,314.0,1910.0,746.0
5334,2019-08-11 06:00:00,11.87,20.0,618.0,29861.0,518.0,3865.0,931.0,1715.0,745.0
5335,2019-08-11 07:00:00,8.51,20.0,617.0,30768.0,230.0,3887.0,1786.0,1587.0,694.0
5336,2019-08-11 08:00:00,7.42,20.0,618.0,31396.0,145.0,3920.0,2474.0,1499.0,709.0
5337,2019-08-11 09:00:00,7.21,20.0,617.0,31867.0,145.0,3946.0,3066.0,1571.0,732.0
5338,2019-08-11 10:00:00,5.39,20.0,414.0,31696.0,144.0,3897.0,3417.0,1757.0,746.0
5339,2019-08-11 11:00:00,5.22,20.0,387.0,30459.0,144.0,3760.0,3918.0,2128.0,747.0
5340,2019-08-11 12:00:00,6.01,20.0,449.0,28954.0,145.0,3548.0,4071.0,2058.0,744.0
5341,2019-08-11 13:00:00,7.01,20.0,563.0,28761.0,144.0,3689.0,3914.0,2368.0,740.0
5342,2019-08-11 14:00:00,7.02,20.0,616.0,30811.0,145.0,4645.0,3506.0,2573.0,732.0
5343,2019-08-11 15:00:00,6.64,20.0,616.0,34271.0,145.0,4296.0,2790.0,2596.0,734.0
5344,2019-08-11 16:00:00,7.77,20.0,775.0,35662.0,145.0,4677.0,1785.0,2653.0,733.0
5345,2019-08-11 17:00:00,9.91,20.0,1043.0,36193.0,144.0,4842.0,862.0,2545.0,729.0
5346,2019-08-11 18:00:00,10.29,20.0,1076.0,36483.0,145.0,4918.0,275.0,2236.0,726.0
5347,2019-08-11 19:00:00,10.39,20.0,1088.0,36580.0,144.0,5001.0,123.0,2168.0,727.0
5348,2019-08-11 20:00:00,9.93,20.0,1049.0,36566.0,144.0,5350.0,119.0,2530.0,720.0
5349,2019-08-11 21:00:00,9.73,20.0,1021.0,36566.0,144.0,5179.0,119.0,2639.0,718.0
5350,2019-08-11 22:00:00,10.22,20.0,1069.0,36483.0,144.0,4722.0,118.0,2654.0,718.0
5351,2019-08-11 23:00:00,7.24,20.0,683.0,36176.0,144.0,4675.0,118.0,2517.0,723.0
5352,2019-08-12 00:00:00,6.74,20.0,611.0,36070.0,143.0,4335.0,118.0,2400.0,725.0
5353,2019-08-12 01:00:00,7.79,20.0,606.0,35314.0,245.0,4088.0,117.0,2402.0,724.0
5354,2019-08-12 02:00:00,9.48,20.0,706.0,35073.0,334.0,4121.0,116.0,2372.0,718.0
5355,2019-08-12 03:00:00,11.59,20.0,974.0,35241.0,333.0,4385.0,118.0,2282.0,715.0
5356,2019-08-12 04:00:00,11.32,20.0,1108.0,35661.0,197.0,4649.0,131.0,2131.0,715.0
5357,2019-08-12 05:00:00,14.63,20.0,1666.0,37459.0,144.0,4958.0,291.0,1897.0,727.0
5358,2019-08-12 06:00:00,16.06,20.0,1909.0,37982.0,144.0,5245.0,940.0,1580.0,736.0
5359,2019-08-12 07:00:00,16.31,20.0,2012.0,38106.0,144.0,5702.0,2048.0,1390.0,741.0
5360,2019-08-12 08:00:00,15.28,18.0,1917.0,38013.0,144.0,5502.0,3169.0,1642.0,742.0
5361,2019-08-12 09:00:00,16.17,18.0,2101.0,37954.0,144.0,5629.0,3801.0,2164.0,739.0
5362,2019-08-12 10:00:00,16.35,18.0,2175.0,38071.0,144.0,5687.0,4092.0,2694.0,740.0
5363,2019-08-12 11:00:00,15.27,18.0,1989.0,37341.0,144.0,5334.0,4227.0,3119.0,739.0
5364,2019-08-12 12:00:00,14.97,18.0,1937.0,36887.0,145.0,4958.0,4325.0,3697.0,738.0
5365,2019-08-12 13:00:00,15.32,18.0,1989.0,36650.0,145.0,4872.0,4240.0,4122.0,740.0
5366,2019-08-12 14:00:00,14.88,18.0,1908.0,36074.0,144.0,4938.0,4101.0,4387.0,739.0
5367,2019-08-12 15:00:00,15.97,18.0,2062.0,36309.0,145.0,5157.0,3349.0,4530.0,741.0
5368,2019-08-12 16:00:00,16.41,18.0,2097.0,36661.0,144.0,5402.0,2191.0,4436.0,742.0
5369,2019-08-12 17:00:00,17.46,18.0,2184.0,36807.0,144.0,5609.0,1018.0,3893.0,744.0
5370,2019-08-12 18:00:00,18.52,18.0,2272.0,36815.0,144.0,5668.0,287.0,3329.0,747.0
5371,2019-08-12 19:00:00,18.26,18.0,2226.0,37190.0,145.0,5571.0,125.0,3050.0,745.0
5372,2019-08-12 20:00:00,17.87,18.0,2210.0,37756.0,144.0,5797.0,118.0,3005.0,746.0
5373,2019-08-12 21:00:00,18.49,18.0,2307.0,37883.0,144.0,5790.0,119.0,3049.0,744.0
5374,2019-08-12 22:00:00,17.7,18.0,2147.0,37685.0,144.0,5000.0,120.0,3097.0,749.0
5375,2019-08-12 23:00:00,17.71,18.0,2105.0,37499.0,143.0,4257.0,119.0,3144.0,749.0
5376,2019-08-13 00:00:00,17.1,18.0,1997.0,37307.0,142.0,4058.0,117.0,3001.0,750.0
5377,2019-08-13 01:00:00,16.75,18.0,1893.0,36916.0,143.0,3489.0,116.0,2777.0,753.0
5378,2019-08-13 02:00:00,16.4,18.0,1833.0,37002.0,143.0,3462.0,117.0,2390.0,751.0
5379,2019-08-13 03:00:00,16.97,18.0,1913.0,37135.0,142.0,3686.0,117.0,2152.0,751.0
5380,2019-08-13 04:00:00,19.42,18.0,2273.0,37698.0,142.0,3923.0,131.0,2052.0,745.0
5381,2019-08-13 05:00:00,20.58,18.0,2473.0,37899.0,144.0,4307.0,338.0,2050.0,744.0
5382,2019-08-13 06:00:00,20.95,18.0,2636.0,38702.0,144.0,4786.0,1192.0,1787.0,744.0
5383,2019-08-13 07:00:00,21.89,18.0,2873.0,38918.0,144.0,4973.0,2533.0,1664.0,745.0
5384,2019-08-13 08:00:00,20.52,18.0,2753.0,38832.0,144.0,4882.0,3845.0,1954.0,739.0
5385,2019-08-13 09:00:00,18.88,18.0,2578.0,38727.0,144.0,5035.0,4723.0,2383.0,744.0
5386,2019-08-13 10:00:00,18.61,18.0,2571.0,39003.0,143.0,4898.0,5020.0,2564.0,759.0
5387,2019-08-13 11:00:00,17.56,18.0,2398.0,38945.0,144.0,4718.0,5113.0,2545.0,754.0
5388,2019-08-13 12:00:00,17.45,18.0,2367.0,38874.0,144.0,4573.0,5029.0,2572.0,751.0
5389,2019-08-13 13:00:00,18.31,16.0,2465.0,38897.0,144.0,4157.0,4767.0,2481.0,749.0
5390,2019-08-13 14:00:00,18.02,15.0,2408.0,38823.0,144.0,4295.0,4276.0,2617.0,746.0
5391,2019-08-13 15:00:00,17.59,15.0,2322.0,38836.0,144.0,4670.0,3496.0,2596.0,744.0
5392,2019-08-13 16:00:00,20.19,15.0,2668.0,38928.0,144.0,4929.0,2401.0,2530.0,749.0
5393,2019-08-13 17:00:00,21.91,15.0,2852.0,39095.0,144.0,5067.0,1073.0,2361.0,750.0
5394,2019-08-13 18:00:00,22.61,15.0,2886.0,39119.0,144.0,5047.0,283.0,2065.0,753.0
5395,2019-08-13 19:00:00,23.21,15.0,2964.0,39007.0,144.0,5323.0,126.0,1924.0,753.0
5396,2019-08-13 20:00:00,22.63,15.0,2847.0,38799.0,145.0,5120.0,122.0,1862.0,752.0
5397,2019-08-13 21:00:00,22.25,18.0,2813.0,39240.0,144.0,5146.0,121.0,1789.0,755.0
5398,2019-08-13 22:00:00,15.48,18.0,1832.0,39360.0,143.0,4482.0,122.0,1702.0,760.0
5399,2019-08-13 23:00:00,10.33,18.0,1111.0,39084.0,143.0,3887.0,121.0,1610.0,763.0
5400,2019-08-14 00:00:00,10.38,18.0,1111.0,38894.0,141.0,3878.0,122.0,1502.0,769.0
5401,2019-08-14 01:00:00,10.2,18.0,1073.0,38819.0,141.0,3487.0,120.0,1464.0,771.0
5402,2019-08-14 02:00:00,10.08,18.0,1046.0,38485.0,141.0,3417.0,116.0,1425.0,765.0
5403,2019-08-14 03:00:00,9.94,18.0,1034.0,38539.0,141.0,3566.0,117.0,1439.0,773.0
5404,2019-08-14 04:00:00,12.07,18.0,1326.0,38909.0,143.0,3845.0,131.0,1448.0,785.0
5405,2019-08-14 05:00:00,12.47,18.0,1397.0,39083.0,144.0,4037.0,332.0,1447.0,790.0
5406,2019-08-14 06:00:00,11.93,18.0,1390.0,39581.0,143.0,4594.0,1204.0,1411.0,788.0
5407,2019-08-14 07:00:00,11.6,18.0,1407.0,39602.0,143.0,4839.0,2828.0,1450.0,776.0
5408,2019-08-14 08:00:00,11.13,18.0,1397.0,39494.0,143.0,4878.0,4378.0,1799.0,769.0
5409,2019-08-14 09:00:00,11.22,18.0,1456.0,39374.0,143.0,4936.0,5468.0,2244.0,768.0
5410,2019-08-14 10:00:00,9.78,18.0,1260.0,39441.0,143.0,4879.0,5954.0,2562.0,759.0
5411,2019-08-14 11:00:00,9.61,18.0,1223.0,38939.0,144.0,4644.0,6093.0,2779.0,754.0
5412,2019-08-14 12:00:00,9.64,18.0,1220.0,38801.0,143.0,4410.0,5895.0,3010.0,753.0
5413,2019-08-14 13:00:00,10.35,18.0,1318.0,38681.0,143.0,4363.0,5407.0,3373.0,748.0
5414,2019-08-14 14:00:00,9.57,18.0,1186.0,38697.0,143.0,4263.0,4646.0,3652.0,753.0
5415,2019-08-14 15:00:00,9.94,18.0,1223.0,38603.0,143.0,4411.0,3659.0,3956.0,753.0
5416,2019-08-14 16:00:00,9.4,18.0,1125.0,38713.0,143.0,4573.0,2209.0,4387.0,750.0
5417,2019-08-14 17:00:00,9.82,18.0,1155.0,39010.0,143.0,4585.0,895.0,4255.0,748.0
5418,2019-08-14 18:00:00,12.39,18.0,1468.0,38452.0,143.0,4594.0,233.0,3954.0,749.0
5419,2019-08-14 19:00:00,11.95,18.0,1402.0,38431.0,143.0,4655.0,123.0,3872.0,749.0
5420,2019-08-14 20:00:00,10.63,18.0,1224.0,37940.0,143.0,4908.0,117.0,4267.0,750.0
5421,2019-08-14 21:00:00,11.03,14.0,1286.0,37491.0,143.0,4915.0,117.0,4667.0,753.0
5422,2019-08-14 22:00:00,7.94,11.0,836.0,36666.0,144.0,4137.0,117.0,4677.0,777.0
5423,2019-08-14 23:00:00,5.26,11.0,473.0,35857.0,143.0,3891.0,117.0,4597.0,780.0
5424,2019-08-15 00:00:00,6.05,18.0,548.0,35593.0,141.0,3589.0,116.0,4439.0,782.0
5425,2019-08-15 01:00:00,6.26,18.0,551.0,34819.0,141.0,3281.0,116.0,4190.0,782.0
5426,2019-08-15 02:00:00,6.43,18.0,553.0,34177.0,141.0,3043.0,114.0,4032.0,781.0
5427,2019-08-15 03:00:00,6.41,18.0,550.0,33991.0,141.0,3073.0,114.0,4149.0,788.0
5428,2019-08-15 04:00:00,6.28,18.0,549.0,34686.0,142.0,3237.0,125.0,4172.0,784.0
5429,2019-08-15 05:00:00,6.12,18.0,551.0,35687.0,142.0,3266.0,272.0,4257.0,782.0
5430,2019-08-15 06:00:00,5.95,18.0,551.0,36034.0,143.0,3508.0,902.0,4344.0,785.0
5431,2019-08-15 07:00:00,5.85,22.0,553.0,35818.0,143.0,3857.0,1869.0,4726.0,788.0
5432,2019-08-15 08:00:00,5.68,23.0,556.0,35719.0,143.0,4069.0,2855.0,5330.0,789.0
5433,2019-08-15 09:00:00,5.56,23.0,555.0,35581.0,143.0,4011.0,3489.0,5940.0,786.0
5434,2019-08-15 10:00:00,5.43,23.0,552.0,35230.0,143.0,4502.0,3887.0,6442.0,788.0
5435,2019-08-15 11:00:00,5.44,23.0,555.0,35200.0,143.0,4125.0,4101.0,6729.0,787.0
5436,2019-08-15 12:00:00,5.42,23.0,552.0,35278.0,144.0,3449.0,4282.0,7216.0,787.0
5437,2019-08-15 13:00:00,5.37,23.0,549.0,35028.0,143.0,3733.0,4106.0,7517.0,784.0
5438,2019-08-15 14:00:00,5.48,23.0,552.0,34884.0,143.0,3637.0,3812.0,7262.0,784.0
5439,2019-08-15 15:00:00,5.58,23.0,551.0,34996.0,143.0,3463.0,3052.0,7055.0,785.0
5440,2019-08-15 16:00:00,5.67,23.0,552.0,35293.0,144.0,4102.0,2019.0,6513.0,772.0
5441,2019-08-15 17:00:00,7.77,23.0,818.0,35484.0,144.0,4913.0,899.0,5678.0,782.0
5442,2019-08-15 18:00:00,10.59,23.0,1160.0,35901.0,144.0,4846.0,255.0,4566.0,783.0
5443,2019-08-15 19:00:00,11.19,23.0,1202.0,35495.0,143.0,4942.0,122.0,3770.0,785.0
5444,2019-08-15 20:00:00,12.21,23.0,1303.0,35251.0,143.0,4827.0,116.0,3206.0,788.0
5445,2019-08-15 21:00:00,12.73,23.0,1345.0,35363.0,144.0,4558.0,117.0,2720.0,785.0
5446,2019-08-15 22:00:00,12.63,23.0,1323.0,35806.0,143.0,4058.0,118.0,2482.0,789.0
5447,2019-08-15 23:00:00,12.82,23.0,1329.0,35942.0,143.0,3781.0,119.0,2129.0,791.0
5448,2019-08-16 00:00:00,12.58,23.0,1302.0,36248.0,142.0,3758.0,121.0,1889.0,792.0
5449,2019-08-16 01:00:00,12.56,23.0,1286.0,36217.0,142.0,3572.0,119.0,1720.0,793.0
5450,2019-08-16 02:00:00,13.17,23.0,1351.0,36275.0,142.0,3427.0,115.0,1525.0,797.0
5451,2019-08-16 03:00:00,13.22,23.0,1340.0,36235.0,142.0,3123.0,116.0,1407.0,790.0
5452,2019-08-16 04:00:00,14.4,23.0,1485.0,36256.0,143.0,3299.0,128.0,1293.0,780.0
5453,2019-08-16 05:00:00,14.38,23.0,1514.0,36390.0,144.0,3790.0,318.0,1281.0,787.0
5454,2019-08-16 06:00:00,13.97,23.0,1523.0,36540.0,144.0,4274.0,1239.0,1249.0,782.0
5455,2019-08-16 07:00:00,13.42,23.0,1518.0,36479.0,143.0,4590.0,2817.0,1136.0,780.0
5456,2019-08-16 08:00:00,12.9,23.0,1510.0,36328.0,143.0,4766.0,4283.0,1323.0,778.0
5457,2019-08-16 09:00:00,12.39,23.0,1487.0,36241.0,143.0,4731.0,5278.0,1828.0,777.0
5458,2019-08-16 10:00:00,12.28,23.0,1499.0,36271.0,143.0,4634.0,5691.0,2301.0,775.0
5459,2019-08-16 11:00:00,12.29,23.0,1507.0,36151.0,144.0,4432.0,5774.0,2732.0,777.0
5460,2019-08-16 12:00:00,12.45,23.0,1534.0,36207.0,143.0,4123.0,5671.0,3198.0,777.0
5461,2019-08-16 13:00:00,12.71,23.0,1557.0,35941.0,143.0,3986.0,5333.0,3497.0,782.0
5462,2019-08-16 14:00:00,12.78,23.0,1553.0,36178.0,144.0,3856.0,4660.0,3692.0,782.0
5463,2019-08-16 15:00:00,12.94,23.0,1545.0,36221.0,144.0,4015.0,3638.0,3693.0,781.0
5464,2019-08-16 16:00:00,13.04,23.0,1531.0,36257.0,144.0,4825.0,2276.0,3445.0,780.0
5465,2019-08-16 17:00:00,13.93,23.0,1605.0,36510.0,144.0,5152.0,860.0,3009.0,784.0
5466,2019-08-16 18:00:00,13.93,23.0,1572.0,36535.0,144.0,5195.0,233.0,2703.0,786.0
5467,2019-08-16 19:00:00,14.12,23.0,1601.0,36555.0,143.0,5367.0,122.0,2705.0,786.0
5468,2019-08-16 20:00:00,13.77,23.0,1571.0,36547.0,143.0,5495.0,118.0,3013.0,789.0
5469,2019-08-16 21:00:00,12.78,23.0,1435.0,36323.0,143.0,5011.0,117.0,3596.0,790.0
5470,2019-08-16 22:00:00,10.99,23.0,1161.0,35054.0,145.0,4607.0,118.0,4144.0,791.0
5471,2019-08-16 23:00:00,9.37,23.0,915.0,33723.0,145.0,4049.0,117.0,4544.0,775.0
5472,2019-08-17 00:00:00,7.59,23.0,694.0,33583.0,143.0,3680.0,118.0,4742.0,780.0
5473,2019-08-17 01:00:00,7.72,23.0,669.0,32327.0,144.0,3247.0,116.0,4737.0,658.0
5474,2019-08-17 02:00:00,7.96,23.0,670.0,31557.0,144.0,2949.0,117.0,4603.0,639.0
5475,2019-08-17 03:00:00,7.89,23.0,671.0,31999.0,144.0,2946.0,117.0,4565.0,643.0
5476,2019-08-17 04:00:00,8.0,23.0,670.0,31487.0,143.0,3022.0,125.0,4326.0,638.0
5477,2019-08-17 05:00:00,7.7,23.0,670.0,32816.0,145.0,3277.0,263.0,4307.0,635.0
5478,2019-08-17 06:00:00,7.33,23.0,670.0,34001.0,146.0,3584.0,884.0,4376.0,631.0
5479,2019-08-17 07:00:00,6.99,23.0,671.0,34629.0,145.0,3842.0,2074.0,4434.0,626.0
5480,2019-08-17 08:00:00,6.72,23.0,668.0,35023.0,145.0,3870.0,3351.0,4414.0,628.0
5481,2019-08-17 09:00:00,6.49,23.0,648.0,34759.0,145.0,3616.0,4376.0,4529.0,630.0
5482,2019-08-17 10:00:00,6.34,23.0,641.0,34674.0,146.0,3807.0,4920.0,4660.0,630.0
5483,2019-08-17 11:00:00,6.29,23.0,641.0,34707.0,145.0,3691.0,5119.0,4810.0,676.0
5484,2019-08-17 12:00:00,6.37,23.0,640.0,34531.0,146.0,3270.0,5098.0,4789.0,743.0
5485,2019-08-17 13:00:00,6.45,23.0,639.0,34531.0,146.0,3196.0,4754.0,4456.0,784.0
5486,2019-08-17 14:00:00,6.47,23.0,639.0,34925.0,146.0,3577.0,4214.0,4106.0,780.0
5487,2019-08-17 15:00:00,8.92,23.0,938.0,34797.0,146.0,3870.0,3309.0,3623.0,782.0
5488,2019-08-17 16:00:00,11.37,23.0,1226.0,34708.0,146.0,4512.0,2079.0,3178.0,777.0
5489,2019-08-17 17:00:00,14.16,23.0,1536.0,34860.0,146.0,4812.0,843.0,2551.0,776.0
5490,2019-08-17 18:00:00,14.76,23.0,1583.0,35054.0,146.0,4912.0,214.0,2167.0,776.0
5491,2019-08-17 19:00:00,14.95,23.0,1601.0,35271.0,146.0,4920.0,123.0,1889.0,778.0
5492,2019-08-17 20:00:00,14.4,23.0,1533.0,35158.0,146.0,4870.0,119.0,2096.0,781.0
5493,2019-08-17 21:00:00,14.42,23.0,1543.0,35342.0,145.0,4585.0,116.0,2341.0,783.0
5494,2019-08-17 22:00:00,11.02,23.0,1107.0,35120.0,142.0,4166.0,118.0,2538.0,781.0
5495,2019-08-17 23:00:00,7.13,23.0,642.0,35428.0,141.0,4179.0,0.0,2620.0,778.0
5496,2019-08-18 00:00:00,7.23,23.0,643.0,34800.0,140.0,3866.0,0.0,2939.0,775.0
5497,2019-08-18 01:00:00,7.39,23.0,643.0,33865.0,140.0,3618.0,0.0,3200.0,773.0
5498,2019-08-18 02:00:00,7.39,23.0,642.0,33652.0,140.0,3374.0,0.0,3588.0,779.0
5499,2019-08-18 03:00:00,7.26,23.0,641.0,34150.0,140.0,3280.0,0.0,3912.0,779.0
5500,2019-08-18 04:00:00,7.24,23.0,639.0,33734.0,139.0,3032.0,125.0,4374.0,776.0
5501,2019-08-18 05:00:00,7.24,23.0,642.0,33268.0,140.0,3151.0,279.0,4786.0,779.0
5502,2019-08-18 06:00:00,7.17,23.0,642.0,32684.0,140.0,3376.0,1042.0,4817.0,783.0
5503,2019-08-18 07:00:00,6.79,23.0,640.0,33346.0,141.0,3750.0,2353.0,4849.0,784.0
5504,2019-08-18 08:00:00,6.56,23.0,639.0,33326.0,141.0,4156.0,3500.0,4876.0,782.0
5505,2019-08-18 09:00:00,6.47,23.0,639.0,33274.0,141.0,4156.0,4101.0,4954.0,782.0
5506,2019-08-18 10:00:00,6.38,23.0,640.0,33739.0,141.0,4132.0,4540.0,4834.0,784.0
5507,2019-08-18 11:00:00,6.56,23.0,639.0,32578.0,142.0,3683.0,4517.0,5098.0,785.0
5508,2019-08-18 12:00:00,6.95,23.0,639.0,30186.0,142.0,3094.0,4411.0,5530.0,784.0
5509,2019-08-18 13:00:00,7.24,23.0,640.0,28333.0,142.0,3166.0,4202.0,5803.0,786.0
5510,2019-08-18 14:00:00,7.61,23.0,671.0,28496.0,141.0,3504.0,3500.0,5333.0,787.0
5511,2019-08-18 15:00:00,8.02,23.0,782.0,31803.0,142.0,4572.0,2638.0,4709.0,787.0
5512,2019-08-18 16:00:00,11.1,23.0,1219.0,35679.0,142.0,3882.0,1528.0,4136.0,780.0
5513,2019-08-18 17:00:00,13.04,23.0,1503.0,37562.0,142.0,4359.0,616.0,3406.0,781.0
5514,2019-08-18 18:00:00,13.55,23.0,1549.0,37865.0,142.0,4529.0,200.0,2742.0,783.0
5515,2019-08-18 19:00:00,13.91,23.0,1576.0,38161.0,142.0,4403.0,0.0,2242.0,784.0
5516,2019-08-18 20:00:00,13.76,23.0,1560.0,38169.0,142.0,4611.0,0.0,2126.0,786.0
5517,2019-08-18 21:00:00,13.75,23.0,1564.0,38270.0,141.0,4401.0,0.0,2325.0,787.0
5518,2019-08-18 22:00:00,13.19,23.0,1447.0,37662.0,141.0,3769.0,0.0,2411.0,790.0
5519,2019-08-18 23:00:00,10.92,23.0,1107.0,36772.0,140.0,3215.0,0.0,2282.0,793.0
5520,2019-08-19 00:00:00,11.66,23.0,1177.0,35884.0,139.0,3569.0,0.0,2107.0,800.0
5521,2019-08-19 01:00:00,11.49,23.0,1114.0,34558.0,140.0,3424.0,0.0,2270.0,799.0
5522,2019-08-19 02:00:00,12.46,23.0,1223.0,34388.0,140.0,3418.0,0.0,2297.0,798.0
5523,2019-08-19 03:00:00,13.51,23.0,1357.0,34623.0,139.0,3432.0,0.0,2249.0,797.0
5524,2019-08-19 04:00:00,18.16,23.0,1955.0,35188.0,141.0,3445.0,123.0,2262.0,799.0
5525,2019-08-19 05:00:00,22.89,23.0,2677.0,36531.0,141.0,3838.0,269.0,2269.0,796.0
5526,2019-08-19 06:00:00,26.54,23.0,3325.0,37413.0,141.0,4586.0,917.0,1963.0,795.0
5527,2019-08-19 07:00:00,27.33,23.0,3534.0,37451.0,141.0,4914.0,1970.0,1752.0,800.0
5528,2019-08-19 08:00:00,26.18,23.0,3467.0,37557.0,141.0,4882.0,2987.0,1988.0,800.0
5529,2019-08-19 09:00:00,22.48,23.0,2969.0,37421.0,141.0,4735.0,3859.0,2234.0,798.0
5530,2019-08-19 10:00:00,20.19,23.0,2686.0,37831.0,141.0,4632.0,4298.0,2519.0,794.0
5531,2019-08-19 11:00:00,20.46,23.0,2741.0,38159.0,141.0,4365.0,4332.0,2668.0,793.0
5532,2019-08-19 12:00:00,20.09,23.0,2663.0,37631.0,141.0,4431.0,4195.0,2898.0,793.0
5533,2019-08-19 13:00:00,20.27,23.0,2688.0,37506.0,142.0,4719.0,3847.0,3069.0,791.0
5534,2019-08-19 14:00:00,20.44,23.0,2663.0,37405.0,142.0,4571.0,3241.0,3047.0,791.0
5535,2019-08-19 15:00:00,22.35,23.0,2907.0,37422.0,142.0,4707.0,2536.0,2947.0,794.0
5536,2019-08-19 16:00:00,23.55,23.0,3042.0,37392.0,142.0,5189.0,1635.0,2759.0,794.0
5537,2019-08-19 17:00:00,26.76,23.0,3458.0,37723.0,142.0,5414.0,764.0,2307.0,795.0
5538,2019-08-19 18:00:00,27.94,23.0,3536.0,37696.0,142.0,5322.0,274.0,1731.0,795.0
5539,2019-08-19 19:00:00,26.83,23.0,3353.0,37841.0,141.0,5305.0,0.0,1564.0,797.0
5540,2019-08-19 20:00:00,24.9,23.0,3095.0,38278.0,142.0,5159.0,0.0,1512.0,797.0
5541,2019-08-19 21:00:00,24.81,21.0,3092.0,38392.0,141.0,5128.0,0.0,1484.0,797.0
5542,2019-08-19 22:00:00,22.82,21.0,2766.0,37816.0,142.0,5074.0,0.0,1460.0,798.0
5543,2019-08-19 23:00:00,23.65,21.0,2785.0,37064.0,141.0,4451.0,0.0,1413.0,801.0
5544,2019-08-20 00:00:00,22.52,21.0,2639.0,37057.0,141.0,4640.0,0.0,1316.0,801.0
5545,2019-08-20 01:00:00,20.42,21.0,2324.0,36994.0,141.0,4103.0,0.0,1318.0,802.0
5546,2019-08-20 02:00:00,20.91,21.0,2390.0,37227.0,142.0,3991.0,0.0,1253.0,790.0
5547,2019-08-20 03:00:00,21.79,21.0,2564.0,37871.0,142.0,4304.0,0.0,1218.0,794.0
5548,2019-08-20 04:00:00,23.98,21.0,2938.0,38304.0,142.0,4725.0,167.0,1296.0,800.0
5549,2019-08-20 05:00:00,26.43,21.0,3362.0,38577.0,141.0,5324.0,260.0,1354.0,796.0
5550,2019-08-20 06:00:00,26.38,21.0,3415.0,38763.0,141.0,5628.0,642.0,1271.0,795.0
