OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW
2020-03-09,16,0,2020-03-09T22:00:00-00:00,2020-03-09T23:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,141.15
2020-03-09,17,0,2020-03-09T23:00:00-00:00,2020-03-10T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,27.68
2020-03-09,17,0,2020-03-09T23:00:00-00:00,2020-03-10T00:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,115.99
2020-03-09,18,0,2020-03-10T00:00:00-00:00,2020-03-10T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,29.43
2020-03-09,18,0,2020-03-10T00:00:00-00:00,2020-03-10T01:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,106.5
2020-03-09,19,0,2020-03-10T01:00:00-00:00,2020-03-10T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,35.71
2020-03-09,19,0,2020-03-10T01:00:00-00:00,2020-03-10T02:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,120.49
2020-03-09,20,0,2020-03-10T02:00:00-00:00,2020-03-10T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,46.54
2020-03-09,20,0,2020-03-10T02:00:00-00:00,2020-03-10T03:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,129.18
2020-03-09,21,0,2020-03-10T03:00:00-00:00,2020-03-10T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,57.37
2020-03-09,21,0,2020-03-10T03:00:00-00:00,2020-03-10T04:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,137.98
2020-03-09,22,0,2020-03-10T04:00:00-00:00,2020-03-10T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,69.56
2020-03-09,22,0,2020-03-10T04:00:00-00:00,2020-03-10T05:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,138.8
2020-03-09,23,0,2020-03-10T05:00:00-00:00,2020-03-10T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,87.46
2020-03-09,23,0,2020-03-10T05:00:00-00:00,2020-03-10T06:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,163.66
2020-03-09,24,0,2020-03-10T06:00:00-00:00,2020-03-10T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,116.74
2020-03-09,24,0,2020-03-10T06:00:00-00:00,2020-03-10T07:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,191.88
2020-03-10,1,0,2020-03-10T07:00:00-00:00,2020-03-10T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,183.61
2020-03-10,1,0,2020-03-10T07:00:00-00:00,2020-03-10T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,215.04
2020-03-10,2,0,2020-03-10T08:00:00-00:00,2020-03-10T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,214.39
2020-03-10,2,0,2020-03-10T08:00:00-00:00,2020-03-10T09:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,169
2020-03-10,3,0,2020-03-10T09:00:00-00:00,2020-03-10T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,299.22
2020-03-10,3,0,2020-03-10T09:00:00-00:00,2020-03-10T10:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,149.27
2020-03-10,4,0,2020-03-10T10:00:00-00:00,2020-03-10T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,376.93
2020-03-10,4,0,2020-03-10T10:00:00-00:00,2020-03-10T11:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,158.88
2020-03-10,5,0,2020-03-10T11:00:00-00:00,2020-03-10T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,397.9
2020-03-10,5,0,2020-03-10T11:00:00-00:00,2020-03-10T12:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,205.81
2020-03-10,6,0,2020-03-10T12:00:00-00:00,2020-03-10T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,351.68
2020-03-10,6,0,2020-03-10T12:00:00-00:00,2020-03-10T13:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,295.9
2020-03-10,7,0,2020-03-10T13:00:00-00:00,2020-03-10T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,301.03
2020-03-10,7,0,2020-03-10T13:00:00-00:00,2020-03-10T14:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,423.3
2020-03-10,8,0,2020-03-10T14:00:00-00:00,2020-03-10T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,306.33
2020-03-10,8,0,2020-03-10T14:00:00-00:00,2020-03-10T15:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,576.66
2020-03-10,9,0,2020-03-10T15:00:00-00:00,2020-03-10T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,279.42
2020-03-10,9,0,2020-03-10T15:00:00-00:00,2020-03-10T16:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,760.77
2020-03-10,10,0,2020-03-10T16:00:00-00:00,2020-03-10T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,227.34
2020-03-10,10,0,2020-03-10T16:00:00-00:00,2020-03-10T17:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,936.34
2020-03-10,11,0,2020-03-10T17:00:00-00:00,2020-03-10T18:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,197.16
2020-03-10,11,0,2020-03-10T17:00:00-00:00,2020-03-10T18:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1098.04
2020-03-10,12,0,2020-03-10T18:00:00-00:00,2020-03-10T19:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,168.44
2020-03-10,12,0,2020-03-10T18:00:00-00:00,2020-03-10T19:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1223.94
2020-03-10,13,0,2020-03-10T19:00:00-00:00,2020-03-10T20:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,106.79
2020-03-10,13,0,2020-03-10T19:00:00-00:00,2020-03-10T20:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1317.15
2020-03-10,14,0,2020-03-10T20:00:00-00:00,2020-03-10T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,60.14
2020-03-10,14,0,2020-03-10T20:00:00-00:00,2020-03-10T21:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1369.2
2020-03-10,15,0,2020-03-10T21:00:00-00:00,2020-03-10T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,49.91
2020-03-10,15,0,2020-03-10T21:00:00-00:00,2020-03-10T22:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1329.01
2020-03-10,16,0,2020-03-10T22:00:00-00:00,2020-03-10T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,33.14
2020-03-10,16,0,2020-03-10T22:00:00-00:00,2020-03-10T23:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1223.81
2020-03-10,17,0,2020-03-10T23:00:00-00:00,2020-03-11T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,21.18
2020-03-10,17,0,2020-03-10T23:00:00-00:00,2020-03-11T00:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,1066.61
2020-03-10,18,0,2020-03-11T00:00:00-00:00,2020-03-11T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,22.3
2020-03-10,18,0,2020-03-11T00:00:00-00:00,2020-03-11T01:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,855.45
2020-03-10,19,0,2020-03-11T01:00:00-00:00,2020-03-11T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,29.55
2020-03-10,19,0,2020-03-11T01:00:00-00:00,2020-03-11T02:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,662.2
2020-03-10,20,0,2020-03-11T02:00:00-00:00,2020-03-11T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,58.1
2020-03-10,20,0,2020-03-11T02:00:00-00:00,2020-03-11T03:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,501.54
2020-03-10,21,0,2020-03-11T03:00:00-00:00,2020-03-11T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,91.16
2020-03-10,21,0,2020-03-11T03:00:00-00:00,2020-03-11T04:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,376.99
2020-03-10,22,0,2020-03-11T04:00:00-00:00,2020-03-11T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,102.85
2020-03-10,22,0,2020-03-11T04:00:00-00:00,2020-03-11T05:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,281.43
2020-03-10,23,0,2020-03-11T05:00:00-00:00,2020-03-11T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,102.41
2020-03-10,23,0,2020-03-11T05:00:00-00:00,2020-03-11T06:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,192.02
2020-03-10,24,0,2020-03-11T06:00:00-00:00,2020-03-11T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,103.01
2020-03-10,24,0,2020-03-11T06:00:00-00:00,2020-03-11T07:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,177.43
2020-03-11,1,0,2020-03-11T07:00:00-00:00,2020-03-11T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,258.44
2020-03-11,1,0,2020-03-11T07:00:00-00:00,2020-03-11T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,149.66
2020-03-11,2,0,2020-03-11T08:00:00-00:00,2020-03-11T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,242.25
2020-03-11,2,0,2020-03-11T08:00:00-00:00,2020-03-11T09:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,154.62
2020-03-11,3,0,2020-03-11T09:00:00-00:00,2020-03-11T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,188.22
2020-03-11,3,0,2020-03-11T09:00:00-00:00,2020-03-11T10:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,151.88
2020-03-11,4,0,2020-03-11T10:00:00-00:00,2020-03-11T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,107.35
2020-03-11,4,0,2020-03-11T10:00:00-00:00,2020-03-11T11:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,140.86
2020-03-11,5,0,2020-03-11T11:00:00-00:00,2020-03-11T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,58.59
2020-03-11,5,0,2020-03-11T11:00:00-00:00,2020-03-11T12:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,123.08
2020-03-11,6,0,2020-03-11T12:00:00-00:00,2020-03-11T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,41.75
2020-03-11,6,0,2020-03-11T12:00:00-00:00,2020-03-11T13:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,113.02
2020-03-11,7,0,2020-03-11T13:00:00-00:00,2020-03-11T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,31.07
2020-03-11,7,0,2020-03-11T13:00:00-00:00,2020-03-11T14:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,111.82
2020-03-11,8,0,2020-03-11T14:00:00-00:00,2020-03-11T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,26.39
2020-03-11,8,0,2020-03-11T14:00:00-00:00,2020-03-11T15:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,104
2020-03-11,9,0,2020-03-11T15:00:00-00:00,2020-03-11T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,26.14
2020-03-11,9,0,2020-03-11T15:00:00-00:00,2020-03-11T16:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,91.99
2020-03-11,10,0,2020-03-11T16:00:00-00:00,2020-03-11T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,26.26
2020-03-11,10,0,2020-03-11T16:00:00-00:00,2020-03-11T17:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,89.07
2020-03-11,11,0,2020-03-11T17:00:00-00:00,2020-03-11T18:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,32.75
2020-03-11,11,0,2020-03-11T17:00:00-00:00,2020-03-11T18:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,94.18
2020-03-11,12,0,2020-03-11T18:00:00-00:00,2020-03-11T19:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,35.8
2020-03-11,12,0,2020-03-11T18:00:00-00:00,2020-03-11T19:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,106.07
2020-03-11,13,0,2020-03-11T19:00:00-00:00,2020-03-11T20:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,30.56
2020-03-11,13,0,2020-03-11T19:00:00-00:00,2020-03-11T20:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,107.85
2020-03-11,14,0,2020-03-11T20:00:00-00:00,2020-03-11T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,26.94
2020-03-11,14,0,2020-03-11T20:00:00-00:00,2020-03-11T21:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,97.2
2020-03-11,15,0,2020-03-11T21:00:00-00:00,2020-03-11T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,27.6
2020-03-11,15,0,2020-03-11T21:00:00-00:00,2020-03-11T22:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,101.88
2020-03-11,16,0,2020-03-11T22:00:00-00:00,2020-03-11T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,34.27
2020-03-11,16,0,2020-03-11T22:00:00-00:00,2020-03-11T23:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,118.47
2020-03-11,17,0,2020-03-11T23:00:00-00:00,2020-03-12T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,52.72
2020-03-11,17,0,2020-03-11T23:00:00-00:00,2020-03-12T00:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,136.76
2020-03-11,18,0,2020-03-12T00:00:00-00:00,2020-03-12T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,85.8
2020-03-11,18,0,2020-03-12T00:00:00-00:00,2020-03-12T01:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,149.81
2020-03-11,19,0,2020-03-12T01:00:00-00:00,2020-03-12T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,142.29
2020-03-11,19,0,2020-03-12T01:00:00-00:00,2020-03-12T02:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,156.9
2020-03-11,20,0,2020-03-12T02:00:00-00:00,2020-03-12T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,219.09
2020-03-11,20,0,2020-03-12T02:00:00-00:00,2020-03-12T03:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,156.9
2020-03-11,21,0,2020-03-12T03:00:00-00:00,2020-03-12T04:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,272.41
2020-03-11,21,0,2020-03-12T03:00:00-00:00,2020-03-12T04:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,133.56
2020-03-11,22,0,2020-03-12T04:00:00-00:00,2020-03-12T05:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,283.65
2020-03-11,22,0,2020-03-12T04:00:00-00:00,2020-03-12T05:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,99.7
2020-03-11,23,0,2020-03-12T05:00:00-00:00,2020-03-12T06:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,284.45
2020-03-11,23,0,2020-03-12T05:00:00-00:00,2020-03-12T06:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,85.31
2020-03-11,24,0,2020-03-12T06:00:00-00:00,2020-03-12T07:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,284.97
2020-03-11,24,0,2020-03-12T06:00:00-00:00,2020-03-12T07:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,83.88
2020-03-12,1,0,2020-03-12T07:00:00-00:00,2020-03-12T08:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,304.47
2020-03-12,1,0,2020-03-12T07:00:00-00:00,2020-03-12T08:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,52.62
2020-03-12,2,0,2020-03-12T08:00:00-00:00,2020-03-12T09:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,252.52
2020-03-12,2,0,2020-03-12T08:00:00-00:00,2020-03-12T09:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,58.55
2020-03-12,3,0,2020-03-12T09:00:00-00:00,2020-03-12T10:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,200.29
2020-03-12,3,0,2020-03-12T09:00:00-00:00,2020-03-12T10:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,70.42
2020-03-12,4,0,2020-03-12T10:00:00-00:00,2020-03-12T11:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,163.91
2020-03-12,4,0,2020-03-12T10:00:00-00:00,2020-03-12T11:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,83.64
2020-03-12,5,0,2020-03-12T11:00:00-00:00,2020-03-12T12:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,136.87
2020-03-12,5,0,2020-03-12T11:00:00-00:00,2020-03-12T12:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,107.48
2020-03-12,6,0,2020-03-12T12:00:00-00:00,2020-03-12T13:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,112.85
2020-03-12,6,0,2020-03-12T12:00:00-00:00,2020-03-12T13:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,141.75
2020-03-12,7,0,2020-03-12T13:00:00-00:00,2020-03-12T14:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,98.85
2020-03-12,7,0,2020-03-12T13:00:00-00:00,2020-03-12T14:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,182.56
2020-03-12,8,0,2020-03-12T14:00:00-00:00,2020-03-12T15:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,95.4
2020-03-12,8,0,2020-03-12T14:00:00-00:00,2020-03-12T15:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,218.39
2020-03-12,9,0,2020-03-12T15:00:00-00:00,2020-03-12T16:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,80.23
2020-03-12,9,0,2020-03-12T15:00:00-00:00,2020-03-12T16:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,237.38
2020-03-12,10,0,2020-03-12T16:00:00-00:00,2020-03-12T17:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,53.65
2020-03-12,10,0,2020-03-12T16:00:00-00:00,2020-03-12T17:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,289.89
2020-03-12,11,0,2020-03-12T17:00:00-00:00,2020-03-12T18:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,43.6
2020-03-12,11,0,2020-03-12T17:00:00-00:00,2020-03-12T18:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,402.34
2020-03-12,12,0,2020-03-12T18:00:00-00:00,2020-03-12T19:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,46.76
2020-03-12,12,0,2020-03-12T18:00:00-00:00,2020-03-12T19:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,500.9
2020-03-12,13,0,2020-03-12T19:00:00-00:00,2020-03-12T20:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,49.13
2020-03-12,13,0,2020-03-12T19:00:00-00:00,2020-03-12T20:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,584.7
2020-03-12,14,0,2020-03-12T20:00:00-00:00,2020-03-12T21:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,52.05
2020-03-12,14,0,2020-03-12T20:00:00-00:00,2020-03-12T21:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,708.06
2020-03-12,15,0,2020-03-12T21:00:00-00:00,2020-03-12T22:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,61.07
2020-03-12,15,0,2020-03-12T21:00:00-00:00,2020-03-12T22:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,781.04
2020-03-12,16,0,2020-03-12T22:00:00-00:00,2020-03-12T23:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,86.38
2020-03-12,16,0,2020-03-12T22:00:00-00:00,2020-03-12T23:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,729.72
2020-03-12,17,0,2020-03-12T23:00:00-00:00,2020-03-13T00:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,136.61
2020-03-12,17,0,2020-03-12T23:00:00-00:00,2020-03-13T00:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,692.81
2020-03-12,18,0,2020-03-13T00:00:00-00:00,2020-03-13T01:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,221.15
2020-03-12,18,0,2020-03-13T00:00:00-00:00,2020-03-13T01:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,719.15
2020-03-12,19,0,2020-03-13T01:00:00-00:00,2020-03-13T02:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,339.14
2020-03-12,19,0,2020-03-13T01:00:00-00:00,2020-03-13T02:00:00-00:00,SP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,841.12
2020-03-12,20,0,2020-03-13T02:00:00-00:00,2020-03-13T03:00:00-00:00,NP15,Wind,Renewable Forecast Day Ahead,RENEW_FCST_DA_MW,1,1,419.07
