,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
13866,2021-07-31 18:00:00,2021-07-31 14:00:00,9216,194.0,0,3712,3295,2,576,296,615,719
13867,2021-07-31 19:00:00,2021-07-31 15:00:00,9718,201.96,0,4188,3329,0,574,282,626,718
13868,2021-07-31 20:00:00,2021-07-31 16:00:00,10190,212.68,0,4731,3323,1,543,269,599,724
13869,2021-07-31 21:00:00,2021-07-31 17:00:00,11034,224.42,0,5552,3338,0,560,241,609,734
13870,2021-07-31 22:00:00,2021-07-31 18:00:00,11630,225.55,4,5960,3315,0,938,152,540,722
13871,2021-07-31 23:00:00,2021-07-31 19:00:00,11857,233.15,2,6344,3300,4,1056,65,366,720
13872,2021-08-01 00:00:00,2021-07-31 20:00:00,11554,236.7,1,6265,3284,5,971,16,292,720
13873,2021-08-01 01:00:00,2021-07-31 21:00:00,11414,238.37,3,6212,3298,5,795,1,373,727
13874,2021-08-01 02:00:00,2021-07-31 22:00:00,11016,240.47,1,6016,3293,5,583,0,387,731
13875,2021-08-01 03:00:00,2021-07-31 23:00:00,10038,232.3,0,5179,3271,4,544,0,320,720
13876,2021-08-01 04:00:00,2021-08-01 00:00:00,9100,218.43,0,4249,3279,1,578,0,271,722
13877,2021-08-01 05:00:00,2021-08-01 01:00:00,8667,211.96,0,3871,3281,0,577,0,234,704
13878,2021-08-01 06:00:00,2021-08-01 02:00:00,8143,202.2,0,3372,3286,0,525,0,267,694
13879,2021-08-01 07:00:00,2021-08-01 03:00:00,8020,199.25,0,3242,3281,0,514,0,290,693
13880,2021-08-01 08:00:00,2021-08-01 04:00:00,7848,196.54,0,3081,3288,0,510,0,269,700
13881,2021-08-01 09:00:00,2021-08-01 05:00:00,7679,194.77,2,2939,3290,0,513,0,227,707
13882,2021-08-01 10:00:00,2021-08-01 06:00:00,7695,196.54,0,2996,3285,0,525,0,186,702
13883,2021-08-01 11:00:00,2021-08-01 07:00:00,7796,197.51,0,3067,3302,0,530,15,177,704
13884,2021-08-01 12:00:00,2021-08-01 08:00:00,7693,192.29,0,2920,3304,0,596,58,122,694
13885,2021-08-01 13:00:00,2021-08-01 09:00:00,8295,203.74,0,3441,3332,0,619,129,49,725
13886,2021-08-01 14:00:00,2021-08-01 10:00:00,8795,212.53,0,3961,3307,0,606,197,22,702
13887,2021-08-01 15:00:00,2021-08-01 11:00:00,9252,217.32,0,4351,3321,0,606,253,24,697
13888,2021-08-01 16:00:00,2021-08-01 12:00:00,9491,221.0,0,4591,3283,0,598,269,57,694
13889,2021-08-01 17:00:00,2021-08-01 13:00:00,9812,223.74,0,4840,3326,0,576,266,101,704
13890,2021-08-01 18:00:00,2021-08-01 14:00:00,10414,233.03,2,5457,3303,0,579,256,110,706
13891,2021-08-01 19:00:00,2021-08-01 15:00:00,10874,238.43,3,5911,3324,0,578,242,114,701
13892,2021-08-01 20:00:00,2021-08-01 16:00:00,11289,243.68,2,6343,3314,0,583,196,151,700
13893,2021-08-01 21:00:00,2021-08-01 17:00:00,11988,238.79,2,6620,3315,0,1034,145,156,716
13894,2021-08-01 22:00:00,2021-08-01 18:00:00,12431,232.6,1,6719,3302,1,1429,112,164,703
13895,2021-08-01 23:00:00,2021-08-01 19:00:00,12478,238.89,0,6956,3292,5,1358,43,120,705
13896,2021-08-02 00:00:00,2021-08-01 20:00:00,12465,246.52,0,7218,3292,5,1125,9,120,696
13897,2021-08-02 01:00:00,2021-08-01 21:00:00,12432,247.73,0,7249,3284,5,1060,1,145,688
13898,2021-08-02 02:00:00,2021-08-01 22:00:00,11769,256.64,0,7065,3281,3,566,1,149,705
13899,2021-08-02 03:00:00,2021-08-01 23:00:00,10361,243.36,0,5743,3250,3,535,0,143,688
13900,2021-08-02 04:00:00,2021-08-02 00:00:00,9500,228.83,0,4801,3282,2,585,0,140,690
13901,2021-08-02 05:00:00,2021-08-02 01:00:00,8916,221.38,0,4291,3279,0,558,0,117,672
13902,2021-08-02 06:00:00,2021-08-02 02:00:00,8809,222.44,0,4254,3276,0,505,0,103,670
13903,2021-08-02 07:00:00,2021-08-02 03:00:00,8686,221.08,0,4131,3287,0,502,0,84,681
13904,2021-08-02 08:00:00,2021-08-02 04:00:00,8603,219.5,0,4064,3287,0,503,0,80,669
13905,2021-08-02 09:00:00,2021-08-02 05:00:00,8718,222.04,0,4161,3299,0,508,0,61,689
13906,2021-08-02 10:00:00,2021-08-02 06:00:00,8988,224.6,0,4393,3305,0,525,0,81,684
13907,2021-08-02 11:00:00,2021-08-02 07:00:00,9718,232.06,1,5019,3307,0,577,12,111,691
13908,2021-08-02 12:00:00,2021-08-02 08:00:00,10550,240.27,4,5775,3307,0,592,58,127,687
13909,2021-08-02 13:00:00,2021-08-02 09:00:00,10944,237.96,5,5963,3297,0,695,138,160,685
13910,2021-08-02 14:00:00,2021-08-02 10:00:00,11364,239.59,2,6291,3307,0,706,191,182,684
13911,2021-08-02 15:00:00,2021-08-02 11:00:00,11765,246.63,0,6778,3309,1,585,210,198,684
13912,2021-08-02 16:00:00,2021-08-02 12:00:00,12077,249.99,6,7087,3296,0,566,211,228,682
13913,2021-08-02 17:00:00,2021-08-02 13:00:00,12538,252.31,6,7486,3306,0,558,246,260,677
13914,2021-08-02 18:00:00,2021-08-02 14:00:00,12894,253.2,1,7796,3297,0,559,250,331,660
13915,2021-08-02 19:00:00,2021-08-02 15:00:00,12540,253.28,0,7587,3175,1,555,236,345,641
13916,2021-08-02 20:00:00,2021-08-02 16:00:00,12883,251.71,0,7702,3286,0,662,236,314,684
13917,2021-08-02 21:00:00,2021-08-02 17:00:00,13603,246.97,0,8017,3304,0,1044,213,341,684
13918,2021-08-02 22:00:00,2021-08-02 18:00:00,14222,244.38,0,8375,3302,2,1379,150,360,654
13919,2021-08-02 23:00:00,2021-08-02 19:00:00,14335,248.59,0,8589,3281,3,1419,66,309,669
13920,2021-08-03 00:00:00,2021-08-02 20:00:00,13991,253.93,0,8566,3265,3,1167,15,311,665
13921,2021-08-03 01:00:00,2021-08-02 21:00:00,13478,257.4,0,8341,3271,3,866,1,332,664
13922,2021-08-03 02:00:00,2021-08-02 22:00:00,12475,254.55,0,7558,3246,3,605,0,406,657
13923,2021-08-03 03:00:00,2021-08-02 23:00:00,10822,239.73,0,5986,3233,3,524,0,418,658
13924,2021-08-03 04:00:00,2021-08-03 00:00:00,9557,220.92,0,4671,3241,3,521,0,457,664
13925,2021-08-03 05:00:00,2021-08-03 01:00:00,8859,207.68,0,3935,3258,0,531,0,468,668
13926,2021-08-03 06:00:00,2021-08-03 02:00:00,8839,207.54,0,3898,3296,0,522,0,441,682
13927,2021-08-03 07:00:00,2021-08-03 03:00:00,8508,203.66,0,3659,3245,0,522,0,423,659
13928,2021-08-03 08:00:00,2021-08-03 04:00:00,8140,194.75,0,3235,3280,0,554,0,395,675
13929,2021-08-03 09:00:00,2021-08-03 05:00:00,8168,194.71,0,3240,3298,0,579,0,370,681
13930,2021-08-03 10:00:00,2021-08-03 06:00:00,8502,201.41,0,3559,3307,0,585,0,363,688
13931,2021-08-03 11:00:00,2021-08-03 07:00:00,9335,213.02,0,4303,3332,0,627,15,368,689
13932,2021-08-03 12:00:00,2021-08-03 08:00:00,9935,225.83,0,5000,3315,0,587,68,281,685
13933,2021-08-03 13:00:00,2021-08-03 09:00:00,10550,235.3,0,5658,3311,2,588,138,178,675
13934,2021-08-03 14:00:00,2021-08-03 10:00:00,11043,239.13,0,6081,3320,17,594,195,169,668
13935,2021-08-03 15:00:00,2021-08-03 11:00:00,11726,244.09,0,6672,3307,19,619,226,212,671
13936,2021-08-03 16:00:00,2021-08-03 12:00:00,12122,243.26,0,6939,3298,28,682,239,293,644
13937,2021-08-03 17:00:00,2021-08-03 13:00:00,12430,244.88,2,7199,3299,22,650,238,377,643
13938,2021-08-03 18:00:00,2021-08-03 14:00:00,12727,247.84,0,7509,3292,20,629,234,404,640
13939,2021-08-03 19:00:00,2021-08-03 15:00:00,13074,250.09,0,7820,3318,12,639,213,426,646
13940,2021-08-03 20:00:00,2021-08-03 16:00:00,13140,248.64,0,7831,3293,0,759,194,420,643
13941,2021-08-03 21:00:00,2021-08-03 17:00:00,13341,248.26,0,7924,3313,1,892,167,383,660
13942,2021-08-03 22:00:00,2021-08-03 18:00:00,13948,244.5,0,8186,3309,5,1362,112,314,660
13943,2021-08-03 23:00:00,2021-08-03 19:00:00,14063,253.49,0,8618,3281,5,1210,52,247,651
13944,2021-08-04 00:00:00,2021-08-03 20:00:00,13944,259.97,0,8785,3275,5,911,15,305,648
13945,2021-08-04 01:00:00,2021-08-03 21:00:00,13900,265.56,0,8935,3283,5,664,1,346,667
13946,2021-08-04 02:00:00,2021-08-03 22:00:00,12871,260.04,0,8027,3231,5,589,0,367,652
13947,2021-08-04 03:00:00,2021-08-03 23:00:00,11210,246.32,0,6459,3207,5,542,0,354,642
13948,2021-08-04 04:00:00,2021-08-04 00:00:00,9667,228.98,0,4991,3214,2,540,0,284,637
13949,2021-08-04 05:00:00,2021-08-04 01:00:00,8669,214.98,0,4037,3239,0,515,0,234,643
13950,2021-08-04 06:00:00,2021-08-04 02:00:00,8202,206.28,0,3572,3269,0,513,0,204,644
13951,2021-08-04 07:00:00,2021-08-04 03:00:00,8068,203.89,0,3445,3293,0,516,0,170,644
13952,2021-08-04 08:00:00,2021-08-04 04:00:00,8160,207.86,0,3602,3302,0,518,0,106,632
13953,2021-08-04 09:00:00,2021-08-04 05:00:00,8320,212.09,0,3773,3303,0,518,0,85,641
13954,2021-08-04 10:00:00,2021-08-04 06:00:00,8698,217.78,0,4111,3316,0,533,0,89,649
13955,2021-08-04 11:00:00,2021-08-04 07:00:00,9512,230.87,0,4923,3322,0,546,11,58,651
13956,2021-08-04 12:00:00,2021-08-04 08:00:00,10626,244.24,0,5987,3335,0,575,45,23,661
13957,2021-08-04 13:00:00,2021-08-04 09:00:00,11342,250.45,0,6678,3314,0,595,101,11,643
13958,2021-08-04 14:00:00,2021-08-04 10:00:00,11902,254.06,0,7171,3326,0,616,141,3,644
13959,2021-08-04 15:00:00,2021-08-04 11:00:00,12678,257.21,0,7800,3328,0,714,184,0,652
13960,2021-08-04 16:00:00,2021-08-04 12:00:00,12973,260.09,1,8129,3307,0,710,189,1,636
13961,2021-08-04 17:00:00,2021-08-04 13:00:00,13473,266.46,0,8699,3310,0,619,193,6,646
13962,2021-08-04 18:00:00,2021-08-04 14:00:00,13562,266.86,0,8778,3303,1,608,203,24,645
13963,2021-08-04 19:00:00,2021-08-04 15:00:00,14043,267.1,0,9140,3321,0,744,165,31,642
13964,2021-08-04 20:00:00,2021-08-04 16:00:00,14235,264.16,0,9163,3318,2,929,130,51,642
13965,2021-08-04 21:00:00,2021-08-04 17:00:00,14485,258.09,0,9110,3320,3,1252,91,71,637
13966,2021-08-04 22:00:00,2021-08-04 18:00:00,14520,248.75,0,8753,3314,3,1661,60,82,647
13967,2021-08-04 23:00:00,2021-08-04 19:00:00,14238,253.4,0,8765,3274,5,1429,26,108,631
13968,2021-08-05 00:00:00,2021-08-04 20:00:00,14011,260.67,0,8874,3299,5,1042,7,146,638
13969,2021-08-05 01:00:00,2021-08-04 21:00:00,13692,267.53,0,8918,3291,5,658,0,191,628
13970,2021-08-05 02:00:00,2021-08-04 22:00:00,13046,265.71,0,8367,3286,5,563,0,184,641
13971,2021-08-05 03:00:00,2021-08-04 23:00:00,11462,250.1,0,6765,3247,1,659,0,159,632
13972,2021-08-05 04:00:00,2021-08-05 00:00:00,9892,236.24,0,5343,3247,0,550,0,126,626
13973,2021-08-05 05:00:00,2021-08-05 01:00:00,9063,225.87,0,4528,3289,0,474,0,125,646
13974,2021-08-05 06:00:00,2021-08-05 02:00:00,8945,225.16,0,4427,3288,0,464,0,112,654
13975,2021-08-05 07:00:00,2021-08-05 03:00:00,8798,223.06,0,4286,3303,0,458,0,96,655
13976,2021-08-05 08:00:00,2021-08-05 04:00:00,8450,220.17,0,3970,3299,0,446,0,54,681
13977,2021-08-05 09:00:00,2021-08-05 05:00:00,8786,223.4,0,4228,3359,0,474,0,32,693
13978,2021-08-05 10:00:00,2021-08-05 06:00:00,9208,230.85,0,4680,3333,0,474,0,35,685
13979,2021-08-05 11:00:00,2021-08-05 07:00:00,9725,235.79,0,5136,3330,0,487,2,87,683
13980,2021-08-05 12:00:00,2021-08-05 08:00:00,10862,241.9,0,6069,3350,0,729,14,35,664
13981,2021-08-05 13:00:00,2021-08-05 09:00:00,11599,246.18,0,6625,3331,17,875,28,32,691
13982,2021-08-05 14:00:00,2021-08-05 10:00:00,12031,251.73,0,7093,3317,21,831,39,42,688
13983,2021-08-05 15:00:00,2021-08-05 11:00:00,12440,258.82,0,7612,3324,24,711,53,31,684
13984,2021-08-05 16:00:00,2021-08-05 12:00:00,12843,266.27,0,8159,3316,20,548,86,31,683
13985,2021-08-05 17:00:00,2021-08-05 13:00:00,12803,266.33,0,8141,3318,5,501,100,50,688
13986,2021-08-05 18:00:00,2021-08-05 14:00:00,13149,268.08,0,8457,3327,5,493,127,55,685
13987,2021-08-05 19:00:00,2021-08-05 15:00:00,13473,270.55,0,8780,3328,5,508,117,49,686
13988,2021-08-05 20:00:00,2021-08-05 16:00:00,13309,271.31,0,8657,3299,5,496,96,51,706
13989,2021-08-05 21:00:00,2021-08-05 17:00:00,13550,271.34,0,8814,3358,5,505,97,52,719
13990,2021-08-05 22:00:00,2021-08-05 18:00:00,14087,259.59,0,8853,3335,5,1145,57,32,659
13991,2021-08-05 23:00:00,2021-08-05 19:00:00,14106,260.32,0,8915,3307,5,1158,33,42,646
13992,2021-08-06 00:00:00,2021-08-05 20:00:00,13874,267.38,0,8977,3290,5,872,17,42,672
13993,2021-08-06 01:00:00,2021-08-05 21:00:00,13771,272.77,0,9076,3306,5,676,2,17,689
13994,2021-08-06 02:00:00,2021-08-05 22:00:00,12723,270.59,0,8213,3285,5,496,0,25,699
13995,2021-08-06 03:00:00,2021-08-05 23:00:00,11365,250.19,0,6608,3259,5,771,0,32,689
13996,2021-08-06 04:00:00,2021-08-06 00:00:00,9928,234.58,0,5212,3263,2,689,0,67,695
13997,2021-08-06 05:00:00,2021-08-06 01:00:00,9389,237.83,0,4941,3276,0,397,0,71,704
13998,2021-08-06 06:00:00,2021-08-06 02:00:00,8784,227.44,0,4304,3291,0,386,0,98,705
13999,2021-08-06 07:00:00,2021-08-06 03:00:00,8770,226.19,0,4274,3298,0,385,0,114,700
14000,2021-08-06 08:00:00,2021-08-06 04:00:00,8718,224.07,0,4187,3306,0,387,0,135,703
14001,2021-08-06 09:00:00,2021-08-06 05:00:00,8927,224.73,0,4325,3319,0,397,0,180,706
14002,2021-08-06 10:00:00,2021-08-06 06:00:00,9258,228.24,0,4603,3337,0,395,0,210,713
14003,2021-08-06 11:00:00,2021-08-06 07:00:00,9897,236.86,0,5220,3324,0,426,9,200,718
14004,2021-08-06 12:00:00,2021-08-06 08:00:00,10694,244.7,0,5945,3341,0,450,52,181,726
14005,2021-08-06 13:00:00,2021-08-06 09:00:00,11497,252.97,0,6723,3322,0,454,129,137,732
14006,2021-08-06 14:00:00,2021-08-06 10:00:00,12158,258.77,0,7360,3325,0,437,212,88,735
14007,2021-08-06 15:00:00,2021-08-06 11:00:00,12821,262.11,0,7927,3321,0,487,284,58,743
14008,2021-08-06 16:00:00,2021-08-06 12:00:00,13770,266.89,0,8783,3317,8,571,316,41,734
14009,2021-08-06 17:00:00,2021-08-06 13:00:00,14546,273.37,0,9530,3320,84,552,305,31,724
14010,2021-08-06 18:00:00,2021-08-06 14:00:00,15416,277.81,0,10280,3317,159,608,298,33,721
14011,2021-08-06 19:00:00,2021-08-06 15:00:00,15907,276.47,0,10671,3317,79,794,269,51,726
14012,2021-08-06 20:00:00,2021-08-06 16:00:00,16910,266.06,0,10993,3326,23,1478,271,84,734
14013,2021-08-06 21:00:00,2021-08-06 17:00:00,17512,264.25,0,11390,3324,21,1731,218,124,704
14014,2021-08-06 22:00:00,2021-08-06 18:00:00,17885,265.56,0,11730,3305,13,1825,145,164,703
14015,2021-08-06 23:00:00,2021-08-06 19:00:00,17533,265.99,0,11487,3290,14,1762,61,210,709
14016,2021-08-07 00:00:00,2021-08-06 20:00:00,16751,273.41,0,11242,3287,18,1171,14,300,718
14017,2021-08-07 01:00:00,2021-08-06 21:00:00,15793,273.92,0,10561,3272,8,828,1,401,722
14018,2021-08-07 02:00:00,2021-08-06 22:00:00,15069,273.82,0,10052,3263,8,625,0,419,702
14019,2021-08-07 03:00:00,2021-08-06 23:00:00,12846,262.48,0,8000,3248,8,444,0,436,711
14020,2021-08-07 04:00:00,2021-08-07 00:00:00,11401,250.7,0,6588,3280,5,399,0,401,728
14021,2021-08-07 05:00:00,2021-08-07 01:00:00,10739,245.4,0,5987,3275,1,372,0,374,730
14022,2021-08-07 06:00:00,2021-08-07 02:00:00,10270,240.55,0,5565,3274,0,357,0,358,715
14023,2021-08-07 07:00:00,2021-08-07 03:00:00,9958,236.91,0,5230,3293,0,354,0,343,737
14024,2021-08-07 08:00:00,2021-08-07 04:00:00,9751,235.42,0,5077,3291,0,336,0,321,725
14025,2021-08-07 09:00:00,2021-08-07 05:00:00,9914,240.17,0,5314,3305,0,324,0,250,722
14026,2021-08-07 10:00:00,2021-08-07 06:00:00,9780,238.92,0,5173,3327,0,322,0,223,735
14027,2021-08-07 11:00:00,2021-08-07 07:00:00,10151,242.75,0,5500,3335,0,346,12,211,746
14028,2021-08-07 12:00:00,2021-08-07 08:00:00,11028,248.44,0,6204,3349,25,434,52,209,755
14029,2021-08-07 13:00:00,2021-08-07 09:00:00,11534,253.63,0,6683,3323,59,453,121,150,746
14030,2021-08-07 14:00:00,2021-08-07 10:00:00,12125,259.59,0,7298,3337,38,414,189,98,751
14031,2021-08-07 15:00:00,2021-08-07 11:00:00,13270,266.11,0,8324,3403,0,431,251,76,785
14032,2021-08-07 16:00:00,2021-08-07 12:00:00,14478,275.73,0,9624,3346,6,426,259,72,746
14033,2021-08-07 17:00:00,2021-08-07 13:00:00,15368,282.23,0,10454,3316,118,403,267,77,733
14034,2021-08-07 18:00:00,2021-08-07 14:00:00,15791,282.18,0,10832,3321,54,463,270,110,741
14035,2021-08-07 19:00:00,2021-08-07 15:00:00,16552,281.35,0,11425,3320,3,702,232,125,745
14036,2021-08-07 20:00:00,2021-08-07 16:00:00,16756,276.63,0,11380,3293,3,1003,191,149,736
14037,2021-08-07 21:00:00,2021-08-07 17:00:00,16880,271.05,0,11214,3303,8,1257,164,199,736
14038,2021-08-07 22:00:00,2021-08-07 18:00:00,17154,269.4,0,11313,3319,24,1415,102,241,741
14039,2021-08-07 23:00:00,2021-08-07 19:00:00,16852,274.22,0,11331,3290,14,1154,41,287,736
14040,2021-08-08 00:00:00,2021-08-07 20:00:00,16234,281.22,0,11179,3300,8,749,10,247,740
14041,2021-08-08 01:00:00,2021-08-07 21:00:00,15851,283.95,0,11009,3291,8,562,1,242,738
14042,2021-08-08 02:00:00,2021-08-07 22:00:00,14953,282.39,0,10260,3290,8,436,0,223,736
14043,2021-08-08 03:00:00,2021-08-07 23:00:00,13629,275.93,0,9044,3267,8,406,0,189,715
14044,2021-08-08 04:00:00,2021-08-08 00:00:00,12033,264.33,0,7491,3283,6,392,0,154,707
14045,2021-08-08 05:00:00,2021-08-08 01:00:00,10666,252.43,0,6209,3258,1,345,0,166,686
14046,2021-08-08 06:00:00,2021-08-08 02:00:00,10110,246.73,0,5657,3301,0,341,0,113,698
14047,2021-08-08 07:00:00,2021-08-08 03:00:00,9746,242.35,0,5298,3299,0,337,0,114,699
14048,2021-08-08 08:00:00,2021-08-08 04:00:00,9780,241.38,0,5290,3307,0,323,0,159,702
14049,2021-08-08 09:00:00,2021-08-08 05:00:00,9847,240.17,0,5308,3315,0,315,0,211,697
14050,2021-08-08 10:00:00,2021-08-08 06:00:00,9915,240.87,0,5384,3307,0,316,0,219,689
14051,2021-08-08 11:00:00,2021-08-08 07:00:00,9896,239.32,0,5324,3306,0,363,5,205,693
14052,2021-08-08 12:00:00,2021-08-08 08:00:00,10416,243.71,0,5776,3311,0,460,33,138,698
14053,2021-08-08 13:00:00,2021-08-08 09:00:00,10807,246.84,0,6104,3348,0,481,82,81,712
14054,2021-08-08 14:00:00,2021-08-08 10:00:00,11385,255.65,0,6777,3326,0,403,143,35,701
14055,2021-08-08 15:00:00,2021-08-08 11:00:00,12293,263.54,0,7665,3328,0,374,195,29,702
14056,2021-08-08 16:00:00,2021-08-08 12:00:00,13163,270.44,0,8510,3345,0,380,183,30,715
14057,2021-08-08 17:00:00,2021-08-08 13:00:00,13949,277.39,0,9390,3329,0,350,167,26,687
14058,2021-08-08 18:00:00,2021-08-08 14:00:00,13906,277.2,0,9365,3302,1,355,188,18,677
14059,2021-08-08 19:00:00,2021-08-08 15:00:00,13845,275.28,0,9242,3315,3,388,199,19,679
14060,2021-08-08 20:00:00,2021-08-08 16:00:00,14165,276.47,0,9506,3326,6,425,192,21,690
14061,2021-08-08 21:00:00,2021-08-08 17:00:00,14692,271.42,0,9684,3332,8,772,174,24,698
14062,2021-08-08 22:00:00,2021-08-08 18:00:00,15246,271.66,0,10123,3308,8,996,100,27,683
14063,2021-08-08 23:00:00,2021-08-08 19:00:00,14942,275.61,0,10067,3288,8,819,41,41,679
14064,2021-08-09 00:00:00,2021-08-08 20:00:00,14858,276.86,0,10039,3317,8,730,13,63,689
14065,2021-08-09 01:00:00,2021-08-08 21:00:00,14786,277.6,0,10038,3296,8,684,1,86,674
14066,2021-08-09 02:00:00,2021-08-08 22:00:00,13959,278.47,0,9458,3261,8,421,0,143,669
14067,2021-08-09 03:00:00,2021-08-08 23:00:00,12375,264.21,0,7793,3253,8,434,0,221,666
14068,2021-08-09 04:00:00,2021-08-09 00:00:00,10802,246.98,0,6155,3274,6,416,0,276,675
14069,2021-08-09 05:00:00,2021-08-09 01:00:00,10081,239.67,0,5486,3271,0,368,0,283,671
14070,2021-08-09 06:00:00,2021-08-09 02:00:00,9597,232.39,0,4957,3314,0,355,0,282,689
14071,2021-08-09 07:00:00,2021-08-09 03:00:00,9370,229.01,0,4738,3314,0,354,0,281,683
14072,2021-08-09 08:00:00,2021-08-09 04:00:00,9344,228.54,0,4707,3301,0,355,0,296,685
14073,2021-08-09 09:00:00,2021-08-09 05:00:00,9549,233.21,0,4965,3324,0,356,0,226,678
14074,2021-08-09 10:00:00,2021-08-09 06:00:00,10096,243.63,0,5605,3320,0,366,0,134,671
14075,2021-08-09 11:00:00,2021-08-09 07:00:00,11195,254.77,0,6679,3333,0,397,6,117,662
14076,2021-08-09 12:00:00,2021-08-09 08:00:00,12187,263.12,0,7596,3326,0,427,28,121,689
14077,2021-08-09 13:00:00,2021-08-09 09:00:00,12970,270.43,0,8419,3321,0,423,65,59,682
14078,2021-08-09 14:00:00,2021-08-09 10:00:00,13835,272.58,0,9134,3319,0,562,100,39,681
14079,2021-08-09 15:00:00,2021-08-09 11:00:00,14513,275.08,0,9736,3325,0,616,135,23,678
14080,2021-08-09 16:00:00,2021-08-09 12:00:00,15032,283.04,0,10453,3298,0,433,140,35,673
14081,2021-08-09 17:00:00,2021-08-09 13:00:00,15370,284.68,0,10783,3317,0,407,133,59,671
14082,2021-08-09 18:00:00,2021-08-09 14:00:00,15910,286.54,0,11302,3317,2,408,141,85,654
14083,2021-08-09 19:00:00,2021-08-09 15:00:00,16037,287.07,0,11413,3310,3,426,114,110,660
14084,2021-08-09 20:00:00,2021-08-09 16:00:00,15892,278.89,0,10948,3299,3,768,109,104,661
14085,2021-08-09 21:00:00,2021-08-09 17:00:00,16102,271.33,0,10779,3301,3,1164,88,107,660
14086,2021-08-09 22:00:00,2021-08-09 18:00:00,16266,264.54,0,10577,3302,5,1536,55,117,674
14087,2021-08-09 23:00:00,2021-08-09 19:00:00,16100,270.62,0,10737,3284,7,1253,31,124,663
14088,2021-08-10 00:00:00,2021-08-09 20:00:00,15673,276.35,0,10677,3293,8,912,9,117,656
14089,2021-08-10 01:00:00,2021-08-09 21:00:00,15141,281.45,0,10508,3292,8,542,1,146,644
14090,2021-08-10 02:00:00,2021-08-09 22:00:00,14431,279.87,0,9906,3290,8,434,0,149,644
14091,2021-08-10 03:00:00,2021-08-09 23:00:00,12509,267.14,0,8044,3269,5,426,0,133,632
14092,2021-08-10 04:00:00,2021-08-10 00:00:00,11046,253.63,0,6581,3281,3,384,0,162,636
14093,2021-08-10 05:00:00,2021-08-10 01:00:00,9947,240.99,0,5482,3276,0,368,0,179,641
14094,2021-08-10 06:00:00,2021-08-10 02:00:00,9466,234.41,0,5001,3300,0,368,0,156,641
14095,2021-08-10 07:00:00,2021-08-10 03:00:00,9535,236.09,0,5077,3314,0,367,0,129,648
14096,2021-08-10 08:00:00,2021-08-10 04:00:00,9289,235.62,0,4902,3306,0,356,0,73,652
14097,2021-08-10 09:00:00,2021-08-10 05:00:00,9443,238.71,0,5076,3315,0,353,0,45,654
14098,2021-08-10 10:00:00,2021-08-10 06:00:00,9993,247.4,0,5653,3308,0,350,0,20,662
14099,2021-08-10 11:00:00,2021-08-10 07:00:00,10874,255.93,0,6474,3319,0,387,4,16,674
14100,2021-08-10 12:00:00,2021-08-10 08:00:00,11609,261.95,0,7180,3313,0,412,21,15,669
14101,2021-08-10 13:00:00,2021-08-10 09:00:00,12611,269.16,0,8122,3336,0,422,44,10,677
14102,2021-08-10 14:00:00,2021-08-10 10:00:00,13090,273.04,0,8600,3319,0,402,78,9,682
14103,2021-08-10 15:00:00,2021-08-10 11:00:00,13491,274.67,0,8949,3306,0,439,105,6,686
14104,2021-08-10 16:00:00,2021-08-10 12:00:00,14052,275.65,0,9413,3309,2,483,161,6,678
14105,2021-08-10 17:00:00,2021-08-10 13:00:00,14441,279.25,0,9789,3309,19,443,173,7,701
14106,2021-08-10 18:00:00,2021-08-10 14:00:00,14824,282.08,0,10199,3307,9,434,160,12,703
14107,2021-08-10 19:00:00,2021-08-10 15:00:00,15432,282.46,0,10670,3306,21,559,154,22,700
14108,2021-08-10 20:00:00,2021-08-10 16:00:00,15927,276.86,0,10828,3308,6,898,145,45,697
14109,2021-08-10 21:00:00,2021-08-10 17:00:00,16441,266.11,0,10749,3300,3,1508,119,72,690
14110,2021-08-10 22:00:00,2021-08-10 18:00:00,16340,264.14,0,10583,3286,4,1591,76,107,694
14111,2021-08-10 23:00:00,2021-08-10 19:00:00,16247,269.29,0,10749,3282,8,1350,30,141,686
14112,2021-08-11 00:00:00,2021-08-10 20:00:00,15928,277.04,0,10841,3288,8,920,7,172,693
14113,2021-08-11 01:00:00,2021-08-10 21:00:00,15625,277.32,0,10624,3286,8,829,0,184,694
14114,2021-08-11 02:00:00,2021-08-10 22:00:00,14659,280.31,0,10037,3269,8,458,0,205,682
14115,2021-08-11 03:00:00,2021-08-10 23:00:00,13318,273.9,0,8794,3270,8,367,0,200,680
14116,2021-08-11 04:00:00,2021-08-11 00:00:00,11949,266.01,0,7535,3224,6,323,0,186,675
14117,2021-08-11 05:00:00,2021-08-11 01:00:00,11169,258.95,0,6725,3280,0,294,0,168,703
14118,2021-08-11 06:00:00,2021-08-11 02:00:00,10822,254.77,0,6370,3300,0,294,0,162,696
14119,2021-08-11 07:00:00,2021-08-11 03:00:00,10993,256.84,0,6554,3301,0,297,0,148,693
14120,2021-08-11 08:00:00,2021-08-11 04:00:00,10898,256.33,0,6498,3301,0,292,0,130,677
14121,2021-08-11 09:00:00,2021-08-11 05:00:00,11083,258.21,0,6671,3307,7,288,0,130,679
14122,2021-08-11 10:00:00,2021-08-11 06:00:00,11456,262.98,0,7047,3300,40,290,0,103,677
