UTC time,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast,avg_wind_production_forecast
2021-09-30 22:00:00,3378.25855,4358.51853,3229.93913,121.12932,251.42982,119.8133
2021-09-30 23:00:00,3441.62547,4893.09071,3226.86836,121.26771,255.36516,128.16813
2021-09-28 00:00:00,3304.3789,8004.36956,3227.99165,29.66555,215.483,386.47368
2021-09-28 01:00:00,3262.45287,7734.18736,3230.08093,41.7371,223.93494,377.42362
2021-09-28 02:00:00,3191.14829,7201.02045,3239.48818,36.06739,218.03962,361.80449
2021-09-28 03:00:00,2973.25638,6387.57627,3257.08109,33.93373,223.02954,346.83454
2021-09-28 04:00:00,2770.51233,5589.37913,3256.33248,64.9552,224.4434,336.40025
2021-09-28 05:00:00,2544.70464,4799.65624,3243.71115,95.12137,196.48683,326.14643
2021-09-28 06:00:00,2223.76662,4123.45123,3232.10629,33.0613,206.23386,325.92681
2021-09-28 07:00:00,2032.07528,3739.72428,3226.0897,21.58454,229.75152,322.24998
2021-09-28 08:00:00,1976.53164,3539.37176,3214.92358,37.58867,196.54822,324.26497
2021-09-28 09:00:00,1966.55474,3534.25637,3214.50286,45.45463,227.89967,311.12333
2021-09-28 10:00:00,2151.99055,3825.88719,3214.42676,37.93092,230.11631,285.33544
2021-09-28 11:00:00,2380.83877,4196.89075,3208.58393,52.23434,222.06868,254.65034
2021-09-28 12:00:00,2730.68729,4619.61288,3207.19613,59.35426,224.16064,234.07137
2021-09-28 13:00:00,2954.52446,5117.54589,3199.07598,63.07036,213.78699,224.99652
2021-09-28 14:00:00,3207.66898,5370.64207,3203.00252,91.75823,222.66531,207.09403
2021-09-28 15:00:00,3449.32301,5554.57545,3211.47535,98.80439,223.9452,203.41332
2021-09-28 16:00:00,3577.31942,5618.74096,3222.63132,98.28523,222.75681,193.97868
2021-09-28 17:00:00,3660.2472,5646.19991,3222.23913,77.59781,203.85113,190.16263
2021-09-28 18:00:00,3622.9802,5625.29472,3213.67435,100.4521,200.99262,192.82543
2021-09-28 19:00:00,3554.7624,5791.52293,3210.78604,99.61348,199.49366,178.65556
2021-09-28 20:00:00,3442.22731,5985.1346,3210.30463,116.90298,229.49679,155.4019
2021-09-28 21:00:00,3350.62164,6281.15258,3214.55721,136.78961,237.16227,140.53713
2021-09-28 22:00:00,3426.6794,6664.28305,3202.45281,121.12932,251.42982,133.17983
2021-09-28 23:00:00,3501.22263,7048.42632,3199.2566,121.26771,255.36516,137.95596
2021-09-29 00:00:00,3276.09922,7481.79648,3245.52392,29.66555,215.483,210.27951
2021-09-29 01:00:00,3251.6967,7270.41249,3247.65291,41.7371,223.93494,200.8746
2021-09-29 02:00:00,3197.7136,6787.70245,3257.23837,36.06739,218.03962,183.51883
2021-09-29 03:00:00,3001.01371,5973.89196,3274.67272,33.93373,223.02954,175.28442
2021-09-29 04:00:00,2816.98904,5098.27498,3274.02635,64.9552,224.4434,174.76614
2021-09-29 05:00:00,2609.66735,4203.88492,3261.48213,95.12137,196.48683,172.9723
2021-09-29 06:00:00,2300.44159,3416.54929,3249.74803,33.0613,206.23386,176.46297
2021-09-29 07:00:00,2107.95679,2902.07986,3243.60498,21.58454,229.75152,175.65969
2021-09-29 08:00:00,2037.299,2577.47493,3232.46157,37.58867,196.54822,183.98475
2021-09-29 09:00:00,2004.27253,2506.11936,3231.97781,45.45463,227.89967,186.50797
2021-09-29 10:00:00,2159.37511,2765.66639,3231.83169,37.93092,230.11631,179.06382
2021-09-29 11:00:00,2357.60586,3158.98167,3225.92938,52.23434,222.06868,170.59265
2021-09-29 12:00:00,2675.4189,3617.8653,3224.49648,59.35426,224.16064,175.78506
2021-09-29 13:00:00,2885.21891,4117.46707,3216.13166,63.07036,213.78699,193.90404
2021-09-29 14:00:00,3128.56182,4382.72792,3220.14173,91.75823,222.66531,201.55412
2021-09-29 15:00:00,3366.36708,4543.69695,3228.80576,98.80439,223.9452,221.51406
2021-09-29 16:00:00,3502.34871,4573.19677,3240.14952,98.28523,222.75681,231.87923
2021-09-29 17:00:00,3595.51574,4592.69367,3239.75302,77.59781,203.85113,247.49332
2021-09-29 18:00:00,3571.20478,4568.50165,3231.05265,100.4521,200.99262,266.3146
2021-09-29 19:00:00,3514.36177,4736.28679,3228.03794,99.61348,199.49366,273.21503
2021-09-29 20:00:00,3413.46644,4936.77686,3227.56686,116.90298,229.49679,270.83515
2021-09-29 21:00:00,3328.46914,5325.95725,3231.82053,136.78961,237.16227,266.19203
2021-09-29 22:00:00,3399.36327,5875.33631,3219.50728,121.12932,251.42982,263.42177
2021-09-29 23:00:00,3467.18032,6415.22,3216.38883,121.26771,255.36516,276.64323
2021-09-30 00:00:00,3273.06165,6717.81953,3262.33081,29.66555,215.483,240.05042
2021-09-30 01:00:00,3259.63058,6482.64479,3264.49772,41.7371,223.93494,228.11586
2021-09-30 02:00:00,3216.53636,5989.50161,3274.25403,36.06739,218.03962,213.36993
2021-09-30 03:00:00,3030.57678,5188.28786,3291.53643,33.93373,223.02954,201.92682
2021-09-30 04:00:00,2854.53733,4311.51174,3290.98798,64.9552,224.4434,197.40229
2021-09-30 05:00:00,2653.47589,3441.71498,3278.51784,95.12137,196.48683,191.3117
2021-09-30 06:00:00,2344.64509,2701.17891,3266.65969,33.0613,206.23386,188.37499
2021-09-30 07:00:00,2146.30954,2205.75821,3260.39551,21.58454,229.75152,183.72353
2021-09-30 08:00:00,2063.69498,1881.57216,3249.27378,37.58867,196.54822,184.10374
2021-09-30 09:00:00,2015.09423,1817.93076,3248.72965,45.45463,227.89967,174.80276
2021-09-30 10:00:00,2154.41304,2084.27723,3248.51643,37.93092,230.11631,154.81309
2021-09-30 11:00:00,2338.8905,2504.42512,3242.55704,52.23434,222.06868,131.04608
2021-09-30 12:00:00,2645.06899,2967.86505,3241.08102,59.35426,224.16064,119.96422
2021-09-30 13:00:00,2851.94522,3418.12684,3232.48161,63.07036,213.78699,119.54981
2021-09-30 14:00:00,3094.93919,3650.07123,3236.57178,91.75823,222.66531,108.12879
2021-09-30 15:00:00,3335.83714,3775.97377,3245.41916,98.80439,223.9452,112.23534
2021-09-30 16:00:00,3479.19339,3796.60572,3256.94296,98.28523,222.75681,111.48265
2021-09-30 17:00:00,3578.13063,3835.80282,3256.54227,77.59781,203.85113,113.77209
2021-09-30 18:00:00,3558.95136,3828.19412,3247.71177,100.4521,200.99262,123.02398
2021-09-30 19:00:00,3504.62073,4003.94802,3244.57606,99.61348,199.49366,120.87605
2021-09-30 20:00:00,3406.01257,4199.53226,3244.11487,116.90298,229.49679,110.28433
2021-09-30 21:00:00,3322.22249,4599.58157,3248.36955,136.78961,237.16227,103.8436
2021-09-30 22:00:00,3391.43318,5178.00962,3235.85603,121.12932,251.42982,101.46806
2021-09-30 23:00:00,3457.06361,5732.71454,3232.81222,121.26771,255.36516,110.90662
2021-10-01 00:00:00,3247.74644,6033.77057,3278.4581,29.66555,215.483,93.21873
2021-10-01 01:00:00,3239.87218,5776.67831,3280.66141,41.7371,223.93494,85.09492
2021-10-01 02:00:00,3201.77387,5278.08493,3290.58159,36.06739,218.03962,76.31941
2021-10-01 03:00:00,3023.90868,4498.54464,3307.71813,33.93373,223.02954,72.95857
2021-10-01 04:00:00,2856.25235,3635.32757,3307.2638,64.9552,224.4434,81.13939
2021-10-01 05:00:00,2664.81793,2808.58344,3294.86455,95.12137,196.48683,85.79693
2021-10-01 06:00:00,2365.20711,2136.80137,3282.88743,33.0613,206.23386,90.94126
2021-10-01 07:00:00,2171.20176,1687.45074,3276.50706,21.58454,229.75152,94.54274
2021-10-01 08:00:00,2086.48149,1393.69707,3265.40627,37.58867,196.54822,103.19871
2021-10-01 09:00:00,2032.65926,1357.0183,3264.80404,45.45463,227.89967,105.77844
2021-10-01 10:00:00,2161.22947,1637.73123,3264.52639,37.93092,230.11631,97.15007
2021-10-01 11:00:00,2332.6597,2076.50852,3258.51246,52.23434,222.06868,84.578
2021-10-01 12:00:00,2622.98108,2529.16834,3256.99483,59.35426,224.16064,85.83117
2021-10-01 13:00:00,2821.57662,2916.19359,3248.17041,63.07036,213.78699,97.01918
2021-10-01 14:00:00,3056.90972,3097.0476,3252.33745,91.75823,222.66531,94.67341
2021-10-01 15:00:00,3291.5402,3172.75004,3261.36062,98.80439,223.9452,105.19401
2021-10-01 16:00:00,3434.85008,3168.88363,3273.05718,98.28523,222.75681,108.96147
2021-10-01 17:00:00,3537.01887,3208.70268,3272.65244,77.59781,203.85113,113.12942
2021-10-01 18:00:00,3523.72549,3206.06024,3263.69737,100.4521,200.99262,123.86477
2021-10-01 19:00:00,3476.64647,3386.28327,3260.44535,99.61348,199.49366,126.3889
2021-10-01 20:00:00,3385.99962,3579.77592,3259.99356,116.90298,229.49679,120.05113
2021-10-01 21:00:00,3306.84113,3986.11457,3264.24925,136.78961,237.16227,114.54171
2021-10-01 22:00:00,3373.09232,4577.73907,3251.54369,121.12932,251.42982,110.81784
2021-10-01 23:00:00,3434.8541,5131.81348,3248.57148,121.26771,255.36516,121.03632
2021-09-29 00:00:00,3295.56332,8317.73705,3243.80792,29.66555,215.483,209.97345
2021-09-29 01:00:00,3254.75438,7984.77633,3245.93298,41.7371,223.93494,198.31114
2021-09-29 02:00:00,3201.79067,7374.19837,3255.50093,36.06739,218.03962,182.54603
2021-09-29 03:00:00,3042.18508,6502.33295,3272.95089,33.93373,223.02954,172.55002
2021-09-29 04:00:00,2908.65397,5682.51746,3272.2945,64.9552,224.4434,169.98915
2021-09-29 05:00:00,2769.85479,4907.55582,3259.74279,95.12137,196.48683,165.74371
2021-09-29 06:00:00,2538.9736,4277.66667,3248.02125,33.0613,206.23386,164.34708
2021-09-29 07:00:00,2403.28035,3972.17578,3241.89063,21.58454,229.75152,160.59815
2021-09-29 08:00:00,2351.54882,3861.20515,3230.745,37.58867,196.54822,163.24188
2021-09-29 09:00:00,2309.24747,3932.2706,3230.26739,45.45463,227.89967,158.39704
2021-09-29 10:00:00,2396.80505,4288.03729,3230.12812,37.93092,230.11631,143.47709
2021-09-29 11:00:00,2516.93773,4695.81663,3224.23164,52.23434,222.06868,125.96724
2021-09-29 12:00:00,2718.27844,5126.83286,3222.80318,59.35426,224.16064,121.89118
2021-09-29 13:00:00,2833.88635,5618.04121,3214.46227,63.07036,213.78699,129.18096
2021-09-29 14:00:00,3010.35376,5837.25759,3218.46416,91.75823,222.66531,125.3827
2021-09-29 15:00:00,3207.21642,5998.69597,3227.10955,98.80439,223.9452,136.27864
2021-09-29 16:00:00,3331.92899,6048.51608,3238.43491,98.28523,222.75681,140.83609
2021-09-29 17:00:00,3443.96421,6068.83266,3238.03879,77.59781,203.85113,148.89152
2021-09-29 18:00:00,3468.58035,6043.30067,3229.35174,100.4521,200.99262,162.65542
2021-09-29 19:00:00,3460.90102,6217.20056,3226.34947,99.61348,199.49366,165.63692
2021-09-29 20:00:00,3401.80752,6427.35826,3225.87725,116.90298,229.49679,159.99878
2021-09-29 21:00:00,3340.21607,6715.66798,3230.13085,136.78961,237.16227,155.60701
2021-09-29 22:00:00,3399.56459,7059.98757,3217.83802,121.12932,251.42982,153.99123
2021-09-29 23:00:00,3452.61182,7397.13007,3214.71202,121.26771,255.36516,165.55719
2021-09-30 00:00:00,3270.27154,7814.515,3260.71476,29.66555,215.483,194.66936
2021-09-30 01:00:00,3250.03763,7589.99476,3262.87787,41.7371,223.93494,183.91258
2021-09-30 02:00:00,3207.52562,7083.49907,3272.61781,36.06739,218.03962,171.0119
2021-09-30 03:00:00,3039.43991,6242.5362,3289.9148,33.93373,223.02954,162.06678
2021-09-30 04:00:00,2887.8407,5354.29192,3289.35696,64.9552,224.4434,161.46906
2021-09-30 05:00:00,2720.05414,4448.66964,3276.87972,95.12137,196.48683,158.70039
2021-09-30 06:00:00,2449.8039,3651.19147,3265.03336,33.0613,206.23386,158.26128
2021-09-30 07:00:00,2279.57663,3144.395,3258.78098,21.58454,229.75152,156.16054
2021-09-30 08:00:00,2206.69614,2836.19903,3247.65722,37.58867,196.54822,159.09853
2021-09-30 09:00:00,2154.74613,2778.86017,3247.11879,45.45463,227.89967,153.4695
2021-09-30 10:00:00,2262.63071,3053.71422,3246.91205,37.93092,230.11631,136.99127
2021-09-30 11:00:00,2409.55421,3453.11692,3240.95824,52.23434,222.06868,116.68425
2021-09-30 12:00:00,2659.61455,3919.54813,3239.48628,59.35426,224.16064,109.41478
2021-09-30 13:00:00,2821.92746,4439.93028,3230.90944,63.07036,213.78699,112.5863
2021-09-30 14:00:00,3032.08989,4713.26872,3234.99187,91.75823,222.66531,103.97015
2021-09-30 15:00:00,3251.47031,4885.6001,3243.82162,98.80439,223.9452,110.05908
2021-09-30 16:00:00,3388.36533,4920.31719,3255.32817,98.28523,222.75681,110.70343
2021-09-30 17:00:00,3495.91422,4938.8916,3254.92774,77.59781,203.85113,113.57346
2021-09-30 18:00:00,3499.89334,4912.45957,3246.10992,100.4521,200.99262,123.28385
2021-09-30 19:00:00,3470.00285,5081.47169,3242.98576,99.61348,199.49366,122.5799
2021-09-30 20:00:00,3392.99053,5287.78707,3242.52356,116.90298,229.49679,113.30295
2021-09-30 21:00:00,3321.38953,5672.35431,3246.77823,136.78961,237.16227,107.15005
2021-09-30 22:00:00,3384.49125,6205.33829,3234.28399,121.12932,251.42982,104.35778
2021-09-30 23:00:00,3442.27438,6730.9479,3231.23301,121.26771,255.36516,114.03739
2021-10-01 00:00:00,3241.66705,7031.67884,3276.93616,29.66555,215.483,87.75001
2021-10-01 01:00:00,3226.97127,6803.77891,3279.13605,41.7371,223.93494,79.76812
2021-10-01 02:00:00,3185.97567,6308.40684,3289.04076,36.06739,218.03962,71.21498
2021-10-01 03:00:00,3015.39024,5491.40375,3306.19099,33.93373,223.02954,68.15516
2021-10-01 04:00:00,2859.75454,4601.47865,3305.72778,64.9552,224.4434,76.8092
2021-10-01 05:00:00,2686.12208,3707.59916,3293.32194,95.12137,196.48683,81.86704
2021-10-01 06:00:00,2409.45296,2934.73292,3281.35598,33.0613,206.23386,87.31235
2021-10-01 07:00:00,2234.07176,2419.87599,3274.98652,21.58454,229.75152,91.22121
2021-10-01 08:00:00,2158.9494,2085.34247,3263.8837,37.58867,196.54822,100.18541
2021-10-01 09:00:00,2108.34028,2014.8361,3263.28705,45.45463,227.89967,103.20764
2021-10-01 10:00:00,2223.66229,2280.23194,3263.01549,37.93092,230.11631,95.00242
2021-10-01 11:00:00,2377.17748,2697.11337,3257.00676,52.23434,222.06868,82.84731
2021-10-01 12:00:00,2637.99269,3167.81781,3255.49306,59.35426,224.16064,84.55989
2021-10-01 13:00:00,2811.61593,3644.98433,3246.68983,63.07036,213.78699,96.18003
2021-10-01 14:00:00,3027.47345,3895.68583,3250.84963,91.75823,222.66531,94.17226
2021-10-01 15:00:00,3247.72681,4038.85683,3259.85632,98.80439,223.9452,104.93175
2021-10-01 16:00:00,3384.56127,4065.12493,3271.53638,98.28523,222.75681,108.86757
2021-10-01 17:00:00,3489.84736,4101.08405,3271.13202,77.59781,203.85113,113.10549
2021-10-01 18:00:00,3488.44804,4089.50613,3262.18875,100.4521,200.99262,123.89608
2021-10-01 19:00:00,3455.31961,4263.93951,3258.94764,99.61348,199.49366,126.59422
2021-10-01 20:00:00,3377.32694,4463.09979,3258.49508,116.90298,229.49679,120.4149
2021-10-01 21:00:00,3305.37628,4865.93672,3262.75065,136.78961,237.16227,114.94016
2021-10-01 22:00:00,3368.30081,5444.95916,3250.06323,121.12932,251.42982,111.16607
2021-10-01 23:00:00,3425.7835,6004.84962,3247.08417,121.26771,255.36516,121.41359
2021-10-02 00:00:00,3225.20101,6293.43811,3292.5155,29.66555,215.483,147.80649
2021-10-02 01:00:00,3225.50949,6043.19601,3294.75065,41.7371,223.93494,138.26596
2021-10-02 02:00:00,3195.24026,5543.50462,3304.81378,36.06739,218.03962,127.27081
2021-10-02 03:00:00,3028.1349,4751.07074,3321.8231,33.93373,223.02954,120.90521
2021-10-02 04:00:00,2870.7112,3876.97828,3321.4507,64.9552,224.4434,124.36257
2021-10-02 05:00:00,2690.17714,3028.38482,3309.11336,95.12137,196.48683,125.02425
2021-10-02 06:00:00,2399.30206,2325.709,3297.03248,33.0613,206.23386,127.16429
2021-10-02 07:00:00,2207.61865,1854.87535,3290.55077,21.58454,229.75152,127.69756
2021-10-02 08:00:00,2117.38059,1546.2391,3279.46811,37.58867,196.54822,133.27685
2021-10-02 09:00:00,2053.94318,1498.54866,3278.8154,45.45463,227.89967,131.43968
2021-10-02 10:00:00,2167.57063,1775.12624,3278.48169,37.93092,230.11631,118.58751
2021-10-02 11:00:00,2322.6498,2210.33409,3272.42007,52.23434,222.06868,101.85348
2021-10-02 12:00:00,2594.55568,2670.79561,3270.86629,59.35426,224.16064,98.52085
2021-10-02 13:00:00,2784.26183,3084.16837,3261.84565,63.07036,213.78699,105.39541
2021-10-02 14:00:00,3012.31399,3285.92721,3266.07978,91.75823,222.66531,99.67573
2021-10-02 15:00:00,3242.20477,3381.34294,3275.25631,98.80439,223.9452,107.81177
2021-10-02 16:00:00,3387.76657,3387.19928,3287.10329,98.28523,222.75681,109.89877
2021-10-02 17:00:00,3494.74816,3428.53659,3286.69513,77.59781,203.85113,113.36835
2021-10-02 18:00:00,3488.60418,3425.04645,3277.63124,100.4521,200.99262,123.55219
2021-10-02 19:00:00,3448.99986,3604.42178,3274.278,99.61348,199.49366,124.33938
2021-10-02 20:00:00,3366.29848,3799.50981,3273.83445,116.90298,229.49679,116.42013
2021-10-02 21:00:00,3291.71455,4206.5262,3278.0909,136.78961,237.16227,110.56446
2021-10-02 22:00:00,3354.77724,4798.1808,3265.21791,121.12932,251.42982,107.34187
2021-10-02 23:00:00,3412.37798,5356.89453,3262.30811,121.26771,255.36516,117.27039
2021-09-30 00:00:00,3189.62359,6668.08324,3244.66688,315.73716,215.483,151.21559
2021-09-30 01:00:00,3148.56294,6416.27077,3246.79383,314.76395,223.93494,141.58657
2021-09-30 02:00:00,3077.4734,5942.92874,3256.37053,315.50212,218.03962,130.4528
2021-09-30 03:00:00,2879.20918,5220.46902,3273.81263,313.83376,223.02954,123.89956
2021-09-30 04:00:00,2705.11599,4473.31272,3273.16131,345.07256,224.4434,127.06191
2021-09-30 05:00:00,2519.85619,3751.99639,3260.61329,369.58576,196.48683,127.47407
2021-09-30 06:00:00,2251.64034,3158.33078,3248.88553,331.04595,206.23386,129.42648
2021-09-30 07:00:00,2100.36654,2793.94861,3242.74857,320.13073,229.75152,129.76813
2021-09-30 08:00:00,2063.28986,2577.78637,3231.60414,331.40643,196.54822,135.15528
2021-09-30 09:00:00,2061.54846,2556.40628,3231.12342,330.1701,227.89967,133.04226
2021-09-30 10:00:00,2222.31833,2816.89119,3230.98073,326.16034,230.11631,119.92631
2021-09-30 11:00:00,2409.58686,3180.66624,3225.0814,323.01497,222.06868,102.93236
2021-09-30 12:00:00,2695.20545,3571.72241,3223.65072,319.75929,224.16064,99.31334
2021-09-30 13:00:00,2874.81925,3969.58451,3215.29782,308.74577,213.78699,105.91852
2021-09-30 14:00:00,3084.0095,4165.33801,3219.30383,342.50896,222.66531,99.98813
2021-09-30 15:00:00,3283.66807,4286.10015,3227.95854,358.7824,223.9452,107.97526
2021-09-30 16:00:00,3393.7485,4321.92543,3239.2931,345.73334,222.75681,109.95731
2021-09-30 17:00:00,3481.65042,4352.34265,3238.89673,340.00871,203.85113,113.38327
2021-09-30 18:00:00,3467.03176,4340.81266,3230.20302,344.73292,200.99262,123.53266
2021-09-30 19:00:00,3434.00529,4506.2103,3227.19453,350.57049,199.49366,124.21138
2021-09-30 20:00:00,3359.82448,4681.58284,3226.72288,372.8217,229.49679,116.19336
2021-09-30 21:00:00,3290.71007,4987.14922,3230.97654,366.25827,237.16227,110.31608
2021-09-30 22:00:00,3354.80563,5411.36415,3218.67344,363.76567,251.42982,107.12479
2021-09-30 23:00:00,3413.71555,5822.53384,3215.55131,366.43184,255.36516,117.0352
2021-10-01 00:00:00,3209.1809,6298.34927,3261.8227,348.84197,215.483,126.3032
2021-10-01 01:00:00,3188.02248,6062.36642,3263.98847,346.69332,223.93494,117.32074
2021-10-01 02:00:00,3136.29579,5592.40733,3273.73957,345.58149,218.03962,107.19996
2021-10-01 03:00:00,2951.6881,4842.95176,3291.02654,345.54014,223.02954,102.01799
2021-10-01 04:00:00,2783.90768,4021.57262,3290.47517,375.9941,224.4434,107.33602
2021-10-01 05:00:00,2598.67272,3222.14978,3278.00275,399.2751,196.48683,109.57177
2021-10-01 06:00:00,2316.9922,2560.41706,3266.14828,363.61761,206.23386,112.89525
2021-10-01 07:00:00,2144.51042,2122.47519,3259.88777,349.93222,229.75152,114.63716
2021-10-01 08:00:00,2081.3848,1840.10669,3248.76554,360.78185,196.54822,121.42843
2021-10-01 09:00:00,2050.28627,1795.82639,3248.22318,360.27762,227.89967,121.33117
2021-10-01 10:00:00,2190.45685,2057.91258,3248.01187,354.18368,230.11631,110.14285
2021-10-01 11:00:00,2364.84741,2460.11935,3242.05438,350.5217,222.06868,95.0483
2021-10-01 12:00:00,2647.60432,2887.65655,3240.5795,348.14509,224.16064,93.52211
2021-10-01 13:00:00,2834.7619,3282.61015,3231.98732,337.49208,213.78699,102.09583
2021-10-01 14:00:00,3055.19009,3474.40208,3236.07508,369.86066,222.66531,97.70521
2021-10-01 15:00:00,3270.99544,3567.73954,3244.91687,386.12267,223.9452,106.78058
2021-10-01 16:00:00,3398.58448,3573.24693,3256.43522,373.5798,222.75681,109.52956
2021-10-01 17:00:00,3495.09758,3601.20719,3256.03454,368.91977,203.85113,113.27423
2021-10-01 18:00:00,3483.08309,3589.74018,3247.20809,373.76623,200.99262,123.67532
2021-10-01 19:00:00,3445.18137,3761.42322,3244.07606,377.58179,199.49366,125.14673
2021-10-01 20:00:00,3365.24503,3948.22688,3243.6145,399.23641,229.49679,117.85046
2021-10-01 21:00:00,3292.54965,4325.85482,3247.86905,391.5456,237.16227,112.13118
2021-10-01 22:00:00,3356.66247,4870.64596,3235.36174,388.92445,251.42982,108.71113
2021-10-01 23:00:00,3415.60883,5389.03587,3232.31564,390.10275,255.36516,118.75387
2021-10-02 00:00:00,3175.24434,5757.8529,3278.28217,373.96859,215.483,152.94006
2021-10-02 01:00:00,3206.82986,5500.4462,3280.48511,370.9278,223.93494,178.55658
2021-10-02 02:00:00,3198.63789,5016.32348,3290.40351,368.41181,218.03962,193.11407
2021-10-02 03:00:00,3040.72437,4268.57095,3307.54157,369.60539,223.02954,210.47445
2021-10-02 04:00:00,2882.65448,3438.77801,3307.08622,399.46365,224.4434,249.1057
2021-10-02 05:00:00,2692.26594,2653.12852,3294.68622,421.8094,196.48683,284.07865
2021-10-02 06:00:00,2378.00465,2025.71301,3282.71036,388.33964,206.23386,343.22688
2021-10-02 07:00:00,2157.3186,1605.62567,3276.33127,372.55162,229.75152,392.01541
2021-10-02 08:00:00,2038.18106,1330.08844,3265.23022,383.07793,196.54822,450.25949
2021-10-02 09:00:00,1949.64773,1299.37981,3264.62875,383.12926,227.89967,491.78252
2021-10-02 10:00:00,2057.60642,1573.99362,3264.35173,375.45349,230.11631,509.54385
2021-10-02 11:00:00,2211.58807,2001.78177,3258.33844,371.39938,222.06868,517.28377
2021-10-02 12:00:00,2499.57083,2434.91568,3256.82119,369.69001,224.16064,531.0033
2021-10-02 13:00:00,2717.97078,2791.66831,3247.99931,359.31063,213.78699,556.00586
2021-10-02 14:00:00,2966.27009,2953.3277,3252.16545,390.62072,222.66531,566.93571
2021-10-02 15:00:00,3210.95471,3014.4238,3261.18685,406.87405,223.9452,570.57361
2021-10-02 16:00:00,3372.21369,3006.86268,3272.88138,394.71533,222.75681,552.78978
2021-10-02 17:00:00,3483.03057,3045.2181,3272.47676,390.86334,203.85113,536.74277
2021-10-02 18:00:00,3469.36222,3043.48843,3263.52297,395.80261,200.99262,522.08248
2021-10-02 19:00:00,3420.38898,3221.77247,3260.27222,398.08345,199.49366,485.90063
2021-10-02 20:00:00,3332.51758,3408.28716,3259.82042,419.2853,229.49679,435.34946
2021-10-02 21:00:00,3255.18518,3799.55126,3264.07598,410.73875,237.16227,390.62756
2021-10-02 22:00:00,3317.09671,4371.15625,3251.37258,408.02003,251.42982,354.37061
2021-10-02 23:00:00,3373.05896,4904.07795,3248.39948,408.06906,255.36516,344.71937
2021-10-03 00:00:00,3176.72764,4857.62827,3293.12927,418.89733,215.483,450.28631
2021-10-03 01:00:00,3180.44937,4528.28272,3295.36582,414.26123,223.93494,438.976
2021-10-03 02:00:00,3148.54023,4065.56626,3305.43504,409.23449,218.03962,420.30306
2021-10-03 03:00:00,2977.19907,3497.92932,3322.4389,412.6362,223.02954,401.41092
2021-10-03 04:00:00,2815.61953,2951.74657,3322.07018,441.42926,224.4434,384.84401
2021-10-03 05:00:00,2630.68265,2523.71779,3309.73563,462.10276,196.48683,369.32672
2021-10-03 06:00:00,2338.07918,2277.53277,3297.65018,432.5448,206.23386,364.62133
2021-10-03 07:00:00,2146.78789,2176.81179,3291.16403,412.99717,229.75152,356.52602
2021-10-03 08:00:00,2059.89767,2149.93032,3280.08214,422.94525,196.54822,354.05091
2021-10-03 09:00:00,2004.20487,2228.53032,3279.42727,423.99015,227.89967,335.02236
2021-10-03 10:00:00,2129.2435,2504.38691,3279.09102,413.48583,230.11631,303.79701
2021-10-03 11:00:00,2291.97212,2841.1117,3273.02724,408.73057,222.06868,267.86291
2021-10-03 12:00:00,2573.27164,3121.18034,3271.47195,408.21426,224.16064,241.66987
2021-10-03 13:00:00,2772.64265,3309.96444,3262.44281,398.32419,213.78699,227.2897
2021-10-03 14:00:00,3002.56975,3354.26547,3266.67973,427.7415,222.66531,205.21102
2021-10-03 15:00:00,3227.45316,3366.89809,3275.86298,443.97933,223.9452,198.86849
2021-10-03 16:00:00,3368.36516,3385.72454,3287.71669,432.5076,222.75681,187.84663
2021-10-03 17:00:00,3471.25313,3428.81954,3287.30827,430.10046,203.85113,183.59662
2021-10-03 18:00:00,3459.4887,3438.02432,3278.23955,435.20566,200.99262,186.07649
2021-10-03 19:00:00,3419.29839,3603.41246,3274.88188,434.74223,199.49366,170.54153
2021-10-03 20:00:00,3339.27546,3740.92533,3274.43883,455.13446,229.49679,146.19997
2021-10-03 21:00:00,3266.58576,3931.40321,3278.69528,445.05784,237.16227,131.6078
2021-10-03 22:00:00,3328.52876,4185.63885,3265.81494,442.16467,251.42982,125.40817
2021-10-03 23:00:00,3384.57665,4408.8036,3262.9078,440.19441,255.36516,130.19639
2021-10-01 00:00:00,3161.94433,6400.98621,3243.23005,542.05129,215.483,110.59503
2021-10-01 01:00:00,3140.06579,6092.48309,3245.35371,533.04238,223.93494,102.02024
2021-10-01 02:00:00,3087.99607,5568.28454,3254.91582,521.13344,218.03962,92.53818
2021-10-01 03:00:00,2912.52451,4831.94669,3272.37098,530.58785,223.02954,88.22087
2021-10-01 04:00:00,2758.27736,4094.58168,3271.71129,556.46117,224.4434,94.89813
2021-10-01 05:00:00,2592.304,3428.27077,3259.15693,572.55073,196.48683,98.28371
2021-10-01 06:00:00,2335.60501,2926.91096,3247.4397,553.71546,206.23386,102.47172
2021-10-01 07:00:00,2182.41924,2658.13705,3241.31326,523.86235,229.75152,105.09653
2021-10-01 08:00:00,2128.25091,2531.58699,3230.16687,532.22548,196.54822,112.77314
2021-10-01 09:00:00,2100.93336,2581.72826,3229.69135,535.99373,227.89967,113.94688
2021-10-01 10:00:00,2228.94563,2892.18333,3229.55443,517.73617,230.11631,103.97401
2021-10-01 11:00:00,2383.61102,3285.71245,3223.65992,511.05903,222.06868,90.07711
2021-10-01 12:00:00,2635.63668,3666.71638,3222.23292,513.81294,224.16064,89.87053
