UTC time,solar,nat_gas,other,oil,hydro,wind
2021-01-25 10:00:00,0.0,287.0,56.0,0.0,528.0,185.0
2021-01-25 11:00:00,0.0,286.0,52.0,0.0,580.0,177.0
2021-01-25 12:00:00,0.0,286.0,53.0,0.0,673.0,152.0
2021-01-25 13:00:00,0.0,285.0,53.0,0.0,817.0,134.0
2021-01-25 14:00:00,0.0,287.0,53.0,0.0,929.0,148.0
2021-01-25 15:00:00,0.0,287.0,57.0,0.0,961.0,171.0
2021-01-25 16:00:00,14.0,287.0,55.0,0.0,1001.0,170.0
2021-01-25 17:00:00,83.0,285.0,54.0,0.0,1023.0,165.0
2021-01-25 18:00:00,136.0,309.0,55.0,0.0,986.0,115.0
2021-01-25 19:00:00,140.0,437.0,55.0,0.0,822.0,97.0
2021-01-25 20:00:00,142.0,431.0,55.0,0.0,806.0,132.0
2021-01-25 21:00:00,137.0,421.0,52.0,0.0,715.0,133.0
2021-01-25 22:00:00,144.0,414.0,56.0,0.0,753.0,108.0
2021-01-25 23:00:00,124.0,430.0,54.0,0.0,852.0,109.0
2021-01-26 00:00:00,52.0,422.0,55.0,0.0,874.0,130.0
2021-01-26 01:00:00,9.0,427.0,54.0,0.0,910.0,190.0
2021-01-26 02:00:00,0.0,457.0,57.0,0.0,966.0,231.0
2021-01-26 03:00:00,0.0,461.0,53.0,0.0,946.0,213.0
2021-01-26 04:00:00,0.0,461.0,56.0,0.0,896.0,180.0
2021-01-26 05:00:00,0.0,460.0,55.0,0.0,914.0,147.0
2021-01-26 06:00:00,0.0,438.0,55.0,0.0,852.0,118.0
2021-01-26 07:00:00,0.0,288.0,56.0,0.0,722.0,117.0
2021-01-26 08:00:00,0.0,289.0,55.0,0.0,753.0,116.0
2021-01-26 09:00:00,0.0,286.0,55.0,0.0,762.0,112.0
2021-01-26 10:00:00,0.0,288.0,55.0,0.0,757.0,107.0
2021-01-26 11:00:00,0.0,287.0,56.0,0.0,866.0,70.0
2021-01-26 12:00:00,0.0,288.0,56.0,0.0,871.0,46.0
2021-01-26 13:00:00,0.0,297.0,56.0,0.0,921.0,43.0
2021-01-26 14:00:00,0.0,439.0,53.0,0.0,920.0,35.0
2021-01-26 15:00:00,0.0,462.0,54.0,0.0,947.0,28.0
2021-01-26 16:00:00,9.0,465.0,57.0,0.0,962.0,21.0
2021-01-26 17:00:00,53.0,448.0,55.0,0.0,832.0,24.0
2021-01-26 18:00:00,114.0,400.0,55.0,0.0,765.0,42.0
2021-01-26 19:00:00,139.0,389.0,54.0,0.0,770.0,66.0
2021-01-26 20:00:00,164.0,279.0,55.0,0.0,737.0,96.0
2021-01-26 21:00:00,141.0,285.0,56.0,0.0,721.0,104.0
2021-01-26 22:00:00,98.0,285.0,54.0,0.0,737.0,105.0
2021-01-26 23:00:00,143.0,284.0,54.0,0.0,751.0,113.0
2021-01-27 00:00:00,78.0,285.0,53.0,0.0,849.0,128.0
2021-01-27 01:00:00,8.0,281.0,54.0,0.0,926.0,156.0
2021-01-27 02:00:00,0.0,286.0,53.0,0.0,937.0,226.0
2021-01-27 03:00:00,0.0,285.0,56.0,0.0,878.0,313.0
2021-01-27 04:00:00,0.0,284.0,53.0,0.0,880.0,400.0
2021-01-27 05:00:00,0.0,285.0,53.0,0.0,766.0,462.0
2021-01-27 06:00:00,0.0,285.0,52.0,0.0,730.0,499.0
2021-01-27 07:00:00,0.0,284.0,53.0,0.0,666.0,546.0
2021-01-27 08:00:00,0.0,285.0,54.0,0.0,621.0,595.0
2021-01-27 09:00:00,0.0,284.0,54.0,0.0,687.0,617.0
2021-01-27 10:00:00,0.0,285.0,50.0,0.0,742.0,628.0
2021-01-27 11:00:00,0.0,286.0,44.0,0.0,776.0,651.0
2021-01-27 12:00:00,0.0,285.0,41.0,0.0,819.0,644.0
2021-01-27 13:00:00,0.0,284.0,46.0,0.0,820.0,612.0
2021-01-27 14:00:00,0.0,284.0,52.0,0.0,852.0,579.0
2021-01-27 15:00:00,0.0,282.0,52.0,0.0,877.0,563.0
2021-01-27 16:00:00,4.0,283.0,54.0,0.0,814.0,655.0
2021-01-27 17:00:00,17.0,282.0,51.0,0.0,848.0,656.0
2021-01-27 18:00:00,40.0,283.0,50.0,0.0,831.0,655.0
2021-01-27 19:00:00,67.0,279.0,53.0,0.0,739.0,615.0
2021-01-27 20:00:00,96.0,280.0,52.0,0.0,754.0,545.0
2021-01-27 21:00:00,126.0,279.0,51.0,0.0,747.0,541.0
2021-01-27 22:00:00,113.0,278.0,52.0,0.0,709.0,522.0
2021-01-27 23:00:00,86.0,277.0,49.0,0.0,828.0,505.0
2021-01-28 00:00:00,30.0,301.0,51.0,0.0,908.0,526.0
2021-01-28 01:00:00,5.0,419.0,52.0,0.0,1011.0,570.0
2021-01-28 02:00:00,0.0,422.0,51.0,0.0,1003.0,570.0
2021-01-28 03:00:00,0.0,419.0,51.0,0.0,1015.0,596.0
2021-01-28 04:00:00,0.0,404.0,51.0,0.0,885.0,575.0
2021-01-28 05:00:00,0.0,424.0,51.0,0.0,898.0,553.0
2021-01-28 06:00:00,0.0,420.0,53.0,0.0,855.0,554.0
2021-01-28 07:00:00,0.0,409.0,52.0,0.0,769.0,593.0
2021-01-28 08:00:00,0.0,383.0,52.0,0.0,644.0,588.0
2021-01-28 09:00:00,0.0,281.0,51.0,0.0,457.0,579.0
2021-01-28 10:00:00,0.0,281.0,52.0,0.0,464.0,559.0
2021-01-28 11:00:00,0.0,281.0,52.0,0.0,448.0,550.0
2021-01-28 12:00:00,0.0,280.0,54.0,0.0,492.0,527.0
2021-01-28 13:00:00,0.0,281.0,51.0,0.0,620.0,525.0
2021-01-28 14:00:00,0.0,280.0,52.0,0.0,758.0,542.0
2021-01-28 15:00:00,0.0,280.0,55.0,0.0,866.0,567.0
2021-01-28 16:00:00,2.0,280.0,53.0,0.0,934.0,600.0
2021-01-28 17:00:00,23.0,279.0,50.0,0.0,782.0,621.0
2021-01-28 18:00:00,48.0,279.0,52.0,0.0,723.0,627.0
2021-01-28 19:00:00,99.0,277.0,50.0,0.0,665.0,596.0
2021-01-28 20:00:00,89.0,275.0,53.0,0.0,687.0,553.0
2021-01-28 21:00:00,65.0,275.0,52.0,0.0,631.0,522.0
2021-01-28 22:00:00,43.0,276.0,52.0,0.0,629.0,510.0
2021-01-28 23:00:00,22.0,279.0,48.0,0.0,834.0,490.0
2021-01-29 00:00:00,12.0,281.0,46.0,0.0,826.0,470.0
2021-01-29 01:00:00,2.0,282.0,52.0,0.0,973.0,415.0
2021-01-29 02:00:00,0.0,283.0,53.0,0.0,1031.0,340.0
2021-01-29 03:00:00,0.0,283.0,52.0,0.0,926.0,279.0
2021-01-29 04:00:00,0.0,284.0,54.0,0.0,920.0,234.0
2021-01-29 05:00:00,0.0,284.0,51.0,0.0,1008.0,256.0
2021-01-29 06:00:00,0.0,284.0,52.0,0.0,780.0,240.0
2021-01-29 07:00:00,0.0,284.0,52.0,0.0,641.0,227.0
2021-01-29 08:00:00,0.0,283.0,53.0,0.0,585.0,250.0
2021-01-29 09:00:00,0.0,283.0,53.0,0.0,533.0,204.0
2021-01-29 10:00:00,0.0,283.0,53.0,0.0,537.0,163.0
2021-01-29 11:00:00,0.0,282.0,54.0,0.0,538.0,194.0
2021-01-29 12:00:00,0.0,283.0,53.0,0.0,605.0,263.0
2021-01-29 13:00:00,0.0,276.0,52.0,0.0,735.0,257.0
2021-01-29 14:00:00,0.0,282.0,52.0,0.0,834.0,227.0
2021-01-29 15:00:00,0.0,281.0,54.0,0.0,943.0,239.0
2021-01-29 16:00:00,3.0,282.0,53.0,0.0,968.0,212.0
2021-01-29 17:00:00,12.0,282.0,52.0,0.0,892.0,200.0
2021-01-29 18:00:00,30.0,282.0,54.0,0.0,820.0,156.0
2021-01-29 19:00:00,39.0,274.0,53.0,0.0,744.0,121.0
2021-01-29 20:00:00,48.0,277.0,51.0,0.0,720.0,139.0
2021-01-29 21:00:00,51.0,281.0,53.0,0.0,694.0,140.0
2021-01-29 22:00:00,34.0,280.0,51.0,0.0,722.0,145.0
2021-01-29 23:00:00,36.0,278.0,50.0,0.0,876.0,158.0
2021-01-30 00:00:00,27.0,270.0,49.0,0.0,973.0,187.0
2021-01-30 01:00:00,7.0,280.0,49.0,0.0,947.0,309.0
2021-01-30 02:00:00,0.0,270.0,53.0,0.0,938.0,392.0
2021-01-30 03:00:00,0.0,282.0,52.0,0.0,900.0,413.0
2021-01-30 04:00:00,0.0,283.0,49.0,0.0,904.0,390.0
2021-01-30 05:00:00,0.0,284.0,49.0,0.0,790.0,376.0
2021-01-30 06:00:00,0.0,284.0,49.0,0.0,771.0,370.0
2021-01-30 07:00:00,0.0,285.0,49.0,0.0,660.0,366.0
2021-01-30 08:00:00,0.0,284.0,50.0,0.0,657.0,348.0
2021-01-30 09:00:00,0.0,286.0,50.0,0.0,667.0,342.0
2021-01-30 10:00:00,0.0,286.0,53.0,0.0,665.0,324.0
2021-01-30 11:00:00,0.0,286.0,51.0,0.0,668.0,264.0
2021-01-30 12:00:00,0.0,287.0,48.0,0.0,798.0,267.0
2021-01-30 13:00:00,0.0,286.0,50.0,0.0,891.0,206.0
2021-01-30 14:00:00,0.0,287.0,52.0,0.0,902.0,208.0
2021-01-30 15:00:00,0.0,286.0,51.0,0.0,973.0,209.0
2021-01-30 16:00:00,21.0,286.0,51.0,0.0,943.0,169.0
2021-01-30 17:00:00,146.0,238.0,51.0,0.0,890.0,152.0
2021-01-30 18:00:00,221.0,201.0,53.0,0.0,724.0,180.0
2021-01-30 19:00:00,209.0,197.0,52.0,0.0,707.0,184.0
2021-01-30 20:00:00,199.0,197.0,50.0,0.0,605.0,177.0
2021-01-30 21:00:00,181.0,195.0,50.0,0.0,508.0,154.0
2021-01-30 22:00:00,186.0,199.0,50.0,0.0,413.0,126.0
2021-01-30 23:00:00,156.0,200.0,51.0,0.0,510.0,116.0
2021-01-31 00:00:00,117.0,206.0,51.0,0.0,756.0,115.0
2021-01-31 01:00:00,14.0,243.0,53.0,0.0,742.0,119.0
2021-01-31 02:00:00,0.0,285.0,50.0,0.0,703.0,139.0
2021-01-31 03:00:00,0.0,286.0,52.0,0.0,705.0,167.0
2021-01-31 04:00:00,0.0,286.0,52.0,0.0,775.0,192.0
2021-01-31 05:00:00,0.0,288.0,52.0,0.0,723.0,225.0
2021-01-31 06:00:00,0.0,288.0,52.0,0.0,687.0,239.0
2021-01-31 07:00:00,0.0,258.0,53.0,0.0,662.0,283.0
2021-01-31 08:00:00,0.0,253.0,52.0,0.0,595.0,351.0
2021-01-31 09:00:00,0.0,288.0,51.0,0.0,558.0,442.0
2021-01-31 10:00:00,0.0,287.0,54.0,0.0,566.0,469.0
2021-01-31 11:00:00,0.0,287.0,53.0,0.0,559.0,475.0
2021-01-31 12:00:00,0.0,287.0,52.0,0.0,581.0,457.0
2021-01-31 13:00:00,0.0,285.0,53.0,0.0,593.0,416.0
2021-01-31 14:00:00,0.0,228.0,50.0,0.0,543.0,408.0
2021-01-31 15:00:00,0.0,217.0,53.0,0.0,623.0,427.0
2021-01-31 16:00:00,32.0,277.0,52.0,0.0,605.0,414.0
2021-01-31 17:00:00,168.0,209.0,55.0,0.0,595.0,423.0
2021-01-31 18:00:00,229.0,207.0,51.0,0.0,575.0,456.0
2021-01-31 19:00:00,226.0,206.0,53.0,0.0,551.0,517.0
2021-01-31 20:00:00,200.0,207.0,50.0,0.0,560.0,538.0
2021-01-31 21:00:00,186.0,206.0,50.0,0.0,585.0,542.0
2021-01-31 22:00:00,200.0,219.0,48.0,0.0,595.0,549.0
2021-01-31 23:00:00,216.0,266.0,47.0,0.0,607.0,542.0
2021-02-01 00:00:00,143.0,277.0,48.0,0.0,633.0,543.0
2021-02-01 01:00:00,16.0,265.0,50.0,0.0,630.0,593.0
2021-02-01 02:00:00,0.0,250.0,50.0,0.0,636.0,613.0
2021-02-01 03:00:00,0.0,246.0,51.0,0.0,586.0,610.0
2021-02-01 04:00:00,0.0,267.0,52.0,0.0,633.0,593.0
2021-02-01 05:00:00,0.0,284.0,50.0,0.0,608.0,535.0
2021-02-01 06:00:00,0.0,284.0,48.0,0.0,600.0,514.0
2021-02-01 07:00:00,0.0,284.0,48.0,0.0,604.0,551.0
2021-02-01 08:00:00,0.0,280.0,13.0,0.0,603.0,575.0
2021-02-01 09:00:00,0.0,258.0,51.0,0.0,605.0,551.0
2021-02-01 10:00:00,0.0,259.0,51.0,0.0,609.0,551.0
2021-02-01 11:00:00,0.0,265.0,50.0,0.0,608.0,561.0
2021-02-01 12:00:00,0.0,259.0,52.0,0.0,635.0,571.0
2021-02-01 13:00:00,0.0,265.0,49.0,0.0,744.0,551.0
2021-02-01 14:00:00,0.0,273.0,50.0,0.0,763.0,535.0
2021-02-01 15:00:00,0.0,286.0,51.0,0.0,784.0,541.0
2021-02-01 16:00:00,10.0,285.0,51.0,0.0,791.0,506.0
2021-02-01 17:00:00,42.0,285.0,47.0,0.0,790.0,489.0
2021-02-01 18:00:00,93.0,285.0,49.0,0.0,722.0,518.0
2021-02-01 19:00:00,140.0,280.0,51.0,0.0,720.0,509.0
2021-02-01 20:00:00,125.0,282.0,48.0,0.0,666.0,540.0
2021-02-01 21:00:00,124.0,268.0,51.0,0.0,665.0,525.0
2021-02-01 22:00:00,118.0,277.0,46.0,0.0,690.0,531.0
2021-02-01 23:00:00,133.0,276.0,47.0,0.0,679.0,577.0
2021-02-02 00:00:00,133.0,254.0,47.0,0.0,709.0,622.0
2021-02-02 01:00:00,28.0,265.0,47.0,0.0,731.0,630.0
2021-02-02 02:00:00,0.0,279.0,50.0,0.0,727.0,640.0
2021-02-02 03:00:00,0.0,263.0,49.0,0.0,721.0,646.0
2021-02-02 04:00:00,0.0,257.0,49.0,0.0,754.0,615.0
2021-02-02 05:00:00,0.0,282.0,51.0,0.0,747.0,580.0
2021-02-02 06:00:00,0.0,281.0,52.0,0.0,607.0,569.0
2021-02-02 07:00:00,0.0,267.0,50.0,0.0,598.0,551.0
2021-02-02 08:00:00,0.0,254.0,50.0,0.0,600.0,578.0
2021-02-02 09:00:00,0.0,262.0,51.0,0.0,605.0,553.0
2021-02-02 10:00:00,0.0,257.0,52.0,0.0,612.0,510.0
2021-02-02 11:00:00,0.0,256.0,52.0,0.0,612.0,504.0
2021-02-02 12:00:00,0.0,268.0,52.0,0.0,766.0,476.0
2021-02-02 13:00:00,0.0,277.0,52.0,0.0,864.0,471.0
2021-02-02 14:00:00,0.0,279.0,51.0,0.0,871.0,433.0
2021-02-02 15:00:00,0.0,285.0,50.0,0.0,848.0,420.0
2021-02-02 16:00:00,23.0,282.0,54.0,0.0,844.0,413.0
2021-02-02 17:00:00,77.0,271.0,51.0,0.0,816.0,370.0
2021-02-02 18:00:00,54.0,252.0,51.0,0.0,776.0,323.0
2021-02-02 19:00:00,115.0,252.0,50.0,0.0,657.0,284.0
2021-02-02 20:00:00,150.0,234.0,51.0,0.0,654.0,268.0
2021-02-02 21:00:00,163.0,211.0,49.0,0.0,749.0,198.0
2021-02-02 22:00:00,137.0,206.0,49.0,0.0,681.0,180.0
2021-02-02 23:00:00,71.0,205.0,49.0,0.0,802.0,181.0
2021-02-03 00:00:00,39.0,238.0,49.0,0.0,838.0,224.0
2021-02-03 01:00:00,7.0,268.0,49.0,0.0,853.0,177.0
2021-02-03 02:00:00,0.0,283.0,51.0,0.0,861.0,174.0
2021-02-03 03:00:00,0.0,283.0,50.0,0.0,820.0,232.0
2021-02-03 04:00:00,0.0,283.0,52.0,0.0,759.0,309.0
2021-02-03 05:00:00,0.0,286.0,50.0,0.0,691.0,322.0
2021-02-03 06:00:00,0.0,286.0,53.0,0.0,604.0,380.0
2021-02-03 07:00:00,0.0,277.0,52.0,0.0,603.0,413.0
2021-02-03 08:00:00,0.0,272.0,53.0,0.0,607.0,392.0
2021-02-03 09:00:00,0.0,285.0,52.0,0.0,606.0,444.0
2021-02-03 10:00:00,0.0,284.0,54.0,0.0,612.0,465.0
2021-02-03 11:00:00,0.0,276.0,52.0,0.0,607.0,431.0
2021-02-03 12:00:00,0.0,268.0,56.0,0.0,645.0,321.0
2021-02-03 13:00:00,0.0,278.0,54.0,0.0,762.0,253.0
2021-02-03 14:00:00,0.0,286.0,56.0,0.0,870.0,298.0
2021-02-03 15:00:00,0.0,287.0,54.0,0.0,827.0,269.0
2021-02-03 16:00:00,20.0,285.0,54.0,0.0,831.0,213.0
2021-02-03 17:00:00,68.0,264.0,54.0,0.0,768.0,130.0
2021-02-03 18:00:00,91.0,211.0,55.0,0.0,719.0,129.0
2021-02-03 19:00:00,86.0,220.0,55.0,0.0,751.0,92.0
2021-02-03 20:00:00,109.0,220.0,54.0,0.0,752.0,64.0
2021-02-03 21:00:00,102.0,209.0,55.0,0.0,749.0,126.0
2021-02-03 22:00:00,115.0,209.0,54.0,0.0,746.0,210.0
2021-02-03 23:00:00,158.0,221.0,50.0,0.0,748.0,266.0
2021-02-04 00:00:00,123.0,242.0,52.0,0.0,788.0,308.0
2021-02-04 01:00:00,23.0,266.0,55.0,0.0,840.0,333.0
2021-02-04 02:00:00,0.0,285.0,53.0,0.0,856.0,409.0
2021-02-04 03:00:00,0.0,286.0,55.0,0.0,848.0,444.0
2021-02-04 04:00:00,0.0,287.0,53.0,0.0,842.0,490.0
2021-02-04 05:00:00,0.0,286.0,56.0,0.0,732.0,508.0
2021-02-04 06:00:00,0.0,250.0,53.0,0.0,607.0,480.0
2021-02-04 07:00:00,0.0,241.0,54.0,0.0,602.0,454.0
2021-02-04 08:00:00,0.0,214.0,53.0,0.0,521.0,473.0
2021-02-04 09:00:00,0.0,207.0,55.0,0.0,580.0,461.0
2021-02-04 10:00:00,0.0,211.0,53.0,0.0,552.0,482.0
2021-02-04 11:00:00,0.0,252.0,57.0,0.0,718.0,456.0
2021-02-04 12:00:00,0.0,262.0,52.0,0.0,766.0,408.0
2021-02-04 13:00:00,0.0,265.0,53.0,0.0,864.0,362.0
2021-02-04 14:00:00,0.0,275.0,53.0,0.0,976.0,384.0
2021-02-04 15:00:00,1.0,292.0,56.0,0.0,972.0,433.0
2021-02-04 16:00:00,37.0,288.0,52.0,0.0,821.0,452.0
2021-02-04 17:00:00,142.0,260.0,54.0,0.0,773.0,454.0
2021-02-04 18:00:00,174.0,231.0,54.0,0.0,612.0,408.0
2021-02-04 19:00:00,181.0,214.0,52.0,0.0,568.0,375.0
2021-02-04 20:00:00,168.0,206.0,52.0,0.0,526.0,398.0
2021-02-04 21:00:00,163.0,206.0,52.0,0.0,507.0,469.0
2021-02-04 22:00:00,159.0,207.0,51.0,0.0,534.0,476.0
2021-02-04 23:00:00,122.0,207.0,54.0,0.0,552.0,430.0
2021-02-05 00:00:00,68.0,210.0,49.0,0.0,671.0,390.0
2021-02-05 01:00:00,7.0,241.0,53.0,0.0,844.0,339.0
2021-02-05 02:00:00,0.0,267.0,53.0,0.0,898.0,264.0
2021-02-05 03:00:00,0.0,279.0,52.0,0.0,882.0,254.0
2021-02-05 04:00:00,0.0,276.0,53.0,0.0,850.0,263.0
2021-02-05 05:00:00,0.0,280.0,56.0,0.0,758.0,265.0
2021-02-05 06:00:00,0.0,284.0,52.0,0.0,743.0,233.0
2021-02-05 07:00:00,0.0,288.0,54.0,0.0,753.0,201.0
2021-02-05 08:00:00,0.0,288.0,54.0,0.0,791.0,186.0
2021-02-05 09:00:00,0.0,287.0,54.0,0.0,706.0,192.0
2021-02-05 10:00:00,0.0,288.0,54.0,0.0,708.0,185.0
2021-02-05 11:00:00,0.0,286.0,54.0,0.0,713.0,177.0
2021-02-05 12:00:00,0.0,263.0,55.0,0.0,837.0,183.0
2021-02-05 13:00:00,0.0,280.0,55.0,0.0,949.0,186.0
2021-02-05 14:00:00,0.0,287.0,55.0,0.0,960.0,281.0
2021-02-05 15:00:00,0.0,286.0,55.0,0.0,970.0,445.0
2021-02-05 16:00:00,4.0,277.0,52.0,0.0,893.0,593.0
2021-02-05 17:00:00,26.0,255.0,52.0,0.0,796.0,628.0
2021-02-05 18:00:00,59.0,223.0,51.0,0.0,642.0,598.0
2021-02-05 19:00:00,91.0,228.0,51.0,0.0,545.0,638.0
2021-02-05 20:00:00,119.0,221.0,51.0,0.0,554.0,665.0
2021-02-05 21:00:00,147.0,231.0,51.0,0.0,547.0,652.0
2021-02-05 22:00:00,187.0,207.0,49.0,0.0,545.0,646.0
2021-02-05 23:00:00,205.0,207.0,52.0,0.0,538.0,624.0
2021-02-06 00:00:00,171.0,205.0,50.0,0.0,534.0,615.0
2021-02-06 01:00:00,39.0,240.0,53.0,0.0,645.0,613.0
2021-02-06 02:00:00,0.0,261.0,52.0,0.0,609.0,580.0
2021-02-06 03:00:00,0.0,240.0,53.0,0.0,669.0,579.0
2021-02-06 04:00:00,0.0,268.0,53.0,0.0,615.0,550.0
2021-02-06 05:00:00,0.0,284.0,52.0,0.0,632.0,565.0
2021-02-06 06:00:00,0.0,280.0,55.0,0.0,628.0,552.0
2021-02-06 07:00:00,0.0,257.0,53.0,0.0,584.0,538.0
2021-02-06 08:00:00,0.0,279.0,54.0,0.0,587.0,414.0
2021-02-06 09:00:00,0.0,287.0,54.0,0.0,595.0,362.0
2021-02-06 10:00:00,0.0,287.0,53.0,0.0,532.0,294.0
2021-02-06 11:00:00,0.0,287.0,54.0,0.0,536.0,311.0
2021-02-06 12:00:00,0.0,287.0,56.0,0.0,614.0,358.0
2021-02-06 13:00:00,0.0,287.0,55.0,0.0,664.0,369.0
2021-02-06 14:00:00,0.0,287.0,53.0,0.0,836.0,327.0
2021-02-06 15:00:00,0.0,286.0,52.0,0.0,811.0,356.0
2021-02-06 16:00:00,43.0,257.0,52.0,0.0,840.0,351.0
2021-02-06 17:00:00,170.0,229.0,49.0,0.0,820.0,304.0
2021-02-06 18:00:00,208.0,208.0,51.0,0.0,638.0,247.0
2021-02-06 19:00:00,200.0,206.0,51.0,0.0,533.0,249.0
2021-02-06 20:00:00,193.0,207.0,52.0,0.0,536.0,335.0
2021-02-06 21:00:00,203.0,206.0,48.0,0.0,490.0,374.0
2021-02-06 22:00:00,217.0,206.0,50.0,0.0,496.0,467.0
2021-02-06 23:00:00,170.0,206.0,48.0,0.0,506.0,454.0
2021-02-07 00:00:00,89.0,206.0,48.0,0.0,579.0,485.0
2021-02-07 01:00:00,25.0,230.0,49.0,0.0,656.0,573.0
2021-02-07 02:00:00,0.0,255.0,52.0,0.0,663.0,596.0
2021-02-07 03:00:00,0.0,239.0,49.0,0.0,648.0,580.0
2021-02-07 04:00:00,0.0,227.0,51.0,0.0,650.0,629.0
2021-02-07 05:00:00,0.0,234.0,50.0,0.0,587.0,643.0
2021-02-07 06:00:00,0.0,236.0,53.0,0.0,585.0,643.0
2021-02-07 07:00:00,0.0,234.0,52.0,0.0,576.0,633.0
2021-02-07 08:00:00,0.0,232.0,56.0,0.0,579.0,614.0
2021-02-07 09:00:00,0.0,249.0,51.0,0.0,571.0,582.0
2021-02-07 10:00:00,0.0,255.0,54.0,0.0,578.0,601.0
2021-02-07 11:00:00,0.0,255.0,53.0,0.0,592.0,621.0
2021-02-07 12:00:00,0.0,259.0,54.0,0.0,614.0,616.0
2021-02-07 13:00:00,0.0,261.0,53.0,0.0,621.0,578.0
2021-02-07 14:00:00,0.0,283.0,55.0,0.0,616.0,567.0
2021-02-07 15:00:00,0.0,284.0,53.0,0.0,681.0,587.0
2021-02-07 16:00:00,58.0,256.0,54.0,0.0,655.0,584.0
2021-02-07 17:00:00,220.0,207.0,51.0,0.0,587.0,540.0
2021-02-07 18:00:00,249.0,206.0,54.0,0.0,544.0,581.0
2021-02-07 19:00:00,233.0,207.0,54.0,0.0,501.0,602.0
2021-02-07 20:00:00,216.0,206.0,50.0,0.0,587.0,619.0
2021-02-07 21:00:00,206.0,206.0,51.0,0.0,568.0,624.0
2021-02-07 22:00:00,215.0,206.0,50.0,0.0,465.0,609.0
2021-02-07 23:00:00,194.0,207.0,53.0,0.0,459.0,609.0
2021-02-08 00:00:00,125.0,210.0,51.0,0.0,532.0,584.0
2021-02-08 01:00:00,18.0,244.0,53.0,0.0,656.0,412.0
2021-02-08 02:00:00,0.0,282.0,52.0,0.0,704.0,362.0
2021-02-08 03:00:00,0.0,273.0,54.0,0.0,731.0,339.0
2021-02-08 04:00:00,0.0,274.0,53.0,0.0,722.0,356.0
2021-02-08 05:00:00,0.0,286.0,54.0,0.0,785.0,324.0
2021-02-08 06:00:00,0.0,274.0,55.0,0.0,746.0,255.0
2021-02-08 07:00:00,0.0,267.0,56.0,0.0,483.0,218.0
2021-02-08 08:00:00,0.0,263.0,53.0,0.0,464.0,250.0
2021-02-08 09:00:00,0.0,260.0,53.0,0.0,473.0,318.0
2021-02-08 10:00:00,0.0,261.0,54.0,0.0,552.0,413.0
2021-02-08 11:00:00,0.0,256.0,54.0,0.0,645.0,465.0
2021-02-08 12:00:00,0.0,255.0,52.0,0.0,666.0,479.0
2021-02-08 13:00:00,0.0,274.0,55.0,0.0,683.0,451.0
2021-02-08 14:00:00,0.0,285.0,53.0,0.0,706.0,502.0
2021-02-08 15:00:00,0.0,287.0,54.0,0.0,747.0,467.0
2021-02-08 16:00:00,57.0,288.0,54.0,0.0,691.0,442.0
2021-02-08 17:00:00,212.0,252.0,55.0,0.0,530.0,382.0
2021-02-08 18:00:00,254.0,244.0,51.0,0.0,525.0,365.0
2021-02-08 19:00:00,232.0,218.0,53.0,0.0,501.0,330.0
2021-02-08 20:00:00,218.0,206.0,52.0,0.0,498.0,354.0
2021-02-08 21:00:00,216.0,207.0,53.0,0.0,481.0,335.0
2021-02-08 22:00:00,229.0,208.0,52.0,0.0,493.0,281.0
2021-02-08 23:00:00,215.0,216.0,54.0,0.0,493.0,261.0
2021-02-09 00:00:00,121.0,246.0,51.0,0.0,668.0,242.0
2021-02-09 01:00:00,16.0,285.0,53.0,0.0,740.0,197.0
2021-02-09 02:00:00,0.0,285.0,56.0,0.0,851.0,163.0
2021-02-09 03:00:00,0.0,287.0,55.0,0.0,846.0,109.0
2021-02-09 04:00:00,0.0,286.0,54.0,0.0,848.0,84.0
2021-02-09 05:00:00,0.0,287.0,56.0,0.0,773.0,79.0
2021-02-09 06:00:00,0.0,282.0,54.0,0.0,654.0,81.0
2021-02-09 07:00:00,0.0,287.0,54.0,0.0,573.0,63.0
2021-02-09 08:00:00,0.0,288.0,54.0,0.0,536.0,32.0
2021-02-09 09:00:00,0.0,287.0,55.0,0.0,574.0,31.0
2021-02-09 10:00:00,0.0,269.0,53.0,0.0,564.0,15.0
2021-02-09 11:00:00,0.0,285.0,53.0,0.0,566.0,18.0
2021-02-09 12:00:00,0.0,286.0,53.0,0.0,726.0,25.0
2021-02-09 13:00:00,0.0,331.0,55.0,0.0,822.0,30.0
2021-02-09 14:00:00,0.0,429.0,52.0,0.0,830.0,26.0
2021-02-09 15:00:00,0.0,449.0,53.0,0.0,889.0,28.0
2021-02-09 16:00:00,7.0,446.0,52.0,0.0,797.0,48.0
2021-02-09 17:00:00,49.0,458.0,50.0,0.0,788.0,61.0
2021-02-09 18:00:00,106.0,333.0,32.0,0.0,730.0,52.0
2021-02-09 19:00:00,172.0,282.0,45.0,0.0,651.0,48.0
2021-02-09 20:00:00,197.0,285.0,51.0,0.0,565.0,53.0
2021-02-09 21:00:00,205.0,263.0,51.0,0.0,523.0,78.0
2021-02-09 22:00:00,208.0,251.0,53.0,0.0,531.0,121.0
2021-02-09 23:00:00,222.0,266.0,49.0,0.0,541.0,162.0
2021-02-10 00:00:00,156.0,281.0,50.0,0.0,692.0,138.0
2021-02-10 01:00:00,35.0,279.0,51.0,0.0,850.0,151.0
2021-02-10 02:00:00,0.0,285.0,52.0,0.0,893.0,193.0
