UTC time,nat_gas,coal,solar,hydro,biomass,unknown,wind 
2020-12-17 10:00,3682.0,845.0,476.0,3423.0,371.0,27.0,195.0
2020-12-17 11:00,3740.0,828.0,541.0,3418.0,373.0,28.0,202.0
2020-12-17 12:00,3635.0,739.0,548.0,3028.0,367.0,27.0,213.0
2020-12-17 13:00,3667.0,689.0,533.0,2616.0,372.0,27.0,225.0
2020-12-17 14:00,3751.0,722.0,437.0,2614.0,374.0,28.0,242.0
2020-12-17 15:00,3683.0,797.0,298.0,2361.0,378.0,30.0,241.0
2020-12-17 16:00,3720.0,793.0,92.0,3184.0,376.0,32.0,247.0
2020-12-17 17:00,3842.0,811.0,1.0,3379.0,391.0,31.0,280.0
2020-12-17 18:00,3643.0,953.0,0.0,3395.0,392.0,30.0,273.0
2020-12-17 19:00,3703.0,860.0,0.0,2603.0,395.0,31.0,288.0
2020-12-17 20:00,3772.0,812.0,0.0,2429.0,388.0,30.0,302.0
2020-12-17 21:00,3648.0,739.0,0.0,2115.0,389.0,30.0,312.0
2020-12-17 22:00,3333.0,668.0,0.0,1805.0,384.0,27.0,313.0
2020-12-17 23:00,3142.0,600.0,0.0,1792.0,393.0,29.0,334.0
2020-12-18 00:00,1952.0,594.0,0.0,1652.0,386.0,28.0,366.0
2020-12-18 01:00,1275.0,602.0,0.0,1445.0,386.0,30.0,426.0
2020-12-18 02:00,1168.0,600.0,0.0,1516.0,387.0,29.0,585.0
2020-12-18 03:00,1154.0,599.0,0.0,1409.0,383.0,29.0,660.0
2020-12-18 04:00,1175.0,598.0,0.0,1471.0,382.0,28.0,716.0
2020-12-18 05:00,1449.0,598.0,0.0,1425.0,373.0,29.0,830.0
2020-12-18 06:00,1972.0,600.0,0.0,2199.0,378.0,28.0,1001.0
2020-12-18 07:00,2250.0,599.0,1.0,2707.0,376.0,28.0,1154.0
2020-12-18 08:00,2268.0,599.0,79.0,2804.0,375.0,28.0,1458.0
2020-12-18 09:00,2283.0,599.0,234.0,2700.0,379.0,29.0,1775.0
2020-12-18 10:00,2299.0,599.0,332.0,2730.0,368.0,29.0,1815.0
2020-12-18 11:00,2299.0,599.0,356.0,2288.0,356.0,29.0,1706.0
2020-12-18 12:00,2276.0,598.0,385.0,1660.0,354.0,30.0,1643.0
2020-12-18 13:00,2259.0,593.0,354.0,1550.0,355.0,28.0,1813.0
2020-12-18 14:00,2266.0,508.0,342.0,1689.0,352.0,28.0,2021.0
2020-12-18 15:00,2287.0,508.0,211.0,1707.0,355.0,30.0,2141.0
2020-12-18 16:00,2383.0,337.0,55.0,2625.0,353.0,31.0,2339.0
2020-12-18 17:00,2380.0,314.0,1.0,3172.0,362.0,31.0,2661.0
2020-12-18 18:00,2294.0,219.0,0.0,2874.0,369.0,32.0,2979.0
2020-12-18 19:00,2314.0,51.0,0.0,2244.0,372.0,32.0,3287.0
2020-12-18 20:00,2322.0,34.0,0.0,2496.0,373.0,32.0,3412.0
2020-12-18 21:00,1725.0,34.0,0.0,2256.0,372.0,30.0,3476.0
2020-12-18 22:00,1107.0,34.0,0.0,2042.0,378.0,30.0,3648.0
2020-12-18 23:00,731.0,33.0,0.0,1905.0,389.0,31.0,3521.0
2020-12-19 00:00,512.0,33.0,0.0,1386.0,394.0,31.0,3443.0
2020-12-19 01:00,500.0,33.0,0.0,1116.0,400.0,31.0,3158.0
2020-12-19 02:00,492.0,34.0,0.0,1071.0,395.0,31.0,2487.0
2020-12-19 03:00,491.0,36.0,0.0,1058.0,402.0,32.0,1950.0
2020-12-19 04:00,491.0,34.0,0.0,1098.0,393.0,31.0,1674.0
2020-12-19 05:00,491.0,33.0,0.0,1384.0,376.0,29.0,1297.0
2020-12-19 06:00,491.0,33.0,0.0,1507.0,381.0,29.0,974.0
2020-12-19 07:00,496.0,33.0,0.0,1592.0,398.0,29.0,806.0
2020-12-19 08:00,607.0,33.0,5.0,1752.0,400.0,30.0,788.0
2020-12-19 09:00,866.0,30.0,29.0,1923.0,384.0,29.0,774.0
2020-12-19 10:00,1241.0,24.0,71.0,2049.0,380.0,31.0,681.0
2020-12-19 11:00,1256.0,22.0,99.0,2227.0,393.0,33.0,386.0
2020-12-19 12:00,1244.0,22.0,154.0,2240.0,401.0,35.0,392.0
2020-12-19 13:00,1144.0,21.0,157.0,2205.0,391.0,36.0,520.0
2020-12-19 14:00,1133.0,22.0,154.0,2309.0,377.0,35.0,797.0
2020-12-19 15:00,1125.0,22.0,103.0,2385.0,385.0,36.0,1007.0
2020-12-19 16:00,1152.0,21.0,26.0,2506.0,390.0,35.0,965.0
2020-12-19 17:00,1124.0,21.0,1.0,2740.0,389.0,37.0,997.0
2020-12-19 18:00,1187.0,21.0,0.0,3009.0,387.0,36.0,856.0
2020-12-19 19:00,1208.0,21.0,0.0,3156.0,393.0,36.0,722.0
2020-12-19 20:00,1200.0,19.0,0.0,3178.0,414.0,36.0,621.0
2020-12-19 21:00,1196.0,15.0,0.0,2712.0,424.0,37.0,535.0
2020-12-19 22:00,1104.0,15.0,0.0,2271.0,420.0,36.0,413.0
2020-12-19 23:00,780.0,16.0,0.0,2032.0,418.0,37.0,531.0
2020-12-20 00:00,567.0,15.0,0.0,1772.0,420.0,36.0,575.0
2020-12-20 01:00,449.0,15.0,0.0,1742.0,411.0,35.0,550.0
2020-12-20 02:00,445.0,15.0,0.0,1529.0,407.0,34.0,589.0
2020-12-20 03:00,444.0,15.0,0.0,1287.0,408.0,35.0,668.0
2020-12-20 04:00,442.0,15.0,0.0,1319.0,404.0,34.0,630.0
2020-12-20 05:00,438.0,15.0,0.0,1402.0,390.0,32.0,516.0
2020-12-20 06:00,440.0,15.0,0.0,1528.0,392.0,33.0,378.0
2020-12-20 07:00,440.0,15.0,0.0,1550.0,387.0,31.0,310.0
2020-12-20 08:00,441.0,15.0,47.0,1875.0,389.0,30.0,328.0
2020-12-20 09:00,439.0,15.0,190.0,1945.0,378.0,29.0,385.0
2020-12-20 10:00,436.0,15.0,326.0,1905.0,378.0,30.0,421.0
2020-12-20 11:00,435.0,14.0,404.0,2081.0,384.0,30.0,514.0
2020-12-20 12:00,436.0,14.0,453.0,1753.0,392.0,32.0,651.0
2020-12-20 13:00,432.0,14.0,452.0,1614.0,393.0,32.0,877.0
2020-12-20 14:00,429.0,14.0,384.0,1582.0,391.0,32.0,1010.0
2020-12-20 15:00,429.0,14.0,258.0,1796.0,383.0,30.0,1156.0
2020-12-20 16:00,431.0,14.0,70.0,2062.0,381.0,30.0,1339.0
2020-12-20 17:00,431.0,15.0,1.0,2553.0,378.0,29.0,1554.0
2020-12-20 18:00,433.0,18.0,0.0,2813.0,377.0,29.0,1764.0
2020-12-20 19:00,430.0,19.0,0.0,2546.0,379.0,28.0,1864.0
2020-12-20 20:00,429.0,20.0,0.0,2278.0,376.0,29.0,2027.0
2020-12-20 21:00,437.0,20.0,0.0,2109.0,383.0,29.0,2100.0
2020-12-20 22:00,447.0,20.0,0.0,1642.0,387.0,28.0,2147.0
2020-12-20 23:00,435.0,20.0,0.0,1514.0,387.0,29.0,2033.0
2020-12-21 00:00,421.0,22.0,0.0,1436.0,384.0,28.0,2030.0
2020-12-21 01:00,429.0,23.0,0.0,1351.0,381.0,28.0,2071.0
2020-12-21 02:00,429.0,12.0,0.0,1240.0,380.0,29.0,2033.0
2020-12-21 03:00,432.0,30.0,0.0,1134.0,384.0,30.0,1892.0
2020-12-21 04:00,560.0,81.0,0.0,1275.0,387.0,31.0,1762.0
2020-12-21 05:00,790.0,143.0,0.0,1698.0,381.0,30.0,1687.0
2020-12-21 06:00,1161.0,254.0,0.0,1847.0,385.0,30.0,1542.0
2020-12-21 07:00,1587.0,262.0,1.0,2564.0,381.0,30.0,1524.0
2020-12-21 08:00,1891.0,301.0,66.0,2715.0,388.0,32.0,1428.0
2020-12-21 09:00,1927.0,304.0,212.0,2545.0,393.0,34.0,1265.0
2020-12-21 10:00,1923.0,304.0,347.0,2435.0,413.0,36.0,1185.0
2020-12-21 11:00,1928.0,304.0,430.0,2351.0,412.0,36.0,1161.0
2020-12-21 12:00,1964.0,304.0,466.0,2440.0,399.0,34.0,1043.0
2020-12-21 13:00,2010.0,303.0,433.0,2212.0,391.0,33.0,936.0
2020-12-21 14:00,2026.0,305.0,375.0,2200.0,395.0,32.0,826.0
2020-12-21 15:00,1939.0,301.0,275.0,2184.0,394.0,33.0,759.0
2020-12-21 16:00,2018.0,305.0,89.0,2546.0,383.0,32.0,755.0
2020-12-21 17:00,2046.0,304.0,1.0,2824.0,381.0,33.0,726.0
2020-12-21 18:00,2019.0,304.0,0.0,2348.0,378.0,34.0,754.0
2020-12-21 19:00,1959.0,304.0,0.0,2409.0,385.0,33.0,787.0
2020-12-21 20:00,1939.0,303.0,0.0,2408.0,395.0,33.0,787.0
2020-12-21 21:00,1803.0,304.0,0.0,2351.0,405.0,33.0,797.0
2020-12-21 22:00,1310.0,292.0,0.0,2160.0,406.0,33.0,763.0
2020-12-21 23:00,1009.0,305.0,0.0,1845.0,409.0,33.0,830.0
2020-12-22 00:00,786.0,230.0,0.0,1438.0,406.0,34.0,768.0
2020-12-22 01:00,754.0,159.0,0.0,1512.0,407.0,34.0,796.0
2020-12-22 02:00,744.0,159.0,0.0,1268.0,406.0,34.0,920.0
2020-12-22 03:00,756.0,159.0,0.0,1014.0,410.0,34.0,1077.0
2020-12-22 04:00,778.0,159.0,0.0,981.0,406.0,33.0,1260.0
2020-12-22 05:00,881.0,228.0,0.0,1345.0,399.0,32.0,1325.0
2020-12-22 06:00,1133.0,302.0,0.0,1677.0,400.0,33.0,1369.0
2020-12-22 07:00,1385.0,299.0,1.0,1912.0,407.0,33.0,1414.0
2020-12-22 08:00,1560.0,305.0,88.0,1946.0,402.0,32.0,1551.0
2020-12-22 09:00,1571.0,305.0,300.0,1909.0,397.0,32.0,1708.0
2020-12-22 10:00,1557.0,305.0,449.0,1985.0,392.0,32.0,1768.0
2020-12-22 11:00,1555.0,304.0,495.0,1889.0,383.0,32.0,1730.0
2020-12-22 12:00,1515.0,303.0,519.0,1621.0,388.0,34.0,1699.0
2020-12-22 13:00,1377.0,304.0,507.0,1501.0,390.0,33.0,1683.0
2020-12-22 14:00,1407.0,303.0,429.0,1595.0,381.0,33.0,1713.0
2020-12-22 15:00,1563.0,305.0,258.0,1598.0,382.0,33.0,1692.0
2020-12-22 16:00,1584.0,304.0,79.0,1875.0,381.0,33.0,1627.0
2020-12-22 17:00,1598.0,302.0,1.0,2201.0,378.0,32.0,1660.0
2020-12-22 18:00,1591.0,300.0,0.0,2259.0,379.0,33.0,1693.0
2020-12-22 19:00,1649.0,299.0,0.0,2513.0,387.0,34.0,1859.0
2020-12-22 20:00,1627.0,286.0,0.0,2514.0,403.0,33.0,2032.0
2020-12-22 21:00,1305.0,288.0,0.0,2121.0,408.0,33.0,2050.0
2020-12-22 22:00,905.0,209.0,0.0,1746.0,402.0,33.0,1948.0
2020-12-22 23:00,724.0,132.0,0.0,1419.0,405.0,33.0,1918.0
2020-12-23 00:00,513.0,130.0,0.0,907.0,404.0,35.0,2000.0
2020-12-23 01:00,508.0,131.0,0.0,772.0,402.0,34.0,1971.0
2020-12-23 02:00,506.0,130.0,0.0,711.0,398.0,34.0,1969.0
2020-12-23 03:00,504.0,132.0,0.0,717.0,400.0,34.0,1981.0
2020-12-23 04:00,507.0,132.0,0.0,734.0,408.0,34.0,1877.0
2020-12-23 05:00,709.0,132.0,0.0,856.0,407.0,33.0,1712.0
2020-12-23 06:00,1048.0,217.0,0.0,1439.0,399.0,33.0,1588.0
2020-12-23 07:00,1377.0,303.0,0.0,1732.0,403.0,34.0,1482.0
2020-12-23 08:00,1608.0,304.0,20.0,2071.0,405.0,33.0,1189.0
2020-12-23 09:00,1648.0,305.0,84.0,2155.0,404.0,32.0,918.0
2020-12-23 10:00,1669.0,303.0,167.0,2314.0,404.0,33.0,694.0
2020-12-23 11:00,1665.0,303.0,217.0,2252.0,412.0,33.0,563.0
2020-12-23 12:00,1657.0,292.0,192.0,2131.0,412.0,34.0,560.0
2020-12-23 13:00,1632.0,256.0,242.0,1970.0,411.0,35.0,632.0
2020-12-23 14:00,1650.0,257.0,202.0,1808.0,404.0,33.0,659.0
2020-12-23 15:00,1611.0,259.0,113.0,1678.0,406.0,33.0,668.0
2020-12-23 16:00,1612.0,256.0,26.0,2152.0,407.0,34.0,745.0
2020-12-23 17:00,1660.0,260.0,1.0,2360.0,408.0,33.0,783.0
2020-12-23 18:00,1631.0,299.0,0.0,2287.0,412.0,34.0,884.0
2020-12-23 19:00,1589.0,304.0,0.0,2482.0,412.0,35.0,986.0
2020-12-23 20:00,1640.0,305.0,0.0,2577.0,412.0,34.0,1069.0
2020-12-23 21:00,1312.0,281.0,0.0,2400.0,407.0,33.0,1055.0
2020-12-23 22:00,945.0,243.0,0.0,2249.0,409.0,34.0,1101.0
2020-12-23 23:00,724.0,152.0,0.0,2070.0,409.0,34.0,1090.0
2020-12-24 00:00,497.0,41.0,0.0,1322.0,413.0,34.0,1115.0
2020-12-24 01:00,488.0,26.0,0.0,1142.0,414.0,35.0,1291.0
2020-12-24 02:00,483.0,26.0,0.0,840.0,415.0,35.0,1384.0
2020-12-24 03:00,480.0,26.0,0.0,749.0,414.0,35.0,1546.0
2020-12-24 04:00,470.0,27.0,0.0,735.0,414.0,34.0,1687.0
2020-12-24 05:00,465.0,27.0,0.0,771.0,409.0,33.0,1883.0
2020-12-24 06:00,469.0,28.0,0.0,946.0,414.0,34.0,1973.0
2020-12-24 07:00,591.0,27.0,0.0,1330.0,416.0,34.0,2032.0
2020-12-24 08:00,603.0,25.0,50.0,1809.0,414.0,34.0,2087.0
2020-12-24 09:00,608.0,24.0,209.0,1816.0,404.0,33.0,2110.0
2020-12-24 10:00,605.0,23.0,370.0,1935.0,404.0,32.0,1784.0
2020-12-24 11:00,601.0,23.0,503.0,1707.0,409.0,34.0,1515.0
2020-12-24 12:00,600.0,23.0,540.0,1669.0,414.0,34.0,1482.0
2020-12-24 13:00,599.0,23.0,515.0,1322.0,411.0,34.0,1611.0
2020-12-24 14:00,594.0,23.0,392.0,1401.0,406.0,33.0,1644.0
2020-12-24 15:00,587.0,21.0,218.0,1827.0,405.0,31.0,1646.0
2020-12-24 16:00,591.0,20.0,58.0,2136.0,405.0,33.0,1695.0
2020-12-24 17:00,594.0,19.0,1.0,2878.0,403.0,33.0,2039.0
2020-12-24 18:00,592.0,18.0,0.0,2506.0,404.0,32.0,2433.0
2020-12-24 19:00,587.0,18.0,0.0,1707.0,397.0,33.0,2819.0
2020-12-24 20:00,567.0,18.0,0.0,1120.0,394.0,33.0,3031.0
2020-12-24 21:00,553.0,18.0,0.0,1428.0,394.0,33.0,3130.0
2020-12-24 22:00,545.0,17.0,0.0,1359.0,394.0,34.0,3202.0
2020-12-24 23:00,537.0,18.0,0.0,1145.0,394.0,34.0,3313.0
2020-12-25 00:00,440.0,18.0,0.0,1098.0,392.0,34.0,3377.0
2020-12-25 01:00,435.0,18.0,0.0,982.0,391.0,33.0,3422.0
2020-12-25 02:00,437.0,17.0,0.0,773.0,393.0,33.0,3506.0
2020-12-25 03:00,435.0,17.0,0.0,736.0,391.0,32.0,3585.0
2020-12-25 04:00,436.0,17.0,0.0,621.0,391.0,32.0,3651.0
2020-12-25 05:00,436.0,17.0,0.0,815.0,388.0,32.0,3689.0
2020-12-25 06:00,437.0,17.0,0.0,893.0,389.0,34.0,3758.0
2020-12-25 07:00,439.0,17.0,0.0,874.0,392.0,34.0,3832.0
2020-12-25 08:00,443.0,17.0,59.0,877.0,397.0,33.0,3894.0
2020-12-25 09:00,442.0,17.0,216.0,937.0,400.0,34.0,3716.0
2020-12-25 10:00,438.0,17.0,399.0,1034.0,400.0,33.0,3535.0
2020-12-25 11:00,434.0,17.0,499.0,957.0,394.0,32.0,3377.0
2020-12-25 12:00,431.0,17.0,526.0,747.0,390.0,33.0,3198.0
2020-12-25 13:00,429.0,17.0,491.0,585.0,386.0,31.0,3024.0
2020-12-25 14:00,428.0,17.0,427.0,585.0,391.0,30.0,2971.0
2020-12-25 15:00,427.0,17.0,276.0,608.0,391.0,31.0,2943.0
2020-12-25 16:00,430.0,17.0,82.0,627.0,395.0,33.0,3000.0
2020-12-25 17:00,433.0,17.0,1.0,896.0,394.0,33.0,3305.0
2020-12-25 18:00,437.0,17.0,0.0,931.0,396.0,33.0,3437.0
2020-12-25 19:00,438.0,17.0,0.0,1006.0,396.0,33.0,3583.0
2020-12-25 20:00,441.0,17.0,0.0,1060.0,398.0,33.0,3731.0
2020-12-25 21:00,440.0,17.0,0.0,980.0,396.0,33.0,3940.0
2020-12-25 22:00,444.0,18.0,0.0,996.0,396.0,34.0,3913.0
2020-12-25 23:00,444.0,18.0,0.0,985.0,396.0,34.0,3868.0
2020-12-26 00:00,441.0,17.0,0.0,974.0,391.0,34.0,3818.0
2020-12-26 01:00,443.0,17.0,0.0,777.0,391.0,32.0,3715.0
2020-12-26 02:00,443.0,17.0,0.0,764.0,388.0,31.0,3573.0
2020-12-26 03:00,442.0,17.0,0.0,747.0,390.0,32.0,3380.0
2020-12-26 04:00,443.0,17.0,0.0,729.0,392.0,33.0,3097.0
2020-12-26 05:00,442.0,17.0,0.0,712.0,387.0,31.0,2893.0
2020-12-26 06:00,446.0,17.0,0.0,775.0,388.0,33.0,2920.0
2020-12-26 07:00,452.0,17.0,1.0,789.0,386.0,31.0,2863.0
2020-12-26 08:00,455.0,17.0,98.0,1028.0,384.0,26.0,2733.0
2020-12-26 09:00,507.0,17.0,347.0,946.0,381.0,27.0,2628.0
2020-12-26 10:00,557.0,17.0,515.0,1081.0,375.0,26.0,2320.0
2020-12-26 11:00,561.0,17.0,582.0,1109.0,371.0,24.0,1926.0
2020-12-26 12:00,558.0,17.0,597.0,1067.0,372.0,26.0,1335.0
2020-12-26 13:00,469.0,17.0,582.0,836.0,373.0,25.0,971.0
2020-12-26 14:00,459.0,16.0,520.0,938.0,376.0,26.0,832.0
2020-12-26 15:00,461.0,16.0,377.0,1145.0,379.0,25.0,772.0
2020-12-26 16:00,467.0,16.0,129.0,1335.0,377.0,25.0,707.0
2020-12-26 17:00,471.0,17.0,2.0,2150.0,371.0,26.0,933.0
2020-12-26 18:00,508.0,18.0,0.0,2248.0,373.0,25.0,1144.0
2020-12-26 19:00,530.0,18.0,0.0,2448.0,358.0,25.0,1359.0
2020-12-26 20:00,531.0,17.0,0.0,2462.0,355.0,25.0,1387.0
2020-12-26 21:00,532.0,17.0,0.0,2520.0,360.0,25.0,1117.0
2020-12-26 22:00,455.0,17.0,0.0,1945.0,376.0,26.0,752.0
2020-12-26 23:00,422.0,17.0,0.0,1469.0,376.0,27.0,523.0
2020-12-27 00:00,408.0,17.0,0.0,1279.0,366.0,26.0,404.0
2020-12-27 01:00,408.0,17.0,0.0,1164.0,365.0,27.0,215.0
2020-12-27 02:00,406.0,17.0,0.0,952.0,365.0,26.0,221.0
2020-12-27 03:00,406.0,17.0,0.0,966.0,358.0,24.0,399.0
2020-12-27 04:00,406.0,17.0,0.0,775.0,367.0,25.0,616.0
2020-12-27 05:00,403.0,17.0,0.0,670.0,367.0,25.0,928.0
2020-12-27 06:00,402.0,17.0,0.0,712.0,366.0,25.0,1229.0
2020-12-27 07:00,407.0,18.0,1.0,637.0,367.0,26.0,1514.0
2020-12-27 08:00,407.0,18.0,98.0,721.0,367.0,25.0,1938.0
2020-12-27 09:00,402.0,18.0,332.0,819.0,365.0,25.0,2125.0
2020-12-27 10:00,399.0,17.0,483.0,848.0,367.0,26.0,2351.0
2020-12-27 11:00,398.0,12.0,533.0,943.0,367.0,27.0,2609.0
2020-12-27 12:00,397.0,11.0,545.0,856.0,369.0,26.0,2936.0
2020-12-27 13:00,396.0,11.0,505.0,761.0,369.0,26.0,3154.0
2020-12-27 14:00,394.0,11.0,407.0,706.0,365.0,25.0,3477.0
2020-12-27 15:00,392.0,11.0,258.0,756.0,370.0,25.0,3732.0
2020-12-27 16:00,391.0,11.0,89.0,803.0,366.0,25.0,3832.0
2020-12-27 17:00,389.0,11.0,2.0,1202.0,363.0,25.0,3963.0
2020-12-27 18:00,389.0,11.0,0.0,1717.0,366.0,26.0,4013.0
2020-12-27 19:00,390.0,11.0,0.0,2063.0,365.0,25.0,4194.0
2020-12-27 20:00,394.0,11.0,0.0,1879.0,370.0,28.0,4237.0
2020-12-27 21:00,392.0,11.0,0.0,1580.0,365.0,26.0,4162.0
2020-12-27 22:00,398.0,11.0,0.0,1195.0,362.0,26.0,4152.0
2020-12-27 23:00,399.0,11.0,0.0,794.0,358.0,25.0,4138.0
2020-12-28 00:00,394.0,11.0,0.0,582.0,359.0,26.0,4070.0
2020-12-28 01:00,388.0,12.0,0.0,503.0,347.0,24.0,3952.0
2020-12-28 02:00,387.0,11.0,0.0,451.0,349.0,23.0,4015.0
2020-12-28 03:00,383.0,11.0,0.0,434.0,340.0,22.0,3968.0
2020-12-28 04:00,382.0,11.0,0.0,446.0,334.0,21.0,3872.0
2020-12-28 05:00,391.0,11.0,0.0,636.0,339.0,22.0,3766.0
2020-12-28 06:00,413.0,11.0,0.0,705.0,343.0,22.0,3696.0
2020-12-28 07:00,538.0,11.0,0.0,1096.0,345.0,25.0,3384.0
2020-12-28 08:00,564.0,10.0,24.0,1202.0,342.0,24.0,3245.0
2020-12-28 09:00,573.0,11.0,123.0,1437.0,344.0,25.0,3085.0
2020-12-28 10:00,570.0,11.0,211.0,1534.0,346.0,26.0,2903.0
2020-12-28 11:00,576.0,11.0,316.0,1639.0,346.0,25.0,2834.0
2020-12-28 12:00,580.0,11.0,377.0,1344.0,348.0,24.0,3047.0
2020-12-28 13:00,571.0,11.0,327.0,1241.0,351.0,26.0,3279.0
2020-12-28 14:00,570.0,11.0,250.0,1313.0,351.0,28.0,3239.0
2020-12-28 15:00,573.0,11.0,190.0,1327.0,356.0,28.0,3244.0
2020-12-28 16:00,655.0,11.0,62.0,1517.0,352.0,28.0,3167.0
2020-12-28 17:00,703.0,12.0,1.0,2260.0,363.0,28.0,3177.0
2020-12-28 18:00,808.0,11.0,0.0,2346.0,359.0,30.0,3149.0
2020-12-28 19:00,794.0,11.0,0.0,2634.0,363.0,30.0,3061.0
2020-12-28 20:00,721.0,11.0,0.0,2542.0,365.0,30.0,2995.0
2020-12-28 21:00,580.0,11.0,0.0,2020.0,367.0,30.0,2812.0
2020-12-28 22:00,577.0,11.0,0.0,1687.0,364.0,30.0,2635.0
2020-12-28 23:00,569.0,11.0,0.0,1094.0,366.0,30.0,2482.0
2020-12-29 00:00,452.0,11.0,0.0,1288.0,367.0,30.0,2189.0
2020-12-29 01:00,442.0,11.0,0.0,865.0,364.0,28.0,2347.0
2020-12-29 02:00,440.0,11.0,0.0,769.0,362.0,30.0,2357.0
2020-12-29 03:00,438.0,11.0,0.0,772.0,363.0,28.0,2700.0
2020-12-29 04:00,437.0,11.0,0.0,842.0,363.0,28.0,2941.0
2020-12-29 05:00,439.0,11.0,0.0,906.0,363.0,28.0,3148.0
2020-12-29 06:00,480.0,11.0,0.0,1025.0,359.0,27.0,2970.0
2020-12-29 07:00,631.0,11.0,0.0,2113.0,360.0,27.0,2783.0
2020-12-29 08:00,704.0,11.0,34.0,2360.0,357.0,27.0,2580.0
2020-12-29 09:00,870.0,11.0,148.0,2458.0,359.0,27.0,2363.0
2020-12-29 10:00,917.0,11.0,290.0,2629.0,357.0,26.0,2214.0
2020-12-29 11:00,1027.0,11.0,339.0,2062.0,361.0,32.0,2071.0
2020-12-29 12:00,1137.0,11.0,376.0,1776.0,368.0,35.0,2167.0
2020-12-29 13:00,1013.0,11.0,322.0,1723.0,372.0,36.0,2251.0
2020-12-29 14:00,959.0,11.0,308.0,1601.0,367.0,35.0,2346.0
2020-12-29 15:00,1094.0,11.0,254.0,2194.0,370.0,36.0,2450.0
2020-12-29 16:00,1190.0,11.0,84.0,2631.0,372.0,37.0,2313.0
2020-12-29 17:00,1366.0,11.0,2.0,2865.0,374.0,35.0,2370.0
2020-12-29 18:00,1559.0,11.0,0.0,2601.0,377.0,36.0,2433.0
2020-12-29 19:00,1425.0,11.0,0.0,2531.0,376.0,37.0,2398.0
2020-12-29 20:00,1440.0,11.0,0.0,2116.0,375.0,37.0,2232.0
2020-12-29 21:00,1290.0,11.0,0.0,2024.0,379.0,37.0,2050.0
2020-12-29 22:00,1053.0,11.0,0.0,1852.0,370.0,35.0,1855.0
2020-12-29 23:00,955.0,11.0,0.0,1217.0,377.0,37.0,1673.0
2020-12-30 00:00,831.0,11.0,0.0,796.0,383.0,37.0,1482.0
2020-12-30 01:00,719.0,11.0,0.0,768.0,379.0,37.0,1336.0
2020-12-30 02:00,672.0,11.0,0.0,663.0,381.0,36.0,1091.0
2020-12-30 03:00,670.0,11.0,0.0,711.0,384.0,36.0,1124.0
2020-12-30 04:00,781.0,11.0,0.0,830.0,382.0,36.0,1012.0
2020-12-30 05:00,755.0,11.0,0.0,1100.0,380.0,36.0,1099.0
2020-12-30 06:00,782.0,11.0,0.0,1294.0,382.0,36.0,1172.0
2020-12-30 07:00,1057.0,12.0,1.0,1806.0,385.0,36.0,1184.0
2020-12-30 08:00,1132.0,11.0,88.0,2043.0,386.0,35.0,1110.0
2020-12-30 09:00,1206.0,11.0,304.0,2289.0,374.0,36.0,905.0
2020-12-30 10:00,1288.0,11.0,464.0,2060.0,370.0,36.0,711.0
2020-12-30 11:00,1380.0,11.0,540.0,1854.0,371.0,37.0,792.0
2020-12-30 12:00,1367.0,11.0,540.0,1999.0,370.0,37.0,967.0
2020-12-30 13:00,1430.0,10.0,490.0,1979.0,379.0,36.0,1067.0
2020-12-30 14:00,1246.0,10.0,420.0,1880.0,377.0,35.0,1013.0
2020-12-30 15:00,1515.0,10.0,301.0,1978.0,376.0,37.0,868.0
2020-12-30 16:00,1515.0,10.0,104.0,2236.0,380.0,37.0,808.0
2020-12-30 17:00,1582.0,10.0,3.0,2948.0,377.0,35.0,720.0
2020-12-30 18:00,1585.0,10.0,0.0,2423.0,382.0,37.0,745.0
2020-12-30 19:00,1581.0,10.0,0.0,2171.0,384.0,37.0,855.0
2020-12-30 20:00,1578.0,10.0,0.0,2082.0,383.0,37.0,945.0
2020-12-30 21:00,1557.0,10.0,0.0,1803.0,394.0,37.0,1020.0
2020-12-30 22:00,1277.0,10.0,0.0,1435.0,401.0,37.0,1140.0
2020-12-30 23:00,1081.0,10.0,0.0,1399.0,403.0,39.0,1283.0
2020-12-31 00:00,832.0,11.0,0.0,1196.0,398.0,38.0,1417.0
2020-12-31 01:00,632.0,11.0,0.0,898.0,391.0,37.0,1496.0
2020-12-31 02:00,471.0,11.0,0.0,680.0,380.0,31.0,1520.0
2020-12-31 03:00,469.0,10.0,0.0,698.0,381.0,34.0,1687.0
2020-12-31 04:00,463.0,10.0,0.0,848.0,382.0,32.0,1870.0
2020-12-31 05:00,461.0,10.0,0.0,854.0,383.0,32.0,2104.0
2020-12-31 06:00,467.0,10.0,0.0,1135.0,380.0,32.0,2307.0
2020-12-31 07:00,563.0,10.0,0.0,1411.0,385.0,33.0,2473.0
2020-12-31 08:00,572.0,10.0,64.0,1717.0,384.0,35.0,2502.0
2020-12-31 09:00,587.0,10.0,217.0,1852.0,376.0,34.0,2590.0
2020-12-31 10:00,595.0,10.0,334.0,1946.0,378.0,34.0,2704.0
2020-12-31 11:00,595.0,10.0,361.0,1919.0,388.0,35.0,2803.0
2020-12-31 12:00,595.0,10.0,323.0,1598.0,385.0,35.0,3082.0
2020-12-31 13:00,594.0,10.0,304.0,1494.0,391.0,35.0,3322.0
2020-12-31 14:00,586.0,10.0,268.0,1641.0,386.0,34.0,3276.0
