,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,avg_wind_production_forecast
10961,04/01/2020 17:00:00,2020-04-01 13:00:00,325.15,0,5017,2093,0,978,138,166,420.75446
10962,04/01/2020 18:00:00,2020-04-01 14:00:00,321.13,0,4847,2084,0,977,132,201,445.96304
10963,04/01/2020 19:00:00,2020-04-01 15:00:00,316.69,0,4704,2090,0,1020,108,227,444.8814
10964,04/01/2020 20:00:00,2020-04-01 16:00:00,315.07,0,4666,2090,0,1026,88,255,452.15143
10965,04/01/2020 21:00:00,2020-04-01 17:00:00,326.13,0,4703,1520,0,1303,74,270,451.03497
10966,04/01/2020 22:00:00,2020-04-01 18:00:00,348.19,0,5630,864,0,1821,40,310,460.9175
10967,04/01/2020 23:00:00,2020-04-01 19:00:00,356,0,6065,865,0,1749,16,369,465.25006
10968,04/02/2020 00:00:00,2020-04-01 20:00:00,355.29,0,6337,867,6,1882,1,405,484.80225
10969,04/02/2020 01:00:00,2020-04-01 21:00:00,349.75,0,5984,852,11,1838,0,467,487.29498
10970,04/02/2020 02:00:00,2020-04-01 22:00:00,353.99,0,5436,847,1,1450,0,497,507.64856
10971,04/02/2020 03:00:00,2020-04-01 23:00:00,351.49,0,4769,844,0,1242,0,477,518.33325
10972,04/02/2020 04:00:00,2020-04-02 00:00:00,353.69,0,4520,865,1,1052,0,488,553.69073
10973,04/02/2020 05:00:00,2020-04-02 01:00:00,351.96,0,4182,853,14,964,0,483,580.09375
10974,04/02/2020 06:00:00,2020-04-02 02:00:00,339.26,0,3710,858,2,944,0,549,599.70856
10975,04/02/2020 07:00:00,2020-04-02 03:00:00,332.63,0,3589,860,0,954,0,623,627.34393
10976,04/02/2020 08:00:00,2020-04-02 04:00:00,322.54,0,3373,858,0,966,0,707,631.884
10977,04/02/2020 09:00:00,2020-04-02 05:00:00,316.68,0,3386,869,0,1009,0,776,650.62286
10978,04/02/2020 10:00:00,2020-04-02 06:00:00,325.96,0,3826,878,0,1007,0,823,660.7539
10979,04/02/2020 11:00:00,2020-04-02 07:00:00,319,0,4165,878,0,1355,0,842,668.1336
10980,04/02/2020 12:00:00,2020-04-02 08:00:00,322.53,0,4675,868,0,1546,10,842,656.1754
10981,04/02/2020 13:00:00,2020-04-02 09:00:00,333.5,0,5089,862,0,1502,28,788,677.5372
10982,04/02/2020 14:00:00,2020-04-02 10:00:00,336.98,0,5040,854,9,1337,70,807,666.53845
10983,04/02/2020 15:00:00,2020-04-02 11:00:00,344.41,0,5055,856,0,1083,106,813,670.8327
10984,04/02/2020 16:00:00,2020-04-02 12:00:00,342.78,0,4814,858,0,970,129,825,666.03955
10985,04/02/2020 17:00:00,2020-04-02 13:00:00,344.98,0,5005,867,0,979,133,831,668.1497
10986,04/02/2020 18:00:00,2020-04-02 14:00:00,351.17,0,5380,869,0,997,115,841,667.4396
10987,04/02/2020 19:00:00,2020-04-02 15:00:00,352.18,0,5409,865,0,994,87,865,663.93774
10988,04/02/2020 20:00:00,2020-04-02 16:00:00,346.8,0,5163,862,0,991,62,923,645.3542
10989,04/02/2020 21:00:00,2020-04-02 17:00:00,353.14,1,5651,874,0,1008,44,958,633.01953
10990,04/02/2020 22:00:00,2020-04-02 18:00:00,350.76,3,6080,876,0,1333,25,913,615.0036
10991,04/02/2020 23:00:00,2020-04-02 19:00:00,339.38,5,6064,864,0,1674,11,929,611.333
10992,04/03/2020 00:00:00,2020-04-02 20:00:00,339.53,7,6121,867,0,1707,5,933,931.94
10993,04/03/2020 01:00:00,2020-04-02 21:00:00,341.58,3,5930,857,0,1558,2,922,913.18225
10994,04/03/2020 02:00:00,2020-04-02 22:00:00,341.74,0,5401,865,0,1283,0,936,919.75183
10995,04/03/2020 03:00:00,2020-04-02 23:00:00,333.72,0,4723,852,0,1182,0,923,923.52997
10996,04/03/2020 04:00:00,2020-04-03 00:00:00,338.41,0,4445,859,0,897,0,940,934.5729
10997,04/03/2020 05:00:00,2020-04-03 01:00:00,337.26,0,4460,868,0,882,0,985,930.39844
10998,04/03/2020 06:00:00,2020-04-03 02:00:00,331.65,0,4149,859,0,866,0,974,941.7724
10999,04/03/2020 07:00:00,2020-04-03 03:00:00,330.47,0,4109,872,0,877,0,967,953.62103
11000,04/03/2020 08:00:00,2020-04-03 04:00:00,334.11,0,4266,864,0,870,0,953,928.0906
11001,04/03/2020 09:00:00,2020-04-03 05:00:00,333,0,4283,871,0,898,0,959,934.58215
11002,04/03/2020 10:00:00,2020-04-03 06:00:00,340.94,0,4838,878,0,952,0,964,924.3806
11003,04/03/2020 11:00:00,2020-04-03 07:00:00,343.36,0,5400,876,0,1145,0,968,918.7319
11004,04/03/2020 12:00:00,2020-04-03 08:00:00,346.1,0,5684,873,0,1179,6,981,887.95
11005,04/03/2020 13:00:00,2020-04-03 09:00:00,349.9,0,5905,867,0,1188,14,965,900.3234
11006,04/03/2020 14:00:00,2020-04-03 10:00:00,360.44,0,6547,869,0,1150,23,948,895.0058
11007,04/03/2020 15:00:00,2020-04-03 11:00:00,368.06,1,6880,868,0,1029,31,936,882.51874
11008,04/03/2020 16:00:00,2020-04-03 12:00:00,370.09,1,7066,870,0,1028,39,944,865.8217
11009,04/03/2020 17:00:00,2020-04-03 13:00:00,370.57,0,7113,867,0,1024,48,955,890.3342
11010,04/03/2020 18:00:00,2020-04-03 14:00:00,369.83,0,6944,862,0,973,49,977,896.5738
11011,04/03/2020 19:00:00,2020-04-03 15:00:00,367.76,0,6672,864,0,937,54,958,896.53595
11012,04/03/2020 20:00:00,2020-04-03 16:00:00,367.08,0,6595,867,0,934,50,954,887.74567
11013,04/03/2020 21:00:00,2020-04-03 17:00:00,363.14,0,6635,870,0,1088,37,938,879.52545
11014,04/03/2020 22:00:00,2020-04-03 18:00:00,360.48,0,6511,860,0,1135,20,948,867.478
11015,04/03/2020 23:00:00,2020-04-03 19:00:00,357.58,1,6565,868,0,1295,5,907,865.8126
11016,04/04/2020 00:00:00,2020-04-03 20:00:00,361.43,0,6776,868,0,1299,0,873,947.4822
11017,04/04/2020 01:00:00,2020-04-03 21:00:00,360.19,0,6525,863,0,1229,0,883,932.1001
11018,04/04/2020 02:00:00,2020-04-03 22:00:00,357.57,0,5877,859,0,1091,0,852,938.95404
11019,04/04/2020 03:00:00,2020-04-03 23:00:00,357.47,0,5373,865,0,967,0,787,941.761
11020,04/04/2020 04:00:00,2020-04-04 00:00:00,351.41,0,4726,863,0,933,0,709,949.21106
11021,04/04/2020 05:00:00,2020-04-04 01:00:00,342.27,0,4078,861,0,925,0,645,940.9988
11022,04/04/2020 06:00:00,2020-04-04 02:00:00,338.74,0,3773,862,0,890,0,617,930.7102
11023,04/04/2020 07:00:00,2020-04-04 03:00:00,341.47,0,3721,864,0,907,0,518,935.89984
11024,04/04/2020 08:00:00,2020-04-04 04:00:00,339.44,0,3569,860,0,950,0,446,897.30365
11025,04/04/2020 09:00:00,2020-04-04 05:00:00,344.07,0,3692,868,0,974,0,388,885.6043
11026,04/04/2020 10:00:00,2020-04-04 06:00:00,343.73,0,3625,863,0,1021,0,325,851.76215
11027,04/04/2020 11:00:00,2020-04-04 07:00:00,342.81,2,3814,867,0,1154,1,303,824.09094
11028,04/04/2020 12:00:00,2020-04-04 08:00:00,340.52,0,4008,868,0,1296,9,289,760.14825
11029,04/04/2020 13:00:00,2020-04-04 09:00:00,355.6,0,4512,868,0,1196,30,256,723.37775
11030,04/04/2020 14:00:00,2020-04-04 10:00:00,360.57,0,4871,868,0,1270,53,182,689.93915
11031,04/04/2020 15:00:00,2020-04-04 11:00:00,361.24,0,4882,867,0,1280,66,146,635.54083
11032,04/04/2020 16:00:00,2020-04-04 12:00:00,359.41,0,4668,862,0,1268,76,121,593.32135
11033,04/04/2020 17:00:00,2020-04-04 13:00:00,359.14,1,4363,862,0,1134,100,112,549.1233
11034,04/04/2020 18:00:00,2020-04-04 14:00:00,355.34,0,4107,860,0,1130,113,85,518.9271
11035,04/04/2020 19:00:00,2020-04-04 15:00:00,355.63,0,4010,864,0,1106,118,62,478.91193
11036,04/04/2020 20:00:00,2020-04-04 16:00:00,359.27,0,4126,866,0,1115,99,44,406.09308
11037,04/04/2020 21:00:00,2020-04-04 17:00:00,360.62,0,4367,867,0,1198,78,48,384.4764
11038,04/04/2020 22:00:00,2020-04-04 18:00:00,364,0,5183,867,0,1467,36,54,378.01016
11039,04/04/2020 23:00:00,2020-04-04 19:00:00,362.83,1,5594,865,0,1688,10,55,352.8215
11040,04/05/2020 00:00:00,2020-04-04 20:00:00,358.87,0,5862,870,0,1901,0,78,112.24892
11041,04/05/2020 01:00:00,2020-04-04 21:00:00,359.11,0,5681,856,0,1800,0,103,113.6438
11042,04/05/2020 02:00:00,2020-04-04 22:00:00,358.8,0,5226,853,0,1591,0,127,114.24972
11043,04/05/2020 03:00:00,2020-04-04 23:00:00,368.93,0,4943,855,0,1262,0,85,107.27583
11044,04/05/2020 04:00:00,2020-04-05 00:00:00,365.29,0,4262,853,0,1133,0,42,110.47341
11045,04/05/2020 05:00:00,2020-04-05 01:00:00,354.07,0,3797,864,0,1183,0,25,107.22521
11046,04/05/2020 06:00:00,2020-04-05 02:00:00,349.45,0,3581,862,0,1151,0,17,103.42545
11047,04/05/2020 07:00:00,2020-04-05 03:00:00,350.88,0,3650,864,0,1130,0,10,107.390495
11048,04/05/2020 08:00:00,2020-04-05 04:00:00,351.25,0,3605,862,0,1104,0,8,95.07302
11049,04/05/2020 09:00:00,2020-04-05 05:00:00,349.15,1,3547,861,0,1115,0,12,102.86433
11050,04/05/2020 10:00:00,2020-04-05 06:00:00,348.35,0,3624,868,0,1159,0,11,95.714745
11051,04/05/2020 11:00:00,2020-04-05 07:00:00,356.73,0,4025,868,0,1173,0,8,91.80528
11052,04/05/2020 12:00:00,2020-04-05 08:00:00,360.19,0,4163,863,5,1163,7,7,85.14362
11053,04/05/2020 13:00:00,2020-04-05 09:00:00,360.85,0,4328,867,6,1190,24,7,89.00717
11054,04/05/2020 14:00:00,2020-04-05 10:00:00,359.48,0,4442,861,0,1241,51,8,85.41081
11055,04/05/2020 15:00:00,2020-04-05 11:00:00,343.84,0,4126,865,0,1397,88,16,87.0534
11056,04/05/2020 16:00:00,2020-04-05 12:00:00,336.46,0,3923,863,0,1428,100,37,89.30298
11057,04/05/2020 17:00:00,2020-04-05 13:00:00,349.75,0,4196,862,0,1261,104,40,88.76491
11058,04/05/2020 18:00:00,2020-04-05 14:00:00,348.81,0,4143,860,0,1247,92,56,94.68887
11059,04/05/2020 19:00:00,2020-04-05 15:00:00,349.32,0,4113,859,0,1212,94,61,96.99452
11060,04/05/2020 20:00:00,2020-04-05 16:00:00,351.36,0,4212,866,0,1187,77,92,96.78781
11061,04/05/2020 21:00:00,2020-04-05 17:00:00,353.62,0,4771,874,0,1358,48,137,97.33051
11062,04/05/2020 22:00:00,2020-04-05 18:00:00,350.12,0,5379,873,0,1666,23,196,106.54556
11063,04/05/2020 23:00:00,2020-04-05 19:00:00,341,0,5555,859,0,1922,5,296,104.80175
11064,04/06/2020 00:00:00,2020-04-05 20:00:00,342.34,0,5605,863,0,1819,0,395,454.47855
11065,04/06/2020 01:00:00,2020-04-05 21:00:00,336.12,0,5240,855,0,1704,0,518,449.6405
11066,04/06/2020 02:00:00,2020-04-05 22:00:00,334.96,0,4767,852,0,1396,0,598,453.93826
11067,04/06/2020 03:00:00,2020-04-05 23:00:00,326.91,0,4243,854,0,1277,0,638,449.91425
11068,04/06/2020 04:00:00,2020-04-06 00:00:00,318.22,0,3739,856,0,1156,0,666,456.0755
11069,04/06/2020 05:00:00,2020-04-06 01:00:00,310.28,0,3562,859,0,1198,0,676,461.4214
11070,04/06/2020 06:00:00,2020-04-06 02:00:00,305.31,0,3367,859,0,1161,0,693,467.42758
11071,04/06/2020 07:00:00,2020-04-06 03:00:00,297.24,0,3223,861,0,1133,0,798,471.0506
11072,04/06/2020 08:00:00,2020-04-06 04:00:00,284.97,0,3002,864,0,1239,0,816,467.5164
11073,04/06/2020 09:00:00,2020-04-06 05:00:00,296.5,0,3351,870,0,1252,0,790,475.60236
11074,04/06/2020 10:00:00,2020-04-06 06:00:00,305.84,0,3558,869,0,1244,0,706,476.9749
11075,04/06/2020 11:00:00,2020-04-06 07:00:00,318.02,0,4248,873,0,1363,1,701,474.33258
11076,04/06/2020 12:00:00,2020-04-06 08:00:00,307.7,0,4639,870,0,1888,23,689,469.7541
11077,04/06/2020 13:00:00,2020-04-06 09:00:00,318.39,0,4614,848,0,1596,80,609,479.88644
11078,04/06/2020 14:00:00,2020-04-06 10:00:00,317.94,0,4199,853,0,1283,137,631,474.7439
11079,04/06/2020 15:00:00,2020-04-06 11:00:00,313.91,0,3909,861,0,1150,160,661,473.33603
11080,04/06/2020 16:00:00,2020-04-06 12:00:00,318.38,0,4089,864,0,1131,165,670,469.72418
11081,04/06/2020 17:00:00,2020-04-06 13:00:00,313.17,0,3996,862,0,1133,165,744,475.5039
11082,04/06/2020 18:00:00,2020-04-06 14:00:00,306.12,0,3836,862,0,1136,165,825,472.33047
11083,04/06/2020 19:00:00,2020-04-06 15:00:00,301.24,0,3779,860,0,1167,163,882,468.80304
11084,04/06/2020 20:00:00,2020-04-06 16:00:00,292.34,0,3541,860,0,1177,153,946,457.02142
11085,04/06/2020 21:00:00,2020-04-06 17:00:00,298.05,0,3892,872,0,1252,122,995,456.36505
11086,04/06/2020 22:00:00,2020-04-06 18:00:00,312,0,4553,867,0,1362,64,997,443.35687
11087,04/06/2020 23:00:00,2020-04-06 19:00:00,318.99,0,5183,867,0,1589,19,987,443.88983
11088,04/07/2020 00:00:00,2020-04-06 20:00:00,306.81,0,5308,865,0,2217,0,865,1011.63873
11089,04/07/2020 01:00:00,2020-04-06 21:00:00,313.31,0,5255,852,0,2000,0,857,970.4892
11090,04/07/2020 02:00:00,2020-04-06 22:00:00,332,0,5112,853,0,1463,0,770,911.10406
11091,04/07/2020 03:00:00,2020-04-06 23:00:00,322.68,0,4320,856,0,1386,0,663,876.77625
11092,04/07/2020 04:00:00,2020-04-07 00:00:00,313.3,0,3756,858,0,1301,0,653,827.24744
11093,04/07/2020 05:00:00,2020-04-07 01:00:00,307.07,0,3314,858,0,1211,0,608,763.3954
11094,04/07/2020 06:00:00,2020-04-07 02:00:00,318.82,0,3496,860,0,1202,0,483,687.67993
11095,04/07/2020 07:00:00,2020-04-07 03:00:00,328.46,0,3622,860,0,1161,0,386,636.4053
11096,04/07/2020 08:00:00,2020-04-07 04:00:00,327.98,0,3554,862,0,1159,0,361,589.4157
11097,04/07/2020 09:00:00,2020-04-07 05:00:00,331.89,0,3733,865,0,1199,0,328,517.75946
11098,04/07/2020 10:00:00,2020-04-07 06:00:00,340.42,0,4117,872,0,1210,0,352,444.81702
11099,04/07/2020 11:00:00,2020-04-07 07:00:00,346.64,0,4946,868,0,1463,1,339,407.20395
11100,04/07/2020 12:00:00,2020-04-07 08:00:00,356.23,0,5466,866,0,1491,23,272,356.47687
11101,04/07/2020 13:00:00,2020-04-07 09:00:00,365.59,0,5381,861,0,1255,75,211,318.02188
11102,04/07/2020 14:00:00,2020-04-07 10:00:00,363.47,0,5243,865,0,1180,129,221,297.671
11103,04/07/2020 15:00:00,2020-04-07 11:00:00,353.36,0,4874,861,0,1173,169,288,262.4133
11104,04/07/2020 16:00:00,2020-04-07 12:00:00,344.21,0,4884,872,0,1203,175,470,231.17836
11105,04/07/2020 17:00:00,2020-04-07 13:00:00,342.12,0,4865,855,0,1153,175,569,240.14748
11106,04/07/2020 18:00:00,2020-04-07 14:00:00,334.21,0,4582,856,0,1180,165,608,264.54385
11107,04/07/2020 19:00:00,2020-04-07 15:00:00,328.01,0,4241,850,0,1167,164,594,258.3347
11108,04/07/2020 20:00:00,2020-04-07 16:00:00,325.8,0,4229,861,0,1201,148,624,279.02615
11109,04/07/2020 21:00:00,2020-04-07 17:00:00,337.62,0,4761,865,0,1238,118,588,284.5522
11110,04/07/2020 22:00:00,2020-04-07 18:00:00,346.23,0,5271,870,0,1349,67,546,332.05594
11111,04/07/2020 23:00:00,2020-04-07 19:00:00,350.41,1,5821,867,0,1706,16,362,343.19186
11112,04/08/2020 00:00:00,2020-04-07 20:00:00,343.9,0,6063,866,0,2135,1,254,393.40353
11113,04/08/2020 01:00:00,2020-04-07 21:00:00,349.49,1,5982,850,0,2021,0,197,374.95932
11114,04/08/2020 02:00:00,2020-04-07 22:00:00,362.58,0,5631,853,0,1597,0,138,355.3512
11115,04/08/2020 03:00:00,2020-04-07 23:00:00,362.4,0,4887,844,0,1315,0,144,341.37915
11116,04/08/2020 04:00:00,2020-04-08 00:00:00,359.06,0,4305,855,0,1212,0,88,326.76376
11117,04/08/2020 05:00:00,2020-04-08 01:00:00,355.93,0,3877,857,0,1135,0,57,293.12396
11118,04/08/2020 06:00:00,2020-04-08 02:00:00,354,0,3771,862,0,1132,0,45,280.37405
11119,04/08/2020 07:00:00,2020-04-08 03:00:00,355.72,0,3844,863,0,1132,0,39,267.28946
11120,04/08/2020 08:00:00,2020-04-08 04:00:00,356.36,0,3826,862,0,1127,0,37,243.76001
11121,04/08/2020 09:00:00,2020-04-08 05:00:00,358.9,0,3991,864,0,1132,0,44,226.1604
11122,04/08/2020 10:00:00,2020-04-08 06:00:00,366.28,0,4464,877,0,1152,0,51,209.05785
11123,04/08/2020 11:00:00,2020-04-08 07:00:00,370.89,0,5336,877,0,1315,0,84,191.0354
11124,04/08/2020 12:00:00,2020-04-08 08:00:00,378.59,0,6020,868,0,1353,5,97,172.9935
11125,04/08/2020 13:00:00,2020-04-08 09:00:00,384.12,0,6544,869,0,1392,13,71,157.5067
11126,04/08/2020 14:00:00,2020-04-08 10:00:00,389.57,0,6773,863,0,1329,26,58,153.12186
11127,04/08/2020 15:00:00,2020-04-08 11:00:00,390.35,0,6856,860,0,1317,51,56,143.81195
11128,04/08/2020 16:00:00,2020-04-08 12:00:00,388.29,0,6594,858,0,1283,67,60,140.83195
11129,04/08/2020 17:00:00,2020-04-08 13:00:00,389.89,0,6330,855,0,1137,83,75,141.45122
11130,04/08/2020 18:00:00,2020-04-08 14:00:00,381.7,0,5956,857,0,1178,102,99,155.58943
11131,04/08/2020 19:00:00,2020-04-08 15:00:00,379.44,0,5829,857,0,1188,89,113,171.10521
11132,04/08/2020 20:00:00,2020-04-08 16:00:00,377.12,0,5707,858,0,1194,74,127,171.16841
11133,04/08/2020 21:00:00,2020-04-08 17:00:00,377.06,0,5780,863,0,1206,54,141,181.44382
11134,04/08/2020 22:00:00,2020-04-08 18:00:00,383.43,0,6393,868,0,1282,32,136,191.13574
11135,04/08/2020 23:00:00,2020-04-08 19:00:00,380.57,0,6624,865,0,1450,13,147,198.06084
11136,04/09/2020 00:00:00,2020-04-08 20:00:00,370.84,0,6731,864,0,1785,1,129,174.65877
11137,04/09/2020 01:00:00,2020-04-08 21:00:00,373.71,0,6565,845,0,1666,0,138,148.50168
11138,04/09/2020 02:00:00,2020-04-08 22:00:00,379.3,0,6041,849,0,1339,0,145,148.46278
11139,04/09/2020 03:00:00,2020-04-08 23:00:00,375.44,0,5263,852,0,1206,0,112,114.54269
11140,04/09/2020 04:00:00,2020-04-09 00:00:00,363.86,0,4498,850,0,1214,0,97,117.171715
11141,04/09/2020 05:00:00,2020-04-09 01:00:00,363.08,1,4155,855,0,1091,0,105,122.27121
11142,04/09/2020 06:00:00,2020-04-09 02:00:00,358.24,4,3909,855,0,1078,0,124,129.92903
11143,04/09/2020 07:00:00,2020-04-09 03:00:00,355.56,8,3798,862,0,1087,0,114,145.9484
11144,04/09/2020 08:00:00,2020-04-09 04:00:00,361.13,8,3975,866,0,1057,0,109,121.0973
11145,04/09/2020 09:00:00,2020-04-09 05:00:00,359.29,5,4058,869,0,1092,0,138,185.03635
11146,04/09/2020 10:00:00,2020-04-09 06:00:00,358.49,1,4344,879,0,1167,0,191,209.02403
11147,04/09/2020 11:00:00,2020-04-09 07:00:00,361.28,1,5143,874,0,1361,2,251,232.18056
11148,04/09/2020 12:00:00,2020-04-09 08:00:00,353.03,5,5332,874,0,1608,10,288,262.50592
11149,04/09/2020 13:00:00,2020-04-09 09:00:00,349.75,4,5683,870,0,1810,19,335,331.44052
11150,04/09/2020 14:00:00,2020-04-09 10:00:00,354.83,2,6120,868,1,1789,21,378,374.90335
11151,04/09/2020 15:00:00,2020-04-09 11:00:00,350.47,1,6313,870,37,1924,20,485,446.1309
11152,04/09/2020 16:00:00,2020-04-09 12:00:00,348.53,2,6518,865,17,1946,20,590,517.2236
11153,04/09/2020 17:00:00,2020-04-09 13:00:00,348.34,5,6653,863,2,1827,17,750,563.5532
11154,04/09/2020 18:00:00,2020-04-09 14:00:00,340.34,3,6460,861,0,1993,13,766,619.04895
11155,04/09/2020 19:00:00,2020-04-09 15:00:00,351.7,7,6707,859,0,1676,9,827,670.644
11156,04/09/2020 20:00:00,2020-04-09 16:00:00,351.69,7,6649,852,0,1661,9,820,690.0639
11157,04/09/2020 21:00:00,2020-04-09 17:00:00,354.69,10,6689,863,0,1545,24,835,747.64746
11158,04/09/2020 22:00:00,2020-04-09 18:00:00,351.45,6,6579,862,0,1633,23,803,763.7988
11159,04/09/2020 23:00:00,2020-04-09 19:00:00,350.22,6,6368,862,0,1534,14,849,785.354
11160,04/10/2020 00:00:00,2020-04-09 20:00:00,343.97,1,6222,862,0,1682,1,830,807.95306
11161,04/10/2020 01:00:00,2020-04-09 21:00:00,341.94,1,5952,854,0,1653,0,795,794.31085
11162,04/10/2020 02:00:00,2020-04-09 22:00:00,356.69,0,5733,855,0,1178,0,753,804.0247
11163,04/10/2020 03:00:00,2020-04-09 23:00:00,341.66,0,4792,859,0,1160,0,763,808.61707
11164,04/10/2020 04:00:00,2020-04-10 00:00:00,332.42,0,4206,856,0,1127,0,746,824.09406
11165,04/10/2020 05:00:00,2020-04-10 01:00:00,322.13,0,3558,853,0,1052,0,710,827.51794
11166,04/10/2020 06:00:00,2020-04-10 02:00:00,318.38,0,3426,863,0,1024,0,735,840.36096
11167,04/10/2020 07:00:00,2020-04-10 03:00:00,317.72,0,3415,864,0,1009,0,760,854.83716
11168,04/10/2020 08:00:00,2020-04-10 04:00:00,317.25,0,3462,864,0,1010,0,792,839.2058
11169,04/10/2020 09:00:00,2020-04-10 05:00:00,317.95,0,3574,865,0,1040,0,816,848.4324
11170,04/10/2020 10:00:00,2020-04-10 06:00:00,326.03,0,3965,866,0,1048,0,826,844.53125
11171,04/10/2020 11:00:00,2020-04-10 07:00:00,323.85,0,4001,863,0,1148,2,807,844.17584
11172,04/10/2020 12:00:00,2020-04-10 08:00:00,335.18,0,4475,866,0,1112,21,793,821.11053
11173,04/10/2020 13:00:00,2020-04-10 09:00:00,340.39,0,4735,860,0,1088,72,747,834.7075
11174,04/10/2020 14:00:00,2020-04-10 10:00:00,335.49,0,4600,862,0,1138,115,712,830.9702
11175,04/10/2020 15:00:00,2020-04-10 11:00:00,335.06,0,4607,857,0,1137,130,716,826.8417
11176,04/10/2020 16:00:00,2020-04-10 12:00:00,337.31,0,4903,862,0,1164,122,767,817.69794
11177,04/10/2020 17:00:00,2020-04-10 13:00:00,341.88,0,5232,863,0,1238,113,730,838.0231
11178,04/10/2020 18:00:00,2020-04-10 14:00:00,335.61,0,5058,859,0,1252,126,806,844.5654
11179,04/10/2020 19:00:00,2020-04-10 15:00:00,336.89,0,4943,859,0,1144,112,830,847.24805
11180,04/10/2020 20:00:00,2020-04-10 16:00:00,332.01,0,4916,866,0,1164,95,938,838.6261
11181,04/10/2020 21:00:00,2020-04-10 17:00:00,332.98,0,5119,867,0,1181,70,1021,832.2951
11182,04/10/2020 22:00:00,2020-04-10 18:00:00,340.43,0,5613,865,0,1388,47,863,820.9735
11183,04/10/2020 23:00:00,2020-04-10 19:00:00,331.5,0,5725,865,0,1601,19,1007,820.5918
11184,04/11/2020 00:00:00,2020-04-10 20:00:00,326.22,0,5730,862,0,1751,1,1049,1018.44904
11185,04/11/2020 01:00:00,2020-04-10 21:00:00,323.47,0,5543,857,0,1766,0,1010,998.61456
11186,04/11/2020 02:00:00,2020-04-10 22:00:00,328.15,0,5264,854,0,1491,0,996,996.2869
11187,04/11/2020 03:00:00,2020-04-10 23:00:00,326.6,0,4739,845,0,1264,0,992,998.6442
11188,04/11/2020 04:00:00,2020-04-11 00:00:00,316.11,0,4107,856,0,1128,0,1038,1002.38617
11189,04/11/2020 05:00:00,2020-04-11 01:00:00,317.25,0,4042,862,0,1035,0,1046,992.0343
11190,04/11/2020 06:00:00,2020-04-11 02:00:00,308.77,0,3781,859,0,1059,0,1076,989.4609
11191,04/11/2020 07:00:00,2020-04-11 03:00:00,303.3,1,3548,858,0,1065,0,1063,994.2847
11192,04/11/2020 08:00:00,2020-04-11 04:00:00,306.86,0,3604,864,0,1071,0,1013,963.5353
11193,04/11/2020 09:00:00,2020-04-11 05:00:00,316.12,0,3896,870,0,1027,0,1009,959.83746
11194,04/11/2020 10:00:00,2020-04-11 06:00:00,323.21,0,4149,861,0,1001,0,1024,942.0803
11195,04/11/2020 11:00:00,2020-04-11 07:00:00,325.91,0,4378,867,0,1063,3,1026,926.59326
11196,04/11/2020 12:00:00,2020-04-11 08:00:00,320.01,0,4174,858,0,1080,29,988,893.7853
11197,04/11/2020 13:00:00,2020-04-11 09:00:00,307.57,0,3766,860,0,1161,86,960,881.2823
11198,04/11/2020 14:00:00,2020-04-11 10:00:00,305.53,0,3766,871,0,1177,132,940,874.7091
11199,04/11/2020 15:00:00,2020-04-11 11:00:00,299.55,0,3612,909,0,1173,150,946,853.5431
11200,04/11/2020 16:00:00,2020-04-11 12:00:00,295.98,0,3629,995,0,1146,175,997,835.1011
11201,04/11/2020 17:00:00,2020-04-11 13:00:00,299.73,0,3633,996,0,1052,174,981,837.48
11202,04/11/2020 18:00:00,2020-04-11 14:00:00,291.59,0,3334,1005,0,1057,165,989,834.2595
11203,04/11/2020 19:00:00,2020-04-11 15:00:00,284.32,0,3224,1041,0,1098,171,1004,823.8576
11204,04/11/2020 20:00:00,2020-04-11 16:00:00,281.82,1,3183,1111,0,1103,153,1012,803.95825
11205,04/11/2020 21:00:00,2020-04-11 17:00:00,283.26,0,3398,1193,0,1161,135,1013,786.661
11206,04/11/2020 22:00:00,2020-04-11 18:00:00,298.49,0,4097,1251,0,1222,83,1022,772.78546
11207,04/11/2020 23:00:00,2020-04-11 19:00:00,309.75,0,4728,1279,0,1373,25,970,755.1278
11208,04/12/2020 00:00:00,2020-04-11 20:00:00,314.79,0,5038,1287,0,1521,7,890,992.7613
11209,04/12/2020 01:00:00,2020-04-11 21:00:00,310.6,0,5016,1295,0,1699,6,827,940.1449
11210,04/12/2020 02:00:00,2020-04-11 22:00:00,319.77,0,4792,1320,0,1251,6,811,869.7423
11211,04/12/2020 03:00:00,2020-04-11 23:00:00,313.47,0,4432,1353,0,1161,6,831,823.323
11212,04/12/2020 04:00:00,2020-04-12 00:00:00,300.48,0,4003,1444,0,1133,6,863,759.52264
11213,04/12/2020 05:00:00,2020-04-12 01:00:00,300.86,0,3843,1542,0,990,6,794,701.77167
11214,04/12/2020 06:00:00,2020-04-12 02:00:00,293.86,0,3582,1664,0,968,6,737,628.2159
11215,04/12/2020 07:00:00,2020-04-12 03:00:00,290.11,0,3525,1803,0,971,6,678,568.3895
11216,04/12/2020 08:00:00,2020-04-12 04:00:00,293.09,0,3566,1832,0,967,6,626,528.4998
11217,04/12/2020 09:00:00,2020-04-12 05:00:00,296.82,0,3634,1851,0,979,6,538,470.45874
11218,04/12/2020 10:00:00,2020-04-12 06:00:00,293.95,0,3475,1860,0,1044,6,440,426.74536
