,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_other_production_forecast
16883,12/04/2021 11:00:00,2021-12-04 06:00:00,9780,0,4692,3349,0,482,0,588,670,671.50214
16884,12/04/2021 12:00:00,2021-12-04 07:00:00,10373,0,5347,3348,0,439,0,567,673,674.3536
16885,12/04/2021 13:00:00,2021-12-04 08:00:00,10803,0,5676,3362,0,522,12,554,678,673.8536
16886,12/04/2021 14:00:00,2021-12-04 09:00:00,11321,0,6152,3347,0,650,76,415,679,671.61847
16887,12/04/2021 15:00:00,2021-12-04 10:00:00,11196,0,6091,3332,122,605,126,252,669,672.08514
16888,12/04/2021 16:00:00,2021-12-04 11:00:00,10882,0,5329,3328,645,605,181,126,668,675.9615
16889,12/04/2021 17:00:00,2021-12-04 12:00:00,10833,0,5257,3364,496,766,193,88,669,673.19135
16890,12/04/2021 18:00:00,2021-12-04 13:00:00,10448,0,4822,3313,636,779,184,57,657,676.11005
16891,12/04/2021 19:00:00,2021-12-04 14:00:00,10599,0,5155,3358,428,759,157,80,662,680.0178
16892,12/04/2021 20:00:00,2021-12-04 15:00:00,10680,0,5625,3350,130,718,97,97,663,679.0241
16893,12/04/2021 21:00:00,2021-12-04 16:00:00,11527,0,6725,3372,48,562,29,130,661,681.3423
16894,12/04/2021 22:00:00,2021-12-04 17:00:00,11527,0,6725,3372,48,562,29,130,661,681.6131
16895,12/04/2021 23:00:00,2021-12-04 18:00:00,13124,0,7509,3336,68,1274,0,254,683,677.50336
16896,12/05/2021 00:00:00,2021-12-04 19:00:00,12971,0,7431,3338,13,1238,0,280,672,689.41516
16897,12/05/2021 01:00:00,2021-12-04 20:00:00,12531,0,7282,3330,0,895,0,358,666,690.4778
16898,12/05/2021 02:00:00,2021-12-04 21:00:00,12098,0,7129,3322,0,609,0,377,661,693.76416
16899,12/05/2021 03:00:00,2021-12-04 22:00:00,11533,0,6625,3325,0,517,0,412,654,690.9731
16900,12/05/2021 04:00:00,2021-12-04 23:00:00,10792,0,5862,3312,0,541,0,444,632,685.7692
16901,12/05/2021 05:00:00,2021-12-05 00:00:00,9905,0,4906,3331,0,548,0,504,616,685.6958
16902,12/05/2021 06:00:00,2021-12-05 01:00:00,9963,0,4872,3342,0,544,0,579,626,684.559
16903,12/05/2021 07:00:00,2021-12-05 02:00:00,9519,0,4464,3326,0,497,0,606,626,687.28033
16904,12/05/2021 08:00:00,2021-12-05 03:00:00,9111,0,4076,3319,0,490,0,614,611,683.0696
16905,12/05/2021 09:00:00,2021-12-05 04:00:00,9143,0,3947,3349,0,529,0,708,611,688.1258
16906,12/05/2021 10:00:00,2021-12-05 05:00:00,9315,0,4093,3365,0,542,0,704,610,685.3026
16907,12/05/2021 11:00:00,2021-12-05 06:00:00,9656,0,4493,3353,0,538,0,660,612,683.83765
16908,12/05/2021 12:00:00,2021-12-05 07:00:00,10125,0,4942,3364,0,536,0,671,612,685.4148
16909,12/05/2021 13:00:00,2021-12-05 08:00:00,10365,0,5214,3352,0,532,11,644,612,685.1672
16910,12/05/2021 14:00:00,2021-12-05 09:00:00,10496,0,5366,3350,0,557,77,534,612,682.5169
16911,12/05/2021 15:00:00,2021-12-05 10:00:00,10046,0,4983,3320,0,519,171,446,607,680.56635
16912,12/05/2021 16:00:00,2021-12-05 11:00:00,9939,0,4836,3346,0,462,217,472,607,684.2822
16913,12/05/2021 17:00:00,2021-12-05 12:00:00,9746,0,4637,3327,0,442,247,500,594,683.15155
16914,12/05/2021 18:00:00,2021-12-05 13:00:00,9464,0,4298,3343,0,439,269,508,608,682.69354
16915,12/05/2021 19:00:00,2021-12-05 14:00:00,9725,0,4660,3351,0,440,218,447,609,688.2819
16916,12/05/2021 20:00:00,2021-12-05 15:00:00,10443,0,5509,3361,0,478,120,365,611,686.2303
16917,12/05/2021 21:00:00,2021-12-05 16:00:00,11324,0,6519,3361,0,519,39,273,613,686.538
16918,12/05/2021 22:00:00,2021-12-05 17:00:00,12749,0,7390,3355,0,1204,1,180,619,688.5694
16919,12/05/2021 23:00:00,2021-12-05 18:00:00,13415,0,7466,3336,0,1860,0,145,608,685.73755
16920,12/06/2021 00:00:00,2021-12-05 19:00:00,12935,0,7330,3330,0,1542,0,120,613,632.86053
16921,12/06/2021 01:00:00,2021-12-05 20:00:00,12719,1,7443,3339,0,1205,0,118,614,634.95844
16922,12/06/2021 02:00:00,2021-12-05 21:00:00,12214,0,7215,3316,0,903,0,162,618,636.6364
16923,12/06/2021 03:00:00,2021-12-05 22:00:00,11109,0,6192,3293,0,763,0,250,611,636.97577
16924,12/06/2021 04:00:00,2021-12-05 23:00:00,9981,0,5244,3281,0,534,0,326,597,634.05365
16925,12/06/2021 05:00:00,2021-12-06 00:00:00,9250,0,4296,3314,0,540,0,499,601,634.79456
16926,12/06/2021 06:00:00,2021-12-06 01:00:00,8856,0,3818,3340,0,512,0,603,584,631.48975
16927,12/06/2021 07:00:00,2021-12-06 02:00:00,8667,0,3614,3335,0,452,0,698,569,635.9037
16928,12/06/2021 08:00:00,2021-12-06 03:00:00,8469,0,3335,3333,0,431,0,806,564,634.837
16929,12/06/2021 09:00:00,2021-12-06 04:00:00,8457,0,3295,3357,0,429,0,816,560,639.34674
16930,12/06/2021 10:00:00,2021-12-06 05:00:00,8517,0,3343,3378,0,431,0,801,564,635.45667
16931,12/06/2021 11:00:00,2021-12-06 06:00:00,9373,0,4116,3373,0,482,0,834,568,634.40393
16932,12/06/2021 12:00:00,2021-12-06 07:00:00,10492,0,5035,3451,0,552,0,859,596,638.6839
16933,12/06/2021 13:00:00,2021-12-06 08:00:00,11660,0,6150,3371,0,686,0,875,577,637.88196
16934,12/06/2021 14:00:00,2021-12-06 09:00:00,11907,0,6428,3351,0,712,3,842,570,636.70483
16935,12/06/2021 15:00:00,2021-12-06 10:00:00,12042,0,6570,3352,0,677,12,855,576,637.7542
16936,12/06/2021 16:00:00,2021-12-06 11:00:00,12005,0,6584,3342,19,615,23,845,577,636.82043
16937,12/06/2021 17:00:00,2021-12-06 12:00:00,11843,0,6489,3336,0,508,42,894,574,638.81903
16938,12/06/2021 18:00:00,2021-12-06 13:00:00,11707,0,6392,3340,0,434,42,928,571,639.33777
16939,12/06/2021 19:00:00,2021-12-06 14:00:00,11666,0,6287,3329,0,425,37,1021,568,645.58826
16940,12/06/2021 20:00:00,2021-12-06 15:00:00,11321,0,5843,3342,0,435,28,1097,576,643.9642
16941,12/06/2021 21:00:00,2021-12-06 16:00:00,11447,0,5957,3372,0,453,11,1057,597,643.9201
16942,12/06/2021 22:00:00,2021-12-06 17:00:00,12368,0,6424,3378,0,831,1,1103,631,648.9071
16943,12/06/2021 23:00:00,2021-12-06 18:00:00,13099,0,6682,3349,0,1382,0,1106,581,644.9302
16944,12/07/2021 00:00:00,2021-12-06 19:00:00,12748,0,6408,3327,0,1384,0,1058,571,610.0796
16945,12/07/2021 01:00:00,2021-12-06 20:00:00,12104,0,6282,3336,0,833,0,1080,573,611.0481
16946,12/07/2021 02:00:00,2021-12-06 21:00:00,11505,0,5942,3327,0,579,0,1085,572,614.01
16947,12/07/2021 03:00:00,2021-12-06 22:00:00,10256,0,4755,3326,0,520,0,1093,563,614.78375
16948,12/07/2021 04:00:00,2021-12-06 23:00:00,9407,0,3939,3331,0,493,0,1071,573,610.73517
16949,12/07/2021 05:00:00,2021-12-07 00:00:00,8992,0,3567,3339,0,479,0,1029,578,613.44354
16950,12/07/2021 06:00:00,2021-12-07 01:00:00,8757,0,3311,3355,0,495,0,1015,581,611.0931
16951,12/07/2021 07:00:00,2021-12-07 02:00:00,8515,0,3056,3337,0,507,0,1040,575,615.8802
16952,12/07/2021 08:00:00,2021-12-07 03:00:00,8460,0,2971,3346,0,506,0,1060,577,613.3044
16953,12/07/2021 09:00:00,2021-12-07 04:00:00,8574,0,3096,3348,0,511,0,1040,579,619.6429
16954,12/07/2021 10:00:00,2021-12-07 05:00:00,8553,0,3039,3355,0,536,0,1037,585,617.0134
16955,12/07/2021 11:00:00,2021-12-07 06:00:00,9099,0,3534,3378,0,604,0,1000,583,615.98224
16956,12/07/2021 12:00:00,2021-12-07 07:00:00,10768,0,5120,3355,0,638,0,1067,588,620.10095
16957,12/07/2021 13:00:00,2021-12-07 08:00:00,11520,0,5797,3355,0,656,12,1110,590,620.4664
16958,12/07/2021 14:00:00,2021-12-07 09:00:00,11144,0,5440,3323,0,641,93,1074,573,618.8795
16959,12/07/2021 15:00:00,2021-12-07 10:00:00,10278,0,4588,3337,0,620,205,965,562,620.33594
16960,12/07/2021 16:00:00,2021-12-07 11:00:00,9733,0,4285,3340,0,550,243,780,535,622.8111
16961,12/07/2021 17:00:00,2021-12-07 12:00:00,10120,0,4500,3351,4,633,224,869,539,622.74
16962,12/07/2021 18:00:00,2021-12-07 13:00:00,10214,0,4560,3332,28,689,206,855,543,623.92126
16963,12/07/2021 19:00:00,2021-12-07 14:00:00,10219,0,4572,3340,36,704,178,848,541,630.5748
16964,12/07/2021 20:00:00,2021-12-07 15:00:00,10546,0,5021,3348,97,742,103,687,547,629.33124
16965,12/07/2021 21:00:00,2021-12-07 16:00:00,11177,0,5764,3369,95,798,32,560,560,629.8634
16966,12/07/2021 22:00:00,2021-12-07 17:00:00,11177,0,5764,3369,95,798,32,560,560,634.3771
16967,12/07/2021 23:00:00,2021-12-07 18:00:00,13746,0,7789,3360,0,1463,2,524,609,630.82684
16968,12/08/2021 00:00:00,2021-12-07 19:00:00,13288,2,7417,3313,0,1414,2,485,655,591.16376
16969,12/08/2021 01:00:00,2021-12-07 20:00:00,12796,0,7050,3317,0,1303,2,492,632,592.5332
16970,12/08/2021 02:00:00,2021-12-07 21:00:00,12116,0,6682,3335,0,946,2,531,620,595.4282
16971,12/08/2021 03:00:00,2021-12-07 22:00:00,11489,0,6275,3307,0,752,2,548,605,595.22504
16972,12/08/2021 04:00:00,2021-12-07 23:00:00,10130,0,5017,3295,0,742,2,480,594,593.5705
16973,12/08/2021 05:00:00,2021-12-08 00:00:00,9154,0,3987,3321,14,751,2,466,612,596.30493
16974,12/08/2021 06:00:00,2021-12-08 01:00:00,8263,0,3233,3304,33,718,2,372,602,596.04865
16975,12/08/2021 07:00:00,2021-12-08 02:00:00,7896,0,2928,3314,0,744,2,318,590,600.09216
16976,12/08/2021 08:00:00,2021-12-08 03:00:00,7630,0,2712,3346,0,720,2,258,593,598.20447
16977,12/08/2021 09:00:00,2021-12-08 04:00:00,7716,0,2827,3360,0,717,2,192,619,602.7202
16978,12/08/2021 10:00:00,2021-12-08 05:00:00,8176,16,3289,3369,0,743,2,130,627,600.2335
16979,12/08/2021 11:00:00,2021-12-08 06:00:00,8963,42,4045,3383,0,745,2,112,634,600.2755
16980,12/08/2021 12:00:00,2021-12-08 07:00:00,10899,65,5726,3391,0,999,2,68,648,602.946
16981,12/08/2021 13:00:00,2021-12-08 08:00:00,12148,99,6751,3356,0,1236,4,51,650,604.4537
16982,12/08/2021 14:00:00,2021-12-08 09:00:00,12224,107,6844,3335,0,1206,23,47,664,602.05634
16983,12/08/2021 15:00:00,2021-12-08 10:00:00,12217,87,6999,3331,0,1030,42,32,697,603.4787
16984,12/08/2021 16:00:00,2021-12-08 11:00:00,12327,99,7131,3349,0,990,58,27,672,606.82477
16985,12/08/2021 17:00:00,2021-12-08 12:00:00,12491,107,7352,3350,24,906,46,36,671,606.7035
16986,12/08/2021 18:00:00,2021-12-08 13:00:00,12635,101,7316,3333,171,961,36,49,668,607.7003
16987,12/08/2021 19:00:00,2021-12-08 14:00:00,12579,97,6903,3345,472,998,28,59,677,613.6411
16988,12/08/2021 20:00:00,2021-12-08 15:00:00,12588,85,6829,3346,433,1115,22,79,680,613.5399
16989,12/08/2021 21:00:00,2021-12-08 16:00:00,12923,80,7214,3351,142,1343,7,108,678,612.3614
16990,12/08/2021 22:00:00,2021-12-08 17:00:00,14324,99,8006,3361,0,2026,1,151,680,615.8096
16991,12/08/2021 23:00:00,2021-12-08 18:00:00,15011,115,8432,3349,0,2245,1,170,698,613.95715
16992,12/09/2021 00:00:00,2021-12-08 19:00:00,14385,109,8199,3314,0,1876,1,183,702,699.0666
16993,12/09/2021 01:00:00,2021-12-08 20:00:00,13428,86,7615,3321,0,1494,0,201,711,698.6085
16994,12/09/2021 02:00:00,2021-12-08 21:00:00,12929,88,7071,3335,0,1463,0,241,730,701.88574
16995,12/09/2021 03:00:00,2021-12-08 22:00:00,12026,88,6325,3342,0,1298,0,254,719,698.0317
16996,12/09/2021 04:00:00,2021-12-08 23:00:00,10800,98,5209,3306,0,1259,0,230,699,693.2196
16997,12/09/2021 05:00:00,2021-12-09 00:00:00,9647,86,4197,3312,0,1149,0,206,697,692.10706
16998,12/09/2021 06:00:00,2021-12-09 01:00:00,8807,94,3657,3312,0,841,0,205,698,692.2827
16999,12/09/2021 07:00:00,2021-12-09 02:00:00,8826,98,3645,3347,0,802,0,227,706,694.0981
17000,12/09/2021 08:00:00,2021-12-09 03:00:00,8653,105,3513,3340,0,750,0,237,707,689.6759
17001,12/09/2021 09:00:00,2021-12-09 04:00:00,8790,100,3643,3347,0,738,0,251,711,695.42365
17002,12/09/2021 10:00:00,2021-12-09 05:00:00,9125,81,3962,3362,0,739,0,269,711,693.084
17003,12/09/2021 11:00:00,2021-12-09 06:00:00,9824,84,4570,3378,0,766,0,299,728,691.79254
17004,12/09/2021 12:00:00,2021-12-09 07:00:00,11518,106,5498,3397,0,1443,0,327,748,693.1201
17005,12/09/2021 13:00:00,2021-12-09 08:00:00,12669,108,6369,3365,0,1713,1,376,738,693.0976
17006,12/09/2021 14:00:00,2021-12-09 09:00:00,12820,108,6762,3349,11,1526,14,320,730,690.13135
17007,12/09/2021 15:00:00,2021-12-09 10:00:00,12298,106,6606,3327,10,1231,52,247,720,688.67236
17008,12/09/2021 16:00:00,2021-12-09 11:00:00,11812,87,6420,3340,0,851,103,281,730,694.23724
17009,12/09/2021 17:00:00,2021-12-09 12:00:00,11756,81,6263,3343,0,864,142,338,726,690.6782
17010,12/09/2021 18:00:00,2021-12-09 13:00:00,11786,80,6340,3354,0,834,115,358,706,692.4265
17011,12/09/2021 19:00:00,2021-12-09 14:00:00,12087,81,6617,3354,0,827,85,415,708,696.1192
17012,12/09/2021 20:00:00,2021-12-09 15:00:00,12191,82,6807,3349,0,796,44,382,731,694.8255
17013,12/09/2021 21:00:00,2021-12-09 16:00:00,12667,83,7242,3358,0,897,12,361,714,696.6053
17014,12/09/2021 22:00:00,2021-12-09 17:00:00,13769,83,7770,3389,0,1394,1,412,720,695.84106
17015,12/09/2021 23:00:00,2021-12-09 18:00:00,14386,88,7999,3354,10,1780,0,439,716,692.8491
17016,12/10/2021 00:00:00,2021-12-09 19:00:00,13992,86,7708,3337,20,1742,0,388,711,738.7174
17017,12/10/2021 01:00:00,2021-12-09 20:00:00,13520,63,7759,3338,0,1382,0,262,717,737.9456
17018,12/10/2021 02:00:00,2021-12-09 21:00:00,12856,8,7619,3338,0,968,0,217,705,741.8035
17019,12/10/2021 03:00:00,2021-12-09 22:00:00,11934,0,6841,3326,0,874,0,188,705,738.06177
17020,12/10/2021 04:00:00,2021-12-09 23:00:00,10695,0,5596,3333,0,873,0,189,704,731.8171
17021,12/10/2021 05:00:00,2021-12-10 00:00:00,9883,0,4895,3320,0,819,0,146,703,730.88776
17022,12/10/2021 06:00:00,2021-12-10 01:00:00,9893,0,4873,3359,0,780,0,171,711,729.95844
17023,12/10/2021 07:00:00,2021-12-10 02:00:00,10057,0,5034,3351,0,732,0,228,712,732.2002
17024,12/10/2021 08:00:00,2021-12-10 03:00:00,10187,0,5089,3350,0,728,0,287,732,727.1796
17025,12/10/2021 09:00:00,2021-12-10 04:00:00,10275,0,5143,3345,0,744,0,305,738,733.2789
17026,12/10/2021 10:00:00,2021-12-10 05:00:00,10130,0,4977,3342,0,775,0,306,730,730.6719
17027,12/10/2021 11:00:00,2021-12-10 06:00:00,10418,0,5097,3349,0,884,0,353,735,728.76294
17028,12/10/2021 12:00:00,2021-12-10 07:00:00,11839,0,5839,3365,0,1525,0,365,746,730.5056
17029,12/10/2021 13:00:00,2021-12-10 08:00:00,13002,0,7042,3372,5,1482,0,352,748,730.54
17030,12/10/2021 14:00:00,2021-12-10 09:00:00,13271,0,7440,3344,0,1363,6,373,745,725.8845
17031,12/10/2021 15:00:00,2021-12-10 10:00:00,13271,0,7440,3344,0,1363,6,373,745,724.2848
17032,12/10/2021 16:00:00,2021-12-10 11:00:00,13271,0,7440,3344,0,1363,6,373,745,730.3885
17033,12/10/2021 17:00:00,2021-12-10 12:00:00,13364,0,8117,3344,23,796,37,330,717,725.7479
17034,12/10/2021 18:00:00,2021-12-10 13:00:00,13025,0,7888,3345,16,745,50,275,706,727.33746
17035,12/10/2021 19:00:00,2021-12-10 14:00:00,12940,0,7838,3345,6,749,46,261,695,730.7179
17036,12/10/2021 20:00:00,2021-12-10 15:00:00,12527,0,7401,3337,43,792,43,207,705,728.9102
17037,12/10/2021 21:00:00,2021-12-10 16:00:00,12638,0,7545,3343,0,839,21,178,712,730.718
17038,12/10/2021 22:00:00,2021-12-10 17:00:00,13667,0,8146,3358,0,1239,1,197,725,730.5562
17039,12/10/2021 23:00:00,2021-12-10 18:00:00,14027,5,8223,3343,0,1517,0,215,726,726.55774
17040,12/11/2021 00:00:00,2021-12-10 19:00:00,13460,9,7928,3324,0,1264,0,210,725,741.65497
17041,12/11/2021 01:00:00,2021-12-10 20:00:00,12994,0,7522,3312,0,1255,0,176,730,740.6971
17042,12/11/2021 02:00:00,2021-12-10 21:00:00,12393,0,7195,3316,0,981,0,170,731,744.5407
17043,12/11/2021 03:00:00,2021-12-10 22:00:00,11602,0,6675,3312,0,718,0,170,727,740.7571
17044,12/11/2021 04:00:00,2021-12-10 23:00:00,10818,0,5945,3325,0,651,0,161,736,734.4099
17045,12/11/2021 05:00:00,2021-12-11 00:00:00,9936,0,5119,3310,0,640,0,133,734,733.39905
17046,12/11/2021 06:00:00,2021-12-11 01:00:00,9575,0,4772,3340,0,573,0,147,744,732.3928
17047,12/11/2021 07:00:00,2021-12-11 02:00:00,9207,0,4413,3342,0,560,0,146,747,734.6018
17048,12/11/2021 08:00:00,2021-12-11 03:00:00,8919,0,4048,3340,0,603,0,178,750,729.5272
17049,12/11/2021 09:00:00,2021-12-11 04:00:00,8726,0,3827,3339,0,617,0,198,745,735.66425
17050,12/11/2021 10:00:00,2021-12-11 05:00:00,9005,0,4001,3373,0,622,0,253,755,733.0399
17051,12/11/2021 11:00:00,2021-12-11 06:00:00,9098,0,4027,3347,0,615,0,350,759,731.05963
17052,12/11/2021 12:00:00,2021-12-11 07:00:00,9213,0,4099,3360,0,567,0,420,766,732.7957
17053,12/11/2021 13:00:00,2021-12-11 08:00:00,10077,0,4741,3385,0,548,0,639,765,732.85376
17054,12/11/2021 14:00:00,2021-12-11 09:00:00,10877,0,5340,3382,0,562,2,829,763,727.98755
17055,12/11/2021 15:00:00,2021-12-11 10:00:00,11592,0,5962,3353,0,597,7,919,754,726.4331
17056,12/11/2021 16:00:00,2021-12-11 11:00:00,11968,0,6121,3364,0,831,9,893,750,732.68866
17057,12/11/2021 17:00:00,2021-12-11 12:00:00,12167,0,6115,3352,0,1076,8,866,750,727.7308
17058,12/11/2021 18:00:00,2021-12-11 13:00:00,11989,0,5994,3339,0,1024,14,864,754,729.48083
17059,12/11/2021 19:00:00,2021-12-11 14:00:00,11678,0,5878,3335,0,877,12,832,744,732.6153
17060,12/11/2021 20:00:00,2021-12-11 15:00:00,11366,0,5808,3335,0,663,6,807,747,730.8227
17061,12/11/2021 21:00:00,2021-12-11 16:00:00,11479,0,5848,3360,0,609,1,912,749,732.71936
17062,12/11/2021 22:00:00,2021-12-11 17:00:00,12084,0,6149,3380,0,803,0,991,761,732.37585
17063,12/11/2021 23:00:00,2021-12-11 18:00:00,12243,0,6108,3334,0,1072,0,979,750,728.2741
17064,12/12/2021 00:00:00,2021-12-11 19:00:00,11585,0,5621,3325,0,871,0,1037,732,774.0655
17065,12/12/2021 01:00:00,2021-12-11 20:00:00,11342,0,5472,3341,0,719,0,1070,740,775.225
17066,12/12/2021 02:00:00,2021-12-11 21:00:00,11046,0,5267,3340,0,641,0,1071,727,780.02704
17067,12/12/2021 03:00:00,2021-12-11 22:00:00,10211,0,4508,3307,0,624,0,1056,717,776.63824
17068,12/12/2021 04:00:00,2021-12-11 23:00:00,9891,0,4188,3336,0,614,0,1032,720,767.61
17069,12/12/2021 05:00:00,2021-12-12 00:00:00,8983,0,3334,3321,0,629,0,983,717,769.0628
17070,12/12/2021 06:00:00,2021-12-12 01:00:00,8191,0,2547,3313,0,628,0,990,713,766.59894
17071,12/12/2021 07:00:00,2021-12-12 02:00:00,7852,0,2224,3337,0,636,0,942,713,769.4133
17072,12/12/2021 08:00:00,2021-12-12 03:00:00,7676,0,1988,3348,0,630,0,1006,704,763.68054
17073,12/12/2021 09:00:00,2021-12-12 04:00:00,7712,0,2036,3363,0,633,0,965,715,768.9389
17074,12/12/2021 10:00:00,2021-12-12 05:00:00,7767,0,2119,3353,0,654,0,938,705,766.393
17075,12/12/2021 11:00:00,2021-12-12 06:00:00,8230,0,2487,3370,0,719,0,936,718,763.6641
17076,12/12/2021 12:00:00,2021-12-12 07:00:00,8482,0,2712,3371,0,728,0,949,722,765.44366
17077,12/12/2021 13:00:00,2021-12-12 08:00:00,9240,0,3445,3354,0,723,4,992,721,764.4906
17078,12/12/2021 14:00:00,2021-12-12 09:00:00,9477,0,3628,3354,0,685,40,1039,731,759.31006
17079,12/12/2021 15:00:00,2021-12-12 10:00:00,9148,0,3206,3339,0,656,156,1071,721,756.725
17080,12/12/2021 16:00:00,2021-12-12 11:00:00,9085,0,3009,3350,0,658,253,1095,719,761.1166
17081,12/12/2021 17:00:00,2021-12-12 12:00:00,8937,0,2842,3344,0,662,259,1108,722,759.78204
17082,12/12/2021 18:00:00,2021-12-12 13:00:00,9233,0,3092,3374,0,671,264,1106,727,758.4092
17083,12/12/2021 19:00:00,2021-12-12 14:00:00,9362,0,3270,3365,0,678,235,1100,714,765.58606
17084,12/12/2021 20:00:00,2021-12-12 15:00:00,10083,0,4059,3361,0,710,146,1090,716,761.7847
17085,12/12/2021 21:00:00,2021-12-12 16:00:00,10393,0,4431,3374,0,769,41,1053,724,760.76825
17086,12/12/2021 22:00:00,2021-12-12 17:00:00,11739,0,5736,3375,0,942,3,965,719,764.9792
17087,12/12/2021 23:00:00,2021-12-12 18:00:00,12700,0,6424,3354,0,1228,1,977,717,760.28107
17088,12/13/2021 00:00:00,2021-12-12 19:00:00,12574,0,6326,3341,0,1176,1,1002,727,742.14935
17089,12/13/2021 01:00:00,2021-12-12 20:00:00,12122,0,6052,3335,0,1009,0,1005,721,743.16455
17090,12/13/2021 02:00:00,2021-12-12 21:00:00,11526,0,5714,3343,0,731,0,1016,722,747.38165
17091,12/13/2021 03:00:00,2021-12-12 22:00:00,10815,0,5029,3335,0,707,0,1025,719,744.54047
17092,12/13/2021 04:00:00,2021-12-12 23:00:00,10069,0,4344,3335,0,701,0,974,715,736.97943
17093,12/13/2021 05:00:00,2021-12-13 00:00:00,9251,0,3570,3332,0,697,0,937,715,737.65857
17094,12/13/2021 06:00:00,2021-12-13 01:00:00,8747,0,3047,3352,0,679,0,959,709,735.254
17095,12/13/2021 07:00:00,2021-12-13 02:00:00,8508,0,2813,3347,0,682,0,956,710,738.3898
17096,12/13/2021 08:00:00,2021-12-13 03:00:00,8446,0,2731,3354,0,699,0,948,713,733.1996
17097,12/13/2021 09:00:00,2021-12-13 04:00:00,8639,0,2870,3362,0,726,0,968,712,738.42847
17098,12/13/2021 10:00:00,2021-12-13 05:00:00,8771,0,3043,3344,0,719,0,963,701,735.4873
17099,12/13/2021 11:00:00,2021-12-13 06:00:00,9246,0,3434,3368,0,738,0,984,722,733.2391
17100,12/13/2021 12:00:00,2021-12-13 07:00:00,10800,0,4942,3370,0,814,0,955,718,735.07874
17101,12/13/2021 13:00:00,2021-12-13 08:00:00,11716,2,5853,3372,0,842,3,928,716,734.5545
17102,12/13/2021 14:00:00,2021-12-13 09:00:00,11771,11,5870,3348,0,899,26,907,709,730.0063
17103,12/13/2021 15:00:00,2021-12-13 10:00:00,11767,3,5871,3352,0,891,52,888,711,727.6501
17104,12/13/2021 16:00:00,2021-12-13 11:00:00,11533,0,5708,3337,0,864,82,818,724,731.83984
17105,12/13/2021 17:00:00,2021-12-13 12:00:00,11137,0,5386,3316,0,853,110,752,720,730.16284
17106,12/13/2021 18:00:00,2021-12-13 13:00:00,10285,0,4596,3318,0,815,195,671,690,728.9969
17107,12/13/2021 19:00:00,2021-12-13 14:00:00,10163,0,4627,3365,0,705,233,563,670,735.1994
17108,12/13/2021 20:00:00,2021-12-13 15:00:00,10737,0,5113,3383,0,854,152,516,720,732.0981
17109,12/13/2021 21:00:00,2021-12-13 16:00:00,11357,0,5719,3385,0,888,45,598,721,731.8055
17110,12/13/2021 22:00:00,2021-12-13 17:00:00,11357,0,5719,3385,0,888,45,598,721,735.2424
17111,12/13/2021 23:00:00,2021-12-13 18:00:00,13668,0,7106,3352,0,1690,0,808,712,731.1384
17112,12/14/2021 00:00:00,2021-12-13 19:00:00,13538,0,7064,3342,0,1549,0,859,724,732.8934
17113,12/14/2021 01:00:00,2021-12-13 20:00:00,12785,0,6447,3302,0,1354,0,975,707,732.30505
17114,12/14/2021 02:00:00,2021-12-13 21:00:00,12299,0,6197,3334,0,976,0,1074,718,736.1683
17115,12/14/2021 03:00:00,2021-12-13 22:00:00,11251,0,5276,3297,0,842,0,1123,712,732.3513
17116,12/14/2021 04:00:00,2021-12-13 23:00:00,10532,0,4551,3324,0,834,0,1103,719,726.4439
17117,12/14/2021 05:00:00,2021-12-14 00:00:00,9314,0,3343,3306,0,831,0,1132,703,725.5267
17118,12/14/2021 06:00:00,2021-12-14 01:00:00,8821,0,2771,3322,0,842,0,1211,675,724.99457
17119,12/14/2021 07:00:00,2021-12-14 02:00:00,8476,0,2377,3337,0,833,0,1222,707,727.1479
17120,12/14/2021 08:00:00,2021-12-14 03:00:00,8462,0,2355,3353,0,823,0,1223,708,722.2469
17121,12/14/2021 09:00:00,2021-12-14 04:00:00,8455,0,2342,3364,0,819,0,1222,708,728.3703
17122,12/14/2021 10:00:00,2021-12-14 05:00:00,8837,0,2693,3385,0,822,0,1213,724,725.884
17123,12/14/2021 11:00:00,2021-12-14 06:00:00,9405,0,3330,3379,0,821,0,1172,702,724.1597
17124,12/14/2021 12:00:00,2021-12-14 07:00:00,11075,0,4818,3394,0,971,0,1193,700,725.8838
17125,12/14/2021 13:00:00,2021-12-14 08:00:00,12309,0,5761,3360,0,1290,10,1200,687,725.907
17126,12/14/2021 14:00:00,2021-12-14 09:00:00,12123,1,5504,3326,42,1343,83,1147,676,721.7037
17127,12/14/2021 15:00:00,2021-12-14 10:00:00,11313,0,4866,3341,7,1100,181,1150,668,720.0957
17128,12/14/2021 16:00:00,2021-12-14 11:00:00,10827,0,4727,3321,1,782,234,1098,663,726.12335
17129,12/14/2021 17:00:00,2021-12-14 12:00:00,10546,0,4514,3336,1,720,276,1017,682,721.83484
17130,12/14/2021 18:00:00,2021-12-14 13:00:00,10556,0,4487,3347,25,713,280,1013,692,723.4365
17131,12/14/2021 19:00:00,2021-12-14 14:00:00,11139,2,5055,3395,42,773,255,953,664,727.0541
17132,12/14/2021 20:00:00,2021-12-14 15:00:00,12036,0,5987,3396,44,842,150,920,699,725.35223
17133,12/14/2021 21:00:00,2021-12-14 16:00:00,12139,0,6190,3349,55,966,42,862,675,727.193
