datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-06 22:00:00,4.400475113276738,300.8897397319936,287.20817968977747,707.1832139912293,6.65333815952277,33928.79928,46277.57671,11296.11593,2529.33421,9407.29379,4273.28986,253.631
2023-08-06 23:00:00,4.400475113276738,300.8897397319936,287.20817968977747,707.1832139912293,6.65333815952277,34200.77862,45266.14434,11306.66257,2609.67734,8030.05304,4396.95497,253.12504
2023-08-07 00:00:00,4.400475113276738,300.8897397319936,287.20817968977747,707.1832139912293,6.65333815952277,33086.06481,44230.69986,11292.30268,3219.44203,6180.69282,2180.33929,226.43953
2023-08-07 01:00:00,3.597205502412803,296.2868360634065,287.3498542823445,541.4053500904396,7.1874707628462335,33659.5925,42033.3042,11299.27432,3152.68695,4171.08437,2232.85724,236.95025
2023-08-07 02:00:00,3.597205502412803,296.2868360634065,287.3498542823445,541.4053500904396,7.1874707628462335,33557.30598,40019.7289,11301.0765,2908.68488,1041.43661,2318.41209,240.31872
2023-08-07 03:00:00,3.597205502412803,296.2868360634065,287.3498542823445,541.4053500904396,7.1874707628462335,32567.02485,37914.13899,11302.73688,2709.82776,0.0,2437.77723,248.71699
2023-08-07 04:00:00,3.2937244478848817,294.5219855757102,287.518012035478,36.17802958056474,7.873369057555108,31534.5673,36108.35438,11298.71132,2417.07563,0.0,2598.42429,255.58284
2023-08-07 05:00:00,3.2937244478848817,294.5219855757102,287.518012035478,36.17802958056474,7.873369057555108,30391.1815,33601.91356,11294.89084,2185.3524,0.0,2747.30893,254.06492
2023-08-07 06:00:00,3.2937244478848817,294.5219855757102,287.518012035478,36.17802958056474,7.873369057555108,29075.81101,31220.48866,11267.45868,1813.21492,0.0,2772.43406,256.05642
2023-08-07 07:00:00,3.182439244455076,293.2796516933125,287.67193359923755,18.089023537412228,8.243107648987179,27239.67307,28953.75633,11271.96146,1622.2798,0.0,2767.73415,256.06894
2023-08-07 08:00:00,3.182439244455076,293.2796516933125,287.67193359923755,18.089023537412228,8.243107648987179,25577.95547,26933.9959,11273.89667,1400.06704,0.0,2799.96354,256.52484
2023-08-07 09:00:00,3.182439244455076,293.2796516933125,287.67193359923755,18.089023537412228,8.243107648987179,24534.39479,25515.37998,11276.30758,1234.87234,0.0,2926.63056,260.90214
2023-08-07 10:00:00,3.142891080547174,292.76489214864483,287.8924868101936,0.0,8.569874892154726,23715.90308,24896.86018,11238.68059,1013.34366,431.03335,3075.0536,264.89503
2023-08-07 11:00:00,3.142891080547174,292.76489214864483,287.8924868101936,0.0,8.569874892154726,23797.75805,25630.33494,11226.47166,1067.16653,854.77774,3232.08885,259.7969
2023-08-07 12:00:00,3.142891080547174,292.76489214864483,287.8924868101936,0.0,8.569874892154726,24289.16896,27159.8146,11217.60752,1129.98627,1498.67567,3296.68101,256.6895
2023-08-07 13:00:00,4.053158178849012,297.7367208948948,287.95201126997097,3.455138647068116,8.877399546449645,25225.46881,29167.69821,11197.57389,1267.60763,2262.49951,3372.96109,259.3998
2023-08-07 14:00:00,4.053158178849012,297.7367208948948,287.95201126997097,3.455138647068116,8.877399546449645,26803.84645,31838.09857,11206.60576,1264.10218,3274.87668,3472.52491,261.17774
2023-08-07 15:00:00,4.053158178849012,297.7367208948948,287.95201126997097,3.455138647068116,8.877399546449645,28278.0942,34698.42349,11218.09275,1373.26648,4854.61127,3558.8793,264.47783
2023-08-07 16:00:00,4.361292701834207,301.81802241823146,286.88399073765646,272.4209102210101,9.08115617757928,29383.43667,37546.74628,11221.11849,1572.80956,6702.13179,3686.38588,262.66513
2023-08-07 17:00:00,4.361292701834207,301.81802241823146,286.88399073765646,272.4209102210101,9.08115617757928,30513.68498,40492.77015,11226.09507,1799.14351,8299.42468,3823.27669,259.15796
2023-08-07 18:00:00,4.361292701834207,301.81802241823146,286.88399073765646,272.4209102210101,9.08115617757928,31590.17949,42385.56435,11226.81129,2065.39984,9255.94873,4009.42839,264.34537
2023-08-07 19:00:00,4.552031154796133,303.0397660211627,286.1361175853349,482.4604141798381,9.320888138835937,32465.55165,43577.11488,11226.88142,2281.53934,9503.22009,4053.33844,262.16664
2023-08-07 20:00:00,4.552031154796133,303.0397660211627,286.1361175853349,482.4604141798381,9.320888138835937,32931.36357,44112.88209,11218.47278,2445.60053,9385.67307,4116.78636,261.35203
2023-08-07 21:00:00,4.552031154796133,303.0397660211627,286.1361175853349,482.4604141798381,9.320888138835937,32971.55499,43537.71958,11220.73541,2695.73737,8603.6188,4211.55292,260.3706
2023-08-07 22:00:00,4.537749555892296,300.5893723813056,286.8835058502887,712.5928533589046,9.589737009518846,33250.50437,42928.37566,11236.12522,2896.43631,7078.64707,4273.28986,263.46808
2023-08-07 23:00:00,4.537749555892296,300.5893723813056,286.8835058502887,712.5928533589046,9.589737009518846,33583.63674,41862.37105,11246.68215,2964.37503,5962.36368,4396.95497,262.93247
2023-08-08 00:00:00,4.537749555892296,300.5893723813056,286.8835058502887,712.5928533589046,9.589737009518846,32525.99222,40888.05469,11234.21174,3650.71438,4362.39079,2180.33929,232.59688
2023-08-08 01:00:00,3.771922515701103,295.6545947550723,287.1563803264503,542.1292164136811,9.993883009997234,33154.51405,38828.28541,11240.98859,3574.56452,2925.24513,2232.85724,243.15683
2023-08-08 02:00:00,3.771922515701103,295.6545947550723,287.1563803264503,542.1292164136811,9.993883009997234,33117.82052,36950.09899,11242.75113,3292.13569,702.03333,2318.41209,246.47795
2023-08-08 03:00:00,3.771922515701103,295.6545947550723,287.1563803264503,542.1292164136811,9.993883009997234,32198.09166,35029.67664,11244.49575,3070.09934,0.0,2437.77723,254.80621
2023-08-08 04:00:00,3.371682189426236,293.80813922208927,287.4942014642854,34.23763976406808,10.491606625765876,31222.70555,33411.29451,11240.68213,2761.25956,0.0,2598.42429,261.67326
2023-08-08 05:00:00,3.371682189426236,293.80813922208927,287.4942014642854,34.23763976406808,10.491606625765876,30112.8523,31212.13651,11237.03736,2526.33802,0.0,2747.30893,260.13769
2023-08-08 06:00:00,3.371682189426236,293.80813922208927,287.4942014642854,34.23763976406808,10.491606625765876,28809.81886,29144.72785,11210.01038,2106.1223,0.0,2772.43406,262.022
2023-08-08 07:00:00,3.190123620264421,292.69702902691216,287.60591040559115,17.118824620570845,10.800167170524094,26975.31398,27209.3531,11214.59321,1903.0186,0.0,2767.73415,261.99986
2023-08-08 08:00:00,3.190123620264421,292.69702902691216,287.60591040559115,17.118824620570845,10.800167170524094,25299.17991,25516.75982,11216.5955,1669.78867,0.0,2799.96354,262.44184
2023-08-08 09:00:00,3.190123620264421,292.69702902691216,287.60591040559115,17.118824620570845,10.800167170524094,24224.74766,24368.63314,11219.08303,1505.79313,0.0,2926.63056,266.85886
2023-08-08 10:00:00,2.978032226207079,292.4943558796201,287.8183705408075,0.0,11.044303357002027,23376.16978,23945.86927,11182.0442,1257.58691,231.38638,3075.0536,270.88746
2023-08-08 11:00:00,2.978032226207079,292.4943558796201,287.8183705408075,0.0,11.044303357002027,23418.07152,24728.54703,11170.00184,1337.27534,560.17185,3232.08885,265.76669
2023-08-08 12:00:00,2.978032226207079,292.4943558796201,287.8183705408075,0.0,11.044303357002027,23871.46056,26184.88991,11161.26843,1418.59456,1094.68177,3296.68101,262.53087
2023-08-08 13:00:00,3.769212190701362,297.9883086953634,287.98634156580954,3.8624253144648906,11.264451687475626,24773.28151,28057.57786,11141.45818,1568.5527,1763.44262,3372.96109,265.23052
2023-08-08 14:00:00,3.769212190701362,297.9883086953634,287.98634156580954,3.8624253144648906,11.264451687475626,26316.75104,30520.00215,11150.50224,1534.83856,2615.97536,3472.52491,267.03114
2023-08-08 15:00:00,3.769212190701362,297.9883086953634,287.98634156580954,3.8624253144648906,11.264451687475626,27762.01564,33128.91932,11161.89546,1641.78587,3811.76729,3558.8793,270.30357
2023-08-08 16:00:00,4.251573148807474,302.4634172414696,286.735357732222,282.41649045377414,11.408186963028337,28846.43084,35697.62398,11165.09235,1843.27272,5160.71301,3686.38588,268.42289
2023-08-08 17:00:00,4.251573148807474,302.4634172414696,286.735357732222,282.41649045377414,11.408186963028337,29954.90638,38340.5424,11170.2111,2075.23347,6298.36674,3823.27669,264.86953
2023-08-08 18:00:00,4.251573148807474,302.4634172414696,286.735357732222,282.41649045377414,11.408186963028337,31004.78473,40000.37458,11170.97421,2363.41241,6952.77997,4009.42839,270.15836
2023-08-08 19:00:00,4.445060578715341,303.52883473371645,286.15227554296706,502.9098477635986,11.491443809549674,31854.11154,41014.23244,11171.05349,2591.80285,7095.25198,4053.33844,268.05268
2023-08-08 20:00:00,4.445060578715341,303.52883473371645,286.15227554296706,502.9098477635986,11.491443809549674,32306.82246,41409.48566,11162.7207,2771.13373,6959.33375,4116.78636,267.26857
2023-08-08 21:00:00,4.445060578715341,303.52883473371645,286.15227554296706,502.9098477635986,11.491443809549674,32348.29072,40783.47138,11165.15905,3065.69188,6299.39332,4211.55292,266.21358
2023-08-08 22:00:00,4.3018456778694505,300.97675346222974,287.2082103404068,727.140467686946,11.596051130858012,32633.68222,40140.2463,11180.55686,3295.26359,5098.66834,4273.28986,269.26667
2023-08-08 23:00:00,4.3018456778694505,300.97675346222974,287.2082103404068,727.140467686946,11.596051130858012,32994.57241,39073.82134,11191.12294,3354.28831,4229.38597,4396.95497,268.7136
