,UTC time,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
23145,2021-08-22 09:00:00,79.45,1157.0,5686.0,0.0,34.0,1494.0,121.898555110062,500.0,578.0
23146,2021-08-22 10:00:00,78.93,1228.0,5682.0,0.0,35.0,1454.0,121.140091071493,498.0,519.0
23147,2021-08-22 11:00:00,78.2,1204.0,5683.0,0.0,32.0,1425.0,119.783099788931,441.0,505.0
23148,2021-08-22 12:00:00,79.65,1211.0,5682.0,0.0,19.0,1388.0,117.957593133429,392.0,512.0
23149,2021-08-22 13:00:00,78.2,1124.0,5677.0,0.0,10.0,1382.0,115.809183173943,408.0,535.0
23150,2021-08-22 14:00:00,77.2,1182.0,5672.0,0.0,5.0,1242.0,100.694238689715,494.0,470.0
23151,2021-08-22 15:00:00,82.29,1174.0,5670.0,0.0,10.0,946.0,67.3471193448574,507.0,517.0
23152,2021-08-22 16:00:00,88.93,1206.0,5668.0,0.0,16.0,581.0,67.3402263390954,507.0,554.0
23153,2021-08-22 17:00:00,93.3,1268.0,5669.0,0.0,21.0,240.0,94.6701131695477,508.0,537.0
23154,2021-08-22 18:00:00,104.55,1438.0,5677.0,0.0,31.0,25.0,85.0850565847738,510.0,595.0
23155,2021-08-22 19:00:00,109.91,1505.0,5677.0,0.0,31.0,0.0,76.1517340071223,511.0,646.0
23156,2021-08-22 20:00:00,103.27,1374.0,5672.0,0.0,29.0,0.0,106.34928472383,505.0,605.0
23157,2021-08-22 21:00:00,84.59,1151.0,5671.0,0.0,26.0,0.0,185.174642361915,506.0,432.0
23158,2021-08-22 22:00:00,80.49,1152.0,5672.0,0.0,23.0,0.0,181.793366465774,509.0,365.0
23159,2021-08-22 23:00:00,88.87,1248.0,5669.0,0.0,21.0,0.0,139.749705875296,509.0,437.0
23160,2021-08-23 00:00:00,87.98,1137.0,5670.0,0.0,19.0,0.0,107.177767971286,506.0,480.0
23161,2021-08-23 01:00:00,86.77,1249.0,5673.0,0.0,16.0,0.0,79.7403415024616,508.0,391.0
23162,2021-08-23 02:00:00,87.79,1259.0,5679.0,0.0,18.0,0.0,70.7337096799084,510.0,402.0
23163,2021-08-23 03:00:00,92.48,1303.0,5680.0,0.0,21.0,0.0,75.0685963925549,508.0,455.0
23164,2021-08-23 04:00:00,97.51,1294.0,5682.0,0.0,25.0,0.0,85.4416949477796,512.0,549.0
23165,2021-08-23 05:00:00,103.84,1324.0,5681.0,0.0,31.0,46.0,96.7215725833262,511.0,655.0
23166,2021-08-23 06:00:00,101.94,1365.0,5686.0,0.0,32.0,208.0,106.257107288194,513.0,637.0
23167,2021-08-23 07:00:00,97.71,1254.0,5685.0,0.0,28.0,492.0,113.138906843881,513.0,683.0
23168,2021-08-23 08:00:00,93.26,1239.0,5684.0,0.0,27.0,853.0,117.43989619317,503.0,679.0
23169,2021-08-23 09:00:00,88.27,1255.0,5690.0,0.0,27.0,1217.0,119.669225651616,486.0,641.0
23170,2021-08-23 10:00:00,88.84,1309.0,5684.0,0.0,26.0,1512.0,120.404658361555,505.0,677.0
23171,2021-08-23 11:00:00,88.56,1283.0,5684.0,0.0,26.0,1652.0,120.093879075243,501.0,711.0
23172,2021-08-23 12:00:00,90.9,1311.0,5684.0,0.0,26.0,1589.0,119.025736104336,495.0,730.0
23173,2021-08-23 13:00:00,92.98,1300.0,5688.0,0.0,25.0,1366.0,117.417459639139,497.0,737.0
23174,2021-08-23 14:00:00,95.7,1265.0,5690.0,0.0,28.0,1052.0,109.055849164427,493.0,748.0
23175,2021-08-23 15:00:00,99.16,1269.0,5693.0,0.0,29.0,721.0,88.2014842546423,491.0,741.0
23176,2021-08-23 16:00:00,108.06,1498.0,5691.0,0.0,24.0,517.0,77.7708552968688,493.0,734.0
23177,2021-08-23 17:00:00,112.34,1541.0,5689.0,0.0,25.0,238.0,86.2204842332083,494.0,728.0
23178,2021-08-23 18:00:00,112.73,1518.0,5686.0,0.0,24.0,38.0,85.652770408991,497.0,699.0
23179,2021-08-23 19:00:00,109.38,1487.0,5688.0,0.0,25.0,0.0,80.9022522080567,499.0,646.0
23180,2021-08-23 20:00:00,97.02,1295.0,5689.0,0.0,25.0,0.0,93.6257684659433,516.0,544.0
23181,2021-08-23 21:00:00,87.04,1235.0,5689.0,0.0,24.0,0.0,139.400205413929,517.0,420.0
23182,2021-08-23 22:00:00,87.24,1272.0,5691.0,0.0,24.0,0.0,160.596785939852,523.0,407.0
23183,2021-08-23 23:00:00,91.26,1290.0,5699.0,0.0,22.0,0.0,150.173245907574,518.0,462.0
23184,2021-08-24 00:00:00,90.62,1300.0,5702.0,0.0,22.0,0.0,128.67550693943,523.0,443.0
23185,2021-08-24 01:00:00,89.97,1242.0,5704.0,0.0,22.0,0.0,104.207924220946,515.0,460.0
23186,2021-08-24 02:00:00,88.99,1198.0,5710.0,0.0,26.0,0.0,87.470816950427,526.0,470.0
23187,2021-08-24 03:00:00,85.11,1218.0,5717.0,0.0,27.0,0.0,81.269706671491,525.0,395.0
23188,2021-08-24 04:00:00,97.25,1290.0,5720.0,0.0,27.0,3.0,83.3557008096353,526.0,558.0
23189,2021-08-24 05:00:00,102.54,1295.0,5720.0,0.0,29.0,185.0,90.0386366964808,524.0,688.0
23190,2021-08-24 06:00:00,96.04,1281.0,5721.0,0.0,27.0,775.0,98.1478719923372,524.0,700.0
23191,2021-08-24 07:00:00,87.18,1245.0,5716.0,0.0,24.0,1584.0,105.643389418109,526.0,700.0
23192,2021-08-24 08:00:00,81.12,1233.0,5703.0,0.0,21.0,2358.0,111.54164280564,520.0,710.0
23193,2021-08-24 09:00:00,69.81,1158.0,5696.0,0.0,18.0,2893.0,115.605434228628,519.0,589.0
23194,2021-08-24 10:00:00,63.5,1169.0,5688.0,0.0,16.0,3095.0,118.005046295091,519.0,471.0
23195,2021-08-24 11:00:00,72.11,1249.0,5679.0,4.0,14.0,2810.0,119.049462685167,517.0,568.0
23196,2021-08-24 12:00:00,71.42,1181.0,5675.0,0.0,9.0,2801.0,119.037599394751,514.0,593.0
23197,2021-08-24 13:00:00,68.91,1167.0,5672.0,0.0,13.0,2622.0,118.227529516945,515.0,523.0
23198,2021-08-24 14:00:00,76.59,1144.0,5673.0,0.0,19.0,2131.0,113.641689340686,513.0,625.0
23199,2021-08-24 15:00:00,78.27,1122.0,5680.0,0.0,22.0,1673.0,100.921586797664,514.0,600.0
23200,2021-08-24 16:00:00,87.19,1318.0,5690.0,0.0,25.0,1003.0,89.3462210472665,517.0,545.0
23201,2021-08-24 17:00:00,110.33,1702.0,5689.0,0.0,27.0,352.0,87.7833526402374,520.0,634.0
23202,2021-08-24 18:00:00,118.02,1823.0,5687.0,0.0,24.0,45.0,86.7180615246142,524.0,639.0
23203,2021-08-24 19:00:00,114.53,1786.0,5689.0,0.0,21.0,0.0,83.8101568663354,522.0,580.0
23204,2021-08-24 20:00:00,105.95,1739.0,5692.0,0.0,18.0,0.0,88.7179626661394,514.0,447.0
23205,2021-08-24 21:00:00,105.43,1744.0,5694.0,0.0,10.0,0.0,114.059084040034,514.0,439.0
23206,2021-08-24 22:00:00,99.65,1505.0,5690.0,0.0,4.0,0.0,137.327934989943,513.0,474.0
23207,2021-08-24 23:00:00,95.57,1464.0,5686.0,0.0,9.0,0.0,143.750590448758,517.0,429.0
23208,2021-08-25 00:00:00,89.28,1487.0,5688.0,0.0,19.0,0.0,453.142032462729,517.0,368.0
23209,2021-08-25 01:00:00,93.88,1604.0,5694.0,0.0,26.0,0.0,560.783318894558,518.0,406.0
23210,2021-08-25 02:00:00,94.44,1529.0,5698.0,0.0,26.0,0.0,684.084711948328,516.0,484.0
23211,2021-08-25 03:00:00,98.51,1641.0,5707.0,0.0,18.0,0.0,801.451472873273,516.0,521.0
23212,2021-08-25 04:00:00,103.75,1639.0,5709.0,0.0,11.0,2.0,827.269057894303,518.0,630.0
23213,2021-08-25 05:00:00,103.17,1584.0,5705.0,0.0,11.0,185.0,903.769231530261,516.0,705.0
23214,2021-08-25 06:00:00,96.46,1572.0,5701.0,0.0,13.0,785.0,787.305701174199,510.0,673.0
23215,2021-08-25 07:00:00,88.22,1540.0,5703.0,0.0,16.0,1599.0,791.649696864103,517.0,672.0
23216,2021-08-25 08:00:00,80.77,1491.0,5698.0,0.0,21.0,2359.0,750.730446556581,518.0,655.0
23217,2021-08-25 09:00:00,72.55,1392.0,5690.0,0.0,23.0,2880.0,791.111960261736,513.0,605.0
23218,2021-08-25 10:00:00,70.07,1412.0,5678.0,0.0,20.0,3212.0,829.039002185609,514.0,584.0
23219,2021-08-25 11:00:00,70.71,1372.0,5676.0,0.0,19.0,3318.0,737.362821623592,515.0,625.0
23220,2021-08-25 12:00:00,70.5,1469.0,5675.0,0.0,18.0,3257.0,831.466807006114,517.0,567.0
23221,2021-08-25 13:00:00,75.53,1526.0,5675.0,0.0,17.0,2936.0,938.231445507687,517.0,625.0
23222,2021-08-25 14:00:00,77.77,1537.0,5671.0,0.0,17.0,2460.0,980.291044949458,515.0,605.0
23223,2021-08-25 15:00:00,77.97,1512.0,5673.0,0.0,20.0,1755.0,1023.73754391571,500.0,519.0
23224,2021-08-25 16:00:00,86.78,1568.0,5677.0,0.0,21.0,994.0,1044.02792165432,515.0,557.0
23225,2021-08-25 17:00:00,97.13,1560.0,5678.0,0.0,21.0,337.0,1062.93709143152,516.0,657.0
23226,2021-08-25 18:00:00,96.45,1558.0,5680.0,0.0,18.0,32.0,1053.88505098538,518.0,581.0
23227,2021-08-25 19:00:00,99.32,1665.0,5684.0,0.0,17.0,0.0,1009.5650692839,514.0,561.0
23228,2021-08-25 20:00:00,102.56,1615.0,5685.0,0.0,16.0,0.0,866.427677316681,518.0,624.0
23229,2021-08-25 21:00:00,105.21,1753.0,5686.0,0.0,18.0,0.0,800.495587118905,515.0,584.0
23230,2021-08-25 22:00:00,90.35,1438.0,5687.0,0.0,19.0,0.0,660.274507369616,520.0,454.0
23231,2021-08-25 23:00:00,86.28,1321.0,5688.0,0.0,19.0,0.0,669.256274454594,522.0,451.0
23232,2021-08-26 00:00:00,83.48,1366.0,5686.0,0.0,20.0,0.0,1087.0,521.0,446.0
23233,2021-08-26 01:00:00,84.95,1390.0,5686.0,0.0,20.0,0.0,1125.0,521.0,466.0
23234,2021-08-26 02:00:00,81.76,1350.0,5681.0,0.0,20.0,0.0,1404.0,520.0,475.0
23235,2021-08-26 03:00:00,77.01,1284.0,5680.0,0.0,21.0,0.0,1639.0,520.0,460.0
23236,2021-08-26 04:00:00,85.37,1369.0,5684.0,0.0,21.0,0.0,1597.0,520.0,568.0
23237,2021-08-26 05:00:00,88.71,1379.0,5687.0,0.0,21.0,77.0,1794.0,505.0,677.0
23238,2021-08-26 06:00:00,92.56,1420.0,5686.0,0.0,22.0,339.0,1360.0,503.0,701.0
23239,2021-08-26 07:00:00,90.02,1428.0,5685.0,0.0,21.0,672.0,1482.0,503.0,728.0
23240,2021-08-26 08:00:00,84.91,1313.0,5684.0,0.0,21.0,957.0,1349.0,496.0,710.0
23241,2021-08-26 09:00:00,82.72,1371.0,5682.0,0.0,21.0,1249.0,1507.0,492.0,704.0
23242,2021-08-26 10:00:00,79.12,1339.0,5685.0,0.0,19.0,1399.0,1578.0,491.0,678.0
23243,2021-08-26 11:00:00,80.73,1337.0,5685.0,0.0,20.0,1556.0,1264.0,490.0,690.0
23244,2021-08-26 12:00:00,78.65,1319.0,5678.0,0.0,20.0,1386.0,1638.0,494.0,686.0
23245,2021-08-26 13:00:00,76.21,1331.0,5690.0,0.0,21.0,1312.0,1865.0,490.0,649.0
23246,2021-08-26 14:00:00,80.39,1388.0,5693.0,0.0,21.0,1152.0,1889.0,491.0,690.0
23247,2021-08-26 15:00:00,80.69,1353.0,5694.0,0.0,21.0,940.0,1990.0,494.0,700.0
23248,2021-08-26 16:00:00,80.85,1331.0,5693.0,0.0,20.0,588.0,2019.0,499.0,664.0
23249,2021-08-26 17:00:00,83.82,1403.0,5696.0,0.0,19.0,243.0,2057.0,514.0,638.0
23250,2021-08-26 18:00:00,82.27,1330.0,5698.0,0.0,19.0,22.0,2012.0,518.0,604.0
23251,2021-08-26 19:00:00,77.67,1336.0,5697.0,0.0,19.0,0.0,1891.0,514.0,483.0
23252,2021-08-26 20:00:00,80.62,1345.0,5694.0,0.0,19.0,0.0,1501.0,520.0,474.0
23253,2021-08-26 21:00:00,79.61,1283.0,5696.0,0.0,20.0,0.0,1421.0,517.0,478.0
23254,2021-08-26 22:00:00,80.5,1286.0,5696.0,0.0,20.0,0.0,1043.0,513.0,431.0
23255,2021-08-26 23:00:00,82.44,1311.0,5697.0,0.0,19.0,0.0,786.0,515.0,409.0
23256,2021-08-27 00:00:00,84.7,1325.0,5698.0,0.0,19.0,0.0,641.0,519.0,417.0
23257,2021-08-27 01:00:00,83.71,1280.0,5698.0,0.0,19.0,0.0,566.0,519.0,413.0
23258,2021-08-27 02:00:00,86.04,1316.0,5699.0,0.0,19.0,0.0,477.0,524.0,418.0
23259,2021-08-27 03:00:00,89.5,1310.0,5698.0,0.0,19.0,0.0,456.0,520.0,477.0
23260,2021-08-27 04:00:00,96.39,1344.0,5702.0,0.0,19.0,1.0,477.0,516.0,584.0
23261,2021-08-27 05:00:00,95.91,1303.0,5701.0,0.0,19.0,142.0,527.0,517.0,637.0
23262,2021-08-27 06:00:00,93.09,1348.0,5705.0,0.0,18.0,616.0,472.0,517.0,641.0
23263,2021-08-27 07:00:00,92.25,1386.0,5700.0,0.0,15.0,1221.0,488.0,517.0,720.0
23264,2021-08-27 08:00:00,85.43,1328.0,5684.0,0.0,15.0,1666.0,705.0,514.0,726.0
23265,2021-08-27 09:00:00,84.64,1345.0,5679.0,0.0,14.0,1769.0,758.0,515.0,725.0
23266,2021-08-27 10:00:00,87.75,1365.0,5675.0,0.0,14.0,1620.0,683.0,508.0,740.0
23267,2021-08-27 11:00:00,85.15,1310.0,5671.0,0.0,15.0,1727.0,738.0,506.0,743.0
23268,2021-08-27 12:00:00,77.05,1233.0,5668.0,0.0,15.0,2171.0,859.0,506.0,701.0
23269,2021-08-27 13:00:00,73.47,1262.0,5664.0,0.0,17.0,1990.0,1074.0,505.0,609.0
23270,2021-08-27 14:00:00,79.38,1269.0,5504.0,0.0,18.0,1629.0,1208.0,501.0,675.0
23271,2021-08-27 15:00:00,86.51,1324.0,5068.0,0.0,17.0,1230.0,1475.0,501.0,700.0
23272,2021-08-27 16:00:00,85.94,1316.0,4883.0,0.0,17.0,726.0,1886.0,508.0,645.0
23273,2021-08-27 17:00:00,92.46,1356.0,4867.0,0.0,17.0,240.0,1779.0,513.0,641.0
23274,2021-08-27 18:00:00,97.28,1373.0,4851.0,0.0,16.0,22.0,1829.0,510.0,688.0
23275,2021-08-27 19:00:00,100.83,1418.0,4853.0,0.0,12.0,0.0,1696.0,512.0,699.0
23276,2021-08-27 20:00:00,94.94,1328.0,4853.0,0.0,13.0,0.0,1744.0,514.0,648.0
23277,2021-08-27 21:00:00,93.32,1373.0,4853.0,0.0,14.0,0.0,1715.0,508.0,585.0
23278,2021-08-27 22:00:00,87.05,1294.0,4820.0,0.0,14.0,0.0,1574.0,511.0,484.0
23279,2021-08-27 23:00:00,85.39,1268.0,4844.0,0.0,16.0,0.0,1498.0,512.0,461.0
23280,2021-08-28 00:00:00,83.32,1245.0,4852.0,0.0,19.0,0.0,1611.0,510.0,459.0
23281,2021-08-28 01:00:00,83.71,1293.0,4851.0,0.0,20.0,0.0,1399.0,506.0,401.0
23282,2021-08-28 02:00:00,89.37,1295.0,4853.0,0.0,19.0,0.0,1261.0,515.0,475.0
23283,2021-08-28 03:00:00,91.96,1369.0,4854.0,0.0,19.0,0.0,1370.0,517.0,499.0
23284,2021-08-28 04:00:00,97.15,1294.0,4847.0,0.0,18.0,0.0,1187.0,519.0,597.0
23285,2021-08-28 05:00:00,99.41,1303.0,4818.0,0.0,19.0,70.0,1215.0,534.0,650.0
23286,2021-08-28 06:00:00,96.2,1265.0,4650.0,0.0,22.0,366.0,1473.0,529.0,691.0
23287,2021-08-28 07:00:00,86.79,1258.0,4643.0,0.0,21.0,809.0,1792.0,519.0,654.0
23288,2021-08-28 08:00:00,84.95,1280.0,4642.0,0.0,20.0,1160.0,1752.0,517.0,658.0
23289,2021-08-28 09:00:00,89.25,1280.0,4638.0,0.0,19.0,1388.0,1415.0,518.0,726.0
23290,2021-08-28 10:00:00,90.07,1276.0,4635.0,0.0,19.0,1587.0,1213.0,528.0,746.0
23291,2021-08-28 11:00:00,78.93,1163.0,4641.0,0.0,18.0,1977.0,1270.0,524.0,659.0
23292,2021-08-28 12:00:00,69.75,1185.0,4645.0,0.0,18.0,2171.0,1361.0,513.0,498.0
23293,2021-08-28 13:00:00,64.61,1128.0,4641.0,0.0,18.0,2096.0,1704.0,514.0,461.0
23294,2021-08-28 14:00:00,67.59,1174.0,4648.0,0.0,16.0,1777.0,1855.0,515.0,474.0
23295,2021-08-28 15:00:00,69.89,1198.0,4645.0,0.0,17.0,1301.0,2201.0,515.0,489.0
23296,2021-08-28 16:00:00,75.33,1223.0,4640.0,0.0,16.0,738.0,2205.0,515.0,502.0
23297,2021-08-28 17:00:00,91.01,1359.0,4643.0,0.0,17.0,247.0,2090.0,514.0,629.0
23298,2021-08-28 18:00:00,102.06,1434.0,4651.0,0.0,19.0,17.0,1846.0,517.0,709.0
23299,2021-08-28 19:00:00,97.83,1282.0,4653.0,0.0,19.0,0.0,1678.0,519.0,677.0
23300,2021-08-28 20:00:00,91.48,1232.0,4656.0,0.0,17.0,0.0,1635.0,519.0,582.0
23301,2021-08-28 21:00:00,94.03,1288.0,4658.0,0.0,16.0,0.0,1418.0,517.0,553.0
23302,2021-08-28 22:00:00,91.45,1266.0,4657.0,0.0,18.0,0.0,1533.0,509.0,541.0
23303,2021-08-28 23:00:00,88.18,1284.0,4661.0,0.0,20.0,0.0,1334.0,501.0,437.0
23304,2021-08-29 00:00:00,93.26,1293.0,4663.0,0.0,20.0,0.0,1193.0,487.0,489.0
23305,2021-08-29 01:00:00,89.53,1297.0,4663.0,0.0,20.0,0.0,1260.0,484.0,436.0
23306,2021-08-29 02:00:00,91.75,1312.0,4661.0,0.0,21.0,0.0,1359.0,487.0,484.0
23307,2021-08-29 03:00:00,91.59,1303.0,4655.0,0.0,20.0,0.0,1422.0,503.0,500.0
23308,2021-08-29 04:00:00,93.03,1288.0,4655.0,0.0,20.0,0.0,1592.0,505.0,567.0
23309,2021-08-29 05:00:00,96.28,1284.0,4655.0,0.0,20.0,50.0,1503.0,510.0,621.0
23310,2021-08-29 06:00:00,98.31,1303.0,4656.0,0.0,20.0,241.0,1420.0,508.0,669.0
23311,2021-08-29 07:00:00,94.11,1281.0,4655.0,0.0,19.0,610.0,1316.0,507.0,656.0
23312,2021-08-29 08:00:00,87.95,1252.0,4650.0,0.0,20.0,838.0,1293.0,504.0,594.0
23313,2021-08-29 09:00:00,79.29,1178.0,4648.0,0.0,19.0,1007.0,1569.0,502.0,548.0
23314,2021-08-29 10:00:00,82.73,1221.0,4651.0,0.0,19.0,957.0,1451.0,500.0,561.0
23315,2021-08-29 11:00:00,90.72,1262.0,4651.0,0.0,20.0,865.0,1347.0,499.0,655.0
23316,2021-08-29 12:00:00,93.98,1321.0,4652.0,0.0,20.0,675.0,1575.0,495.0,691.0
23317,2021-08-29 13:00:00,93.58,1317.0,4656.0,0.0,20.0,489.0,1793.0,497.0,693.0
23318,2021-08-29 14:00:00,93.65,1276.0,4656.0,0.0,20.0,367.0,1781.0,503.0,693.0
23319,2021-08-29 15:00:00,94.86,1304.0,4660.0,0.0,20.0,235.0,1890.0,505.0,697.0
23320,2021-08-29 16:00:00,93.41,1298.0,4661.0,0.0,20.0,127.0,2084.0,504.0,689.0
23321,2021-08-29 17:00:00,92.16,1251.0,4663.0,0.0,20.0,38.0,2139.0,506.0,686.0
23322,2021-08-29 18:00:00,99.12,1351.0,4666.0,0.0,20.0,1.0,1655.0,504.0,657.0
23323,2021-08-29 19:00:00,101.45,1265.0,4668.0,0.0,18.0,0.0,1350.0,505.0,684.0
23324,2021-08-29 20:00:00,95.95,1219.0,4677.0,0.0,18.0,0.0,1399.0,508.0,625.0
23325,2021-08-29 21:00:00,88.41,1161.0,4676.0,0.0,16.0,0.0,1373.0,506.0,522.0
23326,2021-08-29 22:00:00,80.81,1169.0,4673.0,0.0,14.0,0.0,1234.0,495.0,365.0
23327,2021-08-29 23:00:00,80.42,1184.0,4667.0,0.0,16.0,0.0,1314.0,493.0,362.0
23328,2021-08-30 00:00:00,80.93,1169.0,4664.0,0.0,18.0,0.0,1186.0,499.0,359.0
23329,2021-08-30 01:00:00,79.72,1148.0,4665.0,0.0,23.0,0.0,1191.0,500.0,354.0
23330,2021-08-30 02:00:00,79.36,1149.0,4668.0,0.0,24.0,0.0,1289.0,500.0,364.0
23331,2021-08-30 03:00:00,84.61,1209.0,4670.0,0.0,23.0,0.0,1127.0,507.0,388.0
23332,2021-08-30 04:00:00,100.86,1304.0,4670.0,0.0,22.0,0.0,974.0,507.0,573.0
23333,2021-08-30 05:00:00,102.24,1258.0,4671.0,0.0,20.0,47.0,1133.0,503.0,666.0
23334,2021-08-30 06:00:00,98.1,1202.0,4666.0,0.0,17.0,258.0,1126.0,497.0,665.0
23335,2021-08-30 07:00:00,100.03,1305.0,4651.0,0.0,15.0,471.0,1131.0,492.0,682.0
23336,2021-08-30 08:00:00,94.76,1245.0,4655.0,0.0,16.0,714.0,1378.0,497.0,719.0
23337,2021-08-30 09:00:00,94.91,1291.0,4660.0,0.0,19.0,1003.0,1206.0,486.0,718.0
23338,2021-08-30 10:00:00,95.52,1327.0,4661.0,0.0,21.0,1186.0,1084.0,475.0,720.0
23339,2021-08-30 11:00:00,94.35,1306.0,4657.0,0.0,23.0,1166.0,1177.0,481.0,724.0
23340,2021-08-30 12:00:00,94.04,1342.0,4653.0,0.0,23.0,1182.0,1353.0,486.0,735.0
23341,2021-08-30 13:00:00,90.88,1291.0,4651.0,0.0,23.0,1173.0,1513.0,494.0,730.0
23342,2021-08-30 14:00:00,89.55,1270.0,4650.0,0.0,22.0,1254.0,1531.0,499.0,734.0
23343,2021-08-30 15:00:00,92.17,1302.0,4645.0,0.0,21.0,1020.0,1518.0,503.0,722.0
23344,2021-08-30 16:00:00,98.1,1369.0,4644.0,0.0,21.0,554.0,1556.0,505.0,717.0
23345,2021-08-30 17:00:00,103.81,1495.0,4649.0,0.0,20.0,187.0,1595.0,501.0,687.0
23346,2021-08-30 18:00:00,106.57,1518.0,4652.0,0.0,19.0,11.0,1594.0,505.0,689.0
23347,2021-08-30 19:00:00,109.35,1596.0,4657.0,0.0,19.0,0.0,1562.0,509.0,691.0
23348,2021-08-30 20:00:00,90.08,1230.0,4657.0,0.0,18.0,0.0,1567.0,509.0,544.0
23349,2021-08-30 21:00:00,90.3,1230.0,4659.0,0.0,18.0,0.0,1407.0,506.0,518.0
23350,2021-08-30 22:00:00,88.38,1200.0,4660.0,0.0,18.0,0.0,1100.0,507.0,447.0
23351,2021-08-30 23:00:00,90.86,1192.0,4659.0,0.0,17.0,0.0,1084.0,513.0,490.0
23352,2021-08-31 00:00:00,83.38,1144.0,4662.0,0.0,17.0,0.0,993.0,507.0,381.0
23353,2021-08-31 01:00:00,84.43,1117.0,4665.0,0.0,18.0,0.0,930.0,507.0,403.0
23354,2021-08-31 02:00:00,86.05,1133.0,4668.0,0.0,19.0,0.0,852.0,512.0,407.0
23355,2021-08-31 03:00:00,96.53,1212.0,4670.0,0.0,21.0,0.0,689.0,512.0,496.0
23356,2021-08-31 04:00:00,101.62,1209.0,4669.0,0.0,22.0,0.0,688.0,511.0,579.0
23357,2021-08-31 05:00:00,111.04,1342.0,4670.0,0.0,23.0,49.0,701.0,511.0,676.0
23358,2021-08-31 06:00:00,117.21,1507.0,4674.0,0.0,23.0,269.0,607.0,513.0,726.0
23359,2021-08-31 07:00:00,115.64,1519.0,4677.0,45.0,22.0,677.0,500.0,498.0,735.0
23360,2021-08-31 08:00:00,107.88,1492.0,4673.0,3.0,20.0,1128.0,544.0,486.0,743.0
23361,2021-08-31 09:00:00,98.34,1437.0,4669.0,0.0,18.0,1697.0,654.0,485.0,733.0
23362,2021-08-31 10:00:00,87.2,1243.0,4667.0,0.0,19.0,2038.0,803.0,487.0,712.0
23363,2021-08-31 11:00:00,75.46,1151.0,4662.0,0.0,18.0,2241.0,872.0,493.0,573.0
23364,2021-08-31 12:00:00,75.7,1096.0,4658.0,0.0,18.0,2307.0,992.0,500.0,639.0
23365,2021-08-31 13:00:00,73.42,1102.0,4658.0,0.0,17.0,2257.0,1088.0,497.0,595.0
23366,2021-08-31 14:00:00,78.14,1233.0,4652.0,0.0,17.0,1929.0,1181.0,502.0,578.0
23367,2021-08-31 15:00:00,84.22,1230.0,4649.0,0.0,17.0,1465.0,1197.0,499.0,627.0
23368,2021-08-31 16:00:00,90.37,1276.0,4647.0,0.0,17.0,811.0,1216.0,502.0,605.0
23369,2021-08-31 17:00:00,107.36,1515.0,4649.0,0.0,17.0,251.0,1105.0,498.0,646.0
23370,2021-08-31 18:00:00,117.35,1650.0,4656.0,0.0,17.0,15.0,948.0,502.0,663.0
23371,2021-08-31 19:00:00,117.39,1750.0,4661.0,0.0,18.0,0.0,1062.0,508.0,637.0
23372,2021-08-31 20:00:00,105.53,1671.0,4665.0,0.0,16.0,0.0,1155.0,514.0,486.0
23373,2021-08-31 21:00:00,108.29,1882.0,4669.0,0.0,13.0,0.0,1067.0,510.0,397.0
23374,2021-08-31 22:00:00,93.6,1509.0,4670.0,0.0,16.0,0.0,1081.0,510.0,354.0
23375,2021-08-31 23:00:00,102.9,1544.0,4673.0,0.0,20.0,0.0,779.0,509.0,430.0
23376,2021-09-01 00:00:00,103.56,1483.0,4673.0,0.0,22.0,0.0,755.0,510.0,471.0
23377,2021-09-01 01:00:00,102.14,1506.0,4673.0,0.0,22.0,0.0,633.0,510.0,408.0
23378,2021-09-01 02:00:00,106.59,1503.0,4674.0,0.0,18.0,0.0,563.0,507.0,466.0
23379,2021-09-01 03:00:00,108.11,1519.0,4675.0,0.0,6.0,0.0,443.0,499.0,450.0
23380,2021-09-01 04:00:00,121.41,1615.0,4665.0,0.0,7.0,0.0,315.0,498.0,583.0
23381,2021-09-01 05:00:00,126.07,1645.0,4654.0,0.0,17.0,23.0,366.0,509.0,670.0
23382,2021-09-01 06:00:00,128.67,1734.0,4654.0,0.0,22.0,173.0,308.0,482.0,688.0
23383,2021-09-01 07:00:00,128.4,1734.0,4666.0,37.0,25.0,416.0,212.0,469.0,703.0
23384,2021-09-01 08:00:00,122.26,1713.0,4663.0,9.0,24.0,743.0,301.0,468.0,731.0
23385,2021-09-01 09:00:00,110.97,1615.0,4663.0,0.0,18.0,1029.0,400.0,457.0,669.0
23386,2021-09-01 10:00:00,109.46,1642.0,4663.0,0.0,14.0,1129.0,420.0,438.0,648.0
23387,2021-09-01 11:00:00,112.31,1714.0,4659.0,0.0,9.0,1224.0,321.0,443.0,661.0
23388,2021-09-01 12:00:00,108.5,1664.0,4651.0,0.0,10.0,1239.0,483.0,444.0,655.0
23389,2021-09-01 13:00:00,110.13,1621.0,4645.0,0.0,13.0,1141.0,413.0,450.0,672.0
23390,2021-09-01 14:00:00,120.78,1825.0,4644.0,0.0,12.0,848.0,438.0,445.0,697.0
23391,2021-09-01 15:00:00,132.81,2149.0,4646.0,0.0,14.0,571.0,543.0,448.0,716.0
23392,2021-09-01 16:00:00,143.28,2438.0,4649.0,0.0,17.0,351.0,533.0,444.0,709.0
23393,2021-09-01 17:00:00,148.28,2532.0,4650.0,0.0,17.0,121.0,596.0,448.0,711.0
