UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,avg_solar_production_forecast
6/30/2020 20:00,1070,1074,691,3163,0,981,37,0
6/30/2020 21:00,1038,1062,691,2840,0,1139,37,0
6/30/2020 22:00,1112,1069,691,2680,0,1014,36,0
6/30/2020 23:00,1070,1083,691,2699,0,902,37,0
7/1/2020 0:00,1047,1015,691,2616,0,1003,37,0
7/1/2020 1:00,1066,1019,691,2601,0,977,37,0
7/1/2020 2:00,1039,973,691,2611,0,951,33,1
7/1/2020 3:00,1088,1064,691,2644,15,744,32,24
7/1/2020 4:00,1194,1221,691,3478,90,424,37,132
7/1/2020 5:00,1363,1264,692,3036,258,243,43,333
7/1/2020 6:00,1373,1268,690,3206,442,175,44,552
7/1/2020 7:00,1338,1246,691,3314,577,132,42,732
7/1/2020 8:00,1163,1337,691,3555,674,88,41,845
7/1/2020 9:00,1132,1311,691,3657,730,67,40,896
7/1/2020 10:00,1307,1317,691,3566,740,71,39,897
7/1/2020 11:00,1460,1233,691,3477,713,109,39,862
7/1/2020 12:00,1511,1218,691,3483,662,122,40,785
7/1/2020 13:00,1538,1264,691,3528,575,166,41,658
7/1/2020 14:00,1538,1271,690,3459,439,250,41,485
7/1/2020 15:00,1578,1318,690,3563,259,256,40,276
7/1/2020 16:00,1552,1271,690,3610,96,302,40,100
7/1/2020 17:00,1550,1290,690,3609,10,291,41,20
7/1/2020 18:00,1566,1328,690,3616,0,212,40,2
7/1/2020 19:00,1587,1362,691,3551,0,164,40,2
7/1/2020 20:00,1569,1321,688,3292,0,161,40,2
7/1/2020 21:00,1451,1286,687,2934,0,167,38,2
7/1/2020 22:00,1231,1278,691,2472,0,133,34,0
7/1/2020 23:00,1172,1258,691,2263,0,90,35,0
7/2/2020 0:00,1181,1230,691,2198,0,62,36,0
7/2/2020 1:00,1177,1227,691,2197,0,68,35,0
7/2/2020 2:00,1139,1188,691,2201,0,61,35,1
7/2/2020 3:00,1225,1229,691,2203,13,42,34,24
7/2/2020 4:00,1285,1261,691,2587,87,35,31,131
7/2/2020 5:00,1332,1302,692,2880,254,42,30,334
7/2/2020 6:00,1381,1314,688,3061,433,60,30,551
7/2/2020 7:00,1412,1299,669,3190,592,103,31,720
7/2/2020 8:00,1463,1296,684,3117,686,146,30,822
7/2/2020 9:00,1498,1262,685,3150,730,194,31,863
7/2/2020 10:00,1497,1333,685,3168,721,227,31,853
7/2/2020 11:00,1474,1291,682,3225,688,264,30,809
7/2/2020 12:00,1467,1295,681,3273,625,271,31,736
7/2/2020 13:00,1481,1304,685,3320,521,314,32,621
7/2/2020 14:00,1482,1303,692,3344,382,317,37,455
7/2/2020 15:00,1496,1282,692,3419,226,336,34,254
7/2/2020 16:00,1616,1301,692,3361,90,278,34,90
7/2/2020 17:00,1613,1282,692,3449,12,234,35,16
7/2/2020 18:00,1595,1280,691,3376,0,242,36,0
7/2/2020 19:00,1569,1199,692,3361,0,282,36,0
7/2/2020 20:00,1542,1186,692,2991,0,273,35,0
7/2/2020 21:00,1379,1282,692,2808,0,180,33,0
7/2/2020 22:00,1266,1273,692,2448,0,122,36,0
7/2/2020 23:00,1244,1286,691,2254,0,60,36,0
7/3/2020 0:00,1223,1292,691,2133,0,36,35,0
7/3/2020 1:00,1201,1271,692,2042,0,21,35,0
7/3/2020 2:00,1204,1261,692,2028,0,20,37,0
7/3/2020 3:00,1260,1232,692,2028,10,20,36,20
7/3/2020 4:00,1334,1247,692,2507,86,3,39,115
7/3/2020 5:00,1369,1297,693,2788,221,0,43,294
7/3/2020 6:00,1371,1259,680,2932,369,7,43,485
7/3/2020 7:00,1397,1310,681,3032,487,56,40,644
7/3/2020 8:00,1367,1292,684,3081,568,98,41,742
7/3/2020 9:00,1396,1316,662,3172,604,106,41,786
7/3/2020 10:00,1405,1323,688,3193,615,104,39,787
7/3/2020 11:00,1394,1299,693,3170,603,171,40,750
7/3/2020 12:00,1390,1280,693,3165,547,219,40,675
7/3/2020 13:00,1412,1317,693,3161,443,248,41,554
7/3/2020 14:00,1408,1301,693,3187,336,233,42,399
7/3/2020 15:00,1392,1272,693,3215,179,272,40,221
7/3/2020 16:00,1383,1266,693,3154,63,336,39,81
7/3/2020 17:00,1392,1286,693,3142,13,324,40,13
7/3/2020 18:00,1341,1214,693,3176,0,400,40,0
7/3/2020 19:00,1236,1190,693,3214,0,423,41,2
7/3/2020 20:00,1210,1208,693,2842,0,331,39,0
7/3/2020 21:00,1238,1250,693,2610,0,241,40,0
7/3/2020 22:00,1120,1300,687,2350,0,201,38,0
7/3/2020 23:00,1130,1268,689,2101,0,159,36,0
7/4/2020 0:00,1115,1251,693,1944,0,122,36,0
7/4/2020 1:00,1065,1276,693,1800,0,120,36,0
7/4/2020 2:00,1102,1266,693,1739,0,115,36,0
7/4/2020 3:00,1095,1232,693,1732,13,98,34,16
7/4/2020 4:00,1117,1243,693,2026,70,93,35,98
7/4/2020 5:00,1127,1276,694,2228,176,83,36,250
7/4/2020 6:00,1123,1277,694,2524,320,68,37,422
7/4/2020 7:00,1135,1315,695,2676,426,58,36,561
7/4/2020 8:00,1165,1349,694,2743,520,50,37,650
7/4/2020 9:00,1205,1343,694,2795,595,37,36,689
7/4/2020 10:00,1277,1351,694,2725,596,35,38,697
7/4/2020 11:00,1256,1318,694,2697,553,86,37,666
7/4/2020 12:00,1269,1295,694,2431,477,182,39,598
7/4/2020 13:00,1298,1317,693,2317,431,284,40,497
7/4/2020 14:00,1295,1312,693,2367,303,264,38,360
7/4/2020 15:00,1263,1224,693,2227,177,523,38,199
7/4/2020 16:00,1079,1086,694,2050,75,1022,38,71
7/4/2020 17:00,1001,1105,693,1905,16,1264,40,11
7/4/2020 18:00,997,1159,693,2310,0,877,40,0
7/4/2020 19:00,980,1120,693,2395,0,883,38,0
7/4/2020 20:00,968,1056,693,2034,0,1056,37,0
7/4/2020 21:00,1015,1021,693,1849,0,1052,35,0
7/4/2020 22:00,1031,724,693,1702,0,989,35,0
7/4/2020 23:00,1000,505,693,1808,0,1010,34,0
7/5/2020 0:00,938,507,693,1636,0,1158,34,0
7/5/2020 1:00,933,504,693,1484,0,1237,34,0
7/5/2020 2:00,930,504,693,1431,0,1151,35,0
7/5/2020 3:00,935,511,693,1327,9,1187,36,14
7/5/2020 4:00,952,511,693,1402,70,1143,37,88
7/5/2020 5:00,951,510,694,1580,211,1072,35,228
7/5/2020 6:00,981,508,694,1732,359,963,36,397
7/5/2020 7:00,939,526,694,1819,496,857,37,538
7/5/2020 8:00,967,536,694,1741,620,767,37,636
7/5/2020 9:00,1005,535,694,1899,660,630,36,683
7/5/2020 10:00,979,536,694,1898,641,687,36,694
7/5/2020 11:00,947,537,693,1773,636,806,36,670
7/5/2020 12:00,1012,537,693,2026,586,618,35,608
7/5/2020 13:00,1023,535,693,2185,498,560,36,522
7/5/2020 14:00,1027,536,693,2253,384,574,35,379
7/5/2020 15:00,1120,541,693,2662,231,379,34,214
7/5/2020 16:00,1321,563,693,2750,86,286,35,77
7/5/2020 17:00,1322,551,693,2798,13,314,36,13
7/5/2020 18:00,1301,550,693,2907,0,517,36,0
7/5/2020 19:00,1269,528,693,2964,0,769,35,0
7/5/2020 20:00,1113,517,693,2649,0,1057,36,0
7/5/2020 21:00,989,499,693,2201,0,1109,36,0
7/5/2020 22:00,1006,495,693,2026,0,1079,36,0
7/5/2020 23:00,993,498,693,1766,0,1130,36,0
7/6/2020 0:00,954,490,693,1680,0,1125,35,0
7/6/2020 1:00,942,490,693,1532,0,1216,34,0
7/6/2020 2:00,965,493,693,1539,0,1234,39,0
7/6/2020 3:00,988,518,693,1828,12,1198,40,19
7/6/2020 4:00,1215,617,692,2428,86,919,41,115
7/6/2020 5:00,1282,756,692,2540,255,725,43,294
7/6/2020 6:00,1304,910,693,2843,432,559,43,498
7/6/2020 7:00,1383,1035,656,2842,578,551,43,661
7/6/2020 8:00,1415,1332,644,2796,654,561,44,761
7/6/2020 9:00,1412,1348,644,3022,677,472,44,797
7/6/2020 10:00,1362,1256,662,3314,664,369,44,792
7/6/2020 11:00,1380,1278,684,3329,658,287,43,747
7/6/2020 12:00,1365,1242,685,3363,609,271,44,662
7/6/2020 13:00,1357,1238,681,3357,507,272,42,543
7/6/2020 14:00,1384,1282,681,3340,390,156,41,385
7/6/2020 15:00,1379,1264,691,3314,241,80,41,215
7/6/2020 16:00,1357,1253,687,3311,75,96,41,78
7/6/2020 17:00,1369,1356,687,3231,9,105,41,12
7/6/2020 18:00,1380,1378,692,3297,0,55,40,0
7/6/2020 19:00,1406,1373,692,3279,0,53,38,2
7/6/2020 20:00,1375,1255,692,2727,0,100,37,0
7/6/2020 21:00,1333,1270,692,2356,0,146,32,0
7/6/2020 22:00,1386,1244,692,1970,0,135,33,0
7/6/2020 23:00,1375,1253,692,1769,0,78,34,0
7/7/2020 0:00,1371,1243,692,1717,0,51,32,0
7/7/2020 1:00,1353,1215,692,1700,0,70,31,0
7/7/2020 2:00,1291,1168,692,1696,0,132,33,0
7/7/2020 3:00,1253,1243,692,1809,14,125,34,16
7/7/2020 4:00,1350,1212,691,2209,90,125,34,92
7/7/2020 5:00,1387,1261,692,2525,198,129,38,234
7/7/2020 6:00,1382,1270,669,2621,327,138,42,386
7/7/2020 7:00,1390,1288,661,2717,412,208,42,507
7/7/2020 8:00,1390,1274,659,2811,447,308,42,570
7/7/2020 9:00,1388,1297,658,2822,482,369,43,593
7/7/2020 10:00,1385,1306,686,2890,443,382,40,569
7/7/2020 11:00,1371,1286,687,2797,441,443,38,543
7/7/2020 12:00,1282,1174,687,2546,369,1239,40,491
7/7/2020 13:00,1001,1000,688,1677,310,2179,38,418
7/7/2020 14:00,1073,1124,691,1722,224,2041,39,303
7/7/2020 15:00,1049,1131,690,2277,138,1751,38,172
7/7/2020 16:00,1155,1096,691,2233,56,2135,37,63
7/7/2020 17:00,1339,1272,691,2806,11,1583,39,10
7/7/2020 18:00,1507,1231,691,2797,0,1638,40,0
7/7/2020 19:00,1242,1053,691,2607,0,2218,39,0
7/7/2020 20:00,1175,1103,692,1982,0,2531,38,0
7/7/2020 21:00,1184,1095,692,1602,0,2573,36,0
7/7/2020 22:00,1150,998,692,1412,0,2570,36,0
7/7/2020 23:00,1163,1009,692,1331,0,2493,34,0
7/8/2020 0:00,1177,1033,692,1335,0,2331,34,0
7/8/2020 1:00,1192,1044,692,1425,0,2181,35,0
7/8/2020 2:00,1166,1017,692,1561,0,2051,36,0
7/8/2020 3:00,1187,1108,692,1769,12,1888,37,16
7/8/2020 4:00,1263,1178,692,2093,68,1715,40,97
7/8/2020 5:00,1269,1080,693,2165,199,1853,45,259
7/8/2020 6:00,1169,1036,693,2284,370,2000,45,448
7/8/2020 7:00,1179,1066,693,2215,511,1801,45,613
7/8/2020 8:00,1155,1102,692,2399,606,1424,43,716
7/8/2020 9:00,1150,1161,693,2453,634,1188,43,787
7/8/2020 10:00,1149,1084,692,2448,655,1144,44,789
7/8/2020 11:00,1144,1033,692,2427,629,1041,44,781
7/8/2020 12:00,1170,1111,692,2399,601,831,43,735
7/8/2020 13:00,1143,1085,691,2416,512,750,42,619
7/8/2020 14:00,1149,1046,691,2455,405,703,43,455
7/8/2020 15:00,1174,1104,691,2549,243,572,42,256
7/8/2020 16:00,1171,1135,691,2700,98,386,42,91
7/8/2020 17:00,1249,1234,692,2744,21,202,42,15
7/8/2020 18:00,1279,1239,692,2761,0,86,42,0
7/8/2020 19:00,1310,1322,692,2774,0,35,42,0
7/8/2020 20:00,1179,1294,692,2601,0,37,41,0
7/8/2020 21:00,1342,1306,692,2147,0,28,37,0
7/8/2020 22:00,1378,1237,691,2008,0,24,35,0
7/8/2020 23:00,1334,1221,691,1959,0,41,35,0
7/9/2020 0:00,1300,1206,692,1952,0,43,35,0
7/9/2020 1:00,1302,1199,692,1943,0,38,36,0
7/9/2020 2:00,1275,1178,692,1917,0,30,36,0
7/9/2020 3:00,1281,1209,692,1940,11,7,38,20
7/9/2020 4:00,1332,1229,693,2108,87,0,41,120
7/9/2020 5:00,1380,1239,693,2536,251,0,43,323
7/9/2020 6:00,1391,1219,684,2699,428,0,36,546
7/9/2020 7:00,1361,1264,637,2747,572,0,32,725
7/9/2020 8:00,1372,1268,643,2749,662,2,39,839
7/9/2020 9:00,1359,1245,669,2753,702,19,41,894
7/9/2020 10:00,1339,1210,669,2691,719,64,42,900
7/9/2020 11:00,1326,1185,669,2746,722,93,41,865
7/9/2020 12:00,1290,1185,674,2734,661,148,42,794
7/9/2020 13:00,1242,1188,691,2775,553,281,42,661
7/9/2020 14:00,1184,1205,691,2791,410,395,42,481
7/9/2020 15:00,1188,1217,691,2849,234,502,41,264
7/9/2020 16:00,1208,1257,691,2914,81,519,41,91
7/9/2020 17:00,1309,1254,691,2875,7,582,42,15
7/9/2020 18:00,1278,1238,691,2931,0,662,42,0
7/9/2020 19:00,1265,1304,692,2964,0,556,41,0
7/9/2020 20:00,1318,1263,692,2591,0,418,40,0
7/9/2020 21:00,1368,1220,691,2219,0,329,38,0
7/9/2020 22:00,1387,1217,691,2010,0,242,38,3
7/9/2020 23:00,1371,1270,690,1948,0,123,41,3
7/10/2020 0:00,1354,1284,690,1917,0,65,41,3
7/10/2020 1:00,1346,1232,690,1887,0,40,40,3
7/10/2020 2:00,1323,1249,690,1898,0,39,41,3
7/10/2020 3:00,1304,1237,690,1897,9,54,42,22
7/10/2020 4:00,1354,1243,691,2216,77,40,42,124
7/10/2020 5:00,1412,1253,691,2613,266,44,42,333
7/10/2020 6:00,1451,1178,671,2599,453,145,41,564
7/10/2020 7:00,1378,1231,653,2760,601,229,41,749
7/10/2020 8:00,1352,1211,676,2732,704,282,42,865
7/10/2020 9:00,1363,1257,676,2727,775,323,43,917
7/10/2020 10:00,1449,1241,689,2787,783,339,40,914
7/10/2020 11:00,1494,1206,670,2732,767,357,41,880
7/10/2020 12:00,1517,1248,674,2760,706,353,40,801
7/10/2020 13:00,1533,1287,687,2769,590,360,41,672
7/10/2020 14:00,1534,1314,689,2778,455,343,41,490
7/10/2020 15:00,1487,1227,691,2971,264,344,41,270
7/10/2020 16:00,1489,1262,691,2998,82,321,41,95
7/10/2020 17:00,1474,1239,691,2961,12,329,40,17
7/10/2020 18:00,1492,1284,691,2901,0,382,41,3
7/10/2020 19:00,1470,1290,692,2897,0,419,41,3
7/10/2020 20:00,1355,1247,691,2624,0,408,41,3
7/10/2020 21:00,1357,1242,691,2359,0,329,39,3
7/10/2020 22:00,1282,1145,691,2021,0,258,37,0
7/10/2020 23:00,1254,1143,691,1840,0,199,36,0
7/11/2020 0:00,1157,1126,691,1659,0,186,35,0
7/11/2020 1:00,1176,1165,691,1642,0,112,35,0
7/11/2020 2:00,1183,1178,690,1657,0,56,35,0
7/11/2020 3:00,1258,1152,690,1607,12,41,34,18
7/11/2020 4:00,1348,1184,691,1657,74,60,33,121
7/11/2020 5:00,1420,1160,692,1902,264,115,38,333
7/11/2020 6:00,1420,1160,692,2199,451,203,38,564
7/11/2020 7:00,1403,1131,692,2342,595,305,38,745
7/11/2020 8:00,1398,1127,692,2369,711,439,40,861
7/11/2020 9:00,1294,1088,692,2308,772,636,42,911
7/11/2020 10:00,1107,1072,692,2307,775,812,42,917
7/11/2020 11:00,1079,1034,692,2321,753,888,40,882
7/11/2020 12:00,1099,989,692,2270,693,828,41,804
7/11/2020 13:00,1131,1035,692,2273,593,734,40,671
7/11/2020 14:00,1246,1173,692,2285,446,608,41,483
7/11/2020 15:00,1321,1150,692,2349,259,505,34,266
7/11/2020 16:00,1460,1201,692,2465,86,310,34,90
7/11/2020 17:00,1446,1207,692,2526,9,195,37,14
7/11/2020 18:00,1456,1234,691,2628,0,140,37,0
7/11/2020 19:00,1458,1248,691,2692,0,114,37,0
7/11/2020 20:00,1442,1201,692,2478,0,75,35,0
7/11/2020 21:00,1451,1237,691,2055,0,33,34,0
7/11/2020 22:00,1485,861,691,1772,0,27,34,0
7/11/2020 23:00,1434,884,691,1521,0,6,34,0
7/12/2020 0:00,1321,837,691,1490,0,0,35,0
7/12/2020 1:00,1168,836,692,1515,0,52,35,0
7/12/2020 2:00,1101,841,692,1469,0,83,34,0
7/12/2020 3:00,1093,840,692,1476,10,62,33,15
7/12/2020 4:00,1104,815,692,1505,65,84,33,104
7/12/2020 5:00,1329,807,692,1611,210,59,33,280
7/12/2020 6:00,1476,841,692,1660,342,78,33,469
7/12/2020 7:00,1448,861,692,1809,450,78,33,615
7/12/2020 8:00,1440,853,692,1831,537,75,33,697
7/12/2020 9:00,1370,810,692,1974,579,48,34,734
7/12/2020 10:00,1448,835,692,1929,577,70,33,707
7/12/2020 11:00,1451,883,692,1891,511,108,33,654
7/12/2020 12:00,1456,892,692,1828,423,115,33,581
7/12/2020 13:00,1327,891,692,1864,372,193,33,471
7/12/2020 14:00,1323,893,692,1938,249,259,33,334
7/12/2020 15:00,1374,884,692,1906,156,323,33,183
7/12/2020 16:00,1419,888,692,2086,57,378,36,63
7/12/2020 17:00,1312,815,692,2049,7,835,38,9
7/12/2020 18:00,1073,642,692,1732,0,1920,37,0
7/12/2020 19:00,1115,670,692,1475,0,2503,36,0
7/12/2020 20:00,1093,650,692,1699,0,2557,34,0
7/12/2020 21:00,1091,654,692,1446,0,2599,33,0
7/12/2020 22:00,1139,634,692,1448,0,2572,33,0
7/12/2020 23:00,1115,676,692,1359,0,2556,33,0
7/13/2020 0:00,1112,675,692,1349,0,2534,33,0
7/13/2020 1:00,1109,656,692,1333,0,2574,34,0
7/13/2020 2:00,1105,661,692,1356,0,2570,34,0
7/13/2020 3:00,1072,840,692,1260,6,2583,37,8
7/13/2020 4:00,1177,899,692,1648,46,2521,39,65
7/13/2020 5:00,1273,971,692,2212,137,2324,41,182
7/13/2020 6:00,1269,1276,682,2334,246,2215,40,327
7/13/2020 7:00,1155,1189,653,2397,352,2302,40,458
7/13/2020 8:00,1108,1093,675,2417,435,2187,39,556
7/13/2020 9:00,1075,996,685,2306,511,2230,41,619
7/13/2020 10:00,1106,995,692,2201,530,2311,41,641
7/13/2020 11:00,1103,992,692,2158,544,2214,42,626
7/13/2020 12:00,1089,978,692,2163,510,2232,42,593
7/13/2020 13:00,1077,968,692,2254,452,2219,41,514
7/13/2020 14:00,1130,1037,692,2248,375,2178,39,381
7/13/2020 15:00,1124,1056,692,2300,229,2204,38,216
7/13/2020 16:00,1114,1028,692,2303,88,2134,37,77
7/13/2020 17:00,1182,1169,692,2573,15,1674,37,11
7/13/2020 18:00,1307,1262,692,2720,0,1215,37,0
7/13/2020 19:00,1304,1192,693,2714,0,1172,37,0
7/13/2020 20:00,1160,1049,693,2292,0,1409,36,0
7/13/2020 21:00,1128,951,693,1716,0,1729,35,0
7/13/2020 22:00,1104,938,693,1048,0,1857,34,0
7/13/2020 23:00,1036,946,693,850,0,1976,33,0
7/14/2020 0:00,1065,973,693,814,0,1942,34,0
7/14/2020 1:00,1093,1018,693,945,0,1672,32,0
7/14/2020 2:00,1036,934,693,1134,0,1439,33,0
7/14/2020 3:00,1078,1024,693,1220,10,1159,32,15
7/14/2020 4:00,1215,1206,693,1571,69,701,35,110
7/14/2020 5:00,1300,1079,693,2040,236,542,36,302
7/14/2020 6:00,1190,1130,693,2162,430,505,38,513
7/14/2020 7:00,1160,1169,693,2269,574,464,39,669
7/14/2020 8:00,1280,1166,694,2256,686,349,40,757
7/14/2020 9:00,1325,1133,693,2270,738,328,40,787
7/14/2020 10:00,1317,1127,693,2523,738,415,39,775
7/14/2020 11:00,1277,1065,693,2222,708,518,41,734
7/14/2020 12:00,1157,1090,692,2259,645,526,40,665
7/14/2020 13:00,1198,1152,692,2276,554,413,39,552
7/14/2020 14:00,1219,1152,692,2251,407,356,38,405
7/14/2020 15:00,1262,1150,693,2343,244,306,37,226
7/14/2020 16:00,1327,1227,693,2413,87,197,36,79
7/14/2020 17:00,1394,1221,692,2470,11,86,38,11
7/14/2020 18:00,1409,1261,692,2651,0,53,39,0
7/14/2020 19:00,1424,1258,692,2590,0,49,28,0
7/14/2020 20:00,1383,1173,692,2171,0,91,23,0
7/14/2020 21:00,1341,1207,692,1910,0,85,30,0
7/14/2020 22:00,1225,1207,692,1702,0,43,35,0
7/14/2020 23:00,1229,1171,692,1439,0,20,35,0
7/15/2020 0:00,1239,1189,692,1419,0,21,36,0
7/15/2020 1:00,1216,1163,692,1402,0,35,36,0
7/15/2020 2:00,1181,1191,692,1428,0,26,36,0
7/15/2020 3:00,1218,1182,692,1512,14,49,37,16
7/15/2020 4:00,1291,1201,692,1764,83,31,41,107
7/15/2020 5:00,1303,1251,692,2364,243,9,42,298
7/15/2020 6:00,1242,1255,692,2542,426,1,41,518
7/15/2020 7:00,1250,1257,692,2610,580,0,41,698
7/15/2020 8:00,1239,1238,692,2578,693,3,41,800
7/15/2020 9:00,1229,1233,692,2549,726,19,41,833
7/15/2020 10:00,1238,1229,693,2548,710,45,41,822
7/15/2020 11:00,1230,1225,692,2442,648,85,41,771
7/15/2020 12:00,1181,1223,692,2378,575,179,41,686
7/15/2020 13:00,1162,1221,693,2429,460,305,40,561
7/15/2020 14:00,1086,1214,693,2427,337,417,40,401
7/15/2020 15:00,1049,1215,692,2466,200,566,40,220
7/15/2020 16:00,1034,1222,693,2553,72,765,40,75
7/15/2020 17:00,1080,1211,692,2649,10,886,40,11
7/15/2020 18:00,1081,1256,693,2627,0,985,40,0
7/15/2020 19:00,1064,1166,693,2574,0,1078,40,0
7/15/2020 20:00,1064,1015,693,2262,0,1033,39,0
7/15/2020 21:00,1065,1085,693,1936,0,895,38,0
7/15/2020 22:00,1072,1130,693,1558,0,750,38,0
7/15/2020 23:00,1069,1141,692,1450,0,586,37,0
7/16/2020 0:00,1116,1166,692,1426,0,517,37,0
7/16/2020 1:00,1166,1140,692,1381,0,433,37,0
7/16/2020 2:00,1162,1147,693,1424,0,353,36,0
7/16/2020 3:00,1170,1156,692,1536,6,218,35,11
7/16/2020 4:00,1226,1164,692,1957,65,126,37,74
7/16/2020 5:00,1255,1204,692,2494,204,22,39,210
7/16/2020 6:00,1233,1226,692,2575,360,4,40,381
7/16/2020 7:00,1246,1276,692,2670,490,12,39,560
7/16/2020 8:00,1307,1313,692,2563,574,0,40,687
7/16/2020 9:00,1369,1304,692,2523,625,35,39,740
7/16/2020 10:00,1295,1309,690,2451,645,195,37,744
7/16/2020 11:00,1102,1193,684,2436,607,458,37,709
7/16/2020 12:00,1078,1220,684,2435,522,567,36,641
7/16/2020 13:00,1119,1268,685,2440,441,516,37,522
7/16/2020 14:00,1188,1250,689,2400,307,556,38,373
7/16/2020 15:00,1250,1258,668,2501,168,496,39,207
7/16/2020 16:00,1214,1240,673,2561,83,536,39,72
7/16/2020 17:00,1245,1286,691,2653,18,440,40,10
7/16/2020 18:00,1276,1282,691,2682,0,417,40,0
7/16/2020 19:00,1294,1260,692,2737,0,222,39,0
7/16/2020 20:00,1289,1301,692,2340,0,76,39,0
7/16/2020 21:00,1286,1316,691,1982,0,38,39,0
7/16/2020 22:00,1346,1300,691,1436,0,25,38,0
7/16/2020 23:00,1357,1269,691,1377,0,14,38,0
7/17/2020 0:00,1268,1261,691,1344,0,7,38,0
7/17/2020 1:00,1260,1260,691,1348,0,21,38,0
7/17/2020 2:00,1219,1252,690,1335,0,28,38,0
7/17/2020 3:00,1222,1259,690,1385,11,28,38,15
7/17/2020 4:00,1234,1251,691,1860,87,23,38,100
7/17/2020 5:00,1262,1270,692,2240,204,0,39,277
7/17/2020 6:00,1287,1303,659,2421,359,0,39,482
7/17/2020 7:00,1295,1294,654,2379,527,0,39,646
7/17/2020 8:00,1289,1259,676,2362,639,0,39,747
7/17/2020 9:00,1270,1253,676,2379,712,9,39,777
7/17/2020 10:00,1255,1268,670,2382,687,86,37,768
7/17/2020 11:00,1282,1235,678,2331,622,184,38,712
7/17/2020 12:00,1226,1215,678,2267,526,279,38,632
7/17/2020 13:00,1209,1220,679,2285,440,347,38,514
7/17/2020 14:00,1212,1235,687,2295,335,404,37,362
7/17/2020 15:00,1201,1207,687,2334,190,463,37,195
7/17/2020 16:00,1207,1229,687,2355,68,486,37,65
7/17/2020 17:00,1235,1277,690,2452,10,413,37,8
7/17/2020 18:00,1230,1299,692,2546,1,323,37,0
7/17/2020 19:00,1234,1277,692,2530,1,195,38,0
7/17/2020 20:00,1226,1257,691,2095,0,110,38,0
7/17/2020 21:00,1236,1263,691,1649,0,50,36,0
7/17/2020 22:00,1236,1265,691,1418,0,20,35,0
7/17/2020 23:00,1202,1263,691,1360,0,18,36,0
7/18/2020 0:00,1185,1241,690,1328,0,18,35,0
7/18/2020 1:00,1187,1267,691,1341,0,31,33,0
7/18/2020 2:00,1117,1293,691,1361,0,61,31,0
7/18/2020 3:00,1077,1209,692,1320,9,151,31,11
7/18/2020 4:00,1227,1236,693,1334,67,208,32,77
7/18/2020 5:00,1237,1265,693,1548,168,197,32,209
7/18/2020 6:00,1227,1230,687,2276,273,281,32,355
7/18/2020 7:00,1206,1207,685,2096,353,422,32,475
7/18/2020 8:00,1168,1234,650,2133,409,513,32,541
7/18/2020 9:00,1186,1254,653,2173,445,502,32,564
7/18/2020 10:00,1131,1254,667,2148,448,569,31,560
7/18/2020 11:00,1094,1212,662,2128,398,699,31,526
7/18/2020 12:00,1085,1129,677,2090,340,902,31,468
7/18/2020 13:00,1073,1055,677,1930,269,1047,33,372
7/18/2020 14:00,1081,1062,685,1825,212,1042,33,253
7/18/2020 15:00,1175,1118,688,1916,131,869,33,137
7/18/2020 16:00,1189,1154,691,2137,46,622,34,47
7/18/2020 17:00,1257,1292,691,2510,5,350,36,6
7/18/2020 18:00,1344,1308,691,2322,0,140,38,0
7/18/2020 19:00,1297,1214,692,2310,0,43,37,0
7/18/2020 20:00,1127,1251,692,2189,0,20,37,0
7/18/2020 21:00,1064,770,691,1902,0,47,36,0
7/18/2020 22:00,1144,555,691,1741,0,87,34,5
7/18/2020 23:00,1270,548,691,1470,0,115,34,5
7/19/2020 0:00,1193,517,691,1451,0,160,34,5
7/19/2020 1:00,1185,516,692,1434,0,226,33,5
7/19/2020 2:00,1131,526,692,1322,0,294,33,5
7/19/2020 3:00,1102,525,691,1322,3,320,33,13
7/19/2020 4:00,1131,525,691,1339,48,231,35,70
7/19/2020 5:00,1253,522,691,1368,122,254,35,182
7/19/2020 6:00,1161,507,692,1281,233,617,36,319
7/19/2020 7:00,1017,503,692,1294,324,939,35,445
7/19/2020 8:00,855,508,692,1425,396,1258,35,516
7/19/2020 9:00,885,540,691,1245,427,1637,35,558
7/19/2020 10:00,877,544,691,1133,412,1748,36,577
7/19/2020 11:00,966,541,692,943,406,1727,36,557
7/19/2020 12:00,961,537,691,879,363,1625,34,482
7/19/2020 13:00,870,537,691,1356,256,1416,35,405
7/19/2020 14:00,1018,538,691,1296,171,1192,35,290
7/19/2020 15:00,1055,532,691,1582,110,824,35,161
7/19/2020 16:00,1118,530,691,1863,42,514,36,57
7/19/2020 17:00,1238,526,690,1945,7,307,38,11
7/19/2020 18:00,1273,526,691,1984,0,222,39,5
7/19/2020 19:00,1243,504,691,2015,0,168,37,5
7/19/2020 20:00,1262,486,691,1801,0,120,36,5
7/19/2020 21:00,1199,480,691,1605,0,124,36,5
7/19/2020 22:00,1053,480,691,2031,0,201,35,0
7/19/2020 23:00,1100,479,691,1367,0,408,35,0
7/20/2020 0:00,1164,483,692,1303,0,395,35,0
7/20/2020 1:00,1022,485,692,1534,0,278,35,0
7/20/2020 2:00,1047,495,692,1568,0,257,35,0
7/20/2020 3:00,1053,506,692,1638,6,233,38,8
7/20/2020 4:00,1055,608,691,2037,55,193,38,67
7/20/2020 5:00,1126,715,692,2233,149,148,37,197
