UTC time,nat_gas,coal,solar,hydro,biomass,nuclear,oil,unknown,wind
2019-06-30 07:00:00,1780.0,0.0,1185.0,2.0,399.0,3768.0,0.0,507.0,192.19385098401474
2019-06-30 08:00:00,1787.0,0.0,1444.0,3.0,450.0,3758.0,0.0,509.0,213.07008281014384
2019-06-30 09:00:00,1703.0,0.0,1738.0,5.0,497.0,3760.0,0.0,496.0,233.3424663501856
2019-06-30 10:00:00,1737.0,0.0,2026.0,7.0,526.0,3758.0,0.0,430.0,250.6856168904011
2019-06-30 11:00:00,1894.0,0.0,2074.0,7.0,525.0,3766.0,0.0,433.0,262.8751376903246
2019-06-30 12:00:00,1816.0,0.0,1992.0,7.0,521.0,3779.0,0.0,495.0,266.5422919026213
2019-06-30 13:00:00,1850.0,0.0,1799.0,8.0,532.0,3784.0,0.0,506.0,261.021652465762
2019-06-30 14:00:00,1792.0,0.0,1667.0,6.0,524.0,3790.0,0.0,493.0,249.19624047240785
2019-06-30 15:00:00,1786.0,0.0,1415.0,5.0,521.0,3792.0,0.0,458.0,235.55869519599673
2019-06-30 16:00:00,2158.0,0.0,1003.0,3.0,537.0,3788.0,0.0,439.0,222.95005592643926
2019-06-30 17:00:00,2332.0,0.0,536.0,2.0,536.0,3784.0,0.0,462.0,210.40711849402794
2019-06-30 18:00:00,2563.0,0.0,222.0,2.0,539.0,3782.0,0.0,455.0,196.9394152884911
2019-06-30 19:00:00,2699.0,0.0,40.0,2.0,543.0,3784.0,0.0,440.0,183.1014264174527
2019-06-30 20:00:00,2822.0,0.0,0.0,3.0,545.0,3787.0,0.0,442.0,170.18215481641755
2019-06-30 21:00:00,2721.0,0.0,0.0,3.0,543.0,3786.0,0.0,443.0,159.2713828521779
2019-06-30 22:00:00,2588.0,0.0,0.0,3.0,542.0,3787.0,0.0,304.0,150.82927715689536
2019-06-30 23:00:00,2617.0,0.0,0.0,5.0,542.0,3796.0,0.0,280.0,144.71140605940445
2019-07-01 00:00:00,2632.0,0.0,0.0,5.0,543.0,3803.0,0.0,292.0,140.40901895501207
2019-07-01 01:00:00,2519.0,0.0,0.0,8.0,545.0,3806.0,0.0,298.0,137.44700471100353
2019-07-01 02:00:00,2361.0,0.0,0.0,7.0,547.0,3812.0,0.0,281.0,135.92346841598663
2019-07-01 03:00:00,2198.0,0.0,4.0,6.0,541.0,3816.0,0.0,278.0,136.59650892027793
2019-07-01 04:00:00,2644.0,0.0,101.0,4.0,539.0,3817.0,0.0,305.0,140.49746734716527
2019-07-01 05:00:00,3051.0,0.0,373.0,4.0,536.0,3817.0,0.0,509.0,137.61249743861265
2019-07-01 06:00:00,3279.0,0.0,854.0,3.0,528.0,3813.0,0.0,598.0,124.10001924871777
2019-07-01 07:00:00,3207.0,0.0,1313.0,2.0,524.0,3809.0,0.0,620.0,158.14693511636625
2019-07-01 08:00:00,3011.0,0.0,1574.0,2.0,528.0,3805.0,0.0,541.0,185.60850896325505
2019-07-01 09:00:00,3033.0,0.0,1808.0,2.0,527.0,3803.0,0.0,540.0,209.4754876567203
2019-07-01 10:00:00,2869.0,0.0,1970.0,5.0,526.0,3805.0,0.0,561.0,230.0805522735607
2019-07-01 11:00:00,2610.0,0.0,2074.0,9.0,530.0,3800.0,0.0,531.0,246.47784498194267
2019-07-01 12:00:00,3105.0,0.0,2086.0,11.0,529.0,3802.0,0.0,540.0,256.510068442282
2019-07-01 13:00:00,2894.0,0.0,1975.0,9.0,528.0,3808.0,0.0,580.0,258.765860454022
2019-07-01 14:00:00,3018.0,0.0,1795.0,5.0,531.0,3809.0,0.0,594.0,253.98105046321493
2019-07-01 15:00:00,3127.0,0.0,1515.0,3.0,533.0,3806.0,0.0,582.0,244.76987282960584
2019-07-01 16:00:00,3063.0,0.0,1097.0,2.0,536.0,3799.0,0.0,526.0,233.85996437802254
2019-07-01 17:00:00,3235.0,0.0,582.0,2.0,526.0,3796.0,0.0,460.0,222.13354143602524
2019-07-01 18:00:00,3250.0,0.0,207.0,2.0,534.0,3801.0,0.0,431.0,209.53647836225815
2019-07-01 19:00:00,3229.0,0.0,36.0,2.0,539.0,3804.0,0.0,390.0,196.31895238985544
2019-07-01 20:00:00,3233.0,0.0,0.0,3.0,538.0,3809.0,0.0,347.0,183.2505536031365
2019-07-01 21:00:00,3225.0,0.0,0.0,2.0,543.0,3812.0,0.0,350.0,171.2609682276572
2019-07-01 22:00:00,2847.0,0.0,0.0,2.0,539.0,3812.0,0.0,338.0,161.04512269227627
2019-07-01 23:00:00,2686.0,0.0,0.0,2.0,543.0,3819.0,0.0,332.0,152.87826437584036
2019-07-02 00:00:00,2493.0,0.0,0.0,2.0,537.0,3824.0,0.0,289.0,146.64364166542623
2019-07-02 01:00:00,2415.0,0.0,0.0,2.0,537.0,3833.0,0.0,287.0,142.04532318821487
2019-07-02 02:00:00,2665.0,0.0,0.0,3.0,545.0,3839.0,0.0,290.0,138.98439580210075
2019-07-02 03:00:00,2694.0,0.0,4.0,4.0,541.0,3840.0,0.0,306.0,137.79045236118935
2019-07-02 04:00:00,2822.0,0.0,111.0,6.0,546.0,3841.0,0.0,327.0,131.42930656945154
2019-07-02 05:00:00,3070.0,0.0,408.0,6.0,537.0,3837.0,0.0,462.0,116.0
2019-07-02 06:00:00,3145.0,0.0,884.0,2.0,541.0,3830.0,0.0,553.0,62.0
2019-07-02 07:00:00,2997.0,0.0,1264.0,1.0,539.0,3818.0,0.0,619.0,110.07346755818313
2019-07-02 08:00:00,2965.0,0.0,1455.0,1.0,538.0,3813.0,0.0,628.0,147.8409882607191
2019-07-02 09:00:00,2938.0,0.0,1686.0,2.0,541.0,3811.0,0.0,632.0,178.6582379587197
2019-07-02 10:00:00,2873.0,0.0,1738.0,4.0,536.0,3809.0,0.0,591.0,204.3693951161402
2019-07-02 11:00:00,2820.0,0.0,1741.0,4.0,534.0,3807.0,0.0,546.0,225.42362004904143
2019-07-02 12:00:00,2997.0,0.0,1713.0,6.0,525.0,3806.0,0.0,566.0,240.96684424566172
2019-07-02 13:00:00,3050.0,0.0,1570.0,4.0,524.0,3803.0,0.0,655.0,249.86635234984186
2019-07-02 14:00:00,2876.0,0.0,1505.0,3.0,529.0,3802.0,0.0,611.0,251.92370140652838
2019-07-02 15:00:00,2872.0,0.0,1218.0,3.0,533.0,3802.0,0.0,563.0,248.3467871180671
2019-07-02 16:00:00,2982.0,0.0,940.0,5.0,534.0,3798.0,0.0,504.0,241.1033757480448
2019-07-02 17:00:00,3125.0,0.0,567.0,7.0,535.0,3801.0,0.0,477.0,231.61845859203504
2019-07-02 18:00:00,3132.0,0.0,210.0,5.0,537.0,3808.0,0.0,421.0,220.5774684771466
2019-07-02 19:00:00,3133.0,0.0,33.0,5.0,533.0,3812.0,0.0,380.0,208.448210433501
2019-07-02 20:00:00,3013.0,0.0,0.0,5.0,534.0,3815.0,0.0,346.0,195.84938201831875
2019-07-02 21:00:00,2951.0,0.0,0.0,3.0,533.0,3818.0,0.0,335.0,183.55517512298798
2019-07-02 22:00:00,2600.0,0.0,0.0,4.0,530.0,3821.0,0.0,322.0,172.30014890763212
2019-07-02 23:00:00,2241.0,0.0,0.0,3.0,522.0,3827.0,0.0,340.0,162.58920664173624
2019-07-03 00:00:00,2199.0,0.0,0.0,3.0,531.0,3832.0,0.0,324.0,154.61642415358125
2019-07-03 01:00:00,1978.0,0.0,0.0,3.0,536.0,3839.0,0.0,327.0,148.33087367089806
2019-07-03 02:00:00,1979.0,0.0,0.0,3.0,538.0,3873.0,0.0,319.0,143.6576347364994
2019-07-03 03:00:00,2155.0,0.0,4.0,3.0,537.0,3917.0,0.0,319.0,140.72404354884438
2019-07-03 04:00:00,2422.0,0.0,109.0,4.0,535.0,3942.0,0.0,351.0,136.07667505914796
2019-07-03 05:00:00,2902.0,0.0,408.0,4.0,540.0,3964.0,0.0,512.0,126.03833752957398
2019-07-03 06:00:00,2854.0,0.0,903.0,3.0,539.0,3951.0,0.0,594.0,94.019168764787
2019-07-03 07:00:00,2740.0,0.0,1391.0,4.0,537.0,3948.0,0.0,614.0,90.36421210765671
2019-07-03 08:00:00,2806.0,0.0,1692.0,4.0,533.0,3947.0,0.0,626.0,119.1026001841879
2019-07-03 09:00:00,2687.0,0.0,1805.0,5.0,528.0,3941.0,0.0,654.0,148.8804190714538
2019-07-03 10:00:00,2514.0,0.0,1804.0,5.0,538.0,3945.0,0.0,678.0,176.624907093797
2019-07-03 11:00:00,2427.0,0.0,1857.0,4.0,529.0,3965.0,0.0,602.0,201.02426357141923
2019-07-03 12:00:00,2312.0,0.0,1884.0,4.0,531.0,3958.0,0.0,576.0,220.99555390854047
2019-07-03 13:00:00,2443.0,0.0,1824.0,4.0,531.0,3990.0,0.0,572.0,235.43095312919115
2019-07-03 14:00:00,2477.0,0.0,1674.0,5.0,532.0,4009.0,0.0,589.0,183.4515515119065
2019-07-03 15:00:00,2501.0,0.0,1418.0,5.0,536.0,4004.0,0.0,609.0,167.93277954332453
2019-07-03 16:00:00,2448.0,0.0,1101.0,4.0,537.0,4022.0,0.0,567.0,204.51807764568468
2019-07-03 17:00:00,2659.0,0.0,603.0,2.0,539.0,4055.0,0.0,504.0,218.06826811885986
2019-07-03 18:00:00,2697.0,0.0,204.0,2.0,538.0,4088.0,0.0,478.0,219.32286829800324
2019-07-03 19:00:00,2720.0,0.0,32.0,2.0,540.0,4092.0,0.0,426.0,213.88553936575212
2019-07-03 20:00:00,2549.0,0.0,0.0,3.0,538.0,4089.0,0.0,375.0,204.86746069203542
2019-07-03 21:00:00,2292.0,0.0,0.0,3.0,538.0,4095.0,0.0,362.0,194.2113179075117
2019-07-03 22:00:00,2310.0,0.0,0.0,2.0,539.0,4096.0,0.0,347.0,183.2557334075719
2019-07-03 23:00:00,2364.0,0.0,0.0,3.0,544.0,4098.0,0.0,350.0,148.2816466831027
2019-07-04 00:00:00,2172.0,0.0,0.0,4.0,535.0,4107.0,0.0,338.0,151.44903541834196
2019-07-04 01:00:00,2077.0,0.0,0.0,5.0,539.0,4115.0,0.0,348.0,149.88995454462002
2019-07-04 02:00:00,1995.0,0.0,0.0,5.0,534.0,4113.0,0.0,335.0,146.77379464055971
2019-07-04 03:00:00,2065.0,0.0,3.0,5.0,533.0,4123.0,0.0,348.0,143.74891909470205
2019-07-04 04:00:00,2300.0,0.0,105.0,4.0,534.0,4143.0,0.0,388.0,139.91279707692502
2019-07-04 05:00:00,2372.0,0.0,404.0,3.0,527.0,4145.0,0.0,548.0,132.9755673032495
2019-07-04 06:00:00,2376.0,0.0,916.0,2.0,527.0,4142.0,0.0,645.0,90.49868401700913
2019-07-04 07:00:00,2260.0,0.0,1481.0,2.0,530.0,4133.0,0.0,628.0,67.0
2019-07-04 08:00:00,2330.0,0.0,1920.0,2.0,527.0,4123.0,0.0,615.0,83.70086672806264
2019-07-04 09:00:00,2329.0,0.0,2232.0,2.0,530.0,4116.0,0.0,649.0,116.29064289975821
2019-07-04 10:00:00,2182.0,0.0,2431.0,3.0,526.0,4110.0,0.0,631.0,146.4577749967776
2019-07-04 11:00:00,2225.0,0.0,2523.0,6.0,521.0,4108.0,0.0,577.0,173.7410192840984
2019-07-04 12:00:00,2254.0,0.0,2439.0,7.0,523.0,4103.0,0.0,625.0,197.36828659631942
2019-07-04 13:00:00,2233.0,0.0,2269.0,6.0,527.0,4120.0,0.0,589.0,165.26641324183686
2019-07-04 14:00:00,2305.0,0.0,1995.0,4.0,531.0,4144.0,0.0,579.0,63.0
2019-07-04 15:00:00,2464.0,0.0,1614.0,3.0,531.0,4156.0,0.0,591.0,72.0
2019-07-04 16:00:00,2756.0,0.0,1080.0,4.0,534.0,4184.0,0.0,584.0,138.25903882284234
2019-07-04 17:00:00,2887.0,0.0,558.0,3.0,537.0,4199.0,0.0,582.0,178.1636534708511
2019-07-04 18:00:00,2871.0,0.0,206.0,3.0,537.0,4201.0,0.0,582.0,198.74326088442717
2019-07-04 19:00:00,2846.0,0.0,36.0,4.0,544.0,4218.0,0.0,483.0,206.31440012508966
2019-07-04 20:00:00,2892.0,0.0,0.0,4.0,544.0,4231.0,0.0,413.0,205.59093040856254
2019-07-04 21:00:00,2879.0,0.0,0.0,5.0,542.0,4230.0,0.0,422.0,199.90112415803713
2019-07-04 22:00:00,2732.0,0.0,0.0,6.0,543.0,4228.0,0.0,381.0,160.71895252186968
2019-07-04 23:00:00,2557.0,0.0,0.0,7.0,547.0,4234.0,0.0,321.0,99.0
2019-07-05 00:00:00,2627.0,0.0,0.0,6.0,547.0,4269.0,0.0,335.0,125.22451770917098
2019-07-05 01:00:00,2605.0,0.0,0.0,4.0,546.0,4299.0,0.0,354.0,137.5572361268955
2019-07-05 02:00:00,2635.0,0.0,0.0,3.0,545.0,4323.0,0.0,342.0,142.1655153837276
2019-07-05 03:00:00,2620.0,0.0,1.0,4.0,546.0,4354.0,0.0,369.0,142.95721723921483
2019-07-05 04:00:00,2960.0,0.0,55.0,3.0,544.0,4391.0,0.0,421.0,141.43500715806994
2019-07-05 05:00:00,3213.0,0.0,290.0,1.0,538.0,4415.0,0.0,608.0,114.13685815377316
2019-07-05 06:00:00,3314.0,0.0,670.0,3.0,538.0,4441.0,0.0,659.0,68.0
2019-07-05 07:00:00,3273.0,0.0,1145.0,8.0,529.0,4461.0,7.0,674.0,66.66666666666667
2019-07-05 08:00:00,3168.0,0.0,1691.0,10.0,520.0,4483.0,0.0,623.0,65.0
2019-07-05 09:00:00,3181.0,0.0,2116.0,6.0,520.0,4509.0,0.0,611.0,90.6453214498791
2019-07-05 10:00:00,2982.0,0.0,2286.0,3.0,519.0,4538.0,0.0,622.0,118.55154822332835
2019-07-05 11:00:00,3129.0,0.0,2237.0,2.0,517.0,4567.0,0.0,661.0,146.14628375371336
2019-07-05 12:00:00,3074.0,0.0,2137.0,2.0,529.0,4584.0,0.0,651.0,171.7572851750164
2019-07-05 13:00:00,3025.0,0.0,2076.0,2.0,534.0,4571.0,0.0,627.0,168.5118492084266
2019-07-05 14:00:00,3175.0,0.0,1711.0,2.0,530.0,4573.0,0.0,631.0,163.83728306947555
2019-07-05 15:00:00,3154.0,0.0,1191.0,2.0,528.0,4584.0,0.0,658.0,117.91864153473777
2019-07-05 16:00:00,3164.0,0.0,823.0,2.0,528.0,4594.0,0.0,635.0,128.08884017879006
2019-07-05 17:00:00,3164.0,0.0,462.0,2.0,532.0,4596.0,0.0,615.0,153.12624682482058
2019-07-05 18:00:00,3099.0,0.0,187.0,3.0,536.0,4603.0,0.0,528.0,175.93475385462386
2019-07-05 19:00:00,3197.0,0.0,36.0,4.0,535.0,4608.0,0.0,461.0,191.12457698985676
2019-07-05 20:00:00,3209.0,0.0,0.0,3.0,534.0,4612.0,0.0,416.0,198.35775369920964
2019-07-05 21:00:00,3268.0,0.0,0.0,6.0,540.0,4615.0,0.0,398.0,199.1294389286234
2019-07-05 22:00:00,2584.0,0.0,0.0,6.0,544.0,4626.0,0.0,346.0,179.92419572524653
2019-07-05 23:00:00,1976.0,0.0,0.0,5.0,542.0,4660.0,0.0,331.0,139.46209786262327
2019-07-06 00:00:00,1984.0,0.0,0.0,2.0,541.0,4681.0,0.0,355.0,132.34330778589714
2019-07-06 01:00:00,1958.0,0.0,0.0,2.0,539.0,4709.0,0.0,380.0,134.9502719563963
2019-07-06 02:00:00,1906.0,0.0,0.0,2.0,537.0,4742.0,0.0,380.0,138.55789367006196
2019-07-06 03:00:00,1914.0,0.0,4.0,2.0,534.0,4773.0,0.0,398.0,140.7575554546384
2019-07-06 04:00:00,1845.0,0.0,115.0,2.0,531.0,4786.0,0.0,403.0,141.09628130635417
2019-07-06 05:00:00,1893.0,0.0,338.0,2.0,531.0,4789.0,0.0,549.0,127.61656973006367
2019-07-06 06:00:00,1858.0,0.0,781.0,4.0,528.0,4791.0,0.0,639.0,97.80828486503184
2019-07-06 07:00:00,1748.0,0.0,1305.0,6.0,529.0,4778.0,0.0,599.0,98.82498384389949
2019-07-06 08:00:00,1852.0,0.0,1621.0,6.0,532.0,4768.0,0.0,554.0,132.0
2019-07-06 09:00:00,1892.0,0.0,1850.0,7.0,529.0,4764.0,0.0,569.0,111.32266072493955
2019-07-06 10:00:00,1789.0,0.0,1991.0,4.0,536.0,4761.0,0.0,580.0,114.93710447413395
2019-07-06 11:00:00,1768.0,0.0,2025.0,2.0,522.0,4759.0,0.0,549.0,130.54169411392365
2019-07-06 12:00:00,1788.0,0.0,1945.0,2.0,530.0,4759.0,0.0,571.0,151.14948964447
2019-07-06 13:00:00,1792.0,0.0,1758.0,4.0,530.0,4759.0,0.0,590.0,193.22044628429887
2019-07-06 14:00:00,1832.0,0.0,1402.0,7.0,532.0,4766.0,0.0,587.0,260.0
2019-07-06 15:00:00,1853.0,0.0,1124.0,6.0,534.0,4766.0,0.0,550.0,188.9593207673689
2019-07-06 16:00:00,1825.0,0.0,724.0,8.0,531.0,4769.0,0.0,545.0,158.5240804730795
2019-07-06 17:00:00,1890.0,0.0,369.0,9.0,535.0,4776.0,0.0,545.0,155.82516364895002
2019-07-06 18:00:00,1844.0,0.0,153.0,8.0,533.0,4775.0,0.0,468.0,165.87995875178694
2019-07-06 19:00:00,1831.0,0.0,17.0,7.0,533.0,4780.0,0.0,383.0,178.50226787082187
2019-07-06 20:00:00,1913.0,0.0,0.0,6.0,532.0,4784.0,0.0,345.0,188.43001078501575
2019-07-06 21:00:00,1876.0,0.0,0.0,3.0,537.0,4793.0,0.0,336.0,193.77972485681957
2019-07-06 22:00:00,1892.0,0.0,0.0,2.0,534.0,4770.0,0.0,243.0,186.85196029103304
2019-07-06 23:00:00,1856.0,0.0,0.0,2.0,537.0,4765.0,0.0,252.0,163.15702907682817
2019-07-07 00:00:00,1589.0,0.0,0.0,3.0,530.0,4791.0,0.0,233.0,164.83344562090844
2019-07-07 01:00:00,1610.0,0.0,0.0,3.0,529.0,4796.0,0.0,231.0,160.59457252576826
2019-07-07 02:00:00,1662.0,0.0,0.0,3.0,530.0,4800.0,0.0,230.0,149.57623309791512
2019-07-07 03:00:00,1640.0,0.0,1.0,3.0,534.0,4803.0,0.0,251.0,145.16689427627676
2019-07-07 04:00:00,1618.0,0.0,61.0,3.0,531.0,4808.0,0.0,269.0,143.13158779131547
2019-07-07 05:00:00,1609.0,0.0,281.0,4.0,531.0,4809.0,0.0,335.0,135.37407876068957
2019-07-07 06:00:00,1580.0,0.0,568.0,5.0,529.0,4811.0,0.0,385.0,116.5911818128607
2019-07-07 07:00:00,1650.0,0.0,755.0,5.0,537.0,4808.0,0.0,421.0,107.7080828283801
2019-07-07 08:00:00,1606.0,0.0,1140.0,5.0,538.0,4810.0,0.0,438.0,119.85404141419005
2019-07-07 09:00:00,1481.0,0.0,1639.0,4.0,541.0,4808.0,0.0,428.0,115.5883510695648
2019-07-07 10:00:00,1607.0,0.0,1834.0,5.0,543.0,4802.0,0.0,419.0,115.26272777184937
2019-07-07 11:00:00,1771.0,0.0,1803.0,5.0,543.0,4794.0,0.0,451.0,122.90221094288651
2019-07-07 12:00:00,1730.0,0.0,1779.0,6.0,546.0,4802.0,0.0,501.0,137.02585029367827
2019-07-07 13:00:00,1732.0,0.0,1777.0,5.0,546.0,4800.0,0.0,510.0,165.12314828898857
2019-07-07 14:00:00,1672.0,0.0,1636.0,3.0,546.0,4801.0,0.0,492.0,212.56157414449427
2019-07-07 15:00:00,1880.0,0.0,1404.0,4.0,543.0,4795.0,0.0,476.0,200.76044745593157
2019-07-07 16:00:00,2076.0,0.0,1012.0,4.0,538.0,4791.0,0.0,410.0,179.64226396450553
2019-07-07 17:00:00,2210.0,0.0,551.0,4.0,535.0,4798.0,0.0,356.0,167.7337138067278
2019-07-07 18:00:00,2248.0,0.0,210.0,4.0,533.0,4802.0,0.0,304.0,166.80683627925737
2019-07-07 19:00:00,2191.0,0.0,34.0,4.0,538.0,4807.0,0.0,318.0,172.65455207503962
2019-07-07 20:00:00,2222.0,0.0,0.0,3.0,534.0,4809.0,0.0,242.0,180.54228143002769
2019-07-07 21:00:00,2231.0,0.0,0.0,3.0,537.0,4812.0,0.0,236.0,187.1610031434236
2019-07-07 22:00:00,2065.0,0.0,0.0,3.0,535.0,4817.0,0.0,294.0,197.67098781148556
2019-07-07 23:00:00,1974.0,0.0,0.0,3.0,535.0,4819.0,0.0,295.0,186.60933896277126
2019-07-08 00:00:00,2025.0,0.0,0.0,4.0,532.0,4823.0,0.0,290.0,199.0
2019-07-08 01:00:00,1812.0,0.0,0.0,7.0,495.0,4826.0,0.0,303.0,182.0
2019-07-08 02:00:00,1849.0,0.0,0.0,7.0,455.0,4829.0,0.0,317.0,165.78811654895756
2019-07-08 03:00:00,2004.0,0.0,2.0,6.0,493.0,4829.0,0.0,313.0,155.47750541261718
2019-07-08 04:00:00,2086.0,0.0,88.0,5.0,528.0,4833.0,0.0,358.0,149.3045466019663
2019-07-08 05:00:00,2538.0,0.0,255.0,3.0,532.0,4831.0,0.0,557.0,142.33931268132795
2019-07-08 06:00:00,2678.0,0.0,599.0,2.0,529.0,4828.0,0.0,639.0,129.46524724709434
2019-07-08 07:00:00,2523.0,0.0,982.0,2.0,527.0,4824.0,0.0,654.0,118.58666503773722
2019-07-08 08:00:00,2657.0,0.0,1301.0,2.0,529.0,4796.0,0.0,621.0,119.22035322596363
2019-07-08 09:00:00,2764.0,0.0,1437.0,2.0,532.0,4811.0,0.0,614.0,117.40435214776421
2019-07-08 10:00:00,2833.0,0.0,1557.0,3.0,534.0,4812.0,0.0,627.0,116.33353995980679
2019-07-08 11:00:00,2828.0,0.0,1658.0,4.0,532.0,4812.0,0.0,672.0,119.61787545134665
2019-07-08 12:00:00,2710.0,0.0,1706.0,6.0,532.0,4810.0,0.0,623.0,128.32186287251247
2019-07-08 13:00:00,2538.0,0.0,1644.0,6.0,527.0,4805.0,0.0,584.0,146.72250558075052
2019-07-08 14:00:00,2759.0,0.0,1439.0,7.0,534.0,4798.0,0.0,579.0,179.6420398626224
2019-07-08 15:00:00,2657.0,0.0,1262.0,7.0,535.0,4810.0,0.0,570.0,175.46749577285132
2019-07-08 16:00:00,2807.0,0.0,919.0,6.0,539.0,4813.0,0.0,602.0,165.03658657911896
2019-07-08 17:00:00,2856.0,0.0,527.0,4.0,525.0,4816.0,0.0,590.0,166.3851501929234
2019-07-08 18:00:00,2807.0,0.0,200.0,2.0,520.0,4818.0,0.0,431.0,176.39732882406028
2019-07-08 19:00:00,2951.0,0.0,29.0,2.0,527.0,4817.0,0.0,385.0,183.0172936330333
2019-07-08 20:00:00,2935.0,0.0,0.0,1.0,527.0,4820.0,0.0,358.0,181.77978753153047
2019-07-08 21:00:00,2875.0,0.0,0.0,2.0,527.0,4821.0,0.0,369.0,195.98026355831803
2019-07-08 22:00:00,2076.0,0.0,0.0,2.0,527.0,4823.0,0.0,319.0,219.0
2019-07-08 23:00:00,1963.0,0.0,0.0,2.0,524.0,4825.0,0.0,340.0,194.8697796542571
2019-07-09 00:00:00,1891.0,0.0,0.0,5.0,533.0,4828.0,0.0,323.0,192.28992655141903
2019-07-09 01:00:00,1914.0,0.0,0.0,6.0,531.0,4830.0,0.0,330.0,187.14496327570953
2019-07-09 02:00:00,1867.0,0.0,0.0,7.0,526.0,4832.0,0.0,327.0,176.46653991233353
2019-07-09 03:00:00,1816.0,0.0,3.0,4.0,529.0,4837.0,0.0,329.0,165.97202266247535
2019-07-09 04:00:00,2128.0,0.0,139.0,2.0,528.0,4837.0,0.0,378.0,157.63828463222083
2019-07-09 05:00:00,2857.0,0.0,409.0,1.0,530.0,4834.0,0.0,521.0,149.9887986567744
2019-07-09 06:00:00,2880.0,0.0,830.0,3.0,523.0,4835.0,0.0,623.0,139.72702295193437
2019-07-09 07:00:00,2752.0,0.0,1331.0,9.0,516.0,4832.0,0.0,620.0,129.1568439948358
2019-07-09 08:00:00,2888.0,0.0,1562.0,7.0,522.0,4831.0,0.0,619.0,124.18859861039972
2019-07-09 09:00:00,2804.0,0.0,1846.0,4.0,514.0,4828.0,0.0,640.0,120.79647537908197
2019-07-09 10:00:00,2868.0,0.0,2075.0,2.0,522.0,4826.0,0.0,619.0,118.56500766944438
2019-07-09 11:00:00,2882.0,0.0,2103.0,1.0,517.0,4822.0,0.0,628.0,119.09144156039551
2019-07-09 12:00:00,2843.0,0.0,2003.0,2.0,517.0,4817.0,0.0,631.0,123.70665221645399
2019-07-09 13:00:00,2844.0,0.0,1725.0,2.0,514.0,4814.0,0.0,657.0,135.21457889860227
2019-07-09 14:00:00,2853.0,0.0,1438.0,2.0,515.0,4812.0,0.0,663.0,153.61887292040822
2019-07-09 15:00:00,2748.0,0.0,1207.0,1.0,517.0,4810.0,0.0,640.0,146.0
2019-07-09 16:00:00,2864.0,0.0,839.0,1.0,524.0,4806.0,0.0,611.0,140.0
2019-07-09 17:00:00,2926.0,0.0,470.0,1.0,527.0,4807.0,0.0,625.0,167.46171673097447
2019-07-09 18:00:00,2939.0,0.0,191.0,2.0,528.0,4811.0,0.0,537.0,196.0
2019-07-09 19:00:00,2954.0,0.0,28.0,2.0,529.0,4817.0,0.0,454.0,200.0
2019-07-09 20:00:00,2949.0,0.0,0.0,3.0,523.0,4817.0,0.0,375.0,190.88989376576524
2019-07-09 21:00:00,2856.0,0.0,0.0,3.0,527.0,4800.0,0.0,420.0,180.95671910802776
2019-07-09 22:00:00,2605.0,0.0,0.0,3.0,529.0,4818.0,0.0,367.0,156.0
2019-07-09 23:00:00,2478.0,0.0,0.0,2.0,532.0,4818.0,0.0,331.0,179.0
2019-07-10 00:00:00,2143.0,0.0,0.0,2.0,526.0,4830.0,0.0,335.0,183.0
2019-07-10 01:00:00,2095.0,0.0,0.0,5.0,527.0,4837.0,0.0,338.0,185.07248163785476
2019-07-10 02:00:00,2067.0,0.0,0.0,6.0,528.0,4837.0,0.0,331.0,180.76951077509415
2019-07-10 03:00:00,2111.0,0.0,0.0,4.0,524.0,4840.0,0.0,347.0,173.37076671878475
2019-07-10 04:00:00,2552.0,0.0,71.0,3.0,522.0,4842.0,0.0,390.0,165.5045256755028
2019-07-10 05:00:00,2817.0,0.0,309.0,3.0,526.0,4843.0,0.0,561.0,157.7466621661386
2019-07-10 06:00:00,2836.0,0.0,751.0,2.0,533.0,4837.0,0.0,597.0,148.7368425590365
2019-07-10 07:00:00,2698.0,0.0,1130.0,1.0,525.0,4837.0,0.0,571.0,138.94684327693614
2019-07-10 08:00:00,2627.0,0.0,1392.0,2.0,531.0,4829.0,0.0,573.0,131.56772094366792
2019-07-10 09:00:00,2577.0,0.0,1654.0,2.0,525.0,4822.0,0.0,595.0,126.18209816137494
2019-07-10 10:00:00,2518.0,0.0,1716.0,3.0,522.0,4813.0,0.0,590.0,122.37355291540966
2019-07-10 11:00:00,2419.0,0.0,1749.0,3.0,516.0,4807.0,0.0,575.0,156.82166482526839
2019-07-10 12:00:00,2643.0,0.0,1474.0,3.0,518.0,4801.0,0.0,574.0,140.2641585208612
2019-07-10 13:00:00,2757.0,0.0,1316.0,3.0,515.0,4794.0,0.0,607.0,173.49291247315446
2019-07-10 14:00:00,2824.0,0.0,1091.0,3.0,523.0,4791.0,0.0,601.0,191.37059513118757
2019-07-10 15:00:00,2919.0,0.0,775.0,4.0,527.0,4787.0,0.0,622.0,168.68529756559377
2019-07-10 16:00:00,2899.0,0.0,524.0,3.0,522.0,4786.0,0.0,653.0,154.34264878279689
2019-07-10 17:00:00,2941.0,0.0,296.0,3.0,524.0,4784.0,0.0,637.0,160.90218275688568
2019-07-10 18:00:00,2858.0,0.0,121.0,3.0,524.0,4786.0,0.0,495.0,178.45109137844284
2019-07-10 19:00:00,2891.0,0.0,28.0,2.0,530.0,4793.0,0.0,444.0,189.2255456892214
