UTC time,nat_gas,coal,solar,hydro,biomass,nuclear,oil,wind 
2019-05-26 10:00,613.0,7.0,3976.0,5651.0,482.0,34407.0,147.0,2725.0
2019-05-26 11:00,613.0,7.0,4161.0,5629.0,486.0,32795.0,147.0,2946.0
2019-05-26 12:00,610.0,7.0,4123.0,5412.0,486.0,32056.0,148.0,3058.0
2019-05-26 13:00,609.0,7.0,4160.0,5346.0,487.0,32449.0,149.0,3248.0
2019-05-26 14:00,608.0,7.0,3745.0,5330.0,484.0,32377.0,149.0,3599.0
2019-05-26 15:00,628.0,7.0,3010.0,5718.0,487.0,34591.0,149.0,3739.0
2019-05-26 16:00,647.0,7.0,2165.0,6367.0,486.0,37223.0,148.0,3698.0
2019-05-26 17:00,717.0,7.0,1081.0,6930.0,484.0,39465.0,147.0,3712.0
2019-05-26 18:00,716.0,7.0,360.0,7053.0,484.0,40348.0,147.0,3376.0
2019-05-26 19:00,717.0,7.0,150.0,7611.0,484.0,40735.0,147.0,3231.0
2019-05-26 20:00,719.0,7.0,0.0,7710.0,486.0,40664.0,146.0,3244.0
2019-05-26 21:00,718.0,7.0,0.0,7467.0,486.0,40477.0,145.0,3263.0
2019-05-26 22:00,662.0,7.0,0.0,6889.0,488.0,40036.0,145.0,3089.0
2019-05-26 23:00,609.0,7.0,0.0,6473.0,487.0,39484.0,147.0,2979.0
2019-05-27 00:00,609.0,7.0,0.0,5896.0,486.0,39558.0,147.0,2793.0
2019-05-27 01:00,610.0,8.0,0.0,5717.0,486.0,38118.0,148.0,2639.0
2019-05-27 02:00,653.0,7.0,0.0,6103.0,486.0,38561.0,149.0,2428.0
2019-05-27 03:00,944.0,7.0,123.0,6719.0,485.0,39060.0,148.0,2220.0
2019-05-27 04:00,1549.0,7.0,189.0,7077.0,486.0,39142.0,146.0,2106.0
2019-05-27 05:00,2282.0,7.0,492.0,8535.0,485.0,40239.0,146.0,1988.0
2019-05-27 06:00,2547.0,7.0,1178.0,9049.0,486.0,41735.0,146.0,1968.0
2019-05-27 07:00,2566.0,7.0,2015.0,9246.0,485.0,42210.0,146.0,1911.0
2019-05-27 08:00,2391.0,7.0,2870.0,9081.0,484.0,42451.0,146.0,1850.0
2019-05-27 09:00,2445.0,7.0,3306.0,8832.0,484.0,42399.0,148.0,1943.0
2019-05-27 10:00,2431.0,7.0,3715.0,8343.0,484.0,42303.0,192.0,2160.0
2019-05-27 11:00,2404.0,7.0,3844.0,8087.0,484.0,42368.0,146.0,2481.0
2019-05-27 12:00,2545.0,6.0,3890.0,8128.0,483.0,42438.0,146.0,2763.0
2019-05-27 13:00,2506.0,3.0,3628.0,7966.0,483.0,42316.0,146.0,3100.0
2019-05-27 14:00,2301.0,3.0,3289.0,7924.0,484.0,42264.0,147.0,3421.0
2019-05-27 15:00,2135.0,7.0,2717.0,8161.0,484.0,42204.0,147.0,3861.0
2019-05-27 16:00,2047.0,8.0,1874.0,8937.0,485.0,42431.0,147.0,3959.0
2019-05-27 17:00,2249.0,8.0,983.0,9390.0,487.0,42699.0,147.0,3923.0
2019-05-27 18:00,2286.0,8.0,383.0,9057.0,489.0,42692.0,146.0,3611.0
2019-05-27 19:00,2213.0,8.0,156.0,8838.0,492.0,42666.0,146.0,3345.0
2019-05-27 20:00,2565.0,7.0,0.0,9673.0,492.0,42767.0,146.0,3350.0
2019-05-27 21:00,2585.0,7.0,0.0,9543.0,493.0,42817.0,146.0,3527.0
2019-05-27 22:00,2265.0,7.0,0.0,7953.0,493.0,42510.0,146.0,3584.0
2019-05-27 23:00,1937.0,8.0,0.0,6969.0,494.0,42062.0,147.0,3602.0
2019-05-28 00:00,1867.0,7.0,0.0,6232.0,495.0,41784.0,147.0,3629.0
2019-05-28 01:00,1605.0,8.0,0.0,5997.0,495.0,41464.0,148.0,3480.0
2019-05-28 02:00,1474.0,8.0,0.0,6022.0,488.0,40819.0,148.0,3541.0
2019-05-28 03:00,1703.0,8.0,122.0,6397.0,487.0,40812.0,146.0,3698.0
2019-05-28 04:00,2100.0,7.0,188.0,6999.0,487.0,41554.0,147.0,3690.0
2019-05-28 05:00,2939.0,8.0,499.0,8527.0,487.0,42926.0,148.0,3457.0
2019-05-28 06:00,3541.0,8.0,1115.0,9545.0,487.0,43234.0,148.0,3256.0
2019-05-28 07:00,3682.0,8.0,1946.0,9594.0,488.0,43258.0,148.0,3626.0
2019-05-28 08:00,3722.0,7.0,2813.0,9545.0,488.0,43232.0,148.0,4011.0
2019-05-28 09:00,3745.0,8.0,3465.0,9528.0,487.0,43360.0,148.0,4253.0
2019-05-28 10:00,3716.0,8.0,4020.0,9199.0,484.0,43351.0,148.0,4478.0
2019-05-28 11:00,3321.0,8.0,4085.0,8645.0,481.0,43246.0,168.0,4774.0
2019-05-28 12:00,3049.0,8.0,4054.0,8083.0,478.0,42950.0,319.0,4905.0
2019-05-28 13:00,2867.0,8.0,3707.0,7956.0,467.0,42066.0,290.0,5178.0
2019-05-28 14:00,2563.0,8.0,3461.0,7828.0,478.0,41242.0,148.0,5055.0
2019-05-28 15:00,2796.0,8.0,3023.0,8091.0,476.0,41195.0,149.0,4886.0
2019-05-28 16:00,3369.0,8.0,2154.0,8629.0,482.0,41824.0,149.0,4126.0
2019-05-28 17:00,3755.0,8.0,1134.0,9103.0,485.0,42913.0,149.0,3665.0
2019-05-28 18:00,3483.0,8.0,415.0,8960.0,487.0,43254.0,149.0,3086.0
2019-05-28 19:00,3257.0,8.0,168.0,8931.0,489.0,43277.0,149.0,2795.0
2019-05-28 20:00,3339.0,8.0,0.0,9072.0,489.0,43411.0,149.0,2689.0
2019-05-28 21:00,3483.0,8.0,0.0,8450.0,491.0,43518.0,149.0,2671.0
2019-05-28 22:00,2829.0,8.0,0.0,7663.0,492.0,42345.0,149.0,2641.0
2019-05-28 23:00,2261.0,7.0,0.0,6978.0,492.0,42247.0,149.0,2536.0
2019-05-29 00:00,2056.0,7.0,0.0,6626.0,493.0,42215.0,149.0,2351.0
2019-05-29 01:00,1890.0,8.0,0.0,6424.0,494.0,41387.0,149.0,2228.0
2019-05-29 02:00,1855.0,7.0,0.0,6562.0,494.0,41815.0,149.0,2073.0
2019-05-29 03:00,2446.0,8.0,126.0,6930.0,495.0,42103.0,149.0,1870.0
2019-05-29 04:00,3268.0,8.0,209.0,7586.0,495.0,43004.0,149.0,1709.0
2019-05-29 05:00,3677.0,8.0,624.0,9372.0,490.0,43492.0,149.0,1623.0
2019-05-29 06:00,3681.0,7.0,1666.0,10014.0,488.0,43605.0,149.0,1541.0
2019-05-29 07:00,3768.0,5.0,3055.0,10014.0,486.0,43737.0,202.0,1565.0
2019-05-29 08:00,3768.0,7.0,4073.0,9729.0,486.0,43763.0,256.0,1634.0
2019-05-29 09:00,3755.0,7.0,4551.0,9468.0,483.0,43707.0,307.0,1781.0
2019-05-29 10:00,3739.0,7.0,4752.0,9469.0,483.0,43614.0,192.0,1928.0
2019-05-29 11:00,3735.0,8.0,4821.0,9029.0,484.0,43622.0,149.0,2118.0
2019-05-29 12:00,3701.0,7.0,4713.0,8508.0,484.0,43563.0,149.0,2270.0
2019-05-29 13:00,3530.0,3.0,4513.0,8098.0,474.0,43464.0,149.0,2411.0
2019-05-29 14:00,3368.0,2.0,4182.0,7706.0,483.0,43018.0,149.0,2590.0
2019-05-29 15:00,3132.0,5.0,3448.0,7701.0,486.0,42682.0,149.0,2757.0
2019-05-29 16:00,3139.0,7.0,2353.0,8292.0,487.0,42827.0,149.0,2696.0
2019-05-29 17:00,3416.0,7.0,1132.0,8666.0,482.0,43009.0,149.0,2554.0
2019-05-29 18:00,3433.0,7.0,387.0,8764.0,490.0,42316.0,149.0,2393.0
2019-05-29 19:00,3395.0,7.0,159.0,8892.0,490.0,42529.0,149.0,2352.0
2019-05-29 20:00,3452.0,7.0,0.0,9039.0,490.0,42478.0,149.0,2419.0
2019-05-29 21:00,2934.0,7.0,0.0,8437.0,492.0,42480.0,149.0,2574.0
2019-05-29 22:00,1384.0,7.0,0.0,7470.0,493.0,41338.0,146.0,2742.0
2019-05-29 23:00,687.0,7.0,0.0,6679.0,495.0,39505.0,145.0,2857.0
2019-05-30 00:00,627.0,8.0,0.0,5838.0,496.0,38690.0,145.0,2852.0
2019-05-30 01:00,621.0,7.0,0.0,5416.0,497.0,37072.0,143.0,2762.0
2019-05-30 02:00,622.0,7.0,0.0,5234.0,499.0,36714.0,143.0,2670.0
2019-05-30 03:00,623.0,7.0,122.0,5304.0,497.0,36705.0,143.0,2539.0
2019-05-30 04:00,626.0,7.0,199.0,5520.0,495.0,37366.0,143.0,2465.0
2019-05-30 05:00,625.0,8.0,583.0,6098.0,497.0,37683.0,144.0,2484.0
2019-05-30 06:00,625.0,9.0,1622.0,6707.0,497.0,38016.0,144.0,2348.0
2019-05-30 07:00,625.0,9.0,2875.0,6778.0,496.0,37944.0,144.0,2226.0
2019-05-30 08:00,625.0,9.0,3940.0,6804.0,496.0,37176.0,144.0,2214.0
2019-05-30 09:00,624.0,9.0,4540.0,6516.0,497.0,37130.0,144.0,2260.0
2019-05-30 10:00,625.0,9.0,4888.0,6026.0,497.0,37103.0,144.0,2318.0
2019-05-30 11:00,626.0,9.0,5001.0,5246.0,495.0,37022.0,143.0,2290.0
2019-05-30 12:00,622.0,9.0,5005.0,4789.0,494.0,36344.0,143.0,2075.0
2019-05-30 13:00,623.0,9.0,5045.0,4784.0,494.0,35721.0,143.0,2124.0
2019-05-30 14:00,639.0,9.0,4570.0,5604.0,494.0,37041.0,143.0,2252.0
2019-05-30 15:00,639.0,9.0,3653.0,6179.0,494.0,38934.0,143.0,2189.0
2019-05-30 16:00,715.0,9.0,2602.0,6773.0,494.0,40065.0,143.0,2046.0
2019-05-30 17:00,731.0,9.0,1312.0,7524.0,496.0,40353.0,143.0,1845.0
2019-05-30 18:00,731.0,9.0,433.0,7760.0,497.0,40394.0,143.0,1549.0
2019-05-30 19:00,736.0,9.0,168.0,7677.0,496.0,40347.0,143.0,1387.0
2019-05-30 20:00,738.0,9.0,0.0,7800.0,498.0,40559.0,144.0,1348.0
2019-05-30 21:00,725.0,8.0,0.0,7471.0,498.0,40758.0,145.0,1347.0
2019-05-30 22:00,679.0,8.0,0.0,6620.0,500.0,40499.0,145.0,1269.0
2019-05-30 23:00,778.0,8.0,0.0,5939.0,498.0,40333.0,143.0,1185.0
2019-05-31 00:00,921.0,8.0,0.0,5653.0,502.0,40151.0,143.0,1144.0
2019-05-31 01:00,1006.0,8.0,0.0,5331.0,503.0,39972.0,143.0,1114.0
2019-05-31 02:00,1168.0,8.0,0.0,5241.0,502.0,39590.0,143.0,1053.0
2019-05-31 03:00,1279.0,8.0,122.0,5484.0,498.0,39911.0,143.0,1005.0
2019-05-31 04:00,1581.0,8.0,214.0,5900.0,489.0,41076.0,144.0,899.0
2019-05-31 05:00,1975.0,8.0,668.0,6526.0,488.0,42011.0,145.0,799.0
2019-05-31 06:00,2040.0,8.0,1928.0,7214.0,489.0,42261.0,145.0,701.0
2019-05-31 07:00,1920.0,3.0,3499.0,7429.0,488.0,42186.0,145.0,690.0
2019-05-31 08:00,2023.0,3.0,4780.0,7541.0,489.0,42153.0,145.0,707.0
2019-05-31 09:00,2053.0,8.0,5601.0,7651.0,486.0,42165.0,145.0,694.0
2019-05-31 10:00,2017.0,8.0,6145.0,7575.0,486.0,42227.0,145.0,663.0
2019-05-31 11:00,2074.0,8.0,6288.0,7059.0,485.0,42116.0,146.0,697.0
2019-05-31 12:00,1997.0,8.0,6214.0,6292.0,483.0,41723.0,146.0,691.0
2019-05-31 13:00,1759.0,8.0,5941.0,6037.0,472.0,41466.0,146.0,681.0
2019-05-31 14:00,1810.0,8.0,5326.0,6095.0,472.0,41537.0,146.0,653.0
2019-05-31 15:00,1779.0,8.0,4326.0,6733.0,474.0,41525.0,146.0,625.0
2019-05-31 16:00,2018.0,8.0,3002.0,7714.0,473.0,41769.0,147.0,608.0
2019-05-31 17:00,2131.0,8.0,1480.0,8103.0,473.0,41922.0,147.0,594.0
2019-05-31 18:00,2128.0,8.0,474.0,7991.0,485.0,41935.0,147.0,604.0
2019-05-31 19:00,2127.0,8.0,178.0,7929.0,492.0,41897.0,147.0,649.0
2019-05-31 20:00,2123.0,8.0,0.0,8027.0,491.0,41455.0,147.0,715.0
2019-05-31 21:00,2155.0,8.0,0.0,8191.0,495.0,40331.0,146.0,774.0
2019-05-31 22:00,1845.0,8.0,0.0,7304.0,501.0,38969.0,149.0,882.0
2019-05-31 23:00,882.0,8.0,0.0,6811.0,500.0,38101.0,147.0,1016.0
2019-06-01 00:00,681.0,8.0,0.0,6590.0,500.0,38003.0,147.0,1160.0
2019-06-01 01:00,651.0,8.0,0.0,6165.0,502.0,37158.0,147.0,1269.0
2019-06-01 02:00,653.0,8.0,0.0,5863.0,504.0,36913.0,149.0,1313.0
2019-06-01 03:00,652.0,8.0,122.0,5951.0,502.0,36864.0,149.0,1302.0
2019-06-01 04:00,656.0,8.0,216.0,5927.0,493.0,36956.0,149.0,1250.0
2019-06-01 05:00,655.0,9.0,683.0,6160.0,492.0,37046.0,149.0,1153.0
2019-06-01 06:00,655.0,9.0,1955.0,6450.0,490.0,37298.0,147.0,943.0
2019-06-01 07:00,653.0,9.0,3545.0,6521.0,490.0,37031.0,147.0,737.0
2019-06-01 08:00,653.0,9.0,4863.0,6477.0,488.0,36989.0,147.0,714.0
2019-06-01 09:00,650.0,9.0,5781.0,6189.0,487.0,36214.0,147.0,775.0
2019-06-01 10:00,647.0,9.0,6302.0,5642.0,487.0,35980.0,147.0,841.0
2019-06-01 11:00,611.0,9.0,6468.0,5399.0,486.0,35869.0,147.0,845.0
2019-06-01 12:00,611.0,8.0,6423.0,5378.0,486.0,35847.0,147.0,842.0
2019-06-01 13:00,625.0,8.0,6072.0,5571.0,483.0,36102.0,147.0,818.0
2019-06-01 14:00,742.0,8.0,5407.0,5891.0,490.0,36486.0,147.0,783.0
2019-06-01 15:00,1030.0,8.0,4368.0,6589.0,491.0,37803.0,146.0,746.0
2019-06-01 16:00,1305.0,8.0,2968.0,7365.0,492.0,38361.0,146.0,724.0
2019-06-01 17:00,1426.0,8.0,1452.0,7796.0,494.0,38621.0,147.0,706.0
2019-06-01 18:00,1427.0,8.0,470.0,8006.0,492.0,38625.0,147.0,719.0
2019-06-01 19:00,1416.0,8.0,177.0,8139.0,479.0,38548.0,147.0,877.0
2019-06-01 20:00,1429.0,8.0,0.0,8365.0,481.0,38701.0,147.0,1163.0
2019-06-01 21:00,1430.0,8.0,0.0,8217.0,480.0,38817.0,147.0,1462.0
2019-06-01 22:00,846.0,8.0,0.0,7725.0,480.0,38277.0,145.0,1719.0
2019-06-01 23:00,666.0,8.0,0.0,7099.0,473.0,37261.0,145.0,2013.0
2019-06-02 00:00,621.0,8.0,0.0,6740.0,469.0,36202.0,145.0,2213.0
2019-06-02 01:00,620.0,8.0,0.0,6616.0,470.0,33890.0,147.0,2400.0
2019-06-02 02:00,619.0,8.0,0.0,5991.0,470.0,33534.0,147.0,2665.0
2019-06-02 03:00,616.0,8.0,124.0,5296.0,470.0,32538.0,147.0,2860.0
2019-06-02 04:00,611.0,8.0,217.0,5103.0,471.0,32001.0,147.0,2989.0
2019-06-02 05:00,610.0,9.0,672.0,5235.0,472.0,32066.0,147.0,2960.0
2019-06-02 06:00,611.0,9.0,1892.0,5791.0,470.0,32973.0,147.0,2186.0
2019-06-02 07:00,609.0,9.0,3440.0,6084.0,469.0,33372.0,147.0,1478.0
2019-06-02 08:00,609.0,9.0,4725.0,6193.0,470.0,32595.0,147.0,1377.0
2019-06-02 09:00,603.0,8.0,5644.0,6164.0,468.0,31401.0,147.0,1630.0
2019-06-02 10:00,606.0,8.0,6149.0,5943.0,467.0,30786.0,147.0,2269.0
2019-06-02 11:00,605.0,8.0,6315.0,4983.0,461.0,28517.0,147.0,3118.0
2019-06-02 12:00,598.0,8.0,6233.0,4838.0,464.0,27453.0,147.0,3530.0
2019-06-02 13:00,599.0,8.0,5884.0,4875.0,464.0,27454.0,147.0,3621.0
2019-06-02 14:00,602.0,8.0,5112.0,5421.0,464.0,29253.0,147.0,3541.0
2019-06-02 15:00,630.0,8.0,4004.0,6274.0,465.0,33360.0,147.0,3178.0
2019-06-02 16:00,737.0,8.0,2665.0,6874.0,465.0,34980.0,147.0,2597.0
2019-06-02 17:00,904.0,8.0,1235.0,7852.0,471.0,35300.0,147.0,2016.0
2019-06-02 18:00,1085.0,8.0,415.0,8057.0,475.0,35554.0,145.0,1643.0
2019-06-02 19:00,1076.0,8.0,165.0,7713.0,475.0,35532.0,145.0,1799.0
2019-06-02 20:00,1064.0,4.0,0.0,7270.0,477.0,35462.0,145.0,1970.0
2019-06-02 21:00,1021.0,3.0,0.0,6932.0,476.0,35272.0,145.0,2002.0
2019-06-02 22:00,736.0,3.0,0.0,6510.0,478.0,35022.0,145.0,1885.0
2019-06-02 23:00,685.0,3.0,0.0,6012.0,470.0,35129.0,144.0,1967.0
2019-06-03 00:00,738.0,5.0,0.0,5549.0,466.0,34779.0,143.0,1980.0
2019-06-03 01:00,863.0,8.0,0.0,5501.0,469.0,33537.0,143.0,1820.0
2019-06-03 02:00,967.0,8.0,0.0,5249.0,470.0,33543.0,143.0,1794.0
2019-06-03 03:00,1461.0,8.0,125.0,5387.0,471.0,34557.0,143.0,1817.0
2019-06-03 04:00,2123.0,8.0,202.0,5912.0,471.0,37134.0,146.0,1643.0
2019-06-03 05:00,3249.0,8.0,524.0,7232.0,470.0,39332.0,147.0,1510.0
2019-06-03 06:00,3702.0,8.0,1261.0,7898.0,470.0,40149.0,147.0,1168.0
2019-06-03 07:00,3904.0,8.0,2124.0,8081.0,470.0,40344.0,147.0,1143.0
2019-06-03 08:00,3980.0,8.0,2855.0,7805.0,468.0,40271.0,146.0,1239.0
2019-06-03 09:00,3952.0,8.0,3598.0,7778.0,467.0,40253.0,146.0,1340.0
2019-06-03 10:00,3957.0,8.0,4322.0,7340.0,467.0,40284.0,147.0,1309.0
2019-06-03 11:00,4020.0,9.0,4506.0,6720.0,467.0,40382.0,147.0,1246.0
2019-06-03 12:00,4012.0,9.0,4609.0,6515.0,467.0,40456.0,146.0,1108.0
2019-06-03 13:00,3953.0,8.0,4458.0,6401.0,468.0,41086.0,147.0,1047.0
2019-06-03 14:00,3906.0,8.0,4117.0,6543.0,470.0,41243.0,147.0,1104.0
2019-06-03 15:00,3911.0,8.0,3415.0,6900.0,471.0,41313.0,147.0,1106.0
2019-06-03 16:00,3902.0,8.0,2436.0,7597.0,479.0,41440.0,147.0,1069.0
2019-06-03 17:00,4031.0,8.0,1333.0,8349.0,488.0,41666.0,147.0,965.0
2019-06-03 18:00,4039.0,9.0,476.0,8166.0,497.0,41664.0,147.0,849.0
2019-06-03 19:00,4082.0,9.0,176.0,8185.0,499.0,41726.0,146.0,841.0
2019-06-03 20:00,4111.0,9.0,0.0,8557.0,501.0,41783.0,146.0,875.0
2019-06-03 21:00,4106.0,8.0,0.0,7836.0,501.0,41593.0,147.0,917.0
2019-06-03 22:00,4135.0,11.0,0.0,6915.0,494.0,40713.0,147.0,1001.0
2019-06-03 23:00,4154.0,13.0,0.0,6325.0,488.0,40663.0,148.0,1179.0
2019-06-04 00:00,3904.0,13.0,0.0,5885.0,478.0,40468.0,148.0,1409.0
2019-06-04 01:00,3336.0,12.0,0.0,5860.0,479.0,39996.0,148.0,1593.0
2019-06-04 02:00,2957.0,12.0,0.0,5684.0,480.0,39434.0,148.0,1903.0
2019-06-04 03:00,2883.0,12.0,123.0,5737.0,480.0,39646.0,148.0,2322.0
2019-06-04 04:00,3424.0,13.0,211.0,6266.0,479.0,39897.0,148.0,2704.0
2019-06-04 05:00,3824.0,13.0,633.0,7487.0,480.0,40382.0,148.0,2826.0
2019-06-04 06:00,4080.0,13.0,1561.0,8767.0,478.0,40468.0,148.0,2404.0
2019-06-04 07:00,4352.0,13.0,2852.0,8672.0,478.0,40927.0,148.0,2190.0
2019-06-04 08:00,4289.0,12.0,4038.0,8356.0,478.0,41710.0,148.0,2366.0
2019-06-04 09:00,4217.0,12.0,4916.0,7955.0,476.0,41594.0,148.0,2483.0
2019-06-04 10:00,4114.0,12.0,5543.0,7605.0,480.0,41395.0,148.0,2852.0
2019-06-04 11:00,4118.0,12.0,5628.0,7536.0,482.0,41423.0,148.0,3438.0
2019-06-04 12:00,4075.0,12.0,5431.0,7275.0,482.0,41259.0,148.0,4009.0
2019-06-04 13:00,3860.0,12.0,4911.0,7062.0,481.0,40524.0,148.0,4744.0
2019-06-04 14:00,3326.0,12.0,4310.0,6798.0,482.0,40438.0,148.0,5406.0
2019-06-04 15:00,2950.0,12.0,3417.0,6701.0,483.0,39984.0,148.0,5943.0
2019-06-04 16:00,3362.0,12.0,2105.0,7210.0,486.0,40132.0,148.0,6146.0
2019-06-04 17:00,3460.0,13.0,998.0,7380.0,486.0,40370.0,148.0,5834.0
2019-06-04 18:00,3195.0,13.0,371.0,7289.0,488.0,39851.0,148.0,4974.0
2019-06-04 19:00,3873.0,13.0,155.0,7158.0,488.0,39724.0,148.0,3996.0
2019-06-04 20:00,4234.0,13.0,0.0,7496.0,490.0,40101.0,148.0,3399.0
2019-06-04 21:00,3651.0,13.0,0.0,7388.0,492.0,39992.0,148.0,2809.0
2019-06-04 22:00,2966.0,13.0,0.0,6695.0,493.0,39422.0,147.0,2756.0
2019-06-04 23:00,2319.0,13.0,0.0,6325.0,493.0,38370.0,147.0,2847.0
2019-06-05 00:00,2428.0,13.0,0.0,6009.0,490.0,38529.0,146.0,2946.0
2019-06-05 01:00,2310.0,12.0,0.0,5805.0,493.0,38498.0,145.0,2507.0
2019-06-05 02:00,2233.0,12.0,0.0,5806.0,494.0,38616.0,145.0,2003.0
2019-06-05 03:00,2691.0,13.0,110.0,6037.0,504.0,39246.0,145.0,1934.0
2019-06-05 04:00,3271.0,13.0,181.0,6536.0,507.0,39436.0,146.0,2065.0
2019-06-05 05:00,4123.0,13.0,474.0,7393.0,508.0,41558.0,147.0,1709.0
2019-06-05 06:00,4269.0,12.0,1134.0,8675.0,506.0,42117.0,147.0,1384.0
2019-06-05 07:00,4278.0,12.0,1928.0,8824.0,504.0,42127.0,147.0,1296.0
2019-06-05 08:00,4318.0,12.0,2684.0,8898.0,502.0,42275.0,147.0,1334.0
2019-06-05 09:00,4197.0,13.0,3124.0,8684.0,501.0,42236.0,147.0,1477.0
2019-06-05 10:00,4227.0,13.0,3492.0,8251.0,501.0,42341.0,147.0,1605.0
2019-06-05 11:00,4267.0,13.0,3601.0,7522.0,498.0,42517.0,147.0,1659.0
2019-06-05 12:00,4242.0,12.0,3457.0,7157.0,497.0,42474.0,147.0,1782.0
2019-06-05 13:00,4212.0,9.0,3219.0,7071.0,499.0,42327.0,147.0,2048.0
2019-06-05 14:00,4230.0,9.0,2869.0,7192.0,499.0,42141.0,147.0,2525.0
2019-06-05 15:00,4188.0,8.0,2222.0,7415.0,500.0,42169.0,147.0,2841.0
2019-06-05 16:00,4178.0,8.0,1494.0,7827.0,502.0,42203.0,147.0,3283.0
2019-06-05 17:00,4000.0,8.0,902.0,8037.0,504.0,42187.0,147.0,4018.0
2019-06-05 18:00,3345.0,8.0,393.0,7487.0,505.0,41475.0,147.0,4798.0
2019-06-05 19:00,3096.0,9.0,156.0,7274.0,506.0,40866.0,147.0,5068.0
2019-06-05 20:00,3187.0,9.0,0.0,7529.0,504.0,41094.0,147.0,4932.0
2019-06-05 21:00,3015.0,8.0,0.0,7557.0,505.0,40665.0,147.0,4249.0
2019-06-05 22:00,1693.0,8.0,0.0,7034.0,506.0,40528.0,147.0,3923.0
2019-06-05 23:00,1024.0,8.0,0.0,6650.0,507.0,40203.0,147.0,3630.0
2019-06-06 00:00,1013.0,8.0,0.0,6212.0,507.0,39674.0,145.0,3222.0
2019-06-06 01:00,1011.0,8.0,0.0,5985.0,507.0,39295.0,145.0,2820.0
2019-06-06 02:00,1065.0,8.0,0.0,5884.0,509.0,39960.0,145.0,2596.0
2019-06-06 03:00,1233.0,8.0,105.0,5956.0,507.0,40593.0,145.0,2237.0
2019-06-06 04:00,2088.0,8.0,190.0,6454.0,504.0,41794.0,146.0,1909.0
2019-06-06 05:00,2680.0,8.0,584.0,7665.0,505.0,42801.0,147.0,1604.0
2019-06-06 06:00,3145.0,8.0,1526.0,8249.0,504.0,42882.0,147.0,1370.0
2019-06-06 07:00,3397.0,8.0,2957.0,8538.0,504.0,42987.0,147.0,1175.0
2019-06-06 08:00,3423.0,8.0,4142.0,7819.0,506.0,42903.0,147.0,1136.0
2019-06-06 09:00,3374.0,9.0,5000.0,7515.0,507.0,43005.0,147.0,1097.0
2019-06-06 10:00,3261.0,9.0,5279.0,7143.0,507.0,42991.0,147.0,1134.0
2019-06-06 11:00,3115.0,9.0,5453.0,6889.0,504.0,42907.0,147.0,1134.0
2019-06-06 12:00,3058.0,9.0,5439.0,6624.0,505.0,42790.0,147.0,1213.0
2019-06-06 13:00,2945.0,9.0,5381.0,6544.0,494.0,42872.0,147.0,1378.0
2019-06-06 14:00,2798.0,9.0,4812.0,6547.0,484.0,42720.0,147.0,1549.0
2019-06-06 15:00,2531.0,9.0,3873.0,6953.0,480.0,42624.0,147.0,1775.0
2019-06-06 16:00,2258.0,9.0,2547.0,7593.0,485.0,42675.0,147.0,1905.0
2019-06-06 17:00,2406.0,9.0,1213.0,7767.0,494.0,42999.0,147.0,1927.0
2019-06-06 18:00,2764.0,9.0,437.0,7448.0,492.0,42733.0,147.0,2168.0
2019-06-06 19:00,2623.0,9.0,158.0,7382.0,486.0,42210.0,147.0,2989.0
2019-06-06 20:00,2883.0,9.0,0.0,7476.0,484.0,42215.0,147.0,4195.0
2019-06-06 21:00,3050.0,9.0,0.0,7264.0,484.0,42009.0,147.0,5115.0
2019-06-06 22:00,1750.0,9.0,0.0,6759.0,509.0,39686.0,146.0,5766.0
2019-06-06 23:00,892.0,9.0,0.0,6979.0,515.0,37423.0,145.0,6499.0
2019-06-07 00:00,847.0,9.0,0.0,6721.0,516.0,36123.0,146.0,7193.0
2019-06-07 01:00,886.0,9.0,0.0,6343.0,516.0,35160.0,147.0,7501.0
2019-06-07 02:00,876.0,9.0,0.0,6294.0,516.0,34794.0,147.0,7579.0
2019-06-07 03:00,898.0,9.0,112.0,6357.0,509.0,35496.0,146.0,7514.0
2019-06-07 04:00,888.0,9.0,194.0,7004.0,501.0,36317.0,146.0,7319.0
2019-06-07 05:00,1507.0,9.0,570.0,7707.0,503.0,37664.0,147.0,7361.0
2019-06-07 06:00,1876.0,8.0,1484.0,7908.0,503.0,38272.0,147.0,7101.0
2019-06-07 07:00,2034.0,8.0,2639.0,8127.0,500.0,38303.0,147.0,6900.0
2019-06-07 08:00,2150.0,8.0,3470.0,7671.0,494.0,37982.0,147.0,7524.0
2019-06-07 09:00,2226.0,9.0,3845.0,7200.0,516.0,38086.0,209.0,8119.0
2019-06-07 10:00,1979.0,9.0,4022.0,7114.0,526.0,38098.0,215.0,8074.0
2019-06-07 11:00,1734.0,9.0,4242.0,7090.0,530.0,38042.0,147.0,8157.0
2019-06-07 12:00,1491.0,9.0,4146.0,7341.0,535.0,36921.0,146.0,9446.0
2019-06-07 13:00,1336.0,9.0,4165.0,7282.0,538.0,36433.0,146.0,10369.0
2019-06-07 14:00,1232.0,9.0,3787.0,6823.0,539.0,36154.0,146.0,10532.0
2019-06-07 15:00,1147.0,9.0,3111.0,6972.0,543.0,36375.0,146.0,10775.0
2019-06-07 16:00,1136.0,12.0,2190.0,7463.0,546.0,36237.0,146.0,10814.0
2019-06-07 17:00,1145.0,13.0,1164.0,7827.0,550.0,36239.0,146.0,10796.0
