datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-05 21:00:00,3.355173817525347,296.75415531451927,280.1581519334369,305.5418124219574,1.2327053705332742,892.5965,1121.35623,7536.99965,13573.19031,1131.48001,153.99641
2023-08-05 22:00:00,4.160913961653174,295.8743712575781,280.13127669200003,725.2765845367712,1.4370351036508573,890.40977,1122.54941,7665.16179,13206.05994,1709.41007,190.25951
2023-08-05 23:00:00,4.160913961653174,295.8743712575781,280.13127669200003,725.2765845367712,1.4370351036508573,889.8152,1121.86165,7878.74454,12498.7594,2328.80995,229.12468
2023-08-06 00:00:00,4.160913961653174,295.8743712575781,280.13127669200003,725.2765845367712,1.4370351036508573,862.72881,1109.65403,8527.71764,8431.40198,1755.18901,217.83257
2023-08-06 01:00:00,3.221330158585737,291.2139601463475,281.607849039151,626.8307920674883,1.751749498454339,868.53072,1109.44458,8437.38591,8444.90826,1728.00438,217.16481
2023-08-06 02:00:00,3.221330158585737,291.2139601463475,281.607849039151,626.8307920674883,1.751749498454339,863.74042,1113.80391,8355.25145,6276.02032,1634.11485,216.63531
2023-08-06 03:00:00,3.221330158585737,291.2139601463475,281.607849039151,626.8307920674883,1.751749498454339,865.30914,1115.11658,7939.42285,3337.64969,1527.41026,216.64784
2023-08-06 04:00:00,2.5448159742055463,288.8190058441181,281.8699062328517,156.55115906730293,2.1097402693290013,857.79188,1115.90678,7363.48925,1173.83802,1444.49372,217.25497
2023-08-06 05:00:00,2.5448159742055463,288.8190058441181,281.8699062328517,156.55115906730293,2.1097402693290013,850.21547,1116.71346,6827.50374,910.87204,1324.77448,216.20849
2023-08-06 06:00:00,2.5448159742055463,288.8190058441181,281.8699062328517,156.55115906730293,2.1097402693290013,824.4615,1116.6285,6189.76023,970.47129,1221.49587,216.15667
2023-08-06 07:00:00,2.1386758630639497,287.6438999088012,281.85375737763803,78.57057019581632,2.273441316981982,817.05697,1117.41419,5365.23564,671.98413,1126.22948,214.4117
2023-08-06 08:00:00,2.1386758630639497,287.6438999088012,281.85375737763803,78.57057019581632,2.273441316981982,831.72862,1117.9795,4511.62493,288.19718,1062.8997,212.13697
2023-08-06 09:00:00,2.1386758630639497,287.6438999088012,281.85375737763803,78.57057019581632,2.273441316981982,817.33582,1118.753,4005.63678,274.79086,1006.43062,212.31218
2023-08-06 10:00:00,1.9318322907095309,286.6656444679696,281.71228649846626,0.0,2.3435073253091865,825.55386,1118.90299,3529.61203,462.71608,924.56171,212.3958
2023-08-06 11:00:00,1.9318322907095309,286.6656444679696,281.71228649846626,0.0,2.3435073253091865,826.94043,1119.23793,3415.99719,393.39892,867.11964,211.53518
2023-08-06 12:00:00,1.9318322907095309,286.6656444679696,281.71228649846626,0.0,2.3435073253091865,827.91094,1119.04136,3939.98831,668.83713,809.30154,209.31677
2023-08-06 13:00:00,1.91493183085506,290.21167353491546,282.11481306289795,0.0019456903010247,2.419467455382494,824.65662,1119.85164,4316.015,881.40849,742.49914,210.37412
2023-08-06 14:00:00,1.91493183085506,290.21167353491546,282.11481306289795,0.0019456903010247,2.419467455382494,831.49126,1122.64636,4746.99092,2141.61101,691.08334,207.64118
2023-08-06 15:00:00,1.91493183085506,290.21167353491546,282.11481306289795,0.0019456903010247,2.419467455382494,839.19797,1131.63288,5395.41051,5144.31241,682.1212,206.94304
2023-08-06 16:00:00,2.7537700911262206,294.71108993122164,281.1614967572779,108.7089079824859,2.5197745109794765,846.53577,1133.85489,5865.00657,7347.72339,659.56798,206.85463
2023-08-06 17:00:00,2.7537700911262206,294.71108993122164,281.1614967572779,108.7089079824859,2.5197745109794765,838.47578,1132.74117,6474.27875,7310.91193,629.38393,206.6309
2023-08-06 18:00:00,2.7537700911262206,294.71108993122164,281.1614967572779,108.7089079824859,2.5197745109794765,829.38566,1123.00616,6956.70545,7568.6828,645.91603,206.9124
2023-08-06 19:00:00,3.974447759290852,296.8619139479194,279.76100606236866,320.2997252848162,2.726441564360236,846.12556,1121.92288,7540.45225,8264.24884,638.30942,206.43743
2023-08-06 20:00:00,3.974447759290852,296.8619139479194,279.76100606236866,320.2997252848162,2.726441564360236,840.88174,1118.82324,7757.85306,8762.117,605.29111,207.532
2023-08-06 21:00:00,3.974447759290852,296.8619139479194,279.76100606236866,320.2997252848162,2.726441564360236,830.23499,1118.81049,7950.39495,8525.56866,558.43616,207.25236
2023-08-06 22:00:00,4.720748540296203,295.8308861384961,279.85706199576254,741.9137393350628,2.9975032204673253,828.1654,1120.02439,8065.60819,8030.98358,545.76754,208.35148
2023-08-06 23:00:00,4.720748540296203,295.8308861384961,279.85706199576254,741.9137393350628,2.9975032204673253,827.7598,1119.3572,8250.10166,7605.76685,524.2738,208.38288
2023-08-07 00:00:00,4.720748540296203,295.8308861384961,279.85706199576254,741.9137393350628,2.9975032204673253,779.02232,1103.6664,8922.68944,5767.11188,249.23784,213.31287
2023-08-07 01:00:00,3.201576605189995,291.2974594538945,280.95308730526125,645.1117459052961,3.462532068011801,784.4628,1103.50041,8998.86192,6573.45068,247.15758,212.71183
2023-08-07 02:00:00,3.201576605189995,291.2974594538945,280.95308730526125,645.1117459052961,3.462532068011801,780.01851,1107.88898,9097.46566,6002.80084,223.43103,212.26509
2023-08-07 03:00:00,3.201576605189995,291.2974594538945,280.95308730526125,645.1117459052961,3.462532068011801,781.75735,1109.23294,8796.73268,4332.6683,195.0759,212.29894
2023-08-07 04:00:00,2.344887770714517,288.5776624614912,281.06699516141475,168.57740027280977,3.968205055218964,774.65265,1110.08936,8327.31304,2820.81049,208.77091,213.01972
2023-08-07 05:00:00,2.344887770714517,288.5776624614912,281.06699516141475,168.57740027280977,3.968205055218964,767.28624,1110.95466,7832.6853,2061.86034,226.74501,212.08778
2023-08-07 06:00:00,2.344887770714517,288.5776624614912,281.06699516141475,168.57740027280977,3.968205055218964,743.47703,1110.90196,7137.05161,1538.16963,253.2672,212.05111
2023-08-07 07:00:00,2.0514848119287947,287.31668190222223,280.99760562363645,84.58656553349847,4.175752296091569,736.87323,1111.69611,6189.90176,987.7078,279.86034,210.52193
2023-08-07 08:00:00,2.0514848119287947,287.31668190222223,280.99760562363645,84.58656553349847,4.175752296091569,750.87546,1112.27058,5212.49665,225.33538,307.87869,208.40645
2023-08-07 09:00:00,2.0514848119287947,287.31668190222223,280.99760562363645,84.58656553349847,4.175752296091569,737.97236,1113.08346,4578.35808,0.0,326.8041,208.60881
2023-08-07 10:00:00,1.9840568963446352,286.4372987760772,280.8753140876464,0.0,4.241454801958538,745.71105,1113.25311,3973.06035,319.44345,344.8766,208.67319
2023-08-07 11:00:00,1.9840568963446352,286.4372987760772,280.8753140876464,0.0,4.241454801958538,747.14059,1113.59776,3731.23262,269.19905,375.93152,207.91343
2023-08-07 12:00:00,1.9840568963446352,286.4372987760772,280.8753140876464,0.0,4.241454801958538,748.23972,1113.40444,4162.6421,0.0,401.25172,205.78152
2023-08-07 13:00:00,2.102079193118044,290.24804314462864,281.323006729806,0.0012024185423009,4.295998010339495,745.63855,1114.2515,4491.48311,0.0,422.26553,206.78458
2023-08-07 14:00:00,2.102079193118044,290.24804314462864,281.323006729806,0.0012024185423009,4.295998010339495,752.24984,1117.08426,4900.20418,0.0,447.06727,204.25553
2023-08-07 15:00:00,2.102079193118044,290.24804314462864,281.323006729806,0.0012024185423009,4.295998010339495,759.59512,1126.05324,5530.00939,1969.85065,490.56107,203.55901
2023-08-07 16:00:00,3.2987292033896445,294.6392943108775,280.5057287831619,111.43558453808087,4.362341787082769,766.28198,1128.28778,5953.12028,3566.23505,535.07441,203.56976
2023-08-07 17:00:00,3.2987292033896445,294.6392943108775,280.5057287831619,111.43558453808087,4.362341787082769,759.02172,1127.21162,6486.4778,4023.24966,558.03083,203.3566
2023-08-07 18:00:00,3.2987292033896445,294.6392943108775,280.5057287831619,111.43558453808087,4.362341787082769,750.27632,1117.57834,6908.11257,5312.81067,589.52275,203.67145
2023-08-07 19:00:00,4.543170732811307,296.8226888731428,279.1932948030377,324.88486133221727,4.595178723943135,765.85136,1116.54522,7487.75326,6471.20117,604.3163,203.20047
2023-08-07 20:00:00,4.543170732811307,296.8226888731428,279.1932948030377,324.88486133221727,4.595178723943135,761.12204,1113.48546,7727.989,7287.62689,602.28392,204.22889
2023-08-07 21:00:00,4.543170732811307,296.8226888731428,279.1932948030377,324.88486133221727,4.595178723943135,751.50153,1113.48842,7973.96313,7011.85883,596.09673,203.96636
2023-08-07 22:00:00,5.012001280619026,296.29081448233563,278.8614494399675,745.1780764776712,4.890981754538014,749.58001,1114.74565,8194.36503,5931.64996,585.22464,204.98303
2023-08-07 23:00:00,5.012001280619026,296.29081448233563,278.8614494399675,745.1780764776712,4.890981754538014,749.41284,1114.12144,8492.78698,4726.11166,595.00314,205.09128
2023-08-08 00:00:00,5.012001280619026,296.29081448233563,278.8614494399675,745.1780764776712,4.890981754538014,707.67583,1099.04844,9490.8713,4359.73795,168.27675,209.46697
2023-08-08 01:00:00,3.53378686392762,291.5604785085147,279.9140631071748,644.0140561451652,5.183146687328348,712.80821,1098.91592,9677.6087,5136.08456,167.44015,208.9227
2023-08-08 02:00:00,3.53378686392762,291.5604785085147,279.9140631071748,644.0140561451652,5.183146687328348,708.65882,1103.32717,9900.27612,5069.77505,147.36282,208.54639
2023-08-08 03:00:00,3.53378686392762,291.5604785085147,279.9140631071748,644.0140561451652,5.183146687328348,710.54269,1104.69522,9681.12376,4307.30264,122.68438,208.59839
2023-08-08 04:00:00,2.5379181616610627,288.87432698035093,280.052262413758,159.76402313982203,5.518192599293486,703.78968,1105.60279,9299.71185,3637.75217,139.7971,209.41587
2023-08-08 05:00:00,2.5379181616610627,288.87432698035093,280.052262413758,159.76402313982203,5.518192599293486,696.60221,1106.51318,8848.4446,2879.07578,163.01515,208.58137
2023-08-08 06:00:00,2.5379181616610627,288.87432698035093,280.052262413758,159.76402313982203,5.518192599293486,674.45064,1106.48535,8119.7039,1954.62964,193.83477,208.55761
2023-08-08 07:00:00,2.335345179784881,287.63294534049817,279.8679955958248,80.1303832202842,5.687724392134465,668.52933,1107.28605,7081.02395,858.07452,224.46228,207.21206
2023-08-08 08:00:00,2.335345179784881,287.63294534049817,279.8679955958248,80.1303832202842,5.687724392134465,681.96089,1107.86771,6006.83558,0.0,255.06969,205.23208
2023-08-08 09:00:00,2.335345179784881,287.63294534049817,279.8679955958248,80.1303832202842,5.687724392134465,670.32765,1108.71081,5263.71055,0.0,277.84679,205.45753
2023-08-08 10:00:00,2.270592806769174,286.6687530823175,279.50488067091925,0.0,5.78680497673501,677.65772,1108.89561,4529.60207,8.5876,299.67375,205.50556
2023-08-08 11:00:00,2.270592806769174,286.6687530823175,279.50488067091925,0.0,5.78680497673501,679.12394,1109.24787,4148.68428,532.91262,332.79733,204.83162
2023-08-08 12:00:00,2.270592806769174,286.6687530823175,279.50488067091925,0.0,5.78680497673501,680.33268,1109.05695,4466.20756,65.80216,360.31893,202.77332
2023-08-08 13:00:00,2.446845903534191,290.12620451963085,279.5980567819236,0.0008981690228935,5.874335040809404,678.2882,1109.93232,4715.71934,0.0,384.218,203.73018
2023-08-08 14:00:00,2.446845903534191,290.12620451963085,279.5980567819236,0.0008981690228935,5.874335040809404,684.70912,1112.79446,5079.1699,0.0,411.52352,201.37462
2023-08-08 15:00:00,2.446845903534191,290.12620451963085,279.5980567819236,0.0008981690228935,5.874335040809404,691.74632,1121.74992,5679.35393,987.83671,456.54608,200.67949
2023-08-08 16:00:00,3.800079874372056,294.4462059141059,278.4994009614069,98.99532789903482,5.988033120286424,697.87835,1123.99419,6067.5614,1884.14914,503.01212,200.7746
2023-08-08 17:00:00,3.800079874372056,294.4462059141059,278.4994009614069,98.99532789903482,5.988033120286424,691.29976,1122.94698,6560.8572,2245.94601,526.9796,200.57045
2023-08-08 18:00:00,3.800079874372056,294.4462059141059,278.4994009614069,98.99532789903482,5.988033120286424,682.8481,1113.39232,6971.78532,3635.6994,557.88882,200.91365
2023-08-08 19:00:00,4.684536374492942,296.6232247875529,277.7048687822568,301.12468241102886,6.119039615864903,697.43036,1112.39774,7598.44775,4927.80228,573.60789,200.44609
2023-08-08 20:00:00,4.684536374492942,296.6232247875529,277.7048687822568,301.12468241102886,6.119039615864903,693.13961,1109.36877,7898.10329,5955.35126,573.83273,201.41822
2023-08-08 21:00:00,4.684536374492942,296.6232247875529,277.7048687822568,301.12468241102886,6.119039615864903,684.39374,1109.38385,8219.98477,5910.85107,570.52585,201.17024
2023-08-08 22:00:00,4.621920003314164,296.543703985257,277.65675829958195,715.5233582726934,6.283464369443585,682.59839,1110.67447,8543.07825,4756.84238,561.33958,202.11675
2023-08-08 23:00:00,4.621920003314164,296.543703985257,277.65675829958195,715.5233582726934,6.283464369443585,682.6345,1110.08337,8930.76278,3387.06241,573.18972,202.29041
