,Solar,Wind Onshore
2019-01-06 20:30:00+01:00,0.0,276.0
2019-01-06 20:45:00+01:00,0.0,274.0
2019-01-06 21:00:00+01:00,0.0,273.0
2019-01-06 21:15:00+01:00,0.0,269.0
2019-01-06 21:30:00+01:00,0.0,262.0
2019-01-06 21:45:00+01:00,0.0,259.0
2019-01-06 22:00:00+01:00,0.0,260.0
2019-01-06 22:15:00+01:00,0.0,258.0
2019-01-06 22:30:00+01:00,0.0,250.0
2019-01-06 22:45:00+01:00,0.0,240.0
2019-01-06 23:00:00+01:00,0.0,230.0
2019-01-06 23:15:00+01:00,0.0,216.0
2019-01-06 23:30:00+01:00,0.0,196.0
2019-01-06 23:45:00+01:00,0.0,181.0
2019-01-07 00:00:00+01:00,0.0,215.0
2019-01-07 00:15:00+01:00,0.0,209.0
2019-01-07 00:30:00+01:00,0.0,197.0
2019-01-07 00:45:00+01:00,0.0,180.0
2019-01-07 01:00:00+01:00,0.0,164.0
2019-01-07 01:15:00+01:00,0.0,146.0
2019-01-07 01:30:00+01:00,0.0,131.0
2019-01-07 01:45:00+01:00,0.0,119.0
2019-01-07 02:00:00+01:00,0.0,110.0
2019-01-07 02:15:00+01:00,0.0,108.0
2019-01-07 02:30:00+01:00,0.0,107.0
2019-01-07 02:45:00+01:00,0.0,111.0
2019-01-07 03:00:00+01:00,0.0,112.0
2019-01-07 03:15:00+01:00,0.0,111.0
2019-01-07 03:30:00+01:00,0.0,112.0
2019-01-07 03:45:00+01:00,0.0,105.0
2019-01-07 04:00:00+01:00,0.0,96.0
2019-01-07 04:15:00+01:00,0.0,87.0
2019-01-07 04:30:00+01:00,0.0,76.0
2019-01-07 04:45:00+01:00,0.0,70.0
2019-01-07 05:00:00+01:00,0.0,66.0
2019-01-07 05:15:00+01:00,0.0,66.0
2019-01-07 05:30:00+01:00,0.0,69.0
2019-01-07 05:45:00+01:00,0.0,71.0
2019-01-07 06:00:00+01:00,0.0,76.0
2019-01-07 06:15:00+01:00,0.0,75.0
2019-01-07 06:30:00+01:00,0.0,70.0
2019-01-07 06:45:00+01:00,0.0,65.0
2019-01-07 07:00:00+01:00,1.0,55.0
2019-01-07 07:15:00+01:00,8.0,47.0
2019-01-07 07:30:00+01:00,10.0,41.0
2019-01-07 07:45:00+01:00,15.0,37.0
2019-01-07 08:00:00+01:00,47.0,35.0
2019-01-07 08:15:00+01:00,62.0,31.0
2019-01-07 08:30:00+01:00,69.0,27.0
2019-01-07 08:45:00+01:00,79.0,24.0
2019-01-07 09:00:00+01:00,126.0,20.0
2019-01-07 09:15:00+01:00,138.0,17.0
2019-01-07 09:30:00+01:00,150.0,14.0
2019-01-07 09:45:00+01:00,170.0,13.0
2019-01-07 10:00:00+01:00,211.0,14.0
2019-01-07 10:15:00+01:00,225.0,14.0
2019-01-07 10:30:00+01:00,230.0,14.0
2019-01-07 10:45:00+01:00,235.0,14.0
2019-01-07 11:00:00+01:00,229.0,13.0
2019-01-07 11:15:00+01:00,234.0,12.0
2019-01-07 11:30:00+01:00,229.0,11.0
2019-01-07 11:45:00+01:00,225.0,10.0
2019-01-07 12:00:00+01:00,167.0,10.0
2019-01-07 12:15:00+01:00,163.0,10.0
2019-01-07 12:30:00+01:00,155.0,10.0
2019-01-07 12:45:00+01:00,148.0,10.0
2019-01-07 13:00:00+01:00,90.0,10.0
2019-01-07 13:15:00+01:00,83.0,11.0
2019-01-07 13:30:00+01:00,75.0,11.0
2019-01-07 13:45:00+01:00,70.0,10.0
2019-01-07 14:00:00+01:00,34.0,10.0
2019-01-07 14:15:00+01:00,30.0,9.0
2019-01-07 14:30:00+01:00,29.0,7.0
2019-01-07 14:45:00+01:00,23.0,6.0
2019-01-07 15:00:00+01:00,8.0,6.0
2019-01-07 15:15:00+01:00,6.0,5.0
2019-01-07 15:30:00+01:00,5.0,4.0
2019-01-07 15:45:00+01:00,3.0,2.0
2019-01-07 16:00:00+01:00,0.0,2.0
2019-01-07 16:15:00+01:00,0.0,1.0
2019-01-07 16:30:00+01:00,0.0,1.0
2019-01-07 16:45:00+01:00,0.0,1.0
2019-01-07 17:00:00+01:00,0.0,1.0
2019-01-07 17:15:00+01:00,0.0,1.0
2019-01-07 17:30:00+01:00,0.0,1.0
2019-01-07 17:45:00+01:00,0.0,1.0
2019-01-07 18:00:00+01:00,0.0,1.0
2019-01-07 18:15:00+01:00,0.0,1.0
2019-01-07 18:30:00+01:00,0.0,0.0
2019-01-07 18:45:00+01:00,0.0,0.0
2019-01-07 19:00:00+01:00,0.0,0.0
2019-01-07 19:15:00+01:00,0.0,0.0
2019-01-07 19:30:00+01:00,0.0,1.0
2019-01-07 19:45:00+01:00,0.0,1.0
2019-01-07 20:00:00+01:00,0.0,1.0
2019-01-07 20:15:00+01:00,0.0,1.0
2019-01-07 20:30:00+01:00,0.0,2.0
2019-01-07 20:45:00+01:00,0.0,4.0
2019-01-07 21:00:00+01:00,0.0,8.0
2019-01-07 21:15:00+01:00,0.0,11.0
2019-01-07 21:30:00+01:00,0.0,15.0
2019-01-07 21:45:00+01:00,0.0,22.0
2019-01-07 22:00:00+01:00,0.0,35.0
2019-01-07 22:15:00+01:00,0.0,46.0
2019-01-07 22:30:00+01:00,0.0,50.0
2019-01-07 22:45:00+01:00,0.0,51.0
2019-01-07 23:00:00+01:00,0.0,49.0
2019-01-07 23:15:00+01:00,0.0,49.0
2019-01-07 23:30:00+01:00,0.0,54.0
2019-01-07 23:45:00+01:00,0.0,54.0
2019-01-08 00:00:00+01:00,0.0,26.0
2019-01-08 00:15:00+01:00,0.0,22.0
2019-01-08 00:30:00+01:00,0.0,20.0
2019-01-08 00:45:00+01:00,0.0,22.0
2019-01-08 01:00:00+01:00,0.0,27.0
2019-01-08 01:15:00+01:00,0.0,31.0
2019-01-08 01:30:00+01:00,0.0,35.0
2019-01-08 01:45:00+01:00,0.0,34.0
2019-01-08 02:00:00+01:00,0.0,32.0
2019-01-08 02:15:00+01:00,0.0,31.0
2019-01-08 02:30:00+01:00,0.0,31.0
2019-01-08 02:45:00+01:00,0.0,34.0
2019-01-08 03:00:00+01:00,0.0,35.0
2019-01-08 03:15:00+01:00,0.0,36.0
2019-01-08 03:30:00+01:00,0.0,37.0
2019-01-08 03:45:00+01:00,0.0,38.0
2019-01-08 04:00:00+01:00,0.0,41.0
2019-01-08 04:15:00+01:00,0.0,48.0
2019-01-08 04:30:00+01:00,0.0,53.0
2019-01-08 04:45:00+01:00,0.0,57.0
2019-01-08 05:00:00+01:00,0.0,62.0
2019-01-08 05:15:00+01:00,0.0,69.0
2019-01-08 05:30:00+01:00,0.0,74.0
2019-01-08 05:45:00+01:00,0.0,78.0
2019-01-08 06:00:00+01:00,0.0,82.0
2019-01-08 06:15:00+01:00,0.0,83.0
2019-01-08 06:30:00+01:00,0.0,85.0
2019-01-08 06:45:00+01:00,0.0,84.0
2019-01-08 07:00:00+01:00,1.0,91.0
2019-01-08 07:15:00+01:00,5.0,97.0
2019-01-08 07:30:00+01:00,6.0,99.0
2019-01-08 07:45:00+01:00,9.0,95.0
2019-01-08 08:00:00+01:00,22.0,107.0
2019-01-08 08:15:00+01:00,29.0,124.0
2019-01-08 08:30:00+01:00,32.0,150.0
2019-01-08 08:45:00+01:00,37.0,163.0
2019-01-08 09:00:00+01:00,52.0,170.0
2019-01-08 09:15:00+01:00,57.0,169.0
2019-01-08 09:30:00+01:00,62.0,172.0
2019-01-08 09:45:00+01:00,71.0,183.0
2019-01-08 10:00:00+01:00,90.0,188.0
2019-01-08 10:15:00+01:00,96.0,187.0
2019-01-08 10:30:00+01:00,98.0,159.0
2019-01-08 10:45:00+01:00,100.0,156.0
2019-01-08 11:00:00+01:00,97.0,165.0
2019-01-08 11:15:00+01:00,99.0,165.0
2019-01-08 11:30:00+01:00,97.0,164.0
2019-01-08 11:45:00+01:00,95.0,170.0
2019-01-08 12:00:00+01:00,75.0,180.0
2019-01-08 12:15:00+01:00,73.0,183.0
2019-01-08 12:30:00+01:00,70.0,174.0
2019-01-08 12:45:00+01:00,66.0,163.0
2019-01-08 13:00:00+01:00,45.0,156.0
2019-01-08 13:15:00+01:00,42.0,145.0
2019-01-08 13:30:00+01:00,37.0,140.0
2019-01-08 13:45:00+01:00,35.0,137.0
2019-01-08 14:00:00+01:00,22.0,136.0
2019-01-08 14:15:00+01:00,20.0,148.0
2019-01-08 14:30:00+01:00,19.0,161.0
2019-01-08 14:45:00+01:00,15.0,152.0
2019-01-08 15:00:00+01:00,6.0,114.0
2019-01-08 15:15:00+01:00,4.0,102.0
2019-01-08 15:30:00+01:00,3.0,107.0
2019-01-08 15:45:00+01:00,2.0,104.0
2019-01-08 16:00:00+01:00,0.0,99.0
2019-01-08 16:15:00+01:00,0.0,98.0
2019-01-08 16:30:00+01:00,0.0,98.0
2019-01-08 16:45:00+01:00,0.0,97.0
2019-01-08 17:00:00+01:00,0.0,93.0
2019-01-08 17:15:00+01:00,0.0,94.0
2019-01-08 17:30:00+01:00,0.0,92.0
2019-01-08 17:45:00+01:00,0.0,88.0
2019-01-08 18:00:00+01:00,0.0,92.0
2019-01-08 18:15:00+01:00,0.0,109.0
2019-01-08 18:30:00+01:00,0.0,131.0
2019-01-08 18:45:00+01:00,0.0,149.0
2019-01-08 19:00:00+01:00,0.0,159.0
2019-01-08 19:15:00+01:00,0.0,161.0
2019-01-08 19:30:00+01:00,0.0,161.0
2019-01-08 19:45:00+01:00,0.0,164.0
2019-01-08 20:00:00+01:00,0.0,168.0
2019-01-08 20:15:00+01:00,0.0,168.0
2019-01-08 20:30:00+01:00,0.0,170.0
2019-01-08 20:45:00+01:00,0.0,165.0
2019-01-08 21:00:00+01:00,0.0,166.0
2019-01-08 21:15:00+01:00,0.0,175.0
2019-01-08 21:30:00+01:00,0.0,179.0
2019-01-08 21:45:00+01:00,0.0,177.0
2019-01-08 22:00:00+01:00,0.0,164.0
2019-01-08 22:15:00+01:00,0.0,171.0
2019-01-08 22:30:00+01:00,0.0,159.0
2019-01-08 22:45:00+01:00,0.0,142.0
2019-01-08 23:00:00+01:00,0.0,127.0
2019-01-08 23:15:00+01:00,0.0,120.0
2019-01-08 23:30:00+01:00,0.0,123.0
2019-01-08 23:45:00+01:00,0.0,129.0
2019-01-09 00:00:00+01:00,0.0,149.0
2019-01-09 00:15:00+01:00,0.0,162.0
2019-01-09 00:30:00+01:00,0.0,171.0
2019-01-09 00:45:00+01:00,0.0,170.0
