UTC time,oil,wind,biomass,nat_gas,solar,coal
2023-07-17 17:00,24.0,4361.0,194.0,92.0,428.0,247.0
2023-07-17 18:00,24.0,4150.0,190.0,95.0,171.0,279.0
2023-07-17 19:00,24.0,3742.0,194.0,94.0,38.0,286.0
2023-07-17 20:00,23.0,3584.0,194.0,93.0,1.0,251.0
2023-07-17 21:00,24.0,3411.0,197.0,96.0,0.0,250.0
2023-07-17 22:00,24.0,3419.0,246.0,96.0,0.0,279.0
2023-07-17 23:00,24.0,3290.0,239.0,95.0,0.0,243.0
2023-07-18 00:00,24.0,3240.0,239.0,95.0,0.0,253.0
2023-07-18 01:00,24.0,3001.0,237.0,97.0,0.0,270.0
2023-07-18 02:00,24.0,2888.0,235.0,97.0,1.0,279.0
2023-07-18 03:00,24.0,2755.0,241.0,95.0,39.0,313.0
2023-07-18 04:00,24.0,2579.0,239.0,96.0,176.0,289.0
2023-07-18 05:00,24.0,2524.0,259.0,97.0,534.0,262.0
2023-07-18 06:00,24.0,2879.0,255.0,99.0,1034.0,250.0
2023-07-18 07:00,24.0,3073.0,202.0,96.0,1384.0,251.0
2023-07-18 08:00,24.0,3036.0,247.0,91.0,1590.0,285.0
2023-07-18 09:00,23.0,2770.0,240.0,86.0,1705.0,318.0
2023-07-18 10:00,22.0,2627.0,241.0,85.0,1673.0,253.0
2023-07-18 11:00,22.0,2699.0,241.0,85.0,1601.0,284.0
2023-07-18 12:00,22.0,2377.0,194.0,85.0,1618.0,384.0
2023-07-18 13:00,22.0,2521.0,198.0,85.0,1577.0,273.0
2023-07-18 14:00,22.0,2691.0,256.0,86.0,1485.0,230.0
2023-07-18 15:00,24.0,2531.0,328.0,92.0,1301.0,288.0
2023-07-18 16:00,24.0,2303.0,365.0,99.0,949.0,356.0
2023-07-18 17:00,20.0,2050.0,427.0,93.0,484.0,318.0
2023-07-18 18:00,21.0,1791.0,477.0,96.0,178.0,406.0
2023-07-18 19:00,21.0,1589.0,561.0,96.0,32.0,405.0
2023-07-18 20:00,19.0,1411.0,555.0,92.0,0.0,305.0
2023-07-18 21:00,20.0,1268.0,545.0,92.0,0.0,315.0
2023-07-18 22:00,18.0,1300.0,544.0,80.0,0.0,311.0
2023-07-18 23:00,18.0,1332.0,547.0,78.0,0.0,327.0
2023-07-19 00:00,17.0,1139.0,566.0,74.0,0.0,286.0
2023-07-19 01:00,21.0,1073.0,583.0,91.0,0.0,255.0
2023-07-19 02:00,22.0,988.0,536.0,93.0,0.0,234.0
2023-07-19 03:00,23.0,864.0,578.0,97.0,16.0,117.0
2023-07-19 04:00,19.0,711.0,700.0,90.0,137.0,95.0
2023-07-19 05:00,19.0,688.0,688.0,89.0,379.0,93.0
2023-07-19 06:00,21.0,805.0,603.0,94.0,730.0,105.0
2023-07-19 07:00,23.0,781.0,486.0,97.0,1057.0,117.0
2023-07-19 08:00,25.0,719.0,606.0,116.0,1104.0,127.0
2023-07-19 09:00,107.0,648.0,703.0,207.0,1214.0,146.0
2023-07-19 10:00,23.0,700.0,711.0,99.0,1315.0,98.0
2023-07-19 11:00,23.0,795.0,495.0,93.0,1501.0,114.0
2023-07-19 12:00,22.0,957.0,461.0,89.0,1418.0,110.0
2023-07-19 13:00,22.0,1118.0,525.0,89.0,1401.0,109.0
2023-07-19 14:00,21.0,1331.0,503.0,90.0,1459.0,108.0
2023-07-19 15:00,22.0,1408.0,487.0,92.0,1211.0,111.0
2023-07-19 16:00,24.0,1404.0,500.0,103.0,900.0,122.0
2023-07-19 17:00,24.0,1427.0,494.0,117.0,461.0,122.0
2023-07-19 18:00,24.0,1370.0,526.0,120.0,152.0,122.0
2023-07-19 19:00,24.0,1338.0,550.0,119.0,27.0,122.0
2023-07-19 20:00,24.0,1338.0,555.0,101.0,0.0,119.0
2023-07-19 21:00,25.0,1563.0,599.0,116.0,0.0,125.0
2023-07-19 22:00,24.0,1816.0,504.0,105.0,0.0,121.0
2023-07-19 23:00,24.0,1962.0,521.0,103.0,0.0,122.0
2023-07-20 00:00,24.0,2043.0,532.0,101.0,0.0,120.0
2023-07-20 01:00,23.0,2034.0,486.0,98.0,0.0,118.0
2023-07-20 02:00,23.0,2068.0,446.0,100.0,0.0,118.0
2023-07-20 03:00,23.0,2016.0,432.0,100.0,33.0,118.0
2023-07-20 04:00,24.0,2023.0,517.0,101.0,180.0,119.0
2023-07-20 05:00,23.0,2183.0,501.0,102.0,498.0,118.0
2023-07-20 06:00,23.0,2597.0,388.0,101.0,845.0,116.0
2023-07-20 07:00,21.0,2968.0,364.0,91.0,1119.0,106.0
2023-07-20 08:00,20.0,3285.0,359.0,89.0,1429.0,103.0
2023-07-20 09:00,21.0,3518.0,348.0,86.0,1695.0,105.0
2023-07-20 10:00,20.0,3705.0,446.0,84.0,1779.0,104.0
2023-07-20 11:00,20.0,3918.0,372.0,85.0,1796.0,103.0
2023-07-20 12:00,21.0,4001.0,363.0,86.0,1711.0,104.0
2023-07-20 13:00,21.0,3978.0,419.0,88.0,1576.0,106.0
2023-07-20 14:00,21.0,4216.0,376.0,89.0,1487.0,109.0
2023-07-20 15:00,22.0,4166.0,449.0,91.0,1236.0,111.0
2023-07-20 16:00,23.0,4187.0,385.0,95.0,807.0,117.0
2023-07-20 17:00,23.0,3944.0,418.0,98.0,426.0,117.0
2023-07-20 18:00,23.0,3436.0,623.0,98.0,157.0,118.0
2023-07-20 19:00,23.0,2987.0,652.0,99.0,24.0,118.0
2023-07-20 20:00,23.0,2546.0,582.0,101.0,0.0,119.0
2023-07-20 21:00,23.0,2401.0,567.0,99.0,0.0,119.0
2023-07-20 22:00,23.0,2299.0,532.0,95.0,0.0,118.0
2023-07-20 23:00,24.0,2193.0,550.0,95.0,0.0,119.0
2023-07-21 00:00,23.0,2030.0,593.0,95.0,0.0,118.0
2023-07-21 01:00,23.0,1866.0,583.0,95.0,0.0,118.0
2023-07-21 02:00,24.0,1751.0,582.0,98.0,0.0,119.0
2023-07-21 03:00,24.0,1618.0,611.0,99.0,29.0,119.0
2023-07-21 04:00,24.0,1511.0,631.0,103.0,166.0,119.0
2023-07-21 05:00,24.0,1440.0,617.0,107.0,483.0,119.0
2023-07-21 06:00,25.0,1412.0,566.0,109.0,930.0,125.0
2023-07-21 07:00,27.0,1435.0,500.0,115.0,1319.0,137.0
2023-07-21 08:00,27.0,1382.0,567.0,111.0,1615.0,135.0
2023-07-21 09:00,26.0,1220.0,570.0,105.0,1715.0,134.0
2023-07-21 10:00,28.0,1148.0,656.0,136.0,1819.0,143.0
2023-07-21 11:00,25.0,1130.0,547.0,99.0,1860.0,124.0
2023-07-21 12:00,26.0,1112.0,458.0,101.0,1783.0,131.0
2023-07-21 13:00,26.0,1093.0,452.0,101.0,1718.0,130.0
2023-07-21 14:00,26.0,1076.0,495.0,101.0,1413.0,130.0
2023-07-21 15:00,26.0,1086.0,563.0,104.0,1091.0,132.0
2023-07-21 16:00,27.0,960.0,659.0,128.0,656.0,138.0
2023-07-21 17:00,25.0,744.0,734.0,124.0,300.0,125.0
2023-07-21 18:00,24.0,551.0,732.0,112.0,124.0,122.0
2023-07-21 19:00,23.0,557.0,681.0,108.0,20.0,118.0
2023-07-21 20:00,22.0,590.0,608.0,100.0,0.0,112.0
2023-07-21 21:00,27.0,514.0,623.0,126.0,0.0,139.0
2023-07-21 22:00,27.0,646.0,581.0,111.0,0.0,135.0
2023-07-21 23:00,26.0,954.0,484.0,110.0,0.0,134.0
2023-07-22 00:00,26.0,1127.0,462.0,106.0,0.0,133.0
2023-07-22 01:00,26.0,1134.0,479.0,108.0,0.0,134.0
2023-07-22 02:00,27.0,1182.0,498.0,108.0,0.0,136.0
2023-07-22 03:00,28.0,1250.0,546.0,139.0,24.0,143.0
2023-07-22 04:00,30.0,1242.0,590.0,152.0,177.0,152.0
2023-07-22 05:00,26.0,1250.0,486.0,100.0,520.0,132.0
2023-07-22 06:00,24.0,1282.0,463.0,98.0,991.0,123.0
2023-07-22 07:00,26.0,1534.0,338.0,100.0,1436.0,130.0
2023-07-22 08:00,24.0,1777.0,314.0,97.0,1648.0,124.0
2023-07-22 09:00,24.0,2026.0,345.0,93.0,1701.0,119.0
2023-07-22 10:00,24.0,2082.0,316.0,95.0,1883.0,122.0
2023-07-22 11:00,24.0,2110.0,307.0,97.0,1798.0,124.0
2023-07-22 12:00,25.0,1689.0,330.0,98.0,1751.0,125.0
2023-07-22 13:00,24.0,1882.0,359.0,98.0,1538.0,124.0
2023-07-22 14:00,26.0,2059.0,349.0,102.0,1422.0,131.0
2023-07-22 15:00,25.0,1664.0,442.0,103.0,971.0,127.0
2023-07-22 16:00,26.0,1635.0,483.0,106.0,666.0,131.0
2023-07-22 17:00,27.0,1429.0,516.0,117.0,328.0,138.0
2023-07-22 18:00,27.0,992.0,628.0,122.0,117.0,137.0
2023-07-22 19:00,26.0,618.0,635.0,118.0,17.0,134.0
2023-07-22 20:00,28.0,637.0,551.0,130.0,0.0,142.0
2023-07-22 21:00,27.0,675.0,515.0,120.0,0.0,139.0
2023-07-22 22:00,25.0,634.0,443.0,103.0,0.0,126.0
2023-07-22 23:00,24.0,632.0,332.0,99.0,0.0,124.0
2023-07-23 00:00,25.0,538.0,319.0,99.0,0.0,124.0
2023-07-23 01:00,24.0,766.0,308.0,96.0,0.0,122.0
2023-07-23 02:00,24.0,953.0,317.0,96.0,0.0,122.0
2023-07-23 03:00,24.0,886.0,329.0,95.0,17.0,121.0
2023-07-23 04:00,24.0,838.0,317.0,95.0,98.0,122.0
2023-07-23 05:00,24.0,791.0,277.0,96.0,268.0,122.0
2023-07-23 06:00,25.0,583.0,305.0,102.0,444.0,127.0
2023-07-23 07:00,25.0,893.0,344.0,101.0,525.0,127.0
2023-07-23 08:00,26.0,1456.0,325.0,103.0,527.0,129.0
2023-07-23 09:00,25.0,1709.0,238.0,102.0,559.0,129.0
2023-07-23 10:00,25.0,2023.0,229.0,102.0,569.0,125.0
2023-07-23 11:00,24.0,2246.0,255.0,106.0,513.0,121.0
2023-07-23 12:00,25.0,1935.0,390.0,107.0,436.0,124.0
2023-07-23 13:00,25.0,1923.0,362.0,108.0,358.0,128.0
2023-07-23 14:00,25.0,1837.0,322.0,107.0,330.0,126.0
2023-07-23 15:00,25.0,1737.0,276.0,108.0,277.0,127.0
2023-07-23 16:00,26.0,2131.0,242.0,111.0,180.0,131.0
2023-07-23 17:00,26.0,2315.0,263.0,104.0,115.0,133.0
2023-07-23 18:00,26.0,2493.0,305.0,105.0,51.0,132.0
2023-07-23 19:00,26.0,2493.0,260.0,108.0,4.0,132.0
2023-07-23 20:00,26.0,2549.0,235.0,109.0,0.0,133.0
2023-07-23 21:00,26.0,2726.0,217.0,107.0,0.0,133.0
2023-07-23 22:00,26.0,2778.0,224.0,103.0,0.0,131.0
2023-07-23 23:00,26.0,2452.0,313.0,101.0,0.0,130.0
2023-07-24 00:00,25.0,2360.0,274.0,105.0,0.0,128.0
2023-07-24 01:00,25.0,2452.0,214.0,100.0,0.0,128.0
2023-07-24 02:00,26.0,2674.0,228.0,101.0,0.0,130.0
2023-07-24 03:00,27.0,2524.0,256.0,107.0,9.0,139.0
2023-07-24 04:00,27.0,2481.0,330.0,115.0,95.0,139.0
2023-07-24 05:00,27.0,2477.0,318.0,119.0,264.0,138.0
2023-07-24 06:00,27.0,2404.0,232.0,118.0,538.0,138.0
2023-07-24 07:00,27.0,2277.0,332.0,117.0,830.0,137.0
2023-07-24 08:00,27.0,2233.0,348.0,105.0,1127.0,137.0
2023-07-24 09:00,27.0,2204.0,288.0,102.0,1096.0,138.0
2023-07-24 10:00,27.0,2278.0,305.0,103.0,1253.0,139.0
2023-07-24 11:00,26.0,2226.0,317.0,101.0,1377.0,133.0
2023-07-24 12:00,25.0,1999.0,303.0,104.0,1457.0,130.0
2023-07-24 13:00,25.0,1825.0,335.0,98.0,1394.0,126.0
2023-07-24 14:00,25.0,1747.0,329.0,97.0,1086.0,127.0
2023-07-24 15:00,26.0,1653.0,326.0,106.0,779.0,133.0
2023-07-24 16:00,27.0,1493.0,273.0,115.0,482.0,139.0
2023-07-24 17:00,27.0,1414.0,429.0,117.0,234.0,138.0
2023-07-24 18:00,27.0,1404.0,378.0,117.0,97.0,137.0
2023-07-24 19:00,28.0,1537.0,328.0,120.0,11.0,140.0
2023-07-24 20:00,28.0,1740.0,322.0,123.0,0.0,143.0
2023-07-24 21:00,28.0,1955.0,233.0,118.0,0.0,142.0
2023-07-24 22:00,27.0,2264.0,357.0,115.0,0.0,138.0
2023-07-24 23:00,28.0,2544.0,276.0,115.0,0.0,141.0
2023-07-25 00:00,28.0,2675.0,255.0,114.0,0.0,141.0
2023-07-25 01:00,28.0,2725.0,214.0,113.0,0.0,143.0
2023-07-25 02:00,28.0,2858.0,243.0,110.0,0.0,143.0
2023-07-25 03:00,28.0,2939.0,250.0,109.0,22.0,141.0
2023-07-25 04:00,28.0,2881.0,276.0,116.0,153.0,144.0
2023-07-25 05:00,29.0,2960.0,259.0,124.0,430.0,144.0
2023-07-25 06:00,28.0,3208.0,232.0,121.0,885.0,143.0
2023-07-25 07:00,27.0,3329.0,222.0,112.0,1273.0,138.0
2023-07-25 08:00,26.0,3316.0,254.0,105.0,1551.0,130.0
2023-07-25 09:00,26.0,3285.0,253.0,105.0,1715.0,129.0
2023-07-25 10:00,26.0,3235.0,268.0,103.0,1807.0,132.0
2023-07-25 11:00,25.0,3155.0,237.0,102.0,1879.0,129.0
2023-07-25 12:00,26.0,3341.0,212.0,103.0,1947.0,132.0
2023-07-25 13:00,25.0,3551.0,297.0,99.0,1861.0,127.0
2023-07-25 14:00,25.0,3605.0,238.0,99.0,1573.0,127.0
2023-07-25 15:00,25.0,3696.0,217.0,98.0,1180.0,127.0
2023-07-25 16:00,25.0,3826.0,221.0,98.0,798.0,125.0
2023-07-25 17:00,25.0,3727.0,243.0,117.0,426.0,129.0
2023-07-25 18:00,26.0,3196.0,422.0,124.0,149.0,131.0
2023-07-25 19:00,26.0,2693.0,358.0,128.0,20.0,134.0
2023-07-25 20:00,26.0,2473.0,345.0,117.0,0.0,134.0
2023-07-25 21:00,27.0,2381.0,310.0,110.0,0.0,135.0
2023-07-25 22:00,26.0,2515.0,255.0,96.0,0.0,134.0
2023-07-25 23:00,26.0,2558.0,214.0,98.0,0.0,131.0
2023-07-26 00:00,26.0,2468.0,232.0,99.0,0.0,131.0
2023-07-26 01:00,26.0,2403.0,265.0,100.0,0.0,129.0
2023-07-26 02:00,25.0,2489.0,226.0,100.0,0.0,128.0
2023-07-26 03:00,25.0,2475.0,233.0,99.0,22.0,127.0
2023-07-26 04:00,25.0,2413.0,256.0,103.0,161.0,125.0
2023-07-26 05:00,25.0,2355.0,235.0,107.0,469.0,127.0
2023-07-26 06:00,26.0,2577.0,322.0,109.0,895.0,129.0
2023-07-26 07:00,25.0,2842.0,282.0,102.0,1297.0,126.0
2023-07-26 08:00,25.0,3223.0,235.0,102.0,1466.0,126.0
2023-07-26 09:00,25.0,3608.0,213.0,99.0,1519.0,125.0
2023-07-26 10:00,25.0,3829.0,242.0,98.0,1532.0,127.0
2023-07-26 11:00,25.0,3883.0,231.0,98.0,1459.0,128.0
2023-07-26 12:00,25.0,4181.0,219.0,97.0,1574.0,127.0
2023-07-26 13:00,26.0,4184.0,216.0,100.0,1437.0,130.0
2023-07-26 14:00,25.0,4327.0,221.0,102.0,1194.0,128.0
2023-07-26 15:00,27.0,4211.0,220.0,105.0,954.0,136.0
2023-07-26 16:00,28.0,3883.0,259.0,109.0,556.0,143.0
2023-07-26 17:00,28.0,3602.0,274.0,109.0,294.0,142.0
2023-07-26 18:00,29.0,3074.0,412.0,112.0,98.0,145.0
2023-07-26 19:00,28.0,2760.0,342.0,112.0,9.0,144.0
2023-07-26 20:00,28.0,2701.0,331.0,113.0,0.0,144.0
2023-07-26 21:00,27.0,2669.0,328.0,104.0,0.0,136.0
2023-07-26 22:00,26.0,2664.0,230.0,98.0,0.0,130.0
2023-07-26 23:00,25.0,2692.0,217.0,98.0,0.0,129.0
2023-07-27 00:00,26.0,2791.0,268.0,98.0,0.0,129.0
2023-07-27 01:00,26.0,2750.0,302.0,96.0,0.0,132.0
2023-07-27 02:00,26.0,2679.0,357.0,96.0,0.0,134.0
2023-07-27 03:00,26.0,2424.0,351.0,96.0,10.0,132.0
2023-07-27 04:00,28.0,2075.0,311.0,108.0,113.0,141.0
2023-07-27 05:00,29.0,1810.0,326.0,116.0,373.0,147.0
2023-07-27 06:00,29.0,1510.0,320.0,112.0,765.0,146.0
2023-07-27 07:00,28.0,1254.0,281.0,116.0,1263.0,143.0
2023-07-27 08:00,28.0,1150.0,360.0,110.0,1675.0,142.0
2023-07-27 09:00,27.0,1063.0,306.0,108.0,1920.0,139.0
2023-07-27 10:00,28.0,971.0,258.0,108.0,2018.0,140.0
2023-07-27 11:00,28.0,832.0,317.0,110.0,2128.0,142.0
2023-07-27 12:00,28.0,724.0,345.0,112.0,2046.0,142.0
2023-07-27 13:00,28.0,590.0,304.0,112.0,1924.0,141.0
2023-07-27 14:00,28.0,443.0,298.0,113.0,1705.0,140.0
2023-07-27 15:00,30.0,348.0,379.0,127.0,1286.0,152.0
2023-07-27 16:00,29.0,304.0,373.0,121.0,838.0,146.0
2023-07-27 17:00,29.0,187.0,422.0,134.0,414.0,148.0
2023-07-27 18:00,30.0,143.0,367.0,135.0,139.0,151.0
2023-07-27 19:00,34.0,111.0,420.0,213.0,16.0,172.0
2023-07-27 20:00,26.0,108.0,327.0,116.0,0.0,132.0
2023-07-27 21:00,24.0,112.0,304.0,105.0,0.0,120.0
2023-07-27 22:00,24.0,123.0,278.0,106.0,0.0,122.0
2023-07-27 23:00,25.0,153.0,308.0,109.0,0.0,126.0
2023-07-28 00:00,25.0,153.0,322.0,108.0,0.0,124.0
2023-07-28 01:00,25.0,160.0,313.0,108.0,0.0,125.0
2023-07-28 02:00,25.0,171.0,316.0,108.0,0.0,125.0
2023-07-28 03:00,25.0,182.0,314.0,109.0,15.0,127.0
2023-07-28 04:00,25.0,195.0,295.0,108.0,124.0,125.0
2023-07-28 05:00,25.0,202.0,314.0,107.0,402.0,124.0
2023-07-28 06:00,25.0,183.0,321.0,109.0,863.0,127.0
2023-07-28 07:00,25.0,146.0,348.0,108.0,1368.0,125.0
2023-07-28 08:00,34.0,92.0,415.0,143.0,1923.0,171.0
2023-07-28 09:00,32.0,89.0,452.0,168.0,2143.0,162.0
2023-07-28 10:00,31.0,129.0,392.0,136.0,2253.0,157.0
2023-07-28 11:00,30.0,175.0,385.0,143.0,2153.0,153.0
2023-07-28 12:00,27.0,208.0,305.0,102.0,2243.0,137.0
2023-07-28 13:00,25.0,206.0,314.0,96.0,2010.0,128.0
2023-07-28 14:00,25.0,199.0,365.0,98.0,1869.0,128.0
2023-07-28 15:00,26.0,201.0,415.0,99.0,1519.0,130.0
2023-07-28 16:00,26.0,166.0,415.0,104.0,914.0,131.0
2023-07-28 17:00,28.0,163.0,401.0,118.0,423.0,140.0
2023-07-28 18:00,28.0,186.0,384.0,132.0,127.0,143.0
2023-07-28 19:00,29.0,212.0,363.0,129.0,11.0,146.0
2023-07-28 20:00,27.0,188.0,358.0,115.0,0.0,137.0
2023-07-28 21:00,27.0,275.0,359.0,111.0,0.0,135.0
2023-07-28 22:00,26.0,276.0,345.0,104.0,0.0,133.0
2023-07-28 23:00,27.0,271.0,366.0,106.0,0.0,138.0
2023-07-29 00:00,27.0,276.0,375.0,105.0,0.0,135.0
2023-07-29 01:00,26.0,273.0,356.0,103.0,0.0,132.0
2023-07-29 02:00,26.0,316.0,330.0,102.0,0.0,132.0
2023-07-29 03:00,26.0,406.0,305.0,101.0,13.0,132.0
2023-07-29 04:00,26.0,357.0,336.0,103.0,117.0,133.0
2023-07-29 05:00,32.0,373.0,412.0,175.0,345.0,162.0
2023-07-29 06:00,31.0,317.0,418.0,148.0,608.0,156.0
2023-07-29 07:00,25.0,312.0,323.0,99.0,680.0,126.0
2023-07-29 08:00,25.0,290.0,318.0,95.0,899.0,127.0
2023-07-29 09:00,25.0,368.0,321.0,94.0,968.0,127.0
2023-07-29 10:00,25.0,386.0,303.0,97.0,1097.0,127.0
2023-07-29 11:00,25.0,545.0,281.0,99.0,1258.0,129.0
2023-07-29 12:00,24.0,713.0,274.0,104.0,1338.0,121.0
2023-07-29 13:00,23.0,791.0,230.0,103.0,1334.0,119.0
2023-07-29 14:00,23.0,807.0,239.0,101.0,1173.0,118.0
2023-07-29 15:00,24.0,825.0,308.0,95.0,872.0,123.0
2023-07-29 16:00,25.0,968.0,298.0,96.0,601.0,125.0
2023-07-29 17:00,25.0,1073.0,249.0,105.0,321.0,127.0
2023-07-29 18:00,25.0,989.0,326.0,103.0,110.0,125.0
2023-07-29 19:00,25.0,1107.0,347.0,102.0,12.0,124.0
2023-07-29 20:00,25.0,1301.0,300.0,101.0,0.0,124.0
2023-07-29 21:00,25.0,1326.0,268.0,98.0,0.0,126.0
2023-07-29 22:00,24.0,1434.0,312.0,93.0,0.0,122.0
2023-07-29 23:00,24.0,1297.0,303.0,91.0,0.0,119.0
2023-07-30 00:00,24.0,1288.0,295.0,92.0,0.0,119.0
2023-07-30 01:00,24.0,1212.0,289.0,92.0,0.0,120.0
2023-07-30 02:00,25.0,1122.0,400.0,106.0,0.0,126.0
2023-07-30 03:00,24.0,999.0,324.0,93.0,15.0,120.0
2023-07-30 04:00,24.0,820.0,307.0,92.0,137.0,120.0
2023-07-30 05:00,23.0,604.0,324.0,90.0,422.0,118.0
2023-07-30 06:00,23.0,654.0,232.0,90.0,922.0,116.0
2023-07-30 07:00,23.0,782.0,250.0,93.0,1376.0,118.0
2023-07-30 08:00,23.0,891.0,242.0,103.0,1748.0,117.0
2023-07-30 09:00,23.0,1124.0,283.0,103.0,1682.0,114.0
2023-07-30 10:00,22.0,1077.0,266.0,102.0,1132.0,112.0
2023-07-30 11:00,22.0,1182.0,210.0,101.0,1215.0,113.0
2023-07-30 12:00,23.0,1437.0,190.0,95.0,1158.0,118.0
2023-07-30 13:00,22.0,1397.0,291.0,99.0,1030.0,113.0
2023-07-30 14:00,22.0,1623.0,293.0,97.0,922.0,112.0
2023-07-30 15:00,23.0,1773.0,314.0,91.0,686.0,117.0
2023-07-30 16:00,24.0,1918.0,348.0,92.0,548.0,120.0
2023-07-30 17:00,25.0,1888.0,282.0,96.0,377.0,124.0
2023-07-30 18:00,25.0,1888.0,258.0,99.0,130.0,126.0
2023-07-30 19:00,26.0,2034.0,188.0,102.0,17.0,130.0
2023-07-30 20:00,25.0,2280.0,202.0,102.0,0.0,129.0
2023-07-30 21:00,25.0,2474.0,203.0,97.0,0.0,125.0
2023-07-30 22:00,24.0,2517.0,194.0,92.0,0.0,123.0
2023-07-30 23:00,24.0,2395.0,245.0,95.0,0.0,124.0
2023-07-31 00:00,24.0,2279.0,217.0,105.0,0.0,124.0
2023-07-31 01:00,25.0,2265.0,221.0,99.0,0.0,129.0
2023-07-31 02:00,25.0,2157.0,228.0,97.0,0.0,127.0
2023-07-31 03:00,24.0,2122.0,197.0,95.0,7.0,122.0
2023-07-31 04:00,24.0,2284.0,191.0,97.0,92.0,119.0
2023-07-31 05:00,23.0,2292.0,195.0,99.0,307.0,117.0
2023-07-31 06:00,24.0,2102.0,193.0,101.0,630.0,119.0
2023-07-31 07:00,25.0,1967.0,207.0,92.0,1007.0,119.0
2023-07-31 08:00,24.0,1754.0,216.0,93.0,1437.0,122.0
2023-07-31 09:00,25.0,1628.0,274.0,95.0,1444.0,124.0
2023-07-31 10:00,25.0,1740.0,261.0,96.0,1572.0,127.0
2023-07-31 11:00,25.0,1587.0,347.0,96.0,1525.0,126.0
2023-07-31 12:00,25.0,1350.0,293.0,96.0,1468.0,125.0
2023-07-31 13:00,24.0,1138.0,317.0,94.0,1350.0,124.0
2023-07-31 14:00,24.0,867.0,337.0,94.0,1252.0,124.0
2023-07-31 15:00,24.0,565.0,333.0,93.0,999.0,123.0
2023-07-31 16:00,26.0,393.0,314.0,105.0,706.0,131.0
2023-07-31 17:00,27.0,297.0,339.0,113.0,330.0,138.0
2023-07-31 18:00,30.0,239.0,412.0,131.0,104.0,154.0
2023-07-31 19:00,26.0,224.0,300.0,109.0,9.0,129.0
2023-07-31 20:00,28.0,253.0,317.0,123.0,0.0,140.0
2023-07-31 21:00,27.0,329.0,362.0,122.0,0.0,136.0
2023-07-31 22:00,24.0,600.0,282.0,98.0,0.0,124.0
2023-07-31 23:00,26.0,883.0,298.0,99.0,0.0,130.0
2023-08-01 00:00,25.0,811.0,301.0,97.0,0.0,127.0
2023-08-01 01:00,26.0,654.0,313.0,100.0,0.0,131.0
2023-08-01 02:00,28.0,555.0,320.0,109.0,0.0,138.0
2023-08-01 03:00,53.0,524.0,409.0,198.0,5.0,164.0
2023-08-01 04:00,78.0,501.0,457.0,233.0,72.0,179.0
2023-08-01 05:00,35.0,470.0,534.0,111.0,178.0,118.0
2023-08-01 06:00,21.0,430.0,507.0,97.0,273.0,104.0
2023-08-01 07:00,24.0,458.0,419.0,106.0,494.0,123.0
2023-08-01 08:00,25.0,462.0,434.0,100.0,736.0,126.0
2023-08-01 09:00,25.0,459.0,396.0,100.0,986.0,128.0
2023-08-01 10:00,25.0,553.0,391.0,97.0,1069.0,127.0
2023-08-01 11:00,25.0,678.0,402.0,97.0,1156.0,127.0
2023-08-01 12:00,25.0,781.0,453.0,96.0,1354.0,125.0
2023-08-01 13:00,25.0,700.0,422.0,96.0,1286.0,124.0
2023-08-01 14:00,26.0,621.0,408.0,99.0,1158.0,130.0
2023-08-01 15:00,26.0,665.0,402.0,101.0,853.0,133.0
2023-08-01 16:00,26.0,727.0,414.0,109.0,663.0,132.0
2023-08-01 17:00,28.0,865.0,498.0,119.0,371.0,143.0
2023-08-01 18:00,28.0,1239.0,411.0,123.0,100.0,140.0
2023-08-01 19:00,28.0,1298.0,520.0,123.0,9.0,140.0
2023-08-01 20:00,28.0,1414.0,563.0,123.0,0.0,142.0
2023-08-01 21:00,26.0,1338.0,554.0,110.0,0.0,132.0
2023-08-01 22:00,25.0,1285.0,560.0,102.0,0.0,127.0
2023-08-01 23:00,25.0,1117.0,541.0,102.0,0.0,127.0
2023-08-02 00:00,25.0,971.0,556.0,102.0,0.0,126.0
2023-08-02 01:00,25.0,900.0,476.0,103.0,0.0,128.0
2023-08-02 02:00,25.0,887.0,421.0,104.0,0.0,129.0
2023-08-02 03:00,25.0,675.0,562.0,103.0,8.0,127.0
2023-08-02 04:00,26.0,678.0,598.0,113.0,108.0,131.0
2023-08-02 05:00,26.0,529.0,567.0,117.0,385.0,134.0
2023-08-02 06:00,26.0,401.0,536.0,117.0,790.0,134.0
2023-08-02 07:00,27.0,349.0,528.0,117.0,1193.0,135.0
2023-08-02 08:00,26.0,282.0,460.0,109.0,1525.0,131.0
2023-08-02 09:00,25.0,237.0,417.0,103.0,1733.0,126.0
2023-08-02 10:00,24.0,372.0,463.0,95.0,1665.0,124.0
2023-08-02 11:00,25.0,432.0,410.0,100.0,1542.0,129.0
2023-08-02 12:00,26.0,409.0,395.0,102.0,1343.0,132.0
2023-08-02 13:00,26.0,497.0,376.0,102.0,1083.0,131.0
2023-08-02 14:00,25.0,607.0,270.0,100.0,820.0,129.0
2023-08-02 15:00,25.0,923.0,259.0,100.0,571.0,129.0
2023-08-02 16:00,25.0,1144.0,329.0,104.0,331.0,128.0
2023-08-02 17:00,26.0,1397.0,382.0,113.0,175.0,132.0
2023-08-02 18:00,26.0,1648.0,269.0,113.0,48.0,131.0
2023-08-02 19:00,26.0,1509.0,322.0,116.0,3.0,133.0
2023-08-02 20:00,26.0,1585.0,258.0,106.0,0.0,130.0
