UTC time,nat_gas,coal,solar,hydro,biomass,oil,unknown,geothermal,wind
2019-04-04 08:00:00,16974.0,2292.0,4104.0,4502.0,605.0,231.0,4013.0,638.0,3126.0
2019-04-04 09:00:00,16659.0,2240.0,4620.0,4382.0,595.0,230.0,4099.0,640.0,3577.0
2019-04-04 10:00:00,16310.0,2209.0,3791.0,3571.0,601.0,230.0,3604.0,642.0,4259.0
2019-04-04 11:00:00,16316.0,2081.0,3463.0,3377.0,599.0,230.0,3513.0,641.0,4851.0
2019-04-04 12:00:00,17334.0,2090.0,2578.0,3858.0,591.0,230.0,3987.0,638.0,4959.0
2019-04-04 13:00:00,17792.0,2235.0,1813.0,4237.0,579.0,230.0,4095.0,639.0,4741.0
2019-04-04 14:00:00,17954.0,2163.0,1182.0,4875.0,611.0,230.0,4096.0,643.0,4535.0
2019-04-04 15:00:00,18643.0,1937.0,742.0,4688.0,629.0,230.0,3971.0,645.0,4415.0
2019-04-04 16:00:00,18444.0,1935.0,257.0,4444.0,628.0,226.0,4132.0,648.0,4819.0
2019-04-04 17:00:00,18961.0,1862.0,19.0,5371.0,635.0,159.0,4298.0,650.0,4626.0
2019-04-04 18:00:00,18636.0,1879.0,0.0,5021.0,642.0,155.0,4208.0,651.0,4508.0
2019-04-04 19:00:00,17448.0,1642.0,0.0,4349.0,643.0,156.0,4110.0,651.0,4569.0
2019-04-04 20:00:00,14305.0,1539.0,0.0,3550.0,647.0,155.0,3986.0,649.0,4886.0
2019-04-04 21:00:00,12704.0,1534.0,0.0,3497.0,647.0,155.0,3721.0,642.0,5022.0
2019-04-04 22:00:00,10267.0,1520.0,0.0,3004.0,662.0,155.0,3241.0,642.0,5114.0
2019-04-04 23:00:00,9161.0,1514.0,0.0,2818.0,665.0,155.0,2989.0,649.0,5042.0
2019-04-05 00:00:00,9188.0,1516.0,0.0,2776.0,664.0,155.0,2798.0,651.0,4920.0
2019-04-05 01:00:00,8945.0,1503.0,0.0,2858.0,664.0,155.0,2766.0,651.0,4601.0
2019-04-05 02:00:00,9449.0,1523.0,0.0,2924.0,665.0,155.0,2825.0,651.0,4140.0
2019-04-05 03:00:00,10276.0,1651.0,0.0,2965.0,658.0,155.0,3018.0,651.0,3779.0
2019-04-05 04:00:00,14061.0,1828.0,9.0,3512.0,659.0,155.0,3473.0,651.0,3046.0
2019-04-05 05:00:00,16377.0,2148.0,390.0,4460.0,651.0,158.0,3768.0,651.0,2457.0
2019-04-05 06:00:00,17646.0,2288.0,1964.0,5262.0,635.0,225.0,3770.0,650.0,2013.0
2019-04-05 07:00:00,18376.0,2227.0,3615.0,5315.0,636.0,230.0,3914.0,649.0,1703.0
2019-04-05 08:00:00,17699.0,1980.0,5321.0,4548.0,628.0,230.0,3724.0,649.0,1719.0
2019-04-05 09:00:00,17028.0,1821.0,5312.0,4080.0,604.0,229.0,3653.0,650.0,1984.0
2019-04-05 10:00:00,15397.0,1590.0,5354.0,3616.0,599.0,229.0,3148.0,649.0,2207.0
2019-04-05 11:00:00,15016.0,1524.0,5840.0,3528.0,597.0,230.0,3165.0,648.0,2245.0
2019-04-05 12:00:00,15735.0,1515.0,6099.0,3695.0,581.0,230.0,3392.0,646.0,2043.0
2019-04-05 13:00:00,16146.0,1601.0,5725.0,3910.0,583.0,230.0,3520.0,647.0,1853.0
2019-04-05 14:00:00,16727.0,1719.0,4102.0,4197.0,608.0,230.0,3551.0,647.0,1779.0
2019-04-05 15:00:00,17407.0,1697.0,2742.0,4340.0,600.0,230.0,3405.0,647.0,1768.0
2019-04-05 16:00:00,17774.0,1751.0,1145.0,4760.0,607.0,228.0,3621.0,647.0,1840.0
2019-04-05 17:00:00,18274.0,1991.0,72.0,5688.0,611.0,168.0,3905.0,648.0,1856.0
2019-04-05 18:00:00,18666.0,2218.0,0.0,5477.0,611.0,33.0,4084.0,651.0,1669.0
2019-04-05 19:00:00,18135.0,2215.0,0.0,4828.0,609.0,20.0,3884.0,651.0,1517.0
2019-04-05 20:00:00,16456.0,1870.0,0.0,3859.0,615.0,20.0,3559.0,650.0,1392.0
2019-04-05 21:00:00,14595.0,1630.0,0.0,3457.0,616.0,20.0,3395.0,649.0,1333.0
2019-04-05 22:00:00,12532.0,1679.0,0.0,3469.0,614.0,20.0,3055.0,648.0,1206.0
2019-04-05 23:00:00,11591.0,1475.0,0.0,3110.0,624.0,20.0,2850.0,648.0,1086.0
2019-04-06 00:00:00,10953.0,1434.0,0.0,2920.0,632.0,20.0,2674.0,649.0,940.0
2019-04-06 01:00:00,10754.0,1435.0,0.0,2903.0,639.0,20.0,2585.0,649.0,815.0
2019-04-06 02:00:00,11103.0,1432.0,0.0,3154.0,639.0,20.0,2622.0,650.0,676.0
2019-04-06 03:00:00,11362.0,1484.0,0.0,3196.0,629.0,20.0,2710.0,650.0,592.0
2019-04-06 04:00:00,12349.0,1620.0,31.0,3468.0,633.0,20.0,3032.0,650.0,577.0
2019-04-06 05:00:00,12506.0,1898.0,649.0,3802.0,633.0,20.0,3234.0,650.0,457.0
2019-04-06 06:00:00,12933.0,2095.0,2738.0,4321.0,630.0,20.0,3324.0,651.0,305.0
2019-04-06 07:00:00,12854.0,2226.0,4911.0,4465.0,629.0,20.0,3168.0,648.0,188.0
2019-04-06 08:00:00,12118.0,1990.0,6282.0,3805.0,630.0,20.0,3027.0,646.0,184.0
2019-04-06 09:00:00,11127.0,1688.0,7106.0,3297.0,633.0,20.0,2764.0,646.0,283.0
2019-04-06 10:00:00,9537.0,1659.0,7541.0,2838.0,632.0,20.0,2444.0,646.0,471.0
2019-04-06 11:00:00,8789.0,1686.0,7961.0,2783.0,633.0,20.0,2337.0,646.0,630.0
2019-04-06 12:00:00,8532.0,1736.0,7376.0,2841.0,632.0,20.0,2303.0,643.0,892.0
2019-04-06 13:00:00,8859.0,1745.0,6242.0,2878.0,633.0,20.0,2502.0,644.0,1099.0
2019-04-06 14:00:00,9898.0,1771.0,4359.0,3262.0,634.0,20.0,2631.0,641.0,1323.0
2019-04-06 15:00:00,11156.0,1848.0,2394.0,3626.0,633.0,20.0,2772.0,643.0,1656.0
2019-04-06 16:00:00,12254.0,1990.0,952.0,4260.0,629.0,21.0,3006.0,644.0,1478.0
2019-04-06 17:00:00,14061.0,2549.0,64.0,4813.0,632.0,21.0,3371.0,644.0,1074.0
2019-04-06 18:00:00,15189.0,2953.0,0.0,5150.0,614.0,21.0,3462.0,645.0,677.0
2019-04-06 19:00:00,14491.0,2889.0,0.0,4218.0,615.0,21.0,3182.0,646.0,560.0
2019-04-06 20:00:00,13279.0,2275.0,0.0,3458.0,626.0,21.0,2987.0,647.0,598.0
2019-04-06 21:00:00,11479.0,2116.0,0.0,3212.0,626.0,21.0,2918.0,646.0,876.0
2019-04-06 22:00:00,9536.0,2200.0,0.0,2856.0,623.0,21.0,2985.0,648.0,1251.0
2019-04-06 23:00:00,7560.0,2171.0,0.0,2709.0,626.0,21.0,2864.0,648.0,1613.0
2019-04-07 00:00:00,7622.0,2163.0,0.0,2466.0,625.0,21.0,2863.0,646.0,1565.0
2019-04-07 01:00:00,7105.0,2163.0,0.0,2443.0,631.0,21.0,2751.0,646.0,1658.0
2019-04-07 02:00:00,7044.0,2161.0,0.0,2458.0,644.0,21.0,2803.0,646.0,1539.0
2019-04-07 03:00:00,7211.0,2158.0,0.0,2524.0,644.0,21.0,2974.0,645.0,1479.0
2019-04-07 04:00:00,7522.0,2184.0,9.0,2713.0,642.0,21.0,2956.0,645.0,1489.0
2019-04-07 05:00:00,7851.0,2181.0,367.0,3034.0,637.0,21.0,2745.0,646.0,1376.0
2019-04-07 06:00:00,9165.0,2219.0,1494.0,3676.0,621.0,21.0,2818.0,647.0,1203.0
2019-04-07 07:00:00,10122.0,2348.0,2989.0,4256.0,617.0,21.0,2593.0,646.0,1019.0
2019-04-07 08:00:00,10860.0,2533.0,4572.0,4161.0,610.0,21.0,2589.0,646.0,947.0
2019-04-07 09:00:00,10697.0,2316.0,5897.0,3973.0,607.0,21.0,2702.0,647.0,1028.0
2019-04-07 10:00:00,10655.0,2039.0,6501.0,3565.0,601.0,21.0,2552.0,645.0,1302.0
2019-04-07 11:00:00,10290.0,2020.0,6712.0,3045.0,611.0,21.0,2351.0,644.0,1458.0
2019-04-07 12:00:00,9819.0,1983.0,5905.0,3016.0,621.0,21.0,2298.0,643.0,1536.0
2019-04-07 13:00:00,9732.0,1976.0,5419.0,3046.0,624.0,21.0,2451.0,644.0,1600.0
2019-04-07 14:00:00,9961.0,2003.0,4576.0,3230.0,620.0,21.0,2507.0,644.0,1823.0
2019-04-07 15:00:00,10401.0,2024.0,2545.0,3523.0,610.0,21.0,2620.0,643.0,1649.0
2019-04-07 16:00:00,11133.0,2052.0,936.0,4176.0,611.0,21.0,2822.0,645.0,1660.0
2019-04-07 17:00:00,12328.0,2394.0,78.0,4693.0,611.0,21.0,3140.0,645.0,1699.0
2019-04-07 18:00:00,12990.0,2729.0,0.0,5377.0,618.0,21.0,3333.0,646.0,1600.0
2019-04-07 19:00:00,12317.0,2682.0,0.0,4690.0,624.0,21.0,3323.0,647.0,1564.0
2019-04-07 20:00:00,11944.0,2209.0,0.0,3413.0,625.0,21.0,2946.0,647.0,1684.0
2019-04-07 21:00:00,9822.0,1960.0,0.0,2834.0,620.0,21.0,2785.0,648.0,1983.0
2019-04-07 22:00:00,8483.0,1947.0,0.0,2757.0,601.0,21.0,2832.0,647.0,2124.0
2019-04-07 23:00:00,7823.0,1903.0,0.0,2703.0,597.0,21.0,2648.0,647.0,2420.0
2019-04-08 00:00:00,7648.0,1933.0,0.0,2405.0,605.0,21.0,2687.0,647.0,2594.0
2019-04-08 01:00:00,7747.0,1941.0,0.0,2313.0,598.0,21.0,2652.0,648.0,2740.0
2019-04-08 02:00:00,8315.0,1728.0,0.0,2383.0,604.0,21.0,2714.0,646.0,2590.0
2019-04-08 03:00:00,9529.0,1890.0,0.0,2706.0,602.0,21.0,2932.0,646.0,2307.0
2019-04-08 04:00:00,12973.0,2100.0,12.0,3624.0,602.0,21.0,3470.0,646.0,2099.0
2019-04-08 05:00:00,16831.0,2845.0,523.0,4861.0,598.0,21.0,3886.0,646.0,1838.0
2019-04-08 06:00:00,17550.0,3423.0,2442.0,5925.0,593.0,21.0,3899.0,646.0,1437.0
2019-04-08 07:00:00,16988.0,3195.0,4449.0,5468.0,555.0,21.0,3676.0,645.0,1281.0
2019-04-08 08:00:00,16313.0,2788.0,5951.0,4955.0,560.0,21.0,3429.0,644.0,1555.0
2019-04-08 09:00:00,15921.0,2374.0,6894.0,4314.0,587.0,21.0,3347.0,644.0,1877.0
2019-04-08 10:00:00,14787.0,1947.0,7252.0,3269.0,597.0,21.0,2990.0,644.0,2213.0
2019-04-08 11:00:00,14340.0,1931.0,7127.0,3177.0,581.0,21.0,3157.0,644.0,2551.0
2019-04-08 12:00:00,14962.0,1881.0,6430.0,3698.0,568.0,21.0,3115.0,643.0,3146.0
2019-04-08 13:00:00,15150.0,1906.0,5994.0,3993.0,540.0,21.0,3351.0,645.0,3296.0
2019-04-08 14:00:00,15158.0,1869.0,4973.0,4353.0,546.0,21.0,3668.0,645.0,3897.0
2019-04-08 15:00:00,15398.0,2053.0,3311.0,4424.0,575.0,21.0,3769.0,645.0,3793.0
2019-04-08 16:00:00,16035.0,2526.0,1353.0,4973.0,615.0,21.0,3893.0,646.0,3268.0
2019-04-08 17:00:00,17351.0,2929.0,112.0,5801.0,618.0,21.0,4130.0,647.0,2815.0
2019-04-08 18:00:00,17826.0,2915.0,0.0,6093.0,618.0,21.0,4120.0,647.0,2489.0
2019-04-08 19:00:00,17364.0,2709.0,0.0,5471.0,608.0,21.0,4051.0,647.0,2266.0
2019-04-08 20:00:00,16576.0,2332.0,0.0,3864.0,612.0,21.0,3667.0,646.0,2117.0
2019-04-08 21:00:00,14436.0,1854.0,0.0,3144.0,606.0,21.0,3245.0,646.0,2029.0
2019-04-08 22:00:00,12264.0,1722.0,0.0,2596.0,607.0,21.0,2981.0,646.0,2067.0
2019-04-08 23:00:00,11178.0,1668.0,0.0,2427.0,616.0,21.0,2746.0,646.0,2248.0
2019-04-09 00:00:00,10764.0,1654.0,0.0,2375.0,624.0,21.0,2604.0,646.0,2355.0
2019-04-09 01:00:00,10095.0,1635.0,0.0,2350.0,621.0,21.0,2522.0,646.0,2684.0
2019-04-09 02:00:00,10055.0,1633.0,0.0,2337.0,619.0,21.0,2607.0,645.0,3177.0
2019-04-09 03:00:00,10506.0,1759.0,0.0,2450.0,615.0,21.0,2732.0,645.0,3122.0
2019-04-09 04:00:00,14386.0,2413.0,20.0,2617.0,610.0,21.0,3452.0,645.0,3093.0
2019-04-09 05:00:00,16631.0,2888.0,640.0,3910.0,601.0,21.0,3836.0,645.0,3373.0
2019-04-09 06:00:00,17102.0,2792.0,2513.0,5056.0,602.0,21.0,4023.0,645.0,3476.0
2019-04-09 07:00:00,16709.0,2454.0,4749.0,5560.0,604.0,21.0,3928.0,644.0,3411.0
2019-04-09 08:00:00,16710.0,2143.0,6121.0,4973.0,604.0,21.0,3684.0,646.0,3139.0
2019-04-09 09:00:00,15851.0,2144.0,6809.0,4147.0,607.0,21.0,3516.0,646.0,2863.0
2019-04-09 10:00:00,14983.0,2103.0,7401.0,3150.0,624.0,21.0,3202.0,643.0,2701.0
2019-04-09 11:00:00,14826.0,1782.0,7758.0,3117.0,621.0,21.0,3088.0,644.0,2650.0
2019-04-09 12:00:00,15342.0,1684.0,7617.0,3508.0,623.0,21.0,3218.0,643.0,2626.0
2019-04-09 13:00:00,15956.0,1698.0,6482.0,3751.0,607.0,21.0,3555.0,647.0,2695.0
2019-04-09 14:00:00,16715.0,1687.0,5405.0,4144.0,611.0,21.0,3748.0,648.0,2603.0
2019-04-09 15:00:00,17761.0,1763.0,3702.0,4325.0,607.0,21.0,3661.0,647.0,2370.0
2019-04-09 16:00:00,18408.0,2008.0,1440.0,4980.0,616.0,20.0,3830.0,647.0,2287.0
2019-04-09 17:00:00,18648.0,2237.0,108.0,5819.0,621.0,21.0,4034.0,646.0,2298.0
2019-04-09 18:00:00,18835.0,2222.0,0.0,5795.0,624.0,21.0,4119.0,646.0,2479.0
2019-04-09 19:00:00,18279.0,2160.0,0.0,5287.0,622.0,20.0,3783.0,646.0,2355.0
2019-04-09 20:00:00,16963.0,1824.0,0.0,3870.0,622.0,20.0,3595.0,650.0,2428.0
2019-04-09 21:00:00,15694.0,1353.0,0.0,2863.0,622.0,20.0,3598.0,651.0,2533.0
2019-04-09 22:00:00,12079.0,1268.0,0.0,2514.0,610.0,20.0,3111.0,653.0,2775.0
2019-04-09 23:00:00,10890.0,1212.0,0.0,2445.0,607.0,20.0,2976.0,653.0,2957.0
2019-04-10 00:00:00,10080.0,1182.0,0.0,2320.0,621.0,20.0,2802.0,653.0,3476.0
2019-04-10 01:00:00,10273.0,1170.0,0.0,2406.0,624.0,20.0,2786.0,653.0,3451.0
2019-04-10 02:00:00,10238.0,1189.0,0.0,2430.0,621.0,20.0,2822.0,653.0,3400.0
2019-04-10 03:00:00,11544.0,1350.0,0.0,2498.0,625.0,20.0,3007.0,653.0,3229.0
2019-04-10 04:00:00,14382.0,1645.0,14.0,3179.0,622.0,20.0,3492.0,653.0,3044.0
2019-04-10 05:00:00,16769.0,1774.0,549.0,4672.0,616.0,19.0,3736.0,639.0,2712.0
2019-04-10 06:00:00,16016.0,2091.0,1950.0,5932.0,614.0,19.0,4206.0,641.0,2275.0
2019-04-10 07:00:00,15759.0,2102.0,3946.0,5423.0,609.0,19.0,4136.0,642.0,2361.0
2019-04-10 08:00:00,14667.0,2134.0,5865.0,4957.0,625.0,19.0,3720.0,641.0,2690.0
2019-04-10 09:00:00,14487.0,2138.0,6623.0,4375.0,624.0,19.0,3349.0,643.0,2790.0
2019-04-10 10:00:00,14078.0,1838.0,7593.0,3298.0,625.0,19.0,3001.0,643.0,3033.0
2019-04-10 11:00:00,13691.0,1672.0,7514.0,3047.0,628.0,19.0,3030.0,643.0,3445.0
2019-04-10 12:00:00,13463.0,1799.0,7578.0,3565.0,624.0,0.0,3314.0,641.0,3886.0
2019-04-10 13:00:00,13992.0,1890.0,6646.0,3798.0,622.0,19.0,3570.0,639.0,3829.0
2019-04-10 14:00:00,15096.0,1907.0,5155.0,4124.0,621.0,19.0,3712.0,646.0,3883.0
2019-04-10 15:00:00,15886.0,2059.0,3082.0,4279.0,589.0,19.0,3668.0,649.0,3927.0
2019-04-10 16:00:00,16441.0,2292.0,1291.0,4807.0,591.0,19.0,3986.0,650.0,3992.0
2019-04-10 17:00:00,17682.0,2363.0,116.0,5010.0,620.0,19.0,4118.0,650.0,3361.0
2019-04-10 18:00:00,18269.0,2376.0,0.0,5258.0,621.0,19.0,4142.0,650.0,3000.0
2019-04-10 19:00:00,17268.0,2380.0,0.0,4965.0,627.0,19.0,3940.0,650.0,2570.0
2019-04-10 20:00:00,16263.0,2343.0,0.0,3428.0,618.0,19.0,3837.0,649.0,2291.0
2019-04-10 21:00:00,14479.0,1976.0,0.0,3094.0,620.0,19.0,3576.0,651.0,2289.0
2019-04-10 22:00:00,13478.0,1614.0,0.0,2581.0,605.0,19.0,3264.0,650.0,2157.0
2019-04-10 23:00:00,12394.0,1550.0,0.0,2475.0,607.0,19.0,2937.0,649.0,2008.0
2019-04-11 00:00:00,11957.0,1482.0,0.0,2443.0,606.0,19.0,2494.0,648.0,2108.0
2019-04-11 01:00:00,12027.0,1478.0,0.0,2506.0,606.0,19.0,2484.0,648.0,2118.0
2019-04-11 02:00:00,11693.0,1584.0,0.0,2645.0,607.0,19.0,2665.0,648.0,2178.0
2019-04-11 03:00:00,12728.0,1862.0,0.0,2771.0,606.0,19.0,2937.0,648.0,1958.0
2019-04-11 04:00:00,15213.0,2324.0,15.0,3431.0,604.0,20.0,3491.0,648.0,1743.0
2019-04-11 05:00:00,17325.0,2391.0,464.0,5041.0,600.0,20.0,3870.0,648.0,1295.0
2019-04-11 06:00:00,18339.0,2596.0,2005.0,5966.0,596.0,20.0,4119.0,648.0,976.0
2019-04-11 07:00:00,18379.0,2482.0,3698.0,6044.0,598.0,20.0,4173.0,646.0,784.0
2019-04-11 08:00:00,17992.0,2413.0,4962.0,5575.0,600.0,20.0,3776.0,647.0,899.0
2019-04-11 09:00:00,18346.0,2366.0,4801.0,5021.0,601.0,20.0,3684.0,647.0,977.0
2019-04-11 10:00:00,17949.0,2105.0,5024.0,4085.0,603.0,20.0,3587.0,647.0,1091.0
2019-04-11 11:00:00,18048.0,1985.0,4663.0,3489.0,605.0,20.0,3437.0,645.0,1234.0
2019-04-11 12:00:00,18123.0,1935.0,4657.0,3969.0,605.0,20.0,3571.0,646.0,1394.0
2019-04-11 13:00:00,17998.0,2193.0,3829.0,4191.0,605.0,20.0,3541.0,648.0,1471.0
2019-04-11 14:00:00,18435.0,2226.0,3226.0,4543.0,606.0,20.0,3609.0,649.0,1600.0
2019-04-11 15:00:00,18439.0,2206.0,2116.0,4354.0,629.0,20.0,3404.0,648.0,1429.0
2019-04-11 16:00:00,18614.0,2244.0,852.0,4903.0,636.0,20.0,3503.0,651.0,1179.0
2019-04-11 17:00:00,19515.0,2273.0,86.0,5691.0,637.0,20.0,4003.0,656.0,1044.0
2019-04-11 18:00:00,19426.0,2379.0,0.0,5759.0,632.0,20.0,4215.0,669.0,1012.0
2019-04-11 19:00:00,18630.0,2206.0,0.0,4575.0,637.0,20.0,3568.0,669.0,1094.0
2019-04-11 20:00:00,16535.0,2072.0,0.0,3823.0,641.0,20.0,3221.0,673.0,1041.0
2019-04-11 21:00:00,15233.0,1691.0,0.0,3203.0,641.0,20.0,3014.0,673.0,921.0
2019-04-11 22:00:00,12678.0,1634.0,0.0,2565.0,643.0,20.0,2996.0,673.0,830.0
2019-04-11 23:00:00,11018.0,1777.0,0.0,2297.0,640.0,20.0,2696.0,673.0,777.0
2019-04-12 00:00:00,10664.0,1602.0,0.0,2249.0,631.0,20.0,2643.0,673.0,820.0
2019-04-12 01:00:00,10455.0,1489.0,0.0,2297.0,628.0,20.0,2504.0,673.0,814.0
2019-04-12 02:00:00,10837.0,1507.0,0.0,2706.0,639.0,20.0,2492.0,673.0,732.0
2019-04-12 03:00:00,12138.0,1751.0,0.0,2920.0,646.0,20.0,2735.0,673.0,629.0
2019-04-12 04:00:00,14654.0,2219.0,25.0,3696.0,641.0,20.0,3018.0,673.0,594.0
2019-04-12 05:00:00,16587.0,2288.0,676.0,5174.0,639.0,20.0,3193.0,673.0,564.0
2019-04-12 06:00:00,17972.0,2421.0,2456.0,6144.0,619.0,20.0,3205.0,673.0,421.0
2019-04-12 07:00:00,18172.0,2318.0,4017.0,6201.0,619.0,20.0,3327.0,674.0,426.0
2019-04-12 08:00:00,18150.0,2070.0,5415.0,5616.0,600.0,20.0,3204.0,673.0,445.0
2019-04-12 09:00:00,18263.0,2008.0,6250.0,4714.0,612.0,20.0,3295.0,669.0,602.0
2019-04-12 10:00:00,17369.0,2012.0,6110.0,3508.0,624.0,20.0,3068.0,662.0,699.0
2019-04-12 11:00:00,16219.0,1922.0,5477.0,3375.0,630.0,20.0,2620.0,657.0,1024.0
2019-04-12 12:00:00,16779.0,1952.0,5178.0,3536.0,633.0,20.0,2673.0,659.0,1223.0
2019-04-12 13:00:00,16654.0,2077.0,5269.0,3704.0,637.0,20.0,2671.0,668.0,1349.0
2019-04-12 14:00:00,17192.0,2154.0,4333.0,3661.0,644.0,20.0,2905.0,668.0,1387.0
2019-04-12 15:00:00,17952.0,2166.0,2873.0,3755.0,642.0,20.0,3022.0,669.0,1282.0
2019-04-12 16:00:00,18566.0,2128.0,1083.0,4401.0,637.0,20.0,3149.0,667.0,1081.0
2019-04-12 17:00:00,18796.0,2099.0,107.0,5745.0,637.0,20.0,3262.0,666.0,931.0
2019-04-12 18:00:00,18888.0,2259.0,0.0,5913.0,639.0,20.0,3238.0,669.0,989.0
2019-04-12 19:00:00,18345.0,2168.0,0.0,4246.0,635.0,20.0,2982.0,669.0,923.0
2019-04-12 20:00:00,16257.0,2006.0,0.0,3679.0,633.0,20.0,2932.0,670.0,821.0
2019-04-12 21:00:00,14723.0,1767.0,0.0,3380.0,624.0,20.0,2954.0,670.0,852.0
2019-04-12 22:00:00,12351.0,1596.0,0.0,2948.0,619.0,20.0,2615.0,670.0,920.0
2019-04-12 23:00:00,11364.0,1433.0,0.0,2687.0,622.0,20.0,2394.0,670.0,930.0
2019-04-13 00:00:00,10914.0,1543.0,0.0,2391.0,634.0,20.0,2372.0,671.0,1000.0
2019-04-13 01:00:00,10492.0,1504.0,0.0,2378.0,631.0,20.0,2346.0,672.0,1111.0
2019-04-13 02:00:00,10254.0,1499.0,0.0,2503.0,634.0,20.0,2137.0,672.0,1300.0
2019-04-13 03:00:00,10759.0,1513.0,0.0,2604.0,631.0,20.0,2398.0,672.0,1258.0
2019-04-13 04:00:00,11252.0,1669.0,29.0,3228.0,630.0,20.0,2421.0,672.0,1219.0
2019-04-13 05:00:00,12074.0,2103.0,394.0,3718.0,635.0,20.0,2752.0,673.0,1125.0
2019-04-13 06:00:00,12654.0,2323.0,1211.0,4444.0,634.0,20.0,3023.0,672.0,1035.0
2019-04-13 07:00:00,12809.0,2386.0,2198.0,4663.0,631.0,20.0,2916.0,672.0,1002.0
2019-04-13 08:00:00,12976.0,2456.0,3444.0,4736.0,629.0,20.0,2944.0,672.0,1049.0
2019-04-13 09:00:00,12577.0,2441.0,4219.0,3891.0,637.0,20.0,2818.0,671.0,1054.0
2019-04-13 10:00:00,11508.0,2025.0,5246.0,3142.0,639.0,20.0,2805.0,671.0,1156.0
2019-04-13 11:00:00,10465.0,1549.0,6264.0,2704.0,650.0,20.0,2591.0,670.0,1455.0
2019-04-13 12:00:00,10430.0,1452.0,5653.0,2629.0,663.0,20.0,2639.0,670.0,1676.0
2019-04-13 13:00:00,10597.0,1571.0,4431.0,2634.0,652.0,20.0,2663.0,669.0,1803.0
2019-04-13 14:00:00,10891.0,1667.0,3913.0,3068.0,653.0,20.0,2853.0,669.0,1916.0
2019-04-13 15:00:00,11086.0,1773.0,2477.0,3330.0,645.0,20.0,3043.0,646.0,1660.0
2019-04-13 16:00:00,12073.0,2063.0,1086.0,4321.0,642.0,20.0,3143.0,666.0,1440.0
2019-04-13 17:00:00,13138.0,2437.0,112.0,5313.0,652.0,20.0,3317.0,669.0,1248.0
2019-04-13 18:00:00,13571.0,2674.0,0.0,5788.0,654.0,20.0,3271.0,668.0,1180.0
2019-04-13 19:00:00,13129.0,2582.0,0.0,4992.0,661.0,20.0,3184.0,671.0,1287.0
2019-04-13 20:00:00,12549.0,2359.0,0.0,3572.0,660.0,20.0,3072.0,672.0,1380.0
2019-04-13 21:00:00,11306.0,2053.0,0.0,2860.0,651.0,20.0,2877.0,672.0,1480.0
2019-04-13 22:00:00,10694.0,2161.0,0.0,3013.0,637.0,20.0,2900.0,672.0,1532.0
2019-04-13 23:00:00,8913.0,2080.0,0.0,2602.0,637.0,20.0,2686.0,672.0,1433.0
2019-04-14 00:00:00,9284.0,2054.0,0.0,2390.0,641.0,20.0,2701.0,673.0,1283.0
2019-04-14 01:00:00,8892.0,2150.0,0.0,2304.0,637.0,20.0,2607.0,672.0,1227.0
2019-04-14 02:00:00,8772.0,2316.0,0.0,2248.0,639.0,20.0,2518.0,673.0,1080.0
2019-04-14 03:00:00,9342.0,2315.0,0.0,2261.0,641.0,20.0,2523.0,670.0,968.0
2019-04-14 04:00:00,9246.0,2110.0,25.0,2610.0,634.0,20.0,2509.0,670.0,941.0
2019-04-14 05:00:00,9214.0,2120.0,530.0,2839.0,633.0,20.0,2563.0,668.0,831.0
2019-04-14 06:00:00,9162.0,2152.0,1875.0,3458.0,634.0,20.0,2593.0,666.0,803.0
2019-04-14 07:00:00,9681.0,2542.0,3171.0,3883.0,636.0,20.0,2587.0,665.0,867.0
2019-04-14 08:00:00,9862.0,2775.0,4344.0,3931.0,634.0,20.0,2586.0,664.0,1015.0
2019-04-14 09:00:00,9871.0,2625.0,5350.0,3667.0,636.0,20.0,2553.0,665.0,1151.0
2019-04-14 10:00:00,10317.0,2460.0,5534.0,3375.0,636.0,20.0,2502.0,666.0,1404.0
2019-04-14 11:00:00,9294.0,2091.0,5705.0,3070.0,628.0,20.0,2237.0,666.0,1698.0
2019-04-14 12:00:00,8877.0,1987.0,5467.0,2848.0,626.0,20.0,2235.0,666.0,1979.0
2019-04-14 13:00:00,9033.0,2072.0,4964.0,2943.0,638.0,20.0,2218.0,667.0,2257.0
2019-04-14 14:00:00,10110.0,2073.0,4185.0,3057.0,632.0,20.0,2387.0,666.0,2311.0
2019-04-14 15:00:00,10262.0,2045.0,2688.0,3346.0,628.0,20.0,2371.0,666.0,2171.0
2019-04-14 16:00:00,10939.0,2350.0,1042.0,3902.0,624.0,21.0,2699.0,665.0,1772.0
2019-04-14 17:00:00,11942.0,2516.0,74.0,4480.0,629.0,22.0,2812.0,668.0,1526.0
2019-04-14 18:00:00,12236.0,2688.0,0.0,5552.0,636.0,22.0,2922.0,668.0,1348.0
2019-04-14 19:00:00,12095.0,2545.0,0.0,4958.0,635.0,22.0,2999.0,667.0,1356.0
2019-04-14 20:00:00,11179.0,2444.0,0.0,3917.0,637.0,22.0,2820.0,671.0,1405.0
2019-04-14 21:00:00,9325.0,2178.0,0.0,3244.0,638.0,22.0,2664.0,671.0,1522.0
2019-04-14 22:00:00,8070.0,2049.0,0.0,2741.0,624.0,22.0,2929.0,671.0,1612.0
2019-04-14 23:00:00,7044.0,2015.0,0.0,2442.0,625.0,22.0,2786.0,671.0,1936.0
2019-04-15 00:00:00,6903.0,2030.0,0.0,2247.0,635.0,22.0,2694.0,671.0,2165.0
