,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,avg_hydro_production_forecast
6884,10/14/2019 20:00:00,2019-10-14 16:00:00,370,15664,35569,29456,43,1526,0
6885,10/14/2019 21:00:00,2019-10-14 17:00:00,374.49,16170,36437,29469,43,2028,0
6886,10/14/2019 22:00:00,2019-10-14 18:00:00,370.5,15440,37220,29470,41,3179,0
6887,10/14/2019 23:00:00,2019-10-14 19:00:00,379.16,17148,38366,29510,41,3677,0
6888,10/15/2019 00:00:00,2019-10-14 20:00:00,378.71,16648,38226,29485,39,3117,0
6889,10/15/2019 01:00:00,2019-10-14 21:00:00,380.38,15837,36874,29494,38,1057,0
6890,10/15/2019 02:00:00,2019-10-14 22:00:00,361.37,12980,34453,29514,37,244,0
6891,10/15/2019 03:00:00,2019-10-14 23:00:00,352.1,12788,31094,29512,37,246,0
6892,10/15/2019 04:00:00,2019-10-15 00:00:00,329.76,11022,26944,29537,35,344,0
6893,10/15/2019 05:00:00,2019-10-15 01:00:00,327.23,10924,27126,29280,35,249,0
6894,10/15/2019 06:00:00,2019-10-15 02:00:00,326.55,11049,27086,29281,36,249,0
6895,10/15/2019 07:00:00,2019-10-15 03:00:00,319.62,10468,26247,29418,37,215,0
6896,10/15/2019 08:00:00,2019-10-15 04:00:00,324.55,10867,26881,29423,37,220,0
6897,10/15/2019 09:00:00,2019-10-15 05:00:00,327.91,10870,28284,29440,40,227,0
6898,10/15/2019 10:00:00,2019-10-15 06:00:00,340.94,13054,32142,29438,40,1975,0
6899,10/15/2019 11:00:00,2019-10-15 07:00:00,345.52,14290,34257,29320,39,2706,0
6900,10/15/2019 12:00:00,2019-10-15 08:00:00,354.05,14852,35656,29306,37,1263,0
6901,10/15/2019 13:00:00,2019-10-15 09:00:00,359.67,14734,35499,29518,122,327,0
6902,10/15/2019 14:00:00,2019-10-15 10:00:00,365.69,15644,35100,29517,47,625,0
6903,10/15/2019 15:00:00,2019-10-15 11:00:00,366,16038,34375,29515,41,546,0
6904,10/15/2019 16:00:00,2019-10-15 12:00:00,363.83,15732,34230,29515,42,590,0
6905,10/15/2019 17:00:00,2019-10-15 13:00:00,356.54,14934,33699,29496,44,788,0
6906,10/15/2019 18:00:00,2019-10-15 14:00:00,356.76,14958,34339,29353,41,794,0
6907,10/15/2019 19:00:00,2019-10-15 15:00:00,349.24,13960,34533,29245,58,797,0
6908,10/15/2019 20:00:00,2019-10-15 16:00:00,348.64,14356,34606,29249,83,1378,0
6909,10/15/2019 21:00:00,2019-10-15 17:00:00,352.35,14682,34812,29231,37,1381,0
6910,10/15/2019 22:00:00,2019-10-15 18:00:00,356.19,15154,35045,29269,37,1963,0
6911,10/15/2019 23:00:00,2019-10-15 19:00:00,357.15,15854,36280,29261,36,2833,0
6912,10/16/2019 00:00:00,2019-10-15 20:00:00,354.55,15332,35272,29452,35,1863,0
6913,10/16/2019 01:00:00,2019-10-15 21:00:00,347.6,14147,33322,29468,35,820,0
6914,10/16/2019 02:00:00,2019-10-15 22:00:00,326.14,11942,30411,29467,33,488,0
6915,10/16/2019 03:00:00,2019-10-15 23:00:00,319.29,11376,28646,29472,33,312,0
6916,10/16/2019 04:00:00,2019-10-16 00:00:00,331.29,10854,28420,29474,36,254,0
6917,10/16/2019 05:00:00,2019-10-16 01:00:00,302.51,9958,25531,29478,36,250,0
6918,10/16/2019 06:00:00,2019-10-16 02:00:00,300.23,9938,24618,29465,37,250,0
6919,10/16/2019 07:00:00,2019-10-16 03:00:00,300.53,9963,24470,29461,39,251,0
6920,10/16/2019 08:00:00,2019-10-16 04:00:00,305.5,9992,25812,29485,40,251,0
6921,10/16/2019 09:00:00,2019-10-16 05:00:00,308.43,10030,27233,29476,40,251,0
6922,10/16/2019 10:00:00,2019-10-16 06:00:00,326.86,11205,31547,29465,42,739,0
6923,10/16/2019 11:00:00,2019-10-16 07:00:00,342.27,13422,33873,29408,44,806,0
6924,10/16/2019 12:00:00,2019-10-16 08:00:00,352.72,14642,34680,29035,45,471,0
6925,10/16/2019 13:00:00,2019-10-16 09:00:00,356.32,15068,34996,28925,46,918,0
6926,10/16/2019 14:00:00,2019-10-16 10:00:00,355.41,15185,34957,28895,45,1070,0
6927,10/16/2019 15:00:00,2019-10-16 11:00:00,358.45,15750,34875,28819,44,982,0
6928,10/16/2019 16:00:00,2019-10-16 12:00:00,360.65,16021,35008,28668,42,1036,0
6929,10/16/2019 17:00:00,2019-10-16 13:00:00,361.14,15844,35662,28646,42,699,0
6930,10/16/2019 18:00:00,2019-10-16 14:00:00,363.12,16065,35139,28656,42,596,0
6931,10/16/2019 19:00:00,2019-10-16 15:00:00,359.39,15749,34744,28652,41,599,0
6932,10/16/2019 20:00:00,2019-10-16 16:00:00,356.5,15465,34840,28680,40,1084,0
6933,10/16/2019 21:00:00,2019-10-16 17:00:00,354.29,15098,34746,28676,40,1732,0
6934,10/16/2019 22:00:00,2019-10-16 18:00:00,359.84,15874,35442,28651,39,2695,0
6935,10/16/2019 23:00:00,2019-10-16 19:00:00,365.17,16689,36585,28659,39,3617,0
6936,10/17/2019 00:00:00,2019-10-16 20:00:00,367.58,16419,36345,28661,38,2210,0
6937,10/17/2019 01:00:00,2019-10-16 21:00:00,367.98,16130,34904,28672,36,822,0
6938,10/17/2019 02:00:00,2019-10-16 22:00:00,353.02,14630,31379,28690,36,437,0
6939,10/17/2019 03:00:00,2019-10-16 23:00:00,338.22,12568,30129,28683,35,395,0
6940,10/17/2019 04:00:00,2019-10-17 00:00:00,308.14,10484,26422,29470,34,321,0
6941,10/17/2019 05:00:00,2019-10-17 01:00:00,323.34,11154,27600,28712,37,318,0
6942,10/17/2019 06:00:00,2019-10-17 02:00:00,320.85,10835,27066,28698,39,318,0
6943,10/17/2019 07:00:00,2019-10-17 03:00:00,318.45,10546,26657,28710,40,328,0
6944,10/17/2019 08:00:00,2019-10-17 04:00:00,326.79,11161,27766,28718,41,328,0
6945,10/17/2019 09:00:00,2019-10-17 05:00:00,339.96,12168,29527,28711,42,334,0
6946,10/17/2019 10:00:00,2019-10-17 06:00:00,362.36,14652,33662,28718,42,834,0
6947,10/17/2019 11:00:00,2019-10-17 07:00:00,366.41,15649,36663,28724,43,2354,0
6948,10/17/2019 12:00:00,2019-10-17 08:00:00,370.84,16209,36946,28723,41,1944,0
6949,10/17/2019 13:00:00,2019-10-17 09:00:00,375.45,16545,37174,28703,146,1302,0
6950,10/17/2019 14:00:00,2019-10-17 10:00:00,377.63,16553,35911,28705,231,1166,0
6951,10/17/2019 15:00:00,2019-10-17 11:00:00,374.97,16405,35099,28711,141,975,0
6952,10/17/2019 16:00:00,2019-10-17 12:00:00,373.42,16270,34388,28704,177,600,0
6953,10/17/2019 17:00:00,2019-10-17 13:00:00,371.05,15961,34278,28706,42,602,0
6954,10/17/2019 18:00:00,2019-10-17 14:00:00,368.79,15687,33505,28704,40,621,0
6955,10/17/2019 19:00:00,2019-10-17 15:00:00,366.76,15290,33509,28688,40,720,0
6956,10/17/2019 20:00:00,2019-10-17 16:00:00,366.91,15476,32464,28677,50,721,0
6957,10/17/2019 21:00:00,2019-10-17 17:00:00,364.82,15239,33992,28677,39,1842,0
6958,10/17/2019 22:00:00,2019-10-17 18:00:00,369.73,16186,34691,28696,38,2714,0
6959,10/17/2019 23:00:00,2019-10-17 19:00:00,367.75,16206,35790,28704,37,3760,0
6960,10/18/2019 00:00:00,2019-10-17 20:00:00,370.65,16340,35992,28698,36,3014,0
6961,10/18/2019 01:00:00,2019-10-17 21:00:00,373.98,16385,34309,28718,36,1494,0
6962,10/18/2019 02:00:00,2019-10-17 22:00:00,370.02,16246,30934,28729,35,438,0
6963,10/18/2019 03:00:00,2019-10-17 23:00:00,361.24,15689,27900,28704,34,351,0
6964,10/18/2019 04:00:00,2019-10-18 00:00:00,329.67,11802,28308,28700,35,314,0
6965,10/18/2019 05:00:00,2019-10-18 01:00:00,339.35,13174,25490,28643,35,351,0
6966,10/18/2019 06:00:00,2019-10-18 02:00:00,336.8,12617,25626,28632,37,352,0
6967,10/18/2019 07:00:00,2019-10-18 03:00:00,338.78,12570,26210,28443,37,350,0
6968,10/18/2019 08:00:00,2019-10-18 04:00:00,344.6,13433,26683,28451,39,350,0
6969,10/18/2019 09:00:00,2019-10-18 05:00:00,349.99,13345,28722,28458,39,350,0
6970,10/18/2019 10:00:00,2019-10-18 06:00:00,357.27,15222,31938,28440,43,2511,0
6971,10/18/2019 11:00:00,2019-10-18 07:00:00,360.76,15904,34581,28460,45,3412,0
6972,10/18/2019 12:00:00,2019-10-18 08:00:00,363.61,16202,34743,28703,45,2553,0
6973,10/18/2019 13:00:00,2019-10-18 09:00:00,366.5,16224,34808,28714,45,1363,0
6974,10/18/2019 14:00:00,2019-10-18 10:00:00,371.15,16649,34009,28729,44,1281,0
6975,10/18/2019 15:00:00,2019-10-18 11:00:00,369.61,16540,32828,28715,43,1132,0
6976,10/18/2019 16:00:00,2019-10-18 12:00:00,366.22,16068,32507,28710,42,1229,0
6977,10/18/2019 17:00:00,2019-10-18 13:00:00,369.22,15978,32866,28697,41,653,0
6978,10/18/2019 18:00:00,2019-10-18 14:00:00,366.54,15461,32172,28678,41,652,0
6979,10/18/2019 19:00:00,2019-10-18 15:00:00,362.85,15081,31590,28686,40,699,0
6980,10/18/2019 20:00:00,2019-10-18 16:00:00,360.93,14874,31568,28697,40,721,0
6981,10/18/2019 21:00:00,2019-10-18 17:00:00,360.78,15064,31330,28681,40,1425,0
6982,10/18/2019 22:00:00,2019-10-18 18:00:00,361.1,15008,31983,28686,39,1924,0
6983,10/18/2019 23:00:00,2019-10-18 19:00:00,366.07,15816,33421,28693,38,1844,0
6984,10/19/2019 00:00:00,2019-10-18 20:00:00,364.98,15608,32775,28699,36,1161,0
6985,10/19/2019 01:00:00,2019-10-18 21:00:00,361.81,15202,32086,28631,36,821,0
6986,10/19/2019 02:00:00,2019-10-18 22:00:00,362.14,15400,30780,28276,35,318,0
6987,10/19/2019 03:00:00,2019-10-18 23:00:00,360.96,15402,28575,28110,35,312,0
6988,10/19/2019 04:00:00,2019-10-19 00:00:00,350.45,14565,25859,28721,34,350,0
6989,10/19/2019 05:00:00,2019-10-19 01:00:00,341.94,13338,23780,27534,36,312,0
6990,10/19/2019 06:00:00,2019-10-19 02:00:00,339.75,13046,22981,27200,35,310,0
6991,10/19/2019 07:00:00,2019-10-19 03:00:00,339.61,12541,23606,27135,36,308,0
6992,10/19/2019 08:00:00,2019-10-19 04:00:00,337.67,12375,23941,26900,36,321,0
6993,10/19/2019 09:00:00,2019-10-19 05:00:00,338.07,12157,24689,26811,34,331,0
6994,10/19/2019 10:00:00,2019-10-19 06:00:00,346.46,12443,27157,26831,34,724,0
6995,10/19/2019 11:00:00,2019-10-19 07:00:00,351.95,12954,29483,26849,33,1224,0
6996,10/19/2019 12:00:00,2019-10-19 08:00:00,354.71,13477,30497,26865,34,1314,0
6997,10/19/2019 13:00:00,2019-10-19 09:00:00,354.67,13684,30380,27373,33,1118,0
6998,10/19/2019 14:00:00,2019-10-19 10:00:00,361.83,13836,29955,27535,39,522,0
6999,10/19/2019 15:00:00,2019-10-19 11:00:00,361.01,13801,28832,27668,37,523,0
7000,10/19/2019 16:00:00,2019-10-19 12:00:00,356.35,13426,27968,27717,38,582,0
7001,10/19/2019 17:00:00,2019-10-19 13:00:00,350.28,12828,27218,27748,42,585,0
7002,10/19/2019 18:00:00,2019-10-19 14:00:00,352.62,13085,27379,27766,40,618,0
7003,10/19/2019 19:00:00,2019-10-19 15:00:00,348.09,12653,26887,27794,38,746,0
7004,10/19/2019 20:00:00,2019-10-19 16:00:00,348.78,12410,27728,27788,38,689,0
7005,10/19/2019 21:00:00,2019-10-19 17:00:00,351.68,12447,28516,27819,37,1263,0
7006,10/19/2019 22:00:00,2019-10-19 18:00:00,355.58,12972,29838,27806,36,1829,0
7007,10/19/2019 23:00:00,2019-10-19 19:00:00,358.29,13424,30815,27811,35,2080,0
7008,10/20/2019 00:00:00,2019-10-19 20:00:00,356.65,13115,30298,27821,35,1780,0
7009,10/20/2019 01:00:00,2019-10-19 21:00:00,366.86,13922,29629,27737,35,462,0
7010,10/20/2019 02:00:00,2019-10-19 22:00:00,364.77,13973,28606,27623,34,351,0
7011,10/20/2019 03:00:00,2019-10-19 23:00:00,359.44,13706,26578,27604,34,355,0
7012,10/20/2019 04:00:00,2019-10-20 00:00:00,354.42,14570,25878,27894,34,308,0
7013,10/20/2019 05:00:00,2019-10-20 01:00:00,337.83,11501,23279,27620,35,370,0
7014,10/20/2019 06:00:00,2019-10-20 02:00:00,329.72,10497,22808,27643,35,366,0
7015,10/20/2019 07:00:00,2019-10-20 03:00:00,330.09,10358,22932,27640,37,366,0
7016,10/20/2019 08:00:00,2019-10-20 04:00:00,331.02,10595,22698,27670,39,378,0
7017,10/20/2019 09:00:00,2019-10-20 05:00:00,334.68,11365,22289,27823,38,394,0
7018,10/20/2019 10:00:00,2019-10-20 06:00:00,336.94,10728,24021,27865,39,449,0
7019,10/20/2019 11:00:00,2019-10-20 07:00:00,346.62,11914,24511,27860,41,439,0
7020,10/20/2019 12:00:00,2019-10-20 08:00:00,352.77,12058,26758,27815,42,471,0
7021,10/20/2019 13:00:00,2019-10-20 09:00:00,359.68,12599,28354,27820,44,499,0
7022,10/20/2019 14:00:00,2019-10-20 10:00:00,364.54,13078,29298,27818,45,484,0
7023,10/20/2019 15:00:00,2019-10-20 11:00:00,368.36,13302,30127,27800,44,481,0
7024,10/20/2019 16:00:00,2019-10-20 12:00:00,368.37,13147,30490,27630,42,644,0
7025,10/20/2019 17:00:00,2019-10-20 13:00:00,370.54,13383,31031,27454,41,807,0
7026,10/20/2019 18:00:00,2019-10-20 14:00:00,372.49,13358,31055,27233,40,692,0
7027,10/20/2019 19:00:00,2019-10-20 15:00:00,373.47,13521,31214,27135,36,857,0
7028,10/20/2019 20:00:00,2019-10-20 16:00:00,369.74,13342,31346,27119,39,1323,0
7029,10/20/2019 21:00:00,2019-10-20 17:00:00,368.61,13130,32293,26848,37,1808,0
7030,10/20/2019 22:00:00,2019-10-20 18:00:00,361.83,12716,32802,26856,38,2838,0
7031,10/20/2019 23:00:00,2019-10-20 19:00:00,366.97,13354,35160,26760,37,3349,0
7032,10/21/2019 00:00:00,2019-10-20 20:00:00,365.68,12922,34412,26870,36,2360,0
7033,10/21/2019 01:00:00,2019-10-20 21:00:00,367.4,12796,32366,26876,36,764,0
7034,10/21/2019 02:00:00,2019-10-20 22:00:00,360.39,12847,29546,26861,36,698,0
7035,10/21/2019 03:00:00,2019-10-20 23:00:00,350.1,12643,26325,26837,34,611,0
7036,10/21/2019 04:00:00,2019-10-21 00:00:00,350.55,12939,24758,27640,34,358,0
7037,10/21/2019 05:00:00,2019-10-21 01:00:00,330.58,11603,21792,26675,37,523,0
7038,10/21/2019 06:00:00,2019-10-21 02:00:00,321.4,10929,21176,26370,38,516,0
7039,10/21/2019 07:00:00,2019-10-21 03:00:00,327.99,11175,21912,26366,38,484,0
7040,10/21/2019 08:00:00,2019-10-21 04:00:00,332.87,11624,22531,25907,38,444,0
7041,10/21/2019 09:00:00,2019-10-21 05:00:00,341.91,11847,24550,25789,38,459,0
7042,10/21/2019 10:00:00,2019-10-21 06:00:00,346.37,12877,28055,25642,36,2377,0
7043,10/21/2019 11:00:00,2019-10-21 07:00:00,355.48,13460,31880,25632,37,2491,0
7044,10/21/2019 12:00:00,2019-10-21 08:00:00,353.43,13353,32414,25978,39,1957,0
7045,10/21/2019 13:00:00,2019-10-21 09:00:00,354.68,13674,32016,26343,40,1442,0
7046,10/21/2019 14:00:00,2019-10-21 10:00:00,351.23,13697,31704,26512,43,1363,0
7047,10/21/2019 15:00:00,2019-10-21 11:00:00,348.38,13412,31423,26607,43,1415,0
7048,10/21/2019 16:00:00,2019-10-21 12:00:00,347.79,13601,31305,26666,44,1297,0
7049,10/21/2019 17:00:00,2019-10-21 13:00:00,349.2,13872,31264,26708,45,1332,0
7050,10/21/2019 18:00:00,2019-10-21 14:00:00,346.65,13785,30572,26729,44,1336,0
7051,10/21/2019 19:00:00,2019-10-21 15:00:00,340.36,12875,30531,26711,70,1553,0
7052,10/21/2019 20:00:00,2019-10-21 16:00:00,343.61,13387,31398,26722,58,2333,0
7053,10/21/2019 21:00:00,2019-10-21 17:00:00,348.69,14007,31852,26720,37,2111,0
7054,10/21/2019 22:00:00,2019-10-21 18:00:00,347.22,13761,32018,26728,36,2990,0
7055,10/21/2019 23:00:00,2019-10-21 19:00:00,346.28,14402,32033,26651,35,3193,0
7056,10/22/2019 00:00:00,2019-10-21 20:00:00,348.46,14233,31981,26651,35,2467,0
7057,10/22/2019 01:00:00,2019-10-21 21:00:00,351.92,13604,31313,26666,34,913,0
7058,10/22/2019 02:00:00,2019-10-21 22:00:00,343.51,13593,27707,26545,34,448,0
7059,10/22/2019 03:00:00,2019-10-21 23:00:00,339.92,13220,25431,26549,36,396,0
7060,10/22/2019 04:00:00,2019-10-22 00:00:00,341.59,12346,23185,26666,35,545,0
7061,10/22/2019 05:00:00,2019-10-22 01:00:00,318.98,11182,22091,26332,35,302,0
7062,10/22/2019 06:00:00,2019-10-22 02:00:00,312.17,10188,22185,26280,37,306,0
7063,10/22/2019 07:00:00,2019-10-22 03:00:00,310.38,9785,22320,26278,40,309,0
7064,10/22/2019 08:00:00,2019-10-22 04:00:00,311.4,10574,21433,26239,36,306,0
7065,10/22/2019 09:00:00,2019-10-22 05:00:00,313.64,9914,23629,26241,38,374,0
7066,10/22/2019 10:00:00,2019-10-22 06:00:00,320.6,10503,26828,26193,39,2133,0
7067,10/22/2019 11:00:00,2019-10-22 07:00:00,338.76,12578,31038,26210,40,2702,0
7068,10/22/2019 12:00:00,2019-10-22 08:00:00,349.2,13313,32931,26499,42,1573,0
7069,10/22/2019 13:00:00,2019-10-22 09:00:00,352.94,13893,32583,26704,42,1190,0
7070,10/22/2019 14:00:00,2019-10-22 10:00:00,354.8,13987,33432,26724,44,1422,0
7071,10/22/2019 15:00:00,2019-10-22 11:00:00,352.82,13908,33072,26754,43,1536,0
7072,10/22/2019 16:00:00,2019-10-22 12:00:00,353.43,13682,33608,26784,44,1348,0
7073,10/22/2019 17:00:00,2019-10-22 13:00:00,356.59,14320,33649,26792,46,1375,0
7074,10/22/2019 18:00:00,2019-10-22 14:00:00,357.8,14632,33064,26744,42,1315,0
7075,10/22/2019 19:00:00,2019-10-22 15:00:00,356.46,14566,32695,26739,42,1390,0
7076,10/22/2019 20:00:00,2019-10-22 16:00:00,355.57,14592,32712,26741,41,1431,0
7077,10/22/2019 21:00:00,2019-10-22 17:00:00,350.38,14483,32410,26754,40,2285,0
7078,10/22/2019 22:00:00,2019-10-22 18:00:00,350.8,14529,32623,26840,40,2926,0
7079,10/22/2019 23:00:00,2019-10-22 19:00:00,357.33,15608,33212,26930,39,3556,0
7080,10/23/2019 00:00:00,2019-10-22 20:00:00,360.72,15525,32582,26940,38,2245,0
7081,10/23/2019 01:00:00,2019-10-22 21:00:00,354.79,15496,29226,27079,37,1158,0
7082,10/23/2019 02:00:00,2019-10-22 22:00:00,341.63,14360,25923,27241,36,552,0
7083,10/23/2019 03:00:00,2019-10-22 23:00:00,336.3,14050,24139,27239,36,669,0
7084,10/23/2019 04:00:00,2019-10-23 00:00:00,330.52,12515,22757,26518,34,310,0
7085,10/23/2019 05:00:00,2019-10-23 01:00:00,326.97,12752,22807,27282,37,516,0
7086,10/23/2019 06:00:00,2019-10-23 02:00:00,318.85,11771,22236,27294,40,534,0
7087,10/23/2019 07:00:00,2019-10-23 03:00:00,317.52,11499,22222,27279,39,540,0
7088,10/23/2019 08:00:00,2019-10-23 04:00:00,322.43,12025,22770,27225,37,542,0
7089,10/23/2019 09:00:00,2019-10-23 05:00:00,324.42,11735,23964,27289,36,625,0
7090,10/23/2019 10:00:00,2019-10-23 06:00:00,334.72,12645,28250,27294,36,2310,0
7091,10/23/2019 11:00:00,2019-10-23 07:00:00,350.21,14687,31521,27314,34,2943,0
7092,10/23/2019 12:00:00,2019-10-23 08:00:00,357.46,15115,31806,27336,34,1752,0
7093,10/23/2019 13:00:00,2019-10-23 09:00:00,359.73,15137,31229,27318,35,1294,0
7094,10/23/2019 14:00:00,2019-10-23 10:00:00,363.38,15790,30664,27337,38,1443,0
7095,10/23/2019 15:00:00,2019-10-23 11:00:00,360.74,15717,29426,27342,60,996,0
7096,10/23/2019 16:00:00,2019-10-23 12:00:00,356.61,15676,28322,27352,55,996,0
7097,10/23/2019 17:00:00,2019-10-23 13:00:00,354.06,15530,28290,27460,38,1015,0
7098,10/23/2019 18:00:00,2019-10-23 14:00:00,350.01,14936,27577,27385,43,1026,0
7099,10/23/2019 19:00:00,2019-10-23 15:00:00,354.23,15438,27802,27352,44,1026,0
7100,10/23/2019 20:00:00,2019-10-23 16:00:00,353.45,15118,28735,27358,43,1059,0
7101,10/23/2019 21:00:00,2019-10-23 17:00:00,356.11,15426,29250,27334,224,2246,0
7102,10/23/2019 22:00:00,2019-10-23 18:00:00,359.5,15665,30614,27392,44,2868,0
7103,10/23/2019 23:00:00,2019-10-23 19:00:00,361.78,16435,31534,27450,44,3326,0
7104,10/24/2019 00:00:00,2019-10-23 20:00:00,369.4,16759,31918,27494,37,1647,0
7105,10/24/2019 01:00:00,2019-10-23 21:00:00,366.4,16626,29771,27504,36,1008,0
7106,10/24/2019 02:00:00,2019-10-23 22:00:00,344.85,14516,27067,27563,37,617,0
7107,10/24/2019 03:00:00,2019-10-23 23:00:00,337.61,14039,26046,27761,37,660,0
7108,10/24/2019 04:00:00,2019-10-24 00:00:00,322.56,12444,22558,27257,36,509,0
7109,10/24/2019 05:00:00,2019-10-24 01:00:00,336.49,13696,24147,27684,39,483,0
7110,10/24/2019 06:00:00,2019-10-24 02:00:00,332.99,13262,23613,27770,40,481,0
7111,10/24/2019 07:00:00,2019-10-24 03:00:00,330.1,13026,23343,27779,42,473,0
7112,10/24/2019 08:00:00,2019-10-24 04:00:00,332.56,13116,23878,27872,44,484,0
7113,10/24/2019 09:00:00,2019-10-24 05:00:00,347.23,13780,24527,27926,43,484,0
7114,10/24/2019 10:00:00,2019-10-24 06:00:00,353.9,14865,29186,27931,44,3043,0
7115,10/24/2019 11:00:00,2019-10-24 07:00:00,368.27,15826,34381,27950,47,2893,0
7116,10/24/2019 12:00:00,2019-10-24 08:00:00,376.11,16582,35848,27978,52,2756,0
7117,10/24/2019 13:00:00,2019-10-24 09:00:00,381.04,16576,35016,27988,57,1336,0
7118,10/24/2019 14:00:00,2019-10-24 10:00:00,383.13,16724,34257,27978,52,1141,0
7119,10/24/2019 15:00:00,2019-10-24 11:00:00,377.01,16251,32833,27980,240,1922,0
7120,10/24/2019 16:00:00,2019-10-24 12:00:00,386.41,16975,32930,27963,233,954,0
7121,10/24/2019 17:00:00,2019-10-24 13:00:00,385.14,16624,32985,27962,229,949,0
7122,10/24/2019 18:00:00,2019-10-24 14:00:00,385.19,16764,32421,27951,228,948,0
7123,10/24/2019 19:00:00,2019-10-24 15:00:00,383.64,16544,32165,27943,228,969,0
7124,10/24/2019 20:00:00,2019-10-24 16:00:00,386.44,16556,33425,27912,221,1031,0
7125,10/24/2019 21:00:00,2019-10-24 17:00:00,388.59,16770,34075,27919,223,1578,0
7126,10/24/2019 22:00:00,2019-10-24 18:00:00,379.07,16456,33584,27932,225,3436,0
7127,10/24/2019 23:00:00,2019-10-24 19:00:00,386.71,17175,36333,27963,228,3201,0
7128,10/25/2019 00:00:00,2019-10-24 20:00:00,390.35,16991,35430,27979,228,1622,0
7129,10/25/2019 01:00:00,2019-10-24 21:00:00,391.51,17059,33868,27990,227,816,0
7130,10/25/2019 02:00:00,2019-10-24 22:00:00,384.5,16706,31092,27990,227,616,0
7131,10/25/2019 03:00:00,2019-10-24 23:00:00,374.6,15693,27997,28019,224,546,0
7132,10/25/2019 04:00:00,2019-10-25 00:00:00,332.37,13500,24065,27696,37,504,0
7133,10/25/2019 05:00:00,2019-10-25 01:00:00,366.83,15267,24241,28032,37,452,0
7134,10/25/2019 06:00:00,2019-10-25 02:00:00,364.34,15129,23137,28034,39,451,0
7135,10/25/2019 07:00:00,2019-10-25 03:00:00,366.26,15397,23010,28054,39,449,0
7136,10/25/2019 08:00:00,2019-10-25 04:00:00,370.46,15754,24034,28062,38,431,0
7137,10/25/2019 09:00:00,2019-10-25 05:00:00,373.44,15351,25492,28054,40,427,0
7138,10/25/2019 10:00:00,2019-10-25 06:00:00,372.15,15467,29793,28066,41,2308,0
7139,10/25/2019 11:00:00,2019-10-25 07:00:00,382.46,16289,35293,28069,40,2784,0
7140,10/25/2019 12:00:00,2019-10-25 08:00:00,389.78,16841,36725,28062,43,2056,0
7141,10/25/2019 13:00:00,2019-10-25 09:00:00,393.45,17166,36020,28055,50,1274,0
7142,10/25/2019 14:00:00,2019-10-25 10:00:00,394.45,17282,35744,28057,58,1148,0
7143,10/25/2019 15:00:00,2019-10-25 11:00:00,398.4,17550,35432,28022,55,578,0
7144,10/25/2019 16:00:00,2019-10-25 12:00:00,396.57,17585,34964,28013,65,802,0
7145,10/25/2019 17:00:00,2019-10-25 13:00:00,395.01,17432,34108,28003,43,817,0
7146,10/25/2019 18:00:00,2019-10-25 14:00:00,390.9,16888,33419,28000,46,858,0
7147,10/25/2019 19:00:00,2019-10-25 15:00:00,389.63,16848,32430,27994,46,861,0
7148,10/25/2019 20:00:00,2019-10-25 16:00:00,393.21,17416,32666,27988,44,902,0
7149,10/25/2019 21:00:00,2019-10-25 17:00:00,391.8,17370,32446,27989,42,1352,0
7150,10/25/2019 22:00:00,2019-10-25 18:00:00,389.24,17358,33097,28000,40,2135,0
7151,10/25/2019 23:00:00,2019-10-25 19:00:00,392.58,17952,33355,28004,38,1886,0
7152,10/26/2019 00:00:00,2019-10-25 20:00:00,387.53,16608,33081,27991,36,1310,0
7153,10/26/2019 01:00:00,2019-10-25 21:00:00,390.94,17112,31127,28004,33,584,0
7154,10/26/2019 02:00:00,2019-10-25 22:00:00,382.16,16480,29002,27855,32,567,0
7155,10/26/2019 03:00:00,2019-10-25 23:00:00,375.88,15707,27694,27818,32,461,0
7156,10/26/2019 04:00:00,2019-10-26 00:00:00,369.84,15534,25660,28024,36,483,0
7157,10/26/2019 05:00:00,2019-10-26 01:00:00,349.63,12713,23903,27859,35,383,0
7158,10/26/2019 06:00:00,2019-10-26 02:00:00,341.25,11922,23287,27881,37,380,0
7159,10/26/2019 07:00:00,2019-10-26 03:00:00,335.53,11198,23465,27897,39,380,0
7160,10/26/2019 08:00:00,2019-10-26 04:00:00,333.7,11214,23203,27933,41,379,0
7161,10/26/2019 09:00:00,2019-10-26 05:00:00,335.77,11538,23780,27967,42,421,0
7162,10/26/2019 10:00:00,2019-10-26 06:00:00,337.74,11601,24628,27978,45,796,0
7163,10/26/2019 11:00:00,2019-10-26 07:00:00,342.62,12282,26339,27982,48,887,0
7164,10/26/2019 12:00:00,2019-10-26 08:00:00,346.97,12646,27990,28000,51,806,0
7165,10/26/2019 13:00:00,2019-10-26 09:00:00,348.16,13151,28220,28002,53,793,0
7166,10/26/2019 14:00:00,2019-10-26 10:00:00,345.2,13086,28356,28001,59,740,0
7167,10/26/2019 15:00:00,2019-10-26 11:00:00,341.33,13132,27352,28000,57,800,0
7168,10/26/2019 16:00:00,2019-10-26 12:00:00,341.21,13437,27074,28003,58,804,0
7169,10/26/2019 17:00:00,2019-10-26 13:00:00,336.75,12960,26898,28016,54,776,0
7170,10/26/2019 18:00:00,2019-10-26 14:00:00,328.78,11961,26877,27996,50,812,0
7171,10/26/2019 19:00:00,2019-10-26 15:00:00,322.04,11188,27245,28016,51,893,0
