,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_coal_production_forecast
11079,04/06/2020 15:00:00,2020-04-06 11:00:00,339.28,12094,32532,30171,229,1801,1471,821,988,12245.533
11080,04/06/2020 16:00:00,2020-04-06 12:00:00,337.24,11739,32417,30153,224,1488,1546,981,980,11539.242
11081,04/06/2020 17:00:00,2020-04-06 13:00:00,335.76,11836,31432,30144,224,1486,1564,1004,970,12883.921
11082,04/06/2020 18:00:00,2020-04-06 14:00:00,332.29,11357,31068,30149,221,1405,1461,1113,974,12798.907
11083,04/06/2020 19:00:00,2020-04-06 15:00:00,330.12,11161,31146,30120,217,1532,1297,1434,978,11668.679
11084,04/06/2020 20:00:00,2020-04-06 16:00:00,332.03,11242,31690,30108,219,1626,964,1604,995,12388.661
11085,04/06/2020 21:00:00,2020-04-06 17:00:00,333.35,11329,32149,30107,216,1723,772,1729,1010,13341.523
11086,04/06/2020 22:00:00,2020-04-06 18:00:00,334.91,11641,32807,30090,237,2436,494,1717,996,12503.552
11087,04/06/2020 23:00:00,2020-04-06 19:00:00,337.19,11735,32971,30094,234,2986,11,1241,970,12060.811
11088,04/07/2020 00:00:00,2020-04-06 20:00:00,336.51,11985,34501,30088,229,3843,0,1695,976,13031.824
11089,04/07/2020 01:00:00,2020-04-06 21:00:00,331.76,11384,32549,30104,232,2407,0,2434,991,12687.814
11090,04/07/2020 02:00:00,2020-04-06 22:00:00,327.24,10808,30833,30103,235,1557,0,2633,1004,13133.3125
11091,04/07/2020 03:00:00,2020-04-06 23:00:00,316.38,10118,28958,30085,205,1331,0,3070,762,12743.961
11092,04/07/2020 04:00:00,2020-04-07 00:00:00,309.37,8949,26687,30179,206,1084,0,1374,598,11978.441
11093,04/07/2020 05:00:00,2020-04-07 01:00:00,296.55,8836,24548,30105,195,990,0,3018,632,11427.842
11094,04/07/2020 06:00:00,2020-04-07 02:00:00,288.77,8836,22913,30116,198,918,0,3819,639,11715.045
11095,04/07/2020 07:00:00,2020-04-07 03:00:00,288.02,8773,22981,30094,202,874,0,3956,610,11147.912
11096,04/07/2020 08:00:00,2020-04-07 04:00:00,284.61,8769,22606,30079,209,862,0,4518,593,10679.53
11097,04/07/2020 09:00:00,2020-04-07 05:00:00,289.97,8946,24072,30096,210,991,0,4478,600,11703.028
11098,04/07/2020 10:00:00,2020-04-07 06:00:00,303.58,9782,26935,30098,226,1561,0,4015,595,12024.52
11099,04/07/2020 11:00:00,2020-04-07 07:00:00,315.16,10316,29837,30099,248,2092,71,3486,795,13293.411
11100,04/07/2020 12:00:00,2020-04-07 08:00:00,320.02,10813,31023,30073,277,2300,565,3161,804,13650.979
11101,04/07/2020 13:00:00,2020-04-07 09:00:00,325.79,11195,32074,30065,258,2270,1047,2446,801,13858.775
11102,04/07/2020 14:00:00,2020-04-07 10:00:00,330.3,12033,31540,30072,256,2071,1272,2494,958,14490.498
11103,04/07/2020 15:00:00,2020-04-07 11:00:00,328.37,12352,31101,30066,256,2765,1616,2279,949,13962.671
11104,04/07/2020 16:00:00,2020-04-07 12:00:00,339.26,12926,32206,30033,252,2145,1562,1602,952,13797.371
11105,04/07/2020 17:00:00,2020-04-07 13:00:00,335.03,12830,31749,30024,254,2359,1568,2104,949,14151.637
11106,04/07/2020 18:00:00,2020-04-07 14:00:00,329.29,12649,31725,30006,247,2084,1487,3623,938,13686.901
11107,04/07/2020 19:00:00,2020-04-07 15:00:00,323.43,12276,31238,29985,246,2284,1218,4409,954,12195.568
11108,04/07/2020 20:00:00,2020-04-07 16:00:00,319.53,11991,31306,29963,245,2283,930,5329,973,12759.498
11109,04/07/2020 21:00:00,2020-04-07 17:00:00,316.29,12118,31097,29959,245,2662,582,6260,980,14057.224
11110,04/07/2020 22:00:00,2020-04-07 18:00:00,317.09,11870,31609,29958,241,2789,291,6049,973,13615.343
11111,04/07/2020 23:00:00,2020-04-07 19:00:00,314.04,11592,31284,29929,243,3591,3,5755,970,13250.466
11112,04/08/2020 00:00:00,2020-04-07 20:00:00,319.9,12136,33316,29952,241,4279,0,5468,952,13527.537
11113,04/08/2020 01:00:00,2020-04-07 21:00:00,319,11541,32612,29963,218,3282,0,5305,971,13122.474
11114,04/08/2020 02:00:00,2020-04-07 22:00:00,317.34,11117,29892,29974,225,1159,0,5542,957,13605.399
11115,04/08/2020 03:00:00,2020-04-07 23:00:00,307.48,10637,27995,29969,220,1099,0,5779,621,13182.384
11116,04/08/2020 04:00:00,2020-04-08 00:00:00,303.35,9214,26210,30092,193,1060,0,3121,647,12270.009
11117,04/08/2020 05:00:00,2020-04-08 01:00:00,282.12,8619,23528,29977,210,1064,0,5459,593,11641.865
11118,04/08/2020 06:00:00,2020-04-08 02:00:00,283.06,8470,23724,29974,212,1069,0,5066,587,11931.545
11119,04/08/2020 07:00:00,2020-04-08 03:00:00,287.32,8444,23937,29976,217,1007,0,4175,591,11284.49
11120,04/08/2020 08:00:00,2020-04-08 04:00:00,292.2,8405,24385,29915,220,1064,0,3253,599,10889.929
11121,04/08/2020 09:00:00,2020-04-08 05:00:00,298.12,8654,25493,29928,254,1008,0,3109,584,11907.62
11122,04/08/2020 10:00:00,2020-04-08 06:00:00,304.27,9013,26864,29932,267,1525,0,2694,596,12325.441
11123,04/08/2020 11:00:00,2020-04-08 07:00:00,313.46,9125,29950,29925,265,2004,110,2206,775,13614.137
11124,04/08/2020 12:00:00,2020-04-08 08:00:00,321.79,9915,31824,29927,263,2136,429,2084,778,13984.067
11125,04/08/2020 13:00:00,2020-04-08 09:00:00,321.55,10328,31696,29924,231,2407,862,2056,774,14288.036
11126,04/08/2020 14:00:00,2020-04-08 10:00:00,330.96,11335,31700,29911,229,2067,1183,1544,946,14954.202
11127,04/08/2020 15:00:00,2020-04-08 11:00:00,330.55,11165,31995,29900,227,2203,1337,1271,944,14436.635
11128,04/08/2020 16:00:00,2020-04-08 12:00:00,337.62,12071,32178,29881,224,1856,1426,1338,1021,14327.515
11129,04/08/2020 17:00:00,2020-04-08 13:00:00,337.89,12232,32197,29844,222,1917,1438,1510,1044,14498.169
11130,04/08/2020 18:00:00,2020-04-08 14:00:00,336.8,12338,31775,29852,220,2171,1427,1650,1185,13968.85
11131,04/08/2020 19:00:00,2020-04-08 15:00:00,332.92,11883,31253,29813,218,2093,1462,1764,1189,12419.944
11132,04/08/2020 20:00:00,2020-04-08 16:00:00,327.79,11643,31263,29813,217,2420,1117,2835,1322,13014.004
11133,04/08/2020 21:00:00,2020-04-08 17:00:00,328.94,11600,32364,29816,215,2368,865,3308,1324,14385.07
11134,04/08/2020 22:00:00,2020-04-08 18:00:00,327.59,11887,32361,29814,211,2689,206,4380,1325,13848.794
11135,04/08/2020 23:00:00,2020-04-08 19:00:00,328.56,11971,32070,29837,215,2706,1,4246,1316,13612.574
11136,04/09/2020 00:00:00,2020-04-08 20:00:00,336.98,12909,33133,29850,214,2878,0,3866,1348,13474.594
11137,04/09/2020 01:00:00,2020-04-08 21:00:00,334.94,12407,31637,29862,215,2003,0,3741,1333,13158.029
11138,04/09/2020 02:00:00,2020-04-08 22:00:00,328.51,12054,29041,29882,219,1536,0,3552,993,13555.374
11139,04/09/2020 03:00:00,2020-04-08 23:00:00,319.12,10732,27964,29880,217,953,0,3506,820,13139.555
11140,04/09/2020 04:00:00,2020-04-09 00:00:00,286.71,9032,24294,29975,208,993,0,5758,610,12439.118
11141,04/09/2020 05:00:00,2020-04-09 01:00:00,286.07,8676,23334,29903,200,765,0,4854,647,11802.129
11142,04/09/2020 06:00:00,2020-04-09 02:00:00,274.27,8060,21784,29564,201,594,0,5851,632,12012.927
11143,04/09/2020 07:00:00,2020-04-09 03:00:00,269.14,7816,21426,29259,205,702,0,6546,626,11321.133
11144,04/09/2020 08:00:00,2020-04-09 04:00:00,273.92,7955,22537,29074,207,689,0,6728,621,10995.838
11145,04/09/2020 09:00:00,2020-04-09 05:00:00,278.86,8027,23943,28944,217,803,0,6793,638,11835.324
11146,04/09/2020 10:00:00,2020-04-09 06:00:00,284.36,8467,25359,28930,225,1279,0,6906,645,12230.35
11147,04/09/2020 11:00:00,2020-04-09 07:00:00,290.2,8822,27494,28936,224,1584,21,7285,642,13285.6045
11148,04/09/2020 12:00:00,2020-04-09 08:00:00,297.3,9440,29448,28932,222,1764,122,7602,637,13705.211
11149,04/09/2020 13:00:00,2020-04-09 09:00:00,304.05,10001,30802,28931,222,2320,275,7227,817,13949.348
11150,04/09/2020 14:00:00,2020-04-09 10:00:00,294.92,9788,29631,28941,224,2305,1201,7807,814,14671.533
11151,04/09/2020 15:00:00,2020-04-09 11:00:00,288.84,9629,27591,28930,222,2103,1501,7660,766,14213.906
11152,04/09/2020 16:00:00,2020-04-09 12:00:00,296.37,9691,29544,28934,219,1701,1547,7458,833,14179.394
11153,04/09/2020 17:00:00,2020-04-09 13:00:00,304.87,10592,30037,28924,216,1207,1408,7615,816,14338.491
11154,04/09/2020 18:00:00,2020-04-09 14:00:00,298.22,9967,29058,28922,214,1113,1304,7903,833,13908.289
11155,04/09/2020 19:00:00,2020-04-09 15:00:00,290.21,9381,26978,28958,212,1275,1198,7586,906,12571.618
11156,04/09/2020 20:00:00,2020-04-09 16:00:00,288.59,9113,26792,28946,210,1470,1250,7501,1135,13018.672
11157,04/09/2020 21:00:00,2020-04-09 17:00:00,293.67,9603,27498,28933,209,1627,1128,7447,1098,14286.358
11158,04/09/2020 22:00:00,2020-04-09 18:00:00,295.04,9538,28414,28928,209,2174,643,7526,1123,13802.072
11159,04/09/2020 23:00:00,2020-04-09 19:00:00,297.43,9629,29225,28941,208,3126,6,7313,1188,13538.798
11160,04/10/2020 00:00:00,2020-04-09 20:00:00,298.22,9959,29892,28945,213,3982,0,7325,1185,11336.369
11161,04/10/2020 01:00:00,2020-04-09 21:00:00,306.18,10391,29978,28948,216,3003,0,6880,1195,11292.154
11162,04/10/2020 02:00:00,2020-04-09 22:00:00,302.58,9745,28167,28964,222,1300,0,6933,1011,11691.218
11163,04/10/2020 03:00:00,2020-04-09 23:00:00,299.04,9484,27195,28954,225,1092,0,6868,940,11550.059
11164,04/10/2020 04:00:00,2020-04-10 00:00:00,301.61,9479,25483,29890,197,667,0,4092,621,11196.773
11165,04/10/2020 05:00:00,2020-04-10 01:00:00,283.18,8252,25071,28987,224,998,0,7230,936,10877.7295
11166,04/10/2020 06:00:00,2020-04-10 02:00:00,285.57,8350,25594,28999,221,938,0,7274,967,11311.033
11167,04/10/2020 07:00:00,2020-04-10 03:00:00,284.1,8268,25164,28994,216,860,0,7170,914,11152.754
11168,04/10/2020 08:00:00,2020-04-10 04:00:00,290.53,8509,26094,28987,237,893,0,6701,952,10449.32
11169,04/10/2020 09:00:00,2020-04-10 05:00:00,298.15,9038,27502,28983,237,1088,0,6527,971,11364.192
11170,04/10/2020 10:00:00,2020-04-10 06:00:00,309.5,9980,29607,29001,234,1244,0,6401,961,11490.383
11171,04/10/2020 11:00:00,2020-04-10 07:00:00,310.81,10386,30494,29011,233,2763,163,5930,1158,12765.423
11172,04/10/2020 12:00:00,2020-04-10 08:00:00,313.29,10880,31164,29017,229,2825,1027,5668,1167,13086.866
11173,04/10/2020 13:00:00,2020-04-10 09:00:00,322.74,12240,31713,29019,228,2919,1286,5326,1170,12892.921
11174,04/10/2020 14:00:00,2020-04-10 10:00:00,324.93,12265,31718,29030,226,3183,1229,4767,1338,13145.737
11175,04/10/2020 15:00:00,2020-04-10 11:00:00,330.24,11769,32727,29009,223,2100,1248,4140,1323,12845.372
11176,04/10/2020 16:00:00,2020-04-10 12:00:00,328.81,11467,32598,29009,221,1714,1219,4365,1314,12136.568
11177,04/10/2020 17:00:00,2020-04-10 13:00:00,328.31,11360,32940,29002,220,1233,1264,4877,1269,13276.663
11178,04/10/2020 18:00:00,2020-04-10 14:00:00,326.19,11349,31638,28988,216,1011,1258,4994,1295,12860.902
11179,04/10/2020 19:00:00,2020-04-10 15:00:00,317.19,10502,30689,28970,216,1169,1210,5320,1271,11377.202
11180,04/10/2020 20:00:00,2020-04-10 16:00:00,312.21,9961,30754,28977,215,1287,1295,5584,1288,11952.4
11181,04/10/2020 21:00:00,2020-04-10 17:00:00,311.24,9837,30582,28953,213,1376,1159,5578,1282,13245.217
11182,04/10/2020 22:00:00,2020-04-10 18:00:00,321.91,10917,31874,28940,208,1840,611,5287,1234,12705.406
11183,04/10/2020 23:00:00,2020-04-10 19:00:00,330.97,11566,32954,28942,211,2482,16,4496,1280,12486.25
11184,04/11/2020 00:00:00,2020-04-10 20:00:00,340.41,12166,35202,28757,209,3766,0,3017,1291,12686.281
11185,04/11/2020 01:00:00,2020-04-10 21:00:00,346.7,12502,35094,28523,209,3331,0,2518,1294,12351.962
11186,04/11/2020 02:00:00,2020-04-10 22:00:00,352.4,12552,33934,28201,211,2053,0,2269,1286,12733.137
11187,04/11/2020 03:00:00,2020-04-10 23:00:00,355.78,12480,32708,28002,214,926,0,2114,1208,12421.325
11188,04/11/2020 04:00:00,2020-04-11 00:00:00,287.71,8600,25768,28967,223,903,0,7293,902,11631.073
11189,04/11/2020 05:00:00,2020-04-11 01:00:00,344.43,11544,28696,27879,219,619,0,2146,1259,11115.49
11190,04/11/2020 06:00:00,2020-04-11 02:00:00,339.11,10603,28877,27809,224,704,0,2047,1286,11456.405
11191,04/11/2020 07:00:00,2020-04-11 03:00:00,338.53,10444,28825,27818,228,600,0,2016,1292,10984.742
11192,04/11/2020 08:00:00,2020-04-11 04:00:00,342.41,10717,29875,27718,231,607,0,1912,1082,10530.999
11193,04/11/2020 09:00:00,2020-04-11 05:00:00,339.39,9767,31610,27678,230,591,0,2009,1057,11572.33
11194,04/11/2020 10:00:00,2020-04-11 06:00:00,341.65,10079,32961,27686,229,992,0,2185,1067,11937.124
11195,04/11/2020 11:00:00,2020-04-11 07:00:00,338.82,9971,33324,27703,228,1495,204,2183,1089,13306.171
11196,04/11/2020 12:00:00,2020-04-11 08:00:00,329.68,9538,32647,27688,218,1690,1164,2304,1074,13668.005
11197,04/11/2020 13:00:00,2020-04-11 09:00:00,326.28,9435,32040,27704,218,1736,1465,2312,1066,13803.659
11198,04/11/2020 14:00:00,2020-04-11 10:00:00,325.4,9842,30565,27689,212,1518,1471,2828,1253,14298.422
11199,04/11/2020 15:00:00,2020-04-11 11:00:00,322.3,9813,29543,27670,214,1310,1564,3136,1267,13836.714
11200,04/11/2020 16:00:00,2020-04-11 12:00:00,320.28,9945,28376,27666,211,1114,1635,3318,1263,13496.455
11201,04/11/2020 17:00:00,2020-04-11 13:00:00,308.44,9188,26965,27660,210,1032,1613,4189,1267,13969.059
11202,04/11/2020 18:00:00,2020-04-11 14:00:00,297.61,8515,25862,27640,213,1064,1621,4672,1081,13522.823
11203,04/11/2020 19:00:00,2020-04-11 15:00:00,290.64,8164,25020,27636,210,926,1621,5031,897,11822.571
11204,04/11/2020 20:00:00,2020-04-11 16:00:00,291.48,8144,25768,27632,208,976,1465,5409,899,12558.224
11205,04/11/2020 21:00:00,2020-04-11 17:00:00,297.41,8710,26374,27608,209,1004,1297,5704,1020,13897.497
11206,04/11/2020 22:00:00,2020-04-11 18:00:00,305.98,9145,27774,27607,206,1518,545,5727,1252,13350.373
11207,04/11/2020 23:00:00,2020-04-11 19:00:00,320.47,10384,28529,27620,205,1687,15,4873,1163,13040.947
11208,04/12/2020 00:00:00,2020-04-11 20:00:00,335.43,11990,30370,27561,206,2838,0,3800,1267,10800.371
11209,04/12/2020 01:00:00,2020-04-11 21:00:00,334.51,11277,29667,27371,212,2214,0,3387,1248,9984.794
11210,04/12/2020 02:00:00,2020-04-11 22:00:00,330.08,11140,27812,27240,215,1465,0,4143,1245,10121.623
11211,04/12/2020 03:00:00,2020-04-11 23:00:00,317.96,10089,26592,27243,219,1075,0,4594,912,10095.663
11212,04/12/2020 04:00:00,2020-04-12 00:00:00,350.2,11892,30468,27906,214,649,0,2066,1258,9886.085
11213,04/12/2020 05:00:00,2020-04-12 01:00:00,303.22,8460,25158,27158,220,869,0,4126,529,9187.587
11214,04/12/2020 06:00:00,2020-04-12 02:00:00,308.23,8619,25391,27184,213,752,0,3495,527,10200.5625
11215,04/12/2020 07:00:00,2020-04-12 03:00:00,307.44,8288,25506,27155,213,727,0,3211,517,9740.571
11216,04/12/2020 08:00:00,2020-04-12 04:00:00,303.94,8092,25548,27185,219,688,0,3706,529,9548.512
11217,04/12/2020 09:00:00,2020-04-12 05:00:00,305.72,8410,25539,27162,232,776,0,3815,532,10531.685
11218,04/12/2020 10:00:00,2020-04-12 06:00:00,308.88,8888,25980,27152,226,1047,0,4108,658,10622.481
11219,04/12/2020 11:00:00,2020-04-12 07:00:00,305.56,8607,25726,27179,222,1046,121,4196,739,11693.774
11220,04/12/2020 12:00:00,2020-04-12 08:00:00,308.81,8876,26419,27162,221,1255,838,3992,1098,11551.412
11221,04/12/2020 13:00:00,2020-04-12 09:00:00,314.79,9306,27056,27149,223,1154,1202,3466,1081,11751.232
11222,04/12/2020 14:00:00,2020-04-12 10:00:00,315.04,9373,26887,27139,220,1173,1359,3485,1251,12353.554
11223,04/12/2020 15:00:00,2020-04-12 11:00:00,328.04,10723,27676,27101,217,1288,1181,3145,1238,12064.623
11224,04/12/2020 16:00:00,2020-04-12 12:00:00,331.27,10486,28596,27103,215,1054,1108,2788,1234,11451.049
11225,04/12/2020 17:00:00,2020-04-12 13:00:00,328.53,9975,28052,27088,213,972,1273,2304,1245,12688.061
11226,04/12/2020 18:00:00,2020-04-12 14:00:00,314.62,9316,26728,27088,210,959,1257,3701,1227,12603.343
11227,04/12/2020 19:00:00,2020-04-12 15:00:00,311.24,8924,27154,27099,210,1099,1066,4095,1216,11761.896
11228,04/12/2020 20:00:00,2020-04-12 16:00:00,309.96,9144,27288,27084,209,1073,935,5016,1221,12311.436
11229,04/12/2020 21:00:00,2020-04-12 17:00:00,312.4,9478,27679,27105,204,1320,802,5086,1224,13135.685
11230,04/12/2020 22:00:00,2020-04-12 18:00:00,312.37,9361,28277,27083,206,2364,112,4892,1230,12543.206
11231,04/12/2020 23:00:00,2020-04-12 19:00:00,314.75,9554,28658,27100,205,2310,1,4994,1234,11919.243
11232,04/13/2020 00:00:00,2020-04-12 20:00:00,325.26,10791,29333,27101,210,2261,1,4890,1250,10736.873
11233,04/13/2020 01:00:00,2020-04-12 21:00:00,330.46,10726,29140,27116,210,1608,1,4059,1240,9872.579
11234,04/13/2020 02:00:00,2020-04-12 22:00:00,324.45,9968,27493,27118,212,1323,1,3615,1181,10074.658
11235,04/13/2020 03:00:00,2020-04-12 23:00:00,306.98,9032,25355,27141,208,1295,1,4070,590,10180.857
11236,04/13/2020 04:00:00,2020-04-13 00:00:00,312.41,9225,25863,27156,219,948,0,3910,671,9586.876
11237,04/13/2020 05:00:00,2020-04-13 01:00:00,286,7920,22408,27122,195,1053,1,5041,537,8918.308
11238,04/13/2020 06:00:00,2020-04-13 02:00:00,279.62,7717,21508,27086,201,892,1,5642,531,10008.298
11239,04/13/2020 07:00:00,2020-04-13 03:00:00,274.78,7783,20632,27083,208,1001,1,6154,540,9677.081
11240,04/13/2020 08:00:00,2020-04-13 04:00:00,270.95,7818,20486,27066,218,1016,1,7050,536,9381.805
11241,04/13/2020 09:00:00,2020-04-13 05:00:00,276.37,8175,21682,27056,232,1162,1,7486,638,10458.056
11242,04/13/2020 10:00:00,2020-04-13 06:00:00,284.89,8946,22641,27060,226,1564,1,7671,916,10501.149
11243,04/13/2020 11:00:00,2020-04-13 07:00:00,296.68,9273,26749,27067,226,1992,1,7932,1019,11821.707
11244,04/13/2020 12:00:00,2020-04-13 08:00:00,299.98,9662,28476,27073,230,2817,4,8186,1062,11580.189
11245,04/13/2020 13:00:00,2020-04-13 09:00:00,312.4,10974,30439,27176,226,2888,22,8153,1050,11897.786
11246,04/13/2020 14:00:00,2020-04-13 10:00:00,323,11838,31966,27232,227,2610,92,7944,1213,12330.736
11247,04/13/2020 15:00:00,2020-04-13 11:00:00,330.21,12724,32494,27249,226,1937,249,8102,1148,12234.331
11248,04/13/2020 16:00:00,2020-04-13 12:00:00,324.36,12325,32043,27229,223,2275,436,8400,1207,11512.3
11249,04/13/2020 17:00:00,2020-04-13 13:00:00,329.21,12992,32218,27261,218,1561,673,8607,1152,12896.584
11250,04/13/2020 18:00:00,2020-04-13 14:00:00,328.23,12616,32328,27283,217,1387,759,8444,1183,12851.472
11251,04/13/2020 19:00:00,2020-04-13 15:00:00,320.2,11680,31580,27274,215,1412,951,8535,1196,11579.152
11252,04/13/2020 20:00:00,2020-04-13 16:00:00,315.83,10843,31843,27295,214,1324,988,8478,1163,12465.386
11253,04/13/2020 21:00:00,2020-04-13 17:00:00,316.42,11036,31865,27295,211,1461,1093,8413,1156,13356.399
11254,04/13/2020 22:00:00,2020-04-13 18:00:00,316.31,10885,31750,27294,210,1947,506,8232,1195,12377.6
11255,04/13/2020 23:00:00,2020-04-13 19:00:00,320.81,11658,31457,27319,209,2740,19,7775,1195,11954.977
11256,04/14/2020 00:00:00,2020-04-13 20:00:00,330.34,12521,32739,27318,209,3162,0,6924,1221,13128.073
11257,04/14/2020 01:00:00,2020-04-13 21:00:00,337.84,12599,32378,27315,210,2928,0,5139,1193,12673.044
11258,04/14/2020 02:00:00,2020-04-13 22:00:00,344.17,12632,31100,27343,214,1702,0,4239,1204,13190.278
11259,04/14/2020 03:00:00,2020-04-13 23:00:00,346.46,12975,28334,27338,217,1231,0,3482,1221,12813.78
11260,04/14/2020 04:00:00,2020-04-14 00:00:00,294.61,8244,22954,27120,195,1111,1,4006,532,11926.596
11261,04/14/2020 05:00:00,2020-04-14 01:00:00,328.34,10810,27164,27419,222,1028,0,3511,869,11338.905
11262,04/14/2020 06:00:00,2020-04-14 02:00:00,317.29,10187,25955,27656,225,1023,0,4087,827,11771.128
11263,04/14/2020 07:00:00,2020-04-14 03:00:00,315.22,10060,26222,27735,230,1150,0,4253,781,11167.491
11264,04/14/2020 08:00:00,2020-04-14 04:00:00,318.41,10343,26332,27884,236,1218,0,3914,841,10696.113
11265,04/14/2020 09:00:00,2020-04-14 05:00:00,327.79,10977,27792,27956,234,1280,0,3599,996,11824.276
11266,04/14/2020 10:00:00,2020-04-14 06:00:00,346.56,12781,30375,28053,234,1618,0,2795,1036,12213.898
11267,04/14/2020 11:00:00,2020-04-14 07:00:00,355.9,13788,32387,28062,231,1849,231,2445,1073,13658.129
11268,04/14/2020 12:00:00,2020-04-14 08:00:00,352.87,13986,32157,28059,229,2558,935,2000,1056,13970.626
11269,04/14/2020 13:00:00,2020-04-14 09:00:00,349.47,13931,32493,28154,228,2865,1222,2229,1056,14245.855
11270,04/14/2020 14:00:00,2020-04-14 10:00:00,348.61,14110,32148,28168,224,2573,1422,2825,1246,14840.146
11271,04/14/2020 15:00:00,2020-04-14 11:00:00,340.08,13738,30882,28152,221,2194,1398,4234,1234,14296.314
11272,04/14/2020 16:00:00,2020-04-14 12:00:00,335.2,13242,30399,28150,222,1710,1492,4881,1235,14049.796
11273,04/14/2020 17:00:00,2020-04-14 13:00:00,330.08,13115,29350,28160,217,1694,1473,5487,1239,14408.159
11274,04/14/2020 18:00:00,2020-04-14 14:00:00,324.08,12612,28916,28238,215,1579,1508,6030,1258,13859.63
11275,04/14/2020 19:00:00,2020-04-14 15:00:00,322.08,12551,28513,28262,216,1607,1412,6257,1250,12115.305
11276,04/14/2020 20:00:00,2020-04-14 16:00:00,317.65,12011,28387,28298,217,1584,1271,6592,1266,12799.326
11277,04/14/2020 21:00:00,2020-04-14 17:00:00,326.52,12797,29950,28302,211,1793,963,6466,1274,14269.197
11278,04/14/2020 22:00:00,2020-04-14 18:00:00,329,13017,30884,28328,208,2644,272,6399,1262,13658.512
11279,04/14/2020 23:00:00,2020-04-14 19:00:00,331.32,13039,31478,28363,210,2866,25,6105,1265,13363.219
11280,04/15/2020 00:00:00,2020-04-14 20:00:00,346.13,14701,32587,28351,210,3981,2,4202,1260,14111.782
11281,04/15/2020 01:00:00,2020-04-14 21:00:00,365.09,16381,32516,28367,211,3314,2,2399,1264,13421.881
11282,04/15/2020 02:00:00,2020-04-14 22:00:00,375.22,16578,31527,28343,212,2012,2,1232,1233,14027.958
11283,04/15/2020 03:00:00,2020-04-14 23:00:00,368.18,15230,30671,28378,214,1554,2,1108,1088,12984.584
11284,04/15/2020 04:00:00,2020-04-15 00:00:00,332.16,11337,27099,27416,221,1030,0,3426,862,12584.085
11285,04/15/2020 05:00:00,2020-04-15 01:00:00,347.7,12335,29940,28351,217,1386,2,1675,1076,11822.735
11286,04/15/2020 06:00:00,2020-04-15 02:00:00,348.05,12865,29183,28344,215,1357,2,1856,885,12226.207
11287,04/15/2020 07:00:00,2020-04-15 03:00:00,344.57,12866,28608,28319,220,1380,2,2596,1075,11463.673
11288,04/15/2020 08:00:00,2020-04-15 04:00:00,344.63,12751,29753,28302,222,1399,2,2910,1069,11465.639
11289,04/15/2020 09:00:00,2020-04-15 05:00:00,346.26,13017,30854,28264,223,1598,2,3217,1052,12368.676
11290,04/15/2020 10:00:00,2020-04-15 06:00:00,351.07,13456,33671,28239,220,2540,2,2992,1060,13004.167
11291,04/15/2020 11:00:00,2020-04-15 07:00:00,364.4,15728,35634,28204,223,3707,8,2273,898,14091.033
11292,04/15/2020 12:00:00,2020-04-15 08:00:00,366.19,16564,36053,28004,222,4327,116,2539,884,14835.52
11293,04/15/2020 13:00:00,2020-04-15 09:00:00,366.51,16728,35802,27895,221,3812,276,3042,884,14650.577
11294,04/15/2020 14:00:00,2020-04-15 10:00:00,362.97,16024,34928,27895,220,2966,582,3234,876,15350.808
11295,04/15/2020 15:00:00,2020-04-15 11:00:00,352.7,15218,33286,28109,218,2639,826,3952,870,14561.471
11296,04/15/2020 16:00:00,2020-04-15 12:00:00,346.06,14461,32820,28149,217,2191,1141,4477,873,14638.528
11297,04/15/2020 17:00:00,2020-04-15 13:00:00,347.02,14155,33127,28179,214,1839,1365,4044,877,14687.931
11298,04/15/2020 18:00:00,2020-04-15 14:00:00,342.13,14124,31575,28195,216,1685,1421,4423,688,13909.666
11299,04/15/2020 19:00:00,2020-04-15 15:00:00,334.96,13378,30569,28211,213,1738,1524,4619,807,12993.968
11300,04/15/2020 20:00:00,2020-04-15 16:00:00,334.47,13073,31017,28204,212,1722,1542,4505,807,13140.81
11301,04/15/2020 21:00:00,2020-04-15 17:00:00,336.44,13073,31744,28210,213,1730,1354,4500,796,14779.422
11302,04/15/2020 22:00:00,2020-04-15 18:00:00,338.09,12958,32939,28240,208,2387,672,4470,841,14357.714
11303,04/15/2020 23:00:00,2020-04-15 19:00:00,339.91,12909,33434,28222,208,2852,44,4694,1199,14157.684
11304,04/16/2020 00:00:00,2020-04-15 20:00:00,346.72,13817,35110,28235,210,3738,14,4161,1202,14146.824
11305,04/16/2020 01:00:00,2020-04-15 21:00:00,365.94,15420,35444,27961,213,2894,14,2762,1233,13582.896
11306,04/16/2020 02:00:00,2020-04-15 22:00:00,364.73,14707,33893,28074,210,1861,14,2476,1240,14006.82
11307,04/16/2020 03:00:00,2020-04-15 23:00:00,360.68,14216,33130,28128,211,1444,11,2681,1060,12820.784
11308,04/16/2020 04:00:00,2020-04-16 00:00:00,354.8,13426,28992,28371,215,1441,2,1170,1090,12611.578
11309,04/16/2020 05:00:00,2020-04-16 01:00:00,347.63,12587,31613,28342,215,1324,11,2583,858,11913.875
11310,04/16/2020 06:00:00,2020-04-16 02:00:00,350.85,13250,31185,28374,216,1297,11,2566,841,12092.81
11311,04/16/2020 07:00:00,2020-04-16 03:00:00,348.44,13000,30912,28409,217,1334,14,2567,823,11566.683
