,UTC time,carbon_intensity,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_nat_gas_production_forecast,avg_biomass_production_forecast,avg_hydro_production_forecast
17350,2020-12-23 22:00:00,183.64,3860,1636,0,16598,12436,262,17397,0,7.34720622843449,277.306951323759,273.131853890393,0,0.169594253014151,11369.664,22861.668,4067.446,1488.7314
17351,2020-12-23 23:00:00,153.62,3392,1328,0,11838,12434,277,17246,0,7.34720622843449,277.306951323759,273.131853890393,0,0.169594253014151,10630.51,18753.719,3963.2966,1388.9885
17352,2020-12-24 00:00:00,131.46,2555,1185,0,9096,12435,294,17162,0,7.34720622843449,277.306951323759,273.131853890393,0,0.169594253014151,14587.606,13278.239,4365.2534,878.7711
17353,2020-12-24 01:00:00,127.28,2236,1118,0,9482,12432,246,19445,0,7.01553233596601,277.649939368563,273.668866021132,0,0.027378364986733,13959.581,11763.845,4384.862,899.8823
17354,2020-12-24 02:00:00,94.55,2228,1047,0,6326,12440,248,22177,1,7.01553233596601,277.649939368563,273.668866021132,0,0.027378364986733,12887.499,11599.789,4248.664,889.7237
17355,2020-12-24 03:00:00,90.48,2232,1038,0,6001,12443,257,22898,3,7.01553233596601,277.649939368563,273.668866021132,0,0.027378364986733,12284.776,11504.267,4119.722,939.72437
17356,2020-12-24 04:00:00,92.16,2237,1017,0,6231,12448,276,23263,2,6.91489017936067,277.727539085217,273.935159773236,0,0.152638011444684,11498.119,10340.295,3997.5073,979.078
17357,2020-12-24 05:00:00,89.38,2222,1083,0,6126,12468,251,24040,0,6.91489017936067,277.727539085217,273.935159773236,0,0.152638011444684,11365.659,9645.471,3913.8828,1023.96686
17358,2020-12-24 06:00:00,89.74,2456,1150,0,6224,12477,250,24675,0,6.91489017936067,277.727539085217,273.935159773236,0,0.152638011444684,11300.968,10727.784,4026.9805,1096.9801
17359,2020-12-24 07:00:00,107.18,2877,1169,0,8160,12467,257,24386,0,7.0723620875525,278.012700055659,274.359007960257,1.12082986671473,0.025672776799576,10991.667,15331.197,4163.6924,1233.2264
17360,2020-12-24 08:00:00,131.51,3381,1314,75,11254,12459,257,24351,3,7.0723620875525,278.012700055659,274.359007960257,1.12082986671473,0.025672776799576,11354.563,21640.678,4454.691,1312.6981
17361,2020-12-24 09:00:00,157.28,3525,1460,478,14699,12452,272,23894,1005,7.0723620875525,278.012700055659,274.359007960257,1.12082986671473,0.025672776799576,12002.654,25960.617,4419.819,1385.5638
17362,2020-12-24 10:00:00,173.41,3512,1380,616,17841,12467,446,23472,3500,7.86882175260339,279.080464861574,275.092993015113,34.9863341450724,0.17636343054165,12348.251,27741.338,4596.676,1360.0824
17363,2020-12-24 11:00:00,174.62,3567,1341,728,18223,12446,431,22755,5340,7.86882175260339,279.080464861574,275.092993015113,34.9863341450724,0.17636343054165,13383.362,27706.578,4582.474,1266.1271
17364,2020-12-24 12:00:00,173.48,3589,1380,726,18509,12425,266,22977,5640,7.86882175260339,279.080464861574,275.092993015113,34.9863341450724,0.17636343054165,13745.112,27130.717,4644.0254,1183.5039
17365,2020-12-24 13:00:00,176.44,3685,1367,733,18685,12432,291,23054,4670,8.8367351946094,279.414231547985,275.877116499684,72.5842888809063,0.216972821602314,15016.8545,26362.666,4772.3096,1123.3766
17366,2020-12-24 14:00:00,182.51,3689,1342,728,19140,12422,269,22708,3190,8.8367351946094,279.414231547985,275.877116499684,72.5842888809063,0.216972821602314,15620.702,25770.549,4734.895,1168.2712
17367,2020-12-24 15:00:00,198.89,3669,1319,720,21512,12417,269,22366,1331,8.8367351946094,279.414231547985,275.877116499684,72.5842888809063,0.216972821602314,16111.59,25319.424,4729.004,1237.2435
17368,2020-12-24 16:00:00,225.11,4376,1344,624,25901,12408,347,20991,52,9.03647526955718,279.288397781696,275.836079923751,37.810672612445,0.616139225487835,17280.812,26084.127,4580.4165,1451.0746
17369,2020-12-24 17:00:00,244.59,4811,1415,487,29837,12416,803,20111,0,9.03647526955718,279.288397781696,275.836079923751,37.810672612445,0.616139225487835,17686.018,27631.766,4702.14,1576.0931
17370,2020-12-24 18:00:00,254.24,4757,1425,530,31528,12404,957,19368,0,9.03647526955718,279.288397781696,275.836079923751,37.810672612445,0.616139225487835,18167.186,29556.633,4715.833,1583.249
17371,2020-12-24 19:00:00,252.22,4749,1416,476,31153,12421,571,18741,0,8.99252403287634,279.446372609658,275.9856818052,0,0.224948379803589,18676.02,29270.68,4694.502,1382.414
17372,2020-12-24 20:00:00,244.58,4724,1301,518,28840,12422,301,18273,0,8.99252403287634,279.446372609658,275.9856818052,0,0.224948379803589,18563.783,28283.508,4737.003,1200.079
17373,2020-12-24 21:00:00,233.65,4720,1131,204,25794,12424,261,17271,0,8.99252403287634,279.446372609658,275.9856818052,0,0.224948379803589,18971.752,26042.57,4625.1245,1041.0107
17374,2020-12-24 22:00:00,217.19,4708,1051,0,21764,12437,260,16337,0,9.22918286123711,279.554084128246,276.331928055201,0,0.468848502772718,19450.252,22472.22,4723.476,918.7445
17375,2020-12-24 23:00:00,199.27,4702,1060,0,17648,12447,247,15310,0,9.22918286123711,279.554084128246,276.331928055201,0,0.468848502772718,19593.629,18117.832,4559.018,846.16876
17376,2020-12-25 00:00:00,171.83,4704,1011,0,13019,12431,337,15280,0,9.22918286123711,279.554084128246,276.331928055201,0,0.468848502772718,20390.574,6157.3286,2086.3845,884.4388
17377,2020-12-25 01:00:00,171.14,4727,977,0,12799,12429,357,15150,2,9.67081095055471,280.042833683173,277.303970037262,0,0.261892302405326,20418.172,5661.4937,2048.185,889.3898
17378,2020-12-25 02:00:00,163.16,4678,955,0,11572,12419,254,14596,2,9.67081095055471,280.042833683173,277.303970037262,0,0.261892302405326,20326.232,6695.366,1929.1345,860.0677
17379,2020-12-25 03:00:00,162.23,4705,955,0,11215,12414,249,14096,0,9.67081095055471,280.042833683173,277.303970037262,0,0.261892302405326,20333.34,7058.5337,1996.59,857.8673
17380,2020-12-25 04:00:00,156.01,4711,952,0,10392,12419,280,14188,1,10.3084947925145,280.274371040146,277.710125077798,0,0.859895443550245,19989.055,6188.118,2128.0557,873.81085
17381,2020-12-25 05:00:00,154.8,4691,963,0,10109,12423,275,13846,0,10.3084947925145,280.274371040146,277.710125077798,0,0.859895443550245,19920.764,5867.923,2193.2795,948.77075
17382,2020-12-25 06:00:00,157.71,4704,971,0,10509,12438,263,13855,0,10.3084947925145,280.274371040146,277.710125077798,0,0.859895443550245,20180.12,7599.323,2727.932,1063.3752
17383,2020-12-25 07:00:00,177.78,4587,1048,0,13123,12429,270,13528,0,11.2342762002675,280.412529390516,278.072773680113,0.131528232496299,0.817407071660346,21280.182,12417.542,2980.0852,1206.0051
17384,2020-12-25 08:00:00,210.14,4584,1263,0,18409,12426,249,13379,22,11.2342762002675,280.412529390516,278.072773680113,0.131528232496299,0.817407071660346,21011.406,18476.07,3430.421,1270.1401
17385,2020-12-25 09:00:00,234.55,4593,1523,0,24486,12417,315,13762,1161,11.2342762002675,280.412529390516,278.072773680113,0.131528232496299,0.817407071660346,22503.293,22457.59,3371.2925,1334.4691
17386,2020-12-25 10:00:00,242.01,4530,1716,0,27704,12418,338,13463,3200,12.4205804321312,280.863044821498,278.309011263355,17.5579348708982,1.9762643854875,22530.006,24007.654,3364.1758,1307.3186
17387,2020-12-25 11:00:00,240.58,4384,1752,0,29324,12400,320,14235,4770,12.4205804321312,280.863044821498,278.309011263355,17.5579348708982,1.9762643854875,23161.326,24304.127,3295.6914,1179.6979
17388,2020-12-25 12:00:00,241.65,4404,1854,0,30139,12395,667,15030,5200,12.4205804321312,280.863044821498,278.309011263355,17.5579348708982,1.9762643854875,23348.559,23806.625,3250.5518,1057.2067
17389,2020-12-25 13:00:00,246.73,4404,1863,0,31096,12378,989,15349,4960,13.329853883559,280.918593865655,278.185564184818,36.6839317220237,1.17541303491626,24773.79,22662.938,3320.1333,968.6238
17390,2020-12-25 14:00:00,248.26,4402,1732,0,31203,12405,906,16174,3520,13.329853883559,280.918593865655,278.185564184818,36.6839317220237,1.17541303491626,24960.602,21424.338,3060.1023,1003.209
17391,2020-12-25 15:00:00,243.04,4400,1349,0,29031,12408,796,17459,1324,13.329853883559,280.918593865655,278.185564184818,36.6839317220237,1.17541303491626,25412.352,21147.412,3091.6233,1087.7593
17392,2020-12-25 16:00:00,230.97,4436,1346,0,26058,12396,498,18072,60,13.6955518160393,280.837043110457,278.107633085388,18.9476257014938,2.624453464366,25401.842,22705.87,2967.6458,1279.7065
17393,2020-12-25 17:00:00,230.82,4516,1390,0,25227,12382,501,17162,1,13.6955518160393,280.837043110457,278.107633085388,18.9476257014938,2.624453464366,25256.965,25266.291,3033.5576,1414.0607
17394,2020-12-25 18:00:00,218.83,4528,1323,0,22434,12383,497,17101,0,13.6955518160393,280.837043110457,278.107633085388,18.9476257014938,2.624453464366,25746.38,27296.643,2881.671,1473.5797
17395,2020-12-25 19:00:00,204.42,4471,1194,0,19499,12391,456,17107,1,14.1683638458981,280.657603517658,277.773974564891,0,1.85619848787826,26119.498,27429.236,2900.8967,1373.7689
17396,2020-12-25 20:00:00,202.12,2619,1243,0,19148,12387,313,16560,0,14.1683638458981,280.657603517658,277.773974564891,0,1.85619848787826,25444.201,26340.305,2787,1230.5723
17397,2020-12-25 21:00:00,186.81,2192,1210,0,17596,12396,274,18235,1,14.1683638458981,280.657603517658,277.773974564891,0,1.85619848787826,25832.11,24392.877,2785.6558,1065.8284
17398,2020-12-25 22:00:00,163.23,2170,1062,0,14347,12411,275,19418,1,13.751999550556,280.23881508439,277.17176976901,0,4.20971045754876,25947.389,20961.99,2761.0325,923.98944
17399,2020-12-25 23:00:00,124.62,2155,1010,0,9304,12415,288,20175,0,13.751999550556,280.23881508439,277.17176976901,0,4.20971045754876,25750.238,16595.04,2576.2092,855.9336
17400,2020-12-26 00:00:00,108.54,2084,952,0,7615,12399,297,21081,0,13.751999550556,280.23881508439,277.17176976901,0,4.20971045754876,23875.15,3520.2974,2093.4783,941.5251
17401,2020-12-26 01:00:00,100.18,2173,841,0,6745,12392,298,21679,0,12.8564836374837,279.69786389359,276.35439138361,0,2.49940363477374,23511.195,3475.479,2214.8547,906.9774
17402,2020-12-26 02:00:00,104.42,2179,829,0,7091,12389,296,21115,0,12.8564836374837,279.69786389359,276.35439138361,0,2.49940363477374,22105.584,4545.56,2217.9902,921.30927
17403,2020-12-26 03:00:00,98.99,2168,794,0,6605,12382,280,21575,0,12.8564836374837,279.69786389359,276.35439138361,0,2.49940363477374,22157.15,5716.7896,2468.5408,900.46545
17404,2020-12-26 04:00:00,97.24,1997,789,0,6385,12377,282,21222,0,10.6027216326821,278.590388251001,274.651805592215,0,4.37411802651983,21581.38,4720.3267,2388.736,881.38983
17405,2020-12-26 05:00:00,92.91,1778,801,0,6058,12384,296,21631,0,10.6027216326821,278.590388251001,274.651805592215,0,4.37411802651983,20638.217,3746.2886,2463.2622,854.5449
17406,2020-12-26 06:00:00,95.6,2041,873,0,6324,12381,312,21979,0,10.6027216326821,278.590388251001,274.651805592215,0,4.37411802651983,20761.352,4416.436,2746.2437,951.1533
17407,2020-12-26 07:00:00,98.17,2040,928,32,6527,12400,319,21844,0,8.56499921342903,278.019967805496,273.442902306531,0.126641711600892,1.03051514203849,18843.28,7203.7344,2804.8474,1104.9265
17408,2020-12-26 08:00:00,104.62,2038,1035,427,6800,12403,299,22724,2,8.56499921342903,278.019967805496,273.442902306531,0.126641711600892,1.03051514203849,19399.082,11015.4,3061.298,1273.1703
17409,2020-12-26 09:00:00,111.19,2045,1163,654,7449,12389,291,23508,214,8.56499921342903,278.019967805496,273.442902306531,0.126641711600892,1.03051514203849,17876.854,13110.171,2977.3887,1376.047
17410,2020-12-26 10:00:00,113.77,2041,1214,646,8270,12394,293,24746,917,8.57055923135974,278.2841882579,273.540073922309,39.7539361355068,1.81894659800558,18497.55,13169.231,3102.62,1417.3652
17411,2020-12-26 11:00:00,124.3,2043,1152,631,10051,12340,296,25457,1454,8.57055923135974,278.2841882579,273.540073922309,39.7539361355068,1.81894659800558,17412.9,13094.724,3108.29,1422.7157
17412,2020-12-26 12:00:00,127.65,2044,1118,631,10708,12325,294,26093,1324,8.57055923135974,278.2841882579,273.540073922309,39.7539361355068,1.81894659800558,16536.477,13137.499,3068.877,1409.6211
17413,2020-12-26 13:00:00,133.87,2044,1115,628,11558,12338,296,25988,1033,8.31418833542504,278.115414106655,273.548241964757,93.2666098595715,0.615557543396992,16852.178,12931.818,3307.8884,1374.0502
17414,2020-12-26 14:00:00,133.84,2043,1146,630,11363,12333,302,25689,703,8.31418833542504,278.115414106655,273.548241964757,93.2666098595715,0.615557543396992,15914.915,12518.797,3094.1296,1335.1367
17415,2020-12-26 15:00:00,135.74,2040,1146,631,11532,12331,291,25665,199,8.31418833542504,278.115414106655,273.548241964757,93.2666098595715,0.615557543396992,15121.569,12384.969,3187.5806,1385.8374
17416,2020-12-26 16:00:00,138.74,2050,1160,632,11948,12339,294,25694,3,8.11158598569535,277.681920258648,273.459275857267,48.9668737594857,1.27286663173597,13540.721,14379.631,3165.0203,1575.8898
17417,2020-12-26 17:00:00,149.08,2065,1161,629,12831,12328,749,25643,2,8.11158598569535,277.681920258648,273.459275857267,48.9668737594857,1.27286663173597,13811.733,17888.459,3126.6267,1777.041
17418,2020-12-26 18:00:00,156.18,2101,1137,628,13416,12333,946,25049,0,8.11158598569535,277.681920258648,273.459275857267,48.9668737594857,1.27286663173597,13298.775,20819.605,3167.0403,1899.5465
17419,2020-12-26 19:00:00,144.66,2098,1065,631,12205,12329,654,25582,0,8.37898164908677,277.778592092992,273.79134707872,0,0.626073295294961,11880.088,20865.469,2970.7368,1836.3582
17420,2020-12-26 20:00:00,130.46,2101,1045,634,10344,12333,332,24961,2,8.37898164908677,277.778592092992,273.79134707872,0,0.626073295294961,10700.635,19570.799,2987.5144,1660.4054
17421,2020-12-26 21:00:00,126.24,2123,1075,633,9534,12336,296,24107,1,8.37898164908677,277.778592092992,273.79134707872,0,0.626073295294961,10370.861,17699.34,2912.9937,1422.5349
17422,2020-12-26 22:00:00,110.19,2174,1089,629,7401,12328,281,23988,0,8.21605603301161,277.873479190681,274.030103721471,0,1.34547654774297,10028.791,15794.215,2917.954,1189.7657
17423,2020-12-26 23:00:00,90.43,2521,1092,205,5460,12339,263,22703,0,8.21605603301161,277.873479190681,274.030103721471,0,1.34547654774297,9765.776,13966.815,3021.2434,1073.8762
17424,2020-12-27 00:00:00,94.71,2524,1103,0,5995,12339,280,21288,0,8.21605603301161,277.873479190681,274.030103721471,0,1.34547654774297,9282.556,18559.52,5315.48,1065.0042
17425,2020-12-27 01:00:00,115.63,2649,1133,0,7707,12338,585,20527,0,7.31830764148378,277.922304552332,274.468932193603,0,0.694900404650618,9284.186,16757.193,5363.1978,999.7619
17426,2020-12-27 02:00:00,114.72,2653,1111,0,7716,12320,456,20269,0,7.31830764148378,277.922304552332,274.468932193603,0,0.694900404650618,9118.709,15272.946,5282.6353,1023.81525
17427,2020-12-27 03:00:00,113.42,2883,1044,0,7441,12320,267,19059,0,7.31830764148378,277.922304552332,274.468932193603,0,0.694900404650618,9630.597,14945.022,5261.594,1048.3787
17428,2020-12-27 04:00:00,110.4,2901,1045,0,6981,12320,263,18607,0,7.58825770031052,277.856436357197,274.424989369192,0,1.52870339054396,9180.521,13894.566,5166.3457,1058.3226
17429,2020-12-27 05:00:00,104.62,2923,1019,0,6294,12314,261,18423,0,7.58825770031052,277.856436357197,274.424989369192,0,1.52870339054396,9340.08,13638.992,5138.491,1045.5399
17430,2020-12-27 06:00:00,91.49,2844,1026,0,5130,12331,259,19211,0,7.58825770031052,277.856436357197,274.424989369192,0,1.52870339054396,9553.8545,14308.528,5272.875,1084.4258
17431,2020-12-27 07:00:00,91.98,2729,1049,15,5372,12337,254,20031,0,7.32947836531035,277.890250396676,274.431610963728,0.593485538983996,0.667898430830984,9991.15,17661.713,5355.214,1214.5868
17432,2020-12-27 08:00:00,96.44,3103,1086,113,5795,12339,255,21188,0,7.32947836531035,277.890250396676,274.431610963728,0.593485538983996,0.667898430830984,10220.041,22839.393,5543.076,1403.5974
17433,2020-12-27 09:00:00,111.74,3418,1199,359,7194,12331,268,21535,491,7.32947836531035,277.890250396676,274.431610963728,0.593485538983996,0.667898430830984,10404.949,27496.324,5378.5063,1545.9686
17434,2020-12-27 10:00:00,137.47,4656,1300,526,10377,12313,259,20931,2750,7.45944358799848,278.38352556965,274.78161600329,31.486438299522,1.33502860319953,11127.828,30344.314,5490.2295,1590.631
17435,2020-12-27 11:00:00,142.73,4659,1301,524,11689,12281,255,20396,5280,7.45944358799848,278.38352556965,274.78161600329,31.486438299522,1.33502860319953,11077.473,30913.63,5428.763,1595.3314
17436,2020-12-27 12:00:00,155.66,4668,1293,534,13116,12271,277,18048,6270,7.45944358799848,278.38352556965,274.78161600329,31.486438299522,1.33502860319953,11543.265,31181.88,5407.655,1561.2345
17437,2020-12-27 13:00:00,173.35,4668,1354,537,16025,12285,256,17970,5600,7.78815204984566,278.246163205839,274.836747128134,68.7977500782997,0.557651494464026,12166.24,31378.777,5567.8213,1498.6743
17438,2020-12-27 14:00:00,189.7,4665,1377,522,17977,12275,265,17220,3900,7.78815204984566,278.246163205839,274.836747128134,68.7977500782997,0.557651494464026,11948.528,31745.006,5459.054,1428.6267
17439,2020-12-27 15:00:00,220.36,4633,1478,526,21450,12282,264,15102,1479,7.78815204984566,278.246163205839,274.836747128134,68.7977500782997,0.557651494464026,11684.477,31854.334,5424.3354,1477.6559
17440,2020-12-27 16:00:00,259.64,4643,1822,492,26085,12292,817,12162,45,7.43650700121275,277.932538478042,274.537228905125,36.0893497798055,1.11022673683428,11208.794,32161.344,5394.3467,1659.5272
17441,2020-12-27 17:00:00,283.57,4629,2125,552,31638,12292,977,11359,0,7.43650700121275,277.932538478042,274.537228905125,36.0893497798055,1.11022673683428,11458.238,32811.39,5467.2754,1852.6136
17442,2020-12-27 18:00:00,289.27,4710,2125,545,33300,12285,982,11240,0,7.43650700121275,277.932538478042,274.537228905125,36.0893497798055,1.11022673683428,11168.1045,34940.156,5494.833,1917.4191
17443,2020-12-27 19:00:00,286.93,4909,2095,529,32271,12269,990,11021,0,7.05561502412416,277.846153828172,274.395033391604,0,0.481885134022198,10559.185,34175.176,5430.794,1789.9335
17444,2020-12-27 20:00:00,284.53,5706,1689,284,31262,12278,580,9942,0,7.05561502412416,277.846153828172,274.395033391604,0,0.481885134022198,9278.122,33389.836,5389.772,1644.5568
17445,2020-12-27 21:00:00,278.71,5645,1431,0,29606,12269,257,9159,0,7.05561502412416,277.846153828172,274.395033391604,0,0.481885134022198,9002.331,30284.229,5297.0156,1448.5708
17446,2020-12-27 22:00:00,261.53,5829,1341,0,24850,12284,256,8869,0,7.31357894455364,277.815985281537,274.515332641585,0,0.897710228459518,8715.724,26636.406,5364.2075,1239.6953
17447,2020-12-27 23:00:00,249.71,5784,1226,0,21386,12279,263,8159,0,7.31357894455364,277.815985281537,274.515332641585,0,0.897710228459518,8826.859,22837.146,5318.096,1089.3694
17448,2020-12-28 00:00:00,230.52,5758,1152,0,17935,12290,259,8421,1,7.31357894455364,277.815985281537,274.515332641585,0,0.897710228459518,5637.4775,23757.39,4268.8047,986.6436
17449,2020-12-28 01:00:00,230.29,5885,1121,0,17774,12292,278,8347,1,7.13192815793546,277.935512131736,274.76375074732,0,0.417775751722465,6043.5586,22288.602,4430.8003,954.3265
17450,2020-12-28 02:00:00,225.45,5822,1082,0,16873,12290,271,8288,2,7.13192815793546,277.935512131736,274.76375074732,0,0.417775751722465,6158.474,21835.643,4356.2383,945.1197
17451,2020-12-28 03:00:00,224.2,5794,1082,0,16227,12293,251,7695,2,7.13192815793546,277.935512131736,274.76375074732,0,0.417775751722465,6934.839,21398.748,4204.4814,953.8794
17452,2020-12-28 04:00:00,243.41,5860,1084,0,17227,12277,279,5239,1,7.5505212896295,277.954160866055,274.84615814476,0,0.873364743050577,7080.1865,20571.346,4249.671,957.65985
17453,2020-12-28 05:00:00,247.92,4504,1094,0,18028,12289,495,5754,0,7.5505212896295,277.954160866055,274.84615814476,0,0.873364743050577,7667.6797,20543.066,4320.2915,963.2471
17454,2020-12-28 06:00:00,248.05,4505,1129,0,18954,12299,387,6426,0,7.5505212896295,277.954160866055,274.84615814476,0,0.873364743050577,8303.59,22501.348,4316.0884,1064.8596
17455,2020-12-28 07:00:00,264.32,4499,1216,44,22197,12281,335,6453,0,7.63494386324216,277.967297821271,274.821574880152,0.45138225492972,0.406238486122537,8900.652,27856.111,4442.345,1232.58
17456,2020-12-28 08:00:00,286.57,4502,1247,432,25636,12294,293,5836,4,7.63494386324216,277.967297821271,274.821574880152,0.45138225492972,0.406238486122537,9389.175,34485.324,4402.1484,1399.9331
17457,2020-12-28 09:00:00,313.47,4503,1491,550,30522,12290,295,3956,266,7.63494386324216,277.967297821271,274.821574880152,0.45138225492972,0.406238486122537,9788.088,38748.355,4302.516,1534.7587
17458,2020-12-28 10:00:00,329.39,3950,1724,548,35505,12274,530,3252,1116,7.60045806832562,278.554264824862,275.103982461101,35.8140409368731,0.760960925069537,10126.04,39982.656,4333.6924,1569.85
17459,2020-12-28 11:00:00,335.49,3401,1870,549,38471,12250,839,3223,1949,7.60045806832562,278.554264824862,275.103982461101,35.8140409368731,0.760960925069537,10860.75,39356.26,4196.5645,1530.2781
17460,2020-12-28 12:00:00,337.9,3400,1721,630,40111,12232,792,3474,2260,7.60045806832562,278.554264824862,275.103982461101,35.8140409368731,0.760960925069537,10924.506,38462.367,4095.524,1452.6698
17461,2020-12-28 13:00:00,349.26,3339,1692,625,42039,12242,870,2634,1801,7.6894937462869,278.402140590064,275.046703048095,83.0739629653317,0.28988355415947,11387.506,38304.16,4280.4795,1360.948
17462,2020-12-28 14:00:00,359.62,3255,1665,637,43517,12241,759,1735,1223,7.6894937462869,278.402140590064,275.046703048095,83.0739629653317,0.28988355415947,11076.041,38521.176,4182.504,1323.5437
17463,2020-12-28 15:00:00,363.91,3256,1697,722,44190,12251,694,1862,481,7.6894937462869,278.402140590064,275.046703048095,83.0739629653317,0.28988355415947,10855.823,38298.184,4232.878,1385.6735
17464,2020-12-28 16:00:00,367.96,3325,2067,1162,44474,12257,866,1955,31,7.79301663913516,277.861681428732,274.526380190892,43.6162432705199,0.638084010160199,10758.431,38468.406,4072.6099,1630.7622
17465,2020-12-28 17:00:00,377.3,3396,2101,2045,47450,12238,999,2354,1,7.79301663913516,277.861681428732,274.526380190892,43.6162432705199,0.638084010160199,10748.296,39102.773,4165.7354,1838.1669
17466,2020-12-28 18:00:00,378.64,4168,2092,2633,47161,12244,940,2354,0,7.79301663913516,277.861681428732,274.526380190892,43.6162432705199,0.638084010160199,10304.625,40242.473,4306.542,1914.5757
17467,2020-12-28 19:00:00,369.98,4449,2063,2242,46029,12234,805,3016,0,7.38139535683047,277.555887544391,274.071039808034,0,0.222197644875424,10252.85,40167.777,4236.6753,1756.8641
17468,2020-12-28 20:00:00,362.92,4423,1700,1917,42879,12221,748,3196,0,7.38139535683047,277.555887544391,274.071039808034,0,0.222197644875424,9093.044,38544.145,4269.749,1547.9878
17469,2020-12-28 21:00:00,354.73,4393,1209,1328,39839,12224,533,3064,1,7.38139535683047,277.555887544391,274.071039808034,0,0.222197644875424,9078.88,35419.812,4170.474,1321.7229
17470,2020-12-28 22:00:00,334.14,4285,1164,628,35129,12213,334,3592,0,6.95219117347525,277.289510052222,273.70245486209,0,0.451720949321879,8540.486,31039.373,4277.3853,1109.8809
17471,2020-12-28 23:00:00,306.06,4324,1094,280,28452,12240,358,4344,0,6.95219117347525,277.289510052222,273.70245486209,0,0.451720949321879,8891.362,26121.83,4156.8237,983.49255
17472,2020-12-29 00:00:00,275.61,4466,1085,0,22699,12260,361,4955,0,6.95219117347525,277.289510052222,273.70245486209,0,0.451720949321879,9206.578,19960.514,5352.195,952.9177
17473,2020-12-29 01:00:00,275.23,4471,1098,0,22675,12245,364,5007,1,6.07129290291591,277.267783741149,273.701568280816,0,0.22458017703483,9210.536,18404.693,5368.3813,917.54175
17474,2020-12-29 02:00:00,268.92,4466,1092,0,21857,12249,352,5410,2,6.07129290291591,277.267783741149,273.701568280816,0,0.22458017703483,7967.0786,18031.025,5277.795,919.52484
17475,2020-12-29 03:00:00,251.85,4307,1069,0,19692,12236,360,6552,2,6.07129290291591,277.267783741149,273.701568280816,0,0.22458017703483,8467.213,17711.215,5167.6636,945.73175
17476,2020-12-29 04:00:00,232.85,4163,1060,0,17457,12241,352,7737,1,5.96817282507216,277.103961151982,273.615985100552,0,0.564166547105001,7857.539,17068.068,5088.657,959.0476
17477,2020-12-29 05:00:00,227.19,4193,1095,0,16664,12239,344,7852,0,5.96817282507216,277.103961151982,273.615985100552,0,0.564166547105001,7750.9043,17078.303,5009.385,957.0741
17478,2020-12-29 06:00:00,239.12,4468,1107,70,18298,12141,371,7742,0,5.96817282507216,277.103961151982,273.615985100552,0,0.564166547105001,7434.077,18815.734,5147.7754,1041.636
17479,2020-12-29 07:00:00,261.81,4460,1190,589,22128,12055,349,8352,0,5.62626943379307,277.056098466286,273.669672318596,0.928208563866582,0.38684935889529,6798.9346,24198.236,5215.476,1202.2014
17480,2020-12-29 08:00:00,273.54,4513,1303,618,25928,12069,356,9232,1,5.62626943379307,277.056098466286,273.669672318596,0.928208563866582,0.38684935889529,6655.711,31252.56,5342.045,1378.9048
17481,2020-12-29 09:00:00,286.17,4520,1420,623,30234,12044,366,9737,161,5.62626943379307,277.056098466286,273.669672318596,0.928208563866582,0.38684935889529,6638.5454,35913.184,5199.9834,1521.3315
17482,2020-12-29 10:00:00,301.9,4520,1488,553,35973,12006,400,9330,1087,5.64841850395118,277.867906238283,274.138076665806,35.5108125634973,0.793409121577478,6333.799,37443.71,5341.7847,1558.5867
17483,2020-12-29 11:00:00,303.07,4521,1449,550,37409,12013,444,8877,2440,5.64841850395118,277.867906238283,274.138076665806,35.5108125634973,0.793409121577478,6559.1646,36914.67,5229.897,1533.2349
17484,2020-12-29 12:00:00,303.16,4511,1508,553,38457,11963,395,9098,2850,5.64841850395118,277.867906238283,274.138076665806,35.5108125634973,0.793409121577478,6295.808,36017.465,5243.961,1470.2607
17485,2020-12-29 13:00:00,308.49,4516,1760,550,39533,11976,440,8789,2310,5.55670481672434,277.730346469303,274.16566673602,85.5069005039652,0.442184306687246,6288.884,35698.363,5327.0454,1387.0607
17486,2020-12-29 14:00:00,312.45,4530,1599,622,39617,11988,363,8705,1608,5.55670481672434,277.730346469303,274.16566673602,85.5069005039652,0.442184306687246,5965.714,35794.82,5290.961,1346.5692
17487,2020-12-29 15:00:00,313.68,4545,1447,622,39700,11986,383,9416,735,5.55670481672434,277.730346469303,274.16566673602,85.5069005039652,0.442184306687246,6086.1284,35436.41,5324.502,1409.6648
17488,2020-12-29 16:00:00,323.32,4550,1572,607,40456,11979,470,8271,50,5.80237904613341,277.186550309779,273.860303654096,44.9428880475632,0.944552019202538,5963.576,35529.684,5236.618,1656.8339
17489,2020-12-29 17:00:00,334.36,4550,1884,623,44030,11990,883,7897,1,5.80237904613341,277.186550309779,273.860303654096,44.9428880475632,0.944552019202538,6090.1587,36251.15,5364.713,1862.9861
17490,2020-12-29 18:00:00,338.94,4552,2125,618,46081,11992,1096,7831,0,5.80237904613341,277.186550309779,273.860303654096,44.9428880475632,0.944552019202538,5944.8403,37564.438,5406.494,1920.6477
