UTC time,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar
2019-07-07 16:00:00+01:00,1617,131,0,12862,4999,82,1964,4980
2019-07-07 16:30:00+01:00,1638,172,0,13633,4999,84,1991,4340
2019-07-07 17:00:00+01:00,1619,329,0,14512,4996,87,1971,3800
2019-07-07 17:30:00+01:00,1597,344,0,15335,5007,85,1863,3170
2019-07-07 18:00:00+01:00,1619,363,0,15546,4996,93,1765,2480
2019-07-07 18:30:00+01:00,1636,364,0,15663,5008,85,1602,1830
2019-07-07 19:00:00+01:00,1647,379,0,15736,5000,83,1565,1280
2019-07-07 19:30:00+01:00,1558,382,0,15843,5013,81,1437,838
2019-07-07 20:00:00+01:00,1506,320,0,16303,5008,80,1349,477
2019-07-07 20:30:00+01:00,1504,303,0,16464,5005,78,1201,201
2019-07-07 21:00:00+01:00,1497,272,0,16212,5019,78,1147,35
2019-07-07 21:30:00+01:00,1509,232,0,16435,5032,78,1087,4
2019-07-07 22:00:00+01:00,1529,116,0,16355,5045,85,1238,4
2019-07-07 22:30:00+01:00,1528,143,0,16022,5027,78,1075,0
2019-07-07 23:00:00+01:00,1540,82,0,15025,4877,78,1079,2
2019-07-07 23:30:00+01:00,1557,83,0,13371,4861,78,1314,3
2019-07-08 00:00:00+01:00,1570,82,0,12125,4817,78,,0
2019-07-08 00:30:00+01:00,1561,83,0,11086,4817,78,1582,0
2019-07-08 01:00:00+01:00,1572,83,0,10903,4815,78,1557,0
2019-07-08 01:30:00+01:00,1569,83,0,10885,4827,78,1527,0
2019-07-08 02:00:00+01:00,1573,83,0,10593,4824,78,1604,0
2019-07-08 02:30:00+01:00,1569,83,0,10567,4834,78,1450,0
2019-07-08 03:00:00+01:00,1569,82,0,10427,4823,78,1568,0
2019-07-08 03:30:00+01:00,1571,82,0,10522,4838,78,1620,0
2019-07-08 04:00:00+01:00,1577,80,0,10253,4927,78,1594,0
2019-07-08 04:30:00+01:00,1583,80,0,10125,4907,78,1501,1
2019-07-08 05:00:00+01:00,1597,79,0,10992,4930,78,1477,27
2019-07-08 05:30:00+01:00,1600,79,0,11668,4929,78,1505,172
2019-07-08 06:00:00+01:00,1594,97,0,12708,4927,78,1538,446
2019-07-08 06:30:00+01:00,1586,98,0,14241,4931,78,1453,800
2019-07-08 07:00:00+01:00,1590,106,0,16974,4929,82,1480,1250
2019-07-08 07:30:00+01:00,1586,231,0,18646,4926,101,1407,1830
2019-07-08 08:00:00+01:00,1593,282,0,19744,4898,84,1352,2470
2019-07-08 08:30:00+01:00,1591,330,0,19996,4773,92,1219,3060
2019-07-08 09:00:00+01:00,1590,494,0,19831,4772,105,1293,3710
2019-07-08 09:30:00+01:00,1579,286,0,19866,4782,99,1123,4300
2019-07-08 10:00:00+01:00,1579,236,0,19864,4772,97,1052,4960
2019-07-08 10:30:00+01:00,1585,232,0,19744,4774,81,1059,5630
2019-07-08 11:00:00+01:00,1559,180,0,19778,4775,81,1005,6060
2019-07-08 11:30:00+01:00,1556,172,0,19689,4785,80,928,6270
2019-07-08 12:00:00+01:00,1552,151,0,19573,4799,96,841,6480
2019-07-08 12:30:00+01:00,1575,143,0,19636,4795,88,795,6610
2019-07-08 13:00:00+01:00,1587,79,0,19523,4828,95,761,6600
2019-07-08 13:30:00+01:00,1616,77,0,19446,4747,87,506,6410
2019-07-08 14:00:00+01:00,1610,77,0,19513,4751,79,530,6180
2019-07-08 14:30:00+01:00,1632,77,0,19586,4746,80,527,5890
2019-07-08 15:00:00+01:00,1661,99,0,19591,4755,81,603,5420
2019-07-08 15:30:00+01:00,1773,155,0,19951,4763,80,705,4850
2019-07-08 16:00:00+01:00,2022,199,0,20453,4775,82,775,4120
2019-07-08 16:30:00+01:00,2146,232,0,20649,4766,84,823,3420
2019-07-08 17:00:00+01:00,2147,367,0,20791,4851,88,903,2830
2019-07-08 17:30:00+01:00,2190,395,0,20436,4784,127,894,2300
2019-07-08 18:00:00+01:00,2218,404,0,20671,4904,87,831,1690
2019-07-08 18:30:00+01:00,2226,423,0,20514,4913,85,780,1190
2019-07-08 19:00:00+01:00,2215,440,0,20400,4917,86,795,790
2019-07-08 19:30:00+01:00,2211,440,0,20454,4924,84,788,501
2019-07-08 20:00:00+01:00,2189,407,0,20242,4928,91,751,252
2019-07-08 20:30:00+01:00,2195,385,0,20381,4944,78,695,84
2019-07-08 21:00:00+01:00,2195,280,0,20263,4933,78,660,6
2019-07-08 21:30:00+01:00,2190,231,0,20128,4944,82,661,2
2019-07-08 22:00:00+01:00,2195,139,0,19707,4945,78,728,1
2019-07-08 22:30:00+01:00,2197,176,0,18226,4948,78,737,0
2019-07-08 23:00:00+01:00,2193,142,0,15843,4952,78,699,3
2019-07-08 23:30:00+01:00,2191,137,0,13435,4951,78,800,2
2019-07-09 00:00:00+01:00,2195,121,0,12376,4959,78,,0
2019-07-09 00:30:00+01:00,2196,121,0,11433,4956,78,727,0
2019-07-09 01:00:00+01:00,2181,103,0,10909,4946,77,718,0
2019-07-09 01:30:00+01:00,2178,102,0,10728,4941,77,655,0
2019-07-09 02:00:00+01:00,2187,102,0,10769,4945,77,593,0
2019-07-09 02:30:00+01:00,2189,102,0,10533,4935,78,627,0
2019-07-09 03:00:00+01:00,2190,100,0,10486,4952,78,638,0
2019-07-09 03:30:00+01:00,2162,98,0,10510,4956,78,617,0
2019-07-09 04:00:00+01:00,2190,98,0,10538,4942,78,600,0
2019-07-09 04:30:00+01:00,2193,96,0,10639,4943,78,586,0
2019-07-09 05:00:00+01:00,2191,97,0,11000,4942,78,597,2
2019-07-09 05:30:00+01:00,2180,97,0,11540,4951,78,608,41
2019-07-09 06:00:00+01:00,2168,120,0,13401,4899,78,672,187
2019-07-09 06:30:00+01:00,2187,126,0,15824,4752,87,722,405
2019-07-09 07:00:00+01:00,2192,198,0,18042,4747,80,687,722
2019-07-09 07:30:00+01:00,2193,207,0,20350,4740,86,697,1130
2019-07-09 08:00:00+01:00,2189,305,0,20077,4742,81,706,1530
2019-07-09 08:30:00+01:00,2189,321,0,20675,4751,80,660,1960
2019-07-09 09:00:00+01:00,2188,302,0,20677,4755,120,668,2470
2019-07-09 09:30:00+01:00,2189,302,0,20104,4898,103,763,2830
2019-07-09 10:00:00+01:00,2182,313,0,20150,4947,88,833,3210
2019-07-09 10:30:00+01:00,2114,297,0,19988,4951,80,856,3620
2019-07-09 11:00:00+01:00,2104,216,0,20008,4956,82,937,4010
2019-07-09 11:30:00+01:00,2104,187,0,19773,4956,81,1023,4290
2019-07-09 12:00:00+01:00,2106,146,0,19660,4954,82,1113,4400
2019-07-09 12:30:00+01:00,2106,134,0,19539,4962,81,1264,4410
2019-07-09 13:00:00+01:00,2108,94,0,19365,4961,81,1288,4190
2019-07-09 13:30:00+01:00,2105,79,0,19297,4825,80,1410,4050
2019-07-09 14:00:00+01:00,2115,79,0,18986,4743,90,1516,3870
2019-07-09 14:30:00+01:00,2115,78,0,19199,4748,86,1575,4083
2019-07-09 15:00:00+01:00,2113,84,0,19341,4756,82,1590,3743
2019-07-09 15:30:00+01:00,2114,107,0,19781,4750,84,1669,3050
2019-07-09 16:00:00+01:00,2100,328,0,20085,4764,85,1722,2860
2019-07-09 16:30:00+01:00,2106,419,0,20337,4818,99,1618,2500
2019-07-09 17:00:00+01:00,2110,476,0,20515,4825,90,1662,2140
2019-07-09 17:30:00+01:00,2096,480,0,20389,4749,94,1683,1690
2019-07-09 18:00:00+01:00,2108,448,0,20744,4762,89,1517,1330
2019-07-09 18:30:00+01:00,2022,449,0,20869,4756,93,1543,988
2019-07-09 19:00:00+01:00,1933,450,0,20330,4760,87,1538,717
2019-07-09 19:30:00+01:00,1857,402,0,20213,4768,86,1371,471
2019-07-09 20:00:00+01:00,1493,402,0,20593,4771,81,1371,248
2019-07-09 20:30:00+01:00,1498,382,0,20119,4935,126,1291,92
2019-07-09 21:00:00+01:00,1497,328,0,19708,4992,79,1341,10
2019-07-09 21:30:00+01:00,1494,297,0,18927,4991,79,1299,3
2019-07-09 22:00:00+01:00,1476,209,0,18463,4986,79,1298,0
2019-07-09 22:30:00+01:00,1455,251,0,16814,4992,78,1349,0
2019-07-09 23:00:00+01:00,1462,192,0,15346,4998,79,1356,3
2019-07-09 23:30:00+01:00,1461,189,0,13467,4989,77,1356,1
2019-07-10 00:00:00+01:00,1460,188,0,12598,4983,77,,0
2019-07-10 00:30:00+01:00,1462,189,0,11813,4992,77,1497,0
2019-07-10 01:00:00+01:00,1460,183,0,11144,4947,77,1609,0
2019-07-10 01:30:00+01:00,1459,184,0,11194,4802,78,1583,0
2019-07-10 02:00:00+01:00,1463,170,0,10855,4770,79,1551,0
2019-07-10 02:30:00+01:00,1463,166,0,10754,4764,80,1512,0
2019-07-10 03:00:00+01:00,1463,166,0,10371,4760,80,1395,0
2019-07-10 03:30:00+01:00,1463,164,0,10662,4744,79,1405,0
2019-07-10 04:00:00+01:00,1459,203,0,10641,4566,79,1369,0
2019-07-10 04:30:00+01:00,1459,219,0,10837,4573,78,1402,0
2019-07-10 05:00:00+01:00,1463,221,0,11078,4713,78,1343,7
2019-07-10 05:30:00+01:00,1463,223,0,11657,4761,77,1270,97
2019-07-10 06:00:00+01:00,1460,223,0,12946,4774,77,1128,297
2019-07-10 06:30:00+01:00,1462,239,0,15325,4787,77,1021,616
2019-07-10 07:00:00+01:00,1436,264,0,16976,4961,80,1001,976
2019-07-10 07:30:00+01:00,1442,267,0,18797,4985,82,1120,1430
2019-07-10 08:00:00+01:00,1457,353,0,19182,4986,94,1060,1920
2019-07-10 08:30:00+01:00,1452,382,0,19737,4992,84,979,2320
2019-07-10 09:00:00+01:00,1435,392,0,20040,4994,105,908,2790
2019-07-10 09:30:00+01:00,1419,392,0,19478,4998,85,1067,3490
2019-07-10 10:00:00+01:00,1439,378,0,19275,4988,98,1078,4170
2019-07-10 10:30:00+01:00,1436,359,0,19268,4985,89,1128,4620
2019-07-10 11:00:00+01:00,1426,329,0,19459,4987,82,1107,5050
2019-07-10 11:30:00+01:00,1439,326,0,19301,4901,99,1107,5390
2019-07-10 12:00:00+01:00,1438,315,0,19329,4770,80,1338,5530
2019-07-10 12:30:00+01:00,1428,375,0,18984,4757,80,1496,5540
2019-07-10 13:00:00+01:00,1438,238,0,18571,4755,83,1570,5570
2019-07-10 13:30:00+01:00,1436,228,0,18281,4728,82,1413,5440
2019-07-10 14:00:00+01:00,1437,189,0,18561,4547,83,1453,5140
2019-07-10 14:30:00+01:00,1436,193,0,18715,4538,84,1493,5130
2019-07-10 15:00:00+01:00,1436,187,0,18537,4591,86,1535,4880
2019-07-10 15:30:00+01:00,1451,201,0,18749,4736,87,1641,4540
2019-07-10 16:00:00+01:00,1458,328,0,18869,4755,90,1766,4160
2019-07-10 16:30:00+01:00,1461,366,0,19121,4760,95,1843,3650
2019-07-10 17:00:00+01:00,1534,455,0,19521,4768,99,1917,3150
2019-07-10 17:30:00+01:00,1534,472,0,19755,4835,90,1807,2550
2019-07-10 18:00:00+01:00,1555,471,0,19760,4951,89,2049,1870
2019-07-10 18:30:00+01:00,1576,472,0,19257,4968,113,1957,1270
2019-07-10 19:00:00+01:00,1582,449,0,19528,4982,83,1732,848
2019-07-10 19:30:00+01:00,1580,438,0,19214,4976,80,1616,501
2019-07-10 20:00:00+01:00,1581,434,0,19129,4987,81,1753,240
2019-07-10 20:30:00+01:00,1580,399,0,19029,4989,77,2028,67
2019-07-10 21:00:00+01:00,1579,306,0,18717,4990,83,2242,6
2019-07-10 21:30:00+01:00,1578,270,0,18384,4874,85,2174,2
2019-07-10 22:00:00+01:00,1563,197,0,18456,4778,80,2117,1
2019-07-10 22:30:00+01:00,1541,223,0,17405,4767,80,2219,0
2019-07-10 23:00:00+01:00,1540,212,0,14943,4776,79,2154,1
2019-07-10 23:30:00+01:00,1518,211,0,12711,4770,118,1994,2
2019-07-11 00:00:00+01:00,1510,178,0,11810,4574,77,,0
2019-07-11 00:30:00+01:00,1549,187,0,11376,4560,77,1423,0
2019-07-11 01:00:00+01:00,1545,127,0,11259,4711,77,1116,0
2019-07-11 01:30:00+01:00,1544,121,0,11320,4774,76,1120,0
2019-07-11 02:00:00+01:00,1544,119,0,10890,4781,77,1107,0
2019-07-11 02:30:00+01:00,1541,108,0,10842,4770,77,1148,0
2019-07-11 03:00:00+01:00,1547,108,0,10520,4782,79,1203,0
2019-07-11 03:30:00+01:00,1547,106,0,10383,4789,80,1208,1
2019-07-11 04:00:00+01:00,1545,106,0,10797,4797,80,1246,0
2019-07-11 04:30:00+01:00,1546,106,0,10983,4794,81,1284,0
2019-07-11 05:00:00+01:00,1545,136,0,11511,4885,79,1216,4
2019-07-11 05:30:00+01:00,1534,134,0,12305,5001,79,1537,65
2019-07-11 06:00:00+01:00,1547,216,0,13374,4998,78,1405,147
2019-07-11 06:30:00+01:00,1545,217,0,15761,4993,77,1364,506
2019-07-11 07:00:00+01:00,1545,235,0,19236,4998,80,1603,866
2019-07-11 07:30:00+01:00,1544,351,0,21226,4991,83,1677,1320
2019-07-11 08:00:00+01:00,1544,595,0,21116,4989,85,1687,1890
2019-07-11 08:30:00+01:00,1544,617,0,21435,4999,83,1499,2500
2019-07-11 09:00:00+01:00,1544,532,0,20514,4992,127,1453,2960
2019-07-11 09:30:00+01:00,1543,635,0,20497,5005,91,1435,3310
2019-07-11 10:00:00+01:00,1547,626,0,20200,5011,84,1341,3710
2019-07-11 10:30:00+01:00,1548,607,0,19925,5016,94,1205,4100
2019-07-11 11:00:00+01:00,1539,604,0,19692,4923,91,1164,4600
2019-07-11 11:30:00+01:00,1573,587,0,20244,4796,92,1174,5020
2019-07-11 12:00:00+01:00,1579,566,0,20434,4797,85,1325,5270
2019-07-11 12:30:00+01:00,1577,495,0,20228,4784,93,1542,5470
2019-07-11 13:00:00+01:00,1574,415,0,19890,4792,87,1814,5550
2019-07-11 13:30:00+01:00,1573,367,0,19849,4677,84,1810,5500
2019-07-11 14:00:00+01:00,1581,201,0,20062,4585,85,1742,5380
2019-07-11 14:30:00+01:00,1547,168,0,19934,4662,82,1781,5110
2019-07-11 15:00:00+01:00,1530,184,96,19619,4794,82,2016,4890
2019-07-11 15:30:00+01:00,1496,228,179,19961,4792,81,2040,4580
2019-07-11 16:00:00+01:00,1503,273,265,19340,4810,126,2326,4280
2019-07-11 16:30:00+01:00,1541,349,265,19648,4906,95,2154,3710
2019-07-11 17:00:00+01:00,1545,460,270,20146,4991,94,1973,3010
2019-07-11 17:30:00+01:00,1553,493,389,20937,5011,91,1880,2570
2019-07-11 18:00:00+01:00,1553,508,426,21133,5006,88,1822,2110
2019-07-11 18:30:00+01:00,1528,503,391,21431,5025,86,1782,1640
2019-07-11 19:00:00+01:00,1528,492,398,20880,5030,85,1856,1240
2019-07-11 19:30:00+01:00,1531,481,393,20304,5042,84,1949,778
2019-07-11 20:00:00+01:00,1527,436,431,20434,5042,82,1867,404
2019-07-11 20:30:00+01:00,1526,397,389,20200,5034,95,1768,166
2019-07-11 21:00:00+01:00,1556,380,431,20244,5040,77,2056,24
2019-07-11 21:30:00+01:00,1559,289,431,19931,5035,77,2295,2
2019-07-11 22:00:00+01:00,1573,224,343,19421,5036,78,2212,2
2019-07-11 22:30:00+01:00,1580,234,432,18332,5047,78,2121,0
2019-07-11 23:00:00+01:00,1598,172,434,14982,5043,78,1986,1
2019-07-11 23:30:00+01:00,1597,165,427,11887,5040,79,2085,2
2019-07-12 00:00:00+01:00,1608,153,439,10551,5045,79,,0
2019-07-12 00:30:00+01:00,1610,147,439,9913,5015,79,2229,0
2019-07-12 01:00:00+01:00,1606,131,440,9808,4860,80,2254,0
2019-07-12 01:30:00+01:00,1631,118,439,9921,4713,78,2470,0
2019-07-12 02:00:00+01:00,1632,101,437,9314,4621,77,2564,0
2019-07-12 02:30:00+01:00,1614,100,367,9147,4614,77,2744,0
2019-07-12 03:00:00+01:00,1616,97,275,9002,4619,77,2475,0
2019-07-12 03:30:00+01:00,1619,97,244,9366,4628,77,2201,0
2019-07-12 04:00:00+01:00,1642,97,437,9567,4745,80,2186,0
2019-07-12 04:30:00+01:00,1637,95,439,9279,5016,79,2395,0
2019-07-12 05:00:00+01:00,1638,112,437,9310,5036,80,2802,13
2019-07-12 05:30:00+01:00,1611,114,438,9536,5055,80,3220,116
2019-07-12 06:00:00+01:00,1613,154,437,9514,5053,79,3395,360
2019-07-12 06:30:00+01:00,1617,281,347,11370,5062,79,3724,713
2019-07-12 07:00:00+01:00,1634,420,240,12385,5066,78,3871,1160
2019-07-12 07:30:00+01:00,1635,453,244,13605,5062,77,3870,1670
2019-07-12 08:00:00+01:00,1636,452,435,14269,5059,77,3599,2310
2019-07-12 08:30:00+01:00,1639,454,440,14306,5058,77,3699,2930
2019-07-12 09:00:00+01:00,1640,453,439,14645,5049,78,3683,3520
2019-07-12 09:30:00+01:00,1639,502,449,14452,5056,77,3457,3940
2019-07-12 10:00:00+01:00,1665,488,447,14244,5063,80,3388,4390
2019-07-12 10:30:00+01:00,1694,469,450,14141,5058,85,3154,4890
2019-07-12 11:00:00+01:00,1739,396,449,14227,5060,85,3116,5290
2019-07-12 11:30:00+01:00,1770,479,451,14179,4912,83,3038,5630
2019-07-12 12:00:00+01:00,1883,487,457,14109,4636,81,3052,5860
2019-07-12 12:30:00+01:00,1835,380,444,14266,4635,86,3209,6090
2019-07-12 13:00:00+01:00,1837,330,401,14290,4634,86,3295,6250
2019-07-12 13:30:00+01:00,1861,203,450,14253,4637,87,3478,6330
2019-07-12 14:00:00+01:00,1854,203,273,14001,4644,81,3460,6300
2019-07-12 14:30:00+01:00,1942,204,245,13596,4792,81,3658,6120
2019-07-12 15:00:00+01:00,1999,222,243,12969,4910,82,3866,6060
2019-07-12 15:30:00+01:00,2064,245,243,12288,4932,81,4159,5650
2019-07-12 16:00:00+01:00,2060,355,243,12633,4923,85,4095,5190
2019-07-12 16:30:00+01:00,2041,397,242,12979,4927,87,4302,4780
2019-07-12 17:00:00+01:00,2036,591,244,13157,4915,91,4360,4210
2019-07-12 17:30:00+01:00,2038,603,0,13604,4901,93,4454,3490
2019-07-12 18:00:00+01:00,2035,618,0,13454,4931,94,4362,2770
2019-07-12 18:30:00+01:00,2029,618,0,13828,5045,99,4102,2080
2019-07-12 19:00:00+01:00,2021,491,0,13943,5052,100,4130,1490
2019-07-12 19:30:00+01:00,2020,491,0,13564,5068,85,4169,957
2019-07-12 20:00:00+01:00,2019,465,0,13434,5062,110,3805,519
2019-07-12 20:30:00+01:00,2018,451,0,13733,5048,102,3658,178
2019-07-12 21:00:00+01:00,2022,299,0,13787,5060,93,3496,15
2019-07-12 21:30:00+01:00,2045,246,0,13724,5066,92,3334,6
2019-07-12 22:00:00+01:00,2057,188,0,13942,5060,84,3034,1
2019-07-12 22:30:00+01:00,2055,71,0,13457,5059,77,2918,0
2019-07-12 23:00:00+01:00,1645,111,0,12976,4958,79,2918,2
2019-07-12 23:30:00+01:00,1650,172,19,11424,4908,80,2937,2
2019-07-13 00:00:00+01:00,1648,147,48,10341,4919,82,,0
2019-07-13 00:30:00+01:00,1649,147,189,9421,4918,101,2954,0
2019-07-13 01:00:00+01:00,1653,111,231,8811,4919,101,2807,0
2019-07-13 01:30:00+01:00,1645,109,231,8570,4930,101,2730,0
2019-07-13 02:00:00+01:00,1647,89,233,8516,5065,100,2998,0
2019-07-13 02:30:00+01:00,1629,89,229,8289,5138,99,3224,0
2019-07-13 03:00:00+01:00,1625,88,226,7490,5147,99,3458,0
2019-07-13 03:30:00+01:00,1650,90,229,6996,5147,102,3278,0
2019-07-13 04:00:00+01:00,1653,89,229,7292,5151,99,3351,0
2019-07-13 04:30:00+01:00,1651,89,232,7595,5153,99,3265,0
2019-07-13 05:00:00+01:00,1649,108,42,7332,5180,100,3194,7
2019-07-13 05:30:00+01:00,1659,108,0,7272,5186,102,3053,99
2019-07-13 06:00:00+01:00,1655,198,0,7772,5178,103,3083,309
2019-07-13 06:30:00+01:00,1657,228,0,8223,5152,103,2856,556
2019-07-13 07:00:00+01:00,1635,257,0,9566,5008,106,2509,874
2019-07-13 07:30:00+01:00,1609,266,0,11096,4957,116,2561,1310
2019-07-13 08:00:00+01:00,1620,306,0,11881,4958,106,2330,1750
2019-07-13 08:30:00+01:00,1618,396,0,12712,4962,107,2435,2130
2019-07-13 09:00:00+01:00,1610,420,0,12905,4954,122,2347,2530
2019-07-13 09:30:00+01:00,1618,437,0,13197,4982,139,2491,2920
2019-07-13 10:00:00+01:00,1622,694,0,13183,4986,119,2485,3150
2019-07-13 10:30:00+01:00,1627,684,0,13458,5134,111,2422,3190
2019-07-13 11:00:00+01:00,1622,629,0,13604,5203,117,2422,3360
2019-07-13 11:30:00+01:00,1644,428,0,13485,5220,111,2395,3540
2019-07-13 12:00:00+01:00,1645,384,0,13463,5214,108,2309,3710
2019-07-13 12:30:00+01:00,1648,383,0,13557,5215,108,2528,3990
2019-07-13 13:00:00+01:00,1642,297,0,13210,5234,108,2689,4230
2019-07-13 13:30:00+01:00,1641,282,0,13006,5224,107,2832,4360
2019-07-13 14:00:00+01:00,1634,207,0,12784,5232,113,3024,4480
2019-07-13 14:30:00+01:00,1639,203,0,12336,5057,104,3243,4410
2019-07-13 15:00:00+01:00,1642,218,0,11766,5036,103,3502,4320
2019-07-13 15:30:00+01:00,1621,232,0,11422,5006,104,3736,4260
2019-07-13 16:00:00+01:00,1605,281,0,11661,4850,104,3870,3920
2019-07-13 16:30:00+01:00,1609,308,0,12116,4850,105,3832,3440
2019-07-13 17:00:00+01:00,1629,498,0,12872,4706,110,3949,3020
2019-07-13 17:30:00+01:00,1630,518,0,13240,4637,114,4071,2620
2019-07-13 18:00:00+01:00,1640,517,0,13257,4623,113,4073,2180
2019-07-13 18:30:00+01:00,1646,546,0,13080,4626,114,4046,1730
2019-07-13 19:00:00+01:00,1643,545,0,13243,4729,110,4101,1220
2019-07-13 19:30:00+01:00,1647,534,0,12591,4802,106,4194,826
2019-07-13 20:00:00+01:00,1647,523,0,12675,4799,105,4030,453
2019-07-13 20:30:00+01:00,1654,503,0,12454,4859,100,3704,163
2019-07-13 21:00:00+01:00,1675,352,0,12510,5007,106,3723,22
2019-07-13 21:30:00+01:00,1666,295,0,12354,5034,99,3753,5
2019-07-13 22:00:00+01:00,1678,180,0,12648,5034,99,3636,3
2019-07-13 22:30:00+01:00,1680,227,53,11943,5038,105,3421,0
2019-07-13 23:00:00+01:00,1681,228,226,11067,5034,117,3115,2
2019-07-13 23:30:00+01:00,1669,228,230,10195,5037,100,2859,1
2019-07-14 00:00:00+01:00,1671,228,231,9508,5044,101,,0
2019-07-14 00:30:00+01:00,1663,224,229,8416,5039,102,2591,0
2019-07-14 01:00:00+01:00,1659,205,231,8075,5051,103,2247,0
2019-07-14 01:30:00+01:00,1659,186,230,7988,5057,103,2049,0
2019-07-14 02:00:00+01:00,1662,185,230,8234,4990,102,1745,0
2019-07-14 02:30:00+01:00,1639,184,229,8224,4968,101,1660,0
2019-07-14 03:00:00+01:00,1650,183,229,7932,4973,100,1494,0
2019-07-14 03:30:00+01:00,1664,182,231,8109,4966,119,1492,0
2019-07-14 04:00:00+01:00,1673,182,229,8225,5040,99,1476,0
2019-07-14 04:30:00+01:00,1682,167,230,8021,5036,99,1367,0
2019-07-14 05:00:00+01:00,1681,176,230,7985,5072,102,1491,4
2019-07-14 05:30:00+01:00,1674,177,232,7984,5082,99,1906,70
2019-07-14 06:00:00+01:00,1676,192,230,7928,5086,100,1788,243
2019-07-14 06:30:00+01:00,1685,193,230,8329,5075,103,1686,484
2019-07-14 07:00:00+01:00,1671,193,229,8785,5085,106,1693,816
2019-07-14 07:30:00+01:00,1673,193,229,9150,5136,106,1847,1290
2019-07-14 08:00:00+01:00,1679,357,3,9847,5142,106,1920,1790
2019-07-14 08:30:00+01:00,1678,410,0,10775,5143,104,1905,2370
2019-07-14 09:00:00+01:00,1677,423,0,11196,5139,105,1804,2930
2019-07-14 09:30:00+01:00,1687,426,0,12088,5129,105,1665,3440
2019-07-14 10:00:00+01:00,1681,423,0,12583,5135,122,1771,3830
2019-07-14 10:30:00+01:00,1675,411,0,12961,5245,102,1763,4100
2019-07-14 11:00:00+01:00,1683,417,0,12993,5259,103,1661,4330
2019-07-14 11:30:00+01:00,1680,421,0,13304,5262,105,1781,4460
2019-07-14 12:00:00+01:00,1680,382,0,13528,5255,103,1713,4680
2019-07-14 12:30:00+01:00,1673,364,0,13594,5260,126,1753,4760
2019-07-14 13:00:00+01:00,1681,284,0,13534,5262,106,1648,4830
2019-07-14 13:30:00+01:00,1677,273,0,13310,5270,105,1578,4900
2019-07-14 14:00:00+01:00,1679,218,0,12836,5282,105,1735,4990
2019-07-14 14:30:00+01:00,1672,218,0,12391,5181,104,1767,5000
2019-07-14 15:00:00+01:00,1676,222,0,12469,5097,103,1793,4910
2019-07-14 15:30:00+01:00,1663,239,0,12612,5102,102,1907,4620
2019-07-14 16:00:00+01:00,1676,260,0,12771,5104,105,2112,4440
2019-07-14 16:30:00+01:00,1676,336,0,13215,5111,126,2287,3900
2019-07-14 17:00:00+01:00,1675,480,0,13599,5127,110,2136,3390
2019-07-14 17:30:00+01:00,1671,455,0,14098,5215,106,2161,2970
2019-07-14 18:00:00+01:00,1658,492,0,13870,5298,108,2284,2540
2019-07-14 18:30:00+01:00,1672,497,0,14235,5294,123,2233,2040
2019-07-14 19:00:00+01:00,1662,495,0,13935,5303,109,2402,1510
2019-07-14 19:30:00+01:00,1680,501,0,14438,5304,112,2544,1030
2019-07-14 20:00:00+01:00,1681,468,0,14489,5302,106,2428,580
2019-07-14 20:30:00+01:00,1680,456,0,14689,5301,103,2309,202
2019-07-14 21:00:00+01:00,1678,331,0,14671,5305,101,2402,23
2019-07-14 21:30:00+01:00,1679,285,0,14232,5306,101,2129,2
2019-07-14 22:00:00+01:00,1680,195,0,14498,5294,109,1890,2
2019-07-14 22:30:00+01:00,1682,194,0,14247,5292,103,1838,0
2019-07-14 23:00:00+01:00,1668,202,0,12863,5299,103,1522,2
2019-07-14 23:30:00+01:00,1673,201,0,11520,5298,103,1537,1
2019-07-15 00:00:00+01:00,1682,193,0,10544,5295,103,,0
2019-07-15 00:30:00+01:00,1666,183,0,9865,5312,104,1448,0
2019-07-15 01:00:00+01:00,1679,165,0,9518,5304,105,1505,0
2019-07-15 01:30:00+01:00,1685,132,0,9617,5181,106,1503,0
2019-07-15 02:00:00+01:00,1616,130,0,9524,5143,106,1647,0
2019-07-15 02:30:00+01:00,1626,129,0,9181,5139,106,1537,0
2019-07-15 03:00:00+01:00,1642,127,0,9071,5141,105,1489,0
2019-07-15 03:30:00+01:00,1637,127,0,9348,5137,106,1443,0
2019-07-15 04:00:00+01:00,1634,127,0,9459,5149,103,1312,0
2019-07-15 04:30:00+01:00,1640,125,0,9622,5148,102,1281,0
2019-07-15 05:00:00+01:00,1621,143,0,9700,5159,99,1400,8
2019-07-15 05:30:00+01:00,1621,142,0,10355,5292,99,1369,122
2019-07-15 06:00:00+01:00,1641,187,0,11351,5325,99,1548,376
2019-07-15 06:30:00+01:00,1684,195,0,13362,5335,100,1505,719
2019-07-15 07:00:00+01:00,1677,230,0,16064,5332,111,1363,1130
2019-07-15 07:30:00+01:00,1681,229,0,18197,5324,142,1207,1650
2019-07-15 08:00:00+01:00,1660,365,0,18843,5328,107,1162,2190
2019-07-15 08:30:00+01:00,1672,370,0,19120,5334,107,1086,2730
2019-07-15 09:00:00+01:00,1679,395,0,19304,5331,107,966,2890
2019-07-15 09:30:00+01:00,1659,389,0,19328,5339,107,813,3920
2019-07-15 10:00:00+01:00,1674,384,0,19038,5338,105,817,4480
2019-07-15 10:30:00+01:00,1681,365,0,18844,5321,109,749,5050
