,UTC time,carbon_intensity,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
10016,2020-02-22 08:00:00,127.95,2013,1598,1076,8828,10626,262,24552,319,11.092786283433,280.101878484299,276.977498796691,13.6134234595836,0.723745936423822
10017,2020-02-22 09:00:00,139.51,2013,1676,1079,11222,10634,265,25319,2064,11.092786283433,280.101878484299,276.977498796691,13.6134234595836,0.723745936423822
10018,2020-02-22 10:00:00,131.39,2018,1807,1075,10645,10626,267,25392,4500,11.2569712560506,280.141504239455,276.012353241416,86.0703221906783,1.18388173534762
10019,2020-02-22 11:00:00,129.14,2019,1824,1077,10744,10619,260,25449,6310,11.2569712560506,280.141504239455,276.012353241416,86.0703221906783,1.18388173534762
10020,2020-02-22 12:00:00,129.67,2020,1881,1011,10932,10626,255,25215,6420,11.2569712560506,280.141504239455,276.012353241416,86.0703221906783,1.18388173534762
10021,2020-02-22 13:00:00,132.51,2013,1868,1035,10933,10623,349,25013,5620,9.82293332661375,280.073323526286,275.34209595648,249.000400652051,0.111322850642932
10022,2020-02-22 14:00:00,138.94,2005,1909,1073,11394,10622,260,24662,3580,9.82293332661375,280.073323526286,275.34209595648,249.000400652051,0.111322850642932
10023,2020-02-22 15:00:00,144.4,2010,1822,1073,11857,10624,342,25218,1961,9.82293332661375,280.073323526286,275.34209595648,249.000400652051,0.111322850642932
10024,2020-02-22 16:00:00,155.78,2006,1742,1113,13288,10615,329,25211,924,7.62058572417279,279.110554982764,274.803206890231,161.997567904145,0.233460498470088
10025,2020-02-22 17:00:00,178.93,1988,1766,1408,16582,10610,259,25231,116,7.62058572417279,279.110554982764,274.803206890231,161.997567904145,0.233460498470088
10026,2020-02-22 18:00:00,196,1988,1943,1711,19307,10618,271,25190,1,7.62058572417279,279.110554982764,274.803206890231,161.997567904145,0.233460498470088
10027,2020-02-22 19:00:00,196.72,2008,2006,1983,18651,10615,301,24859,0,6.84683334374498,278.699118037448,274.516547016176,0,0.140640102186224
10028,2020-02-22 20:00:00,191.49,1993,1816,1679,17990,10619,304,24635,0,6.84683334374498,278.699118037448,274.516547016176,0,0.140640102186224
10029,2020-02-22 21:00:00,176.79,1994,1564,1319,15814,10617,246,24415,0,6.84683334374498,278.699118037448,274.516547016176,0,0.140640102186224
10030,2020-02-22 22:00:00,148.2,1956,1433,1051,11542,10622,244,24207,0,6.66339366128819,278.556364189783,274.763222912354,0,0.562593324801628
10031,2020-02-22 23:00:00,137.37,1779,1398,1343,9078,10632,247,23189,0,6.66339366128819,278.556364189783,274.763222912354,0,0.562593324801628
10032,2020-02-23 00:00:00,129.11,2033,1379,1458,7393,10620,244,22277,0,6.66339366128819,278.556364189783,274.763222912354,0,0.562593324801628
10033,2020-02-23 01:00:00,147.88,2110,1485,1458,9053,10613,253,20195,0,7.08356224043649,278.936109081897,275.485098872612,0,0.94834437932587
10034,2020-02-23 02:00:00,156.87,2147,1736,1448,9975,10631,254,19246,0,7.08356224043649,278.936109081897,275.485098872612,0,0.94834437932587
10035,2020-02-23 03:00:00,164.85,2145,1827,1459,9902,10612,258,16731,0,7.08356224043649,278.936109081897,275.485098872612,0,0.94834437932587
10036,2020-02-23 04:00:00,176.97,2159,1816,1462,10531,10616,287,14895,0,8.33046315631663,279.163762149905,276.056347035046,0,2.81547192211021
10037,2020-02-23 05:00:00,179.16,2154,1829,1455,10386,10613,211,13810,0,8.33046315631663,279.163762149905,276.056347035046,0,2.81547192211021
10038,2020-02-23 06:00:00,189.92,2154,1864,1453,10996,10612,205,12345,0,8.33046315631663,279.163762149905,276.056347035046,0,2.81547192211021
10039,2020-02-23 07:00:00,196.95,2160,1861,1535,12369,10615,346,13668,0,9.37233879641621,279.656639492689,276.697424726084,10.2658251755232,1.78896528257329
10040,2020-02-23 08:00:00,188.21,2180,1877,1687,12860,10625,313,16884,180,9.37233879641621,279.656639492689,276.697424726084,10.2658251755232,1.78896528257329
10041,2020-02-23 09:00:00,190.92,2180,1843,1692,14904,10621,264,18874,945,9.37233879641621,279.656639492689,276.697424726084,10.2658251755232,1.78896528257329
10042,2020-02-23 10:00:00,183.32,2176,1922,1666,15949,10625,262,21746,2280,9.6510774768358,279.961924637002,276.978164596694,48.8660623896384,3.01440417023801
10043,2020-02-23 11:00:00,153.77,2135,1714,1697,12768,10618,260,24631,4450,9.6510774768358,279.961924637002,276.978164596694,48.8660623896384,3.01440417023801
10044,2020-02-23 12:00:00,139.26,2156,1618,1690,11203,10621,269,24966,7280,9.6510774768358,279.961924637002,276.978164596694,48.8660623896384,3.01440417023801
10045,2020-02-23 13:00:00,131.84,2169,1624,1674,10256,10617,251,24946,8280,9.43768402113449,279.818251289658,276.744896691177,121.472950716129,0.645800083431749
10046,2020-02-23 14:00:00,134.44,2323,1702,1587,10471,10613,247,24597,7260,9.43768402113449,279.818251289658,276.744896691177,121.472950716129,0.645800083431749
10047,2020-02-23 15:00:00,147.95,2551,1836,1575,11985,10614,263,24349,4930,9.43768402113449,279.818251289658,276.744896691177,121.472950716129,0.645800083431749
10048,2020-02-23 16:00:00,176.48,3350,1736,1611,15162,10618,297,23159,2140,8.95013073374071,279.008132401528,275.651881029989,81.8035125378076,1.13476351078684
10049,2020-02-23 17:00:00,225.34,3494,1876,2019,22668,10631,287,21649,368,8.95013073374071,279.008132401528,275.651881029989,81.8035125378076,1.13476351078684
10050,2020-02-23 18:00:00,269.09,3494,1952,2439,30007,10631,299,18413,4,8.95013073374071,279.008132401528,275.651881029989,81.8035125378076,1.13476351078684
10051,2020-02-23 19:00:00,289.6,3491,2009,2395,32596,10619,334,15255,1,8.28697290244503,278.23412157264,274.676280141249,0,0.318821629173183
10052,2020-02-23 20:00:00,296.95,3496,1973,2335,32598,10612,268,13379,1,8.28697290244503,278.23412157264,274.676280141249,0,0.318821629173183
10053,2020-02-23 21:00:00,307.5,3497,1833,2343,32193,10613,255,10958,0,8.28697290244503,278.23412157264,274.676280141249,0,0.318821629173183
10054,2020-02-23 22:00:00,306.3,3495,1784,2362,27917,10610,255,8633,0,7.89523807438354,277.792888034538,274.210762053198,0,0.667795830754124
10055,2020-02-23 23:00:00,301.07,3492,1816,2082,24264,10632,207,6628,0,7.89523807438354,277.792888034538,274.210762053198,0,0.667795830754124
10056,2020-02-24 00:00:00,298.68,3499,1801,2228,21126,10637,160,5155,0,7.89523807438354,277.792888034538,274.210762053198,0,0.667795830754124
10057,2020-02-24 01:00:00,298.93,3505,1789,2327,21247,10625,161,5400,0,7.89535672248775,277.772186353138,274.549739272407,0,0.413452284673955
10058,2020-02-24 02:00:00,280.74,3499,1781,2165,19672,10636,192,6938,0,7.89535672248775,277.772186353138,274.549739272407,0,0.413452284673955
10059,2020-02-24 03:00:00,261.59,3500,1776,1713,17393,10631,210,7325,0,7.89535672248775,277.772186353138,274.549739272407,0,0.413452284673955
10060,2020-02-24 04:00:00,225.15,3519,1763,1521,14330,10622,245,10342,0,7.49045661878938,277.509982636266,274.230556925726,0,0.962741887545024
10061,2020-02-24 05:00:00,200.73,3521,1751,1612,13411,10621,246,14703,0,7.49045661878938,277.509982636266,274.230556925726,0,0.962741887545024
10062,2020-02-24 06:00:00,191.21,3453,1679,1779,14083,10614,257,18914,0,7.49045661878938,277.509982636266,274.230556925726,0,0.962741887545024
10063,2020-02-24 07:00:00,215.44,3739,1704,2337,18922,10623,249,21012,0,7.24522085685387,277.777342162198,274.011695855752,30.8441612388447,0.436801659368564
10064,2020-02-24 08:00:00,237.16,4423,1806,2725,23832,10606,308,21830,76,7.24522085685387,277.777342162198,274.011695855752,30.8441612388447,0.436801659368564
10065,2020-02-24 09:00:00,235.96,4776,1814,2689,24577,10616,308,22689,328,7.24522085685387,277.777342162198,274.011695855752,30.8441612388447,0.436801659368564
10066,2020-02-24 10:00:00,242.11,4730,1895,2660,26085,10622,359,21976,883,7.71124495368686,278.386109365912,273.868685954045,129.621740280584,1.01246270552784
10067,2020-02-24 11:00:00,249.24,4741,1792,3110,26431,10611,362,21012,1388,7.71124495368686,278.386109365912,273.868685954045,129.621740280584,1.01246270552784
10068,2020-02-24 12:00:00,253.54,4661,1746,3071,27724,10619,304,20467,1876,7.71124495368686,278.386109365912,273.868685954045,129.621740280584,1.01246270552784
10069,2020-02-24 13:00:00,254.21,4649,1825,3081,27847,10625,239,19810,2350,8.05052962558047,278.302631154095,273.451736669843,278.312876973475,0.70774236351689
10070,2020-02-24 14:00:00,255.61,4801,1843,3084,28002,10620,193,19596,2180,8.05052962558047,278.302631154095,273.451736669843,278.312876973475,0.70774236351689
10071,2020-02-24 15:00:00,251.27,5078,1835,2891,27276,10623,257,20051,1873,8.05052962558047,278.302631154095,273.451736669843,278.312876973475,0.70774236351689
10072,2020-02-24 16:00:00,241.25,5938,1816,2571,25405,10621,198,20857,1018,7.85158187289859,277.343277144135,272.862758871701,178.691776648722,1.35894604034157
10073,2020-02-24 17:00:00,255.67,6115,1813,2931,27785,10626,284,20719,264,7.85158187289859,277.343277144135,272.862758871701,178.691776648722,1.35894604034157
10074,2020-02-24 18:00:00,262.19,6104,1873,3009,29966,10620,308,21258,1,7.85158187289859,277.343277144135,272.862758871701,178.691776648722,1.35894604034157
10075,2020-02-24 19:00:00,263.62,6107,1873,3068,30221,10621,312,21209,0,8.22211775834699,276.933376201232,272.623819223465,0,0.546057474175547
10076,2020-02-24 20:00:00,252.55,6116,2068,2846,27023,10613,303,20716,0,8.22211775834699,276.933376201232,272.623819223465,0,0.546057474175547
10077,2020-02-24 21:00:00,230.43,6099,1828,2173,22282,10608,248,20436,0,8.22211775834699,276.933376201232,272.623819223465,0,0.546057474175547
10078,2020-02-24 22:00:00,205.71,6112,1747,1752,17218,10619,248,19865,0,8.79122508378828,276.800884939869,272.501360555097,0,1.06666233372831
10079,2020-02-24 23:00:00,169.51,5949,1767,793,12419,10617,245,19282,0,8.79122508378828,276.800884939869,272.501360555097,0,1.06666233372831
10080,2020-02-25 00:00:00,147.71,5276,1748,483,9526,10612,243,18269,0,8.79122508378828,276.800884939869,272.501360555097,0,1.06666233372831
10081,2020-02-25 01:00:00,154.25,4785,1757,483,10336,10625,290,17957,0,8.6124663338607,276.960246510063,273.026332343748,0,0.414669811056874
10082,2020-02-25 02:00:00,152.79,4825,1627,482,10259,10624,248,18224,0,8.6124663338607,276.960246510063,273.026332343748,0,0.414669811056874
10083,2020-02-25 03:00:00,148.66,4737,1613,479,9653,10593,254,18110,0,8.6124663338607,276.960246510063,273.026332343748,0,0.414669811056874
10084,2020-02-25 04:00:00,150.79,4814,1618,483,9694,10550,253,17616,0,8.79646393171554,276.935266243853,272.831308952575,0,0.792738027503907
10085,2020-02-25 05:00:00,158.27,4741,1646,552,10630,10511,248,17706,0,8.79646393171554,276.935266243853,272.831308952575,0,0.792738027503907
10086,2020-02-25 06:00:00,178.32,4255,1694,1209,12326,10485,243,17683,0,8.79646393171554,276.935266243853,272.831308952575,0,0.792738027503907
10087,2020-02-25 07:00:00,243.43,4774,1776,2505,21558,10472,252,17155,53,9.28633821241323,277.551790348867,272.869422469724,41.9846876312593,0.334746242427979
10088,2020-02-25 08:00:00,268.81,5486,1868,2746,28636,10476,399,16925,1322,9.28633821241323,277.551790348867,272.869422469724,41.9846876312593,0.334746242427979
10089,2020-02-25 09:00:00,259.26,5864,1894,2765,27989,10480,420,16992,3580,9.28633821241323,277.551790348867,272.869422469724,41.9846876312593,0.334746242427979
10090,2020-02-25 10:00:00,251.91,6055,1851,2753,27876,10487,307,17238,5390,9.33634869950739,278.420148746317,272.713166562527,163.971052465854,0.686065643867508
10091,2020-02-25 11:00:00,247.59,5967,1813,2769,26906,10466,290,16462,6750,9.33634869950739,278.420148746317,272.713166562527,163.971052465854,0.686065643867508
10092,2020-02-25 12:00:00,249.35,5978,1893,2858,27206,10468,281,16167,6970,9.33634869950739,278.420148746317,272.713166562527,163.971052465854,0.686065643867508
10093,2020-02-25 13:00:00,259,5986,1920,3243,27140,10475,438,14903,6420,9.04572519011327,278.494149854166,272.481458287874,342.193103383844,0.307011965192103
10094,2020-02-25 14:00:00,274.13,6019,1905,3264,28844,10471,397,13202,5310,9.04572519011327,278.494149854166,272.481458287874,342.193103383844,0.307011965192103
10095,2020-02-25 15:00:00,291.78,6034,1884,3049,31649,10487,402,11838,3700,9.04572519011327,278.494149854166,272.481458287874,342.193103383844,0.307011965192103
10096,2020-02-25 16:00:00,304.21,6038,1853,2957,35082,10476,396,12451,2009,7.88061986176549,277.464492995323,272.25925713144,218.297301703253,0.638097591096446
10097,2020-02-25 17:00:00,318.09,6035,1864,3194,36840,10480,378,11905,503,7.88061986176549,277.464492995323,272.25925713144,218.297301703253,0.638097591096446
10098,2020-02-25 18:00:00,326.49,6047,1897,3436,39211,10489,442,12091,5,7.88061986176549,277.464492995323,272.25925713144,218.297301703253,0.638097591096446
10099,2020-02-25 19:00:00,329.32,6045,1899,3305,39977,10478,436,11628,0,7.39398898335691,277.060093848239,272.406193952263,0,0.312739560607499
10100,2020-02-25 20:00:00,322.62,6045,1878,3251,38951,10484,355,12495,0,7.39398898335691,277.060093848239,272.406193952263,0,0.312739560607499
10101,2020-02-25 21:00:00,309.53,6050,1745,3314,34434,10486,250,13078,0,7.39398898335691,277.060093848239,272.406193952263,0,0.312739560607499
10102,2020-02-25 22:00:00,277.65,6058,1601,3310,25968,10482,247,14756,0,7.34532645687151,276.977378845686,273.122478882327,0,1.04639799774835
10103,2020-02-25 23:00:00,223.06,6086,1531,2020,17336,10485,256,16411,0,7.34532645687151,276.977378845686,273.122478882327,0,1.04639799774835
10104,2020-02-26 00:00:00,177.71,6037,1355,1195,11740,10480,210,17480,0,7.34532645687151,276.977378845686,273.122478882327,0,1.04639799774835
10105,2020-02-26 01:00:00,170.65,6086,1207,1284,10548,10474,209,17761,0,7.52891611936915,277.252887206616,274.122375309526,0,1.01347407782699
10106,2020-02-26 02:00:00,168.96,6067,1167,1375,10145,10479,220,17887,0,7.52891611936915,277.252887206616,274.122375309526,0,1.01347407782699
10107,2020-02-26 03:00:00,168.49,6105,1176,1677,9663,10484,230,18329,0,7.52891611936915,277.252887206616,274.122375309526,0,1.01347407782699
10108,2020-02-26 04:00:00,168.95,6100,1173,1352,10252,10476,258,18149,0,7.8849176100619,276.987781666226,273.807603507354,0,2.22003540492984
10109,2020-02-26 05:00:00,171.56,6077,1164,1540,10455,10501,232,18425,0,7.8849176100619,276.987781666226,273.807603507354,0,2.22003540492984
10110,2020-02-26 06:00:00,177,6091,1292,1123,12348,10494,230,18680,0,7.8849176100619,276.987781666226,273.807603507354,0,2.22003540492984
10111,2020-02-26 07:00:00,226.55,6103,1612,2247,19974,10485,233,19196,74,8.32013056704338,277.210460419929,273.424719397787,30.1267771977666,0.926579305529297
10112,2020-02-26 08:00:00,244.8,6106,1829,2269,26060,10517,253,19349,1720,8.32013056704338,277.210460419929,273.424719397787,30.1267771977666,0.926579305529297
10113,2020-02-26 09:00:00,237.94,6083,1790,2246,26543,10538,260,19800,4210,8.32013056704338,277.210460419929,273.424719397787,30.1267771977666,0.926579305529297
10114,2020-02-26 10:00:00,233.56,6040,1539,2603,26841,10575,303,20509,6890,9.5144027095915,278.239481844143,273.040134690907,145.298626683787,1.41857944208884
10115,2020-02-26 11:00:00,225.67,6037,1471,2643,25506,10591,300,20817,8040,9.5144027095915,278.239481844143,273.040134690907,145.298626683787,1.41857944208884
10116,2020-02-26 12:00:00,220.34,6027,1356,2601,24354,10628,260,20678,8560,9.5144027095915,278.239481844143,273.040134690907,145.298626683787,1.41857944208884
10117,2020-02-26 13:00:00,215.38,6033,1242,2629,23255,10625,245,20683,9140,9.71383282646509,278.839971795011,272.814054838977,353.571191631277,0.2166309728108
10118,2020-02-26 14:00:00,212.02,6073,1193,2624,21497,10613,248,20185,8360,9.71383282646509,278.839971795011,272.814054838977,353.571191631277,0.2166309728108
10119,2020-02-26 15:00:00,225.64,6048,1158,2680,22998,10617,254,19270,6540,9.71383282646509,278.839971795011,272.814054838977,353.571191631277,0.2166309728108
10120,2020-02-26 16:00:00,254.46,6090,1175,2644,28101,10612,352,18463,3740,8.12835864819986,278.029261115179,272.621680706762,233.379923885955,0.399248925072081
10121,2020-02-26 17:00:00,286.21,6084,1689,2563,35929,10623,401,17975,876,8.12835864819986,278.029261115179,272.621680706762,233.379923885955,0.399248925072081
10122,2020-02-26 18:00:00,298.72,6114,1854,2462,39516,10624,483,17574,15,8.12835864819986,278.029261115179,272.621680706762,233.379923885955,0.399248925072081
10123,2020-02-26 19:00:00,305.14,6107,2014,2645,40868,10632,403,16774,2,7.35132540887239,277.605232396996,272.777766754589,0,0.15569989315118
10124,2020-02-26 20:00:00,298.46,6100,1998,2344,39128,10628,275,16755,2,7.35132540887239,277.605232396996,272.777766754589,0,0.15569989315118
10125,2020-02-26 21:00:00,298.69,5988,1734,2295,37635,10620,248,15862,0,7.35132540887239,277.605232396996,272.777766754589,0,0.15569989315118
10126,2020-02-26 22:00:00,279.25,6031,1521,1475,31325,10610,266,14877,0,7.21366114700192,277.626332356119,273.247699198363,0,0.321229281651107
10127,2020-02-26 23:00:00,261.49,5046,1298,934,25775,10614,265,13623,0,7.21366114700192,277.626332356119,273.247699198363,0,0.321229281651107
10128,2020-02-27 00:00:00,247.2,4577,1070,552,22146,10621,250,12662,0,7.21366114700192,277.626332356119,273.247699198363,0,0.321229281651107
10129,2020-02-27 01:00:00,258.49,4561,1216,484,23499,10616,273,11316,0,7.31016978427297,277.820751571551,274.550363007117,0,0.27300228380583
10130,2020-02-27 02:00:00,262.28,4567,1005,482,23303,10621,245,10496,0,7.31016978427297,277.820751571551,274.550363007117,0,0.27300228380583
10131,2020-02-27 03:00:00,263.65,4574,1262,481,23722,10619,265,10387,0,7.31016978427297,277.820751571551,274.550363007117,0,0.27300228380583
10132,2020-02-27 04:00:00,254.69,4575,1050,483,22091,10614,253,10887,0,7.84556874489166,277.99111924569,275.254634393345,0,1.15687125401473
10133,2020-02-27 05:00:00,256.59,4575,1051,555,22936,10620,253,11462,0,7.84556874489166,277.99111924569,275.254634393345,0,1.15687125401473
10134,2020-02-27 06:00:00,264.04,4578,1408,921,25594,10612,249,12787,0,7.84556874489166,277.99111924569,275.254634393345,0,1.15687125401473
10135,2020-02-27 07:00:00,291.27,4586,1690,1157,34186,10577,246,13625,4,8.97463477464089,278.603579535922,276.221884177048,18.8168495372375,1.28251949077062
10136,2020-02-27 08:00:00,307.63,4579,1687,1430,39917,10497,259,13491,665,8.97463477464089,278.603579535922,276.221884177048,18.8168495372375,1.28251949077062
10137,2020-02-27 09:00:00,304.11,4581,1419,1442,40465,10089,271,13921,2350,8.97463477464089,278.603579535922,276.221884177048,18.8168495372375,1.28251949077062
10138,2020-02-27 10:00:00,294.07,4558,1434,1500,40512,9605,326,14185,5840,9.96737150023751,279.297125768973,277.206349662994,56.4306500526274,2.87458241519148
10139,2020-02-27 11:00:00,270.81,4526,1339,1347,38679,9602,262,17247,8190,9.96737150023751,279.297125768973,277.206349662994,56.4306500526274,2.87458241519148
10140,2020-02-27 12:00:00,241.18,4560,1188,1468,34120,9577,242,21467,10220,9.96737150023751,279.297125768973,277.206349662994,56.4306500526274,2.87458241519148
10141,2020-02-27 13:00:00,232.5,4553,1058,1947,32110,9489,244,23153,11060,9.92989323313682,279.94884563267,278.080711871861,94.5121847314542,1.59149919206106
10142,2020-02-27 14:00:00,222.17,4580,1044,1721,29779,9489,182,24016,10470,9.92989323313682,279.94884563267,278.080711871861,94.5121847314542,1.59149919206106
10143,2020-02-27 15:00:00,221.74,4566,1020,1848,27499,9491,188,23366,8450,9.92989323313682,279.94884563267,278.080711871861,94.5121847314542,1.59149919206106
10144,2020-02-27 16:00:00,244.23,4594,1082,1834,30419,9477,240,21853,5220,9.32221509130359,280.332482874275,278.725436854523,61.6553042382425,2.75364662978531
10145,2020-02-27 17:00:00,282.02,4628,1244,1977,37439,9480,433,20529,1459,9.32221509130359,280.332482874275,278.725436854523,61.6553042382425,2.75364662978531
10146,2020-02-27 18:00:00,303.9,4625,1383,1973,41698,9485,509,18700,21,9.32221509130359,280.332482874275,278.725436854523,61.6553042382425,2.75364662978531
10147,2020-02-27 19:00:00,309.96,4598,1797,1979,43913,9494,477,18025,9,9.79467097518013,280.547283291586,278.982269067979,0,0.626360371088871
10148,2020-02-27 20:00:00,302.66,4604,1757,1981,40827,9491,347,17926,0,9.79467097518013,280.547283291586,278.982269067979,0,0.626360371088871
10149,2020-02-27 21:00:00,292.26,4608,1620,1947,36181,9486,298,17503,1,9.79467097518013,280.547283291586,278.982269067979,0,0.626360371088871
10150,2020-02-27 22:00:00,277.48,4602,1361,1972,29644,9497,307,16568,0,10.7240045307567,280.564795129056,279.014884195637,0,1.79002015273384
10151,2020-02-27 23:00:00,255.85,3756,1329,1462,23601,9486,329,15433,0,10.7240045307567,280.564795129056,279.014884195637,0,1.79002015273384
10152,2020-02-28 00:00:00,234.9,3292,1155,1083,19477,9497,307,15044,0,10.7240045307567,280.564795129056,279.014884195637,0,1.79002015273384
10153,2020-02-28 01:00:00,243.18,3297,1070,1081,20107,9497,339,14074,0,11.5549533531471,280.239056132911,278.205025083656,0,1.60069092103587
10154,2020-02-28 02:00:00,247.37,3270,1057,1081,20059,9493,301,13093,0,11.5549533531471,280.239056132911,278.205025083656,0,1.60069092103587
10155,2020-02-28 03:00:00,249.94,3280,1031,1079,19855,9501,299,12376,0,11.5549533531471,280.239056132911,278.205025083656,0,1.60069092103587
10156,2020-02-28 04:00:00,253.94,3311,1047,1082,19849,9482,307,11611,0,12.6830827188434,279.543043531721,276.870459515487,0,3.34383171957732
10157,2020-02-28 05:00:00,253.68,3277,1095,1142,20625,9490,310,12513,0,12.6830827188434,279.543043531721,276.870459515487,0,3.34383171957732
10158,2020-02-28 06:00:00,262.88,3279,1330,1701,22426,9496,303,13363,0,12.6830827188434,279.543043531721,276.870459515487,0,3.34383171957732
10159,2020-02-28 07:00:00,282.87,3271,1460,1683,30639,9490,316,15662,10,12.7482851114278,278.688530678801,275.406364395556,19.9920942951956,1.90859938310544
10160,2020-02-28 08:00:00,284.6,3269,1736,1976,35839,9474,309,19278,249,12.7482851114278,278.688530678801,275.406364395556,19.9920942951956,1.90859938310544
10161,2020-02-28 09:00:00,268.81,3266,1741,1983,34295,9484,320,22102,582,12.7482851114278,278.688530678801,275.406364395556,19.9920942951956,1.90859938310544
10162,2020-02-28 10:00:00,263.2,3068,1586,1906,34595,9484,318,23566,1098,13.6458216522905,278.521049343797,274.011977214551,107.114321338848,3.67655148339954
10163,2020-02-28 11:00:00,259.6,3011,1344,1974,33662,9492,322,23996,1316,13.6458216522905,278.521049343797,274.011977214551,107.114321338848,3.67655148339954
10164,2020-02-28 12:00:00,258.35,2986,1263,1975,33472,9505,326,24287,1300,13.6458216522905,278.521049343797,274.011977214551,107.114321338848,3.67655148339954
10165,2020-02-28 13:00:00,258.74,3144,1078,1976,33377,9508,300,24353,1110,13.8822715481936,278.241549579391,273.448267470469,261.785038448103,1.50020316848642
10166,2020-02-28 14:00:00,259.97,3183,1026,1971,32775,9495,297,23613,943,13.8822715481936,278.241549579391,273.448267470469,261.785038448103,1.50020316848642
10167,2020-02-28 15:00:00,258.13,3217,1022,1949,31693,9494,302,23207,824,13.8822715481936,278.241549579391,273.448267470469,261.785038448103,1.50020316848642
10168,2020-02-28 16:00:00,259.59,3208,1144,1974,31670,9478,327,23005,546,12.8670215939848,277.98768479225,273.53303844108,171.621604472964,2.68201042878957
10169,2020-02-28 17:00:00,271.52,3214,1264,1997,34156,9480,374,22197,128,12.8670215939848,277.98768479225,273.53303844108,171.621604472964,2.68201042878957
10170,2020-02-28 18:00:00,280.24,3212,1541,1985,35870,9476,445,21113,0,12.8670215939848,277.98768479225,273.53303844108,171.621604472964,2.68201042878957
10171,2020-02-28 19:00:00,278.55,3204,1803,1981,34887,9547,386,20382,0,13.3218834481975,278.024985895466,273.810768467827,0,0.889486691167504
10172,2020-02-28 20:00:00,270.13,3193,1640,1976,32336,9590,316,20550,0,13.3218834481975,278.024985895466,273.810768467827,0,0.889486691167504
10173,2020-02-28 21:00:00,247.6,3190,1285,1856,26162,9609,293,20835,0,13.3218834481975,278.024985895466,273.810768467827,0,0.889486691167504
10174,2020-02-28 22:00:00,212.76,3197,1101,1358,19371,9606,307,21131,0,13.0144115156603,278.075843640688,274.004479802019,0,1.56795559811617
10175,2020-02-28 23:00:00,179,3045,1167,1091,13977,9610,320,21325,0,13.0144115156603,278.075843640688,274.004479802019,0,1.56795559811617
10176,2020-02-29 00:00:00,145.94,2541,1111,1093,9467,9617,322,21955,0,13.0144115156603,278.075843640688,274.004479802019,0,1.56795559811617
10177,2020-02-29 01:00:00,147.38,2576,1006,1089,10025,9615,297,22867,0,12.1934735317594,278.412123850551,274.444908346197,0,0.574796554469341
10178,2020-02-29 02:00:00,131.87,2566,977,1080,8352,9607,301,23995,0,12.1934735317594,278.412123850551,274.444908346197,0,0.574796554469341
10179,2020-02-29 03:00:00,128.4,2622,949,1084,7862,9619,308,23988,0,12.1934735317594,278.412123850551,274.444908346197,0,0.574796554469341
10180,2020-02-29 04:00:00,131.12,2871,863,1088,8169,9609,299,24125,0,11.8222953806101,278.134459495084,274.120663382824,0,1.17129339702412
10181,2020-02-29 05:00:00,135.22,2828,795,1092,8473,9602,321,23600,0,11.8222953806101,278.134459495084,274.120663382824,0,1.17129339702412
10182,2020-02-29 06:00:00,146.03,2842,975,1091,9381,9593,321,22023,0,11.8222953806101,278.134459495084,274.120663382824,0,1.17129339702412
10183,2020-02-29 07:00:00,148.18,2693,1133,1094,10264,9580,320,23288,5,11.6026416154097,278.444756990167,274.202676123681,43.8958124109563,0.542382820831399
10184,2020-02-29 08:00:00,157.42,3095,1228,1095,11668,9585,313,23281,304,11.6026416154097,278.444756990167,274.202676123681,43.8958124109563,0.542382820831399
10185,2020-02-29 09:00:00,173.13,3285,1438,1098,14567,9592,332,22988,1566,11.6026416154097,278.444756990167,274.202676123681,43.8958124109563,0.542382820831399
10186,2020-02-29 10:00:00,160.9,3281,1733,1096,14091,9596,314,23601,4760,11.4089882314937,279.209514896556,274.335704587754,158.676560229227,1.12851360504448
10187,2020-02-29 11:00:00,147.79,3284,1733,1078,12592,9630,316,23015,7860,11.4089882314937,279.209514896556,274.335704587754,158.676560229227,1.12851360504448
10188,2020-02-29 12:00:00,139.74,3281,1500,1078,12053,9633,324,23795,10190,11.4089882314937,279.209514896556,274.335704587754,158.676560229227,1.12851360504448
10189,2020-02-29 13:00:00,129.2,2499,1129,1078,10640,9603,315,24722,10080,10.85331777985,279.321400546448,274.463264476704,326.001346849305,0.439394381740694
10190,2020-02-29 14:00:00,130,1881,1145,1082,10573,9595,322,24421,9000,10.85331777985,279.321400546448,274.463264476704,326.001346849305,0.439394381740694
10191,2020-02-29 15:00:00,134.33,2225,1169,1068,10781,9590,305,24541,6980,10.85331777985,279.321400546448,274.463264476704,326.001346849305,0.439394381740694
10192,2020-02-29 16:00:00,151.72,2233,1218,1132,12481,9595,307,24235,3890,9.30067560066675,278.435195991168,274.459652276438,213.527688167825,1.01850323707728
10193,2020-02-29 17:00:00,190.83,3106,1314,1611,17372,9594,310,24541,975,9.30067560066675,278.435195991168,274.459652276438,213.527688167825,1.01850323707728
10194,2020-02-29 18:00:00,210.53,3238,1442,1710,20526,9585,420,24417,20,9.30067560066675,278.435195991168,274.459652276438,213.527688167825,1.01850323707728
10195,2020-02-29 19:00:00,213.26,3253,1466,1760,21142,9595,356,24411,4,8.87750060875016,277.859674277754,274.350031651249,0,0.476351512093297
