UTC time,oil,wind,hydro,nat_gas,coal
2023-06-29 19:00,0.0,6.0,227.0,219.0,166.0
2023-06-29 20:00,0.0,8.0,283.0,222.0,142.0
2023-06-29 21:00,0.0,15.0,263.0,223.0,146.0
2023-06-29 22:00,0.0,14.0,171.0,222.0,147.0
2023-06-29 23:00,0.0,14.0,119.0,222.0,147.0
2023-06-30 00:00,0.0,17.0,87.0,223.0,145.0
2023-06-30 01:00,0.0,15.0,96.0,225.0,170.0
2023-06-30 02:00,0.0,16.0,82.0,225.0,194.0
2023-06-30 03:00,0.0,17.0,118.0,227.0,145.0
2023-06-30 04:00,0.0,14.0,124.0,204.0,147.0
2023-06-30 05:00,0.0,7.0,124.0,223.0,148.0
2023-06-30 06:00,0.0,3.0,135.0,222.0,145.0
2023-06-30 07:00,0.0,1.0,186.0,221.0,145.0
2023-06-30 08:00,0.0,0.0,178.0,220.0,144.0
2023-06-30 09:00,0.0,0.0,182.0,189.0,179.0
2023-06-30 10:00,0.0,0.0,132.0,189.0,239.0
2023-06-30 11:00,0.0,0.0,126.0,170.0,293.0
2023-06-30 12:00,0.0,0.0,94.0,169.0,282.0
2023-06-30 13:00,0.0,0.0,95.0,168.0,283.0
2023-06-30 14:00,0.0,0.0,116.0,168.0,281.0
2023-06-30 15:00,0.0,2.0,117.0,173.0,281.0
2023-06-30 16:00,0.0,5.0,117.0,212.0,281.0
2023-06-30 17:00,0.0,8.0,105.0,213.0,281.0
2023-06-30 18:00,0.0,11.0,116.0,215.0,282.0
2023-06-30 19:00,0.0,14.0,116.0,218.0,289.0
2023-06-30 20:00,0.0,10.0,148.0,220.0,288.0
2023-06-30 21:00,0.0,6.0,134.0,221.0,287.0
2023-06-30 22:00,0.0,3.0,68.0,199.0,289.0
2023-06-30 23:00,0.0,1.0,0.0,176.0,285.0
2023-07-01 00:00,0.0,1.0,0.0,196.0,281.0
2023-07-01 01:00,0.0,0.0,0.0,219.0,285.0
2023-07-01 02:00,0.0,0.0,0.0,219.0,286.0
2023-07-01 03:00,0.0,0.0,0.0,219.0,287.0
2023-07-01 04:00,0.0,0.0,0.0,202.0,287.0
2023-07-01 05:00,0.0,0.0,0.0,207.0,285.0
2023-07-01 06:00,0.0,0.0,18.0,170.0,279.0
2023-07-01 07:00,0.0,0.0,33.0,0.0,279.0
2023-07-01 08:00,0.0,0.0,49.0,0.0,277.0
2023-07-01 09:00,0.0,1.0,48.0,0.0,283.0
2023-07-01 10:00,0.0,1.0,64.0,0.0,279.0
2023-07-01 11:00,0.0,1.0,73.0,0.0,279.0
2023-07-01 12:00,0.0,2.0,65.0,0.0,280.0
2023-07-01 13:00,0.0,5.0,91.0,0.0,289.0
2023-07-01 14:00,0.0,9.0,84.0,0.0,288.0
2023-07-01 15:00,0.0,12.0,92.0,100.0,287.0
2023-07-01 16:00,0.0,13.0,87.0,200.0,291.0
2023-07-01 17:00,0.0,5.0,90.0,173.0,286.0
2023-07-01 18:00,0.0,0.0,88.0,214.0,287.0
2023-07-01 19:00,0.0,3.0,105.0,218.0,284.0
2023-07-01 20:00,0.0,1.0,139.0,190.0,293.0
2023-07-01 21:00,0.0,0.0,84.0,217.0,290.0
2023-07-01 22:00,0.0,0.0,31.0,60.0,286.0
2023-07-01 23:00,0.0,1.0,0.0,0.0,285.0
2023-07-02 00:00,0.0,0.0,0.0,0.0,290.0
2023-07-02 01:00,0.0,9.0,0.0,0.0,291.0
2023-07-02 02:00,0.0,28.0,0.0,0.0,289.0
2023-07-02 03:00,0.0,15.0,0.0,0.0,282.0
2023-07-02 04:00,0.0,7.0,0.0,0.0,279.0
2023-07-02 05:00,0.0,4.0,0.0,0.0,278.0
2023-07-02 06:00,0.0,3.0,17.0,0.0,274.0
2023-07-02 07:00,0.0,0.0,44.0,0.0,278.0
2023-07-02 08:00,0.0,0.0,52.0,0.0,278.0
2023-07-02 09:00,0.0,0.0,70.0,0.0,273.0
2023-07-02 10:00,0.0,0.0,88.0,0.0,268.0
2023-07-02 11:00,0.0,0.0,88.0,0.0,263.0
2023-07-02 12:00,0.0,0.0,95.0,0.0,265.0
2023-07-02 13:00,0.0,0.0,89.0,0.0,269.0
2023-07-02 14:00,0.0,0.0,87.0,0.0,267.0
2023-07-02 15:00,0.0,0.0,80.0,0.0,275.0
2023-07-02 16:00,0.0,0.0,120.0,0.0,269.0
2023-07-02 17:00,0.0,2.0,119.0,0.0,272.0
2023-07-02 18:00,0.0,13.0,169.0,0.0,264.0
2023-07-02 19:00,0.0,22.0,170.0,0.0,266.0
2023-07-02 20:00,0.0,18.0,127.0,0.0,276.0
2023-07-02 21:00,0.0,32.0,81.0,0.0,282.0
2023-07-02 22:00,0.0,35.0,43.0,95.0,278.0
2023-07-02 23:00,0.0,35.0,0.0,200.0,283.0
2023-07-03 00:00,0.0,36.0,0.0,171.0,282.0
2023-07-03 01:00,0.0,36.0,0.0,160.0,283.0
2023-07-03 02:00,0.0,36.0,0.0,160.0,281.0
2023-07-03 03:00,0.0,36.0,0.0,186.0,276.0
2023-07-03 04:00,0.0,36.0,0.0,178.0,284.0
2023-07-03 05:00,0.0,35.0,0.0,182.0,272.0
2023-07-03 06:00,0.0,35.0,31.0,200.0,275.0
2023-07-03 07:00,0.0,34.0,47.0,200.0,280.0
2023-07-03 08:00,0.0,28.0,78.0,168.0,282.0
2023-07-03 09:00,0.0,18.0,95.0,160.0,277.0
2023-07-03 10:00,0.0,12.0,117.0,160.0,275.0
2023-07-03 11:00,0.0,10.0,115.0,186.0,278.0
2023-07-03 12:00,0.0,10.0,109.0,200.0,278.0
2023-07-03 13:00,0.0,10.0,115.0,200.0,280.0
2023-07-03 14:00,0.0,11.0,115.0,173.0,282.0
2023-07-03 15:00,0.0,13.0,132.0,172.0,278.0
2023-07-03 16:00,0.0,11.0,139.0,172.0,275.0
2023-07-03 17:00,0.0,10.0,137.0,194.0,277.0
2023-07-03 18:00,0.0,11.0,143.0,215.0,277.0
2023-07-03 19:00,0.0,12.0,169.0,218.0,279.0
2023-07-03 20:00,0.0,11.0,170.0,219.0,276.0
2023-07-03 21:00,0.0,9.0,154.0,220.0,277.0
2023-07-03 22:00,0.0,4.0,59.0,200.0,278.0
2023-07-03 23:00,0.0,8.0,0.0,204.0,281.0
2023-07-04 00:00,0.0,14.0,0.0,200.0,282.0
2023-07-04 01:00,0.0,12.0,0.0,200.0,280.0
2023-07-04 02:00,0.0,14.0,0.0,200.0,281.0
2023-07-04 03:00,0.0,9.0,0.0,200.0,283.0
2023-07-04 04:00,0.0,8.0,0.0,221.0,281.0
2023-07-04 05:00,0.0,5.0,36.0,220.0,276.0
2023-07-04 06:00,0.0,2.0,35.0,219.0,276.0
2023-07-04 07:00,0.0,0.0,39.0,200.0,283.0
2023-07-04 08:00,0.0,0.0,75.0,217.0,273.0
2023-07-04 09:00,0.0,0.0,90.0,215.0,273.0
2023-07-04 10:00,0.0,0.0,98.0,214.0,273.0
2023-07-04 11:00,0.0,0.0,109.0,212.0,274.0
2023-07-04 12:00,0.0,0.0,151.0,211.0,275.0
2023-07-04 13:00,0.0,0.0,153.0,200.0,272.0
2023-07-04 14:00,0.0,0.0,158.0,201.0,271.0
2023-07-04 15:00,0.0,3.0,167.0,211.0,277.0
2023-07-04 16:00,0.0,9.0,160.0,212.0,277.0
2023-07-04 17:00,0.0,8.0,132.0,212.0,274.0
2023-07-04 18:00,0.0,7.0,173.0,212.0,269.0
2023-07-04 19:00,0.0,4.0,158.0,214.0,273.0
2023-07-04 20:00,0.0,4.0,192.0,216.0,275.0
2023-07-04 21:00,0.0,2.0,160.0,218.0,275.0
2023-07-04 22:00,,,,,
2023-07-04 23:00,,,,,
2023-07-05 00:00,,,,,
2023-07-05 01:00,,,,,
2023-07-05 02:00,,,,,
2023-07-05 03:00,,,,,
2023-07-05 04:00,,,,,
2023-07-05 05:00,,,,,
2023-07-05 06:00,,,,,
2023-07-05 07:00,,,,,
2023-07-05 08:00,,,,,
2023-07-05 09:00,,,,,
2023-07-05 10:00,,,,,
2023-07-05 11:00,,,,,
2023-07-05 12:00,,,,,
2023-07-05 13:00,,,,,
2023-07-05 14:00,,,,,
2023-07-05 15:00,,,,,
2023-07-05 16:00,,,,,
2023-07-05 17:00,,,,,
2023-07-05 18:00,,,,,
2023-07-05 19:00,,,,,
2023-07-05 20:00,,,,,
2023-07-05 21:00,,,,,
2023-07-05 22:00,0.0,35.0,135.0,179.0,139.0
2023-07-05 23:00,0.0,32.0,78.0,180.0,140.0
2023-07-06 00:00,0.0,34.0,32.0,193.0,138.0
2023-07-06 01:00,0.0,33.0,21.0,221.0,138.0
2023-07-06 02:00,0.0,33.0,21.0,222.0,139.0
2023-07-06 03:00,0.0,34.0,23.0,223.0,139.0
2023-07-06 04:00,0.0,33.0,35.0,222.0,140.0
2023-07-06 05:00,0.0,33.0,75.0,221.0,140.0
2023-07-06 06:00,0.0,33.0,74.0,208.0,139.0
2023-07-06 07:00,0.0,32.0,78.0,178.0,139.0
2023-07-06 08:00,0.0,25.0,95.0,176.0,139.0
2023-07-06 09:00,0.0,20.0,119.0,160.0,140.0
2023-07-06 10:00,0.0,16.0,136.0,160.0,140.0
2023-07-06 11:00,0.0,16.0,157.0,160.0,145.0
2023-07-06 12:00,0.0,13.0,114.0,160.0,198.0
2023-07-06 13:00,0.0,14.0,122.0,169.0,203.0
2023-07-06 14:00,0.0,12.0,100.0,211.0,204.0
2023-07-06 15:00,0.0,10.0,98.0,211.0,206.0
2023-07-06 16:00,0.0,11.0,111.0,212.0,204.0
2023-07-06 17:00,0.0,15.0,115.0,214.0,205.0
2023-07-06 18:00,0.0,15.0,122.0,216.0,204.0
2023-07-06 19:00,0.0,12.0,151.0,218.0,199.0
2023-07-06 20:00,0.0,13.0,149.0,219.0,201.0
2023-07-06 21:00,0.0,23.0,121.0,219.0,203.0
2023-07-06 22:00,0.0,34.0,78.0,220.0,204.0
2023-07-06 23:00,0.0,35.0,21.0,220.0,206.0
2023-07-07 00:00,0.0,35.0,0.0,222.0,208.0
2023-07-07 01:00,0.0,36.0,0.0,200.0,206.0
2023-07-07 02:00,0.0,35.0,0.0,200.0,206.0
2023-07-07 03:00,0.0,35.0,1.0,223.0,206.0
2023-07-07 04:00,0.0,34.0,29.0,222.0,207.0
2023-07-07 05:00,0.0,32.0,37.0,221.0,206.0
2023-07-07 06:00,0.0,33.0,33.0,220.0,206.0
2023-07-07 07:00,0.0,35.0,22.0,219.0,207.0
2023-07-07 08:00,0.0,34.0,34.0,200.0,229.0
2023-07-07 09:00,0.0,35.0,21.0,200.0,246.0
2023-07-07 10:00,0.0,35.0,21.0,183.0,298.0
2023-07-07 11:00,0.0,34.0,21.0,160.0,322.0
2023-07-07 12:00,0.0,32.0,21.0,160.0,324.0
2023-07-07 13:00,0.0,32.0,21.0,160.0,331.0
2023-07-07 14:00,0.0,27.0,21.0,171.0,338.0
2023-07-07 15:00,0.0,23.0,21.0,171.0,341.0
2023-07-07 16:00,0.0,13.0,21.0,182.0,328.0
2023-07-07 17:00,0.0,13.0,22.0,214.0,323.0
2023-07-07 18:00,0.0,25.0,112.0,216.0,204.0
2023-07-07 19:00,0.0,34.0,104.0,218.0,204.0
2023-07-07 20:00,0.0,35.0,115.0,220.0,202.0
2023-07-07 21:00,0.0,36.0,97.0,221.0,199.0
2023-07-07 22:00,,,,,
2023-07-07 23:00,,,,,
2023-07-08 00:00,,,,,
2023-07-08 01:00,,,,,
2023-07-08 02:00,,,,,
2023-07-08 03:00,,,,,
2023-07-08 04:00,,,,,
2023-07-08 05:00,,,,,
2023-07-08 06:00,,,,,
2023-07-08 07:00,,,,,
2023-07-08 08:00,,,,,
2023-07-08 09:00,,,,,
2023-07-08 10:00,,,,,
2023-07-08 11:00,,,,,
2023-07-08 12:00,,,,,
2023-07-08 13:00,,,,,
2023-07-08 14:00,,,,,
2023-07-08 15:00,,,,,
2023-07-08 16:00,,,,,
2023-07-08 17:00,,,,,
2023-07-08 18:00,,,,,
2023-07-08 19:00,,,,,
2023-07-08 20:00,,,,,
2023-07-08 21:00,,,,,
2023-07-08 22:00,0.0,36.0,59.0,10.0,207.0
2023-07-08 23:00,0.0,36.0,21.0,0.0,203.0
2023-07-09 00:00,0.0,36.0,0.0,0.0,199.0
2023-07-09 01:00,0.0,36.0,0.0,0.0,202.0
2023-07-09 02:00,0.0,35.0,0.0,0.0,204.0
2023-07-09 03:00,0.0,35.0,0.0,0.0,205.0
2023-07-09 04:00,0.0,34.0,19.0,0.0,201.0
2023-07-09 05:00,0.0,32.0,16.0,0.0,202.0
2023-07-09 06:00,0.0,30.0,16.0,0.0,204.0
2023-07-09 07:00,0.0,34.0,28.0,0.0,206.0
2023-07-09 08:00,0.0,34.0,59.0,0.0,207.0
2023-07-09 09:00,0.0,33.0,78.0,0.0,206.0
2023-07-09 10:00,0.0,28.0,86.0,0.0,201.0
2023-07-09 11:00,0.0,30.0,83.0,0.0,203.0
2023-07-09 12:00,0.0,32.0,83.0,0.0,205.0
2023-07-09 13:00,0.0,34.0,58.0,0.0,206.0
2023-07-09 14:00,0.0,34.0,60.0,0.0,203.0
2023-07-09 15:00,0.0,31.0,99.0,100.0,203.0
2023-07-09 16:00,0.0,29.0,102.0,200.0,204.0
2023-07-09 17:00,0.0,29.0,105.0,213.0,204.0
2023-07-09 18:00,0.0,21.0,169.0,215.0,202.0
2023-07-09 19:00,0.0,31.0,170.0,217.0,203.0
2023-07-09 20:00,0.0,33.0,168.0,219.0,206.0
2023-07-09 21:00,0.0,35.0,89.0,220.0,206.0
2023-07-09 22:00,0.0,36.0,68.0,205.0,210.0
2023-07-09 23:00,0.0,36.0,21.0,200.0,210.0
2023-07-10 00:00,0.0,36.0,0.0,200.0,208.0
2023-07-10 01:00,0.0,35.0,0.0,200.0,206.0
2023-07-10 02:00,0.0,35.0,0.0,200.0,207.0
2023-07-10 03:00,0.0,33.0,0.0,200.0,208.0
2023-07-10 04:00,0.0,34.0,23.0,222.0,209.0
2023-07-10 05:00,0.0,33.0,17.0,220.0,211.0
2023-07-10 06:00,0.0,29.0,17.0,219.0,207.0
2023-07-10 07:00,0.0,27.0,17.0,218.0,205.0
2023-07-10 08:00,0.0,21.0,36.0,200.0,205.0
2023-07-10 09:00,0.0,14.0,57.0,200.0,211.0
2023-07-10 10:00,0.0,15.0,60.0,200.0,205.0
2023-07-10 11:00,0.0,9.0,93.0,200.0,201.0
2023-07-10 12:00,0.0,9.0,88.0,200.0,202.0
2023-07-10 13:00,0.0,14.0,87.0,210.0,201.0
2023-07-10 14:00,0.0,9.0,94.0,210.0,208.0
2023-07-10 15:00,0.0,10.0,89.0,210.0,209.0
2023-07-10 16:00,0.0,13.0,120.0,211.0,211.0
2023-07-10 17:00,0.0,15.0,124.0,212.0,209.0
2023-07-10 18:00,0.0,22.0,116.0,214.0,209.0
2023-07-10 19:00,0.0,24.0,169.0,216.0,212.0
2023-07-10 20:00,0.0,28.0,169.0,204.0,213.0
2023-07-10 21:00,0.0,26.0,116.0,220.0,211.0
2023-07-10 22:00,0.0,30.0,75.0,220.0,211.0
2023-07-10 23:00,0.0,29.0,15.0,221.0,212.0
2023-07-11 00:00,0.0,32.0,0.0,200.0,212.0
2023-07-11 01:00,0.0,32.0,0.0,160.0,208.0
2023-07-11 02:00,0.0,30.0,0.0,175.0,211.0
2023-07-11 03:00,0.0,28.0,0.0,215.0,214.0
2023-07-11 04:00,0.0,31.0,16.0,222.0,218.0
2023-07-11 05:00,0.0,32.0,16.0,221.0,213.0
2023-07-11 06:00,0.0,23.0,16.0,220.0,208.0
2023-07-11 07:00,0.0,15.0,23.0,218.0,205.0
2023-07-11 08:00,0.0,8.0,64.0,216.0,209.0
2023-07-11 09:00,0.0,3.0,83.0,200.0,204.0
2023-07-11 10:00,0.0,1.0,83.0,200.0,204.0
2023-07-11 11:00,0.0,1.0,102.0,200.0,205.0
2023-07-11 12:00,0.0,1.0,105.0,203.0,207.0
2023-07-11 13:00,0.0,2.0,125.0,211.0,205.0
2023-07-11 14:00,0.0,5.0,132.0,210.0,207.0
2023-07-11 15:00,0.0,7.0,131.0,210.0,204.0
2023-07-11 16:00,0.0,9.0,132.0,211.0,203.0
2023-07-11 17:00,0.0,8.0,132.0,212.0,204.0
2023-07-11 18:00,0.0,8.0,177.0,214.0,209.0
2023-07-11 19:00,0.0,9.0,177.0,216.0,212.0
2023-07-11 20:00,0.0,7.0,193.0,218.0,207.0
2023-07-11 21:00,0.0,4.0,151.0,216.0,202.0
2023-07-11 22:00,0.0,4.0,109.0,220.0,205.0
2023-07-11 23:00,0.0,4.0,21.0,221.0,202.0
2023-07-12 00:00,0.0,3.0,0.0,200.0,208.0
2023-07-12 01:00,0.0,4.0,0.0,200.0,209.0
2023-07-12 02:00,0.0,3.0,0.0,200.0,208.0
2023-07-12 03:00,0.0,3.0,1.0,220.0,205.0
2023-07-12 04:00,0.0,4.0,38.0,222.0,205.0
2023-07-12 05:00,0.0,3.0,37.0,221.0,207.0
2023-07-12 06:00,0.0,0.0,38.0,220.0,195.0
2023-07-12 07:00,0.0,0.0,58.0,218.0,201.0
2023-07-12 08:00,0.0,0.0,72.0,200.0,205.0
2023-07-12 09:00,0.0,0.0,88.0,208.0,203.0
2023-07-12 10:00,0.0,0.0,92.0,213.0,203.0
2023-07-12 11:00,0.0,0.0,130.0,212.0,201.0
2023-07-12 12:00,0.0,0.0,159.0,210.0,203.0
2023-07-12 13:00,0.0,0.0,109.0,209.0,199.0
2023-07-12 14:00,0.0,0.0,180.0,209.0,202.0
2023-07-12 15:00,0.0,2.0,161.0,208.0,199.0
2023-07-12 16:00,0.0,4.0,153.0,209.0,203.0
2023-07-12 17:00,0.0,4.0,161.0,211.0,201.0
2023-07-12 18:00,0.0,4.0,213.0,213.0,198.0
2023-07-12 19:00,0.0,3.0,226.0,216.0,202.0
2023-07-12 20:00,0.0,2.0,191.0,218.0,202.0
2023-07-12 21:00,0.0,2.0,133.0,219.0,203.0
2023-07-12 22:00,0.0,1.0,133.0,201.0,197.0
2023-07-12 23:00,0.0,0.0,60.0,200.0,203.0
2023-07-13 00:00,0.0,0.0,0.0,200.0,203.0
2023-07-13 01:00,0.0,0.0,0.0,200.0,203.0
2023-07-13 02:00,0.0,0.0,0.0,200.0,200.0
2023-07-13 03:00,0.0,0.0,1.0,200.0,204.0
2023-07-13 04:00,0.0,0.0,37.0,221.0,206.0
2023-07-13 05:00,0.0,1.0,61.0,220.0,203.0
2023-07-13 06:00,0.0,0.0,46.0,219.0,202.0
2023-07-13 07:00,0.0,0.0,57.0,202.0,198.0
2023-07-13 08:00,0.0,0.0,87.0,200.0,203.0
2023-07-13 09:00,0.0,0.0,112.0,200.0,204.0
2023-07-13 10:00,0.0,0.0,129.0,200.0,203.0
2023-07-13 11:00,0.0,0.0,154.0,206.0,200.0
2023-07-13 12:00,0.0,0.0,180.0,210.0,199.0
2023-07-13 13:00,0.0,1.0,191.0,208.0,199.0
2023-07-13 14:00,0.0,2.0,218.0,208.0,207.0
2023-07-13 15:00,0.0,4.0,204.0,208.0,206.0
2023-07-13 16:00,0.0,6.0,205.0,209.0,212.0
2023-07-13 17:00,0.0,4.0,205.0,210.0,213.0
2023-07-13 18:00,0.0,3.0,233.0,212.0,213.0
2023-07-13 19:00,0.0,2.0,229.0,215.0,214.0
2023-07-13 20:00,0.0,0.0,236.0,217.0,215.0
2023-07-13 21:00,0.0,0.0,202.0,217.0,214.0
2023-07-13 22:00,0.0,0.0,146.0,217.0,218.0
2023-07-13 23:00,0.0,0.0,75.0,219.0,212.0
2023-07-14 00:00,0.0,0.0,21.0,220.0,215.0
2023-07-14 01:00,0.0,0.0,0.0,200.0,213.0
2023-07-14 02:00,0.0,0.0,0.0,200.0,211.0
2023-07-14 03:00,0.0,1.0,8.0,218.0,213.0
2023-07-14 04:00,0.0,12.0,41.0,222.0,219.0
2023-07-14 05:00,0.0,24.0,60.0,221.0,213.0
2023-07-14 06:00,0.0,34.0,62.0,219.0,210.0
2023-07-14 07:00,0.0,33.0,58.0,217.0,203.0
2023-07-14 08:00,0.0,32.0,94.0,206.0,201.0
2023-07-14 09:00,0.0,25.0,144.0,201.0,201.0
2023-07-14 10:00,0.0,11.0,183.0,201.0,195.0
2023-07-14 11:00,0.0,8.0,209.0,201.0,196.0
2023-07-14 12:00,0.0,7.0,211.0,201.0,204.0
2023-07-14 13:00,0.0,8.0,210.0,201.0,200.0
2023-07-14 14:00,0.0,6.0,214.0,208.0,201.0
2023-07-14 15:00,0.0,2.0,232.0,208.0,195.0
2023-07-14 16:00,0.0,1.0,232.0,209.0,203.0
2023-07-14 17:00,0.0,1.0,206.0,211.0,205.0
2023-07-14 18:00,0.0,4.0,224.0,212.0,205.0
2023-07-14 19:00,0.0,22.0,251.0,213.0,199.0
2023-07-14 20:00,0.0,27.0,239.0,215.0,198.0
2023-07-14 21:00,0.0,32.0,202.0,200.0,198.0
2023-07-14 22:00,0.0,30.0,142.0,150.0,200.0
2023-07-14 23:00,0.0,27.0,60.0,150.0,208.0
2023-07-15 00:00,0.0,30.0,0.0,150.0,209.0
2023-07-15 01:00,0.0,27.0,1.0,150.0,208.0
2023-07-15 02:00,0.0,17.0,39.0,150.0,206.0
2023-07-15 03:00,0.0,12.0,39.0,150.0,205.0
2023-07-15 04:00,0.0,9.0,47.0,150.0,207.0
2023-07-15 05:00,0.0,2.0,60.0,150.0,206.0
2023-07-15 06:00,0.0,0.0,53.0,150.0,202.0
2023-07-15 07:00,0.0,0.0,60.0,150.0,204.0
2023-07-15 08:00,0.0,0.0,107.0,150.0,205.0
2023-07-15 09:00,0.0,1.0,145.0,150.0,201.0
2023-07-15 10:00,0.0,1.0,184.0,150.0,200.0
2023-07-15 11:00,0.0,0.0,188.0,150.0,204.0
2023-07-15 12:00,0.0,2.0,233.0,150.0,204.0
2023-07-15 13:00,0.0,5.0,235.0,150.0,195.0
2023-07-15 14:00,0.0,3.0,246.0,150.0,194.0
2023-07-15 15:00,0.0,3.0,240.0,150.0,199.0
2023-07-15 16:00,0.0,4.0,226.0,172.0,200.0
2023-07-15 17:00,0.0,5.0,225.0,205.0,200.0
2023-07-15 18:00,0.0,8.0,228.0,195.0,192.0
2023-07-15 19:00,0.0,6.0,228.0,214.0,172.0
2023-07-15 20:00,0.0,5.0,269.0,215.0,144.0
2023-07-15 21:00,0.0,4.0,264.0,160.0,143.0
2023-07-15 22:00,0.0,5.0,253.0,0.0,140.0
2023-07-15 23:00,0.0,4.0,185.0,0.0,140.0
2023-07-16 00:00,0.0,3.0,116.0,0.0,146.0
2023-07-16 01:00,0.0,2.0,96.0,0.0,137.0
2023-07-16 02:00,0.0,2.0,97.0,0.0,137.0
2023-07-16 03:00,0.0,1.0,96.0,0.0,142.0
2023-07-16 04:00,0.0,0.0,97.0,0.0,142.0
2023-07-16 05:00,0.0,0.0,127.0,0.0,146.0
2023-07-16 06:00,0.0,0.0,134.0,0.0,133.0
2023-07-16 07:00,0.0,0.0,187.0,0.0,144.0
2023-07-16 08:00,0.0,1.0,255.0,0.0,143.0
2023-07-16 09:00,0.0,2.0,288.0,0.0,142.0
2023-07-16 10:00,0.0,1.0,300.0,0.0,142.0
2023-07-16 11:00,0.0,2.0,316.0,0.0,147.0
2023-07-16 12:00,0.0,4.0,315.0,0.0,148.0
2023-07-16 13:00,0.0,8.0,326.0,0.0,146.0
2023-07-16 14:00,0.0,7.0,328.0,0.0,146.0
2023-07-16 15:00,0.0,8.0,331.0,0.0,145.0
2023-07-16 16:00,0.0,6.0,329.0,0.0,148.0
2023-07-16 17:00,0.0,8.0,329.0,0.0,146.0
2023-07-16 18:00,0.0,10.0,329.0,0.0,146.0
2023-07-16 19:00,0.0,11.0,335.0,0.0,147.0
2023-07-16 20:00,0.0,7.0,335.0,0.0,148.0
2023-07-16 21:00,0.0,4.0,315.0,0.0,148.0
2023-07-16 22:00,0.0,1.0,279.0,100.0,145.0
2023-07-16 23:00,0.0,0.0,191.0,200.0,147.0
2023-07-17 00:00,0.0,0.0,124.0,217.0,149.0
2023-07-17 01:00,0.0,0.0,96.0,219.0,148.0
2023-07-17 02:00,0.0,0.0,92.0,221.0,147.0
2023-07-17 03:00,0.0,1.0,109.0,221.0,148.0
2023-07-17 04:00,0.0,0.0,168.0,221.0,148.0
2023-07-17 05:00,0.0,0.0,168.0,220.0,146.0
2023-07-17 06:00,0.0,0.0,174.0,219.0,147.0
2023-07-17 07:00,0.0,0.0,214.0,210.0,147.0
2023-07-17 08:00,0.0,0.0,223.0,214.0,150.0
2023-07-17 09:00,0.0,0.0,256.0,213.0,148.0
2023-07-17 10:00,0.0,0.0,275.0,211.0,146.0
2023-07-17 11:00,0.0,0.0,322.0,209.0,148.0
2023-07-17 12:00,0.0,0.0,319.0,208.0,149.0
2023-07-17 13:00,0.0,1.0,328.0,207.0,147.0
2023-07-17 14:00,0.0,3.0,328.0,207.0,148.0
2023-07-17 15:00,0.0,5.0,330.0,208.0,147.0
2023-07-17 16:00,0.0,7.0,329.0,208.0,149.0
2023-07-17 17:00,0.0,9.0,326.0,210.0,148.0
2023-07-17 18:00,0.0,7.0,308.0,212.0,149.0
2023-07-17 19:00,0.0,5.0,302.0,214.0,150.0
2023-07-17 20:00,0.0,2.0,326.0,215.0,152.0
2023-07-17 21:00,0.0,1.0,283.0,217.0,154.0
2023-07-17 22:00,0.0,0.0,242.0,217.0,150.0
2023-07-17 23:00,0.0,0.0,172.0,219.0,154.0
2023-07-18 00:00,0.0,0.0,123.0,205.0,154.0
2023-07-18 01:00,0.0,0.0,104.0,200.0,154.0
2023-07-18 02:00,0.0,0.0,88.0,200.0,150.0
2023-07-18 03:00,0.0,0.0,105.0,200.0,156.0
2023-07-18 04:00,0.0,1.0,114.0,220.0,155.0
2023-07-18 05:00,0.0,8.0,155.0,218.0,154.0
2023-07-18 06:00,0.0,10.0,147.0,216.0,152.0
2023-07-18 07:00,0.0,12.0,183.0,214.0,151.0
2023-07-18 08:00,0.0,11.0,219.0,200.0,146.0
2023-07-18 09:00,0.0,13.0,202.0,200.0,145.0
2023-07-18 10:00,0.0,17.0,240.0,200.0,139.0
2023-07-18 11:00,0.0,16.0,287.0,200.0,141.0
2023-07-18 12:00,0.0,22.0,287.0,200.0,148.0
2023-07-18 13:00,0.0,25.0,302.0,200.0,142.0
2023-07-18 14:00,0.0,18.0,306.0,206.0,143.0
2023-07-18 15:00,0.0,16.0,311.0,206.0,144.0
2023-07-18 16:00,0.0,21.0,305.0,209.0,144.0
2023-07-18 17:00,0.0,19.0,286.0,211.0,146.0
2023-07-18 18:00,0.0,17.0,277.0,212.0,146.0
2023-07-18 19:00,0.0,18.0,280.0,213.0,148.0
2023-07-18 20:00,0.0,27.0,291.0,215.0,147.0
2023-07-18 21:00,0.0,30.0,263.0,217.0,147.0
2023-07-18 22:00,0.0,35.0,189.0,217.0,148.0
2023-07-18 23:00,0.0,36.0,100.0,200.0,150.0
2023-07-19 00:00,0.0,34.0,45.0,200.0,155.0
2023-07-19 01:00,0.0,33.0,25.0,196.0,158.0
2023-07-19 02:00,0.0,33.0,25.0,184.0,155.0
2023-07-19 03:00,0.0,33.0,49.0,200.0,157.0
2023-07-19 04:00,0.0,21.0,54.0,198.0,157.0
2023-07-19 05:00,0.0,10.0,81.0,218.0,155.0
2023-07-19 06:00,0.0,13.0,80.0,217.0,151.0
2023-07-19 07:00,0.0,8.0,74.0,215.0,153.0
2023-07-19 08:00,0.0,6.0,79.0,213.0,150.0
2023-07-19 09:00,0.0,1.0,91.0,183.0,150.0
2023-07-19 10:00,0.0,0.0,131.0,170.0,147.0
2023-07-19 11:00,0.0,1.0,153.0,178.0,147.0
2023-07-19 12:00,0.0,8.0,157.0,207.0,152.0
