UTC time,coal,nat_gas,oil,hydro,wind
2023-04-06 22:00:00,296.0,224.0,146.0,301.0,34.0
2023-04-06 23:00:00,295.0,224.0,146.0,201.0,34.0
2023-04-07 00:00:00,297.0,224.0,146.0,125.0,34.0
2023-04-07 01:00:00,296.0,224.0,146.0,112.0,34.0
2023-04-07 02:00:00,298.0,208.0,146.0,115.0,34.0
2023-04-07 03:00:00,300.0,207.0,146.0,119.0,33.0
2023-04-07 04:00:00,304.0,207.0,146.0,116.0,33.0
2023-04-07 05:00:00,296.0,205.0,147.0,141.0,22.0
2023-04-07 06:00:00,287.0,212.0,147.0,159.0,9.0
2023-04-07 07:00:00,285.0,176.0,146.0,199.0,9.0
2023-04-07 08:00:00,288.0,185.0,147.0,172.0,8.0
2023-04-07 09:00:00,287.0,206.0,147.0,146.0,7.0
2023-04-07 10:00:00,290.0,214.0,147.0,124.0,3.0
2023-04-07 11:00:00,293.0,213.0,147.0,120.0,1.0
2023-04-07 12:00:00,323.0,174.0,147.0,114.0,0.0
2023-04-07 13:00:00,345.0,215.0,147.0,55.0,0.0
2023-04-07 14:00:00,356.0,203.0,147.0,73.0,0.0
2023-04-07 15:00:00,359.0,214.0,147.0,87.0,4.0
2023-04-07 16:00:00,366.0,211.0,147.0,150.0,7.0
2023-04-07 17:00:00,351.0,215.0,147.0,172.0,2.0
2023-04-07 18:00:00,348.0,219.0,147.0,192.0,5.0
2023-04-07 19:00:00,348.0,219.0,147.0,185.0,6.0
2023-04-07 20:00:00,356.0,218.0,146.0,250.0,3.0
2023-04-07 21:00:00,356.0,214.0,146.0,282.0,2.0
2023-04-07 22:00:00,353.0,228.0,26.0,303.0,2.0
2023-04-07 23:00:00,358.0,231.0,0.0,243.0,1.0
2023-04-08 00:00:00,358.0,214.0,0.0,172.0,2.0
2023-04-08 01:00:00,353.0,195.0,0.0,159.0,2.0
2023-04-08 02:00:00,358.0,195.0,0.0,155.0,3.0
2023-04-08 03:00:00,360.0,195.0,0.0,133.0,1.0
2023-04-08 04:00:00,358.0,215.0,0.0,125.0,0.0
2023-04-08 05:00:00,356.0,208.0,0.0,118.0,0.0
2023-04-08 06:00:00,355.0,180.0,0.0,164.0,0.0
2023-04-08 07:00:00,357.0,185.0,0.0,200.0,0.0
2023-04-08 08:00:00,359.0,188.0,0.0,208.0,1.0
2023-04-08 09:00:00,356.0,168.0,0.0,198.0,5.0
2023-04-08 10:00:00,358.0,183.0,0.0,188.0,10.0
2023-04-08 11:00:00,361.0,177.0,0.0,187.0,10.0
2023-04-08 12:00:00,363.0,192.0,0.0,187.0,11.0
2023-04-08 13:00:00,361.0,176.0,0.0,210.0,12.0
2023-04-08 14:00:00,364.0,201.0,0.0,211.0,7.0
2023-04-08 15:00:00,368.0,181.0,0.0,252.0,5.0
2023-04-08 16:00:00,362.0,207.0,0.0,270.0,4.0
2023-04-08 17:00:00,361.0,206.0,0.0,290.0,4.0
2023-04-08 18:00:00,364.0,214.0,0.0,301.0,2.0
2023-04-08 19:00:00,360.0,186.0,0.0,309.0,0.0
2023-04-08 20:00:00,353.0,212.0,0.0,347.0,1.0
2023-04-08 21:00:00,355.0,219.0,0.0,361.0,1.0
2023-04-08 22:00:00,361.0,219.0,0.0,235.0,0.0
2023-04-08 23:00:00,359.0,199.0,0.0,165.0,0.0
2023-04-09 00:00:00,355.0,182.0,0.0,123.0,0.0
2023-04-09 01:00:00,344.0,195.0,0.0,102.0,0.0
2023-04-09 02:00:00,348.0,195.0,0.0,79.0,0.0
2023-04-09 03:00:00,346.0,200.0,0.0,54.0,0.0
2023-04-09 04:00:00,349.0,202.0,0.0,31.0,0.0
2023-04-09 05:00:00,354.0,200.0,0.0,62.0,0.0
2023-04-09 06:00:00,354.0,216.0,0.0,120.0,0.0
2023-04-09 07:00:00,371.0,200.0,0.0,227.0,0.0
2023-04-09 08:00:00,397.0,207.0,0.0,245.0,0.0
2023-04-09 09:00:00,401.0,217.0,0.0,275.0,0.0
2023-04-09 10:00:00,400.0,217.0,0.0,296.0,0.0
2023-04-09 11:00:00,398.0,202.0,0.0,320.0,0.0
2023-04-09 12:00:00,399.0,211.0,0.0,325.0,0.0
2023-04-09 13:00:00,401.0,189.0,0.0,325.0,0.0
2023-04-09 14:00:00,406.0,215.0,0.0,307.0,0.0
2023-04-09 15:00:00,406.0,206.0,0.0,308.0,0.0
2023-04-09 16:00:00,407.0,201.0,0.0,327.0,0.0
2023-04-09 17:00:00,408.0,191.0,0.0,327.0,0.0
2023-04-09 18:00:00,391.0,211.0,0.0,344.0,3.0
2023-04-09 19:00:00,366.0,216.0,0.0,344.0,2.0
2023-04-09 20:00:00,367.0,219.0,0.0,323.0,2.0
2023-04-09 21:00:00,364.0,174.0,0.0,329.0,2.0
2023-04-09 22:00:00,364.0,195.0,0.0,208.0,0.0
2023-04-09 23:00:00,364.0,195.0,0.0,115.0,2.0
2023-04-10 00:00:00,366.0,195.0,0.0,68.0,2.0
2023-04-10 01:00:00,364.0,195.0,0.0,52.0,6.0
2023-04-10 02:00:00,363.0,195.0,0.0,55.0,8.0
2023-04-10 03:00:00,351.0,195.0,0.0,54.0,8.0
2023-04-10 04:00:00,351.0,195.0,0.0,71.0,12.0
2023-04-10 05:00:00,351.0,199.0,0.0,87.0,21.0
2023-04-10 06:00:00,342.0,188.0,0.0,138.0,23.0
2023-04-10 07:00:00,343.0,192.0,0.0,147.0,25.0
2023-04-10 08:00:00,347.0,185.0,0.0,140.0,25.0
2023-04-10 09:00:00,350.0,208.0,0.0,142.0,20.0
2023-04-10 10:00:00,348.0,203.0,0.0,168.0,14.0
2023-04-10 11:00:00,348.0,183.0,0.0,184.0,16.0
2023-04-10 12:00:00,350.0,183.0,0.0,190.0,4.0
2023-04-10 13:00:00,350.0,173.0,0.0,210.0,7.0
2023-04-10 14:00:00,350.0,198.0,0.0,209.0,7.0
2023-04-10 15:00:00,353.0,197.0,0.0,225.0,13.0
2023-04-10 16:00:00,356.0,213.0,0.0,258.0,2.0
2023-04-10 17:00:00,356.0,190.0,0.0,290.0,1.0
2023-04-10 18:00:00,354.0,204.0,0.0,289.0,0.0
2023-04-10 19:00:00,356.0,193.0,0.0,273.0,1.0
2023-04-10 20:00:00,351.0,207.0,0.0,327.0,12.0
2023-04-10 21:00:00,344.0,210.0,0.0,328.0,27.0
2023-04-10 22:00:00,342.0,195.0,0.0,189.0,35.0
2023-04-10 23:00:00,343.0,195.0,0.0,89.0,36.0
2023-04-11 00:00:00,344.0,180.0,0.0,37.0,36.0
2023-04-11 01:00:00,347.0,160.0,0.0,35.0,36.0
2023-04-11 02:00:00,348.0,160.0,0.0,35.0,35.0
2023-04-11 03:00:00,347.0,160.0,0.0,22.0,35.0
2023-04-11 04:00:00,345.0,195.0,0.0,17.0,35.0
2023-04-11 05:00:00,346.0,186.0,0.0,39.0,35.0
2023-04-11 06:00:00,346.0,174.0,0.0,66.0,35.0
2023-04-11 07:00:00,343.0,200.0,0.0,60.0,36.0
2023-04-11 08:00:00,339.0,190.0,0.0,60.0,36.0
2023-04-11 09:00:00,332.0,208.0,0.0,70.0,36.0
2023-04-11 10:00:00,335.0,192.0,0.0,98.0,36.0
2023-04-11 11:00:00,340.0,194.0,0.0,97.0,36.0
2023-04-11 12:00:00,342.0,173.0,0.0,97.0,36.0
2023-04-11 13:00:00,342.0,184.0,0.0,80.0,36.0
2023-04-11 14:00:00,348.0,204.0,0.0,85.0,36.0
2023-04-11 15:00:00,358.0,167.0,0.0,138.0,34.0
2023-04-11 16:00:00,366.0,173.0,0.0,154.0,33.0
2023-04-11 17:00:00,367.0,208.0,0.0,153.0,32.0
2023-04-11 18:00:00,365.0,216.0,0.0,164.0,34.0
2023-04-11 19:00:00,364.0,187.0,0.0,174.0,34.0
2023-04-11 20:00:00,362.0,211.0,0.0,246.0,34.0
2023-04-11 21:00:00,360.0,180.0,0.0,263.0,34.0
2023-04-11 22:00:00,361.0,186.0,0.0,147.0,33.0
2023-04-11 23:00:00,333.0,179.0,0.0,92.0,34.0
2023-04-12 00:00:00,340.0,195.0,0.0,18.0,34.0
2023-04-12 01:00:00,344.0,180.0,0.0,0.0,34.0
2023-04-12 02:00:00,342.0,160.0,0.0,0.0,34.0
2023-04-12 03:00:00,342.0,160.0,0.0,0.0,34.0
2023-04-12 04:00:00,342.0,185.0,0.0,0.0,34.0
2023-04-12 05:00:00,345.0,182.0,0.0,0.0,34.0
2023-04-12 06:00:00,344.0,172.0,0.0,21.0,34.0
2023-04-12 07:00:00,341.0,189.0,0.0,43.0,34.0
2023-04-12 08:00:00,344.0,206.0,0.0,45.0,34.0
2023-04-12 09:00:00,343.0,173.0,0.0,45.0,32.0
2023-04-12 10:00:00,342.0,194.0,0.0,45.0,29.0
2023-04-12 11:00:00,343.0,197.0,0.0,45.0,30.0
2023-04-12 12:00:00,344.0,171.0,0.0,29.0,32.0
2023-04-12 13:00:00,346.0,192.0,0.0,0.0,33.0
2023-04-12 14:00:00,343.0,204.0,0.0,0.0,33.0
2023-04-12 15:00:00,349.0,196.0,0.0,36.0,33.0
2023-04-12 16:00:00,353.0,171.0,0.0,132.0,31.0
2023-04-12 17:00:00,351.0,174.0,0.0,154.0,28.0
2023-04-12 18:00:00,347.0,206.0,0.0,174.0,16.0
2023-04-12 19:00:00,349.0,204.0,0.0,170.0,6.0
2023-04-12 20:00:00,351.0,215.0,0.0,233.0,5.0
2023-04-12 21:00:00,346.0,190.0,0.0,262.0,8.0
2023-04-12 22:00:00,344.0,219.0,0.0,203.0,7.0
2023-04-12 23:00:00,351.0,195.0,0.0,66.0,14.0
2023-04-13 00:00:00,345.0,195.0,0.0,26.0,12.0
2023-04-13 01:00:00,348.0,195.0,0.0,0.0,16.0
2023-04-13 02:00:00,345.0,195.0,0.0,0.0,17.0
2023-04-13 03:00:00,347.0,213.0,0.0,31.0,7.0
2023-04-13 04:00:00,350.0,215.0,0.0,38.0,3.0
2023-04-13 05:00:00,349.0,187.0,0.0,21.0,2.0
2023-04-13 06:00:00,346.0,173.0,0.0,41.0,0.0
2023-04-13 07:00:00,341.0,171.0,0.0,26.0,0.0
2023-04-13 08:00:00,339.0,183.0,0.0,0.0,2.0
2023-04-13 09:00:00,337.0,181.0,0.0,0.0,7.0
2023-04-13 10:00:00,337.0,176.0,0.0,0.0,10.0
2023-04-13 11:00:00,338.0,174.0,0.0,0.0,11.0
2023-04-13 12:00:00,339.0,172.0,0.0,0.0,12.0
2023-04-13 13:00:00,347.0,171.0,0.0,0.0,16.0
2023-04-13 14:00:00,330.0,189.0,0.0,0.0,18.0
2023-04-13 15:00:00,335.0,197.0,0.0,21.0,18.0
2023-04-13 16:00:00,337.0,202.0,0.0,65.0,19.0
2023-04-13 17:00:00,337.0,201.0,0.0,92.0,18.0
2023-04-13 18:00:00,328.0,219.0,0.0,130.0,14.0
2023-04-13 19:00:00,331.0,197.0,0.0,119.0,14.0
2023-04-13 20:00:00,335.0,181.0,0.0,190.0,13.0
2023-04-13 21:00:00,337.0,187.0,0.0,184.0,4.0
2023-04-13 22:00:00,334.0,195.0,0.0,125.0,2.0
2023-04-13 23:00:00,333.0,195.0,0.0,43.0,2.0
2023-04-14 00:00:00,329.0,195.0,0.0,0.0,3.0
2023-04-14 01:00:00,329.0,195.0,0.0,0.0,3.0
2023-04-14 02:00:00,331.0,195.0,0.0,0.0,3.0
2023-04-14 03:00:00,330.0,206.0,0.0,0.0,3.0
2023-04-14 04:00:00,329.0,206.0,0.0,0.0,3.0
2023-04-14 05:00:00,325.0,187.0,0.0,0.0,3.0
2023-04-14 06:00:00,327.0,189.0,0.0,0.0,3.0
2023-04-14 07:00:00,327.0,189.0,0.0,21.0,9.0
2023-04-14 08:00:00,330.0,191.0,0.0,55.0,4.0
2023-04-14 09:00:00,330.0,191.0,0.0,63.0,0.0
2023-04-14 10:00:00,331.0,193.0,0.0,48.0,25.0
2023-04-14 11:00:00,329.0,216.0,0.0,64.0,14.0
2023-04-14 12:00:00,290.0,174.0,0.0,118.0,0.0
2023-04-14 13:00:00,272.0,171.0,0.0,100.0,0.0
2023-04-14 14:00:00,272.0,177.0,0.0,64.0,1.0
2023-04-14 15:00:00,270.0,200.0,0.0,59.0,0.0
2023-04-14 16:00:00,273.0,204.0,0.0,116.0,0.0
2023-04-14 17:00:00,273.0,180.0,0.0,162.0,0.0
2023-04-14 18:00:00,273.0,181.0,0.0,194.0,2.0
2023-04-14 19:00:00,274.0,172.0,0.0,175.0,0.0
2023-04-14 20:00:00,275.0,181.0,0.0,233.0,0.0
2023-04-14 21:00:00,278.0,181.0,0.0,233.0,2.0
2023-04-14 22:00:00,276.0,195.0,0.0,163.0,1.0
2023-04-14 23:00:00,279.0,183.0,0.0,94.0,0.0
2023-04-15 00:00:00,281.0,183.0,0.0,39.0,0.0
2023-04-15 01:00:00,274.0,195.0,0.0,26.0,0.0
2023-04-15 02:00:00,275.0,195.0,0.0,26.0,0.0
2023-04-15 03:00:00,273.0,195.0,0.0,0.0,0.0
2023-04-15 04:00:00,274.0,191.0,0.0,0.0,0.0
2023-04-15 05:00:00,275.0,175.0,0.0,1.0,1.0
2023-04-15 06:00:00,273.0,184.0,0.0,24.0,2.0
2023-04-15 07:00:00,272.0,192.0,0.0,54.0,0.0
2023-04-15 08:00:00,272.0,188.0,0.0,69.0,0.0
2023-04-15 09:00:00,273.0,217.0,0.0,82.0,0.0
2023-04-15 10:00:00,271.0,206.0,0.0,119.0,0.0
2023-04-15 11:00:00,274.0,200.0,0.0,120.0,2.0
2023-04-15 12:00:00,273.0,188.0,0.0,119.0,2.0
2023-04-15 13:00:00,274.0,206.0,0.0,119.0,1.0
2023-04-15 14:00:00,274.0,193.0,0.0,136.0,3.0
2023-04-15 15:00:00,273.0,219.0,0.0,148.0,5.0
2023-04-15 16:00:00,274.0,214.0,0.0,186.0,4.0
2023-04-15 17:00:00,274.0,217.0,0.0,229.0,5.0
2023-04-15 18:00:00,273.0,216.0,0.0,264.0,6.0
2023-04-15 19:00:00,277.0,175.0,0.0,257.0,8.0
2023-04-15 20:00:00,279.0,210.0,0.0,245.0,4.0
2023-04-15 21:00:00,277.0,191.0,0.0,246.0,2.0
2023-04-15 22:00:00,276.0,226.0,0.0,134.0,4.0
2023-04-15 23:00:00,279.0,228.0,0.0,60.0,3.0
2023-04-16 00:00:00,277.0,220.0,0.0,26.0,1.0
2023-04-16 01:00:00,275.0,204.0,0.0,0.0,2.0
2023-04-16 02:00:00,271.0,228.0,0.0,0.0,3.0
2023-04-16 03:00:00,273.0,193.0,0.0,0.0,0.0
2023-04-16 04:00:00,274.0,206.0,0.0,0.0,0.0
2023-04-16 05:00:00,272.0,184.0,0.0,0.0,0.0
2023-04-16 06:00:00,273.0,214.0,0.0,34.0,0.0
2023-04-16 07:00:00,272.0,173.0,0.0,138.0,0.0
2023-04-16 08:00:00,273.0,179.0,0.0,119.0,0.0
2023-04-16 09:00:00,272.0,206.0,0.0,100.0,1.0
2023-04-16 10:00:00,271.0,213.0,0.0,153.0,2.0
2023-04-16 11:00:00,272.0,194.0,0.0,181.0,5.0
2023-04-16 12:00:00,273.0,190.0,0.0,184.0,6.0
2023-04-16 13:00:00,271.0,190.0,0.0,156.0,10.0
2023-04-16 14:00:00,272.0,205.0,0.0,116.0,6.0
2023-04-16 15:00:00,277.0,211.0,0.0,117.0,3.0
2023-04-16 16:00:00,282.0,197.0,0.0,164.0,2.0
2023-04-16 17:00:00,275.0,169.0,0.0,184.0,1.0
2023-04-16 18:00:00,274.0,188.0,0.0,184.0,2.0
2023-04-16 19:00:00,274.0,173.0,0.0,186.0,1.0
2023-04-16 20:00:00,273.0,203.0,0.0,173.0,1.0
2023-04-16 21:00:00,269.0,221.0,0.0,151.0,2.0
2023-04-16 22:00:00,167.0,211.0,0.0,278.0,2.0
2023-04-16 23:00:00,152.0,215.0,0.0,227.0,0.0
2023-04-17 00:00:00,150.0,195.0,0.0,214.0,0.0
2023-04-17 01:00:00,147.0,195.0,0.0,198.0,1.0
2023-04-17 02:00:00,149.0,195.0,0.0,171.0,2.0
2023-04-17 03:00:00,195.0,182.0,0.0,134.0,1.0
2023-04-17 04:00:00,199.0,198.0,0.0,136.0,0.0
2023-04-17 05:00:00,191.0,168.0,0.0,136.0,0.0
2023-04-17 06:00:00,185.0,185.0,0.0,136.0,0.0
2023-04-17 07:00:00,192.0,206.0,0.0,157.0,0.0
2023-04-17 08:00:00,199.0,198.0,0.0,197.0,0.0
2023-04-17 09:00:00,218.0,166.0,0.0,187.0,0.0
2023-04-17 10:00:00,224.0,165.0,0.0,199.0,5.0
2023-04-17 11:00:00,223.0,181.0,0.0,165.0,11.0
2023-04-17 12:00:00,218.0,166.0,0.0,222.0,1.0
2023-04-17 13:00:00,219.0,193.0,0.0,175.0,3.0
2023-04-17 14:00:00,219.0,200.0,0.0,175.0,5.0
2023-04-17 15:00:00,221.0,211.0,0.0,218.0,1.0
2023-04-17 16:00:00,220.0,210.0,0.0,290.0,0.0
2023-04-17 17:00:00,221.0,184.0,0.0,320.0,0.0
2023-04-17 18:00:00,223.0,210.0,0.0,306.0,2.0
2023-04-17 19:00:00,223.0,201.0,0.0,321.0,1.0
2023-04-17 20:00:00,224.0,227.0,0.0,335.0,0.0
2023-04-17 21:00:00,222.0,225.0,0.0,333.0,0.0
2023-04-17 22:00:00,208.0,228.0,0.0,280.0,0.0
2023-04-17 23:00:00,204.0,228.0,0.0,185.0,0.0
2023-04-18 00:00:00,206.0,228.0,0.0,126.0,0.0
2023-04-18 01:00:00,206.0,229.0,0.0,119.0,0.0
2023-04-18 02:00:00,200.0,210.0,0.0,122.0,0.0
2023-04-18 03:00:00,195.0,209.0,0.0,111.0,0.0
2023-04-18 04:00:00,196.0,209.0,0.0,134.0,0.0
2023-04-18 05:00:00,203.0,199.0,0.0,144.0,1.0
2023-04-18 06:00:00,213.0,186.0,0.0,199.0,0.0
2023-04-18 07:00:00,214.0,172.0,0.0,230.0,1.0
2023-04-18 08:00:00,214.0,173.0,0.0,218.0,2.0
2023-04-18 09:00:00,212.0,184.0,0.0,211.0,2.0
2023-04-18 10:00:00,211.0,178.0,0.0,229.0,0.0
2023-04-18 11:00:00,212.0,175.0,0.0,231.0,0.0
2023-04-18 12:00:00,213.0,172.0,0.0,226.0,0.0
2023-04-18 13:00:00,213.0,216.0,0.0,230.0,0.0
2023-04-18 14:00:00,212.0,193.0,0.0,271.0,0.0
2023-04-18 15:00:00,212.0,186.0,0.0,293.0,0.0
2023-04-18 16:00:00,213.0,207.0,0.0,298.0,0.0
2023-04-18 17:00:00,212.0,190.0,0.0,337.0,5.0
2023-04-18 18:00:00,205.0,210.0,0.0,336.0,10.0
2023-04-18 19:00:00,206.0,198.0,0.0,316.0,27.0
2023-04-18 20:00:00,211.0,187.0,0.0,376.0,33.0
2023-04-18 21:00:00,207.0,186.0,0.0,377.0,35.0
2023-04-18 22:00:00,207.0,195.0,0.0,268.0,32.0
2023-04-18 23:00:00,202.0,195.0,0.0,193.0,33.0
2023-04-19 00:00:00,200.0,195.0,0.0,159.0,34.0
2023-04-19 01:00:00,197.0,195.0,0.0,128.0,33.0
2023-04-19 02:00:00,199.0,195.0,0.0,123.0,28.0
2023-04-19 03:00:00,198.0,195.0,0.0,102.0,35.0
2023-04-19 04:00:00,200.0,195.0,0.0,128.0,36.0
2023-04-19 05:00:00,197.0,204.0,0.0,116.0,36.0
2023-04-19 06:00:00,201.0,188.0,0.0,148.0,35.0
2023-04-19 07:00:00,201.0,176.0,0.0,187.0,35.0
2023-04-19 08:00:00,201.0,180.0,0.0,188.0,34.0
2023-04-19 09:00:00,203.0,192.0,0.0,184.0,34.0
2023-04-19 10:00:00,199.0,208.0,0.0,164.0,32.0
2023-04-19 11:00:00,215.0,172.0,0.0,171.0,30.0
2023-04-19 12:00:00,233.0,172.0,0.0,143.0,32.0
2023-04-19 13:00:00,239.0,178.0,0.0,113.0,31.0
2023-04-19 14:00:00,246.0,214.0,0.0,129.0,14.0
2023-04-19 15:00:00,294.0,195.0,0.0,139.0,12.0
2023-04-19 16:00:00,330.0,178.0,0.0,175.0,14.0
2023-04-19 17:00:00,330.0,167.0,0.0,228.0,3.0
2023-04-19 18:00:00,326.0,210.0,0.0,229.0,3.0
2023-04-19 19:00:00,328.0,190.0,0.0,238.0,5.0
2023-04-19 20:00:00,329.0,210.0,0.0,270.0,8.0
2023-04-19 21:00:00,329.0,219.0,0.0,240.0,10.0
2023-04-19 22:00:00,326.0,214.0,0.0,134.0,13.0
2023-04-19 23:00:00,326.0,195.0,0.0,69.0,17.0
2023-04-20 00:00:00,326.0,185.0,0.0,17.0,23.0
2023-04-20 01:00:00,333.0,160.0,0.0,16.0,32.0
2023-04-20 02:00:00,332.0,195.0,0.0,0.0,33.0
2023-04-20 03:00:00,331.0,191.0,0.0,0.0,34.0
2023-04-20 04:00:00,330.0,199.0,0.0,0.0,35.0
2023-04-20 05:00:00,330.0,180.0,0.0,0.0,28.0
2023-04-20 06:00:00,328.0,198.0,0.0,0.0,21.0
2023-04-20 07:00:00,330.0,169.0,0.0,24.0,29.0
2023-04-20 08:00:00,328.0,204.0,0.0,0.0,31.0
2023-04-20 09:00:00,329.0,216.0,0.0,0.0,26.0
2023-04-20 10:00:00,334.0,218.0,0.0,0.0,33.0
2023-04-20 11:00:00,337.0,218.0,0.0,16.0,33.0
2023-04-20 12:00:00,344.0,212.0,0.0,6.0,32.0
2023-04-20 13:00:00,336.0,218.0,0.0,10.0,25.0
2023-04-20 14:00:00,354.0,187.0,0.0,39.0,13.0
2023-04-20 15:00:00,358.0,206.0,0.0,39.0,12.0
2023-04-20 16:00:00,310.0,207.0,0.0,136.0,6.0
2023-04-20 17:00:00,320.0,191.0,0.0,184.0,4.0
2023-04-20 18:00:00,317.0,189.0,0.0,227.0,9.0
2023-04-20 19:00:00,326.0,179.0,0.0,226.0,21.0
2023-04-20 20:00:00,321.0,220.0,0.0,263.0,17.0
2023-04-20 21:00:00,319.0,206.0,0.0,275.0,21.0
2023-04-20 22:00:00,323.0,195.0,0.0,183.0,25.0
2023-04-20 23:00:00,325.0,184.0,0.0,97.0,28.0
2023-04-21 00:00:00,321.0,187.0,0.0,0.0,27.0
2023-04-21 01:00:00,314.0,160.0,0.0,0.0,30.0
2023-04-21 02:00:00,310.0,160.0,0.0,21.0,34.0
2023-04-21 03:00:00,308.0,160.0,0.0,90.0,35.0
2023-04-21 04:00:00,303.0,214.0,0.0,100.0,35.0
2023-04-21 05:00:00,298.0,185.0,0.0,90.0,31.0
2023-04-21 06:00:00,309.0,181.0,0.0,92.0,27.0
2023-04-21 07:00:00,312.0,180.0,0.0,95.0,27.0
2023-04-21 08:00:00,313.0,171.0,0.0,95.0,25.0
2023-04-21 09:00:00,310.0,171.0,0.0,97.0,23.0
2023-04-21 10:00:00,310.0,171.0,0.0,90.0,23.0
2023-04-21 11:00:00,313.0,171.0,0.0,97.0,21.0
2023-04-21 12:00:00,311.0,171.0,0.0,52.0,13.0
2023-04-21 13:00:00,309.0,171.0,0.0,55.0,10.0
2023-04-21 14:00:00,311.0,171.0,0.0,60.0,12.0
2023-04-21 15:00:00,314.0,171.0,0.0,60.0,10.0
2023-04-21 16:00:00,316.0,176.0,0.0,84.0,9.0
2023-04-21 17:00:00,314.0,177.0,0.0,136.0,12.0
2023-04-21 18:00:00,313.0,178.0,0.0,180.0,7.0
2023-04-21 19:00:00,317.0,179.0,0.0,159.0,9.0
2023-04-21 20:00:00,314.0,180.0,0.0,205.0,8.0
2023-04-21 21:00:00,316.0,188.0,0.0,203.0,4.0
2023-04-21 22:00:00,313.0,175.0,0.0,117.0,8.0
2023-04-21 23:00:00,315.0,160.0,0.0,59.0,9.0
2023-04-22 00:00:00,314.0,160.0,0.0,17.0,1.0
2023-04-22 01:00:00,316.0,160.0,0.0,0.0,1.0
2023-04-22 02:00:00,312.0,160.0,0.0,0.0,1.0
2023-04-22 03:00:00,280.0,160.0,0.0,0.0,0.0
2023-04-22 04:00:00,282.0,185.0,0.0,0.0,0.0
2023-04-22 05:00:00,279.0,166.0,0.0,0.0,0.0
2023-04-22 06:00:00,280.0,166.0,0.0,39.0,0.0
2023-04-22 07:00:00,285.0,184.0,0.0,59.0,0.0
2023-04-22 08:00:00,304.0,184.0,0.0,70.0,0.0
2023-04-22 09:00:00,305.0,171.0,0.0,92.0,1.0
2023-04-22 10:00:00,304.0,171.0,0.0,100.0,3.0
2023-04-22 11:00:00,306.0,171.0,0.0,100.0,7.0
2023-04-22 12:00:00,307.0,171.0,0.0,99.0,2.0
2023-04-22 13:00:00,310.0,171.0,0.0,99.0,1.0
2023-04-22 14:00:00,309.0,171.0,0.0,99.0,0.0
2023-04-22 15:00:00,308.0,171.0,0.0,99.0,2.0
2023-04-22 16:00:00,307.0,171.0,0.0,99.0,4.0
2023-04-22 17:00:00,304.0,177.0,0.0,149.0,2.0
2023-04-22 18:00:00,304.0,179.0,0.0,170.0,2.0
2023-04-22 19:00:00,308.0,180.0,0.0,170.0,5.0
2023-04-22 20:00:00,308.0,192.0,0.0,171.0,1.0
2023-04-22 21:00:00,304.0,213.0,0.0,150.0,0.0
2023-04-22 22:00:00,305.0,175.0,0.0,111.0,0.0
2023-04-22 23:00:00,306.0,160.0,0.0,58.0,0.0
2023-04-23 00:00:00,308.0,160.0,0.0,0.0,0.0
2023-04-23 01:00:00,311.0,160.0,0.0,0.0,0.0
2023-04-23 02:00:00,308.0,160.0,0.0,0.0,0.0
2023-04-23 03:00:00,314.0,160.0,0.0,0.0,0.0
2023-04-23 04:00:00,316.0,184.0,0.0,0.0,0.0
2023-04-23 05:00:00,310.0,171.0,0.0,25.0,0.0
2023-04-23 06:00:00,320.0,171.0,0.0,61.0,0.0
2023-04-23 07:00:00,353.0,171.0,0.0,120.0,0.0
2023-04-23 08:00:00,364.0,171.0,0.0,103.0,0.0
2023-04-23 09:00:00,356.0,171.0,0.0,104.0,2.0
2023-04-23 10:00:00,364.0,171.0,0.0,82.0,2.0
2023-04-23 11:00:00,369.0,171.0,0.0,82.0,3.0
2023-04-23 12:00:00,371.0,171.0,0.0,65.0,4.0
2023-04-23 13:00:00,369.0,171.0,0.0,67.0,5.0
2023-04-23 14:00:00,376.0,171.0,0.0,62.0,7.0
2023-04-23 15:00:00,374.0,171.0,0.0,62.0,18.0
2023-04-23 16:00:00,369.0,187.0,0.0,62.0,16.0
2023-04-23 17:00:00,367.0,200.0,0.0,111.0,13.0
2023-04-23 18:00:00,369.0,199.0,0.0,168.0,9.0
2023-04-23 19:00:00,368.0,189.0,0.0,170.0,9.0
2023-04-23 20:00:00,378.0,190.0,0.0,119.0,8.0
2023-04-23 21:00:00,366.0,182.0,0.0,60.0,5.0
2023-04-23 22:00:00,373.0,175.0,0.0,30.0,3.0
2023-04-23 23:00:00,369.0,160.0,0.0,0.0,3.0
2023-04-24 00:00:00,371.0,160.0,0.0,0.0,3.0
2023-04-24 01:00:00,367.0,160.0,0.0,0.0,2.0
2023-04-24 02:00:00,371.0,160.0,0.0,0.0,2.0
2023-04-24 03:00:00,367.0,160.0,0.0,0.0,1.0
2023-04-24 04:00:00,370.0,185.0,0.0,0.0,1.0
2023-04-24 05:00:00,368.0,171.0,0.0,0.0,1.0
2023-04-24 06:00:00,368.0,171.0,0.0,0.0,1.0
2023-04-24 07:00:00,367.0,171.0,0.0,0.0,3.0
2023-04-24 08:00:00,375.0,171.0,0.0,0.0,5.0
2023-04-24 09:00:00,369.0,171.0,0.0,0.0,7.0
2023-04-24 10:00:00,372.0,171.0,0.0,0.0,9.0
2023-04-24 11:00:00,377.0,175.0,0.0,0.0,9.0
2023-04-24 12:00:00,367.0,199.0,0.0,0.0,9.0
