UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_solar_production_forecast
6/4/2021 16:00,849,549,0,884,151,0,2780,0,0,2,0
6/4/2021 17:00,1014,557,0,858,149,0,2404,0,0,2,0
6/4/2021 18:00,1081,558,0,850,140,0,2056,0,0,2,0
6/4/2021 19:00,1177,756,0,894,93,0,1630,0,0,2,0
6/4/2021 20:00,1166,1017,0,884,32,0,1241,0,0,2,0
6/4/2021 21:00,1109,950,0,885,0,0,1089,0,0,2,0
6/4/2021 22:00,960,914,0,871,0,0,940,0,0,2,0
6/4/2021 23:00,1000,964,0,876,0,0,853,0,0,2,0
6/5/2021 0:00,968,823,0,865,0,0,814,0,0,2,0
6/5/2021 1:00,859,795,0,867,0,0,734,0,0,2,0
6/5/2021 2:00,815,764,0,858,0,0,668,0,0,2,0
6/5/2021 3:00,757,690,0,890,0,0,611,0,0,2,0
6/5/2021 4:00,766,571,0,892,0,0,555,0,0,2,0
6/5/2021 5:00,839,656,0,896,0,0,420,0,0,2,0
6/5/2021 6:00,1046,1126,0,883,0,0,289,0,0,2,0
6/5/2021 7:00,1175,1204,0,875,0,0,257,0,0,2,0
6/5/2021 8:00,1392,1207,0,867,32,0,206,0,0,2,0
6/5/2021 9:00,1268,1200,0,849,51,0,346,0,0,2,0
6/5/2021 10:00,1194,1202,0,858,79,0,508,0,0,2,0
6/5/2021 11:00,1115,1196,0,863,78,0,599,0,0,2,0
6/5/2021 12:00,994,1199,0,877,80,0,632,0,0,2,0
6/5/2021 13:00,972,1132,0,857,87,0,700,0,0,2,0
6/5/2021 14:00,986,1062,0,871,95,0,700,0,0,2,0
6/5/2021 15:00,1010,1086,0,888,97,0,753,0,0,2,0
6/5/2021 16:00,1194,1200,0,885,96,0,829,0,0,2,0
6/5/2021 17:00,1384,1202,0,895,97,0,859,0,0,2,0
6/5/2021 18:00,1645,1203,0,897,97,0,628,0,0,2,0
6/5/2021 19:00,1720,1199,0,904,62,0,437,0,0,31,0
6/5/2021 20:00,1494,1202,0,912,4,0,371,0,0,114,0
6/5/2021 21:00,1338,1196,0,887,0,0,448,0,0,22,0
6/5/2021 22:00,1017,1205,0,913,0,0,451,0,0,2,0
6/5/2021 23:00,927,1211,0,840,0,0,390,0,0,2,0
6/6/2021 0:00,834,1207,0,906,0,0,321,0,0,2,0
6/6/2021 1:00,641,1198,0,942,0,0,312,0,0,2,0
6/6/2021 2:00,633,1196,0,851,0,0,374,0,0,2,0
6/6/2021 3:00,634,1195,0,670,0,0,371,0,0,2,0
6/6/2021 4:00,629,1071,0,651,0,0,379,0,0,2,0
6/6/2021 5:00,649,1014,0,773,0,0,285,0,0,2,0
6/6/2021 6:00,788,1159,0,963,0,0,123,0,0,2,0
6/6/2021 7:00,747,1150,0,928,12,0,67,0,0,2,0
6/6/2021 8:00,912,1026,0,949,42,0,40,0,0,2,0
6/6/2021 9:00,993,1104,0,917,53,0,31,0,0,2,0
6/6/2021 10:00,1006,1117,0,942,80,0,50,0,0,2,0
6/6/2021 11:00,935,1152,0,958,80,0,94,0,0,2,0
6/6/2021 12:00,874,1197,0,920,77,0,121,0,0,2,0
6/6/2021 13:00,788,1197,0,949,91,0,204,0,0,2,0
6/6/2021 14:00,818,1196,0,939,96,0,301,0,0,2,0
6/6/2021 15:00,973,1196,0,935,94,0,346,0,0,2,0
6/6/2021 16:00,999,1179,0,918,93,0,235,0,0,2,0
6/6/2021 17:00,1008,1175,0,944,96,0,256,0,0,2,0
6/6/2021 18:00,929,1192,0,939,95,0,305,0,0,2,0
6/6/2021 19:00,921,1194,0,929,53,0,172,0,0,2,0
6/6/2021 20:00,817,1202,0,946,0,0,154,0,0,2,0
6/6/2021 21:00,871,1211,0,936,0,0,144,0,0,2,0
6/6/2021 22:00,834,1093,0,940,0,0,189,0,0,2,0
6/6/2021 23:00,911,1211,0,958,0,0,230,0,0,2,0
6/7/2021 0:00,816,1210,0,937,0,0,310,0,0,2,0
6/7/2021 1:00,649,1213,0,927,0,0,434,0,0,2,0
6/7/2021 2:00,548,1018,0,944,0,0,515,0,0,2,0
6/7/2021 3:00,545,898,0,948,0,0,624,0,0,2,0
6/7/2021 4:00,631,959,0,952,0,0,673,0,0,2,0
6/7/2021 5:00,795,1142,0,932,56,0,667,0,0,2,0
6/7/2021 6:00,866,1210,0,924,54,0,802,0,0,2,0
6/7/2021 7:00,917,1148,0,950,56,0,1082,0,0,2,0
6/7/2021 8:00,888,1037,0,938,95,0,1546,0,0,2,0
6/7/2021 9:00,788,1072,0,809,107,0,1893,0,0,2,0
6/7/2021 10:00,769,959,0,631,78,0,2374,0,0,2,0
6/7/2021 11:00,672,830,0,526,79,0,2595,0,0,2,0
6/7/2021 12:00,639,899,0,523,80,0,2757,0,0,2,0
6/7/2021 13:00,577,851,0,459,80,0,3071,0,0,2,0
6/7/2021 14:00,559,810,0,437,81,0,3309,0,0,2,0
6/7/2021 15:00,674,880,0,407,81,0,3573,0,0,2,0
6/7/2021 16:00,800,876,0,416,94,0,3640,0,0,2,0
6/7/2021 17:00,865,949,0,418,95,0,3622,0,0,2,0
6/7/2021 18:00,842,949,0,455,71,0,3511,0,0,2,0
6/7/2021 19:00,830,1064,0,493,34,0,3183,0,0,2,0
6/7/2021 20:00,666,1127,0,607,0,0,2834,0,0,2,0
6/7/2021 21:00,622,1008,0,694,0,0,2750,0,0,2,0
6/7/2021 22:00,540,953,0,529,0,0,2747,0,0,2,0
6/7/2021 23:00,550,818,0,469,0,0,2430,0,0,2,0
6/8/2021 0:00,544,686,0,407,0,0,2420,0,0,2,0
6/8/2021 1:00,544,696,0,420,0,0,2297,0,0,2,0
6/8/2021 2:00,532,584,0,432,0,0,2118,0,0,2,0
6/8/2021 3:00,544,808,0,424,0,0,1966,0,0,2,0
6/8/2021 4:00,573,1028,0,439,0,0,1827,0,0,2,0
6/8/2021 5:00,745,1192,0,527,27,0,1776,0,0,2,0
6/8/2021 6:00,912,1166,0,852,54,0,1763,0,0,2,0
6/8/2021 7:00,1169,1153,0,955,70,0,2160,0,0,2,0
6/8/2021 8:00,942,1099,0,938,99,0,2320,0,0,2,0
6/8/2021 9:00,908,960,0,888,115,0,2607,0,0,2,0
6/8/2021 10:00,805,878,0,791,87,0,3072,0,0,2,0
6/8/2021 11:00,582,825,0,802,88,0,3426,0,0,2,0
6/8/2021 12:00,601,945,0,743,86,0,3570,0,0,2,0
6/8/2021 13:00,711,947,0,676,87,0,3587,0,0,2,0
6/8/2021 14:00,793,803,0,728,83,0,3768,0,0,2,0
6/8/2021 15:00,984,1012,0,736,140,0,3614,0,0,2,0
6/8/2021 16:00,1154,1111,0,873,141,0,3656,0,0,2,0
6/8/2021 17:00,1138,1128,0,1008,142,0,3416,0,0,2,0
6/8/2021 18:00,1125,1152,0,992,127,0,3137,0,0,2,0
6/8/2021 19:00,1184,1148,0,1081,48,0,3044,0,0,2,0
6/8/2021 20:00,988,1147,0,1062,0,0,3040,0,0,2,0
6/8/2021 21:00,874,1145,0,921,0,0,2882,0,0,2,0
6/8/2021 22:00,829,962,0,929,0,0,3203,0,0,2,0
6/8/2021 23:00,667,849,0,642,0,0,3268,0,0,2,0
6/9/2021 0:00,541,706,0,423,0,0,3053,0,0,2,0
6/9/2021 1:00,536,735,0,405,0,0,2885,0,0,2,0
6/9/2021 2:00,541,506,0,412,0,0,2967,0,0,2,0
6/9/2021 3:00,540,518,0,424,0,0,3248,0,0,2,0
6/9/2021 4:00,546,728,0,431,0,0,3230,0,0,2,0
6/9/2021 5:00,623,951,0,525,63,0,3089,0,0,2,0
6/9/2021 6:00,778,1002,0,928,64,0,3000,0,0,2,0
6/9/2021 7:00,1029,1153,0,922,66,0,3009,0,0,2,0
6/9/2021 8:00,1093,1152,0,974,110,0,2734,0,0,2,0
6/9/2021 9:00,971,1149,0,950,107,0,2668,0,0,2,0
6/9/2021 10:00,1057,1150,0,1035,87,0,2539,0,0,2,0
6/9/2021 11:00,984,1106,0,943,87,0,2799,0,0,2,0
6/9/2021 12:00,837,1045,0,940,87,0,2586,0,0,2,0
6/9/2021 13:00,735,946,0,903,87,0,2379,0,0,2,0
6/9/2021 14:00,725,949,0,907,81,0,2372,0,0,2,0
6/9/2021 15:00,805,1006,0,910,111,0,2632,0,0,2,0
6/9/2021 16:00,891,1125,0,895,146,0,2891,0,0,2,0
6/9/2021 17:00,814,1179,0,833,130,0,2988,0,0,2,0
6/9/2021 18:00,789,1186,0,516,93,0,2764,0,0,2,0
6/9/2021 19:00,835,1179,0,723,50,0,2298,0,0,2,0
6/9/2021 20:00,912,1174,0,973,14,0,1994,0,0,2,0
6/9/2021 21:00,845,1025,0,935,0,0,2142,0,0,2,0
6/9/2021 22:00,544,894,0,849,0,0,2662,0,0,2,0
6/9/2021 23:00,442,617,0,785,0,0,2802,0,0,2,0
6/10/2021 0:00,431,737,0,955,0,0,2796,0,0,2,0
6/10/2021 1:00,413,934,0,886,0,0,2718,0,0,2,0
6/10/2021 2:00,421,916,0,686,0,0,2786,0,0,2,0
6/10/2021 3:00,495,915,0,518,0,0,2766,0,0,2,0
6/10/2021 4:00,626,821,0,821,0,0,2928,0,0,2,0
6/10/2021 5:00,668,983,0,990,38,0,3027,0,0,2,0
6/10/2021 6:00,662,1092,0,1138,64,0,3124,0,0,2,0
6/10/2021 7:00,784,1173,0,1070,62,0,3400,0,0,2,0
6/10/2021 8:00,786,1168,0,1161,111,0,3527,0,0,2,0
6/10/2021 9:00,786,1165,0,1176,93,0,3951,0,0,2,0
6/10/2021 10:00,712,1165,0,1002,86,0,4237,0,0,2,0
6/10/2021 11:00,698,985,0,877,86,0,4412,0,0,2,0
6/10/2021 12:00,581,890,0,725,86,0,4694,0,0,2,0
6/10/2021 13:00,541,693,0,732,86,0,4645,0,0,2,0
6/10/2021 14:00,548,632,0,806,84,0,4665,0,0,2,0
6/10/2021 15:00,518,686,0,878,93,0,4575,0,0,2,0
6/10/2021 16:00,586,813,0,952,108,0,4553,0,0,2,0
6/10/2021 17:00,703,939,0,920,69,0,4792,0,0,2,0
6/10/2021 18:00,709,1088,0,815,52,0,4671,0,0,2,0
6/10/2021 19:00,658,1032,0,795,28,0,4555,0,0,2,0
6/10/2021 20:00,580,948,0,785,0,0,4490,0,0,2,0
6/10/2021 21:00,556,950,0,678,0,0,4383,0,0,2,0
6/10/2021 22:00,360,732,0,517,0,0,4149,0,0,2,0
6/10/2021 23:00,363,686,0,245,0,0,3916,0,0,2,0
6/11/2021 0:00,351,528,0,83,0,0,3708,0,0,2,0
6/11/2021 1:00,349,401,0,83,0,0,3684,0,0,2,0
6/11/2021 2:00,360,406,0,81,0,0,3480,0,0,2,0
6/11/2021 3:00,356,404,0,81,0,0,3453,0,0,2,0
6/11/2021 4:00,348,658,0,81,0,0,3424,0,0,2,0
6/11/2021 5:00,357,792,0,81,30,0,3446,0,0,2,0
6/11/2021 6:00,462,1061,0,122,60,0,3186,0,0,2,0
6/11/2021 7:00,704,1158,0,273,72,0,2664,0,0,2,0
6/11/2021 8:00,776,1151,0,339,97,0,2422,0,0,2,0
6/11/2021 9:00,722,1148,0,312,91,0,2476,0,0,2,0
6/11/2021 10:00,555,1157,0,264,80,0,2584,0,0,2,0
6/11/2021 11:00,578,1149,0,255,79,0,2369,0,0,2,0
6/11/2021 12:00,606,1149,0,254,80,0,2099,0,0,2,0
6/11/2021 13:00,498,1104,0,245,90,0,1905,0,0,2,0
6/11/2021 14:00,497,1011,0,250,94,0,1996,0,0,2,0
6/11/2021 15:00,515,1050,0,254,159,0,2258,0,0,2,0
6/11/2021 16:00,651,1151,0,252,152,0,2058,0,0,2,0
6/11/2021 17:00,788,1150,0,261,134,0,1611,0,0,2,0
6/11/2021 18:00,781,1138,0,300,111,0,1384,0,0,2,0
6/11/2021 19:00,795,1146,0,323,81,0,1206,0,0,2,0
6/11/2021 20:00,774,1158,0,385,0,0,1048,0,0,2,0
6/11/2021 21:00,716,1147,0,469,0,0,849,0,0,2,0
6/11/2021 22:00,705,1145,0,601,0,0,835,0,0,2,0
6/11/2021 23:00,721,1176,0,902,0,0,724,0,0,2,0
6/12/2021 0:00,707,1189,0,869,0,0,698,0,0,2,0
6/12/2021 1:00,716,1194,0,697,0,0,678,0,0,2,0
6/12/2021 2:00,715,1127,0,442,0,0,790,0,0,2,0
6/12/2021 3:00,723,992,0,419,0,0,807,0,0,2,0
6/12/2021 4:00,733,998,0,430,0,0,711,0,0,2,0
6/12/2021 5:00,735,1101,0,513,0,0,613,0,0,2,0
6/12/2021 6:00,713,1083,0,429,0,0,682,0,0,2,0
6/12/2021 7:00,740,1078,0,426,7,0,828,0,0,2,0
6/12/2021 8:00,724,1195,0,640,42,0,831,0,0,2,0
6/12/2021 9:00,720,1193,0,735,65,0,834,0,0,2,0
6/12/2021 10:00,790,1189,0,566,80,0,802,0,0,2,0
6/12/2021 11:00,888,1192,0,587,83,0,780,0,0,2,0
6/12/2021 12:00,918,1186,0,455,96,0,807,0,0,2,0
6/12/2021 13:00,925,980,0,409,95,0,886,0,0,2,0
6/12/2021 14:00,930,970,0,406,92,0,905,0,0,2,0
6/12/2021 15:00,940,1043,0,426,96,0,875,0,0,2,0
6/12/2021 16:00,923,1091,0,406,93,0,938,0,0,2,0
6/12/2021 17:00,949,1137,0,426,69,0,941,0,0,2,0
6/12/2021 18:00,948,1175,0,412,49,0,931,0,0,2,0
6/12/2021 19:00,963,1180,0,492,16,0,847,0,0,2,0
6/12/2021 20:00,1018,1188,0,836,0,0,710,0,0,2,0
6/12/2021 21:00,1067,1174,0,923,0,0,717,0,0,2,0
6/12/2021 22:00,1111,1184,0,946,0,0,743,0,0,2,0
6/12/2021 23:00,1035,891,0,916,0,0,654,0,0,2,0
6/13/2021 0:00,996,876,0,962,0,0,543,0,0,2,0
6/13/2021 1:00,980,942,0,951,0,0,499,0,0,2,0
6/13/2021 2:00,928,934,0,928,0,0,484,0,0,2,0
6/13/2021 3:00,782,947,0,965,0,0,575,0,0,2,0
6/13/2021 4:00,721,821,0,909,0,0,786,0,0,2,0
6/13/2021 5:00,770,671,0,925,0,0,829,0,0,2,0
6/13/2021 6:00,752,663,0,884,0,0,750,0,0,2,0
6/13/2021 7:00,808,795,0,946,12,0,801,0,0,2,0
6/13/2021 8:00,816,1033,0,953,33,0,948,0,0,2,0
6/13/2021 9:00,812,1034,0,939,63,0,1148,0,0,2,0
6/13/2021 10:00,761,916,0,926,79,0,1263,0,0,2,0
6/13/2021 11:00,703,840,0,935,82,0,1377,0,0,2,0
6/13/2021 12:00,683,796,0,927,91,0,1536,0,0,2,0
6/13/2021 13:00,573,472,0,925,94,0,1522,0,0,2,0
6/13/2021 14:00,653,586,0,937,96,0,1427,0,0,2,0
6/13/2021 15:00,870,698,0,945,96,0,1422,0,0,2,0
6/13/2021 16:00,963,772,0,946,96,0,1381,0,0,2,0
6/13/2021 17:00,976,998,0,942,69,0,1239,0,0,2,0
6/13/2021 18:00,1047,1027,0,1014,50,0,1294,0,0,15,0
6/13/2021 19:00,1201,1026,0,1058,16,0,1138,0,0,26,0
6/13/2021 20:00,1155,1006,0,945,8,0,1224,0,0,14,0
6/13/2021 21:00,888,801,0,925,0,0,1383,0,0,2,0
6/13/2021 22:00,802,728,0,817,0,0,1471,0,0,2,0
6/13/2021 23:00,741,717,0,829,0,0,1739,0,0,2,0
6/14/2021 0:00,561,492,0,879,0,0,1840,0,0,2,0
6/14/2021 1:00,527,406,0,488,0,0,1856,0,0,2,0
6/14/2021 2:00,534,397,0,413,0,0,1760,0,0,2,0
6/14/2021 3:00,548,407,0,425,0,0,1664,0,0,2,0
6/14/2021 4:00,538,406,0,588,0,0,1505,0,0,2,0
6/14/2021 5:00,579,409,0,953,77,0,1587,0,0,2,0
6/14/2021 6:00,737,561,0,953,80,0,1705,0,0,2,0
6/14/2021 7:00,964,1041,0,920,79,0,1756,0,0,2,0
6/14/2021 8:00,1070,880,0,928,111,0,1871,0,0,2,0
6/14/2021 9:00,935,710,0,922,133,0,1899,0,0,2,0
6/14/2021 10:00,890,803,0,951,111,0,1818,0,0,2,0
6/14/2021 11:00,1068,849,0,960,81,0,1732,0,0,2,0
6/14/2021 12:00,1008,728,0,881,76,0,1978,0,0,2,0
6/14/2021 13:00,933,618,0,849,77,0,2013,0,0,2,0
6/14/2021 14:00,844,601,0,856,77,0,1982,0,0,2,0
6/14/2021 15:00,889,727,0,916,147,0,1906,0,0,2,0
6/14/2021 16:00,1049,830,0,983,137,0,1460,0,0,2,0
6/14/2021 17:00,1117,1024,0,1027,108,0,1081,0,0,2,0
6/14/2021 18:00,1134,1023,0,1036,90,0,722,0,0,2,0
6/14/2021 19:00,1235,1022,0,1020,78,0,374,0,0,2,0
6/14/2021 20:00,1235,1022,0,1013,0,0,296,0,0,2,0
6/14/2021 21:00,1154,1022,0,955,0,0,229,0,0,2,0
6/14/2021 22:00,1035,926,0,912,0,0,117,0,0,2,0
6/14/2021 23:00,997,825,0,949,0,0,64,0,0,2,0
6/15/2021 0:00,944,922,0,940,0,0,115,0,0,2,0
6/15/2021 1:00,946,652,0,940,0,0,304,0,0,2,0
6/15/2021 2:00,812,522,0,925,0,0,452,0,0,2,0
6/15/2021 3:00,759,399,0,931,0,0,573,0,0,2,0
6/15/2021 4:00,666,407,0,940,0,0,810,0,0,2,0
6/15/2021 5:00,808,468,0,957,0,0,1050,0,0,2,0
6/15/2021 6:00,860,709,0,956,0,0,1204,0,0,2,0
6/15/2021 7:00,920,892,0,932,0,0,1472,0,0,2,0
6/15/2021 8:00,915,844,0,928,0,0,1860,0,0,2,0
6/15/2021 9:00,805,664,0,930,12,0,2570,0,0,2,0
6/15/2021 10:00,815,587,0,936,41,0,3008,0,0,2,0
6/15/2021 11:00,559,399,0,921,59,0,3613,0,0,2,0
6/15/2021 12:00,540,426,0,841,79,0,3602,0,0,2,0
6/15/2021 13:00,511,398,0,815,79,0,3937,0,0,2,0
6/15/2021 14:00,580,397,0,911,80,0,3807,0,0,2,0
6/15/2021 15:00,974,653,0,927,77,0,3741,0,0,2,0
6/15/2021 16:00,917,750,0,936,71,0,3893,0,0,2,0
6/15/2021 17:00,1106,804,0,940,42,0,3673,0,0,2,0
6/15/2021 18:00,1255,814,0,950,25,0,3485,0,0,2,0
6/15/2021 19:00,1108,789,0,944,0,0,3215,0,0,2,0
6/15/2021 20:00,956,460,0,940,0,0,3040,0,0,2,0
6/15/2021 21:00,770,542,0,941,0,0,2805,0,0,2,0
6/15/2021 22:00,645,402,0,899,0,0,3113,0,0,2,0
6/15/2021 23:00,579,399,0,626,0,0,2925,0,0,2,0
6/16/2021 0:00,574,404,0,443,0,0,2704,0,0,2,0
6/16/2021 1:00,554,407,0,633,0,0,2506,0,0,2,0
6/16/2021 2:00,538,404,0,658,0,0,2451,0,0,2,0
6/16/2021 3:00,549,406,0,703,0,0,2375,0,0,2,0
6/16/2021 4:00,709,632,0,838,0,0,2011,0,0,2,0
6/16/2021 5:00,898,705,0,894,0,0,1922,0,0,2,0
6/16/2021 6:00,1020,854,0,878,33,0,1764,0,0,2,0
6/16/2021 7:00,1194,961,0,870,54,0,1745,0,0,2,0
6/16/2021 8:00,1258,962,0,871,79,0,1626,0,0,61,0
6/16/2021 9:00,1244,961,0,852,78,0,1776,0,0,98,0
6/16/2021 10:00,1167,958,0,875,79,0,1646,0,0,2,0
6/16/2021 11:00,1094,1024,0,870,44,0,1617,0,0,2,0
6/16/2021 12:00,1076,1024,0,856,41,0,1621,0,0,2,0
6/16/2021 13:00,1076,1013,0,857,12,0,1753,0,0,2,0
6/16/2021 14:00,1142,1010,0,859,0,0,1767,0,0,2,0
6/16/2021 15:00,1247,942,0,847,0,0,1811,0,0,2,0
6/16/2021 16:00,1272,1022,0,854,65,0,1698,0,0,2,0
6/16/2021 17:00,1292,1023,0,872,66,0,1574,0,0,27,0
6/16/2021 18:00,1291,1023,0,868,66,0,1312,0,0,13,0
6/16/2021 19:00,1298,1026,0,874,34,0,1162,0,0,2,0
6/16/2021 20:00,1303,1023,0,873,0,0,960,0,0,2,0
6/16/2021 21:00,1277,1026,0,872,0,0,863,0,0,2,0
6/16/2021 22:00,1079,894,0,770,0,0,849,0,0,2,0
6/16/2021 23:00,1047,802,0,809,0,0,799,0,0,2,0
6/17/2021 0:00,974,802,0,827,0,0,733,0,0,2,0
6/17/2021 1:00,858,800,0,817,0,0,749,0,0,2,0
6/17/2021 2:00,754,797,0,827,0,0,796,0,0,2,0
6/17/2021 3:00,730,794,0,805,0,0,787,0,0,2,0
6/17/2021 4:00,720,793,0,794,0,0,784,0,0,2,0
6/17/2021 5:00,770,801,0,818,66,0,557,0,0,2,0
6/17/2021 6:00,976,800,0,818,90,0,418,0,0,2,0
6/17/2021 7:00,1104,1022,0,688,117,0,508,0,0,2,0
6/17/2021 8:00,1175,1025,0,674,144,0,724,0,0,2,0
6/17/2021 9:00,1040,1027,0,827,123,0,967,0,0,2,0
6/17/2021 10:00,913,1026,0,874,73,0,1232,0,0,2,0
6/17/2021 11:00,902,1026,0,874,44,0,1525,0,0,2,0
6/17/2021 12:00,891,1022,0,855,41,0,1695,0,0,2,0
6/17/2021 13:00,895,1022,0,867,13,0,1990,0,0,2,0
6/17/2021 14:00,858,801,0,859,0,0,2304,0,0,2,0
6/17/2021 15:00,870,821,0,867,0,0,2721,0,0,2,0
6/17/2021 16:00,934,1017,0,864,0,0,2671,0,0,2,0
6/17/2021 17:00,908,1025,0,884,0,0,2406,0,0,2,0
6/17/2021 18:00,899,1024,0,875,0,0,2159,0,0,2,0
6/17/2021 19:00,964,1031,0,885,0,0,1895,0,0,2,0
6/17/2021 20:00,1032,1032,0,879,0,0,1558,0,0,2,0
6/17/2021 21:00,924,869,0,879,0,0,1652,0,0,2,0
6/17/2021 22:00,752,797,0,542,0,0,1853,0,0,2,0
6/17/2021 23:00,733,1007,0,575,0,0,1659,0,0,2,0
6/18/2021 0:00,661,815,0,723,0,0,1510,0,0,2,0
6/18/2021 1:00,600,803,0,717,0,0,1332,0,0,2,0
6/18/2021 2:00,550,664,0,820,0,0,1116,0,0,2,0
6/18/2021 3:00,552,734,0,846,0,0,935,0,0,2,0
6/18/2021 4:00,661,849,0,839,0,0,748,0,0,2,0
6/18/2021 5:00,826,973,0,840,0,0,529,0,0,2,0
6/18/2021 6:00,1005,1016,0,840,0,0,336,0,0,2,0
6/18/2021 7:00,1225,1036,0,703,0,0,240,0,0,2,0
6/18/2021 8:00,1230,1154,0,728,0,0,241,0,0,2,0
6/18/2021 9:00,1262,1179,0,796,0,0,206,0,0,62,0
6/18/2021 10:00,1265,1184,0,829,20,0,203,0,0,2,0
6/18/2021 11:00,1263,1180,0,839,42,0,199,0,0,2,0
6/18/2021 12:00,1262,1174,0,830,41,0,212,0,0,50,0
6/18/2021 13:00,1263,1098,0,872,72,0,197,0,0,2,0
6/18/2021 14:00,1263,1062,0,879,77,0,214,0,0,2,0
6/18/2021 15:00,1263,1060,0,904,142,0,221,0,0,2,0
6/18/2021 16:00,1270,1065,0,946,137,0,256,0,0,2,0
6/18/2021 17:00,1163,1061,0,902,106,0,365,0,0,2,0
6/18/2021 18:00,989,1064,0,878,78,0,378,0,0,2,0
6/18/2021 19:00,1005,1035,0,864,33,0,333,0,0,2,0
6/18/2021 20:00,924,1032,0,851,0,0,307,0,0,2,0
6/18/2021 21:00,922,1000,0,869,0,0,273,0,0,2,0
6/18/2021 22:00,1042,1002,0,880,0,0,217,0,0,2,0
6/18/2021 23:00,1027,1001,0,866,0,0,202,0,0,2,0
6/19/2021 0:00,1018,998,0,846,0,0,170,0,0,2,0
6/19/2021 1:00,1068,1000,0,881,0,0,155,0,0,2,0
6/19/2021 2:00,1031,908,0,891,0,0,181,0,0,2,0
6/19/2021 3:00,806,878,0,866,0,0,356,0,0,2,0
6/19/2021 4:00,773,830,0,822,0,0,526,0,0,2,0
6/19/2021 5:00,848,882,0,862,0,0,737,0,0,2,0
6/19/2021 6:00,961,940,0,869,0,0,629,0,0,2,0
6/19/2021 7:00,1097,1002,0,856,0,0,521,0,0,2,0
6/19/2021 8:00,1210,1007,0,847,0,0,890,0,0,2,0
6/19/2021 9:00,1079,1004,0,857,0,0,1465,0,0,2,0
6/19/2021 10:00,904,1033,0,743,21,0,2021,0,0,2,0
6/19/2021 11:00,910,1030,0,876,42,0,2084,0,0,2,0
6/19/2021 12:00,846,948,0,862,40,0,2308,0,0,2,0
6/19/2021 13:00,802,477,0,861,70,0,2426,0,0,2,0
6/19/2021 14:00,696,451,0,860,78,0,2506,0,0,2,0
6/19/2021 15:00,816,499,0,842,71,0,2533,0,0,2,0
6/19/2021 16:00,1045,619,0,845,41,0,2352,0,0,2,0
6/19/2021 17:00,1113,699,0,858,29,0,2089,0,0,2,0
6/19/2021 18:00,994,839,0,892,0,0,1866,0,0,2,0
6/19/2021 19:00,972,1022,0,874,0,0,1446,0,0,2,0
6/19/2021 20:00,882,1008,0,850,0,0,1184,0,0,2,0
6/19/2021 21:00,930,998,0,894,0,0,1104,0,0,2,0
6/19/2021 22:00,891,1029,0,866,0,0,1177,0,0,2,0
6/19/2021 23:00,797,1005,0,834,0,0,1339,0,0,2,0
6/20/2021 0:00,834,1008,0,875,0,0,1265,0,0,2,0
6/20/2021 1:00,868,1031,0,872,0,0,963,0,0,2,0
6/20/2021 2:00,846,1027,0,863,0,0,707,0,0,2,0
6/20/2021 3:00,749,1027,0,863,0,0,698,0,0,2,0
6/20/2021 4:00,723,1027,0,882,0,0,689,0,0,2,0
6/20/2021 5:00,811,1001,0,873,0,0,727,0,0,2,0
6/20/2021 6:00,801,1002,0,865,0,0,712,0,0,2,0
6/20/2021 7:00,939,804,0,866,0,0,765,0,0,2,0
6/20/2021 8:00,953,882,0,883,0,0,809,0,0,2,0
6/20/2021 9:00,1008,1021,0,886,0,0,745,0,0,2,0
6/20/2021 10:00,1052,1022,0,876,33,0,775,0,0,2,0
6/20/2021 11:00,1102,1020,0,889,42,0,863,0,0,2,0
6/20/2021 12:00,1186,1022,0,880,73,0,918,0,0,2,0
6/20/2021 13:00,1144,1011,0,850,77,0,1093,0,0,2,0
6/20/2021 14:00,896,930,0,944,77,0,1294,0,0,2,0
6/20/2021 15:00,841,908,0,1074,72,0,1542,0,0,2,0
6/20/2021 16:00,746,1017,0,1108,42,0,1706,0,0,2,0
6/20/2021 17:00,838,1020,0,1106,24,0,1881,0,0,2,0
6/20/2021 18:00,896,1022,0,1086,0,0,2028,0,0,2,0
6/20/2021 19:00,918,1010,0,1077,0,0,2184,0,0,2,0
6/20/2021 20:00,859,921,0,1101,0,0,2342,0,0,2,0
6/20/2021 21:00,739,790,0,1108,0,0,2422,0,0,2,0
6/20/2021 22:00,645,758,0,1074,0,0,2479,0,0,2,0
6/20/2021 23:00,650,775,0,810,0,0,2539,0,0,2,0
6/21/2021 0:00,658,752,0,594,0,0,2829,0,0,2,0
6/21/2021 1:00,568,544,0,563,0,0,2938,0,0,2,0
6/21/2021 2:00,508,414,0,572,0,0,2826,0,0,2,0
6/21/2021 3:00,530,399,0,590,0,0,2797,0,0,2,0
6/21/2021 4:00,509,394,0,564,0,0,3005,0,0,2,0
6/21/2021 5:00,559,485,0,604,0,0,3231,0,0,2,0
6/21/2021 6:00,721,796,0,655,0,0,3288,0,0,2,0
6/21/2021 7:00,779,787,0,933,0,0,3644,0,0,2,0
6/21/2021 8:00,768,787,0,1055,0,0,3696,0,0,2,0
6/21/2021 9:00,748,782,0,1017,0,0,3821,0,0,2,0
6/21/2021 10:00,627,787,0,1008,20,0,3561,0,0,2,0
6/21/2021 11:00,635,783,0,979,42,0,3416,0,0,2,0
6/21/2021 12:00,681,777,0,974,64,0,3599,0,0,2,0
