,UTC time,carbon_intensity,nat_gas,nuclear,solar,other
14139,2021-08-12 03:00:00,425.18,12850,3470,0,2186
14140,2021-08-12 04:00:00,419.23,11049,3473,0,2252
14141,2021-08-12 05:00:00,411,9664,3475,0,2156
14142,2021-08-12 06:00:00,404.68,8646,3476,0,2124
14143,2021-08-12 07:00:00,400.11,8077,3478,0,2080
14144,2021-08-12 08:00:00,397.46,7723,3475,0,2065
14145,2021-08-12 09:00:00,396.69,7572,3475,0,2078
14146,2021-08-12 10:00:00,399.87,7860,3477,0,2133
14147,2021-08-12 11:00:00,404.75,8456,3481,0,2189
14148,2021-08-12 12:00:00,406.14,9160,3482,122,2206
14149,2021-08-12 13:00:00,396.63,9984,3480,714,2167
14150,2021-08-12 14:00:00,388.72,11090,3485,1427,2185
14151,2021-08-12 15:00:00,387.75,12335,3484,1911,2251
14152,2021-08-12 16:00:00,389.27,13538,3486,2194,2275
14153,2021-08-12 17:00:00,392.78,14622,3485,2285,2279
14154,2021-08-12 18:00:00,397.46,15567,3479,2237,2277
14155,2021-08-12 19:00:00,400.69,16098,3475,2137,2249
14156,2021-08-12 20:00:00,405.19,16618,3470,1954,2235
14157,2021-08-12 21:00:00,416.05,17080,3464,1337,2228
14158,2021-08-12 22:00:00,422,16423,3463,856,2251
14159,2021-08-12 23:00:00,425.29,15671,3460,516,2228
14160,2021-08-13 00:00:00,431.39,15180,3464,104,2246
14161,2021-08-13 01:00:00,432.35,14855,3460,0,2234
14162,2021-08-13 02:00:00,429.76,13939,3461,0,2243
14163,2021-08-13 03:00:00,423.26,12291,3461,0,2179
14164,2021-08-13 04:00:00,415.98,10503,3460,0,2184
14165,2021-08-13 05:00:00,408.01,9325,3460,0,2074
14166,2021-08-13 06:00:00,402.27,8512,3462,0,2030
14167,2021-08-13 07:00:00,396.94,7848,3468,0,1995
14168,2021-08-13 08:00:00,393.27,7442,3473,0,1970
14169,2021-08-13 09:00:00,392.98,7383,3475,0,1979
14170,2021-08-13 10:00:00,398,7742,3479,0,2088
14171,2021-08-13 11:00:00,404.46,8401,3478,0,2187
14172,2021-08-13 12:00:00,406.51,9124,3480,112,2220
14173,2021-08-13 13:00:00,397.39,9613,3475,647,2237
14174,2021-08-13 14:00:00,392.82,10773,3478,1166,2224
14175,2021-08-13 15:00:00,389.28,11900,3477,1665,2209
14176,2021-08-13 16:00:00,391.43,12845,3472,1834,2225
14177,2021-08-13 17:00:00,391.15,13477,3475,2032,2230
14178,2021-08-13 18:00:00,398.33,14289,3468,1767,2169
14179,2021-08-13 19:00:00,398.09,14617,3471,1828,2127
14180,2021-08-13 20:00:00,406.63,15088,3469,1453,2170
14181,2021-08-13 21:00:00,418.8,15567,3410,939,2240
14182,2021-08-13 22:00:00,425.05,15503,3319,662,2239
14183,2021-08-13 23:00:00,431.17,15052,3235,354,2259
14184,2021-08-14 00:00:00,436.52,14348,3142,78,2266
14185,2021-08-14 01:00:00,438.81,13836,3056,0,2282
14186,2021-08-14 02:00:00,438.22,12900,2972,0,2287
14187,2021-08-14 03:00:00,437.53,11865,2849,0,2247
14188,2021-08-14 04:00:00,430.53,10337,2848,0,2142
14189,2021-08-14 05:00:00,425.93,9310,2844,0,2119
14190,2021-08-14 06:00:00,421.02,8540,2846,0,2061
14191,2021-08-14 07:00:00,416.99,7922,2848,0,2032
14192,2021-08-14 08:00:00,414.27,7550,2849,0,2010
14193,2021-08-14 09:00:00,413.93,7496,2852,0,2014
14194,2021-08-14 10:00:00,415.4,7625,2850,0,2041
14195,2021-08-14 11:00:00,418.34,7845,2853,0,2120
14196,2021-08-14 12:00:00,418.46,8062,2850,111,2213
14197,2021-08-14 13:00:00,410.26,8616,2852,553,2246
14198,2021-08-14 14:00:00,408.16,9975,2851,922,2220
14199,2021-08-14 15:00:00,406.45,11341,2855,1317,2230
14200,2021-08-14 16:00:00,405.15,12307,2853,1628,2251
14201,2021-08-14 17:00:00,413.2,13225,2854,1427,2283
14202,2021-08-14 18:00:00,413.79,13168,2853,1398,2300
14203,2021-08-14 19:00:00,424.34,13498,2855,885,2273
14204,2021-08-14 20:00:00,423.28,13419,2851,881,2206
14205,2021-08-14 21:00:00,424.56,13308,2851,805,2218
14206,2021-08-14 22:00:00,428.41,13315,2855,584,2182
14207,2021-08-14 23:00:00,434.78,13150,2852,287,2230
14208,2021-08-15 00:00:00,438.99,12900,2857,63,2248
14209,2021-08-15 01:00:00,440.25,12731,2852,0,2264
14210,2021-08-15 02:00:00,437.57,11897,2852,0,2248
14211,2021-08-15 03:00:00,432.74,10775,2853,0,2183
14212,2021-08-15 04:00:00,427.35,9582,2856,0,2149
14213,2021-08-15 05:00:00,420.16,8695,2853,0,1991
14214,2021-08-15 06:00:00,415.06,7908,2856,0,1960
14215,2021-08-15 07:00:00,411.09,7398,2854,0,1922
14216,2021-08-15 08:00:00,407.18,7110,2858,0,1846
14217,2021-08-15 09:00:00,405.95,7004,2858,0,1827
14218,2021-08-15 10:00:00,406.98,7069,2856,0,1847
14219,2021-08-15 11:00:00,410.97,7187,2861,0,1984
14220,2021-08-15 12:00:00,412.35,7462,2861,109,2107
14221,2021-08-15 13:00:00,407.16,8190,2859,579,2257
14222,2021-08-15 14:00:00,404.77,9422,2860,951,2244
14223,2021-08-15 15:00:00,403.15,10526,2859,1260,2208
14224,2021-08-15 16:00:00,400.28,11137,2859,1517,2168
14225,2021-08-15 17:00:00,400.02,11748,2856,1697,2179
14226,2021-08-15 18:00:00,403.72,12311,2854,1673,2214
14227,2021-08-15 19:00:00,411.73,12796,2851,1360,2209
14228,2021-08-15 20:00:00,418.13,12962,2854,1075,2230
14229,2021-08-15 21:00:00,425.1,13208,2852,811,2289
14230,2021-08-15 22:00:00,431.11,13286,2855,506,2267
14231,2021-08-15 23:00:00,435.58,13089,2897,222,2275
14232,2021-08-16 00:00:00,439.85,12886,2855,48,2284
14233,2021-08-16 01:00:00,440.75,12833,2854,0,2282
14234,2021-08-16 02:00:00,438.96,12193,2854,0,2284
14235,2021-08-16 03:00:00,434.18,11164,2853,0,2187
14236,2021-08-16 04:00:00,427.69,10121,2856,0,2044
14237,2021-08-16 05:00:00,423,9108,2855,0,2033
14238,2021-08-16 06:00:00,419.2,8437,2855,0,2013
14239,2021-08-16 07:00:00,416.05,7912,2857,0,2005
14240,2021-08-16 08:00:00,413.32,7579,2856,0,1971
14241,2021-08-16 09:00:00,412.89,7570,2859,0,1959
14242,2021-08-16 10:00:00,417.73,7899,2859,0,2087
14243,2021-08-16 11:00:00,424.42,8552,2860,0,2245
14244,2021-08-16 12:00:00,424.45,9074,2848,103,2246
14245,2021-08-16 13:00:00,418.7,9994,2861,486,2249
14246,2021-08-16 14:00:00,412.62,11235,2862,987,2227
14247,2021-08-16 15:00:00,409.16,12513,2861,1422,2209
14248,2021-08-16 16:00:00,409.43,13790,2855,1676,2183
14249,2021-08-16 17:00:00,413.03,14930,2857,1732,2209
14250,2021-08-16 18:00:00,414.43,15575,2848,1784,2200
14251,2021-08-16 19:00:00,421.09,16164,2852,1508,2223
14252,2021-08-16 20:00:00,421.64,16403,2853,1528,2238
14253,2021-08-16 21:00:00,427.99,16656,2853,1172,2216
14254,2021-08-16 22:00:00,433.64,16760,2858,860,2233
14255,2021-08-16 23:00:00,440.31,16686,2860,475,2247
14256,2021-08-17 00:00:00,446.65,16154,2865,75,2270
14257,2021-08-17 01:00:00,445.62,15682,2931,0,2260
14258,2021-08-17 02:00:00,441.88,14622,2994,0,2260
14259,2021-08-17 03:00:00,434.56,13082,3068,0,2152
14260,2021-08-17 04:00:00,426.13,11445,3138,0,2076
14261,2021-08-17 05:00:00,417.73,10157,3202,0,2002
14262,2021-08-17 06:00:00,410.97,9185,3253,0,1979
14263,2021-08-17 07:00:00,405.66,8479,3282,0,1960
14264,2021-08-17 08:00:00,401.54,7955,3326,0,1983
14265,2021-08-17 09:00:00,399.79,7760,3362,0,2011
14266,2021-08-17 10:00:00,401.68,8065,3398,0,2051
14267,2021-08-17 11:00:00,407.22,8702,3433,0,2174
14268,2021-08-17 12:00:00,408.73,9280,3446,115,2248
14269,2021-08-17 13:00:00,403.14,10316,3445,622,2271
14270,2021-08-17 14:00:00,392.86,11285,3448,1355,2241
14271,2021-08-17 15:00:00,392.43,12790,3448,1792,2232
14272,2021-08-17 16:00:00,395.14,14176,3447,2035,2258
14273,2021-08-17 17:00:00,400.17,15267,3447,2003,2261
14274,2021-08-17 18:00:00,404.46,16331,3440,1978,2247
14275,2021-08-17 19:00:00,410.99,16984,3438,1718,2279
14276,2021-08-17 20:00:00,415.5,17212,3447,1534,2379
14277,2021-08-17 21:00:00,416.46,16903,3485,1364,2374
14278,2021-08-17 22:00:00,423.29,16877,3527,837,2318
14279,2021-08-17 23:00:00,428.47,16676,3576,395,2264
14280,2021-08-18 00:00:00,430.98,16115,3631,104,2269
14281,2021-08-18 01:00:00,430.75,15600,3670,1,2276
14282,2021-08-18 02:00:00,427.35,14620,3702,0,2280
14283,2021-08-18 03:00:00,421.96,13189,3709,0,2241
14284,2021-08-18 04:00:00,411.44,11232,3713,0,2082
14285,2021-08-18 05:00:00,405.94,10000,3717,0,2121
14286,2021-08-18 06:00:00,399.51,9079,3716,0,2058
14287,2021-08-18 07:00:00,395.05,8500,3723,0,2030
14288,2021-08-18 08:00:00,391.16,8070,3731,0,1998
14289,2021-08-18 09:00:00,391.01,8013,3729,0,2007
14290,2021-08-18 10:00:00,394.82,8317,3734,0,2090
14291,2021-08-18 11:00:00,401.2,8963,3738,0,2205
14292,2021-08-18 12:00:00,402.06,9293,3739,100,2272
14293,2021-08-18 13:00:00,391.41,9940,3737,734,2243
14294,2021-08-18 14:00:00,382.92,11050,3740,1489,2230
14295,2021-08-18 15:00:00,381.96,12374,3737,2004,2267
14296,2021-08-18 16:00:00,384.37,13674,3737,2269,2272
14297,2021-08-18 17:00:00,385.53,14374,3736,2420,2283
14298,2021-08-18 18:00:00,391.56,15368,3730,2320,2292
14299,2021-08-18 19:00:00,391.64,15839,3720,2459,2292
14300,2021-08-18 20:00:00,395.18,16304,3720,2332,2284
14301,2021-08-18 21:00:00,403.58,16667,3721,2052,2539
14302,2021-08-18 22:00:00,415.32,17081,3719,1350,2544
14303,2021-08-18 23:00:00,424.25,16975,3722,663,2429
14304,2021-08-19 00:00:00,429.52,16326,3748,104,2283
14305,2021-08-19 01:00:00,430.4,15785,3720,1,2285
14306,2021-08-19 02:00:00,426.93,14662,3722,0,2269
14307,2021-08-19 03:00:00,421.15,12950,3716,0,2255
14308,2021-08-19 04:00:00,413.82,11326,3717,0,2204
14309,2021-08-19 05:00:00,404.77,9918,3723,0,2090
14310,2021-08-19 06:00:00,398.69,8988,3723,0,2054
14311,2021-08-19 07:00:00,384.35,8685,3723,0,1485
14312,2021-08-19 08:00:00,380.54,8340,3726,0,1441
14313,2021-08-19 09:00:00,379.11,8089,3730,0,1472
14314,2021-08-19 10:00:00,382.42,8395,3730,0,1507
14315,2021-08-19 11:00:00,386.24,9224,3731,0,1400
14316,2021-08-19 12:00:00,383.56,9604,3731,109,1267
14317,2021-08-19 13:00:00,379.29,10156,3730,712,1508
14318,2021-08-19 14:00:00,368.73,11163,3731,1540,1436
14319,2021-08-19 15:00:00,372.38,12221,3729,2011,1724
14320,2021-08-19 16:00:00,376.56,13572,3729,2234,1733
14321,2021-08-19 17:00:00,381.86,14850,3723,2319,1736
14322,2021-08-19 18:00:00,381.33,15118,3722,2448,1742
14323,2021-08-19 19:00:00,387.58,15429,3718,2383,2025
14324,2021-08-19 20:00:00,392.67,15624,3713,2357,2317
14325,2021-08-19 21:00:00,398.69,16057,3713,2114,2381
14326,2021-08-19 22:00:00,407.72,16167,3713,1529,2373
14327,2021-08-19 23:00:00,420.54,16199,3712,724,2373
14328,2021-08-20 00:00:00,429.54,15915,3708,121,2339
14329,2021-08-20 01:00:00,428.85,15207,3712,0,2277
14330,2021-08-20 02:00:00,427.2,14656,3714,0,2279
14331,2021-08-20 03:00:00,421.27,12915,3714,0,2269
14332,2021-08-20 04:00:00,412.91,11103,3716,0,2208
14333,2021-08-20 05:00:00,404.38,9627,3716,0,2144
14334,2021-08-20 06:00:00,396.75,8636,3715,0,2058
14335,2021-08-20 07:00:00,389.7,7945,3712,0,1950
14336,2021-08-20 08:00:00,383.4,7567,3713,0,1808
14337,2021-08-20 09:00:00,380.77,7437,3716,0,1748
14338,2021-08-20 10:00:00,384.47,7583,3720,0,1855
14339,2021-08-20 11:00:00,393.59,8033,3720,0,2105
14340,2021-08-20 12:00:00,394.25,8347,3722,110,2165
14341,2021-08-20 13:00:00,388.8,9160,3725,666,2267
14342,2021-08-20 14:00:00,377.38,10154,3723,1551,2270
14343,2021-08-20 15:00:00,374.55,11478,3725,2137,2242
14344,2021-08-20 16:00:00,378.75,12864,3722,2383,2270
14345,2021-08-20 17:00:00,385.31,14132,3718,2383,2286
14346,2021-08-20 18:00:00,390.87,15293,3715,2321,2246
14347,2021-08-20 19:00:00,397.75,16060,3714,2039,2218
14348,2021-08-20 20:00:00,402.33,16450,3706,1781,2153
14349,2021-08-20 21:00:00,403.6,16423,3704,1657,2111
14350,2021-08-20 22:00:00,411.21,16490,3696,1178,2104
14351,2021-08-20 23:00:00,422.02,16426,3691,535,2153
14352,2021-08-21 00:00:00,427.76,15448,3695,78,2221
14353,2021-08-21 01:00:00,427.71,14844,3700,0,2253
14354,2021-08-21 02:00:00,425.04,13876,3704,0,2286
14355,2021-08-21 03:00:00,420.4,12528,3698,0,2283
14356,2021-08-21 04:00:00,413.49,11060,3696,0,2226
14357,2021-08-21 05:00:00,405.13,9759,3699,0,2123
14358,2021-08-21 06:00:00,398.25,8794,3707,0,2071
14359,2021-08-21 07:00:00,392.64,8084,3707,0,2030
14360,2021-08-21 08:00:00,387.51,7545,3711,0,1985
14361,2021-08-21 09:00:00,383.54,7268,3711,0,1912
14362,2021-08-21 10:00:00,382.28,7180,3713,0,1893
14363,2021-08-21 11:00:00,385.54,7234,3716,0,2011
14364,2021-08-21 12:00:00,387.69,7492,3713,109,2132
14365,2021-08-21 13:00:00,381.89,8503,3718,722,2198
14366,2021-08-21 14:00:00,375.98,9922,3717,1500,2216
14367,2021-08-21 15:00:00,375.18,11424,3713,2094,2242
14368,2021-08-21 16:00:00,378.95,12876,3713,2367,2252
14369,2021-08-21 17:00:00,385.72,14240,3710,2396,2284
14370,2021-08-21 18:00:00,390.23,15252,3707,2378,2264
14371,2021-08-21 19:00:00,393.57,15883,3705,2331,2267
14372,2021-08-21 20:00:00,400.2,16335,3701,1995,2263
14373,2021-08-21 21:00:00,411.48,16766,3696,1352,2272
14374,2021-08-21 22:00:00,417.65,16439,3693,878,2252
14375,2021-08-21 23:00:00,424.19,16356,3691,437,2214
14376,2021-08-22 00:00:00,429.16,15702,3692,71,2260
14377,2021-08-22 01:00:00,428.81,15139,3695,0,2263
14378,2021-08-22 02:00:00,425.74,14100,3696,0,2272
14379,2021-08-22 03:00:00,421.18,12780,3699,0,2274
14380,2021-08-22 04:00:00,414.65,11409,3701,0,2210
14381,2021-08-22 05:00:00,407.79,10207,3701,0,2141
14382,2021-08-22 06:00:00,401.57,9298,3707,0,2084
14383,2021-08-22 07:00:00,396.22,8567,3708,0,2045
14384,2021-08-22 08:00:00,391.96,8045,3712,0,2018
14385,2021-08-22 09:00:00,388.52,7695,3712,0,1980
14386,2021-08-22 10:00:00,386.1,7526,3713,0,1934
14387,2021-08-22 11:00:00,387.08,7476,3715,0,1994
14388,2021-08-22 12:00:00,385.37,7562,3720,101,2009
14389,2021-08-22 13:00:00,382.58,8448,3719,618,2140
14390,2021-08-22 14:00:00,379.69,9951,3721,1302,2205
14391,2021-08-22 15:00:00,380.96,11481,3720,1791,2264
14392,2021-08-22 16:00:00,380.52,12757,3720,2203,2233
14393,2021-08-22 17:00:00,387.24,14166,3712,2244,2255
14394,2021-08-22 18:00:00,394.05,15316,3710,2105,2231
14395,2021-08-22 19:00:00,398.96,16014,3701,1991,2255
14396,2021-08-22 20:00:00,405.22,16435,3698,1665,2241
14397,2021-08-22 21:00:00,415.66,16554,3695,1022,2250
14398,2021-08-22 22:00:00,419.36,16253,3685,736,2240
14399,2021-08-22 23:00:00,425.66,16049,3698,310,2242
14400,2021-08-23 00:00:00,427.62,15411,3698,64,2203
14401,2021-08-23 01:00:00,428.22,15048,3700,0,2246
14402,2021-08-23 02:00:00,425.16,13976,3696,0,2259
14403,2021-08-23 03:00:00,419.85,12561,3700,0,2241
14404,2021-08-23 04:00:00,412.85,10949,3697,0,2219
14405,2021-08-23 05:00:00,404.75,9773,3700,0,2100
14406,2021-08-23 06:00:00,398.8,8867,3697,0,2063
14407,2021-08-23 07:00:00,393.33,8168,3695,0,2020
14408,2021-08-23 08:00:00,390.34,7847,3703,0,1999
14409,2021-08-23 09:00:00,390.26,7803,3705,0,2012
14410,2021-08-23 10:00:00,395.12,8256,3707,0,2089
14411,2021-08-23 11:00:00,401.52,9007,3712,0,2174
14412,2021-08-23 12:00:00,401.41,9275,3714,63,2167
14413,2021-08-23 13:00:00,397.1,9841,3718,385,2156
14414,2021-08-23 14:00:00,395.26,10964,3719,794,2181
14415,2021-08-23 15:00:00,393.56,12255,3718,1269,2216
14416,2021-08-23 16:00:00,395.27,13560,3718,1524,2213
14417,2021-08-23 17:00:00,398.66,14808,3710,1663,2224
14418,2021-08-23 18:00:00,406.58,15909,3704,1442,2235
14419,2021-08-23 19:00:00,409.28,16355,3699,1355,2212
14420,2021-08-23 20:00:00,410.66,16452,3694,1298,2219
14421,2021-08-23 21:00:00,416.29,16579,3686,990,2241
14422,2021-08-23 22:00:00,421.46,16574,3682,663,2230
14423,2021-08-23 23:00:00,427.28,16316,3683,251,2208
14424,2021-08-24 00:00:00,427.13,15508,3683,78,2139
14425,2021-08-24 01:00:00,425.5,14332,3695,32,2243
14426,2021-08-24 02:00:00,421.9,13270,3696,0,2198
14427,2021-08-24 03:00:00,415.5,11685,3700,0,2188
14428,2021-08-24 04:00:00,408.88,10351,3706,0,2168
14429,2021-08-24 05:00:00,402.97,9435,3710,0,2119
14430,2021-08-24 06:00:00,396.49,8578,3710,0,2057
14431,2021-08-24 07:00:00,391.16,8168,3712,0,1943
14432,2021-08-24 08:00:00,386.96,8021,3711,0,1805
14433,2021-08-24 09:00:00,386.54,8005,3712,0,1793
14434,2021-08-24 10:00:00,390.93,8230,3717,32,1955
14435,2021-08-24 11:00:00,399.5,8901,3717,32,2150
14436,2021-08-24 12:00:00,400.15,9059,3714,96,2207
14437,2021-08-24 13:00:00,393.12,9553,3717,482,2147
14438,2021-08-24 14:00:00,388.61,10585,3722,1015,2175
14439,2021-08-24 15:00:00,390.6,11965,3724,1323,2191
14440,2021-08-24 16:00:00,393.98,13299,3724,1542,2234
14441,2021-08-24 17:00:00,392.27,13952,3725,1838,2246
14442,2021-08-24 18:00:00,397.21,15018,3721,1810,2237
14443,2021-08-24 19:00:00,401.62,15769,3716,1692,2204
14444,2021-08-24 20:00:00,408.32,16532,3710,1410,2168
14445,2021-08-24 21:00:00,415.76,17147,3702,1110,2228
14446,2021-08-24 22:00:00,420.29,17223,3711,803,2202
14447,2021-08-24 23:00:00,427.08,17071,3698,366,2201
14448,2021-08-25 00:00:00,429.01,16066,3701,83,2197
14449,2021-08-25 01:00:00,426.95,15016,3694,32,2191
14450,2021-08-25 02:00:00,423.6,13814,3695,0,2184
14451,2021-08-25 03:00:00,417.43,12282,3694,0,2146
14452,2021-08-25 04:00:00,410.41,10604,3695,0,2169
14453,2021-08-25 05:00:00,400.57,9327,3694,0,2008
14454,2021-08-25 06:00:00,395.63,8667,3692,0,1966
14455,2021-08-25 07:00:00,390.35,8013,3695,0,1936
14456,2021-08-25 08:00:00,386.41,7723,3698,0,1864
14457,2021-08-25 09:00:00,386.38,7652,3697,0,1885
14458,2021-08-25 10:00:00,390.47,7980,3697,32,1990
14459,2021-08-25 11:00:00,397.08,8575,3692,32,2100
14460,2021-08-25 12:00:00,396.5,8578,3688,123,2172
14461,2021-08-25 13:00:00,388.39,8996,3679,615,2188
14462,2021-08-25 14:00:00,382.8,10138,3690,1209,2175
14463,2021-08-25 15:00:00,383.31,11451,3679,1661,2230
14464,2021-08-25 16:00:00,381.74,12120,3696,1957,2242
14465,2021-08-25 17:00:00,384.55,13360,3687,2204,2261
14466,2021-08-25 18:00:00,386.68,14041,3686,2277,2261
14467,2021-08-25 19:00:00,389.3,14407,3683,2226,2270
14468,2021-08-25 20:00:00,396.3,15112,3682,1972,2278
14469,2021-08-25 21:00:00,401.14,15484,3685,1746,2275
14470,2021-08-25 22:00:00,405.81,15261,3684,1355,2226
14471,2021-08-25 23:00:00,417.62,15281,3684,611,2181
14472,2021-08-26 00:00:00,425.05,14643,3681,100,2209
14473,2021-08-26 01:00:00,424.65,14169,3681,32,2198
14474,2021-08-26 02:00:00,421.76,13071,3681,0,2215
14475,2021-08-26 03:00:00,416.29,11630,3683,0,2227
14476,2021-08-26 04:00:00,406.09,10003,3681,0,2080
14477,2021-08-26 05:00:00,398.86,8906,3680,0,2032
14478,2021-08-26 06:00:00,392.46,8123,3683,0,1980
14479,2021-08-26 07:00:00,384.89,7553,3683,0,1839
14480,2021-08-26 08:00:00,381.03,7259,3683,0,1781
14481,2021-08-26 09:00:00,380.02,7160,3682,0,1774
14482,2021-08-26 10:00:00,385.54,7482,3682,32,1923
14483,2021-08-26 11:00:00,392.77,7939,3685,32,2091
14484,2021-08-26 12:00:00,395.04,8098,3676,78,2185
14485,2021-08-26 13:00:00,390.28,8361,3682,339,2183
14486,2021-08-26 14:00:00,387.5,9111,3682,666,2166
14487,2021-08-26 15:00:00,383.35,10084,3683,1166,2169
14488,2021-08-26 16:00:00,381.95,11100,3684,1617,2227
14489,2021-08-26 17:00:00,385.45,12273,3679,1799,2236
14490,2021-08-26 18:00:00,389.63,13350,3680,1838,2201
14491,2021-08-26 19:00:00,392.76,14302,3678,1900,2182
14492,2021-08-26 20:00:00,399.74,15202,3677,1672,2154
14493,2021-08-26 21:00:00,404.79,15543,3672,1492,2218
14494,2021-08-26 22:00:00,415.04,15987,3668,945,2210
14495,2021-08-26 23:00:00,422.29,15757,3668,459,2201
14496,2021-08-27 00:00:00,427.59,15284,3663,90,2213
14497,2021-08-27 01:00:00,426.99,14785,3661,33,2199
14498,2021-08-27 02:00:00,425.02,13836,3641,0,2199
14499,2021-08-27 03:00:00,420.01,12441,3591,0,2123
14500,2021-08-27 04:00:00,414.97,11037,3531,0,2087
14501,2021-08-27 05:00:00,408.64,9859,3474,0,1976
14502,2021-08-27 06:00:00,405.55,9245,3434,0,1938
14503,2021-08-27 07:00:00,400.48,8614,3392,0,1825
14504,2021-08-27 08:00:00,398.12,8247,3351,0,1776
14505,2021-08-27 09:00:00,399.88,8227,3294,0,1787
14506,2021-08-27 10:00:00,404.2,8467,3284,32,1937
14507,2021-08-27 11:00:00,411.19,9082,3291,32,2111
14508,2021-08-27 12:00:00,412.23,9354,3301,97,2187
14509,2021-08-27 13:00:00,405.28,9970,3290,556,2204
14510,2021-08-27 14:00:00,401.7,11127,3300,963,2169
14511,2021-08-27 15:00:00,401.04,12360,3300,1319,2187
14512,2021-08-27 16:00:00,407.2,13635,3292,1331,2234
14513,2021-08-27 17:00:00,410.25,14407,3289,1354,2262
14514,2021-08-27 18:00:00,413.43,15139,3283,1300,2225
14515,2021-08-27 19:00:00,414.45,15477,3281,1245,2140
14516,2021-08-27 20:00:00,415.02,15355,3280,1175,2124
14517,2021-08-27 21:00:00,419.74,15462,3277,954,2167
14518,2021-08-27 22:00:00,425.65,15399,3270,632,2195
14519,2021-08-27 23:00:00,430.59,15047,3268,314,2209
14520,2021-08-28 00:00:00,434.06,14696,3265,79,2206
14521,2021-08-28 01:00:00,435.19,14448,3227,32,2214
14522,2021-08-28 02:00:00,435.98,13683,3131,0,2228
14523,2021-08-28 03:00:00,434.36,12771,3031,0,2144
14524,2021-08-28 04:00:00,431.43,11721,2939,0,2034
14525,2021-08-28 05:00:00,435.61,10886,2689,0,2069
14526,2021-08-28 06:00:00,432.19,10172,2690,0,2025
14527,2021-08-28 07:00:00,429,9540,2696,0,2001
14528,2021-08-28 08:00:00,427.34,9163,2690,0,1992
14529,2021-08-28 09:00:00,425.19,8980,2706,0,1951
14530,2021-08-28 10:00:00,425.48,8915,2701,0,1973
14531,2021-08-28 11:00:00,428.81,9168,2703,0,2086
14532,2021-08-28 12:00:00,428.68,9384,2702,105,2177
14533,2021-08-28 13:00:00,421.84,10024,2703,534,2250
14534,2021-08-28 14:00:00,413.5,11412,2705,1161,2237
14535,2021-08-28 15:00:00,406.94,12694,2702,1784,2247
14536,2021-08-28 16:00:00,406.94,13779,2703,2042,2259
14537,2021-08-28 17:00:00,411.02,14768,2721,1999,2253
14538,2021-08-28 18:00:00,411.69,14981,2710,2028,2267
14539,2021-08-28 19:00:00,414.18,15044,2713,1896,2276
14540,2021-08-28 20:00:00,421.48,15315,2707,1527,2276
14541,2021-08-28 21:00:00,430.03,15752,2707,1096,2256
14542,2021-08-28 22:00:00,436.69,15825,2708,717,2230
14543,2021-08-28 23:00:00,442.32,15354,2704,325,2176
14544,2021-08-29 00:00:00,460.48,10582,0,2034,2224
14545,2021-08-29 01:00:00,439.63,19398,1810,2000,2251
14546,2021-08-29 02:00:00,438.5,18746,1810,2000,2270
14547,2021-08-29 03:00:00,395.29,8798,1808,2000,1839
14548,2021-08-29 04:00:00,397.63,9640,1811,2000,1697
14549,2021-08-29 05:00:00,431.51,10639,2707,0,1912
14550,2021-08-29 06:00:00,428.02,9821,2708,0,1904
14551,2021-08-29 07:00:00,425.47,9178,2712,0,1927
14552,2021-08-29 08:00:00,422.34,8741,2712,0,1878
14553,2021-08-29 09:00:00,420.26,8220,2713,0,1910
14554,2021-08-29 10:00:00,420.02,8084,2717,0,1939
14555,2021-08-29 11:00:00,422.15,8134,2718,0,2026
14556,2021-08-29 12:00:00,422.44,8389,2717,123,2143
14557,2021-08-29 13:00:00,414.85,9327,2716,673,2252
14558,2021-08-29 14:00:00,407.93,10801,2716,1292,2252
14559,2021-08-29 15:00:00,403.82,12266,2716,1817,2225
14560,2021-08-29 16:00:00,402.55,13435,2717,2170,2226
14561,2021-08-29 17:00:00,405.55,14569,2714,2300,2265
14562,2021-08-29 18:00:00,409.16,15352,2711,2251,2253
14563,2021-08-29 19:00:00,411.58,16004,2709,2266,2282
14564,2021-08-29 20:00:00,412.24,16274,2707,2282,2280
14565,2021-08-29 21:00:00,421.28,16770,2704,1821,2294
14566,2021-08-29 22:00:00,433.62,17142,2700,1112,2268
14567,2021-08-29 23:00:00,443.55,16752,2697,478,2247
14568,2021-08-30 00:00:00,449.8,15765,2698,55,2277
14569,2021-08-30 01:00:00,450.51,15606,2696,0,2268
14570,2021-08-30 02:00:00,448.27,14502,2693,0,2263
14571,2021-08-30 03:00:00,444.47,12986,2697,0,2251
14572,2021-08-30 04:00:00,438.94,11400,2697,0,2181
14573,2021-08-30 05:00:00,434.88,10154,2699,0,2194
14574,2021-08-30 06:00:00,431.51,9327,2704,0,2193
14575,2021-08-30 07:00:00,427.64,8648,2705,0,2148
14576,2021-08-30 08:00:00,425.58,8305,2707,0,2130
14577,2021-08-30 09:00:00,425.65,8194,2706,0,2158
14578,2021-08-30 10:00:00,426.61,8535,2709,32,2174
14579,2021-08-30 11:00:00,431,9206,2708,32,2245
14580,2021-08-30 12:00:00,430.39,9503,2710,120,2276
14581,2021-08-30 13:00:00,418.7,10055,2709,679,2270
14582,2021-08-30 14:00:00,402.64,10965,2710,1549,2202
14583,2021-08-30 15:00:00,399.1,12256,2709,2021,2161
14584,2021-08-30 16:00:00,401.26,13618,2708,2287,2211
