,UTC time,carbon_intensity,nat_gas,nuclear,solar,other
7993,2020-11-29 01:00:00,388.77,9566,3739,1,1416
7994,2020-11-29 02:00:00,382.54,8726,3737,0,1408
7995,2020-11-29 03:00:00,375.03,7956,3737,0,1360
7996,2020-11-29 04:00:00,366.66,7018,3734,0,1376
7997,2020-11-29 05:00:00,355.16,5966,3737,0,1386
7998,2020-11-29 06:00:00,339.17,4903,3736,0,1338
7999,2020-11-29 07:00:00,327.73,4307,3737,0,1292
8000,2020-11-29 08:00:00,320.02,3921,3739,0,1277
8001,2020-11-29 09:00:00,309.13,3554,3738,0,1197
8002,2020-11-29 10:00:00,300.15,3439,3738,0,1061
8003,2020-11-29 11:00:00,303.88,3484,3739,0,1118
8004,2020-11-29 12:00:00,316.41,3768,3739,0,1262
8005,2020-11-29 13:00:00,321.41,4632,3736,125,1082
8006,2020-11-29 14:00:00,332.05,5478,3741,571,1348
8007,2020-11-29 15:00:00,339.07,6703,3738,973,1377
8008,2020-11-29 16:00:00,346.68,7838,3737,1228,1409
8009,2020-11-29 17:00:00,355.4,8890,3738,1295,1419
8010,2020-11-29 18:00:00,364.16,9776,3735,1218,1411
8011,2020-11-29 19:00:00,370.75,10313,3735,1094,1417
8012,2020-11-29 20:00:00,375.81,10585,3733,942,1422
8013,2020-11-29 21:00:00,381.94,10761,3735,685,1414
8014,2020-11-29 22:00:00,390.32,10801,3735,293,1413
8015,2020-11-29 23:00:00,396.74,10772,3730,23,1446
8016,2020-11-30 00:00:00,398.45,11048,3731,5,1433
8017,2020-11-30 01:00:00,394.04,10380,3733,1,1407
8018,2020-11-30 02:00:00,388.79,9608,3733,0,1395
8019,2020-11-30 03:00:00,380.94,8585,3732,0,1381
8020,2020-11-30 04:00:00,369.4,7258,3733,0,1388
8021,2020-11-30 05:00:00,355.19,6017,3733,0,1363
8022,2020-11-30 06:00:00,339.53,4987,3735,0,1312
8023,2020-11-30 07:00:00,326.59,4231,3736,0,1296
8024,2020-11-30 08:00:00,316.6,3929,3737,0,1192
8025,2020-11-30 09:00:00,314.47,3908,3735,0,1151
8026,2020-11-30 10:00:00,322.14,3974,3730,0,1296
8027,2020-11-30 11:00:00,335.35,4505,3738,0,1404
8028,2020-11-30 12:00:00,350.99,5613,3738,0,1395
8029,2020-11-30 13:00:00,359.55,6714,3739,125,1360
8030,2020-11-30 14:00:00,360.5,7506,3739,411,1357
8031,2020-11-30 15:00:00,361.63,8367,3742,691,1339
8032,2020-11-30 16:00:00,367.52,9103,3740,720,1344
8033,2020-11-30 17:00:00,371.16,9801,3737,819,1352
8034,2020-11-30 18:00:00,374.7,10238,3737,810,1359
8035,2020-11-30 19:00:00,372.25,10297,3738,954,1362
8036,2020-11-30 20:00:00,372.38,10003,3738,844,1364
8037,2020-11-30 21:00:00,377.74,9799,3737,531,1376
8038,2020-11-30 22:00:00,386.16,9812,3739,192,1420
8039,2020-11-30 23:00:00,393.79,10307,3736,17,1439
8040,2020-12-01 00:00:00,395.28,10532,3738,0,1428
8041,2020-12-01 01:00:00,393.88,10386,3738,0,1402
8042,2020-12-01 02:00:00,388.23,9548,3737,0,1393
8043,2020-12-01 03:00:00,379.59,8426,3740,0,1387
8044,2020-12-01 04:00:00,367.76,6992,3739,0,1431
8045,2020-12-01 05:00:00,348.77,5514,3739,0,1368
8046,2020-12-01 06:00:00,324.81,4593,3740,0,1096
8047,2020-12-01 07:00:00,310.98,3822,3742,0,1117
8048,2020-12-01 08:00:00,303.04,3582,3740,0,1055
8049,2020-12-01 09:00:00,293.23,3449,3744,0,920
8050,2020-12-01 10:00:00,301.92,3533,3742,0,1056
8051,2020-12-01 11:00:00,320.58,4060,3744,0,1232
8052,2020-12-01 12:00:00,339.49,4970,3746,0,1328
8053,2020-12-01 13:00:00,349.34,5982,3745,154,1337
8054,2020-12-01 14:00:00,330.27,6258,3744,807,1142
8055,2020-12-01 15:00:00,311.17,6325,3745,1415,941
8056,2020-12-01 16:00:00,301.93,6159,3743,1758,951
8057,2020-12-01 17:00:00,301.22,6010,3745,1835,1050
8058,2020-12-01 18:00:00,302.95,5909,3745,1837,1154
8059,2020-12-01 19:00:00,302.92,5882,3742,1824,1155
8060,2020-12-01 20:00:00,302.83,5830,3743,1757,1134
8061,2020-12-01 21:00:00,320.34,6063,3746,1281,1262
8062,2020-12-01 22:00:00,353.71,6910,3748,479,1406
8063,2020-12-01 23:00:00,373.8,7801,3745,23,1398
8064,2020-12-02 00:00:00,380.26,8550,3746,5,1385
8065,2020-12-02 01:00:00,381.07,8552,3747,0,1415
8066,2020-12-02 02:00:00,377.88,8149,3750,0,1423
8067,2020-12-02 03:00:00,369.81,7389,3749,0,1373
8068,2020-12-02 04:00:00,362.37,6545,3740,0,1407
8069,2020-12-02 05:00:00,342.02,5799,3750,0,1060
8070,2020-12-02 06:00:00,343.92,5495,3752,0,1243
8071,2020-12-02 07:00:00,331.75,5184,3752,0,1030
8072,2020-12-02 08:00:00,331.72,5145,3753,0,1047
8073,2020-12-02 09:00:00,333.07,5162,3755,0,1078
8074,2020-12-02 10:00:00,331.3,5367,3753,0,940
8075,2020-12-02 11:00:00,350.22,6128,3755,0,1182
8076,2020-12-02 12:00:00,370.44,7336,3757,1,1426
8077,2020-12-02 13:00:00,382.1,9134,3752,171,1449
8078,2020-12-02 14:00:00,364.59,8743,3753,812,1450
8079,2020-12-02 15:00:00,337.94,7934,3755,1342,1134
8080,2020-12-02 16:00:00,322.37,7413,3783,1565,968
8081,2020-12-02 17:00:00,310.99,6776,3790,1707,962
8082,2020-12-02 18:00:00,311.07,6369,3790,1707,1152
8083,2020-12-02 19:00:00,311.94,6159,3789,1665,1248
8084,2020-12-02 20:00:00,311.18,6119,3794,1611,1208
8085,2020-12-02 21:00:00,327.22,6344,3796,1172,1327
8086,2020-12-02 22:00:00,356.45,7098,3792,434,1436
8087,2020-12-02 23:00:00,377.84,8085,3746,28,1468
8088,2020-12-03 00:00:00,394.35,9055,3403,5,1429
8089,2020-12-03 01:00:00,396.31,8966,3311,0,1424
8090,2020-12-03 02:00:00,393.51,8488,3306,0,1443
8091,2020-12-03 03:00:00,387.28,7704,3307,0,1438
8092,2020-12-03 04:00:00,381.61,7065,3302,0,1428
8093,2020-12-03 05:00:00,375.63,6402,3299,0,1441
8094,2020-12-03 06:00:00,362.0,5361,3303,0,1390
8095,2020-12-03 07:00:00,356.9,4958,3302,0,1396
8096,2020-12-03 08:00:00,352.18,4726,3300,0,1355
8097,2020-12-03 09:00:00,355.87,4807,3304,0,1428
8098,2020-12-03 10:00:00,361.65,5147,3274,0,1431
8099,2020-12-03 11:00:00,368.78,5736,3308,0,1464
8100,2020-12-03 12:00:00,379.92,6971,3348,0,1451
8101,2020-12-03 13:00:00,379.74,7335,3350,129,1456
8102,2020-12-03 14:00:00,363.71,7065,3378,609,1457
8103,2020-12-03 15:00:00,346.17,6652,3351,1115,1410
8104,2020-12-03 16:00:00,332.15,6383,3351,1433,1296
8105,2020-12-03 17:00:00,331.34,6299,3350,1500,1356
8106,2020-12-03 18:00:00,333.43,6404,3349,1409,1310
8107,2020-12-03 19:00:00,333.07,6504,3350,1357,1215
8108,2020-12-03 20:00:00,346.45,6740,3348,1055,1330
8109,2020-12-03 21:00:00,367.36,7204,3346,530,1432
8110,2020-12-03 22:00:00,379.78,7539,3347,196,1454
8111,2020-12-03 23:00:00,388.34,7986,3347,15,1453
8112,2020-12-04 00:00:00,395.04,8884,3347,4,1442
8113,2020-12-04 01:00:00,392.68,8571,3347,1,1433
8114,2020-12-04 02:00:00,388.38,8046,3348,0,1420
8115,2020-12-04 03:00:00,381.01,7256,3348,0,1394
8116,2020-12-04 04:00:00,370.93,6241,3352,0,1398
8117,2020-12-04 05:00:00,363.2,5485,3348,0,1426
8118,2020-12-04 06:00:00,343.53,4577,3350,0,1235
8119,2020-12-04 07:00:00,341.04,4135,3347,0,1352
8120,2020-12-04 08:00:00,328.65,3547,3346,0,1312
8121,2020-12-04 09:00:00,327.21,3533,3348,0,1288
8122,2020-12-04 10:00:00,327.31,3680,3349,0,1227
8123,2020-12-04 11:00:00,343.24,4202,3348,0,1380
8124,2020-12-04 12:00:00,360.12,5242,3350,0,1428
8125,2020-12-04 13:00:00,370.23,6144,3348,26,1431
8126,2020-12-04 14:00:00,372.58,6752,3349,166,1433
8127,2020-12-04 15:00:00,368.84,7107,3348,429,1427
8128,2020-12-04 16:00:00,364.82,7284,3349,656,1431
8129,2020-12-04 17:00:00,361.97,7458,3350,830,1422
8130,2020-12-04 18:00:00,361.43,7703,3348,939,1408
8131,2020-12-04 19:00:00,367.08,7976,3344,822,1417
8132,2020-12-04 20:00:00,373.71,8128,3347,594,1412
8133,2020-12-04 21:00:00,382.03,8316,3349,328,1421
8134,2020-12-04 22:00:00,389.31,8411,3349,100,1452
8135,2020-12-04 23:00:00,394.83,8813,3347,11,1463
8136,2020-12-05 00:00:00,397.63,9277,3340,3,1429
8137,2020-12-05 01:00:00,393.14,8793,3390,0,1435
8138,2020-12-05 02:00:00,385.11,8135,3487,0,1422
8139,2020-12-05 03:00:00,375.81,7368,3577,0,1419
8140,2020-12-05 04:00:00,361.98,6338,3662,0,1391
8141,2020-12-05 05:00:00,346.44,5314,3723,0,1364
8142,2020-12-05 06:00:00,329.45,4572,3748,0,1230
8143,2020-12-05 07:00:00,315.0,3815,3789,0,1248
8144,2020-12-05 08:00:00,305.53,3499,3801,0,1192
8145,2020-12-05 09:00:00,297.03,3366,3800,0,1076
8146,2020-12-05 10:00:00,297.24,3355,3802,0,1087
8147,2020-12-05 11:00:00,305.39,3543,3799,0,1167
8148,2020-12-05 12:00:00,318.69,3998,3801,0,1261
8149,2020-12-05 13:00:00,325.33,4335,3800,110,1355
8150,2020-12-05 14:00:00,322.77,4892,3799,656,1444
8151,2020-12-05 15:00:00,320.44,5722,3800,1209,1409
8152,2020-12-05 16:00:00,324.81,6436,3798,1455,1418
8153,2020-12-05 17:00:00,333.22,7196,3796,1488,1418
8154,2020-12-05 18:00:00,337.96,7748,3794,1551,1417
8155,2020-12-05 19:00:00,341.51,8053,3796,1529,1418
8156,2020-12-05 20:00:00,348.65,8405,3795,1361,1431
8157,2020-12-05 21:00:00,360.1,8786,3797,973,1433
8158,2020-12-05 22:00:00,376.82,9123,3796,338,1437
8159,2020-12-05 23:00:00,385.1,9220,3797,19,1448
8160,2020-12-06 00:00:00,387.42,9511,3796,0,1438
8161,2020-12-06 01:00:00,383.63,8955,3795,0,1447
8162,2020-12-06 02:00:00,378.07,8242,3791,0,1445
8163,2020-12-06 03:00:00,371.47,7556,3792,0,1423
8164,2020-12-06 04:00:00,363.82,6792,3790,0,1417
8165,2020-12-06 05:00:00,350.84,5921,3790,0,1318
8166,2020-12-06 06:00:00,342.76,4984,3790,0,1455
8167,2020-12-06 07:00:00,332.18,4366,3789,0,1425
8168,2020-12-06 08:00:00,323.26,3925,3790,0,1394
8169,2020-12-06 09:00:00,318.92,3781,3790,0,1355
8170,2020-12-06 10:00:00,312.77,3818,3791,0,1197
8171,2020-12-06 11:00:00,314.37,4109,3792,0,1102
8172,2020-12-06 12:00:00,320.29,4423,3791,0,1101
8173,2020-12-06 13:00:00,325.71,4998,3790,103,1060
8174,2020-12-06 14:00:00,320.96,5756,3791,607,965
8175,2020-12-06 15:00:00,325.77,6334,3793,1031,1174
8176,2020-12-06 16:00:00,325.22,6850,3787,1380,1185
8177,2020-12-06 17:00:00,332.69,7213,3782,1447,1346
8178,2020-12-06 18:00:00,343.1,7702,3778,1272,1397
8179,2020-12-06 19:00:00,347.18,7920,3782,1199,1414
8180,2020-12-06 20:00:00,354.82,8187,3779,945,1395
8181,2020-12-06 21:00:00,367.39,8292,3778,463,1429
8182,2020-12-06 22:00:00,377.2,8448,3781,120,1449
8183,2020-12-06 23:00:00,385.28,9119,3777,5,1451
8184,2020-12-07 00:00:00,387.89,9542,3776,3,1429
8185,2020-12-07 01:00:00,385.21,9281,3781,0,1393
8186,2020-12-07 02:00:00,380.5,8626,3778,0,1401
8187,2020-12-07 03:00:00,373.72,7846,3776,0,1390
8188,2020-12-07 04:00:00,363.36,6840,3774,0,1366
8189,2020-12-07 05:00:00,353.42,5752,3777,0,1454
8190,2020-12-07 06:00:00,337.77,4845,3775,0,1359
8191,2020-12-07 07:00:00,328.79,4289,3775,0,1359
8192,2020-12-07 08:00:00,324.2,3980,3776,0,1381
8193,2020-12-07 09:00:00,321.69,3862,3776,0,1373
8194,2020-12-07 10:00:00,325.22,4128,3775,0,1340
8195,2020-12-07 11:00:00,334.21,4442,3778,0,1436
8196,2020-12-07 12:00:00,347.31,5072,3776,0,1538
8197,2020-12-07 13:00:00,357.33,5827,3777,15,1564
8198,2020-12-07 14:00:00,358.78,6234,3780,166,1597
8199,2020-12-07 15:00:00,353.87,6538,3776,475,1582
8200,2020-12-07 16:00:00,349.84,6867,3777,783,1577
8201,2020-12-07 17:00:00,346.9,7068,3775,1007,1577
8202,2020-12-07 18:00:00,348.37,7375,3777,1054,1552
8203,2020-12-07 19:00:00,346.7,7354,3771,1092,1522
8204,2020-12-07 20:00:00,347.62,7494,3772,1095,1505
8205,2020-12-07 21:00:00,350.92,7388,3767,920,1520
8206,2020-12-07 22:00:00,366.63,7685,3772,412,1566
8207,2020-12-07 23:00:00,386.17,8669,3776,15,1650
8208,2020-12-08 00:00:00,391.76,9219,3772,0,1709
8209,2020-12-08 01:00:00,389.65,8933,3774,0,1704
8210,2020-12-08 02:00:00,381.62,7985,3772,0,1661
8211,2020-12-08 03:00:00,372.08,7105,3774,0,1589
8212,2020-12-08 04:00:00,358.34,5981,3776,0,1523
8213,2020-12-08 05:00:00,335.09,5065,3777,0,1194
8214,2020-12-08 06:00:00,324.34,4327,3785,0,1239
8215,2020-12-08 07:00:00,317.3,3918,3787,0,1253
8216,2020-12-08 08:00:00,312.94,3872,3792,0,1177
8217,2020-12-08 09:00:00,317.34,3958,3796,0,1243
8218,2020-12-08 10:00:00,324.9,4283,3798,0,1283
8219,2020-12-08 11:00:00,345.95,5218,3803,0,1464
8220,2020-12-08 12:00:00,364.3,6268,3805,0,1646
8221,2020-12-08 13:00:00,370.79,7223,3805,150,1680
8222,2020-12-08 14:00:00,351.96,7124,3806,847,1639
8223,2020-12-08 15:00:00,332.79,6808,3804,1472,1562
8224,2020-12-08 16:00:00,317.42,6335,3799,1799,1456
8225,2020-12-08 17:00:00,307.63,5844,3798,1858,1389
8226,2020-12-08 18:00:00,302.9,5708,3792,1873,1305
8227,2020-12-08 19:00:00,296.42,5617,3793,1851,1132
8228,2020-12-08 20:00:00,291.8,5515,3796,1799,1012
8229,2020-12-08 21:00:00,307.07,5805,3794,1332,1035
8230,2020-12-08 22:00:00,346.42,6661,3797,511,1322
8231,2020-12-08 23:00:00,376.68,8171,3800,26,1449
8232,2020-12-09 00:00:00,384.77,9097,3795,3,1454
8233,2020-12-09 01:00:00,385.52,9200,3796,0,1452
8234,2020-12-09 02:00:00,380.4,8664,3800,0,1409
8235,2020-12-09 03:00:00,375.11,7994,3800,0,1420
8236,2020-12-09 04:00:00,367.89,7202,3800,0,1424
8237,2020-12-09 05:00:00,356.25,6290,3802,0,1360
8238,2020-12-09 06:00:00,347.63,5748,3802,0,1299
8239,2020-12-09 07:00:00,348.42,5617,3806,0,1380
8240,2020-12-09 08:00:00,344.02,5525,3809,0,1287
8241,2020-12-09 09:00:00,345.79,5670,3809,0,1281
8242,2020-12-09 10:00:00,354.08,6087,3807,0,1373
8243,2020-12-09 11:00:00,370.48,7089,3814,0,1578
8244,2020-12-09 12:00:00,384.64,8817,3815,0,1562
8245,2020-12-09 13:00:00,390.99,10261,3814,140,1547
8246,2020-12-09 14:00:00,370.65,9763,3815,862,1469
8247,2020-12-09 15:00:00,342.42,8140,3815,1514,1425
8248,2020-12-09 16:00:00,318.87,7304,3820,1845,1122
8249,2020-12-09 17:00:00,310.14,6716,3806,1864,1080
8250,2020-12-09 18:00:00,303.52,6276,3817,1864,1070
8251,2020-12-09 19:00:00,295.21,5940,3807,1854,951
8252,2020-12-09 20:00:00,289.43,5723,3817,1790,849
8253,2020-12-09 21:00:00,306.04,5917,3818,1309,954
8254,2020-12-09 22:00:00,344.82,6602,3817,507,1306
8255,2020-12-09 23:00:00,375.78,8111,3817,25,1451
8256,2020-12-10 00:00:00,384.65,9268,3816,0,1413
8257,2020-12-10 01:00:00,384.76,9261,3818,0,1423
8258,2020-12-10 02:00:00,383.76,9050,3819,0,1449
8259,2020-12-10 03:00:00,379.16,8560,3819,0,1413
8260,2020-12-10 04:00:00,370.64,7578,3818,0,1411
8261,2020-12-10 05:00:00,357.39,6591,3817,0,1297
8262,2020-12-10 06:00:00,348.67,5975,3820,0,1257
8263,2020-12-10 07:00:00,341.45,5832,3818,0,1092
8264,2020-12-10 08:00:00,337.85,5937,3818,0,941
8265,2020-12-10 09:00:00,337.82,5949,3820,0,937
8266,2020-12-10 10:00:00,345.34,6346,3820,0,1002
8267,2020-12-10 11:00:00,364.1,7495,3819,0,1194
8268,2020-12-10 12:00:00,380.06,8779,3820,0,1378
8269,2020-12-10 13:00:00,386.98,9924,3821,117,1439
8270,2020-12-10 14:00:00,366.18,9006,3819,750,1433
8271,2020-12-10 15:00:00,337.93,7561,3819,1426,1416
8272,2020-12-10 16:00:00,321.44,6719,3820,1708,1378
8273,2020-12-10 17:00:00,308.0,6055,3819,1788,1272
8274,2020-12-10 18:00:00,302.06,5727,3818,1746,1206
8275,2020-12-10 19:00:00,297.74,5467,3818,1682,1156
8276,2020-12-10 20:00:00,295.68,5402,3820,1639,1100
8277,2020-12-10 21:00:00,313.29,5585,3818,1187,1246
8278,2020-12-10 22:00:00,345.98,6552,3809,474,1331
8279,2020-12-10 23:00:00,370.33,7604,3804,35,1409
8280,2020-12-11 00:00:00,379.0,8565,3807,4,1395
8281,2020-12-11 01:00:00,377.33,8364,3810,0,1393
8282,2020-12-11 02:00:00,370.28,7942,3807,0,1253
8283,2020-12-11 03:00:00,356.63,7271,3814,0,1004
8284,2020-12-11 04:00:00,337.6,6091,3817,0,868
8285,2020-12-11 05:00:00,325.56,5433,3819,0,812
8286,2020-12-11 06:00:00,312.3,4693,3815,0,804
8287,2020-12-11 07:00:00,306.06,4340,3812,0,819
8288,2020-12-11 08:00:00,304.06,4172,3811,0,852
8289,2020-12-11 09:00:00,304.15,4151,3814,0,866
8290,2020-12-11 10:00:00,310.53,4469,3814,0,864
8291,2020-12-11 11:00:00,330.17,5549,3815,0,884
8292,2020-12-11 12:00:00,341.7,6410,3819,0,861
8293,2020-12-11 13:00:00,352.01,7396,3819,83,872
8294,2020-12-11 14:00:00,340.92,7410,3821,539,868
8295,2020-12-11 15:00:00,324.1,7064,3819,1142,901
8296,2020-12-11 16:00:00,302.17,6343,3822,1609,833
8297,2020-12-11 17:00:00,298.82,6203,3820,1658,824
8298,2020-12-11 18:00:00,299.72,6272,3820,1593,778
8299,2020-12-11 19:00:00,297.29,6162,3816,1619,769
8300,2020-12-11 20:00:00,297.52,6079,3820,1569,787
8301,2020-12-11 21:00:00,310.79,6339,3820,1195,830
8302,2020-12-11 22:00:00,338.71,7101,3820,464,858
8303,2020-12-11 23:00:00,361.75,8109,3829,23,906
8304,2020-12-12 00:00:00,367.33,8667,3819,4,887
8305,2020-12-12 01:00:00,363.2,8256,3819,0,874
8306,2020-12-12 02:00:00,357.9,7765,3819,0,863
8307,2020-12-12 03:00:00,351.92,7186,3815,0,875
8308,2020-12-12 04:00:00,340.03,6277,3820,0,866
8309,2020-12-12 05:00:00,327.45,5464,3817,0,848
8310,2020-12-12 06:00:00,315.97,4780,3818,0,856
8311,2020-12-12 07:00:00,310.21,4367,3817,0,906
8312,2020-12-12 08:00:00,301.54,3907,3820,0,928
8313,2020-12-12 09:00:00,298.22,3728,3816,0,939
8314,2020-12-12 10:00:00,298.63,3722,3818,0,952
8315,2020-12-12 11:00:00,305.9,3986,3819,0,986
8316,2020-12-12 12:00:00,319.73,4488,3819,0,1081
8317,2020-12-12 13:00:00,331.63,5119,3818,32,1137
8318,2020-12-12 14:00:00,339.79,6030,3821,196,1123
8319,2020-12-12 15:00:00,343.27,6878,3818,455,1097
8320,2020-12-12 16:00:00,343.64,7431,3817,700,1087
8321,2020-12-12 17:00:00,336.76,7427,3819,982,1070
8322,2020-12-12 18:00:00,336.27,7556,3818,1046,1048
8323,2020-12-12 19:00:00,338.43,7665,3816,993,1038
8324,2020-12-12 20:00:00,344.74,7816,3816,802,1055
8325,2020-12-12 21:00:00,350.74,7915,3815,580,1052
8326,2020-12-12 22:00:00,362.09,8165,3816,258,1105
8327,2020-12-12 23:00:00,374.94,8859,3815,24,1148
8328,2020-12-13 00:00:00,377.29,9172,3814,2,1116
8329,2020-12-13 01:00:00,371.54,8590,3814,0,1077
8330,2020-12-13 02:00:00,364.75,7933,3810,0,1045
8331,2020-12-13 03:00:00,356.53,7300,3814,0,989
8332,2020-12-13 04:00:00,345.54,6539,3812,0,922
8333,2020-12-13 05:00:00,330.3,5552,3810,0,882
8334,2020-12-13 06:00:00,313.54,4651,3811,0,850
8335,2020-12-13 07:00:00,300.54,4080,3810,0,817
8336,2020-12-13 08:00:00,289.11,3643,3808,0,787
8337,2020-12-13 09:00:00,284.66,3445,3810,0,798
8338,2020-12-13 10:00:00,284.25,3400,3811,0,813
8339,2020-12-13 11:00:00,286.75,3454,3808,0,833
8340,2020-12-13 12:00:00,297.52,3808,3809,0,881
8341,2020-12-13 13:00:00,309.88,4381,3807,91,946
8342,2020-12-13 14:00:00,315.07,5247,3808,552,1001
8343,2020-12-13 15:00:00,314.97,5993,3803,1071,1019
8344,2020-12-13 16:00:00,317.46,6665,3807,1396,1028
8345,2020-12-13 17:00:00,320.99,7235,3806,1617,1054
8346,2020-12-13 18:00:00,327.5,7821,3803,1711,1107
8347,2020-12-13 19:00:00,335.16,8377,3807,1645,1125
8348,2020-12-13 20:00:00,344.98,8874,3800,1413,1133
8349,2020-12-13 21:00:00,359.37,9324,3792,926,1146
8350,2020-12-13 22:00:00,375.44,9788,3802,360,1169
8351,2020-12-13 23:00:00,386.68,10220,3800,41,1219
8352,2020-12-14 00:00:00,388.82,10577,3800,3,1166
8353,2020-12-14 01:00:00,384.02,9933,3799,0,1141
8354,2020-12-14 02:00:00,375.59,9054,3800,0,1066
8355,2020-12-14 03:00:00,363.6,8002,3801,0,966
8356,2020-12-14 04:00:00,350.67,7013,3799,0,886
8357,2020-12-14 05:00:00,333.98,5789,3801,0,876
8358,2020-12-14 06:00:00,312.83,4726,3800,0,790
8359,2020-12-14 07:00:00,298.87,4043,3801,0,792
8360,2020-12-14 08:00:00,291.08,3751,3799,0,768
8361,2020-12-14 09:00:00,287.14,3574,3798,0,775
8362,2020-12-14 10:00:00,291.72,3651,3795,0,827
8363,2020-12-14 11:00:00,307.21,4180,3795,0,907
8364,2020-12-14 12:00:00,326.91,5143,3788,0,949
8365,2020-12-14 13:00:00,340.6,6095,3790,70,989
8366,2020-12-14 14:00:00,339.25,6738,3772,499,1013
8367,2020-12-14 15:00:00,339.83,7441,3682,975,1047
8368,2020-12-14 16:00:00,344.51,8170,3637,1195,1065
8369,2020-12-14 17:00:00,347.91,8733,3646,1305,1077
8370,2020-12-14 18:00:00,353.97,9327,3696,1242,1095
8371,2020-12-14 19:00:00,357.27,9766,3760,1203,1102
8372,2020-12-14 20:00:00,364.02,10188,3776,1009,1094
8373,2020-12-14 21:00:00,372.55,10518,3785,708,1103
8374,2020-12-14 22:00:00,383.99,10753,3783,277,1143
8375,2020-12-14 23:00:00,392.38,11012,3785,25,1214
8376,2020-12-15 00:00:00,394.62,11466,3789,4,1171
8377,2020-12-15 01:00:00,391.18,10991,3779,0,1123
8378,2020-12-15 02:00:00,383.49,10046,3781,0,1057
8379,2020-12-15 03:00:00,373.07,8972,3780,0,966
8380,2020-12-15 04:00:00,360.29,7850,3781,0,879
8381,2020-12-15 05:00:00,343.22,6514,3784,0,833
8382,2020-12-15 06:00:00,326.73,5451,3785,0,807
8383,2020-12-15 07:00:00,313.19,4720,3784,0,789
8384,2020-12-15 08:00:00,305.97,4389,3773,0,765
8385,2020-12-15 09:00:00,300.49,4095,3784,0,790
8386,2020-12-15 10:00:00,304.36,4168,3786,0,842
8387,2020-12-15 11:00:00,317.3,4618,3788,0,938
8388,2020-12-15 12:00:00,335.96,5486,3785,0,1047
8389,2020-12-15 13:00:00,349.11,6417,3786,28,1085
8390,2020-12-15 14:00:00,348.92,7037,3788,317,1082
8391,2020-12-15 15:00:00,344.33,7445,3786,696,1074
8392,2020-12-15 16:00:00,342.46,7832,3786,943,1052
8393,2020-12-15 17:00:00,345.49,8414,3787,1080,1048
8394,2020-12-15 18:00:00,348.99,8958,3784,1167,1045
8395,2020-12-15 19:00:00,352.29,9332,3783,1172,1042
8396,2020-12-15 20:00:00,356.99,9548,3783,1032,1041
8397,2020-12-15 21:00:00,368.28,9901,3782,659,1071
8398,2020-12-15 22:00:00,380.42,10163,3780,240,1125
8399,2020-12-15 23:00:00,390.87,10748,3780,17,1205
8400,2020-12-16 00:00:00,394.74,11348,3778,3,1199
8401,2020-12-16 01:00:00,390.68,10763,3776,0,1167
8402,2020-12-16 02:00:00,383.31,9873,3775,0,1100
8403,2020-12-16 03:00:00,373.71,8895,3778,0,1018
8404,2020-12-16 04:00:00,361.54,7875,3781,0,916
8405,2020-12-16 05:00:00,343.21,6471,3778,0,845
8406,2020-12-16 06:00:00,330.7,5633,3781,0,833
8407,2020-12-16 07:00:00,319.56,4995,3781,0,819
8408,2020-12-16 08:00:00,311.98,4599,3782,0,814
8409,2020-12-16 09:00:00,307.86,4382,3782,0,818
8410,2020-12-16 10:00:00,310.95,4420,3782,0,872
8411,2020-12-16 11:00:00,321.57,4799,3781,0,957
8412,2020-12-16 12:00:00,340.06,5809,3784,0,1029
8413,2020-12-16 13:00:00,349.59,6609,3782,72,1058
8414,2020-12-16 14:00:00,350.09,7374,3784,444,1095
8415,2020-12-16 15:00:00,345.94,7864,3782,903,1135
8416,2020-12-16 16:00:00,350.64,8323,3779,1111,1315
8417,2020-12-16 17:00:00,358.0,9135,3778,1066,1272
8418,2020-12-16 18:00:00,363.76,9961,3774,951,1110
8419,2020-12-16 19:00:00,368.68,10272,3770,829,1107
8420,2020-12-16 20:00:00,379.35,10841,3698,595,1116
8421,2020-12-16 21:00:00,397.51,11482,3332,335,1126
8422,2020-12-16 22:00:00,402.21,11298,3291,161,1175
8423,2020-12-16 23:00:00,407.54,11632,3295,15,1195
8424,2020-12-17 00:00:00,409.38,12114,3309,3,1168
8425,2020-12-17 01:00:00,407.46,11804,3302,0,1133
8426,2020-12-17 02:00:00,401.56,10931,3302,0,1071
8427,2020-12-17 03:00:00,392.24,9753,3304,0,984
8428,2020-12-17 04:00:00,383.55,8687,3304,0,957
8429,2020-12-17 05:00:00,369.38,7442,3300,0,852
8430,2020-12-17 06:00:00,358.67,6442,3306,0,879
8431,2020-12-17 07:00:00,349.75,5809,3303,0,859
8432,2020-12-17 08:00:00,344.29,5457,3305,0,852
8433,2020-12-17 09:00:00,342.97,5264,3305,0,896
8434,2020-12-17 10:00:00,344.86,5280,3303,0,938
8435,2020-12-17 11:00:00,356.93,5749,3306,0,1094
8436,2020-12-17 12:00:00,369.08,6654,3306,0,1136
8437,2020-12-17 13:00:00,378.72,7623,3305,21,1154
8438,2020-12-17 14:00:00,379.8,8457,3303,279,1175
8439,2020-12-17 15:00:00,380.27,9347,3305,559,1185
8440,2020-12-17 16:00:00,377.4,9656,3304,789,1185
8441,2020-12-17 17:00:00,378.68,9926,3302,799,1159
8442,2020-12-17 18:00:00,376.22,10105,3297,958,1138
