,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Wind Onshore,"('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Fossil Peat', 'Actual Aggregated')","('Fossil Peat', 'Actual Consumption')","('Hydro Pumped Storage', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other', 'Actual Aggregated')","('Other', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')"
2019-02-10 13:30:00+00:00,,,,,,,,,424.0,,220.0,,165.0,,213.0,,21.0,,91.0,,0.0,,2826.0
2019-02-10 14:00:00+00:00,,,,,,,,,454.0,,221.0,,165.0,,202.0,,30.0,,99.0,,0.0,,2772.0
2019-02-10 14:30:00+00:00,,,,,,,,,425.0,,229.0,,165.0,,196.0,,20.0,,157.0,,0.0,,2804.0
2019-02-10 15:00:00+00:00,,,,,,,,,560.0,,212.0,,166.0,,161.0,,34.0,,161.0,,0.0,,2647.0
2019-02-10 15:30:00+00:00,,,,,,,,,696.0,,219.0,,165.0,,173.0,,27.0,,160.0,,0.0,,2565.0
2019-02-10 16:00:00+00:00,,,,,,,,,807.0,,250.0,,165.0,,193.0,,24.0,,157.0,,0.0,,2478.0
2019-02-10 16:30:00+00:00,,,,,,,,,817.0,,239.0,,166.0,,240.0,,28.0,,159.0,,0.0,,2519.0
2019-02-10 17:00:00+00:00,,,,,,,,,805.0,,247.0,,165.0,,239.0,,25.0,,173.0,,0.0,,2561.0
2019-02-10 17:30:00+00:00,,,,,,,,,853.0,,306.0,,165.0,,300.0,,24.0,,180.0,,0.0,,2660.0
2019-02-10 18:00:00+00:00,,,,,,,,,967.0,,363.0,,166.0,,305.0,,31.0,,181.0,,0.0,,2598.0
2019-02-10 18:30:00+00:00,,,,,,,,,892.0,,337.0,,165.0,,298.0,,20.0,,188.0,,0.0,,2628.0
2019-02-10 19:00:00+00:00,,,,,,,,,932.0,,357.0,,165.0,,302.0,,19.0,,194.0,,0.0,,2588.0
2019-02-10 19:30:00+00:00,,,,,,,,,927.0,,332.0,,165.0,,301.0,,20.0,,193.0,,0.0,,2521.0
2019-02-10 20:00:00+00:00,,,,,,,,,931.0,,333.0,,165.0,,303.0,,22.0,,194.0,,0.0,,2452.0
2019-02-10 20:30:00+00:00,,,,,,,,,840.0,,351.0,,165.0,,299.0,,19.0,,174.0,,0.0,,2335.0
2019-02-10 21:00:00+00:00,,,,,,,,,752.0,,284.0,,165.0,,305.0,,73.0,,180.0,,0.0,,2287.0
2019-02-10 21:30:00+00:00,,,,,,,,,893.0,,277.0,,165.0,,311.0,,99.0,,166.0,,0.0,,2084.0
2019-02-10 22:00:00+00:00,,,,,,,,,703.0,,251.0,,165.0,,310.0,,20.0,,165.0,,0.0,,2041.0
2019-02-10 22:30:00+00:00,,,,,,,,,579.0,,198.0,,166.0,,306.0,,21.0,,154.0,,0.0,,1942.0
2019-02-10 23:00:00+00:00,,,,,,,,,558.0,,201.0,,93.0,,326.0,,19.0,,156.0,,0.0,,1991.0
2019-02-10 23:30:00+00:00,,,,,,,,,522.0,,197.0,,0.0,,331.0,,18.0,,153.0,,0.0,,1815.0
2019-02-11 00:00:00+00:00,,,,,,,,,553.0,,214.0,,0.0,,285.0,,0.0,,158.0,,0.0,,1759.0
2019-02-11 00:30:00+00:00,,,,,,,,,807.0,,208.0,,0.0,,250.0,,0.0,,158.0,,0.0,,1604.0
2019-02-11 01:00:00+00:00,,,,,,,,,861.0,,198.0,,0.0,,282.0,,0.0,,155.0,,0.0,,1475.0
2019-02-11 01:30:00+00:00,,,,,,,,,880.0,,208.0,,0.0,,316.0,,0.0,,157.0,,0.0,,1301.0
2019-02-11 02:00:00+00:00,,,,,,,,,869.0,,232.0,,0.0,,337.0,,0.0,,156.0,,0.0,,1176.0
2019-02-11 02:30:00+00:00,,,,,,,,,934.0,,249.0,,0.0,,339.0,,0.0,,159.0,,0.0,,965.0
2019-02-11 03:00:00+00:00,,,,,,,,,923.0,,226.0,,0.0,,338.0,,0.0,,156.0,,0.0,,863.0
2019-02-11 03:30:00+00:00,,,,,,,,,840.0,,221.0,,0.0,,334.0,,0.0,,155.0,,0.0,,929.0
2019-02-11 04:00:00+00:00,,,,,,,,,853.0,,225.0,,0.0,,335.0,,0.0,,156.0,,0.0,,929.0
2019-02-11 04:30:00+00:00,,,,,,,,,964.0,,232.0,,0.0,,339.0,,0.0,,157.0,,0.0,,781.0
2019-02-11 05:00:00+00:00,,,,,,,,,990.0,,229.0,,0.0,,338.0,,0.0,,156.0,,0.0,,663.0
2019-02-11 05:30:00+00:00,,,,,,,,,985.0,,227.0,,0.0,,337.0,,0.0,,156.0,,0.0,,595.0
2019-02-11 06:00:00+00:00,,,,,,,,,1111.0,,260.0,,0.0,,337.0,,0.0,,156.0,,0.0,,564.0
2019-02-11 06:30:00+00:00,,,,,,,,,1252.0,,299.0,,0.0,,340.0,,27.0,,156.0,,0.0,,557.0
2019-02-11 07:00:00+00:00,,,,,,,,,1267.0,,307.0,,0.0,,338.0,,23.0,,156.0,,0.0,,474.0
2019-02-11 07:30:00+00:00,,,,,,,,,1408.0,,308.0,,0.0,,340.0,,28.0,,159.0,,0.0,,416.0
2019-02-11 08:00:00+00:00,,,,,,,,,1407.0,,298.0,,0.0,,338.0,,119.0,,156.0,,0.0,,343.0
2019-02-11 08:30:00+00:00,,,,,,,,,1371.0,,296.0,,0.0,,333.0,,113.0,,155.0,,0.0,,260.0
2019-02-11 09:00:00+00:00,,,,,,,,,1391.0,,297.0,,0.0,,337.0,,65.0,,156.0,,0.0,,203.0
2019-02-11 09:30:00+00:00,,,,,,,,,1371.0,,293.0,,0.0,,337.0,,184.0,,158.0,,0.0,,176.0
2019-02-11 10:00:00+00:00,,,,,,,,,1350.0,,289.0,,0.0,,336.0,,179.0,,173.0,,0.0,,182.0
2019-02-11 10:30:00+00:00,,,,,,,,,1352.0,,294.0,,0.0,,335.0,,140.0,,175.0,,0.0,,167.0
2019-02-11 11:00:00+00:00,,,,,,,,,1347.0,,302.0,,0.0,,336.0,,99.0,,175.0,,0.0,,196.0
2019-02-11 11:30:00+00:00,,,,,,,,,1358.0,,296.0,,0.0,,336.0,,61.0,,174.0,,0.0,,206.0
2019-02-11 12:00:00+00:00,,,,,,,,,1357.0,,291.0,,0.0,,334.0,,21.0,,173.0,,0.0,,247.0
2019-02-11 12:30:00+00:00,,,,,,,,,1367.0,,294.0,,0.0,,337.0,,20.0,,175.0,,0.0,,281.0
2019-02-11 13:00:00+00:00,,,,,,,,,1349.0,,289.0,,0.0,,335.0,,20.0,,173.0,,0.0,,309.0
2019-02-11 13:30:00+00:00,,,,,,,,,1343.0,,280.0,,0.0,,335.0,,15.0,,173.0,,0.0,,376.0
2019-02-11 14:00:00+00:00,,,,,,,,,1350.0,,285.0,,0.0,,334.0,,0.0,,173.0,,0.0,,435.0
2019-02-11 14:30:00+00:00,,,,,,,,,1364.0,,283.0,,0.0,,335.0,,0.0,,174.0,,0.0,,497.0
2019-02-11 15:00:00+00:00,,,,,,,,,1342.0,,278.0,,0.0,,334.0,,0.0,,174.0,,0.0,,568.0
2019-02-11 15:30:00+00:00,,,,,,,,,1381.0,,285.0,,0.0,,339.0,,0.0,,176.0,,0.0,,679.0
2019-02-11 16:00:00+00:00,,,,,,,,,1339.0,,276.0,,0.0,,336.0,,0.0,,188.0,,0.0,,800.0
2019-02-11 16:30:00+00:00,,,,,,,,,1391.0,,292.0,,0.0,,340.0,,14.0,,196.0,,0.0,,848.0
2019-02-11 17:00:00+00:00,,,,,,,,,1336.0,,285.0,,0.0,,333.0,,16.0,,191.0,,0.0,,962.0
2019-02-11 17:30:00+00:00,,,,,,,,,1380.0,,299.0,,0.0,,338.0,,101.0,,195.0,,0.0,,1094.0
2019-02-11 18:00:00+00:00,,,,,,,,,1405.0,,295.0,,0.0,,339.0,,164.0,,196.0,,0.0,,1223.0
2019-02-11 18:30:00+00:00,,,,,,,,,1336.0,,280.0,,0.0,,334.0,,111.0,,190.0,,0.0,,1308.0
2019-02-11 19:00:00+00:00,,,,,,,,,1403.0,,290.0,,0.0,,338.0,,122.0,,195.0,,0.0,,1311.0
2019-02-11 19:30:00+00:00,,,,,,,,,1376.0,,287.0,,0.0,,337.0,,20.0,,194.0,,0.0,,1461.0
2019-02-11 20:00:00+00:00,,,,,,,,,1421.0,,269.0,,0.0,,340.0,,30.0,,198.0,,0.0,,1464.0
2019-02-11 20:30:00+00:00,,,,,,,,,1389.0,,291.0,,0.0,,338.0,,24.0,,194.0,,0.0,,1490.0
2019-02-11 21:00:00+00:00,,,,,,,,,1422.0,,206.0,,0.0,,340.0,,30.0,,183.0,,0.0,,1598.0
2019-02-11 21:30:00+00:00,,,,,,,,,1224.0,,255.0,,0.0,,333.0,,20.0,,170.0,,0.0,,1675.0
2019-02-11 22:00:00+00:00,,,,,,,,,1204.0,,159.0,,0.0,,334.0,,20.0,,157.0,,0.0,,1631.0
2019-02-11 22:30:00+00:00,,,,,,,,,1122.0,,136.0,,0.0,,329.0,,19.0,,151.0,,0.0,,1674.0
2019-02-11 23:00:00+00:00,,,,,,,,,845.0,,100.0,,0.0,,332.0,,22.0,,135.0,,0.0,,1923.0
2019-02-11 23:30:00+00:00,,,,,,,,,587.0,,98.0,,0.0,,313.0,,26.0,,131.0,,0.0,,1928.0
2019-02-12 00:00:00+00:00,,,,,,,,,620.0,,100.0,,0.0,,243.0,,31.0,,134.0,,0.0,,1890.0
2019-02-12 00:30:00+00:00,,,,,,,,,613.0,,98.0,,0.0,,200.0,,29.0,,133.0,,0.0,,1868.0
2019-02-12 01:00:00+00:00,,,,,,,,,607.0,,106.0,,0.0,,198.0,,0.0,,133.0,,0.0,,2039.0
2019-02-12 01:30:00+00:00,,,,,,,,,725.0,,102.0,,0.0,,137.0,,0.0,,133.0,,0.0,,2248.0
2019-02-12 02:00:00+00:00,,,,,,,,,649.0,,99.0,,0.0,,123.0,,0.0,,132.0,,0.0,,2248.0
2019-02-12 02:30:00+00:00,,,,,,,,,663.0,,118.0,,0.0,,124.0,,0.0,,133.0,,0.0,,2149.0
2019-02-12 03:00:00+00:00,,,,,,,,,652.0,,108.0,,0.0,,123.0,,0.0,,133.0,,0.0,,2184.0
2019-02-12 03:30:00+00:00,,,,,,,,,683.0,,97.0,,0.0,,125.0,,0.0,,136.0,,0.0,,2109.0
2019-02-12 04:00:00+00:00,,,,,,,,,684.0,,99.0,,0.0,,126.0,,0.0,,135.0,,0.0,,2091.0
2019-02-12 04:30:00+00:00,,,,,,,,,667.0,,99.0,,0.0,,124.0,,0.0,,134.0,,0.0,,2118.0
2019-02-12 05:00:00+00:00,,,,,,,,,667.0,,105.0,,0.0,,185.0,,0.0,,133.0,,0.0,,2093.0
2019-02-12 05:30:00+00:00,,,,,,,,,650.0,,101.0,,0.0,,210.0,,0.0,,133.0,,0.0,,2123.0
2019-02-12 06:00:00+00:00,,,,,,,,,664.0,,105.0,,0.0,,234.0,,0.0,,134.0,,0.0,,2225.0
2019-02-12 06:30:00+00:00,,,,,,,,,657.0,,104.0,,0.0,,234.0,,0.0,,133.0,,0.0,,2275.0
2019-02-12 07:00:00+00:00,,,,,,,,,667.0,,100.0,,0.0,,254.0,,9.0,,132.0,,0.0,,2303.0
2019-02-12 07:30:00+00:00,,,,,,,,,913.0,,101.0,,0.0,,286.0,,12.0,,132.0,,0.0,,2414.0
2019-02-12 08:00:00+00:00,,,,,,,,,993.0,,101.0,,0.0,,287.0,,11.0,,134.0,,0.0,,2379.0
2019-02-12 08:30:00+00:00,,,,,,,,,1051.0,,100.0,,0.0,,320.0,,9.0,,135.0,,0.0,,2346.0
2019-02-12 09:00:00+00:00,,,,,,,,,1039.0,,99.0,,0.0,,323.0,,9.0,,143.0,,0.0,,2294.0
2019-02-12 09:30:00+00:00,,,,,,,,,1050.0,,100.0,,0.0,,329.0,,9.0,,152.0,,0.0,,2176.0
2019-02-12 10:00:00+00:00,,,,,,,,,1072.0,,103.0,,0.0,,333.0,,12.0,,158.0,,0.0,,2068.0
2019-02-12 10:30:00+00:00,,,,,,,,,1071.0,,99.0,,0.0,,337.0,,9.0,,162.0,,0.0,,2057.0
2019-02-12 11:00:00+00:00,,,,,,,,,1065.0,,98.0,,0.0,,336.0,,9.0,,173.0,,0.0,,1949.0
2019-02-12 11:30:00+00:00,,,,,,,,,1092.0,,102.0,,0.0,,339.0,,13.0,,176.0,,0.0,,1797.0
2019-02-12 12:00:00+00:00,,,,,,,,,1076.0,,97.0,,0.0,,338.0,,9.0,,179.0,,0.0,,1699.0
2019-02-12 12:30:00+00:00,,,,,,,,,1070.0,,98.0,,0.0,,337.0,,9.0,,179.0,,0.0,,1719.0
2019-02-12 13:00:00+00:00,,,,,,,,,1013.0,,98.0,,0.0,,332.0,,9.0,,175.0,,0.0,,1716.0
2019-02-12 13:30:00+00:00,,,,,,,,,947.0,,98.0,,0.0,,334.0,,10.0,,178.0,,0.0,,1725.0
2019-02-12 14:00:00+00:00,,,,,,,,,806.0,,110.0,,0.0,,293.0,,16.0,,185.0,,0.0,,1705.0
2019-02-12 14:30:00+00:00,,,,,,,,,886.0,,99.0,,0.0,,316.0,,9.0,,179.0,,0.0,,1582.0
2019-02-12 15:00:00+00:00,,,,,,,,,964.0,,99.0,,0.0,,297.0,,11.0,,196.0,,0.0,,1457.0
2019-02-12 15:30:00+00:00,,,,,,,,,1052.0,,97.0,,0.0,,299.0,,14.0,,200.0,,0.0,,1232.0
2019-02-12 16:00:00+00:00,,,,,,,,,1014.0,,113.0,,0.0,,329.0,,9.0,,194.0,,0.0,,1193.0
2019-02-12 16:30:00+00:00,,,,,,,,,1062.0,,132.0,,0.0,,337.0,,19.0,,199.0,,0.0,,1086.0
2019-02-12 17:00:00+00:00,,,,,,,,,1226.0,,142.0,,0.0,,336.0,,76.0,,197.0,,0.0,,1024.0
2019-02-12 17:30:00+00:00,,,,,,,,,1391.0,,179.0,,0.0,,337.0,,157.0,,198.0,,0.0,,978.0
2019-02-12 18:00:00+00:00,,,,,,,,,1453.0,,206.0,,0.0,,337.0,,213.0,,198.0,,67.0,,904.0
2019-02-12 18:30:00+00:00,,,,,,,,,1430.0,,199.0,,0.0,,334.0,,209.0,,197.0,,37.0,,905.0
2019-02-12 19:00:00+00:00,,,,,,,,,1372.0,,195.0,,0.0,,333.0,,163.0,,197.0,,0.0,,1087.0
2019-02-12 19:30:00+00:00,,,,,,,,,1373.0,,173.0,,0.0,,338.0,,109.0,,185.0,,0.0,,1269.0
2019-02-12 20:00:00+00:00,,,,,,,,,1362.0,,129.0,,0.0,,337.0,,103.0,,183.0,,0.0,,1419.0
2019-02-12 20:30:00+00:00,,,,,,,,,1297.0,,126.0,,0.0,,336.0,,143.0,,183.0,,0.0,,1509.0
2019-02-12 21:00:00+00:00,,,,,,,,,1119.0,,131.0,,0.0,,339.0,,183.0,,179.0,,0.0,,1652.0
2019-02-12 21:30:00+00:00,,,,,,,,,1102.0,,124.0,,0.0,,330.0,,96.0,,175.0,,0.0,,1766.0
2019-02-12 22:00:00+00:00,,,,,,,,,935.0,,128.0,,0.0,,330.0,,98.0,,172.0,,0.0,,1858.0
2019-02-12 22:30:00+00:00,,,,,,,,,629.0,,98.0,,0.0,,311.0,,25.0,,175.0,,0.0,,1855.0
2019-02-12 23:00:00+00:00,,,,,,,,,629.0,,99.0,,0.0,,274.0,,19.0,,146.0,,0.0,,1808.0
2019-02-12 23:30:00+00:00,,,,,,,,,672.0,,105.0,,0.0,,280.0,,29.0,,151.0,,0.0,,1935.0
2019-02-13 00:00:00+00:00,,,,,,,,,663.0,,106.0,,0.0,,273.0,,29.0,,143.0,,0.0,,1931.0
2019-02-13 00:30:00+00:00,,,,,,,,,619.0,,103.0,,0.0,,217.0,,22.0,,129.0,,0.0,,2008.0
2019-02-13 01:00:00+00:00,,,,,,,,,590.0,,102.0,,0.0,,199.0,,0.0,,116.0,,0.0,,2324.0
2019-02-13 01:30:00+00:00,,,,,,,,,655.0,,101.0,,0.0,,155.0,,0.0,,107.0,,0.0,,2306.0
2019-02-13 02:00:00+00:00,,,,,,,,,673.0,,107.0,,0.0,,158.0,,0.0,,108.0,,0.0,,2140.0
2019-02-13 02:30:00+00:00,,,,,,,,,682.0,,106.0,,0.0,,156.0,,0.0,,109.0,,0.0,,2085.0
2019-02-13 03:00:00+00:00,,,,,,,,,660.0,,103.0,,0.0,,156.0,,0.0,,108.0,,0.0,,2070.0
2019-02-13 03:30:00+00:00,,,,,,,,,652.0,,101.0,,0.0,,154.0,,0.0,,107.0,,0.0,,2074.0
2019-02-13 04:00:00+00:00,,,,,,,,,618.0,,104.0,,0.0,,157.0,,0.0,,108.0,,0.0,,2047.0
2019-02-13 04:30:00+00:00,,,,,,,,,619.0,,95.0,,0.0,,157.0,,0.0,,108.0,,0.0,,2069.0
2019-02-13 05:00:00+00:00,,,,,,,,,617.0,,109.0,,0.0,,157.0,,0.0,,108.0,,0.0,,2066.0
2019-02-13 05:30:00+00:00,,,,,,,,,573.0,,116.0,,0.0,,224.0,,0.0,,106.0,,0.0,,2076.0
2019-02-13 06:00:00+00:00,,,,,,,,,581.0,,119.0,,0.0,,288.0,,0.0,,107.0,,0.0,,2124.0
2019-02-13 06:30:00+00:00,,,,,,,,,602.0,,96.0,,0.0,,303.0,,0.0,,107.0,,0.0,,2268.0
2019-02-13 07:00:00+00:00,,,,,,,,,594.0,,103.0,,0.0,,318.0,,17.0,,106.0,,0.0,,2511.0
2019-02-13 07:30:00+00:00,,,,,,,,,986.0,,101.0,,0.0,,311.0,,26.0,,117.0,,0.0,,2540.0
2019-02-13 08:00:00+00:00,,,,,,,,,1037.0,,102.0,,0.0,,304.0,,20.0,,117.0,,0.0,,2520.0
2019-02-13 08:30:00+00:00,,,,,,,,,1005.0,,133.0,,0.0,,306.0,,20.0,,127.0,,0.0,,2441.0
2019-02-13 09:00:00+00:00,,,,,,,,,1057.0,,150.0,,0.0,,305.0,,21.0,,126.0,,0.0,,2393.0
2019-02-13 09:30:00+00:00,,,,,,,,,1095.0,,131.0,,0.0,,314.0,,20.0,,136.0,,0.0,,2357.0
2019-02-13 10:00:00+00:00,,,,,,,,,943.0,,119.0,,0.0,,311.0,,20.0,,149.0,,0.0,,2429.0
2019-02-13 10:30:00+00:00,,,,,,,,,859.0,,129.0,,0.0,,317.0,,21.0,,152.0,,0.0,,2492.0
2019-02-13 11:00:00+00:00,,,,,,,,,724.0,,84.0,,0.0,,308.0,,30.0,,156.0,,0.0,,2456.0
2019-02-13 11:30:00+00:00,,,,,,,,,621.0,,94.0,,0.0,,305.0,,26.0,,153.0,,0.0,,2476.0
2019-02-13 12:00:00+00:00,,,,,,,,,609.0,,107.0,,0.0,,302.0,,20.0,,152.0,,0.0,,2483.0
2019-02-13 12:30:00+00:00,,,,,,,,,604.0,,100.0,,0.0,,300.0,,21.0,,160.0,,0.0,,2450.0
2019-02-13 13:00:00+00:00,,,,,,,,,787.0,,95.0,,0.0,,283.0,,24.0,,169.0,,0.0,,2374.0
2019-02-13 13:30:00+00:00,,,,,,,,,740.0,,104.0,,0.0,,231.0,,20.0,,171.0,,0.0,,2301.0
2019-02-13 14:00:00+00:00,,,,,,,,,778.0,,104.0,,0.0,,236.0,,25.0,,172.0,,0.0,,2288.0
2019-02-13 14:30:00+00:00,,,,,,,,,578.0,,105.0,,0.0,,229.0,,20.0,,170.0,,0.0,,2428.0
2019-02-13 15:00:00+00:00,,,,,,,,,589.0,,99.0,,0.0,,232.0,,24.0,,171.0,,0.0,,2425.0
2019-02-13 15:30:00+00:00,,,,,,,,,721.0,,104.0,,0.0,,237.0,,26.0,,173.0,,0.0,,2380.0
2019-02-13 16:00:00+00:00,,,,,,,,,814.0,,106.0,,0.0,,330.0,,20.0,,169.0,,0.0,,2312.0
2019-02-13 16:30:00+00:00,,,,,,,,,905.0,,93.0,,0.0,,333.0,,20.0,,185.0,,0.0,,2354.0
2019-02-13 17:00:00+00:00,,,,,,,,,1078.0,,94.0,,0.0,,336.0,,20.0,,191.0,,0.0,,2289.0
2019-02-13 17:30:00+00:00,,,,,,,,,1125.0,,103.0,,0.0,,338.0,,64.0,,180.0,,0.0,,2209.0
2019-02-13 18:00:00+00:00,,,,,,,,,1089.0,,117.0,,0.0,,332.0,,86.0,,176.0,,0.0,,2124.0
2019-02-13 18:30:00+00:00,,,,,,,,,1044.0,,117.0,,0.0,,330.0,,86.0,,190.0,,0.0,,2243.0
2019-02-13 19:00:00+00:00,,,,,,,,,962.0,,117.0,,0.0,,333.0,,87.0,,195.0,,0.0,,2339.0
2019-02-13 19:30:00+00:00,,,,,,,,,1044.0,,111.0,,0.0,,338.0,,25.0,,197.0,,0.0,,2350.0
2019-02-13 20:00:00+00:00,,,,,,,,,954.0,,107.0,,0.0,,336.0,,22.0,,197.0,,0.0,,2326.0
2019-02-13 20:30:00+00:00,,,,,,,,,880.0,,103.0,,0.0,,338.0,,26.0,,184.0,,0.0,,2328.0
2019-02-13 21:00:00+00:00,,,,,,,,,759.0,,110.0,,0.0,,340.0,,26.0,,183.0,,0.0,,2378.0
2019-02-13 21:30:00+00:00,,,,,,,,,671.0,,111.0,,0.0,,320.0,,21.0,,181.0,,0.0,,2321.0
2019-02-13 22:00:00+00:00,,,,,,,,,628.0,,100.0,,0.0,,231.0,,20.0,,178.0,,0.0,,2198.0
2019-02-13 22:30:00+00:00,,,,,,,,,594.0,,107.0,,0.0,,230.0,,20.0,,178.0,,0.0,,1941.0
2019-02-13 23:00:00+00:00,,,,,,,,,586.0,,102.0,,0.0,,208.0,,20.0,,163.0,,0.0,,1880.0
2019-02-13 23:30:00+00:00,,,,,,,,,613.0,,103.0,,0.0,,212.0,,26.0,,154.0,,0.0,,1872.0
2019-02-14 00:00:00+00:00,,,,,,,,,591.0,,103.0,,0.0,,208.0,,19.0,,145.0,,0.0,,1851.0
2019-02-14 00:30:00+00:00,,,,,,,,,559.0,,114.0,,0.0,,202.0,,15.0,,131.0,,0.0,,1820.0
2019-02-14 01:00:00+00:00,,,,,,,,,624.0,,108.0,,0.0,,213.0,,20.0,,122.0,,0.0,,1710.0
2019-02-14 01:30:00+00:00,,,,,,,,,661.0,,102.0,,0.0,,210.0,,0.0,,113.0,,0.0,,2013.0
2019-02-14 02:00:00+00:00,,,,,,,,,646.0,,98.0,,0.0,,206.0,,0.0,,112.0,,0.0,,2015.0
2019-02-14 02:30:00+00:00,,,,,,,,,618.0,,98.0,,0.0,,203.0,,0.0,,109.0,,0.0,,1871.0
2019-02-14 03:00:00+00:00,,,,,,,,,666.0,,103.0,,0.0,,210.0,,0.0,,113.0,,0.0,,1900.0
2019-02-14 03:30:00+00:00,,,,,,,,,673.0,,105.0,,0.0,,211.0,,0.0,,113.0,,0.0,,1875.0
2019-02-14 04:00:00+00:00,,,,,,,,,741.0,,114.0,,0.0,,225.0,,0.0,,116.0,,0.0,,1898.0
2019-02-14 04:30:00+00:00,,,,,,,,,715.0,,99.0,,0.0,,295.0,,0.0,,112.0,,0.0,,1846.0
2019-02-14 05:00:00+00:00,,,,,,,,,738.0,,104.0,,0.0,,313.0,,0.0,,113.0,,0.0,,1784.0
2019-02-14 05:30:00+00:00,,,,,,,,,735.0,,102.0,,0.0,,338.0,,0.0,,112.0,,0.0,,1865.0
2019-02-14 06:00:00+00:00,,,,,,,,,646.0,,99.0,,0.0,,335.0,,0.0,,112.0,,0.0,,1923.0
2019-02-14 06:30:00+00:00,,,,,,,,,614.0,,99.0,,0.0,,334.0,,20.0,,111.0,,0.0,,1827.0
2019-02-14 07:00:00+00:00,,,,,,,,,722.0,,108.0,,0.0,,341.0,,29.0,,114.0,,0.0,,1854.0
2019-02-14 07:30:00+00:00,,,,,,,,,1115.0,,113.0,,0.0,,337.0,,20.0,,111.0,,0.0,,1782.0
2019-02-14 08:00:00+00:00,,,,,,,,,1066.0,,98.0,,0.0,,330.0,,15.0,,108.0,,0.0,,1930.0
2019-02-14 08:30:00+00:00,,,,,,,,,852.0,,99.0,,0.0,,335.0,,16.0,,111.0,,0.0,,2044.0
2019-02-14 09:00:00+00:00,,,,,,,,,869.0,,100.0,,0.0,,338.0,,19.0,,112.0,,0.0,,1953.0
2019-02-14 09:30:00+00:00,,,,,,,,,984.0,,99.0,,0.0,,322.0,,15.0,,111.0,,0.0,,1937.0
2019-02-14 10:00:00+00:00,,,,,,,,,918.0,,101.0,,0.0,,324.0,,19.0,,112.0,,0.0,,2033.0
2019-02-14 10:30:00+00:00,,,,,,,,,939.0,,99.0,,0.0,,318.0,,15.0,,115.0,,0.0,,2034.0
2019-02-14 11:00:00+00:00,,,,,,,,,929.0,,99.0,,0.0,,318.0,,16.0,,119.0,,0.0,,2099.0
2019-02-14 11:30:00+00:00,,,,,,,,,807.0,,98.0,,0.0,,317.0,,15.0,,126.0,,0.0,,2111.0
2019-02-14 12:00:00+00:00,,,,,,,,,732.0,,102.0,,0.0,,330.0,,20.0,,130.0,,0.0,,2089.0
2019-02-14 12:30:00+00:00,,,,,,,,,614.0,,98.0,,0.0,,325.0,,15.0,,135.0,,0.0,,2069.0
2019-02-14 13:00:00+00:00,,,,,,,,,633.0,,98.0,,0.0,,323.0,,0.0,,149.0,,0.0,,2066.0
2019-02-14 13:30:00+00:00,,,,,,,,,597.0,,98.0,,0.0,,259.0,,0.0,,151.0,,0.0,,2100.0
2019-02-14 14:00:00+00:00,,,,,,,,,623.0,,104.0,,0.0,,264.0,,0.0,,152.0,,0.0,,2114.0
2019-02-14 14:30:00+00:00,,,,,,,,,646.0,,98.0,,0.0,,266.0,,20.0,,151.0,,0.0,,2120.0
2019-02-14 15:00:00+00:00,,,,,,,,,614.0,,98.0,,0.0,,279.0,,21.0,,162.0,,0.0,,2131.0
2019-02-14 15:30:00+00:00,,,,,,,,,785.0,,104.0,,0.0,,331.0,,28.0,,173.0,,0.0,,2142.0
2019-02-14 16:00:00+00:00,,,,,,,,,777.0,,97.0,,0.0,,324.0,,20.0,,169.0,,0.0,,2170.0
2019-02-14 16:30:00+00:00,,,,,,,,,899.0,,99.0,,0.0,,329.0,,25.0,,172.0,,0.0,,2117.0
2019-02-14 17:00:00+00:00,,,,,,,,,973.0,,99.0,,0.0,,327.0,,61.0,,173.0,,0.0,,2122.0
2019-02-14 17:30:00+00:00,,,,,,,,,976.0,,97.0,,0.0,,325.0,,157.0,,187.0,,0.0,,1982.0
2019-02-14 18:00:00+00:00,,,,,,,,,975.0,,108.0,,0.0,,326.0,,195.0,,190.0,,0.0,,1958.0
2019-02-14 18:30:00+00:00,,,,,,,,,963.0,,98.0,,0.0,,325.0,,196.0,,191.0,,0.0,,1987.0
2019-02-14 19:00:00+00:00,,,,,,,,,975.0,,100.0,,0.0,,327.0,,199.0,,192.0,,0.0,,2098.0
2019-02-14 19:30:00+00:00,,,,,,,,,975.0,,100.0,,0.0,,328.0,,130.0,,192.0,,0.0,,2103.0
2019-02-14 20:00:00+00:00,,,,,,,,,957.0,,109.0,,0.0,,325.0,,195.0,,195.0,,0.0,,2085.0
2019-02-14 20:30:00+00:00,,,,,,,,,952.0,,91.0,,0.0,,323.0,,194.0,,174.0,,0.0,,2112.0
2019-02-14 21:00:00+00:00,,,,,,,,,923.0,,102.0,,0.0,,323.0,,194.0,,159.0,,0.0,,2136.0
