UTC time,coal,hydro,wind
2023-07-02 21:00:00,520.0,4.598822279238413,102.07734393711571
2023-07-02 22:00:00,520.0,4.598523802886379,102.05506413701468
2023-07-02 23:00:00,521.0,4.5983196971202505,102.0269052406423
2023-07-03 00:00:00,529.0,4.598222362352045,101.99466826890271
2023-07-03 01:00:00,526.0,4.598237417149767,101.96040241097892
2023-07-03 02:00:00,521.0,4.598363376874758,101.92627481854066
2023-07-03 03:00:00,522.0,4.59859178110017,101.8944335935886
2023-07-03 04:00:00,530.0,4.598907759638859,101.866872628953
2023-07-03 05:00:00,520.0,4.599290999440544,101.84530680271996
2023-07-03 06:00:00,518.0,4.599717049559448,101.83106533556594
2023-07-03 07:00:00,519.0,4.60015888041004,101.82500993923328
2023-07-03 08:00:00,517.0,4.600588597921355,101.82748279182208
2023-07-03 09:00:00,513.0,4.600979203925532,101.83828747344285
2023-07-03 10:00:00,519.0,4.601306291726783,101.85670390534428
2023-07-03 11:00:00,521.0,4.601549570409723,101.88153618946887
2023-07-03 12:00:00,524.0,4.601694122736821,101.9111901789474
2023-07-03 13:00:00,520.0,4.601731318710952,101.94377575310556
2023-07-03 14:00:00,523.0,4.601659328928259,101.97722723906884
2023-07-03 15:00:00,525.0,4.601483207308217,102.00943431089394
2023-07-03 16:00:00,522.0,4.6012145400434,102.03837507425922
2023-07-03 17:00:00,526.0,4.600870684936888,102.06224294695257
2023-07-03 18:00:00,522.0,4.600473650970237,102.079559376299
2023-07-03 19:00:00,524.0,4.600048690360541,102.08926536456435
2023-07-03 20:00:00,530.0,4.59962269312532,102.0907861412873
2023-07-03 21:00:00,525.0,4.5992224861818665,102.0840650392015
2023-07-03 22:00:00,522.0,4.598873144534123,102.06956458810808
2023-07-03 23:00:00,516.0,4.598596420827187,102.0482349143752
2023-07-04 00:00:00,519.0,4.598409391589616,102.02145159163896
2023-07-04 01:00:00,520.0,4.598323404369692,101.99092700130892
2023-07-04 02:00:00,518.0,4.598343390622225,101.9586009099248
2023-07-04 03:00:00,512.0,4.598467585861197,101.92651725175668
2023-07-04 04:00:00,517.0,4.598687672750028,101.89669494035483
2023-07-04 05:00:00,520.0,4.598989336095286,101.8710008715374
2023-07-04 06:00:00,522.0,4.599353192827367,101.85103310355169
2023-07-04 07:00:00,518.0,4.599756036618704,101.83802152139248
2023-07-04 08:00:00,525.0,4.6001723172700295,101.83275215660728
2023-07-04 09:00:00,522.0,4.600575760597781,101.83551981502508
2023-07-04 10:00:00,525.0,4.600941026162282,101.84611186018468
2023-07-04 11:00:00,527.0,4.601245298286003,101.86382402482678
2023-07-04 12:00:00,529.0,4.601469710511411,101.8875071018871
2023-07-04 13:00:00,526.0,4.601600514611182,101.91564142749633
2023-07-04 14:00:00,529.0,4.60162992176972,101.94643433328258
2023-07-04 15:00:00,525.0,4.601556564538969,101.97793432208826
2023-07-04 16:00:00,519.0,4.601385552291184,102.00815469817374
2023-07-04 17:00:00,526.0,4.601128118614036,102.03519882256316
2023-07-04 18:00:00,524.0,4.600800884792136,102.05737909943107
2023-07-04 19:00:00,517.0,4.600424787576339,102.07332223199772
2023-07-04 20:00:00,520.0,4.60002374035083,102.0820541866425
2023-07-04 21:00:00,527.0,4.5996231132663485,102.083059612922
2023-07-04 22:00:00,522.0,4.599248128900236,102.07631210051504
2023-07-04 23:00:00,519.0,4.598922274863711,102.06227350744513
2023-07-05 00:00:00,429.0,4.598665833226663,102.04186254954205
2023-07-05 01:00:00,383.0,4.598494618798178,102.01639477542548
2023-07-05 02:00:00,384.0,4.598419004710202,101.98749784267514
2023-07-05 03:00:00,382.0,4.5984432952856995,101.95700754721592
2023-07-05 04:00:00,384.0,4.598565484017864,101.92685124378538
2023-07-05 05:00:00,384.0,4.5987774100565755,101.89892605766138
2023-07-05 06:00:00,385.0,4.599065301441971,101.87497958060652
2023-07-05 07:00:00,386.0,4.599410669030338,101.8565005509995
2023-07-05 08:00:00,384.0,4.5997914931501835,101.8446263538034
2023-07-05 09:00:00,381.0,4.600183626873982,101.84007308441424
2023-07-05 10:00:00,384.0,4.600562326518132,101.84309247229945
2023-07-05 11:00:00,384.0,4.600903812402067,101.85345824856311
2023-07-05 12:00:00,385.0,4.60118676145674,101.8704826752251
2023-07-05 13:00:00,382.0,4.601393638033961,101.89306205136072
2023-07-05 14:00:00,379.0,4.60151177990184,101.91974819232163
2023-07-05 15:00:00,380.0,4.601534172220404,101.94884125720496
2023-07-05 16:00:00,378.0,4.601459862255794,101.97849797768934
2023-07-05 17:00:00,377.0,4.601293990434915,102.00684840012624
2023-07-05 18:00:00,383.0,4.601047437613525,102.03211374977866
2023-07-05 19:00:00,381.0,4.600736112594932,102.05271799088818
2023-07-05 20:00:00,384.0,4.600379926472881,102.06738608876536
2023-07-05 21:00:00,385.0,4.600001519869615,102.07522285084367
2023-07-05 22:00:00,380.0,4.599624824384925,102.07576747567936
2023-07-05 23:00:00,378.0,4.599273549624318,102.06902049156224
2023-07-06 00:00:00,379.0,4.5989696914254905,102.05544152055214
2023-07-06 01:00:00,380.0,4.5987321551118345,102.0359181479888
2023-07-06 02:00:00,385.0,4.598575579911018,102.01170799533196
2023-07-06 03:00:00,383.0,4.598509437598359,101.98435777127396
2023-07-06 04:00:00,385.0,4.598537460808112,101.95560450752969
2023-07-06 05:00:00,380.0,4.598657435432344,101.92726528259551
2023-07-06 06:00:00,380.0,4.5988613684371575,101.90112243160102
2023-07-06 07:00:00,380.0,4.5991360187337476,101.87881149130028
2023-07-06 08:00:00,387.0,4.599463755941965,101.86171892255184
2023-07-06 09:00:00,386.0,4.599823691407973,101.85089600348304
2023-07-06 10:00:00,387.0,4.6001930089630525,101.84699423789124
2023-07-06 11:00:00,388.0,4.60054841068256,101.85022624322718
2023-07-06 12:00:00,387.0,4.60086758606965,101.86035445922614
2023-07-06 13:00:00,387.0,4.601130612051805,101.87670825529344
2023-07-06 14:00:00,387.0,4.601321195976823,101.89822822380754
2023-07-06 15:00:00,382.0,4.6014276840986135,101.92353474050624
2023-07-06 16:00:00,382.0,4.601443773177204,101.9510163590978
2023-07-06 17:00:00,379.0,4.601368881806059,101.97893237961202
2023-07-06 18:00:00,379.0,4.601208159709792,102.00552306469534
2023-07-06 19:00:00,383.0,4.600972136152362,102.02912052779176
2023-07-06 20:00:00,381.0,4.600676031312622,102.04825330827856
2023-07-06 21:00:00,380.0,4.600338775591118,102.06173807956112
2023-07-06 22:00:00,380.0,4.599981799988022,102.06875277762023
2023-07-06 23:00:00,385.0,4.59962767480617,102.06888663459124
2023-07-07 00:00:00,383.0,4.59929868311583,102.06216407757168
2023-07-07 01:00:00,382.0,4.599015419113832,102.04904111278024
2023-07-07 02:00:00,376.0,4.598795499512425,102.03037455405612
2023-07-07 03:00:00,380.0,4.598652468555392,102.00736616266502
2023-07-07 04:00:00,376.0,4.598594964681752,101.98148533509736
2023-07-07 05:00:00,380.0,4.598626200057048,101.95437530884644
2023-07-07 06:00:00,380.0,4.598743784247103,101.92774887022372
2023-07-07 07:00:00,384.0,4.598939901490425,101.903280180762
2023-07-07 08:00:00,383.0,4.599201828716195,101.8824995516569
2023-07-07 09:00:00,380.0,4.599512760062084,101.86669777756995
2023-07-07 10:00:00,381.0,4.599852884512568,101.8568460077306
2023-07-07 11:00:00,378.0,4.600200647597564,101.8535361254789
2023-07-07 12:00:00,380.0,4.600534116833607,101.85694529235252
2023-07-07 13:00:00,381.0,4.600832364442706,101.86682677382298
2023-07-07 14:00:00,381.0,4.601076780209764,101.88252749881524
2023-07-07 15:00:00,382.0,4.601252232154189,101.90303111966074
2023-07-07 16:00:00,382.0,4.601348002665697,101.92702373937928
2023-07-07 17:00:00,387.0,4.6013584422358775,101.95297805949563
2023-07-07 18:00:00,387.0,4.601283300972835,101.9792505620955
2023-07-07 19:00:00,384.0,4.601127718562598,102.00418554494362
2023-07-07 20:00:00,385.0,4.60090187493761,102.02621942661108
2023-07-07 21:00:00,387.0,4.600620325264364,102.0439787530861
2023-07-07 22:00:00,383.0,4.600301062626193,102.05636576535316
2023-07-07 23:00:00,386.0,4.599964368716181,102.0626261999722
2023-07-08 00:00:00,382.0,4.599631525916005,102.06239513877192
2023-07-08 01:00:00,385.0,4.599323472514919,102.05571812577608
2023-07-08 02:00:00,389.0,4.599059486013672,102.04304633991607
2023-07-08 03:00:00,390.0,4.598855977284533,102.02520625129056
2023-07-08 04:00:00,414.0,4.598725470983142,102.00334579319394
2023-07-08 05:00:00,420.0,4.598675835520095,101.9788605510202
2023-07-08 06:00:00,443.0,4.598709809883599,101.95330471062196
2023-07-08 07:00:00,461.0,4.5988248556870115,101.92829244569197
2023-07-08 08:00:00,508.0,4.599013342201603,101.90539599867444
2023-07-08 09:00:00,516.0,4.599263051131844,101.8860468881222
2023-07-08 10:00:00,518.0,4.599557967822206,101.8714464479264
2023-07-08 11:00:00,514.0,4.599879307709886,101.86249128670264
2023-07-08 12:00:00,507.0,4.6002067122717465,101.8597182895276
2023-07-08 13:00:00,509.0,4.600519538357226,101.86327253167528
2023-07-08 14:00:00,499.0,4.600798159283495,101.87290001524526
2023-07-08 15:00:00,508.0,4.601025195718842,101.887965567453
2023-07-08 16:00:00,500.0,4.601186599192269,101.90749465341614
2023-07-08 17:00:00,489.0,4.601272520714073,101.9302363564559
2023-07-08 18:00:00,493.0,4.601277910843454,101.9547434592757
2023-07-08 19:00:00,492.0,4.601202814703026,101.97946450210966
2023-07-08 20:00:00,491.0,4.601052344820317,102.0028419643604
2023-07-08 21:00:00,465.0,4.600836335042341,102.02341035872324
2023-07-08 22:00:00,266.0,4.600568698834267,102.0398880620382
2023-07-08 23:00:00,260.0,4.600266533775224,102.0512571310052
2023-07-09 00:00:00,257.0,4.5999490298456145,102.05682613488857
2023-07-09 01:00:00,256.0,4.599636251180266,102.05627213033232
2023-07-09 02:00:00,258.0,4.599347868596969,102.0496592351242
2023-07-09 03:00:00,262.0,4.599101922940751,102.03743274320738
2023-07-09 04:00:00,261.0,4.598913696961946,102.02038926820066
2023-07-09 05:00:00,258.0,4.598794766241021,101.99962490961042
2023-07-09 06:00:00,255.0,4.598752288062309,101.97646481011618
2023-07-09 07:00:00,255.0,4.59878857187466,101.95237862790408
2023-07-09 08:00:00,253.0,4.598900957038132,101.92888731328924
2023-07-09 09:00:00,255.0,4.599082004084988,101.90746710070572
2023-07-09 10:00:00,255.0,4.599319985953597,101.88945677431607
2023-07-09 11:00:00,257.0,4.5995996468317415,101.87597403050935
2023-07-09 12:00:00,257.0,4.5999031795517435,101.86784616001847
2023-07-09 13:00:00,251.0,4.600211358954485,101.86555934584688
2023-07-09 14:00:00,252.0,4.60050475911899,101.86922968054608
2023-07-09 15:00:00,251.0,4.600764977418915,101.87859762399953
2023-07-09 16:00:00,253.0,4.600975788305592,101.89304613870785
2023-07-09 17:00:00,256.0,4.601124154509833,101.91164124758184
2023-07-09 18:00:00,255.0,4.601201032676643,101.93319235342878
2023-07-09 19:00:00,254.0,4.6012019236898345,101.95632842776922
2023-07-09 20:00:00,255.0,4.601127134255076,101.9795851960648
2023-07-09 21:00:00,255.0,4.600981734648709,102.00149777739402
2023-07-09 22:00:00,251.0,4.6007752167414875,102.02069291971613
2023-07-09 23:00:00,252.0,4.600520875258356,102.03597502536066
2023-07-10 00:00:00,253.0,4.600234952551985,102.0464005801246
2023-07-10 01:00:00,254.0,4.599935601866125,102.05133635522849
2023-07-10 02:00:00,261.0,4.599641735231547,102.05049779517634
2023-07-10 03:00:00,259.0,4.599371829086149,102.04396526919186
2023-07-10 04:00:00,304.0,4.599142763024048,102.03217726869626
2023-07-10 05:00:00,478.0,4.598968764632534,102.01590108915336
2023-07-10 06:00:00,483.0,4.598860526347422,101.99618294963476
2023-07-10 07:00:00,483.0,4.5988245491110415,101.97428078876942
2023-07-10 08:00:00,484.0,4.598862753074586,101.95158405102931
2023-07-10 09:00:00,487.0,4.598972378579787,101.92952557586752
2023-07-10 10:00:00,504.0,4.599146182266692,101.9094911750918
2023-07-10 11:00:00,512.0,4.599372914549217,101.89273260280058
2023-07-10 12:00:00,511.0,4.59963804705048,101.88028938140953
2023-07-10 13:00:00,514.0,4.599924703002483,101.8729243636282
2023-07-10 14:00:00,516.0,4.600214731060737,101.87107702208714
2023-07-10 15:00:00,516.0,4.600489854239826,101.87483732304332
2023-07-10 16:00:00,521.0,4.600732821272709,101.88394173087558
2023-07-10 17:00:00,519.0,4.600928487891271,101.89779148922872
2023-07-10 18:00:00,519.0,4.601064760283958,101.91549192132877
2023-07-10 19:00:00,520.0,4.6011333419868965,101.93591017454898
2023-07-10 20:00:00,519.0,4.601130238120986,101.95774768530688
2023-07-10 21:00:00,517.0,4.601055986384848,101.97962273135045
2023-07-10 22:00:00,517.0,4.600915601563168,102.00015782553328
2023-07-10 23:00:00,520.0,4.600718238410762,102.01806642544696
2023-07-11 00:00:00,521.0,4.600476595481373,102.0322335027858
2023-07-11 01:00:00,519.0,4.600206098673749,102.04178492900712
2023-07-11 02:00:00,517.0,4.599923916952648,102.04614136209172
2023-07-11 03:00:00,522.0,4.599647873019398,102.0450533156418
2023-07-11 04:00:00,520.0,4.599395318021723,102.03861529216904
2023-07-11 05:00:00,518.0,4.599182041327129,102.0272581906612
2023-07-11 06:00:00,519.0,4.599021283837276,102.011720570148
2023-07-11 07:00:00,513.0,4.598922916474159,101.9930006794587
2023-07-11 08:00:00,509.0,4.5988928347743725,101.97229236524402
2023-07-11 09:00:00,508.0,4.59893260667708,101.95090897055576
2023-07-11 10:00:00,517.0,4.599039394471886,101.9302000728238
2023-07-11 11:00:00,516.0,4.599206154510551,101.9114663378122
2023-07-11 12:00:00,509.0,4.599422100780515,101.89587785961086
2023-07-11 13:00:00,503.0,4.599673401891499,101.88440111161952
2023-07-11 14:00:00,506.0,4.599944066476118,101.87773906685334
2023-07-11 15:00:00,500.0,4.600216960357972,101.87628819494832
2023-07-11 16:00:00,499.0,4.600474890815341,101.88011496291196
2023-07-11 17:00:00,499.0,4.600701689353306,101.88895322607034
2023-07-11 18:00:00,510.0,4.600883224818632,101.90222257369956
2023-07-11 19:00:00,508.0,4.601008283402765,101.91906637412428
2023-07-11 20:00:00,503.0,4.601069260761875,101.93840702971558
2023-07-11 21:00:00,507.0,4.601062623573362,101.959014880533
2023-07-11 22:00:00,508.0,4.600989112568264,101.97958635303314
2023-07-11 23:00:00,510.0,4.600853675489513,101.99882638924004
2023-07-12 00:00:00,515.0,4.600665135485443,102.01552994601292
2023-07-12 01:00:00,510.0,4.6004356170795955,102.02865743751002
2023-07-12 02:00:00,513.0,4.6001797670161215,102.03739939980088
2023-07-12 03:00:00,512.0,4.599913820017759,102.04122635772134
2023-07-12 04:00:00,513.0,4.599654569019741,102.03992082494518
2023-07-12 05:00:00,503.0,4.599418305173435,102.0335895078032
2023-07-12 06:00:00,513.0,4.5992197945053555,102.0226550389756
2023-07-12 07:00:00,517.0,4.599071355489757,102.00782785921714
2023-07-12 08:00:00,517.0,4.598982095132065,101.99006011223058
2023-07-12 09:00:00,509.0,4.5989573509045725,101.97048454139318
2023-07-12 10:00:00,500.0,4.598998372688229,101.95034230710849
2023-07-12 11:00:00,504.0,4.59910226359939,101.93090432246034
2023-07-12 12:00:00,505.0,4.599262182189952,101.9133910910356
2023-07-12 13:00:00,496.0,4.599467792040725,101.89889610132757
2023-07-12 14:00:00,495.0,4.5997059292584215,101.88831758409046
2023-07-12 15:00:00,492.0,4.599961444808197,101.8823028895194
2023-07-12 16:00:00,497.0,4.600218167811769,101.88120892621568
2023-07-12 17:00:00,504.0,4.600459928582538,101.885081076143
2023-07-12 18:00:00,512.0,4.600671576700584,101.89365182492128
2023-07-12 19:00:00,507.0,4.6008399300516745,101.90635909952276
2023-07-12 20:00:00,509.0,4.600954595406774,101.92238306461915
2023-07-12 21:00:00,506.0,4.6010086094900675,101.94069897257609
2023-07-12 22:00:00,502.0,4.600998861029166,101.9601426628046
2023-07-12 23:00:00,508.0,4.6009262682593395,101.97948452602232
2023-07-13 00:00:00,514.0,4.600795701872391,101.99750723601764
2023-07-13 01:00:00,511.0,4.600615659475993,102.01308233676384
2023-07-13 02:00:00,548.0,4.600397713246057,102.02524086828237
2023-07-13 03:00:00,605.0,4.600155766631908,102.03323361300184
2023-07-13 04:00:00,640.0,4.599905167825824,102.03657721897352
2023-07-13 05:00:00,636.0,4.5996617364996295,102.03508336338837
2023-07-13 06:00:00,678.0,4.599440765502493,102.02886920118198
2023-07-13 07:00:00,682.0,4.599256060496125,102.01834853019956
2023-07-13 08:00:00,693.0,4.599119077814095,102.00420432121508
2023-07-13 09:00:00,694.0,4.599038214359334,101.98734443130412
2023-07-13 10:00:00,695.0,4.599018293523781,101.9688433692063
2023-07-13 11:00:00,686.0,4.599060278561586,101.94987384583332
2023-07-13 12:00:00,675.0,4.599161230375769,101.93163246843446
2023-07-13 13:00:00,672.0,4.599314511208247,101.915264284881
2023-07-13 14:00:00,679.0,4.599510220233334,101.90179093448572
2023-07-13 15:00:00,689.0,4.599735832520766,101.89204691200256
2023-07-13 16:00:00,684.0,4.599977000166268,101.88662791910912
2023-07-13 17:00:00,681.0,4.600218464374403,101.88585449762608
2023-07-13 18:00:00,702.0,4.600445020537494,101.88975316127367
2023-07-13 19:00:00,700.0,4.600642475294585,101.89805613039825
2023-07-13 20:00:00,708.0,4.6007985353506795,101.9102195975087
2023-07-13 21:00:00,707.0,4.600903572420373,101.9254592850424
2023-07-13 22:00:00,708.0,4.60095121672477,101.94280097392353
2023-07-13 23:00:00,705.0,4.600938742492055,101.96114274997292
2023-07-14 00:00:00,704.0,4.600867222182223,101.97932499299527
2023-07-14 01:00:00,703.0,4.600741440829108,101.99620366487954
2023-07-14 02:00:00,713.0,4.600569577037582,102.01072226658096
2023-07-14 03:00:00,716.0,4.600362671834745,102.0219779397914
2023-07-14 04:00:00,712.0,4.600133919830284,102.02927757938248
2023-07-14 05:00:00,708.0,4.599897828164957,102.0321804713854
2023-07-14 06:00:00,716.0,4.599669296833725,102.03052483628367
2023-07-14 07:00:00,716.0,4.599462678664925,102.02443668324162
2023-07-14 08:00:00,721.0,4.599290878239509,102.01432050222834
2023-07-14 09:00:00,722.0,4.599164546299422,102.00083246676624
2023-07-14 10:00:00,718.0,4.599091419911602,101.98483791798628
2023-07-14 11:00:00,707.0,4.599075849236594,101.96735588190978
2023-07-14 12:00:00,696.0,4.599118539806181,101.94949417517212
2023-07-14 13:00:00,694.0,4.599216525507214,101.93237923002656
2023-07-14 14:00:00,699.0,4.599363372870274,101.91708508225614
2023-07-14 15:00:00,700.0,4.59954960269552,101.90456599712935
2023-07-14 16:00:00,700.0,4.599763301430894,101.89559695811924
2023-07-14 17:00:00,703.0,4.599990882902649,101.89072572787263
2023-07-14 18:00:00,714.0,4.600217951720071,101.89023944457315
2023-07-14 19:00:00,725.0,4.6004302135073285,101.8941477874857
2023-07-14 20:00:00,728.0,4.600614374429004,101.9021836924972
2023-07-14 21:00:00,732.0,4.600758973424688,101.9138214887698
2023-07-14 22:00:00,697.0,4.60085509507473,101.92831123134664
2023-07-14 23:00:00,671.0,4.600896918783392,101.9447269906598
2023-07-15 00:00:00,676.0,4.6008820704828075,101.96202599182752
2023-07-15 01:00:00,672.0,4.600811755655958,101.97911482835354
2023-07-15 02:00:00,672.0,4.60069066634677,101.99491854746724
2023-07-15 03:00:00,674.0,4.600526669090757,102.00844824362932
2023-07-15 04:00:00,678.0,4.600330294460521,102.01886291150588
2023-07-15 05:00:00,680.0,4.600114061312739,102.02552169144565
2023-07-15 06:00:00,685.0,4.599891679073233,102.02802326386468
2023-07-15 07:00:00,679.0,4.599677178869079,102.02622997355314
2023-07-15 08:00:00,680.0,4.599484028554294,102.02027523789074
2023-07-15 09:00:00,692.0,4.5993242874268585,102.01055385232848
2023-07-15 10:00:00,689.0,4.59920785366923,101.99769588515738
2023-07-15 11:00:00,687.0,4.599141851452912,101.98252588353358
2023-07-15 12:00:00,677.0,4.599130195629547,101.96601002935284
2023-07-15 13:00:00,679.0,4.599173360568381,101.9491946296897
2023-07-15 14:00:00,672.0,4.599268366719327,101.93313985597293
2023-07-15 15:00:00,668.0,4.5994089847074235,101.91885292655112
2023-07-15 16:00:00,673.0,4.599586143069159,101.90722494233518
2023-07-15 17:00:00,679.0,4.599788512985904,101.89897533510393
2023-07-15 18:00:00,675.0,4.600003232352988,101.89460738983854
2023-07-15 19:00:00,691.0,4.600216722930158,101.89437758866212
2023-07-15 20:00:00,697.0,4.600415548679581,101.89828064057966
2023-07-15 21:00:00,702.0,4.600587261052135,101.90605106467471
2023-07-15 22:00:00,712.0,4.6007211780634325,101.91718114801068
2023-07-15 23:00:00,716.0,4.600809048423413,101.93095406933524
2023-07-16 00:00:00,718.0,4.60084555945311,101.94649003058136
2023-07-16 01:00:00,717.0,4.600828657554533,101.96280242946746
2023-07-16 02:00:00,715.0,4.600759661950652,101.97886048846736
2023-07-16 03:00:00,711.0,4.6006431655207045,101.99365436604832
2023-07-16 04:00:00,712.0,4.600486729990613,102.00625863877713
2023-07-16 05:00:00,702.0,4.600300395651676,102.0158901651114
2023-07-16 06:00:00,697.0,4.600096037362454,102.02195671448804
2023-07-16 07:00:00,694.0,4.599886608115767,102.0240933440206
2023-07-16 08:00:00,689.0,4.59968531833503,102.02218429095566
2023-07-16 09:00:00,683.0,4.599504802880944,102.01636907164207
2023-07-16 10:00:00,676.0,4.599356328275087,102.00703247839974
2023-07-16 11:00:00,670.0,4.599249089863999,101.99477918096666
2023-07-16 12:00:00,670.0,4.599189642746773,101.98039460515974
2023-07-16 13:00:00,670.0,4.599181501657577,101.96479461742472
2023-07-16 14:00:00,670.0,4.599224934188452,101.94896723669882
2023-07-16 15:00:00,662.0,4.599316959447938,101.93391008162496
2023-07-16 16:00:00,659.0,4.599451551258548,101.92056751198008
2023-07-16 17:00:00,664.0,4.5996200321222265,101.909771423542
2023-07-16 18:00:00,662.0,4.599811632237607,101.90218940669028
2023-07-16 19:00:00,667.0,4.6000141775838825,101.8982834976762
2023-07-16 20:00:00,673.0,4.600214863131732,101.89828206912792
2023-07-16 21:00:00,689.0,4.600401062091933,101.90216656690131
2023-07-16 22:00:00,709.0,4.600561120077683,101.909673857456
2023-07-16 23:00:00,702.0,4.600685084250548,101.9203139633956
2023-07-17 00:00:00,700.0,4.60076532185183,101.9334019969885
2023-07-17 01:00:00,711.0,4.6007969897031815,101.94810221322795
2023-07-17 02:00:00,713.0,4.600778325826917,101.96348135084766
2023-07-17 03:00:00,706.0,4.60071074567381,101.978567858448
2023-07-17 04:00:00,707.0,4.600598737832211,101.99241324861256
2023-07-17 05:00:00,703.0,4.600449566741943,102.00415170686198
2023-07-17 06:00:00,700.0,4.600272802052199,102.013054210675
2023-07-17 07:00:00,691.0,4.600079705083983,102.0185737773478
2023-07-17 08:00:00,681.0,4.599882511709507,102.02037903415172
2023-07-17 09:00:00,671.0,4.599693657295226,102.0183740528969
2023-07-17 10:00:00,666.0,4.599524992785156,102.01270326564833
2023-07-17 11:00:00,658.0,4.599387041324578,102.00374122330749
2023-07-17 12:00:00,662.0,4.599288342035676,101.99206791423362
2023-07-17 13:00:00,660.0,4.599234921846627,101.97843126582916
2023-07-17 14:00:00,657.0,4.5992299280175395,101.963699251264
2023-07-17 15:00:00,659.0,4.599273443732739,101.94880466644447
2023-07-17 16:00:00,657.0,4.599362497495644,101.93468608921228
2023-07-17 17:00:00,659.0,4.599491264808935,101.92222875637714
2023-07-17 18:00:00,670.0,4.599651448523272,101.9122090815337
2023-07-17 19:00:00,670.0,4.5998328130535775,101.90524628960496
2023-07-17 20:00:00,665.0,4.600023838092655,101.90176417936644
2023-07-17 21:00:00,672.0,4.600212450092294,101.90196537313388
2023-07-17 22:00:00,671.0,4.600386785084988,101.90581961529494
2023-07-17 23:00:00,692.0,4.600535934667768,101.91306678934528
2023-07-18 00:00:00,703.0,4.600650628259799,101.9232343931669
2023-07-18 01:00:00,703.0,4.60072380898149,101.93566830319745
2023-07-18 02:00:00,704.0,4.600751067404204,101.94957482702254
2023-07-18 03:00:00,699.0,4.600730906539007,101.96407134273528
2023-07-18 04:00:00,708.0,4.600664822185609,101.97824229567392
2023-07-18 05:00:00,704.0,4.600557194463776,101.99119700126796
2023-07-18 06:00:00,688.0,4.600414998257987,102.00212560597149
2023-07-18 07:00:00,678.0,4.600247351670985,102.01034969165964
2023-07-18 08:00:00,670.0,4.600064931690246,102.01536436290569
2023-07-18 09:00:00,672.0,4.599879294492736,102.0168692079013
2023-07-18 10:00:00,670.0,4.599702143638946,102.0147862367748
2023-07-18 11:00:00,667.0,4.599544592481761,102.00926373004114
2023-07-18 12:00:00,667.0,4.5994164672587186,102.00066582213738
2023-07-18 13:00:00,671.0,4.599325694552673,101.98954854398328
2023-07-18 14:00:00,670.0,4.599277811285106,101.97662389762364
2023-07-18 15:00:00,661.0,4.599275627508922,101.96271428203406
2023-07-18 16:00:00,664.0,4.599319062502283,101.94870018562315
2023-07-18 17:00:00,672.0,4.599405163655609,101.93546447100016
2023-07-18 18:00:00,674.0,4.59952830608944,101.92383677626694
2023-07-18 19:00:00,672.0,4.5996805595715085,101.91454153293594
2023-07-18 20:00:00,669.0,4.599852198832082,101.9081528561512
2023-07-18 21:00:00,681.0,4.6000323244621875,101.90505911464254
2023-07-18 22:00:00,691.0,4.600209554773588,101.90543936496874
2023-07-18 23:00:00,683.0,4.600372744720678,101.90925307715702
2023-07-19 00:00:00,687.0,4.600511686490238,101.91624373516196
2023-07-19 01:00:00,691.0,4.600617747735864,101.9259560191797
2023-07-19 02:00:00,696.0,4.600684407570034,101.93776542310113
2023-07-19 03:00:00,698.0,4.600707657054521,101.9509183829182
2023-07-19 04:00:00,703.0,4.600686239620065,101.96458033929606
2023-07-19 05:00:00,699.0,4.60062171704192,101.977888670282
2023-07-19 06:00:00,699.0,4.600518357649953,101.99000713812674
2023-07-19 07:00:00,687.0,4.600382854660469,102.00017841489318
2023-07-19 08:00:00,662.0,4.600223893175357,102.00777138889944
2023-07-19 09:00:00,664.0,4.6000515938340465,102.01232029840035
2023-07-19 10:00:00,670.0,4.599876868736496,102.01355326758758
2023-07-19 11:00:00,674.0,4.599710730609129,102.01140849881436
2023-07-19 12:00:00,672.0,4.599563598933924,102.00603716047588
2023-07-19 13:00:00,667.0,4.599444646743298,101.99779285222957
2023-07-19 14:00:00,666.0,4.599361229014201,101.9872083749266
2023-07-19 15:00:00,662.0,4.599318428261562,101.97496132848032
2023-07-19 16:00:00,661.0,4.599318745381922,101.96183075705176
2023-07-19 17:00:00,662.0,4.599361954518765,101.94864761402596
2023-07-19 18:00:00,665.0,4.599445130304103,101.93624219514643
2023-07-19 19:00:00,667.0,4.599562844937806,101.9253918640412
2023-07-19 20:00:00,667.0,4.599707521884944,101.9167723600962
2023-07-19 21:00:00,665.0,4.599869923173566,101.91091573736936
2023-07-19 22:00:00,505.0,4.600039738973577,101.90817755116905
2023-07-19 23:00:00,484.0,4.600206241847127,101.90871531416305
2023-07-20 00:00:00,488.0,4.600358964168683,101.9124795246625
2023-07-20 01:00:00,489.0,4.600488355952273,101.9192177719211
2023-07-20 02:00:00,489.0,4.600586381761154,101.92849159751113
2023-07-20 03:00:00,482.0,4.6006470194078375,101.93970499021466
2023-07-20 04:00:00,483.0,4.600666629513951,101.95214266475536
2023-07-20 05:00:00,487.0,4.600644173277935,101.96501566751868
2023-07-20 06:00:00,479.0,4.600581265463944,101.97751140282271
2023-07-20 07:00:00,485.0,4.600482060062207,101.98884490885794
2023-07-20 08:00:00,485.0,4.600352976618782,101.99830814887868
2023-07-20 09:00:00,481.0,4.600202285226414,102.00531422363952
2023-07-20 10:00:00,483.0,4.600039576981455,102.00943374561356
