UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,avg_solar_production_forecast,avg_wind_production_forecast
2020-07-22 18:00:00,5.101835134144285,3791.0,32886.0,136.0,6430.0,457.0,1497.0,598.0,754.0,1823.0
2020-07-22 19:00:00,5.303613033246604,3760.0,32791.0,138.0,5911.0,158.0,1942.0,600.0,88.0,1954.0
2020-07-22 20:00:00,5.429181674386148,3829.0,32591.0,136.0,5615.0,124.0,2559.0,601.0,0.0,2085.0
2020-07-22 21:00:00,5.468256566008025,3788.0,32599.0,136.0,5224.0,126.0,2910.0,603.0,0.0,2216.0
2020-07-22 22:00:00,5.416431405520769,3556.0,32463.0,138.0,4566.0,126.0,2782.0,604.0,0.0,1941.0
2020-07-22 23:00:00,5.27606456078998,3624.0,32320.0,140.0,4278.0,126.0,2405.0,606.0,0.0,1861.0
2020-07-23 00:00:00,5.05638977062696,3690.0,32396.0,140.0,4067.0,125.0,2055.0,599.0,0.0,1783.0
2020-07-23 01:00:00,4.772789512914317,3643.0,31922.0,140.0,4014.0,124.0,1870.0,593.0,0.0,1619.0
2020-07-23 02:00:00,4.445366348295373,3676.0,32054.0,140.0,4026.0,124.0,1667.0,595.0,0.0,1456.0
2020-07-23 03:00:00,4.097085143380332,3631.0,32224.0,140.0,4022.0,124.0,1499.0,595.0,0.0,1293.0
2020-07-23 04:00:00,3.751791370412004,3801.0,32906.0,139.0,4365.0,175.0,1322.0,592.0,0.0,1177.0
2020-07-23 05:00:00,3.432351359304609,3614.0,33097.0,137.0,4988.0,525.0,1109.0,589.0,254.0,1063.0
2020-07-23 06:00:00,3.159063627093216,3746.0,33135.0,136.0,5311.0,1569.0,819.0,583.0,1136.0,947.0
2020-07-23 07:00:00,2.9484096635202537,3981.0,32764.0,136.0,5374.0,3168.0,666.0,584.0,2560.0,757.0
2020-07-23 08:00:00,2.8121715215755887,4017.0,32773.0,136.0,5633.0,4621.0,600.0,579.0,4069.0,566.0
2020-07-23 09:00:00,2.7569339602446234,3458.0,32747.0,136.0,5715.0,5661.0,575.0,583.0,5209.0,376.0
2020-07-23 10:00:00,2.783986975466556,3418.0,32707.0,136.0,5812.0,6255.0,569.0,582.0,5915.0,443.0
2020-07-23 11:00:00,2.889630344265001,3637.0,32690.0,136.0,5859.0,6380.0,601.0,577.0,6344.0,510.0
2020-07-23 12:00:00,3.0658266253397164,3974.0,32713.0,136.0,6096.0,6078.0,656.0,576.0,6347.0,578.0
2020-07-23 13:00:00,3.3010608374937704,3958.0,32641.0,136.0,5829.0,5390.0,744.0,581.0,6072.0,790.0
2020-07-23 14:00:00,3.581209701823573,3954.0,32736.0,136.0,5801.0,4498.0,860.0,567.0,5500.0,1003.0
2020-07-23 15:00:00,3.890261363407943,3891.0,32716.0,135.0,5936.0,3288.0,935.0,573.0,4591.0,1216.0
2020-07-23 16:00:00,4.210851085916108,3893.0,32700.0,135.0,6468.0,2230.0,1018.0,583.0,3330.0,1500.0
2020-07-23 17:00:00,4.524719207412128,3888.0,32640.0,135.0,7033.0,1116.0,1148.0,595.0,1879.0,1784.0
2020-07-23 18:00:00,4.813277170778207,3889.0,32615.0,135.0,6851.0,387.0,1386.0,604.0,709.0,2068.0
2020-07-23 19:00:00,5.0584451020124055,3936.0,32583.0,135.0,6489.0,153.0,1473.0,601.0,73.0,2214.0
2020-07-23 20:00:00,5.243813388199277,3943.0,32522.0,136.0,6060.0,128.0,1655.0,601.0,0.0,2359.0
2020-07-23 21:00:00,5.356034977103651,3937.0,32549.0,136.0,5700.0,128.0,1755.0,603.0,0.0,2505.0
2020-07-23 22:00:00,5.3862331913122095,3795.0,32537.0,136.0,5166.0,126.0,1736.0,605.0,0.0,1981.0
2020-07-23 23:00:00,5.331148876051095,3508.0,32510.0,136.0,4339.0,126.0,1783.0,608.0,0.0,1968.0
2020-07-24 00:00:00,5.193769323339027,3489.0,32586.0,135.0,4538.0,126.0,1819.0,606.0,0.0,1955.0
2020-07-24 01:00:00,4.983279418126672,3104.0,32670.0,135.0,4652.0,125.0,1822.0,599.0,0.0,1895.0
2020-07-24 02:00:00,4.714322883211023,2998.0,32852.0,135.0,4750.0,126.0,1832.0,592.0,0.0,1835.0
2020-07-24 03:00:00,4.4057040132956775,2956.0,33243.0,135.0,4769.0,131.0,1701.0,589.0,0.0,1775.0
2020-07-24 04:00:00,4.078747691853841,2995.0,33574.0,136.0,5269.0,167.0,1641.0,590.0,0.0,1689.0
2020-07-24 05:00:00,3.755549525579225,3042.0,33765.0,136.0,5682.0,470.0,1564.0,585.0,220.0,1602.0
2020-07-24 06:00:00,3.4573065763362205,3093.0,33875.0,136.0,6268.0,1476.0,1405.0,594.0,1091.0,1516.0
2020-07-24 07:00:00,3.202858119928237,3433.0,33842.0,136.0,6595.0,3104.0,1315.0,591.0,2583.0,1474.0
2020-07-24 08:00:00,3.007514820751913,3586.0,33793.0,136.0,6751.0,4667.0,1316.0,590.0,4185.0,1433.0
2020-07-24 09:00:00,2.8822243904982683,3675.0,33795.0,136.0,6677.0,5781.0,1455.0,593.0,5500.0,1391.0
2020-07-24 10:00:00,2.833105682982412,3679.0,33732.0,136.0,6591.0,6510.0,1750.0,588.0,6322.0,1663.0
2020-07-24 11:00:00,2.8613680136237063,3712.0,33695.0,136.0,6396.0,6728.0,2241.0,568.0,6705.0,1935.0
2020-07-24 12:00:00,2.963597319481712,3625.0,33636.0,136.0,6054.0,6706.0,2748.0,573.0,6732.0,2207.0
2020-07-24 13:00:00,3.132329078487741,3556.0,33408.0,136.0,5804.0,6307.0,3025.0,583.0,6368.0,2369.0
2020-07-24 14:00:00,3.356769390155657,3490.0,33404.0,136.0,5793.0,5445.0,3157.0,590.0,5785.0,2531.0
2020-07-24 15:00:00,3.6235153767818,3148.0,33472.0,136.0,5927.0,4451.0,3143.0,592.0,4789.0,2694.0
2020-07-24 16:00:00,3.917183231348954,2815.0,33648.0,136.0,6229.0,3028.0,2989.0,589.0,3532.0,2429.0
2020-07-24 17:00:00,4.220951219380541,3248.0,33568.0,136.0,6625.0,1514.0,2630.0,588.0,2032.0,2164.0
2020-07-24 18:00:00,4.517114195079374,3597.0,33472.0,136.0,6376.0,446.0,2170.0,588.0,770.0,1899.0
2020-07-24 19:00:00,4.787779648545889,3664.0,33531.0,136.0,6492.0,157.0,1811.0,593.0,73.0,1728.0
2020-07-24 20:00:00,5.015796518372583,3600.0,33236.0,136.0,6314.0,129.0,1735.0,593.0,0.0,1557.0
2020-07-24 21:00:00,5.185915747738116,3530.0,33066.0,136.0,5983.0,129.0,1765.0,594.0,0.0,1386.0
2020-07-24 22:00:00,5.286074469525163,3329.0,32828.0,136.0,5659.0,129.0,1752.0,600.0,0.0,1468.0
2020-07-24 23:00:00,5.308611672788128,3182.0,32604.0,135.0,5208.0,129.0,1732.0,602.0,0.0,1441.0
2020-07-25 00:00:00,5.251190498063577,3177.0,32336.0,136.0,4797.0,128.0,1634.0,602.0,0.0,1415.0
2020-07-25 01:00:00,5.117234958095125,3341.0,32097.0,138.0,4464.0,128.0,1685.0,597.0,0.0,1434.0
2020-07-25 02:00:00,4.915778920653073,3569.0,31493.0,138.0,4580.0,129.0,1648.0,595.0,0.0,1453.0
2020-07-25 03:00:00,4.660741466974375,3278.0,30759.0,138.0,4236.0,131.0,1631.0,592.0,0.0,1473.0
2020-07-25 04:00:00,4.3697445794141085,3254.0,31088.0,138.0,4141.0,180.0,1588.0,585.0,0.0,1523.0
2020-07-25 05:00:00,4.062647052496667,3200.0,31296.0,138.0,4242.0,486.0,1539.0,587.0,220.0,1575.0
2020-07-25 06:00:00,3.759976814416444,3263.0,31333.0,138.0,4290.0,1554.0,1427.0,587.0,1079.0,1626.0
2020-07-25 07:00:00,3.4814174671723404,3310.0,31340.0,138.0,4593.0,3129.0,1515.0,586.0,2494.0,1613.0
2020-07-25 08:00:00,3.2444661439621267,3347.0,31039.0,138.0,4619.0,4421.0,1986.0,580.0,3934.0,1599.0
2020-07-25 09:00:00,3.063345267230197,3408.0,31086.0,138.0,4800.0,5279.0,2863.0,571.0,5034.0,1586.0
2020-07-25 10:00:00,2.948225475106305,3267.0,31080.0,138.0,4438.0,5850.0,3584.0,568.0,5771.0,2046.0
2020-07-25 11:00:00,2.9047967443650053,3433.0,30679.0,138.0,4436.0,6089.0,3957.0,569.0,6114.0,2506.0
2020-07-25 12:00:00,2.9341970319233583,3462.0,30670.0,138.0,4273.0,5969.0,4033.0,573.0,6189.0,2967.0
2020-07-25 13:00:00,3.0332630552055497,3407.0,30561.0,138.0,4205.0,5625.0,4046.0,576.0,5969.0,3328.0
2020-07-25 14:00:00,3.195016222680604,3427.0,31059.0,138.0,4185.0,4885.0,4176.0,579.0,5291.0,3690.0
2020-07-25 15:00:00,3.4092657997312017,3367.0,31287.0,138.0,4547.0,3876.0,4641.0,582.0,4412.0,4052.0
2020-07-25 16:00:00,3.6632245155400778,3379.0,31537.0,138.0,5198.0,2615.0,4727.0,582.0,3201.0,4020.0
2020-07-25 17:00:00,3.942087867460309,3436.0,31770.0,138.0,6046.0,1275.0,4473.0,583.0,1784.0,3988.0
2020-07-25 18:00:00,4.2296010312698415,3441.0,32260.0,138.0,5935.0,377.0,4259.0,586.0,662.0,3955.0
2020-07-25 19:00:00,4.508690339907865,3580.0,32436.0,138.0,5819.0,148.0,4179.0,590.0,58.0,3799.0
2020-07-25 20:00:00,4.762243429140224,3496.0,31919.0,136.0,5434.0,126.0,4177.0,592.0,0.0,3642.0
2020-07-25 21:00:00,4.97407958843917,3515.0,31141.0,137.0,5261.0,126.0,4110.0,596.0,0.0,3486.0
2020-07-25 22:00:00,5.130077028982166,3248.0,30547.0,137.0,5158.0,126.0,4079.0,599.0,0.0,4493.0
2020-07-25 23:00:00,5.219344350885147,2383.0,29729.0,214.0,4306.0,127.0,4040.0,602.0,0.0,4884.0
2020-07-26 00:00:00,5.235267424474362,1558.0,29072.0,261.0,3949.0,130.0,3996.0,597.0,0.0,5277.0
2020-07-26 01:00:00,5.176251191284743,1283.0,28704.0,262.0,3710.0,125.0,4033.0,585.0,0.0,5082.0
2020-07-26 02:00:00,5.046015055968908,1323.0,28818.0,262.0,3504.0,127.0,4085.0,579.0,0.0,4886.0
2020-07-26 03:00:00,4.853378261471642,1315.0,28764.0,262.0,3481.0,126.0,3645.0,580.0,0.0,4691.0
2020-07-26 04:00:00,4.611561420442875,1271.0,28993.0,263.0,3482.0,166.0,3291.0,575.0,0.0,4242.0
2020-07-26 05:00:00,4.337104236469771,1302.0,29623.0,263.0,3976.0,447.0,3123.0,569.0,184.0,3795.0
2020-07-26 06:00:00,4.048540525443107,1275.0,29775.0,214.0,4141.0,1373.0,2835.0,579.0,931.0,3347.0
2020-07-26 07:00:00,3.764978996307724,1112.0,30106.0,138.0,3923.0,2640.0,2961.0,584.0,2217.0,3270.0
2020-07-26 08:00:00,3.504722570134925,1185.0,30272.0,136.0,4014.0,3636.0,3006.0,584.0,3634.0,3193.0
2020-07-26 09:00:00,3.284033918682561,1387.0,29982.0,134.0,4031.0,4390.0,3283.0,579.0,4735.0,3117.0
2020-07-26 10:00:00,3.1161296968944328,1494.0,30176.0,134.0,4165.0,5002.0,3522.0,580.0,5608.0,3378.0
2020-07-26 11:00:00,3.010463220629719,1523.0,30072.0,135.0,3622.0,5375.0,3649.0,580.0,6147.0,3639.0
2020-07-26 12:00:00,2.972330126276539,1544.0,29703.0,138.0,3410.0,5682.0,3867.0,575.0,6247.0,3900.0
2020-07-26 13:00:00,3.0027965907410445,1682.0,28674.0,138.0,3364.0,5695.0,4131.0,575.0,6137.0,3873.0
2020-07-26 14:00:00,3.098906406710824,1731.0,28014.0,138.0,3823.0,5158.0,4163.0,574.0,5634.0,3845.0
2020-07-26 15:00:00,3.254086103221013,2265.0,28320.0,138.0,4151.0,4322.0,3826.0,577.0,4837.0,3818.0
2020-07-26 16:00:00,3.458655309380545,2870.0,29282.0,138.0,4797.0,3107.0,3165.0,580.0,3576.0,3279.0
2020-07-26 17:00:00,3.700371588420428,2998.0,29568.0,200.0,5596.0,1568.0,2370.0,579.0,2062.0,2741.0
2020-07-26 18:00:00,3.964986309845135,3057.0,29568.0,554.0,6048.0,452.0,1609.0,587.0,776.0,2203.0
2020-07-26 19:00:00,4.2368383248765,3192.0,29734.0,632.0,5983.0,158.0,1189.0,591.0,68.0,1900.0
2020-07-26 20:00:00,4.499540877008362,3388.0,29722.0,897.0,5880.0,129.0,1084.0,589.0,0.0,1598.0
2020-07-26 21:00:00,4.736810232723766,3327.0,29618.0,907.0,6088.0,125.0,957.0,598.0,0.0,1294.0
2020-07-26 22:00:00,4.933443630852966,3158.0,29414.0,624.0,4941.0,126.0,830.0,604.0,0.0,915.0
2020-07-26 23:00:00,5.0763939908690565,2998.0,29551.0,137.0,4083.0,126.0,820.0,600.0,0.0,935.0
2020-07-27 00:00:00,5.15583070767171,3148.0,29695.0,138.0,4027.0,125.0,897.0,595.0,0.0,960.0
2020-07-27 01:00:00,5.1660409494782265,3129.0,29547.0,137.0,3723.0,126.0,1101.0,590.0,0.0,1235.0
2020-07-27 02:00:00,5.106028002723567,2715.0,29535.0,138.0,3549.0,125.0,1485.0,592.0,0.0,1512.0
2020-07-27 03:00:00,4.979703132097605,2345.0,29935.0,138.0,3761.0,125.0,2015.0,587.0,0.0,1790.0
2020-07-27 04:00:00,4.79563227627024,2513.0,30512.0,138.0,4165.0,174.0,2648.0,584.0,0.0,1981.0
2020-07-27 05:00:00,4.566368256370005,2689.0,30658.0,138.0,4688.0,507.0,3065.0,589.0,218.0,2175.0
2020-07-27 06:00:00,4.307454390906556,2977.0,30958.0,135.0,5089.0,1678.0,2758.0,580.0,1164.0,2368.0
2020-07-27 07:00:00,4.036216693607139,3650.0,31035.0,134.0,5585.0,3377.0,2630.0,564.0,2730.0,2655.0
2020-07-27 08:00:00,3.770469631871032,3880.0,30962.0,134.0,5307.0,4875.0,3716.0,564.0,4371.0,2942.0
2020-07-27 09:00:00,3.5272517752767967,3449.0,30789.0,134.0,5092.0,5888.0,5472.0,558.0,5608.0,3230.0
2020-07-27 10:00:00,3.321690736085615,3152.0,30695.0,134.0,5378.0,6512.0,5956.0,566.0,6368.0,3981.0
2020-07-27 11:00:00,3.166076978357667,3373.0,30759.0,134.0,5526.0,6781.0,6211.0,566.0,6779.0,4734.0
2020-07-27 12:00:00,3.069203552317103,3852.0,30661.0,134.0,5092.0,6754.0,6692.0,563.0,6808.0,5488.0
2020-07-27 13:00:00,3.036000071529074,3971.0,30636.0,134.0,4814.0,6424.0,7500.0,565.0,6441.0,6185.0
2020-07-27 14:00:00,3.067453239119949,3857.0,30506.0,134.0,4636.0,5640.0,8010.0,569.0,5824.0,6881.0
2020-07-27 15:00:00,3.160769671170481,3831.0,30461.0,134.0,5178.0,4560.0,7985.0,569.0,4875.0,7578.0
2020-07-27 16:00:00,3.3097124902755133,3761.0,30514.0,134.0,5887.0,3076.0,7596.0,574.0,3588.0,7464.0
2020-07-27 17:00:00,3.5050420393479707,4012.0,30617.0,134.0,6687.0,1479.0,7087.0,571.0,2057.0,7350.0
2020-07-27 18:00:00,3.735014174596553,3996.0,30740.0,134.0,6800.0,432.0,6395.0,580.0,760.0,7236.0
2020-07-27 19:00:00,3.985926249736526,3954.0,30752.0,134.0,6346.0,151.0,5708.0,587.0,59.0,6405.0
2020-07-27 20:00:00,4.242733563372444,3928.0,30660.0,583.0,6241.0,125.0,5189.0,588.0,0.0,5573.0
2020-07-27 21:00:00,4.4897718980481045,3894.0,30644.0,893.0,5867.0,124.0,4670.0,592.0,0.0,4741.0
2020-07-27 22:00:00,4.711607764450536,3614.0,30595.0,598.0,5086.0,124.0,4412.0,590.0,0.0,5132.0
2020-07-27 23:00:00,4.894000877659796,3701.0,30141.0,138.0,4242.0,126.0,4619.0,575.0,0.0,4930.0
2020-07-28 00:00:00,5.024915792665753,3389.0,30144.0,138.0,3512.0,133.0,4736.0,591.0,0.0,4728.0
2020-07-28 01:00:00,5.095478371071989,3534.0,30041.0,138.0,3426.0,129.0,4587.0,579.0,0.0,4394.0
2020-07-28 02:00:00,5.100753186897778,3658.0,30086.0,138.0,3456.0,127.0,4395.0,580.0,0.0,4060.0
2020-07-28 03:00:00,5.040228159497691,3442.0,30609.0,138.0,3556.0,125.0,3992.0,581.0,0.0,3727.0
2020-07-28 04:00:00,4.917930217883965,3507.0,30926.0,135.0,4143.0,162.0,3547.0,563.0,0.0,3306.0
2020-07-28 05:00:00,4.742149237126985,3724.0,31144.0,134.0,4593.0,426.0,3061.0,543.0,170.0,2884.0
2020-07-28 06:00:00,4.5248018140167705,3765.0,31381.0,134.0,4967.0,1121.0,3050.0,544.0,885.0,2462.0
2020-07-28 07:00:00,4.280509253811955,3956.0,31475.0,134.0,5263.0,2020.0,3150.0,547.0,2107.0,2444.0
2020-07-28 08:00:00,4.025489442841494,3951.0,31420.0,134.0,5240.0,2971.0,3313.0,544.0,3425.0,2428.0
2020-07-28 09:00:00,3.776370609059145,3983.0,31409.0,134.0,5407.0,3818.0,3311.0,548.0,4577.0,2412.0
2020-07-28 10:00:00,3.54903067257238,3979.0,31423.0,134.0,5859.0,4153.0,3481.0,544.0,5190.0,2740.0
2020-07-28 11:00:00,3.357553825465024,3920.0,31296.0,134.0,5520.0,4504.0,3890.0,560.0,5371.0,3068.0
2020-07-28 12:00:00,3.213378688891064,3824.0,31083.0,134.0,4974.0,4906.0,4235.0,567.0,5328.0,3396.0
2020-07-28 13:00:00,3.124689380210069,3864.0,31072.0,134.0,4646.0,4973.0,4419.0,564.0,5262.0,3615.0
2020-07-28 14:00:00,3.096071309665009,3592.0,31103.0,134.0,4881.0,4554.0,4457.0,568.0,4925.0,3835.0
2020-07-28 15:00:00,3.128420490417745,3378.0,31117.0,134.0,4917.0,3780.0,4526.0,568.0,4330.0,4056.0
2020-07-28 16:00:00,3.219066490346629,3501.0,31163.0,134.0,5439.0,2718.0,4368.0,573.0,3280.0,3992.0
2020-07-28 17:00:00,3.3620542648473,3855.0,31260.0,134.0,5764.0,1353.0,4167.0,582.0,1926.0,3927.0
2020-07-28 18:00:00,3.548534219721926,3995.0,31417.0,134.0,5688.0,425.0,3710.0,585.0,712.0,3863.0
2020-07-28 19:00:00,3.767230234729226,3506.0,31684.0,134.0,5628.0,157.0,2910.0,585.0,57.0,3625.0
2020-07-28 20:00:00,4.004981899050835,3763.0,31972.0,134.0,5332.0,130.0,2774.0,583.0,0.0,3387.0
2020-07-28 21:00:00,4.2473768985494695,3717.0,32440.0,134.0,5062.0,131.0,2852.0,570.0,0.0,3149.0
2020-07-28 22:00:00,4.479492331500003,3197.0,31823.0,134.0,4352.0,131.0,2844.0,567.0,0.0,2729.0
2020-07-28 23:00:00,4.686746604579899,3147.0,31542.0,135.0,4226.0,131.0,2641.0,566.0,0.0,2450.0
2020-07-29 00:00:00,4.855831198622826,3224.0,31451.0,136.0,3897.0,132.0,2348.0,569.0,0.0,2172.0
2020-07-29 01:00:00,4.975654784847407,3322.0,31203.0,138.0,4050.0,132.0,2160.0,566.0,0.0,1932.0
2020-07-29 02:00:00,5.038203985872593,3711.0,31464.0,138.0,4310.0,130.0,1860.0,577.0,0.0,1692.0
2020-07-29 03:00:00,5.039216072685142,3802.0,32029.0,137.0,4260.0,130.0,1648.0,572.0,0.0,1453.0
2020-07-29 04:00:00,4.978573145284553,3793.0,32484.0,136.0,4576.0,169.0,1471.0,568.0,0.0,1313.0
2020-07-29 05:00:00,4.860361191205769,6236.0,32070.0,134.0,5132.0,507.0,1246.0,569.0,190.0,1175.0
2020-07-29 06:00:00,4.69258150261127,3942.0,32176.0,134.0,5643.0,1631.0,919.0,562.0,1091.0,1039.0
2020-07-29 07:00:00,4.486545378211613,3775.0,32273.0,134.0,5966.0,3296.0,743.0,562.0,2612.0,839.0
2020-07-29 08:00:00,4.256017410526553,3895.0,32309.0,134.0,6001.0,4877.0,655.0,561.0,4268.0,641.0
2020-07-29 09:00:00,4.01619400979285,3901.0,32299.0,134.0,6153.0,5942.0,619.0,560.0,5575.0,447.0
2020-07-29 10:00:00,3.782612341182615,3831.0,32173.0,351.0,6652.0,6592.0,609.0,562.0,6419.0,439.0
2020-07-29 11:00:00,3.57008308332382,3791.0,32118.0,482.0,6300.0,6929.0,586.0,559.0,6829.0,433.0
2020-07-29 12:00:00,3.3917308861074416,3822.0,32046.0,213.0,5881.0,6929.0,591.0,563.0,6824.0,430.0
2020-07-29 13:00:00,3.258210133158755,3836.0,32095.0,132.0,5679.0,6585.0,613.0,563.0,6626.0,495.0
2020-07-29 14:00:00,3.177140721411882,3823.0,32113.0,132.0,5502.0,5877.0,636.0,563.0,6105.0,561.0
2020-07-29 15:00:00,3.1527806059148133,3890.0,32163.0,132.0,5728.0,4743.0,662.0,568.0,5127.0,628.0
2020-07-29 16:00:00,3.185923548130721,3944.0,32192.0,131.0,6527.0,3192.0,691.0,565.0,3735.0,684.0
2020-07-29 17:00:00,3.27398890648901,3939.0,32221.0,634.0,7144.0,1495.0,707.0,571.0,2096.0,744.0
2020-07-29 18:00:00,3.411261563105468,3884.0,32190.0,719.0,6570.0,431.0,821.0,576.0,749.0,804.0
2020-07-29 19:00:00,3.589245898917347,3646.0,32179.0,733.0,5983.0,152.0,1075.0,561.0,51.0,1148.0
2020-07-29 20:00:00,3.79711389898409,3525.0,32206.0,743.0,6126.0,133.0,1560.0,563.0,0.0,1494.0
2020-07-29 21:00:00,4.02224539876678,3661.0,32023.0,748.0,5484.0,131.0,1860.0,570.0,0.0,1840.0
2020-07-29 22:00:00,4.250868865133391,3358.0,31700.0,429.0,4672.0,132.0,1994.0,569.0,0.0,1606.0
2020-07-29 23:00:00,4.468807734856645,3116.0,31594.0,134.0,4431.0,129.0,2101.0,571.0,0.0,1725.0
2020-07-30 00:00:00,4.662319466739735,3186.0,31523.0,134.0,4052.0,130.0,2201.0,571.0,0.0,1844.0
2020-07-30 01:00:00,4.818987125793571,3215.0,31463.0,136.0,4031.0,132.0,2230.0,568.0,0.0,1833.0
2020-07-30 02:00:00,4.928595555833082,3245.0,31466.0,136.0,4018.0,132.0,2264.0,569.0,0.0,1822.0
2020-07-30 03:00:00,4.983905814259112,3198.0,31484.0,135.0,3960.0,129.0,2325.0,566.0,0.0,1812.0
2020-07-30 04:00:00,4.9812394797718325,3466.0,31501.0,134.0,4473.0,169.0,2332.0,556.0,0.0,1830.0
2020-07-30 05:00:00,4.920800335488801,3450.0,31633.0,136.0,4684.0,497.0,2256.0,552.0,186.0,1848.0
2020-07-30 06:00:00,4.806690919050036,3478.0,32059.0,136.0,5489.0,1656.0,1620.0,553.0,1115.0,1866.0
2020-07-30 07:00:00,4.646618148630824,3427.0,32276.0,136.0,5798.0,3348.0,976.0,550.0,2682.0,1515.0
2020-07-30 08:00:00,4.451317779578689,3420.0,32146.0,136.0,5844.0,4869.0,829.0,545.0,4323.0,1165.0
2020-07-30 09:00:00,4.233755894685769,3193.0,32073.0,135.0,5968.0,5931.0,909.0,550.0,5551.0,815.0
2020-07-30 10:00:00,4.008184117934192,3102.0,31975.0,135.0,5867.0,6622.0,1022.0,552.0,6359.0,837.0
2020-07-30 11:00:00,3.7891336006290057,3233.0,31922.0,134.0,5912.0,6907.0,1026.0,550.0,6736.0,860.0
2020-07-30 12:00:00,3.590432243368224,3499.0,31891.0,134.0,5724.0,6891.0,989.0,552.0,6827.0,883.0
2020-07-30 13:00:00,3.424321188263489,3497.0,31861.0,134.0,5515.0,6493.0,971.0,553.0,6563.0,866.0
2020-07-30 14:00:00,3.300730954837685,3407.0,31723.0,133.0,5630.0,5779.0,999.0,557.0,5949.0,849.0
2020-07-30 15:00:00,3.2267557803762497,3533.0,31818.0,133.0,6130.0,4637.0,1044.0,559.0,4978.0,833.0
2020-07-30 16:00:00,3.2063396642534854,3543.0,31801.0,162.0,6933.0,3101.0,1054.0,560.0,3615.0,926.0
2020-07-30 17:00:00,3.240164285371248,3597.0,31877.0,542.0,8009.0,1434.0,1135.0,562.0,2014.0,1019.0
2020-07-30 18:00:00,3.325712924238358,3612.0,31876.0,542.0,7927.0,412.0,1323.0,561.0,713.0,1112.0
2020-07-30 19:00:00,3.4574794115778524,3629.0,31884.0,536.0,7543.0,148.0,2036.0,563.0,43.0,1897.0
2020-07-30 20:00:00,3.627296655280972,3646.0,31789.0,539.0,6601.0,127.0,2949.0,562.0,0.0,2681.0
2020-07-30 21:00:00,3.824771027023876,3275.0,31705.0,541.0,5675.0,128.0,4043.0,564.0,0.0,3466.0
2020-07-30 22:00:00,4.037819946078633,2785.0,31118.0,278.0,4863.0,127.0,4832.0,571.0,0.0,3583.0
2020-07-30 23:00:00,4.253313840467639,3142.0,30938.0,134.0,4359.0,128.0,4724.0,573.0,0.0,3931.0
2020-07-31 00:00:00,4.457816653603687,3456.0,31361.0,136.0,3953.0,128.0,4252.0,572.0,0.0,4279.0
2020-07-31 01:00:00,4.638401889698629,3371.0,30990.0,137.0,3834.0,131.0,3859.0,573.0,0.0,4304.0
2020-07-31 02:00:00,4.783498722765856,3442.0,30737.0,137.0,4137.0,127.0,3687.0,572.0,0.0,4328.0
2020-07-31 03:00:00,4.883702268512484,3396.0,31159.0,136.0,4435.0,126.0,3593.0,571.0,0.0,4352.0
2020-07-31 04:00:00,4.932470874142158,3385.0,31416.0,136.0,4583.0,162.0,3734.0,571.0,0.0,4313.0
2020-07-31 05:00:00,4.92663560481548,3320.0,31625.0,136.0,4917.0,452.0,3872.0,566.0,169.0,4274.0
2020-07-31 06:00:00,4.866663261932757,2793.0,31816.0,136.0,5499.0,1469.0,3221.0,559.0,1040.0,4234.0
2020-07-31 07:00:00,4.756640705281791,3087.0,31876.0,136.0,5948.0,3068.0,2342.0,557.0,2447.0,3460.0
2020-07-31 08:00:00,4.60397924243024,3162.0,31882.0,136.0,5948.0,4555.0,1938.0,551.0,3916.0,2687.0
2020-07-31 09:00:00,4.418867568558005,3398.0,31823.0,135.0,6158.0,5627.0,1779.0,554.0,5072.0,1914.0
2020-07-31 10:00:00,4.2135258432460985,3296.0,31759.0,135.0,6070.0,6212.0,1942.0,562.0,5889.0,1947.0
2020-07-31 11:00:00,4.001329721937552,3361.0,31818.0,135.0,6014.0,6476.0,2405.0,563.0,6344.0,1981.0
2020-07-31 12:00:00,3.795880982652888,3188.0,31268.0,134.0,5877.0,6487.0,2575.0,557.0,6444.0,2014.0
2020-07-31 13:00:00,3.610101085458188,3128.0,30725.0,134.0,5834.0,6057.0,2360.0,564.0,6273.0,1884.0
2020-07-31 14:00:00,3.455416020147937,3166.0,30536.0,134.0,6066.0,5397.0,2339.0,551.0,5761.0,1753.0
2020-07-31 15:00:00,3.3410859002620934,2763.0,30467.0,134.0,6031.0,4341.0,2701.0,543.0,4845.0,1623.0
2020-07-31 16:00:00,3.2737127822577894,3370.0,30534.0,175.0,6865.0,2817.0,2550.0,558.0,3511.0,1704.0
2020-07-31 17:00:00,3.2569385338145187,3577.0,30646.0,496.0,8093.0,1335.0,2084.0,560.0,1955.0,1786.0
2020-07-31 18:00:00,3.2913257290264384,3588.0,30751.0,511.0,7723.0,394.0,1812.0,573.0,681.0,1868.0
2020-07-31 19:00:00,3.3744025703021454,3548.0,30793.0,514.0,6652.0,147.0,2140.0,583.0,36.0,2450.0
2020-07-31 20:00:00,3.5008496127915585,3340.0,30809.0,517.0,6115.0,129.0,2504.0,575.0,0.0,3031.0
2020-07-31 21:00:00,3.662810319907717,2791.0,30318.0,484.0,6104.0,127.0,2643.0,579.0,0.0,3614.0
2020-07-31 22:00:00,3.850315132993175,3183.0,29805.0,374.0,5565.0,129.0,2635.0,577.0,0.0,2186.0
