UTC time,solar,nuclear,nat_gas,other,hydro,coal,wind
2019-06-20 18:00:00,233.0,12177.0,26866.0,883.0,1430.0,34370.0,3675.0
2019-06-20 19:00:00,246.0,12172.0,27384.0,878.0,1730.0,34744.0,3827.0
2019-06-20 20:00:00,287.0,12175.0,27754.0,861.0,1725.0,34713.0,3897.0
2019-06-20 21:00:00,205.0,12176.0,27707.0,850.0,2146.0,34225.0,4010.0
2019-06-20 22:00:00,176.0,12171.0,27820.0,855.0,2224.0,34378.0,4275.0
2019-06-20 23:00:00,133.0,12169.0,27952.0,858.0,2022.0,34280.0,4052.0
2019-06-21 00:00:00,94.0,12168.0,27645.0,854.0,1753.0,34129.0,3893.0
2019-06-21 01:00:00,28.0,12173.0,26958.0,854.0,1332.0,33741.0,3673.0
2019-06-21 02:00:00,4.0,12177.0,26102.0,848.0,1183.0,32979.0,3786.0
2019-06-21 03:00:00,0.0,12187.0,24701.0,844.0,1167.0,30913.0,5049.0
2019-06-21 04:00:00,0.0,12196.0,22823.0,837.0,1132.0,26999.0,6482.0
2019-06-21 05:00:00,0.0,12204.0,21178.0,819.0,1131.0,23372.0,6936.0
2019-06-21 06:00:00,0.0,12200.0,19174.0,787.0,980.0,20922.0,7441.0
2019-06-21 07:00:00,0.0,12203.0,17702.0,758.0,944.0,18711.0,7745.0
2019-06-21 08:00:00,0.0,12207.0,16502.0,750.0,944.0,17961.0,7522.0
2019-06-21 09:00:00,0.0,12210.0,17234.0,753.0,934.0,17780.0,7017.0
2019-06-21 10:00:00,0.0,12207.0,16998.0,755.0,931.0,18004.0,7362.0
2019-06-21 11:00:00,0.0,12203.0,18081.0,755.0,928.0,18344.0,7716.0
2019-06-21 12:00:00,7.0,12201.0,19848.0,759.0,932.0,20271.0,8026.0
2019-06-21 13:00:00,37.0,12191.0,21566.0,761.0,949.0,23709.0,6849.0
2019-06-21 14:00:00,96.0,12186.0,22580.0,749.0,1042.0,26115.0,6963.0
2019-06-21 15:00:00,142.0,12183.0,24225.0,758.0,1048.0,28331.0,6593.0
2019-06-21 16:00:00,185.0,12182.0,24811.0,753.0,1025.0,29456.0,7996.0
2019-06-21 17:00:00,217.0,12190.0,25526.0,757.0,1224.0,29096.0,9894.0
2019-06-21 18:00:00,230.0,12189.0,26373.0,759.0,1764.0,28645.0,10335.0
2019-06-21 19:00:00,233.0,12180.0,26881.0,757.0,2025.0,28416.0,10701.0
2019-06-21 20:00:00,253.0,12181.0,27375.0,749.0,2291.0,28767.0,10191.0
2019-06-21 21:00:00,199.0,12179.0,27354.0,755.0,2209.0,28843.0,9753.0
2019-06-21 22:00:00,148.0,12180.0,27167.0,756.0,1767.0,28636.0,9726.0
2019-06-21 23:00:00,95.0,12185.0,26860.0,754.0,1552.0,27660.0,9835.0
2019-06-22 00:00:00,77.0,12187.0,26296.0,753.0,1498.0,26192.0,10123.0
2019-06-22 01:00:00,31.0,12186.0,25420.0,757.0,1458.0,25837.0,9405.0
2019-06-22 02:00:00,3.0,12184.0,24571.0,761.0,1061.0,25932.0,9383.0
2019-06-22 03:00:00,0.0,12186.0,23339.0,759.0,959.0,25169.0,9095.0
2019-06-22 04:00:00,0.0,12189.0,21792.0,758.0,934.0,22858.0,8329.0
2019-06-22 05:00:00,0.0,12195.0,20669.0,759.0,933.0,21530.0,7264.0
2019-06-22 06:00:00,0.0,12199.0,18577.0,740.0,932.0,19553.0,6358.0
2019-06-22 07:00:00,0.0,12200.0,17810.0,730.0,933.0,17866.0,5937.0
2019-06-22 08:00:00,0.0,12201.0,17513.0,727.0,931.0,17503.0,5787.0
2019-06-22 09:00:00,0.0,12205.0,16896.0,733.0,931.0,16996.0,5405.0
2019-06-22 10:00:00,0.0,12215.0,17351.0,735.0,932.0,17268.0,4775.0
2019-06-22 11:00:00,1.0,12226.0,17499.0,731.0,946.0,17533.0,4461.0
2019-06-22 12:00:00,31.0,12230.0,18171.0,744.0,1198.0,17551.0,4177.0
2019-06-22 13:00:00,103.0,12219.0,20405.0,768.0,1553.0,18373.0,3644.0
2019-06-22 14:00:00,140.0,12216.0,22434.0,768.0,1699.0,20661.0,3366.0
2019-06-22 15:00:00,166.0,12211.0,23513.0,757.0,1708.0,22473.0,3507.0
2019-06-22 16:00:00,205.0,12203.0,25042.0,767.0,1599.0,23468.0,3985.0
2019-06-22 17:00:00,236.0,12198.0,26046.0,763.0,1297.0,24518.0,4740.0
2019-06-22 18:00:00,242.0,12193.0,27167.0,789.0,1281.0,25526.0,4600.0
2019-06-22 19:00:00,220.0,12187.0,27537.0,763.0,1143.0,27290.0,4066.0
2019-06-22 20:00:00,210.0,12170.0,27659.0,788.0,1366.0,26956.0,4488.0
2019-06-22 21:00:00,199.0,12165.0,27996.0,785.0,1591.0,28386.0,4402.0
2019-06-22 22:00:00,186.0,12154.0,28292.0,805.0,1761.0,29431.0,4035.0
2019-06-22 23:00:00,138.0,12147.0,28175.0,828.0,1751.0,29943.0,3593.0
2019-06-23 00:00:00,56.0,12142.0,27960.0,829.0,1778.0,29985.0,3311.0
2019-06-23 01:00:00,15.0,12142.0,27055.0,829.0,1283.0,28550.0,3725.0
2019-06-23 02:00:00,1.0,12165.0,26270.0,831.0,1058.0,27032.0,4027.0
2019-06-23 03:00:00,0.0,12172.0,25081.0,818.0,968.0,25097.0,5185.0
2019-06-23 04:00:00,0.0,12175.0,23294.0,805.0,924.0,22163.0,5879.0
2019-06-23 05:00:00,0.0,12176.0,21220.0,782.0,921.0,19497.0,6006.0
2019-06-23 06:00:00,0.0,12180.0,19402.0,769.0,923.0,18247.0,5226.0
2019-06-23 07:00:00,0.0,12186.0,17454.0,764.0,922.0,17451.0,4842.0
2019-06-23 08:00:00,0.0,12188.0,16820.0,766.0,920.0,16967.0,4684.0
2019-06-23 09:00:00,0.0,12198.0,15568.0,766.0,919.0,16912.0,4318.0
2019-06-23 10:00:00,0.0,12207.0,15145.0,761.0,919.0,16935.0,3185.0
2019-06-23 11:00:00,0.0,12207.0,14658.0,759.0,919.0,16937.0,2944.0
2019-06-23 12:00:00,8.0,12205.0,15341.0,764.0,924.0,16886.0,2834.0
2019-06-23 13:00:00,47.0,12202.0,18427.0,759.0,940.0,17333.0,2647.0
2019-06-23 14:00:00,88.0,12193.0,21348.0,755.0,1047.0,19368.0,2295.0
2019-06-23 15:00:00,121.0,12188.0,23455.0,771.0,1060.0,22201.0,2092.0
2019-06-23 16:00:00,146.0,12177.0,25132.0,790.0,1036.0,24501.0,2144.0
2019-06-23 17:00:00,159.0,12171.0,26547.0,822.0,1042.0,26339.0,2249.0
2019-06-23 18:00:00,145.0,12170.0,27904.0,830.0,1077.0,28405.0,2006.0
2019-06-23 19:00:00,148.0,12168.0,28593.0,826.0,1083.0,29795.0,1874.0
2019-06-23 20:00:00,138.0,12166.0,29016.0,821.0,1128.0,30689.0,1834.0
2019-06-23 21:00:00,119.0,12160.0,29099.0,820.0,1659.0,30770.0,1816.0
2019-06-23 22:00:00,55.0,12159.0,29145.0,827.0,1689.0,31016.0,2061.0
2019-06-23 23:00:00,29.0,12162.0,28900.0,820.0,1722.0,30888.0,2796.0
2019-06-24 00:00:00,18.0,12155.0,28072.0,826.0,1219.0,29908.0,3624.0
2019-06-24 01:00:00,12.0,12156.0,27217.0,827.0,1161.0,28871.0,3962.0
2019-06-24 02:00:00,2.0,12159.0,26814.0,832.0,1098.0,27919.0,4136.0
2019-06-24 03:00:00,0.0,12166.0,26263.0,830.0,1053.0,27801.0,3407.0
2019-06-24 04:00:00,0.0,12169.0,24821.0,814.0,918.0,25429.0,3340.0
2019-06-24 05:00:00,0.0,12168.0,22623.0,788.0,898.0,23163.0,3073.0
2019-06-24 06:00:00,0.0,12171.0,20708.0,771.0,929.0,21154.0,3296.0
2019-06-24 07:00:00,0.0,12175.0,19710.0,759.0,934.0,20074.0,3390.0
2019-06-24 08:00:00,0.0,12177.0,18143.0,752.0,961.0,19538.0,4053.0
2019-06-24 09:00:00,0.0,12184.0,17418.0,750.0,993.0,19296.0,4843.0
2019-06-24 10:00:00,0.0,12201.0,17675.0,746.0,1003.0,19308.0,5235.0
2019-06-24 11:00:00,0.0,12212.0,19319.0,745.0,1005.0,20168.0,5503.0
2019-06-24 12:00:00,8.0,12204.0,21288.0,753.0,1028.0,22945.0,5088.0
2019-06-24 13:00:00,27.0,12200.0,23203.0,760.0,1039.0,25706.0,4306.0
2019-06-24 14:00:00,76.0,12198.0,24726.0,762.0,1126.0,28039.0,3293.0
2019-06-24 15:00:00,109.0,12195.0,25553.0,740.0,1142.0,30045.0,2527.0
2019-06-24 16:00:00,162.0,12191.0,26378.0,755.0,1151.0,30760.0,2734.0
2019-06-24 17:00:00,158.0,12190.0,27108.0,759.0,1158.0,31369.0,3443.0
2019-06-24 18:00:00,131.0,12187.0,27623.0,750.0,1190.0,32206.0,4377.0
2019-06-24 19:00:00,172.0,12179.0,28029.0,754.0,1190.0,32351.0,5398.0
2019-06-24 20:00:00,187.0,12180.0,28388.0,749.0,1204.0,32517.0,6253.0
2019-06-24 21:00:00,181.0,12181.0,28725.0,754.0,1220.0,32263.0,7035.0
2019-06-24 22:00:00,138.0,12177.0,28870.0,776.0,1203.0,32176.0,7750.0
2019-06-24 23:00:00,146.0,12173.0,28849.0,777.0,1180.0,32122.0,7773.0
2019-06-25 00:00:00,87.0,12173.0,28239.0,778.0,1176.0,32759.0,6666.0
2019-06-25 01:00:00,30.0,12186.0,27733.0,771.0,1177.0,32873.0,5405.0
2019-06-25 02:00:00,8.0,12198.0,27017.0,772.0,1144.0,31409.0,4926.0
2019-06-25 03:00:00,0.0,12198.0,25910.0,773.0,1011.0,29858.0,4850.0
2019-06-25 04:00:00,0.0,12205.0,23207.0,791.0,965.0,26072.0,5367.0
2019-06-25 05:00:00,0.0,12209.0,20426.0,842.0,962.0,22040.0,6820.0
2019-06-25 06:00:00,0.0,12215.0,17917.0,843.0,916.0,19755.0,7953.0
2019-06-25 07:00:00,0.0,12220.0,15352.0,819.0,928.0,19115.0,8394.0
2019-06-25 08:00:00,0.0,12225.0,15114.0,814.0,956.0,18651.0,7271.0
2019-06-25 09:00:00,0.0,12227.0,14995.0,813.0,977.0,18451.0,6655.0
2019-06-25 10:00:00,0.0,12229.0,15480.0,818.0,980.0,18496.0,7317.0
2019-06-25 11:00:00,0.0,12228.0,16788.0,783.0,973.0,18805.0,8475.0
2019-06-25 12:00:00,13.0,12221.0,19948.0,779.0,961.0,20447.0,8868.0
2019-06-25 13:00:00,86.0,12216.0,22354.0,780.0,1046.0,24673.0,7001.0
2019-06-25 14:00:00,168.0,12204.0,24230.0,783.0,1058.0,27420.0,5913.0
2019-06-25 15:00:00,210.0,12190.0,25294.0,784.0,1116.0,29815.0,6048.0
2019-06-25 16:00:00,257.0,12178.0,25834.0,856.0,1178.0,31078.0,7101.0
2019-06-25 17:00:00,262.0,12168.0,27820.0,845.0,1188.0,31650.0,7614.0
2019-06-25 18:00:00,258.0,12158.0,29789.0,790.0,1217.0,32466.0,8049.0
2019-06-25 19:00:00,231.0,12149.0,31206.0,792.0,1734.0,32482.0,8391.0
2019-06-25 20:00:00,252.0,12142.0,31342.0,793.0,2377.0,33216.0,8533.0
2019-06-25 21:00:00,250.0,12142.0,31575.0,794.0,2405.0,34156.0,8294.0
2019-06-25 22:00:00,227.0,12150.0,31631.0,795.0,2325.0,34696.0,8278.0
2019-06-25 23:00:00,96.0,12155.0,31382.0,793.0,1922.0,34875.0,8122.0
2019-06-26 00:00:00,76.0,12153.0,31428.0,802.0,1312.0,35322.0,6835.0
2019-06-26 01:00:00,71.0,12151.0,30323.0,803.0,1254.0,35607.0,4890.0
2019-06-26 02:00:00,14.0,12161.0,29370.0,789.0,1343.0,35587.0,3378.0
2019-06-26 03:00:00,0.0,12165.0,27785.0,791.0,1151.0,34013.0,3566.0
2019-06-26 04:00:00,0.0,12165.0,25584.0,798.0,1018.0,30041.0,3525.0
2019-06-26 05:00:00,0.0,12170.0,23085.0,819.0,989.0,26463.0,3579.0
2019-06-26 06:00:00,0.0,12173.0,20696.0,807.0,1016.0,23636.0,4141.0
2019-06-26 07:00:00,0.0,12128.0,20337.0,846.0,1003.0,21389.0,3573.0
2019-06-26 08:00:00,0.0,12114.0,19951.0,858.0,1000.0,20706.0,3237.0
2019-06-26 09:00:00,0.0,12108.0,19811.0,856.0,1001.0,20536.0,2825.0
2019-06-26 10:00:00,0.0,12110.0,20138.0,850.0,1003.0,21083.0,2349.0
2019-06-26 11:00:00,1.0,12113.0,21189.0,858.0,1002.0,22214.0,2204.0
2019-06-26 12:00:00,24.0,12107.0,22662.0,844.0,997.0,25040.0,2132.0
2019-06-26 13:00:00,99.0,12110.0,24097.0,812.0,999.0,28938.0,2131.0
2019-06-26 14:00:00,121.0,12104.0,25803.0,819.0,999.0,31860.0,1959.0
2019-06-26 15:00:00,139.0,12099.0,27614.0,831.0,1156.0,34392.0,1931.0
2019-06-26 16:00:00,227.0,12056.0,30158.0,841.0,1187.0,35624.0,2189.0
2019-06-26 17:00:00,279.0,12046.0,32691.0,842.0,1678.0,36605.0,1847.0
2019-06-26 18:00:00,297.0,12040.0,35303.0,854.0,2186.0,37506.0,1277.0
2019-06-26 19:00:00,299.0,12051.0,37545.0,872.0,2217.0,38551.0,1196.0
2019-06-26 20:00:00,282.0,12058.0,38598.0,901.0,2366.0,39630.0,1172.0
2019-06-26 21:00:00,281.0,12057.0,38691.0,922.0,2427.0,40204.0,1247.0
2019-06-26 22:00:00,259.0,12053.0,38398.0,916.0,2480.0,40412.0,1238.0
2019-06-26 23:00:00,205.0,12047.0,38061.0,874.0,2473.0,40462.0,1327.0
2019-06-27 00:00:00,152.0,12050.0,37040.0,852.0,2358.0,39553.0,1446.0
2019-06-27 01:00:00,72.0,12051.0,35561.0,833.0,1644.0,38702.0,1772.0
2019-06-27 02:00:00,14.0,12056.0,33277.0,824.0,1289.0,37943.0,2842.0
2019-06-27 03:00:00,0.0,12063.0,30363.0,818.0,1093.0,35967.0,4276.0
2019-06-27 04:00:00,0.0,12069.0,26182.0,817.0,1046.0,32547.0,5457.0
2019-06-27 05:00:00,0.0,12075.0,23753.0,848.0,1035.0,28639.0,5746.0
2019-06-27 06:00:00,0.0,12084.0,22137.0,875.0,1117.0,25484.0,5890.0
2019-06-27 07:00:00,0.0,12095.0,21214.0,859.0,1118.0,22807.0,5727.0
2019-06-27 08:00:00,0.0,12105.0,20458.0,847.0,1056.0,21161.0,5752.0
2019-06-27 09:00:00,0.0,12108.0,20146.0,844.0,1055.0,20428.0,5546.0
2019-06-27 10:00:00,0.0,12106.0,20894.0,844.0,1054.0,20782.0,5016.0
2019-06-27 11:00:00,1.0,12107.0,21705.0,848.0,1120.0,22929.0,4917.0
2019-06-27 12:00:00,18.0,12102.0,22547.0,845.0,1125.0,25801.0,4964.0
2019-06-27 13:00:00,85.0,12095.0,24397.0,836.0,1138.0,29550.0,4362.0
2019-06-27 14:00:00,119.0,12088.0,25846.0,823.0,1128.0,33029.0,3886.0
2019-06-27 15:00:00,102.0,12074.0,27754.0,840.0,1125.0,34698.0,4779.0
2019-06-27 16:00:00,108.0,12067.0,31393.0,885.0,1137.0,37221.0,3549.0
2019-06-27 17:00:00,116.0,12062.0,33780.0,825.0,1281.0,37942.0,4399.0
2019-06-27 18:00:00,164.0,12059.0,35616.0,856.0,2262.0,37493.0,4982.0
2019-06-27 19:00:00,235.0,12060.0,36992.0,928.0,2334.0,38862.0,5239.0
2019-06-27 20:00:00,251.0,12054.0,37546.0,1030.0,2376.0,39005.0,6573.0
2019-06-27 21:00:00,208.0,12061.0,37808.0,1019.0,2564.0,38951.0,7181.0
2019-06-27 22:00:00,173.0,12058.0,37874.0,1013.0,2536.0,39655.0,7050.0
2019-06-27 23:00:00,101.0,12050.0,36985.0,1008.0,2304.0,39423.0,6811.0
2019-06-28 00:00:00,65.0,12047.0,35566.0,877.0,2245.0,39561.0,6323.0
2019-06-28 01:00:00,52.0,12050.0,34239.0,852.0,1671.0,39153.0,5931.0
2019-06-28 02:00:00,13.0,12056.0,32894.0,838.0,1220.0,38893.0,5214.0
2019-06-28 03:00:00,0.0,12065.0,30257.0,815.0,1163.0,37676.0,5736.0
2019-06-28 04:00:00,0.0,12068.0,26806.0,794.0,1167.0,34560.0,6481.0
2019-06-28 05:00:00,0.0,12078.0,23557.0,813.0,1164.0,30644.0,7358.0
2019-06-28 06:00:00,0.0,12083.0,21856.0,848.0,1109.0,26202.0,8119.0
2019-06-28 07:00:00,0.0,12088.0,20564.0,832.0,1104.0,22784.0,8351.0
2019-06-28 08:00:00,0.0,12096.0,19897.0,833.0,1086.0,21361.0,7702.0
2019-06-28 09:00:00,0.0,12084.0,19836.0,818.0,1081.0,20990.0,6975.0
2019-06-28 10:00:00,0.0,12084.0,19872.0,809.0,1086.0,21426.0,6560.0
2019-06-28 11:00:00,0.0,12086.0,20528.0,809.0,1151.0,22344.0,6332.0
2019-06-28 12:00:00,7.0,12087.0,22901.0,815.0,1155.0,25083.0,5720.0
2019-06-28 13:00:00,35.0,12083.0,24618.0,798.0,1155.0,29221.0,5001.0
2019-06-28 14:00:00,96.0,12085.0,26334.0,799.0,1163.0,32875.0,4413.0
2019-06-28 15:00:00,135.0,12079.0,28954.0,813.0,1209.0,35113.0,4534.0
2019-06-28 16:00:00,166.0,12068.0,32025.0,801.0,1458.0,36664.0,3690.0
2019-06-28 17:00:00,217.0,12058.0,34862.0,790.0,1757.0,36885.0,4145.0
2019-06-28 18:00:00,213.0,12051.0,36626.0,783.0,2354.0,36423.0,5099.0
2019-06-28 19:00:00,222.0,12049.0,38070.0,800.0,2401.0,37452.0,5387.0
2019-06-28 20:00:00,221.0,12050.0,38599.0,837.0,2557.0,38738.0,5086.0
2019-06-28 21:00:00,188.0,12050.0,39335.0,852.0,2578.0,39820.0,3929.0
2019-06-28 22:00:00,170.0,12059.0,39666.0,826.0,2609.0,40379.0,2757.0
2019-06-28 23:00:00,162.0,12075.0,38176.0,789.0,2642.0,40062.0,2120.0
2019-06-29 00:00:00,124.0,12075.0,36542.0,766.0,2433.0,39214.0,1773.0
2019-06-29 01:00:00,65.0,12066.0,34478.0,774.0,1862.0,38642.0,1963.0
2019-06-29 02:00:00,16.0,12064.0,32170.0,779.0,1435.0,37779.0,2507.0
2019-06-29 03:00:00,0.0,12064.0,29630.0,771.0,1226.0,36638.0,3060.0
2019-06-29 04:00:00,0.0,12072.0,26784.0,771.0,1222.0,33468.0,3631.0
2019-06-29 05:00:00,0.0,12079.0,24848.0,771.0,1221.0,30759.0,3743.0
2019-06-29 06:00:00,0.0,12079.0,22394.0,779.0,1222.0,28641.0,3908.0
2019-06-29 07:00:00,0.0,12092.0,20789.0,813.0,1222.0,25832.0,3876.0
2019-06-29 08:00:00,0.0,12091.0,20291.0,826.0,1222.0,23824.0,3749.0
2019-06-29 09:00:00,0.0,12094.0,19527.0,808.0,1222.0,22525.0,3847.0
2019-06-29 10:00:00,0.0,12095.0,19167.0,802.0,1225.0,22046.0,3797.0
2019-06-29 11:00:00,0.0,12104.0,19275.0,796.0,1230.0,22260.0,3472.0
2019-06-29 12:00:00,28.0,12117.0,19682.0,791.0,1231.0,23383.0,3096.0
2019-06-29 13:00:00,110.0,12112.0,20881.0,777.0,1231.0,27185.0,2603.0
2019-06-29 14:00:00,175.0,12116.0,22646.0,782.0,1245.0,31480.0,2247.0
2019-06-29 15:00:00,216.0,12127.0,24889.0,777.0,1241.0,34073.0,2121.0
2019-06-29 16:00:00,244.0,12137.0,26899.0,793.0,1588.0,36744.0,2442.0
2019-06-29 17:00:00,270.0,12131.0,28604.0,778.0,1759.0,37955.0,2733.0
2019-06-29 18:00:00,263.0,12121.0,30194.0,782.0,2159.0,38939.0,2640.0
2019-06-29 19:00:00,271.0,12111.0,32142.0,774.0,2690.0,39266.0,2717.0
2019-06-29 20:00:00,250.0,12108.0,33351.0,780.0,2987.0,39963.0,2922.0
2019-06-29 21:00:00,235.0,12100.0,34087.0,779.0,2982.0,40277.0,2731.0
2019-06-29 22:00:00,202.0,12097.0,34635.0,774.0,2972.0,40395.0,2905.0
2019-06-29 23:00:00,180.0,12089.0,34750.0,786.0,2915.0,40411.0,3006.0
2019-06-30 00:00:00,79.0,12091.0,33426.0,785.0,2866.0,40587.0,2701.0
2019-06-30 01:00:00,28.0,12093.0,30402.0,774.0,2250.0,40120.0,2807.0
2019-06-30 02:00:00,8.0,12101.0,29047.0,766.0,1375.0,38547.0,2996.0
2019-06-30 03:00:00,0.0,12106.0,27905.0,747.0,1284.0,36504.0,4387.0
2019-06-30 04:00:00,0.0,12113.0,25952.0,748.0,1247.0,33931.0,5955.0
2019-06-30 05:00:00,0.0,12121.0,23728.0,764.0,1238.0,30622.0,6597.0
2019-06-30 06:00:00,0.0,12126.0,21443.0,802.0,1238.0,27110.0,7190.0
2019-06-30 07:00:00,0.0,12135.0,18885.0,807.0,1239.0,23219.0,8577.0
2019-06-30 08:00:00,0.0,12142.0,17480.0,796.0,1237.0,21434.0,9155.0
2019-06-30 09:00:00,0.0,12147.0,16868.0,792.0,1228.0,20810.0,8976.0
2019-06-30 10:00:00,0.0,12146.0,16865.0,790.0,1232.0,20680.0,7935.0
2019-06-30 11:00:00,0.0,12150.0,16884.0,803.0,1234.0,20684.0,7370.0
2019-06-30 12:00:00,4.0,12150.0,18331.0,790.0,1235.0,21115.0,6452.0
2019-06-30 13:00:00,35.0,12150.0,20488.0,800.0,1215.0,23306.0,5320.0
2019-06-30 14:00:00,94.0,12142.0,21930.0,783.0,1233.0,26742.0,4685.0
2019-06-30 15:00:00,157.0,12139.0,23571.0,771.0,1254.0,30884.0,4434.0
2019-06-30 16:00:00,226.0,12136.0,26122.0,793.0,1296.0,33499.0,4408.0
2019-06-30 17:00:00,209.0,12132.0,28259.0,808.0,1300.0,35327.0,4539.0
2019-06-30 18:00:00,152.0,12126.0,29448.0,788.0,1372.0,37727.0,4662.0
2019-06-30 19:00:00,144.0,12124.0,30151.0,783.0,2656.0,37716.0,4611.0
2019-06-30 20:00:00,181.0,12125.0,31219.0,780.0,2747.0,38296.0,4275.0
2019-06-30 21:00:00,235.0,12122.0,31781.0,783.0,2949.0,38537.0,4092.0
2019-06-30 22:00:00,247.0,12119.0,31284.0,781.0,2876.0,37977.0,5261.0
2019-06-30 23:00:00,203.0,12118.0,31562.0,787.0,2785.0,38583.0,4804.0
2019-07-01 00:00:00,140.0,12128.0,31012.0,805.0,2697.0,38863.0,4064.0
2019-07-01 01:00:00,56.0,12130.0,30432.0,834.0,1688.0,38866.0,3021.0
2019-07-01 02:00:00,13.0,12134.0,29081.0,855.0,1304.0,35898.0,3921.0
2019-07-01 03:00:00,0.0,12141.0,27061.0,838.0,1302.0,32566.0,5792.0
2019-07-01 04:00:00,0.0,12143.0,24852.0,825.0,1296.0,30166.0,6496.0
2019-07-01 05:00:00,0.0,12150.0,22772.0,799.0,1302.0,27908.0,5920.0
2019-07-01 06:00:00,0.0,12154.0,20778.0,771.0,1293.0,24988.0,6099.0
2019-07-01 07:00:00,0.0,12168.0,19090.0,754.0,1291.0,22685.0,6699.0
2019-07-01 08:00:00,0.0,12174.0,17970.0,758.0,1290.0,21413.0,7102.0
2019-07-01 09:00:00,0.0,12175.0,18305.0,770.0,1292.0,20995.0,6395.0
2019-07-01 10:00:00,0.0,12181.0,19755.0,773.0,1288.0,21940.0,5014.0
2019-07-01 11:00:00,0.0,12175.0,20939.0,766.0,1288.0,23698.0,3991.0
2019-07-01 12:00:00,4.0,12175.0,22417.0,785.0,1272.0,26502.0,2999.0
2019-07-01 13:00:00,38.0,12167.0,24766.0,816.0,1270.0,29910.0,2391.0
2019-07-01 14:00:00,97.0,12161.0,26651.0,828.0,1276.0,32617.0,1805.0
2019-07-01 15:00:00,132.0,12160.0,29111.0,826.0,1276.0,35096.0,1719.0
2019-07-01 16:00:00,158.0,12159.0,32085.0,821.0,1410.0,36532.0,1857.0
2019-07-01 17:00:00,159.0,12145.0,34822.0,835.0,1799.0,38221.0,1806.0
2019-07-01 18:00:00,158.0,12138.0,37018.0,835.0,2281.0,39750.0,1993.0
2019-07-01 19:00:00,149.0,12130.0,38144.0,908.0,2758.0,41068.0,2612.0
2019-07-01 20:00:00,161.0,12127.0,38672.0,1033.0,2780.0,41763.0,3186.0
2019-07-01 21:00:00,144.0,12123.0,39184.0,1073.0,2905.0,41981.0,4051.0
2019-07-01 22:00:00,131.0,12122.0,39412.0,1052.0,3002.0,41828.0,4705.0
2019-07-01 23:00:00,75.0,12122.0,38733.0,1042.0,2836.0,41595.0,4858.0
2019-07-02 00:00:00,44.0,12121.0,37655.0,933.0,2625.0,41144.0,4548.0
2019-07-02 01:00:00,12.0,12122.0,36718.0,853.0,2403.0,40688.0,3652.0
2019-07-02 02:00:00,5.0,12124.0,35310.0,841.0,1802.0,39685.0,2735.0
2019-07-02 03:00:00,1.0,12127.0,32868.0,833.0,1434.0,39019.0,2458.0
2019-07-02 04:00:00,0.0,12130.0,29041.0,831.0,1276.0,37646.0,3046.0
2019-07-02 05:00:00,0.0,12140.0,26112.0,840.0,1253.0,33848.0,4839.0
2019-07-02 06:00:00,0.0,12146.0,24036.0,826.0,1233.0,30171.0,5494.0
2019-07-02 07:00:00,0.0,12152.0,22422.0,792.0,1225.0,26495.0,6054.0
2019-07-02 08:00:00,0.0,12148.0,21701.0,774.0,1225.0,24670.0,5556.0
2019-07-02 09:00:00,0.0,12150.0,21359.0,776.0,1226.0,24078.0,5141.0
2019-07-02 10:00:00,0.0,12155.0,21819.0,781.0,1227.0,24963.0,4018.0
2019-07-02 11:00:00,0.0,12150.0,22382.0,806.0,1247.0,27327.0,3164.0
2019-07-02 12:00:00,6.0,12152.0,23453.0,824.0,1273.0,30305.0,3035.0
2019-07-02 13:00:00,46.0,12151.0,25354.0,848.0,1281.0,32940.0,2425.0
2019-07-02 14:00:00,105.0,12145.0,28391.0,865.0,1283.0,35547.0,1643.0
2019-07-02 15:00:00,159.0,12140.0,31412.0,847.0,1296.0,37468.0,1746.0
2019-07-02 16:00:00,197.0,12139.0,34502.0,858.0,1336.0,39498.0,1461.0
2019-07-02 17:00:00,232.0,12135.0,37203.0,908.0,2042.0,41093.0,1169.0
2019-07-02 18:00:00,203.0,12129.0,40066.0,987.0,2523.0,41854.0,1103.0
2019-07-02 19:00:00,204.0,12123.0,41466.0,1036.0,2824.0,42572.0,1096.0
2019-07-02 20:00:00,241.0,12115.0,41740.0,1039.0,2928.0,43158.0,1213.0
2019-07-02 21:00:00,251.0,12112.0,41832.0,1050.0,2902.0,43596.0,1470.0
2019-07-02 22:00:00,250.0,12107.0,41214.0,1056.0,2876.0,43728.0,1482.0
2019-07-02 23:00:00,194.0,12103.0,39742.0,1027.0,2717.0,43214.0,1757.0
2019-07-03 00:00:00,144.0,12103.0,38393.0,961.0,2530.0,42451.0,2012.0
2019-07-03 01:00:00,77.0,12115.0,36758.0,864.0,2141.0,41303.0,1962.0
2019-07-03 02:00:00,15.0,12113.0,35305.0,843.0,1613.0,39519.0,1951.0
2019-07-03 03:00:00,0.0,12131.0,33464.0,837.0,1330.0,38494.0,1524.0
2019-07-03 04:00:00,0.0,12131.0,30038.0,844.0,1289.0,36381.0,1860.0
2019-07-03 05:00:00,0.0,12136.0,27034.0,840.0,1261.0,34130.0,1601.0
2019-07-03 06:00:00,0.0,12137.0,25315.0,840.0,1253.0,31714.0,1363.0
2019-07-03 07:00:00,0.0,12139.0,24161.0,802.0,1251.0,28221.0,1543.0
2019-07-03 08:00:00,0.0,12144.0,23331.0,735.0,1252.0,25660.0,2001.0
2019-07-03 09:00:00,0.0,12147.0,22984.0,751.0,1251.0,24522.0,1961.0
