UTC time,solar,nat_gas,other,hydro,coal,wind
2021-01-03 19:00:00,578.0,864.0,117.0,39.0,1941.0,2373.0
2021-01-03 20:00:00,752.0,855.0,118.0,38.0,1713.0,2343.0
2021-01-03 21:00:00,786.0,869.0,119.0,38.0,1456.0,2304.0
2021-01-03 22:00:00,816.0,932.0,120.0,39.0,1478.0,2380.0
2021-01-03 23:00:00,752.0,1039.0,123.0,40.0,1533.0,2373.0
2021-01-04 00:00:00,206.0,1151.0,119.0,39.0,1742.0,2357.0
2021-01-04 01:00:00,5.0,1194.0,117.0,39.0,2774.0,2296.0
2021-01-04 02:00:00,0.0,1175.0,118.0,41.0,3137.0,2310.0
2021-01-04 03:00:00,0.0,1249.0,118.0,40.0,3080.0,2379.0
2021-01-04 04:00:00,0.0,1276.0,117.0,39.0,3182.0,2229.0
2021-01-04 05:00:00,0.0,1261.0,120.0,40.0,3258.0,2226.0
2021-01-04 06:00:00,0.0,1275.0,118.0,39.0,3203.0,1946.0
2021-01-04 07:00:00,0.0,1032.0,119.0,38.0,3173.0,1565.0
2021-01-04 08:00:00,0.0,1033.0,116.0,40.0,2941.0,1454.0
2021-01-04 09:00:00,0.0,1018.0,118.0,38.0,2974.0,1524.0
2021-01-04 10:00:00,0.0,1046.0,115.0,40.0,2592.0,1562.0
2021-01-04 11:00:00,0.0,983.0,117.0,41.0,2516.0,1657.0
2021-01-04 12:00:00,0.0,965.0,117.0,39.0,2543.0,1626.0
2021-01-04 13:00:00,0.0,975.0,115.0,39.0,2742.0,1617.0
2021-01-04 14:00:00,0.0,974.0,117.0,39.0,2863.0,1925.0
2021-01-04 15:00:00,0.0,1104.0,112.0,40.0,3330.0,2057.0
2021-01-04 16:00:00,90.0,1064.0,117.0,40.0,3397.0,2027.0
2021-01-04 17:00:00,615.0,908.0,118.0,40.0,2954.0,1965.0
2021-01-04 18:00:00,763.0,895.0,117.0,39.0,2632.0,2029.0
2021-01-04 19:00:00,613.0,912.0,121.0,37.0,2381.0,2141.0
2021-01-04 20:00:00,573.0,929.0,121.0,43.0,2576.0,2151.0
2021-01-04 21:00:00,767.0,830.0,119.0,39.0,2390.0,2057.0
2021-01-04 22:00:00,837.0,857.0,121.0,40.0,2142.0,1915.0
2021-01-04 23:00:00,773.0,989.0,119.0,41.0,1949.0,1724.0
2021-01-05 00:00:00,198.0,1183.0,119.0,41.0,2193.0,1420.0
2021-01-05 01:00:00,10.0,1145.0,120.0,41.0,3170.0,1406.0
2021-01-05 02:00:00,0.0,1192.0,118.0,41.0,3254.0,1611.0
2021-01-05 03:00:00,0.0,1178.0,114.0,38.0,3154.0,1697.0
2021-01-05 04:00:00,0.0,1200.0,119.0,39.0,3274.0,1961.0
2021-01-05 05:00:00,0.0,1185.0,115.0,40.0,2980.0,2223.0
2021-01-05 06:00:00,0.0,1176.0,115.0,39.0,2843.0,2163.0
2021-01-05 07:00:00,0.0,928.0,115.0,39.0,2577.0,2115.0
2021-01-05 08:00:00,0.0,834.0,115.0,38.0,2433.0,2121.0
2021-01-05 09:00:00,0.0,820.0,113.0,40.0,2342.0,2231.0
2021-01-05 10:00:00,0.0,791.0,114.0,40.0,2293.0,2435.0
2021-01-05 11:00:00,0.0,812.0,114.0,40.0,2236.0,2452.0
2021-01-05 12:00:00,0.0,827.0,112.0,38.0,2311.0,2379.0
2021-01-05 13:00:00,0.0,848.0,114.0,42.0,2654.0,2177.0
2021-01-05 14:00:00,0.0,899.0,115.0,40.0,2922.0,2085.0
2021-01-05 15:00:00,1.0,980.0,116.0,34.0,3347.0,2087.0
2021-01-05 16:00:00,227.0,1039.0,114.0,40.0,3452.0,1949.0
2021-01-05 17:00:00,767.0,895.0,120.0,42.0,2829.0,2090.0
2021-01-05 18:00:00,815.0,837.0,121.0,40.0,2348.0,2179.0
2021-01-05 19:00:00,761.0,813.0,120.0,37.0,1887.0,2172.0
2021-01-05 20:00:00,728.0,842.0,121.0,33.0,1609.0,2149.0
2021-01-05 21:00:00,803.0,844.0,121.0,34.0,1549.0,2220.0
2021-01-05 22:00:00,878.0,916.0,120.0,34.0,1519.0,2214.0
2021-01-05 23:00:00,778.0,1186.0,122.0,34.0,1668.0,1904.0
2021-01-06 00:00:00,360.0,1281.0,118.0,34.0,2397.0,1637.0
2021-01-06 01:00:00,11.0,1238.0,118.0,35.0,3122.0,1359.0
2021-01-06 02:00:00,0.0,1345.0,119.0,32.0,3445.0,1183.0
2021-01-06 03:00:00,0.0,1340.0,117.0,41.0,3395.0,1039.0
2021-01-06 04:00:00,0.0,1326.0,120.0,49.0,3356.0,1085.0
2021-01-06 05:00:00,0.0,1322.0,118.0,50.0,3364.0,1269.0
2021-01-06 06:00:00,0.0,1258.0,118.0,50.0,3405.0,1265.0
2021-01-06 07:00:00,0.0,1070.0,118.0,35.0,3392.0,1267.0
2021-01-06 08:00:00,0.0,1056.0,118.0,38.0,3306.0,1343.0
2021-01-06 09:00:00,0.0,1034.0,119.0,36.0,3249.0,1364.0
2021-01-06 10:00:00,0.0,1005.0,123.0,41.0,3257.0,1459.0
2021-01-06 11:00:00,0.0,922.0,122.0,38.0,3011.0,1558.0
2021-01-06 12:00:00,0.0,910.0,121.0,37.0,2866.0,1838.0
2021-01-06 13:00:00,0.0,1061.0,122.0,37.0,3085.0,2008.0
2021-01-06 14:00:00,0.0,1140.0,119.0,36.0,3440.0,1915.0
2021-01-06 15:00:00,1.0,1237.0,120.0,53.0,3450.0,1860.0
2021-01-06 16:00:00,230.0,1203.0,120.0,53.0,3300.0,1919.0
2021-01-06 17:00:00,830.0,1013.0,119.0,51.0,2914.0,1817.0
2021-01-06 18:00:00,934.0,1076.0,118.0,57.0,2877.0,1780.0
2021-01-06 19:00:00,827.0,1053.0,120.0,36.0,2790.0,1698.0
2021-01-06 20:00:00,808.0,991.0,122.0,40.0,2535.0,1685.0
2021-01-06 21:00:00,850.0,1060.0,121.0,37.0,2698.0,1694.0
2021-01-06 22:00:00,897.0,1028.0,123.0,38.0,2751.0,1665.0
2021-01-06 23:00:00,810.0,1100.0,120.0,39.0,2867.0,1581.0
2021-01-07 00:00:00,374.0,1182.0,124.0,36.0,2761.0,1554.0
2021-01-07 01:00:00,6.0,1462.0,121.0,39.0,3152.0,1403.0
2021-01-07 02:00:00,0.0,1532.0,119.0,38.0,3446.0,1314.0
2021-01-07 03:00:00,0.0,1425.0,120.0,53.0,3496.0,1304.0
2021-01-07 04:00:00,0.0,1420.0,120.0,54.0,3588.0,1200.0
2021-01-07 05:00:00,0.0,1383.0,119.0,52.0,3626.0,1079.0
2021-01-07 06:00:00,0.0,1387.0,120.0,55.0,3635.0,934.0
2021-01-07 07:00:00,0.0,1343.0,119.0,52.0,3677.0,785.0
2021-01-07 08:00:00,0.0,1145.0,119.0,53.0,3499.0,913.0
2021-01-07 09:00:00,0.0,1129.0,119.0,38.0,3422.0,1085.0
2021-01-07 10:00:00,0.0,1102.0,119.0,40.0,3218.0,1263.0
2021-01-07 11:00:00,0.0,1135.0,119.0,37.0,3104.0,1163.0
2021-01-07 12:00:00,0.0,1115.0,119.0,35.0,3157.0,959.0
2021-01-07 13:00:00,0.0,1133.0,120.0,36.0,3450.0,771.0
2021-01-07 14:00:00,0.0,920.0,119.0,55.0,3550.0,565.0
2021-01-07 15:00:00,1.0,968.0,119.0,53.0,3588.0,773.0
2021-01-07 16:00:00,258.0,1205.0,120.0,53.0,3713.0,855.0
2021-01-07 17:00:00,829.0,1152.0,121.0,51.0,3682.0,918.0
2021-01-07 18:00:00,921.0,1100.0,121.0,53.0,3680.0,950.0
2021-01-07 19:00:00,870.0,989.0,123.0,40.0,3388.0,1096.0
2021-01-07 20:00:00,827.0,1025.0,124.0,38.0,3481.0,1342.0
2021-01-07 21:00:00,865.0,1039.0,123.0,39.0,3245.0,1571.0
2021-01-07 22:00:00,918.0,1084.0,130.0,35.0,3135.0,1648.0
2021-01-07 23:00:00,813.0,1304.0,135.0,37.0,2763.0,1702.0
2021-01-08 00:00:00,270.0,1487.0,135.0,41.0,3084.0,1490.0
2021-01-08 01:00:00,5.0,1587.0,132.0,36.0,3283.0,1453.0
2021-01-08 02:00:00,0.0,1666.0,132.0,36.0,3510.0,1306.0
2021-01-08 03:00:00,0.0,1685.0,131.0,44.0,3533.0,1046.0
2021-01-08 04:00:00,0.0,1705.0,132.0,52.0,3542.0,854.0
2021-01-08 05:00:00,0.0,1694.0,131.0,52.0,3617.0,697.0
2021-01-08 06:00:00,0.0,1690.0,131.0,53.0,3640.0,655.0
2021-01-08 07:00:00,0.0,1608.0,132.0,52.0,3655.0,651.0
2021-01-08 08:00:00,0.0,1069.0,129.0,48.0,3611.0,832.0
2021-01-08 09:00:00,0.0,888.0,136.0,47.0,3667.0,969.0
2021-01-08 10:00:00,0.0,912.0,135.0,51.0,3644.0,875.0
2021-01-08 11:00:00,0.0,891.0,135.0,33.0,3633.0,758.0
2021-01-08 12:00:00,0.0,889.0,136.0,32.0,3747.0,754.0
2021-01-08 13:00:00,0.0,901.0,133.0,34.0,3733.0,766.0
2021-01-08 14:00:00,0.0,936.0,136.0,34.0,3758.0,630.0
2021-01-08 15:00:00,2.0,931.0,136.0,46.0,3787.0,664.0
2021-01-08 16:00:00,100.0,1195.0,136.0,50.0,3782.0,687.0
2021-01-08 17:00:00,279.0,1141.0,135.0,49.0,3737.0,693.0
2021-01-08 18:00:00,427.0,1030.0,137.0,48.0,3691.0,603.0
2021-01-08 19:00:00,549.0,990.0,135.0,34.0,3530.0,609.0
2021-01-08 20:00:00,722.0,1014.0,135.0,35.0,3429.0,583.0
2021-01-08 21:00:00,814.0,874.0,134.0,31.0,3146.0,541.0
2021-01-08 22:00:00,873.0,924.0,136.0,33.0,2819.0,480.0
2021-01-08 23:00:00,743.0,1135.0,137.0,33.0,2557.0,329.0
2021-01-09 00:00:00,171.0,1250.0,136.0,32.0,2612.0,352.0
2021-01-09 01:00:00,20.0,1597.0,132.0,32.0,3339.0,324.0
2021-01-09 02:00:00,0.0,1659.0,135.0,35.0,3660.0,242.0
2021-01-09 03:00:00,0.0,1670.0,132.0,45.0,3716.0,138.0
2021-01-09 04:00:00,0.0,1612.0,133.0,49.0,3710.0,61.0
2021-01-09 05:00:00,0.0,1547.0,132.0,51.0,3718.0,62.0
2021-01-09 06:00:00,0.0,1614.0,132.0,49.0,3736.0,41.0
2021-01-09 07:00:00,0.0,1565.0,137.0,49.0,3772.0,17.0
2021-01-09 08:00:00,0.0,1298.0,134.0,48.0,3768.0,7.0
2021-01-09 09:00:00,0.0,1104.0,136.0,50.0,3742.0,12.0
2021-01-09 10:00:00,0.0,1130.0,133.0,33.0,3750.0,0.0
2021-01-09 11:00:00,0.0,1116.0,135.0,32.0,3744.0,7.0
2021-01-09 12:00:00,0.0,1114.0,133.0,33.0,3763.0,21.0
2021-01-09 13:00:00,0.0,1102.0,134.0,33.0,3760.0,3.0
2021-01-09 14:00:00,0.0,1076.0,134.0,31.0,3740.0,3.0
2021-01-09 15:00:00,0.0,1100.0,132.0,50.0,3737.0,24.0
2021-01-09 16:00:00,30.0,1109.0,135.0,49.0,3773.0,53.0
2021-01-09 17:00:00,93.0,1068.0,133.0,51.0,3631.0,44.0
2021-01-09 18:00:00,234.0,1087.0,136.0,47.0,3636.0,34.0
2021-01-09 19:00:00,445.0,926.0,136.0,36.0,3301.0,42.0
2021-01-09 20:00:00,500.0,897.0,137.0,30.0,2877.0,49.0
2021-01-09 21:00:00,522.0,849.0,136.0,34.0,2575.0,88.0
2021-01-09 22:00:00,523.0,975.0,138.0,31.0,2316.0,150.0
2021-01-09 23:00:00,652.0,1131.0,137.0,33.0,2359.0,197.0
2021-01-10 00:00:00,258.0,1417.0,138.0,31.0,2879.0,158.0
2021-01-10 01:00:00,9.0,1648.0,133.0,32.0,3454.0,176.0
2021-01-10 02:00:00,0.0,1664.0,134.0,32.0,3719.0,160.0
2021-01-10 03:00:00,0.0,1579.0,134.0,46.0,3721.0,130.0
2021-01-10 04:00:00,0.0,1583.0,133.0,51.0,3728.0,140.0
2021-01-10 05:00:00,0.0,1605.0,133.0,50.0,3733.0,192.0
2021-01-10 06:00:00,0.0,1576.0,137.0,49.0,3736.0,196.0
2021-01-10 07:00:00,0.0,1526.0,134.0,51.0,3733.0,210.0
2021-01-10 08:00:00,0.0,1287.0,135.0,49.0,3593.0,208.0
2021-01-10 09:00:00,0.0,1092.0,137.0,50.0,3607.0,299.0
2021-01-10 10:00:00,0.0,1088.0,136.0,33.0,3669.0,480.0
2021-01-10 11:00:00,0.0,1066.0,136.0,34.0,3711.0,506.0
2021-01-10 12:00:00,0.0,1018.0,135.0,31.0,3747.0,500.0
2021-01-10 13:00:00,0.0,1005.0,137.0,33.0,3725.0,617.0
2021-01-10 14:00:00,0.0,1008.0,136.0,33.0,3660.0,796.0
2021-01-10 15:00:00,1.0,1095.0,136.0,48.0,3566.0,871.0
2021-01-10 16:00:00,239.0,1045.0,137.0,49.0,3450.0,998.0
2021-01-10 17:00:00,638.0,922.0,136.0,50.0,3013.0,939.0
2021-01-10 18:00:00,629.0,964.0,136.0,49.0,2835.0,978.0
2021-01-10 19:00:00,676.0,1060.0,134.0,34.0,3027.0,1037.0
2021-01-10 20:00:00,647.0,1036.0,134.0,33.0,3006.0,1091.0
2021-01-10 21:00:00,517.0,901.0,138.0,31.0,2679.0,1182.0
2021-01-10 22:00:00,479.0,977.0,134.0,32.0,2202.0,1244.0
2021-01-10 23:00:00,479.0,1213.0,138.0,32.0,2091.0,1287.0
2021-01-11 00:00:00,339.0,1480.0,137.0,33.0,2410.0,1368.0
2021-01-11 01:00:00,26.0,1746.0,135.0,32.0,2711.0,1409.0
2021-01-11 02:00:00,0.0,1706.0,137.0,32.0,2776.0,1469.0
2021-01-11 03:00:00,0.0,1659.0,136.0,46.0,2775.0,1493.0
2021-01-11 04:00:00,0.0,1670.0,136.0,49.0,2791.0,1341.0
2021-01-11 05:00:00,0.0,1571.0,139.0,49.0,2797.0,1310.0
2021-01-11 06:00:00,0.0,1640.0,136.0,50.0,2760.0,1400.0
2021-01-11 07:00:00,0.0,1587.0,137.0,48.0,2752.0,1426.0
2021-01-11 08:00:00,0.0,1313.0,136.0,50.0,2728.0,1371.0
2021-01-11 09:00:00,0.0,1126.0,137.0,47.0,2881.0,1358.0
2021-01-11 10:00:00,0.0,1000.0,139.0,35.0,2878.0,1332.0
2021-01-11 11:00:00,0.0,1049.0,136.0,31.0,2895.0,1386.0
2021-01-11 12:00:00,0.0,987.0,138.0,32.0,3113.0,1445.0
2021-01-11 13:00:00,0.0,1008.0,139.0,32.0,3236.0,1530.0
2021-01-11 14:00:00,0.0,1053.0,135.0,32.0,3236.0,1640.0
2021-01-11 15:00:00,3.0,1163.0,136.0,48.0,3280.0,1530.0
2021-01-11 16:00:00,232.0,1081.0,135.0,49.0,3246.0,1410.0
2021-01-11 17:00:00,717.0,1013.0,135.0,48.0,2865.0,1414.0
2021-01-11 18:00:00,906.0,1144.0,136.0,47.0,2673.0,1563.0
2021-01-11 19:00:00,861.0,928.0,135.0,36.0,2426.0,1530.0
2021-01-11 20:00:00,831.0,897.0,134.0,33.0,2100.0,1488.0
2021-01-11 21:00:00,861.0,863.0,136.0,31.0,1991.0,1555.0
2021-01-11 22:00:00,916.0,953.0,134.0,34.0,1708.0,1689.0
2021-01-11 23:00:00,771.0,1157.0,137.0,32.0,1703.0,1732.0
2021-01-12 00:00:00,396.0,1296.0,136.0,30.0,1961.0,1728.0
2021-01-12 01:00:00,16.0,1429.0,136.0,34.0,2677.0,1797.0
2021-01-12 02:00:00,0.0,1485.0,136.0,31.0,3114.0,1821.0
2021-01-12 03:00:00,0.0,1407.0,137.0,47.0,3232.0,1734.0
2021-01-12 04:00:00,0.0,1392.0,136.0,47.0,3191.0,1725.0
2021-01-12 05:00:00,0.0,1392.0,136.0,48.0,3272.0,1633.0
2021-01-12 06:00:00,0.0,1516.0,137.0,49.0,3323.0,1704.0
2021-01-12 07:00:00,0.0,1525.0,131.0,49.0,3315.0,1659.0
2021-01-12 08:00:00,0.0,1328.0,135.0,49.0,3264.0,1605.0
2021-01-12 09:00:00,0.0,1137.0,135.0,51.0,3162.0,1707.0
2021-01-12 10:00:00,0.0,1071.0,135.0,32.0,3085.0,1682.0
2021-01-12 11:00:00,0.0,1074.0,134.0,33.0,3095.0,1757.0
2021-01-12 12:00:00,0.0,1011.0,134.0,31.0,3091.0,1830.0
2021-01-12 13:00:00,0.0,1118.0,135.0,32.0,3210.0,1888.0
2021-01-12 14:00:00,0.0,1155.0,134.0,47.0,3310.0,1967.0
2021-01-12 15:00:00,2.0,1186.0,133.0,48.0,3284.0,1812.0
2021-01-12 16:00:00,110.0,1198.0,134.0,39.0,3329.0,1799.0
2021-01-12 17:00:00,486.0,1188.0,135.0,31.0,3339.0,1778.0
2021-01-12 18:00:00,642.0,1150.0,132.0,32.0,3300.0,1913.0
2021-01-12 19:00:00,786.0,1099.0,133.0,30.0,3228.0,1862.0
2021-01-12 20:00:00,805.0,1061.0,134.0,29.0,3019.0,1933.0
2021-01-12 21:00:00,869.0,940.0,134.0,32.0,2783.0,1982.0
2021-01-12 22:00:00,888.0,1080.0,131.0,33.0,2968.0,1979.0
2021-01-12 23:00:00,595.0,1335.0,134.0,29.0,3088.0,2070.0
2021-01-13 00:00:00,162.0,1449.0,134.0,31.0,3075.0,2093.0
2021-01-13 01:00:00,9.0,1315.0,135.0,30.0,2797.0,2172.0
2021-01-13 02:00:00,0.0,1467.0,136.0,30.0,2901.0,2085.0
2021-01-13 03:00:00,0.0,1315.0,137.0,46.0,2870.0,1991.0
2021-01-13 04:00:00,0.0,1281.0,135.0,47.0,2740.0,2114.0
2021-01-13 05:00:00,0.0,1306.0,139.0,48.0,2732.0,2231.0
2021-01-13 06:00:00,0.0,1250.0,134.0,50.0,2271.0,2320.0
2021-01-13 07:00:00,0.0,1244.0,136.0,48.0,2290.0,2297.0
2021-01-13 08:00:00,0.0,1007.0,135.0,48.0,2436.0,2169.0
2021-01-13 09:00:00,0.0,773.0,137.0,48.0,2465.0,2282.0
2021-01-13 10:00:00,0.0,774.0,136.0,34.0,2242.0,2299.0
2021-01-13 11:00:00,0.0,856.0,134.0,32.0,2534.0,2298.0
2021-01-13 12:00:00,0.0,790.0,135.0,31.0,2571.0,2320.0
2021-01-13 13:00:00,0.0,781.0,130.0,31.0,2466.0,2221.0
2021-01-13 14:00:00,0.0,796.0,128.0,30.0,2410.0,2394.0
2021-01-13 15:00:00,3.0,897.0,129.0,48.0,2914.0,2341.0
2021-01-13 16:00:00,138.0,873.0,128.0,50.0,2947.0,2379.0
2021-01-13 17:00:00,658.0,822.0,127.0,48.0,2563.0,2356.0
2021-01-13 18:00:00,732.0,826.0,131.0,49.0,2477.0,2187.0
2021-01-13 19:00:00,800.0,753.0,129.0,32.0,2028.0,2006.0
2021-01-13 20:00:00,760.0,746.0,128.0,33.0,1044.0,1825.0
2021-01-13 21:00:00,808.0,740.0,130.0,31.0,1643.0,1889.0
2021-01-13 22:00:00,848.0,821.0,134.0,32.0,1765.0,2059.0
2021-01-13 23:00:00,830.0,975.0,133.0,33.0,1698.0,2048.0
2021-01-14 00:00:00,434.0,1192.0,130.0,32.0,1852.0,2071.0
2021-01-14 01:00:00,24.0,1278.0,131.0,32.0,2703.0,2067.0
2021-01-14 02:00:00,0.0,1445.0,131.0,32.0,3211.0,1557.0
2021-01-14 03:00:00,0.0,1409.0,136.0,44.0,3275.0,1770.0
2021-01-14 04:00:00,0.0,1260.0,140.0,48.0,3226.0,1831.0
2021-01-14 05:00:00,0.0,1309.0,137.0,47.0,3121.0,1897.0
2021-01-14 06:00:00,0.0,1350.0,138.0,50.0,3191.0,1961.0
2021-01-14 07:00:00,0.0,1361.0,137.0,47.0,3315.0,2013.0
2021-01-14 08:00:00,0.0,1181.0,135.0,49.0,3372.0,1930.0
2021-01-14 09:00:00,0.0,1133.0,137.0,32.0,3147.0,1824.0
2021-01-14 10:00:00,0.0,1081.0,136.0,31.0,3001.0,1838.0
2021-01-14 11:00:00,0.0,1165.0,139.0,30.0,2999.0,1748.0
2021-01-14 12:00:00,0.0,1218.0,137.0,31.0,3071.0,1692.0
2021-01-14 13:00:00,0.0,1139.0,137.0,31.0,2967.0,1689.0
2021-01-14 14:00:00,0.0,1224.0,139.0,32.0,3121.0,1749.0
2021-01-14 15:00:00,2.0,1313.0,138.0,32.0,3299.0,1941.0
2021-01-14 16:00:00,230.0,1287.0,137.0,47.0,3299.0,2046.0
2021-01-14 17:00:00,818.0,1147.0,137.0,46.0,2754.0,2077.0
2021-01-14 18:00:00,898.0,1015.0,137.0,47.0,2137.0,2060.0
2021-01-14 19:00:00,863.0,1002.0,139.0,30.0,1854.0,2000.0
2021-01-14 20:00:00,809.0,1009.0,137.0,31.0,1553.0,2015.0
2021-01-14 21:00:00,844.0,1059.0,138.0,32.0,1402.0,2023.0
2021-01-14 22:00:00,915.0,1079.0,139.0,31.0,1432.0,2021.0
2021-01-14 23:00:00,912.0,1208.0,140.0,31.0,1497.0,1925.0
2021-01-15 00:00:00,457.0,1345.0,141.0,32.0,1665.0,1825.0
2021-01-15 01:00:00,29.0,1558.0,143.0,32.0,2458.0,1879.0
2021-01-15 02:00:00,0.0,1430.0,140.0,30.0,2684.0,2034.0
2021-01-15 03:00:00,0.0,1429.0,140.0,47.0,2875.0,2129.0
2021-01-15 04:00:00,0.0,1558.0,140.0,49.0,3085.0,2092.0
2021-01-15 05:00:00,0.0,1594.0,140.0,50.0,3213.0,1999.0
2021-01-15 06:00:00,0.0,1544.0,141.0,50.0,3133.0,1940.0
2021-01-15 07:00:00,0.0,1390.0,140.0,50.0,3188.0,1872.0
2021-01-15 08:00:00,0.0,1096.0,138.0,49.0,3049.0,1989.0
2021-01-15 09:00:00,0.0,1132.0,140.0,34.0,3136.0,1989.0
2021-01-15 10:00:00,0.0,947.0,139.0,32.0,3210.0,1955.0
2021-01-15 11:00:00,0.0,920.0,137.0,31.0,2911.0,2039.0
2021-01-15 12:00:00,0.0,847.0,139.0,32.0,2806.0,1996.0
2021-01-15 13:00:00,0.0,907.0,139.0,33.0,2801.0,2059.0
2021-01-15 14:00:00,0.0,1043.0,141.0,32.0,3077.0,2133.0
2021-01-15 15:00:00,1.0,1069.0,139.0,48.0,3247.0,2244.0
2021-01-15 16:00:00,220.0,1091.0,140.0,49.0,3242.0,2140.0
2021-01-15 17:00:00,907.0,937.0,138.0,48.0,2910.0,2021.0
2021-01-15 18:00:00,965.0,852.0,140.0,49.0,2116.0,2015.0
2021-01-15 19:00:00,887.0,860.0,138.0,47.0,1908.0,1887.0
2021-01-15 20:00:00,842.0,811.0,138.0,30.0,1775.0,1832.0
2021-01-15 21:00:00,876.0,832.0,137.0,34.0,1716.0,1897.0
2021-01-15 22:00:00,924.0,969.0,135.0,31.0,1708.0,1974.0
2021-01-15 23:00:00,904.0,1115.0,138.0,30.0,1675.0,2108.0
2021-01-16 00:00:00,477.0,1344.0,138.0,31.0,1912.0,2088.0
2021-01-16 01:00:00,26.0,1546.0,137.0,32.0,2705.0,2151.0
2021-01-16 02:00:00,0.0,1454.0,139.0,29.0,2847.0,2059.0
2021-01-16 03:00:00,0.0,1494.0,140.0,45.0,2995.0,2078.0
2021-01-16 04:00:00,0.0,1588.0,138.0,50.0,3032.0,2085.0
2021-01-16 05:00:00,0.0,1585.0,139.0,46.0,3074.0,1955.0
2021-01-16 06:00:00,0.0,1539.0,139.0,50.0,3093.0,1932.0
2021-01-16 07:00:00,0.0,1408.0,136.0,46.0,3205.0,1831.0
2021-01-16 08:00:00,0.0,1097.0,134.0,51.0,3045.0,1534.0
2021-01-16 09:00:00,0.0,1004.0,134.0,49.0,3195.0,1205.0
2021-01-16 10:00:00,0.0,953.0,132.0,33.0,3057.0,1292.0
2021-01-16 11:00:00,0.0,1002.0,135.0,33.0,3003.0,1525.0
2021-01-16 12:00:00,0.0,1028.0,131.0,32.0,3238.0,1592.0
2021-01-16 13:00:00,0.0,1015.0,131.0,32.0,3125.0,1739.0
2021-01-16 14:00:00,0.0,1029.0,133.0,31.0,3295.0,1791.0
2021-01-16 15:00:00,3.0,1024.0,133.0,48.0,3394.0,1701.0
2021-01-16 16:00:00,272.0,975.0,131.0,49.0,3373.0,1672.0
2021-01-16 17:00:00,802.0,810.0,132.0,46.0,2836.0,1496.0
2021-01-16 18:00:00,878.0,804.0,134.0,50.0,2277.0,1430.0
2021-01-16 19:00:00,819.0,783.0,136.0,47.0,2252.0,1399.0
2021-01-16 20:00:00,788.0,772.0,136.0,33.0,1967.0,1551.0
2021-01-16 21:00:00,831.0,774.0,138.0,30.0,1677.0,1654.0
2021-01-16 22:00:00,907.0,882.0,137.0,32.0,1579.0,1653.0
2021-01-16 23:00:00,902.0,1043.0,138.0,30.0,1508.0,1568.0
2021-01-17 00:00:00,497.0,1234.0,138.0,32.0,1782.0,1452.0
2021-01-17 01:00:00,39.0,1486.0,138.0,31.0,2709.0,1307.0
2021-01-17 02:00:00,0.0,1572.0,136.0,30.0,3394.0,1163.0
2021-01-17 03:00:00,0.0,1559.0,135.0,48.0,3448.0,970.0
2021-01-17 04:00:00,0.0,1520.0,135.0,45.0,3443.0,960.0
2021-01-17 05:00:00,0.0,1532.0,136.0,48.0,3444.0,1058.0
2021-01-17 06:00:00,0.0,1523.0,136.0,46.0,3372.0,1037.0
2021-01-17 07:00:00,0.0,1364.0,137.0,47.0,3130.0,1222.0
2021-01-17 08:00:00,0.0,1237.0,139.0,47.0,3233.0,1223.0
2021-01-17 09:00:00,0.0,953.0,136.0,48.0,3295.0,1181.0
2021-01-17 10:00:00,0.0,975.0,136.0,33.0,3082.0,1256.0
2021-01-17 11:00:00,0.0,957.0,135.0,32.0,2985.0,1390.0
2021-01-17 12:00:00,0.0,897.0,136.0,31.0,2845.0,1498.0
2021-01-17 13:00:00,0.0,889.0,135.0,30.0,2836.0,1670.0
2021-01-17 14:00:00,0.0,947.0,137.0,30.0,2907.0,1877.0
2021-01-17 15:00:00,1.0,980.0,135.0,47.0,3151.0,1991.0
2021-01-17 16:00:00,270.0,912.0,134.0,46.0,3161.0,2088.0
2021-01-17 17:00:00,871.0,781.0,136.0,47.0,2194.0,2128.0
2021-01-17 18:00:00,947.0,769.0,136.0,30.0,1491.0,2091.0
2021-01-17 19:00:00,885.0,771.0,136.0,32.0,1299.0,2029.0
2021-01-17 20:00:00,852.0,762.0,138.0,29.0,1274.0,2083.0
2021-01-17 21:00:00,881.0,771.0,136.0,31.0,1260.0,2239.0
2021-01-17 22:00:00,931.0,858.0,135.0,30.0,1233.0,2296.0
2021-01-17 23:00:00,927.0,1018.0,136.0,33.0,1220.0,2224.0
2021-01-18 00:00:00,523.0,1154.0,136.0,30.0,1437.0,2243.0
2021-01-18 01:00:00,41.0,1410.0,137.0,32.0,2327.0,2289.0
2021-01-18 02:00:00,0.0,1505.0,137.0,29.0,2938.0,2173.0
2021-01-18 03:00:00,0.0,1488.0,137.0,43.0,3253.0,2002.0
2021-01-18 04:00:00,0.0,1451.0,135.0,49.0,3223.0,1911.0
2021-01-18 05:00:00,0.0,1484.0,134.0,46.0,3288.0,1773.0
2021-01-18 06:00:00,0.0,1365.0,134.0,33.0,3115.0,1740.0
2021-01-18 07:00:00,0.0,1353.0,134.0,31.0,2954.0,1472.0
2021-01-18 08:00:00,0.0,1043.0,132.0,32.0,2674.0,1564.0
2021-01-18 09:00:00,0.0,905.0,131.0,29.0,2646.0,1482.0
2021-01-18 10:00:00,0.0,863.0,132.0,32.0,2678.0,1380.0
2021-01-18 11:00:00,0.0,910.0,133.0,31.0,2689.0,1511.0
2021-01-18 12:00:00,0.0,978.0,134.0,31.0,2877.0,1297.0
