UTC time,wind,biomass,unknown,hydro,nat_gas,coal
2023-03-23 13:00:00,15.0,30.0,27.0,1336.0,1.0,3186.0
2023-03-23 14:00:00,14.0,30.0,27.0,1517.0,1.0,3217.0
2023-03-23 15:00:00,4.0,30.0,27.0,1618.0,1.0,3217.0
2023-03-23 16:00:00,0.0,30.0,27.0,1615.0,1.0,3228.0
2023-03-23 17:00:00,0.0,30.0,27.0,1787.0,1.0,3225.0
2023-03-23 18:00:00,13.0,30.0,27.0,1917.0,1.0,3212.0
2023-03-23 19:00:00,65.0,30.0,27.0,1977.0,1.0,3212.0
2023-03-23 20:00:00,87.0,30.0,27.0,1756.0,1.0,3233.0
2023-03-23 21:00:00,132.0,30.0,27.0,1555.0,1.0,3225.0
2023-03-23 22:00:00,167.0,30.0,27.0,1431.0,1.0,3062.0
2023-03-23 23:00:00,150.0,30.0,27.0,1376.0,1.0,2605.0
2023-03-24 00:00:00,160.0,30.0,27.0,1273.0,1.0,2555.0
2023-03-24 01:00:00,163.0,30.0,27.0,933.0,1.0,2572.0
2023-03-24 02:00:00,158.0,30.0,27.0,826.0,1.0,2530.0
2023-03-24 03:00:00,186.0,30.0,27.0,812.0,1.0,2521.0
2023-03-24 04:00:00,211.0,30.0,27.0,1052.0,1.0,2584.0
2023-03-24 05:00:00,258.0,30.0,27.0,1677.0,1.0,2755.0
2023-03-24 06:00:00,224.0,30.0,27.0,1911.0,1.0,2812.0
2023-03-24 07:00:00,143.0,30.0,27.0,1983.0,1.0,2892.0
2023-03-24 08:00:00,108.0,30.0,27.0,1914.0,1.0,2923.0
2023-03-24 09:00:00,68.0,30.0,27.0,1686.0,1.0,2941.0
2023-03-24 10:00:00,47.0,30.0,27.0,1596.0,1.0,2952.0
2023-03-24 11:00:00,15.0,30.0,27.0,1501.0,1.0,2824.0
2023-03-24 12:00:00,3.0,30.0,27.0,1552.0,1.0,2860.0
2023-03-24 13:00:00,9.0,30.0,27.0,1457.0,1.0,2875.0
2023-03-24 14:00:00,30.0,30.0,27.0,1660.0,1.0,2912.0
2023-03-24 15:00:00,41.0,30.0,27.0,1664.0,1.0,2924.0
2023-03-24 16:00:00,52.0,30.0,27.0,1767.0,1.0,2917.0
2023-03-24 17:00:00,67.0,30.0,27.0,2016.0,1.0,2935.0
2023-03-24 18:00:00,163.0,30.0,27.0,1971.0,1.0,2906.0
2023-03-24 19:00:00,307.0,30.0,27.0,2033.0,1.0,2885.0
2023-03-24 20:00:00,346.0,30.0,27.0,1701.0,1.0,2894.0
2023-03-24 21:00:00,284.0,30.0,27.0,1547.0,1.0,2887.0
2023-03-24 22:00:00,135.0,30.0,27.0,1501.0,1.0,2716.0
2023-03-24 23:00:00,38.0,30.0,27.0,1324.0,1.0,2626.0
2023-03-25 00:00:00,39.0,30.0,27.0,1106.0,1.0,2615.0
2023-03-25 01:00:00,14.0,30.0,27.0,1037.0,1.0,2629.0
2023-03-25 02:00:00,3.0,30.0,27.0,1012.0,1.0,2610.0
2023-03-25 03:00:00,3.0,30.0,27.0,1019.0,1.0,2611.0
2023-03-25 04:00:00,7.0,30.0,27.0,1069.0,1.0,2610.0
2023-03-25 05:00:00,23.0,30.0,27.0,1212.0,1.0,2604.0
2023-03-25 06:00:00,46.0,30.0,27.0,1515.0,1.0,2605.0
2023-03-25 07:00:00,95.0,30.0,27.0,1590.0,1.0,2592.0
2023-03-25 08:00:00,151.0,30.0,27.0,1538.0,1.0,2586.0
2023-03-25 09:00:00,156.0,30.0,27.0,1509.0,1.0,2576.0
2023-03-25 10:00:00,67.0,30.0,27.0,1536.0,1.0,2605.0
2023-03-25 11:00:00,21.0,30.0,27.0,1601.0,1.0,2594.0
2023-03-25 12:00:00,22.0,30.0,27.0,1549.0,1.0,2604.0
2023-03-25 13:00:00,33.0,30.0,27.0,1457.0,1.0,2584.0
2023-03-25 14:00:00,25.0,30.0,27.0,1382.0,1.0,2608.0
2023-03-25 15:00:00,18.0,30.0,27.0,1437.0,1.0,2598.0
2023-03-25 16:00:00,21.0,30.0,27.0,1377.0,1.0,2594.0
2023-03-25 17:00:00,70.0,30.0,27.0,1505.0,1.0,2613.0
2023-03-25 18:00:00,174.0,30.0,27.0,1479.0,1.0,2606.0
2023-03-25 19:00:00,162.0,30.0,27.0,1383.0,1.0,2594.0
2023-03-25 20:00:00,153.0,30.0,27.0,1250.0,1.0,2569.0
2023-03-25 21:00:00,262.0,30.0,27.0,1060.0,1.0,2533.0
2023-03-25 22:00:00,284.0,30.0,27.0,912.0,1.0,2610.0
2023-03-25 23:00:00,273.0,30.0,27.0,935.0,1.0,2602.0
2023-03-26 00:00:00,183.0,30.0,27.0,904.0,1.0,2605.0
2023-03-26 01:00:00,183.0,30.0,27.0,20.0,1.0,0.0
2023-03-26 02:00:00,213.0,30.0,27.0,1006.0,1.0,2577.0
2023-03-26 03:00:00,103.0,30.0,27.0,1043.0,1.0,2544.0
2023-03-26 04:00:00,60.0,30.0,27.0,1021.0,1.0,2543.0
2023-03-26 05:00:00,50.0,30.0,27.0,1011.0,1.0,2561.0
2023-03-26 06:00:00,98.0,30.0,27.0,1073.0,1.0,2564.0
2023-03-26 07:00:00,94.0,30.0,27.0,1349.0,1.0,2571.0
2023-03-26 08:00:00,33.0,30.0,27.0,1638.0,1.0,2589.0
2023-03-26 09:00:00,7.0,30.0,27.0,1750.0,1.0,2594.0
2023-03-26 10:00:00,0.0,30.0,27.0,1801.0,1.0,2575.0
2023-03-26 11:00:00,0.0,30.0,27.0,1821.0,1.0,2538.0
2023-03-26 12:00:00,4.0,30.0,27.0,1709.0,1.0,2573.0
2023-03-26 13:00:00,0.0,30.0,27.0,1537.0,1.0,2593.0
2023-03-26 14:00:00,0.0,30.0,27.0,1419.0,1.0,2616.0
2023-03-26 15:00:00,4.0,30.0,27.0,1354.0,1.0,2625.0
2023-03-26 16:00:00,36.0,30.0,27.0,1426.0,1.0,2619.0
2023-03-26 17:00:00,81.0,30.0,27.0,1435.0,1.0,2628.0
2023-03-26 18:00:00,157.0,30.0,27.0,1519.0,1.0,2654.0
2023-03-26 19:00:00,255.0,30.0,27.0,1569.0,1.0,2661.0
2023-03-26 20:00:00,315.0,30.0,27.0,1409.0,1.0,2687.0
2023-03-26 21:00:00,326.0,30.0,27.0,1303.0,1.0,2720.0
2023-03-26 22:00:00,341.0,30.0,27.0,989.0,1.0,2706.0
2023-03-26 23:00:00,339.0,30.0,27.0,726.0,1.0,2705.0
2023-03-27 00:00:00,338.0,30.0,27.0,695.0,1.0,2675.0
2023-03-27 01:00:00,340.0,30.0,27.0,576.0,1.0,2699.0
2023-03-27 02:00:00,325.0,30.0,27.0,578.0,1.0,2662.0
2023-03-27 03:00:00,319.0,30.0,27.0,751.0,1.0,2626.0
2023-03-27 04:00:00,331.0,30.0,27.0,1614.0,1.0,2721.0
2023-03-27 05:00:00,261.0,30.0,27.0,1913.0,1.0,2831.0
2023-03-27 06:00:00,148.0,30.0,27.0,1822.0,1.0,3082.0
2023-03-27 07:00:00,180.0,30.0,27.0,1707.0,1.0,3115.0
2023-03-27 08:00:00,137.0,30.0,27.0,1733.0,1.0,3129.0
2023-03-27 09:00:00,100.0,30.0,27.0,1746.0,1.0,3160.0
2023-03-27 10:00:00,109.0,30.0,27.0,1782.0,1.0,3185.0
2023-03-27 11:00:00,278.0,30.0,27.0,1585.0,1.0,3171.0
2023-03-27 12:00:00,342.0,30.0,27.0,1442.0,1.0,3160.0
2023-03-27 13:00:00,340.0,30.0,27.0,1500.0,1.0,3143.0
2023-03-27 14:00:00,326.0,30.0,27.0,1643.0,1.0,3139.0
2023-03-27 15:00:00,332.0,30.0,27.0,1642.0,1.0,3170.0
2023-03-27 16:00:00,343.0,30.0,27.0,1880.0,1.0,3117.0
2023-03-27 17:00:00,345.0,30.0,27.0,1952.0,1.0,3035.0
2023-03-27 18:00:00,345.0,30.0,27.0,2046.0,1.0,3023.0
2023-03-27 19:00:00,345.0,30.0,27.0,1961.0,1.0,3052.0
2023-03-27 20:00:00,345.0,30.0,27.0,1705.0,1.0,3090.0
2023-03-27 21:00:00,346.0,30.0,27.0,1516.0,1.0,3133.0
2023-03-27 22:00:00,342.0,30.0,27.0,940.0,1.0,3123.0
2023-03-27 23:00:00,338.0,30.0,27.0,820.0,1.0,3090.0
2023-03-28 00:00:00,336.0,30.0,27.0,698.0,1.0,3108.0
2023-03-28 01:00:00,324.0,30.0,27.0,828.0,1.0,3093.0
2023-03-28 02:00:00,289.0,30.0,27.0,813.0,1.0,3133.0
2023-03-28 03:00:00,284.0,30.0,27.0,742.0,1.0,3148.0
2023-03-28 04:00:00,339.0,30.0,27.0,1414.0,1.0,3079.0
2023-03-28 05:00:00,340.0,30.0,27.0,1805.0,1.0,3123.0
2023-03-28 06:00:00,345.0,30.0,27.0,1814.0,1.0,3099.0
2023-03-28 07:00:00,345.0,30.0,27.0,1681.0,1.0,3124.0
2023-03-28 08:00:00,345.0,30.0,27.0,1572.0,1.0,3119.0
2023-03-28 09:00:00,342.0,30.0,27.0,1582.0,1.0,3097.0
2023-03-28 10:00:00,342.0,30.0,27.0,1544.0,1.0,3105.0
2023-03-28 11:00:00,345.0,30.0,27.0,1718.0,1.0,3095.0
2023-03-28 12:00:00,337.0,30.0,27.0,1834.0,1.0,3102.0
2023-03-28 13:00:00,328.0,30.0,27.0,1854.0,1.0,3124.0
2023-03-28 14:00:00,317.0,30.0,27.0,1987.0,1.0,3087.0
2023-03-28 15:00:00,341.0,30.0,27.0,2017.0,1.0,3091.0
2023-03-28 16:00:00,349.0,30.0,27.0,1926.0,1.0,3115.0
2023-03-28 17:00:00,342.0,30.0,27.0,1909.0,1.0,3125.0
2023-03-28 18:00:00,319.0,30.0,27.0,1831.0,1.0,3095.0
2023-03-28 19:00:00,363.0,30.0,27.0,1711.0,1.0,3081.0
2023-03-28 20:00:00,368.0,30.0,27.0,1774.0,1.0,3054.0
2023-03-28 21:00:00,362.0,30.0,27.0,1679.0,1.0,3095.0
2023-03-28 22:00:00,365.0,30.0,27.0,1081.0,1.0,3091.0
2023-03-28 23:00:00,352.0,30.0,27.0,773.0,1.0,3100.0
2023-03-29 00:00:00,350.0,30.0,27.0,588.0,1.0,3074.0
2023-03-29 01:00:00,350.0,30.0,27.0,533.0,1.0,3064.0
2023-03-29 02:00:00,300.0,30.0,27.0,598.0,1.0,3070.0
2023-03-29 03:00:00,325.0,30.0,27.0,697.0,1.0,3090.0
2023-03-29 04:00:00,347.0,30.0,27.0,1528.0,1.0,3090.0
2023-03-29 05:00:00,301.0,30.0,27.0,1787.0,1.0,3103.0
2023-03-29 06:00:00,145.0,30.0,27.0,1954.0,1.0,3056.0
2023-03-29 07:00:00,106.0,30.0,27.0,1949.0,1.0,3119.0
2023-03-29 08:00:00,88.0,30.0,27.0,1531.0,1.0,3086.0
2023-03-29 09:00:00,84.0,30.0,27.0,1491.0,1.0,3114.0
2023-03-29 10:00:00,60.0,30.0,27.0,1426.0,1.0,3135.0
2023-03-29 11:00:00,70.0,30.0,27.0,1353.0,1.0,3102.0
2023-03-29 12:00:00,61.0,30.0,27.0,1245.0,1.0,3107.0
2023-03-29 13:00:00,71.0,30.0,27.0,1153.0,1.0,3129.0
2023-03-29 14:00:00,50.0,30.0,27.0,1144.0,1.0,3158.0
2023-03-29 15:00:00,25.0,30.0,27.0,1452.0,1.0,3124.0
2023-03-29 16:00:00,0.0,30.0,27.0,1945.0,1.0,3090.0
2023-03-29 17:00:00,0.0,30.0,27.0,1966.0,1.0,3078.0
2023-03-29 18:00:00,13.0,30.0,27.0,1958.0,1.0,3068.0
2023-03-29 19:00:00,49.0,30.0,27.0,1969.0,1.0,3095.0
2023-03-29 20:00:00,60.0,30.0,27.0,1864.0,1.0,3098.0
2023-03-29 21:00:00,77.0,30.0,27.0,1641.0,1.0,3095.0
2023-03-29 22:00:00,83.0,30.0,27.0,1144.0,1.0,3082.0
2023-03-29 23:00:00,80.0,30.0,27.0,818.0,1.0,3102.0
2023-03-30 00:00:00,70.0,30.0,27.0,756.0,1.0,3105.0
2023-03-30 01:00:00,84.0,30.0,27.0,715.0,1.0,3129.0
2023-03-30 02:00:00,92.0,30.0,27.0,672.0,1.0,3145.0
2023-03-30 03:00:00,141.0,30.0,27.0,742.0,1.0,3145.0
2023-03-30 04:00:00,162.0,30.0,27.0,1511.0,1.0,3150.0
2023-03-30 05:00:00,184.0,30.0,27.0,1837.0,1.0,3155.0
2023-03-30 06:00:00,137.0,30.0,27.0,1807.0,1.0,3108.0
2023-03-30 07:00:00,128.0,30.0,27.0,1791.0,1.0,3154.0
2023-03-30 08:00:00,109.0,30.0,27.0,1450.0,1.0,3093.0
2023-03-30 09:00:00,59.0,30.0,27.0,1441.0,1.0,3084.0
2023-03-30 10:00:00,32.0,30.0,27.0,1277.0,1.0,3067.0
2023-03-30 11:00:00,22.0,30.0,27.0,1165.0,1.0,3122.0
2023-03-30 12:00:00,24.0,30.0,27.0,1083.0,1.0,3107.0
2023-03-30 13:00:00,17.0,30.0,27.0,1178.0,1.0,3058.0
2023-03-30 14:00:00,14.0,30.0,27.0,1620.0,1.0,3076.0
2023-03-30 15:00:00,1.0,30.0,27.0,1824.0,1.0,3007.0
2023-03-30 16:00:00,0.0,30.0,27.0,1869.0,1.0,3026.0
2023-03-30 17:00:00,6.0,30.0,27.0,1928.0,1.0,2976.0
2023-03-30 18:00:00,72.0,30.0,27.0,1905.0,1.0,2978.0
2023-03-30 19:00:00,128.0,30.0,27.0,1868.0,1.0,3049.0
2023-03-30 20:00:00,83.0,30.0,27.0,1730.0,1.0,3028.0
2023-03-30 21:00:00,37.0,30.0,27.0,1696.0,1.0,2973.0
2023-03-30 22:00:00,20.0,30.0,27.0,1179.0,1.0,2995.0
2023-03-30 23:00:00,19.0,30.0,27.0,871.0,1.0,3048.0
2023-03-31 00:00:00,65.0,30.0,27.0,846.0,1.0,3037.0
2023-03-31 01:00:00,144.0,30.0,27.0,871.0,1.0,3063.0
2023-03-31 02:00:00,176.0,30.0,27.0,1064.0,1.0,3065.0
2023-03-31 03:00:00,158.0,30.0,27.0,1128.0,1.0,3044.0
2023-03-31 04:00:00,221.0,30.0,27.0,1507.0,1.0,3077.0
2023-03-31 05:00:00,138.0,30.0,27.0,1800.0,1.0,3056.0
2023-03-31 06:00:00,128.0,30.0,27.0,1854.0,1.0,3042.0
2023-03-31 07:00:00,130.0,30.0,27.0,1902.0,1.0,3046.0
2023-03-31 08:00:00,104.0,30.0,27.0,1460.0,1.0,3095.0
2023-03-31 09:00:00,79.0,30.0,27.0,1410.0,1.0,3127.0
2023-03-31 10:00:00,38.0,30.0,27.0,1327.0,1.0,3117.0
2023-03-31 11:00:00,39.0,30.0,27.0,1314.0,1.0,3100.0
2023-03-31 12:00:00,39.0,30.0,27.0,1342.0,1.0,3047.0
2023-03-31 13:00:00,39.0,30.0,27.0,1516.0,1.0,3044.0
2023-03-31 14:00:00,27.0,30.0,27.0,1579.0,1.0,3089.0
2023-03-31 15:00:00,3.0,30.0,27.0,1641.0,1.0,3078.0
2023-03-31 16:00:00,2.0,30.0,27.0,1614.0,1.0,3085.0
2023-03-31 17:00:00,33.0,30.0,27.0,1654.0,1.0,3128.0
2023-03-31 18:00:00,142.0,30.0,27.0,1630.0,1.0,3133.0
2023-03-31 19:00:00,147.0,30.0,27.0,1684.0,1.0,3130.0
2023-03-31 20:00:00,66.0,30.0,27.0,1688.0,1.0,3116.0
2023-03-31 21:00:00,79.0,30.0,27.0,1547.0,1.0,3130.0
2023-03-31 22:00:00,106.0,30.0,27.0,1133.0,1.0,3095.0
2023-03-31 23:00:00,183.0,30.0,27.0,996.0,1.0,3115.0
2023-04-01 00:00:00,91.0,30.0,27.0,822.0,1.0,3068.0
2023-04-01 01:00:00,28.0,30.0,27.0,720.0,1.0,3085.0
2023-04-01 02:00:00,16.0,30.0,27.0,658.0,1.0,3095.0
2023-04-01 03:00:00,0.0,30.0,27.0,683.0,1.0,3087.0
2023-04-01 04:00:00,0.0,30.0,27.0,823.0,1.0,3068.0
2023-04-01 05:00:00,0.0,30.0,27.0,1098.0,1.0,3088.0
2023-04-01 06:00:00,10.0,30.0,27.0,1377.0,1.0,3072.0
2023-04-01 07:00:00,46.0,30.0,27.0,1589.0,1.0,3089.0
2023-04-01 08:00:00,46.0,30.0,27.0,1691.0,1.0,3032.0
2023-04-01 09:00:00,57.0,30.0,27.0,1820.0,1.0,3011.0
2023-04-01 10:00:00,145.0,30.0,27.0,1769.0,1.0,3054.0
2023-04-01 11:00:00,283.0,30.0,27.0,1608.0,1.0,3019.0
2023-04-01 12:00:00,321.0,30.0,27.0,1477.0,1.0,2986.0
2023-04-01 13:00:00,339.0,30.0,27.0,1389.0,1.0,2977.0
2023-04-01 14:00:00,347.0,30.0,27.0,1297.0,1.0,3000.0
2023-04-01 15:00:00,249.0,30.0,27.0,1303.0,1.0,3005.0
2023-04-01 16:00:00,246.0,30.0,27.0,1448.0,1.0,3049.0
2023-04-01 17:00:00,325.0,30.0,27.0,1621.0,1.0,3058.0
2023-04-01 18:00:00,314.0,30.0,27.0,1711.0,1.0,3063.0
2023-04-01 19:00:00,313.0,30.0,27.0,1390.0,1.0,3034.0
2023-04-01 20:00:00,256.0,30.0,27.0,1331.0,1.0,3040.0
2023-04-01 21:00:00,213.0,30.0,27.0,1275.0,1.0,3046.0
2023-04-01 22:00:00,225.0,30.0,27.0,1195.0,1.0,3065.0
2023-04-01 23:00:00,252.0,30.0,27.0,977.0,1.0,3080.0
2023-04-02 00:00:00,251.0,30.0,27.0,741.0,1.0,3078.0
2023-04-02 01:00:00,251.0,30.0,27.0,561.0,1.0,3089.0
2023-04-02 02:00:00,222.0,30.0,27.0,492.0,1.0,3086.0
2023-04-02 03:00:00,238.0,30.0,27.0,515.0,1.0,3059.0
2023-04-02 04:00:00,129.0,30.0,27.0,534.0,1.0,3134.0
2023-04-02 05:00:00,21.0,30.0,27.0,812.0,1.0,3120.0
2023-04-02 06:00:00,6.0,30.0,27.0,1125.0,1.0,3130.0
2023-04-02 07:00:00,2.0,30.0,27.0,1416.0,1.0,3053.0
2023-04-02 08:00:00,1.0,30.0,27.0,1547.0,1.0,3018.0
2023-04-02 09:00:00,6.0,30.0,27.0,1500.0,1.0,3100.0
2023-04-02 10:00:00,21.0,30.0,27.0,1430.0,1.0,3119.0
2023-04-02 11:00:00,29.0,30.0,27.0,1367.0,1.0,3108.0
2023-04-02 12:00:00,54.0,30.0,27.0,1212.0,1.0,3124.0
2023-04-02 13:00:00,105.0,30.0,27.0,1106.0,1.0,3083.0
2023-04-02 14:00:00,52.0,30.0,27.0,1105.0,1.0,3099.0
2023-04-02 15:00:00,86.0,30.0,27.0,1063.0,1.0,3082.0
2023-04-02 16:00:00,108.0,30.0,27.0,1205.0,1.0,3085.0
2023-04-02 17:00:00,89.0,30.0,27.0,1559.0,1.0,3038.0
2023-04-02 18:00:00,70.0,30.0,27.0,1806.0,1.0,3031.0
2023-04-02 19:00:00,23.0,30.0,27.0,1723.0,1.0,3053.0
2023-04-02 20:00:00,9.0,30.0,27.0,1637.0,1.0,3048.0
2023-04-02 21:00:00,32.0,30.0,27.0,1591.0,1.0,3031.0
2023-04-02 22:00:00,9.0,30.0,27.0,1520.0,1.0,3004.0
2023-04-02 23:00:00,37.0,30.0,27.0,1273.0,1.0,3049.0
2023-04-03 00:00:00,63.0,30.0,27.0,991.0,1.0,3061.0
2023-04-03 01:00:00,93.0,30.0,27.0,870.0,1.0,3047.0
2023-04-03 02:00:00,115.0,30.0,27.0,1227.0,1.0,3086.0
2023-04-03 03:00:00,162.0,30.0,27.0,1288.0,1.0,3078.0
2023-04-03 04:00:00,204.0,30.0,27.0,1469.0,1.0,3120.0
2023-04-03 05:00:00,206.0,30.0,27.0,1643.0,1.0,3164.0
2023-04-03 06:00:00,212.0,30.0,27.0,1803.0,1.0,3170.0
2023-04-03 07:00:00,187.0,30.0,27.0,1906.0,1.0,3099.0
2023-04-03 08:00:00,213.0,30.0,27.0,1892.0,1.0,3128.0
2023-04-03 09:00:00,255.0,30.0,27.0,1858.0,1.0,3147.0
2023-04-03 10:00:00,287.0,30.0,27.0,1760.0,1.0,3136.0
2023-04-03 11:00:00,326.0,30.0,27.0,1658.0,1.0,3132.0
2023-04-03 12:00:00,318.0,30.0,27.0,1554.0,1.0,3184.0
2023-04-03 13:00:00,319.0,30.0,27.0,1598.0,1.0,3204.0
2023-04-03 14:00:00,357.0,30.0,27.0,1634.0,1.0,3203.0
2023-04-03 15:00:00,358.0,30.0,27.0,1644.0,1.0,3197.0
2023-04-03 16:00:00,363.0,30.0,27.0,1767.0,1.0,3208.0
2023-04-03 17:00:00,368.0,30.0,27.0,1824.0,1.0,3211.0
2023-04-03 18:00:00,369.0,30.0,27.0,1897.0,1.0,3201.0
2023-04-03 19:00:00,368.0,30.0,27.0,1834.0,1.0,3196.0
2023-04-03 20:00:00,368.0,30.0,27.0,1765.0,1.0,3174.0
2023-04-03 21:00:00,367.0,30.0,27.0,1696.0,1.0,3096.0
2023-04-03 22:00:00,368.0,30.0,27.0,1326.0,1.0,3074.0
2023-04-03 23:00:00,349.0,30.0,27.0,1126.0,1.0,3142.0
2023-04-04 00:00:00,322.0,30.0,27.0,744.0,1.0,3126.0
2023-04-04 01:00:00,307.0,30.0,27.0,673.0,1.0,3160.0
2023-04-04 02:00:00,283.0,30.0,27.0,823.0,1.0,3060.0
2023-04-04 03:00:00,240.0,30.0,27.0,1437.0,1.0,2995.0
2023-04-04 04:00:00,175.0,30.0,27.0,1715.0,1.0,2999.0
2023-04-04 05:00:00,161.0,30.0,27.0,1891.0,1.0,3015.0
2023-04-04 06:00:00,180.0,30.0,27.0,1798.0,1.0,3074.0
2023-04-04 07:00:00,184.0,30.0,27.0,1798.0,1.0,3062.0
2023-04-04 08:00:00,167.0,30.0,27.0,1840.0,1.0,3080.0
2023-04-04 09:00:00,154.0,30.0,27.0,1897.0,1.0,3091.0
2023-04-04 10:00:00,160.0,30.0,27.0,1882.0,1.0,3102.0
2023-04-04 11:00:00,176.0,30.0,27.0,1753.0,1.0,3114.0
2023-04-04 12:00:00,173.0,30.0,27.0,1642.0,1.0,3146.0
2023-04-04 13:00:00,178.0,30.0,27.0,1664.0,1.0,3160.0
2023-04-04 14:00:00,174.0,30.0,27.0,1766.0,1.0,3129.0
2023-04-04 15:00:00,156.0,30.0,27.0,1903.0,1.0,3134.0
2023-04-04 16:00:00,157.0,30.0,27.0,1999.0,1.0,3080.0
2023-04-04 17:00:00,165.0,30.0,27.0,2019.0,1.0,3081.0
2023-04-04 18:00:00,208.0,30.0,27.0,1960.0,1.0,3070.0
2023-04-04 19:00:00,271.0,30.0,27.0,1938.0,1.0,3077.0
2023-04-04 20:00:00,297.0,30.0,27.0,1801.0,1.0,3071.0
2023-04-04 21:00:00,293.0,30.0,27.0,1701.0,1.0,3093.0
2023-04-04 22:00:00,269.0,30.0,27.0,1483.0,1.0,3190.0
2023-04-04 23:00:00,268.0,30.0,27.0,1228.0,1.0,3208.0
2023-04-05 00:00:00,283.0,30.0,27.0,991.0,1.0,3211.0
2023-04-05 01:00:00,308.0,30.0,27.0,925.0,1.0,3202.0
2023-04-05 02:00:00,319.0,30.0,27.0,1026.0,1.0,3183.0
2023-04-05 03:00:00,304.0,30.0,27.0,1325.0,1.0,3161.0
2023-04-05 04:00:00,301.0,30.0,27.0,1657.0,1.0,3123.0
2023-04-05 05:00:00,255.0,30.0,27.0,1864.0,1.0,3116.0
2023-04-05 06:00:00,206.0,30.0,27.0,1878.0,1.0,3060.0
2023-04-05 07:00:00,207.0,30.0,27.0,1715.0,1.0,3046.0
2023-04-05 08:00:00,211.0,30.0,27.0,1816.0,1.0,3050.0
2023-04-05 09:00:00,186.0,30.0,27.0,1855.0,1.0,3058.0
2023-04-05 10:00:00,150.0,30.0,27.0,1759.0,1.0,3101.0
2023-04-05 11:00:00,119.0,30.0,27.0,1792.0,1.0,3047.0
2023-04-05 12:00:00,100.0,30.0,27.0,1838.0,1.0,3003.0
2023-04-05 13:00:00,96.0,30.0,27.0,1844.0,1.0,3015.0
2023-04-05 14:00:00,84.0,30.0,27.0,1898.0,1.0,2992.0
2023-04-05 15:00:00,103.0,30.0,27.0,1812.0,1.0,3058.0
2023-04-05 16:00:00,114.0,30.0,27.0,1905.0,1.0,3088.0
2023-04-05 17:00:00,129.0,30.0,27.0,1903.0,1.0,3025.0
2023-04-05 18:00:00,135.0,30.0,27.0,1871.0,1.0,3011.0
2023-04-05 19:00:00,120.0,30.0,27.0,1913.0,1.0,3044.0
2023-04-05 20:00:00,91.0,30.0,27.0,1937.0,1.0,3029.0
2023-04-05 21:00:00,166.0,30.0,27.0,1825.0,1.0,3044.0
2023-04-05 22:00:00,222.0,30.0,27.0,1548.0,1.0,3056.0
2023-04-05 23:00:00,247.0,30.0,27.0,1406.0,1.0,3074.0
2023-04-06 00:00:00,257.0,30.0,27.0,1361.0,1.0,3097.0
2023-04-06 01:00:00,250.0,30.0,27.0,1343.0,1.0,3057.0
2023-04-06 02:00:00,216.0,30.0,27.0,1377.0,1.0,2978.0
2023-04-06 03:00:00,142.0,30.0,27.0,1523.0,1.0,2892.0
2023-04-06 04:00:00,80.0,30.0,27.0,1847.0,1.0,2948.0
2023-04-06 05:00:00,52.0,30.0,27.0,1857.0,1.0,3043.0
2023-04-06 06:00:00,41.0,30.0,27.0,1943.0,1.0,3080.0
2023-04-06 07:00:00,39.0,30.0,27.0,1980.0,1.0,3059.0
2023-04-06 08:00:00,67.0,30.0,27.0,1954.0,1.0,2988.0
2023-04-06 09:00:00,72.0,30.0,27.0,1947.0,1.0,2986.0
2023-04-06 10:00:00,90.0,30.0,27.0,1868.0,1.0,2990.0
2023-04-06 11:00:00,112.0,30.0,27.0,1839.0,1.0,3021.0
2023-04-06 12:00:00,103.0,30.0,27.0,1806.0,1.0,3089.0
2023-04-06 13:00:00,81.0,30.0,27.0,1864.0,1.0,3041.0
2023-04-06 14:00:00,67.0,30.0,27.0,1917.0,1.0,3059.0
2023-04-06 15:00:00,50.0,30.0,27.0,1979.0,1.0,3075.0
2023-04-06 16:00:00,38.0,30.0,27.0,2008.0,1.0,3021.0
2023-04-06 17:00:00,24.0,30.0,27.0,2022.0,1.0,3037.0
2023-04-06 18:00:00,107.0,30.0,27.0,1950.0,1.0,3107.0
2023-04-06 19:00:00,83.0,30.0,27.0,1973.0,1.0,3110.0
2023-04-06 20:00:00,27.0,30.0,27.0,1930.0,1.0,3158.0
2023-04-06 21:00:00,38.0,30.0,27.0,1926.0,1.0,3104.0
2023-04-06 22:00:00,2.0,30.0,27.0,1773.0,1.0,2948.0
2023-04-06 23:00:00,0.0,30.0,27.0,1722.0,1.0,2916.0
2023-04-07 00:00:00,0.0,30.0,27.0,1555.0,1.0,2916.0
2023-04-07 01:00:00,14.0,30.0,27.0,1500.0,1.0,2918.0
2023-04-07 02:00:00,19.0,30.0,27.0,1497.0,1.0,2910.0
2023-04-07 03:00:00,34.0,30.0,27.0,1718.0,1.0,2926.0
2023-04-07 04:00:00,43.0,30.0,27.0,1828.0,1.0,2947.0
2023-04-07 05:00:00,25.0,30.0,27.0,1970.0,1.0,3011.0
2023-04-07 06:00:00,15.0,30.0,27.0,2007.0,1.0,3044.0
2023-04-07 07:00:00,7.0,30.0,27.0,1975.0,1.0,3023.0
2023-04-07 08:00:00,1.0,30.0,27.0,1938.0,1.0,3045.0
2023-04-07 09:00:00,3.0,30.0,27.0,1906.0,1.0,3067.0
2023-04-07 10:00:00,13.0,30.0,27.0,1865.0,1.0,3103.0
2023-04-07 11:00:00,13.0,30.0,27.0,1808.0,1.0,3100.0
