,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
19419,2021-03-20 03:00:00,199.54,270.0,291.0,0.0,77.0,73.0
19420,2021-03-20 04:00:00,207.97,289.0,275.0,0.0,79.0,73.0
19421,2021-03-20 05:00:00,206.88,289.0,274.0,3.0,79.0,72.0
19422,2021-03-20 06:00:00,178.53,225.0,315.0,6.0,78.0,71.0
19423,2021-03-20 07:00:00,160.54,173.0,325.0,6.0,78.0,71.0
19424,2021-03-20 08:00:00,110.74,151.0,549.0,21.0,77.0,70.0
19425,2021-03-20 09:00:00,93.95,150.0,685.0,32.0,77.0,69.0
19426,2021-03-20 10:00:00,82.83,150.0,814.0,40.0,76.0,69.0
19427,2021-03-20 11:00:00,82.76,150.0,811.0,44.0,76.0,69.0
19428,2021-03-20 12:00:00,81.84,150.0,821.0,48.0,75.0,69.0
19429,2021-03-20 13:00:00,87.4,161.0,778.0,48.0,74.0,68.0
19430,2021-03-20 14:00:00,88.43,170.0,794.0,51.0,76.0,69.0
19431,2021-03-20 15:00:00,90.2,178.0,796.0,51.0,76.0,69.0
19432,2021-03-20 16:00:00,107.01,230.0,737.0,53.0,77.0,69.0
19433,2021-03-20 17:00:00,108.72,230.0,724.0,52.0,77.0,70.0
19434,2021-03-20 18:00:00,106.91,218.0,712.0,53.0,78.0,70.0
19435,2021-03-20 19:00:00,117.34,150.0,466.0,52.0,78.0,70.0
19436,2021-03-20 20:00:00,126.49,150.0,411.0,51.0,75.0,70.0
19437,2021-03-20 21:00:00,127.48,151.0,409.0,53.0,71.0,70.0
19438,2021-03-20 22:00:00,129.74,150.0,399.0,52.0,67.0,70.0
19439,2021-03-20 23:00:00,127.5,150.0,418.0,48.0,65.0,70.0
19440,2021-03-21 00:00:00,127.07,150.0,418.0,48.0,64.0,69.0
19441,2021-03-21 01:00:00,131.82,150.0,394.0,45.0,64.0,69.0
19442,2021-03-21 02:00:00,127.92,150.0,419.0,39.0,67.0,69.0
19443,2021-03-21 03:00:00,132.74,150.0,399.0,29.0,70.0,69.0
19444,2021-03-21 04:00:00,131.28,150.0,415.0,18.0,73.0,69.0
19445,2021-03-21 05:00:00,136.16,150.0,392.0,12.0,76.0,69.0
19446,2021-03-21 06:00:00,130.66,150.0,410.0,20.0,76.0,68.0
19447,2021-03-21 07:00:00,132.12,150.0,414.0,8.0,76.0,68.0
19448,2021-03-21 08:00:00,115.51,150.0,508.0,18.0,75.0,68.0
19449,2021-03-21 09:00:00,120.56,169.0,500.0,31.0,75.0,68.0
19450,2021-03-21 10:00:00,130.84,200.0,475.0,43.0,75.0,67.0
19451,2021-03-21 11:00:00,118.97,165.0,485.0,45.0,75.0,67.0
19452,2021-03-21 12:00:00,96.24,150.0,641.0,46.0,73.0,67.0
19453,2021-03-21 13:00:00,88.33,150.0,732.0,47.0,74.0,68.0
19454,2021-03-21 14:00:00,78.66,150.0,868.0,47.0,76.0,69.0
19455,2021-03-21 15:00:00,78.96,151.0,872.0,42.0,76.0,69.0
19456,2021-03-21 16:00:00,87.86,168.0,813.0,32.0,77.0,69.0
19457,2021-03-21 17:00:00,92.72,198.0,849.0,25.0,77.0,69.0
19458,2021-03-21 18:00:00,100.56,219.0,814.0,26.0,77.0,70.0
19459,2021-03-21 19:00:00,100.62,223.0,827.0,25.0,75.0,70.0
19460,2021-03-21 20:00:00,108.83,223.0,739.0,24.0,72.0,70.0
19461,2021-03-21 21:00:00,110.89,223.0,724.0,22.0,68.0,70.0
19462,2021-03-21 22:00:00,113.77,223.0,706.0,16.0,64.0,70.0
19463,2021-03-21 23:00:00,173.64,223.0,335.0,15.0,64.0,70.0
19464,2021-03-22 00:00:00,176.13,223.0,328.0,12.0,64.0,70.0
19465,2021-03-22 01:00:00,175.62,223.0,331.0,11.0,64.0,70.0
19466,2021-03-22 02:00:00,174.55,223.0,330.0,11.0,67.0,69.0
19467,2021-03-22 03:00:00,173.03,222.0,331.0,12.0,70.0,69.0
19468,2021-03-22 04:00:00,159.93,223.0,388.0,11.0,73.0,69.0
19469,2021-03-22 05:00:00,121.5,231.0,645.0,9.0,76.0,69.0
19470,2021-03-22 06:00:00,104.24,261.0,891.0,10.0,76.0,69.0
19471,2021-03-22 07:00:00,121.33,337.0,856.0,13.0,76.0,68.0
19472,2021-03-22 08:00:00,134.41,396.0,833.0,8.0,76.0,68.0
19473,2021-03-22 09:00:00,136.55,404.0,827.0,6.0,76.0,68.0
19474,2021-03-22 10:00:00,146.41,404.0,730.0,10.0,76.0,68.0
19475,2021-03-22 11:00:00,157.11,404.0,644.0,11.0,76.0,69.0
19476,2021-03-22 12:00:00,173.59,399.0,524.0,12.0,75.0,69.0
19477,2021-03-22 13:00:00,186.02,397.0,453.0,11.0,75.0,70.0
19478,2021-03-22 14:00:00,192.73,397.0,421.0,6.0,77.0,70.0
19479,2021-03-22 15:00:00,196.93,416.0,418.0,5.0,77.0,70.0
19480,2021-03-22 16:00:00,177.41,457.0,572.0,4.0,77.0,70.0
19481,2021-03-22 17:00:00,165.46,456.0,659.0,1.0,77.0,70.0
19482,2021-03-22 18:00:00,228.63,456.0,310.0,1.0,77.0,70.0
19483,2021-03-22 19:00:00,249.29,472.0,242.0,1.0,77.0,70.0
19484,2021-03-22 20:00:00,281.0,476.0,147.0,1.0,76.0,70.0
19485,2021-03-22 21:00:00,287.29,472.0,134.0,0.0,72.0,70.0
19486,2021-03-22 22:00:00,286.17,462.0,137.0,1.0,68.0,70.0
19487,2021-03-22 23:00:00,283.82,465.0,146.0,1.0,66.0,70.0
19488,2021-03-23 00:00:00,283.07,465.0,148.0,1.0,66.0,70.0
19489,2021-03-23 01:00:00,283.44,465.0,148.0,0.0,66.0,70.0
19490,2021-03-23 02:00:00,264.25,414.0,182.0,0.0,66.0,70.0
19491,2021-03-23 03:00:00,258.69,410.0,192.0,1.0,69.0,70.0
19492,2021-03-23 04:00:00,235.48,400.0,255.0,0.0,73.0,69.0
19493,2021-03-23 05:00:00,139.55,345.0,709.0,0.0,76.0,69.0
19494,2021-03-23 06:00:00,112.62,318.0,933.0,0.0,77.0,69.0
19495,2021-03-23 07:00:00,93.81,268.0,1066.0,0.0,77.0,69.0
19496,2021-03-23 08:00:00,95.68,246.0,979.0,0.0,77.0,70.0
19497,2021-03-23 09:00:00,84.68,202.0,1008.0,0.0,78.0,70.0
19498,2021-03-23 10:00:00,87.31,189.0,924.0,1.0,78.0,70.0
19499,2021-03-23 11:00:00,95.71,213.0,881.0,2.0,78.0,70.0
19500,2021-03-23 12:00:00,117.6,197.0,620.0,2.0,77.0,71.0
19501,2021-03-23 13:00:00,112.9,204.0,672.0,1.0,74.0,69.0
19502,2021-03-23 14:00:00,119.39,219.0,650.0,0.0,73.0,69.0
19503,2021-03-23 15:00:00,111.35,225.0,738.0,1.0,71.0,69.0
19504,2021-03-23 16:00:00,114.84,232.0,719.0,1.0,72.0,69.0
19505,2021-03-23 17:00:00,117.0,264.0,769.0,0.0,72.0,69.0
19506,2021-03-23 18:00:00,150.88,299.0,558.0,1.0,72.0,70.0
19507,2021-03-23 19:00:00,153.87,305.0,545.0,4.0,71.0,70.0
19508,2021-03-23 20:00:00,207.96,333.0,309.0,6.0,68.0,70.0
19509,2021-03-23 21:00:00,221.0,338.0,268.0,7.0,65.0,70.0
19510,2021-03-23 22:00:00,217.51,328.0,276.0,5.0,64.0,70.0
19511,2021-03-23 23:00:00,209.75,330.0,304.0,6.0,64.0,70.0
19512,2021-03-24 00:00:00,212.02,329.0,295.0,6.0,64.0,70.0
19513,2021-03-24 01:00:00,212.01,324.0,292.0,7.0,64.0,71.0
19514,2021-03-24 02:00:00,208.51,315.0,292.0,11.0,64.0,70.0
19515,2021-03-24 03:00:00,193.09,292.0,320.0,19.0,67.0,70.0
19516,2021-03-24 04:00:00,160.29,285.0,461.0,21.0,72.0,70.0
19517,2021-03-24 05:00:00,144.29,296.0,571.0,26.0,75.0,70.0
19518,2021-03-24 06:00:00,123.79,286.0,714.0,33.0,77.0,70.0
19519,2021-03-24 07:00:00,117.31,291.0,785.0,35.0,76.0,69.0
19520,2021-03-24 08:00:00,115.67,282.0,786.0,32.0,76.0,69.0
19521,2021-03-24 09:00:00,111.72,253.0,765.0,30.0,76.0,69.0
19522,2021-03-24 10:00:00,106.27,241.0,786.0,37.0,75.0,68.0
19523,2021-03-24 11:00:00,107.16,241.0,775.0,39.0,74.0,68.0
19524,2021-03-24 12:00:00,109.71,254.0,782.0,39.0,70.0,68.0
19525,2021-03-24 13:00:00,116.06,272.0,758.0,37.0,69.0,68.0
19526,2021-03-24 14:00:00,116.47,279.0,765.0,37.0,73.0,68.0
19527,2021-03-24 15:00:00,120.05,284.0,742.0,32.0,75.0,68.0
19528,2021-03-24 16:00:00,117.66,302.0,807.0,29.0,76.0,68.0
19529,2021-03-24 17:00:00,111.14,307.0,902.0,25.0,76.0,69.0
19530,2021-03-24 18:00:00,161.75,312.0,484.0,21.0,73.0,69.0
19531,2021-03-24 19:00:00,168.49,317.0,460.0,19.0,69.0,70.0
19532,2021-03-24 20:00:00,196.42,309.0,326.0,16.0,66.0,70.0
19533,2021-03-24 21:00:00,191.18,302.0,349.0,11.0,63.0,70.0
19534,2021-03-24 22:00:00,193.44,299.0,338.0,11.0,62.0,70.0
19535,2021-03-24 23:00:00,206.29,296.0,285.0,13.0,62.0,70.0
19536,2021-03-25 00:00:00,205.5,290.0,284.0,12.0,62.0,70.0
19537,2021-03-25 01:00:00,216.91,284.0,243.0,11.0,62.0,70.0
19538,2021-03-25 02:00:00,203.99,281.0,285.0,9.0,62.0,70.0
19539,2021-03-25 03:00:00,202.46,283.0,287.0,9.0,67.0,70.0
19540,2021-03-25 04:00:00,182.48,274.0,349.0,9.0,72.0,69.0
19541,2021-03-25 05:00:00,131.81,280.0,654.0,8.0,76.0,69.0
19542,2021-03-25 06:00:00,113.87,275.0,812.0,9.0,77.0,69.0
19543,2021-03-25 07:00:00,109.29,280.0,877.0,9.0,76.0,69.0
19544,2021-03-25 08:00:00,116.15,277.0,790.0,12.0,76.0,69.0
19545,2021-03-25 09:00:00,113.37,262.0,783.0,11.0,76.0,68.0
19546,2021-03-25 10:00:00,130.75,253.0,605.0,13.0,76.0,68.0
19547,2021-03-25 11:00:00,126.24,228.0,595.0,11.0,76.0,68.0
19548,2021-03-25 12:00:00,116.15,180.0,577.0,11.0,74.0,68.0
19549,2021-03-25 13:00:00,122.66,177.0,519.0,12.0,73.0,67.0
19550,2021-03-25 14:00:00,125.27,184.0,517.0,8.0,75.0,67.0
19551,2021-03-25 15:00:00,132.54,200.0,501.0,6.0,75.0,67.0
19552,2021-03-25 16:00:00,139.2,222.0,497.0,9.0,75.0,68.0
19553,2021-03-25 17:00:00,124.54,240.0,636.0,7.0,76.0,68.0
19554,2021-03-25 18:00:00,162.14,260.0,430.0,6.0,73.0,69.0
19555,2021-03-25 19:00:00,192.73,310.0,351.0,4.0,67.0,69.0
19556,2021-03-25 20:00:00,224.65,319.0,248.0,4.0,62.0,69.0
19557,2021-03-25 21:00:00,226.98,328.0,248.0,4.0,62.0,70.0
19558,2021-03-25 22:00:00,226.66,328.0,248.0,5.0,62.0,70.0
19559,2021-03-25 23:00:00,227.11,335.0,249.0,7.0,62.0,70.0
19560,2021-03-26 00:00:00,229.82,349.0,249.0,7.0,62.0,70.0
19561,2021-03-26 01:00:00,227.7,338.0,248.0,8.0,62.0,70.0
19562,2021-03-26 02:00:00,225.2,327.0,249.0,8.0,62.0,70.0
19563,2021-03-26 03:00:00,221.36,313.0,249.0,7.0,66.0,70.0
19564,2021-03-26 04:00:00,195.97,281.0,306.0,8.0,69.0,69.0
19565,2021-03-26 05:00:00,182.51,279.0,356.0,6.0,73.0,69.0
19566,2021-03-26 06:00:00,131.58,274.0,651.0,4.0,74.0,69.0
19567,2021-03-26 07:00:00,114.94,255.0,762.0,4.0,76.0,69.0
19568,2021-03-26 08:00:00,116.02,238.0,709.0,5.0,76.0,68.0
19569,2021-03-26 09:00:00,89.79,178.0,844.0,4.0,75.0,68.0
19570,2021-03-26 10:00:00,79.1,149.0,889.0,4.0,75.0,67.0
19571,2021-03-26 11:00:00,75.93,137.0,893.0,4.0,74.0,67.0
19572,2021-03-26 12:00:00,71.44,138.0,964.0,5.0,73.0,66.0
19573,2021-03-26 13:00:00,78.42,138.0,853.0,6.0,72.0,66.0
19574,2021-03-26 14:00:00,76.63,138.0,882.0,8.0,74.0,67.0
19575,2021-03-26 15:00:00,70.04,138.0,996.0,3.0,75.0,67.0
19576,2021-03-26 16:00:00,69.19,138.0,1019.0,3.0,75.0,68.0
19577,2021-03-26 17:00:00,76.75,170.0,1010.0,5.0,76.0,68.0
19578,2021-03-26 18:00:00,128.86,178.0,488.0,10.0,74.0,69.0
19579,2021-03-26 19:00:00,135.16,185.0,465.0,11.0,70.0,69.0
19580,2021-03-26 20:00:00,153.6,198.0,394.0,11.0,66.0,70.0
19581,2021-03-26 21:00:00,166.62,215.0,360.0,11.0,63.0,70.0
19582,2021-03-26 22:00:00,176.05,230.0,337.0,13.0,62.0,70.0
19583,2021-03-26 23:00:00,220.31,233.0,195.0,14.0,62.0,70.0
19584,2021-03-27 00:00:00,220.7,233.0,194.0,14.0,62.0,70.0
19585,2021-03-27 01:00:00,223.29,234.0,194.0,8.0,62.0,70.0
19586,2021-03-27 02:00:00,244.81,228.0,142.0,7.0,62.0,70.0
19587,2021-03-27 03:00:00,223.75,222.0,182.0,11.0,62.0,70.0
19588,2021-03-27 04:00:00,220.22,210.0,178.0,11.0,65.0,69.0
19589,2021-03-27 05:00:00,204.68,202.0,210.0,10.0,68.0,69.0
19590,2021-03-27 06:00:00,164.02,192.0,336.0,11.0,67.0,69.0
19591,2021-03-27 07:00:00,118.77,156.0,517.0,11.0,67.0,69.0
19592,2021-03-27 08:00:00,103.88,131.0,566.0,12.0,66.0,68.0
19593,2021-03-27 09:00:00,107.4,131.0,533.0,14.0,65.0,67.0
19594,2021-03-27 10:00:00,109.81,131.0,508.0,19.0,63.0,66.0
19595,2021-03-27 11:00:00,105.46,131.0,525.0,33.0,60.0,65.0
19596,2021-03-27 12:00:00,98.92,131.0,573.0,34.0,60.0,64.0
19597,2021-03-27 13:00:00,105.4,131.0,518.0,36.0,60.0,64.0
19598,2021-03-27 14:00:00,91.81,131.0,646.0,33.0,60.0,65.0
19599,2021-03-27 15:00:00,76.59,130.0,830.0,30.0,61.0,65.0
19600,2021-03-27 16:00:00,75.71,131.0,866.0,22.0,63.0,67.0
19601,2021-03-27 17:00:00,74.27,131.0,892.0,24.0,64.0,68.0
19602,2021-03-27 18:00:00,75.07,134.0,892.0,29.0,65.0,69.0
19603,2021-03-27 19:00:00,75.04,140.0,917.0,28.0,65.0,69.0
19604,2021-03-27 20:00:00,104.11,137.0,575.0,25.0,62.0,69.0
19605,2021-03-27 21:00:00,109.06,133.0,524.0,27.0,62.0,69.0
19606,2021-03-27 22:00:00,133.35,131.0,367.0,33.0,61.0,69.0
19607,2021-03-27 23:00:00,192.04,131.0,163.0,35.0,61.0,69.0
19608,2021-03-28 00:00:00,153.3,131.0,277.0,37.0,61.0,69.0
19609,2021-03-28 01:00:00,135.39,135.0,356.0,41.0,61.0,69.0
19610,2021-03-28 02:00:00,160.92,170.0,299.0,40.0,62.0,70.0
19611,2021-03-28 03:00:00,190.93,190.0,217.0,35.0,65.0,69.0
19612,2021-03-28 04:00:00,179.48,227.0,289.0,36.0,68.0,69.0
19613,2021-03-28 05:00:00,159.48,235.0,384.0,36.0,70.0,69.0
19614,2021-03-28 06:00:00,152.03,237.0,421.0,38.0,70.0,68.0
19615,2021-03-28 07:00:00,139.61,226.0,472.0,44.0,69.0,68.0
19616,2021-03-28 08:00:00,134.64,211.0,475.0,46.0,67.0,67.0
19617,2021-03-28 09:00:00,152.7,186.0,334.0,50.0,66.0,67.0
19618,2021-03-28 10:00:00,148.64,169.0,323.0,52.0,66.0,66.0
19619,2021-03-28 11:00:00,159.44,159.0,263.0,53.0,66.0,66.0
19620,2021-03-28 12:00:00,149.39,151.0,291.0,54.0,66.0,66.0
19621,2021-03-28 13:00:00,150.35,151.0,291.0,51.0,65.0,66.0
19622,2021-03-28 14:00:00,137.6,151.0,355.0,47.0,66.0,67.0
19623,2021-03-28 15:00:00,130.69,175.0,442.0,45.0,68.0,69.0
19624,2021-03-28 16:00:00,129.82,207.0,508.0,46.0,69.0,70.0
19625,2021-03-28 17:00:00,148.63,254.0,471.0,41.0,70.0,71.0
19626,2021-03-28 18:00:00,140.74,259.0,534.0,38.0,69.0,71.0
19627,2021-03-28 19:00:00,148.76,270.0,503.0,37.0,65.0,71.0
19628,2021-03-28 20:00:00,191.14,274.0,305.0,33.0,63.0,72.0
19629,2021-03-28 21:00:00,191.91,274.0,302.0,33.0,63.0,72.0
19630,2021-03-28 22:00:00,244.37,254.0,133.0,32.0,63.0,72.0
19631,2021-03-28 23:00:00,257.28,229.0,92.0,33.0,63.0,71.0
19632,2021-03-29 00:00:00,242.88,210.0,106.0,38.0,63.0,71.0
19633,2021-03-29 01:00:00,228.34,197.0,125.0,42.0,63.0,71.0
19634,2021-03-29 02:00:00,224.52,187.0,127.0,42.0,63.0,71.0
19635,2021-03-29 03:00:00,216.02,188.0,147.0,38.0,67.0,71.0
19636,2021-03-29 04:00:00,165.48,192.0,299.0,43.0,71.0,71.0
19637,2021-03-29 05:00:00,164.45,195.0,304.0,40.0,77.0,71.0
19638,2021-03-29 06:00:00,116.61,190.0,574.0,36.0,78.0,70.0
19639,2021-03-29 07:00:00,105.64,172.0,628.0,32.0,77.0,69.0
19640,2021-03-29 08:00:00,101.77,168.0,648.0,35.0,76.0,68.0
19641,2021-03-29 09:00:00,105.75,214.0,723.0,34.0,75.0,67.0
19642,2021-03-29 10:00:00,105.94,226.0,754.0,32.0,74.0,67.0
19643,2021-03-29 11:00:00,113.72,226.0,667.0,38.0,72.0,66.0
19644,2021-03-29 12:00:00,139.9,226.0,467.0,38.0,72.0,66.0
19645,2021-03-29 13:00:00,156.06,226.0,374.0,39.0,74.0,66.0
19646,2021-03-29 14:00:00,152.8,199.0,350.0,43.0,75.0,67.0
19647,2021-03-29 15:00:00,165.03,211.0,309.0,47.0,75.0,68.0
19648,2021-03-29 16:00:00,181.73,218.0,247.0,50.0,76.0,68.0
19649,2021-03-29 17:00:00,183.47,225.0,248.0,51.0,77.0,69.0
19650,2021-03-29 18:00:00,147.0,157.0,317.0,48.0,77.0,70.0
19651,2021-03-29 19:00:00,150.66,151.0,304.0,42.0,71.0,70.0
19652,2021-03-29 20:00:00,162.53,146.0,258.0,40.0,66.0,70.0
19653,2021-03-29 21:00:00,156.47,131.0,265.0,39.0,62.0,70.0
19654,2021-03-29 22:00:00,159.0,131.0,267.0,28.0,62.0,70.0
19655,2021-03-29 23:00:00,160.43,131.0,267.0,23.0,62.0,70.0
19656,2021-03-30 00:00:00,162.19,131.0,267.0,17.0,62.0,70.0
19657,2021-03-30 01:00:00,162.19,131.0,267.0,17.0,62.0,70.0
19658,2021-03-30 02:00:00,162.19,131.0,267.0,17.0,62.0,70.0
19659,2021-03-30 03:00:00,162.57,132.0,267.0,14.0,65.0,70.0
19660,2021-03-30 04:00:00,117.86,139.0,481.0,13.0,71.0,69.0
19661,2021-03-30 05:00:00,100.07,137.0,608.0,14.0,75.0,69.0
19662,2021-03-30 06:00:00,93.54,138.0,666.0,21.0,76.0,69.0
19663,2021-03-30 07:00:00,90.01,138.0,704.0,21.0,76.0,69.0
19664,2021-03-30 08:00:00,96.02,138.0,630.0,27.0,76.0,68.0
19665,2021-03-30 09:00:00,105.89,138.0,538.0,28.0,75.0,67.0
19666,2021-03-30 10:00:00,99.32,138.0,587.0,36.0,74.0,67.0
19667,2021-03-30 11:00:00,92.82,138.0,643.0,40.0,72.0,66.0
19668,2021-03-30 12:00:00,91.64,138.0,643.0,47.0,72.0,65.0
19669,2021-03-30 13:00:00,86.87,138.0,700.0,42.0,73.0,65.0
19670,2021-03-30 14:00:00,82.95,138.0,753.0,42.0,74.0,66.0
19671,2021-03-30 15:00:00,90.04,138.0,686.0,30.0,74.0,67.0
19672,2021-03-30 16:00:00,91.16,143.0,686.0,32.0,75.0,67.0
19673,2021-03-30 17:00:00,88.37,158.0,773.0,30.0,75.0,68.0
19674,2021-03-30 18:00:00,101.64,152.0,617.0,25.0,76.0,68.0
19675,2021-03-30 19:00:00,108.04,151.0,570.0,16.0,74.0,68.0
19676,2021-03-30 20:00:00,130.07,152.0,434.0,9.0,70.0,68.0
19677,2021-03-30 21:00:00,176.85,151.0,247.0,7.0,64.0,68.0
19678,2021-03-30 22:00:00,158.19,150.0,308.0,9.0,63.0,68.0
19679,2021-03-30 23:00:00,177.85,151.0,246.0,8.0,61.0,68.0
19680,2021-03-31 00:00:00,171.31,155.0,272.0,8.0,60.0,68.0
19681,2021-03-31 01:00:00,180.53,170.0,253.0,14.0,60.0,68.0
19682,2021-03-31 02:00:00,185.14,200.0,264.0,20.0,61.0,69.0
19683,2021-03-31 03:00:00,163.68,225.0,374.0,19.0,64.0,69.0
19684,2021-03-31 04:00:00,114.29,269.0,792.0,17.0,67.0,68.0
19685,2021-03-31 05:00:00,111.6,281.0,845.0,18.0,70.0,68.0
19686,2021-03-31 06:00:00,109.32,279.0,867.0,14.0,74.0,68.0
19687,2021-03-31 07:00:00,101.7,226.0,822.0,12.0,74.0,67.0
19688,2021-03-31 08:00:00,130.37,254.0,607.0,11.0,74.0,66.0
19689,2021-03-31 09:00:00,133.77,258.0,587.0,10.0,73.0,65.0
19690,2021-03-31 10:00:00,118.89,211.0,612.0,10.0,73.0,65.0
19691,2021-03-31 11:00:00,103.49,158.0,624.0,8.0,71.0,65.0
19692,2021-03-31 12:00:00,103.11,157.0,634.0,7.0,72.0,67.0
19693,2021-03-31 13:00:00,104.9,157.0,618.0,5.0,74.0,67.0
19694,2021-03-31 14:00:00,95.09,157.0,713.0,4.0,75.0,67.0
19695,2021-03-31 15:00:00,97.88,157.0,690.0,3.0,75.0,68.0
19696,2021-03-31 16:00:00,93.54,157.0,736.0,2.0,76.0,68.0
19697,2021-03-31 17:00:00,90.41,157.0,771.0,3.0,76.0,68.0
19698,2021-03-31 18:00:00,88.81,152.0,779.0,4.0,76.0,69.0
19699,2021-03-31 19:00:00,91.52,152.0,748.0,3.0,76.0,69.0
19700,2021-03-31 20:00:00,115.39,151.0,533.0,3.0,72.0,69.0
19701,2021-03-31 21:00:00,176.2,151.0,252.0,4.0,64.0,68.0
19702,2021-03-31 22:00:00,179.85,150.0,244.0,3.0,61.0,68.0
19703,2021-03-31 23:00:00,169.84,150.0,272.0,6.0,61.0,68.0
19704,2021-04-01 00:00:00,168.33,150.0,272.0,11.0,61.0,68.0
19705,2021-04-01 01:00:00,172.11,150.0,268.0,5.0,61.0,69.0
19706,2021-04-01 02:00:00,181.63,150.0,242.0,2.0,61.0,69.0
19707,2021-04-01 03:00:00,138.67,151.0,403.0,2.0,64.0,69.0
19708,2021-04-01 04:00:00,98.95,157.0,682.0,13.0,67.0,69.0
19709,2021-04-01 05:00:00,81.75,157.0,898.0,7.0,71.0,70.0
19710,2021-04-01 06:00:00,72.04,157.0,1053.0,4.0,74.0,69.0
19711,2021-04-01 07:00:00,74.42,157.0,1004.0,3.0,74.0,68.0
19712,2021-04-01 08:00:00,80.89,158.0,899.0,1.0,74.0,67.0
19713,2021-04-01 09:00:00,80.58,157.0,900.0,1.0,74.0,67.0
19714,2021-04-01 10:00:00,80.25,157.0,900.0,6.0,74.0,67.0
19715,2021-04-01 11:00:00,79.17,152.0,895.0,10.0,73.0,67.0
19716,2021-04-01 12:00:00,91.3,152.0,731.0,15.0,73.0,67.0
19717,2021-04-01 13:00:00,89.14,151.0,754.0,17.0,70.0,67.0
19718,2021-04-01 14:00:00,89.76,151.0,758.0,14.0,67.0,68.0
19719,2021-04-01 15:00:00,102.85,152.0,628.0,13.0,66.0,68.0
19720,2021-04-01 16:00:00,118.94,192.0,591.0,8.0,67.0,68.0
19721,2021-04-01 17:00:00,126.08,240.0,635.0,6.0,69.0,69.0
19722,2021-04-01 18:00:00,115.28,152.0,536.0,5.0,70.0,69.0
19723,2021-04-01 19:00:00,123.92,151.0,478.0,4.0,69.0,69.0
19724,2021-04-01 20:00:00,138.47,151.0,398.0,8.0,64.0,69.0
19725,2021-04-01 21:00:00,159.77,151.0,308.0,9.0,61.0,69.0
19726,2021-04-01 22:00:00,182.68,150.0,234.0,7.0,61.0,69.0
19727,2021-04-01 23:00:00,183.33,150.0,232.0,6.0,60.0,68.0
19728,2021-04-02 00:00:00,176.91,150.0,251.0,7.0,61.0,69.0
19729,2021-04-02 01:00:00,175.28,150.0,256.0,7.0,61.0,69.0
19730,2021-04-02 02:00:00,174.63,150.0,258.0,5.0,63.0,69.0
19731,2021-04-02 03:00:00,139.14,150.0,395.0,4.0,66.0,69.0
19732,2021-04-02 04:00:00,114.7,151.0,536.0,7.0,70.0,69.0
19733,2021-04-02 05:00:00,97.89,152.0,674.0,7.0,73.0,68.0
19734,2021-04-02 06:00:00,86.75,152.0,800.0,5.0,74.0,68.0
19735,2021-04-02 07:00:00,66.46,151.0,1134.0,3.0,73.0,68.0
19736,2021-04-02 08:00:00,74.97,152.0,973.0,3.0,69.0,67.0
19737,2021-04-02 09:00:00,78.69,153.0,916.0,5.0,68.0,67.0
19738,2021-04-02 10:00:00,78.06,152.0,925.0,3.0,67.0,67.0
19739,2021-04-02 11:00:00,89.75,153.0,771.0,2.0,67.0,67.0
19740,2021-04-02 12:00:00,101.1,153.0,651.0,4.0,66.0,67.0
19741,2021-04-02 13:00:00,92.36,152.0,737.0,4.0,66.0,67.0
19742,2021-04-02 14:00:00,83.97,153.0,844.0,3.0,66.0,67.0
19743,2021-04-02 15:00:00,92.21,152.0,740.0,6.0,68.0,68.0
19744,2021-04-02 16:00:00,91.76,152.0,746.0,4.0,69.0,68.0
19745,2021-04-02 17:00:00,91.78,152.0,750.0,4.0,70.0,69.0
19746,2021-04-02 18:00:00,104.48,152.0,620.0,7.0,70.0,69.0
19747,2021-04-02 19:00:00,123.76,152.0,472.0,14.0,68.0,69.0
19748,2021-04-02 20:00:00,133.96,152.0,415.0,16.0,64.0,69.0
19749,2021-04-02 21:00:00,168.51,151.0,270.0,16.0,61.0,69.0
19750,2021-04-02 22:00:00,149.32,151.0,341.0,15.0,61.0,68.0
19751,2021-04-02 23:00:00,148.39,151.0,342.0,18.0,61.0,68.0
19752,2021-04-03 00:00:00,148.62,151.0,341.0,18.0,61.0,68.0
19753,2021-04-03 01:00:00,149.76,151.0,341.0,15.0,62.0,69.0
19754,2021-04-03 02:00:00,148.36,151.0,342.0,17.0,65.0,69.0
19755,2021-04-03 03:00:00,127.22,151.0,449.0,14.0,68.0,69.0
19756,2021-04-03 04:00:00,130.53,151.0,425.0,14.0,73.0,69.0
19757,2021-04-03 05:00:00,112.26,151.0,540.0,13.0,74.0,68.0
19758,2021-04-03 06:00:00,102.63,151.0,622.0,15.0,74.0,69.0
19759,2021-04-03 07:00:00,99.97,151.0,639.0,19.0,73.0,68.0
19760,2021-04-03 08:00:00,98.43,151.0,646.0,24.0,71.0,67.0
19761,2021-04-03 09:00:00,97.82,151.0,650.0,29.0,68.0,67.0
19762,2021-04-03 10:00:00,89.99,151.0,738.0,29.0,64.0,67.0
19763,2021-04-03 11:00:00,87.81,151.0,763.0,33.0,61.0,67.0
19764,2021-04-03 12:00:00,94.21,151.0,694.0,29.0,61.0,67.0
19765,2021-04-03 13:00:00,83.98,151.0,815.0,30.0,61.0,67.0
19766,2021-04-03 14:00:00,78.27,151.0,898.0,29.0,61.0,67.0
