,Solar,Wind Onshore
2019-01-06 16:00:00+01:00,16.0,2192.0
2019-01-06 16:15:00+01:00,12.0,2184.0
2019-01-06 16:30:00+01:00,8.0,2176.0
2019-01-06 16:45:00+01:00,4.0,2172.0
2019-01-06 17:00:00+01:00,4.0,2164.0
2019-01-06 17:15:00+01:00,4.0,2160.0
2019-01-06 17:30:00+01:00,4.0,2156.0
2019-01-06 17:45:00+01:00,4.0,2148.0
2019-01-06 18:00:00+01:00,4.0,2144.0
2019-01-06 18:15:00+01:00,4.0,2132.0
2019-01-06 18:30:00+01:00,4.0,2124.0
2019-01-06 18:45:00+01:00,4.0,2116.0
2019-01-06 19:00:00+01:00,0.0,2100.0
2019-01-06 19:15:00+01:00,0.0,2080.0
2019-01-06 19:30:00+01:00,0.0,2056.0
2019-01-06 19:45:00+01:00,0.0,2036.0
2019-01-06 20:00:00+01:00,0.0,2012.0
2019-01-06 20:15:00+01:00,0.0,1980.0
2019-01-06 20:30:00+01:00,0.0,1948.0
2019-01-06 20:45:00+01:00,0.0,1916.0
2019-01-06 21:00:00+01:00,0.0,1884.0
2019-01-06 21:15:00+01:00,0.0,1848.0
2019-01-06 21:30:00+01:00,0.0,1812.0
2019-01-06 21:45:00+01:00,0.0,1776.0
2019-01-06 22:00:00+01:00,0.0,1736.0
2019-01-06 22:15:00+01:00,0.0,1700.0
2019-01-06 22:30:00+01:00,0.0,1660.0
2019-01-06 22:45:00+01:00,0.0,1620.0
2019-01-06 23:00:00+01:00,0.0,1580.0
2019-01-06 23:15:00+01:00,0.0,1544.0
2019-01-06 23:30:00+01:00,0.0,1504.0
2019-01-06 23:45:00+01:00,0.0,1468.0
2019-01-07 00:00:00+01:00,0.0,1508.0
2019-01-07 00:15:00+01:00,0.0,1492.0
2019-01-07 00:30:00+01:00,0.0,1480.0
2019-01-07 00:45:00+01:00,0.0,1464.0
2019-01-07 01:00:00+01:00,0.0,1444.0
2019-01-07 01:15:00+01:00,0.0,1416.0
2019-01-07 01:30:00+01:00,0.0,1388.0
2019-01-07 01:45:00+01:00,0.0,1360.0
2019-01-07 02:00:00+01:00,0.0,1324.0
2019-01-07 02:15:00+01:00,0.0,1280.0
2019-01-07 02:30:00+01:00,0.0,1236.0
2019-01-07 02:45:00+01:00,0.0,1196.0
2019-01-07 03:00:00+01:00,0.0,1156.0
2019-01-07 03:15:00+01:00,0.0,1120.0
2019-01-07 03:30:00+01:00,0.0,1084.0
2019-01-07 03:45:00+01:00,0.0,1048.0
2019-01-07 04:00:00+01:00,0.0,1016.0
2019-01-07 04:15:00+01:00,0.0,980.0
2019-01-07 04:30:00+01:00,0.0,948.0
2019-01-07 04:45:00+01:00,0.0,912.0
2019-01-07 05:00:00+01:00,0.0,880.0
2019-01-07 05:15:00+01:00,0.0,852.0
2019-01-07 05:30:00+01:00,0.0,824.0
2019-01-07 05:45:00+01:00,0.0,796.0
2019-01-07 06:00:00+01:00,0.0,768.0
2019-01-07 06:15:00+01:00,0.0,736.0
2019-01-07 06:30:00+01:00,0.0,708.0
2019-01-07 06:45:00+01:00,0.0,676.0
2019-01-07 07:00:00+01:00,4.0,644.0
2019-01-07 07:15:00+01:00,4.0,612.0
2019-01-07 07:30:00+01:00,8.0,576.0
2019-01-07 07:45:00+01:00,8.0,544.0
2019-01-07 08:00:00+01:00,8.0,508.0
2019-01-07 08:15:00+01:00,12.0,476.0
2019-01-07 08:30:00+01:00,16.0,440.0
2019-01-07 08:45:00+01:00,16.0,404.0
2019-01-07 09:00:00+01:00,20.0,376.0
2019-01-07 09:15:00+01:00,24.0,348.0
2019-01-07 09:30:00+01:00,28.0,324.0
2019-01-07 09:45:00+01:00,28.0,296.0
2019-01-07 10:00:00+01:00,36.0,280.0
2019-01-07 10:15:00+01:00,40.0,264.0
2019-01-07 10:30:00+01:00,44.0,252.0
2019-01-07 10:45:00+01:00,48.0,240.0
2019-01-07 11:00:00+01:00,52.0,232.0
2019-01-07 11:15:00+01:00,56.0,224.0
2019-01-07 11:30:00+01:00,60.0,220.0
2019-01-07 11:45:00+01:00,64.0,216.0
2019-01-07 12:00:00+01:00,64.0,212.0
2019-01-07 12:15:00+01:00,64.0,208.0
2019-01-07 12:30:00+01:00,64.0,208.0
2019-01-07 12:45:00+01:00,64.0,204.0
2019-01-07 13:00:00+01:00,64.0,200.0
2019-01-07 13:15:00+01:00,60.0,196.0
2019-01-07 13:30:00+01:00,60.0,192.0
2019-01-07 13:45:00+01:00,56.0,188.0
2019-01-07 14:00:00+01:00,52.0,184.0
2019-01-07 14:15:00+01:00,48.0,180.0
2019-01-07 14:30:00+01:00,40.0,176.0
2019-01-07 14:45:00+01:00,36.0,172.0
2019-01-07 15:00:00+01:00,28.0,168.0
2019-01-07 15:15:00+01:00,24.0,168.0
2019-01-07 15:30:00+01:00,20.0,164.0
2019-01-07 15:45:00+01:00,12.0,160.0
2019-01-07 16:00:00+01:00,12.0,160.0
2019-01-07 16:15:00+01:00,8.0,160.0
2019-01-07 16:30:00+01:00,8.0,164.0
2019-01-07 16:45:00+01:00,4.0,164.0
2019-01-07 17:00:00+01:00,4.0,168.0
2019-01-07 17:15:00+01:00,4.0,176.0
2019-01-07 17:30:00+01:00,4.0,184.0
2019-01-07 17:45:00+01:00,4.0,192.0
2019-01-07 18:00:00+01:00,4.0,204.0
2019-01-07 18:15:00+01:00,4.0,216.0
2019-01-07 18:30:00+01:00,4.0,228.0
2019-01-07 18:45:00+01:00,4.0,240.0
2019-01-07 19:00:00+01:00,0.0,252.0
2019-01-07 19:15:00+01:00,0.0,268.0
2019-01-07 19:30:00+01:00,0.0,280.0
2019-01-07 19:45:00+01:00,0.0,296.0
2019-01-07 20:00:00+01:00,0.0,308.0
2019-01-07 20:15:00+01:00,0.0,320.0
2019-01-07 20:30:00+01:00,0.0,336.0
2019-01-07 20:45:00+01:00,0.0,348.0
2019-01-07 21:00:00+01:00,0.0,356.0
2019-01-07 21:15:00+01:00,0.0,364.0
2019-01-07 21:30:00+01:00,0.0,372.0
2019-01-07 21:45:00+01:00,0.0,380.0
2019-01-07 22:00:00+01:00,0.0,388.0
2019-01-07 22:15:00+01:00,0.0,392.0
2019-01-07 22:30:00+01:00,0.0,396.0
2019-01-07 22:45:00+01:00,0.0,400.0
2019-01-07 23:00:00+01:00,0.0,404.0
2019-01-07 23:15:00+01:00,0.0,404.0
2019-01-07 23:30:00+01:00,0.0,408.0
2019-01-07 23:45:00+01:00,0.0,412.0
2019-01-08 00:00:00+01:00,0.0,428.0
2019-01-08 00:15:00+01:00,0.0,436.0
2019-01-08 00:30:00+01:00,0.0,440.0
2019-01-08 00:45:00+01:00,0.0,448.0
2019-01-08 01:00:00+01:00,0.0,452.0
2019-01-08 01:15:00+01:00,0.0,460.0
2019-01-08 01:30:00+01:00,0.0,468.0
2019-01-08 01:45:00+01:00,0.0,476.0
2019-01-08 02:00:00+01:00,0.0,480.0
2019-01-08 02:15:00+01:00,0.0,488.0
2019-01-08 02:30:00+01:00,0.0,492.0
2019-01-08 02:45:00+01:00,0.0,500.0
2019-01-08 03:00:00+01:00,0.0,512.0
2019-01-08 03:15:00+01:00,0.0,528.0
2019-01-08 03:30:00+01:00,0.0,544.0
2019-01-08 03:45:00+01:00,0.0,560.0
2019-01-08 04:00:00+01:00,0.0,580.0
2019-01-08 04:15:00+01:00,0.0,600.0
2019-01-08 04:30:00+01:00,0.0,620.0
2019-01-08 04:45:00+01:00,0.0,640.0
2019-01-08 05:00:00+01:00,0.0,664.0
2019-01-08 05:15:00+01:00,0.0,688.0
2019-01-08 05:30:00+01:00,0.0,716.0
2019-01-08 05:45:00+01:00,0.0,740.0
2019-01-08 06:00:00+01:00,0.0,768.0
2019-01-08 06:15:00+01:00,0.0,796.0
2019-01-08 06:30:00+01:00,0.0,820.0
2019-01-08 06:45:00+01:00,0.0,848.0
2019-01-08 07:00:00+01:00,4.0,876.0
2019-01-08 07:15:00+01:00,4.0,904.0
2019-01-08 07:30:00+01:00,4.0,936.0
2019-01-08 07:45:00+01:00,8.0,964.0
2019-01-08 08:00:00+01:00,8.0,992.0
2019-01-08 08:15:00+01:00,8.0,1016.0
2019-01-08 08:30:00+01:00,12.0,1040.0
2019-01-08 08:45:00+01:00,16.0,1064.0
2019-01-08 09:00:00+01:00,20.0,1088.0
2019-01-08 09:15:00+01:00,24.0,1104.0
2019-01-08 09:30:00+01:00,28.0,1124.0
2019-01-08 09:45:00+01:00,36.0,1144.0
2019-01-08 10:00:00+01:00,40.0,1160.0
2019-01-08 10:15:00+01:00,48.0,1180.0
2019-01-08 10:30:00+01:00,56.0,1196.0
2019-01-08 10:45:00+01:00,64.0,1212.0
2019-01-08 11:00:00+01:00,72.0,1244.0
2019-01-08 11:15:00+01:00,76.0,1292.0
2019-01-08 11:30:00+01:00,84.0,1340.0
2019-01-08 11:45:00+01:00,88.0,1388.0
2019-01-08 12:00:00+01:00,96.0,1440.0
2019-01-08 12:15:00+01:00,104.0,1492.0
2019-01-08 12:30:00+01:00,108.0,1544.0
2019-01-08 12:45:00+01:00,116.0,1596.0
2019-01-08 13:00:00+01:00,120.0,1644.0
2019-01-08 13:15:00+01:00,120.0,1684.0
2019-01-08 13:30:00+01:00,124.0,1724.0
2019-01-08 13:45:00+01:00,128.0,1764.0
2019-01-08 14:00:00+01:00,116.0,1804.0
2019-01-08 14:15:00+01:00,108.0,1836.0
2019-01-08 14:30:00+01:00,100.0,1868.0
2019-01-08 14:45:00+01:00,92.0,1904.0
2019-01-08 15:00:00+01:00,76.0,1932.0
2019-01-08 15:15:00+01:00,64.0,1964.0
2019-01-08 15:30:00+01:00,48.0,1992.0
2019-01-08 15:45:00+01:00,36.0,2020.0
2019-01-08 16:00:00+01:00,28.0,2048.0
2019-01-08 16:15:00+01:00,20.0,2072.0
2019-01-08 16:30:00+01:00,12.0,2096.0
2019-01-08 16:45:00+01:00,8.0,2120.0
2019-01-08 17:00:00+01:00,4.0,2140.0
2019-01-08 17:15:00+01:00,4.0,2156.0
2019-01-08 17:30:00+01:00,4.0,2172.0
2019-01-08 17:45:00+01:00,4.0,2188.0
2019-01-08 18:00:00+01:00,4.0,2200.0
2019-01-08 18:15:00+01:00,4.0,2212.0
2019-01-08 18:30:00+01:00,4.0,2224.0
2019-01-08 18:45:00+01:00,4.0,2236.0
2019-01-08 19:00:00+01:00,0.0,2244.0
2019-01-08 19:15:00+01:00,0.0,2248.0
2019-01-08 19:30:00+01:00,0.0,2252.0
2019-01-08 19:45:00+01:00,0.0,2256.0
2019-01-08 20:00:00+01:00,0.0,2260.0
2019-01-08 20:15:00+01:00,0.0,2260.0
2019-01-08 20:30:00+01:00,0.0,2264.0
2019-01-08 20:45:00+01:00,0.0,2264.0
2019-01-08 21:00:00+01:00,0.0,2264.0
2019-01-08 21:15:00+01:00,0.0,2268.0
2019-01-08 21:30:00+01:00,0.0,2268.0
2019-01-08 21:45:00+01:00,0.0,2268.0
2019-01-08 22:00:00+01:00,0.0,2272.0
2019-01-08 22:15:00+01:00,0.0,2272.0
2019-01-08 22:30:00+01:00,0.0,2276.0
2019-01-08 22:45:00+01:00,0.0,2280.0
2019-01-08 23:00:00+01:00,0.0,2284.0
2019-01-08 23:15:00+01:00,0.0,2284.0
2019-01-08 23:30:00+01:00,0.0,2284.0
2019-01-08 23:45:00+01:00,0.0,2284.0
2019-01-09 00:00:00+01:00,0.0,2308.0
2019-01-09 00:15:00+01:00,0.0,2304.0
2019-01-09 00:30:00+01:00,0.0,2296.0
2019-01-09 00:45:00+01:00,0.0,2292.0
