,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
4953,2019-07-26 09:00:00,662.71,3759.0,1171.0,257.0,0.0,345.0,0.0
4954,2019-07-26 10:00:00,654.38,3713.0,1229.0,256.0,0.0,391.0,0.0
4955,2019-07-26 11:00:00,649.12,3538.0,1226.0,258.0,0.0,389.0,0.0
4956,2019-07-26 12:00:00,662.74,3641.0,1278.0,259.0,0.0,286.0,0.0
4957,2019-07-26 13:00:00,681.1,3909.0,1254.0,259.0,6.0,193.0,0.0
4958,2019-07-26 14:00:00,662.8,3859.0,1225.0,259.0,209.0,154.0,0.0
4959,2019-07-26 15:00:00,635.12,3828.0,1211.0,259.0,536.0,92.0,0.0
4960,2019-07-26 16:00:00,639.36,3894.0,1245.0,262.0,556.0,41.0,0.0
4961,2019-07-26 17:00:00,630.27,3954.0,1249.0,261.0,675.0,35.0,0.0
4962,2019-07-26 18:00:00,632.62,3975.0,1291.0,261.0,650.0,32.0,0.0
4963,2019-07-26 19:00:00,622.4,3963.0,1487.0,262.0,659.0,80.0,0.0
4964,2019-07-26 20:00:00,616.58,3782.0,1512.0,259.0,589.0,145.0,0.0
4965,2019-07-26 21:00:00,624.11,3718.0,1581.0,261.0,458.0,154.0,0.0
4966,2019-07-26 22:00:00,624.37,3812.0,1692.0,261.0,457.0,158.0,0.0
4967,2019-07-26 23:00:00,613.29,4047.0,1954.0,257.0,646.0,128.0,0.0
4968,2019-07-27 00:00:00,611.97,4039.0,1864.0,259.0,665.0,139.0,0.0
4969,2019-07-27 01:00:00,617.85,4024.0,1856.0,259.0,518.0,207.0,0.0
4970,2019-07-27 02:00:00,646.3,4011.0,1801.0,257.0,116.0,292.0,0.0
4971,2019-07-27 03:00:00,630.85,4011.0,1830.0,257.0,9.0,548.0,0.0
4972,2019-07-27 04:00:00,624.53,3977.0,1900.0,260.0,0.0,596.0,0.0
4973,2019-07-27 05:00:00,634.37,3941.0,1865.0,256.0,1.0,490.0,0.0
4974,2019-07-27 06:00:00,662.96,4003.0,1596.0,260.0,0.0,286.0,0.0
4975,2019-07-27 07:00:00,662.86,3734.0,1453.0,256.0,1.0,263.0,0.0
4976,2019-07-27 08:00:00,668.0,3552.0,1225.0,259.0,0.0,236.0,0.0
4977,2019-07-27 09:00:00,661.77,3534.0,1142.0,259.0,0.0,304.0,0.0
4978,2019-07-27 10:00:00,656.95,3652.0,1103.0,258.0,1.0,383.0,0.0
4979,2019-07-27 11:00:00,648.34,3448.0,1143.0,261.0,0.0,389.0,0.0
4980,2019-07-27 12:00:00,658.46,3266.0,1153.0,257.0,0.0,263.0,0.0
4981,2019-07-27 13:00:00,656.48,3261.0,1146.0,257.0,6.0,273.0,0.0
4982,2019-07-27 14:00:00,624.64,3256.0,1099.0,260.0,218.0,335.0,0.0
4983,2019-07-27 15:00:00,556.58,2699.0,1146.0,259.0,618.0,331.0,0.0
4984,2019-07-27 16:00:00,517.89,2409.0,993.0,258.0,824.0,361.0,0.0
4985,2019-07-27 17:00:00,505.16,2420.0,1156.0,260.0,913.0,403.0,0.0
4986,2019-07-27 18:00:00,545.22,2919.0,1226.0,261.0,926.0,253.0,0.0
4987,2019-07-27 19:00:00,559.55,3157.0,1234.0,262.0,909.0,234.0,0.0
4988,2019-07-27 20:00:00,569.01,3375.0,1251.0,262.0,853.0,284.0,0.0
4989,2019-07-27 21:00:00,578.25,3460.0,1564.0,262.0,779.0,243.0,0.0
4990,2019-07-27 22:00:00,600.83,3654.0,1812.0,260.0,590.0,207.0,0.0
4991,2019-07-27 23:00:00,598.14,3660.0,1898.0,263.0,618.0,194.0,0.0
4992,2019-07-28 00:00:00,593.3,3679.0,1959.0,260.0,675.0,195.0,0.0
4993,2019-07-28 01:00:00,586.71,3698.0,2013.0,263.0,621.0,319.0,0.0
4994,2019-07-28 02:00:00,617.13,3755.0,1967.0,261.0,288.0,317.0,0.0
4995,2019-07-28 03:00:00,632.37,3791.0,2023.0,263.0,24.0,401.0,0.0
4996,2019-07-28 04:00:00,644.42,3814.0,2008.0,259.0,0.0,314.0,0.0
4997,2019-07-28 05:00:00,642.95,3893.0,1897.0,264.0,0.0,373.0,0.0
4998,2019-07-28 06:00:00,638.35,3861.0,1617.0,261.0,0.0,480.0,0.0
4999,2019-07-28 07:00:00,632.7,3613.0,1490.0,264.0,0.0,488.0,0.0
5000,2019-07-28 08:00:00,629.89,3567.0,1275.0,259.0,0.0,554.0,0.0
5001,2019-07-28 09:00:00,623.96,3549.0,1266.0,262.0,1.0,601.0,0.0
5002,2019-07-28 10:00:00,609.7,3360.0,1235.0,260.0,1.0,678.0,0.0
5003,2019-07-28 11:00:00,609.99,3197.0,1266.0,263.0,0.0,610.0,0.0
5004,2019-07-28 12:00:00,613.4,3109.0,1274.0,260.0,1.0,550.0,0.0
5005,2019-07-28 13:00:00,616.34,3060.0,1264.0,259.0,13.0,500.0,0.0
5006,2019-07-28 14:00:00,578.8,2785.0,1205.0,262.0,341.0,418.0,0.0
5007,2019-07-28 15:00:00,532.22,2640.0,1176.0,260.0,800.0,361.0,0.0
5008,2019-07-28 16:00:00,507.36,2463.0,1147.0,264.0,932.0,386.0,0.0
5009,2019-07-28 17:00:00,523.89,2655.0,1310.0,261.0,937.0,317.0,0.0
5010,2019-07-28 18:00:00,547.4,3007.0,1473.0,262.0,933.0,241.0,0.0
5011,2019-07-28 19:00:00,552.42,3200.0,1653.0,263.0,935.0,258.0,0.0
5012,2019-07-28 20:00:00,552.81,3295.0,1681.0,262.0,935.0,298.0,0.0
5013,2019-07-28 21:00:00,552.54,3437.0,1706.0,262.0,928.0,375.0,0.0
5014,2019-07-28 22:00:00,558.28,3682.0,1761.0,262.0,929.0,414.0,0.0
5015,2019-07-28 23:00:00,564.52,3879.0,1797.0,261.0,918.0,432.0,0.0
5016,2019-07-29 00:00:00,571.94,4104.0,1819.0,260.0,904.0,446.0,0.0
5017,2019-07-29 01:00:00,580.62,4127.0,1843.0,257.0,803.0,435.0,0.0
5018,2019-07-29 02:00:00,605.04,4130.0,1948.0,263.0,420.0,464.0,0.0
5019,2019-07-29 03:00:00,635.69,4169.0,1951.0,264.0,28.0,490.0,0.0
5020,2019-07-29 04:00:00,632.27,4123.0,1975.0,261.0,0.0,538.0,0.0
5021,2019-07-29 05:00:00,632.35,4092.0,1909.0,266.0,0.0,538.0,0.0
5022,2019-07-29 06:00:00,636.31,4030.0,1681.0,263.0,0.0,533.0,0.0
5023,2019-07-29 07:00:00,650.33,3962.0,1563.0,264.0,2.0,399.0,0.0
5024,2019-07-29 08:00:00,662.6,3942.0,1323.0,263.0,0.0,344.0,0.0
5025,2019-07-29 09:00:00,653.3,3584.0,1253.0,265.0,1.0,351.0,0.0
5026,2019-07-29 10:00:00,654.17,3466.0,1273.0,263.0,0.0,311.0,0.0
5027,2019-07-29 11:00:00,668.14,3460.0,1298.0,266.0,0.0,187.0,0.0
5028,2019-07-29 12:00:00,675.81,3475.0,1284.0,263.0,1.0,136.0,0.0
5029,2019-07-29 13:00:00,669.71,3564.0,1308.0,266.0,9.0,187.0,0.0
5030,2019-07-29 14:00:00,650.72,3481.0,1278.0,262.0,200.0,154.0,0.0
5031,2019-07-29 15:00:00,623.9,3513.0,1243.0,266.0,503.0,117.0,0.0
5032,2019-07-29 16:00:00,590.96,3283.0,1237.0,266.0,714.0,149.0,0.0
5033,2019-07-29 17:00:00,591.26,3448.0,1318.0,271.0,763.0,146.0,0.0
5034,2019-07-29 18:00:00,583.56,3552.0,1306.0,270.0,850.0,190.0,0.0
5035,2019-07-29 19:00:00,579.56,3632.0,1462.0,272.0,804.0,284.0,0.0
5036,2019-07-29 20:00:00,576.79,3633.0,1500.0,270.0,786.0,329.0,0.0
5037,2019-07-29 21:00:00,567.29,3676.0,1552.0,270.0,792.0,447.0,0.0
5038,2019-07-29 22:00:00,570.98,3658.0,1769.0,268.0,789.0,368.0,0.0
5039,2019-07-29 23:00:00,582.27,3656.0,1768.0,268.0,774.0,246.0,0.0
5040,2019-07-30 00:00:00,591.44,3643.0,1887.0,267.0,705.0,180.0,0.0
5041,2019-07-30 01:00:00,592.86,3685.0,1960.0,268.0,598.0,267.0,0.0
5042,2019-07-30 02:00:00,609.77,3701.0,1971.0,268.0,353.0,310.0,0.0
5043,2019-07-30 03:00:00,635.07,3739.0,1993.0,268.0,31.0,353.0,0.0
5044,2019-07-30 04:00:00,642.08,3732.0,1978.0,267.0,1.0,313.0,0.0
5045,2019-07-30 05:00:00,650.95,3728.0,1973.0,268.0,0.0,226.0,0.0
5046,2019-07-30 06:00:00,660.11,3701.0,1660.0,268.0,0.0,214.0,0.0
5047,2019-07-30 07:00:00,663.65,3668.0,1560.0,265.0,1.0,203.0,0.0
5048,2019-07-30 08:00:00,667.85,3559.0,1369.0,266.0,0.0,193.0,0.0
5049,2019-07-30 09:00:00,658.8,3287.0,1241.0,267.0,1.0,232.0,0.0
5050,2019-07-30 10:00:00,661.14,3267.0,1252.0,266.0,0.0,208.0,0.0
5051,2019-07-30 11:00:00,657.95,3120.0,1259.0,266.0,0.0,194.0,0.0
5052,2019-07-30 12:00:00,645.42,3084.0,1262.0,268.0,1.0,276.0,0.0
5053,2019-07-30 13:00:00,666.37,3451.0,1306.0,270.0,3.0,190.0,0.0
5054,2019-07-30 14:00:00,653.35,3746.0,1250.0,268.0,257.0,148.0,0.0
5055,2019-07-30 15:00:00,625.75,3771.0,1295.0,268.0,538.0,135.0,0.0
5056,2019-07-30 16:00:00,621.92,3780.0,1295.0,268.0,617.0,101.0,0.0
5057,2019-07-30 17:00:00,606.78,3753.0,1302.0,272.0,756.0,109.0,0.0
5058,2019-07-30 18:00:00,596.88,3653.0,1374.0,271.0,767.0,153.0,0.0
5059,2019-07-30 19:00:00,568.76,3603.0,1457.0,273.0,876.0,328.0,0.0
5060,2019-07-30 20:00:00,566.93,3624.0,1508.0,269.0,812.0,416.0,0.0
5061,2019-07-30 21:00:00,554.21,3690.0,1486.0,260.0,750.0,673.0,0.0
5062,2019-07-30 22:00:00,537.1,3691.0,1684.0,259.0,783.0,849.0,0.0
5063,2019-07-30 23:00:00,550.71,3723.0,1793.0,261.0,680.0,764.0,0.0
5064,2019-07-31 00:00:00,558.97,3718.0,1824.0,260.0,730.0,603.0,0.0
5065,2019-07-31 01:00:00,569.08,3720.0,1826.0,262.0,657.0,541.0,0.0
5066,2019-07-31 02:00:00,598.74,3731.0,1909.0,261.0,274.0,538.0,0.0
5067,2019-07-31 03:00:00,630.71,3667.0,1914.0,259.0,19.0,414.0,0.0
5068,2019-07-31 04:00:00,631.1,3515.0,1939.0,260.0,0.0,375.0,0.0
5069,2019-07-31 05:00:00,639.54,3425.0,1945.0,261.0,0.0,265.0,0.0
5070,2019-07-31 06:00:00,640.25,3390.0,1737.0,257.0,1.0,301.0,0.0
5071,2019-07-31 07:00:00,641.26,3365.0,1557.0,259.0,1.0,326.0,0.0
5072,2019-07-31 08:00:00,614.96,3189.0,1267.0,257.0,0.0,569.0,0.0
5073,2019-07-31 09:00:00,600.53,3002.0,1260.0,255.0,1.0,631.0,0.0
5074,2019-07-31 10:00:00,605.22,2927.0,1277.0,260.0,0.0,556.0,0.0
5075,2019-07-31 11:00:00,625.64,3016.0,1315.0,258.0,1.0,410.0,0.0
5076,2019-07-31 12:00:00,646.13,3202.0,1330.0,262.0,0.0,293.0,0.0
5077,2019-07-31 13:00:00,666.62,3414.0,1303.0,259.0,4.0,190.0,0.0
5078,2019-07-31 14:00:00,665.92,3426.0,1262.0,260.0,74.0,142.0,0.0
5079,2019-07-31 15:00:00,659.02,3558.0,1271.0,258.0,162.0,146.0,0.0
5080,2019-07-31 16:00:00,664.57,3671.0,1316.0,259.0,179.0,98.0,0.0
5081,2019-07-31 17:00:00,656.57,3676.0,1336.0,257.0,207.0,138.0,0.0
5082,2019-07-31 18:00:00,658.78,3600.0,1372.0,261.0,177.0,115.0,0.0
5083,2019-07-31 19:00:00,645.99,3578.0,1469.0,255.0,245.0,138.0,0.0
5084,2019-07-31 20:00:00,643.34,3683.0,1529.0,261.0,269.0,148.0,0.0
5085,2019-07-31 21:00:00,636.0,3705.0,1617.0,258.0,269.0,206.0,0.0
5086,2019-07-31 22:00:00,601.27,3687.0,1706.0,258.0,307.0,503.0,0.0
5087,2019-07-31 23:00:00,576.18,3701.0,1847.0,254.0,451.0,643.0,0.0
5088,2019-08-01 00:00:00,581.74,3716.0,1818.0,259.0,539.0,499.0,0.0
5089,2019-08-01 01:00:00,578.71,3510.0,1828.0,256.0,449.0,534.0,0.0
5090,2019-08-01 02:00:00,622.73,3640.0,1792.0,257.0,135.0,406.0,0.0
5091,2019-08-01 03:00:00,619.92,3683.0,1773.0,256.0,11.0,571.0,0.0
5092,2019-08-01 04:00:00,604.66,3609.0,1780.0,258.0,0.0,713.0,0.0
5093,2019-08-01 05:00:00,610.39,3436.0,1729.0,258.0,1.0,601.0,0.0
5094,2019-08-01 06:00:00,636.5,3414.0,1592.0,257.0,0.0,377.0,0.0
5095,2019-08-01 07:00:00,643.63,3328.0,1434.0,261.0,1.0,323.0,0.0
5096,2019-08-01 08:00:00,656.62,3283.0,1205.0,256.0,0.0,269.0,0.0
5097,2019-08-01 09:00:00,662.27,3276.0,1178.0,257.0,1.0,229.0,0.0
5098,2019-08-01 10:00:00,652.24,3155.0,1117.0,256.0,0.0,292.0,0.0
5099,2019-08-01 11:00:00,646.79,3016.0,1123.0,257.0,1.0,292.0,0.0
5100,2019-08-01 12:00:00,643.47,3001.0,1178.0,256.0,0.0,301.0,0.0
5101,2019-08-01 13:00:00,649.32,3208.0,1227.0,259.0,4.0,294.0,0.0
5102,2019-08-01 14:00:00,622.8,3086.0,1230.0,256.0,267.0,225.0,0.0
5103,2019-08-01 15:00:00,570.23,2834.0,1184.0,258.0,742.0,147.0,0.0
5104,2019-08-01 16:00:00,564.65,2824.0,1214.0,254.0,884.0,61.0,0.0
5105,2019-08-01 17:00:00,580.78,3122.0,1315.0,257.0,887.0,16.0,0.0
5106,2019-08-01 18:00:00,589.25,3405.0,1370.0,258.0,911.0,14.0,0.0
5107,2019-08-01 19:00:00,599.37,3638.0,1503.0,258.0,856.0,26.0,0.0
5108,2019-08-01 20:00:00,592.81,3646.0,1543.0,257.0,859.0,91.0,0.0
5109,2019-08-01 21:00:00,596.97,3679.0,1737.0,257.0,761.0,115.0,0.0
5110,2019-08-01 22:00:00,600.29,3485.0,1786.0,249.0,649.0,110.0,0.0
5111,2019-08-01 23:00:00,595.69,3337.0,2041.0,248.0,589.0,114.0,0.0
5112,2019-08-02 00:00:00,581.69,3337.0,1966.0,244.0,636.0,241.0,0.0
5113,2019-08-02 01:00:00,578.95,3341.0,1988.0,245.0,681.0,227.0,0.0
5114,2019-08-02 02:00:00,598.33,3380.0,2100.0,248.0,348.0,318.0,0.0
5115,2019-08-02 03:00:00,627.5,3461.0,2039.0,246.0,17.0,369.0,0.0
5116,2019-08-02 04:00:00,629.1,3497.0,2023.0,247.0,0.0,383.0,0.0
5117,2019-08-02 05:00:00,633.18,3493.0,1977.0,245.0,0.0,354.0,0.0
5118,2019-08-02 06:00:00,641.95,3450.0,1701.0,246.0,0.0,323.0,0.0
5119,2019-08-02 07:00:00,647.41,3285.0,1540.0,246.0,0.0,269.0,0.0
5120,2019-08-02 08:00:00,651.26,3151.0,1205.0,249.0,0.0,283.0,0.0
5121,2019-08-02 09:00:00,662.14,3165.0,950.0,243.0,0.0,278.0,0.0
5122,2019-08-02 10:00:00,658.19,3131.0,996.0,246.0,1.0,282.0,0.0
5123,2019-08-02 11:00:00,628.0,2872.0,1153.0,244.0,0.0,397.0,0.0
5124,2019-08-02 12:00:00,631.9,2759.0,1308.0,245.0,0.0,297.0,0.0
5125,2019-08-02 13:00:00,650.99,3149.0,1324.0,247.0,8.0,249.0,0.0
5126,2019-08-02 14:00:00,622.66,3190.0,1327.0,249.0,293.0,221.0,0.0
5127,2019-08-02 15:00:00,577.88,3179.0,1310.0,246.0,778.0,183.0,0.0
5128,2019-08-02 16:00:00,559.23,2873.0,1261.0,249.0,916.0,105.0,0.0
5129,2019-08-02 17:00:00,578.16,3197.0,1350.0,246.0,918.0,50.0,0.0
5130,2019-08-02 18:00:00,588.45,3489.0,1415.0,251.0,927.0,40.0,0.0
5131,2019-08-02 19:00:00,585.83,3479.0,1599.0,249.0,908.0,53.0,0.0
5132,2019-08-02 20:00:00,585.27,3500.0,1770.0,250.0,884.0,61.0,0.0
5133,2019-08-02 21:00:00,589.98,3505.0,1770.0,248.0,827.0,66.0,0.0
5134,2019-08-02 22:00:00,591.72,3508.0,1792.0,249.0,809.0,60.0,0.0
5135,2019-08-02 23:00:00,585.46,3503.0,1895.0,249.0,829.0,92.0,0.0
5136,2019-08-03 00:00:00,590.2,3516.0,1955.0,245.0,711.0,148.0,0.0
5137,2019-08-03 01:00:00,606.42,3521.0,1980.0,244.0,488.0,177.0,0.0
5138,2019-08-03 02:00:00,622.31,3529.0,2013.0,246.0,238.0,240.0,0.0
5139,2019-08-03 03:00:00,630.01,3500.0,1993.0,242.0,27.0,361.0,0.0
5140,2019-08-03 04:00:00,605.73,3392.0,2001.0,241.0,0.0,597.0,0.0
5141,2019-08-03 05:00:00,598.83,3330.0,1892.0,241.0,0.0,667.0,0.0
5142,2019-08-03 06:00:00,606.04,3296.0,1659.0,245.0,0.0,622.0,0.0
5143,2019-08-03 07:00:00,617.31,3291.0,1550.0,244.0,0.0,536.0,0.0
5144,2019-08-03 08:00:00,639.35,3247.0,1357.0,244.0,0.0,372.0,0.0
5145,2019-08-03 09:00:00,668.43,3247.0,1343.0,245.0,1.0,143.0,0.0
5146,2019-08-03 10:00:00,679.39,3237.0,1326.0,244.0,0.0,66.0,0.0
5147,2019-08-03 11:00:00,677.43,3161.0,1330.0,245.0,1.0,61.0,0.0
5148,2019-08-03 12:00:00,679.88,3193.0,1327.0,245.0,1.0,51.0,0.0
5149,2019-08-03 13:00:00,680.53,3255.0,1332.0,245.0,5.0,54.0,0.0
5150,2019-08-03 14:00:00,660.53,3258.0,1316.0,247.0,166.0,55.0,0.0
5151,2019-08-03 15:00:00,622.32,3097.0,1273.0,243.0,466.0,48.0,0.0
5152,2019-08-03 16:00:00,591.67,2899.0,1093.0,248.0,613.0,129.0,0.0
5153,2019-08-03 17:00:00,599.38,2970.0,1281.0,244.0,591.0,80.0,0.0
5154,2019-08-03 18:00:00,600.53,3225.0,1372.0,246.0,662.0,79.0,0.0
5155,2019-08-03 19:00:00,594.6,3407.0,1516.0,245.0,779.0,71.0,0.0
5156,2019-08-03 20:00:00,589.2,3455.0,1693.0,246.0,745.0,147.0,0.0
5157,2019-08-03 21:00:00,593.67,3475.0,1707.0,243.0,642.0,204.0,0.0
5158,2019-08-03 22:00:00,625.26,3489.0,1794.0,243.0,376.0,118.0,0.0
5159,2019-08-03 23:00:00,629.8,3473.0,1909.0,245.0,322.0,92.0,0.0
5160,2019-08-04 00:00:00,630.41,3468.0,2023.0,252.0,306.0,67.0,0.0
5161,2019-08-04 01:00:00,607.67,3453.0,1973.0,253.0,366.0,247.0,0.0
5162,2019-08-04 02:00:00,585.04,3443.0,2020.0,254.0,210.0,629.0,0.0
5163,2019-08-04 03:00:00,595.84,3428.0,2011.0,252.0,25.0,680.0,0.0
5164,2019-08-04 04:00:00,601.75,3382.0,2040.0,248.0,0.0,621.0,0.0
5165,2019-08-04 05:00:00,610.96,3463.0,2008.0,242.0,0.0,565.0,0.0
5166,2019-08-04 06:00:00,604.78,3445.0,1739.0,247.0,1.0,670.0,0.0
5167,2019-08-04 07:00:00,605.95,3413.0,1582.0,246.0,0.0,679.0,0.0
5168,2019-08-04 08:00:00,623.71,3393.0,1312.0,247.0,1.0,558.0,0.0
5169,2019-08-04 09:00:00,648.76,3393.0,1318.0,246.0,1.0,341.0,0.0
5170,2019-08-04 10:00:00,661.01,3477.0,1343.0,244.0,0.0,258.0,0.0
5171,2019-08-04 11:00:00,670.91,3506.0,1331.0,241.0,1.0,190.0,0.0
5172,2019-08-04 12:00:00,664.83,3374.0,1326.0,244.0,0.0,207.0,0.0
5173,2019-08-04 13:00:00,659.23,3296.0,1324.0,242.0,6.0,229.0,0.0
5174,2019-08-04 14:00:00,629.8,3189.0,1296.0,245.0,209.0,250.0,0.0
5175,2019-08-04 15:00:00,576.43,2925.0,1253.0,245.0,697.0,174.0,0.0
5176,2019-08-04 16:00:00,561.34,2893.0,1149.0,248.0,831.0,189.0,0.0
5177,2019-08-04 17:00:00,570.31,3053.0,1360.0,243.0,751.0,225.0,0.0
5178,2019-08-04 18:00:00,584.34,3411.0,1416.0,246.0,765.0,209.0,0.0
5179,2019-08-04 19:00:00,593.88,3714.0,1560.0,250.0,782.0,182.0,0.0
5180,2019-08-04 20:00:00,603.86,3793.0,1605.0,253.0,747.0,123.0,0.0
5181,2019-08-04 21:00:00,607.55,3790.0,1585.0,249.0,704.0,130.0,0.0
5182,2019-08-04 22:00:00,612.47,3793.0,1673.0,253.0,645.0,112.0,0.0
5183,2019-08-04 23:00:00,620.04,3851.0,1827.0,246.0,563.0,102.0,0.0
5184,2019-08-05 00:00:00,590.93,3859.0,1943.0,250.0,737.0,248.0,0.0
5185,2019-08-05 01:00:00,582.51,3852.0,1966.0,248.0,604.0,472.0,0.0
5186,2019-08-05 02:00:00,588.26,3751.0,1988.0,248.0,255.0,685.0,0.0
5187,2019-08-05 03:00:00,595.11,3433.0,1957.0,246.0,17.0,713.0,0.0
5188,2019-08-05 04:00:00,619.93,3409.0,1975.0,250.0,1.0,453.0,0.0
5189,2019-08-05 05:00:00,641.32,3528.0,1921.0,247.0,0.0,297.0,0.0
5190,2019-08-05 06:00:00,640.5,3565.0,1676.0,251.0,0.0,370.0,0.0
5191,2019-08-05 07:00:00,657.29,3706.0,1549.0,247.0,0.0,290.0,0.0
5192,2019-08-05 08:00:00,651.94,3824.0,1293.0,248.0,0.0,433.0,0.0
5193,2019-08-05 09:00:00,652.8,3764.0,1276.0,248.0,1.0,413.0,0.0
5194,2019-08-05 10:00:00,668.43,3609.0,1271.0,249.0,0.0,243.0,0.0
5195,2019-08-05 11:00:00,644.39,3386.0,1255.0,249.0,1.0,388.0,0.0
5196,2019-08-05 12:00:00,643.07,3453.0,1275.0,251.0,0.0,412.0,0.0
5197,2019-08-05 13:00:00,641.95,3686.0,1248.0,246.0,6.0,493.0,0.0
5198,2019-08-05 14:00:00,601.16,3484.0,1226.0,248.0,253.0,580.0,0.0
5199,2019-08-05 15:00:00,545.39,3324.0,1263.0,248.0,735.0,647.0,0.0
5200,2019-08-05 16:00:00,579.11,3724.0,1309.0,243.0,864.0,324.0,0.0
5201,2019-08-05 17:00:00,599.97,3937.0,1339.0,243.0,881.0,153.0,0.0
5202,2019-08-05 18:00:00,608.3,4026.0,1451.0,242.0,882.0,71.0,0.0
5203,2019-08-05 19:00:00,611.09,4015.0,1572.0,246.0,849.0,39.0,0.0
5204,2019-08-05 20:00:00,616.59,4027.0,1666.0,242.0,773.0,38.0,0.0
5205,2019-08-05 21:00:00,621.58,4051.0,1745.0,237.0,675.0,71.0,0.0
5206,2019-08-05 22:00:00,609.9,4046.0,1905.0,240.0,718.0,126.0,0.0
5207,2019-08-05 23:00:00,603.86,4047.0,1978.0,247.0,645.0,246.0,0.0
5208,2019-08-06 00:00:00,590.92,4042.0,2021.0,245.0,691.0,355.0,0.0
5209,2019-08-06 01:00:00,607.04,4019.0,1995.0,245.0,534.0,301.0,0.0
5210,2019-08-06 02:00:00,628.45,4047.0,2017.0,241.0,286.0,297.0,0.0
5211,2019-08-06 03:00:00,638.74,4041.0,1990.0,242.0,13.0,446.0,0.0
5212,2019-08-06 04:00:00,624.02,4039.0,1923.0,242.0,0.0,634.0,0.0
5213,2019-08-06 05:00:00,642.57,4019.0,1888.0,242.0,0.0,436.0,0.0
5214,2019-08-06 06:00:00,657.64,4044.0,1671.0,242.0,0.0,345.0,0.0
5215,2019-08-06 07:00:00,663.37,4058.0,1506.0,244.0,1.0,334.0,0.0
5216,2019-08-06 08:00:00,684.08,3950.0,1326.0,243.0,0.0,177.0,0.0
5217,2019-08-06 09:00:00,690.02,3807.0,1261.0,244.0,0.0,118.0,0.0
5218,2019-08-06 10:00:00,685.84,3682.0,1264.0,246.0,1.0,123.0,0.0
5219,2019-08-06 11:00:00,684.94,3549.0,1272.0,244.0,0.0,104.0,0.0
5220,2019-08-06 12:00:00,684.51,3637.0,1279.0,246.0,0.0,121.0,0.0
5221,2019-08-06 13:00:00,679.38,3738.0,1290.0,244.0,6.0,176.0,0.0
5222,2019-08-06 14:00:00,653.91,3843.0,1286.0,247.0,228.0,207.0,0.0
5223,2019-08-06 15:00:00,616.53,4002.0,1274.0,243.0,699.0,181.0,0.0
5224,2019-08-06 16:00:00,602.73,3977.0,1280.0,246.0,855.0,170.0,0.0
5225,2019-08-06 17:00:00,607.61,3979.0,1305.0,242.0,869.0,103.0,0.0
5226,2019-08-06 18:00:00,607.99,4019.0,1310.0,244.0,884.0,96.0,0.0
5227,2019-08-06 19:00:00,608.04,4031.0,1495.0,243.0,829.0,116.0,0.0
5228,2019-08-06 20:00:00,603.26,4023.0,1672.0,247.0,733.0,220.0,0.0
5229,2019-08-06 21:00:00,594.72,3968.0,1743.0,244.0,735.0,288.0,0.0
5230,2019-08-06 22:00:00,596.61,3965.0,1799.0,247.0,698.0,286.0,0.0
5231,2019-08-06 23:00:00,619.17,3961.0,1886.0,243.0,489.0,208.0,0.0
5232,2019-08-07 00:00:00,635.82,3940.0,1944.0,247.0,278.0,203.0,0.0
5233,2019-08-07 01:00:00,633.51,3896.0,1978.0,244.0,196.0,287.0,0.0
5234,2019-08-07 02:00:00,632.14,3927.0,1939.0,244.0,71.0,438.0,0.0
5235,2019-08-07 03:00:00,614.07,3956.0,1926.0,244.0,3.0,713.0,0.0
5236,2019-08-07 04:00:00,626.72,3953.0,1959.0,244.0,0.0,567.0,0.0
5237,2019-08-07 05:00:00,656.01,3977.0,1900.0,242.0,1.0,284.0,0.0
5238,2019-08-07 06:00:00,680.93,3988.0,1297.0,245.0,0.0,218.0,0.0
5239,2019-08-07 07:00:00,698.67,3987.0,1134.0,242.0,1.0,121.0,0.0
5240,2019-08-07 08:00:00,705.72,3929.0,1046.0,241.0,0.0,85.0,0.0
5241,2019-08-07 09:00:00,703.56,3935.0,1038.0,240.0,0.0,106.0,0.0
5242,2019-08-07 10:00:00,709.07,3896.0,942.0,240.0,1.0,87.0,0.0
5243,2019-08-07 11:00:00,708.45,3883.0,982.0,241.0,0.0,77.0,0.0
5244,2019-08-07 12:00:00,703.61,3916.0,994.0,241.0,0.0,115.0,0.0
5245,2019-08-07 13:00:00,707.28,4009.0,1111.0,245.0,2.0,60.0,0.0
5246,2019-08-07 14:00:00,694.9,4049.0,1224.0,243.0,49.0,89.0,0.0
5247,2019-08-07 15:00:00,685.23,4044.0,1223.0,245.0,100.0,119.0,0.0
5248,2019-08-07 16:00:00,685.18,4037.0,1218.0,245.0,131.0,90.0,0.0
5249,2019-08-07 17:00:00,669.28,4026.0,1273.0,245.0,214.0,132.0,0.0
5250,2019-08-07 18:00:00,646.46,3988.0,1470.0,243.0,353.0,155.0,0.0
5251,2019-08-07 19:00:00,635.88,4017.0,1532.0,246.0,440.0,169.0,0.0
5252,2019-08-07 20:00:00,605.59,3944.0,1563.0,245.0,669.0,248.0,0.0
5253,2019-08-07 21:00:00,598.76,3969.0,1797.0,247.0,676.0,283.0,0.0
5254,2019-08-07 22:00:00,587.11,4004.0,1859.0,241.0,650.0,458.0,0.0
5255,2019-08-07 23:00:00,582.83,4018.0,1842.0,241.0,607.0,561.0,0.0
