UTC time,nat_gas,coal,solar,hydro,biomass,oil,unknown,wind,geothermal
2021-08-03 04:00:00,335.0,200.0,2.0,381.0,59.0,0.0,44.0,16.0,9.0
2021-08-03 05:00:00,334.0,200.0,10.0,397.0,59.0,0.0,44.0,8.0,8.0
2021-08-03 06:00:00,335.0,200.0,20.0,476.0,59.0,0.0,46.0,3.0,8.0
2021-08-03 07:00:00,336.0,200.0,29.0,588.0,60.0,0.0,46.0,2.0,9.0
2021-08-03 08:00:00,335.0,199.0,37.0,619.0,61.0,0.0,46.0,11.0,9.0
2021-08-03 09:00:00,334.0,200.0,43.0,628.0,61.0,0.0,46.0,22.0,8.0
2021-08-03 10:00:00,335.0,199.0,44.0,668.0,62.0,0.0,46.0,48.0,8.0
2021-08-03 11:00:00,336.0,197.0,44.0,643.0,62.0,0.0,46.0,108.0,8.0
2021-08-03 12:00:00,336.0,195.0,41.0,629.0,62.0,0.0,46.0,163.0,8.0
2021-08-03 13:00:00,335.0,196.0,37.0,570.0,62.0,0.0,46.0,207.0,8.0
2021-08-03 14:00:00,335.0,196.0,30.0,636.0,62.0,0.0,47.0,184.0,8.0
2021-08-03 15:00:00,335.0,200.0,19.0,633.0,63.0,0.0,47.0,173.0,8.0
2021-08-03 16:00:00,335.0,200.0,8.0,652.0,63.0,0.0,46.0,124.0,8.0
2021-08-03 17:00:00,335.0,200.0,2.0,675.0,63.0,0.0,46.0,71.0,8.0
2021-08-03 18:00:00,335.0,199.0,0.0,703.0,63.0,0.0,46.0,33.0,8.0
2021-08-03 19:00:00,334.0,200.0,0.0,680.0,63.0,0.0,46.0,13.0,9.0
2021-08-03 20:00:00,334.0,199.0,0.0,590.0,63.0,0.0,44.0,4.0,9.0
2021-08-03 21:00:00,334.0,200.0,0.0,430.0,63.0,0.0,44.0,2.0,9.0
2021-08-03 22:00:00,335.0,199.0,0.0,404.0,63.0,0.0,44.0,1.0,9.0
2021-08-03 23:00:00,334.0,198.0,0.0,438.0,63.0,0.0,44.0,2.0,9.0
2021-08-04 00:00:00,334.0,180.0,0.0,444.0,63.0,0.0,44.0,4.0,9.0
2021-08-04 01:00:00,334.0,181.0,0.0,458.0,63.0,0.0,44.0,12.0,9.0
2021-08-04 02:00:00,335.0,180.0,0.0,458.0,63.0,0.0,44.0,15.0,9.0
2021-08-04 03:00:00,333.0,181.0,0.0,472.0,63.0,0.0,44.0,11.0,9.0
2021-08-04 04:00:00,285.0,180.0,2.0,491.0,63.0,0.0,44.0,13.0,9.0
2021-08-04 05:00:00,287.0,179.0,12.0,521.0,61.0,0.0,44.0,11.0,9.0
2021-08-04 06:00:00,335.0,180.0,21.0,516.0,60.0,0.0,46.0,7.0,9.0
2021-08-04 07:00:00,334.0,185.0,30.0,567.0,61.0,0.0,45.0,9.0,9.0
2021-08-04 08:00:00,336.0,198.0,35.0,658.0,61.0,0.0,46.0,14.0,9.0
2021-08-04 09:00:00,335.0,199.0,40.0,679.0,62.0,0.0,46.0,22.0,8.0
2021-08-04 10:00:00,336.0,197.0,43.0,729.0,62.0,0.0,46.0,44.0,8.0
2021-08-04 11:00:00,334.0,197.0,42.0,740.0,62.0,0.0,46.0,92.0,8.0
2021-08-04 12:00:00,333.0,199.0,38.0,724.0,62.0,0.0,46.0,118.0,8.0
2021-08-04 13:00:00,333.0,199.0,33.0,680.0,62.0,0.0,46.0,177.0,8.0
2021-08-04 14:00:00,333.0,198.0,26.0,637.0,62.0,0.0,47.0,204.0,8.0
2021-08-04 15:00:00,334.0,197.0,16.0,642.0,63.0,0.0,47.0,182.0,8.0
2021-08-04 16:00:00,333.0,199.0,7.0,701.0,63.0,0.0,46.0,133.0,8.0
2021-08-04 17:00:00,335.0,199.0,2.0,704.0,63.0,0.0,46.0,103.0,8.0
2021-08-04 18:00:00,335.0,200.0,0.0,702.0,63.0,0.0,46.0,121.0,8.0
2021-08-04 19:00:00,335.0,199.0,0.0,646.0,63.0,0.0,46.0,172.0,8.0
2021-08-04 20:00:00,336.0,201.0,0.0,613.0,63.0,0.0,44.0,246.0,8.0
2021-08-04 21:00:00,334.0,200.0,0.0,417.0,63.0,0.0,44.0,309.0,8.0
2021-08-04 22:00:00,287.0,199.0,0.0,393.0,63.0,0.0,44.0,331.0,8.0
2021-08-04 23:00:00,286.0,201.0,0.0,362.0,63.0,0.0,44.0,343.0,8.0
2021-08-05 00:00:00,286.0,199.0,0.0,315.0,63.0,0.0,44.0,436.0,8.0
2021-08-05 01:00:00,286.0,200.0,0.0,318.0,63.0,0.0,44.0,411.0,9.0
2021-08-05 02:00:00,287.0,200.0,0.0,320.0,63.0,0.0,44.0,358.0,9.0
2021-08-05 03:00:00,280.0,198.0,0.0,329.0,63.0,0.0,44.0,434.0,9.0
2021-08-05 04:00:00,294.0,173.0,1.0,326.0,63.0,0.0,44.0,331.0,9.0
2021-08-05 05:00:00,266.0,170.0,5.0,342.0,62.0,0.0,44.0,352.0,9.0
2021-08-05 06:00:00,266.0,169.0,11.0,449.0,62.0,0.0,46.0,252.0,9.0
2021-08-05 07:00:00,266.0,169.0,17.0,472.0,62.0,0.0,46.0,206.0,9.0
2021-08-05 08:00:00,325.0,177.0,23.0,605.0,62.0,0.0,46.0,155.0,9.0
2021-08-05 09:00:00,328.0,193.0,27.0,563.0,62.0,0.0,47.0,285.0,9.0
2021-08-05 10:00:00,296.0,199.0,29.0,550.0,62.0,0.0,47.0,367.0,9.0
2021-08-05 11:00:00,297.0,200.0,30.0,530.0,62.0,0.0,47.0,387.0,9.0
2021-08-05 12:00:00,297.0,197.0,27.0,491.0,62.0,0.0,47.0,337.0,9.0
2021-08-05 13:00:00,296.0,196.0,23.0,475.0,62.0,0.0,47.0,274.0,9.0
2021-08-05 14:00:00,286.0,198.0,19.0,444.0,62.0,0.0,47.0,193.0,9.0
2021-08-05 15:00:00,286.0,197.0,13.0,454.0,63.0,0.0,47.0,142.0,9.0
2021-08-05 16:00:00,286.0,198.0,6.0,519.0,62.0,0.0,46.0,94.0,9.0
2021-08-05 17:00:00,285.0,198.0,2.0,552.0,63.0,0.0,46.0,49.0,9.0
2021-08-05 18:00:00,286.0,187.0,0.0,557.0,63.0,0.0,45.0,12.0,9.0
2021-08-05 19:00:00,286.0,197.0,0.0,563.0,63.0,0.0,45.0,6.0,9.0
2021-08-05 20:00:00,286.0,200.0,0.0,446.0,63.0,0.0,43.0,13.0,10.0
2021-08-05 21:00:00,286.0,200.0,0.0,458.0,63.0,0.0,43.0,15.0,10.0
2021-08-05 22:00:00,286.0,198.0,0.0,417.0,64.0,0.0,44.0,9.0,10.0
2021-08-05 23:00:00,286.0,200.0,0.0,391.0,64.0,0.0,44.0,13.0,10.0
2021-08-06 00:00:00,287.0,201.0,0.0,386.0,64.0,0.0,44.0,16.0,10.0
2021-08-06 01:00:00,287.0,201.0,0.0,381.0,64.0,0.0,44.0,17.0,10.0
2021-08-06 02:00:00,287.0,201.0,0.0,377.0,64.0,0.0,44.0,31.0,10.0
2021-08-06 03:00:00,287.0,200.0,0.0,371.0,63.0,0.0,44.0,45.0,10.0
2021-08-06 04:00:00,286.0,201.0,2.0,359.0,63.0,0.0,44.0,17.0,10.0
2021-08-06 05:00:00,286.0,199.0,11.0,355.0,62.0,0.0,44.0,16.0,10.0
2021-08-06 06:00:00,286.0,200.0,21.0,520.0,61.0,0.0,46.0,11.0,9.0
2021-08-06 07:00:00,266.0,200.0,32.0,508.0,61.0,0.0,44.0,8.0,9.0
2021-08-06 08:00:00,266.0,198.0,39.0,536.0,61.0,0.0,44.0,24.0,9.0
2021-08-06 09:00:00,266.0,197.0,45.0,593.0,62.0,0.0,45.0,50.0,8.0
2021-08-06 10:00:00,267.0,197.0,46.0,602.0,63.0,0.0,46.0,80.0,8.0
2021-08-06 11:00:00,266.0,197.0,45.0,606.0,63.0,0.0,47.0,109.0,8.0
2021-08-06 12:00:00,265.0,195.0,42.0,528.0,63.0,0.0,47.0,174.0,8.0
2021-08-06 13:00:00,266.0,191.0,37.0,498.0,63.0,0.0,47.0,197.0,8.0
2021-08-06 14:00:00,265.0,198.0,30.0,470.0,63.0,0.0,47.0,204.0,8.0
2021-08-06 15:00:00,265.0,200.0,19.0,521.0,63.0,0.0,47.0,160.0,8.0
2021-08-06 16:00:00,266.0,200.0,8.0,561.0,63.0,0.0,46.0,112.0,8.0
2021-08-06 17:00:00,304.0,199.0,2.0,556.0,63.0,0.0,46.0,91.0,8.0
2021-08-06 18:00:00,326.0,199.0,0.0,562.0,63.0,0.0,45.0,61.0,9.0
2021-08-06 19:00:00,326.0,200.0,0.0,565.0,64.0,0.0,45.0,29.0,9.0
2021-08-06 20:00:00,324.0,199.0,0.0,519.0,64.0,0.0,43.0,11.0,9.0
2021-08-06 21:00:00,298.0,196.0,0.0,451.0,64.0,0.0,43.0,3.0,9.0
2021-08-06 22:00:00,296.0,183.0,0.0,380.0,65.0,0.0,44.0,3.0,9.0
2021-08-06 23:00:00,305.0,186.0,0.0,378.0,65.0,0.0,44.0,5.0,9.0
2021-08-07 00:00:00,306.0,187.0,0.0,366.0,65.0,0.0,44.0,7.0,9.0
2021-08-07 01:00:00,305.0,184.0,0.0,369.0,65.0,0.0,44.0,7.0,9.0
2021-08-07 02:00:00,305.0,178.0,0.0,386.0,64.0,0.0,44.0,2.0,10.0
2021-08-07 03:00:00,306.0,178.0,0.0,389.0,64.0,0.0,44.0,3.0,10.0
2021-08-07 04:00:00,306.0,177.0,2.0,386.0,64.0,0.0,44.0,10.0,9.0
2021-08-07 05:00:00,305.0,178.0,11.0,365.0,63.0,0.0,44.0,6.0,9.0
2021-08-07 06:00:00,305.0,179.0,22.0,362.0,62.0,0.0,46.0,5.0,9.0
2021-08-07 07:00:00,304.0,192.0,34.0,464.0,63.0,0.0,46.0,3.0,8.0
2021-08-07 08:00:00,287.0,200.0,41.0,476.0,63.0,0.0,46.0,7.0,8.0
2021-08-07 09:00:00,315.0,199.0,46.0,441.0,63.0,0.0,47.0,48.0,8.0
2021-08-07 10:00:00,296.0,200.0,48.0,452.0,64.0,0.0,47.0,98.0,8.0
2021-08-07 11:00:00,295.0,198.0,47.0,448.0,65.0,0.0,47.0,122.0,8.0
2021-08-07 12:00:00,294.0,199.0,46.0,465.0,65.0,0.0,47.0,127.0,7.0
2021-08-07 13:00:00,274.0,199.0,40.0,444.0,65.0,0.0,47.0,112.0,7.0
2021-08-07 14:00:00,277.0,199.0,32.0,438.0,65.0,0.0,47.0,102.0,7.0
2021-08-07 15:00:00,314.0,200.0,20.0,484.0,65.0,0.0,47.0,89.0,7.0
2021-08-07 16:00:00,331.0,199.0,8.0,561.0,64.0,0.0,46.0,56.0,7.0
2021-08-07 17:00:00,332.0,200.0,2.0,579.0,64.0,0.0,46.0,42.0,8.0
2021-08-07 18:00:00,334.0,199.0,0.0,617.0,64.0,0.0,45.0,54.0,8.0
2021-08-07 19:00:00,335.0,200.0,0.0,653.0,64.0,0.0,45.0,75.0,8.0
2021-08-07 20:00:00,333.0,200.0,0.0,558.0,64.0,0.0,43.0,81.0,8.0
2021-08-07 21:00:00,285.0,200.0,0.0,463.0,64.0,0.0,43.0,100.0,9.0
2021-08-07 22:00:00,285.0,200.0,0.0,417.0,62.0,0.0,45.0,127.0,9.0
2021-08-07 23:00:00,285.0,200.0,0.0,408.0,62.0,0.0,45.0,155.0,9.0
2021-08-08 00:00:00,286.0,200.0,0.0,406.0,62.0,0.0,45.0,182.0,9.0
2021-08-08 01:00:00,286.0,199.0,0.0,414.0,62.0,0.0,45.0,221.0,9.0
2021-08-08 02:00:00,285.0,200.0,0.0,397.0,62.0,0.0,45.0,266.0,9.0
2021-08-08 03:00:00,286.0,200.0,0.0,405.0,62.0,0.0,45.0,278.0,9.0
2021-08-08 04:00:00,285.0,200.0,2.0,403.0,62.0,0.0,45.0,295.0,9.0
2021-08-08 05:00:00,266.0,200.0,11.0,467.0,62.0,0.0,45.0,217.0,9.0
2021-08-08 06:00:00,271.0,199.0,22.0,483.0,61.0,0.0,46.0,178.0,8.0
2021-08-08 07:00:00,335.0,200.0,32.0,516.0,61.0,0.0,46.0,162.0,8.0
2021-08-08 08:00:00,335.0,200.0,40.0,518.0,64.0,0.0,46.0,179.0,8.0
2021-08-08 09:00:00,334.0,199.0,46.0,493.0,63.0,0.0,46.0,256.0,8.0
2021-08-08 10:00:00,333.0,199.0,47.0,467.0,63.0,0.0,46.0,345.0,8.0
2021-08-08 11:00:00,329.0,198.0,47.0,431.0,63.0,0.0,46.0,319.0,8.0
2021-08-08 12:00:00,329.0,199.0,45.0,417.0,63.0,0.0,46.0,374.0,7.0
2021-08-08 13:00:00,328.0,196.0,38.0,394.0,63.0,0.0,46.0,364.0,7.0
2021-08-08 14:00:00,327.0,198.0,31.0,423.0,63.0,0.0,46.0,307.0,7.0
2021-08-08 15:00:00,328.0,199.0,20.0,463.0,63.0,0.0,46.0,268.0,7.0
2021-08-08 16:00:00,330.0,199.0,8.0,486.0,63.0,0.0,45.0,223.0,7.0
2021-08-08 17:00:00,332.0,198.0,2.0,561.0,64.0,0.0,45.0,186.0,8.0
2021-08-08 18:00:00,334.0,199.0,0.0,645.0,64.0,0.0,45.0,180.0,8.0
2021-08-08 19:00:00,334.0,200.0,0.0,663.0,64.0,0.0,45.0,221.0,8.0
2021-08-08 20:00:00,331.0,201.0,0.0,539.0,64.0,0.0,44.0,243.0,8.0
2021-08-08 21:00:00,285.0,194.0,0.0,460.0,64.0,0.0,44.0,214.0,8.0
2021-08-08 22:00:00,285.0,179.0,0.0,357.0,59.0,0.0,44.0,165.0,8.0
2021-08-08 23:00:00,285.0,182.0,0.0,334.0,57.0,0.0,44.0,114.0,8.0
2021-08-09 00:00:00,285.0,182.0,0.0,314.0,54.0,0.0,44.0,91.0,9.0
2021-08-09 01:00:00,285.0,181.0,0.0,306.0,52.0,0.0,44.0,58.0,9.0
2021-08-09 02:00:00,285.0,178.0,0.0,307.0,52.0,0.0,44.0,42.0,9.0
2021-08-09 03:00:00,289.0,179.0,0.0,314.0,52.0,0.0,44.0,51.0,9.0
2021-08-09 04:00:00,334.0,179.0,2.0,318.0,52.0,0.0,44.0,70.0,9.0
2021-08-09 05:00:00,334.0,180.0,10.0,426.0,52.0,0.0,44.0,79.0,9.0
2021-08-09 06:00:00,334.0,180.0,20.0,527.0,52.0,0.0,45.0,69.0,9.0
2021-08-09 07:00:00,335.0,181.0,30.0,633.0,52.0,0.0,45.0,61.0,9.0
2021-08-09 08:00:00,347.0,182.0,38.0,625.0,51.0,0.0,45.0,43.0,9.0
2021-08-09 09:00:00,362.0,181.0,45.0,601.0,51.0,0.0,45.0,57.0,8.0
2021-08-09 10:00:00,371.0,179.0,47.0,582.0,51.0,0.0,45.0,69.0,8.0
2021-08-09 11:00:00,371.0,177.0,47.0,601.0,51.0,0.0,45.0,92.0,8.0
2021-08-09 12:00:00,371.0,178.0,45.0,597.0,51.0,0.0,45.0,114.0,8.0
2021-08-09 13:00:00,370.0,176.0,40.0,615.0,51.0,0.0,45.0,111.0,8.0
2021-08-09 14:00:00,372.0,173.0,33.0,660.0,51.0,0.0,45.0,80.0,8.0
2021-08-09 15:00:00,371.0,175.0,21.0,685.0,51.0,0.0,45.0,49.0,8.0
2021-08-09 16:00:00,371.0,192.0,8.0,684.0,51.0,0.0,44.0,38.0,8.0
2021-08-09 17:00:00,372.0,198.0,2.0,775.0,51.0,0.0,44.0,23.0,8.0
2021-08-09 18:00:00,372.0,198.0,0.0,794.0,51.0,0.0,44.0,19.0,8.0
2021-08-09 19:00:00,372.0,199.0,0.0,798.0,52.0,0.0,44.0,17.0,9.0
2021-08-09 20:00:00,371.0,200.0,0.0,676.0,52.0,0.0,43.0,16.0,9.0
2021-08-09 21:00:00,372.0,199.0,0.0,580.0,52.0,0.0,43.0,16.0,9.0
2021-08-09 22:00:00,338.0,199.0,0.0,353.0,54.0,0.0,43.0,2.0,9.0
2021-08-09 23:00:00,335.0,199.0,0.0,334.0,54.0,0.0,43.0,1.0,9.0
2021-08-10 00:00:00,331.0,199.0,0.0,338.0,54.0,0.0,43.0,2.0,9.0
2021-08-10 01:00:00,316.0,200.0,0.0,356.0,54.0,0.0,43.0,6.0,9.0
2021-08-10 02:00:00,316.0,201.0,0.0,348.0,54.0,0.0,43.0,15.0,9.0
2021-08-10 03:00:00,316.0,201.0,0.0,363.0,54.0,0.0,43.0,41.0,9.0
2021-08-10 04:00:00,321.0,201.0,2.0,476.0,54.0,0.0,43.0,43.0,9.0
2021-08-10 05:00:00,335.0,199.0,11.0,472.0,54.0,0.0,43.0,33.0,9.0
2021-08-10 06:00:00,335.0,197.0,22.0,562.0,54.0,0.0,45.0,19.0,9.0
2021-08-10 07:00:00,335.0,196.0,32.0,581.0,54.0,0.0,45.0,9.0,8.0
2021-08-10 08:00:00,333.0,196.0,40.0,584.0,54.0,0.0,45.0,10.0,8.0
2021-08-10 09:00:00,336.0,195.0,46.0,592.0,54.0,0.0,45.0,21.0,8.0
2021-08-10 10:00:00,335.0,196.0,47.0,603.0,54.0,0.0,45.0,28.0,8.0
2021-08-10 11:00:00,335.0,195.0,47.0,610.0,54.0,0.0,45.0,56.0,8.0
2021-08-10 12:00:00,333.0,195.0,43.0,642.0,54.0,0.0,45.0,45.0,7.0
2021-08-10 13:00:00,332.0,195.0,38.0,679.0,54.0,0.0,45.0,63.0,7.0
2021-08-10 14:00:00,330.0,195.0,30.0,717.0,54.0,0.0,45.0,43.0,7.0
2021-08-10 15:00:00,331.0,195.0,19.0,679.0,54.0,0.0,46.0,42.0,7.0
2021-08-10 16:00:00,332.0,195.0,7.0,726.0,54.0,0.0,45.0,22.0,7.0
2021-08-10 17:00:00,334.0,195.0,1.0,742.0,54.0,0.0,45.0,15.0,8.0
2021-08-10 18:00:00,335.0,193.0,0.0,695.0,55.0,0.0,45.0,11.0,8.0
2021-08-10 19:00:00,335.0,195.0,0.0,678.0,55.0,0.0,45.0,8.0,8.0
2021-08-10 20:00:00,335.0,195.0,0.0,554.0,55.0,0.0,43.0,7.0,8.0
2021-08-10 21:00:00,335.0,195.0,0.0,552.0,55.0,0.0,43.0,3.0,8.0
2021-08-10 22:00:00,335.0,194.0,0.0,338.0,55.0,0.0,43.0,2.0,9.0
2021-08-10 23:00:00,334.0,195.0,0.0,275.0,55.0,0.0,43.0,5.0,9.0
2021-08-11 00:00:00,334.0,195.0,0.0,277.0,55.0,0.0,43.0,16.0,9.0
2021-08-11 01:00:00,334.0,195.0,0.0,268.0,55.0,0.0,43.0,34.0,9.0
2021-08-11 02:00:00,335.0,195.0,0.0,277.0,55.0,0.0,43.0,57.0,9.0
2021-08-11 03:00:00,334.0,196.0,0.0,303.0,55.0,0.0,42.0,96.0,9.0
2021-08-11 04:00:00,274.0,195.0,2.0,316.0,55.0,0.0,42.0,168.0,9.0
2021-08-11 05:00:00,295.0,195.0,10.0,401.0,55.0,0.0,42.0,175.0,9.0
2021-08-11 06:00:00,296.0,198.0,20.0,545.0,55.0,0.0,44.0,173.0,8.0
2021-08-11 07:00:00,296.0,198.0,31.0,600.0,55.0,0.0,44.0,123.0,8.0
2021-08-11 08:00:00,298.0,194.0,39.0,624.0,55.0,0.0,44.0,86.0,8.0
2021-08-11 09:00:00,335.0,181.0,45.0,632.0,54.0,0.0,44.0,60.0,7.0
2021-08-11 10:00:00,334.0,181.0,46.0,675.0,54.0,0.0,44.0,82.0,7.0
2021-08-11 11:00:00,332.0,178.0,45.0,694.0,54.0,0.0,44.0,123.0,7.0
2021-08-11 12:00:00,354.0,179.0,43.0,687.0,54.0,0.0,45.0,149.0,7.0
2021-08-11 13:00:00,360.0,180.0,38.0,693.0,54.0,0.0,45.0,242.0,7.0
2021-08-11 14:00:00,363.0,179.0,30.0,598.0,54.0,0.0,45.0,273.0,7.0
2021-08-11 15:00:00,364.0,179.0,18.0,671.0,54.0,0.0,46.0,250.0,7.0
2021-08-11 16:00:00,367.0,177.0,7.0,715.0,54.0,0.0,45.0,277.0,7.0
2021-08-11 17:00:00,370.0,179.0,1.0,715.0,54.0,0.0,45.0,246.0,7.0
2021-08-11 18:00:00,372.0,179.0,0.0,668.0,54.0,0.0,45.0,326.0,8.0
2021-08-11 19:00:00,371.0,188.0,0.0,657.0,55.0,0.0,45.0,354.0,8.0
2021-08-11 20:00:00,367.0,189.0,0.0,590.0,55.0,0.0,43.0,409.0,8.0
2021-08-11 21:00:00,334.0,188.0,0.0,401.0,55.0,0.0,43.0,423.0,8.0
2021-08-11 22:00:00,334.0,189.0,0.0,342.0,56.0,0.0,43.0,392.0,8.0
2021-08-11 23:00:00,334.0,189.0,0.0,250.0,56.0,0.0,43.0,386.0,9.0
2021-08-12 00:00:00,335.0,189.0,0.0,233.0,56.0,0.0,43.0,372.0,9.0
2021-08-12 01:00:00,335.0,189.0,0.0,243.0,56.0,0.0,43.0,351.0,9.0
2021-08-12 02:00:00,334.0,188.0,0.0,238.0,56.0,0.0,43.0,357.0,9.0
2021-08-12 03:00:00,336.0,189.0,0.0,332.0,56.0,0.0,43.0,361.0,9.0
2021-08-12 04:00:00,334.0,189.0,2.0,356.0,56.0,0.0,43.0,351.0,9.0
2021-08-12 05:00:00,336.0,189.0,11.0,401.0,56.0,0.0,43.0,296.0,9.0
2021-08-12 06:00:00,335.0,188.0,22.0,513.0,56.0,0.0,45.0,226.0,9.0
2021-08-12 07:00:00,336.0,189.0,32.0,627.0,56.0,0.0,45.0,161.0,8.0
2021-08-12 08:00:00,362.0,189.0,41.0,630.0,56.0,0.0,45.0,93.0,8.0
2021-08-12 09:00:00,368.0,198.0,46.0,610.0,56.0,0.0,45.0,83.0,8.0
2021-08-12 10:00:00,370.0,196.0,48.0,608.0,55.0,0.0,45.0,88.0,8.0
2021-08-12 11:00:00,368.0,195.0,48.0,621.0,55.0,0.0,45.0,88.0,7.0
2021-08-12 12:00:00,367.0,196.0,45.0,616.0,55.0,0.0,45.0,100.0,7.0
2021-08-12 13:00:00,366.0,198.0,38.0,588.0,55.0,0.0,45.0,146.0,7.0
2021-08-12 14:00:00,365.0,182.0,31.0,587.0,55.0,0.0,46.0,198.0,7.0
2021-08-12 15:00:00,366.0,191.0,19.0,631.0,55.0,0.0,46.0,195.0,7.0
2021-08-12 16:00:00,366.0,197.0,7.0,726.0,55.0,0.0,45.0,184.0,7.0
2021-08-12 17:00:00,369.0,198.0,1.0,743.0,55.0,0.0,45.0,191.0,8.0
2021-08-12 18:00:00,370.0,199.0,0.0,739.0,56.0,0.0,45.0,237.0,8.0
2021-08-12 19:00:00,371.0,83.0,0.0,823.0,56.0,0.0,45.0,248.0,8.0
2021-08-12 20:00:00,367.0,0.0,0.0,869.0,56.0,0.0,43.0,201.0,8.0
2021-08-12 21:00:00,336.0,0.0,0.0,791.0,56.0,0.0,43.0,163.0,8.0
2021-08-12 22:00:00,334.0,0.0,0.0,542.0,57.0,0.0,43.0,158.0,9.0
2021-08-12 23:00:00,332.0,0.0,0.0,484.0,57.0,0.0,43.0,179.0,9.0
2021-08-13 00:00:00,305.0,0.0,0.0,343.0,57.0,0.0,43.0,178.0,9.0
2021-08-13 01:00:00,305.0,0.0,0.0,340.0,57.0,0.0,43.0,164.0,9.0
2021-08-13 02:00:00,305.0,0.0,0.0,330.0,57.0,0.0,43.0,157.0,9.0
2021-08-13 03:00:00,306.0,0.0,0.0,347.0,57.0,0.0,43.0,155.0,9.0
2021-08-13 04:00:00,335.0,0.0,2.0,480.0,57.0,0.0,43.0,134.0,9.0
2021-08-13 05:00:00,334.0,0.0,11.0,535.0,56.0,0.0,43.0,95.0,9.0
2021-08-13 06:00:00,335.0,0.0,21.0,714.0,56.0,0.0,45.0,82.0,8.0
2021-08-13 07:00:00,335.0,12.0,32.0,722.0,56.0,0.0,45.0,63.0,8.0
2021-08-13 08:00:00,336.0,79.0,40.0,704.0,56.0,0.0,45.0,47.0,8.0
2021-08-13 09:00:00,336.0,110.0,46.0,672.0,56.0,0.0,45.0,52.0,7.0
2021-08-13 10:00:00,334.0,147.0,48.0,614.0,56.0,0.0,46.0,71.0,7.0
2021-08-13 11:00:00,331.0,177.0,47.0,587.0,56.0,0.0,46.0,106.0,7.0
2021-08-13 12:00:00,330.0,194.0,44.0,600.0,56.0,0.0,46.0,134.0,7.0
2021-08-13 13:00:00,329.0,200.0,38.0,600.0,56.0,0.0,46.0,159.0,7.0
2021-08-13 14:00:00,329.0,199.0,31.0,592.0,56.0,0.0,46.0,234.0,7.0
2021-08-13 15:00:00,330.0,200.0,18.0,615.0,56.0,0.0,46.0,234.0,7.0
2021-08-13 16:00:00,330.0,196.0,7.0,695.0,56.0,0.0,45.0,180.0,7.0
2021-08-13 17:00:00,332.0,195.0,1.0,735.0,56.0,0.0,45.0,192.0,7.0
2021-08-13 18:00:00,334.0,195.0,0.0,731.0,57.0,0.0,44.0,238.0,8.0
2021-08-13 19:00:00,336.0,197.0,0.0,707.0,57.0,0.0,44.0,201.0,8.0
2021-08-13 20:00:00,335.0,195.0,0.0,565.0,57.0,0.0,42.0,234.0,8.0
2021-08-13 21:00:00,331.0,195.0,0.0,406.0,57.0,0.0,42.0,206.0,9.0
2021-08-13 22:00:00,266.0,197.0,0.0,298.0,57.0,0.0,43.0,168.0,9.0
2021-08-13 23:00:00,266.0,198.0,0.0,282.0,57.0,0.0,43.0,152.0,9.0
2021-08-14 00:00:00,266.0,200.0,0.0,271.0,57.0,0.0,43.0,140.0,9.0
2021-08-14 01:00:00,266.0,199.0,0.0,253.0,57.0,0.0,43.0,135.0,9.0
2021-08-14 02:00:00,266.0,195.0,0.0,254.0,57.0,0.0,43.0,131.0,9.0
2021-08-14 03:00:00,266.0,198.0,0.0,275.0,57.0,0.0,43.0,132.0,9.0
2021-08-14 04:00:00,266.0,199.0,2.0,286.0,57.0,0.0,43.0,121.0,9.0
2021-08-14 05:00:00,266.0,199.0,10.0,307.0,56.0,0.0,43.0,119.0,9.0
2021-08-14 06:00:00,266.0,198.0,21.0,421.0,56.0,0.0,45.0,73.0,9.0
2021-08-14 07:00:00,266.0,199.0,33.0,447.0,56.0,0.0,45.0,35.0,8.0
2021-08-14 08:00:00,267.0,194.0,40.0,462.0,56.0,0.0,45.0,19.0,8.0
2021-08-14 09:00:00,266.0,190.0,46.0,452.0,56.0,0.0,45.0,32.0,7.0
2021-08-14 10:00:00,265.0,190.0,48.0,474.0,56.0,0.0,45.0,64.0,7.0
2021-08-14 11:00:00,300.0,190.0,47.0,466.0,56.0,0.0,45.0,98.0,7.0
2021-08-14 12:00:00,322.0,190.0,44.0,448.0,56.0,0.0,45.0,140.0,7.0
2021-08-14 13:00:00,322.0,188.0,37.0,470.0,56.0,0.0,45.0,165.0,7.0
2021-08-14 14:00:00,321.0,191.0,29.0,444.0,56.0,0.0,45.0,271.0,7.0
2021-08-14 15:00:00,319.0,190.0,17.0,477.0,56.0,0.0,45.0,269.0,7.0
2021-08-14 16:00:00,303.0,193.0,6.0,512.0,56.0,0.0,44.0,223.0,7.0
2021-08-14 17:00:00,303.0,194.0,1.0,558.0,56.0,0.0,44.0,139.0,7.0
2021-08-14 18:00:00,303.0,196.0,0.0,583.0,57.0,0.0,44.0,105.0,8.0
2021-08-14 19:00:00,305.0,196.0,0.0,542.0,57.0,0.0,44.0,84.0,8.0
2021-08-14 20:00:00,285.0,193.0,0.0,481.0,57.0,0.0,42.0,68.0,8.0
2021-08-14 21:00:00,285.0,193.0,0.0,446.0,57.0,0.0,42.0,70.0,9.0
2021-08-14 22:00:00,286.0,198.0,0.0,278.0,55.0,0.0,44.0,69.0,9.0
2021-08-14 23:00:00,285.0,201.0,0.0,259.0,55.0,0.0,44.0,58.0,9.0
