,UTC time,carbon_intensity,coal,solar,wind,nuclear,other,nat_gas,hydro
14033,2020-08-07 17:00:00,297.81,10705.0,2528.0,15510.0,4991.0,97.0,26582.0,119.0
14034,2020-08-07 18:00:00,313.5,11692.0,2662.0,14319.0,4989.0,103.0,30056.0,185.0
14035,2020-08-07 19:00:00,323.01,11946.0,2742.0,13243.0,4986.0,99.0,33555.0,148.0
14036,2020-08-07 20:00:00,330.23,12184.0,2683.0,12481.0,4983.0,102.0,36234.0,149.0
14037,2020-08-07 21:00:00,327.6,11945.0,2865.0,12647.0,4981.0,119.0,37008.0,152.0
14038,2020-08-07 22:00:00,327.32,12011.0,2750.0,12908.0,4980.0,123.0,36723.0,120.0
14039,2020-08-07 23:00:00,324.01,12196.0,2533.0,13930.0,4980.0,125.0,35563.0,112.0
14040,2020-08-08 00:00:00,320.84,12069.0,2073.0,14654.0,4981.0,127.0,33935.0,112.0
14041,2020-08-08 01:00:00,327.01,12217.0,713.0,14762.0,4965.0,115.0,32389.0,82.0
14042,2020-08-08 02:00:00,338.59,12826.0,34.0,13824.0,4954.0,107.0,30761.0,79.0
14043,2020-08-08 03:00:00,335.41,12720.0,0.0,14142.0,4952.0,105.0,28338.0,6.0
14044,2020-08-08 04:00:00,322.48,12160.0,0.0,15262.0,4914.0,103.0,24431.0,2.0
14045,2020-08-08 05:00:00,301.96,10387.0,0.0,15886.0,4906.0,102.0,21948.0,2.0
14046,2020-08-08 06:00:00,288.98,9085.0,0.0,15631.0,4906.0,101.0,20087.0,2.0
14047,2020-08-08 07:00:00,300.45,9117.0,0.0,13556.0,4907.0,104.0,19118.0,2.0
14048,2020-08-08 08:00:00,313.49,9314.0,0.0,11769.0,4908.0,103.0,18454.0,2.0
14049,2020-08-08 09:00:00,294.03,7962.0,0.0,12316.0,4909.0,99.0,17470.0,2.0
14050,2020-08-08 10:00:00,267.86,6636.0,0.0,13681.0,4907.0,101.0,16476.0,2.0
14051,2020-08-08 11:00:00,258.81,6313.0,0.0,14290.0,4882.0,100.0,15890.0,2.0
14052,2020-08-08 12:00:00,257.33,6223.0,0.0,14380.0,4882.0,101.0,15949.0,2.0
14053,2020-08-08 13:00:00,257.74,6230.0,229.0,14199.0,4882.0,100.0,16180.0,1.0
14054,2020-08-08 14:00:00,261.36,6658.0,1875.0,13556.0,4883.0,103.0,18019.0,2.0
14055,2020-08-08 15:00:00,261.42,7229.0,2476.0,14834.0,4890.0,102.0,19963.0,2.0
14056,2020-08-08 16:00:00,278.35,8018.0,2513.0,14346.0,4901.0,102.0,23862.0,79.0
14057,2020-08-08 17:00:00,301.34,9494.0,2517.0,13206.0,4925.0,101.0,27321.0,119.0
14058,2020-08-08 18:00:00,323.88,11666.0,2814.0,11992.0,4937.0,101.0,29282.0,213.0
14059,2020-08-08 19:00:00,334.36,12684.0,2857.0,11522.0,4963.0,101.0,31217.0,204.0
14060,2020-08-08 20:00:00,335.6,12794.0,2953.0,11463.0,4989.0,100.0,32597.0,187.0
14061,2020-08-08 21:00:00,336.28,12836.0,3020.0,11440.0,4986.0,104.0,33759.0,186.0
14062,2020-08-08 22:00:00,338.31,12894.0,3152.0,11120.0,4986.0,106.0,34851.0,153.0
14063,2020-08-08 23:00:00,334.92,12785.0,3116.0,11695.0,4985.0,105.0,34809.0,152.0
14064,2020-08-09 00:00:00,329.65,12597.0,2845.0,12641.0,4985.0,102.0,33142.0,107.0
14065,2020-08-09 01:00:00,329.91,12772.0,1451.0,13933.0,4987.0,101.0,30670.0,82.0
14066,2020-08-09 02:00:00,333.98,12896.0,77.0,14557.0,4987.0,97.0,28805.0,5.0
14067,2020-08-09 03:00:00,322.06,11733.0,0.0,15112.0,4988.0,97.0,27350.0,2.0
14068,2020-08-09 04:00:00,306.86,10781.0,0.0,15964.0,4989.0,99.0,24049.0,2.0
14069,2020-08-09 05:00:00,284.09,9085.0,0.0,16813.0,4989.0,97.0,21444.0,2.0
14070,2020-08-09 06:00:00,269.6,7983.0,0.0,16836.0,4990.0,107.0,19297.0,2.0
14071,2020-08-09 07:00:00,268.57,7544.0,0.0,15776.0,4991.0,108.0,18116.0,2.0
14072,2020-08-09 08:00:00,257.12,6608.0,0.0,15604.0,4993.0,100.0,17200.0,2.0
14073,2020-08-09 09:00:00,249.71,6027.0,0.0,15360.0,4994.0,97.0,16426.0,2.0
14074,2020-08-09 10:00:00,254.7,5978.0,0.0,14381.0,4995.0,98.0,16334.0,2.0
14075,2020-08-09 11:00:00,261.26,6089.0,0.0,13607.0,4997.0,97.0,16496.0,2.0
14076,2020-08-09 12:00:00,264.9,6090.0,0.0,13103.0,4998.0,98.0,16649.0,1.0
14077,2020-08-09 13:00:00,267.84,6083.0,258.0,12520.0,4999.0,97.0,17012.0,1.0
14078,2020-08-09 14:00:00,267.25,6518.0,1934.0,12225.0,5000.0,100.0,18281.0,2.0
14079,2020-08-09 15:00:00,245.73,6261.0,2818.0,15151.0,5000.0,102.0,19308.0,36.0
14080,2020-08-09 16:00:00,265.9,7824.0,2903.0,15293.0,4999.0,102.0,22031.0,88.0
14081,2020-08-09 17:00:00,285.61,9012.0,3013.0,14493.0,4998.0,100.0,25568.0,120.0
14082,2020-08-09 18:00:00,298.73,10280.0,3100.0,14358.0,4995.0,100.0,27965.0,185.0
14083,2020-08-09 19:00:00,311.84,11986.0,3160.0,14458.0,4995.0,99.0,29048.0,113.0
14084,2020-08-09 20:00:00,317.14,12639.0,3143.0,14498.0,4993.0,100.0,30313.0,149.0
14085,2020-08-09 21:00:00,318.83,12788.0,3145.0,14504.0,4992.0,101.0,31251.0,150.0
14086,2020-08-09 22:00:00,317.1,12801.0,3072.0,15014.0,4991.0,99.0,31561.0,149.0
14087,2020-08-09 23:00:00,313.8,12742.0,2939.0,15708.0,4990.0,98.0,31006.0,115.0
14088,2020-08-10 00:00:00,309.66,12400.0,2557.0,16315.0,4989.0,101.0,30011.0,106.0
14089,2020-08-10 01:00:00,311.06,12179.0,1344.0,16718.0,4991.0,100.0,28881.0,81.0
14090,2020-08-10 02:00:00,327.98,12847.0,69.0,15517.0,4991.0,101.0,28559.0,81.0
14091,2020-08-10 03:00:00,323.42,12311.0,0.0,15595.0,4993.0,99.0,27062.0,5.0
14092,2020-08-10 04:00:00,309.27,11218.0,0.0,16168.0,4993.0,100.0,24073.0,2.0
14093,2020-08-10 05:00:00,292.72,9453.0,0.0,16028.0,4995.0,100.0,22113.0,2.0
14094,2020-08-10 06:00:00,275.78,7827.0,0.0,15864.0,4995.0,109.0,20487.0,1.0
14095,2020-08-10 07:00:00,268.12,7195.0,0.0,15511.0,4997.0,110.0,18903.0,1.0
14096,2020-08-10 08:00:00,261.91,6764.0,0.0,15196.0,4997.0,102.0,17466.0,1.0
14097,2020-08-10 09:00:00,256.98,6437.0,0.0,15093.0,4998.0,97.0,16762.0,1.0
14098,2020-08-10 10:00:00,251.62,6222.0,0.0,15441.0,4999.0,98.0,16461.0,1.0
14099,2020-08-10 11:00:00,256.37,6510.0,0.0,15522.0,5000.0,99.0,17171.0,1.0
14100,2020-08-10 12:00:00,260.06,6755.0,0.0,15674.0,5000.0,99.0,17906.0,1.0
14101,2020-08-10 13:00:00,270.59,7285.0,216.0,15027.0,5001.0,102.0,18930.0,2.0
14102,2020-08-10 14:00:00,273.08,7888.0,1781.0,14574.0,5001.0,114.0,20202.0,4.0
14103,2020-08-10 15:00:00,275.37,8854.0,2239.0,15851.0,5001.0,115.0,21598.0,38.0
14104,2020-08-10 16:00:00,289.26,10141.0,2516.0,15762.0,5001.0,112.0,24209.0,93.0
14105,2020-08-10 17:00:00,307.03,11471.0,2790.0,14714.0,5001.0,111.0,27682.0,193.0
14106,2020-08-10 18:00:00,321.44,12608.0,2887.0,13848.0,5000.0,108.0,30875.0,216.0
14107,2020-08-10 19:00:00,329.05,13074.0,3016.0,13225.0,5000.0,112.0,33809.0,172.0
14108,2020-08-10 20:00:00,333.11,13096.0,3016.0,12710.0,4997.0,108.0,36582.0,190.0
14109,2020-08-10 21:00:00,333.5,13069.0,3039.0,12657.0,4995.0,113.0,37350.0,192.0
14110,2020-08-10 22:00:00,332.52,12814.0,3084.0,12553.0,4993.0,132.0,37765.0,197.0
14111,2020-08-10 23:00:00,330.94,12837.0,2990.0,12979.0,4993.0,130.0,37156.0,162.0
14112,2020-08-11 00:00:00,327.7,12969.0,2369.0,14280.0,4993.0,134.0,35231.0,115.0
14113,2020-08-11 01:00:00,329.75,13199.0,922.0,15323.0,4994.0,141.0,32768.0,87.0
14114,2020-08-11 02:00:00,338.2,13392.0,32.0,14671.0,4995.0,130.0,31808.0,86.0
14115,2020-08-11 03:00:00,334.53,13140.0,0.0,14921.0,4996.0,115.0,29538.0,9.0
14116,2020-08-11 04:00:00,322.95,12517.0,0.0,15730.0,4997.0,117.0,25397.0,4.0
14117,2020-08-11 05:00:00,309.72,11137.0,0.0,15705.0,4995.0,109.0,22705.0,3.0
14118,2020-08-11 06:00:00,281.92,8682.0,0.0,16378.0,4997.0,106.0,20950.0,3.0
14119,2020-08-11 07:00:00,274.01,7801.0,0.0,15922.0,4998.0,108.0,19892.0,3.0
14120,2020-08-11 08:00:00,280.36,7785.0,0.0,14609.0,4997.0,106.0,19320.0,2.0
14121,2020-08-11 09:00:00,288.55,7872.0,0.0,13344.0,5000.0,99.0,19080.0,2.0
14122,2020-08-11 10:00:00,279.45,7297.0,0.0,13737.0,5002.0,98.0,18793.0,2.0
14123,2020-08-11 11:00:00,272.4,7127.0,0.0,14620.0,5002.0,101.0,18852.0,2.0
14124,2020-08-11 12:00:00,285.01,7823.0,0.0,14117.0,5003.0,103.0,20053.0,2.0
14125,2020-08-11 13:00:00,284.92,7578.0,231.0,13822.0,5004.0,103.0,21157.0,2.0
14126,2020-08-11 14:00:00,298.1,8981.0,1789.0,12540.0,5004.0,101.0,22079.0,2.0
14127,2020-08-11 15:00:00,287.22,8968.0,2674.0,14011.0,5004.0,101.0,23693.0,2.0
14128,2020-08-11 16:00:00,309.43,10719.0,2510.0,13365.0,5002.0,106.0,26863.0,80.0
14129,2020-08-11 17:00:00,335.51,12657.0,2694.0,11450.0,5001.0,105.0,30891.0,120.0
14130,2020-08-11 18:00:00,343.87,13287.0,2881.0,10690.0,4999.0,103.0,34329.0,187.0
14131,2020-08-11 19:00:00,342.98,13248.0,3267.0,10684.0,4997.0,102.0,37084.0,151.0
14132,2020-08-11 20:00:00,340.4,12927.0,3384.0,10887.0,4995.0,106.0,39198.0,150.0
14133,2020-08-11 21:00:00,342.16,12766.0,3393.0,10411.0,4993.0,122.0,40302.0,155.0
14134,2020-08-11 22:00:00,345.18,12811.0,3445.0,9869.0,4991.0,131.0,40948.0,122.0
14135,2020-08-11 23:00:00,345.45,12797.0,3412.0,9837.0,4990.0,128.0,41090.0,122.0
14136,2020-08-12 00:00:00,344.61,12838.0,3090.0,10311.0,4990.0,144.0,39817.0,114.0
14137,2020-08-12 01:00:00,350.55,13088.0,1443.0,10956.0,4990.0,136.0,37928.0,89.0
14138,2020-08-12 02:00:00,353.75,13180.0,72.0,11705.0,4991.0,116.0,35736.0,82.0
14139,2020-08-12 03:00:00,339.57,12878.0,0.0,13767.0,4993.0,103.0,31523.0,81.0
14140,2020-08-12 04:00:00,320.72,12174.0,0.0,15799.0,4993.0,105.0,26286.0,5.0
14141,2020-08-12 05:00:00,293.42,9655.0,0.0,16652.0,4995.0,99.0,23753.0,1.0
14142,2020-08-12 06:00:00,275.94,7782.0,0.0,16447.0,4996.0,99.0,22545.0,1.0
14143,2020-08-12 07:00:00,267.98,6946.0,0.0,15941.0,4996.0,98.0,21205.0,2.0
14144,2020-08-12 08:00:00,256.5,5994.0,0.0,15869.0,4996.0,99.0,20290.0,3.0
14145,2020-08-12 09:00:00,250.04,5635.0,0.0,15936.0,4998.0,96.0,19422.0,1.0
14146,2020-08-12 10:00:00,246.62,5480.0,0.0,16055.0,4998.0,95.0,19031.0,1.0
14147,2020-08-12 11:00:00,249.63,5640.0,0.0,16050.0,4999.0,97.0,19478.0,1.0
14148,2020-08-12 12:00:00,256.05,5816.0,0.0,15760.0,5000.0,97.0,20658.0,1.0
14149,2020-08-12 13:00:00,267.11,6159.0,235.0,14678.0,5000.0,96.0,21906.0,1.0
14150,2020-08-12 14:00:00,283.1,7516.0,1881.0,12997.0,5002.0,95.0,23276.0,24.0
14151,2020-08-12 15:00:00,278.84,8004.0,2694.0,14287.0,5001.0,98.0,24861.0,62.0
14152,2020-08-12 16:00:00,313.9,10501.0,2912.0,12112.0,5000.0,104.0,28661.0,109.0
14153,2020-08-12 17:00:00,339.61,11510.0,3244.0,8921.0,4999.0,98.0,34293.0,221.0
14154,2020-08-12 18:00:00,347.38,11635.0,3563.0,7611.0,4999.0,99.0,38674.0,230.0
14155,2020-08-12 19:00:00,349.29,11571.0,3674.0,7344.0,4996.0,133.0,42245.0,182.0
14156,2020-08-12 20:00:00,350.19,11512.0,3669.0,7297.0,4994.0,144.0,44631.0,129.0
14157,2020-08-12 21:00:00,348.55,11359.0,3623.0,7512.0,4992.0,156.0,45261.0,168.0
14158,2020-08-12 22:00:00,347.23,11393.0,3553.0,7882.0,4989.0,154.0,44963.0,168.0
14159,2020-08-12 23:00:00,344.22,11387.0,3420.0,8619.0,4987.0,159.0,44047.0,133.0
14160,2020-08-13 00:00:00,341.72,11427.0,2848.0,9702.0,4987.0,158.0,42645.0,88.0
14161,2020-08-13 01:00:00,343.82,11539.0,1245.0,10824.0,4986.0,134.0,40490.0,86.0
14162,2020-08-13 02:00:00,343.83,11777.0,54.0,12080.0,4988.0,109.0,37794.0,82.0
14163,2020-08-13 03:00:00,328.23,11762.0,0.0,14738.0,4989.0,99.0,32890.0,5.0
14164,2020-08-13 04:00:00,303.86,10738.0,0.0,17174.0,4991.0,99.0,27378.0,1.0
14165,2020-08-13 05:00:00,275.54,8312.0,0.0,18153.0,4991.0,95.0,24584.0,1.0
14166,2020-08-13 06:00:00,250.69,6387.0,0.0,18729.0,4993.0,93.0,22329.0,1.0
14167,2020-08-13 07:00:00,239.73,5610.0,0.0,18418.0,4994.0,94.0,20479.0,23.0
14168,2020-08-13 08:00:00,242.25,5873.0,0.0,17559.0,4995.0,94.0,18752.0,17.0
14169,2020-08-13 09:00:00,240.72,5728.0,0.0,17157.0,4996.0,94.0,18000.0,1.0
14170,2020-08-13 10:00:00,241.16,5622.0,0.0,16809.0,4995.0,93.0,17934.0,1.0
14171,2020-08-13 11:00:00,246.54,5881.0,0.0,16680.0,4995.0,97.0,18569.0,1.0
14172,2020-08-13 12:00:00,252.65,5827.0,0.0,16078.0,4996.0,95.0,19920.0,1.0
14173,2020-08-13 13:00:00,255.45,5270.0,211.0,15169.0,4996.0,100.0,21951.0,1.0
14174,2020-08-13 14:00:00,272.19,5835.0,1977.0,12485.0,4996.0,95.0,24918.0,59.0
14175,2020-08-13 15:00:00,276.39,6664.0,3178.0,12669.0,4995.0,100.0,26970.0,60.0
14176,2020-08-13 16:00:00,296.15,8701.0,3392.0,12562.0,4996.0,104.0,29436.0,116.0
14177,2020-08-13 17:00:00,319.88,10458.0,3362.0,11150.0,4994.0,122.0,33454.0,222.0
14178,2020-08-13 18:00:00,336.76,11132.0,3535.0,9116.0,4994.0,126.0,38460.0,232.0
14179,2020-08-13 19:00:00,344.62,11637.0,3653.0,8371.0,4991.0,133.0,41415.0,151.0
14180,2020-08-13 20:00:00,348.86,11860.0,3678.0,7948.0,4989.0,163.0,43901.0,128.0
14181,2020-08-13 21:00:00,349.57,11769.0,3657.0,7767.0,4987.0,167.0,44742.0,130.0
14182,2020-08-13 22:00:00,349.07,11889.0,3619.0,8056.0,4983.0,171.0,44753.0,131.0
14183,2020-08-13 23:00:00,347.78,11891.0,3479.0,8437.0,4979.0,159.0,44255.0,130.0
14184,2020-08-14 00:00:00,348.69,12038.0,2977.0,8897.0,4976.0,163.0,43178.0,95.0
14185,2020-08-14 01:00:00,356.32,12225.0,1248.0,9227.0,4978.0,136.0,41820.0,85.0
14186,2020-08-14 02:00:00,356.83,12240.0,53.0,10236.0,4981.0,113.0,39382.0,83.0
14187,2020-08-14 03:00:00,337.58,11911.0,0.0,13184.0,4983.0,105.0,34051.0,81.0
14188,2020-08-14 04:00:00,311.68,10471.0,0.0,15620.0,4984.0,107.0,29178.0,7.0
14189,2020-08-14 05:00:00,290.82,8752.0,0.0,16329.0,4986.0,106.0,26062.0,4.0
14190,2020-08-14 06:00:00,276.9,7457.0,0.0,16218.0,4986.0,107.0,24041.0,4.0
14191,2020-08-14 07:00:00,262.94,6226.0,0.0,16045.0,4987.0,107.0,22506.0,28.0
14192,2020-08-14 08:00:00,254.3,5607.0,0.0,15884.0,4992.0,106.0,21093.0,5.0
14193,2020-08-14 09:00:00,250.37,5293.0,0.0,15566.0,4991.0,107.0,20192.0,4.0
14194,2020-08-14 10:00:00,252.49,5317.0,0.0,15091.0,4988.0,107.0,19895.0,4.0
14195,2020-08-14 11:00:00,262.17,5595.0,0.0,14306.0,4989.0,107.0,20779.0,4.0
14196,2020-08-14 12:00:00,273.01,5771.0,0.0,13377.0,4990.0,107.0,22404.0,4.0
14197,2020-08-14 13:00:00,276.39,5916.0,195.0,13059.0,4992.0,106.0,22984.0,4.0
14198,2020-08-14 14:00:00,294.88,6800.0,1728.0,10620.0,4993.0,105.0,25689.0,28.0
14199,2020-08-14 15:00:00,311.3,8809.0,3075.0,9849.0,4992.0,108.0,27216.0,4.0
14200,2020-08-14 16:00:00,336.99,11357.0,3182.0,8989.0,4994.0,108.0,29798.0,87.0
14201,2020-08-14 17:00:00,364.23,13001.0,3269.0,6286.0,4994.0,111.0,35129.0,198.0
14202,2020-08-14 18:00:00,376.76,13322.0,3288.0,4392.0,4993.0,109.0,40134.0,216.0
14203,2020-08-14 19:00:00,382.77,13470.0,3363.0,3300.0,4990.0,129.0,44264.0,210.0
14204,2020-08-14 20:00:00,384.42,13478.0,3340.0,3016.0,4987.0,153.0,46869.0,143.0
14205,2020-08-14 21:00:00,382.25,13376.0,3329.0,3282.0,4984.0,164.0,47595.0,180.0
14206,2020-08-14 22:00:00,377.22,13338.0,2839.0,4719.0,4981.0,162.0,47040.0,180.0
14207,2020-08-14 23:00:00,367.89,13380.0,2766.0,6676.0,4980.0,154.0,44948.0,184.0
14208,2020-08-15 00:00:00,367.37,13434.0,2194.0,7387.0,4979.0,149.0,43546.0,193.0
14209,2020-08-15 01:00:00,369.69,13402.0,834.0,8276.0,4980.0,125.0,41425.0,163.0
14210,2020-08-15 02:00:00,363.3,13308.0,18.0,10130.0,4981.0,106.0,37881.0,162.0
14211,2020-08-15 03:00:00,340.69,12676.0,0.0,13352.0,4982.0,99.0,32470.0,128.0
14212,2020-08-15 04:00:00,337.52,12078.0,0.0,13114.0,4984.0,97.0,30324.0,7.0
14213,2020-08-15 05:00:00,339.02,11431.0,0.0,11871.0,4986.0,98.0,28430.0,3.0
14214,2020-08-15 06:00:00,349.83,11305.0,0.0,9878.0,4987.0,94.0,26923.0,2.0
14215,2020-08-15 07:00:00,354.05,10787.0,0.0,8570.0,4989.0,94.0,25689.0,25.0
14216,2020-08-15 08:00:00,352.52,10007.0,0.0,7854.0,4991.0,96.0,24682.0,6.0
14217,2020-08-15 09:00:00,354.44,9499.0,0.0,7004.0,4992.0,94.0,24375.0,2.0
14218,2020-08-15 10:00:00,355.13,9184.0,0.0,6540.0,4992.0,93.0,24043.0,2.0
14219,2020-08-15 11:00:00,360.46,9163.0,0.0,5858.0,4993.0,94.0,24225.0,2.0
14220,2020-08-15 12:00:00,377.01,9708.0,0.0,4455.0,4993.0,95.0,24766.0,3.0
14221,2020-08-15 13:00:00,385.12,9973.0,54.0,3716.0,4994.0,97.0,25177.0,3.0
14222,2020-08-15 14:00:00,396.53,11103.0,493.0,2859.0,4995.0,96.0,27080.0,62.0
14223,2020-08-15 15:00:00,402.56,12700.0,1102.0,2826.0,4996.0,95.0,29112.0,38.0
14224,2020-08-15 16:00:00,407.91,13647.0,1477.0,2187.0,4996.0,97.0,32987.0,93.0
14225,2020-08-15 17:00:00,406.38,13509.0,1820.0,1377.0,4995.0,96.0,38046.0,197.0
14226,2020-08-15 18:00:00,402.23,13492.0,2183.0,1340.0,4993.0,102.0,41344.0,216.0
14227,2020-08-15 19:00:00,398.86,13546.0,2238.0,1716.0,4990.0,121.0,44182.0,177.0
14228,2020-08-15 20:00:00,394.27,13497.0,2369.0,2219.0,4987.0,137.0,46027.0,175.0
14229,2020-08-15 21:00:00,389.27,13461.0,2626.0,2780.0,4983.0,143.0,46882.0,178.0
14230,2020-08-15 22:00:00,379.02,13419.0,2700.0,4600.0,4981.0,133.0,46256.0,176.0
14231,2020-08-15 23:00:00,366.26,13514.0,2731.0,7168.0,4980.0,134.0,44051.0,175.0
14232,2020-08-16 00:00:00,363.82,13518.0,2060.0,8365.0,4979.0,128.0,42554.0,113.0
14233,2020-08-16 01:00:00,370.98,13513.0,754.0,8276.0,4980.0,134.0,41209.0,125.0
14234,2020-08-16 02:00:00,376.62,13471.0,27.0,7977.0,4981.0,113.0,39653.0,91.0
14235,2020-08-16 03:00:00,371.11,13262.0,0.0,8778.0,4981.0,93.0,36200.0,82.0
14236,2020-08-16 04:00:00,354.26,12977.0,0.0,11288.0,4982.0,96.0,30474.0,7.0
14237,2020-08-16 05:00:00,339.61,11430.0,1.0,11724.0,4984.0,93.0,27929.0,3.0
14238,2020-08-16 06:00:00,331.34,10080.0,0.0,11251.0,4985.0,95.0,26810.0,2.0
14239,2020-08-16 07:00:00,349.25,10007.0,0.0,8407.0,4986.0,95.0,26739.0,26.0
14240,2020-08-16 08:00:00,356.7,9534.0,0.0,6830.0,4987.0,94.0,26403.0,4.0
14241,2020-08-16 09:00:00,354.23,8847.0,0.0,6343.0,4989.0,95.0,25631.0,3.0
14242,2020-08-16 10:00:00,362.41,8468.0,0.0,4897.0,4990.0,95.0,25977.0,3.0
14243,2020-08-16 11:00:00,369.34,8489.0,0.0,4084.0,4991.0,95.0,25843.0,3.0
14244,2020-08-16 12:00:00,371.49,8350.0,0.0,3688.0,4992.0,96.0,25572.0,3.0
14245,2020-08-16 13:00:00,373.5,8392.0,93.0,3410.0,4992.0,96.0,25438.0,3.0
14246,2020-08-16 14:00:00,379.83,9430.0,1103.0,2678.0,4993.0,95.0,26533.0,26.0
14247,2020-08-16 15:00:00,396.15,11430.0,2103.0,1502.0,4992.0,95.0,28897.0,37.0
14248,2020-08-16 16:00:00,404.47,13166.0,2788.0,1027.0,4991.0,94.0,31847.0,93.0
14249,2020-08-16 17:00:00,403.04,13658.0,2994.0,992.0,4989.0,94.0,36174.0,196.0
14250,2020-08-16 18:00:00,398.68,13517.0,3153.0,1042.0,4986.0,95.0,40286.0,213.0
14251,2020-08-16 19:00:00,396.82,13516.0,3127.0,1171.0,4983.0,114.0,43783.0,182.0
14252,2020-08-16 20:00:00,393.6,13523.0,3070.0,1682.0,4977.0,142.0,45844.0,176.0
14253,2020-08-16 21:00:00,384.46,13506.0,2862.0,3521.0,4973.0,145.0,46053.0,176.0
14254,2020-08-16 22:00:00,377.77,13498.0,2320.0,5324.0,4970.0,144.0,45833.0,176.0
14255,2020-08-16 23:00:00,369.53,13460.0,2077.0,7103.0,4960.0,133.0,44553.0,213.0
14256,2020-08-17 00:00:00,367.68,13486.0,1310.0,8315.0,4923.0,124.0,41797.0,176.0
14257,2020-08-17 01:00:00,364.63,13478.0,395.0,9807.0,4898.0,124.0,36687.0,126.0
14258,2020-08-17 02:00:00,350.99,13054.0,13.0,12006.0,4893.0,111.0,32287.0,119.0
14259,2020-08-17 03:00:00,338.65,11962.0,0.0,12652.0,4919.0,94.0,29619.0,119.0
14260,2020-08-17 04:00:00,319.92,9856.0,0.0,12986.0,4954.0,93.0,27557.0,6.0
14261,2020-08-17 05:00:00,302.58,7932.0,0.0,12764.0,4966.0,93.0,25389.0,2.0
14262,2020-08-17 06:00:00,296.13,7021.0,0.0,12111.0,4968.0,94.0,24035.0,3.0
14263,2020-08-17 07:00:00,299.08,6731.0,0.0,10902.0,4972.0,95.0,22938.0,26.0
14264,2020-08-17 08:00:00,303.08,6490.0,0.0,9815.0,4975.0,92.0,22313.0,3.0
14265,2020-08-17 09:00:00,307.15,6205.0,0.0,8756.0,4979.0,94.0,22028.0,3.0
14266,2020-08-17 10:00:00,347.79,7032.0,0.0,4952.0,4981.0,97.0,24091.0,3.0
14267,2020-08-17 11:00:00,365.02,7870.0,0.0,3925.0,4982.0,99.0,24704.0,3.0
14268,2020-08-17 12:00:00,382.88,8910.0,0.0,2976.0,4984.0,100.0,25630.0,4.0
14269,2020-08-17 13:00:00,391.43,9559.0,50.0,2577.0,4985.0,102.0,26145.0,5.0
14270,2020-08-17 14:00:00,401.47,10503.0,564.0,1718.0,4985.0,102.0,27158.0,28.0
14271,2020-08-17 15:00:00,403.5,11409.0,1532.0,1205.0,4985.0,104.0,28466.0,39.0
14272,2020-08-17 16:00:00,395.04,12019.0,2713.0,1488.0,4986.0,103.0,29497.0,94.0
14273,2020-08-17 17:00:00,395.38,12666.0,2888.0,1616.0,4986.0,102.0,31767.0,198.0
14274,2020-08-17 18:00:00,396.55,12919.0,2775.0,1598.0,4987.0,101.0,34491.0,217.0
14275,2020-08-17 19:00:00,395.1,12853.0,2739.0,1587.0,4985.0,116.0,37826.0,210.0
14276,2020-08-17 20:00:00,393.67,12600.0,2332.0,1817.0,4983.0,140.0,40916.0,197.0
14277,2020-08-17 21:00:00,385.08,12365.0,2859.0,2448.0,4979.0,135.0,41915.0,178.0
14278,2020-08-17 22:00:00,385.9,12584.0,2607.0,2744.0,4976.0,142.0,42765.0,180.0
14279,2020-08-17 23:00:00,383.48,12780.0,2426.0,3564.0,4975.0,129.0,41790.0,179.0
14280,2020-08-18 00:00:00,386.56,12832.0,1880.0,3711.0,4973.0,125.0,40601.0,154.0
14281,2020-08-18 01:00:00,394.76,12851.0,623.0,3812.0,4973.0,127.0,38978.0,95.0
14282,2020-08-18 02:00:00,401.12,12839.0,10.0,3523.0,4974.0,112.0,37937.0,85.0
14283,2020-08-18 03:00:00,404.4,12878.0,0.0,3298.0,4975.0,92.0,35323.0,85.0
14284,2020-08-18 04:00:00,412.13,12855.0,0.0,2618.0,4976.0,95.0,32123.0,10.0
14285,2020-08-18 05:00:00,415.33,12530.0,0.0,2316.0,4978.0,96.0,28721.0,7.0
14286,2020-08-18 06:00:00,409.2,11392.0,0.0,2229.0,4979.0,95.0,27049.0,6.0
14287,2020-08-18 07:00:00,399.31,10040.0,0.0,2203.0,4981.0,94.0,25903.0,25.0
14288,2020-08-18 08:00:00,399.26,9337.0,0.0,1622.0,4982.0,93.0,25508.0,4.0
14289,2020-08-18 09:00:00,403.72,9069.0,0.0,942.0,4983.0,93.0,25326.0,2.0
14290,2020-08-18 10:00:00,406.57,9049.0,0.0,634.0,4983.0,95.0,25424.0,2.0
14291,2020-08-18 11:00:00,409.95,9373.0,0.0,518.0,4985.0,95.0,26027.0,2.0
14292,2020-08-18 12:00:00,419.31,10403.0,0.0,375.0,4987.0,94.0,26563.0,2.0
14293,2020-08-18 13:00:00,419.35,10709.0,145.0,463.0,4988.0,95.0,26648.0,3.0
14294,2020-08-18 14:00:00,405.63,10933.0,1660.0,523.0,4989.0,96.0,27244.0,26.0
14295,2020-08-18 15:00:00,401.9,11996.0,3135.0,270.0,4989.0,94.0,28966.0,36.0
14296,2020-08-18 16:00:00,400.72,12815.0,3559.0,431.0,4989.0,93.0,32087.0,91.0
14297,2020-08-18 17:00:00,397.53,12761.0,3371.0,628.0,4988.0,94.0,36028.0,195.0
14298,2020-08-18 18:00:00,394.56,12750.0,3109.0,1068.0,4988.0,114.0,39871.0,214.0
