UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Wind Offshore 
2022-04-30 11:00:00+00:00,385.0,2050.0,0.0,561.0,7.0,12.0,1149.0,246.0,3.0
2022-04-30 12:00:00+00:00,387.0,1846.0,0.0,250.0,7.0,12.0,1162.0,391.0,2.0
2022-04-30 13:00:00+00:00,383.0,1819.0,0.0,226.0,7.0,12.0,1129.0,652.0,1.0
2022-04-30 14:00:00+00:00,387.0,1838.0,0.0,241.0,7.0,13.0,1045.0,952.0,1.0
2022-04-30 15:00:00+00:00,393.0,1755.0,0.0,148.0,7.0,13.0,912.0,1293.0,1.0
2022-04-30 16:00:00+00:00,390.0,1788.0,0.0,225.0,7.0,13.0,682.0,1673.0,2.0
2022-04-30 17:00:00+00:00,387.0,1918.0,0.0,755.0,7.0,12.0,379.0,1920.0,3.0
2022-04-30 18:00:00+00:00,382.0,2205.0,0.0,994.0,40.0,12.0,103.0,1909.0,4.0
2022-04-30 19:00:00+00:00,387.0,2019.0,0.0,1282.0,149.0,12.0,3.0,2022.0,5.0
2022-04-30 20:00:00+00:00,385.0,1814.0,0.0,1481.0,94.0,13.0,0.0,2090.0,5.0
2022-04-30 21:00:00+00:00,386.0,1740.0,0.0,1412.0,99.0,12.0,0.0,2123.0,4.0
2022-04-30 22:00:00+00:00,386.0,1374.0,0.0,1121.0,11.0,12.0,0.0,2024.0,4.0
2022-04-30 23:00:00+00:00,383.0,872.0,0.0,972.0,7.0,12.0,0.0,1874.0,2.0
2022-05-01 00:00:00+00:00,384.0,750.0,0.0,742.0,7.0,12.0,0.0,1687.0,1.0
2022-05-01 01:00:00+00:00,381.0,663.0,0.0,819.0,7.0,12.0,0.0,1475.0,0.0
2022-05-01 02:00:00+00:00,381.0,632.0,0.0,641.0,7.0,12.0,0.0,1352.0,0.0
2022-05-01 03:00:00+00:00,377.0,647.0,0.0,601.0,7.0,12.0,0.0,1252.0,1.0
2022-05-01 04:00:00+00:00,379.0,621.0,0.0,424.0,8.0,12.0,0.0,1353.0,1.0
2022-05-01 05:00:00+00:00,375.0,621.0,0.0,455.0,9.0,12.0,4.0,1378.0,1.0
2022-05-01 06:00:00+00:00,373.0,570.0,0.0,459.0,9.0,12.0,110.0,1281.0,0.0
2022-05-01 07:00:00+00:00,370.0,378.0,0.0,402.0,8.0,11.0,421.0,1092.0,0.0
2022-05-01 08:00:00+00:00,373.0,408.0,0.0,437.0,7.0,11.0,739.0,808.0,1.0
2022-05-01 09:00:00+00:00,374.0,579.0,0.0,148.0,7.0,11.0,984.0,655.0,0.0
2022-05-01 10:00:00+00:00,374.0,531.0,0.0,111.0,7.0,11.0,1135.0,709.0,5.0
2022-05-01 11:00:00+00:00,389.0,528.0,0.0,208.0,7.0,11.0,1195.0,877.0,9.0
2022-05-01 12:00:00+00:00,393.0,493.0,0.0,168.0,7.0,11.0,1212.0,1177.0,9.0
2022-05-01 13:00:00+00:00,390.0,490.0,0.0,184.0,7.0,11.0,1196.0,1578.0,7.0
2022-05-01 14:00:00+00:00,387.0,485.0,0.0,187.0,7.0,12.0,1142.0,1933.0,8.0
2022-05-01 15:00:00+00:00,387.0,606.0,0.0,187.0,7.0,12.0,997.0,2244.0,9.0
2022-05-01 16:00:00+00:00,391.0,804.0,0.0,177.0,8.0,12.0,763.0,2511.0,13.0
2022-05-01 17:00:00+00:00,390.0,951.0,0.0,180.0,41.0,12.0,434.0,2638.0,15.0
2022-05-01 18:00:00+00:00,394.0,1144.0,0.0,502.0,93.0,12.0,113.0,2773.0,16.0
2022-05-01 19:00:00+00:00,395.0,1254.0,0.0,1136.0,156.0,12.0,3.0,2926.0,20.0
2022-05-01 20:00:00+00:00,396.0,1245.0,0.0,1242.0,133.0,12.0,0.0,2987.0,16.0
2022-05-01 21:00:00+00:00,389.0,1199.0,0.0,1042.0,68.0,12.0,0.0,2895.0,14.0
2022-05-01 22:00:00+00:00,392.0,1183.0,0.0,608.0,7.0,12.0,0.0,2803.0,11.0
2022-05-01 23:00:00+00:00,390.0,1248.0,0.0,441.0,7.0,12.0,0.0,2760.0,10.0
2022-05-02 00:00:00+00:00,386.0,1165.0,0.0,231.0,7.0,12.0,0.0,2682.0,9.0
2022-05-02 01:00:00+00:00,384.0,1101.0,0.0,243.0,7.0,12.0,0.0,2605.0,8.0
2022-05-02 02:00:00+00:00,389.0,1147.0,0.0,224.0,7.0,12.0,0.0,2613.0,6.0
2022-05-02 03:00:00+00:00,384.0,1151.0,0.0,526.0,8.0,12.0,0.0,2477.0,8.0
2022-05-02 04:00:00+00:00,393.0,1259.0,0.0,862.0,37.0,12.0,0.0,2301.0,5.0
2022-05-02 05:00:00+00:00,393.0,1291.0,0.0,915.0,70.0,12.0,4.0,2095.0,6.0
2022-05-02 06:00:00+00:00,396.0,1299.0,0.0,888.0,70.0,12.0,107.0,1864.0,8.0
2022-05-02 07:00:00+00:00,398.0,1456.0,0.0,853.0,7.0,12.0,301.0,1591.0,10.0
2022-05-02 08:00:00+00:00,394.0,1556.0,0.0,767.0,7.0,11.0,467.0,1324.0,11.0
2022-05-02 09:00:00+00:00,388.0,1554.0,0.0,668.0,61.0,11.0,564.0,1023.0,16.0
2022-05-02 10:00:00+00:00,390.0,1539.0,0.0,864.0,8.0,11.0,663.0,936.0,22.0
2022-05-02 11:00:00+00:00,389.0,1496.0,0.0,854.0,7.0,11.0,748.0,1000.0,25.0
2022-05-02 12:00:00+00:00,386.0,1382.0,0.0,533.0,7.0,11.0,799.0,1146.0,25.0
2022-05-02 13:00:00+00:00,382.0,1302.0,0.0,371.0,7.0,12.0,793.0,1386.0,25.0
2022-05-02 14:00:00+00:00,379.0,1218.0,0.0,299.0,7.0,11.0,792.0,1573.0,25.0
2022-05-02 15:00:00+00:00,377.0,1224.0,0.0,218.0,13.0,11.0,713.0,1729.0,25.0
2022-05-02 16:00:00+00:00,381.0,1296.0,0.0,354.0,12.0,12.0,543.0,2062.0,25.0
2022-05-02 17:00:00+00:00,382.0,1471.0,0.0,663.0,14.0,12.0,356.0,2332.0,25.0
2022-05-02 18:00:00+00:00,381.0,1571.0,0.0,1218.0,79.0,12.0,107.0,2334.0,25.0
2022-05-02 19:00:00+00:00,378.0,1599.0,0.0,1734.0,186.0,11.0,4.0,2350.0,25.0
2022-05-02 20:00:00+00:00,376.0,1603.0,0.0,1678.0,169.0,11.0,0.0,2204.0,25.0
2022-05-02 21:00:00+00:00,376.0,1572.0,0.0,1150.0,42.0,12.0,0.0,2332.0,25.0
2022-05-02 22:00:00+00:00,381.0,1443.0,0.0,879.0,7.0,12.0,0.0,2441.0,25.0
2022-05-02 23:00:00+00:00,372.0,1282.0,0.0,532.0,7.0,11.0,0.0,2633.0,25.0
2022-05-03 00:00:00+00:00,372.0,1422.0,0.0,274.0,7.0,12.0,0.0,2791.0,25.0
2022-05-03 01:00:00+00:00,372.0,1436.0,0.0,313.0,7.0,12.0,0.0,2724.0,20.0
2022-05-03 02:00:00+00:00,371.0,1485.0,0.0,648.0,7.0,12.0,0.0,2768.0,18.0
2022-05-03 03:00:00+00:00,359.0,1557.0,0.0,635.0,7.0,12.0,0.0,2853.0,17.0
2022-05-03 04:00:00+00:00,364.0,1735.0,0.0,990.0,7.0,12.0,0.0,2787.0,24.0
2022-05-03 05:00:00+00:00,373.0,1997.0,0.0,961.0,9.0,11.0,4.0,2777.0,23.0
2022-05-03 06:00:00+00:00,373.0,1917.0,0.0,1213.0,69.0,11.0,114.0,2921.0,23.0
2022-05-03 07:00:00+00:00,374.0,1996.0,0.0,1235.0,15.0,11.0,385.0,2682.0,25.0
2022-05-03 08:00:00+00:00,379.0,1934.0,0.0,1064.0,29.0,11.0,646.0,2605.0,19.0
2022-05-03 09:00:00+00:00,371.0,1993.0,0.0,1078.0,13.0,12.0,777.0,2451.0,25.0
2022-05-03 10:00:00+00:00,367.0,1984.0,0.0,695.0,7.0,12.0,853.0,2159.0,25.0
2022-05-03 11:00:00+00:00,363.0,1919.0,0.0,628.0,7.0,12.0,829.0,1986.0,25.0
2022-05-03 12:00:00+00:00,359.0,1952.0,0.0,640.0,7.0,12.0,849.0,1845.0,25.0
2022-05-03 13:00:00+00:00,358.0,1901.0,0.0,624.0,7.0,12.0,845.0,1916.0,25.0
2022-05-03 14:00:00+00:00,357.0,1904.0,0.0,609.0,7.0,12.0,762.0,1919.0,25.0
2022-05-03 15:00:00+00:00,360.0,1859.0,0.0,627.0,7.0,12.0,674.0,2115.0,25.0
2022-05-03 16:00:00+00:00,350.0,1905.0,0.0,823.0,71.0,12.0,458.0,2100.0,25.0
2022-05-03 17:00:00+00:00,357.0,1954.0,0.0,1146.0,135.0,12.0,296.0,2015.0,20.0
2022-05-03 18:00:00+00:00,360.0,2017.0,0.0,1683.0,250.0,12.0,99.0,1859.0,25.0
2022-05-03 19:00:00+00:00,358.0,2058.0,0.0,1906.0,307.0,12.0,5.0,1890.0,25.0
2022-05-03 20:00:00+00:00,361.0,1973.0,0.0,1522.0,94.0,12.0,0.0,2263.0,25.0
2022-05-03 21:00:00+00:00,361.0,1789.0,0.0,1547.0,58.0,12.0,0.0,2478.0,25.0
2022-05-03 22:00:00+00:00,372.0,2008.0,0.0,1361.0,16.0,12.0,0.0,2605.0,24.0
2022-05-03 23:00:00+00:00,375.0,1838.0,0.0,1302.0,7.0,12.0,0.0,2552.0,22.0
2022-05-04 00:00:00+00:00,384.0,1839.0,0.0,1111.0,7.0,12.0,0.0,2489.0,15.0
2022-05-04 01:00:00+00:00,384.0,1944.0,0.0,860.0,7.0,12.0,0.0,2222.0,13.0
2022-05-04 02:00:00+00:00,383.0,1966.0,0.0,631.0,7.0,12.0,0.0,2131.0,12.0
2022-05-04 03:00:00+00:00,384.0,2009.0,0.0,832.0,20.0,12.0,0.0,2019.0,8.0
2022-05-04 04:00:00+00:00,386.0,1978.0,0.0,1475.0,61.0,12.0,0.0,1973.0,9.0
2022-05-04 05:00:00+00:00,389.0,2054.0,0.0,1615.0,348.0,12.0,6.0,1973.0,5.0
2022-05-04 06:00:00+00:00,387.0,2076.0,0.0,1842.0,446.0,12.0,132.0,1764.0,3.0
2022-05-04 07:00:00+00:00,384.0,2064.0,0.0,1897.0,156.0,12.0,465.0,1340.0,2.0
2022-05-04 08:00:00+00:00,387.0,2033.0,0.0,1751.0,50.0,11.0,784.0,1022.0,3.0
2022-05-04 09:00:00+00:00,394.0,1881.0,0.0,1081.0,41.0,12.0,986.0,691.0,2.0
2022-05-04 10:00:00+00:00,390.0,2010.0,0.0,1026.0,31.0,12.0,1110.0,502.0,1.0
2022-05-04 11:00:00+00:00,378.0,2000.0,0.0,1114.0,8.0,12.0,1088.0,446.0,1.0
2022-05-04 12:00:00+00:00,392.0,2037.0,0.0,1108.0,7.0,12.0,992.0,458.0,2.0
2022-05-04 13:00:00+00:00,395.0,1910.0,0.0,1171.0,7.0,12.0,918.0,547.0,4.0
2022-05-04 14:00:00+00:00,395.0,1980.0,0.0,1187.0,7.0,12.0,853.0,723.0,4.0
2022-05-04 15:00:00+00:00,392.0,1961.0,0.0,1122.0,15.0,12.0,705.0,812.0,5.0
2022-05-04 16:00:00+00:00,397.0,2003.0,0.0,1538.0,76.0,12.0,548.0,873.0,12.0
2022-05-04 17:00:00+00:00,398.0,1985.0,0.0,1549.0,118.0,12.0,391.0,960.0,23.0
2022-05-04 18:00:00+00:00,405.0,2048.0,0.0,1832.0,440.0,12.0,121.0,957.0,25.0
2022-05-04 19:00:00+00:00,401.0,2069.0,0.0,2057.0,884.0,12.0,5.0,935.0,25.0
2022-05-04 20:00:00+00:00,401.0,2054.0,0.0,1833.0,461.0,12.0,0.0,866.0,25.0
2022-05-04 21:00:00+00:00,401.0,2032.0,0.0,1431.0,160.0,12.0,0.0,669.0,25.0
2022-05-04 22:00:00+00:00,399.0,2005.0,0.0,1360.0,76.0,12.0,0.0,512.0,9.0
2022-05-04 23:00:00+00:00,398.0,1843.0,0.0,1049.0,30.0,12.0,0.0,450.0,10.0
2022-05-05 00:00:00+00:00,395.0,1659.0,0.0,1004.0,30.0,12.0,0.0,402.0,6.0
2022-05-05 01:00:00+00:00,394.0,1557.0,0.0,1132.0,8.0,12.0,0.0,464.0,4.0
2022-05-05 02:00:00+00:00,397.0,1533.0,0.0,1701.0,26.0,12.0,0.0,690.0,3.0
2022-05-05 03:00:00+00:00,395.0,1602.0,0.0,1819.0,33.0,12.0,0.0,716.0,3.0
2022-05-05 04:00:00+00:00,402.0,1632.0,0.0,1837.0,231.0,12.0,0.0,625.0,4.0
2022-05-05 05:00:00+00:00,393.0,1649.0,0.0,1778.0,421.0,12.0,6.0,596.0,0.0
2022-05-05 06:00:00+00:00,391.0,1668.0,0.0,1982.0,514.0,12.0,134.0,529.0,0.0
2022-05-05 07:00:00+00:00,384.0,1660.0,0.0,1731.0,527.0,12.0,462.0,354.0,0.0
2022-05-05 08:00:00+00:00,389.0,1635.0,0.0,1560.0,149.0,12.0,770.0,199.0,0.0
2022-05-05 09:00:00+00:00,393.0,1622.0,0.0,932.0,56.0,12.0,987.0,116.0,0.0
2022-05-05 10:00:00+00:00,386.0,1607.0,0.0,736.0,33.0,12.0,1123.0,67.0,0.0
2022-05-05 11:00:00+00:00,389.0,1554.0,0.0,634.0,8.0,12.0,1133.0,36.0,0.0
2022-05-05 12:00:00+00:00,389.0,1471.0,0.0,486.0,7.0,12.0,1117.0,70.0,1.0
2022-05-05 13:00:00+00:00,389.0,1309.0,0.0,420.0,7.0,12.0,1041.0,168.0,2.0
2022-05-05 14:00:00+00:00,393.0,1371.0,0.0,338.0,7.0,12.0,997.0,242.0,2.0
2022-05-05 15:00:00+00:00,391.0,1513.0,0.0,267.0,12.0,12.0,832.0,351.0,2.0
2022-05-05 16:00:00+00:00,392.0,1481.0,0.0,451.0,13.0,12.0,663.0,575.0,2.0
2022-05-05 17:00:00+00:00,386.0,1689.0,0.0,596.0,125.0,12.0,402.0,801.0,3.0
2022-05-05 18:00:00+00:00,391.0,1786.0,0.0,1026.0,857.0,12.0,118.0,878.0,3.0
2022-05-05 19:00:00+00:00,392.0,1783.0,0.0,1608.0,1029.0,12.0,5.0,869.0,2.0
2022-05-05 20:00:00+00:00,391.0,1663.0,0.0,1653.0,919.0,12.0,0.0,844.0,2.0
2022-05-05 21:00:00+00:00,395.0,1645.0,0.0,1185.0,394.0,12.0,0.0,778.0,5.0
2022-05-05 22:00:00+00:00,391.0,1649.0,0.0,1101.0,289.0,12.0,0.0,762.0,3.0
2022-05-05 23:00:00+00:00,393.0,1629.0,0.0,1115.0,221.0,12.0,0.0,690.0,4.0
2022-05-06 00:00:00+00:00,393.0,1628.0,0.0,655.0,12.0,12.0,0.0,632.0,6.0
2022-05-06 01:00:00+00:00,392.0,1635.0,0.0,498.0,7.0,12.0,0.0,554.0,4.0
2022-05-06 02:00:00+00:00,387.0,1618.0,0.0,555.0,29.0,12.0,0.0,475.0,2.0
2022-05-06 03:00:00+00:00,391.0,1636.0,0.0,593.0,428.0,12.0,0.0,521.0,0.0
2022-05-06 04:00:00+00:00,392.0,1645.0,0.0,695.0,514.0,12.0,0.0,505.0,0.0
2022-05-06 05:00:00+00:00,390.0,1655.0,0.0,861.0,768.0,12.0,7.0,548.0,0.0
2022-05-06 06:00:00+00:00,392.0,1664.0,0.0,1045.0,788.0,12.0,138.0,564.0,0.0
2022-05-06 07:00:00+00:00,399.0,1661.0,0.0,1112.0,459.0,12.0,466.0,451.0,0.0
2022-05-06 08:00:00+00:00,396.0,1639.0,0.0,711.0,147.0,12.0,771.0,307.0,0.0
2022-05-06 09:00:00+00:00,393.0,1612.0,0.0,336.0,32.0,12.0,985.0,202.0,0.0
2022-05-06 10:00:00+00:00,392.0,1565.0,0.0,353.0,7.0,12.0,1126.0,142.0,0.0
2022-05-06 11:00:00+00:00,393.0,1520.0,0.0,224.0,7.0,12.0,1178.0,99.0,0.0
2022-05-06 12:00:00+00:00,393.0,1469.0,0.0,128.0,7.0,12.0,1166.0,116.0,0.0
2022-05-06 13:00:00+00:00,387.0,1166.0,0.0,121.0,7.0,12.0,1122.0,207.0,0.0
2022-05-06 14:00:00+00:00,382.0,1170.0,0.0,112.0,7.0,12.0,1069.0,289.0,0.0
2022-05-06 15:00:00+00:00,388.0,1147.0,0.0,90.0,7.0,12.0,920.0,402.0,1.0
2022-05-06 16:00:00+00:00,385.0,1159.0,0.0,96.0,59.0,12.0,713.0,493.0,1.0
2022-05-06 17:00:00+00:00,389.0,1562.0,0.0,338.0,129.0,12.0,397.0,602.0,1.0
2022-05-06 18:00:00+00:00,391.0,1779.0,0.0,854.0,745.0,12.0,110.0,576.0,1.0
2022-05-06 19:00:00+00:00,396.0,1808.0,0.0,1457.0,622.0,12.0,8.0,614.0,1.0
2022-05-06 20:00:00+00:00,396.0,1826.0,0.0,1522.0,785.0,12.0,0.0,706.0,0.0
2022-05-06 21:00:00+00:00,397.0,1689.0,0.0,1011.0,614.0,12.0,0.0,716.0,0.0
2022-05-06 22:00:00+00:00,397.0,1646.0,0.0,742.0,225.0,12.0,0.0,704.0,0.0
2022-05-06 23:00:00+00:00,398.0,1580.0,0.0,613.0,15.0,12.0,0.0,796.0,0.0
2022-05-07 00:00:00+00:00,397.0,1575.0,0.0,533.0,31.0,12.0,0.0,1048.0,0.0
2022-05-07 01:00:00+00:00,391.0,1582.0,0.0,375.0,23.0,11.0,0.0,1268.0,1.0
2022-05-07 02:00:00+00:00,390.0,1577.0,0.0,122.0,8.0,11.0,0.0,1466.0,2.0
2022-05-07 03:00:00+00:00,392.0,1583.0,0.0,207.0,20.0,11.0,0.0,1719.0,3.0
2022-05-07 04:00:00+00:00,391.0,1578.0,0.0,226.0,7.0,12.0,0.0,1937.0,1.0
2022-05-07 05:00:00+00:00,390.0,1574.0,0.0,356.0,7.0,12.0,7.0,2083.0,1.0
2022-05-07 06:00:00+00:00,394.0,1579.0,0.0,325.0,7.0,12.0,137.0,2010.0,1.0
2022-05-07 07:00:00+00:00,389.0,1572.0,0.0,362.0,15.0,12.0,461.0,1574.0,1.0
2022-05-07 08:00:00+00:00,385.0,1423.0,0.0,287.0,9.0,11.0,784.0,1136.0,0.0
2022-05-07 09:00:00+00:00,387.0,1332.0,0.0,211.0,7.0,12.0,1012.0,783.0,0.0
2022-05-07 10:00:00+00:00,394.0,1293.0,0.0,221.0,7.0,12.0,1144.0,606.0,0.0
2022-05-07 11:00:00+00:00,387.0,1351.0,0.0,241.0,7.0,12.0,1192.0,435.0,0.0
2022-05-07 12:00:00+00:00,388.0,1142.0,0.0,225.0,7.0,12.0,1196.0,272.0,0.0
2022-05-07 13:00:00+00:00,384.0,1188.0,0.0,328.0,7.0,12.0,1159.0,187.0,0.0
2022-05-07 14:00:00+00:00,385.0,1151.0,0.0,325.0,35.0,12.0,1058.0,198.0,0.0
2022-05-07 15:00:00+00:00,388.0,1180.0,0.0,226.0,40.0,12.0,907.0,292.0,0.0
2022-05-07 16:00:00+00:00,388.0,1158.0,0.0,213.0,69.0,12.0,686.0,404.0,1.0
2022-05-07 17:00:00+00:00,389.0,1460.0,0.0,502.0,160.0,12.0,421.0,451.0,1.0
2022-05-07 18:00:00+00:00,386.0,1567.0,0.0,914.0,422.0,12.0,122.0,501.0,3.0
2022-05-07 19:00:00+00:00,387.0,1589.0,0.0,1449.0,550.0,12.0,7.0,595.0,3.0
2022-05-07 20:00:00+00:00,387.0,1584.0,0.0,1255.0,572.0,11.0,0.0,644.0,4.0
2022-05-07 21:00:00+00:00,387.0,1568.0,0.0,792.0,119.0,11.0,0.0,643.0,5.0
2022-05-07 22:00:00+00:00,392.0,1009.0,0.0,471.0,7.0,12.0,0.0,562.0,3.0
2022-05-07 23:00:00+00:00,397.0,679.0,0.0,352.0,8.0,11.0,0.0,444.0,0.0
2022-05-08 00:00:00+00:00,397.0,494.0,0.0,258.0,29.0,11.0,0.0,417.0,0.0
2022-05-08 01:00:00+00:00,395.0,492.0,0.0,78.0,7.0,12.0,0.0,417.0,1.0
2022-05-08 02:00:00+00:00,396.0,598.0,0.0,42.0,7.0,12.0,0.0,351.0,0.0
2022-05-08 03:00:00+00:00,396.0,564.0,0.0,47.0,7.0,12.0,0.0,373.0,0.0
2022-05-08 04:00:00+00:00,395.0,487.0,0.0,69.0,7.0,12.0,0.0,410.0,1.0
2022-05-08 05:00:00+00:00,396.0,488.0,0.0,77.0,7.0,12.0,8.0,386.0,1.0
2022-05-08 06:00:00+00:00,396.0,492.0,0.0,156.0,7.0,12.0,147.0,348.0,1.0
2022-05-08 07:00:00+00:00,388.0,488.0,0.0,331.0,16.0,11.0,477.0,289.0,0.0
2022-05-08 08:00:00+00:00,386.0,485.0,0.0,297.0,7.0,11.0,787.0,198.0,0.0
2022-05-08 09:00:00+00:00,389.0,479.0,0.0,546.0,7.0,11.0,974.0,104.0,0.0
2022-05-08 10:00:00+00:00,388.0,474.0,0.0,590.0,7.0,11.0,1103.0,53.0,0.0
2022-05-08 11:00:00+00:00,387.0,474.0,0.0,558.0,7.0,11.0,1183.0,52.0,0.0
2022-05-08 12:00:00+00:00,382.0,544.0,0.0,287.0,7.0,11.0,1205.0,84.0,1.0
2022-05-08 13:00:00+00:00,379.0,569.0,0.0,319.0,7.0,11.0,1186.0,118.0,2.0
2022-05-08 14:00:00+00:00,371.0,584.0,0.0,335.0,7.0,11.0,1118.0,225.0,4.0
2022-05-08 15:00:00+00:00,384.0,548.0,0.0,288.0,7.0,11.0,978.0,415.0,3.0
2022-05-08 16:00:00+00:00,388.0,616.0,0.0,168.0,24.0,11.0,752.0,579.0,5.0
2022-05-08 17:00:00+00:00,384.0,808.0,0.0,208.0,95.0,12.0,446.0,764.0,6.0
2022-05-08 18:00:00+00:00,385.0,962.0,0.0,917.0,313.0,11.0,130.0,769.0,5.0
2022-05-08 19:00:00+00:00,385.0,997.0,0.0,1496.0,704.0,12.0,6.0,887.0,5.0
2022-05-08 20:00:00+00:00,386.0,1076.0,0.0,1340.0,475.0,11.0,0.0,1009.0,7.0
2022-05-08 21:00:00+00:00,387.0,1128.0,0.0,1098.0,163.0,11.0,0.0,955.0,6.0
2022-05-08 22:00:00+00:00,389.0,1265.0,0.0,857.0,49.0,11.0,0.0,916.0,2.0
2022-05-08 23:00:00+00:00,385.0,1226.0,0.0,513.0,7.0,11.0,0.0,761.0,3.0
2022-05-09 00:00:00+00:00,380.0,1240.0,0.0,535.0,28.0,11.0,0.0,616.0,1.0
2022-05-09 01:00:00+00:00,374.0,1319.0,0.0,339.0,8.0,11.0,0.0,492.0,1.0
2022-05-09 02:00:00+00:00,381.0,1612.0,0.0,312.0,8.0,11.0,0.0,428.0,0.0
2022-05-09 03:00:00+00:00,380.0,2050.0,0.0,617.0,122.0,11.0,0.0,397.0,0.0
2022-05-09 04:00:00+00:00,380.0,2282.0,0.0,1326.0,337.0,12.0,0.0,409.0,0.0
2022-05-09 05:00:00+00:00,381.0,2333.0,0.0,1347.0,442.0,12.0,8.0,435.0,0.0
2022-05-09 06:00:00+00:00,381.0,2529.0,0.0,1531.0,321.0,12.0,143.0,377.0,0.0
2022-05-09 07:00:00+00:00,374.0,2790.0,0.0,1472.0,244.0,12.0,459.0,292.0,0.0
2022-05-09 08:00:00+00:00,355.0,2950.0,0.0,594.0,12.0,12.0,752.0,206.0,0.0
2022-05-09 09:00:00+00:00,378.0,2630.0,0.0,347.0,7.0,12.0,954.0,96.0,0.0
2022-05-09 10:00:00+00:00,382.0,2867.0,0.0,82.0,7.0,12.0,1072.0,58.0,0.0
2022-05-09 11:00:00+00:00,381.0,2559.0,0.0,73.0,7.0,12.0,1119.0,77.0,0.0
2022-05-09 12:00:00+00:00,383.0,2366.0,0.0,65.0,7.0,12.0,1141.0,146.0,1.0
2022-05-09 13:00:00+00:00,390.0,2466.0,0.0,55.0,7.0,12.0,1131.0,231.0,1.0
2022-05-09 14:00:00+00:00,388.0,2684.0,0.0,88.0,9.0,12.0,1066.0,377.0,4.0
2022-05-09 15:00:00+00:00,388.0,2858.0,0.0,445.0,86.0,12.0,918.0,507.0,6.0
2022-05-09 16:00:00+00:00,388.0,2992.0,0.0,671.0,88.0,11.0,702.0,593.0,7.0
2022-05-09 17:00:00+00:00,390.0,3109.0,0.0,1300.0,159.0,12.0,414.0,618.0,10.0
2022-05-09 18:00:00+00:00,381.0,3132.0,0.0,1652.0,506.0,12.0,124.0,682.0,14.0
2022-05-09 19:00:00+00:00,386.0,3154.0,0.0,1878.0,867.0,12.0,7.0,790.0,16.0
2022-05-09 20:00:00+00:00,382.0,3167.0,0.0,1552.0,461.0,12.0,0.0,833.0,17.0
2022-05-09 21:00:00+00:00,371.0,3091.0,0.0,1411.0,13.0,12.0,0.0,790.0,16.0
2022-05-09 22:00:00+00:00,374.0,3075.0,0.0,951.0,7.0,11.0,0.0,736.0,12.0
2022-05-09 23:00:00+00:00,377.0,2795.0,0.0,609.0,7.0,11.0,0.0,581.0,10.0
2022-05-10 00:00:00+00:00,377.0,2647.0,0.0,734.0,7.0,11.0,0.0,416.0,11.0
2022-05-10 01:00:00+00:00,377.0,2706.0,0.0,562.0,7.0,11.0,0.0,310.0,9.0
2022-05-10 02:00:00+00:00,377.0,2654.0,0.0,348.0,7.0,12.0,0.0,246.0,9.0
2022-05-10 03:00:00+00:00,379.0,2881.0,0.0,484.0,12.0,11.0,0.0,191.0,5.0
2022-05-10 04:00:00+00:00,379.0,3013.0,0.0,1071.0,204.0,11.0,0.0,199.0,5.0
2022-05-10 05:00:00+00:00,377.0,3051.0,0.0,1616.0,264.0,11.0,9.0,182.0,6.0
2022-05-10 06:00:00+00:00,383.0,3085.0,0.0,1523.0,314.0,11.0,145.0,155.0,5.0
2022-05-10 07:00:00+00:00,383.0,3066.0,0.0,1097.0,52.0,11.0,457.0,115.0,5.0
2022-05-10 08:00:00+00:00,379.0,2892.0,0.0,586.0,8.0,11.0,748.0,113.0,5.0
2022-05-10 09:00:00+00:00,381.0,2704.0,0.0,586.0,7.0,11.0,974.0,151.0,6.0
2022-05-10 10:00:00+00:00,374.0,2551.0,0.0,392.0,7.0,12.0,1120.0,234.0,5.0
2022-05-10 11:00:00+00:00,357.0,2462.0,0.0,149.0,8.0,12.0,1176.0,396.0,3.0
2022-05-10 12:00:00+00:00,360.0,2363.0,0.0,55.0,7.0,12.0,1184.0,559.0,4.0
2022-05-10 13:00:00+00:00,377.0,2406.0,0.0,56.0,7.0,12.0,1161.0,737.0,6.0
2022-05-10 14:00:00+00:00,376.0,2507.0,0.0,54.0,7.0,12.0,1090.0,883.0,6.0
2022-05-10 15:00:00+00:00,382.0,2632.0,0.0,133.0,20.0,12.0,946.0,895.0,6.0
2022-05-10 16:00:00+00:00,383.0,2502.0,0.0,420.0,18.0,12.0,740.0,845.0,5.0
2022-05-10 17:00:00+00:00,385.0,2901.0,0.0,698.0,23.0,12.0,435.0,861.0,6.0
2022-05-10 18:00:00+00:00,383.0,3081.0,0.0,1601.0,287.0,12.0,130.0,758.0,6.0
2022-05-10 19:00:00+00:00,382.0,3049.0,0.0,1714.0,628.0,12.0,7.0,851.0,6.0
2022-05-10 20:00:00+00:00,383.0,3053.0,0.0,1568.0,262.0,12.0,0.0,997.0,6.0
2022-05-10 21:00:00+00:00,385.0,2965.0,0.0,1020.0,126.0,11.0,0.0,1053.0,6.0
2022-05-10 22:00:00+00:00,389.0,3024.0,0.0,659.0,39.0,11.0,0.0,1041.0,7.0
2022-05-10 23:00:00+00:00,392.0,2831.0,0.0,426.0,7.0,11.0,0.0,943.0,9.0
2022-05-11 00:00:00+00:00,390.0,2824.0,0.0,84.0,7.0,11.0,0.0,963.0,6.0
