,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
10804,2020-03-26 05:00:00,433.87,332.0,760.0,0.0,152.0,0.0,44.0
10805,2020-03-26 06:00:00,438.75,334.0,669.0,0.0,154.0,0.0,46.0
10806,2020-03-26 07:00:00,453.36,331.0,734.0,0.0,101.0,0.0,45.0
10807,2020-03-26 08:00:00,456.18,332.0,743.0,0.0,93.0,0.0,47.0
10808,2020-03-26 09:00:00,477.37,303.0,762.0,0.0,17.0,0.0,44.0
10809,2020-03-26 10:00:00,475.29,277.0,742.0,0.0,11.0,0.0,45.0
10810,2020-03-26 11:00:00,481.2,281.0,694.0,0.0,11.0,0.0,44.0
10811,2020-03-26 12:00:00,479.46,277.0,701.0,0.0,11.0,0.0,45.0
10812,2020-03-26 13:00:00,475.21,278.0,751.0,0.0,10.0,0.0,46.0
10813,2020-03-26 14:00:00,469.79,274.0,803.0,0.0,9.0,0.0,46.0
10814,2020-03-26 15:00:00,451.2,315.0,815.0,0.0,81.0,0.0,44.0
10815,2020-03-26 16:00:00,452.02,292.0,683.0,0.0,87.0,0.0,44.0
10816,2020-03-26 17:00:00,444.37,280.0,750.0,0.0,86.0,0.0,43.0
10817,2020-03-26 18:00:00,439.54,274.0,778.0,0.0,86.0,3.0,40.0
10818,2020-03-26 19:00:00,439.08,272.0,785.0,0.0,86.0,2.0,41.0
10819,2020-03-26 20:00:00,439.09,271.0,744.0,0.0,87.0,7.0,42.0
10820,2020-03-26 21:00:00,441.19,271.0,700.0,0.0,86.0,9.0,40.0
10821,2020-03-26 22:00:00,445.19,278.0,674.0,0.0,85.0,10.0,42.0
10822,2020-03-26 23:00:00,443.18,275.0,686.0,0.0,86.0,11.0,46.0
10823,2020-03-27 00:00:00,429.94,277.0,685.0,0.0,125.0,7.0,44.0
10824,2020-03-27 01:00:00,418.05,280.0,727.0,0.0,156.0,6.0,44.0
10825,2020-03-27 02:00:00,418.42,282.0,776.0,0.0,156.0,2.0,47.0
10826,2020-03-27 03:00:00,417.98,281.0,774.0,0.0,156.0,2.0,45.0
10827,2020-03-27 04:00:00,417.1,278.0,779.0,0.0,158.0,0.0,46.0
10828,2020-03-27 05:00:00,417.13,279.0,791.0,0.0,157.0,0.0,45.0
10829,2020-03-27 06:00:00,417.15,278.0,792.0,0.0,156.0,0.0,45.0
10830,2020-03-27 07:00:00,415.47,273.0,801.0,0.0,156.0,0.0,45.0
10831,2020-03-27 08:00:00,421.06,275.0,812.0,0.0,139.0,0.0,44.0
10832,2020-03-27 09:00:00,443.52,277.0,748.0,0.0,87.0,0.0,45.0
10833,2020-03-27 10:00:00,446.01,277.0,716.0,0.0,86.0,0.0,45.0
10834,2020-03-27 11:00:00,447.33,282.0,717.0,0.0,86.0,0.0,45.0
10835,2020-03-27 12:00:00,447.67,275.0,679.0,0.0,86.0,0.0,42.0
10836,2020-03-27 13:00:00,446.82,270.0,679.0,0.0,86.0,0.0,47.0
10837,2020-03-27 14:00:00,443.38,271.0,728.0,0.0,87.0,0.0,47.0
10838,2020-03-27 15:00:00,458.04,273.0,546.0,0.0,86.0,0.0,43.0
10839,2020-03-27 16:00:00,484.17,276.0,538.0,0.0,39.0,0.0,46.0
10840,2020-03-27 17:00:00,479.07,278.0,746.0,0.0,2.0,0.0,44.0
10841,2020-03-27 18:00:00,462.43,271.0,801.0,0.0,23.0,2.0,44.0
10842,2020-03-27 19:00:00,474.2,269.0,755.0,0.0,3.0,3.0,46.0
10843,2020-03-27 20:00:00,473.71,273.0,762.0,0.0,2.0,6.0,46.0
10844,2020-03-27 21:00:00,432.28,271.0,754.0,0.0,105.0,7.0,46.0
10845,2020-03-27 22:00:00,413.3,296.0,740.0,0.0,182.0,6.0,44.0
10846,2020-03-27 23:00:00,440.93,411.0,736.0,0.0,184.0,9.0,46.0
10847,2020-03-28 00:00:00,463.97,554.0,732.0,0.0,209.0,7.0,45.0
10848,2020-03-28 01:00:00,498.37,745.0,730.0,0.0,206.0,4.0,45.0
10849,2020-03-28 02:00:00,519.09,879.0,730.0,0.0,199.0,4.0,44.0
10850,2020-03-28 03:00:00,549.3,972.0,683.0,0.0,152.0,0.0,45.0
10851,2020-03-28 04:00:00,567.07,983.0,521.0,0.0,154.0,0.0,44.0
10852,2020-03-28 05:00:00,556.49,900.0,521.0,0.0,156.0,0.0,44.0
10853,2020-03-28 06:00:00,544.17,809.0,526.0,0.0,155.0,0.0,44.0
10854,2020-03-28 07:00:00,541.12,782.0,519.0,0.0,155.0,0.0,45.0
10855,2020-03-28 08:00:00,575.33,769.0,473.0,0.0,78.0,0.0,45.0
10856,2020-03-28 09:00:00,631.7,724.0,341.0,0.0,2.0,0.0,42.0
10857,2020-03-28 10:00:00,634.56,689.0,312.0,0.0,2.0,0.0,44.0
10858,2020-03-28 11:00:00,634.0,689.0,314.0,0.0,2.0,0.0,45.0
10859,2020-03-28 12:00:00,622.25,611.0,318.0,0.0,3.0,0.0,44.0
10860,2020-03-28 13:00:00,613.5,544.0,315.0,0.0,2.0,0.0,46.0
10861,2020-03-28 14:00:00,607.54,519.0,317.0,0.0,4.0,0.0,43.0
10862,2020-03-28 15:00:00,571.88,529.0,267.0,0.0,80.0,0.0,43.0
10863,2020-03-28 16:00:00,663.17,527.0,72.0,0.0,39.0,0.0,46.0
10864,2020-03-28 17:00:00,604.36,556.0,0.0,0.0,139.0,2.0,45.0
10865,2020-03-28 18:00:00,649.48,551.0,0.0,0.0,84.0,3.0,59.0
10866,2020-03-28 19:00:00,636.47,723.0,107.0,0.0,84.0,4.0,78.0
10867,2020-03-28 20:00:00,616.43,691.0,167.0,0.0,84.0,5.0,77.0
10868,2020-03-28 21:00:00,589.52,753.0,217.0,0.0,128.0,7.0,79.0
10869,2020-03-28 22:00:00,592.96,879.0,219.0,0.0,154.0,9.0,75.0
10870,2020-03-28 23:00:00,598.93,926.0,217.0,0.0,155.0,8.0,77.0
10871,2020-03-29 00:00:00,611.11,1074.0,259.0,0.0,149.0,6.0,76.0
10872,2020-03-29 01:00:00,594.26,1071.0,374.0,0.0,148.0,7.0,79.0
10873,2020-03-29 02:00:00,593.39,1059.0,361.0,0.0,156.0,3.0,79.0
10874,2020-03-29 03:00:00,588.88,1003.0,338.0,0.0,164.0,0.0,77.0
10875,2020-03-29 04:00:00,576.79,904.0,340.0,0.0,165.0,0.0,80.0
10876,2020-03-29 05:00:00,582.62,857.0,260.0,0.0,165.0,0.0,79.0
10877,2020-03-29 06:00:00,602.13,775.0,251.0,0.0,103.0,0.0,76.0
10878,2020-03-29 07:00:00,605.82,768.0,248.0,0.0,95.0,0.0,77.0
10879,2020-03-29 08:00:00,597.07,718.0,258.0,0.0,95.0,0.0,76.0
10880,2020-03-29 09:00:00,594.69,687.0,250.0,0.0,94.0,0.0,76.0
10881,2020-03-29 10:00:00,573.29,561.0,248.0,0.0,95.0,0.0,78.0
10882,2020-03-29 11:00:00,580.49,532.0,220.0,0.0,84.0,0.0,78.0
10883,2020-03-29 12:00:00,622.96,533.0,248.0,0.0,11.0,0.0,72.0
10884,2020-03-29 13:00:00,611.14,535.0,291.0,0.0,11.0,0.0,76.0
10885,2020-03-29 14:00:00,616.06,538.0,275.0,0.0,11.0,0.0,73.0
10886,2020-03-29 15:00:00,608.77,527.0,295.0,0.0,11.0,0.0,76.0
10887,2020-03-29 16:00:00,620.61,532.0,255.0,0.0,11.0,0.0,75.0
10888,2020-03-29 17:00:00,604.01,532.0,314.0,0.0,10.0,2.0,78.0
10889,2020-03-29 18:00:00,566.49,534.0,313.0,0.0,73.0,2.0,77.0
10890,2020-03-29 19:00:00,551.84,530.0,310.0,0.0,95.0,6.0,77.0
10891,2020-03-29 20:00:00,559.21,560.0,305.0,0.0,95.0,5.0,75.0
10892,2020-03-29 21:00:00,571.07,753.0,300.0,0.0,136.0,8.0,75.0
10893,2020-03-29 22:00:00,572.84,862.0,302.0,0.0,167.0,8.0,79.0
10894,2020-03-29 23:00:00,580.59,902.0,295.0,0.0,164.0,7.0,75.0
10895,2020-03-30 00:00:00,587.86,960.0,298.0,0.0,166.0,3.0,77.0
10896,2020-03-30 01:00:00,592.58,988.0,295.0,0.0,162.0,4.0,79.0
10897,2020-03-30 02:00:00,602.74,1039.0,297.0,0.0,151.0,2.0,74.0
10898,2020-03-30 03:00:00,600.11,1069.0,299.0,0.0,165.0,2.0,76.0
10899,2020-03-30 04:00:00,592.67,994.0,299.0,0.0,166.0,0.0,77.0
10900,2020-03-30 05:00:00,588.32,960.0,303.0,0.0,166.0,0.0,75.0
10901,2020-03-30 06:00:00,597.69,850.0,278.0,0.0,122.0,0.0,77.0
10902,2020-03-30 07:00:00,589.94,726.0,304.0,0.0,94.0,0.0,77.0
10903,2020-03-30 08:00:00,590.38,732.0,306.0,0.0,94.0,0.0,80.0
10904,2020-03-30 09:00:00,575.59,639.0,307.0,0.0,95.0,0.0,78.0
10905,2020-03-30 10:00:00,564.97,580.0,309.0,0.0,95.0,0.0,80.0
10906,2020-03-30 11:00:00,547.65,490.0,305.0,0.0,95.0,0.0,79.0
10907,2020-03-30 12:00:00,543.18,473.0,308.0,0.0,95.0,0.0,75.0
10908,2020-03-30 13:00:00,544.11,476.0,307.0,0.0,95.0,0.0,77.0
10909,2020-03-30 14:00:00,543.93,476.0,308.0,0.0,95.0,0.0,77.0
10910,2020-03-30 15:00:00,551.79,512.0,308.0,0.0,95.0,0.0,78.0
10911,2020-03-30 16:00:00,544.72,479.0,307.0,0.0,95.0,0.0,75.0
10912,2020-03-30 17:00:00,544.6,477.0,308.0,0.0,93.0,1.0,73.0
10913,2020-03-30 18:00:00,543.9,481.0,305.0,0.0,96.0,2.0,77.0
10914,2020-03-30 19:00:00,543.89,481.0,308.0,0.0,94.0,3.0,76.0
10915,2020-03-30 20:00:00,543.37,484.0,308.0,0.0,95.0,4.0,74.0
10916,2020-03-30 21:00:00,541.66,478.0,307.0,0.0,95.0,5.0,75.0
10917,2020-03-30 22:00:00,517.84,534.0,302.0,0.0,166.0,6.0,77.0
10918,2020-03-30 23:00:00,538.66,642.0,303.0,0.0,167.0,7.0,75.0
10919,2020-03-31 00:00:00,573.42,850.0,301.0,0.0,166.0,4.0,76.0
10920,2020-03-31 01:00:00,584.35,930.0,298.0,0.0,165.0,4.0,77.0
10921,2020-03-31 02:00:00,586.29,933.0,298.0,0.0,164.0,1.0,78.0
10922,2020-03-31 03:00:00,582.68,914.0,299.0,0.0,166.0,2.0,77.0
10923,2020-03-31 04:00:00,576.12,856.0,302.0,0.0,165.0,0.0,79.0
10924,2020-03-31 05:00:00,572.38,830.0,301.0,0.0,166.0,0.0,77.0
10925,2020-03-31 06:00:00,561.46,731.0,303.0,0.0,157.0,0.0,76.0
10926,2020-03-31 07:00:00,548.63,595.0,304.0,0.0,134.0,0.0,78.0
10927,2020-03-31 08:00:00,566.8,585.0,304.0,0.0,95.0,0.0,79.0
10928,2020-03-31 09:00:00,563.24,566.0,304.0,0.0,95.0,0.0,75.0
10929,2020-03-31 10:00:00,553.44,514.0,304.0,0.0,94.0,0.0,75.0
10930,2020-03-31 11:00:00,554.87,521.0,304.0,0.0,94.0,0.0,74.0
10931,2020-03-31 12:00:00,547.34,485.0,303.0,0.0,94.0,0.0,74.0
10932,2020-03-31 13:00:00,546.0,481.0,303.0,0.0,95.0,0.0,78.0
10933,2020-03-31 14:00:00,563.8,554.0,289.0,0.0,95.0,0.0,78.0
10934,2020-03-31 15:00:00,583.17,640.0,268.0,0.0,95.0,0.0,79.0
10935,2020-03-31 16:00:00,572.18,634.0,324.0,0.0,94.0,0.0,77.0
10936,2020-03-31 17:00:00,578.33,676.0,319.0,0.0,95.0,2.0,75.0
10937,2020-03-31 18:00:00,585.17,715.0,319.0,0.0,95.0,0.0,76.0
10938,2020-03-31 19:00:00,598.88,821.0,316.0,0.0,95.0,2.0,78.0
10939,2020-03-31 20:00:00,593.75,776.0,313.0,0.0,93.0,4.0,74.0
10940,2020-03-31 21:00:00,591.45,755.0,318.0,0.0,92.0,2.0,75.0
10941,2020-03-31 22:00:00,592.29,763.0,320.0,0.0,91.0,3.0,67.0
10942,2020-03-31 23:00:00,585.65,719.0,318.0,0.0,95.0,1.0,53.0
10943,2020-04-01 00:00:00,539.63,634.0,317.0,0.0,161.0,2.0,57.0
10944,2020-04-01 01:00:00,545.6,665.0,318.0,0.0,162.0,0.0,56.0
10945,2020-04-01 02:00:00,560.28,744.0,317.0,0.0,159.0,0.0,55.0
10946,2020-04-01 03:00:00,571.93,829.0,317.0,0.0,161.0,0.0,58.0
10947,2020-04-01 04:00:00,570.75,824.0,326.0,0.0,159.0,0.0,60.0
10948,2020-04-01 05:00:00,561.98,771.0,328.0,0.0,161.0,0.0,60.0
10949,2020-04-01 06:00:00,547.09,680.0,329.0,0.0,161.0,0.0,56.0
10950,2020-04-01 07:00:00,563.62,651.0,329.0,0.0,115.0,0.0,59.0
10951,2020-04-01 08:00:00,585.99,634.0,261.0,0.0,91.0,0.0,57.0
10952,2020-04-01 09:00:00,590.08,633.0,238.0,0.0,92.0,0.0,59.0
10953,2020-04-01 10:00:00,591.72,638.0,237.0,0.0,91.0,0.0,58.0
10954,2020-04-01 11:00:00,584.82,599.0,238.0,0.0,91.0,0.0,60.0
10955,2020-04-01 12:00:00,583.43,590.0,237.0,0.0,91.0,0.0,59.0
10956,2020-04-01 13:00:00,575.54,597.0,278.0,0.0,92.0,0.0,57.0
10957,2020-04-01 14:00:00,569.17,612.0,328.0,0.0,91.0,0.0,57.0
10958,2020-04-01 15:00:00,588.04,738.0,333.0,0.0,91.0,0.0,60.0
10959,2020-04-01 16:00:00,563.25,731.0,334.0,0.0,142.0,0.0,60.0
10960,2020-04-01 17:00:00,526.1,698.0,333.0,0.0,216.0,1.0,59.0
10961,2020-04-01 18:00:00,534.31,741.0,333.0,0.0,214.0,1.0,58.0
10962,2020-04-01 19:00:00,555.72,825.0,330.0,0.0,192.0,3.0,58.0
10963,2020-04-01 20:00:00,563.49,787.0,328.0,0.0,160.0,3.0,57.0
10964,2020-04-01 21:00:00,601.86,858.0,324.0,0.0,95.0,3.0,59.0
10965,2020-04-01 22:00:00,587.66,728.0,322.0,0.0,91.0,2.0,57.0
10966,2020-04-01 23:00:00,573.68,641.0,322.0,0.0,91.0,3.0,60.0
10967,2020-04-02 00:00:00,556.71,548.0,319.0,0.0,92.0,3.0,57.0
10968,2020-04-02 01:00:00,557.63,548.0,320.0,0.0,90.0,3.0,58.0
10969,2020-04-02 02:00:00,558.0,545.0,321.0,0.0,91.0,0.0,61.0
10970,2020-04-02 03:00:00,559.61,625.0,317.0,0.0,116.0,2.0,58.0
10971,2020-04-02 04:00:00,538.88,630.0,318.0,0.0,162.0,1.0,62.0
10972,2020-04-02 05:00:00,554.15,710.0,319.0,0.0,160.0,0.0,60.0
10973,2020-04-02 06:00:00,572.79,771.0,252.0,0.0,163.0,0.0,59.0
10974,2020-04-02 07:00:00,573.09,771.0,253.0,0.0,162.0,0.0,59.0
10975,2020-04-02 08:00:00,595.1,770.0,260.0,0.0,113.0,0.0,60.0
10976,2020-04-02 09:00:00,601.8,728.0,254.0,0.0,91.0,0.0,57.0
10977,2020-04-02 10:00:00,577.56,612.0,284.0,0.0,91.0,0.0,56.0
10978,2020-04-02 11:00:00,581.03,618.0,272.0,0.0,91.0,0.0,55.0
10979,2020-04-02 12:00:00,582.1,623.0,271.0,0.0,91.0,0.0,54.0
10980,2020-04-02 13:00:00,600.5,736.0,266.0,0.0,91.0,0.0,56.0
10981,2020-04-02 14:00:00,617.79,860.0,257.0,0.0,91.0,0.0,56.0
10982,2020-04-02 15:00:00,563.79,762.0,280.0,0.0,170.0,0.0,53.0
10983,2020-04-02 16:00:00,540.06,749.0,304.0,0.0,213.0,0.0,57.0
10984,2020-04-02 17:00:00,526.35,687.0,327.0,0.0,213.0,0.0,56.0
10985,2020-04-02 18:00:00,522.41,655.0,313.0,0.0,210.0,2.0,54.0
10986,2020-04-02 19:00:00,511.61,614.0,319.0,0.0,211.0,6.0,58.0
10987,2020-04-02 20:00:00,510.96,606.0,314.0,0.0,209.0,7.0,58.0
10988,2020-04-02 21:00:00,504.95,547.0,313.0,0.0,192.0,8.0,53.0
10989,2020-04-02 22:00:00,542.33,549.0,316.0,0.0,115.0,8.0,51.0
10990,2020-04-02 23:00:00,560.87,563.0,315.0,0.0,88.0,6.0,52.0
10991,2020-04-03 00:00:00,562.92,582.0,315.0,0.0,88.0,9.0,56.0
10992,2020-04-03 01:00:00,574.14,635.0,314.0,0.0,88.0,6.0,54.0
10993,2020-04-03 02:00:00,581.75,660.0,304.0,0.0,87.0,4.0,50.0
10994,2020-04-03 03:00:00,584.07,662.0,299.0,0.0,88.0,1.0,53.0
10995,2020-04-03 04:00:00,578.34,622.0,250.0,0.0,105.0,0.0,55.0
10996,2020-04-03 05:00:00,540.75,617.0,312.0,0.0,155.0,0.0,53.0
10997,2020-04-03 06:00:00,540.7,617.0,306.0,0.0,157.0,0.0,53.0
10998,2020-04-03 07:00:00,562.4,610.0,297.0,0.0,114.0,0.0,57.0
10999,2020-04-03 08:00:00,577.28,610.0,292.0,0.0,88.0,0.0,58.0
11000,2020-04-03 09:00:00,592.38,655.0,255.0,0.0,88.0,0.0,55.0
11001,2020-04-03 10:00:00,601.75,650.0,209.0,0.0,88.0,0.0,55.0
11002,2020-04-03 11:00:00,601.14,650.0,212.0,0.0,88.0,0.0,52.0
11003,2020-04-03 12:00:00,593.89,649.0,246.0,0.0,87.0,0.0,56.0
11004,2020-04-03 13:00:00,582.54,653.0,302.0,0.0,88.0,0.0,57.0
11005,2020-04-03 14:00:00,575.75,685.0,311.0,0.0,108.0,0.0,58.0
11006,2020-04-03 15:00:00,554.32,699.0,311.0,0.0,158.0,0.0,55.0
11007,2020-04-03 16:00:00,555.14,702.0,315.0,0.0,156.0,0.0,56.0
11008,2020-04-03 17:00:00,553.27,706.0,323.0,0.0,158.0,1.0,56.0
11009,2020-04-03 18:00:00,553.14,701.0,312.0,0.0,158.0,3.0,54.0
11010,2020-04-03 19:00:00,529.64,580.0,322.0,0.0,155.0,5.0,56.0
11011,2020-04-03 20:00:00,509.38,494.0,318.0,0.0,157.0,6.0,54.0
11012,2020-04-03 21:00:00,509.01,494.0,312.0,0.0,158.0,7.0,51.0
11013,2020-04-03 22:00:00,536.95,496.0,306.0,0.0,107.0,8.0,58.0
11014,2020-04-03 23:00:00,550.99,505.0,305.0,0.0,87.0,7.0,60.0
11015,2020-04-04 00:00:00,562.27,565.0,304.0,0.0,88.0,8.0,56.0
11016,2020-04-04 01:00:00,546.67,613.0,301.0,0.0,139.0,6.0,59.0
11017,2020-04-04 02:00:00,540.01,618.0,300.0,0.0,157.0,4.0,57.0
11018,2020-04-04 03:00:00,537.46,604.0,301.0,0.0,159.0,1.0,53.0
11019,2020-04-04 04:00:00,548.85,608.0,241.0,0.0,158.0,0.0,55.0
11020,2020-04-04 05:00:00,547.53,602.0,248.0,0.0,156.0,0.0,56.0
11021,2020-04-04 06:00:00,599.67,711.0,78.0,0.0,158.0,0.0,54.0
11022,2020-04-04 07:00:00,663.2,791.0,0.0,0.0,108.0,0.0,56.0
11023,2020-04-04 08:00:00,666.38,683.0,0.0,0.0,88.0,0.0,58.0
11024,2020-04-04 09:00:00,659.71,627.0,0.0,0.0,88.0,0.0,57.0
11025,2020-04-04 10:00:00,654.76,586.0,0.0,0.0,87.0,0.0,59.0
11026,2020-04-04 11:00:00,651.8,572.0,0.0,0.0,88.0,0.0,59.0
11027,2020-04-04 12:00:00,650.84,559.0,0.0,0.0,87.0,0.0,58.0
11028,2020-04-04 13:00:00,641.32,502.0,0.0,0.0,87.0,0.0,57.0
11029,2020-04-04 14:00:00,648.33,549.0,0.0,0.0,88.0,0.0,58.0
11030,2020-04-04 15:00:00,646.35,626.0,0.0,0.0,104.0,0.0,55.0
11031,2020-04-04 16:00:00,603.22,618.0,0.0,0.0,157.0,1.0,56.0
11032,2020-04-04 17:00:00,614.68,685.0,0.0,0.0,157.0,1.0,61.0
11033,2020-04-04 18:00:00,624.9,743.0,0.0,0.0,155.0,1.0,58.0
11034,2020-04-04 19:00:00,644.28,743.0,0.0,0.0,122.0,5.0,60.0
11035,2020-04-04 20:00:00,668.39,746.0,0.0,0.0,88.0,6.0,59.0
11036,2020-04-04 21:00:00,667.75,744.0,0.0,0.0,88.0,7.0,56.0
11037,2020-04-04 22:00:00,668.39,745.0,0.0,0.0,88.0,6.0,58.0
11038,2020-04-04 23:00:00,669.04,744.0,0.0,0.0,87.0,6.0,58.0
11039,2020-04-05 00:00:00,673.48,781.0,0.0,0.0,87.0,5.0,57.0
11040,2020-04-05 01:00:00,658.63,847.0,0.0,0.0,119.0,4.0,58.0
11041,2020-04-05 02:00:00,637.98,855.0,0.0,0.0,157.0,1.0,56.0
11042,2020-04-05 03:00:00,641.3,906.0,0.0,0.0,160.0,2.0,55.0
11043,2020-04-05 04:00:00,641.3,886.0,0.0,0.0,158.0,0.0,58.0
11044,2020-04-05 05:00:00,637.97,857.0,0.0,0.0,158.0,0.0,60.0
11045,2020-04-05 06:00:00,667.79,855.0,0.0,0.0,110.0,0.0,58.0
11046,2020-04-05 07:00:00,679.11,805.0,0.0,0.0,87.0,0.0,58.0
11047,2020-04-05 08:00:00,667.93,698.0,0.0,0.0,88.0,0.0,59.0
11048,2020-04-05 09:00:00,655.49,588.0,0.0,0.0,87.0,0.0,55.0
11049,2020-04-05 10:00:00,652.99,580.0,0.0,0.0,88.0,0.0,59.0
11050,2020-04-05 11:00:00,652.21,574.0,0.0,0.0,88.0,0.0,58.0
11051,2020-04-05 12:00:00,652.76,577.0,0.0,0.0,88.0,0.0,57.0
11052,2020-04-05 13:00:00,653.85,576.0,0.0,0.0,87.0,0.0,54.0
11053,2020-04-05 14:00:00,653.6,579.0,0.0,0.0,88.0,0.0,52.0
11054,2020-04-05 15:00:00,652.79,575.0,0.0,0.0,88.0,0.0,54.0
11055,2020-04-05 16:00:00,662.21,645.0,0.0,0.0,88.0,0.0,55.0
11056,2020-04-05 17:00:00,677.26,787.0,0.0,0.0,88.0,0.0,54.0
11057,2020-04-05 18:00:00,679.7,814.0,0.0,0.0,86.0,2.0,53.0
11058,2020-04-05 19:00:00,680.03,846.0,0.0,0.0,88.0,3.0,55.0
11059,2020-04-05 20:00:00,680.52,868.0,0.0,0.0,88.0,5.0,54.0
11060,2020-04-05 21:00:00,680.57,870.0,0.0,0.0,88.0,5.0,55.0
11061,2020-04-05 22:00:00,680.73,868.0,0.0,0.0,87.0,6.0,52.0
11062,2020-04-05 23:00:00,635.98,868.0,0.0,0.0,156.0,8.0,55.0
11063,2020-04-06 00:00:00,635.69,866.0,0.0,0.0,158.0,6.0,56.0
11064,2020-04-06 01:00:00,635.5,868.0,0.0,0.0,160.0,5.0,53.0
11065,2020-04-06 02:00:00,642.38,914.0,0.0,0.0,158.0,4.0,51.0
11066,2020-04-06 03:00:00,632.54,822.0,0.0,0.0,160.0,1.0,51.0
11067,2020-04-06 04:00:00,621.16,720.0,0.0,0.0,157.0,0.0,53.0
11068,2020-04-06 05:00:00,612.99,672.0,0.0,0.0,158.0,0.0,51.0
11069,2020-04-06 06:00:00,612.72,667.0,0.0,0.0,157.0,0.0,54.0
11070,2020-04-06 07:00:00,645.44,698.0,0.0,0.0,118.0,0.0,54.0
11071,2020-04-06 08:00:00,666.62,663.0,0.0,0.0,86.0,0.0,50.0
11072,2020-04-06 09:00:00,740.08,662.0,0.0,0.0,6.0,0.0,53.0
11073,2020-04-06 10:00:00,741.98,665.0,0.0,0.0,4.0,0.0,54.0
11074,2020-04-06 11:00:00,742.47,666.0,0.0,0.0,4.0,0.0,52.0
11075,2020-04-06 12:00:00,744.76,666.0,0.0,0.0,2.0,0.0,51.0
11076,2020-04-06 13:00:00,741.8,667.0,0.0,0.0,4.0,0.0,55.0
11077,2020-04-06 14:00:00,741.77,666.0,0.0,0.0,4.0,0.0,55.0
11078,2020-04-06 15:00:00,689.17,786.0,0.0,0.0,72.0,0.0,53.0
11079,2020-04-06 16:00:00,685.08,884.0,0.0,0.0,88.0,0.0,54.0
11080,2020-04-06 17:00:00,688.2,967.0,0.0,0.0,90.0,2.0,54.0
11081,2020-04-06 18:00:00,680.34,867.0,0.0,0.0,91.0,2.0,55.0
11082,2020-04-06 19:00:00,679.62,867.0,0.0,0.0,91.0,4.0,49.0
11083,2020-04-06 20:00:00,686.67,952.0,0.0,0.0,90.0,5.0,41.0
11084,2020-04-06 21:00:00,670.68,945.0,0.0,0.0,113.0,7.0,41.0
11085,2020-04-06 22:00:00,637.74,888.0,0.0,0.0,159.0,7.0,43.0
11086,2020-04-06 23:00:00,646.91,982.0,0.0,0.0,161.0,6.0,42.0
11087,2020-04-07 00:00:00,657.21,1091.0,0.0,0.0,160.0,5.0,45.0
11088,2020-04-07 01:00:00,662.62,1160.0,0.0,0.0,160.0,4.0,49.0
11089,2020-04-07 02:00:00,663.61,1159.0,0.0,0.0,159.0,2.0,55.0
11090,2020-04-07 03:00:00,663.14,1161.0,0.0,0.0,160.0,2.0,57.0
11091,2020-04-07 04:00:00,661.82,1129.0,0.0,0.0,160.0,0.0,57.0
11092,2020-04-07 05:00:00,655.83,1046.0,0.0,0.0,159.0,0.0,58.0
11093,2020-04-07 06:00:00,653.62,1019.0,0.0,0.0,159.0,0.0,57.0
11094,2020-04-07 07:00:00,651.05,986.0,0.0,0.0,158.0,0.0,60.0
11095,2020-04-07 08:00:00,654.74,928.0,0.0,0.0,142.0,0.0,59.0
11096,2020-04-07 09:00:00,743.98,844.0,0.0,0.0,5.0,0.0,58.0
11097,2020-04-07 10:00:00,741.63,728.0,0.0,0.0,5.0,0.0,58.0
11098,2020-04-07 11:00:00,740.08,720.0,0.0,0.0,6.0,0.0,60.0
11099,2020-04-07 12:00:00,741.39,709.0,0.0,0.0,5.0,0.0,57.0
11100,2020-04-07 13:00:00,740.7,711.0,0.0,0.0,6.0,0.0,56.0
11101,2020-04-07 14:00:00,742.68,766.0,0.0,0.0,5.0,0.0,57.0
11102,2020-04-07 15:00:00,745.91,903.0,0.0,0.0,4.0,0.0,57.0
11103,2020-04-07 16:00:00,745.51,944.0,0.0,0.0,6.0,0.0,54.0
11104,2020-04-07 17:00:00,743.37,900.0,0.0,0.0,7.0,0.0,58.0
11105,2020-04-07 18:00:00,744.11,1032.0,0.0,0.0,8.0,2.0,53.0
11106,2020-04-07 19:00:00,745.02,1167.0,0.0,0.0,7.0,3.0,59.0
11107,2020-04-07 20:00:00,744.49,1188.0,0.0,0.0,7.0,5.0,56.0
11108,2020-04-07 21:00:00,712.02,1133.0,0.0,0.0,58.0,7.0,59.0
11109,2020-04-07 22:00:00,670.37,1220.0,0.0,0.0,148.0,7.0,57.0
11110,2020-04-07 23:00:00,667.2,1242.0,0.0,0.0,160.0,5.0,56.0
11111,2020-04-08 00:00:00,668.15,1257.0,0.0,0.0,160.0,5.0,56.0
11112,2020-04-08 01:00:00,668.54,1257.0,0.0,0.0,161.0,3.0,57.0
11113,2020-04-08 02:00:00,665.07,1218.0,0.0,0.0,165.0,1.0,58.0
11114,2020-04-08 03:00:00,635.47,1134.0,0.0,0.0,216.0,1.0,55.0
11115,2020-04-08 04:00:00,640.66,1127.0,0.0,0.0,204.0,0.0,58.0
11116,2020-04-08 05:00:00,661.44,1122.0,0.0,0.0,160.0,0.0,55.0
11117,2020-04-08 06:00:00,664.8,1166.0,0.0,0.0,159.0,0.0,59.0
11118,2020-04-08 07:00:00,664.65,1147.0,0.0,0.0,157.0,0.0,56.0
11119,2020-04-08 08:00:00,653.13,963.0,0.0,0.0,151.0,0.0,55.0
