,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_wind_production_forecast
8554,12/22/2020 10:00:00,2020-12-22 05:00:00,89785,357.82,19596,31287,33348,203,1049,0,4754,818,4.58956544789422,276.122813555078,272.23081911816,0,0.000734374588768,19578.617,1593.6543,34254.586,33659.547,225.39943,6318.407
8555,12/22/2020 11:00:00,2020-12-22 06:00:00,91741,366.8,20832,34362,33366,219,1785,0,4441,882,4.58956544789422,276.122813555078,272.23081911816,0,0.000734374588768,20603.326,2764.2644,36047.344,33597.91,227.1412,6745.323
8556,12/22/2020 12:00:00,2020-12-22 07:00:00,96328,365.72,21461,36098,33458,236,3902,0,4248,1114,4.58956544789422,276.122813555078,272.23081911816,0,0.000734374588768,21687.66,3430.3503,37401.52,33486.02,224.43747,6519.4487
8557,12/22/2020 13:00:00,2020-12-22 08:00:00,101076,373.6,22516,37538,33514,232,3970,374,3409,1168,5.53574265375255,279.144973632374,273.642367041212,84.8057957627717,0.001468749177536,22458.305,3107.8782,37860.484,33572.465,227.05261,6766.4688
8558,12/22/2020 14:00:00,2020-12-22 09:00:00,102862,376.65,22953,36739,33551,224,3210,1144,2818,1159,5.53574265375255,279.144973632374,273.642367041212,84.8057957627717,0.001468749177536,22912.61,2252.4563,37854.46,33528.15,222.9214,7019.0737
8559,12/22/2020 15:00:00,2020-12-22 10:00:00,101917,381.66,22406,37027,33601,220,1732,1308,2276,1358,5.53574265375255,279.144973632374,273.642367041212,84.8057957627717,0.001468749177536,22731.553,1505.3175,37046.156,33602.695,225.73445,6924.703
8560,12/22/2020 16:00:00,2020-12-22 11:00:00,100160,382.92,22235,37164,33692,218,1112,1293,2286,1347,6.2981582638887,282.123932435274,275.553358343891,188.933675343835,0.013165580927191,22824.906,1149.993,35920.73,33589.97,224.54092,7372.5747
8561,12/22/2020 17:00:00,2020-12-22 12:00:00,99272,377.19,21706,35699,33772,216,1069,1246,2646,1225,6.2981582638887,282.123932435274,275.553358343891,188.933675343835,0.013165580927191,22233.344,991.99133,34806.812,33572.88,223.18536,7582.647
8562,12/22/2020 18:00:00,2020-12-22 13:00:00,98245,374.63,21578,35543,33892,215,1054,1214,2992,1163,6.2981582638887,282.123932435274,275.553358343891,188.933675343835,0.013165580927191,21593.693,1075.2302,34528.027,33541.594,217.46616,7882.031
8563,12/22/2020 19:00:00,2020-12-22 14:00:00,97819,369.54,21066,34823,33889,298,1086,1194,3451,1057,6.02913678425966,282.030943053366,276.881203243454,186.267053026949,0.124438059206433,21098.611,984.7207,34828.863,33610.344,219.13914,8029.1616
8564,12/22/2020 20:00:00,2020-12-22 15:00:00,97233,366.66,20733,35023,33877,211,1081,900,4060,1021,6.02913678425966,282.030943053366,276.881203243454,186.267053026949,0.124438059206433,20691.135,1179.1348,35776.16,33636.25,218.14423,8367.666
8565,12/22/2020 21:00:00,2020-12-22 16:00:00,97340,365.77,20886,35677,33890,208,2302,149,4236,1043,6.02913678425966,282.030943053366,276.881203243454,186.267053026949,0.124438059206433,20931.676,1677.7186,36690.324,33603.355,213.1166,8537.587
8566,12/22/2020 22:00:00,2020-12-22 17:00:00,99730,361.64,21590,37908,33865,209,4504,0,5325,1200,6.43984250572734,280.715684856466,276.802947989533,98.3577113342814,0.493880244874006,21601.629,2861.2837,37879.75,33688.133,218.48189,8641.565
8567,12/22/2020 23:00:00,2020-12-22 18:00:00,105895,366.73,22619,39178,33784,206,3879,0,6422,1373,6.43984250572734,280.715684856466,276.802947989533,98.3577113342814,0.493880244874006,22042.049,3850.9216,38957.44,33645.56,213.09561,8377.372
8568,12/23/2020 00:00:00,2020-12-22 19:00:00,107488,367.04,22338,38783,33793,204,2780,0,6832,1318,6.43984250572734,280.715684856466,276.802947989533,98.3577113342814,0.493880244874006,22125.637,2938.9412,35765.754,33829.68,230.72023,8954.485
8569,12/23/2020 01:00:00,2020-12-22 20:00:00,106348,363.45,21934,37732,33834,204,2273,0,7376,1232,7.00235015884481,280.225702613813,275.997837915337,0,0.921536122226912,21901.412,1704.0907,34460.11,33935.24,228.1983,8849.654
8570,12/23/2020 02:00:00,2020-12-22 21:00:00,104797,365.28,21795,37203,33892,203,1232,0,7354,1168,7.00235015884481,280.225702613813,275.997837915337,0,0.921536122226912,21204.645,1079.5592,32886.895,33884.77,218.15353,8125.221
8571,12/23/2020 03:00:00,2020-12-22 22:00:00,102607,360.17,21416,34752,33841,207,1056,0,7380,866,7.00235015884481,280.225702613813,275.997837915337,0,0.921536122226912,19981.043,1030.721,30596.17,33829.465,218.66402,7582.5684
8572,12/23/2020 04:00:00,2020-12-22 23:00:00,99296,354.89,20727,32895,33834,211,1009,0,7256,821,7.11805479611614,279.219817744121,275.517905214174,0,2.23625625464135,18908.812,1075.4723,28977.969,33929.277,218.77077,7170.868
8573,12/23/2020 05:00:00,2020-12-23 00:00:00,96317,345.48,20665,26943,33207,188,796,0,8098,793,7.11805479611614,279.219817744121,275.517905214174,0,2.23625625464135,17739.111,1172.8278,27279.086,33763.42,217.45276,7093.134
8574,12/23/2020 06:00:00,2020-12-23 01:00:00,93564,342.3,19294,29765,34002,218,913,0,7267,696,7.11805479611614,279.219817744121,275.517905214174,0,2.23625625464135,17320.377,924.90314,26607.41,33891.277,217.29483,6608.0107
8575,12/23/2020 07:00:00,2020-12-23 02:00:00,91916,337.43,18955,28188,34014,221,890,0,7422,701,6.72619899282865,278.460163051537,275.155834231601,0,1.17686139200964,16703.568,769.76044,26762.59,33947.254,223.21898,5936.4473
8576,12/23/2020 08:00:00,2020-12-23 03:00:00,90958,339.13,18821,29130,34036,225,846,0,7194,683,6.72619899282865,278.460163051537,275.155834231601,0,1.17686139200964,17014.438,483.5694,27583.283,33838.977,222.56691,5784.015
8577,12/23/2020 09:00:00,2020-12-23 04:00:00,91292,340.68,18978,29512,34004,224,993,0,7063,687,6.72619899282865,278.460163051537,275.155834231601,0,1.17686139200964,17808.844,679.5223,29202.865,33898.566,218.3019,5326.003
8578,12/23/2020 10:00:00,2020-12-23 05:00:00,92504,347.3,19569,32069,34045,224,994,0,7149,699,6.4002019018144,277.926308422338,274.714098219619,0,2.52724786340196,18928.016,1673.3115,30918.547,33916.523,225.60066,5007.866
8579,12/23/2020 11:00:00,2020-12-23 06:00:00,95642,350.23,20805,33761,34043,222,2760,1,7036,694,6.4002019018144,277.926308422338,274.714098219619,0,2.52724786340196,19902.2,2801.0417,32533.031,33867.85,227.3491,5009.763
8580,12/23/2020 12:00:00,2020-12-23 07:00:00,101005,356.77,22790,36285,34046,225,4347,1,7261,693,6.4002019018144,277.926308422338,274.714098219619,0,2.52724786340196,20877.197,3080.1628,33683.047,33798.336,224.60214,4595.346
8581,12/23/2020 13:00:00,2020-12-23 08:00:00,106304,363.5,24176,36891,34057,223,3477,452,7678,699,6.75191448149677,277.967593089308,274.222594192885,36.1217921109081,1.87385998681288,21506.787,2620.4893,33930.953,33825.418,227.25015,4598.977
8582,12/23/2020 14:00:00,2020-12-23 09:00:00,107509,354.61,23321,33810,34057,222,2711,1235,8099,675,6.75191448149677,277.967593089308,274.222594192885,36.1217921109081,1.87385998681288,21903.854,2017.9478,33747.24,33763.027,223.11543,4355.881
8583,12/23/2020 15:00:00,2020-12-23 10:00:00,104402,349.29,21936,32298,34050,221,1418,1335,8344,679,6.75191448149677,277.967593089308,274.222594192885,36.1217921109081,1.87385998681288,21723.922,1599.3757,33037.562,33879.906,225.9604,4309.758
8584,12/23/2020 16:00:00,2020-12-23 11:00:00,100870,343.1,21038,30639,34049,216,1319,1370,8252,681,6.93872533399095,278.343126324868,273.900330416463,108.840040489593,4.28121397409293,21773.37,1334.0194,31877.732,33876.965,224.73245,4386.252
8585,12/23/2020 17:00:00,2020-12-23 12:00:00,98061,338.36,20026,30292,34030,216,1335,1291,8122,711,6.93872533399095,278.343126324868,273.900330416463,108.840040489593,4.28121397409293,21184.5,1205.7072,30993.61,33821.75,223.43332,4678.0933
8586,12/23/2020 18:00:00,2020-12-23 13:00:00,96677,341.72,20110,30344,34019,215,1159,1312,7444,705,6.93872533399095,278.343126324868,273.900330416463,108.840040489593,4.28121397409293,20586.44,1313.4102,30810.23,33852.215,217.67877,4637.757
8587,12/23/2020 19:00:00,2020-12-23 14:00:00,96052,339.7,20023,30014,34007,213,1529,1067,7636,713,6.84775214358724,277.762367940477,273.151012314836,161.519413329714,2.53351522283334,20189.309,1242.9469,31102.79,33909.72,219.33754,4741.042
8588,12/23/2020 20:00:00,2020-12-23 15:00:00,95596,340.64,20113,30165,34006,210,1498,795,7832,710,6.84775214358724,277.762367940477,273.151012314836,161.519413329714,2.53351522283334,19823.922,1547.116,31936.906,33952.113,218.34337,4881.492
8589,12/23/2020 21:00:00,2020-12-23 16:00:00,96182,337.34,19610,30834,34005,210,2206,100,8329,727,6.84775214358724,277.762367940477,273.151012314836,161.519413329714,2.53351522283334,20087.047,2449.575,32851.32,33874.684,213.24341,4947.218
8590,12/23/2020 22:00:00,2020-12-23 17:00:00,97450,337.15,19942,34295,34012,216,4322,0,8557,729,6.65833395980758,276.358444595382,272.394360551112,89.7172428934409,5.22292333600839,20652.176,3769.4841,34028.76,33992.582,218.70166,4907.2627
8591,12/23/2020 23:00:00,2020-12-23 18:00:00,103009,350.56,21624,35352,34007,216,2922,0,8611,705,6.65833395980758,276.358444595382,272.394360551112,89.7172428934409,5.22292333600839,21020.268,4360.163,35070.31,33986.06,213.25327,4571.353
8592,12/24/2020 00:00:00,2020-12-23 19:00:00,103737,345.42,20731,34339,33995,213,2732,0,8711,726,6.65833395980758,276.358444595382,272.394360551112,89.7172428934409,5.22292333600839,23031.803,3350.021,33484.75,33798.703,216.82262,5562.002
8593,12/24/2020 01:00:00,2020-12-23 20:00:00,101801,343.2,19996,33767,34009,214,1951,0,8822,731,6.97595218475842,274.4542972223,270.596183115017,0,3.63966181731761,22613.082,2500.4556,32502.795,33894.03,213.75824,5498.1113
8594,12/24/2020 02:00:00,2020-12-23 21:00:00,99643,339.39,19483,32070,34008,206,1743,0,8643,732,6.97595218475842,274.4542972223,270.596183115017,0,3.63966181731761,21822.568,1762.102,30835.838,33853.36,210.95598,5087.607
8595,12/24/2020 03:00:00,2020-12-23 22:00:00,96808,334.22,19003,29200,33911,185,1174,0,8695,720,6.97595218475842,274.4542972223,270.596183115017,0,3.63966181731761,20438.297,1541.6154,27783.156,33795.387,211.17526,4614.916
8596,12/24/2020 04:00:00,2020-12-23 23:00:00,93051,328.4,18910,26662,33926,188,1169,0,8854,632,6.82875602710838,272.841118808401,268.763779227416,0,7.25847259005017,19409.002,1480.3011,25551.371,33857.77,205.38055,4245.193
8597,12/24/2020 05:00:00,2020-12-24 00:00:00,90163,346.03,19721,30825,33972,217,894,1,7333,682,6.82875602710838,272.841118808401,268.763779227416,0,7.25847259005017,18251.727,1617.6099,23129.592,33720.715,208.2036,4281.327
8598,12/24/2020 06:00:00,2020-12-24 01:00:00,86459,310.72,17387,21862,34004,197,952,0,8859,628,6.82875602710838,272.841118808401,268.763779227416,0,7.25847259005017,17858.156,1359.5583,22069.312,33836.586,209.16617,3837.5022
8599,12/24/2020 07:00:00,2020-12-24 02:00:00,84101,307.2,17194,20718,34013,202,959,0,8798,623,6.37593444426106,270.943057076303,266.667196743331,0,2.77821609452667,17309.24,1229.941,21987.148,33881.887,212.2445,3497.7373
8600,12/24/2020 08:00:00,2020-12-24 03:00:00,82945,305.13,16828,20403,34000,205,899,0,8625,631,6.37593444426106,270.943057076303,266.667196743331,0,2.77821609452667,17609.715,1068.6305,22576.617,33796.79,213.04276,3244.2207
8601,12/24/2020 09:00:00,2020-12-24 04:00:00,81845,308.2,17051,20797,33994,202,895,0,8414,632,6.37593444426106,270.943057076303,266.667196743331,0,2.77821609452667,18643.445,996.99084,23905.191,33842.523,211.82736,3100.8826
8602,12/24/2020 10:00:00,2020-12-24 05:00:00,82450,311.61,17655,20773,33998,200,955,0,8408,616,6.25195008536704,269.368434103376,264.74375369324,0,4.28228434914813,19771.668,1448.2778,25969.59,33847.32,215.11748,3133.4612
8603,12/24/2020 11:00:00,2020-12-24 06:00:00,83330,319.77,18270,22520,33989,197,1032,0,8092,596,6.25195008536704,269.368434103376,264.74375369324,0,4.28228434914813,20880.871,2438.8628,28270.21,33791.754,216.51747,3230.9197
8604,12/24/2020 12:00:00,2020-12-24 07:00:00,85514,331.14,19192,25524,33977,195,1066,1,7991,624,6.25195008536704,269.368434103376,264.74375369324,0,4.28228434914813,22007.947,3088.187,30368.775,33758.582,216.02414,3182.9453
8605,12/24/2020 13:00:00,2020-12-24 08:00:00,89485,340.03,20373,27067,33954,196,1213,96,7830,632,6.44919438134759,269.076160599624,263.299933861562,67.1274588910709,0.562272873916611,22973.264,3001.2034,31389.705,33761.496,216.95882,3187.7341
8606,12/24/2020 14:00:00,2020-12-24 09:00:00,92151,341.03,20930,27226,33974,193,1567,359,7815,615,6.44919438134759,269.076160599624,263.299933861562,67.1274588910709,0.562272873916611,23376.16,2360.282,31464.863,33698.727,213.00786,3341.722
8607,12/24/2020 15:00:00,2020-12-24 10:00:00,93541,344.79,20956,28880,33961,190,1322,478,7677,625,6.44919438134759,269.076160599624,263.299933861562,67.1274588910709,0.562272873916611,23407.674,1827.0996,30795.363,33811.285,214.1898,3386.2346
8608,12/24/2020 16:00:00,2020-12-24 11:00:00,94461,346.49,20982,29211,33946,189,1162,474,7546,620,6.52817251809792,270.161990913439,262.733112138874,195.551544973545,0.830828282013439,23400.398,1626.4775,28945.77,33822.004,214.75424,3615.8298
8609,12/24/2020 17:00:00,2020-12-24 12:00:00,94563,347.73,20989,29242,33955,184,1342,384,7113,616,6.52817251809792,270.161990913439,262.733112138874,195.551544973545,0.830828282013439,22973.19,1452.136,27889.062,33763.438,210.51688,3974.6501
8610,12/24/2020 18:00:00,2020-12-24 13:00:00,94353,350.31,20905,29944,33952,185,1138,247,6907,627,6.52817251809792,270.161990913439,262.733112138874,195.551544973545,0.830828282013439,22228.445,1488.3527,27676.902,33806.164,206.60281,4243.1494
8611,12/24/2020 19:00:00,2020-12-24 14:00:00,94232,350.45,20915,29961,33933,184,1318,99,6848,608,6.47861649713537,269.981222522446,262.273170439789,280.786023710483,0.137066399063085,21842.408,1449.8246,27828.705,33868.48,209.00305,4527.994
8612,12/24/2020 20:00:00,2020-12-24 15:00:00,94447,354.36,21111,30565,33964,180,1364,46,6265,621,6.47861649713537,269.981222522446,262.273170439789,280.786023710483,0.137066399063085,21500.518,1770.9513,28347.492,33914.043,207.9683,4704.9272
8613,12/24/2020 21:00:00,2020-12-24 16:00:00,94855,354.87,21327,31265,33952,182,2036,7,6080,606,6.47861649713537,269.981222522446,262.273170439789,280.786023710483,0.137066399063085,21760.201,2343.5352,29179.605,33834.89,206.63643,4851.6787
8614,12/24/2020 22:00:00,2020-12-24 17:00:00,96768,355.34,22228,32211,33956,179,3803,1,5840,613,5.57270589791825,268.337828254409,261.861797657579,153.551024744972,0.302959272436438,22449.854,3438.6663,30670.947,33954.77,207.25214,5117.857
8615,12/24/2020 23:00:00,2020-12-24 18:00:00,99504,357.47,22558,31727,33956,177,3542,1,5752,627,5.57270589791825,268.337828254409,261.861797657579,153.551024744972,0.302959272436438,22602.666,4217.7227,32202.207,33934.79,205.04027,4987.341
8616,12/25/2020 00:00:00,2020-12-24 19:00:00,98757,360.41,22191,31925,33929,176,2233,1,5806,633,5.57270589791825,268.337828254409,261.861797657579,153.551024744972,0.302959272436438,25611.812,3789.5352,36237.387,33868.523,234.19493,6143.8286
8617,12/25/2020 01:00:00,2020-12-24 20:00:00,97472,360.86,21996,31474,33902,177,1509,1,5967,615,5.92548280144796,267.499346234759,261.183532000966,0,0.118066711727688,25463.006,2972.593,34860.395,33962.926,231.80862,6377.59
8618,12/25/2020 02:00:00,2020-12-24 21:00:00,95750,358.24,21552,30631,33930,178,1515,1,5742,610,5.92548280144796,267.499346234759,261.183532000966,0,0.118066711727688,24703.426,2149.2144,33153.902,33926.176,219.9531,6223.088
8619,12/25/2020 03:00:00,2020-12-24 22:00:00,94287,354.98,21225,29342,33947,174,1540,1,5665,635,5.92548280144796,267.499346234759,261.183532000966,0,0.118066711727688,23149.61,1832.2477,30474.36,33863.938,220.53636,6087.6797
8620,12/25/2020 04:00:00,2020-12-24 23:00:00,92356,349.75,20575,27218,33961,178,1455,1,5375,625,5.68762839067515,267.186757101769,260.78426916056,0,0.219858722475349,21864.76,1720.5813,28638.277,33927.438,222.11859,6029.953
8621,12/25/2020 05:00:00,2020-12-25 00:00:00,89220,319.93,18209,23801,34009,197,963,0,8743,631,5.68762839067515,267.186757101769,260.78426916056,0,0.219858722475349,20432.67,1820.3955,26635.947,33789.926,219.76524,6077.8213
8622,12/25/2020 06:00:00,2020-12-25 01:00:00,85392,333.73,17833,24798,33919,181,1178,1,4859,661,5.68762839067515,267.186757101769,260.78426916056,0,0.219858722475349,19777.13,1580.1802,25764.418,33904.047,219.32716,5840.4077
8623,12/25/2020 07:00:00,2020-12-25 02:00:00,83622,331.53,17518,25100,33938,182,1259,1,5017,671,5.18585141842935,267.189840763414,260.979728812599,0,0.057404619458431,19137.207,1669.755,25897.938,33960.85,225.96281,5453.512
8624,12/25/2020 08:00:00,2020-12-25 03:00:00,83644,324.44,16854,24472,33973,186,1359,1,5399,669,5.18585141842935,267.189840763414,260.979728812599,0,0.057404619458431,19392.889,1726.6578,26732.709,33872.293,224.94815,5325.57
8625,12/25/2020 09:00:00,2020-12-25 04:00:00,83228,323.14,17036,23999,34000,183,1475,1,5624,656,5.18585141842935,267.189840763414,260.979728812599,0,0.057404619458431,20539.678,1714.68,28452.354,33913.516,219.92068,5090.51
8626,12/25/2020 10:00:00,2020-12-25 05:00:00,83509,327.15,17562,24986,33992,184,1605,1,5751,626,4.79656868755102,267.312070549441,261.494974546979,0,0.108247047236036,21790.203,2042.5345,30339.809,33915.203,228.22166,4765.5205
8627,12/25/2020 11:00:00,2020-12-25 06:00:00,85045,332.81,18058,26481,33994,180,1779,1,5574,631,4.79656868755102,267.312070549441,261.494974546979,0,0.108247047236036,23142.152,2981.6787,32078.443,33851.76,230.05725,4765.7783
8628,12/25/2020 12:00:00,2020-12-25 07:00:00,87618,342.15,19119,29144,34006,181,1808,1,5812,634,4.79656868755102,267.312070549441,261.494974546979,0,0.108247047236036,24556.383,3746.7095,33531.934,33827.887,226.74681,4312.15
8629,12/25/2020 13:00:00,2020-12-25 08:00:00,91686,351,21137,29823,34030,177,2600,42,5687,634,5.09325043551251,269.791927614191,262.599126940728,100.846058948525,0.013671613748359,25869.938,3674.618,34019.227,33820.367,229.82321,4091.3713
8630,12/25/2020 14:00:00,2020-12-25 09:00:00,95019,361.91,22647,31282,34068,176,2488,146,5240,634,5.09325043551251,269.791927614191,262.599126940728,100.846058948525,0.013671613748359,26394.695,2916.1304,34027.332,33774.97,225.64253,3949.7937
8631,12/25/2020 15:00:00,2020-12-25 10:00:00,97266,368.7,23557,32163,34052,175,2123,365,5009,622,5.09325043551251,269.791927614191,262.599126940728,100.846058948525,0.013671613748359,26495.334,2218.0952,33362.285,33865.41,228.90329,3670.883
8632,12/25/2020 16:00:00,2020-12-25 11:00:00,98546,372.98,24186,32272,34061,178,2114,669,4388,623,5.07702935463213,273.712696227592,265.50586672984,257.358307360572,0.034809595982263,26409.072,1933.2983,32064.34,33894.773,227.2272,3539.7517
8633,12/25/2020 17:00:00,2020-12-25 12:00:00,98987,369.94,24059,31772,34050,175,2079,619,4984,622,5.07702935463213,273.712696227592,265.50586672984,257.358307360572,0.034809595982263,25809.625,1709.5426,31144.895,33830.44,226.66269,3631.615
8634,12/25/2020 18:00:00,2020-12-25 13:00:00,98801,363.65,23506,30614,34049,175,2091,767,5458,616,5.07702935463213,273.712696227592,265.50586672984,257.358307360572,0.034809595982263,24911.662,1716.0618,30990.127,33867.11,220.448,3626.7634
8635,12/25/2020 19:00:00,2020-12-25 14:00:00,97653,360.2,22512,31080,34055,172,2027,846,5285,636,4.30105373513472,274.571948761899,267.643292937274,329.70263456858,0.011423841336618,24298.008,1631.9863,31337.082,33930.406,221.92137,3571.4229
8636,12/25/2020 20:00:00,2020-12-25 15:00:00,97018,359.51,22331,31877,34044,176,2026,594,5767,627,4.30105373513472,274.571948761899,267.643292937274,329.70263456858,0.011423841336618,23953.312,1889.4027,32145.434,33979.5,220.93736,3640.8472
8637,12/25/2020 21:00:00,2020-12-25 16:00:00,98017,364.16,23298,32960,34033,196,2457,127,6155,628,4.30105373513472,274.571948761899,267.643292937274,329.70263456858,0.011423841336618,24197.03,2390.1145,33058.77,33911.195,214.89531,3709.6729
8638,12/25/2020 22:00:00,2020-12-25 17:00:00,101075,371.04,25033,35631,34041,201,3538,14,6346,624,3.49169320058383,271.7769037572,267.555639156073,178.790857217748,0.032226317266783,25054.955,3397.6875,34350.703,34022.46,221.56427,3830.1067
8639,12/25/2020 23:00:00,2020-12-25 18:00:00,106091,373.46,25387,36163,34046,296,3852,14,6004,614,3.49169320058383,271.7769037572,267.555639156073,178.790857217748,0.032226317266783,25408.762,4312.397,35420.47,33986.4,215.3067,3789.0393
8640,12/26/2020 00:00:00,2020-12-25 19:00:00,106791,370.22,25134,36111,34047,198,3932,2,6488,616,3.49169320058383,271.7769037572,267.555639156073,178.790857217748,0.032226317266783,26354.525,4348.966,38308.43,34108.26,240.71289,1935.1299
8641,12/26/2020 01:00:00,2020-12-25 20:00:00,106858,372.78,25583,36091,34053,200,3379,2,6822,628,3.22178444021925,271.2102383053,267.166394280168,0,0.008161424482957,26934.043,3711.835,37377.414,34231.42,238.58098,2208.7546
8642,12/26/2020 02:00:00,2020-12-25 21:00:00,106981,377.82,26428,35073,34042,200,2032,2,7368,623,3.22178444021925,271.2102383053,267.166394280168,0,0.008161424482957,26628.676,2613.352,36242.87,34137.62,223.32874,2234.101
8643,12/26/2020 03:00:00,2020-12-25 22:00:00,106018,375.71,26590,33514,34045,203,1992,2,7739,637,3.22178444021925,271.2102383053,267.166394280168,0,0.008161424482957,25532.855,1979.8396,34235.363,34084.36,224.04858,2189.4229
8644,12/26/2020 04:00:00,2020-12-25 23:00:00,104666,372.93,26258,32248,34045,196,1922,3,7780,633,3.12735347025688,271.063070267803,267.365868127462,0,0.012228056405354,24603.557,1729.8312,32779.68,34204.48,228.39856,2180.9993
8645,12/26/2020 05:00:00,2020-12-26 00:00:00,103342,340.46,18915,25315,33926,181,1194,1,4960,677,3.12735347025688,271.063070267803,267.365868127462,0,0.012228056405354,23918.836,1744.5913,31216.416,34021.39,224.10307,2765.7832
8646,12/26/2020 06:00:00,2020-12-26 01:00:00,100825,366.56,25160,29530,34050,180,1824,2,7421,697,3.12735347025688,271.063070267803,267.365868127462,0,0.012228056405354,23341.969,1434.2523,30399.79,34144.73,223.1395,2614.4102
8647,12/26/2020 07:00:00,2020-12-26 02:00:00,99183,366.49,24707,29618,34062,182,1706,2,6986,686,2.94960731047049,271.102410806679,267.692809109229,0,0.001844156011188,23105.615,1597.1836,29853.598,34221.184,231.10982,2595.816
8648,12/26/2020 08:00:00,2020-12-26 03:00:00,98199,368.63,25080,28830,34059,187,1696,2,6596,660,2.94960731047049,271.102410806679,267.692809109229,0,0.001844156011188,23480.76,1831.248,30599.436,34073.254,229.41496,2590.585
8649,12/26/2020 09:00:00,2020-12-26 04:00:00,97490,370.46,24962,29312,34063,186,1688,2,6124,667,2.94960731047049,271.102410806679,267.692809109229,0,0.001844156011188,24341.621,1897.4076,32565.88,34159.535,222.95723,2472.0586
8650,12/26/2020 10:00:00,2020-12-26 05:00:00,97255,373.02,25159,30263,34071,198,2196,2,5479,642,3.06240463790482,271.368704532155,268.155930827869,0,0.003318884294798,25007.188,2118.552,33542.42,34165.855,233.13826,2583.765
8651,12/26/2020 11:00:00,2020-12-26 06:00:00,98799,377.3,25616,32742,34061,210,3260,2,4650,652,3.06240463790482,271.368704532155,268.155930827869,0,0.003318884294798,25658.967,3191.8618,34841.508,34105.465,235.13728,2890.0122
8652,12/26/2020 12:00:00,2020-12-26 07:00:00,101623,383.45,26291,35618,34064,215,4002,3,3866,641,3.06240463790482,271.368704532155,268.155930827869,0,0.003318884294798,26530.578,4418.543,35782.74,34007.805,230.76988,2938.4612
8653,12/26/2020 13:00:00,2020-12-26 08:00:00,104982,383.04,26566,35600,34067,212,4272,471,3612,644,3.7259591886622,274.862248677695,270.080712847274,97.6779605829712,0,27744.768,4539.277,36425.195,34060.23,234.64983,3218.9705
8654,12/26/2020 14:00:00,2020-12-26 09:00:00,105598,380.01,26264,35123,34066,214,4261,1324,3178,602,3.7259591886622,274.862248677695,270.080712847274,97.6779605829712,0,27531.973,3573.851,36735.36,33993.01,230.38297,3353.4956
8655,12/26/2020 15:00:00,2020-12-26 10:00:00,105264,379.63,26074,34726,34066,216,4386,1497,2655,592,3.7259591886622,274.862248677695,270.080712847274,97.6779605829712,0,27366.486,2466.04,36242.465,34119.91,234.42368,3495.749
8656,12/26/2020 16:00:00,2020-12-26 11:00:00,104457,390.47,26666,34352,34077,212,2205,1465,2358,575,4.43981410057553,278.766413663388,272.561023258954,238.005091712323,0,27160.37,2022.6688,36304.445,34080.816,231.90697,3855.1672
8657,12/26/2020 17:00:00,2020-12-26 12:00:00,102523,393.15,26862,33921,34060,214,1811,1458,2171,592,4.43981410057553,278.766413663388,272.561023258954,238.005091712323,0,26726.096,1777.9598,35349.19,34051.79,232.72049,4084.5745
8658,12/26/2020 18:00:00,2020-12-26 13:00:00,100982,390.9,26169,32921,34054,212,1780,1422,1805,606,4.43981410057553,278.766413663388,272.561023258954,238.005091712323,0,26205.96,1730.6759,35088.766,34060.547,225.6426,4287.7344
8659,12/26/2020 19:00:00,2020-12-26 14:00:00,98959,387.63,25332,32349,34065,212,1799,1378,1555,600,4.15117212752686,278.841861232609,273.947635380311,278.680512528525,0,26066.543,1583.7662,35443.684,34117.645,226.7682,4550.368
8660,12/26/2020 20:00:00,2020-12-26 15:00:00,97877,390.29,25277,33297,34048,210,1798,942,1470,597,4.15117212752686,278.841861232609,273.947635380311,278.680512528525,0,26450.746,1896.0887,36118.883,34162.996,225.80325,4770.7095
8661,12/26/2020 21:00:00,2020-12-26 16:00:00,97995,396.42,25932,35512,34045,208,2289,185,1404,612,4.15117212752686,278.841861232609,273.947635380311,278.680512528525,0,26621.807,2310.4692,36497.652,34088.656,217.99396,4950.536
8662,12/26/2020 22:00:00,2020-12-26 17:00:00,101347,394.54,26532,38520,34016,209,4451,5,1404,601,4.52050705290588,276.812288144224,273.345457584856,149.21983044637,0.041353466872213,27433.871,3145.6318,37010.168,34210.43,226.93408,4973.2354
8663,12/26/2020 23:00:00,2020-12-26 18:00:00,107152,395.31,27112,39983,34026,209,5044,5,1616,605,4.52050705290588,276.812288144224,273.345457584856,149.21983044637,0.041353466872213,27957.656,4170.4346,37658.883,34196,219.15857,4888.696
8664,12/27/2020 00:00:00,2020-12-26 19:00:00,108856,394.4,27272,39657,34023,207,5308,5,1723,616,4.52050705290588,276.812288144224,273.345457584856,149.21983044637,0.041353466872213,24065.473,3542.3027,33207.68,33937.785,237.40666,7060.471
8665,12/27/2020 01:00:00,2020-12-26 20:00:00,108793,401.81,27549,39659,34037,210,3327,5,1869,625,5.04843634924593,276.935255739082,273.534740010021,0,0.140850673539029,24575.182,2741.887,32703.94,34050.332,235.1457,7231.83
