,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast
8296,12/11/2020 16:00:00,2020-12-11 11:00:00,97823,378.6,22058,34017,32758,211,1210,1250,3023,1192,5.73759018010084,285.397656814867,280.93777885287,135.728954594199,1.71137349621169,4893.2446
8297,12/11/2020 17:00:00,2020-12-11 12:00:00,95789,377.83,21241,34304,32717,196,1110,1142,2555,1198,5.73759018010084,285.397656814867,280.93777885287,135.728954594199,1.71137349621169,4903.97
8298,12/11/2020 18:00:00,2020-12-11 13:00:00,94633,372.43,20720,32960,32751,184,1031,1087,2959,1189,5.73759018010084,285.397656814867,280.93777885287,135.728954594199,1.71137349621169,4929.3984
8299,12/11/2020 19:00:00,2020-12-11 14:00:00,93355,368.56,20094,32710,32754,192,1134,980,3088,1187,5.09993493066072,284.86227269769,280.874800825146,179.289392043846,0.336999750860724,4942.8887
8300,12/11/2020 20:00:00,2020-12-11 15:00:00,92454,365.06,19503,32351,32742,206,1292,641,3285,1182,5.09993493066072,284.86227269769,280.874800825146,179.289392043846,0.336999750860724,5126.6147
8301,12/11/2020 21:00:00,2020-12-11 16:00:00,92199,369.46,20053,33761,32763,215,1589,72,3548,1183,5.09993493066072,284.86227269769,280.874800825146,179.289392043846,0.336999750860724,5103.9165
8302,12/11/2020 22:00:00,2020-12-11 17:00:00,94803,371.45,21859,35574,32754,306,3206,3,4464,1188,4.59538517276092,282.949566173784,280.305576298646,96.4578163960681,0.486756277794296,5039.2417
8303,12/11/2020 23:00:00,2020-12-11 18:00:00,99676,374.83,22428,35536,32766,483,2818,3,4741,1208,4.59538517276092,282.949566173784,280.305576298646,96.4578163960681,0.486756277794296,4832.6396
8304,12/12/2020 00:00:00,2020-12-11 19:00:00,100287,369.55,21359,35297,32770,320,2492,3,4966,1202,4.59538517276092,282.949566173784,280.305576298646,96.4578163960681,0.486756277794296,4509.5684
8305,12/12/2020 01:00:00,2020-12-11 20:00:00,98700,372.87,21339,35286,32775,189,1895,3,4500,1196,4.29735082625435,281.940149481025,279.395209091382,0,0.146796759383596,4243.697
8306,12/12/2020 02:00:00,2020-12-11 21:00:00,97004,372.72,21037,34285,32767,182,1259,3,4465,1204,4.29735082625435,281.940149481025,279.395209091382,0,0.146796759383596,4055.9868
8307,12/12/2020 03:00:00,2020-12-11 22:00:00,94861,363.18,20345,30575,32668,184,1011,3,5095,1147,4.29735082625435,281.940149481025,279.395209091382,0,0.146796759383596,3951.3735
8308,12/12/2020 04:00:00,2020-12-11 23:00:00,91099,353.28,19203,28748,32461,185,1029,3,5341,861,3.91300831745627,281.01214085334,278.65754751376,0,0.260424798389165,3685.105
8309,12/12/2020 05:00:00,2020-12-12 00:00:00,87186,366.85,20858,29421,32447,190,715,0,4604,807,3.91300831745627,281.01214085334,278.65754751376,0,0.260424798389165,3593.4617
8310,12/12/2020 06:00:00,2020-12-12 01:00:00,84650,339.28,17089,26593,32545,194,865,3,4819,619,3.91300831745627,281.01214085334,278.65754751376,0,0.260424798389165,3381.7246
8311,12/12/2020 07:00:00,2020-12-12 02:00:00,82960,334.39,16562,26115,32566,196,876,3,5024,623,3.52445145373413,280.099103772661,278.069316980706,0,0.100763343192156,2917.955
8312,12/12/2020 08:00:00,2020-12-12 03:00:00,82005,327.94,15755,25552,32602,197,794,4,5183,615,3.52445145373413,280.099103772661,278.069316980706,0,0.100763343192156,2748.6655
8313,12/12/2020 09:00:00,2020-12-12 04:00:00,81118,334.44,16572,25839,32611,200,925,3,4802,621,3.52445145373413,280.099103772661,278.069316980706,0,0.100763343192156,2548.5798
8314,12/12/2020 10:00:00,2020-12-12 05:00:00,81379,339.45,17366,25828,32624,201,875,3,4761,630,3.24528026026135,279.37583855518,277.466837050467,0,0.3206176271749,2427.6255
8315,12/12/2020 11:00:00,2020-12-12 06:00:00,82389,335.78,16838,26224,32610,199,1101,3,4904,646,3.24528026026135,279.37583855518,277.466837050467,0,0.3206176271749,2062.6382
8316,12/12/2020 12:00:00,2020-12-12 07:00:00,82919,345.34,17813,28225,32622,197,1186,4,4716,662,3.24528026026135,279.37583855518,277.466837050467,0,0.3206176271749,1742.8014
8317,12/12/2020 13:00:00,2020-12-12 08:00:00,85669,347.49,18512,28824,32651,198,1337,82,5150,652,3.3605040092001,280.745793004406,277.427036262996,70.8405045650342,0.29597302943445,1572.2046
8318,12/12/2020 14:00:00,2020-12-12 09:00:00,87905,343.07,18580,28581,32654,194,1462,240,6038,655,3.3605040092001,280.745793004406,277.427036262996,70.8405045650342,0.29597302943445,1393.4974
8319,12/12/2020 15:00:00,2020-12-12 10:00:00,89089,345.01,18928,29288,32662,193,1446,405,6187,657,3.3605040092001,280.745793004406,277.427036262996,70.8405045650342,0.29597302943445,1162.3442
8320,12/12/2020 16:00:00,2020-12-12 11:00:00,89754,345.84,19059,29130,32670,194,1286,611,6048,660,2.90843107077541,282.522673452746,277.146983018234,178.308261551187,0.571073591405954,992.32245
8321,12/12/2020 17:00:00,2020-12-12 12:00:00,89798,342.44,18790,27658,32548,189,1178,732,6049,671,2.90843107077541,282.522673452746,277.146983018234,178.308261551187,0.571073591405954,1165.3021
8322,12/12/2020 18:00:00,2020-12-12 13:00:00,88475,342.36,18641,27185,32473,187,1230,534,5839,667,2.90843107077541,282.522673452746,277.146983018234,178.308261551187,0.571073591405954,1233.3236
8323,12/12/2020 19:00:00,2020-12-12 14:00:00,87232,343.08,18522,27272,32475,185,1103,500,5657,656,2.67598454091036,282.019605595968,277.092070851948,214.121957490609,0.188307857036779,1080.1431
8324,12/12/2020 20:00:00,2020-12-12 15:00:00,86660,343.42,18162,27464,32525,182,1129,261,5268,651,2.67598454091036,282.019605595968,277.092070851948,214.121957490609,0.188307857036779,1188.0061
8325,12/12/2020 21:00:00,2020-12-12 16:00:00,86085,350.38,18577,29541,32635,183,1682,23,4534,671,2.67598454091036,282.019605595968,277.092070851948,214.121957490609,0.188307857036779,1101.7019
8326,12/12/2020 22:00:00,2020-12-12 17:00:00,88617,351.9,20190,31002,32662,178,4383,3,4347,678,2.46317505892437,279.597671631372,276.633806079237,114.398094451725,0.553867923673892,1242.4509
8327,12/12/2020 23:00:00,2020-12-12 18:00:00,93612,360,20776,32440,32687,178,3457,3,4338,663,2.46317505892437,279.597671631372,276.633806079237,114.398094451725,0.553867923673892,1347.1641
8328,12/13/2020 00:00:00,2020-12-12 19:00:00,94616,366.13,21174,32036,32702,176,2183,3,4291,670,2.46317505892437,279.597671631372,276.633806079237,114.398094451725,0.553867923673892,1471.1174
8329,12/13/2020 01:00:00,2020-12-12 20:00:00,93088,365.4,20537,31309,32706,175,1314,0,4243,667,2.91031953231638,278.785722850619,276.378678709252,0,0.90436292073725,1462.1467
8330,12/13/2020 02:00:00,2020-12-12 21:00:00,91131,362.69,20341,30042,32728,180,972,0,4535,661,2.91031953231638,278.785722850619,276.378678709252,0,0.90436292073725,1568.0288
8331,12/13/2020 03:00:00,2020-12-12 22:00:00,89210,350.53,18403,28207,32623,185,1054,0,4352,678,2.91031953231638,278.785722850619,276.378678709252,0,0.90436292073725,1515.3925
8332,12/13/2020 04:00:00,2020-12-12 23:00:00,85249,345.33,17130,27037,32512,186,1070,0,3468,680,3.04223172329267,278.153474835254,275.973399662761,0,2.64474947980606,1577.204
8333,12/13/2020 05:00:00,2020-12-13 00:00:00,82420,343.64,18020,27294,32560,188,906,3,5320,622,3.04223172329267,278.153474835254,275.973399662761,0,2.64474947980606,1981.2817
8334,12/13/2020 06:00:00,2020-12-13 01:00:00,81283,348.64,16746,26736,32496,186,898,0,2170,668,3.04223172329267,278.153474835254,275.973399662761,0,2.64474947980606,1971.4385
8335,12/13/2020 07:00:00,2020-12-13 02:00:00,79717,342.95,15712,26383,32472,189,789,0,2049,688,3.49282294807288,277.734374282436,275.513362993771,0,2.28463487800073,2003.3217
8336,12/13/2020 08:00:00,2020-12-13 03:00:00,78296,339.31,15457,25799,32496,206,785,0,2276,692,3.49282294807288,277.734374282436,275.513362993771,0,2.28463487800073,2221.3918
8337,12/13/2020 09:00:00,2020-12-13 04:00:00,77994,337.61,15301,25836,32681,218,879,0,2210,696,3.49282294807288,277.734374282436,275.513362993771,0,2.28463487800073,2323.69
8338,12/13/2020 10:00:00,2020-12-13 05:00:00,78310,339.98,15561,26130,32700,229,974,0,2058,691,4.10417406501489,277.115631041142,274.922061249409,0,4.7772821033197,2540.8586
8339,12/13/2020 11:00:00,2020-12-13 06:00:00,78750,343.5,15798,27376,32721,227,1046,0,2035,701,4.10417406501489,277.115631041142,274.922061249409,0,4.7772821033197,2840.2024
8340,12/13/2020 12:00:00,2020-12-13 07:00:00,80214,344.67,15704,28292,32803,224,1036,1,1923,682,4.10417406501489,277.115631041142,274.922061249409,0,4.7772821033197,3031.364
8341,12/13/2020 13:00:00,2020-12-13 08:00:00,81228,346.27,15807,29466,32819,225,1265,156,1836,703,5.29327861565641,277.396784530251,274.401726093364,51.8411876049086,2.41905938998677,3339.4834
8342,12/13/2020 14:00:00,2020-12-13 09:00:00,82781,347.26,15887,30076,32749,223,1221,533,1737,703,5.29327861565641,277.396784530251,274.401726093364,51.8411876049086,2.41905938998677,3489.4807
8343,12/13/2020 15:00:00,2020-12-13 10:00:00,83532,353.62,16671,30855,32652,224,1131,1011,1323,703,5.29327861565641,277.396784530251,274.401726093364,51.8411876049086,2.41905938998677,3705.1057
8344,12/13/2020 16:00:00,2020-12-13 11:00:00,84805,353.65,16684,31066,32609,218,1104,1166,1323,685,5.83589385636713,278.090178589417,273.640264223996,144.349911919038,4.24540476836001,4141.93
8345,12/13/2020 17:00:00,2020-12-13 12:00:00,85183,351.35,16070,31571,32661,217,1011,1126,1335,689,5.83589385636713,278.090178589417,273.640264223996,144.349911919038,4.24540476836001,4179.4185
8346,12/13/2020 18:00:00,2020-12-13 13:00:00,85118,351.77,16134,31677,32818,216,1077,1054,1201,686,5.83589385636713,278.090178589417,273.640264223996,144.349911919038,4.24540476836001,4352.503
8347,12/13/2020 19:00:00,2020-12-13 14:00:00,84958,355.24,16530,31966,32818,217,1080,843,1185,690,6.12857309536063,277.413043866699,272.121460132951,224.619340051118,1.08918292295765,4507.5137
8348,12/13/2020 20:00:00,2020-12-13 15:00:00,85637,361.46,17218,32118,32821,212,1094,504,912,688,6.12857309536063,277.413043866699,272.121460132951,224.619340051118,1.08918292295765,4642.4707
8349,12/13/2020 21:00:00,2020-12-13 16:00:00,86137,370.74,18350,33770,32828,212,1498,73,827,872,6.12857309536063,277.413043866699,272.121460132951,224.619340051118,1.08918292295765,4517.1963
8350,12/13/2020 22:00:00,2020-12-13 17:00:00,89813,375.29,19928,37730,32825,214,3835,0,866,1044,4.89830743043648,274.651509717492,270.652534398156,123.552325137288,1.26651686870775,4759.112
8351,12/13/2020 23:00:00,2020-12-13 18:00:00,96508,378.93,20591,38372,32809,214,3702,0,1046,1045,4.89830743043648,274.651509717492,270.652534398156,123.552325137288,1.26651686870775,4703.9453
8352,12/14/2020 00:00:00,2020-12-13 19:00:00,97664,381.7,20707,37912,32832,211,2800,0,1156,1037,4.89830743043648,274.651509717492,270.652534398156,123.552325137288,1.26651686870775,3416.2156
8353,12/14/2020 01:00:00,2020-12-13 20:00:00,96664,383.35,20893,37016,32835,213,1973,0,1498,1051,4.48593175988389,273.319360093334,269.594209948779,0,0.002614694660084,3486.2715
8354,12/14/2020 02:00:00,2020-12-13 21:00:00,95277,381.54,20615,35700,32832,213,1141,0,1901,870,4.48593175988389,273.319360093334,269.594209948779,0,0.002614694660084,3479.6729
8355,12/14/2020 03:00:00,2020-12-13 22:00:00,92806,367.4,18963,32871,32751,216,1088,0,2522,716,4.48593175988389,273.319360093334,269.594209948779,0,0.002614694660084,3443.9397
8356,12/14/2020 04:00:00,2020-12-13 23:00:00,88806,353.77,17278,31291,32872,208,1053,0,3061,725,3.99224054636189,272.481567527408,268.6334707495,0,0.026249182174658,3369.4285
8357,12/14/2020 05:00:00,2020-12-14 00:00:00,86208,347.19,16873,27184,32471,185,1019,0,2813,688,3.99224054636189,272.481567527408,268.6334707495,0,0.026249182174658,3445.9849
8358,12/14/2020 06:00:00,2020-12-14 01:00:00,84210,336.97,15977,27406,32878,193,932,0,3824,692,3.99224054636189,272.481567527408,268.6334707495,0,0.026249182174658,3281.4873
8359,12/14/2020 07:00:00,2020-12-14 02:00:00,82119,331.19,15277,27673,32883,196,942,0,4358,694,3.79721550466116,272.033116468417,268.053621155884,0,0.00147472828361,3050.593
8360,12/14/2020 08:00:00,2020-12-14 03:00:00,82168,334.81,15581,27760,32876,198,935,2,3976,714,3.79721550466116,272.033116468417,268.053621155884,0,0.00147472828361,3052.2114
8361,12/14/2020 09:00:00,2020-12-14 04:00:00,81742,335.86,15964,26302,32879,196,907,0,3692,784,3.79721550466116,272.033116468417,268.053621155884,0,0.00147472828361,2912.052
8362,12/14/2020 10:00:00,2020-12-14 05:00:00,82014,349.29,17445,29054,32896,204,992,0,3755,934,3.52525099764754,271.680878986465,267.719522732536,0,0.005542851519358,2777.8357
8363,12/14/2020 11:00:00,2020-12-14 06:00:00,85995,364.74,18798,34230,32873,213,1619,0,3199,1111,3.52525099764754,271.680878986465,267.719522732536,0,0.005542851519358,2705.0537
8364,12/14/2020 12:00:00,2020-12-14 07:00:00,92522,369.64,20024,37782,32863,224,3084,0,3324,1160,3.52525099764754,271.680878986465,267.719522732536,0,0.005542851519358,2580.63
8365,12/14/2020 13:00:00,2020-12-14 08:00:00,98954,380.88,21978,39949,32886,221,2832,20,3612,1300,4.00913026042025,273.678342742627,267.651526072382,96.4757370943729,0.000409533150655,2518.5154
8366,12/14/2020 14:00:00,2020-12-14 09:00:00,103455,395.25,24217,41216,32884,219,2278,61,3028,1266,4.00913026042025,273.678342742627,267.651526072382,96.4757370943729,0.000409533150655,2505.2297
8367,12/14/2020 15:00:00,2020-12-14 10:00:00,105075,400.25,24825,42008,32882,196,1267,32,3513,1276,4.00913026042025,273.678342742627,267.651526072382,96.4757370943729,0.000409533150655,2503.847
8368,12/14/2020 16:00:00,2020-12-14 11:00:00,106246,402.39,25196,41786,32881,276,1165,38,3420,1272,3.68598852200539,276.110944764015,268.079901048284,225.291269133109,0.013182008778548,2589.9133
8369,12/14/2020 17:00:00,2020-12-14 12:00:00,106580,400.77,24926,42257,32847,274,1126,93,3706,1281,3.68598852200539,276.110944764015,268.079901048284,225.291269133109,0.013182008778548,2660.56
8370,12/14/2020 18:00:00,2020-12-14 13:00:00,106801,398.14,24585,42901,32855,325,1212,118,4122,1271,3.68598852200539,276.110944764015,268.079901048284,225.291269133109,0.013182008778548,2728.7107
8371,12/14/2020 19:00:00,2020-12-14 14:00:00,107335,398.33,24489,42308,32876,354,1290,128,3749,1284,3.61958981351022,276.005820333117,268.834755102261,257.149761989558,0.004963563565275,2816.3865
8372,12/14/2020 20:00:00,2020-12-14 15:00:00,106573,395.59,24046,41742,32858,271,1400,225,3645,1280,3.61958981351022,276.005820333117,268.834755102261,257.149761989558,0.004963563565275,2957.109
8373,12/14/2020 21:00:00,2020-12-14 16:00:00,105762,396.5,24159,42736,32870,271,1926,34,3419,1287,3.61958981351022,276.005820333117,268.834755102261,257.149761989558,0.004963563565275,3007.8818
8374,12/14/2020 22:00:00,2020-12-14 17:00:00,107859,396.48,24531,47616,32849,420,3961,0,3211,1300,3.5697688413996,273.964389633136,268.945992211667,137.396302056746,0.021849045229632,3101.0415
8375,12/14/2020 23:00:00,2020-12-14 18:00:00,114329,398.88,24866,48004,32864,578,3754,0,3220,1262,3.5697688413996,273.964389633136,268.945992211667,137.396302056746,0.021849045229632,3091.7654
8376,12/15/2020 00:00:00,2020-12-14 19:00:00,114956,398.92,24851,47246,32881,399,3756,0,2854,1230,3.5697688413996,273.964389633136,268.945992211667,137.396302056746,0.021849045229632,3536.732
8377,12/15/2020 01:00:00,2020-12-14 20:00:00,113066,401.28,24788,45408,32576,447,2957,0,2790,1227,3.97020163141516,273.493928872992,268.801540620579,0,0.016663946605999,3653.063
8378,12/15/2020 02:00:00,2020-12-14 21:00:00,110188,407.56,25018,44450,32482,352,1529,0,2494,1217,3.97020163141516,273.493928872992,268.801540620579,0,0.016663946605999,3624.5466
8379,12/15/2020 03:00:00,2020-12-14 22:00:00,106610,404.79,24326,40622,32492,352,1015,0,2202,1247,3.97020163141516,273.493928872992,268.801540620579,0,0.016663946605999,3659.6584
8380,12/15/2020 04:00:00,2020-12-14 23:00:00,102173,399.45,23553,38375,32580,300,989,0,2079,1154,3.89601222140717,273.504616801689,269.175616255467,0,0.079102968734908,3640.9497
8381,12/15/2020 05:00:00,2020-12-15 00:00:00,98570,346.75,16987,28964,32889,194,934,2,3509,688,3.89601222140717,273.504616801689,269.175616255467,0,0.079102968734908,3860.2573
8382,12/15/2020 06:00:00,2020-12-15 01:00:00,95527,389.5,21998,34994,32688,234,1094,0,1625,988,3.89601222140717,273.504616801689,269.175616255467,0,0.079102968734908,3794.39
8383,12/15/2020 07:00:00,2020-12-15 02:00:00,93914,387.82,21627,34906,32716,242,1087,0,1538,940,4.13499461915581,273.613050009364,269.876846788222,0,0.218515499929656,3661.9395
8384,12/15/2020 08:00:00,2020-12-15 03:00:00,93422,386.77,21868,34286,32758,216,1122,0,1804,930,4.13499461915581,273.613050009364,269.876846788222,0,0.218515499929656,3793.3887
8385,12/15/2020 09:00:00,2020-12-15 04:00:00,93611,389.73,22419,35934,32790,249,1115,0,2200,1007,4.13499461915581,273.613050009364,269.876846788222,0,0.218515499929656,3703.8105
8386,12/15/2020 10:00:00,2020-12-15 05:00:00,95789,394.9,23406,36775,32828,397,1217,0,2142,966,4.26662648656769,273.761649666112,270.541787279746,0,0.879375916255484,3718.9421
8387,12/15/2020 11:00:00,2020-12-15 06:00:00,99275,398.81,24231,42118,32848,427,2310,0,2205,907,4.26662648656769,273.761649666112,270.541787279746,0,0.879375916255484,3797.336
8388,12/15/2020 12:00:00,2020-12-15 07:00:00,105713,405.24,25874,45221,32874,598,3346,4,2045,1019,4.26662648656769,273.761649666112,270.541787279746,0,0.879375916255484,3784.3484
8389,12/15/2020 13:00:00,2020-12-15 08:00:00,110983,405.63,26291,46084,32873,598,3566,572,1833,1025,4.59487298366641,274.711612961784,271.609925303462,35.0391215674287,1.01296729562727,3862.0627
8390,12/15/2020 14:00:00,2020-12-15 09:00:00,112823,409.56,26171,44736,32888,596,1663,1303,1489,1037,4.59487298366641,274.711612961784,271.609925303462,35.0391215674287,1.01296729562727,3893.771
8391,12/15/2020 15:00:00,2020-12-15 10:00:00,110223,407.08,25588,42881,32886,618,1317,1448,1501,1177,4.59487298366641,274.711612961784,271.609925303462,35.0391215674287,1.01296729562727,3833.9998
8392,12/15/2020 16:00:00,2020-12-15 11:00:00,107201,403.63,25518,40089,32902,667,1200,1418,1942,1215,4.75765694762632,276.082312318556,273.275968336234,89.7020678334293,2.58154458307253,3914.4553
8393,12/15/2020 17:00:00,2020-12-15 12:00:00,105216,399.48,25432,38400,32894,404,1140,1406,2452,1173,4.75765694762632,276.082312318556,273.275968336234,89.7020678334293,2.58154458307253,4045.024
8394,12/15/2020 18:00:00,2020-12-15 13:00:00,103715,401,25427,38327,32889,292,1162,1350,2043,1242,4.75765694762632,276.082312318556,273.275968336234,89.7020678334293,2.58154458307253,4068.1836
8395,12/15/2020 19:00:00,2020-12-15 14:00:00,102782,402.82,25492,38503,32863,371,1180,1171,1900,1247,4.90127189219951,276.117463984249,273.98020714328,106.641107249785,2.57349368259563,4071.7617
8396,12/15/2020 20:00:00,2020-12-15 15:00:00,103185,406.1,26009,38732,32870,221,1209,735,2030,1412,4.90127189219951,276.117463984249,273.98020714328,106.641107249785,2.57349368259563,4196.055
8397,12/15/2020 21:00:00,2020-12-15 16:00:00,103826,406.66,26230,40792,32891,206,2070,85,2217,1325,4.90127189219951,276.117463984249,273.98020714328,106.641107249785,2.57349368259563,4206.2104
8398,12/15/2020 22:00:00,2020-12-15 17:00:00,106864,407.24,27203,45707,32901,208,3782,6,2546,1377,4.44192548476387,275.296352084147,273.714235048126,58.7726371827638,5.24594697616399,4103.868
8399,12/15/2020 23:00:00,2020-12-15 18:00:00,114131,407.66,27514,46581,32906,211,3873,6,2877,1428,4.44192548476387,275.296352084147,273.714235048126,58.7726371827638,5.24594697616399,4026.2266
8400,12/16/2020 00:00:00,2020-12-15 19:00:00,115656,404.21,27101,45862,32880,212,3594,6,3555,1377,4.44192548476387,275.296352084147,273.714235048126,58.7726371827638,5.24594697616399,1421.4626
8401,12/16/2020 01:00:00,2020-12-15 20:00:00,114707,404.04,27078,44378,32876,214,2896,6,3921,1356,4.26722319200284,273.789346467381,272.306344901068,0,1.76514165421998,1208.8136
8402,12/16/2020 02:00:00,2020-12-15 21:00:00,112580,406.01,27240,42379,32891,209,1771,6,4127,1294,4.26722319200284,273.789346467381,272.306344901068,0,1.76514165421998,1166.0703
8403,12/16/2020 03:00:00,2020-12-15 22:00:00,109340,400.03,26490,38153,32886,210,1374,6,4382,1246,4.26722319200284,273.789346467381,272.306344901068,0,1.76514165421998,1244.083
8404,12/16/2020 04:00:00,2020-12-15 23:00:00,104819,397.2,25589,37267,32888,198,1063,6,4202,1198,4.27241005348907,272.904518387631,271.521382358341,0,3.10116278769172,1127.5076
8405,12/16/2020 05:00:00,2020-12-16 00:00:00,101930,394.1,22575,36106,32648,356,1061,0,1640,1070,4.27241005348907,272.904518387631,271.521382358341,0,3.10116278769172,956.2269
8406,12/16/2020 06:00:00,2020-12-16 01:00:00,99539,394.44,24771,34466,32885,175,856,6,3400,1047,4.27241005348907,272.904518387631,271.521382358341,0,3.10116278769172,903.2586
8407,12/16/2020 07:00:00,2020-12-16 02:00:00,97613,389.31,24398,32979,32882,178,844,6,3922,1050,3.97976178348543,272.100597299304,270.703912156318,0,0.97260966109183,699.2343
8408,12/16/2020 08:00:00,2020-12-16 03:00:00,96860,387.91,24256,32497,32893,184,847,6,3985,1058,3.97976178348543,272.100597299304,270.703912156318,0,0.97260966109183,599.33
8409,12/16/2020 09:00:00,2020-12-16 04:00:00,96506,392.47,24482,33896,32881,206,859,6,3526,1133,3.97976178348543,272.100597299304,270.703912156318,0,0.97260966109183,580.132
8410,12/16/2020 10:00:00,2020-12-16 05:00:00,97564,400,25685,35834,32885,241,993,6,3322,1181,3.46595222455366,271.441354060528,269.913367300807,0,1.49931431269281,550.3666
8411,12/16/2020 11:00:00,2020-12-16 06:00:00,100421,402.98,26140,38115,32888,236,1482,6,3310,1496,3.46595222455366,271.441354060528,269.913367300807,0,1.49931431269281,441.27557
8412,12/16/2020 12:00:00,2020-12-16 07:00:00,104668,411,27701,41996,32892,236,2310,9,2803,1518,3.46595222455366,271.441354060528,269.913367300807,0,1.49931431269281,299.1773
8413,12/16/2020 13:00:00,2020-12-16 08:00:00,109787,411.51,28260,43872,32906,205,3439,50,2457,1543,3.29408210603262,273.125834744633,270.328227034944,89.7591130043807,0.164646912540297,306.2942
8414,12/16/2020 14:00:00,2020-12-16 09:00:00,112877,412.64,28378,44346,32888,206,3624,73,2184,1561,3.29408210603262,273.125834744633,270.328227034944,89.7591130043807,0.164646912540297,400.0283
8415,12/16/2020 15:00:00,2020-12-16 10:00:00,113594,414.7,28529,44538,32879,203,3846,117,1892,2052,3.29408210603262,273.125834744633,270.328227034944,89.7591130043807,0.164646912540297,309.24857
8416,12/16/2020 16:00:00,2020-12-16 11:00:00,114498,417.14,28216,46061,32876,244,3284,78,1723,1978,3.08834773540517,275.127954258623,270.813749578728,215.124130435578,0.231897908973599,387.57834
8417,12/16/2020 17:00:00,2020-12-16 12:00:00,115369,421.32,27992,48418,32881,193,2470,98,1451,1951,3.08834773540517,275.127954258623,270.813749578728,215.124130435578,0.231897908973599,569.30756
8418,12/16/2020 18:00:00,2020-12-16 13:00:00,115577,420.59,27778,48444,32884,196,2459,49,1485,1917,3.08834773540517,275.127954258623,270.813749578728,215.124130435578,0.231897908973599,717.2819
8419,12/16/2020 19:00:00,2020-12-16 14:00:00,115074,422.54,27798,48092,32886,193,2015,20,1375,1947,2.95525307232755,275.000557014342,270.983026519866,239.164968705898,0.016855836451421,726.10474
8420,12/16/2020 20:00:00,2020-12-16 15:00:00,114477,423.24,27715,48388,32874,195,1706,23,1458,1948,2.95525307232755,275.000557014342,270.983026519866,239.164968705898,0.016855836451421,796.3646
8421,12/16/2020 21:00:00,2020-12-16 16:00:00,114400,420.47,27619,48916,32876,189,2795,8,1184,1953,2.95525307232755,275.000557014342,270.983026519866,239.164968705898,0.016855836451421,840.52954
8422,12/16/2020 22:00:00,2020-12-16 17:00:00,116410,420.77,28279,51489,32885,192,3970,6,942,1818,2.43397588510207,272.834264871873,270.249318380287,129.282103826751,0.07860145424172,991.41565
8423,12/16/2020 23:00:00,2020-12-16 18:00:00,119902,421.01,28873,50582,32881,190,4141,6,1098,1763,2.43397588510207,272.834264871873,270.249318380287,129.282103826751,0.07860145424172,1089.8838
8424,12/17/2020 00:00:00,2020-12-16 19:00:00,119405,423.78,28939,48694,32890,188,2948,6,1205,1768,2.43397588510207,272.834264871873,270.249318380287,129.282103826751,0.07860145424172,942.43066
8425,12/17/2020 01:00:00,2020-12-16 20:00:00,116811,425.53,28919,47186,32879,186,2141,3,1378,1955,2.47726017141417,271.937987527447,269.593327667239,0,0.038734051524484,1050.081
8426,12/17/2020 02:00:00,2020-12-16 21:00:00,114397,424.58,28887,44375,32869,179,1806,3,1369,1764,2.47726017141417,271.937987527447,269.593327667239,0,0.038734051524484,1182.4142
8427,12/17/2020 03:00:00,2020-12-16 22:00:00,110627,424.68,29002,41298,32875,183,1134,3,1265,1242,2.47726017141417,271.937987527447,269.593327667239,0,0.038734051524484,1283.1896
8428,12/17/2020 04:00:00,2020-12-16 23:00:00,106544,422.1,28750,37933,32882,184,1015,3,1199,1174,2.54567155249612,271.281623344933,269.032537846731,0,0.11686674445609,1383.8472
8429,12/17/2020 05:00:00,2020-12-17 00:00:00,102728,395,25110,35578,32889,188,863,6,3920,1065,2.54567155249612,271.281623344933,269.032537846731,0,0.11686674445609,1657.8185
8430,12/17/2020 06:00:00,2020-12-17 01:00:00,98799,416.14,28070,33422,32883,213,884,3,1348,1157,2.54567155249612,271.281623344933,269.032537846731,0,0.11686674445609,1719.14
8431,12/17/2020 07:00:00,2020-12-17 02:00:00,97845,413.86,27502,32914,32878,220,883,3,1247,1162,2.76889511788871,270.8093442572,268.601706889579,0,0.033559399259008,1784.7383
8432,12/17/2020 08:00:00,2020-12-17 03:00:00,97321,412.43,27145,33734,32893,220,887,3,1364,1156,2.76889511788871,270.8093442572,268.601706889579,0,0.033559399259008,1934.036
8433,12/17/2020 09:00:00,2020-12-17 04:00:00,97595,413.41,27150,34360,32897,251,871,3,1284,1159,2.76889511788871,270.8093442572,268.601706889579,0,0.033559399259008,2010.1713
8434,12/17/2020 10:00:00,2020-12-17 05:00:00,98683,414.11,26987,37167,32900,235,1077,3,1280,1177,3.00939244289489,270.495189429149,268.246495112155,0,0.072707147514408,2173.757
8435,12/17/2020 11:00:00,2020-12-17 06:00:00,101078,415.7,27132,40165,32887,251,1604,3,1081,1163,3.00939244289489,270.495189429149,268.246495112155,0,0.072707147514408,2404.541
8436,12/17/2020 12:00:00,2020-12-17 07:00:00,104542,413.12,27470,42017,32879,251,3434,3,933,1515,3.00939244289489,270.495189429149,268.246495112155,0,0.072707147514408,2515.8943
