UTC time,avg_coal_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-10-18 12:00:00,72166.60131,20766.77111,75.58473,5077.38254,15043.64355,30933.99373,1527.15592,7613.54271,2144.04748,21744.25238
2021-10-18 13:00:00,71792.191,20777.41626,74.80159,5030.37857,15111.90379,30934.98451,1526.34439,6092.61282,2153.8778,22601.81471
2021-10-18 14:00:00,71234.67273,20798.9827,74.18148,5126.25313,15447.88764,30969.39291,1516.93837,5602.89099,2146.33438,23293.94572
2021-10-18 15:00:00,70865.56282,20805.19663,73.57117,5109.75325,16035.17491,30980.69774,1499.67218,4990.66551,2138.72449,24758.07027
2021-10-18 16:00:00,70612.29723,20774.03193,72.45062,5149.47009,16651.8193,31031.17636,1495.66535,4352.12137,2130.96158,26482.57706
2021-10-18 17:00:00,71230.29489,20803.59381,72.62738,5199.08385,17348.27995,31028.22886,1492.62653,3971.4696,2121.94907,28040.97528
2021-10-18 18:00:00,71812.59284,20844.66661,72.69519,5183.62323,18107.5975,30928.50206,1502.23665,3853.69562,2127.66037,29843.30874
2021-10-18 19:00:00,72671.17511,20862.9271,73.46659,5152.0572,19032.05839,30903.69165,1516.87621,3515.97117,2126.77041,31968.68964
2021-10-18 20:00:00,73767.6339,20853.40884,74.0425,5151.98125,19841.27922,30854.61152,1519.63625,3345.60904,2125.70695,33877.79063
2021-10-18 21:00:00,74468.4667,20865.47123,75.57418,5203.36018,20298.8406,30876.03165,1514.61523,3150.13013,2109.10199,35084.43228
2021-10-18 22:00:00,74276.89423,20862.02031,77.25447,5203.55769,20628.2242,30771.40063,1523.8587,2357.5179,2103.11547,36480.74402
2021-10-18 23:00:00,73959.72554,20882.53498,78.745,5194.99695,20915.8975,30764.06039,1535.1074,908.73338,2098.01146,38050.403
2021-10-19 00:00:00,68068.01261,21002.99322,73.67321,5160.85044,20607.96154,30097.61487,1502.47122,1.54088,2231.62547,46092.84524
2021-10-19 01:00:00,67549.00388,21027.05221,75.19845,5173.54706,20029.27658,30055.16331,1483.43558,249.6416,2225.27351,47363.88175
2021-10-19 02:00:00,68167.36286,21030.08324,76.74795,5183.1915,19518.51897,29940.47398,1503.13195,711.52945,2234.71299,49124.32255
2021-10-19 03:00:00,68940.92108,21045.33098,78.15856,5258.20504,18911.20716,29989.02365,1504.35081,879.73869,2242.1533,51449.55566
2021-10-19 04:00:00,69470.65341,21007.50809,79.39053,5258.49367,18348.14365,30043.39963,1498.15758,604.18738,2231.92697,52584.66309
2021-10-19 05:00:00,68895.29756,21015.3155,79.9037,5243.28553,17746.56007,30079.06478,1510.57661,0,2211.94006,54314.37268
2021-10-19 06:00:00,68757.48689,20988.01431,80.10328,5240.48982,17101.54447,30127.25789,1535.32558,0,2193.60395,55614.71143
2021-10-19 07:00:00,67777.7564,21004.74507,80.43996,5258.1806,16533.59925,30176.53822,1554.49618,487.76283,2192.44976,57258.1474
2021-10-19 08:00:00,66856.00067,21026.69323,79.17775,5266.76914,16085.34577,30299.80408,1575.50404,938.35209,2187.50042,60798.80291
2021-10-19 09:00:00,65533.89735,21017.43446,77.37171,5274.42446,15630.35665,30319.2485,1570.49776,947.03332,2192.67923,63572.8111
2021-10-19 10:00:00,63844.93268,21016.98046,74.69721,5225.27623,15234.06265,30289.64201,1581.97228,456.27485,2201.94749,66507.6368
2021-10-19 11:00:00,61459.73755,21012.37138,73.27592,5249.63757,14919.45954,30211.41133,1577.3034,69.09841,2184.86754,70110.99613
2021-10-19 12:00:00,59849.10739,21024.42808,71.48267,5244.58,14770.83277,30270.18006,1560.27222,0,2179.34136,72447.28587
2021-10-19 13:00:00,58103.83069,21035.725,70.18168,5198.16579,14868.77265,30269.93163,1559.69936,514.86097,2189.27188,73873.15365
2021-10-19 14:00:00,56330.77155,21059.08594,68.90681,5279.38736,15215.97088,30304.11207,1550.43407,1549.72425,2181.50973,75106.47407
2021-10-19 15:00:00,55186.59153,21063.92324,67.5583,5260.58664,15795.0373,30318.95915,1533.00089,2032.52267,2173.77777,77905.87276
2021-10-19 16:00:00,54458.59369,21024.27133,65.81613,5297.24112,16404.65697,30362.61046,1529.26731,1822.83449,2165.7519,80606.39087
2021-10-19 17:00:00,54787.80845,21055.88151,65.39857,5337.87412,17091.63453,30357.70186,1526.26295,1260.04246,2156.42412,81875.22047
2021-10-19 18:00:00,55293.68367,21096.97421,64.91585,5321.28521,17841.02462,30264.69862,1535.80115,833.47653,2162.23828,82843.6014
2021-10-19 19:00:00,56820.45439,21117.25457,65.24397,5302.68691,18758.72042,30244.66236,1550.48194,365.04558,2161.33795,82949.4503
2021-10-19 20:00:00,58906.43417,21105.3806,65.4734,5304.10811,19568.25103,30198.66271,1553.49439,336.91411,2159.90198,82464.61432
2021-10-19 21:00:00,60631.30202,21120.82001,66.68022,5336.62454,20023.93139,30218.53091,1548.89499,709.06476,2142.77616,81474.34637
2021-10-19 22:00:00,61402.38367,21121.7865,68.22271,5330.65408,20346.12065,30120.91426,1558.33292,887.6747,2136.65039,81411.73082
2021-10-19 23:00:00,61833.24984,21144.56916,69.78474,5323.33956,20627.25582,30117.34863,1569.45021,768.25437,2131.68563,81762.20463
2021-10-20 00:00:00,47672.77417,21224.06343,65.0937,5423.35013,17084.3271,28220.58408,1505.27913,0,2130.70746,100064.45952
2021-10-20 01:00:00,47762.33391,21249.37642,66.82393,5432.72492,16437.67895,28196.92811,1486.0528,0,2124.82797,102789.93777
2021-10-20 02:00:00,48719.57538,21250.95772,68.69868,5445.54546,15841.15546,28114.33537,1505.59581,0,2132.13143,105693.48053
2021-10-20 03:00:00,49541.41959,21263.65117,70.19319,5501.8356,15242.83379,28178.568,1506.69001,403.16957,2138.24154,109299.57091
2021-10-20 04:00:00,50096.91381,21222.65796,71.56322,5502.02139,14773.97681,28244.85526,1500.60117,2120.52852,2129.2332,110986.45541
2021-10-20 05:00:00,49677.71485,21232.13643,72.05946,5485.00946,14331.30981,28291.82669,1513.06773,4311.82789,2110.82076,113381.77997
2021-10-20 06:00:00,49606.78547,21200.23022,72.45814,5511.91167,13883.56042,28345.18267,1537.81149,7744.74461,2093.82775,114356.10852
2021-10-20 07:00:00,48926.22473,21215.45074,72.4855,5549.10127,13535.36435,28396.12161,1556.9873,11871.24704,2092.64955,116073.58079
2021-10-20 08:00:00,48286.69919,21240.12658,70.83431,5559.94296,13337.73976,28507.32714,1578.03117,14924.91048,2088.37018,121884.9146
2021-10-20 09:00:00,47505.32891,21231.83349,68.81149,5554.26968,13194.38411,28522.33643,1573.02411,15829.22174,2093.44007,127198.89926
2021-10-20 10:00:00,46713.24206,21228.16328,66.04336,5513.63686,12997.27955,28490.00603,1584.47958,14458.95043,2102.44512,132839.87069
2021-10-20 11:00:00,45323.06478,21221.36417,64.36193,5529.39812,12935.00558,28408.2287,1579.71928,12115.61479,2087.31379,140144.99545
2021-10-20 12:00:00,44641.44465,21234.77721,62.38433,5555.77965,13043.76205,28458.06434,1562.66218,9737.52936,2082.93788,144011.52324
2021-10-20 13:00:00,43776.33245,21246.6061,60.7904,5510.46294,13347.84959,28454.43294,1562.1066,8329.27592,2092.59471,145782.57927
2021-10-20 14:00:00,42674.24527,21271.43301,59.38478,5564.41144,13808.78196,28487.99232,1552.8515,7994.94613,2085.43012,147525.91652
2021-10-20 15:00:00,41720.83091,21275.14585,58.01603,5541.32822,14395.98004,28512.509,1535.40625,7492.99283,2078.03163,152393.80749
2021-10-20 16:00:00,40834.12594,21228.5653,56.42428,5572.28298,15029.41972,28537.52108,1531.69239,6882.65036,2070.72387,156908.49361
2021-10-20 17:00:00,40513.78262,21261.84774,56.12299,5596.19996,15713.92218,28527.25671,1528.69057,6386.53137,2062.25738,158790.66755
2021-10-20 18:00:00,40334.04399,21302.95669,55.87495,5577.51145,16465.77065,28452.61067,1538.22346,5974.57092,2067.79051,160187.53101
2021-10-20 19:00:00,40896.79251,21324.88576,56.50337,5583.04926,17401.50167,28445.60506,1552.90724,5192.16103,2066.91861,159688.4384
2021-10-20 20:00:00,41847.07258,21311.08857,56.98797,5587.25709,18251.1387,28408.01535,1555.93798,4533.25138,2066.5001,157816.41624
2021-10-20 21:00:00,42821.99377,21329.28571,58.3449,5584.66553,18725.87921,28423.65009,1551.36893,3864.59558,2050.79686,155481.60514
2021-10-20 22:00:00,43737.43881,21333.85824,60.04673,5567.21497,19025.8818,28345.18121,1560.82093,2660.05017,2045.05144,155034.13214
2021-10-20 23:00:00,44576.0472,21358.49226,61.81506,5562.21972,19257.88059,28351.92231,1571.92869,834.35855,2039.70646,155023.39552
2021-10-18 00:00:00,80083.70938,20455.36697,86.66267,4801.87161,11310.05484,31619.83252,1433.09863,0,1947.7242,41400.00082
2021-10-18 01:00:00,75881.16108,20409.6859,86.24309,4802.37498,11440.67187,31659.06623,1421.01323,0,1919.62922,40625.00035
2021-10-18 02:00:00,72912.66124,20476.82782,86.70853,4801.63871,11681.56404,31640.03244,1430.15675,0,1904.7328,40333.00138
2021-10-18 03:00:00,71625.57009,20464.04909,86.01166,4808.20502,13017.6529,32020.73153,1445.10834,0,1903.32191,38942.99864
2021-10-18 04:00:00,74379.16303,20443.38904,86.85676,4765.60802,15212.97019,32017.61744,1447.64622,0,1899.42478,37578.99882
2021-10-18 05:00:00,77104.50699,20473.28715,84.76296,4865.26068,17730.38674,32129.08601,1452.29859,0,1907.54707,36782.99961
2021-10-18 06:00:00,80222.60749,20470.80718,84.15232,4801.109,20231.48583,32275.06381,1445.08297,703,1935.08012,36192.00024
2021-10-18 07:00:00,84807.51497,20443.25787,84.30516,4768.68069,22285.31016,32198.50635,1450.19983,10289.0005,1949.654,35037.9989
2021-10-18 08:00:00,87082.23636,20469.22507,80.97344,4793.31841,22765.3847,32374.65618,1458.6742,30937.9995,1995.09719,32928.00016
2021-10-18 09:00:00,90325.8068,20536.59197,80.19572,4763.29351,23069.14454,32129.15761,1472.40383,53279.00084,2007.27102,28105.00049
2021-10-18 10:00:00,91580.84993,20492.63514,78.3602,4753.987,23329.12831,32219.21628,1463.95085,69987.99962,2010.79525,23366.99994
2021-10-18 11:00:00,90273.02018,20523.45507,76.318,4819.17899,22868.50572,32080.66786,1468.17241,77945.99749,2009.4126,20631.00025
2021-10-18 12:00:00,89041.36761,20511.55512,75.54599,4895.56349,23282.35155,32036.12953,1463.6489,77598.00264,1991.29964,19048.0005
2021-10-18 13:00:00,89519.94098,20523.2699,75.16184,4967.138,23779.03026,32033.25656,1458.40295,67355.00137,1980.10903,17593.00014
2021-10-18 14:00:00,89118.87778,20564.21884,74.47629,4933.13499,24402.59664,31914.92852,1469.85831,48484.99909,1969.82969,16261.00051
2021-10-18 15:00:00,89862.99083,20627.38518,75.03716,4972.49951,25022.1573,32032.34469,1464.11883,25820.99951,1956.18931,16511.00061
2021-10-18 16:00:00,91662.80809,20622.16982,75.38572,4922.77101,26443.92763,31936.62046,1459.76275,6615.99979,1950.48059,19429.00001
2021-10-18 17:00:00,93496.0204,20671.59419,76.1737,4938.514,27091.885,31912.92212,1451.24727,184.99999,1949.88511,24947.99968
2021-10-18 18:00:00,93898.55691,20632.91202,76.95155,4909.64938,26862.27291,32127.2988,1432.78605,0,1956.6432,32227.00014
2021-10-18 19:00:00,94359.38742,20648.09397,79.40865,4907.22998,25928.51846,32057.41668,1437.48285,0,1970.71182,38779.99905
2021-10-18 20:00:00,92651.37845,20636.4202,81.44748,4847.01298,23983.99652,31799.66635,1443.40804,0,1987.96457,43885.99903
2021-10-18 21:00:00,90682.22869,20561.29502,82.97932,4920.4927,21818.83749,31737.84345,1446.72809,0,2001.00676,47244.00242
2021-10-18 22:00:00,86897.91819,20560.3728,82.87677,4941.0625,20028.87521,31693.9218,1436.27264,0,2003.04497,51926.9985
2021-10-18 23:00:00,83393.62089,20520.59013,85.0425,4956.49759,18373.1152,31509.12092,1444.22545,0,1976.3087,60663.00072
2021-10-19 00:00:00,72100.36548,20684.75748,78.59078,5019.81775,17039.22908,30830.55223,1434.81101,7894.73502,2029.52031,64469.09229
2021-10-19 01:00:00,71808.32024,20707.01183,80.04651,5034.29916,16403.81124,30780.76189,1420.36946,5078.46906,2024.11455,65491.49836
2021-10-19 02:00:00,72138.48213,20712.12974,81.39577,5042.23721,15821.90419,30653.53876,1443.76317,4352.23535,2029.27618,66717.87805
2021-10-19 03:00:00,72456.16998,20731.05418,82.60046,5127.31029,15239.45323,30695.964,1447.98551,4730.94578,2034.0524,68281.48458
2021-10-19 04:00:00,72454.04421,20697.79529,83.47365,5127.65407,14783.18435,30745.69004,1439.27656,4362.08334,2026.26535,68339.41596
2021-10-19 05:00:00,71227.38335,20703.19706,83.62208,5113.41496,14349.58554,30776.94198,1450.54865,2341.27249,2009.43155,68919.98216
2021-10-19 06:00:00,70276.91912,20682.52523,83.40215,5094.66357,13910.24972,30823.117,1475.42515,523.21895,1993.78518,68726.86102
2021-10-19 07:00:00,68903.48495,20701.43017,83.49083,5101.87834,13570.65835,30871.7485,1494.46844,103.99978,1992.58297,68880.90331
2021-10-19 08:00:00,67985.84749,20719.45067,82.00906,5109.25628,13379.67304,30999.72422,1514.6108,882.45159,1988.97547,71350.24763
2021-10-19 09:00:00,67231.64576,20708.80308,79.94724,5124.07267,13238.11558,31020.90177,1509.62291,1878.31319,1993.93618,73291.5833
2021-10-19 10:00:00,66496.57252,20712.97846,77.06586,5070.34948,13039.73206,30992.35767,1521.55384,1565.59803,2002.67726,75785.22017
2021-10-19 11:00:00,65384.65099,20711.52142,75.53179,5099.33121,12971.70715,30915.51086,1519.09131,0,1989.49962,79420.11624
2021-10-19 12:00:00,64775.53528,20721.62567,73.63488,5077.38254,13074.10267,30977.76924,1502.68253,0,1986.27714,81601.84506
2021-10-19 13:00:00,63942.73595,20732.15671,72.35591,5030.37857,13372.95651,30978.84185,1501.69448,0,1995.6595,82796.47284
2021-10-19 14:00:00,62970.47023,20753.40843,71.20601,5126.25313,13824.74187,31013.26488,1492.1843,0,1989.09412,83866.90126
2021-10-19 15:00:00,62312.91417,20759.86358,70.04091,5109.75325,14400.51453,31024.33589,1475.04166,1992.62337,1982.02999,86843.34928
2021-10-19 16:00:00,61862.11972,20730.18597,68.43914,5149.47009,15020.73618,31075.26606,1470.83273,3685.9414,1975.44211,89775.43842
2021-10-19 17:00:00,62302.89215,20759.38886,68.21486,5199.08385,15694.33484,31072.44716,1467.76853,3652.90123,1967.83936,91335.48079
2021-10-19 18:00:00,62789.28109,20800.45801,67.96588,5183.62323,16433.43434,30972.27611,1477.43183,2927.81536,1973.09077,92765.16652
2021-10-19 19:00:00,63828.72977,20818.3648,68.54217,5152.0572,17357.06383,30947.15152,1492.04092,3404.94032,1972.24724,93417.94281
2021-10-19 20:00:00,65208.7377,20809.25912,69.00242,5151.98125,18198.61858,30897.86972,1494.61437,6456.31022,1972.84904,93318.32291
2021-10-19 21:00:00,66250.65594,20820.72944,70.49373,5203.36018,18666.44825,30919.38922,1489.28188,10673.3127,1958.57205,92678.89842
2021-10-19 22:00:00,66487.40292,20816.50533,72.27683,5203.55769,18961.34616,30814.29643,1498.38152,12752.3464,1953.20799,93081.25667
2021-10-19 23:00:00,66536.72374,20836.62204,74.00939,5194.99695,19194.53232,30806.70775,1509.72751,11248.65366,1947.4819,93812.28446
2021-10-20 00:00:00,50758.87928,20906.40068,70.27372,5019.81775,17882.43071,29183.28151,1458.55708,0,1911.60335,108420.21672
2021-10-20 01:00:00,50707.27833,20929.91228,72.00355,5034.29916,17237.52659,29149.98664,1442.5032,0,1906.74954,112011.85184
2021-10-20 02:00:00,51751.0382,20933.5768,73.77492,5042.23721,16647.0905,29050.93204,1464.59917,0,1909.41539,115902.05977
2021-10-20 03:00:00,52778.31453,20949.94046,75.17363,5127.31029,16039.07709,29107.12153,1467.76742,291.45986,1912.63737,120478.47315
2021-10-20 04:00:00,53558.59736,20913.50273,76.30843,5127.65407,15546.78077,29167.29898,1459.94148,2735.7249,1906.27347,123039.63594
2021-10-20 05:00:00,53351.04297,20920.58,76.54892,5113.41496,15071.67154,29208.47187,1471.61601,5906.74369,1891.27912,126035.60408
2021-10-20 06:00:00,53550.68358,20895.29097,76.60795,5094.66357,14583.13246,29259.17992,1496.44786,10378.47532,1877.20222,127634.99565
2021-10-20 07:00:00,52944.75653,20912.68203,76.46714,5101.87834,14192.90594,29309.2669,1515.5358,15485.97925,1875.97203,129837.41424
2021-10-20 08:00:00,52256.64331,20933.43751,74.64496,5109.25628,13949.31769,29426.65823,1535.98188,19160.81975,1873.1474,135668.44473
2021-10-20 09:00:00,51173.63024,20923.75763,72.36844,5124.07267,13749.6791,29443.94281,1530.98756,20053.7811,1877.98086,140636.69492
2021-10-20 10:00:00,49872.26903,20924.70868,69.34922,5070.34948,13518.16291,29413.00943,1542.75838,18069.00698,1886.41425,145471.58156
2021-10-20 11:00:00,47843.44668,20921.05594,67.51202,5099.33121,13410.80684,29333.05146,1539.52143,14799.81296,1875.51352,151373.48695
2021-10-20 12:00:00,46633.29392,20932.52016,65.37871,5077.38254,13476.4996,29387.46836,1522.89414,11520.95542,1873.63515,153313.16192
2021-10-20 13:00:00,45275.49789,20943.58439,63.72941,5030.37857,13748.06249,29385.57156,1522.05191,9478.42919,1882.6977,152605.54944
2021-10-20 14:00:00,43746.61718,20966.30574,62.34261,5126.25313,14195.03621,29419.45096,1512.62772,8859.00063,1876.83059,151442.56322
2021-10-20 15:00:00,42559.90234,20971.634,61.03083,5109.75325,14789.75116,29439.0079,1495.38302,8308.83182,1870.15603,153448.05927
2021-10-20 16:00:00,41555.57457,20935.00947,59.44602,5149.47009,15428.07732,29473.57998,1491.34097,7888.30707,1864.4072,155098.56286
2021-10-20 17:00:00,41257.38352,20965.8891,59.22952,5199.08385,16120.94796,29466.06145,1488.29771,7730.10349,1857.8108,154274.88901
2021-10-20 18:00:00,41159.22245,21006.97449,59.11115,5183.62323,16878.41318,29382.00007,1497.91713,7586.16885,1862.73404,152862.33441
2021-10-20 19:00:00,42017.07157,21026.53405,59.90389,5152.0572,17815.91849,29368.31182,1512.55138,6899.3803,1861.92349,149444.20653
2021-10-20 20:00:00,43395.59918,21015.50027,60.56046,5151.98125,18659.5406,29326.40827,1515.27895,6143.8673,1863.71423,145058.93359
2021-10-20 21:00:00,44731.0535,21029.73563,62.17667,5203.36018,19127.52158,29344.21454,1510.20375,5146.27469,1851.09928,141049.97186
2021-10-20 22:00:00,45785.00377,21029.1265,64.12604,5203.55769,19426.76285,29255.92554,1519.42207,3403.28769,1846.17976,139452.38996
2021-10-20 23:00:00,46672.24895,21051.09984,66.09729,5194.99695,19659.73878,29257.38102,1530.68772,921.54214,1840.00951,138694.22821
2021-10-21 00:00:00,37669.57231,21200.44382,67.32418,5017.99003,20248.69841,29024.40457,1539.77761,0,1864.18013,147145.58874
2021-10-21 01:00:00,37227.77382,21225.62321,67.48544,5031.09462,19608.96587,28992.69962,1518.20886,0,1859.54833,152600.9701
2021-10-21 02:00:00,37269.31066,21227.35923,67.43149,5039.37209,19036.57696,28896.36309,1535.86675,429.63291,1861.21043,158378.51613
2021-10-21 03:00:00,37510.95815,21240.32557,67.49045,5121.67689,18399.83157,28953.87946,1535.42951,1374.64609,1863.80723,164289.65744
2021-10-21 04:00:00,37899.22811,21199.67103,67.5955,5125.9287,17838.03986,29015.06669,1530.62324,2313.60208,1858.01575,167593.4012
2021-10-21 05:00:00,37755.01906,21208.97123,67.56117,5113.37499,17266.74116,29057.19529,1543.67474,2533.32163,1843.76125,170190.15041
2021-10-21 06:00:00,37867.18009,21177.55678,67.5165,5103.12802,16657.26802,29108.34027,1568.35346,2642.66582,1830.31553,171285.31829
2021-10-21 07:00:00,38011.24532,21192.93893,67.95439,5114.42206,16142.42507,29158.56901,1587.59409,2960.23165,1829.07403,172316.93821
2021-10-21 08:00:00,38701.7018,21217.32321,67.39646,5122.2251,15762.56322,29274.93741,1609.0794,2598.32543,1826.56423,175125.53972
2021-10-21 09:00:00,39609.33128,21208.92696,66.92174,5140.55093,15396.05159,29291.84788,1604.06304,1638.40867,1831.34658,176126.5167
2021-10-21 10:00:00,40871.10078,21205.6003,65.9807,5091.03566,15062.51098,29260.68362,1615.28571,569.84919,1839.65633,176056.93283
2021-10-21 11:00:00,41817.69406,21199.03551,66.24321,5122.31904,14821.491,29180.42462,1609.40041,785.36918,1829.67121,175407.90277
2021-10-21 12:00:00,42693.34393,21212.30317,66.11451,5107.24345,14759.50849,29234.08747,1592.02596,2520.62158,1828.33329,169635.39953
2021-10-21 13:00:00,43126.02193,21224.07561,66.67064,5064.07194,14934.63662,29231.90425,1591.68202,5923.76585,1837.26727,159702.87158
2021-10-21 14:00:00,43465.15172,21248.74577,67.06817,5155.19852,15340.22895,29265.72812,1582.55179,10359.25955,1831.681,147879.65103
2021-10-21 15:00:00,43642.9996,21252.57882,67.32172,5139.53874,15957.23011,29286.10487,1564.95839,14121.91442,1825.16313,139294.86075
2021-10-21 16:00:00,43873.18859,21206.73816,67.13597,5178.37223,16610.04371,29319.09871,1561.48687,16600.9337,1819.75174,130570.9248
2021-10-21 17:00:00,44716.71328,21239.84232,67.70164,5234.07473,17327.72582,29311.12863,1558.51563,17575.18747,1813.56008,120597.3373
2021-10-21 18:00:00,45278.9286,21280.94924,67.74499,5222.48506,18101.8398,29228.62065,1567.9847,17097.91965,1818.35121,110083.20039
2021-10-21 19:00:00,45631.77947,21302.70207,68.05979,5197.01914,19044.60589,29216.03424,1582.70504,14784.03371,1817.55406,97826.68623
2021-10-21 20:00:00,45846.91439,21289.11036,67.98417,5194.96805,19870.39823,29174.84235,1585.9596,11548.00464,1819.82295,86073.60678
2021-10-21 21:00:00,45671.69566,21307.01308,68.29221,5245.65333,20318.33556,29192.29059,1581.76441,8042.22284,1807.87645,77531.62502
2021-10-21 22:00:00,45327.34088,21311.20024,68.51064,5243.85145,20615.31993,29105.62221,1591.38894,4570.69821,1803.13573,72993.08773
2021-10-21 23:00:00,44670.60217,21335.63649,68.46655,5238.50561,20851.19303,29107.9501,1602.38002,1630.71013,1796.78681,70524.15169
2021-10-19 00:00:00,78235.08344,20431.01396,101.05517,4675.60502,10829.36988,31321.14749,1432.9066,0,1741.52782,59450.99904
2021-10-19 01:00:00,75912.12165,20399.47485,100.77075,4658.56052,10614.11701,31347.69981,1415.40063,0,1773.25052,58503.99755
2021-10-19 02:00:00,74864.37332,20472.26585,100.37345,4687.8154,10989.99506,31276.15615,1424.97163,0,1794.27151,59013.99782
2021-10-19 03:00:00,73920.8582,20468.60701,100.00575,4697.39601,12346.64481,31581.76787,1441.44756,0,1849.87628,60503.9984
2021-10-19 04:00:00,78484.94289,20437.68393,100.1645,4779.43748,14478.28174,31684.19229,1443.8414,0,1847.63917,62808.00104
2021-10-19 05:00:00,82706.62318,20480.93214,97.02573,4786.176,17234.19063,31665.76787,1443.9214,0,1872.33129,64897.99966
2021-10-19 06:00:00,87246.30703,20509.5722,96.01167,4779.31842,19781.5998,31763.34653,1434.34795,447.99999,1862.91171,66381.99744
2021-10-19 07:00:00,91729.98404,20481.65781,96.16435,4800.34402,21416.78578,31698.72957,1445.38835,5281.99992,1861.12988,67251.00122
2021-10-19 08:00:00,92521.5377,20528.39512,92.17822,4783.97601,21999.79022,31721.30707,1454.6963,13078.00009,1881.06081,68805.00217
2021-10-19 09:00:00,94415.33814,20576.4059,91.44619,4772.15698,21917.87157,31625.27012,1468.80976,20160.00099,1899.27877,69990.00231
2021-10-19 10:00:00,93556.25074,20546.53987,89.96171,4776.279,21672.09172,31638.21455,1458.03851,25055.00032,1883.93933,70377.9991
2021-10-19 11:00:00,91673.002,20568.17981,86.88325,4747.54929,21242.65151,31535.44965,1464.31019,27351.99967,1878.94557,70164.99921
2021-10-19 12:00:00,89322.798,20518.80904,86.46113,4857.94002,21003.51652,31420.1904,1458.36151,26182.99971,1888.58471,71514.00033
2021-10-19 13:00:00,89959.02262,20547.08606,87.28874,4919.53962,21104.82182,31424.45017,1459.09847,21504.00091,1929.71081,74166.99815
2021-10-19 14:00:00,87617.11125,20574.90014,85.46342,4972.76271,21329.87235,31346.31739,1475.13274,15112.99968,1928.07462,76612.99888
2021-10-19 15:00:00,88442.2213,20656.01793,86.32162,4962.85839,21911.85425,31547.45299,1466.68917,8352.9999,1908.67188,81202.00268
2021-10-19 16:00:00,90928.53816,20640.52492,86.86325,5029.822,23193.25767,31372.35678,1470.2059,2392.99988,1892.6353,88040.00191
2021-10-19 17:00:00,89275.09781,20679.17582,87.57838,4987.89799,23522.3944,31374.18636,1456.12846,103,1870.24569,95504.00209
2021-10-19 18:00:00,89126.06894,20679.92993,89.84554,4921.67801,23620.77068,31452.69762,1440.87371,0,1846.68659,103527.00146
2021-10-19 19:00:00,87957.32672,20673.40006,92.46806,4859.84229,22723.64574,31391.73836,1439.27224,0,1793.04422,111106.99681
2021-10-19 20:00:00,83650.48207,20665.85213,95.03572,4877.22171,20682.46287,31298.26603,1444.96673,0,1750.34453,116011.00386
2021-10-19 21:00:00,80425.74896,20576.71494,96.32379,4875.15532,18905.66209,31275.104,1450.27053,0,1788.32062,118833.00131
2021-10-19 22:00:00,74743.66007,20558.35496,96.60693,4811.64101,16902.19974,31100.86559,1443.43363,0,1753.48191,124479.00449
2021-10-19 23:00:00,71747.83032,20512.88505,97.57735,4783.66062,15301.42618,31030.60352,1445.18746,0,1738.5206,133205.00389
2021-10-20 00:00:00,56050.74782,20655.81124,92.99321,5019.81775,17606.31502,29969.67276,1416.69217,0,1741.30789,132845.03486
2021-10-20 01:00:00,56132.35169,20677.90153,94.39259,5034.29916,16960.80805,29928.50279,1403.48077,0,1737.25142,135418.88738
2021-10-20 02:00:00,56622.30113,20683.20948,95.33261,5042.23721,16368.26558,29816.00106,1427.86453,0,1736.31274,137749.09708
2021-10-20 03:00:00,56868.9228,20702.46813,96.06621,5127.31029,15763.60566,29865.61896,1432.8912,482.84812,1737.2899,140152.67549
2021-10-20 04:00:00,56794.91349,20669.62467,95.99964,5127.65407,15279.41869,29920.8089,1423.50867,2653.54714,1732.98146,140050.88179
2021-10-20 05:00:00,55638.21735,20674.80755,95.12144,5113.41496,14815.53261,29957.24271,1434.4735,5292.7119,1720.64381,140105.92211
2021-10-20 06:00:00,54708.87408,20654.73835,93.70254,5094.66357,14341.10587,30005.78799,1459.38424,9031.3511,1708.8334,138336.19022
2021-10-20 07:00:00,53553.70035,20673.84147,93.02192,5101.87834,13965.42014,30055.18085,1478.39351,13380.41272,1707.56271,136987.42635
2021-10-20 08:00:00,52835.78066,20691.50461,90.78993,5109.25628,13737.73366,30177.62545,1498.30396,16478.69257,1705.8687,139292.75315
2021-10-20 09:00:00,52505.75558,20680.73032,87.82534,5124.07267,13557.56614,30196.76883,1493.32094,17156.84607,1710.51844,141130.2482
2021-10-20 10:00:00,52482.49832,20685.32722,84.15763,5070.34948,13337.95557,30166.97529,1505.3742,15350.57974,1718.50766,143623.32783
2021-10-20 11:00:00,52165.73303,20684.15648,82.10567,5099.33121,13246.19667,30088.50203,1503.50248,12572.54546,1710.89512,147803.6892
2021-10-20 12:00:00,52288.4107,20694.08326,79.72623,5077.38254,13326.78818,30146.66285,1487.26035,9945.91034,1710.95767,148345.58483
2021-10-20 13:00:00,52155.17431,20704.54486,78.30819,5030.37857,13609.60287,30146.18353,1486.16116,8590.55132,1719.55836,146422.22996
2021-10-20 14:00:00,51743.66463,20725.6045,77.3553,5126.25313,14061.40575,30180.32013,1476.58539,8595.54837,1714.69969,144054.11659
