UTC time,wind,unknown,hydro,nat_gas,nuclear,solar
2023-04-09 22:00:00,1409.0,927.0,6495.0,0.0,6890.0,0.0
2023-04-09 23:00:00,1345.0,937.0,6438.0,0.0,6891.0,0.0
2023-04-10 00:00:00,1293.0,956.0,6661.0,0.0,6892.0,0.0
2023-04-10 01:00:00,1290.0,1009.0,6884.0,0.0,6893.0,0.0
2023-04-10 02:00:00,1317.0,1008.0,7290.0,0.0,6895.0,0.0
2023-04-10 03:00:00,1325.0,1037.0,7634.0,0.0,6894.0,0.0
2023-04-10 04:00:00,1379.0,996.0,8010.0,0.0,6894.0,4.0
2023-04-10 05:00:00,1447.0,1027.0,8276.0,0.0,6894.0,54.0
2023-04-10 06:00:00,1329.0,1034.0,8340.0,0.0,6893.0,166.0
2023-04-10 07:00:00,1151.0,1083.0,8065.0,0.0,6892.0,307.0
2023-04-10 08:00:00,1067.0,1052.0,5957.0,0.0,6892.0,439.0
2023-04-10 09:00:00,1256.0,1021.0,5072.0,0.0,6890.0,532.0
2023-04-10 10:00:00,1627.0,973.0,4358.0,0.0,6889.0,587.0
2023-04-10 11:00:00,2103.0,940.0,4187.0,0.0,6887.0,588.0
2023-04-10 12:00:00,2542.0,923.0,4069.0,0.0,6885.0,557.0
2023-04-10 13:00:00,2848.0,909.0,4036.0,0.0,6880.0,466.0
2023-04-10 14:00:00,2971.0,869.0,4054.0,0.0,6873.0,336.0
2023-04-10 15:00:00,3234.0,883.0,5095.0,0.0,6870.0,183.0
2023-04-10 16:00:00,3707.0,856.0,6523.0,0.0,6871.0,67.0
2023-04-10 17:00:00,4336.0,853.0,7063.0,0.0,6874.0,7.0
2023-04-10 18:00:00,5041.0,861.0,6061.0,0.0,6874.0,1.0
2023-04-10 19:00:00,5644.0,860.0,5008.0,0.0,6874.0,0.0
2023-04-10 20:00:00,5953.0,791.0,4334.0,0.0,6878.0,0.0
2023-04-10 21:00:00,6067.0,766.0,3826.0,0.0,6893.0,0.0
2023-04-10 22:00:00,6078.0,755.0,3327.0,0.0,6887.0,0.0
2023-04-10 23:00:00,5939.0,751.0,3150.0,0.0,6889.0,0.0
2023-04-11 00:00:00,5886.0,751.0,3097.0,0.0,6890.0,0.0
2023-04-11 01:00:00,5782.0,755.0,3051.0,0.0,6891.0,0.0
2023-04-11 02:00:00,5830.0,741.0,3366.0,0.0,6891.0,0.0
2023-04-11 03:00:00,5645.0,885.0,5465.0,0.0,6890.0,0.0
2023-04-11 04:00:00,5477.0,1036.0,7261.0,0.0,6891.0,2.0
2023-04-11 05:00:00,5298.0,1102.0,8135.0,0.0,6891.0,24.0
2023-04-11 06:00:00,4758.0,1056.0,8493.0,0.0,6891.0,75.0
2023-04-11 07:00:00,4244.0,1073.0,8491.0,0.0,6888.0,136.0
2023-04-11 08:00:00,3883.0,1101.0,8292.0,0.0,6885.0,211.0
2023-04-11 09:00:00,3688.0,1094.0,7277.0,0.0,6884.0,257.0
2023-04-11 10:00:00,3619.0,1023.0,6207.0,0.0,6882.0,305.0
2023-04-11 11:00:00,3704.0,998.0,5673.0,0.0,6884.0,305.0
2023-04-11 12:00:00,3790.0,1008.0,5533.0,0.0,6884.0,287.0
2023-04-11 13:00:00,3754.0,1018.0,5654.0,0.0,6884.0,245.0
2023-04-11 14:00:00,3598.0,1041.0,6379.0,0.0,6885.0,181.0
2023-04-11 15:00:00,3531.0,1006.0,7653.0,0.0,6885.0,115.0
2023-04-11 16:00:00,3450.0,1015.0,7805.0,0.0,6881.0,47.0
2023-04-11 17:00:00,3622.0,1019.0,7638.0,0.0,6882.0,7.0
2023-04-11 18:00:00,3549.0,991.0,7396.0,0.0,6883.0,2.0
2023-04-11 19:00:00,3454.0,1024.0,7064.0,0.0,6884.0,0.0
2023-04-11 20:00:00,3397.0,973.0,6640.0,0.0,6884.0,0.0
2023-04-11 21:00:00,3226.0,943.0,6326.0,0.0,6868.0,0.0
2023-04-11 22:00:00,3133.0,903.0,5946.0,0.0,6885.0,0.0
2023-04-11 23:00:00,2900.0,921.0,5870.0,0.0,6885.0,0.0
2023-04-12 00:00:00,2793.0,916.0,6005.0,0.0,6885.0,0.0
2023-04-12 01:00:00,2696.0,933.0,6155.0,0.0,6885.0,0.0
2023-04-12 02:00:00,2633.0,934.0,6487.0,0.0,6886.0,0.0
2023-04-12 03:00:00,2521.0,927.0,7074.0,0.0,6888.0,0.0
2023-04-12 04:00:00,2398.0,980.0,8239.0,0.0,6886.0,3.0
2023-04-12 05:00:00,2467.0,1004.0,8960.0,0.0,6887.0,26.0
2023-04-12 06:00:00,2306.0,1001.0,9106.0,0.0,6886.0,87.0
2023-04-12 07:00:00,2021.0,1031.0,9073.0,0.0,6886.0,196.0
2023-04-12 08:00:00,2061.0,1062.0,8818.0,0.0,6883.0,325.0
2023-04-12 09:00:00,2255.0,1081.0,8655.0,0.0,6884.0,430.0
2023-04-12 10:00:00,2532.0,1072.0,8389.0,0.0,6882.0,463.0
2023-04-12 11:00:00,2967.0,1056.0,7888.0,0.0,6881.0,464.0
2023-04-12 12:00:00,3376.0,1010.0,7216.0,0.0,6881.0,435.0
2023-04-12 13:00:00,3642.0,974.0,6967.0,0.0,6881.0,377.0
2023-04-12 14:00:00,3829.0,968.0,6749.0,0.0,6878.0,276.0
2023-04-12 15:00:00,4213.0,941.0,6808.0,0.0,6872.0,159.0
2023-04-12 16:00:00,4682.0,878.0,6441.0,0.0,6871.0,60.0
2023-04-12 17:00:00,5304.0,887.0,5950.0,0.0,6872.0,9.0
2023-04-12 18:00:00,5836.0,879.0,5414.0,0.0,6875.0,2.0
2023-04-12 19:00:00,6119.0,851.0,5238.0,0.0,6876.0,0.0
2023-04-12 20:00:00,6185.0,828.0,4791.0,0.0,6876.0,0.0
2023-04-12 21:00:00,6101.0,770.0,4290.0,0.0,6869.0,0.0
2023-04-12 22:00:00,5733.0,739.0,3544.0,0.0,6880.0,0.0
2023-04-12 23:00:00,5666.0,707.0,3520.0,0.0,6879.0,0.0
2023-04-13 00:00:00,5667.0,708.0,3467.0,0.0,6880.0,0.0
2023-04-13 01:00:00,5696.0,704.0,3422.0,0.0,6882.0,0.0
2023-04-13 02:00:00,5766.0,705.0,3440.0,0.0,6883.0,0.0
2023-04-13 03:00:00,6189.0,724.0,3760.0,0.0,6885.0,0.0
2023-04-13 04:00:00,6162.0,832.0,4617.0,0.0,6885.0,2.0
2023-04-13 05:00:00,6220.0,928.0,5196.0,0.0,6884.0,22.0
2023-04-13 06:00:00,6167.0,884.0,5469.0,0.0,6886.0,66.0
2023-04-13 07:00:00,6245.0,894.0,5516.0,0.0,6886.0,144.0
2023-04-13 08:00:00,6300.0,931.0,5466.0,0.0,6886.0,236.0
2023-04-13 09:00:00,6388.0,955.0,5367.0,0.0,6882.0,318.0
2023-04-13 10:00:00,6515.0,900.0,5483.0,0.0,6882.0,352.0
2023-04-13 11:00:00,6561.0,889.0,5417.0,0.0,6879.0,359.0
2023-04-13 12:00:00,6483.0,898.0,5265.0,0.0,6877.0,333.0
2023-04-13 13:00:00,6455.0,871.0,5142.0,0.0,6876.0,265.0
2023-04-13 14:00:00,6382.0,787.0,5336.0,0.0,6874.0,196.0
2023-04-13 15:00:00,6321.0,774.0,5374.0,0.0,6877.0,112.0
2023-04-13 16:00:00,6398.0,759.0,5350.0,0.0,6878.0,49.0
2023-04-13 17:00:00,6448.0,759.0,5190.0,0.0,6880.0,11.0
2023-04-13 18:00:00,6395.0,739.0,5138.0,0.0,6879.0,3.0
2023-04-13 19:00:00,6275.0,690.0,4960.0,0.0,6881.0,0.0
2023-04-13 20:00:00,5987.0,700.0,4633.0,0.0,6881.0,0.0
2023-04-13 21:00:00,5724.0,677.0,4361.0,0.0,6870.0,0.0
2023-04-13 22:00:00,5351.0,658.0,4120.0,0.0,6887.0,0.0
2023-04-13 23:00:00,5079.0,661.0,4062.0,0.0,6888.0,0.0
2023-04-14 00:00:00,4876.0,680.0,4068.0,0.0,6888.0,0.0
2023-04-14 01:00:00,4532.0,691.0,4176.0,0.0,6888.0,0.0
2023-04-14 02:00:00,4330.0,707.0,4362.0,0.0,6889.0,0.0
2023-04-14 03:00:00,3980.0,732.0,4904.0,0.0,6890.0,0.0
2023-04-14 04:00:00,3869.0,812.0,6642.0,0.0,6889.0,3.0
2023-04-14 05:00:00,3598.0,854.0,7776.0,0.0,6890.0,24.0
2023-04-14 06:00:00,3237.0,866.0,8324.0,0.0,6890.0,60.0
2023-04-14 07:00:00,3098.0,884.0,8428.0,0.0,6881.0,120.0
2023-04-14 08:00:00,3038.0,897.0,8200.0,0.0,6873.0,200.0
2023-04-14 09:00:00,2952.0,908.0,7938.0,0.0,6873.0,239.0
2023-04-14 10:00:00,3076.0,881.0,7178.0,0.0,6874.0,257.0
2023-04-14 11:00:00,3227.0,889.0,6960.0,0.0,6876.0,242.0
2023-04-14 12:00:00,3388.0,897.0,6609.0,0.0,6877.0,214.0
2023-04-14 13:00:00,3418.0,839.0,6394.0,0.0,6877.0,172.0
2023-04-14 14:00:00,3495.0,841.0,6470.0,0.0,6882.0,116.0
2023-04-14 15:00:00,3526.0,845.0,6780.0,0.0,6883.0,65.0
2023-04-14 16:00:00,3689.0,808.0,6738.0,0.0,6887.0,27.0
2023-04-14 17:00:00,3968.0,806.0,6425.0,0.0,6888.0,10.0
2023-04-14 18:00:00,4138.0,789.0,5943.0,0.0,6889.0,3.0
2023-04-14 19:00:00,4170.0,743.0,5447.0,0.0,6889.0,0.0
2023-04-14 20:00:00,4152.0,739.0,5007.0,0.0,6890.0,0.0
2023-04-14 21:00:00,4262.0,729.0,4844.0,0.0,6873.0,0.0
2023-04-14 22:00:00,4025.0,757.0,4264.0,0.0,6882.0,0.0
2023-04-14 23:00:00,3871.0,750.0,4245.0,0.0,6883.0,0.0
2023-04-15 00:00:00,3741.0,746.0,4250.0,0.0,6884.0,0.0
2023-04-15 01:00:00,3647.0,751.0,4311.0,0.0,6883.0,0.0
2023-04-15 02:00:00,3473.0,753.0,4361.0,0.0,6884.0,0.0
2023-04-15 03:00:00,3382.0,782.0,4725.0,0.0,6884.0,0.0
2023-04-15 04:00:00,3355.0,851.0,5327.0,0.0,6884.0,7.0
2023-04-15 05:00:00,3187.0,876.0,6139.0,0.0,6812.0,60.0
2023-04-15 06:00:00,2729.0,914.0,7022.0,0.0,6541.0,156.0
2023-04-15 07:00:00,2513.0,957.0,7138.0,0.0,6299.0,291.0
2023-04-15 08:00:00,2596.0,980.0,6813.0,0.0,6299.0,444.0
2023-04-15 09:00:00,2874.0,1017.0,6692.0,0.0,6168.0,550.0
2023-04-15 10:00:00,3038.0,1016.0,6226.0,0.0,5994.0,606.0
2023-04-15 11:00:00,3026.0,968.0,6066.0,0.0,5929.0,605.0
2023-04-15 12:00:00,2903.0,969.0,6202.0,0.0,5814.0,566.0
2023-04-15 13:00:00,2751.0,916.0,6501.0,0.0,5638.0,470.0
2023-04-15 14:00:00,2606.0,857.0,6944.0,0.0,5521.0,337.0
2023-04-15 15:00:00,2488.0,851.0,7717.0,0.0,5521.0,198.0
2023-04-15 16:00:00,2438.0,853.0,8012.0,0.0,5521.0,81.0
2023-04-15 17:00:00,2568.0,848.0,8160.0,0.0,5522.0,17.0
2023-04-15 18:00:00,2777.0,835.0,7961.0,0.0,5522.0,3.0
2023-04-15 19:00:00,2783.0,840.0,7874.0,0.0,5521.0,0.0
2023-04-15 20:00:00,2651.0,835.0,7396.0,0.0,5522.0,0.0
2023-04-15 21:00:00,2531.0,819.0,7140.0,0.0,5519.0,0.0
2023-04-15 22:00:00,2319.0,802.0,7375.0,0.0,5522.0,0.0
2023-04-15 23:00:00,2102.0,823.0,7346.0,0.0,5522.0,0.0
2023-04-16 00:00:00,1955.0,829.0,7524.0,0.0,5521.0,0.0
2023-04-16 01:00:00,1867.0,820.0,7797.0,0.0,5524.0,0.0
2023-04-16 02:00:00,1790.0,829.0,8019.0,0.0,5531.0,0.0
2023-04-16 03:00:00,1767.0,834.0,8232.0,0.0,5527.0,0.0
2023-04-16 04:00:00,1695.0,867.0,8730.0,0.0,5521.0,11.0
2023-04-16 05:00:00,1507.0,934.0,8989.0,0.0,5524.0,90.0
2023-04-16 06:00:00,1200.0,972.0,9320.0,0.0,5524.0,213.0
2023-04-16 07:00:00,907.0,1015.0,9359.0,0.0,5525.0,385.0
2023-04-16 08:00:00,754.0,1030.0,9225.0,0.0,5527.0,538.0
2023-04-16 09:00:00,704.0,1085.0,9086.0,0.0,5530.0,670.0
2023-04-16 10:00:00,711.0,1088.0,8913.0,0.0,5530.0,745.0
2023-04-16 11:00:00,715.0,1080.0,8760.0,0.0,5529.0,771.0
2023-04-16 12:00:00,690.0,1045.0,8707.0,0.0,5529.0,725.0
2023-04-16 13:00:00,680.0,1013.0,9071.0,0.0,5522.0,626.0
2023-04-16 14:00:00,711.0,1001.0,9442.0,0.0,5503.0,488.0
2023-04-16 15:00:00,771.0,968.0,10200.0,0.0,5499.0,294.0
2023-04-16 16:00:00,901.0,942.0,10432.0,0.0,5517.0,130.0
2023-04-16 17:00:00,1161.0,933.0,10302.0,0.0,5525.0,25.0
2023-04-16 18:00:00,1558.0,928.0,10268.0,0.0,5529.0,4.0
2023-04-16 19:00:00,1848.0,918.0,10104.0,0.0,5528.0,0.0
2023-04-16 20:00:00,2192.0,898.0,9822.0,0.0,5530.0,0.0
2023-04-16 21:00:00,2415.0,901.0,9395.0,0.0,5522.0,0.0
2023-04-16 22:00:00,2591.0,820.0,8628.0,0.0,5531.0,0.0
2023-04-16 23:00:00,2854.0,793.0,8530.0,0.0,5533.0,0.0
2023-04-17 00:00:00,3033.0,814.0,8452.0,0.0,5534.0,0.0
2023-04-17 01:00:00,3133.0,810.0,8443.0,0.0,5533.0,0.0
2023-04-17 02:00:00,3361.0,841.0,8553.0,0.0,5534.0,0.0
2023-04-17 03:00:00,3552.0,970.0,8706.0,0.0,5532.0,0.0
2023-04-17 04:00:00,3434.0,1022.0,9173.0,0.0,5533.0,17.0
2023-04-17 05:00:00,3174.0,1105.0,9221.0,0.0,5534.0,141.0
2023-04-17 06:00:00,2313.0,1132.0,9512.0,0.0,5534.0,312.0
2023-04-17 07:00:00,1290.0,1204.0,9693.0,0.0,5535.0,515.0
2023-04-17 08:00:00,996.0,1229.0,9736.0,0.0,5534.0,700.0
2023-04-17 09:00:00,955.0,1258.0,9720.0,0.0,5532.0,823.0
2023-04-17 10:00:00,1031.0,1263.0,9637.0,0.0,5532.0,886.0
2023-04-17 11:00:00,1173.0,1242.0,9535.0,0.0,5532.0,899.0
2023-04-17 12:00:00,1233.0,1201.0,9455.0,0.0,5530.0,836.0
2023-04-17 13:00:00,1294.0,1177.0,9332.0,0.0,5533.0,717.0
2023-04-17 14:00:00,1319.0,1124.0,9287.0,0.0,5530.0,541.0
2023-04-17 15:00:00,1325.0,1079.0,9339.0,0.0,5529.0,336.0
2023-04-17 16:00:00,1455.0,1036.0,9328.0,0.0,5530.0,136.0
2023-04-17 17:00:00,1812.0,1019.0,9294.0,0.0,5528.0,26.0
2023-04-17 18:00:00,2151.0,1004.0,9129.0,0.0,5527.0,5.0
2023-04-17 19:00:00,2400.0,986.0,8944.0,0.0,5532.0,0.0
2023-04-17 20:00:00,2780.0,929.0,8231.0,0.0,5528.0,0.0
2023-04-17 21:00:00,3002.0,891.0,7434.0,0.0,5522.0,0.0
2023-04-17 22:00:00,3180.0,894.0,6369.0,0.0,5529.0,0.0
2023-04-17 23:00:00,3190.0,892.0,6371.0,0.0,5531.0,0.0
2023-04-18 00:00:00,3095.0,897.0,6350.0,0.0,5530.0,0.0
2023-04-18 01:00:00,2987.0,890.0,6525.0,0.0,5531.0,0.0
2023-04-18 02:00:00,2970.0,908.0,7057.0,0.0,5529.0,0.0
2023-04-18 03:00:00,2794.0,963.0,7705.0,0.0,5529.0,0.0
2023-04-18 04:00:00,2717.0,1065.0,9070.0,0.0,5530.0,15.0
2023-04-18 05:00:00,2504.0,1126.0,9442.0,0.0,5530.0,127.0
2023-04-18 06:00:00,1937.0,1172.0,9343.0,0.0,5518.0,301.0
2023-04-18 07:00:00,1316.0,1175.0,9312.0,0.0,5508.0,502.0
2023-04-18 08:00:00,1200.0,1210.0,9121.0,0.0,5514.0,699.0
2023-04-18 09:00:00,1338.0,1197.0,8825.0,0.0,5512.0,824.0
2023-04-18 10:00:00,1574.0,1184.0,8220.0,0.0,5520.0,892.0
2023-04-18 11:00:00,1711.0,1171.0,7996.0,0.0,5524.0,893.0
2023-04-18 12:00:00,1802.0,1163.0,7798.0,0.0,5526.0,844.0
2023-04-18 13:00:00,1858.0,1097.0,7722.0,0.0,5528.0,717.0
2023-04-18 14:00:00,1870.0,1038.0,8021.0,0.0,5528.0,524.0
2023-04-18 15:00:00,1870.0,1002.0,8609.0,0.0,5524.0,328.0
2023-04-18 16:00:00,1835.0,965.0,8916.0,0.0,5525.0,148.0
2023-04-18 17:00:00,1954.0,953.0,8914.0,0.0,5528.0,25.0
2023-04-18 18:00:00,2205.0,951.0,8787.0,0.0,5528.0,4.0
2023-04-18 19:00:00,2433.0,975.0,8253.0,0.0,5522.0,0.0
2023-04-18 20:00:00,2653.0,940.0,7794.0,0.0,5519.0,0.0
2023-04-18 21:00:00,2820.0,902.0,7182.0,0.0,5513.0,0.0
2023-04-18 22:00:00,2619.0,890.0,7089.0,0.0,5520.0,0.0
2023-04-18 23:00:00,3132.0,723.0,5493.0,0.0,5522.0,0.0
2023-04-19 00:00:00,3191.0,904.0,6944.0,0.0,5524.0,0.0
2023-04-19 01:00:00,3283.0,902.0,6992.0,0.0,5520.0,0.0
2023-04-19 02:00:00,3445.0,923.0,7133.0,0.0,5481.0,0.0
2023-04-19 03:00:00,3507.0,990.0,7711.0,0.0,5482.0,1.0
2023-04-19 04:00:00,3480.0,1099.0,8804.0,0.0,5482.0,22.0
2023-04-19 05:00:00,3269.0,1137.0,9363.0,0.0,5483.0,118.0
2023-04-19 06:00:00,2838.0,1157.0,9170.0,0.0,5482.0,290.0
2023-04-19 07:00:00,2363.0,1204.0,9075.0,0.0,5482.0,509.0
2023-04-19 08:00:00,2363.0,1231.0,8365.0,0.0,5483.0,718.0
2023-04-19 09:00:00,2477.0,1197.0,7159.0,0.0,5480.0,858.0
2023-04-19 10:00:00,2699.0,1152.0,5527.0,0.0,5479.0,930.0
2023-04-19 11:00:00,2785.0,1109.0,5297.0,0.0,5479.0,943.0
2023-04-19 12:00:00,2949.0,1075.0,5197.0,0.0,5480.0,894.0
2023-04-19 13:00:00,3024.0,1045.0,5254.0,0.0,5480.0,769.0
2023-04-19 14:00:00,3246.0,1009.0,5572.0,0.0,5480.0,573.0
2023-04-19 15:00:00,3396.0,956.0,6828.0,0.0,5481.0,347.0
2023-04-19 16:00:00,3648.0,899.0,7455.0,0.0,5506.0,144.0
2023-04-19 17:00:00,4004.0,876.0,7508.0,0.0,5521.0,32.0
2023-04-19 18:00:00,4349.0,872.0,7264.0,0.0,5526.0,5.0
2023-04-19 19:00:00,4514.0,860.0,6717.0,0.0,5526.0,0.0
2023-04-19 20:00:00,4673.0,850.0,6082.0,0.0,5524.0,0.0
2023-04-19 21:00:00,4875.0,800.0,5463.0,0.0,5513.0,0.0
2023-04-19 22:00:00,5008.0,784.0,4887.0,0.0,5519.0,0.0
2023-04-19 23:00:00,5102.0,769.0,4610.0,0.0,5520.0,0.0
2023-04-20 00:00:00,5205.0,779.0,4561.0,0.0,5521.0,0.0
2023-04-20 01:00:00,5237.0,783.0,4724.0,0.0,5519.0,0.0
2023-04-20 02:00:00,5303.0,831.0,5035.0,0.0,5520.0,0.0
2023-04-20 03:00:00,5284.0,905.0,5911.0,0.0,5518.0,1.0
2023-04-20 04:00:00,5185.0,1013.0,6932.0,0.0,5519.0,25.0
2023-04-20 05:00:00,4843.0,1049.0,7875.0,0.0,5520.0,124.0
2023-04-20 06:00:00,3946.0,1101.0,8362.0,0.0,5520.0,293.0
2023-04-20 07:00:00,3034.0,1117.0,8445.0,0.0,5522.0,499.0
2023-04-20 08:00:00,2528.0,1125.0,8389.0,0.0,5519.0,702.0
2023-04-20 09:00:00,2418.0,1109.0,7659.0,0.0,5514.0,838.0
2023-04-20 10:00:00,2404.0,1108.0,7325.0,0.0,5513.0,904.0
2023-04-20 11:00:00,2469.0,1083.0,7097.0,0.0,5513.0,914.0
2023-04-20 12:00:00,2490.0,1077.0,7022.0,0.0,5511.0,871.0
2023-04-20 13:00:00,2578.0,1051.0,7006.0,0.0,5510.0,753.0
2023-04-20 14:00:00,2739.0,1008.0,6936.0,0.0,5510.0,570.0
2023-04-20 15:00:00,2904.0,951.0,7397.0,0.0,5509.0,348.0
2023-04-20 16:00:00,3178.0,918.0,7655.0,0.0,5510.0,150.0
2023-04-20 17:00:00,3699.0,855.0,7307.0,0.0,5508.0,33.0
2023-04-20 18:00:00,4202.0,813.0,7016.0,0.0,5503.0,4.0
2023-04-20 19:00:00,4494.0,804.0,6432.0,0.0,5501.0,0.0
2023-04-20 20:00:00,4817.0,786.0,5705.0,0.0,5499.0,0.0
2023-04-20 21:00:00,5037.0,770.0,5038.0,0.0,5508.0,0.0
2023-04-20 22:00:00,4980.0,752.0,4807.0,0.0,5508.0,0.0
2023-04-20 23:00:00,4846.0,759.0,4769.0,0.0,5510.0,0.0
2023-04-21 00:00:00,4605.0,745.0,5116.0,0.0,5512.0,0.0
2023-04-21 01:00:00,4520.0,740.0,5495.0,0.0,5512.0,0.0
2023-04-21 02:00:00,4587.0,761.0,6034.0,0.0,5515.0,0.0
2023-04-21 03:00:00,4480.0,819.0,7053.0,0.0,5515.0,1.0
2023-04-21 04:00:00,4095.0,918.0,8134.0,0.0,5512.0,25.0
2023-04-21 05:00:00,3301.0,984.0,8891.0,0.0,5514.0,127.0
2023-04-21 06:00:00,2338.0,1005.0,9338.0,0.0,5510.0,296.0
2023-04-21 07:00:00,1534.0,1049.0,9462.0,0.0,5507.0,508.0
2023-04-21 08:00:00,1109.0,1075.0,9402.0,0.0,5503.0,702.0
2023-04-21 09:00:00,931.0,1079.0,8624.0,0.0,5500.0,830.0
2023-04-21 10:00:00,929.0,1074.0,6796.0,0.0,5502.0,893.0
2023-04-21 11:00:00,984.0,1040.0,5762.0,0.0,5502.0,901.0
2023-04-21 12:00:00,1133.0,1016.0,5792.0,0.0,5500.0,854.0
2023-04-21 13:00:00,1357.0,980.0,5878.0,0.0,5498.0,737.0
2023-04-21 14:00:00,1688.0,955.0,7508.0,0.0,5498.0,555.0
2023-04-21 15:00:00,1936.0,881.0,8252.0,0.0,5499.0,338.0
2023-04-21 16:00:00,2316.0,812.0,8335.0,0.0,5499.0,145.0
2023-04-21 17:00:00,3054.0,775.0,8167.0,0.0,5487.0,31.0
2023-04-21 18:00:00,3716.0,739.0,7881.0,0.0,5484.0,3.0
2023-04-21 19:00:00,4075.0,750.0,7515.0,0.0,5486.0,0.0
2023-04-21 20:00:00,4301.0,732.0,6514.0,0.0,5488.0,0.0
2023-04-21 21:00:00,4426.0,730.0,5588.0,0.0,5490.0,0.0
2023-04-21 22:00:00,4472.0,713.0,5018.0,0.0,5491.0,0.0
2023-04-21 23:00:00,4492.0,721.0,4975.0,0.0,5492.0,0.0
2023-04-22 00:00:00,4462.0,729.0,4912.0,0.0,5492.0,0.0
2023-04-22 01:00:00,4179.0,734.0,4835.0,0.0,5494.0,0.0
2023-04-22 02:00:00,4049.0,739.0,4857.0,0.0,5496.0,0.0
2023-04-22 03:00:00,3856.0,748.0,4954.0,0.0,5496.0,1.0
2023-04-22 04:00:00,3558.0,771.0,5490.0,0.0,5498.0,26.0
2023-04-22 05:00:00,2861.0,809.0,6193.0,0.0,5498.0,126.0
2023-04-22 06:00:00,2100.0,854.0,6352.0,0.0,5496.0,299.0
2023-04-22 07:00:00,1629.0,915.0,6108.0,0.0,5496.0,524.0
2023-04-22 08:00:00,1511.0,963.0,5649.0,0.0,5487.0,744.0
2023-04-22 09:00:00,1736.0,975.0,5062.0,0.0,5479.0,886.0
2023-04-22 10:00:00,2055.0,993.0,4419.0,0.0,5472.0,958.0
2023-04-22 11:00:00,2146.0,981.0,4195.0,0.0,5480.0,961.0
2023-04-22 12:00:00,2086.0,957.0,4228.0,0.0,5484.0,904.0
2023-04-22 13:00:00,1931.0,926.0,4323.0,0.0,5483.0,775.0
2023-04-22 14:00:00,1862.0,883.0,4814.0,0.0,5479.0,574.0
2023-04-22 15:00:00,1825.0,818.0,5645.0,0.0,5477.0,344.0
2023-04-22 16:00:00,1965.0,765.0,6383.0,0.0,5480.0,147.0
2023-04-22 17:00:00,2263.0,731.0,6404.0,0.0,5483.0,30.0
2023-04-22 18:00:00,2568.0,723.0,6632.0,0.0,5483.0,2.0
2023-04-22 19:00:00,2818.0,724.0,6651.0,0.0,5485.0,0.0
2023-04-22 20:00:00,3026.0,728.0,6216.0,0.0,5487.0,0.0
2023-04-22 21:00:00,3207.0,737.0,5713.0,0.0,5484.0,0.0
2023-04-22 22:00:00,3328.0,731.0,5641.0,0.0,5489.0,0.0
2023-04-22 23:00:00,3313.0,727.0,5624.0,0.0,5488.0,0.0
2023-04-23 00:00:00,3199.0,717.0,5658.0,0.0,5488.0,0.0
2023-04-23 01:00:00,3108.0,717.0,5880.0,0.0,5491.0,0.0
2023-04-23 02:00:00,3073.0,728.0,5978.0,0.0,5488.0,0.0
2023-04-23 03:00:00,2951.0,741.0,6086.0,0.0,5491.0,1.0
2023-04-23 04:00:00,2909.0,756.0,6490.0,0.0,5489.0,12.0
2023-04-23 05:00:00,2833.0,786.0,6705.0,0.0,5483.0,54.0
2023-04-23 06:00:00,2777.0,794.0,6817.0,0.0,5485.0,119.0
2023-04-23 07:00:00,2592.0,840.0,7092.0,0.0,5488.0,194.0
2023-04-23 08:00:00,2602.0,874.0,7040.0,0.0,5490.0,294.0
2023-04-23 09:00:00,2518.0,909.0,6968.0,0.0,5490.0,304.0
2023-04-23 10:00:00,2542.0,891.0,5699.0,0.0,5488.0,302.0
2023-04-23 11:00:00,2643.0,860.0,5181.0,0.0,5491.0,287.0
2023-04-23 12:00:00,2659.0,849.0,5131.0,0.0,5491.0,269.0
2023-04-23 13:00:00,2596.0,846.0,5889.0,0.0,5485.0,222.0
2023-04-23 14:00:00,2613.0,823.0,6712.0,0.0,5489.0,182.0
2023-04-23 15:00:00,2614.0,821.0,7122.0,0.0,5485.0,130.0
2023-04-23 16:00:00,2652.0,822.0,7250.0,0.0,5485.0,65.0
2023-04-23 17:00:00,2591.0,818.0,7507.0,0.0,5488.0,16.0
2023-04-23 18:00:00,2573.0,808.0,7443.0,0.0,5490.0,1.0
2023-04-23 19:00:00,2558.0,790.0,7146.0,0.0,5491.0,0.0
2023-04-23 20:00:00,2526.0,773.0,6834.0,0.0,5493.0,0.0
2023-04-23 21:00:00,2532.0,798.0,6351.0,0.0,5489.0,0.0
2023-04-23 22:00:00,2483.0,804.0,6212.0,0.0,5497.0,0.0
2023-04-23 23:00:00,2455.0,828.0,6001.0,0.0,5502.0,0.0
2023-04-24 00:00:00,2437.0,832.0,5985.0,0.0,5503.0,0.0
2023-04-24 01:00:00,2476.0,839.0,6006.0,0.0,5504.0,0.0
2023-04-24 02:00:00,2428.0,863.0,6233.0,0.0,5503.0,0.0
2023-04-24 03:00:00,2404.0,922.0,7068.0,0.0,5502.0,1.0
2023-04-24 04:00:00,2282.0,984.0,8121.0,0.0,5503.0,11.0
2023-04-24 05:00:00,2108.0,1037.0,8827.0,0.0,5502.0,47.0
2023-04-24 06:00:00,1818.0,1072.0,9191.0,0.0,5502.0,112.0
2023-04-24 07:00:00,1740.0,1108.0,9248.0,0.0,5500.0,190.0
2023-04-24 08:00:00,1737.0,1098.0,9261.0,0.0,5505.0,262.0
