,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
7105,10/24/2019 01:00:00,2019-10-23 21:00:00,264.87,0,4904,3300,0,1038,4.37342264586728,283.010706580373,279.329995358834,0,0.060921721616854
7106,10/24/2019 02:00:00,2019-10-23 22:00:00,256.81,2,4238,3300,0,721,4.37342264586728,283.010706580373,279.329995358834,0,0.060921721616854
7107,10/24/2019 03:00:00,2019-10-23 23:00:00,234.77,2,3258,3293,0,651,4.37342264586728,283.010706580373,279.329995358834,0,0.060921721616854
7108,10/24/2019 04:00:00,2019-10-24 00:00:00,214.7,4,2645,3306,0,643,3.88211789384324,282.01944718878,278.997459411768,0,0.072743540123279
7109,10/24/2019 05:00:00,2019-10-24 01:00:00,206.56,3,2364,3329,0,590,3.88211789384324,282.01944718878,278.997459411768,0,0.072743540123279
7110,10/24/2019 06:00:00,2019-10-24 02:00:00,209.82,2,2465,3314,0,582,3.88211789384324,282.01944718878,278.997459411768,0,0.072743540123279
7111,10/24/2019 07:00:00,2019-10-24 03:00:00,209.01,0,2410,3318,0,577,3.25699434632254,281.17977006674,278.421854403371,0,0
7112,10/24/2019 08:00:00,2019-10-24 04:00:00,208.72,5,2358,3322,0,576,3.25699434632254,281.17977006674,278.421854403371,0,0
7113,10/24/2019 09:00:00,2019-10-24 05:00:00,207.91,12,2318,3343,0,592,3.25699434632254,281.17977006674,278.421854403371,0,0
7114,10/24/2019 10:00:00,2019-10-24 06:00:00,232.75,10,3020,3353,0,633,2.41023653195884,281.193606279179,278.171096503486,3.45397103552601,0
7115,10/24/2019 11:00:00,2019-10-24 07:00:00,254.82,6,4191,3384,0,1078,2.41023653195884,281.193606279179,278.171096503486,3.45397103552601,0
7116,10/24/2019 12:00:00,2019-10-24 08:00:00,262.71,4,4717,3315,0,1395,2.41023653195884,281.193606279179,278.171096503486,3.45397103552601,0
7117,10/24/2019 13:00:00,2019-10-24 09:00:00,273.29,10,4719,3295,33,1125,2.45652799988412,283.578854613508,278.203941880169,231.049636837416,0
7118,10/24/2019 14:00:00,2019-10-24 10:00:00,277.92,15,4472,3291,43,830,2.45652799988412,283.578854613508,278.203941880169,231.049636837416,0
7119,10/24/2019 15:00:00,2019-10-24 11:00:00,276.52,16,4215,3305,42,675,2.45652799988412,283.578854613508,278.203941880169,231.049636837416,0
7120,10/24/2019 16:00:00,2019-10-24 12:00:00,271.88,13,4047,3311,41,601,2.75313047438712,284.58008939523,278.09269794925,307.600535576093,0
7121,10/24/2019 17:00:00,2019-10-24 13:00:00,264.64,10,3878,3337,49,598,2.75313047438712,284.58008939523,278.09269794925,307.600535576093,0
7122,10/24/2019 18:00:00,2019-10-24 14:00:00,270.85,5,4221,3326,27,599,2.75313047438712,284.58008939523,278.09269794925,307.600535576093,0
7123,10/24/2019 19:00:00,2019-10-24 15:00:00,269.76,8,4240,3328,14,610,2.28793343285751,283.503938050741,278.719277361763,193.705572233495,0.012349156932567
7124,10/24/2019 20:00:00,2019-10-24 16:00:00,273.17,24,4386,3345,11,620,2.28793343285751,283.503938050741,278.719277361763,193.705572233495,0.012349156932567
7125,10/24/2019 21:00:00,2019-10-24 17:00:00,281.23,39,4808,3365,26,711,2.28793343285751,283.503938050741,278.719277361763,193.705572233495,0.012349156932567
7126,10/24/2019 22:00:00,2019-10-24 18:00:00,273.89,70,4937,3347,41,1243,2.2055989040999,282.040016767831,278.572777474441,99.0412234533736,0.129104600391075
7127,10/24/2019 23:00:00,2019-10-24 19:00:00,270.53,85,5102,3344,94,1584,2.2055989040999,282.040016767831,278.572777474441,99.0412234533736,0.129104600391075
7128,10/25/2019 00:00:00,2019-10-24 20:00:00,262.61,107,4820,3317,101,1694,2.2055989040999,282.040016767831,278.572777474441,99.0412234533736,0.129104600391075
7129,10/25/2019 01:00:00,2019-10-24 21:00:00,267.63,93,4767,3296,54,1291,2.06635613396577,281.528604236195,278.774672356196,0,0.106648935647978
7130,10/25/2019 02:00:00,2019-10-24 22:00:00,265.25,106,4207,3282,2,880,2.06635613396577,281.528604236195,278.774672356196,0,0.106648935647978
7131,10/25/2019 03:00:00,2019-10-24 23:00:00,240.47,105,3105,3248,0,812,2.06635613396577,281.528604236195,278.774672356196,0,0.106648935647978
7132,10/25/2019 04:00:00,2019-10-25 00:00:00,227.71,86,2476,3324,0,533,2.50743709689212,281.197239378135,279.015482420646,0,0.503103640150523
7133,10/25/2019 05:00:00,2019-10-25 01:00:00,225.57,81,2468,3329,0,498,2.50743709689212,281.197239378135,279.015482420646,0,0.503103640150523
7134,10/25/2019 06:00:00,2019-10-25 02:00:00,227.9,81,2575,3339,0,540,2.50743709689212,281.197239378135,279.015482420646,0,0.503103640150523
7135,10/25/2019 07:00:00,2019-10-25 03:00:00,224.59,80,2501,3323,0,563,2.89518121853581,280.47903505869,278.686341636015,0,0.4599530819366
7136,10/25/2019 08:00:00,2019-10-25 04:00:00,225.37,80,2506,3342,0,568,2.89518121853581,280.47903505869,278.686341636015,0,0.4599530819366
7137,10/25/2019 09:00:00,2019-10-25 05:00:00,236.8,82,2803,3350,0,568,2.89518121853581,280.47903505869,278.686341636015,0,0.4599530819366
7138,10/25/2019 10:00:00,2019-10-25 06:00:00,249.86,83,3114,3354,0,559,3.74638846611546,280.043363836688,278.006732029626,2.94636839141191,0.678171006366576
7139,10/25/2019 11:00:00,2019-10-25 07:00:00,275.69,82,4114,3388,0,703,3.74638846611546,280.043363836688,278.006732029626,2.94636839141191,0.678171006366576
7140,10/25/2019 12:00:00,2019-10-25 08:00:00,295.11,83,4977,3344,0,773,3.74638846611546,280.043363836688,278.006732029626,2.94636839141191,0.678171006366576
7141,10/25/2019 13:00:00,2019-10-25 09:00:00,309.64,87,5444,3349,27,627,5.11091661713408,282.248023881061,277.2054063348,271.741402302678,0.038020274572493
7142,10/25/2019 14:00:00,2019-10-25 10:00:00,313.91,89,5557,3320,48,604,5.11091661713408,282.248023881061,277.2054063348,271.741402302678,0.038020274572493
7143,10/25/2019 15:00:00,2019-10-25 11:00:00,315.35,87,5722,3333,54,682,5.11091661713408,282.248023881061,277.2054063348,271.741402302678,0.038020274572493
7144,10/25/2019 16:00:00,2019-10-25 12:00:00,312.23,84,5461,3303,40,663,4.40037705887772,283.236905277309,275.977530730409,376.418372206501,0.040820717792334
7145,10/25/2019 17:00:00,2019-10-25 13:00:00,311.86,83,5469,3346,35,639,4.40037705887772,283.236905277309,275.977530730409,376.418372206501,0.040820717792334
7146,10/25/2019 18:00:00,2019-10-25 14:00:00,315.19,83,5672,3335,0,602,4.40037705887772,283.236905277309,275.977530730409,376.418372206501,0.040820717792334
7147,10/25/2019 19:00:00,2019-10-25 15:00:00,317.45,86,5817,3355,0,609,3.36794117923897,281.863657612634,276.015011046655,261.951639919678,0
7148,10/25/2019 20:00:00,2019-10-25 16:00:00,320.29,81,5823,3300,0,626,3.36794117923897,281.863657612634,276.015011046655,261.951639919678,0
7149,10/25/2019 21:00:00,2019-10-25 17:00:00,314.68,75,5693,3333,0,775,3.36794117923897,281.863657612634,276.015011046655,261.951639919678,0
7150,10/25/2019 22:00:00,2019-10-25 18:00:00,298.53,33,5393,3325,8,1100,3.16762154940553,279.553328326854,275.095452546617,133.754664808841,0
7151,10/25/2019 23:00:00,2019-10-25 19:00:00,284.78,10,5530,3338,10,1678,3.16762154940553,279.553328326854,275.095452546617,133.754664808841,0
7152,10/26/2019 00:00:00,2019-10-25 20:00:00,291,6,5213,3278,10,1230,3.16762154940553,279.553328326854,275.095452546617,133.754664808841,0
7153,10/26/2019 01:00:00,2019-10-25 21:00:00,300.29,2,5308,3327,0,903,2.77258923080575,279.345717746647,274.997889420512,0,0
7154,10/26/2019 02:00:00,2019-10-25 22:00:00,301.53,4,5003,3292,0,690,2.77258923080575,279.345717746647,274.997889420512,0,0
7155,10/26/2019 03:00:00,2019-10-25 23:00:00,281.47,5,3955,3221,0,624,2.77258923080575,279.345717746647,274.997889420512,0,0
7156,10/26/2019 04:00:00,2019-10-26 00:00:00,253.66,4,3095,3304,0,670,2.86753567874469,279.205970808205,274.983942179402,0,0.043318839628445
7157,10/26/2019 05:00:00,2019-10-26 01:00:00,233.91,13,2378,3319,0,548,2.86753567874469,279.205970808205,274.983942179402,0,0.043318839628445
7158,10/26/2019 06:00:00,2019-10-26 02:00:00,225.59,7,2174,3319,0,548,2.86753567874469,279.205970808205,274.983942179402,0,0.043318839628445
7159,10/26/2019 07:00:00,2019-10-26 03:00:00,222.14,5,2084,3312,0,533,3.39970830694905,279.367740046083,275.246979613612,0,0.167703331602399
7160,10/26/2019 08:00:00,2019-10-26 04:00:00,222.38,5,2112,3341,0,528,3.39970830694905,279.367740046083,275.246979613612,0,0.167703331602399
7161,10/26/2019 09:00:00,2019-10-26 05:00:00,226.79,5,2285,3390,0,536,3.39970830694905,279.367740046083,275.246979613612,0,0.167703331602399
7162,10/26/2019 10:00:00,2019-10-26 06:00:00,230.85,13,2381,3344,0,558,4.59813593376023,280.054942855384,276.041202264088,1.77945530584548,0.455687358324164
7163,10/26/2019 11:00:00,2019-10-26 07:00:00,239.04,8,2665,3341,0,568,4.59813593376023,280.054942855384,276.041202264088,1.77945530584548,0.455687358324164
7164,10/26/2019 12:00:00,2019-10-26 08:00:00,243.55,6,2919,3353,0,626,4.59813593376023,280.054942855384,276.041202264088,1.77945530584548,0.455687358324164
7165,10/26/2019 13:00:00,2019-10-26 09:00:00,254.96,6,3392,3329,0,720,5.89359918336095,281.617480027172,277.519507120802,101.728825252749,1.84515129121997
7166,10/26/2019 14:00:00,2019-10-26 10:00:00,255,6,3337,3329,0,638,5.89359918336095,281.617480027172,277.519507120802,101.728825252749,1.84515129121997
7167,10/26/2019 15:00:00,2019-10-26 11:00:00,247.46,7,3015,3310,0,563,5.89359918336095,281.617480027172,277.519507120802,101.728825252749,1.84515129121997
7168,10/26/2019 16:00:00,2019-10-26 12:00:00,230.74,3,2577,3332,0,550,6.83448128131536,282.095262677703,279.209722143249,101.573978563185,6.43534580972821
7169,10/26/2019 17:00:00,2019-10-26 13:00:00,238.55,8,2867,3355,0,559,6.83448128131536,282.095262677703,279.209722143249,101.573978563185,6.43534580972821
7170,10/26/2019 18:00:00,2019-10-26 14:00:00,238.56,8,2841,3324,0,554,6.83448128131536,282.095262677703,279.209722143249,101.573978563185,6.43534580972821
7171,10/26/2019 19:00:00,2019-10-26 15:00:00,242.93,20,2936,3312,0,566,7.27981463594028,282.205054190951,280.574438634638,33.0856280850217,5.22944065638692
7172,10/26/2019 20:00:00,2019-10-26 16:00:00,252.78,1,3191,3336,0,614,7.27981463594028,282.205054190951,280.574438634638,33.0856280850217,5.22944065638692
7173,10/26/2019 21:00:00,2019-10-26 17:00:00,268.76,12,3734,3345,0,693,7.27981463594028,282.205054190951,280.574438634638,33.0856280850217,5.22944065638692
7174,10/26/2019 22:00:00,2019-10-26 18:00:00,268.91,5,4161,3339,0,1104,7.55542384230142,282.478205639584,281.299662284438,16.9119731434329,10.0208118723209
7175,10/26/2019 23:00:00,2019-10-26 19:00:00,267.74,3,4315,3326,0,1298,7.55542384230142,282.478205639584,281.299662284438,16.9119731434329,10.0208118723209
7176,10/27/2019 00:00:00,2019-10-26 20:00:00,268.52,2,4277,3307,0,1250,7.55542384230142,282.478205639584,281.299662284438,16.9119731434329,10.0208118723209
7177,10/27/2019 01:00:00,2019-10-26 21:00:00,271,1,4083,3311,0,950,6.69246511142886,281.569654947546,280.546930512264,0,3.45271637093983
7178,10/27/2019 02:00:00,2019-10-26 22:00:00,265.01,5,3678,3319,0,827,6.69246511142886,281.569654947546,280.546930512264,0,3.45271637093983
7179,10/27/2019 03:00:00,2019-10-26 23:00:00,272.19,5,3594,3309,0,552,6.69246511142886,281.569654947546,280.546930512264,0,3.45271637093983
7180,10/27/2019 04:00:00,2019-10-27 00:00:00,258.9,8,3110,3309,0,530,6.39610341675524,281.349866751093,280.217510287855,0,4.8758623836875
7181,10/27/2019 05:00:00,2019-10-27 01:00:00,239.35,6,2547,3348,0,516,6.39610341675524,281.349866751093,280.217510287855,0,4.8758623836875
7182,10/27/2019 06:00:00,2019-10-27 02:00:00,225.72,8,2200,3329,0,511,6.39610341675524,281.349866751093,280.217510287855,0,4.8758623836875
7183,10/27/2019 07:00:00,2019-10-27 03:00:00,221.18,10,2106,3315,0,502,5.82026452358327,281.214473387205,280.050821022561,0,0.470717346170112
7184,10/27/2019 08:00:00,2019-10-27 04:00:00,216.42,11,2043,3328,0,492,5.82026452358327,281.214473387205,280.050821022561,0,0.470717346170112
7185,10/27/2019 09:00:00,2019-10-27 05:00:00,213.71,8,2017,3334,0,487,5.82026452358327,281.214473387205,280.050821022561,0,0.470717346170112
7186,10/27/2019 10:00:00,2019-10-27 06:00:00,212.95,5,2055,3338,0,531,5.57976265437807,281.366084979442,280.14822990687,1.21757935765673,0.619969330740559
7187,10/27/2019 11:00:00,2019-10-27 07:00:00,223.18,10,2365,3350,0,553,5.57976265437807,281.366084979442,280.14822990687,1.21757935765673,0.619969330740559
7188,10/27/2019 12:00:00,2019-10-27 08:00:00,228.76,8,2550,3336,0,595,5.57976265437807,281.366084979442,280.14822990687,1.21757935765673,0.619969330740559
7189,10/27/2019 13:00:00,2019-10-27 09:00:00,247.87,16,3187,3376,0,620,5.02792764200687,283.061331846474,281.171460934492,148.312987526881,0.006874561990536
7190,10/27/2019 14:00:00,2019-10-27 10:00:00,266.48,22,3938,3380,0,704,5.02792764200687,283.061331846474,281.171460934492,148.312987526881,0.006874561990536
7191,10/27/2019 15:00:00,2019-10-27 11:00:00,271.31,20,4400,3345,0,1020,5.02792764200687,283.061331846474,281.171460934492,148.312987526881,0.006874561990536
7192,10/27/2019 16:00:00,2019-10-27 12:00:00,268.77,20,4580,3360,0,1237,4.62308234004505,284.109295222029,281.646736199392,202.241283238487,0.018760927252421
7193,10/27/2019 17:00:00,2019-10-27 13:00:00,266.92,18,4770,3329,0,1464,4.62308234004505,284.109295222029,281.646736199392,202.241283238487,0.018760927252421
7194,10/27/2019 18:00:00,2019-10-27 14:00:00,274.64,18,4917,3310,0,1257,4.62308234004505,284.109295222029,281.646736199392,202.241283238487,0.018760927252421
7195,10/27/2019 19:00:00,2019-10-27 15:00:00,277.04,15,4943,3339,0,1120,4.18135715131463,283.506239975864,281.536024225331,140.795783708618,0
7196,10/27/2019 20:00:00,2019-10-27 16:00:00,276.03,13,4873,3333,0,1051,4.18135715131463,283.506239975864,281.536024225331,140.795783708618,0
7197,10/27/2019 21:00:00,2019-10-27 17:00:00,273.95,13,4869,3330,0,1037,4.18135715131463,283.506239975864,281.536024225331,140.795783708618,0
7198,10/27/2019 22:00:00,2019-10-27 18:00:00,269.01,11,4906,3337,0,1223,4.17102890656223,282.68090274165,281.045997503832,72.0031615487018,0
7199,10/27/2019 23:00:00,2019-10-27 19:00:00,262,14,4868,3332,0,1542,4.17102890656223,282.68090274165,281.045997503832,72.0031615487018,0
7200,10/28/2019 00:00:00,2019-10-27 20:00:00,262.24,15,4678,3300,0,1480,4.17102890656223,282.68090274165,281.045997503832,72.0031615487018,0
7201,10/28/2019 01:00:00,2019-10-27 21:00:00,266.79,15,4509,3295,0,1128,3.49403555945778,281.915729876673,280.132253801006,0,0
7202,10/28/2019 02:00:00,2019-10-27 22:00:00,260.16,16,3926,3276,0,844,3.49403555945778,281.915729876673,280.132253801006,0,0
7203,10/28/2019 03:00:00,2019-10-27 23:00:00,246.96,15,3303,3272,0,701,3.49403555945778,281.915729876673,280.132253801006,0,0
7204,10/28/2019 04:00:00,2019-10-28 00:00:00,228.71,16,2698,3305,0,708,3.2662393668199,281.871259478956,280.063282016452,0,0.006054966692995
7205,10/28/2019 05:00:00,2019-10-28 01:00:00,229.08,17,2672,3337,0,673,3.2662393668199,281.871259478956,280.063282016452,0,0.006054966692995
7206,10/28/2019 06:00:00,2019-10-28 02:00:00,236.02,11,2866,3377,0,688,3.2662393668199,281.871259478956,280.063282016452,0,0.006054966692995
7207,10/28/2019 07:00:00,2019-10-28 03:00:00,251.53,11,3272,3319,0,685,3.24088462165491,281.990087609356,280.196692751022,0,0
7208,10/28/2019 08:00:00,2019-10-28 04:00:00,250.53,14,3205,3324,0,696,3.24088462165491,281.990087609356,280.196692751022,0,0
7209,10/28/2019 09:00:00,2019-10-28 05:00:00,258.61,11,3388,3339,68,710,3.24088462165491,281.990087609356,280.196692751022,0,0
7210,10/28/2019 10:00:00,2019-10-28 06:00:00,284.15,17,3978,3367,272,724,3.55685162002602,282.310321125009,280.468509467687,1.71289993323546,0
7211,10/28/2019 11:00:00,2019-10-28 07:00:00,296.12,16,4649,3369,289,858,3.55685162002602,282.310321125009,280.468509467687,1.71289993323546,0
7212,10/28/2019 12:00:00,2019-10-28 08:00:00,307.15,10,5635,3365,337,1175,3.55685162002602,282.310321125009,280.468509467687,1.71289993323546,0
7213,10/28/2019 13:00:00,2019-10-28 09:00:00,310.97,11,5882,3334,387,1305,4.06381037375614,283.980958601619,281.257538498226,147.019483122367,0.004039134924459
7214,10/28/2019 14:00:00,2019-10-28 10:00:00,308.9,9,5945,3342,324,1375,4.06381037375614,283.980958601619,281.257538498226,147.019483122367,0.004039134924459
7215,10/28/2019 15:00:00,2019-10-28 11:00:00,307.07,8,6218,3324,0,1317,4.06381037375614,283.980958601619,281.257538498226,147.019483122367,0.004039134924459
7216,10/28/2019 16:00:00,2019-10-28 12:00:00,310.48,10,6162,3328,0,1140,4.28591063077245,284.905368694681,281.74874787564,202.101077198329,0.016104145069595
7217,10/28/2019 17:00:00,2019-10-28 13:00:00,311.28,14,6127,3333,0,1089,4.28591063077245,284.905368694681,281.74874787564,202.101077198329,0.016104145069595
7218,10/28/2019 18:00:00,2019-10-28 14:00:00,312.65,11,6233,3327,0,1111,4.28591063077245,284.905368694681,281.74874787564,202.101077198329,0.016104145069595
7219,10/28/2019 19:00:00,2019-10-28 15:00:00,311.11,5,6151,3332,0,1113,3.66245236128894,284.514081828231,282.031825995663,130.06007113686,0.002991748076238
7220,10/28/2019 20:00:00,2019-10-28 16:00:00,315.73,3,6352,3347,0,1061,3.66245236128894,284.514081828231,282.031825995663,130.06007113686,0.002991748076238
7221,10/28/2019 21:00:00,2019-10-28 17:00:00,314.87,20,6492,3341,0,1239,3.66245236128894,284.514081828231,282.031825995663,130.06007113686,0.002991748076238
7222,10/28/2019 22:00:00,2019-10-28 18:00:00,306.01,37,6636,3356,0,1703,3.40779235579208,284.062888730866,282.178937518645,66.2034025578389,0.031089092559273
7223,10/28/2019 23:00:00,2019-10-28 19:00:00,300.36,37,6731,3332,15,2036,3.40779235579208,284.062888730866,282.178937518645,66.2034025578389,0.031089092559273
7224,10/29/2019 00:00:00,2019-10-28 20:00:00,303.36,38,6622,3312,0,1802,3.40779235579208,284.062888730866,282.178937518645,66.2034025578389,0.031089092559273
7225,10/29/2019 01:00:00,2019-10-28 21:00:00,310.26,41,6379,3307,0,1332,3.15655794513252,283.886776890044,282.352115050479,0,0.009198120516522
7226,10/29/2019 02:00:00,2019-10-28 22:00:00,302.48,38,5604,3283,0,1130,3.15655794513252,283.886776890044,282.352115050479,0,0.009198120516522
7227,10/29/2019 03:00:00,2019-10-28 23:00:00,271.58,41,3804,3295,0,838,3.15655794513252,283.886776890044,282.352115050479,0,0.009198120516522
7228,10/29/2019 04:00:00,2019-10-29 00:00:00,246.11,43,2902,3333,0,823,2.99564555701272,284.064680374191,282.638825806485,0,0.089918810059752
7229,10/29/2019 05:00:00,2019-10-29 01:00:00,246.81,47,2844,3327,0,769,2.99564555701272,284.064680374191,282.638825806485,0,0.089918810059752
7230,10/29/2019 06:00:00,2019-10-29 02:00:00,239.36,23,2658,3323,0,751,2.99564555701272,284.064680374191,282.638825806485,0,0.089918810059752
7231,10/29/2019 07:00:00,2019-10-29 03:00:00,231.46,17,2460,3335,0,749,2.74332985706702,283.878366098207,282.593328694538,0,0.05005282742098
7232,10/29/2019 08:00:00,2019-10-29 04:00:00,233.39,15,2552,3334,0,785,2.74332985706702,283.878366098207,282.593328694538,0,0.05005282742098
7233,10/29/2019 09:00:00,2019-10-29 05:00:00,242.94,17,2851,3332,0,795,2.74332985706702,283.878366098207,282.593328694538,0,0.05005282742098
7234,10/29/2019 10:00:00,2019-10-29 06:00:00,255.9,24,3311,3347,0,818,2.93448105619122,284.039143036546,282.719553626099,1.03548523803797,0.100860994440424
7235,10/29/2019 11:00:00,2019-10-29 07:00:00,276.09,23,4393,3344,0,1067,2.93448105619122,284.039143036546,282.719553626099,1.03548523803797,0.100860994440424
7236,10/29/2019 12:00:00,2019-10-29 08:00:00,287.68,26,5194,3334,0,1256,2.93448105619122,284.039143036546,282.719553626099,1.03548523803797,0.100860994440424
7237,10/29/2019 13:00:00,2019-10-29 09:00:00,295.59,27,5526,3343,0,1159,3.40377553183879,286.237122266662,283.662949530442,173.435593991277,0.003029351193345
7238,10/29/2019 14:00:00,2019-10-29 10:00:00,297.73,22,5420,3306,0,1006,3.40377553183879,286.237122266662,283.662949530442,173.435593991277,0.003029351193345
7239,10/29/2019 15:00:00,2019-10-29 11:00:00,300.88,17,5564,3334,0,931,3.40377553183879,286.237122266662,283.662949530442,173.435593991277,0.003029351193345
7240,10/29/2019 16:00:00,2019-10-29 12:00:00,304.56,11,5815,3338,0,926,3.53467091520406,287.358334803544,284.073796619779,238.499659983125,0.026399808163333
7241,10/29/2019 17:00:00,2019-10-29 13:00:00,302.28,6,5756,3328,0,988,3.53467091520406,287.358334803544,284.073796619779,238.499659983125,0.026399808163333
7242,10/29/2019 18:00:00,2019-10-29 14:00:00,295.92,7,5540,3310,0,1083,3.53467091520406,287.358334803544,284.073796619779,238.499659983125,0.026399808163333
7243,10/29/2019 19:00:00,2019-10-29 15:00:00,297.58,7,5526,3313,0,997,3.11710002543156,286.233699910726,284.181345429727,146.600888198447,0.032219315873213
7244,10/29/2019 20:00:00,2019-10-29 16:00:00,296.43,7,5474,3319,0,985,3.11710002543156,286.233699910726,284.181345429727,146.600888198447,0.032219315873213
7245,10/29/2019 21:00:00,2019-10-29 17:00:00,297.32,19,5628,3342,0,1081,3.11710002543156,286.233699910726,284.181345429727,146.600888198447,0.032219315873213
7246,10/29/2019 22:00:00,2019-10-29 18:00:00,286.34,33,5753,3347,0,1676,3.22217104898468,285.266611306552,283.768435973717,74.4752174094503,0.143372831879594
7247,10/29/2019 23:00:00,2019-10-29 19:00:00,288.4,37,6090,3315,0,1843,3.22217104898468,285.266611306552,283.768435973717,74.4752174094503,0.143372831879594
7248,10/30/2019 00:00:00,2019-10-29 20:00:00,292.53,37,5959,3304,0,1556,3.22217104898468,285.266611306552,283.768435973717,74.4752174094503,0.143372831879594
7249,10/30/2019 01:00:00,2019-10-29 21:00:00,294.84,38,5595,3298,0,1171,3.53248242843721,284.868184403546,283.871982771307,0,0.350820205617131
7250,10/30/2019 02:00:00,2019-10-29 22:00:00,291.82,39,5076,3304,0,964,3.53248242843721,284.868184403546,283.871982771307,0,0.350820205617131
7251,10/30/2019 03:00:00,2019-10-29 23:00:00,262.54,38,3771,3292,0,987,3.53248242843721,284.868184403546,283.871982771307,0,0.350820205617131
7252,10/30/2019 04:00:00,2019-10-30 00:00:00,224.88,39,2512,3296,0,990,4.28024025234054,285.029458818228,284.180956101767,0,1.01693920001707
7253,10/30/2019 05:00:00,2019-10-30 01:00:00,223.44,40,2407,3331,0,918,4.28024025234054,285.029458818228,284.180956101767,0,1.01693920001707
7254,10/30/2019 06:00:00,2019-10-30 02:00:00,227.51,20,2508,3310,0,905,4.28024025234054,285.029458818228,284.180956101767,0,1.01693920001707
7255,10/30/2019 07:00:00,2019-10-30 03:00:00,215.77,13,2157,3303,0,853,4.93654082802773,285.472013255119,284.661947286654,0,1.46546105134569
7256,10/30/2019 08:00:00,2019-10-30 04:00:00,217.74,11,2238,3341,0,879,4.93654082802773,285.472013255119,284.661947286654,0,1.46546105134569
7257,10/30/2019 09:00:00,2019-10-30 05:00:00,226.8,10,2519,3343,0,897,4.93654082802773,285.472013255119,284.661947286654,0,1.46546105134569
7258,10/30/2019 10:00:00,2019-10-30 06:00:00,247.97,12,3166,3349,0,914,5.59884057810479,286.210909781066,285.389669030899,0.460583663872605,3.535562781502
7259,10/30/2019 11:00:00,2019-10-30 07:00:00,266.24,8,4128,3364,0,1177,5.59884057810479,286.210909781066,285.389669030899,0.460583663872605,3.535562781502
7260,10/30/2019 12:00:00,2019-10-30 08:00:00,288.84,6,5404,3339,0,1356,5.59884057810479,286.210909781066,285.389669030899,0.460583663872605,3.535562781502
7261,10/30/2019 13:00:00,2019-10-30 09:00:00,306.56,6,5913,3321,4,1047,6.50387798875811,287.279104491007,286.215985323348,41.0764438373891,1.69227122485823
7262,10/30/2019 14:00:00,2019-10-30 10:00:00,299.49,7,5399,3312,6,1004,6.50387798875811,287.279104491007,286.215985323348,41.0764438373891,1.69227122485823
7263,10/30/2019 15:00:00,2019-10-30 11:00:00,299.02,10,5300,3322,8,973,6.50387798875811,287.279104491007,286.215985323348,41.0764438373891,1.69227122485823
7264,10/30/2019 16:00:00,2019-10-30 12:00:00,298.55,2,5196,3322,33,945,7.21235706166579,288.101738441295,286.888970940453,65.6204913718214,3.03136470093263
7265,10/30/2019 17:00:00,2019-10-30 13:00:00,301.31,2,5233,3335,55,916,7.21235706166579,288.101738441295,286.888970940453,65.6204913718214,3.03136470093263
7266,10/30/2019 18:00:00,2019-10-30 14:00:00,306.54,11,5573,3336,87,1036,7.21235706166579,288.101738441295,286.888970940453,65.6204913718214,3.03136470093263
7267,10/30/2019 19:00:00,2019-10-30 15:00:00,309,26,5731,3326,0,978,7.65421543111757,288.313625336467,287.14974587518,50.1732020702203,2.28052454708733
7268,10/30/2019 20:00:00,2019-10-30 16:00:00,306.12,20,5641,3327,0,1027,7.65421543111757,288.313625336467,287.14974587518,50.1732020702203,2.28052454708733
7269,10/30/2019 21:00:00,2019-10-30 17:00:00,302.93,27,5659,3326,0,1211,7.65421543111757,288.313625336467,287.14974587518,50.1732020702203,2.28052454708733
7270,10/30/2019 22:00:00,2019-10-30 18:00:00,283.17,46,5394,3341,0,1837,8.75000831096425,288.704777282086,287.405883915206,25.4825469099068,6.25816939114885
7271,10/30/2019 23:00:00,2019-10-30 19:00:00,274.28,45,5381,3317,0,2206,8.75000831096425,288.704777282086,287.405883915206,25.4825469099068,6.25816939114885
7272,10/31/2019 00:00:00,2019-10-30 20:00:00,287.41,47,5602,3318,0,1740,8.75000831096425,288.704777282086,287.405883915206,25.4825469099068,6.25816939114885
7273,10/31/2019 01:00:00,2019-10-30 21:00:00,291.4,47,5241,3302,0,1265,9.90732969948247,289.336798882259,287.894040659975,0,4.96000230688585
7274,10/31/2019 02:00:00,2019-10-30 22:00:00,286.07,46,4637,3309,0,975,9.90732969948247,289.336798882259,287.894040659975,0,4.96000230688585
7275,10/31/2019 03:00:00,2019-10-30 23:00:00,261.74,46,3638,3317,0,966,9.90732969948247,289.336798882259,287.894040659975,0,4.96000230688585
7276,10/31/2019 04:00:00,2019-10-31 00:00:00,228.4,45,2540,3321,0,952,11.2010598294105,289.001473955268,287.298942267707,0,10.8110541295842
7277,10/31/2019 05:00:00,2019-10-31 01:00:00,225.18,46,2379,3312,0,847,11.2010598294105,289.001473955268,287.298942267707,0,10.8110541295842
7278,10/31/2019 06:00:00,2019-10-31 02:00:00,212.63,36,2062,3320,0,826,11.2010598294105,289.001473955268,287.298942267707,0,10.8110541295842
