UTC time,coal,nat_gas,hydro,wind,biomass,unknown
2023-07-02 23:00:00,2001.0,1.0,798.0,116.0,30.0,27.0
2023-07-03 00:00:00,2023.0,1.0,532.0,145.0,30.0,27.0
2023-07-03 01:00:00,2020.0,1.0,429.0,166.0,30.0,27.0
2023-07-03 02:00:00,2001.0,1.0,498.0,122.0,30.0,27.0
2023-07-03 03:00:00,1976.0,1.0,522.0,52.0,30.0,27.0
2023-07-03 04:00:00,2091.0,1.0,1173.0,27.0,30.0,27.0
2023-07-03 05:00:00,2206.0,1.0,1658.0,10.0,30.0,27.0
2023-07-03 06:00:00,2248.0,1.0,1739.0,0.0,30.0,27.0
2023-07-03 07:00:00,2334.0,1.0,1397.0,0.0,30.0,27.0
2023-07-03 08:00:00,2362.0,1.0,1394.0,1.0,30.0,27.0
2023-07-03 09:00:00,2449.0,1.0,1349.0,11.0,30.0,27.0
2023-07-03 10:00:00,2391.0,1.0,1482.0,16.0,30.0,27.0
2023-07-03 11:00:00,2331.0,1.0,1573.0,16.0,30.0,27.0
2023-07-03 12:00:00,2314.0,1.0,1545.0,15.0,30.0,27.0
2023-07-03 13:00:00,2365.0,1.0,1446.0,11.0,30.0,27.0
2023-07-03 14:00:00,2364.0,1.0,1408.0,7.0,30.0,27.0
2023-07-03 15:00:00,2385.0,1.0,1429.0,3.0,30.0,27.0
2023-07-03 16:00:00,2468.0,1.0,1793.0,0.0,30.0,27.0
2023-07-03 17:00:00,2495.0,1.0,1845.0,0.0,30.0,27.0
2023-07-03 18:00:00,2509.0,1.0,1787.0,0.0,30.0,27.0
2023-07-03 19:00:00,2487.0,1.0,1739.0,0.0,30.0,27.0
2023-07-03 20:00:00,2396.0,1.0,1816.0,0.0,30.0,27.0
2023-07-03 21:00:00,2356.0,1.0,1701.0,0.0,30.0,27.0
2023-07-03 22:00:00,2366.0,1.0,950.0,0.0,30.0,27.0
2023-07-03 23:00:00,2382.0,1.0,623.0,0.0,30.0,27.0
2023-07-04 00:00:00,2426.0,1.0,580.0,0.0,30.0,27.0
2023-07-04 01:00:00,2459.0,1.0,507.0,0.0,30.0,27.0
2023-07-04 02:00:00,2490.0,1.0,542.0,1.0,30.0,27.0
2023-07-04 03:00:00,2445.0,1.0,574.0,4.0,30.0,27.0
2023-07-04 04:00:00,2405.0,1.0,879.0,5.0,30.0,27.0
2023-07-04 05:00:00,2392.0,1.0,1336.0,1.0,30.0,27.0
2023-07-04 06:00:00,2438.0,1.0,1395.0,0.0,30.0,27.0
2023-07-04 07:00:00,2466.0,1.0,1327.0,0.0,30.0,27.0
2023-07-04 08:00:00,2427.0,1.0,1388.0,0.0,30.0,27.0
2023-07-04 09:00:00,2365.0,1.0,1580.0,0.0,30.0,27.0
2023-07-04 10:00:00,2361.0,1.0,1659.0,0.0,30.0,27.0
2023-07-04 11:00:00,2413.0,1.0,1667.0,2.0,30.0,27.0
2023-07-04 12:00:00,2483.0,1.0,1575.0,1.0,30.0,27.0
2023-07-04 13:00:00,2459.0,1.0,1501.0,0.0,30.0,27.0
2023-07-04 14:00:00,2395.0,1.0,1545.0,4.0,30.0,27.0
2023-07-04 15:00:00,2400.0,1.0,1404.0,61.0,30.0,27.0
2023-07-04 16:00:00,2463.0,1.0,1427.0,111.0,30.0,27.0
2023-07-04 17:00:00,2448.0,1.0,1702.0,60.0,30.0,27.0
2023-07-04 18:00:00,2427.0,1.0,1734.0,18.0,30.0,27.0
2023-07-04 19:00:00,2355.0,1.0,1706.0,35.0,30.0,27.0
2023-07-04 20:00:00,2349.0,1.0,1590.0,67.0,30.0,27.0
2023-07-04 21:00:00,2411.0,1.0,1204.0,63.0,30.0,27.0
2023-07-04 22:00:00,2276.0,1.0,1202.0,26.0,30.0,27.0
2023-07-04 23:00:00,2130.0,1.0,1203.0,2.0,30.0,27.0
2023-07-05 00:00:00,2373.0,1.0,864.0,0.0,30.0,27.0
2023-07-05 01:00:00,2498.0,1.0,619.0,3.0,30.0,27.0
2023-07-05 02:00:00,2524.0,1.0,593.0,0.0,30.0,27.0
2023-07-05 03:00:00,2481.0,1.0,648.0,0.0,30.0,27.0
2023-07-05 04:00:00,2495.0,1.0,998.0,0.0,30.0,27.0
2023-07-05 05:00:00,2527.0,1.0,1305.0,0.0,30.0,27.0
2023-07-05 06:00:00,2484.0,1.0,1491.0,0.0,30.0,27.0
2023-07-05 07:00:00,2555.0,1.0,1439.0,0.0,30.0,27.0
2023-07-05 08:00:00,2594.0,1.0,1275.0,0.0,30.0,27.0
2023-07-05 09:00:00,2542.0,1.0,1443.0,0.0,30.0,27.0
2023-07-05 10:00:00,2507.0,1.0,1579.0,0.0,30.0,27.0
2023-07-05 11:00:00,2434.0,1.0,1643.0,0.0,30.0,27.0
2023-07-05 12:00:00,2459.0,1.0,1582.0,0.0,30.0,27.0
2023-07-05 13:00:00,2392.0,1.0,1600.0,0.0,30.0,27.0
2023-07-05 14:00:00,2401.0,1.0,1570.0,0.0,30.0,27.0
2023-07-05 15:00:00,2385.0,1.0,1820.0,0.0,30.0,27.0
2023-07-05 16:00:00,2395.0,1.0,1863.0,9.0,30.0,27.0
2023-07-05 17:00:00,2412.0,1.0,1952.0,9.0,30.0,27.0
2023-07-05 18:00:00,2409.0,1.0,1876.0,29.0,30.0,27.0
2023-07-05 19:00:00,2341.0,1.0,1861.0,31.0,30.0,27.0
2023-07-05 20:00:00,2299.0,1.0,1837.0,38.0,30.0,27.0
2023-07-05 21:00:00,2221.0,1.0,1548.0,83.0,30.0,27.0
2023-07-05 22:00:00,2291.0,1.0,1206.0,123.0,30.0,27.0
2023-07-05 23:00:00,2287.0,1.0,842.0,94.0,30.0,27.0
2023-07-06 00:00:00,2159.0,1.0,764.0,123.0,30.0,27.0
2023-07-06 01:00:00,2136.0,1.0,746.0,175.0,30.0,27.0
2023-07-06 02:00:00,2124.0,1.0,762.0,135.0,30.0,27.0
2023-07-06 03:00:00,2153.0,1.0,1058.0,92.0,30.0,27.0
2023-07-06 04:00:00,2144.0,1.0,1387.0,75.0,30.0,27.0
2023-07-06 05:00:00,2164.0,1.0,1644.0,31.0,30.0,27.0
2023-07-06 06:00:00,2162.0,1.0,1698.0,3.0,30.0,27.0
2023-07-06 07:00:00,2065.0,1.0,1778.0,0.0,30.0,27.0
2023-07-06 08:00:00,1956.0,1.0,1950.0,0.0,30.0,27.0
2023-07-06 09:00:00,1722.0,1.0,2113.0,7.0,30.0,27.0
2023-07-06 10:00:00,1736.0,1.0,2126.0,17.0,30.0,27.0
2023-07-06 11:00:00,1768.0,1.0,2128.0,36.0,30.0,27.0
2023-07-06 12:00:00,1817.0,1.0,2011.0,72.0,30.0,27.0
2023-07-06 13:00:00,1869.0,1.0,1864.0,104.0,30.0,27.0
2023-07-06 14:00:00,1920.0,1.0,1754.0,93.0,30.0,27.0
2023-07-06 15:00:00,1919.0,1.0,1769.0,78.0,30.0,27.0
2023-07-06 16:00:00,1926.0,1.0,1956.0,100.0,30.0,27.0
2023-07-06 17:00:00,1956.0,1.0,2023.0,51.0,30.0,27.0
2023-07-06 18:00:00,2002.0,1.0,2008.0,0.0,30.0,27.0
2023-07-06 19:00:00,2016.0,1.0,2041.0,0.0,30.0,27.0
2023-07-06 20:00:00,2030.0,1.0,2013.0,3.0,30.0,27.0
2023-07-06 21:00:00,1984.0,1.0,1799.0,18.0,30.0,27.0
2023-07-06 22:00:00,1962.0,1.0,1336.0,15.0,30.0,27.0
2023-07-06 23:00:00,1894.0,1.0,1001.0,57.0,30.0,27.0
2023-07-07 00:00:00,1862.0,1.0,882.0,89.0,30.0,27.0
2023-07-07 01:00:00,1814.0,1.0,708.0,90.0,30.0,27.0
2023-07-07 02:00:00,1721.0,1.0,839.0,71.0,30.0,27.0
2023-07-07 03:00:00,1780.0,1.0,892.0,56.0,30.0,27.0
2023-07-07 04:00:00,1848.0,1.0,1110.0,19.0,30.0,27.0
2023-07-07 05:00:00,1921.0,1.0,1407.0,1.0,30.0,27.0
2023-07-07 06:00:00,2007.0,1.0,1376.0,0.0,30.0,27.0
2023-07-07 07:00:00,2074.0,1.0,1308.0,15.0,30.0,27.0
2023-07-07 08:00:00,2095.0,1.0,1367.0,36.0,30.0,27.0
2023-07-07 09:00:00,2030.0,1.0,1499.0,56.0,30.0,27.0
2023-07-07 10:00:00,2007.0,1.0,1587.0,74.0,30.0,27.0
2023-07-07 11:00:00,1994.0,1.0,1499.0,90.0,30.0,27.0
2023-07-07 12:00:00,1855.0,1.0,1473.0,119.0,30.0,27.0
2023-07-07 13:00:00,1857.0,1.0,1385.0,163.0,30.0,27.0
2023-07-07 14:00:00,1969.0,1.0,1319.0,132.0,30.0,27.0
2023-07-07 15:00:00,2090.0,1.0,1324.0,175.0,30.0,27.0
2023-07-07 16:00:00,2063.0,1.0,1322.0,155.0,30.0,27.0
2023-07-07 17:00:00,2105.0,1.0,1350.0,116.0,30.0,27.0
2023-07-07 18:00:00,2233.0,1.0,1332.0,113.0,30.0,27.0
2023-07-07 19:00:00,2338.0,1.0,1273.0,174.0,30.0,27.0
2023-07-07 20:00:00,2410.0,1.0,968.0,231.0,30.0,27.0
2023-07-07 21:00:00,2411.0,1.0,711.0,259.0,30.0,27.0
2023-07-07 22:00:00,2408.0,1.0,572.0,249.0,30.0,27.0
2023-07-07 23:00:00,2530.0,1.0,508.0,201.0,30.0,27.0
2023-07-08 00:00:00,2673.0,1.0,540.0,172.0,30.0,27.0
2023-07-08 01:00:00,2606.0,1.0,577.0,159.0,30.0,27.0
2023-07-08 02:00:00,2596.0,1.0,602.0,177.0,30.0,27.0
2023-07-08 03:00:00,2644.0,1.0,624.0,122.0,30.0,27.0
2023-07-08 04:00:00,2555.0,1.0,759.0,78.0,30.0,27.0
2023-07-08 05:00:00,2335.0,1.0,1109.0,30.0,30.0,27.0
2023-07-08 06:00:00,2121.0,1.0,1296.0,26.0,30.0,27.0
2023-07-08 07:00:00,2084.0,1.0,1408.0,43.0,30.0,27.0
2023-07-08 08:00:00,2152.0,1.0,1470.0,63.0,30.0,27.0
2023-07-08 09:00:00,2148.0,1.0,1504.0,83.0,30.0,27.0
2023-07-08 10:00:00,2142.0,1.0,1458.0,116.0,30.0,27.0
2023-07-08 11:00:00,2165.0,1.0,1416.0,128.0,30.0,27.0
2023-07-08 12:00:00,2156.0,1.0,1364.0,119.0,30.0,27.0
2023-07-08 13:00:00,2141.0,1.0,1328.0,110.0,30.0,27.0
2023-07-08 14:00:00,2136.0,1.0,1279.0,110.0,30.0,27.0
2023-07-08 15:00:00,2127.0,1.0,1356.0,92.0,30.0,27.0
2023-07-08 16:00:00,2129.0,1.0,1304.0,77.0,30.0,27.0
2023-07-08 17:00:00,2272.0,1.0,1335.0,73.0,30.0,27.0
2023-07-08 18:00:00,2304.0,1.0,1494.0,86.0,30.0,27.0
2023-07-08 19:00:00,2344.0,1.0,1447.0,104.0,30.0,27.0
2023-07-08 20:00:00,2376.0,1.0,1167.0,104.0,30.0,27.0
2023-07-08 21:00:00,2342.0,1.0,986.0,84.0,30.0,27.0
2023-07-08 22:00:00,2238.0,1.0,866.0,73.0,30.0,27.0
2023-07-08 23:00:00,2257.0,1.0,574.0,56.0,30.0,27.0
2023-07-09 00:00:00,2215.0,1.0,435.0,36.0,30.0,27.0
2023-07-09 01:00:00,2198.0,1.0,422.0,20.0,30.0,27.0
2023-07-09 02:00:00,2215.0,1.0,590.0,22.0,30.0,27.0
2023-07-09 03:00:00,2216.0,1.0,573.0,28.0,30.0,27.0
2023-07-09 04:00:00,2186.0,1.0,656.0,31.0,30.0,27.0
2023-07-09 05:00:00,2214.0,1.0,865.0,19.0,30.0,27.0
2023-07-09 06:00:00,2203.0,1.0,1206.0,0.0,30.0,27.0
2023-07-09 07:00:00,2203.0,1.0,1427.0,13.0,30.0,27.0
2023-07-09 08:00:00,2204.0,1.0,1167.0,29.0,30.0,27.0
2023-07-09 09:00:00,2210.0,1.0,1037.0,45.0,30.0,27.0
2023-07-09 10:00:00,2202.0,1.0,875.0,60.0,30.0,27.0
2023-07-09 11:00:00,2181.0,1.0,832.0,65.0,30.0,27.0
2023-07-09 12:00:00,2195.0,1.0,825.0,58.0,30.0,27.0
2023-07-09 13:00:00,2211.0,1.0,1005.0,64.0,30.0,27.0
2023-07-09 14:00:00,2199.0,1.0,1164.0,53.0,30.0,27.0
2023-07-09 15:00:00,2215.0,1.0,1154.0,41.0,30.0,27.0
2023-07-09 16:00:00,2261.0,1.0,1175.0,19.0,30.0,27.0
2023-07-09 17:00:00,2238.0,1.0,1463.0,31.0,30.0,27.0
2023-07-09 18:00:00,2287.0,1.0,1422.0,110.0,30.0,27.0
2023-07-09 19:00:00,2521.0,1.0,1347.0,124.0,30.0,27.0
2023-07-09 20:00:00,2691.0,1.0,1279.0,117.0,30.0,27.0
2023-07-09 21:00:00,2591.0,1.0,1099.0,71.0,30.0,27.0
2023-07-09 22:00:00,2391.0,1.0,907.0,31.0,30.0,27.0
2023-07-09 23:00:00,2282.0,1.0,720.0,35.0,30.0,27.0
2023-07-10 00:00:00,2293.0,1.0,703.0,43.0,30.0,27.0
2023-07-10 01:00:00,2294.0,1.0,784.0,52.0,30.0,27.0
2023-07-10 02:00:00,2294.0,1.0,735.0,57.0,30.0,27.0
2023-07-10 03:00:00,2359.0,1.0,742.0,46.0,30.0,27.0
2023-07-10 04:00:00,2471.0,1.0,1385.0,30.0,30.0,27.0
2023-07-10 05:00:00,2477.0,1.0,1397.0,7.0,30.0,27.0
2023-07-10 06:00:00,2389.0,1.0,1327.0,0.0,30.0,27.0
2023-07-10 07:00:00,2410.0,1.0,1400.0,0.0,30.0,27.0
2023-07-10 08:00:00,2461.0,1.0,1404.0,0.0,30.0,27.0
2023-07-10 09:00:00,2505.0,1.0,1468.0,0.0,30.0,27.0
2023-07-10 10:00:00,2449.0,1.0,1581.0,2.0,30.0,27.0
2023-07-10 11:00:00,2485.0,1.0,1632.0,12.0,30.0,27.0
2023-07-10 12:00:00,2515.0,1.0,1571.0,22.0,30.0,27.0
2023-07-10 13:00:00,2469.0,1.0,1494.0,22.0,30.0,27.0
2023-07-10 14:00:00,2498.0,1.0,1476.0,35.0,30.0,27.0
2023-07-10 15:00:00,2473.0,1.0,1396.0,53.0,30.0,27.0
2023-07-10 16:00:00,2487.0,1.0,1363.0,70.0,30.0,27.0
2023-07-10 17:00:00,2467.0,1.0,1386.0,88.0,30.0,27.0
2023-07-10 18:00:00,2475.0,1.0,1550.0,137.0,30.0,27.0
2023-07-10 19:00:00,2520.0,1.0,1442.0,212.0,30.0,27.0
2023-07-10 20:00:00,2577.0,1.0,1308.0,256.0,30.0,27.0
2023-07-10 21:00:00,2539.0,1.0,920.0,258.0,30.0,27.0
2023-07-10 22:00:00,2404.0,1.0,731.0,228.0,30.0,27.0
2023-07-10 23:00:00,2399.0,1.0,732.0,158.0,30.0,27.0
2023-07-11 00:00:00,2402.0,1.0,633.0,94.0,30.0,27.0
2023-07-11 01:00:00,2394.0,1.0,544.0,63.0,30.0,27.0
2023-07-11 02:00:00,2397.0,1.0,519.0,51.0,30.0,27.0
2023-07-11 03:00:00,2410.0,1.0,535.0,36.0,30.0,27.0
2023-07-11 04:00:00,2397.0,1.0,715.0,32.0,30.0,27.0
2023-07-11 05:00:00,2391.0,1.0,1152.0,18.0,30.0,27.0
2023-07-11 06:00:00,2404.0,1.0,1403.0,4.0,30.0,27.0
2023-07-11 07:00:00,2385.0,1.0,1482.0,1.0,30.0,27.0
2023-07-11 08:00:00,2407.0,1.0,1581.0,3.0,30.0,27.0
2023-07-11 09:00:00,2409.0,1.0,1737.0,9.0,30.0,27.0
2023-07-11 10:00:00,2393.0,1.0,1837.0,24.0,30.0,27.0
2023-07-11 11:00:00,2401.0,1.0,1894.0,37.0,30.0,27.0
2023-07-11 12:00:00,2394.0,1.0,1836.0,55.0,30.0,27.0
2023-07-11 13:00:00,2416.0,1.0,1782.0,55.0,30.0,27.0
2023-07-11 14:00:00,2418.0,1.0,1800.0,53.0,30.0,27.0
2023-07-11 15:00:00,2368.0,1.0,1717.0,30.0,30.0,27.0
2023-07-11 16:00:00,2330.0,1.0,1651.0,10.0,30.0,27.0
2023-07-11 17:00:00,2391.0,1.0,1553.0,40.0,30.0,27.0
2023-07-11 18:00:00,2245.0,1.0,1727.0,89.0,30.0,27.0
2023-07-11 19:00:00,2235.0,1.0,1927.0,88.0,30.0,27.0
2023-07-11 20:00:00,2222.0,1.0,1727.0,54.0,30.0,27.0
2023-07-11 21:00:00,2257.0,1.0,1424.0,28.0,30.0,27.0
2023-07-11 22:00:00,2402.0,1.0,1051.0,14.0,30.0,27.0
2023-07-11 23:00:00,2580.0,1.0,654.0,9.0,30.0,27.0
2023-07-12 00:00:00,2672.0,1.0,441.0,0.0,30.0,27.0
2023-07-12 01:00:00,2691.0,1.0,361.0,1.0,30.0,27.0
2023-07-12 02:00:00,2710.0,1.0,374.0,17.0,30.0,27.0
2023-07-12 03:00:00,2673.0,1.0,393.0,51.0,30.0,27.0
2023-07-12 04:00:00,2726.0,1.0,758.0,98.0,30.0,27.0
2023-07-12 05:00:00,2737.0,1.0,891.0,77.0,30.0,27.0
2023-07-12 06:00:00,2875.0,1.0,906.0,40.0,30.0,27.0
2023-07-12 07:00:00,2885.0,1.0,981.0,24.0,30.0,27.0
2023-07-12 08:00:00,2858.0,1.0,1134.0,16.0,30.0,27.0
2023-07-12 09:00:00,2805.0,1.0,1316.0,23.0,30.0,27.0
2023-07-12 10:00:00,2796.0,1.0,1441.0,32.0,30.0,27.0
2023-07-12 11:00:00,2853.0,1.0,1477.0,59.0,30.0,27.0
2023-07-12 12:00:00,2812.0,1.0,1396.0,32.0,30.0,27.0
2023-07-12 13:00:00,2801.0,1.0,1450.0,31.0,30.0,27.0
2023-07-12 14:00:00,2814.0,1.0,1489.0,35.0,30.0,27.0
2023-07-12 15:00:00,2849.0,1.0,1424.0,55.0,30.0,27.0
2023-07-12 16:00:00,2874.0,1.0,1400.0,33.0,30.0,27.0
2023-07-12 17:00:00,2954.0,1.0,1409.0,31.0,30.0,27.0
2023-07-12 18:00:00,3025.0,1.0,1386.0,13.0,30.0,27.0
2023-07-12 19:00:00,3057.0,1.0,1459.0,4.0,30.0,27.0
2023-07-12 20:00:00,3038.0,1.0,1256.0,0.0,30.0,27.0
2023-07-12 21:00:00,2969.0,1.0,890.0,0.0,30.0,27.0
2023-07-12 22:00:00,3016.0,1.0,535.0,0.0,30.0,27.0
2023-07-12 23:00:00,2988.0,1.0,361.0,0.0,30.0,27.0
2023-07-13 00:00:00,2921.0,1.0,330.0,6.0,30.0,27.0
2023-07-13 01:00:00,2924.0,1.0,416.0,10.0,30.0,27.0
2023-07-13 02:00:00,2932.0,1.0,417.0,13.0,30.0,27.0
2023-07-13 03:00:00,2935.0,1.0,366.0,56.0,30.0,27.0
2023-07-13 04:00:00,2920.0,1.0,498.0,32.0,30.0,27.0
2023-07-13 05:00:00,2973.0,1.0,672.0,11.0,30.0,27.0
2023-07-13 06:00:00,2958.0,1.0,974.0,7.0,30.0,27.0
2023-07-13 07:00:00,2913.0,1.0,1131.0,5.0,30.0,27.0
2023-07-13 08:00:00,2938.0,1.0,1232.0,8.0,30.0,27.0
2023-07-13 09:00:00,2905.0,1.0,1362.0,0.0,30.0,27.0
2023-07-13 10:00:00,2895.0,1.0,1514.0,0.0,30.0,27.0
2023-07-13 11:00:00,2889.0,1.0,1526.0,1.0,30.0,27.0
2023-07-13 12:00:00,2927.0,1.0,1493.0,2.0,30.0,27.0
2023-07-13 13:00:00,2777.0,1.0,1581.0,4.0,30.0,27.0
2023-07-13 14:00:00,2801.0,1.0,1426.0,12.0,30.0,27.0
2023-07-13 15:00:00,2820.0,1.0,1413.0,0.0,30.0,27.0
2023-07-13 16:00:00,2901.0,1.0,1568.0,16.0,30.0,27.0
2023-07-13 17:00:00,2874.0,1.0,1547.0,30.0,30.0,27.0
2023-07-13 18:00:00,2891.0,1.0,1523.0,224.0,30.0,27.0
2023-07-13 19:00:00,2871.0,1.0,1467.0,311.0,30.0,27.0
2023-07-13 20:00:00,2824.0,1.0,1057.0,221.0,30.0,27.0
2023-07-13 21:00:00,2789.0,1.0,825.0,144.0,30.0,27.0
2023-07-13 22:00:00,2761.0,1.0,697.0,261.0,30.0,27.0
2023-07-13 23:00:00,2762.0,1.0,448.0,240.0,30.0,27.0
2023-07-14 00:00:00,2800.0,1.0,370.0,267.0,30.0,27.0
2023-07-14 01:00:00,2802.0,1.0,456.0,129.0,30.0,27.0
2023-07-14 02:00:00,2894.0,1.0,489.0,16.0,30.0,27.0
2023-07-14 03:00:00,2887.0,1.0,485.0,95.0,30.0,27.0
2023-07-14 04:00:00,2736.0,1.0,720.0,100.0,30.0,27.0
2023-07-14 05:00:00,2798.0,1.0,797.0,55.0,30.0,27.0
2023-07-14 06:00:00,2810.0,1.0,938.0,31.0,30.0,27.0
2023-07-14 07:00:00,2829.0,1.0,983.0,9.0,30.0,27.0
2023-07-14 08:00:00,2838.0,1.0,1094.0,0.0,30.0,27.0
2023-07-14 09:00:00,2871.0,1.0,1151.0,0.0,30.0,27.0
2023-07-14 10:00:00,2852.0,1.0,1232.0,0.0,30.0,27.0
2023-07-14 11:00:00,2860.0,1.0,1248.0,0.0,30.0,27.0
2023-07-14 12:00:00,2921.0,1.0,1214.0,0.0,30.0,27.0
2023-07-14 13:00:00,2932.0,1.0,1147.0,0.0,30.0,27.0
2023-07-14 14:00:00,2891.0,1.0,1212.0,0.0,30.0,27.0
2023-07-14 15:00:00,2988.0,1.0,1239.0,0.0,30.0,27.0
2023-07-14 16:00:00,3122.0,1.0,1469.0,0.0,30.0,27.0
2023-07-14 17:00:00,3016.0,1.0,1562.0,0.0,30.0,27.0
2023-07-14 18:00:00,3010.0,1.0,1637.0,0.0,30.0,27.0
2023-07-14 19:00:00,2956.0,1.0,1780.0,0.0,30.0,27.0
2023-07-14 20:00:00,2927.0,1.0,1540.0,0.0,30.0,27.0
2023-07-14 21:00:00,2907.0,1.0,953.0,0.0,30.0,27.0
2023-07-14 22:00:00,2924.0,1.0,459.0,0.0,30.0,27.0
2023-07-14 23:00:00,2900.0,1.0,340.0,0.0,30.0,27.0
2023-07-15 00:00:00,2887.0,1.0,323.0,0.0,30.0,27.0
2023-07-15 01:00:00,2829.0,1.0,316.0,0.0,30.0,27.0
2023-07-15 02:00:00,2818.0,1.0,377.0,0.0,30.0,27.0
2023-07-15 03:00:00,2707.0,1.0,583.0,0.0,30.0,27.0
2023-07-15 04:00:00,2694.0,1.0,592.0,0.0,30.0,27.0
2023-07-15 05:00:00,2711.0,1.0,754.0,2.0,30.0,27.0
2023-07-15 06:00:00,2809.0,1.0,995.0,2.0,30.0,27.0
2023-07-15 07:00:00,2989.0,1.0,1000.0,23.0,30.0,27.0
2023-07-15 08:00:00,2994.0,1.0,916.0,21.0,30.0,27.0
2023-07-15 09:00:00,2940.0,1.0,1016.0,13.0,30.0,27.0
2023-07-15 10:00:00,2962.0,1.0,916.0,6.0,30.0,27.0
2023-07-15 11:00:00,2904.0,1.0,716.0,2.0,30.0,27.0
2023-07-15 12:00:00,2855.0,1.0,719.0,0.0,30.0,27.0
2023-07-15 13:00:00,2855.0,1.0,724.0,0.0,30.0,27.0
2023-07-15 14:00:00,2946.0,1.0,1097.0,0.0,30.0,27.0
2023-07-15 15:00:00,3048.0,1.0,991.0,0.0,30.0,27.0
2023-07-15 16:00:00,3035.0,1.0,946.0,0.0,30.0,27.0
2023-07-15 17:00:00,3017.0,1.0,1185.0,2.0,30.0,27.0
2023-07-15 18:00:00,3052.0,1.0,1190.0,6.0,30.0,27.0
2023-07-15 19:00:00,3040.0,1.0,1218.0,42.0,30.0,27.0
2023-07-15 20:00:00,2997.0,1.0,933.0,86.0,30.0,27.0
2023-07-15 21:00:00,2852.0,1.0,650.0,147.0,30.0,27.0
2023-07-15 22:00:00,2653.0,1.0,559.0,149.0,30.0,27.0
2023-07-15 23:00:00,2676.0,1.0,457.0,121.0,30.0,27.0
2023-07-16 00:00:00,2671.0,1.0,444.0,114.0,30.0,27.0
2023-07-16 01:00:00,2689.0,1.0,514.0,124.0,30.0,27.0
2023-07-16 02:00:00,2666.0,1.0,452.0,150.0,30.0,27.0
2023-07-16 03:00:00,2637.0,1.0,404.0,194.0,30.0,27.0
2023-07-16 04:00:00,2626.0,1.0,512.0,191.0,30.0,27.0
2023-07-16 05:00:00,2718.0,1.0,751.0,144.0,30.0,27.0
2023-07-16 06:00:00,2740.0,1.0,1082.0,121.0,30.0,27.0
2023-07-16 07:00:00,2707.0,1.0,1103.0,70.0,30.0,27.0
2023-07-16 08:00:00,2703.0,1.0,923.0,47.0,30.0,27.0
2023-07-16 09:00:00,2608.0,1.0,665.0,36.0,30.0,27.0
2023-07-16 10:00:00,2605.0,1.0,726.0,26.0,30.0,27.0
2023-07-16 11:00:00,2622.0,1.0,755.0,9.0,30.0,27.0
2023-07-16 12:00:00,2630.0,1.0,762.0,3.0,30.0,27.0
2023-07-16 13:00:00,2631.0,1.0,614.0,1.0,30.0,27.0
2023-07-16 14:00:00,2639.0,1.0,962.0,0.0,30.0,27.0
2023-07-16 15:00:00,2660.0,1.0,1320.0,0.0,30.0,27.0
2023-07-16 16:00:00,2719.0,1.0,1299.0,0.0,30.0,27.0
2023-07-16 17:00:00,2672.0,1.0,1378.0,0.0,30.0,27.0
2023-07-16 18:00:00,2672.0,1.0,1526.0,3.0,30.0,27.0
2023-07-16 19:00:00,2688.0,1.0,1744.0,12.0,30.0,27.0
2023-07-16 20:00:00,2693.0,1.0,1621.0,18.0,30.0,27.0
2023-07-16 21:00:00,2638.0,1.0,1309.0,11.0,30.0,27.0
2023-07-16 22:00:00,2681.0,1.0,840.0,4.0,30.0,27.0
2023-07-16 23:00:00,2791.0,1.0,419.0,5.0,30.0,27.0
2023-07-17 00:00:00,2830.0,1.0,393.0,5.0,30.0,27.0
2023-07-17 01:00:00,2863.0,1.0,327.0,5.0,30.0,27.0
2023-07-17 02:00:00,2870.0,1.0,299.0,0.0,30.0,27.0
2023-07-17 03:00:00,2862.0,1.0,309.0,0.0,30.0,27.0
2023-07-17 04:00:00,2850.0,1.0,345.0,1.0,30.0,27.0
2023-07-17 05:00:00,2850.0,1.0,862.0,0.0,30.0,27.0
2023-07-17 06:00:00,2855.0,1.0,1225.0,0.0,30.0,27.0
2023-07-17 07:00:00,2861.0,1.0,1443.0,0.0,30.0,27.0
2023-07-17 08:00:00,2869.0,1.0,1531.0,0.0,30.0,27.0
2023-07-17 09:00:00,2861.0,1.0,1349.0,0.0,30.0,27.0
2023-07-17 10:00:00,2842.0,1.0,1392.0,0.0,30.0,27.0
2023-07-17 11:00:00,2798.0,1.0,1434.0,0.0,30.0,27.0
2023-07-17 12:00:00,2810.0,1.0,1349.0,0.0,30.0,27.0
2023-07-17 13:00:00,2789.0,1.0,1321.0,0.0,30.0,27.0
2023-07-17 14:00:00,2786.0,1.0,1499.0,0.0,30.0,27.0
2023-07-17 15:00:00,2849.0,1.0,1427.0,0.0,30.0,27.0
2023-07-17 16:00:00,2962.0,1.0,1406.0,0.0,30.0,27.0
2023-07-17 17:00:00,2956.0,1.0,1259.0,0.0,30.0,27.0
2023-07-17 18:00:00,2984.0,1.0,1268.0,0.0,30.0,27.0
2023-07-17 19:00:00,2984.0,1.0,1334.0,0.0,30.0,27.0
2023-07-17 20:00:00,3029.0,1.0,1010.0,9.0,30.0,27.0
2023-07-17 21:00:00,2968.0,1.0,848.0,96.0,30.0,27.0
2023-07-17 22:00:00,2918.0,1.0,654.0,128.0,30.0,27.0
2023-07-17 23:00:00,2851.0,1.0,538.0,51.0,30.0,27.0
