,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore,Wind Onshore,Solar,Other renewable,Hydro Water Reservoir,Fossil Hard coal,Geothermal,Fossil Hard coal 
2022-02-09 15:00:00+01:00,606.0,1401.0,5960.0,,0.0,56.0,64.0,5818.0,322.0,52.0,70.0,11.0,,2100.0,,,0.0,0.0,
2022-02-09 16:00:00+01:00,600.0,1378.0,6357.0,0.0,,56.0,64.0,5818.0,298.0,52.0,73.0,5.0,,378.0,,,0.0,0.0,
2022-02-09 17:00:00+01:00,596.0,1390.0,6535.0,0.0,,56.0,64.0,5815.0,288.0,52.0,65.0,9.0,,1.0,,,0.0,0.0,
2022-02-09 18:00:00+01:00,598.0,1413.0,6513.0,0.0,,56.0,64.0,5814.0,264.0,52.0,56.0,14.0,,0.0,,,0.0,0.0,
2022-02-09 19:00:00+01:00,606.0,1376.0,6527.0,0.0,,56.0,64.0,5816.0,264.0,51.0,36.0,54.0,,0.0,,,0.0,0.0,
2022-02-09 20:00:00+01:00,606.0,1387.0,6562.0,,,56.0,64.0,5817.0,265.0,51.0,42.0,81.0,,0.0,,,0.0,0.0,
2022-02-09 21:00:00+01:00,602.0,1397.0,6596.0,,0.0,53.0,64.0,5808.0,265.0,51.0,40.0,86.0,,0.0,,,0.0,0.0,
2022-02-09 22:00:00+01:00,601.0,1387.0,6166.0,,0.0,52.0,64.0,5813.0,263.0,48.0,32.0,111.0,,0.0,,,0.0,0.0,
2022-02-09 23:00:00+01:00,548.0,1389.0,6173.0,,,52.0,64.0,5810.0,261.0,48.0,34.0,70.0,,0.0,,,0.0,0.0,
2022-02-10 00:00:00+01:00,538.0,1380.0,6262.0,0.0,,52.0,64.0,5340.0,289.0,44.0,32.0,83.0,,0.0,,,0.0,0.0,
2022-02-10 01:00:00+01:00,544.0,1356.0,6040.0,,,52.0,64.0,4312.0,289.0,44.0,32.0,39.0,,0.0,,,0.0,0.0,
2022-02-10 02:00:00+01:00,520.0,1315.0,5865.0,,0.0,52.0,64.0,3743.0,285.0,44.0,29.0,46.0,,0.0,,,0.0,0.0,
2022-02-10 03:00:00+01:00,531.0,1355.0,5778.0,,0.0,52.0,64.0,3732.0,288.0,44.0,31.0,37.0,,0.0,,,0.0,0.0,
2022-02-10 04:00:00+01:00,517.0,1337.0,6031.0,,0.0,52.0,64.0,3726.0,284.0,44.0,31.0,13.0,,0.0,,,0.0,0.0,
2022-02-10 05:00:00+01:00,539.0,1351.0,6642.0,,0.0,52.0,64.0,3717.0,284.0,42.0,31.0,1.0,,0.0,,,0.0,0.0,
2022-02-10 06:00:00+01:00,546.0,1341.0,6941.0,,,50.0,64.0,3712.0,292.0,43.0,30.0,0.0,,2.0,,,0.0,0.0,
2022-02-10 07:00:00+01:00,554.0,1359.0,6825.0,,,48.0,64.0,3716.0,300.0,47.0,29.0,0.0,,442.0,,,0.0,0.0,
2022-02-10 08:00:00+01:00,562.0,1408.0,6527.0,,,48.0,64.0,3717.0,324.0,47.0,41.0,0.0,,2157.0,,,0.0,0.0,
2022-02-10 09:00:00+01:00,562.0,1412.0,6427.0,0.0,,48.0,64.0,3713.0,340.0,49.0,50.0,3.0,,3716.0,,,0.0,0.0,
2022-02-10 10:00:00+01:00,565.0,1386.0,5967.0,,0.0,8.0,64.0,3714.0,361.0,51.0,48.0,3.0,,4648.0,,,0.0,0.0,
2022-02-10 11:00:00+01:00,569.0,1391.0,5872.0,,0.0,20.0,63.0,3727.0,405.0,47.0,51.0,6.0,,5084.0,,,0.0,0.0,
2022-02-10 12:00:00+01:00,568.0,1433.0,5613.0,,,56.0,60.0,3727.0,404.0,48.0,46.0,8.0,,5137.0,,,0.0,0.0,
2022-02-10 13:00:00+01:00,559.0,1405.0,5719.0,,0.0,55.0,60.0,3714.0,401.0,50.0,47.0,13.0,,4694.0,,,0.0,0.0,
2022-02-10 14:00:00+01:00,539.0,1415.0,5970.0,,0.0,56.0,60.0,3716.0,404.0,51.0,51.0,22.0,,3725.0,,,0.0,0.0,
2022-02-10 15:00:00+01:00,534.0,1395.0,6203.0,,,56.0,60.0,3716.0,344.0,49.0,52.0,26.0,,2063.0,,,0.0,0.0,
2022-02-10 16:00:00+01:00,520.0,1397.0,6532.0,0.0,,56.0,60.0,3715.0,320.0,49.0,50.0,51.0,,363.0,,,0.0,0.0,
2022-02-10 17:00:00+01:00,540.0,1400.0,6576.0,0.0,,56.0,60.0,3716.0,314.0,52.0,41.0,139.0,,1.0,,,0.0,0.0,
2022-02-10 18:00:00+01:00,536.0,1427.0,6532.0,,,56.0,60.0,3716.0,289.0,52.0,36.0,280.0,,0.0,,,0.0,0.0,
2022-02-10 19:00:00+01:00,541.0,1426.0,6515.0,,0.0,56.0,60.0,3721.0,288.0,49.0,38.0,426.0,,0.0,,,0.0,0.0,
2022-02-10 20:00:00+01:00,545.0,1379.0,6503.0,,0.0,52.0,60.0,3726.0,291.0,49.0,38.0,394.0,,0.0,,,0.0,0.0,
2022-02-10 21:00:00+01:00,548.0,1398.0,6554.0,,0.0,52.0,60.0,3724.0,289.0,50.0,35.0,390.0,,0.0,,,0.0,0.0,
2022-02-10 22:00:00+01:00,553.0,1382.0,6508.0,,0.0,52.0,60.0,3725.0,285.0,49.0,32.0,264.0,,0.0,,,0.0,0.0,
2022-02-10 23:00:00+01:00,552.0,1400.0,6000.0,,,52.0,60.0,3718.0,284.0,51.0,34.0,104.0,,0.0,,,0.0,0.0,
2022-02-11 00:00:00+01:00,549.0,1364.0,6119.0,,,52.0,60.0,3722.0,284.0,48.0,42.0,95.0,,0.0,,,0.0,0.0,
2022-02-11 01:00:00+01:00,544.0,1325.0,6010.0,,0.0,52.0,56.0,3724.0,286.0,43.0,53.0,124.0,,0.0,,,0.0,0.0,
2022-02-11 02:00:00+01:00,533.0,1327.0,5843.0,,0.0,52.0,56.0,3723.0,281.0,40.0,60.0,78.0,,0.0,,,0.0,0.0,
2022-02-11 03:00:00+01:00,537.0,1341.0,5832.0,,0.0,52.0,56.0,3724.0,285.0,40.0,61.0,72.0,,0.0,,,0.0,0.0,
2022-02-11 04:00:00+01:00,543.0,1318.0,6039.0,,0.0,52.0,56.0,3721.0,280.0,39.0,58.0,89.0,,0.0,,,0.0,0.0,
2022-02-11 05:00:00+01:00,532.0,1340.0,6669.0,,0.0,52.0,56.0,3724.0,283.0,40.0,60.0,58.0,,0.0,,,0.0,0.0,
2022-02-11 06:00:00+01:00,521.0,1348.0,6873.0,,0.0,52.0,56.0,3725.0,289.0,43.0,57.0,101.0,,3.0,,,0.0,0.0,
2022-02-11 07:00:00+01:00,527.0,1390.0,6647.0,,0.0,52.0,56.0,3727.0,297.0,51.0,63.0,124.0,,418.0,,,0.0,0.0,
2022-02-11 08:00:00+01:00,536.0,1367.0,6487.0,,0.0,52.0,34.0,3727.0,304.0,51.0,64.0,93.0,,1870.0,,,1.0,0.0,
2022-02-11 09:00:00+01:00,536.0,1352.0,6387.0,,,55.0,32.0,3729.0,341.0,48.0,71.0,17.0,,3038.0,,,0.0,0.0,
2022-02-11 10:00:00+01:00,538.0,1305.0,6332.0,,,56.0,32.0,3728.0,381.0,47.0,76.0,4.0,,3842.0,,,0.0,0.0,
2022-02-11 11:00:00+01:00,541.0,1404.0,6239.0,,,56.0,32.0,3727.0,392.0,46.0,72.0,25.0,,4248.0,,,4.0,0.0,
2022-02-11 12:00:00+01:00,541.0,1410.0,6063.0,,0.0,56.0,43.0,3723.0,404.0,48.0,74.0,220.0,,4076.0,,,16.0,0.0,
2022-02-11 13:00:00+01:00,538.0,1407.0,5977.0,,0.0,56.0,52.0,3728.0,398.0,45.0,75.0,721.0,,2912.0,,,15.0,0.0,
2022-02-11 14:00:00+01:00,530.0,1400.0,6901.0,,0.0,56.0,52.0,3730.0,385.0,47.0,71.0,946.0,,1400.0,,,8.0,0.0,
2022-02-11 15:00:00+01:00,528.0,1373.0,7112.0,,,56.0,53.0,3728.0,340.0,50.0,79.0,1163.0,,493.0,,,0.0,0.0,
2022-02-11 16:00:00+01:00,526.0,1374.0,6724.0,0.0,,56.0,56.0,3726.0,300.0,52.0,71.0,1074.0,,51.0,,,0.0,0.0,
2022-02-11 17:00:00+01:00,530.0,1358.0,6502.0,0.0,,56.0,56.0,3728.0,292.0,51.0,66.0,1034.0,,0.0,,,0.0,0.0,
2022-02-11 18:00:00+01:00,534.0,1405.0,6532.0,0.0,,56.0,56.0,3726.0,269.0,52.0,59.0,965.0,,0.0,,,0.0,0.0,
2022-02-11 19:00:00+01:00,533.0,1387.0,6559.0,,,53.0,56.0,3722.0,268.0,52.0,61.0,810.0,,0.0,,,0.0,0.0,
2022-02-11 20:00:00+01:00,534.0,1392.0,6556.0,,0.0,52.0,56.0,3726.0,275.0,52.0,56.0,782.0,,0.0,,,0.0,0.0,
2022-02-11 21:00:00+01:00,526.0,1388.0,6517.0,,0.0,52.0,56.0,3720.0,272.0,52.0,64.0,784.0,,0.0,,,0.0,0.0,
2022-02-11 22:00:00+01:00,469.0,1374.0,6409.0,,0.0,52.0,56.0,3715.0,267.0,48.0,60.0,723.0,,0.0,,,0.0,0.0,
2022-02-11 23:00:00+01:00,466.0,1399.0,6288.0,0.0,,52.0,56.0,3729.0,265.0,48.0,54.0,632.0,,0.0,,,0.0,0.0,
2022-02-12 00:00:00+01:00,487.0,1317.0,5895.0,0.0,,52.0,56.0,3731.0,253.0,46.0,54.0,643.0,,0.0,,,0.0,0.0,
2022-02-12 01:00:00+01:00,533.0,1368.0,5253.0,0.0,,52.0,56.0,3729.0,254.0,45.0,58.0,746.0,,0.0,,,0.0,0.0,
2022-02-12 02:00:00+01:00,523.0,1340.0,5383.0,,0.0,52.0,52.0,3721.0,248.0,44.0,55.0,703.0,,0.0,,,0.0,0.0,
2022-02-12 03:00:00+01:00,529.0,1336.0,5332.0,,0.0,52.0,52.0,3722.0,252.0,42.0,55.0,642.0,,0.0,,,0.0,0.0,
2022-02-12 04:00:00+01:00,529.0,1313.0,5369.0,,0.0,52.0,52.0,3721.0,248.0,44.0,56.0,438.0,,0.0,,,0.0,2.0,
2022-02-12 05:00:00+01:00,525.0,1327.0,5408.0,,0.0,52.0,52.0,3716.0,248.0,44.0,54.0,364.0,,0.0,,,0.0,4.0,
2022-02-12 06:00:00+01:00,524.0,1275.0,5424.0,,,52.0,52.0,3705.0,254.0,46.0,58.0,432.0,,5.0,,,0.0,4.0,
2022-02-12 07:00:00+01:00,528.0,1267.0,5482.0,,,52.0,52.0,3701.0,264.0,51.0,55.0,511.0,,665.0,,,0.0,4.0,
2022-02-12 08:00:00+01:00,530.0,1273.0,4933.0,,0.0,52.0,52.0,3706.0,288.0,54.0,62.0,249.0,,2748.0,,,0.0,4.0,
2022-02-12 09:00:00+01:00,540.0,1307.0,4005.0,,,52.0,52.0,3708.0,324.0,52.0,63.0,173.0,,4481.0,,,0.0,4.0,
2022-02-12 10:00:00+01:00,548.0,1333.0,3886.0,,,52.0,52.0,3709.0,366.0,55.0,61.0,80.0,,5492.0,,,0.0,4.0,
2022-02-12 11:00:00+01:00,548.0,1311.0,3805.0,,,52.0,52.0,3710.0,377.0,56.0,63.0,37.0,,5750.0,,,0.0,2.0,
2022-02-12 12:00:00+01:00,545.0,1291.0,4058.0,,,52.0,52.0,3712.0,387.0,54.0,61.0,13.0,,5485.0,,,0.0,0.0,
2022-02-12 13:00:00+01:00,541.0,1308.0,4158.0,,,52.0,52.0,3718.0,383.0,53.0,60.0,11.0,,4865.0,,,0.0,0.0,
2022-02-12 14:00:00+01:00,529.0,1271.0,4024.0,,0.0,52.0,52.0,3715.0,368.0,51.0,63.0,2.0,,3886.0,,,0.0,0.0,
2022-02-12 15:00:00+01:00,530.0,1244.0,4790.0,,0.0,52.0,52.0,3723.0,326.0,52.0,63.0,0.0,,2344.0,,,0.0,0.0,
2022-02-12 16:00:00+01:00,529.0,1301.0,5247.0,,,52.0,52.0,3721.0,284.0,52.0,60.0,2.0,,471.0,,,0.0,0.0,
2022-02-12 17:00:00+01:00,533.0,1338.0,5587.0,0.0,,52.0,52.0,3723.0,278.0,51.0,58.0,13.0,,3.0,,,0.0,0.0,
2022-02-12 18:00:00+01:00,530.0,1340.0,5574.0,0.0,,54.0,52.0,3711.0,252.0,52.0,61.0,46.0,,0.0,,,0.0,0.0,
2022-02-12 19:00:00+01:00,534.0,1308.0,5556.0,,,53.0,52.0,3719.0,253.0,48.0,59.0,99.0,,0.0,,,0.0,0.0,
2022-02-12 20:00:00+01:00,532.0,1306.0,5627.0,,0.0,52.0,52.0,3718.0,253.0,48.0,58.0,143.0,,0.0,,,0.0,0.0,
2022-02-12 21:00:00+01:00,534.0,1339.0,5640.0,,0.0,52.0,52.0,3721.0,253.0,48.0,58.0,190.0,,0.0,,,0.0,3.0,
2022-02-12 22:00:00+01:00,534.0,1331.0,5438.0,,0.0,52.0,52.0,3712.0,251.0,48.0,55.0,263.0,,0.0,,,0.0,4.0,
2022-02-12 23:00:00+01:00,523.0,1325.0,5369.0,,0.0,52.0,52.0,3712.0,249.0,48.0,59.0,508.0,,0.0,,,0.0,4.0,
2022-02-13 00:00:00+01:00,505.0,1319.0,4656.0,,0.0,52.0,52.0,3710.0,253.0,48.0,61.0,602.0,,0.0,,,0.0,4.0,
2022-02-13 01:00:00+01:00,513.0,1320.0,4344.0,,0.0,52.0,52.0,3715.0,254.0,46.0,61.0,592.0,,0.0,,,0.0,4.0,
2022-02-13 02:00:00+01:00,515.0,1316.0,4201.0,,0.0,52.0,52.0,3713.0,249.0,40.0,60.0,600.0,,0.0,,,0.0,4.0,
2022-02-13 03:00:00+01:00,519.0,1321.0,4277.0,,0.0,50.0,52.0,3718.0,252.0,40.0,59.0,576.0,,0.0,,,0.0,4.0,
2022-02-13 04:00:00+01:00,519.0,1323.0,4440.0,,0.0,48.0,52.0,3710.0,248.0,40.0,57.0,455.0,,0.0,,,0.0,4.0,
2022-02-13 05:00:00+01:00,514.0,1324.0,4452.0,,0.0,48.0,52.0,3714.0,249.0,40.0,56.0,447.0,,0.0,,,0.0,4.0,
2022-02-13 06:00:00+01:00,524.0,1322.0,4680.0,,0.0,51.0,52.0,3754.0,254.0,43.0,59.0,494.0,,7.0,,,0.0,4.0,
2022-02-13 07:00:00+01:00,539.0,1319.0,4721.0,,0.0,52.0,52.0,3909.0,264.0,48.0,58.0,467.0,,646.0,,,0.0,4.0,
2022-02-13 08:00:00+01:00,543.0,1323.0,4670.0,,0.0,51.0,52.0,4279.0,289.0,52.0,63.0,350.0,,2560.0,,,0.0,4.0,
2022-02-13 09:00:00+01:00,543.0,1317.0,4371.0,,0.0,48.0,51.0,4631.0,324.0,49.0,61.0,191.0,,4160.0,,,0.0,4.0,
2022-02-13 10:00:00+01:00,547.0,1321.0,4128.0,,0.0,48.0,48.0,4608.0,367.0,51.0,61.0,197.0,,5047.0,,,0.0,4.0,
2022-02-13 11:00:00+01:00,550.0,1322.0,4229.0,,0.0,48.0,48.0,4649.0,377.0,52.0,61.0,172.0,,5381.0,,,0.0,4.0,
2022-02-13 12:00:00+01:00,548.0,1318.0,4302.0,,0.0,48.0,48.0,4674.0,387.0,52.0,62.0,155.0,,5199.0,,,0.0,4.0,
2022-02-13 13:00:00+01:00,541.0,1319.0,4273.0,,0.0,48.0,48.0,5045.0,382.0,52.0,63.0,169.0,,4608.0,,,0.0,4.0,
2022-02-13 14:00:00+01:00,522.0,1319.0,4175.0,,0.0,48.0,48.0,5342.0,367.0,48.0,61.0,217.0,,3468.0,,,0.0,3.0,
2022-02-13 15:00:00+01:00,525.0,1297.0,4679.0,,,48.0,48.0,5435.0,328.0,46.0,63.0,272.0,,1893.0,,,0.0,0.0,
2022-02-13 16:00:00+01:00,518.0,1256.0,5205.0,0.0,,48.0,48.0,5702.0,285.0,52.0,58.0,333.0,,397.0,,,0.0,0.0,
2022-02-13 17:00:00+01:00,520.0,1259.0,5414.0,0.0,,48.0,48.0,5768.0,279.0,49.0,54.0,361.0,,2.0,,,0.0,0.0,
2022-02-13 18:00:00+01:00,450.0,1264.0,5684.0,0.0,,48.0,48.0,5807.0,253.0,50.0,54.0,344.0,,0.0,,,0.0,1.0,
2022-02-13 19:00:00+01:00,448.0,1279.0,5792.0,,,48.0,48.0,5803.0,252.0,50.0,61.0,334.0,,0.0,,,0.0,4.0,
2022-02-13 20:00:00+01:00,457.0,1266.0,5707.0,,0.0,48.0,48.0,5807.0,253.0,48.0,66.0,420.0,,0.0,,,0.0,4.0,
2022-02-13 21:00:00+01:00,465.0,1263.0,5782.0,,0.0,48.0,48.0,5795.0,253.0,48.0,61.0,529.0,,0.0,,,0.0,4.0,
2022-02-13 22:00:00+01:00,529.0,1287.0,5230.0,,0.0,48.0,48.0,5790.0,251.0,48.0,57.0,668.0,,0.0,,,0.0,4.0,
2022-02-13 23:00:00+01:00,530.0,1224.0,4885.0,0.0,,48.0,48.0,5787.0,249.0,48.0,58.0,651.0,,0.0,,,0.0,4.0,
2022-02-14 00:00:00+01:00,525.0,1249.0,4947.0,0.0,,48.0,44.0,5798.0,256.0,48.0,54.0,634.0,,0.0,,,0.0,4.0,
2022-02-14 01:00:00+01:00,521.0,1250.0,4780.0,,0.0,48.0,44.0,5814.0,254.0,48.0,59.0,670.0,,0.0,,,0.0,4.0,
2022-02-14 02:00:00+01:00,515.0,1234.0,4647.0,,0.0,48.0,44.0,5810.0,248.0,48.0,58.0,718.0,,0.0,,,0.0,4.0,
2022-02-14 03:00:00+01:00,523.0,1263.0,4649.0,,0.0,47.0,44.0,5813.0,252.0,47.0,54.0,675.0,,0.0,,,0.0,4.0,
2022-02-14 04:00:00+01:00,521.0,1226.0,5216.0,,0.0,47.0,44.0,5812.0,248.0,48.0,54.0,634.0,,0.0,,,0.0,4.0,
2022-02-14 05:00:00+01:00,519.0,1249.0,6079.0,,0.0,44.0,44.0,5811.0,249.0,45.0,57.0,662.0,,0.0,,,0.0,4.0,
2022-02-14 06:00:00+01:00,531.0,1306.0,6607.0,0.0,,44.0,44.0,5803.0,255.0,47.0,56.0,691.0,,4.0,,,0.0,4.0,
2022-02-14 07:00:00+01:00,535.0,1340.0,6841.0,,,44.0,33.0,5797.0,264.0,52.0,54.0,619.0,,467.0,,,19.0,4.0,
2022-02-14 08:00:00+01:00,516.0,1383.0,6537.0,,0.0,44.0,24.0,5798.0,288.0,52.0,62.0,457.0,,1770.0,,,13.0,4.0,
2022-02-14 09:00:00+01:00,539.0,1338.0,6848.0,0.0,,44.0,24.0,5798.0,325.0,52.0,66.0,426.0,,2931.0,,,11.0,4.0,
2022-02-14 10:00:00+01:00,560.0,1333.0,6673.0,,,44.0,24.0,5800.0,364.0,54.0,68.0,526.0,,3760.0,,,10.0,4.0,
2022-02-14 11:00:00+01:00,560.0,1428.0,6432.0,,,44.0,24.0,5803.0,377.0,55.0,65.0,724.0,,4315.0,,,19.0,4.0,
2022-02-14 12:00:00+01:00,552.0,1447.0,6142.0,0.0,,44.0,31.0,5805.0,386.0,52.0,67.0,750.0,,4422.0,,,11.0,1.0,
2022-02-14 13:00:00+01:00,551.0,1401.0,6343.0,1.0,,44.0,42.0,5802.0,382.0,53.0,67.0,750.0,,3888.0,,,0.0,0.0,
2022-02-14 14:00:00+01:00,532.0,1363.0,6695.0,0.0,,44.0,44.0,5810.0,366.0,52.0,66.0,680.0,,2861.0,,,1.0,0.0,
2022-02-14 15:00:00+01:00,529.0,1380.0,7238.0,,,44.0,44.0,5805.0,327.0,52.0,69.0,624.0,,1329.0,,,0.0,0.0,
2022-02-14 16:00:00+01:00,530.0,1406.0,6948.0,,0.0,40.0,44.0,5807.0,284.0,52.0,69.0,604.0,,221.0,,,0.0,0.0,
2022-02-14 17:00:00+01:00,531.0,1393.0,6596.0,,,40.0,44.0,5804.0,278.0,52.0,65.0,626.0,,1.0,,,0.0,0.0,
2022-02-14 18:00:00+01:00,530.0,1409.0,6710.0,0.0,,40.0,44.0,5795.0,252.0,52.0,61.0,741.0,,0.0,,,0.0,0.0,
2022-02-14 19:00:00+01:00,531.0,1423.0,6707.0,0.0,,40.0,44.0,5806.0,252.0,52.0,60.0,763.0,,0.0,,,0.0,0.0,
2022-02-14 20:00:00+01:00,534.0,1398.0,6627.0,,,40.0,44.0,5809.0,253.0,49.0,61.0,778.0,,0.0,,,0.0,0.0,
2022-02-14 21:00:00+01:00,533.0,1391.0,6410.0,,0.0,40.0,41.0,5804.0,253.0,49.0,56.0,789.0,,0.0,,,0.0,0.0,
2022-02-14 22:00:00+01:00,538.0,1376.0,6158.0,,0.0,40.0,40.0,5805.0,250.0,48.0,55.0,682.0,,0.0,,,0.0,0.0,
2022-02-14 23:00:00+01:00,538.0,1344.0,6059.0,,0.0,40.0,40.0,5798.0,249.0,48.0,56.0,555.0,,0.0,,,0.0,0.0,
2022-02-15 00:00:00+01:00,538.0,1327.0,5690.0,,0.0,40.0,40.0,5802.0,257.0,48.0,59.0,443.0,,0.0,,,0.0,0.0,
2022-02-15 01:00:00+01:00,533.0,1349.0,4967.0,,,40.0,40.0,5808.0,257.0,46.0,56.0,296.0,,0.0,,,0.0,0.0,
2022-02-15 02:00:00+01:00,528.0,1344.0,4775.0,0.0,,40.0,40.0,5814.0,253.0,44.0,54.0,229.0,,0.0,,,0.0,0.0,
2022-02-15 03:00:00+01:00,529.0,1352.0,4786.0,0.0,,40.0,40.0,5807.0,256.0,44.0,59.0,182.0,,0.0,,,0.0,0.0,
2022-02-15 04:00:00+01:00,479.0,1346.0,4940.0,,,40.0,40.0,5805.0,252.0,44.0,59.0,111.0,,0.0,,,0.0,0.0,
2022-02-15 05:00:00+01:00,484.0,1363.0,6185.0,,0.0,40.0,40.0,5810.0,252.0,44.0,59.0,112.0,,0.0,,,0.0,0.0,
2022-02-15 06:00:00+01:00,494.0,1362.0,6539.0,,0.0,40.0,40.0,5816.0,261.0,48.0,57.0,96.0,,3.0,,,0.0,0.0,
2022-02-15 07:00:00+01:00,473.0,1329.0,6623.0,,0.0,40.0,36.0,5814.0,269.0,51.0,55.0,53.0,,346.0,,,0.0,0.0,
2022-02-15 08:00:00+01:00,502.0,1312.0,6558.0,,,40.0,36.0,5813.0,292.0,50.0,59.0,29.0,,1562.0,,,0.0,0.0,
2022-02-15 09:00:00+01:00,514.0,1332.0,6520.0,0.0,,40.0,36.0,5814.0,330.0,52.0,52.0,1.0,,2725.0,,,0.0,0.0,
2022-02-15 10:00:00+01:00,517.0,1339.0,6400.0,0.0,,40.0,36.0,5818.0,369.0,54.0,49.0,3.0,,3563.0,,,0.0,0.0,
2022-02-15 11:00:00+01:00,525.0,1416.0,6224.0,,,40.0,36.0,5815.0,380.0,56.0,50.0,1.0,,4168.0,,,0.0,0.0,
2022-02-15 12:00:00+01:00,519.0,1422.0,5830.0,,0.0,40.0,36.0,5817.0,390.0,54.0,49.0,4.0,,4279.0,,,0.0,0.0,
2022-02-15 13:00:00+01:00,515.0,1425.0,6229.0,,0.0,40.0,36.0,5820.0,383.0,49.0,48.0,0.0,,3807.0,,,0.0,0.0,
2022-02-15 14:00:00+01:00,503.0,1394.0,6228.0,,0.0,40.0,36.0,5821.0,368.0,51.0,53.0,10.0,,2669.0,,,0.0,0.0,
2022-02-15 15:00:00+01:00,493.0,1360.0,6389.0,,0.0,40.0,36.0,5823.0,328.0,52.0,52.0,10.0,,1336.0,,,0.0,0.0,
2022-02-15 16:00:00+01:00,493.0,1372.0,6486.0,,,40.0,36.0,5826.0,288.0,55.0,46.0,3.0,,229.0,,,0.0,0.0,
2022-02-15 17:00:00+01:00,494.0,1410.0,6694.0,0.0,,40.0,36.0,5826.0,280.0,55.0,41.0,15.0,,0.0,,,0.0,0.0,
2022-02-15 18:00:00+01:00,500.0,1409.0,6622.0,0.0,,40.0,36.0,5820.0,256.0,51.0,42.0,66.0,,0.0,,,3.0,0.0,
2022-02-15 19:00:00+01:00,504.0,1383.0,6553.0,,,40.0,36.0,5814.0,256.0,52.0,44.0,170.0,,0.0,,,2.0,0.0,
2022-02-15 20:00:00+01:00,504.0,1386.0,6414.0,,0.0,40.0,36.0,5816.0,257.0,49.0,41.0,223.0,,0.0,,,22.0,0.0,
2022-02-15 21:00:00+01:00,508.0,1378.0,6183.0,,0.0,40.0,36.0,5821.0,257.0,47.0,37.0,194.0,,0.0,,,2.0,0.0,
2022-02-15 22:00:00+01:00,515.0,1364.0,6116.0,,0.0,40.0,36.0,5829.0,257.0,49.0,37.0,121.0,,0.0,,,2.0,0.0,
2022-02-15 23:00:00+01:00,518.0,1356.0,5769.0,,0.0,40.0,36.0,5819.0,253.0,45.0,44.0,217.0,,0.0,,,2.0,0.0,
2022-02-16 00:00:00+01:00,543.0,1345.0,5387.0,,,40.0,36.0,5811.0,249.0,42.0,38.0,180.0,,0.0,,,0.0,0.0,
2022-02-16 01:00:00+01:00,537.0,1384.0,4843.0,0.0,,40.0,36.0,5814.0,252.0,45.0,39.0,146.0,,0.0,,,0.0,0.0,
2022-02-16 02:00:00+01:00,527.0,1354.0,4356.0,,,40.0,36.0,5813.0,246.0,48.0,41.0,144.0,,0.0,,,0.0,0.0,
2022-02-16 03:00:00+01:00,528.0,1297.0,4565.0,,0.0,40.0,36.0,5813.0,249.0,47.0,48.0,192.0,,0.0,,,0.0,0.0,
2022-02-16 04:00:00+01:00,534.0,1308.0,4719.0,,0.0,40.0,32.0,5816.0,244.0,48.0,55.0,181.0,,0.0,,,0.0,0.0,
2022-02-16 05:00:00+01:00,533.0,1373.0,5015.0,,0.0,41.0,32.0,5812.0,246.0,46.0,56.0,74.0,,0.0,,,0.0,0.0,
2022-02-16 06:00:00+01:00,536.0,1373.0,5413.0,,0.0,41.0,33.0,5803.0,250.0,48.0,57.0,38.0,,1.0,,,0.0,0.0,
2022-02-16 07:00:00+01:00,538.0,1368.0,6034.0,,,41.0,36.0,5803.0,262.0,53.0,57.0,48.0,,197.0,,,0.0,0.0,
2022-02-16 08:00:00+01:00,545.0,1408.0,5696.0,340.0,,40.0,36.0,5805.0,284.0,56.0,67.0,69.0,,1012.0,,,0.0,0.0,
2022-02-16 09:00:00+01:00,555.0,1377.0,5276.0,,,40.0,36.0,5809.0,322.0,56.0,70.0,73.0,,2223.0,,,0.0,0.0,
2022-02-16 10:00:00+01:00,557.0,1373.0,5122.0,0.0,,40.0,36.0,5810.0,363.0,59.0,69.0,101.0,,2983.0,,,0.0,0.0,
2022-02-16 11:00:00+01:00,556.0,1395.0,5462.0,0.0,,40.0,36.0,5818.0,375.0,56.0,71.0,192.0,,3364.0,,,0.0,0.0,
2022-02-16 12:00:00+01:00,557.0,1435.0,4700.0,0.0,,40.0,36.0,5813.0,382.0,50.0,69.0,294.0,,3669.0,,,0.0,0.0,
2022-02-16 13:00:00+01:00,554.0,1415.0,4519.0,,0.0,40.0,36.0,5814.0,376.0,49.0,72.0,460.0,,3530.0,,,0.0,0.0,
2022-02-16 14:00:00+01:00,547.0,1423.0,4749.0,,0.0,40.0,36.0,5816.0,360.0,51.0,68.0,576.0,,3016.0,,,0.0,0.0,
2022-02-16 15:00:00+01:00,542.0,1398.0,4762.0,,0.0,40.0,36.0,5817.0,321.0,52.0,71.0,504.0,,1840.0,,,0.0,0.0,
2022-02-16 16:00:00+01:00,539.0,1392.0,4805.0,,,42.0,36.0,5820.0,280.0,54.0,69.0,530.0,,463.0,,,0.0,0.0,
2022-02-16 17:00:00+01:00,532.0,1411.0,4861.0,0.0,,44.0,36.0,5817.0,272.0,52.0,61.0,661.0,,5.0,,,4.0,0.0,
