UTC time,nat_gas,coal,hydro,biomass,nuclear,oil,unknown,wind,solar,geothermal 
2019-04-17 16:00,2206.0,1945.0,116.0,604.0,7721.0,,512.0,,,
2019-04-17 17:00,2111.0,1918.0,112.0,589.0,7719.0,,501.0,,,
2019-04-17 18:00,2288.0,1873.0,112.0,581.0,7715.0,,470.0,,,
2019-04-17 19:00,2744.0,1177.0,112.0,576.0,7717.0,,477.0,,,
2019-04-17 20:00,2746.0,1190.0,112.0,620.0,7716.0,,452.0,,,
2019-04-17 21:00,2784.0,1198.0,112.0,604.0,7716.0,,452.0,,,
2019-04-17 22:00,2338.0,1181.0,112.0,571.0,7723.0,,460.0,,,
2019-04-17 23:00,2267.0,1366.0,112.0,573.0,7728.0,,456.0,,,
2019-04-18 00:00,2219.0,1508.0,112.0,530.0,7720.0,,444.0,,,
2019-04-18 01:00,2133.0,1707.0,112.0,420.0,7722.0,,440.0,,,
2019-04-18 02:00,2106.0,1819.0,112.0,368.0,7729.0,,440.0,,,
2019-04-18 03:00,1942.0,1803.0,112.0,356.0,7731.0,,486.0,,,
2019-04-18 04:00,1790.0,1880.0,112.0,441.0,7732.0,,503.0,,,
2019-04-18 05:00,1985.0,1935.0,116.0,499.0,7730.0,,510.0,,,
2019-04-18 06:00,1936.0,1928.0,114.0,500.0,7727.0,,500.0,,,
2019-04-18 07:00,1904.0,1932.0,108.0,491.0,7721.0,,507.0,,,
2019-04-18 08:00,1894.0,1924.0,114.0,491.0,7722.0,,500.0,,,
2019-04-18 09:00,2096.0,1935.0,119.0,500.0,7728.0,,503.0,,,
2019-04-18 10:00,2248.0,1915.0,135.0,489.0,7722.0,,496.0,,,
2019-04-18 11:00,2195.0,1926.0,134.0,498.0,7729.0,,510.0,,,
2019-04-18 12:00,2007.0,1905.0,143.0,489.0,7726.0,,496.0,,,
2019-04-18 13:00,2065.0,1890.0,140.0,494.0,7724.0,,516.0,,,
2019-04-18 14:00,2099.0,1893.0,140.0,491.0,7728.0,,518.0,,,
2019-04-18 15:00,1960.0,1899.0,140.0,487.0,7727.0,,520.0,,,
2019-04-18 16:00,1905.0,1939.0,140.0,492.0,7724.0,,495.0,,,
2019-04-18 17:00,1686.0,1921.0,141.0,520.0,7724.0,,494.0,,,
2019-04-18 18:00,2003.0,1927.0,144.0,521.0,7718.0,,456.0,,,
2019-04-18 19:00,2160.0,1896.0,144.0,527.0,7717.0,,464.0,,,
2019-04-18 20:00,2169.0,1915.0,144.0,529.0,7724.0,,464.0,,,
2019-04-18 21:00,1990.0,1953.0,144.0,523.0,7728.0,,464.0,,,
2019-04-18 22:00,1951.0,1946.0,140.0,521.0,7734.0,,436.0,,,
2019-04-18 23:00,1861.0,1874.0,140.0,518.0,7736.0,,434.0,,,
2019-04-19 00:00,1756.0,1682.0,140.0,503.0,7730.0,,420.0,,,
2019-04-19 01:00,1716.0,1502.0,140.0,388.0,7729.0,,408.0,,,
2019-04-19 02:00,1721.0,1461.0,140.0,370.0,7728.0,,421.0,,,
2019-04-19 03:00,1579.0,1657.0,140.0,366.0,7732.0,,482.0,,,
2019-04-19 04:00,1474.0,1757.0,138.0,417.0,7736.0,,510.0,,,
2019-04-19 05:00,1794.0,1907.0,136.0,517.0,7736.0,,525.0,,,
2019-04-19 06:00,1778.0,1912.0,136.0,555.0,7732.0,,528.0,,,
2019-04-19 07:00,1599.0,1919.0,136.0,552.0,7729.0,,530.0,,,
2019-04-19 08:00,1426.0,1946.0,136.0,550.0,7731.0,,527.0,,,
2019-04-19 09:00,1443.0,1926.0,138.0,549.0,7730.0,,527.0,,,
2019-04-19 10:00,1526.0,1916.0,140.0,555.0,7725.0,,532.0,,,
2019-04-19 11:00,1583.0,1934.0,136.0,558.0,7721.0,,524.0,,,
2019-04-19 12:00,1529.0,1905.0,140.0,557.0,7716.0,,524.0,,,
2019-04-19 13:00,1602.0,1870.0,140.0,560.0,7715.0,,528.0,,,
2019-04-19 14:00,1628.0,1873.0,140.0,555.0,7712.0,,526.0,,,
2019-04-19 15:00,1658.0,1877.0,140.0,557.0,7712.0,,530.0,,,
2019-04-19 16:00,1738.0,1883.0,136.0,557.0,7723.0,,524.0,,,
2019-04-19 17:00,1319.0,1861.0,136.0,548.0,7727.0,,499.0,,,
2019-04-19 18:00,1640.0,1848.0,136.0,544.0,7727.0,,466.0,,,
2019-04-19 19:00,1544.0,1749.0,136.0,546.0,7724.0,,460.0,,,
2019-04-19 20:00,1525.0,1841.0,136.0,552.0,7718.0,,462.0,,,
2019-04-19 21:00,1473.0,1843.0,136.0,558.0,7716.0,,460.0,,,
2019-04-19 22:00,1532.0,1624.0,136.0,556.0,7721.0,,436.0,,,
2019-04-19 23:00,1535.0,1470.0,136.0,557.0,7720.0,,436.0,,,
2019-04-20 00:00,1515.0,1425.0,136.0,539.0,7720.0,,421.0,,,
2019-04-20 01:00,1465.0,1357.0,136.0,399.0,7722.0,,408.0,,,
2019-04-20 02:00,1379.0,1338.0,136.0,374.0,7721.0,,421.0,,,
2019-04-20 03:00,1495.0,1396.0,136.0,373.0,7721.0,,481.0,,,
2019-04-20 04:00,1415.0,1473.0,136.0,406.0,7723.0,,505.0,,,
2019-04-20 05:00,1463.0,1612.0,136.0,505.0,7724.0,,519.0,,,
2019-04-20 06:00,1163.0,1751.0,136.0,555.0,7725.0,,524.0,,,
2019-04-20 07:00,1046.0,1828.0,136.0,558.0,7726.0,,528.0,,,
2019-04-20 08:00,1364.0,1455.0,139.0,557.0,7719.0,,524.0,,,
2019-04-20 09:00,1431.0,1349.0,140.0,556.0,7717.0,,525.0,,,
2019-04-20 10:00,1446.0,1380.0,140.0,553.0,7718.0,,532.0,,,
2019-04-20 11:00,1393.0,1438.0,140.0,556.0,7716.0,,524.0,,,
2019-04-20 12:00,1439.0,1277.0,140.0,554.0,7704.0,,524.0,,,
2019-04-20 13:00,1434.0,1178.0,140.0,545.0,7697.0,,530.0,,,
2019-04-20 14:00,1395.0,1330.0,140.0,545.0,7694.0,,525.0,,,
2019-04-20 15:00,1496.0,1356.0,140.0,510.0,7692.0,,523.0,,,
2019-04-20 16:00,1580.0,1548.0,134.0,529.0,7699.0,,520.0,,,
2019-04-20 17:00,1267.0,1737.0,132.0,542.0,7710.0,,495.0,,,
2019-04-20 18:00,1744.0,1799.0,132.0,536.0,7715.0,,458.0,,,
2019-04-20 19:00,1764.0,1833.0,133.0,536.0,7718.0,,449.0,,,
2019-04-20 20:00,1746.0,1803.0,133.0,535.0,7713.0,,452.0,,,
2019-04-20 21:00,1515.0,1650.0,132.0,534.0,7705.0,,452.0,,,
2019-04-20 22:00,1465.0,1392.0,132.0,540.0,7709.0,,428.0,,,
2019-04-20 23:00,1492.0,1190.0,131.0,531.0,7708.0,,428.0,,,
2019-04-21 00:00,1447.0,1107.0,130.0,522.0,7705.0,,416.0,,,
2019-04-21 01:00,1565.0,1065.0,131.0,409.0,7701.0,,408.0,,,
2019-04-21 02:00,1621.0,1020.0,131.0,381.0,7699.0,,417.0,,,
2019-04-21 03:00,1566.0,969.0,131.0,382.0,7703.0,,478.0,,,
2019-04-21 04:00,1574.0,921.0,131.0,408.0,7707.0,,506.0,,,
2019-04-21 05:00,1600.0,993.0,136.0,501.0,7710.0,,520.0,,,
2019-04-21 06:00,1320.0,1029.0,136.0,556.0,7705.0,,524.0,,,
2019-04-21 07:00,1160.0,1006.0,136.0,561.0,7705.0,,524.0,,,
2019-04-21 08:00,1096.0,997.0,132.0,559.0,7707.0,,520.0,,,
2019-04-21 09:00,1138.0,918.0,132.0,561.0,7716.0,,520.0,,,
2019-04-21 10:00,1073.0,938.0,132.0,562.0,7715.0,,526.0,,,
2019-04-21 11:00,1121.0,972.0,130.0,561.0,7717.0,,517.0,,,
2019-04-21 12:00,1163.0,877.0,128.0,553.0,7712.0,,518.0,,,
2019-04-21 13:00,1038.0,918.0,128.0,550.0,7710.0,,522.0,,,
2019-04-21 14:00,1275.0,930.0,128.0,553.0,7379.0,,523.0,,,
2019-04-21 15:00,1422.0,1002.0,128.0,552.0,7373.0,,523.0,,,
2019-04-21 16:00,1487.0,990.0,128.0,558.0,7495.0,,520.0,,,
2019-04-21 17:00,1423.0,1131.0,128.0,552.0,7501.0,,495.0,,,
2019-04-21 18:00,1765.0,1301.0,128.0,548.0,7624.0,,458.0,,,
2019-04-21 19:00,1877.0,1377.0,128.0,544.0,7700.0,,444.0,,,
2019-04-21 20:00,1651.0,1390.0,124.0,545.0,7709.0,,448.0,,,
2019-04-21 21:00,1610.0,1241.0,124.0,543.0,7701.0,,448.0,,,
2019-04-21 22:00,1439.0,1200.0,124.0,547.0,7684.0,,432.0,,,
2019-04-21 23:00,1445.0,1243.0,124.0,557.0,7681.0,,436.0,,,
2019-04-22 00:00,1427.0,1179.0,124.0,532.0,7680.0,,440.0,,,
2019-04-22 01:00,1495.0,1106.0,124.0,402.0,7681.0,,428.0,,,
2019-04-22 02:00,1466.0,1090.0,124.0,381.0,7684.0,,432.0,,,
2019-04-22 03:00,1487.0,1067.0,124.0,326.0,7685.0,,475.0,,,
2019-04-22 04:00,1476.0,1028.0,124.0,350.0,7682.0,,459.0,,,
2019-04-22 05:00,1539.0,1095.0,128.0,441.0,7677.0,,477.0,,,
2019-04-22 06:00,1484.0,1104.0,128.0,471.0,7684.0,,497.0,,,
2019-04-22 07:00,1410.0,1111.0,128.0,477.0,7678.0,,512.0,,,
2019-04-22 08:00,1440.0,1102.0,128.0,485.0,7680.0,,524.0,,,
2019-04-22 09:00,1213.0,1100.0,128.0,480.0,7679.0,,524.0,,,
2019-04-22 10:00,1267.0,1095.0,128.0,484.0,7680.0,,500.0,,,
2019-04-22 11:00,1426.0,1097.0,128.0,481.0,7674.0,,501.0,,,
2019-04-22 12:00,1069.0,1071.0,128.0,484.0,7683.0,,503.0,,,
2019-04-22 13:00,1180.0,1070.0,128.0,481.0,7444.0,,503.0,,,
2019-04-22 14:00,1373.0,1091.0,128.0,511.0,7287.0,,504.0,,,
2019-04-22 15:00,1503.0,1081.0,131.0,542.0,7288.0,,504.0,,,
2019-04-22 16:00,1606.0,1104.0,132.0,554.0,7610.0,,500.0,,,
2019-04-22 17:00,1490.0,1241.0,132.0,551.0,7674.0,,487.0,,,
2019-04-22 18:00,1522.0,1267.0,135.0,549.0,7668.0,,454.0,,,
2019-04-22 19:00,1394.0,1258.0,136.0,551.0,7677.0,,444.0,,,
2019-04-22 20:00,1461.0,1306.0,133.0,552.0,7673.0,,457.0,,,
2019-04-22 21:00,1477.0,1143.0,132.0,558.0,7679.0,,464.0,,,
2019-04-22 22:00,1441.0,1162.0,128.0,555.0,7697.0,,436.0,,,
2019-04-22 23:00,901.0,1131.0,128.0,559.0,7625.0,,440.0,,,
2019-04-23 00:00,749.0,1073.0,128.0,505.0,7285.0,,442.0,709.0,,
2019-04-23 01:00,1019.0,1006.0,128.0,394.0,7018.0,,432.0,733.0,,
2019-04-23 02:00,1325.0,1024.0,128.0,381.0,6743.0,,437.0,757.0,,
2019-04-23 03:00,1635.0,1163.0,128.0,407.0,7383.0,,486.0,782.0,,
2019-04-23 04:00,1475.0,1459.0,128.0,503.0,7532.0,,475.0,814.0,,
2019-04-23 05:00,1750.0,1751.0,131.0,555.0,7685.0,,484.0,832.0,,
2019-04-23 06:00,1984.0,1814.0,134.0,554.0,7675.0,,500.0,825.0,,
2019-04-23 07:00,2549.0,1865.0,136.0,563.0,7693.0,,513.0,867.0,,
2019-04-23 08:00,2887.0,1867.0,134.0,556.0,7691.0,,525.0,861.0,,
2019-04-23 09:00,2918.0,1871.0,134.0,551.0,7680.0,,526.0,875.0,,
2019-04-23 10:00,2931.0,1808.0,134.0,553.0,7676.0,,500.0,842.0,,
2019-04-23 11:00,2702.0,1825.0,132.0,554.0,7688.0,,501.0,846.0,,
2019-04-23 12:00,2505.0,1838.0,128.0,555.0,7693.0,,504.0,801.0,,
2019-04-23 13:00,2793.0,1849.0,129.0,547.0,7382.0,,504.0,771.0,,
2019-04-23 14:00,2430.0,1910.0,132.0,543.0,6921.0,,504.0,822.0,,
2019-04-23 15:00,2273.0,1937.0,132.0,544.0,6685.0,,507.0,773.0,,
2019-04-23 16:00,2212.0,1956.0,130.0,545.0,6671.0,,501.0,767.0,,
2019-04-23 17:00,1950.0,1958.0,128.0,545.0,6682.0,,486.0,769.0,,
2019-04-23 18:00,1763.0,1916.0,128.0,537.0,6690.0,,458.0,754.0,,
2019-04-23 19:00,1775.0,1865.0,128.0,537.0,6696.0,,447.0,752.0,,
2019-04-23 20:00,1641.0,1872.0,128.0,542.0,6691.0,,463.0,735.0,,
2019-04-23 21:00,1605.0,1903.0,128.0,551.0,6698.0,,469.0,780.0,,
2019-04-23 22:00,1832.0,1899.0,128.0,555.0,6689.0,,416.0,675.0,,
2019-04-23 23:00,1887.0,1854.0,128.0,553.0,6690.0,,424.0,645.0,,
2019-04-24 00:00,1780.0,1727.0,128.0,519.0,6695.0,,397.0,620.0,,
2019-04-24 01:00,1763.0,1583.0,128.0,411.0,6697.0,,384.0,615.0,,
2019-04-24 02:00,1697.0,1497.0,128.0,392.0,6695.0,,388.0,655.0,,
2019-04-24 03:00,1776.0,1494.0,128.0,419.0,6697.0,,418.0,629.0,,
2019-04-24 04:00,1883.0,1564.0,128.0,505.0,6691.0,,437.0,593.0,,
2019-04-24 05:00,2244.0,1903.0,132.0,544.0,6693.0,,444.0,657.0,,
2019-04-24 06:00,2504.0,1899.0,128.0,553.0,6693.0,,444.0,707.0,,
2019-04-24 07:00,2692.0,1879.0,120.0,551.0,6768.0,,440.0,607.0,,
2019-04-24 08:00,2632.0,1870.0,123.0,553.0,7021.0,,444.0,558.0,,
2019-04-24 09:00,1876.0,1867.0,128.0,555.0,7273.0,,452.0,717.0,,
2019-04-24 10:00,1771.0,1922.0,131.0,556.0,7502.0,,432.0,857.0,,
2019-04-24 11:00,1852.0,1928.0,131.0,547.0,7638.0,,413.0,891.0,,
2019-04-24 12:00,1854.0,1919.0,136.0,554.0,7693.0,,424.0,916.0,,
2019-04-24 13:00,1934.0,1927.0,136.0,554.0,7702.0,,429.0,912.0,,
2019-04-24 14:00,2112.0,1907.0,136.0,550.0,7699.0,,440.0,827.0,,
2019-04-24 15:00,1932.0,1891.0,136.0,548.0,7698.0,,448.0,786.0,,
2019-04-24 16:00,1848.0,1877.0,136.0,527.0,7690.0,,439.0,717.0,,
2019-04-24 17:00,1654.0,1896.0,138.0,535.0,7693.0,,418.0,608.0,,
2019-04-24 18:00,1909.0,1892.0,139.0,540.0,7688.0,,387.0,738.0,,
2019-04-24 19:00,1956.0,1900.0,136.0,549.0,7699.0,,384.0,920.0,,
2019-04-24 20:00,1960.0,1878.0,132.0,545.0,7686.0,,380.0,928.0,,
2019-04-24 21:00,1933.0,1885.0,132.0,544.0,7694.0,,384.0,1002.0,,
2019-04-24 22:00,1981.0,1898.0,132.0,549.0,7689.0,,408.0,1011.0,,
2019-04-24 23:00,1908.0,1795.0,132.0,551.0,7691.0,,407.0,1038.0,,
2019-04-25 00:00,1804.0,1490.0,132.0,525.0,7698.0,,396.0,990.0,,
2019-04-25 01:00,1779.0,1269.0,132.0,412.0,7698.0,,388.0,816.0,,
2019-04-25 02:00,1823.0,1281.0,132.0,384.0,7704.0,,388.0,809.0,,
2019-04-25 03:00,1541.0,1614.0,132.0,412.0,7705.0,,423.0,812.0,,
2019-04-25 04:00,1615.0,1735.0,131.0,501.0,7699.0,,448.0,808.0,,
2019-04-25 05:00,1667.0,1915.0,133.0,544.0,7688.0,,455.0,754.0,,
2019-04-25 06:00,1715.0,1903.0,128.0,553.0,7678.0,,454.0,639.0,,
2019-04-25 07:00,1842.0,1895.0,124.0,556.0,7692.0,,472.0,597.0,,
2019-04-25 08:00,1937.0,1877.0,127.0,547.0,7692.0,,452.0,628.0,,
2019-04-25 09:00,2012.0,1901.0,127.0,549.0,7688.0,,456.0,555.0,,
2019-04-25 10:00,2256.0,1881.0,127.0,540.0,7687.0,,456.0,524.0,,
2019-04-25 11:00,2212.0,1887.0,125.0,530.0,7694.0,,450.0,607.0,,
2019-04-25 12:00,2176.0,1844.0,138.0,535.0,7694.0,,451.0,595.0,,
2019-04-25 13:00,2083.0,1873.0,135.0,554.0,7682.0,,452.0,623.0,,
2019-04-25 14:00,2055.0,1897.0,133.0,550.0,7682.0,,444.0,681.0,,
2019-04-25 15:00,2105.0,1898.0,136.0,551.0,7685.0,,457.0,760.0,,
2019-04-25 16:00,2072.0,1912.0,136.0,545.0,7696.0,,452.0,743.0,,
2019-04-25 17:00,1759.0,1904.0,136.0,539.0,7691.0,,439.0,698.0,,
2019-04-25 18:00,2040.0,1921.0,136.0,548.0,7693.0,,412.0,768.0,,
2019-04-25 19:00,2188.0,1900.0,132.0,540.0,7692.0,,416.0,841.0,,
2019-04-25 20:00,2066.0,1889.0,132.0,543.0,7683.0,,420.0,874.0,,
2019-04-25 21:00,1921.0,1913.0,132.0,545.0,7681.0,,420.0,897.0,,
2019-04-25 22:00,1907.0,1855.0,132.0,532.0,7678.0,,437.0,996.0,,
2019-04-25 23:00,1633.0,1779.0,132.0,537.0,7681.0,,432.0,1072.0,,
2019-04-26 00:00,1668.0,1523.0,132.0,514.0,7687.0,,422.0,922.0,,
2019-04-26 01:00,1654.0,1364.0,132.0,404.0,7690.0,,424.0,809.0,,
2019-04-26 02:00,1622.0,1380.0,132.0,387.0,7692.0,,436.0,662.0,,
2019-04-26 03:00,1455.0,1521.0,132.0,424.0,7690.0,,477.0,780.0,,
2019-04-26 04:00,1480.0,1708.0,132.0,513.0,7684.0,,483.0,813.0,,
2019-04-26 05:00,1632.0,1775.0,135.0,539.0,7685.0,,499.0,718.0,,
2019-04-26 06:00,1645.0,1736.0,119.0,554.0,7694.0,,508.0,857.0,,
2019-04-26 07:00,1746.0,1872.0,132.0,546.0,7696.0,,508.0,830.0,,
2019-04-26 08:00,1732.0,1916.0,117.0,543.0,7689.0,,507.0,908.0,,
2019-04-26 09:00,1702.0,1932.0,120.0,532.0,7682.0,,507.0,976.0,,
2019-04-26 10:00,1721.0,1890.0,134.0,533.0,7682.0,,511.0,876.0,,
2019-04-26 11:00,1926.0,1867.0,135.0,534.0,7685.0,,516.0,809.0,,
2019-04-26 12:00,1938.0,1840.0,131.0,540.0,7682.0,,515.0,783.0,,
2019-04-26 13:00,1988.0,1877.0,128.0,532.0,7680.0,,502.0,722.0,,
2019-04-26 14:00,1949.0,1881.0,128.0,533.0,7675.0,,495.0,599.0,,
2019-04-26 15:00,1938.0,1899.0,128.0,532.0,7673.0,,483.0,472.0,,
2019-04-26 16:00,1854.0,1884.0,128.0,552.0,7675.0,,480.0,354.0,,
2019-04-26 17:00,1704.0,1848.0,128.0,548.0,7677.0,,483.0,329.0,,
2019-04-26 18:00,1776.0,1811.0,128.0,528.0,7684.0,,471.0,408.0,,
2019-04-26 19:00,1778.0,1771.0,128.0,521.0,7689.0,,476.0,569.0,,
2019-04-26 20:00,1943.0,1724.0,128.0,554.0,7688.0,,452.0,552.0,,
2019-04-26 21:00,1949.0,1729.0,128.0,548.0,7689.0,,430.0,536.0,,
2019-04-26 22:00,1458.0,1609.0,124.0,548.0,7680.0,,448.0,707.0,,
2019-04-26 23:00,1415.0,1485.0,124.0,547.0,7693.0,,447.0,499.0,,
2019-04-27 00:00,1360.0,1268.0,124.0,535.0,7693.0,,433.0,571.0,,
2019-04-27 01:00,1459.0,1044.0,124.0,420.0,7690.0,,425.0,537.0,,
2019-04-27 02:00,1506.0,1062.0,124.0,392.0,7686.0,,425.0,352.0,,
2019-04-27 03:00,1426.0,1166.0,124.0,386.0,7683.0,,482.0,339.0,,
2019-04-27 04:00,1214.0,1238.0,124.0,424.0,7679.0,,488.0,388.0,,
2019-04-27 05:00,1348.0,1226.0,128.0,516.0,7677.0,,493.0,378.0,,
2019-04-27 06:00,1420.0,1251.0,122.0,547.0,7671.0,,496.0,565.0,,
2019-04-27 07:00,1468.0,1287.0,128.0,543.0,7673.0,,500.0,700.0,,
2019-04-27 08:00,1509.0,1304.0,128.0,548.0,7678.0,,513.0,650.0,,
2019-04-27 09:00,1580.0,1531.0,128.0,545.0,7682.0,,508.0,563.0,,
2019-04-27 10:00,1557.0,1495.0,128.0,557.0,7682.0,,512.0,445.0,,
2019-04-27 11:00,1597.0,1404.0,128.0,549.0,7681.0,,516.0,394.0,,
2019-04-27 12:00,1577.0,1266.0,128.0,555.0,7683.0,,512.0,367.0,,
2019-04-27 13:00,1532.0,1197.0,127.0,549.0,7679.0,,527.0,382.0,,
2019-04-27 14:00,1509.0,1124.0,125.0,559.0,7676.0,,516.0,468.0,,
2019-04-27 15:00,1423.0,1193.0,125.0,547.0,7679.0,,513.0,483.0,,
2019-04-27 16:00,1474.0,1266.0,124.0,537.0,7680.0,,515.0,401.0,,
2019-04-27 17:00,1512.0,1286.0,124.0,531.0,7682.0,,495.0,335.0,,
2019-04-27 18:00,1471.0,1263.0,124.0,532.0,7683.0,,440.0,400.0,,
2019-04-27 19:00,1551.0,1303.0,124.0,550.0,7684.0,,443.0,517.0,,
2019-04-27 20:00,1575.0,1337.0,124.0,545.0,7684.0,,440.0,500.0,,
2019-04-27 21:00,1455.0,1343.0,124.0,543.0,7683.0,,440.0,565.0,,
2019-04-27 22:00,1279.0,1379.0,124.0,548.0,7682.0,,444.0,585.0,,
2019-04-27 23:00,1311.0,1324.0,124.0,529.0,7680.0,,444.0,660.0,,
2019-04-28 00:00,1351.0,1201.0,124.0,516.0,7687.0,,435.0,726.0,,
2019-04-28 01:00,1409.0,1094.0,124.0,387.0,7689.0,,427.0,726.0,,
2019-04-28 02:00,1287.0,1071.0,124.0,368.0,7691.0,,425.0,894.0,,
2019-04-28 03:00,1128.0,1016.0,124.0,367.0,7692.0,,482.0,1063.0,,
2019-04-28 04:00,1189.0,845.0,124.0,403.0,7693.0,,487.0,1073.0,,
2019-04-28 05:00,1149.0,940.0,128.0,504.0,7696.0,,494.0,1057.0,,
2019-04-28 06:00,1166.0,1043.0,131.0,533.0,7697.0,,499.0,1068.0,,
2019-04-28 07:00,1216.0,1072.0,132.0,547.0,7693.0,,502.0,1125.0,,
2019-04-28 08:00,1456.0,1109.0,132.0,544.0,7689.0,,515.0,1116.0,,
2019-04-28 09:00,1524.0,1107.0,132.0,548.0,7684.0,,511.0,1128.0,,
2019-04-28 10:00,1666.0,1124.0,132.0,558.0,7683.0,,514.0,1049.0,,
2019-04-28 11:00,1545.0,1151.0,136.0,549.0,7686.0,,520.0,979.0,,
2019-04-28 12:00,1537.0,1134.0,136.0,549.0,7691.0,,518.0,841.0,,
2019-04-28 13:00,1531.0,1094.0,140.0,552.0,7697.0,,529.0,786.0,,
2019-04-28 14:00,1468.0,1089.0,140.0,550.0,7707.0,,513.0,768.0,,
2019-04-28 15:00,1429.0,1296.0,140.0,553.0,7710.0,,512.0,790.0,,
2019-04-28 16:00,1502.0,1479.0,140.0,544.0,7711.0,,516.0,649.0,,
2019-04-28 17:00,1439.0,1632.0,140.0,554.0,7708.0,,497.0,478.0,,
2019-04-28 18:00,1536.0,1644.0,139.0,554.0,7700.0,,444.0,381.0,,
2019-04-28 19:00,1577.0,1609.0,136.0,546.0,7696.0,,444.0,384.0,,
2019-04-28 20:00,1560.0,1566.0,136.0,548.0,7693.0,,440.0,450.0,,
2019-04-28 21:00,1252.0,1408.0,136.0,548.0,7689.0,,440.0,583.0,,
2019-04-28 22:00,1404.0,1283.0,136.0,539.0,7690.0,,444.0,420.0,,
2019-04-28 23:00,1441.0,1248.0,136.0,551.0,7695.0,,444.0,356.0,,
2019-04-29 00:00,1441.0,1221.0,136.0,524.0,7700.0,,435.0,447.0,,
2019-04-29 01:00,1392.0,1123.0,136.0,395.0,7701.0,,425.0,466.0,,
2019-04-29 02:00,1281.0,1108.0,136.0,369.0,7703.0,,427.0,488.0,,
2019-04-29 03:00,1401.0,1115.0,136.0,411.0,7698.0,,477.0,498.0,,
2019-04-29 04:00,1636.0,1432.0,140.0,504.0,7696.0,,489.0,573.0,,
2019-04-29 05:00,1688.0,1821.0,143.0,522.0,7692.0,,492.0,561.0,,
2019-04-29 06:00,1726.0,1892.0,130.0,528.0,7690.0,,494.0,641.0,,
2019-04-29 07:00,1765.0,1929.0,133.0,542.0,7694.0,,499.0,772.0,,
2019-04-29 08:00,1787.0,1899.0,133.0,514.0,7692.0,,509.0,822.0,,
2019-04-29 09:00,2100.0,1782.0,130.0,511.0,7700.0,,505.0,737.0,,
2019-04-29 10:00,2376.0,1669.0,133.0,504.0,7700.0,,508.0,655.0,,
2019-04-29 11:00,2658.0,1603.0,131.0,533.0,7698.0,,512.0,638.0,,
2019-04-29 12:00,1845.0,1613.0,143.0,539.0,7701.0,,512.0,664.0,,
2019-04-29 13:00,1581.0,1627.0,146.0,533.0,7697.0,,528.0,662.0,,
2019-04-29 14:00,1300.0,1618.0,144.0,539.0,7697.0,,519.0,702.0,,
2019-04-29 15:00,1087.0,1565.0,145.0,530.0,7705.0,,519.0,752.0,,
2019-04-29 16:00,1186.0,1577.0,148.0,515.0,7706.0,,521.0,719.0,,
2019-04-29 17:00,1363.0,1574.0,145.0,511.0,7707.0,,500.0,615.0,,
2019-04-29 18:00,1687.0,1595.0,144.0,439.0,7706.0,,442.0,595.0,,
2019-04-29 19:00,1702.0,1571.0,148.0,392.0,7701.0,,444.0,546.0,,
2019-04-29 20:00,1439.0,1587.0,148.0,407.0,7699.0,,439.0,574.0,,
2019-04-29 21:00,1514.0,1587.0,148.0,401.0,7695.0,,436.0,605.0,,
2019-04-29 22:00,1826.0,1585.0,148.0,394.0,7696.0,,400.0,646.0,,
2019-04-29 23:00,1843.0,1600.0,148.0,396.0,7694.0,,412.0,632.0,,
2019-04-30 00:00,1718.0,1561.0,144.0,397.0,7694.0,,396.0,572.0,,
2019-04-30 01:00,1697.0,1590.0,145.0,360.0,7694.0,,392.0,501.0,,
2019-04-30 02:00,1655.0,1573.0,144.0,366.0,7692.0,,395.0,496.0,,
2019-04-30 03:00,1645.0,1556.0,141.0,419.0,7693.0,,425.0,508.0,,
2019-04-30 04:00,1654.0,1781.0,143.0,458.0,7689.0,,439.0,513.0,,
2019-04-30 05:00,1780.0,2001.0,148.0,513.0,7686.0,,440.0,425.0,,
2019-04-30 06:00,1680.0,2057.0,148.0,500.0,7688.0,,452.0,402.0,,
2019-04-30 07:00,1614.0,2085.0,148.0,514.0,7687.0,,452.0,291.0,,
2019-04-30 08:00,1587.0,1984.0,144.0,525.0,7686.0,,456.0,210.0,,
2019-04-30 09:00,1721.0,2162.0,136.0,503.0,7686.0,,450.0,194.0,,
2019-04-30 10:00,1786.0,2373.0,136.0,518.0,7684.0,,440.0,195.0,,
2019-04-30 11:00,1827.0,2331.0,142.0,513.0,7693.0,,458.0,201.0,,
2019-04-30 12:00,1726.0,2285.0,151.0,541.0,7690.0,,457.0,199.0,,
2019-04-30 13:00,1709.0,2148.0,148.0,545.0,7689.0,,460.0,225.0,,
2019-04-30 14:00,1718.0,1997.0,148.0,524.0,7693.0,,452.0,296.0,,
2019-04-30 15:00,1587.0,2213.0,148.0,522.0,7689.0,,454.0,347.0,,
2019-04-30 16:00,1785.0,2308.0,148.0,520.0,7685.0,,455.0,402.0,,
2019-04-30 17:00,1831.0,2359.0,148.0,528.0,7687.0,,439.0,455.0,,
2019-04-30 18:00,1761.0,2328.0,148.0,519.0,7688.0,,408.0,681.0,,
2019-04-30 19:00,1728.0,2249.0,144.0,529.0,7690.0,,407.0,912.0,,
2019-04-30 20:00,1689.0,2074.0,144.0,541.0,7695.0,,392.0,949.0,,
2019-04-30 21:00,1780.0,2001.0,144.0,535.0,7691.0,,389.0,767.0,,
