UTC time,oil,wind,unknown,nat_gas,coal,biomass,geothermal,hydro,nuclear,solar
2023-02-12 16:00:00,0.0,689.5514679284452,0.08045805082661048,321.25198570353905,60.621248524907486,0.0,0.0,0.0,0.0,0.0
2023-02-12 17:00:00,0.0,609.3589768984768,0.08653853050442675,314.68930527582086,62.68936509273743,0.0,0.0,0.0,0.0,0.0
2023-02-12 18:00:00,0.0,551.6090817283064,0.09214108388882525,308.2511563309544,64.52906514195541,0.0,0.0,0.0,0.0,0.0
2023-02-12 19:00:00,0.0,544.3897947994502,0.09691084035664863,302.319569397077,66.02570388695263,0.0,0.0,0.0,0.0,0.0
2023-02-12 20:00:00,0.0,582.9873143515879,0.1005573966514795,297.265135233832,67.08448730799228,0.0,0.0,0.0,0.0,0.0
2023-02-12 21:00:00,0.0,653.8789541327169,0.10287121968978336,293.42345805500236,67.63693234395392,0.0,0.0,0.0,0.0,0.0
2023-02-12 22:00:00,0.0,748.5684729401172,0.10373273285183404,291.0682156161689,67.64606286500288,0.0,0.0,0.0,0.0,0.0
2023-02-12 23:00:00,0.0,863.7145378871669,0.10311446289155828,290.3842644771488,67.10975727307013,0.0,0.0,0.0,0.0,0.0
2023-02-13 00:00:00,0.0,989.9565628861319,0.1010773739515822,291.44521183396034,66.06174622823617,0.0,0.0,0.0,0.0,0.0
2023-02-13 01:00:00,0.0,1109.5405042746238,0.09776289213179876,294.1997815511569,64.56995098758013,0.0,0.0,0.0,0.0,0.0
2023-02-13 02:00:00,0.0,1201.2653054505747,0.09338208687072636,298.4701400552101,62.73212863064853,0.0,0.0,0.0,0.0,0.0
2023-02-13 03:00:00,0.0,1250.9584082859442,0.08820309320500468,303.9634200564974,60.66910261871267,0.0,0.0,0.0,0.0,0.0
2023-02-13 04:00:00,0.0,1262.9755308631425,0.08253729783616007,310.29546918746564,58.516148150251965,0.0,0.0,0.0,0.0,0.0
2023-02-13 05:00:00,0.0,1253.7041682727768,0.07672428786073617,317.02386857994736,56.41331785796761,0.0,0.0,0.0,0.0,0.0
2023-02-13 06:00:00,0.0,1234.6567091928885,0.0711152731630971,323.6859185618418,54.495596936225354,0.0,0.0,0.0,0.0,0.0
2023-02-13 07:00:00,0.0,1212.064616860814,0.06605476014355666,329.83678938310385,52.88375426812931,0.0,0.0,0.0,0.0,0.0
2023-02-13 08:00:00,0.0,1179.1588577628054,0.06186067465066067,335.083389971491,51.676619780494896,0.0,0.0,0.0,0.0,0.0
2023-02-13 09:00:00,0.0,1124.3994371942276,0.05880378575578814,339.1105557064662,50.94530146180706,0.0,0.0,0.0,0.0,0.0
2023-02-13 10:00:00,0.0,1041.4215111372741,0.057087968715125115,341.6976394606204,50.729603476995194,0.0,0.0,0.0,0.0,0.0
2023-02-13 11:00:00,0.0,946.9184653778735,0.05683334580992765,342.7252193726348,51.036665820536264,0.0,0.0,0.0,0.0,0.0
2023-02-13 12:00:00,0.0,869.5184352820452,0.05806448452052654,342.1731280863981,51.84165357783209,0.0,0.0,0.0,0.0,0.0
2023-02-13 13:00:00,0.0,826.6424126637128,0.06070553402064163,340.1121018249139,53.09020270030132,0.0,0.0,0.0,0.0,0.0
2023-02-13 14:00:00,0.0,804.3002647583319,0.06458347504796014,336.69183588195875,54.702283995319505,0.0,0.0,0.0,0.0,0.0
2023-02-13 15:00:00,0.0,778.2964408315086,0.0694396743277709,332.1280124993667,56.57716525164618,0.0,0.0,0.0,0.0,0.0
2023-02-13 16:00:00,0.0,733.9239543799769,0.07494886257719069,326.6899991014529,58.59920688827683,0.0,0.0,0.0,0.0,0.0
2023-02-13 17:00:00,0.0,671.6414656392269,0.08074369654080872,320.68965218863684,60.64428599050713,0.0,0.0,0.0,0.0,0.0
2023-02-13 18:00:00,0.0,611.6252736837666,0.08644239021481698,314.4704042597956,62.58667556623127,0.0,0.0,0.0,0.0,0.0
2023-02-13 19:00:00,0.0,578.0075342416085,0.0916766152857328,308.3949868284363,64.30618972659195,0.0,0.0,0.0,0.0,0.0
2023-02-13 20:00:00,0.0,580.4974242965982,0.09611700596860615,302.83006103113416,65.69533851729211,0.0,0.0,0.0,0.0,0.0
2023-02-13 21:00:00,0.0,617.1881892146575,0.09949411282919475,298.12675954306826,66.66613543062302,0.0,0.0,0.0,0.0,0.0
2023-02-13 22:00:00,0.0,682.8783310773874,0.10161342284051439,294.5974875796186,67.15609914781294,0.0,0.0,0.0,0.0,0.0
2023-02-13 23:00:00,0.0,773.2964344822772,0.10236394286603634,292.4908760283837,67.13292821044153,0.0,0.0,0.0,0.0,0.0
2023-02-14 00:00:00,0.0,881.6264986842045,0.10172065840880927,291.968043931172,66.59733721933885,0.0,0.0,0.0,0.0,0.0
2023-02-14 01:00:00,0.0,995.5835014794142,0.099741775270304,293.08391274116445,65.58364410345949,0.0,0.0,0.0,0.0,0.0
2023-02-14 02:00:00,0.0,1098.4244034649944,0.09656193107051518,295.7770263981873,64.157886367054,0.0,0.0,0.0,0.0,0.0
2023-02-14 03:00:00,0.0,1174.6914058754692,0.09238251213775993,299.8702232273423,62.41349449288334,0.0,0.0,0.0,0.0,0.0
2023-02-14 04:00:00,0.0,1218.8334683693058,0.08745990498695999,305.082846207404,60.464821321567655,0.0,0.0,0.0,0.0,0.0
2023-02-14 05:00:00,0.0,1236.2688183210412,0.08209209642384807,311.0533573936757,58.439069589767634,0.0,0.0,0.0,0.0,0.0
2023-02-14 06:00:00,0.0,1235.4627637569647,0.07660368479347258,317.36963797775877,56.46733326299649,0.0,0.0,0.0,0.0,0.0
2023-02-14 07:00:00,0.0,1223.7636903088894,0.07132922246851461,323.6032136804313,54.6755437655629,0.0,0.0,0.0,0.0,0.0
2023-02-14 08:00:00,0.0,1201.4612740358475,0.06659494855958764,329.34330182596113,53.1760817730289,0.0,0.0,0.0,0.0,0.0
2023-02-14 09:00:00,0.0,1162.9303556150376,0.0626993671576879,334.22692876621363,52.06069161741798,0.0,0.0,0.0,0.0,0.0
2023-02-14 10:00:00,0.0,1102.1759333761559,0.059893667936406506,337.962284113417,51.39514754720659,0.0,0.0,0.0,0.0,0.0
2023-02-14 11:00:00,0.0,1024.5471993770147,0.058363506873167076,340.3437517430259,51.215906683871424,0.0,0.0,0.0,0.0,0.0
2023-02-14 12:00:00,0.0,947.03281732953,0.05821399569684681,341.25843991471197,51.52878013085176,0.0,0.0,0.0,0.0,0.0
2023-02-14 13:00:00,0.0,886.8376149966214,0.05945976485874422,340.68527086981294,52.30949141557654,0.0,0.0,0.0,0.0,0.0
2023-02-14 14:00:00,0.0,845.5689398774766,0.062021619953352175,338.6885533758858,53.50588770544802,0.0,0.0,0.0,0.0,0.0
2023-02-14 15:00:00,0.0,811.9326903544926,0.06573064714056154,335.40828293762627,55.0415264785471,0.0,0.0,0.0,0.0,0.0
2023-02-14 16:00:00,0.0,772.9283223672347,0.07033975485887611,331.04914101953955,56.82036668341196,0.0,0.0,0.0,0.0,0.0
2023-02-14 17:00:00,0.0,722.2848940032309,0.07554172569984241,325.8693966040882,58.732326336959545,0.0,0.0,0.0,0.0,0.0
2023-02-14 18:00:00,0.0,666.9550838434988,0.0809920579573297,320.16990043194187,60.659500951595405,0.0,0.0,0.0,0.0,0.0
2023-02-14 19:00:00,0.0,622.4813090425537,0.08633433662153125,314.28244363018905,62.48284533909368,0.0,0.0,0.0,0.0,0.0
2023-02-14 20:00:00,0.0,601.4893666695759,0.0912256712950687,308.5562523306616,64.0890919281929,0.0,0.0,0.0,0.0,0.0
2023-02-14 21:00:00,0.0,609.3387779421167,0.09535989206213172,303.3415059368649,65.37761367940796,0.0,0.0,0.0,0.0,0.0
2023-02-14 22:00:00,0.0,646.1085545097521,0.09848665745132305,298.96949675824175,66.26685641361044,0.0,0.0,0.0,0.0,0.0
2023-02-14 23:00:00,0.0,709.7024944960147,0.1004253001586797,295.7301863933127,66.69989231202598,0.0,0.0,0.0,0.0,0.0
2023-02-15 00:00:00,0.0,795.6644965901096,0.10107297928374448,293.84911516224236,66.64861476568242,0.0,0.0,0.0,0.0,0.0
2023-02-15 01:00:00,0.0,895.6239990347619,0.10040737727702424,293.4665139517034,66.11612943457095,0.0,0.0,0.0,0.0,0.0
2023-02-15 02:00:00,0.0,997.0242012498782,0.09848465417376971,294.62177017494537,65.13700790081248,0.0,0.0,0.0,0.0,0.0
2023-02-15 03:00:00,0.0,1085.8578035626738,0.09543358315576482,297.24599670114384,63.775251196847904,0.0,0.0,0.0,0.0,0.0
2023-02-15 04:00:00,0.0,1152.34563596599,0.09144674407136241,301.1644214542739,62.12003625920778,0.0,0.0,0.0,0.0,0.0
2023-02-15 05:00:00,0.0,1194.3072271435155,0.08676942024760524,306.1088894239748,60.2795529244877,0.0,0.0,0.0,0.0,0.0
2023-02-15 06:00:00,0.0,1214.8849954502402,0.08168655252053891,311.7392637008668,58.3734430937421,0.0,0.0,0.0,0.0,0.0
2023-02-15 07:00:00,0.0,1219.324342879565,0.07650788749452676,317.67123869064903,56.524493429652495,0.0,0.0,0.0,0.0,0.0
2023-02-15 08:00:00,0.0,1210.3928084577062,0.0715514180270572,323.5072702583051,54.850287601340696,0.0,0.0,0.0,0.0,0.0
2023-02-15 09:00:00,0.0,1186.6615820363718,0.06712539259237255,328.86709951225936,53.45548960937934,0.0,0.0,0.0,0.0,0.0
2023-02-15 10:00:00,0.0,1144.418757706264,0.06350953026438952,333.4146918128382,52.425318578292966,0.0,0.0,0.0,0.0,0.0
2023-02-15 11:00:00,0.0,1084.4829785416393,0.0609365185687783,336.87922177793206,51.8206126310822,0.0,0.0,0.0,0.0,0.0
2023-02-15 12:00:00,0.0,1015.7578979355847,0.05957525713281255,339.06883084632204,51.67469638096698,0.0,0.0,0.0,0.0,0.0
2023-02-15 13:00:00,0.0,951.297756466103,0.059517510995778386,339.8770508580675,51.99209389827176,0.0,0.0,0.0,0.0,0.0
2023-02-15 14:00:00,0.0,898.4333481717898,0.06076956547456528,339.28280211697665,52.74899080185989,0.0,0.0,0.0,0.0,0.0
2023-02-15 15:00:00,0.0,855.1830192631412,0.0632501063075634,337.34554252730146,53.895258640203494,0.0,0.0,0.0,0.0,0.0
2023-02-15 16:00:00,0.0,814.055670815188,0.06679493058321975,334.1973417734205,55.35781266180773,0.0,0.0,0.0,0.0,0.0
2023-02-15 17:00:00,0.0,768.1702824092094,0.07116832814153108,330.03336918875436,57.04506949938364,0.0,0.0,0.0,0.0,0.0
2023-02-15 18:00:00,0.0,717.5626831263542,0.0760801930494304,325.1016348103481,58.852285225489524,0.0,0.0,0.0,0.0,0.0
2023-02-15 19:00:00,0.0,670.0219960844539,0.08120726483548082,319.6920392202686,60.667565282291605,0.0,0.0,0.0,0.0,0.0
2023-02-15 20:00:00,0.0,635.755681377015,0.08621646806527476,314.1241457754651,62.37832860524225,0.0,0.0,0.0,0.0,0.0
2023-02-15 21:00:00,0.0,622.5472296595658,0.09078818006370323,308.732825856165,63.87797114232511,0.0,0.0,0.0,0.0,0.0
2023-02-15 22:00:00,0.0,634.327892084659,0.09463741875751314,303.85116130720337,65.07241377796777,0.0,0.0,0.0,0.0,0.0
2023-02-15 23:00:00,0.0,672.0151932903368,0.09753135945809642,299.79067385025803,65.88615304499687,0.0,0.0,0.0,0.0,0.0
2023-02-16 00:00:00,0.0,733.8398449402232,0.09930216937092046,296.8198945062502,66.26738390533964,0.0,0.0,0.0,0.0,0.0
2023-02-16 01:00:00,0.0,814.7319219874926,0.09985477332397236,295.1432042289768,66.1917566699553,0.0,0.0,0.0,0.0,0.0
2023-02-16 02:00:00,0.0,905.8780616186854,0.09916971374887104,294.8824872019611,65.66438228538388,0.0,0.0,0.0,0.0,0.0
2023-02-16 03:00:00,0.0,995.8679325906796,0.09730164845231792,296.0642419515525,64.71981674111589,0.0,0.0,0.0,0.0,0.0
2023-02-16 04:00:00,0.0,1074.1067842783348,0.09437419626184017,298.6143317029132,63.419926500161836,0.0,0.0,0.0,0.0,0.0
2023-02-16 05:00:00,0.0,1134.2070057109252,0.0905718082547227,302.361610563444,61.84973971232477,0.0,0.0,0.0,0.0,0.0
2023-02-16 06:00:00,0.0,1174.5460005805826,0.08612918038763082,307.05043713215537,60.11159140303343,0.0,0.0,0.0,0.0,0.0
2023-02-16 07:00:00,0.0,1196.9351717300738,0.0813185339410788,312.3608379114022,58.31804241634296,0.0,0.0,0.0,0.0,0.0
2023-02-16 08:00:00,0.0,1203.6639900938899,0.076434975984068,317.93405408485364,56.58416500884183,0.0,0.0,0.0,0.0,0.0
2023-02-16 09:00:00,0.0,1195.1627860651308,0.07178018428822028,323.4005767985565,55.01982730911058,0.0,0.0,0.0,0.0,0.0
2023-02-16 10:00:00,0.0,1169.7907718856973,0.0676448572763049,328.40763430569734,53.72257294370178,0.0,0.0,0.0,0.0,0.0
2023-02-16 11:00:00,0.0,1127.1368752136682,0.0642906879225416,332.6434280418147,52.77159278739199,0.0,0.0,0.0,0.0,0.0
2023-02-16 12:00:00,0.0,1071.4473865746263,0.06193297252767707,335.85612944406836,52.22314458417948,0.0,0.0,0.0,0.0,0.0
2023-02-16 13:00:00,0.0,1011.3725715203647,0.06072524176172773,337.86659015106795,52.10761924122562,0.0,0.0,0.0,0.0,0.0
2023-02-16 14:00:00,0.0,954.9029598460772,0.060747403618146505,338.5746961340223,52.428305021542755,0.0,0.0,0.0,0.0,0.0
2023-02-16 15:00:00,0.0,905.0429895546092,0.06199875496285495,337.9601193306619,53.161781830873124,0.0,0.0,0.0,0.0,0.0
2023-02-16 16:00:00,0.0,859.5493301848986,0.06439684277303735,336.0787305520412,54.259797246340426,0.0,0.0,0.0,0.0,0.0
2023-02-16 17:00:00,0.0,813.8598062970541,0.06778258545728422,333.05604987039777,55.652433372862035,0.0,0.0,0.0,0.0,0.0
2023-02-16 18:00:00,0.0,765.7112447117041,0.0719313892533573,329.07884234037294,57.25235929917578,0.0,0.0,0.0,0.0,0.0
2023-02-16 19:00:00,0.0,717.866620398079,0.07656932704441907,324.3854407803208,58.95996229073369,0.0,0.0,0.0,0.0,0.0
2023-02-16 20:00:00,0.0,676.811150887547,0.08139289755484691,319.25479327789293,60.66914544798797,0.0,0.0,0.0,0.0,0.0
2023-02-16 21:00:00,0.0,649.6791902735564,0.08609053880927507,313.99380956702896,62.27355829515654,0.0,0.0,0.0,0.0,0.0
2023-02-16 22:00:00,0.0,642.0035411791077,0.09036397878339411,308.92248543711617,63.67298603656215,0.0,0.0,0.0,0.0,0.0
2023-02-16 23:00:00,0.0,657.0093672347223,0.09394766912074526,304.3565796436871,64.7795695407795,0.0,0.0,0.0,0.0,0.0
2023-02-17 00:00:00,0.0,695.4246060874727,0.09662491924583286,300.5882370749687,65.52347672305957,0.0,0.0,0.0,0.0,0.0
2023-02-17 01:00:00,0.0,755.0782640374827,0.09823984628490261,297.86572065197277,65.85761669650743,0.0,0.0,0.0,0.0,0.0
2023-02-17 02:00:00,0.0,830.478162828084,0.09870478001688682,296.37410392696694,65.76099949094566,0.0,0.0,0.0,0.0,0.0
2023-02-17 03:00:00,0.0,913.1730477093818,0.09800321423460237,296.2191729392597,65.24040811603078,0.0,0.0,0.0,0.0,0.0
2023-02-17 04:00:00,0.0,993.6399159938583,0.09618870524822126,297.41675232108645,64.3301673080963,0.0,0.0,0.0,0.0,0.0
2023-02-17 05:00:00,0.0,1063.9234608523916,0.09338025675147199,299.8891814422652,63.089953510210535,0.0,0.0,0.0,0.0,0.0
2023-02-17 06:00:00,0.0,1119.234730716487,0.0897547185695514,303.4698092872103,61.60077245662198,0.0,0.0,0.0,0.0,0.0
2023-02-17 07:00:00,0.0,1158.0849512232803,0.0855366262553151,307.91532359930625,59.95940743648247,0.0,0.0,0.0,0.0,0.0
2023-02-17 08:00:00,0.0,1180.874470658585,0.08098580111969156,312.92468884207995,58.27178622266215,0.0,0.0,0.0,0.0,0.0
2023-02-17 09:00:00,0.0,1188.018628361858,0.07638299270395592,318.1626328203182,56.64580676588636,0.0,0.0,0.0,0.0,0.0
2023-02-17 10:00:00,0.0,1178.9047001237777,0.0720139249901304,323.2851335630078,55.18418985479407,0.0,0.0,0.0,0.0,0.0
2023-02-17 11:00:00,0.0,1153.020787668723,0.06815230645633599,327.9642808024112,53.977891321093026,0.0,0.0,0.0,0.0,0.0
2023-02-17 12:00:00,0.0,1112.2340871216747,0.06504263949200653,331.9102051232398,53.10051795263625,0.0,0.0,0.0,0.0,0.0
2023-02-17 13:00:00,0.0,1061.8033293210196,0.06288394062686713,334.88839763715384,52.60406859693094,0.0,0.0,0.0,0.0,0.0
2023-02-17 14:00:00,0.0,1008.3531445835484,0.06181567212250681,336.73154688558805,52.51618680923684,0.0,0.0,0.0,0.0,0.0
2023-02-17 15:00:00,0.0,956.6980670690789,0.06190721354268088,337.34583310812496,52.83898432005498,0.0,0.0,0.0,0.0,0.0
2023-02-17 16:00:00,0.0,908.1236986269887,0.06315202815785911,336.71228183008304,53.54939078319771,0.0,0.0,0.0,0.0,0.0
2023-02-17 17:00:00,0.0,860.9917524620214,0.06546730680757167,334.8841658502404,54.60091207802987,0.0,0.0,0.0,0.0,0.0
2023-02-17 18:00:00,0.0,813.3514985868628,0.06869934803046449,331.98150409530666,55.92663568860283,0.0,0.0,0.0,0.0,0.0
2023-02-17 19:00:00,0.0,765.6090594924709,0.07263433753744178,328.18347243781375,57.443298989668264,0.0,0.0,0.0,0.0,0.0
2023-02-17 20:00:00,0.0,721.210105190009,0.07701361754614434,323.7191328578533,59.05622221882812,0.0,0.0,0.0,0.0,0.0
2023-02-17 21:00:00,0.0,685.4446477317827,0.08155207817770971,318.85647121244114,60.66489025699233,0.0,0.0,0.0,0.0,0.0
2023-02-17 22:00:00,0.0,663.7240944554452,0.08595802848055191,313.8894783247787,62.168938146777236,0.0,0.0,0.0,0.0,0.0
2023-02-17 23:00:00,0.0,660.3667308450838,0.08995284880064858,309.12302898423286,63.47425384377837,0.0,0.0,0.0,0.0,0.0
2023-02-18 00:00:00,0.0,677.8956684662783,0.09328888402324072,304.85563302960077,64.49886528341898,0.0,0.0,0.0,0.0,0.0
2023-02-18 01:00:00,0.0,716.4869662518804,0.09576436515407166,301.36067684078677,65.1782409899632,0.0,0.0,0.0,0.0,0.0
2023-02-18 02:00:00,0.0,773.4825645399821,0.09723457258547924,298.86739038387685,65.46962024045443,0.0,0.0,0.0,0.0,0.0
2023-02-18 03:00:00,0.0,843.327806124682,0.0976188934100408,297.54328166156824,65.35501417824261,0.0,0.0,0.0,0.0,0.0
2023-02-18 04:00:00,0.0,918.4838610592701,0.09690379932913104,297.4800169913274,64.84259074316947,0.0,0.0,0.0,0.0,0.0
2023-02-18 05:00:00,0.0,991.2036609558309,0.09514202804030152,298.6845992167963,63.96627212669,0.0,0.0,0.0,0.0,0.0
2023-02-18 06:00:00,0.0,1055.219195836159,0.09244837330492646,301.0772042520033,62.78352229165599,0.0,0.0,0.0,0.0,0.0
2023-02-18 07:00:00,0.0,1106.6520735297197,0.08899249978012078,304.4962639256548,61.37146486406923,0.0,0.0,0.0,0.0,0.0
2023-02-18 08:00:00,0.0,1143.7632720941524,0.08498915044990617,308.71047638386733,59.82162554336569,0.0,0.0,0.0,0.0,0.0
2023-02-18 09:00:00,0.0,1165.8909502280053,0.08068607157693104,313.43655460209277,58.23371615462602,0.0,0.0,0.0,0.0,0.0
2023-02-18 10:00:00,0.0,1172.3978251758915,0.07634999828353073,318.3608440825503,56.70895300471005,0.0,0.0,0.0,0.0,0.0
2023-02-18 11:00:00,0.0,1162.7093064223072,0.07225115236993336,323.16256244248075,55.34342216290153,0.0,0.0,0.0,0.0,0.0
2023-02-18 12:00:00,0.0,1137.471696771991,0.06864689593096995,327.5363837828603,54.22197005776889,0.0,0.0,0.0,0.0,0.0
2023-02-18 13:00:00,0.0,1099.6375130465053,0.06576541827891855,331.21239071000707,53.413019327349915,0.0,0.0,0.0,0.0,0.0
2023-02-18 14:00:00,0.0,1053.9953288150268,0.06379054520071267,333.97196879779756,52.96460306829338,0.0,0.0,0.0,0.0,0.0
2023-02-18 15:00:00,0.0,1005.3466979420529,0.06284887937169678,335.6589009529613,52.90179369417418,0.0,0.0,0.0,0.0,0.0
2023-02-18 16:00:00,0.0,956.7351982845207,0.06300045376477795,336.18559139152217,53.22559223868595,0.0,0.0,0.0,0.0,0.0
2023-02-18 17:00:00,0.0,908.8634753732711,0.0642338802861748,335.5348786208813,53.913252158357906,0.0,0.0,0.0,0.0,0.0
2023-02-18 18:00:00,0.0,861.1074869800669,0.06646661415831964,333.758191358094,54.91994392348037,0.0,0.0,0.0,0.0,0.0
2023-02-18 19:00:00,0.0,813.3582732362689,0.06955047584788071,330.9708318979539,56.18162145657432,0.0,0.0,0.0,0.0,0.0
2023-02-18 20:00:00,0.0,767.2841892131389,0.07328204669701252,327.3449823779036,57.61892183770122,0.0,0.0,0.0,0.0,0.0
2023-02-18 21:00:00,0.0,726.3644184724608,0.07741706243736111,323.10072679517236,59.14190604734678,0.0,0.0,0.0,0.0,0.0
2023-02-18 22:00:00,0.0,695.0442564639529,0.08168754545895651,318.4951025599755,60.65542209706201,0.0,0.0,0.0,0.0,0.0
2023-02-18 23:00:00,0.0,677.7054936545184,0.08582019712980254,313.8090657721042,62.064837970420186,0.0,0.0,0.0,0.0,0.0
2023-02-19 00:00:00,0.0,677.8005810603984,0.08955454057652162,309.3323494008525,63.28185162691958,0.0,0.0,0.0,0.0,0.0
2023-02-19 01:00:00,0.0,697.1437736561394,0.09265945286529664,305.3465131208196,64.23004630844139,0.0,0.0,0.0,0.0,0.0
2023-02-19 02:00:00,0.0,735.3131690980608,0.09494701272538794,302.1069517523482,64.84983327444792,0.0,0.0,0.0,0.0,0.0
2023-02-19 03:00:00,0.0,789.3204876113714,0.09628295306771437,299.8251167069582,65.10242372634526,0.0,0.0,0.0,0.0,0.0
2023-02-19 04:00:00,0.0,853.9021743353208,0.0965933761984227,298.6525668491428,64.97250723475736,0.0,0.0,0.0,0.0,0.0
2023-02-19 05:00:00,0.0,922.5529176455758,0.0958677021193621,298.66858303296954,64.46938968072368,0.0,0.0,0.0,0.0,0.0
2023-02-19 06:00:00,0.0,988.8860567408674,0.09415803771214429,299.8728936424864,63.62645598618984,0.0,0.0,0.0,0.0,0.0
2023-02-19 07:00:00,0.0,1047.7690651352937,0.09157526874613253,302.1845787840706,62.49896042512954,0.0,0.0,0.0,0.0,0.0
2023-02-19 08:00:00,0.0,1095.766168614723,0.08828220959801936,305.44752758396896,61.16029298424762,0.0,0.0,0.0,0.0,0.0
2023-02-19 09:00:00,0.0,1130.8285594213642,0.08448414058747519,309.44204109303087,59.69700456943682,0.0,0.0,0.0,0.0,0.0
2023-02-19 10:00:00,0.0,1151.6131922986278,0.08041706943550296,313.9014425877906,58.202978787073434,0.0,0.0,0.0,0.0,0.0
2023-02-19 11:00:00,0.0,1157.1612493604675,0.07633411090271816,318.5320025151357,56.77320047498748,0.0,0.0,0.0,0.0,0.0
2023-02-19 12:00:00,0.0,1147.3164730662293,0.07249050341684406,323.034193148998,55.49758526637819,0.0,0.0,0.0,0.0,0.0
2023-02-19 13:00:00,0.0,1123.4769930563673,0.06912796084788131,327.12329192950256,54.45530229686405,0.0,0.0,0.0,0.0,0.0
2023-02-19 14:00:00,0.0,1088.7361609356972,0.06645925302429699,330.54763036365006,53.70995268257872,0.0,0.0,0.0,0.0,0.0
2023-02-19 15:00:00,0.0,1047.041429438875,0.06465406619799688,333.10326565830565,53.30587318837645,0.0,0.0,0.0,0.0,0.0
2023-02-19 16:00:00,0.0,1001.8883138616978,0.06382725998138741,334.6444285249139,53.2657327135312,0.0,0.0,0.0,0.0,0.0
2023-02-19 17:00:00,0.0,955.3758946174844,0.0640305701337811,335.0896535728976,53.58949243594455,0.0,0.0,0.0,0.0,0.0
2023-02-19 18:00:00,0.0,908.2416907987756,0.06524859214605037,334.4239224654958,54.254718179712455,0.0,0.0,0.0,0.0,0.0
2023-02-19 19:00:00,0.0,860.7999820175223,0.06739953399696555,332.69737718172485,55.21816981814339,0.0,0.0,0.0,0.0,0.0
2023-02-19 20:00:00,0.0,814.0420856153306,0.07034079034698903,330.02117977981425,56.4185458279223,0.0,0.0,0.0,0.0,0.0
2023-02-19 21:00:00,0.0,770.2032520438956,0.07387892639217508,326.5609532874933,57.78022593763454,0.0,0.0,0.0,0.0,0.0
2023-02-19 22:00:00,0.0,732.6237542539243,0.0777832359255658,322.5280279237344,59.21782401734828,0.0,0.0,0.0,0.0,0.0
2023-02-19 23:00:00,0.0,705.1646239542213,0.08180171652768417,318.1685468479193,60.64133099388423,0.0,0.0,0.0,0.0,0.0
2023-02-20 00:00:00,0.0,691.4826025073098,0.0856781285521029,313.7504481243859,61.96159131040191,0.0,0.0,0.0,0.0,0.0
2023-02-20 01:00:00,0.0,694.3131880817245,0.08916879070869976,309.54848062260277,63.095818809421644,0.0,0.0,0.0,0.0,0.0
2023-02-20 02:00:00,0.0,714.8131785898927,0.09205790171704385,305.8277161874755,63.97282604193478,0.0,0.0,0.0,0.0,0.0
2023-02-20 03:00:00,0.0,752.066833100632,0.0941704273923791,302.82641644721684,64.53762488414003,0.0,0.0,0.0,0.0,0.0
2023-02-20 04:00:00,0.0,802.9845037179764,0.0953819017954009,300.7394916481798,64.7550660594487,0.0,0.0,0.0,0.0,0.0
2023-02-20 05:00:00,0.0,862.7687106817762,0.0956248019573815,299.7040373405747,64.61222787008619,0.0,0.0,0.0,0.0,0.0
2023-02-20 06:00:00,0.0,925.8273837113218,0.0948914198347629,299.7884654915306,64.11934192813801,0.0,0.0,0.0,0.0,0.0
2023-02-20 07:00:00,0.0,986.7982244233077,0.09323334429044772,300.9865221378006,63.309151176633776,0.0,0.0,0.0,0.0,0.0
2023-02-20 08:00:00,0.0,1041.2821965190153,0.09075777694423354,303.21702486088475,62.2347220804407,0.0,0.0,0.0,0.0,0.0
2023-02-20 09:00:00,0.0,1086.0553779701897,0.08762095876585436,306.3295329769578,60.96586332493876,0.0,0.0,0.0,0.0,0.0
2023-02-20 10:00:00,0.0,1118.8342851344087,0.08401901410067866,310.1154877823742,59.58442105600609,0.0,0.0,0.0,0.0,0.0
2023-02-20 11:00:00,0.0,1137.997767247438,0.08017656250169841,314.32374514875494,58.17881076549679,0.0,0.0,0.0,0.0,0.0
2023-02-20 12:00:00,0.0,1142.6571201568336,0.07633353295927123,318.6789691488765,56.83819801593749,0.0,0.0,0.0,0.0,0.0
2023-02-20 13:00:00,0.0,1133.0670566066005,0.07273074690357627,322.9011305391895,55.64675015640077,0.0,0.0,0.0,0.0,0.0
2023-02-20 14:00:00,0.0,1110.9016087711489,0.06959499996393663,326.7243804514198,54.67835141948974,0.0,0.0,0.0,0.0,0.0
2023-02-20 15:00:00,0.0,1078.9715191050118,0.06712453308096675,329.91382305486275,53.9921123039331,0.0,0.0,0.0,0.0,0.0
2023-02-20 16:00:00,0.0,1040.4299164833549,0.06547589653117708,332.2791257898883,53.628922508732146,0.0,0.0,0.0,0.0,0.0
2023-02-20 17:00:00,0.0,997.9029055504196,0.0647532333324791,333.684389681393,53.60920747233835,0.0,0.0,0.0,0.0,0.0
2023-02-20 18:00:00,0.0,953.0722981745976,0.06500091273926473,334.0541560734444,53.9319628260254,0.0,0.0,0.0,0.0,0.0
2023-02-20 19:00:00,0.0,906.93614009606,0.06620022336811514,333.37576662758465,54.575066322084396,0.0,0.0,0.0,0.0,0.0
2023-02-20 20:00:00,0.0,860.4891128556953,0.0682705068575521,331.69847320369945,55.49680607500335,0.0,0.0,0.0,0.0,0.0
2023-02-20 21:00:00,0.0,815.3461824497955,0.07107471662486359,329.12971324559635,56.638516006318945,0.0,0.0,0.0,0.0,0.0
