UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_wind_production_forecast
10/3/2020 5:00,0,1025,0,18126,40,10488,1168,0,88,10244
10/3/2020 6:00,0,1271,0,18588,264,10400,1168,0,88,10104
10/3/2020 7:00,0,1674,0,18448,624,10664,1168,0,88,9840
10/3/2020 8:00,0,1302,0,18493,1016,10672,1168,0,88,9784
10/3/2020 9:00,0,1353,0,18645,1256,11020,1168,0,88,9920
10/3/2020 10:00,0,1365,0,19144,1344,11076,1168,0,88,10096
10/3/2020 11:00,0,1199,0,18572,1344,10964,1168,0,88,10192
10/3/2020 12:00,0,1281,0,18569,1136,10960,1168,0,88,10260
10/3/2020 13:00,0,1420,0,18895,732,10884,1168,0,88,10368
10/3/2020 14:00,0,1575,0,19124,416,10352,1168,0,88,10248
10/3/2020 15:00,0,1607,0,18931,212,8104,1168,0,88,9952
10/3/2020 16:00,0,1698,0,19487,56,7056,1168,0,88,9540
10/3/2020 17:00,0,1719,0,19217,0,6608,1168,0,88,9172
10/3/2020 18:00,0,1649,0,18311,0,8740,1168,0,88,8896
10/3/2020 19:00,0,1632,0,17498,0,10624,1168,0,88,8208
10/3/2020 20:00,0,1217,0,17785,0,9728,1168,0,88,7644
10/3/2020 21:00,0,1099,0,17556,0,9436,1168,0,88,7704
10/3/2020 22:00,0,922,0,17493,0,7888,1152,0,88,7216
10/3/2020 23:00,0,84,0,18336,0,6604,1152,0,88,7744
10/4/2020 0:00,0,48,0,17770,0,9540,1152,0,88,8424
10/4/2020 1:00,0,48,0,17906,0,9912,1152,0,88,9308
10/4/2020 2:00,0,48,0,18057,0,9068,1152,0,88,10200
10/4/2020 3:00,0,48,0,17796,0,9180,1152,0,88,10592
10/4/2020 4:00,0,49,0,18557,0,8604,1160,0,88,10424
10/4/2020 5:00,0,48,0,17961,48,9780,1160,0,88,10160
10/4/2020 6:00,0,52,0,18651,304,9484,1152,0,88,9372
10/4/2020 7:00,0,108,0,19011,732,8392,1152,0,88,7908
10/4/2020 8:00,0,48,0,19351,1164,5236,1152,0,88,6648
10/4/2020 9:00,0,49,0,20068,1496,4184,1152,0,88,6008
10/4/2020 10:00,0,52,0,17806,1680,4620,1152,0,88,6144
10/4/2020 11:00,0,52,0,17279,1688,5264,1152,0,88,6712
10/4/2020 12:00,0,52,0,16827,1480,5372,1152,0,88,7216
10/4/2020 13:00,0,48,0,18823,1216,6344,1152,0,88,7472
10/4/2020 14:00,0,124,0,19148,864,7364,1152,0,88,7680
10/4/2020 15:00,0,571,0,19101,448,8564,1152,0,88,7908
10/4/2020 16:00,0,1262,0,19018,120,8768,1152,0,88,8128
10/4/2020 17:00,0,1514,0,19160,8,9608,1152,0,88,8344
10/4/2020 18:00,0,1395,0,18430,0,9812,1152,0,88,8344
10/4/2020 19:00,0,1130,0,18586,0,9468,1152,0,88,8160
10/4/2020 20:00,0,1014,0,18400,0,7648,1152,0,88,8040
10/4/2020 21:00,0,1153,0,18457,0,6728,1152,0,88,8016
10/4/2020 22:00,0,934,0,17616,0,7236,1152,0,88,7372
10/4/2020 23:00,0,1025,0,17664,0,5812,1152,0,88,7532
10/5/2020 0:00,0,1167,0,17829,0,5856,1152,0,88,7888
10/5/2020 1:00,0,1090,0,17258,0,6924,1152,0,88,7836
10/5/2020 2:00,0,1662,0,17485,0,5516,1152,0,88,7040
10/5/2020 3:00,0,2461,0,17453,0,5180,1152,0,88,6072
10/5/2020 4:00,0,3481,0,17952,0,4648,1152,0,88,5248
10/5/2020 5:00,0,3618,0,19133,28,4388,1152,0,88,4564
10/5/2020 6:00,0,3630,0,19498,144,3964,1152,0,88,4312
10/5/2020 7:00,0,3731,0,19749,340,3008,1152,0,88,4456
10/5/2020 8:00,0,3746,0,19501,516,4036,1152,0,88,5224
10/5/2020 9:00,0,3802,0,18368,592,8512,1136,0,88,6512
10/5/2020 10:00,0,3883,0,17840,728,7832,1136,0,88,7072
10/5/2020 11:00,0,3879,0,17890,872,5580,1136,0,88,6680
10/5/2020 12:00,0,3867,0,17518,884,5556,1136,0,88,5828
10/5/2020 13:00,0,3719,0,17062,848,6416,1148,0,88,4552
10/5/2020 14:00,0,4140,0,16724,692,5312,1152,0,88,3156
10/5/2020 15:00,0,4714,0,18411,384,2920,1152,0,88,2164
10/5/2020 16:00,0,5071,0,19892,100,2192,1152,0,88,1716
10/5/2020 17:00,0,5024,0,19273,0,2116,1152,0,88,1552
10/5/2020 18:00,0,5171,0,18478,0,1436,1152,0,88,1384
10/5/2020 19:00,0,5106,0,18018,0,892,1152,0,88,1208
10/5/2020 20:00,0,4628,0,17207,0,720,1152,0,88,1108
10/5/2020 21:00,0,3794,0,17040,0,480,1152,0,88,1060
10/5/2020 22:00,0,3138,0,17024,0,280,1168,0,88,968
10/5/2020 23:00,0,2989,0,17189,0,188,1156,0,88,1076
10/6/2020 0:00,0,2984,0,16879,0,276,1152,0,88,1008
10/6/2020 1:00,0,2993,0,16789,0,324,1152,0,88,936
10/6/2020 2:00,0,2954,0,16856,0,288,1152,0,88,952
10/6/2020 3:00,0,3284,0,16898,0,284,1152,0,88,1000
10/6/2020 4:00,0,5059,0,17910,0,468,1152,0,88,992
10/6/2020 5:00,0,5892,0,17960,44,456,1152,0,88,912
10/6/2020 6:00,0,5842,0,18118,296,276,1152,0,88,760
10/6/2020 7:00,0,5952,0,18211,552,152,1152,0,88,592
10/6/2020 8:00,0,5905,0,17897,1180,76,1152,0,88,488
10/6/2020 9:00,0,5924,0,17498,1696,40,1152,0,88,400
10/6/2020 10:00,0,5915,0,17094,1888,40,1152,0,88,360
10/6/2020 11:00,0,5715,0,16406,2392,104,1152,0,88,384
10/6/2020 12:00,0,5758,0,16371,1936,356,1152,0,88,480
10/6/2020 13:00,0,5863,0,16516,884,880,1152,0,88,736
10/6/2020 14:00,0,5729,0,16680,512,1372,1152,0,88,1096
10/6/2020 15:00,0,5780,0,17435,296,1124,1152,0,88,1544
10/6/2020 16:00,0,5968,0,17745,72,1316,1152,0,88,2020
10/6/2020 17:00,0,5753,0,18282,8,2316,1152,0,88,2540
10/6/2020 18:00,0,5627,0,17447,0,3676,1152,0,88,3080
10/6/2020 19:00,0,5465,0,16544,0,3824,1152,0,88,3236
10/6/2020 20:00,0,5607,0,15843,0,2452,1152,0,88,2888
10/6/2020 21:00,0,4321,0,16230,0,1360,1152,0,88,2448
10/6/2020 22:00,0,3339,0,16338,0,820,1168,0,88,2120
10/6/2020 23:00,0,3231,0,16280,0,604,1168,0,88,1884
10/7/2020 0:00,0,3265,0,16309,0,1128,1168,0,88,1588
10/7/2020 1:00,0,3187,0,16028,0,1604,1168,0,88,1300
10/7/2020 2:00,0,3121,0,15772,0,3172,1168,0,88,1188
10/7/2020 3:00,0,3369,0,16061,0,2472,1168,0,88,1276
10/7/2020 4:00,0,5467,0,16804,0,2296,1168,0,88,1532
10/7/2020 5:00,0,5776,0,17207,8,2380,1168,0,88,1944
10/7/2020 6:00,0,5851,0,18184,60,2300,1168,0,88,2368
10/7/2020 7:00,0,5971,0,18276,176,2160,1168,0,88,2652
10/7/2020 8:00,0,6006,0,18068,328,2284,1168,0,88,2992
10/7/2020 9:00,0,6102,0,18646,504,2368,1168,0,88,3468
10/7/2020 10:00,0,6137,0,18337,656,2144,1168,0,88,3880
10/7/2020 11:00,0,6262,0,18109,752,1796,1168,0,88,4072
10/7/2020 12:00,0,6134,0,17688,784,2392,1168,0,88,3984
10/7/2020 13:00,0,6012,0,16958,664,4092,1168,0,88,3704
10/7/2020 14:00,0,5923,0,16265,488,5004,1168,0,88,3616
10/7/2020 15:00,0,6078,0,17485,256,3508,1168,0,88,4060
10/7/2020 16:00,0,5978,0,18258,60,3368,1168,0,88,5136
10/7/2020 17:00,0,5836,0,18397,0,3880,1168,0,88,6728
10/7/2020 18:00,0,5941,0,18352,0,4724,1168,0,88,8120
10/7/2020 19:00,0,5997,0,16796,0,6116,1168,0,88,8856
10/7/2020 20:00,0,6016,0,16113,0,7328,1168,0,88,9168
10/7/2020 21:00,0,5345,0,15959,0,8104,1168,0,88,9360
10/7/2020 22:00,0,3475,0,16520,0,8208,1168,0,88,8848
10/7/2020 23:00,0,2238,0,16545,0,8300,1168,0,88,8840
10/8/2020 0:00,0,2190,0,16559,0,8500,1168,0,88,8684
10/8/2020 1:00,0,2190,0,16156,0,8332,1168,0,88,8464
10/8/2020 2:00,0,2169,0,16194,0,7692,1168,0,88,8376
10/8/2020 3:00,0,2466,0,16617,0,7380,1168,0,88,8268
10/8/2020 4:00,0,3648,0,17686,0,7996,1168,0,88,8096
10/8/2020 5:00,0,3704,0,17611,32,8504,1168,0,88,7816
10/8/2020 6:00,0,3839,0,17654,252,7160,1168,0,88,7072
10/8/2020 7:00,0,3970,0,17598,656,5656,1168,0,88,6840
10/8/2020 8:00,0,4118,0,18022,1032,5756,1168,0,88,7404
10/8/2020 9:00,0,4150,0,17692,1228,6896,1168,0,88,7440
10/8/2020 10:00,0,4056,0,17650,1324,6596,1168,0,88,6716
10/8/2020 11:00,0,3016,0,17673,1428,5292,1168,0,88,5692
10/8/2020 12:00,0,2708,0,17626,1312,4448,1168,0,88,4588
10/8/2020 13:00,0,3516,0,17005,1088,4116,1168,0,88,3448
10/8/2020 14:00,0,3948,0,16374,788,2556,1168,0,88,2368
10/8/2020 15:00,0,5025,0,16563,396,844,1168,0,88,1484
10/8/2020 16:00,0,5713,0,17303,92,380,1168,0,88,1072
10/8/2020 17:00,0,5842,0,17898,0,204,1168,0,88,1044
10/8/2020 18:00,0,5078,0,18141,0,180,1168,0,88,1148
10/8/2020 19:00,0,4926,0,17169,0,168,1168,0,88,1232
10/8/2020 20:00,0,4487,0,17015,0,184,1168,0,88,1304
10/8/2020 21:00,0,5008,0,16418,0,480,1168,0,88,1348
10/8/2020 22:00,0,5959,0,16223,0,456,1136,0,88,1300
10/8/2020 23:00,0,6007,0,15948,0,664,1136,0,88,1384
10/9/2020 0:00,0,5906,0,15613,0,752,1136,0,88,1392
10/9/2020 1:00,0,6131,0,15716,0,756,1120,0,88,1316
10/9/2020 2:00,0,6167,0,15711,0,972,1120,0,88,1284
10/9/2020 3:00,0,6888,0,15611,0,1484,1120,0,88,1424
10/9/2020 4:00,0,7531,0,16686,0,1980,1120,0,88,1852
10/9/2020 5:00,0,7417,0,18110,28,2020,1124,0,88,2208
10/9/2020 6:00,0,6562,0,18183,248,1624,1120,0,88,1996
10/9/2020 7:00,0,6086,0,18948,664,996,1124,0,88,1400
10/9/2020 8:00,0,6043,0,18083,1088,696,1136,0,88,872
10/9/2020 9:00,0,6109,0,17531,1392,372,1136,0,88,600
10/9/2020 10:00,0,6046,0,17544,1576,304,1136,0,88,448
10/9/2020 11:00,0,6115,0,16705,1616,120,1136,0,88,320
10/9/2020 12:00,0,6225,0,16256,1488,180,1136,0,88,260
10/9/2020 13:00,0,6176,0,16362,1208,260,1136,0,88,268
10/9/2020 14:00,0,6054,0,16806,792,276,1136,0,88,392
10/9/2020 15:00,0,6164,0,17586,360,492,1136,0,88,696
10/9/2020 16:00,0,6060,0,17938,80,924,1136,0,88,1184
10/9/2020 17:00,0,5989,0,17854,0,1544,1136,0,88,1640
10/9/2020 18:00,0,4487,0,17554,0,1780,1136,0,88,1852
10/9/2020 19:00,0,3914,0,16739,0,2036,1136,0,88,1884
10/9/2020 20:00,0,3749,0,16353,0,2052,1136,0,88,1832
10/9/2020 21:00,0,3864,0,16019,0,1584,1136,0,88,1664
10/9/2020 22:00,0,2723,0,16259,0,996,1152,0,88,1768
10/9/2020 23:00,0,2056,0,16563,0,796,1152,0,88,1428
10/10/2020 0:00,0,1888,0,16302,0,676,1152,0,88,1116
10/10/2020 1:00,0,1780,0,15529,0,336,1152,0,88,868
10/10/2020 2:00,0,1516,0,15372,0,320,1152,0,88,696
10/10/2020 3:00,0,1926,0,15351,0,384,1152,0,88,608
10/10/2020 4:00,0,2029,0,15801,0,312,1152,0,88,576
10/10/2020 5:00,0,2825,0,16046,20,320,1152,0,88,544
10/10/2020 6:00,0,4138,0,16558,160,292,1152,0,88,440
10/10/2020 7:00,0,5422,0,16727,388,280,1152,0,88,308
10/10/2020 8:00,0,5503,0,17293,700,108,1152,0,88,236
10/10/2020 9:00,0,5597,0,16178,936,56,1152,0,88,212
10/10/2020 10:00,0,5587,0,15385,1032,76,1152,0,88,232
10/10/2020 11:00,0,5067,0,15048,1056,116,1152,0,88,244
10/10/2020 12:00,0,4817,0,15226,960,148,1152,0,88,288
10/10/2020 13:00,0,4056,0,15291,732,224,1152,0,88,424
10/10/2020 14:00,0,3295,0,16146,424,292,1152,0,88,752
10/10/2020 15:00,0,2571,0,17403,172,2076,1152,0,88,1448
10/10/2020 16:00,0,2142,0,16718,32,7100,1152,0,88,2944
10/10/2020 17:00,0,1952,0,16055,0,8148,1152,0,88,5416
10/10/2020 18:00,0,2074,0,16553,0,7972,1152,0,88,7408
10/10/2020 19:00,0,1967,0,16254,0,8120,1152,0,88,8104
10/10/2020 20:00,0,1987,0,15866,0,7992,1152,0,88,8200
10/10/2020 21:00,0,1995,0,15301,0,7464,1152,0,88,8020
10/10/2020 22:00,0,1543,0,14728,0,7228,1152,0,88,7068
10/10/2020 23:00,0,1362,0,14807,0,6944,1152,0,88,6688
10/11/2020 0:00,0,1347,0,14994,0,5804,1152,0,88,6256
10/11/2020 1:00,0,1354,0,15091,0,5464,1152,0,88,5788
10/11/2020 2:00,0,1346,0,15020,0,5032,1152,0,88,5228
10/11/2020 3:00,0,1346,0,15014,0,4572,1152,0,88,4656
10/11/2020 4:00,0,1957,0,14977,0,4256,1152,0,88,4344
10/11/2020 5:00,0,2145,0,15345,4,3676,1152,0,88,3976
10/11/2020 6:00,0,2164,0,15886,56,3716,1152,0,88,3480
10/11/2020 7:00,0,2134,0,17138,136,3012,1152,0,88,3224
10/11/2020 8:00,0,2208,0,17979,256,2556,1152,0,88,3348
10/11/2020 9:00,0,2242,0,18820,324,2336,1152,0,88,3608
10/11/2020 10:00,0,2204,0,18270,340,2808,1152,0,88,3788
10/11/2020 11:00,0,2127,0,16634,312,3992,1152,0,88,4080
10/11/2020 12:00,0,2099,0,16462,272,4628,1152,0,88,4416
10/11/2020 13:00,0,2455,0,16258,208,5264,1152,0,88,4632
10/11/2020 14:00,0,2739,0,16365,128,5840,1152,0,88,5024
10/11/2020 15:00,0,3169,0,16476,56,7940,1152,0,88,5480
10/11/2020 16:00,0,3556,0,17065,8,8548,1152,0,88,5808
10/11/2020 17:00,0,3623,0,17191,0,8120,1152,0,88,6300
10/11/2020 18:00,0,3658,0,17479,0,8472,1152,0,88,6960
10/11/2020 19:00,0,3674,0,17127,0,9524,1152,0,88,7464
10/11/2020 20:00,0,3703,0,16671,0,10220,1152,0,88,7808
10/11/2020 21:00,0,3204,0,16180,0,10832,1136,0,88,8084
10/11/2020 22:00,0,3127,0,15410,0,11148,1152,0,88,9352
10/11/2020 23:00,0,3679,0,15293,0,11068,1152,0,88,9696
10/12/2020 0:00,0,3795,0,15100,0,10764,1152,0,88,9840
10/12/2020 1:00,0,4223,0,14980,0,10264,1152,0,88,9828
10/12/2020 2:00,0,3652,0,15151,0,10084,1152,0,88,9752
10/12/2020 3:00,0,3857,0,15617,0,10360,1152,0,88,9648
10/12/2020 4:00,0,3752,0,16952,0,10440,1152,0,88,9668
10/12/2020 5:00,0,3739,0,18079,8,10272,1152,0,88,9760
10/12/2020 6:00,0,3760,0,18695,68,10156,1152,0,88,9784
10/12/2020 7:00,0,3796,0,19149,236,9768,1152,0,88,9792
10/12/2020 8:00,0,3858,0,19194,424,9916,1152,0,88,9848
10/12/2020 9:00,0,3893,0,18731,612,9632,1152,0,88,9992
10/12/2020 10:00,0,3837,0,18088,908,9544,1152,0,88,10076
10/12/2020 11:00,0,3794,0,17376,1056,9100,1152,0,88,9880
10/12/2020 12:00,0,3869,0,17696,924,9000,1152,0,88,9624
10/12/2020 13:00,0,4331,0,17028,720,8224,1152,0,88,9268
10/12/2020 14:00,0,4663,0,17576,480,7824,1152,0,88,8744
10/12/2020 15:00,0,5032,0,18276,216,7804,1152,0,88,8368
10/12/2020 16:00,0,5940,0,19201,44,6676,1152,0,88,8192
10/12/2020 17:00,0,6017,0,19428,0,6444,1152,0,88,8248
10/12/2020 18:00,0,5914,0,17876,0,6972,1152,0,88,8336
10/12/2020 19:00,0,6012,0,17735,0,5880,1152,0,88,8552
10/12/2020 20:00,0,6052,0,17391,0,6316,1152,0,88,8920
10/12/2020 21:00,0,6044,0,16519,0,6948,1152,0,88,9196
10/12/2020 22:00,0,5952,0,17093,0,7456,1136,0,88,8952
10/12/2020 23:00,0,6074,0,16193,0,8092,1136,0,88,9464
10/13/2020 0:00,0,6043,0,16081,0,8284,1136,0,88,9864
10/13/2020 1:00,0,6048,0,16013,0,8936,1136,0,88,10124
10/13/2020 2:00,0,6028,0,15472,0,9624,1136,0,88,10396
10/13/2020 3:00,0,5927,0,16566,0,9896,1136,0,88,10648
10/13/2020 4:00,0,5894,0,16740,0,10100,1136,0,88,10896
10/13/2020 5:00,0,5867,0,18269,4,10484,1136,0,88,11024
10/13/2020 6:00,0,5919,0,18219,80,10868,1136,0,88,11064
10/13/2020 7:00,0,5981,0,17974,224,10916,1136,0,88,11160
10/13/2020 8:00,0,6033,0,18008,388,10852,1136,0,88,11192
10/13/2020 9:00,0,6112,0,17620,520,10816,1136,0,88,11184
10/13/2020 10:00,0,6159,0,17374,560,10824,1136,0,88,11156
10/13/2020 11:00,0,6230,0,16936,560,10856,1136,0,88,11052
10/13/2020 12:00,0,6147,0,16497,544,11028,1136,0,88,10912
10/13/2020 13:00,0,5980,0,16739,444,11124,1136,0,88,10744
10/13/2020 14:00,0,5827,0,17207,296,11224,1136,0,88,10536
10/13/2020 15:00,0,5752,0,17429,128,11404,1136,0,88,10420
10/13/2020 16:00,0,5669,0,18134,24,11476,1136,0,88,10360
10/13/2020 17:00,0,5509,0,18176,0,11428,1136,0,88,10252
10/13/2020 18:00,0,5598,0,17806,0,11316,1136,0,88,10076
10/13/2020 19:00,0,5517,0,16782,0,11128,1136,0,88,9840
10/13/2020 20:00,0,5569,0,16227,0,10888,1136,0,88,9588
10/13/2020 21:00,0,5033,0,15860,0,10708,1136,0,88,9428
10/13/2020 22:00,0,4974,0,15609,0,10068,1136,0,88,9500
10/13/2020 23:00,0,4080,0,15294,0,10212,1136,0,88,9376
10/14/2020 0:00,0,3283,0,15127,0,10204,1136,0,88,9328
10/14/2020 1:00,0,3177,0,15099,0,9984,1136,0,88,9344
10/14/2020 2:00,0,3547,0,15085,0,9844,1136,0,88,9252
10/14/2020 3:00,0,6538,0,14817,0,9308,1136,0,88,9008
10/14/2020 4:00,0,8430,0,15606,0,9020,1136,0,88,8712
10/14/2020 5:00,0,10444,0,16674,8,8820,1136,0,88,8328
10/14/2020 6:00,0,10554,0,17091,112,8728,1136,0,88,7972
10/14/2020 7:00,0,10919,0,16745,340,8508,1136,0,88,7700
10/14/2020 8:00,0,9430,0,17052,596,8208,1136,0,88,7436
10/14/2020 9:00,0,10490,0,16420,800,8340,1136,0,88,7248
10/14/2020 10:00,0,9233,0,16208,880,8132,1136,0,88,7028
10/14/2020 11:00,0,9006,0,15893,852,7820,1136,0,88,6668
10/14/2020 12:00,0,8900,0,15451,752,8444,1136,0,88,6360
10/14/2020 13:00,0,9207,0,15330,584,8256,1136,0,88,6240
10/14/2020 14:00,0,9040,0,15321,360,8132,1136,0,88,6152
10/14/2020 15:00,0,10387,0,15853,152,8140,1136,0,88,6048
10/14/2020 16:00,0,9551,0,16462,28,8352,1136,0,88,6016
10/14/2020 17:00,0,9367,0,16873,0,7776,1136,0,88,6172
10/14/2020 18:00,0,9212,0,16123,0,6432,1136,0,88,6328
10/14/2020 19:00,0,6747,0,15998,0,6464,1136,0,88,6140
10/14/2020 20:00,0,5702,0,15144,0,6748,1136,0,88,5672
10/14/2020 21:00,0,5444,0,15056,0,6640,1136,0,88,5072
10/14/2020 22:00,0,4176,0,15411,0,5708,1136,0,88,5440
10/14/2020 23:00,0,3154,0,15428,0,4456,1136,0,88,4864
10/15/2020 0:00,0,3065,0,14935,0,4180,1136,0,88,4356
10/15/2020 1:00,0,3071,0,14999,0,3964,1136,0,88,3912
10/15/2020 2:00,0,3255,0,14888,0,3760,1136,0,88,3408
10/15/2020 3:00,0,5079,0,14903,0,3564,1136,0,88,2880
10/15/2020 4:00,0,5521,0,15706,0,2492,1136,0,88,2496
10/15/2020 5:00,0,5816,0,17050,8,1788,1136,0,88,2276
10/15/2020 6:00,0,5857,0,17232,136,1460,1136,0,88,1928
10/15/2020 7:00,0,5897,0,17635,360,860,1136,0,88,1364
10/15/2020 8:00,0,5997,0,17266,568,412,1136,0,88,928
10/15/2020 9:00,0,6164,0,17233,668,212,1136,0,88,696
10/15/2020 10:00,0,6158,0,16709,636,376,1136,0,88,524
10/15/2020 11:00,0,6122,0,16840,472,680,1136,0,88,472
10/15/2020 12:00,0,6178,0,16619,324,896,1136,0,88,512
10/15/2020 13:00,0,6093,0,16519,248,960,1136,0,88,552
10/15/2020 14:00,0,5952,0,16787,144,636,1136,0,88,632
10/15/2020 15:00,0,5904,0,17640,40,304,1136,0,88,744
10/15/2020 16:00,0,5747,0,19183,4,264,1136,0,88,840
10/15/2020 17:00,0,5628,0,19305,0,600,1136,0,88,984
10/15/2020 18:00,0,5749,0,17725,0,1232,1136,0,88,1264
10/15/2020 19:00,0,5855,0,16469,0,1792,1136,0,88,1736
10/15/2020 20:00,0,5873,0,16125,0,2288,1136,0,88,2436
10/15/2020 21:00,0,5744,0,15902,0,2808,1136,0,88,3192
10/15/2020 22:00,0,5565,0,16141,0,3240,1136,0,88,4440
10/15/2020 23:00,0,4354,0,15508,0,3716,1136,0,88,5040
10/16/2020 0:00,0,3897,0,15191,0,3884,1136,0,88,5408
10/16/2020 1:00,0,3785,0,14850,0,5324,1136,0,88,5720
10/16/2020 2:00,0,3771,0,14788,0,5656,1136,0,88,6288
10/16/2020 3:00,0,3849,0,15757,0,5772,1136,0,88,6760
10/16/2020 4:00,0,3973,0,16900,0,6128,1136,0,88,6856
10/16/2020 5:00,0,4019,0,18878,0,6416,1136,0,88,6840
10/16/2020 6:00,0,4012,0,19525,40,6040,1136,0,88,6956
10/16/2020 7:00,0,4027,0,20008,144,5908,1136,0,88,7116
10/16/2020 8:00,0,4079,0,20196,296,5936,1136,0,88,7256
10/16/2020 9:00,0,4105,0,19314,432,6164,1136,0,88,7260
10/16/2020 10:00,0,4178,0,19065,476,6288,1136,0,88,7120
10/16/2020 11:00,0,4261,0,18330,440,6480,1136,0,88,7000
10/16/2020 12:00,0,4182,0,18392,388,6372,1136,0,88,6896
10/16/2020 13:00,0,4144,0,18588,300,6224,1136,0,88,6712
10/16/2020 14:00,0,4114,0,17939,196,6436,1136,0,88,6512
10/16/2020 15:00,0,3889,0,18596,80,6408,1136,0,88,6312
10/16/2020 16:00,0,3950,0,19700,16,6808,1136,0,88,6108
10/16/2020 17:00,0,3934,0,19560,0,7100,1136,0,88,6016
10/16/2020 18:00,0,3961,0,19243,0,7216,1136,0,88,6064
10/16/2020 19:00,0,4011,0,17945,0,7200,1136,0,88,6180
10/16/2020 20:00,0,4018,0,17754,0,7368,1136,0,88,6304
10/16/2020 21:00,0,3794,0,17301,0,7444,1136,0,88,6400
10/16/2020 22:00,0,3847,0,16883,0,7740,1136,0,88,6624
10/16/2020 23:00,0,3859,0,16300,0,8224,1136,0,88,6768
10/17/2020 0:00,0,3841,0,16333,0,8288,1136,0,88,6768
10/17/2020 1:00,0,3805,0,16654,0,7980,1136,0,88,6720
10/17/2020 2:00,0,3830,0,16656,0,7232,1136,0,88,6712
10/17/2020 3:00,0,3918,0,16340,0,6812,1136,0,88,6664
10/17/2020 4:00,0,3900,0,16743,0,6688,1136,0,88,6556
10/17/2020 5:00,0,3926,0,17423,0,6428,1136,0,88,6436
10/17/2020 6:00,0,3918,0,18872,40,6328,1136,0,88,6320
10/17/2020 7:00,0,3901,0,19866,128,5692,1136,0,88,6212
10/17/2020 8:00,0,4024,0,19314,256,5288,1136,0,88,6528
10/17/2020 9:00,0,3996,0,19008,464,5600,1136,0,88,6672
10/17/2020 10:00,0,4033,0,18213,640,5296,1136,0,88,6200
10/17/2020 11:00,0,4048,0,18465,648,4716,1136,0,88,5712
10/17/2020 12:00,0,4037,0,18553,572,3960,1136,0,88,5152
10/17/2020 13:00,0,4038,0,18835,448,2720,1136,0,88,4396
10/17/2020 14:00,0,4012,0,19043,296,1888,1136,0,88,3620
10/17/2020 15:00,0,3948,0,19781,124,1916,1136,0,88,3228
10/17/2020 16:00,0,3842,0,20787,24,2424,1136,0,88,3328
10/17/2020 17:00,0,3766,0,20618,0,3180,1136,0,88,3488
10/17/2020 18:00,0,3823,0,19272,0,3468,1136,0,88,3620
10/17/2020 19:00,0,3936,0,18371,0,2992,1136,0,88,3728
10/17/2020 20:00,0,3947,0,17833,0,2788,1136,0,88,3792
10/17/2020 21:00,0,3952,0,17071,0,3472,1136,0,88,3904
10/17/2020 22:00,0,3903,0,16484,0,3940,1136,0,88,3416
10/17/2020 23:00,0,3925,0,16218,0,3324,1136,0,88,3228
10/18/2020 0:00,0,3906,0,16119,0,2848,1136,0,88,3128
10/18/2020 1:00,0,3464,0,16071,0,2512,1136,0,88,3040
10/18/2020 2:00,0,3174,0,16473,0,1940,1144,0,88,2916
10/18/2020 3:00,0,3506,0,16685,0,1380,1148,0,88,2664
10/18/2020 4:00,0,3799,0,16468,0,976,1152,0,88,2368
10/18/2020 5:00,0,3988,0,16671,8,1040,1152,0,88,2168
10/18/2020 6:00,0,4089,0,16957,144,1204,1152,0,88,1984
10/18/2020 7:00,0,4093,0,17019,432,1188,1152,0,88,1744
10/18/2020 8:00,0,4167,0,17138,768,1232,1152,0,88,1896
10/18/2020 9:00,0,4134,0,16766,1008,1416,1152,0,88,2464
10/18/2020 10:00,0,4087,0,16259,1080,1672,1152,0,88,2928
10/18/2020 11:00,0,3997,0,16121,1008,1852,1152,0,88,3192
10/18/2020 12:00,0,4004,0,16105,880,2012,1152,0,88,3144
10/18/2020 13:00,0,3968,0,16150,704,1896,1152,0,88,2792
10/18/2020 14:00,0,3985,0,16743,456,1804,1152,0,88,2300
10/18/2020 15:00,0,3960,0,17060,180,1588,1152,0,88,2036
10/18/2020 16:00,0,3837,0,18900,32,2032,1152,0,88,2160
10/18/2020 17:00,0,3799,0,19188,0,1888,1152,0,88,2468
10/18/2020 18:00,0,3854,0,18518,0,2080,1152,0,88,2680
10/18/2020 19:00,0,3915,0,16869,0,2460,1152,0,88,2568
10/18/2020 20:00,0,3784,0,16028,0,2612,1152,0,88,2316
10/18/2020 21:00,0,3768,0,15645,0,2544,1152,0,88,2092
10/18/2020 22:00,0,3908,0,15268,0,2516,1152,0,88,2400
10/18/2020 23:00,0,3966,0,15193,0,1632,1120,0,88,2112
10/19/2020 0:00,0,3999,0,15005,0,1164,1120,0,88,1896
10/19/2020 1:00,0,3979,0,14982,0,1132,1120,0,88,1724
10/19/2020 2:00,0,3953,0,15058,0,748,1120,0,88,1428
10/19/2020 3:00,0,3948,0,15323,0,420,1120,0,88,1016
10/19/2020 4:00,0,3833,0,17574,0,240,1120,0,88,632
10/19/2020 5:00,0,3756,0,18986,8,160,1120,0,88,404
10/19/2020 6:00,0,3768,0,19003,140,104,1120,0,88,308
10/19/2020 7:00,0,3770,0,19303,432,72,1120,0,88,228
10/19/2020 8:00,0,3787,0,19151,776,16,1120,0,88,152
10/19/2020 9:00,0,3778,0,18617,1056,16,1120,0,88,160
10/19/2020 10:00,0,3752,0,17998,1208,32,1120,0,88,192
