UTC time,nat_gas,oil,hydro,solar,other
2021-04-29 03:00:00,3186.0,0.0,30.0,0.0,96.0
2021-04-29 04:00:00,2953.0,0.0,30.0,0.0,94.0
2021-04-29 05:00:00,2920.0,0.0,30.0,0.0,94.0
2021-04-29 06:00:00,2773.0,0.0,31.0,0.0,94.0
2021-04-29 07:00:00,2627.0,0.0,31.0,0.0,95.0
2021-04-29 08:00:00,2492.0,0.0,31.0,0.0,93.0
2021-04-29 09:00:00,2473.0,0.0,31.0,0.0,95.0
2021-04-29 10:00:00,2654.0,0.0,31.0,0.0,99.0
2021-04-29 11:00:00,2847.0,0.0,32.0,1.0,97.0
2021-04-29 12:00:00,2779.0,0.0,31.0,45.0,97.0
2021-04-29 13:00:00,2843.0,0.0,31.0,211.0,97.0
2021-04-29 14:00:00,3074.0,0.0,32.0,318.0,97.0
2021-04-29 15:00:00,3375.0,0.0,31.0,362.0,96.0
2021-04-29 16:00:00,3819.0,0.0,31.0,374.0,98.0
2021-04-29 17:00:00,4309.0,0.0,26.0,375.0,99.0
2021-04-29 18:00:00,4924.0,0.0,31.0,353.0,98.0
2021-04-29 19:00:00,5204.0,38.0,28.0,327.0,98.0
2021-04-29 20:00:00,5203.0,47.0,27.0,355.0,98.0
2021-04-29 21:00:00,5470.0,0.0,27.0,324.0,99.0
2021-04-29 22:00:00,5643.0,0.0,31.0,299.0,99.0
2021-04-29 23:00:00,5593.0,0.0,27.0,212.0,100.0
2021-04-30 00:00:00,5296.0,0.0,28.0,60.0,99.0
2021-04-30 01:00:00,4915.0,0.0,27.0,0.0,99.0
2021-04-30 02:00:00,4266.0,0.0,28.0,0.0,100.0
2021-04-30 03:00:00,3554.0,0.0,28.0,0.0,99.0
2021-04-30 04:00:00,3115.0,0.0,27.0,0.0,100.0
2021-04-30 05:00:00,2782.0,0.0,28.0,0.0,99.0
2021-04-30 06:00:00,2565.0,0.0,28.0,0.0,100.0
2021-04-30 07:00:00,2535.0,0.0,28.0,0.0,98.0
2021-04-30 08:00:00,2500.0,0.0,28.0,0.0,100.0
2021-04-30 09:00:00,2522.0,0.0,29.0,0.0,100.0
2021-04-30 10:00:00,2596.0,0.0,31.0,0.0,101.0
2021-04-30 11:00:00,2646.0,0.0,31.0,0.0,99.0
2021-04-30 12:00:00,2711.0,0.0,30.0,17.0,100.0
2021-04-30 13:00:00,2772.0,0.0,31.0,85.0,98.0
2021-04-30 14:00:00,2920.0,0.0,31.0,162.0,98.0
2021-04-30 15:00:00,3069.0,0.0,30.0,300.0,99.0
2021-04-30 16:00:00,3353.0,0.0,30.0,366.0,99.0
2021-04-30 17:00:00,3802.0,0.0,31.0,362.0,98.0
2021-04-30 18:00:00,4196.0,0.0,31.0,371.0,98.0
2021-04-30 19:00:00,4579.0,18.0,30.0,349.0,99.0
2021-04-30 20:00:00,4975.0,0.0,31.0,323.0,98.0
2021-04-30 21:00:00,5240.0,0.0,30.0,246.0,99.0
2021-04-30 22:00:00,5341.0,0.0,31.0,185.0,99.0
2021-04-30 23:00:00,5060.0,0.0,29.0,133.0,100.0
2021-05-01 00:00:00,4624.0,0.0,29.0,19.0,100.0
2021-05-01 01:00:00,4114.0,0.0,29.0,0.0,99.0
2021-05-01 02:00:00,3593.0,0.0,29.0,0.0,98.0
2021-05-01 03:00:00,3247.0,0.0,29.0,0.0,96.0
2021-05-01 04:00:00,3154.0,0.0,29.0,0.0,97.0
2021-05-01 05:00:00,2975.0,0.0,29.0,0.0,97.0
2021-05-01 06:00:00,2759.0,0.0,29.0,0.0,98.0
2021-05-01 07:00:00,2651.0,0.0,30.0,0.0,97.0
2021-05-01 08:00:00,2536.0,0.0,29.0,0.0,98.0
2021-05-01 09:00:00,2458.0,0.0,30.0,0.0,98.0
2021-05-01 10:00:00,2529.0,0.0,29.0,0.0,98.0
2021-05-01 11:00:00,2600.0,0.0,29.0,0.0,99.0
2021-05-01 12:00:00,2565.0,0.0,29.0,57.0,99.0
2021-05-01 13:00:00,2710.0,0.0,29.0,248.0,100.0
2021-05-01 14:00:00,2805.0,0.0,31.0,356.0,100.0
2021-05-01 15:00:00,2957.0,0.0,33.0,393.0,96.0
2021-05-01 16:00:00,3334.0,0.0,32.0,392.0,92.0
2021-05-01 17:00:00,4000.0,0.0,33.0,399.0,92.0
2021-05-01 18:00:00,4599.0,0.0,32.0,392.0,93.0
2021-05-01 19:00:00,4877.0,0.0,33.0,395.0,93.0
2021-05-01 20:00:00,5015.0,0.0,32.0,392.0,92.0
2021-05-01 21:00:00,5188.0,0.0,32.0,375.0,93.0
2021-05-01 22:00:00,5225.0,0.0,32.0,333.0,93.0
2021-05-01 23:00:00,5106.0,0.0,32.0,229.0,93.0
2021-05-02 00:00:00,4873.0,0.0,30.0,48.0,95.0
2021-05-02 01:00:00,4583.0,0.0,29.0,1.0,93.0
2021-05-02 02:00:00,4042.0,0.0,30.0,0.0,93.0
2021-05-02 03:00:00,3542.0,0.0,28.0,0.0,94.0
2021-05-02 04:00:00,3193.0,0.0,27.0,0.0,94.0
2021-05-02 05:00:00,2915.0,0.0,26.0,0.0,94.0
2021-05-02 06:00:00,2796.0,0.0,26.0,0.0,93.0
2021-05-02 07:00:00,2831.0,0.0,28.0,0.0,95.0
2021-05-02 08:00:00,2713.0,0.0,27.0,0.0,94.0
2021-05-02 09:00:00,2654.0,0.0,27.0,0.0,94.0
2021-05-02 10:00:00,2621.0,0.0,27.0,0.0,94.0
2021-05-02 11:00:00,2646.0,0.0,28.0,1.0,94.0
2021-05-02 12:00:00,2626.0,0.0,27.0,37.0,93.0
2021-05-02 13:00:00,2799.0,0.0,27.0,154.0,93.0
2021-05-02 14:00:00,2972.0,0.0,28.0,207.0,93.0
2021-05-02 15:00:00,3259.0,0.0,27.0,277.0,93.0
2021-05-02 16:00:00,3770.0,0.0,28.0,306.0,93.0
2021-05-02 17:00:00,4420.0,0.0,28.0,307.0,93.0
2021-05-02 18:00:00,4972.0,0.0,28.0,305.0,94.0
2021-05-02 19:00:00,5126.0,0.0,28.0,289.0,90.0
2021-05-02 20:00:00,5349.0,0.0,28.0,276.0,73.0
2021-05-02 21:00:00,5514.0,0.0,28.0,273.0,70.0
2021-05-02 22:00:00,5613.0,0.0,27.0,210.0,70.0
2021-05-02 23:00:00,5549.0,0.0,28.0,141.0,71.0
2021-05-03 00:00:00,5171.0,0.0,28.0,26.0,69.0
2021-05-03 01:00:00,4973.0,0.0,27.0,0.0,71.0
2021-05-03 02:00:00,4418.0,0.0,27.0,0.0,69.0
2021-05-03 03:00:00,4151.0,0.0,27.0,0.0,70.0
2021-05-03 04:00:00,3653.0,0.0,28.0,0.0,72.0
2021-05-03 05:00:00,3261.0,0.0,27.0,0.0,73.0
2021-05-03 06:00:00,2868.0,0.0,27.0,0.0,78.0
2021-05-03 07:00:00,2633.0,0.0,27.0,0.0,77.0
2021-05-03 08:00:00,2593.0,0.0,27.0,0.0,76.0
2021-05-03 09:00:00,2628.0,0.0,27.0,0.0,79.0
2021-05-03 10:00:00,2810.0,0.0,26.0,0.0,77.0
2021-05-03 11:00:00,3092.0,0.0,26.0,0.0,78.0
2021-05-03 12:00:00,3208.0,0.0,26.0,30.0,76.0
2021-05-03 13:00:00,3482.0,0.0,26.0,181.0,76.0
2021-05-03 14:00:00,3925.0,0.0,26.0,312.0,74.0
2021-05-03 15:00:00,4240.0,0.0,26.0,366.0,77.0
2021-05-03 16:00:00,4657.0,0.0,28.0,374.0,75.0
2021-05-03 17:00:00,5390.0,0.0,27.0,341.0,74.0
2021-05-03 18:00:00,5530.0,0.0,26.0,348.0,75.0
2021-05-03 19:00:00,5886.0,0.0,25.0,342.0,73.0
2021-05-03 20:00:00,6159.0,0.0,25.0,345.0,77.0
2021-05-03 21:00:00,6274.0,98.0,26.0,305.0,76.0
2021-05-03 22:00:00,6232.0,294.0,34.0,235.0,77.0
2021-05-03 23:00:00,5989.0,125.0,26.0,155.0,77.0
2021-05-04 00:00:00,5607.0,19.0,26.0,39.0,77.0
2021-05-04 01:00:00,5428.0,0.0,27.0,0.0,78.0
2021-05-04 02:00:00,5033.0,0.0,31.0,0.0,76.0
2021-05-04 03:00:00,4412.0,0.0,30.0,0.0,77.0
2021-05-04 04:00:00,3905.0,0.0,31.0,0.0,75.0
2021-05-04 05:00:00,3354.0,0.0,29.0,0.0,77.0
2021-05-04 06:00:00,3054.0,0.0,30.0,0.0,76.0
2021-05-04 07:00:00,2977.0,0.0,30.0,0.0,78.0
2021-05-04 08:00:00,2933.0,0.0,30.0,0.0,77.0
2021-05-04 09:00:00,2918.0,0.0,30.0,0.0,77.0
2021-05-04 10:00:00,2970.0,0.0,30.0,0.0,78.0
2021-05-04 11:00:00,3175.0,0.0,29.0,0.0,79.0
2021-05-04 12:00:00,3359.0,0.0,31.0,38.0,77.0
2021-05-04 13:00:00,3489.0,0.0,30.0,183.0,77.0
2021-05-04 14:00:00,3784.0,0.0,29.0,325.0,77.0
2021-05-04 15:00:00,4068.0,0.0,31.0,362.0,76.0
2021-05-04 16:00:00,4622.0,0.0,32.0,350.0,78.0
2021-05-04 17:00:00,5146.0,51.0,32.0,351.0,76.0
2021-05-04 18:00:00,5220.0,306.0,32.0,319.0,77.0
2021-05-04 19:00:00,5186.0,315.0,31.0,311.0,78.0
2021-05-04 20:00:00,5239.0,507.0,31.0,322.0,76.0
2021-05-04 21:00:00,5249.0,729.0,32.0,294.0,76.0
2021-05-04 22:00:00,5252.0,678.0,35.0,296.0,78.0
2021-05-04 23:00:00,5250.0,565.0,30.0,236.0,78.0
2021-05-05 00:00:00,5238.0,332.0,31.0,44.0,77.0
2021-05-05 01:00:00,5212.0,122.0,31.0,0.0,76.0
2021-05-05 02:00:00,4552.0,0.0,31.0,0.0,78.0
2021-05-05 03:00:00,3893.0,0.0,31.0,0.0,77.0
2021-05-05 04:00:00,3532.0,0.0,31.0,0.0,77.0
2021-05-05 05:00:00,3074.0,0.0,32.0,0.0,76.0
2021-05-05 06:00:00,2798.0,0.0,31.0,0.0,77.0
2021-05-05 07:00:00,2721.0,0.0,31.0,0.0,77.0
2021-05-05 08:00:00,2771.0,0.0,32.0,0.0,77.0
2021-05-05 09:00:00,2768.0,0.0,31.0,0.0,79.0
2021-05-05 10:00:00,2806.0,0.0,31.0,0.0,78.0
2021-05-05 11:00:00,2965.0,0.0,31.0,0.0,78.0
2021-05-05 12:00:00,2747.0,0.0,31.0,77.0,79.0
2021-05-05 13:00:00,2630.0,0.0,30.0,271.0,73.0
2021-05-05 14:00:00,2942.0,0.0,31.0,362.0,73.0
2021-05-05 15:00:00,3472.0,0.0,31.0,337.0,73.0
2021-05-05 16:00:00,3982.0,32.0,31.0,362.0,76.0
2021-05-05 17:00:00,4596.0,47.0,31.0,365.0,76.0
2021-05-05 18:00:00,4584.0,49.0,28.0,387.0,77.0
2021-05-05 19:00:00,4620.0,49.0,28.0,371.0,77.0
2021-05-05 20:00:00,4816.0,49.0,29.0,347.0,77.0
2021-05-05 21:00:00,5013.0,53.0,28.0,253.0,76.0
2021-05-05 22:00:00,5158.0,139.0,35.0,116.0,76.0
2021-05-05 23:00:00,4896.0,64.0,27.0,47.0,76.0
2021-05-06 00:00:00,4348.0,0.0,27.0,9.0,77.0
2021-05-06 01:00:00,4212.0,0.0,27.0,0.0,77.0
2021-05-06 02:00:00,3824.0,0.0,28.0,0.0,78.0
2021-05-06 03:00:00,3275.0,0.0,29.0,0.0,76.0
2021-05-06 04:00:00,2867.0,0.0,33.0,0.0,78.0
2021-05-06 05:00:00,2713.0,0.0,35.0,0.0,77.0
2021-05-06 06:00:00,2677.0,0.0,31.0,0.0,77.0
2021-05-06 07:00:00,2585.0,0.0,30.0,0.0,77.0
2021-05-06 08:00:00,2552.0,0.0,29.0,0.0,77.0
2021-05-06 09:00:00,2580.0,0.0,28.0,0.0,77.0
2021-05-06 10:00:00,2622.0,0.0,28.0,0.0,78.0
2021-05-06 11:00:00,2826.0,0.0,27.0,0.0,77.0
2021-05-06 12:00:00,2940.0,0.0,26.0,20.0,78.0
2021-05-06 13:00:00,2967.0,0.0,25.0,44.0,75.0
2021-05-06 14:00:00,3167.0,0.0,24.0,74.0,76.0
2021-05-06 15:00:00,3746.0,0.0,23.0,138.0,76.0
2021-05-06 16:00:00,4186.0,0.0,19.0,118.0,77.0
2021-05-06 17:00:00,4971.0,0.0,19.0,188.0,77.0
2021-05-06 18:00:00,5149.0,0.0,20.0,239.0,75.0
2021-05-06 19:00:00,5020.0,0.0,20.0,273.0,77.0
2021-05-06 20:00:00,4870.0,0.0,21.0,276.0,75.0
2021-05-06 21:00:00,5044.0,0.0,23.0,302.0,75.0
2021-05-06 22:00:00,5218.0,0.0,27.0,236.0,76.0
2021-05-06 23:00:00,5295.0,0.0,21.0,132.0,78.0
2021-05-07 00:00:00,4906.0,0.0,22.0,32.0,78.0
2021-05-07 01:00:00,4780.0,0.0,21.0,0.0,78.0
2021-05-07 02:00:00,4444.0,0.0,22.0,0.0,78.0
2021-05-07 03:00:00,3881.0,0.0,21.0,0.0,79.0
2021-05-07 04:00:00,3506.0,0.0,22.0,0.0,78.0
2021-05-07 05:00:00,3192.0,0.0,22.0,0.0,79.0
2021-05-07 06:00:00,2884.0,0.0,21.0,0.0,78.0
2021-05-07 07:00:00,2800.0,0.0,22.0,0.0,80.0
2021-05-07 08:00:00,2759.0,0.0,22.0,0.0,76.0
2021-05-07 09:00:00,2762.0,0.0,22.0,0.0,80.0
2021-05-07 10:00:00,2813.0,0.0,21.0,0.0,80.0
2021-05-07 11:00:00,2921.0,0.0,22.0,0.0,80.0
2021-05-07 12:00:00,2899.0,0.0,21.0,89.0,80.0
2021-05-07 13:00:00,2872.0,0.0,22.0,294.0,77.0
2021-05-07 14:00:00,2929.0,0.0,22.0,370.0,72.0
2021-05-07 15:00:00,3010.0,0.0,20.0,391.0,71.0
2021-05-07 16:00:00,3130.0,0.0,20.0,410.0,71.0
2021-05-07 17:00:00,3293.0,0.0,20.0,410.0,76.0
2021-05-07 18:00:00,3518.0,16.0,19.0,414.0,79.0
2021-05-07 19:00:00,3516.0,16.0,19.0,414.0,78.0
2021-05-07 20:00:00,3707.0,0.0,19.0,411.0,78.0
2021-05-07 21:00:00,4012.0,0.0,19.0,394.0,79.0
2021-05-07 22:00:00,4020.0,0.0,24.0,365.0,77.0
2021-05-07 23:00:00,4058.0,0.0,23.0,262.0,80.0
2021-05-08 00:00:00,3757.0,0.0,23.0,66.0,79.0
2021-05-08 01:00:00,3788.0,0.0,23.0,0.0,80.0
2021-05-08 02:00:00,3495.0,0.0,22.0,0.0,78.0
2021-05-08 03:00:00,3092.0,0.0,23.0,0.0,79.0
2021-05-08 04:00:00,2800.0,0.0,22.0,0.0,78.0
2021-05-08 05:00:00,2632.0,0.0,22.0,0.0,77.0
2021-05-08 06:00:00,2571.0,0.0,22.0,0.0,76.0
2021-05-08 07:00:00,2374.0,0.0,22.0,0.0,79.0
2021-05-08 08:00:00,2266.0,0.0,21.0,0.0,75.0
2021-05-08 09:00:00,2227.0,0.0,21.0,0.0,76.0
2021-05-08 10:00:00,2227.0,0.0,22.0,0.0,80.0
2021-05-08 11:00:00,2311.0,0.0,20.0,3.0,80.0
2021-05-08 12:00:00,2441.0,0.0,21.0,86.0,77.0
2021-05-08 13:00:00,2619.0,0.0,22.0,292.0,79.0
2021-05-08 14:00:00,2789.0,0.0,23.0,374.0,79.0
2021-05-08 15:00:00,2930.0,0.0,22.0,396.0,80.0
2021-05-08 16:00:00,3079.0,0.0,23.0,407.0,79.0
2021-05-08 17:00:00,3127.0,0.0,17.0,417.0,77.0
2021-05-08 18:00:00,3233.0,0.0,13.0,418.0,79.0
2021-05-08 19:00:00,3507.0,0.0,13.0,414.0,79.0
2021-05-08 20:00:00,3887.0,0.0,9.0,406.0,80.0
2021-05-08 21:00:00,4154.0,0.0,10.0,387.0,79.0
2021-05-08 22:00:00,4290.0,0.0,19.0,355.0,81.0
2021-05-08 23:00:00,4264.0,0.0,18.0,249.0,78.0
2021-05-09 00:00:00,4056.0,0.0,16.0,65.0,77.0
2021-05-09 01:00:00,3822.0,0.0,15.0,1.0,80.0
2021-05-09 02:00:00,3481.0,0.0,13.0,0.0,79.0
2021-05-09 03:00:00,3023.0,0.0,14.0,0.0,80.0
2021-05-09 04:00:00,2841.0,0.0,12.0,0.0,78.0
2021-05-09 05:00:00,2964.0,0.0,12.0,0.0,79.0
2021-05-09 06:00:00,2684.0,0.0,9.0,0.0,79.0
2021-05-09 07:00:00,2465.0,0.0,8.0,0.0,80.0
2021-05-09 08:00:00,2341.0,0.0,8.0,0.0,80.0
2021-05-09 09:00:00,2289.0,0.0,8.0,0.0,81.0
2021-05-09 10:00:00,2319.0,0.0,7.0,0.0,79.0
2021-05-09 11:00:00,2368.0,0.0,6.0,0.0,80.0
2021-05-09 12:00:00,2501.0,0.0,4.0,85.0,80.0
2021-05-09 13:00:00,2822.0,0.0,3.0,286.0,79.0
2021-05-09 14:00:00,3068.0,0.0,3.0,371.0,79.0
2021-05-09 15:00:00,3168.0,0.0,3.0,395.0,80.0
2021-05-09 16:00:00,3256.0,0.0,4.0,406.0,79.0
2021-05-09 17:00:00,3585.0,0.0,3.0,412.0,78.0
2021-05-09 18:00:00,4201.0,0.0,3.0,414.0,79.0
2021-05-09 19:00:00,4666.0,0.0,4.0,401.0,77.0
2021-05-09 20:00:00,4878.0,0.0,3.0,392.0,78.0
2021-05-09 21:00:00,5111.0,0.0,4.0,372.0,79.0
2021-05-09 22:00:00,5274.0,0.0,20.0,343.0,79.0
2021-05-09 23:00:00,5272.0,0.0,9.0,247.0,77.0
2021-05-10 00:00:00,5334.0,0.0,7.0,63.0,78.0
2021-05-10 01:00:00,5044.0,0.0,4.0,1.0,78.0
2021-05-10 02:00:00,4544.0,0.0,6.0,0.0,78.0
2021-05-10 03:00:00,3771.0,0.0,5.0,0.0,75.0
2021-05-10 04:00:00,3103.0,0.0,5.0,0.0,77.0
2021-05-10 05:00:00,2841.0,0.0,6.0,0.0,77.0
2021-05-10 06:00:00,2762.0,0.0,5.0,0.0,77.0
2021-05-10 07:00:00,2603.0,0.0,6.0,0.0,76.0
2021-05-10 08:00:00,2568.0,0.0,6.0,0.0,77.0
2021-05-10 09:00:00,2618.0,0.0,7.0,0.0,79.0
2021-05-10 10:00:00,2764.0,0.0,8.0,0.0,79.0
2021-05-10 11:00:00,2853.0,0.0,10.0,0.0,79.0
2021-05-10 12:00:00,2896.0,0.0,10.0,75.0,78.0
2021-05-10 13:00:00,2932.0,0.0,11.0,245.0,77.0
2021-05-10 14:00:00,3159.0,0.0,14.0,233.0,77.0
2021-05-10 15:00:00,3788.0,0.0,14.0,259.0,79.0
2021-05-10 16:00:00,4317.0,0.0,14.0,308.0,78.0
2021-05-10 17:00:00,4895.0,0.0,16.0,331.0,78.0
2021-05-10 18:00:00,5058.0,0.0,16.0,286.0,78.0
2021-05-10 19:00:00,5172.0,0.0,17.0,277.0,79.0
2021-05-10 20:00:00,5344.0,0.0,17.0,233.0,76.0
2021-05-10 21:00:00,5445.0,0.0,17.0,140.0,77.0
2021-05-10 22:00:00,5442.0,0.0,25.0,78.0,78.0
2021-05-10 23:00:00,5363.0,0.0,17.0,32.0,78.0
2021-05-11 00:00:00,5148.0,0.0,17.0,11.0,79.0
2021-05-11 01:00:00,4996.0,0.0,17.0,0.0,78.0
2021-05-11 02:00:00,4601.0,0.0,19.0,0.0,78.0
2021-05-11 03:00:00,3764.0,0.0,19.0,0.0,77.0
2021-05-11 04:00:00,3121.0,0.0,20.0,0.0,80.0
2021-05-11 05:00:00,3002.0,0.0,21.0,0.0,77.0
2021-05-11 06:00:00,2919.0,0.0,21.0,0.0,78.0
2021-05-11 07:00:00,2869.0,0.0,21.0,0.0,78.0
2021-05-11 08:00:00,2814.0,0.0,21.0,0.0,78.0
2021-05-11 09:00:00,2810.0,0.0,21.0,0.0,78.0
2021-05-11 10:00:00,2901.0,0.0,21.0,0.0,79.0
2021-05-11 11:00:00,3080.0,0.0,21.0,0.0,79.0
2021-05-11 12:00:00,3080.0,0.0,21.0,31.0,78.0
2021-05-11 13:00:00,3221.0,0.0,21.0,99.0,78.0
2021-05-11 14:00:00,3313.0,0.0,15.0,202.0,78.0
2021-05-11 15:00:00,3765.0,0.0,4.0,199.0,78.0
2021-05-11 16:00:00,4304.0,0.0,3.0,227.0,78.0
2021-05-11 17:00:00,4899.0,0.0,11.0,211.0,76.0
2021-05-11 18:00:00,5035.0,0.0,22.0,238.0,77.0
2021-05-11 19:00:00,5329.0,0.0,22.0,216.0,78.0
2021-05-11 20:00:00,5095.0,0.0,21.0,162.0,77.0
2021-05-11 21:00:00,5033.0,0.0,21.0,125.0,77.0
2021-05-11 22:00:00,5328.0,0.0,29.0,69.0,78.0
2021-05-11 23:00:00,5262.0,0.0,23.0,47.0,77.0
2021-05-12 00:00:00,4987.0,0.0,22.0,13.0,77.0
2021-05-12 01:00:00,4827.0,0.0,21.0,0.0,75.0
2021-05-12 02:00:00,4572.0,0.0,22.0,0.0,77.0
2021-05-12 03:00:00,3776.0,0.0,23.0,0.0,78.0
2021-05-12 04:00:00,3021.0,0.0,22.0,0.0,76.0
2021-05-12 05:00:00,2925.0,0.0,23.0,0.0,77.0
2021-05-12 06:00:00,3086.0,0.0,25.0,0.0,76.0
2021-05-12 07:00:00,3019.0,0.0,25.0,0.0,78.0
2021-05-12 08:00:00,2879.0,0.0,24.0,0.0,77.0
2021-05-12 09:00:00,2827.0,0.0,25.0,0.0,34.0
2021-05-12 10:00:00,2985.0,0.0,25.0,0.0,79.0
2021-05-12 11:00:00,3089.0,0.0,25.0,0.0,78.0
2021-05-12 12:00:00,3101.0,0.0,24.0,38.0,79.0
2021-05-12 13:00:00,3165.0,0.0,25.0,127.0,79.0
2021-05-12 14:00:00,3387.0,0.0,25.0,248.0,78.0
2021-05-12 15:00:00,3914.0,0.0,24.0,269.0,78.0
2021-05-12 16:00:00,4901.0,0.0,25.0,258.0,77.0
2021-05-12 17:00:00,5561.0,0.0,26.0,262.0,77.0
2021-05-12 18:00:00,5781.0,19.0,25.0,252.0,77.0
2021-05-12 19:00:00,5464.0,45.0,26.0,251.0,77.0
2021-05-12 20:00:00,5602.0,40.0,26.0,245.0,76.0
2021-05-12 21:00:00,5661.0,27.0,25.0,223.0,77.0
2021-05-12 22:00:00,5749.0,0.0,30.0,185.0,78.0
2021-05-12 23:00:00,5561.0,0.0,23.0,114.0,77.0
2021-05-13 00:00:00,5432.0,0.0,22.0,19.0,75.0
2021-05-13 01:00:00,5295.0,0.0,23.0,0.0,74.0
2021-05-13 02:00:00,4713.0,0.0,30.0,0.0,75.0
2021-05-13 03:00:00,3989.0,0.0,32.0,0.0,76.0
2021-05-13 04:00:00,3608.0,0.0,29.0,0.0,77.0
2021-05-13 05:00:00,3378.0,0.0,28.0,0.0,74.0
2021-05-13 06:00:00,3296.0,0.0,28.0,0.0,75.0
2021-05-13 07:00:00,3197.0,0.0,27.0,0.0,75.0
2021-05-13 08:00:00,3116.0,0.0,27.0,0.0,76.0
2021-05-13 09:00:00,3086.0,0.0,27.0,0.0,77.0
2021-05-13 10:00:00,3144.0,0.0,25.0,0.0,74.0
2021-05-13 11:00:00,3300.0,0.0,25.0,0.0,77.0
2021-05-13 12:00:00,3392.0,0.0,25.0,10.0,76.0
2021-05-13 13:00:00,3529.0,0.0,25.0,23.0,76.0
2021-05-13 14:00:00,3542.0,0.0,25.0,46.0,76.0
2021-05-13 15:00:00,3592.0,0.0,24.0,83.0,76.0
2021-05-13 16:00:00,3425.0,0.0,25.0,126.0,68.0
2021-05-13 17:00:00,3352.0,0.0,24.0,146.0,67.0
2021-05-13 18:00:00,3417.0,0.0,25.0,161.0,70.0
2021-05-13 19:00:00,3379.0,0.0,26.0,162.0,77.0
2021-05-13 20:00:00,3385.0,0.0,27.0,143.0,76.0
2021-05-13 21:00:00,3456.0,0.0,26.0,105.0,76.0
2021-05-13 22:00:00,3591.0,0.0,27.0,67.0,75.0
2021-05-13 23:00:00,3587.0,0.0,23.0,37.0,75.0
2021-05-14 00:00:00,3568.0,0.0,23.0,10.0,74.0
2021-05-14 01:00:00,3618.0,0.0,23.0,0.0,76.0
2021-05-14 02:00:00,3524.0,0.0,23.0,0.0,76.0
2021-05-14 03:00:00,3333.0,0.0,23.0,0.0,74.0
2021-05-14 04:00:00,3113.0,0.0,24.0,0.0,75.0
2021-05-14 05:00:00,2927.0,0.0,23.0,0.0,75.0
2021-05-14 06:00:00,2697.0,0.0,26.0,0.0,73.0
2021-05-14 07:00:00,2510.0,0.0,26.0,0.0,76.0
2021-05-14 08:00:00,2403.0,0.0,25.0,0.0,76.0
2021-05-14 09:00:00,2380.0,0.0,25.0,0.0,74.0
2021-05-14 10:00:00,2509.0,0.0,24.0,0.0,75.0
2021-05-14 11:00:00,2799.0,0.0,25.0,6.0,74.0
2021-05-14 12:00:00,2921.0,0.0,24.0,86.0,75.0
2021-05-14 13:00:00,2915.0,0.0,26.0,266.0,75.0
2021-05-14 14:00:00,2990.0,0.0,25.0,361.0,76.0
2021-05-14 15:00:00,3228.0,0.0,25.0,392.0,78.0
2021-05-14 16:00:00,3499.0,0.0,27.0,393.0,77.0
2021-05-14 17:00:00,3741.0,0.0,28.0,382.0,76.0
2021-05-14 18:00:00,3878.0,0.0,29.0,387.0,77.0
2021-05-14 19:00:00,4015.0,0.0,27.0,376.0,78.0
2021-05-14 20:00:00,4191.0,0.0,28.0,360.0,75.0
2021-05-14 21:00:00,4425.0,0.0,28.0,319.0,76.0
2021-05-14 22:00:00,4498.0,0.0,29.0,286.0,78.0
2021-05-14 23:00:00,4304.0,0.0,28.0,234.0,77.0
2021-05-15 00:00:00,3961.0,0.0,29.0,63.0,78.0
2021-05-15 01:00:00,3761.0,0.0,28.0,0.0,77.0
2021-05-15 02:00:00,3617.0,0.0,28.0,0.0,77.0
2021-05-15 03:00:00,3315.0,0.0,28.0,0.0,78.0
2021-05-15 04:00:00,3081.0,0.0,29.0,0.0,77.0
2021-05-15 05:00:00,3016.0,0.0,28.0,0.0,77.0
2021-05-15 06:00:00,2756.0,0.0,28.0,0.0,77.0
2021-05-15 07:00:00,2533.0,0.0,28.0,0.0,79.0
2021-05-15 08:00:00,2404.0,0.0,29.0,0.0,77.0
2021-05-15 09:00:00,2334.0,0.0,28.0,0.0,80.0
2021-05-15 10:00:00,2303.0,0.0,28.0,0.0,77.0
2021-05-15 11:00:00,2382.0,0.0,28.0,2.0,78.0
2021-05-15 12:00:00,2460.0,0.0,28.0,102.0,79.0
2021-05-15 13:00:00,2725.0,0.0,29.0,303.0,78.0
2021-05-15 14:00:00,3004.0,0.0,28.0,376.0,76.0
2021-05-15 15:00:00,3172.0,0.0,28.0,398.0,75.0
2021-05-15 16:00:00,3343.0,0.0,28.0,408.0,79.0
2021-05-15 17:00:00,3481.0,0.0,28.0,408.0,76.0
2021-05-15 18:00:00,3594.0,0.0,30.0,401.0,78.0
2021-05-15 19:00:00,3732.0,0.0,31.0,392.0,76.0
2021-05-15 20:00:00,3983.0,0.0,31.0,346.0,78.0
2021-05-15 21:00:00,4068.0,0.0,6.0,358.0,76.0
2021-05-15 22:00:00,4094.0,0.0,30.0,350.0,76.0
2021-05-15 23:00:00,3934.0,0.0,10.0,275.0,77.0
2021-05-16 00:00:00,3598.0,0.0,28.0,83.0,76.0
2021-05-16 01:00:00,3381.0,0.0,29.0,0.0,77.0
2021-05-16 02:00:00,3258.0,0.0,29.0,0.0,77.0
2021-05-16 03:00:00,3019.0,0.0,29.0,0.0,76.0
2021-05-16 04:00:00,2701.0,0.0,30.0,0.0,77.0
2021-05-16 05:00:00,2624.0,0.0,31.0,0.0,75.0
