,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
27375,2022-02-14 15:00:00,115.83,0.0,1462.0,53.0,589.0,2259.0,414.0,27.0
27376,2022-02-14 16:00:00,135.57,0.0,1856.0,103.0,436.0,2331.0,427.0,27.0
27377,2022-02-14 17:00:00,152.51,0.0,2096.0,469.0,122.0,2048.0,425.0,27.0
27378,2022-02-14 18:00:00,146.51,0.0,2103.0,956.0,1.0,1902.0,428.0,27.0
27379,2022-02-14 19:00:00,148.07,0.0,2083.0,971.0,0.0,1801.0,428.0,27.0
27380,2022-02-14 20:00:00,160.93,0.0,2098.0,552.0,0.0,1815.0,428.0,27.0
27381,2022-02-14 21:00:00,180.78,0.0,2061.0,194.0,0.0,1598.0,424.0,27.0
27382,2022-02-14 22:00:00,184.81,0.0,1912.0,233.0,0.0,1324.0,416.0,27.0
27383,2022-02-14 23:00:00,185.82,0.0,1783.0,161.0,0.0,1247.0,418.0,28.0
27384,2022-02-15 00:00:00,181.75,0.0,1608.0,230.0,0.0,1075.0,419.0,27.0
27385,2022-02-15 01:00:00,199.22,0.0,1603.0,92.0,0.0,930.0,405.0,28.0
27386,2022-02-15 02:00:00,200.13,0.0,1545.0,43.0,0.0,906.0,413.0,27.0
27387,2022-02-15 03:00:00,161.56,0.0,1335.0,43.0,0.0,1334.0,417.0,28.0
27388,2022-02-15 04:00:00,183.95,0.0,1535.0,52.0,0.0,1137.0,421.0,27.0
27389,2022-02-15 05:00:00,205.4,0.0,2012.0,92.0,0.0,1149.0,420.0,27.0
27390,2022-02-15 06:00:00,194.21,0.0,2340.0,622.0,0.0,1141.0,406.0,26.0
27391,2022-02-15 07:00:00,177.4,0.0,2385.0,1255.0,24.0,959.0,405.0,24.0
27392,2022-02-15 08:00:00,166.65,0.0,2312.0,1279.0,295.0,899.0,412.0,26.0
27393,2022-02-15 09:00:00,171.79,0.0,2222.0,494.0,683.0,1054.0,396.0,27.0
27394,2022-02-15 10:00:00,182.88,0.0,2247.0,208.0,913.0,853.0,383.0,27.0
27395,2022-02-15 11:00:00,175.39,0.0,2092.0,187.0,983.0,831.0,384.0,28.0
27396,2022-02-15 12:00:00,167.07,0.0,1866.0,108.0,964.0,869.0,394.0,28.0
27397,2022-02-15 13:00:00,154.56,0.0,1662.0,47.0,976.0,966.0,401.0,27.0
27398,2022-02-15 14:00:00,149.32,0.0,1718.0,42.0,921.0,1240.0,416.0,28.0
27399,2022-02-15 15:00:00,143.59,0.0,1671.0,54.0,723.0,1531.0,411.0,28.0
27400,2022-02-15 16:00:00,180.03,0.0,2352.0,164.0,430.0,1540.0,407.0,27.0
27401,2022-02-15 17:00:00,179.98,0.0,2323.0,557.0,91.0,1449.0,417.0,28.0
27402,2022-02-15 18:00:00,165.8,0.0,2335.0,998.0,0.0,1531.0,416.0,28.0
27403,2022-02-15 19:00:00,166.2,0.0,2366.0,883.0,0.0,1669.0,418.0,28.0
27404,2022-02-15 20:00:00,162.62,0.0,2313.0,765.0,0.0,1836.0,417.0,27.0
27405,2022-02-15 21:00:00,166.81,0.0,2324.0,505.0,0.0,1974.0,418.0,27.0
27406,2022-02-15 22:00:00,162.85,0.0,1976.0,202.0,0.0,1962.0,418.0,27.0
27407,2022-02-15 23:00:00,153.16,0.0,1567.0,47.0,0.0,1823.0,423.0,27.0
27408,2022-02-16 00:00:00,120.17,0.0,1050.0,45.0,0.0,1816.0,428.0,28.0
27409,2022-02-16 01:00:00,108.47,0.0,915.0,48.0,0.0,1852.0,431.0,29.0
27410,2022-02-16 02:00:00,105.14,0.0,880.0,38.0,0.0,1874.0,430.0,28.0
27411,2022-02-16 03:00:00,93.09,0.0,861.0,34.0,0.0,2240.0,427.0,27.0
27412,2022-02-16 04:00:00,96.09,0.0,915.0,32.0,0.0,2282.0,424.0,26.0
27413,2022-02-16 05:00:00,100.46,0.0,996.0,41.0,0.0,2341.0,418.0,27.0
27414,2022-02-16 06:00:00,129.21,0.0,1434.0,91.0,0.0,2261.0,410.0,26.0
27415,2022-02-16 07:00:00,131.18,0.0,1621.0,376.0,27.0,2215.0,421.0,26.0
27416,2022-02-16 08:00:00,131.24,0.0,1647.0,425.0,274.0,1968.0,414.0,25.0
27417,2022-02-16 09:00:00,127.34,0.0,1476.0,82.0,580.0,1827.0,415.0,26.0
27418,2022-02-16 10:00:00,120.83,0.0,1428.0,63.0,736.0,1840.0,411.0,28.0
27419,2022-02-16 11:00:00,116.33,0.0,1420.0,56.0,808.0,1929.0,414.0,28.0
27420,2022-02-16 12:00:00,103.82,0.0,1294.0,58.0,789.0,2183.0,410.0,27.0
27421,2022-02-16 13:00:00,106.79,0.0,1330.0,40.0,710.0,2249.0,402.0,28.0
27422,2022-02-16 14:00:00,111.45,0.0,1361.0,40.0,577.0,2263.0,394.0,28.0
27423,2022-02-16 15:00:00,113.44,0.0,1319.0,43.0,461.0,2201.0,392.0,28.0
27424,2022-02-16 16:00:00,133.04,0.0,1597.0,60.0,245.0,2236.0,393.0,27.0
27425,2022-02-16 17:00:00,139.64,0.0,1574.0,55.0,58.0,2178.0,393.0,28.0
27426,2022-02-16 18:00:00,143.66,0.0,1774.0,429.0,0.0,2050.0,397.0,27.0
27427,2022-02-16 19:00:00,143.18,0.0,1749.0,484.0,0.0,1966.0,402.0,27.0
27428,2022-02-16 20:00:00,146.97,0.0,1730.0,469.0,0.0,1830.0,405.0,27.0
27429,2022-02-16 21:00:00,161.92,0.0,1742.0,212.0,0.0,1694.0,399.0,26.0
27430,2022-02-16 22:00:00,142.11,0.0,1391.0,129.0,0.0,1776.0,408.0,27.0
27431,2022-02-16 23:00:00,130.63,0.0,1272.0,46.0,0.0,1972.0,408.0,28.0
27432,2022-02-17 00:00:00,108.22,0.0,1057.0,45.0,0.0,2221.0,416.0,29.0
27433,2022-02-17 01:00:00,98.95,0.0,958.0,47.0,0.0,2293.0,419.0,28.0
27434,2022-02-17 02:00:00,99.12,0.0,963.0,40.0,0.0,2304.0,422.0,28.0
27435,2022-02-17 03:00:00,107.58,0.0,998.0,40.0,0.0,2091.0,425.0,28.0
27436,2022-02-17 04:00:00,125.11,0.0,1090.0,38.0,0.0,1761.0,428.0,26.0
27437,2022-02-17 05:00:00,159.75,0.0,1311.0,38.0,0.0,1331.0,424.0,26.0
27438,2022-02-17 06:00:00,216.81,0.0,2167.0,141.0,0.0,1016.0,417.0,26.0
27439,2022-02-17 07:00:00,230.93,0.0,2292.0,178.0,9.0,815.0,417.0,26.0
27440,2022-02-17 08:00:00,241.79,0.0,2374.0,191.0,146.0,543.0,416.0,27.0
27441,2022-02-17 09:00:00,240.79,0.0,2434.0,221.0,396.0,308.0,420.0,28.0
27442,2022-02-17 10:00:00,223.02,0.0,1967.0,89.0,709.0,120.0,421.0,27.0
27443,2022-02-17 11:00:00,224.58,0.0,2181.0,65.0,915.0,52.0,424.0,28.0
27444,2022-02-17 12:00:00,220.94,0.0,2139.0,49.0,972.0,46.0,421.0,28.0
27445,2022-02-17 13:00:00,219.12,0.0,2151.0,51.0,974.0,81.0,419.0,27.0
27446,2022-02-17 14:00:00,218.51,0.0,2129.0,47.0,926.0,131.0,416.0,27.0
27447,2022-02-17 15:00:00,215.34,0.0,1976.0,50.0,782.0,218.0,416.0,28.0
27448,2022-02-17 16:00:00,223.8,0.0,2140.0,64.0,530.0,428.0,420.0,28.0
27449,2022-02-17 17:00:00,246.16,0.0,2482.0,250.0,160.0,457.0,419.0,28.0
27450,2022-02-17 18:00:00,216.9,0.0,2683.0,1127.0,1.0,397.0,415.0,28.0
27451,2022-02-17 19:00:00,199.47,0.0,2651.0,1421.0,0.0,482.0,416.0,28.0
27452,2022-02-17 20:00:00,221.49,0.0,2683.0,938.0,0.0,487.0,417.0,27.0
27453,2022-02-17 21:00:00,249.37,0.0,2578.0,396.0,0.0,467.0,418.0,26.0
27454,2022-02-17 22:00:00,258.78,0.0,2357.0,130.0,0.0,500.0,416.0,27.0
27455,2022-02-17 23:00:00,243.9,0.0,2321.0,214.0,0.0,610.0,414.0,28.0
27456,2022-02-18 00:00:00,236.63,0.0,2162.0,192.0,0.0,652.0,416.0,29.0
27457,2022-02-18 01:00:00,238.67,0.0,1951.0,53.0,0.0,640.0,420.0,28.0
27458,2022-02-18 02:00:00,247.55,0.0,1977.0,34.0,0.0,562.0,419.0,28.0
27459,2022-02-18 03:00:00,234.58,0.0,1712.0,36.0,0.0,575.0,418.0,28.0
27460,2022-02-18 04:00:00,217.92,0.0,1735.0,80.0,0.0,754.0,421.0,27.0
27461,2022-02-18 05:00:00,218.07,0.0,2114.0,245.0,0.0,849.0,423.0,27.0
27462,2022-02-18 06:00:00,200.56,0.0,2497.0,809.0,0.0,941.0,410.0,27.0
27463,2022-02-18 07:00:00,191.88,0.0,2690.0,1052.0,7.0,1081.0,411.0,27.0
27464,2022-02-18 08:00:00,190.5,0.0,2727.0,958.0,89.0,1164.0,413.0,27.0
27465,2022-02-18 09:00:00,211.14,0.0,2719.0,582.0,198.0,898.0,416.0,28.0
27466,2022-02-18 10:00:00,215.0,0.0,2645.0,497.0,296.0,746.0,413.0,27.0
27467,2022-02-18 11:00:00,217.25,0.0,2715.0,449.0,353.0,742.0,411.0,28.0
27468,2022-02-18 12:00:00,207.7,0.0,2505.0,422.0,399.0,775.0,411.0,28.0
27469,2022-02-18 13:00:00,202.61,0.0,2379.0,203.0,397.0,1004.0,411.0,27.0
27470,2022-02-18 14:00:00,179.33,0.0,2077.0,55.0,433.0,1373.0,407.0,27.0
27471,2022-02-18 15:00:00,164.01,0.0,1882.0,44.0,364.0,1618.0,408.0,28.0
27472,2022-02-18 16:00:00,173.4,0.0,2304.0,60.0,207.0,1998.0,412.0,28.0
27473,2022-02-18 17:00:00,172.71,0.0,2613.0,214.0,69.0,2361.0,406.0,28.0
27474,2022-02-18 18:00:00,160.2,0.0,2717.0,517.0,1.0,2701.0,409.0,27.0
27475,2022-02-18 19:00:00,157.21,0.0,2707.0,420.0,0.0,2912.0,409.0,29.0
27476,2022-02-18 20:00:00,145.99,0.0,2466.0,299.0,0.0,3159.0,408.0,28.0
27477,2022-02-18 21:00:00,126.25,0.0,1985.0,178.0,0.0,3344.0,410.0,28.0
27478,2022-02-18 22:00:00,115.17,0.0,1703.0,73.0,0.0,3406.0,405.0,29.0
27479,2022-02-18 23:00:00,71.88,0.0,965.0,253.0,0.0,3547.0,398.0,28.0
27480,2022-02-19 00:00:00,44.35,0.0,566.0,348.0,0.0,3745.0,398.0,28.0
27481,2022-02-19 01:00:00,29.14,0.0,330.0,185.0,0.0,3799.0,400.0,28.0
27482,2022-02-19 02:00:00,29.31,0.0,324.0,180.0,0.0,3705.0,403.0,28.0
27483,2022-02-19 03:00:00,30.3,0.0,325.0,161.0,0.0,3597.0,407.0,29.0
27484,2022-02-19 04:00:00,31.46,0.0,323.0,190.0,0.0,3348.0,404.0,27.0
27485,2022-02-19 05:00:00,39.3,0.0,422.0,192.0,0.0,3294.0,406.0,25.0
27486,2022-02-19 06:00:00,53.24,0.0,605.0,157.0,0.0,3292.0,415.0,27.0
27487,2022-02-19 07:00:00,57.98,0.0,654.0,122.0,16.0,3198.0,415.0,26.0
27488,2022-02-19 08:00:00,56.35,0.0,649.0,124.0,241.0,3087.0,418.0,28.0
27489,2022-02-19 09:00:00,50.05,0.0,587.0,107.0,649.0,2866.0,424.0,28.0
27490,2022-02-19 10:00:00,47.33,0.0,570.0,182.0,920.0,2679.0,417.0,28.0
27491,2022-02-19 11:00:00,44.28,0.0,549.0,296.0,1050.0,2613.0,415.0,28.0
27492,2022-02-19 12:00:00,45.76,0.0,548.0,316.0,1045.0,2426.0,420.0,28.0
27493,2022-02-19 13:00:00,50.37,0.0,541.0,67.0,1027.0,2211.0,420.0,28.0
27494,2022-02-19 14:00:00,49.58,0.0,540.0,55.0,958.0,2360.0,424.0,29.0
27495,2022-02-19 15:00:00,62.93,0.0,716.0,50.0,772.0,2481.0,427.0,29.0
27496,2022-02-19 16:00:00,82.8,0.0,1004.0,106.0,530.0,2590.0,423.0,28.0
27497,2022-02-19 17:00:00,107.92,0.0,1342.0,250.0,166.0,2546.0,418.0,28.0
27498,2022-02-19 18:00:00,119.25,0.0,1751.0,674.0,2.0,2696.0,417.0,28.0
27499,2022-02-19 19:00:00,112.36,0.0,1750.0,923.0,0.0,2792.0,413.0,28.0
27500,2022-02-19 20:00:00,114.59,0.0,1762.0,969.0,0.0,2651.0,416.0,27.0
27501,2022-02-19 21:00:00,124.57,0.0,1761.0,701.0,0.0,2453.0,417.0,28.0
27502,2022-02-19 22:00:00,130.31,0.0,1590.0,170.0,0.0,2432.0,418.0,28.0
27503,2022-02-19 23:00:00,101.58,0.0,1036.0,90.0,0.0,2359.0,419.0,28.0
27504,2022-02-20 00:00:00,67.85,0.0,548.0,124.0,0.0,2099.0,419.0,27.0
27505,2022-02-20 01:00:00,79.73,0.0,617.0,86.0,0.0,1907.0,421.0,27.0
27506,2022-02-20 02:00:00,76.99,0.0,544.0,38.0,0.0,1788.0,419.0,27.0
27507,2022-02-20 03:00:00,83.59,0.0,582.0,37.0,0.0,1692.0,418.0,26.0
27508,2022-02-20 04:00:00,84.92,0.0,627.0,175.0,0.0,1662.0,418.0,26.0
27509,2022-02-20 05:00:00,84.16,0.0,556.0,41.0,0.0,1585.0,420.0,27.0
27510,2022-02-20 06:00:00,81.7,0.0,537.0,107.0,0.0,1533.0,418.0,27.0
27511,2022-02-20 07:00:00,88.67,0.0,561.0,114.0,38.0,1360.0,416.0,27.0
27512,2022-02-20 08:00:00,80.33,0.0,534.0,111.0,359.0,1209.0,413.0,27.0
27513,2022-02-20 09:00:00,82.19,0.0,556.0,63.0,734.0,906.0,418.0,29.0
27514,2022-02-20 10:00:00,87.66,0.0,554.0,58.0,949.0,517.0,416.0,28.0
27515,2022-02-20 11:00:00,99.61,0.0,619.0,65.0,1040.0,286.0,423.0,28.0
27516,2022-02-20 12:00:00,108.69,0.0,656.0,54.0,1060.0,159.0,420.0,27.0
27517,2022-02-20 13:00:00,100.92,0.0,550.0,49.0,1000.0,128.0,421.0,28.0
27518,2022-02-20 14:00:00,99.17,0.0,529.0,44.0,943.0,171.0,421.0,28.0
27519,2022-02-20 15:00:00,105.8,0.0,563.0,52.0,798.0,260.0,420.0,28.0
27520,2022-02-20 16:00:00,112.94,0.0,599.0,164.0,563.0,328.0,423.0,28.0
27521,2022-02-20 17:00:00,106.37,0.0,668.0,759.0,176.0,418.0,426.0,28.0
27522,2022-02-20 18:00:00,96.22,0.0,733.0,1225.0,2.0,571.0,422.0,27.0
27523,2022-02-20 19:00:00,90.01,0.0,730.0,1260.0,0.0,740.0,427.0,29.0
27524,2022-02-20 20:00:00,90.01,0.0,725.0,856.0,0.0,1124.0,426.0,28.0
27525,2022-02-20 21:00:00,91.23,0.0,709.0,567.0,0.0,1324.0,424.0,28.0
27526,2022-02-20 22:00:00,102.17,0.0,655.0,208.0,0.0,1211.0,423.0,27.0
27527,2022-02-20 23:00:00,111.62,0.0,647.0,195.0,0.0,997.0,426.0,29.0
27528,2022-02-21 00:00:00,88.3,0.0,534.0,43.0,0.0,1386.0,429.0,28.0
27529,2022-02-21 01:00:00,72.22,0.0,543.0,44.0,0.0,1961.0,422.0,27.0
27530,2022-02-21 02:00:00,74.43,0.0,530.0,35.0,0.0,1839.0,419.0,28.0
27531,2022-02-21 03:00:00,87.19,0.0,597.0,29.0,0.0,1640.0,424.0,28.0
27532,2022-02-21 04:00:00,99.04,0.0,695.0,30.0,0.0,1587.0,419.0,28.0
27533,2022-02-21 05:00:00,106.9,0.0,817.0,120.0,0.0,1603.0,406.0,27.0
27534,2022-02-21 06:00:00,123.58,0.0,1147.0,149.0,0.0,1826.0,407.0,26.0
27535,2022-02-21 07:00:00,127.59,0.0,1391.0,156.0,43.0,2138.0,397.0,26.0
27536,2022-02-21 08:00:00,120.92,0.0,1378.0,94.0,349.0,2098.0,399.0,27.0
27537,2022-02-21 09:00:00,125.83,0.0,1398.0,85.0,707.0,1619.0,398.0,27.0
27538,2022-02-21 10:00:00,125.87,0.0,1298.0,94.0,906.0,1219.0,395.0,27.0
27539,2022-02-21 11:00:00,124.37,0.0,1254.0,84.0,986.0,1107.0,394.0,26.0
27540,2022-02-21 12:00:00,131.51,0.0,1249.0,55.0,1009.0,901.0,391.0,27.0
27541,2022-02-21 13:00:00,137.13,0.0,1263.0,50.0,997.0,799.0,385.0,27.0
27542,2022-02-21 14:00:00,141.9,0.0,1262.0,46.0,946.0,733.0,383.0,26.0
27543,2022-02-21 15:00:00,160.36,0.0,1330.0,42.0,818.0,558.0,388.0,26.0
27544,2022-02-21 16:00:00,179.52,0.0,1401.0,107.0,563.0,488.0,388.0,27.0
27545,2022-02-21 17:00:00,169.13,0.0,1376.0,456.0,190.0,661.0,392.0,27.0
27546,2022-02-21 18:00:00,131.83,0.0,1380.0,1056.0,3.0,1133.0,392.0,27.0
27547,2022-02-21 19:00:00,115.88,0.0,1255.0,898.0,0.0,1571.0,390.0,27.0
27548,2022-02-21 20:00:00,116.52,0.0,1270.0,653.0,0.0,1828.0,388.0,27.0
27549,2022-02-21 21:00:00,122.84,0.0,1270.0,287.0,0.0,1978.0,386.0,26.0
27550,2022-02-21 22:00:00,112.41,0.0,1142.0,228.0,0.0,2109.0,391.0,27.0
27551,2022-02-21 23:00:00,97.78,0.0,1013.0,266.0,0.0,2286.0,395.0,26.0
27552,2022-02-22 00:00:00,92.75,0.0,960.0,182.0,0.0,2430.0,393.0,26.0
27553,2022-02-22 01:00:00,90.05,0.0,969.0,179.0,0.0,2579.0,389.0,25.0
27554,2022-02-22 02:00:00,89.11,0.0,1018.0,175.0,0.0,2777.0,388.0,24.0
27555,2022-02-22 03:00:00,94.01,0.0,1071.0,152.0,0.0,2728.0,387.0,24.0
27556,2022-02-22 04:00:00,100.59,0.0,1165.0,150.0,0.0,2702.0,386.0,25.0
27557,2022-02-22 05:00:00,124.08,0.0,1468.0,40.0,0.0,2579.0,385.0,26.0
27558,2022-02-22 06:00:00,129.51,0.0,1657.0,259.0,0.0,2516.0,388.0,25.0
27559,2022-02-22 07:00:00,138.61,0.0,1817.0,369.0,52.0,2307.0,384.0,25.0
27560,2022-02-22 08:00:00,148.19,0.0,1818.0,97.0,406.0,1907.0,386.0,26.0
27561,2022-02-22 09:00:00,152.68,0.0,1781.0,60.0,763.0,1396.0,388.0,26.0
27562,2022-02-22 10:00:00,155.42,0.0,1673.0,63.0,954.0,983.0,380.0,26.0
27563,2022-02-22 11:00:00,147.94,0.0,1451.0,63.0,1040.0,772.0,381.0,27.0
27564,2022-02-22 12:00:00,153.67,0.0,1429.0,47.0,1058.0,594.0,384.0,26.0
27565,2022-02-22 13:00:00,168.76,0.0,1540.0,44.0,1045.0,429.0,381.0,26.0
27566,2022-02-22 14:00:00,175.06,0.0,1528.0,45.0,990.0,343.0,383.0,26.0
27567,2022-02-22 15:00:00,172.78,0.0,1330.0,39.0,851.0,303.0,388.0,27.0
27568,2022-02-22 16:00:00,199.51,0.0,1470.0,53.0,576.0,293.0,385.0,27.0
27569,2022-02-22 17:00:00,223.64,0.0,1587.0,120.0,179.0,396.0,386.0,27.0
27570,2022-02-22 18:00:00,159.19,0.0,1627.0,1048.0,2.0,785.0,390.0,27.0
27571,2022-02-22 19:00:00,148.63,0.0,1593.0,976.0,0.0,1080.0,394.0,27.0
27572,2022-02-22 20:00:00,149.57,0.0,1442.0,405.0,0.0,1403.0,394.0,27.0
27573,2022-02-22 21:00:00,151.36,0.0,1438.0,173.0,0.0,1584.0,393.0,26.0
27574,2022-02-22 22:00:00,143.16,0.0,1368.0,83.0,0.0,1767.0,399.0,27.0
27575,2022-02-22 23:00:00,123.04,0.0,1248.0,150.0,0.0,2060.0,394.0,27.0
27576,2022-02-23 00:00:00,113.74,0.0,1203.0,71.0,0.0,2351.0,398.0,27.0
27577,2022-02-23 01:00:00,112.76,0.0,1238.0,42.0,0.0,2492.0,401.0,27.0
27578,2022-02-23 02:00:00,114.41,0.0,1258.0,33.0,0.0,2487.0,395.0,26.0
27579,2022-02-23 03:00:00,128.31,0.0,1447.0,32.0,0.0,2390.0,394.0,26.0
27580,2022-02-23 04:00:00,138.7,0.0,1588.0,34.0,0.0,2302.0,394.0,26.0
27581,2022-02-23 05:00:00,157.84,0.0,1962.0,91.0,0.0,2222.0,393.0,26.0
27582,2022-02-23 06:00:00,167.31,0.0,2512.0,590.0,0.0,2125.0,389.0,25.0
27583,2022-02-23 07:00:00,175.49,0.0,2714.0,640.0,25.0,2009.0,391.0,25.0
27584,2022-02-23 08:00:00,173.81,0.0,2686.0,647.0,167.0,1875.0,403.0,26.0
27585,2022-02-23 09:00:00,186.85,0.0,2480.0,87.0,401.0,1566.0,435.0,28.0
27586,2022-02-23 10:00:00,199.7,0.0,2348.0,59.0,517.0,1052.0,427.0,28.0
27587,2022-02-23 11:00:00,206.99,0.0,2324.0,64.0,722.0,668.0,426.0,28.0
27588,2022-02-23 12:00:00,207.33,0.0,2125.0,51.0,747.0,494.0,425.0,28.0
27589,2022-02-23 13:00:00,208.86,0.0,1980.0,53.0,789.0,309.0,424.0,27.0
27590,2022-02-23 14:00:00,218.33,0.0,2053.0,53.0,814.0,176.0,429.0,28.0
27591,2022-02-23 15:00:00,227.91,0.0,2020.0,54.0,717.0,102.0,429.0,28.0
27592,2022-02-23 16:00:00,249.67,0.0,2462.0,250.0,488.0,63.0,422.0,28.0
27593,2022-02-23 17:00:00,222.28,0.0,2777.0,1253.0,155.0,74.0,408.0,28.0
27594,2022-02-23 18:00:00,210.27,0.0,2740.0,1596.0,2.0,133.0,399.0,28.0
27595,2022-02-23 19:00:00,209.44,0.0,2777.0,1606.0,0.0,156.0,414.0,27.0
27596,2022-02-23 20:00:00,221.24,0.0,2762.0,1370.0,0.0,123.0,409.0,28.0
27597,2022-02-23 21:00:00,288.23,0.0,2771.0,296.0,0.0,128.0,390.0,28.0
27598,2022-02-23 22:00:00,297.43,0.0,2520.0,115.0,0.0,142.0,383.0,27.0
27599,2022-02-23 23:00:00,280.19,0.0,2014.0,175.0,0.0,116.0,384.0,28.0
27600,2022-02-24 00:00:00,289.14,0.0,1950.0,86.0,0.0,93.0,394.0,28.0
27601,2022-02-24 01:00:00,293.03,0.0,1957.0,45.0,0.0,97.0,399.0,28.0
27602,2022-02-24 02:00:00,292.27,0.0,1951.0,35.0,0.0,116.0,393.0,26.0
27603,2022-02-24 03:00:00,290.41,0.0,1976.0,32.0,0.0,139.0,397.0,27.0
27604,2022-02-24 04:00:00,284.62,0.0,2025.0,44.0,0.0,189.0,403.0,28.0
27605,2022-02-24 05:00:00,255.03,0.0,2269.0,440.0,0.0,212.0,406.0,28.0
27606,2022-02-24 06:00:00,225.76,0.0,2514.0,1083.0,0.0,167.0,398.0,27.0
27607,2022-02-24 07:00:00,214.44,0.0,2653.0,1377.0,8.0,186.0,399.0,27.0
27608,2022-02-24 08:00:00,215.91,0.0,2723.0,1270.0,55.0,263.0,402.0,28.0
27609,2022-02-24 09:00:00,215.36,0.0,2536.0,1008.0,136.0,324.0,398.0,27.0
27610,2022-02-24 10:00:00,216.92,0.0,2359.0,766.0,204.0,342.0,399.0,28.0
27611,2022-02-24 11:00:00,216.28,0.0,2381.0,655.0,285.0,397.0,400.0,27.0
27612,2022-02-24 12:00:00,217.84,0.0,2507.0,628.0,300.0,469.0,400.0,28.0
27613,2022-02-24 13:00:00,225.73,0.0,2510.0,518.0,264.0,465.0,399.0,27.0
27614,2022-02-24 14:00:00,232.08,0.0,2489.0,298.0,286.0,519.0,416.0,27.0
27615,2022-02-24 15:00:00,234.63,0.0,2259.0,57.0,224.0,640.0,423.0,28.0
27616,2022-02-24 16:00:00,240.56,0.0,2604.0,137.0,137.0,735.0,431.0,28.0
27617,2022-02-24 17:00:00,229.92,0.0,2810.0,395.0,43.0,892.0,424.0,28.0
27618,2022-02-24 18:00:00,205.5,0.0,2813.0,754.0,1.0,1117.0,430.0,28.0
27619,2022-02-24 19:00:00,183.28,0.0,2780.0,963.0,0.0,1489.0,440.0,28.0
27620,2022-02-24 20:00:00,179.76,0.0,2599.0,517.0,0.0,1851.0,444.0,28.0
27621,2022-02-24 21:00:00,165.38,0.0,2413.0,439.0,0.0,2171.0,445.0,28.0
27622,2022-02-24 22:00:00,147.12,0.0,1929.0,129.0,0.0,2437.0,435.0,27.0
27623,2022-02-24 23:00:00,102.61,0.0,1186.0,232.0,0.0,2542.0,441.0,27.0
27624,2022-02-25 00:00:00,90.79,0.0,981.0,169.0,0.0,2554.0,438.0,27.0
27625,2022-02-25 01:00:00,86.3,0.0,962.0,120.0,0.0,2770.0,431.0,28.0
27626,2022-02-25 02:00:00,90.61,0.0,1013.0,36.0,0.0,2806.0,426.0,27.0
27627,2022-02-25 03:00:00,89.68,0.0,999.0,36.0,0.0,2801.0,432.0,27.0
27628,2022-02-25 04:00:00,88.49,0.0,982.0,33.0,0.0,2807.0,427.0,26.0
27629,2022-02-25 05:00:00,97.18,0.0,1183.0,82.0,0.0,2947.0,425.0,27.0
27630,2022-02-25 06:00:00,116.82,0.0,1823.0,445.0,0.0,3189.0,415.0,25.0
27631,2022-02-25 07:00:00,113.54,0.0,1995.0,859.0,21.0,3306.0,422.0,25.0
27632,2022-02-25 08:00:00,110.51,0.0,1975.0,957.0,163.0,3211.0,420.0,27.0
27633,2022-02-25 09:00:00,113.01,0.0,1910.0,585.0,418.0,3028.0,423.0,27.0
27634,2022-02-25 10:00:00,114.47,0.0,1775.0,309.0,593.0,2740.0,425.0,26.0
27635,2022-02-25 11:00:00,114.24,0.0,1747.0,418.0,712.0,2468.0,422.0,27.0
27636,2022-02-25 12:00:00,119.13,0.0,1696.0,384.0,753.0,2121.0,417.0,27.0
27637,2022-02-25 13:00:00,132.88,0.0,1633.0,49.0,723.0,1810.0,422.0,27.0
27638,2022-02-25 14:00:00,142.03,0.0,1695.0,42.0,673.0,1661.0,427.0,27.0
27639,2022-02-25 15:00:00,151.55,0.0,1763.0,41.0,510.0,1638.0,425.0,26.0
27640,2022-02-25 16:00:00,166.34,0.0,2247.0,325.0,356.0,1701.0,438.0,28.0
27641,2022-02-25 17:00:00,168.7,0.0,2415.0,634.0,119.0,1754.0,442.0,28.0
27642,2022-02-25 18:00:00,145.65,0.0,2638.0,1547.0,5.0,2156.0,438.0,28.0
27643,2022-02-25 19:00:00,149.08,0.0,2787.0,1225.0,0.0,2547.0,435.0,27.0
27644,2022-02-25 20:00:00,155.33,0.0,2759.0,742.0,0.0,2714.0,430.0,27.0
27645,2022-02-25 21:00:00,157.32,0.0,2784.0,624.0,0.0,2778.0,436.0,28.0
27646,2022-02-25 22:00:00,154.4,0.0,2453.0,279.0,0.0,2786.0,434.0,27.0
27647,2022-02-25 23:00:00,153.12,0.0,2226.0,196.0,0.0,2598.0,436.0,28.0
27648,2022-02-26 00:00:00,142.3,0.0,1826.0,53.0,0.0,2518.0,436.0,28.0
27649,2022-02-26 01:00:00,126.61,0.0,1542.0,43.0,0.0,2581.0,436.0,27.0
27650,2022-02-26 02:00:00,128.54,0.0,1522.0,25.0,0.0,2495.0,433.0,27.0
27651,2022-02-26 03:00:00,125.91,0.0,1412.0,24.0,0.0,2377.0,429.0,26.0
27652,2022-02-26 04:00:00,125.56,0.0,1347.0,22.0,0.0,2268.0,429.0,27.0
27653,2022-02-26 05:00:00,134.14,0.0,1521.0,68.0,0.0,2269.0,423.0,26.0
27654,2022-02-26 06:00:00,143.54,0.0,1684.0,125.0,0.0,2185.0,425.0,26.0
27655,2022-02-26 07:00:00,146.73,0.0,1789.0,210.0,27.0,2131.0,433.0,27.0
