UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-09-14 23:00:00,216.84606,12215.78346,183.72167,1178.93123,215.93231,0,876.45841
2021-09-15 00:00:00,225.77814,11048.82574,177.31366,1243.07271,217.10339,0,728.57696
2021-09-15 01:00:00,227.60899,11178.78504,179.30945,1251.22008,217.55088,0,680.95256
2021-09-15 02:00:00,227.46266,11558.11672,181.68119,1255.93365,218.31806,23.19439,620.62346
2021-09-15 03:00:00,227.46275,12464.40036,180.85246,1259.81129,215.47029,441.11762,573.55885
2021-09-15 04:00:00,225.86149,13519.23122,186.72939,1264.85075,216.58878,766.89844,528.43107
2021-09-15 05:00:00,227.75823,14374.7641,191.45991,1253.66191,218.0062,1000.86655,474.94325
2021-09-15 06:00:00,226.8792,15532.60659,204.02655,1251.10932,218.17353,1220.98006,412.34293
2021-09-15 07:00:00,223.28108,16346.37952,223.76869,1241.02244,217.10396,1408.85752,373.17264
2021-09-15 08:00:00,225.28958,16692.93909,229.89441,1235.81809,216.86145,1568.56019,368.12561
2021-09-15 09:00:00,226.19391,16650.00853,223.18653,1231.29136,217.3781,1717.7611,386.14694
2021-09-15 10:00:00,225.91161,16745.69803,219.15838,1226.56284,217.0996,1788.12109,414.85587
2021-09-15 11:00:00,227.45672,16660.74502,210.77949,1228.62363,218.65472,1731.87925,442.5156
2021-09-15 12:00:00,227.78496,16563.3479,202.35992,1239.37344,219.05424,1644.64167,481.2041
2021-09-15 13:00:00,226.19519,16448.36846,199.03306,1252.4374,219.28957,1441.5129,560.47296
2021-09-15 14:00:00,225.56014,16453.01587,203.19593,1252.60944,220.2132,1285.58919,646.05588
2021-09-15 15:00:00,226.22623,16591.18273,221.73336,1252.30068,220.4448,1191.33837,734.27743
2021-09-15 16:00:00,224.789,16463.09907,234.25778,1244.97854,219.89586,1059.50788,839.59028
2021-09-15 17:00:00,225.49032,16082.30861,246.58013,1236.09851,218.92989,958.31723,947.32942
2021-09-15 18:00:00,228.52925,15610.93096,247.55716,1219.37816,218.215,757.80361,1034.69009
2021-09-15 19:00:00,231.5205,14783.43215,234.31939,1211.4254,218.1929,542.54436,1109.29486
2021-09-15 20:00:00,230.13978,13900.63307,214.88672,1213.18436,218.20265,293.36873,1156.37972
2021-09-15 21:00:00,229.5444,13273.21422,194.63868,1226.01474,218.66072,65.35454,1223.97544
2021-09-15 22:00:00,225.34072,12813.21822,187.07504,1231.66224,218.92527,0,1293.258
2021-09-15 23:00:00,222.76521,12092.1206,183.695,1230.65429,218.32674,0,1350.82139
2021-09-16 00:00:00,230.87583,11003.06056,166.49483,1292.5954,219.63857,0,1337.0934
2021-09-16 01:00:00,232.42165,11119.07209,169.28861,1301.09044,220.09881,0,1291.50178
2021-09-16 02:00:00,232.03653,11478.11765,172.52987,1305.64942,220.85038,14.6212,1237.28443
2021-09-16 03:00:00,231.87596,12354.66775,172.91298,1309.38342,217.93578,271.88771,1197.64732
2021-09-16 04:00:00,230.08843,13380.857,181.76887,1314.59718,219.09519,440.56304,1141.62566
2021-09-16 05:00:00,231.92346,14217.19529,189.24802,1302.58707,220.53157,530.23929,1057.33543
2021-09-16 06:00:00,230.94505,15351.00466,204.19849,1300.16312,220.70225,634.1689,961.00396
2021-09-16 07:00:00,227.22652,16150.25563,224.62727,1289.08171,219.59479,736.80382,871.93601
2021-09-16 08:00:00,229.25606,16493.1024,230.10159,1283.04197,219.33032,854.08372,806.0983
2021-09-16 09:00:00,230.10377,16452.98594,222.49798,1278.21473,219.86125,1011.79434,761.46922
2021-09-16 10:00:00,229.745,16549.36978,217.97738,1273.018,219.58046,1160.94341,729.4668
2021-09-16 11:00:00,231.28165,16471.37803,209.50742,1275.25506,221.16759,1251.58087,705.39915
2021-09-16 12:00:00,231.56122,16376.22552,202.34968,1286.29243,221.5776,1314.43105,679.68759
2021-09-16 13:00:00,229.874,16260.1644,200.75876,1299.37536,221.79949,1283.26279,705.78916
2021-09-16 14:00:00,229.1726,16260.22511,207.89742,1299.97918,222.72892,1233.21616,735.52489
2021-09-16 15:00:00,229.79178,16394.08746,228.13622,1299.08553,222.96384,1177.09061,763.08871
2021-09-16 16:00:00,228.29905,16274.64788,239.54409,1291.70233,222.43019,1047.3161,814.20919
2021-09-16 17:00:00,229.04991,15907.68848,249.90135,1282.71761,221.44713,922.92162,873.75907
2021-09-16 18:00:00,232.21333,15451.70669,246.79565,1265.95297,220.68655,710.45517,907.56793
2021-09-16 19:00:00,235.37653,14646.75912,228.92928,1257.47368,220.67289,498.94021,943.96428
2021-09-16 20:00:00,234.05218,13786.50273,205.68993,1258.86329,220.68356,275.53229,967.74592
2021-09-16 21:00:00,233.53521,13175.80898,183.15325,1271.90843,221.15837,85.1909,1024.22792
2021-09-16 22:00:00,229.25419,12726.15613,176.23217,1277.88932,221.39874,0,1087.00534
2021-09-16 23:00:00,226.56984,12021.61045,174.0328,1276.58245,220.74316,0,1133.04623
2021-09-14 00:00:00,244.36572,11684.55134,180.1016,1187.75459,207.35812,0,284
2021-09-14 01:00:00,245.15728,11947.21735,183.08835,1195.5138,207.75657,0,288.99999
2021-09-14 02:00:00,244.14022,12490.56435,185.73941,1200.39993,208.58374,0,280.00001
2021-09-14 03:00:00,243.55449,13630.53549,182.55134,1204.43808,205.99292,0,267
2021-09-14 04:00:00,241.27411,14906.89406,182.75998,1209.28276,206.95404,61,252.00001
2021-09-14 05:00:00,242.94578,15902.01411,181.4302,1199.01142,208.29861,433.00001,218.99999
2021-09-14 06:00:00,241.70436,17249.33645,189.94092,1196.31508,208.45305,1132,167
2021-09-14 07:00:00,237.66725,18173.42518,211.21533,1187.33909,207.52908,1876.99991,138
2021-09-14 08:00:00,239.75241,18545.07731,224.27388,1183.06783,207.37099,2370.00007,139
2021-09-14 09:00:00,240.45026,18486.32676,224.0232,1178.87683,207.83282,2493.99992,137
2021-09-14 10:00:00,239.88919,18593.54371,224.63823,1174.67133,207.56318,2457.99997,127
2021-09-14 11:00:00,241.40345,18461.69252,218.32984,1176.53524,208.99521,2390.00002,121
2021-09-14 12:00:00,241.55424,18356.69367,207.04867,1186.96387,209.35438,2175,120
2021-09-14 13:00:00,239.60915,18252.92102,199.01946,1200.00652,209.64143,1790.99998,118
2021-09-14 14:00:00,238.73219,18292.69032,198.69871,1199.69629,210.5427,1252.99999,109
2021-09-14 15:00:00,239.22713,18451.21855,216.44303,1200.04089,210.76152,622.99999,104
2021-09-14 16:00:00,237.58758,18216.78243,232.9864,1192.78695,210.15386,138.00001,126
2021-09-14 17:00:00,238.46947,17690.88178,252.01153,1184.02381,209.2536,1,183
2021-09-14 18:00:00,241.96236,17076.96435,258.9659,1167.35295,208.71424,0,253
2021-09-14 19:00:00,245.5806,16057.42469,248.71836,1159.98836,208.65971,0,319.00001
2021-09-14 20:00:00,244.40546,14996.87158,228.44901,1162.15981,208.66602,0,379.99998
2021-09-14 21:00:00,244.09594,14254.96453,204.18629,1174.75032,209.05968,0,440.00001
2021-09-14 22:00:00,239.61031,13741.78333,191.8036,1180.02552,209.41722,0,530
2021-09-14 23:00:00,236.63791,12906.95812,184.68609,1179.35149,209.03797,0,554.99999
2021-09-15 00:00:00,242.56414,11300.9314,178.47258,1243.4743,209.79808,0,718.96597
2021-09-15 01:00:00,243.45644,11498.58932,180.80195,1251.62459,210.20881,0,672.25694
2021-09-15 02:00:00,242.52376,11980.00357,183.36838,1256.33688,211.02096,46.22546,613.25428
2021-09-15 03:00:00,241.99482,13043.52683,182.17905,1260.21337,208.36581,526.55128,569.58056
2021-09-15 04:00:00,239.78028,14252.04355,187.05823,1265.25424,209.36632,940.80419,531.47124
2021-09-15 05:00:00,241.47374,15213.40215,190.69868,1254.05874,210.72913,1275.91329,485.64258
2021-09-15 06:00:00,240.26743,16504.83165,202.58187,1251.50716,210.8868,1572.08927,432.9986
2021-09-15 07:00:00,236.27289,17402.29635,222.63678,1241.41219,209.92638,1808.37742,403.78187
2021-09-15 08:00:00,238.35063,17774.70437,229.9407,1236.20107,209.74715,1970.64374,408.76936
2021-09-15 09:00:00,239.0685,17720.13777,224.25596,1231.67197,210.22272,2059.19136,437.57151
2021-09-15 10:00:00,238.53446,17815.06967,220.92807,1226.93964,209.95085,2005.226,477.10108
2021-09-15 11:00:00,240.0517,17694.19782,212.78461,1229.00186,211.4137,1777.98988,514.30347
2021-09-15 12:00:00,240.21969,17584.667,203.74568,1239.754,211.78297,1521.06826,560.99844
2021-09-15 13:00:00,238.30904,17475.37048,199.53107,1252.81811,212.05707,1160.0525,649.53998
2021-09-15 14:00:00,237.45551,17505.24298,202.91014,1252.99364,212.96394,909.14067,743.23844
2021-09-15 15:00:00,237.96707,17669.32415,221.4031,1252.68012,213.18597,790.63693,838.53617
2021-09-15 16:00:00,236.3471,17498.23725,234.75568,1245.35751,212.593,698.41928,953.00005
2021-09-15 17:00:00,237.21152,17046.15039,248.3486,1236.47657,211.67628,663.53338,1069.22689
2021-09-15 18:00:00,240.66039,16494.80745,250.44425,1219.75586,211.09298,544.20649,1161.70815
2021-09-15 19:00:00,244.21784,15546.13665,237.70921,1211.79887,211.04658,404.33622,1239.80424
2021-09-15 20:00:00,243.02278,14541.41909,218.00692,1213.55482,211.05374,215.46703,1287.64475
2021-09-15 21:00:00,242.68555,13822.12913,196.91032,1226.38694,211.46353,28.22369,1355.13766
2021-09-15 22:00:00,238.22726,13302.33852,188.45524,1232.03719,211.79779,0,1423.51274
2021-09-15 23:00:00,235.29332,12486.78828,184.46933,1231.0268,211.36363,0,1480.25006
2021-09-16 00:00:00,241.50128,11171.90243,173.139,1292.95142,212.26038,0,1274.82356
2021-09-16 01:00:00,242.453,11332.15495,175.35545,1301.4489,212.68351,0,1219.43386
2021-09-16 02:00:00,241.57012,11758.41387,178.17083,1306.00681,213.48049,33.18825,1153.44372
2021-09-16 03:00:00,241.07467,12739.49593,178.27214,1309.73976,210.76042,346.06711,1101.87525
2021-09-16 04:00:00,238.89895,13868.1363,186.49869,1314.95479,211.8007,590.8597,1045.47143
2021-09-16 05:00:00,240.6053,14775.40287,193.43516,1302.93876,213.18192,766.1898,968.24881
2021-09-16 06:00:00,239.41972,15998.83917,207.76703,1300.51575,213.34284,934.8309,884.51944
2021-09-16 07:00:00,235.45027,16854.59694,227.7772,1289.42715,212.34564,1079.08799,812.39039
2021-09-16 08:00:00,237.52361,17215.40741,232.66598,1283.38144,212.14508,1200.03563,766.49605
2021-09-16 09:00:00,238.25329,17167.95086,224.73159,1278.55204,212.63449,1309.39218,747.78616
2021-09-16 10:00:00,237.73517,17264.13119,220.02205,1273.35192,212.36039,1357.05855,745.26124
2021-09-16 11:00:00,239.25418,17162.28505,211.4285,1275.5903,213.85434,1306.63202,752.05648
2021-09-16 12:00:00,239.43232,17058.92369,204.00855,1286.62968,214.2338,1229.33159,759.62118
2021-09-16 13:00:00,237.542,16946.52833,202.14731,1299.71283,214.49484,1066.50982,817.23879
2021-09-16 14:00:00,236.70231,16963.39495,208.41116,1300.31971,215.40736,937.16379,880.56999
2021-09-16 15:00:00,237.22365,17114.84561,228.04578,1299.42189,215.63261,860.3631,942.42493
2021-09-16 16:00:00,235.61525,16967.19496,239.49699,1292.03821,215.05448,761.87497,1030.70493
2021-09-16 17:00:00,236.46934,16553.14413,250.00795,1283.0527,214.12116,690.87658,1126.4336
2021-09-16 18:00:00,239.89226,16044.25291,248.16707,1266.28773,213.49351,543.15557,1194.61192
2021-09-16 19:00:00,243.41387,15158.57731,232.04454,1257.80475,213.4553,391.18951,1259.37651
2021-09-16 20:00:00,242.20705,14216.99263,210.65256,1259.19172,213.46334,214.53784,1300.18836
2021-09-16 21:00:00,241.85348,13544.84625,189.58398,1272.23839,213.88939,55.02478,1367.02776
2021-09-16 22:00:00,237.41128,13054.83836,182.87618,1278.22161,214.20016,0,1438.36526
2021-09-16 23:00:00,234.50006,12286.66557,180.48561,1276.91262,213.71059,0,1493.7894
2021-09-17 00:00:00,240.90587,11087.53601,168.27499,1336.89175,214.74511,0,1362.57858
2021-09-17 01:00:00,241.89086,11222.34366,171.02468,1345.69766,215.18073,0,1367.92612
2021-09-17 02:00:00,241.03588,11611.48748,174.22337,1350.11849,215.96242,20.66172,1376.85856
2021-09-17 03:00:00,240.55919,12537.94693,174.45921,1353.72386,213.17684,190.18397,1425.048
2021-09-17 04:00:00,238.40525,13613.90488,182.93962,1359.09369,214.25724,287.99445,1455.28184
2021-09-17 05:00:00,240.11879,14485.78363,190.03774,1346.3488,215.65703,323.40848,1437.83637
2021-09-17 06:00:00,238.94483,15664.87591,204.68969,1344.04,215.82125,380.71971,1413.02176
2021-09-17 07:00:00,234.98943,16493.75655,225.10606,1332.06901,214.78691,445.12626,1380.64978
2021-09-17 08:00:00,237.06035,16847.56298,230.73579,1325.28212,214.56483,531.66349,1362.15523
2021-09-17 09:00:00,237.79661,16805.18225,223.30624,1320.1861,215.06822,662.80847,1349.2661
2021-09-17 10:00:00,237.28742,16902.55371,218.91525,1314.57053,214.79186,803.97833,1334.35553
2021-09-17 11:00:00,238.80743,16813.47404,210.47518,1316.9652,216.3172,912.81857,1304.8522
2021-09-17 12:00:00,238.99126,16714.24703,203.10862,1328.25978,216.70694,997.01502,1248.13261
2021-09-17 13:00:00,237.11229,16599.86958,201.24305,1341.35979,216.9548,1010.18462,1263.20183
2021-09-17 14:00:00,236.28037,16608.2845,208.00217,1342.34977,217.87301,988.64693,1260.21264
2021-09-17 15:00:00,236.80719,16751.73923,228.10316,1340.93303,218.10152,948.20371,1240.88989
2021-09-17 16:00:00,235.20528,16619.88463,239.72259,1333.49511,217.53837,841.54734,1256.37939
2021-09-17 17:00:00,236.05358,16231.18802,250.42258,1324.41681,216.5883,735.66243,1275.38169
2021-09-17 18:00:00,239.46195,15750.53267,247.86441,1307.61251,215.91588,558.32906,1237.58894
2021-09-17 19:00:00,242.96348,14906.33997,230.49584,1298.66231,215.88593,390.6834,1205.06616
2021-09-17 20:00:00,241.75007,14006.24502,207.58925,1299.7216,215.89486,219.61974,1171.78508
2021-09-17 21:00:00,241.38735,13364.922,185.16167,1312.95876,216.33734,80.00881,1186.34612
2021-09-17 22:00:00,236.95419,12894.06382,178.06919,1319.23784,216.62439,0,1204.28314
2021-09-17 23:00:00,234.05566,12156.49891,175.68072,1317.6636,216.07892,0,1204.01409
2021-09-15 00:00:00,243.30798,12098.44398,169.3329,1143.13584,207.90992,0,558.99998
2021-09-15 01:00:00,244.15864,12410.05651,171.29622,1150.58191,208.31115,0,562
2021-09-15 02:00:00,243.19116,12966.76214,173.32895,1155.60724,209.13492,0,567.00001
2021-09-15 03:00:00,242.63875,14094.9399,172.37088,1159.77488,206.52955,0,582.99998
2021-09-15 04:00:00,240.39702,15348.08026,177.96215,1164.46238,207.49958,63,614
2021-09-15 05:00:00,242.08151,16305.27714,182.67124,1154.93115,208.84827,480.00002,617.99999
2021-09-15 06:00:00,240.8607,17626.79121,195.13899,1152.11887,209.00344,1292,498.00001
2021-09-15 07:00:00,236.84857,18520.45248,214.53981,1144.0389,208.07124,2194.99995,337
2021-09-15 08:00:00,238.92939,18867.33013,221.02919,1140.52029,207.90837,2888.00002,314
2021-09-15 09:00:00,239.63898,18811.58351,214.55276,1136.60003,208.3733,3201.00002,390.00001
2021-09-15 10:00:00,239.09378,18939.78603,210.37658,1132.81639,208.10315,3252.00008,459.99998
2021-09-15 11:00:00,240.60978,18821.60001,202.03271,1134.52153,209.54215,3135.99993,498.00001
2021-09-15 12:00:00,240.77069,18735.24294,193.9044,1144.69105,209.90361,2804.99995,513.00001
2021-09-15 13:00:00,238.8458,18636.0014,190.75751,1157.71657,210.18773,2262.00002,530
2021-09-15 14:00:00,237.98261,18670.11942,194.98444,1157.01732,211.09027,1510.99997,571
2021-09-15 15:00:00,238.48729,18796.30565,213.02604,1157.88882,211.30982,702,701.00002
2021-09-15 16:00:00,236.85925,18494.132,225.30718,1150.69002,210.70547,140.00001,1022.99999
2021-09-15 17:00:00,237.73088,17908.06393,237.35161,1142.02115,209.80148,0,1500
2021-09-15 18:00:00,241.19792,17260.36367,237.93415,1125.39026,209.2522,0,1914.00008
2021-09-15 19:00:00,244.78048,16230.03451,224.88741,1118.50001,209.19951,0,2134
2021-09-15 20:00:00,243.59365,15184.43689,205.73155,1121.00422,209.20601,0,2199.00004
2021-09-15 21:00:00,243.26786,14486.2659,185.96064,1133.40123,209.60332,0,2191.00006
2021-09-15 22:00:00,238.79826,14037.31208,178.65159,1138.37607,209.95559,0,2112.99996
2021-09-15 23:00:00,235.84846,13254.5113,175.42273,1137.97136,209.56392,0,2014.00001
2021-09-16 00:00:00,241.97208,11364.03093,164.51638,1204.01846,210.3534,0,1751.70029
2021-09-16 01:00:00,242.89749,11594.15313,167.49051,1211.89186,210.76691,0,1698.99783
2021-09-16 02:00:00,241.99255,12117.35896,170.31406,1216.72719,211.57564,47.13826,1638.69179
2021-09-16 03:00:00,241.48226,13231.034,169.41959,1220.71819,208.90585,526.26008,1591.40046
2021-09-16 04:00:00,239.28935,14484.57625,174.98202,1225.62012,209.91534,940.69704,1518.77911
2021-09-16 05:00:00,240.98998,15471.26256,179.39871,1215.07904,211.2823,1276.96126,1408.11079
2021-09-16 06:00:00,239.79524,16793.64112,192.04847,1212.425,211.4407,1573.80064,1284.79861
2021-09-16 07:00:00,235.81467,17705.51063,212.33615,1203.12233,210.47199,1810.20865,1160.1035
2021-09-16 08:00:00,237.88996,18075.08917,220.47869,1198.57673,210.28795,1971.46695,1052.77902
2021-09-16 09:00:00,238.61439,18011.36543,215.24452,1194.28707,210.76664,2057.23449,969.01128
2021-09-16 10:00:00,238.08923,18102.47509,211.96078,1189.92778,210.49426,1999.21144,902.00199
2021-09-16 11:00:00,239.60745,17970.68974,203.9661,1191.84958,211.96412,1767.42521,852.15496
2021-09-16 12:00:00,239.78111,17860.44493,195.52796,1202.37264,212.3357,1506.10413,794.92455
2021-09-16 13:00:00,237.88176,17755.66412,191.87606,1215.42158,212.60686,1141.85938,794.99838
2021-09-16 14:00:00,237.03594,17793.91051,196.46317,1215.25314,213.515,889.06966,799.67653
2021-09-16 15:00:00,237.55296,17961.55569,215.34768,1215.40556,213.73774,770.3833,800.36893
2021-09-16 16:00:00,235.93944,17771.00099,228.37722,1208.13164,213.14814,680.1853,829.19027
2021-09-16 17:00:00,236.79809,17291.09041,241.43579,1199.33413,212.22767,647.96679,870.91497
2021-09-16 18:00:00,240.23251,16709.92884,241.57143,1182.64873,211.63436,532.34641,885.475
2021-09-16 19:00:00,243.77,15724.3721,226.779,1175.11121,211.58981,396.31517,911.2895
2021-09-16 20:00:00,242.5684,14684.08116,205.04377,1177.16137,211.59717,211.12633,930.01822
2021-09-16 21:00:00,242.22206,13940.25615,182.5888,1189.82241,212.01063,26.913,986.35496
2021-09-16 22:00:00,237.77273,13409.54521,174.15798,1195.20705,212.33959,0,1051.96369
2021-09-16 23:00:00,234.85145,12575.3331,170.58452,1194.43484,211.89294,0,1097.65352
2021-09-17 00:00:00,241.20391,11214.89841,163.46997,1258.06793,212.81909,0,812.40727
2021-09-17 01:00:00,242.17224,11383.62869,166.19369,1266.32062,213.24502,0,798.16284
2021-09-17 02:00:00,241.30329,11824.05557,168.96122,1270.98739,214.03857,31.65906,778.20695
2021-09-17 03:00:00,240.81721,12829.76161,168.57371,1274.82148,211.30378,318.03358,778.62296
2021-09-17 04:00:00,238.65236,13983.24656,175.48963,1279.91374,212.35308,536.74775,759.16936
2021-09-17 05:00:00,240.36232,14908.61792,181.28899,1268.47621,213.73847,688.0105,712.76045
2021-09-17 06:00:00,239.18253,16155.24593,194.88597,1265.96259,213.90013,837.30387,647.86304
2021-09-17 07:00:00,235.22009,17026.52782,214.98026,1255.57456,212.89457,967.40891,594.93262
2021-09-17 08:00:00,237.29224,17393.55991,221.81202,1250.11723,212.68917,1081.43888,568.41647
2021-09-17 09:00:00,238.02519,17345.40989,215.41896,1245.49952,213.18173,1192.53364,548.978
2021-09-17 10:00:00,237.51156,17442.44958,211.40135,1240.62925,212.90712,1253.74441,528.97824
2021-09-17 11:00:00,239.03106,17335.23434,203.1545,1242.74344,214.40813,1228.21348,498.2278
2021-09-17 12:00:00,239.21203,17229.81051,195.42498,1253.58028,214.78991,1176.32301,467.5646
2021-09-17 13:00:00,237.32739,17118.22321,192.81775,1266.64999,215.04798,1042.40135,485.682
2021-09-17 14:00:00,236.49157,17139.32508,198.48852,1266.95278,215.96178,930.83644,500.15883
2021-09-17 15:00:00,237.01563,17295.91482,217.66698,1266.46696,216.18776,860.38048,512.31047
2021-09-17 16:00:00,235.41047,17142.49916,229.7847,1259.12627,215.613,761.99594,538.55931
2021-09-17 17:00:00,236.26167,16717.9812,241.40404,1250.21451,214.67592,686.83556,567.33947
2021-09-17 18:00:00,239.67733,16197.11703,240.05626,1233.48079,214.0382,536.69652,571.03427
2021-09-17 19:00:00,243.18892,15291.84025,224.25644,1225.36862,214.00185,384.90025,573.38571
2021-09-17 20:00:00,241.97882,14330.25676,202.36357,1227.01577,214.01008,212.08972,572.73948
2021-09-17 21:00:00,241.62066,13642.55889,180.45881,1239.91112,214.43983,58.46881,609.05898
2021-09-17 22:00:00,237.183,13141.42802,172.95374,1245.65961,214.74526,0,649.44241
2021-09-17 23:00:00,234.27811,12356.06197,170.08849,1244.56114,214.24313,0,676.45318
2021-09-18 00:00:00,240.79489,11118.42051,159.22435,1306.0572,215.30706,0,549.81831
2021-09-18 01:00:00,241.7861,11257.94056,162.29089,1314.64667,215.74551,0,579.06943
2021-09-18 02:00:00,240.9363,11655.80584,165.20666,1319.16372,216.52374,19.13142,611.79907
2021-09-18 03:00:00,240.46313,12598.96645,164.75238,1322.85854,213.72335,182.70987,688.69433
2021-09-18 04:00:00,238.31322,13692.15572,171.44521,1328.11978,214.81282,273.01774,758.85794
2021-09-18 05:00:00,240.02811,14577.06088,177.02328,1315.88635,216.21682,300.31662,795.63741
2021-09-18 06:00:00,238.85631,15772.99498,190.56547,1313.49739,216.38178,351.42467,823.20089
2021-09-18 07:00:00,234.90354,16613.58519,210.85053,1302.14566,215.33904,411.73533,857.37564
2021-09-18 08:00:00,236.97397,16972.67436,218.46323,1295.87885,215.11208,497.55983,915.03451
2021-09-18 09:00:00,237.71149,16930.37571,212.65742,1290.96993,215.61864,632.55085,968.80745
2021-09-18 10:00:00,237.20398,17028.81433,208.94499,1285.64594,215.34178,782.40678,1008.94029
2021-09-18 11:00:00,238.72416,16936.22708,200.8466,1287.93085,216.8742,903.6972,1013.20567
2021-09-18 12:00:00,238.90905,16835.53189,193.05514,1299.04641,217.26627,1000.30531,998.92995
2021-09-18 13:00:00,237.03221,16721.67262,190.25477,1312.13453,217.51115,1025.4462,1047.51827
2021-09-18 14:00:00,236.20173,16733.10771,195.97393,1312.85572,218.43066,1011.14242,1073.38144
2021-09-18 15:00:00,236.72957,16880.5788,215.23399,1311.80314,218.6599,972.69115,1085.30121
2021-09-18 16:00:00,235.12885,16745.28588,227.59181,1304.40324,218.10014,863.62238,1121.60268
2021-09-18 17:00:00,235.97609,16349.82125,239.57168,1295.39007,217.14628,753.35124,1152.50018
2021-09-18 18:00:00,239.38175,15861.30849,238.06717,1278.61337,216.46374,570.86239,1128.63466
2021-09-18 19:00:00,242.87954,15003.50877,221.84436,1269.99102,216.43566,398.62347,1096.06336
2021-09-18 20:00:00,241.6649,14089.40064,199.21132,1271.28029,216.44478,224.18335,1059.06915
2021-09-18 21:00:00,241.30046,13436.95463,176.5407,1284.38374,216.89097,82.55464,1064.88599
2021-09-18 22:00:00,236.869,12957.68751,168.67533,1290.45525,217.17267,0,1068.87055
2021-09-18 23:00:00,233.97285,12207.28474,165.68848,1289.06711,216.61455,0,1060.59367
2021-09-16 00:00:00,242.28911,11433.43074,156.89337,818.41068,208.75759,0,1932.00001
2021-09-16 01:00:00,243.19677,11556.19063,158.21198,832.65933,209.16308,0,1884.00008
2021-09-16 02:00:00,242.27698,11925.41559,159.63511,838.30678,209.98164,0,1811.00005
2021-09-16 03:00:00,241.75672,12867.52915,159.60851,851.83366,207.35392,0,1728.00007
2021-09-16 04:00:00,239.55221,13970.15687,167.77589,871.68903,208.33764,32,1639.00006
2021-09-16 05:00:00,241.24902,14871.02311,175.48494,867.99061,209.69267,230.00001,1530.99997
2021-09-16 06:00:00,240.04808,16106.82228,189.8762,862.79535,209.84896,602,1417.00002
2021-09-16 07:00:00,236.06002,16986.12832,208.35974,861.1596,208.90409,1017.00003,1306
2021-09-16 08:00:00,238.13662,17379.7528,212.37661,869.47343,208.73387,1353.00004,1200.00003
2021-09-16 09:00:00,238.85755,17363.36503,203.60877,866.11663,209.20358,1543.99996,1116.99997
2021-09-16 10:00:00,238.32761,17494.99988,197.59046,860.50981,208.93266,1608.99995,1092.00003
2021-09-16 11:00:00,239.84532,17414.68999,188.72347,863.67192,210.38236,1621.99999,1074.99999
2021-09-16 12:00:00,240.01595,17320.83551,182.53663,878.88663,210.74734,1584.99995,1051.00003
2021-09-16 13:00:00,238.11055,17208.35464,181.92871,893.1577,211.02696,1365.99998,1041.99998
2021-09-16 14:00:00,237.2606,17224.10194,188.57933,893.45794,211.93144,950.99995,1006.00003
2021-09-16 15:00:00,237.77469,17378.27008,206.56565,893.1001,212.1521,464.00002,932.00002
2021-09-16 16:00:00,236.15771,17224.90145,216.50067,877.94497,211.55286,98,888.99998
2021-09-16 17:00:00,237.01944,16808.42731,224.99014,863.70293,210.64317,0,924.00003
2021-09-16 18:00:00,240.46162,16310.09557,221.85133,848.11655,210.0786,0,1003.99999
2021-09-16 19:00:00,244.00981,15428.14644,206.95851,839.22755,210.02874,0,1078.99999
2021-09-16 20:00:00,242.81171,14498.0627,187.9663,847.54014,210.03554,0,1123.99998
2021-09-16 21:00:00,242.47023,13841.03684,170.16843,868.04879,210.43844,0,1140.00004
2021-09-16 22:00:00,238.01611,13356.77472,165.27152,883.76332,210.78263,0,948.99997
2021-09-16 23:00:00,235.08805,12579.44308,163.80214,887.42476,210.37188,0,929
2021-09-17 00:00:00,241.40458,11154.73568,155.58533,975.12222,211.20737,0,596.98773
2021-09-17 01:00:00,242.3617,11303.33505,157.65622,981.38908,211.62519,0,570.73104
2021-09-17 02:00:00,241.48335,11715.196,159.67968,986.93867,212.42867,47.99246,535.8344
2021-09-17 03:00:00,240.99092,12680.52819,159.54867,991.59376,209.73636,247.14214,523.07565
2021-09-17 04:00:00,238.81875,13795.55812,167.29599,995.68971,210.75964,409.80153,512.98432
2021-09-17 05:00:00,240.52628,14695.7266,174.35299,988.94506,212.13298,530.76501,490.29311
2021-09-17 06:00:00,239.34259,15910.9951,188.56377,985.6963,212.29251,649.93382,459.3179
2021-09-17 07:00:00,235.3754,16763.91654,207.75717,980.99034,211.31103,750.05846,449.19887
2021-09-17 08:00:00,237.44837,17127.12724,213.22908,980.30574,211.1196,826.2329,471.6793
2021-09-17 09:00:00,238.17911,17083.43309,205.62088,977.40512,211.60309,880.85333,510.10643
2021-09-17 10:00:00,237.66247,17181.97089,200.46143,975.20998,211.32995,884.99702,552.18871
2021-09-17 11:00:00,239.18163,17084.36257,191.90132,976.31717,212.81059,817.82414,582.06812
2021-09-17 12:00:00,239.36069,16981.90675,185.21892,985.5112,213.1857,728.75701,616.07135
2021-09-17 13:00:00,237.4722,16868.8162,183.89552,998.47211,213.45233,591.15323,695.66033
2021-09-17 14:00:00,236.63377,16883.85891,190.40601,996.30807,214.36243,479.68977,773.57517
2021-09-17 15:00:00,237.15599,17035.21808,208.93858,999.1638,214.58629,419.87188,849.91895
