UTC time,avg_wind_production_forecast,avg_solar_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
2021-10-06 19:00:00,4567.96727,6053.07256,31986.87542,10937.77559,3826.78423,120.9894,37.22511
2021-10-06 20:00:00,4532.09398,6105.46965,32975.59024,10978.9276,3829.12197,115.87273,13.44527
2021-10-06 21:00:00,4905.01766,5660.27914,33446.11979,11027.74817,3836.18071,116.76745,23.82892
2021-10-06 22:00:00,5336.3689,4613.17883,33110.3206,10877.48937,3838.01746,109.73312,13.80695
2021-10-06 23:00:00,5711.17738,3489.75481,31924.41597,10700.42499,3840.4562,107.56757,25.27616
2021-10-07 00:00:00,9417.80443,2482.17493,31537.7944,11655.91942,3800.98584,106.40098,48.38092
2021-10-07 01:00:00,9439.58084,1533.65996,29653.16709,11411.51839,3800.01936,85.03301,44.78917
2021-10-07 02:00:00,9536.67175,696.80224,27192.91617,11032.1711,3797.85476,71.84604,37.70803
2021-10-07 03:00:00,9790.67237,160.85086,24719.71595,10496.3151,3803.38276,62.83159,40.26303
2021-10-07 04:00:00,10092.37291,301.54211,22498.07383,9900.00309,3810.5905,45.77341,43.5541
2021-10-07 05:00:00,10364.55348,560.66742,20263.97271,9312.81477,3817.03699,37.11531,42.56309
2021-10-07 06:00:00,10720.4781,206.86539,18232.49634,8807.31446,3826.62065,27.52564,41.27845
2021-10-07 07:00:00,11116.98006,0,16765.1392,8277.92727,3833.1629,21.26687,36.10587
2021-10-07 08:00:00,11318.83976,0,16093.04765,7772.62061,3840.78235,8.77393,29.53583
2021-10-07 09:00:00,11397.01697,0,15629.0735,7539.71329,3849.41882,8.2159,26.92947
2021-10-07 10:00:00,11354.39958,0,15951.07693,7451.64135,3855.35846,17.81984,26.48567
2021-10-07 11:00:00,11342.57859,0,16639.68676,7669.04037,3858.96777,25.98123,23.4291
2021-10-07 12:00:00,11317.35766,307.78741,17372.58953,8078.45499,3862.61118,35.79926,20.2426
2021-10-07 13:00:00,11271.47421,991.50324,18653.05574,8695.58226,3866.4052,42.55806,52.40848
2021-10-07 14:00:00,10946.85418,1746.64251,20572.48753,9531.89132,3870.84458,65.35193,35.12521
2021-10-07 15:00:00,10598.35532,2720.50428,23220.5119,10291.66497,3868.29404,81.13209,26.63807
2021-10-07 16:00:00,10349.1785,3494.92905,25708.61823,10674.98475,3868.95374,98.63739,34.52721
2021-10-07 17:00:00,10034.32017,4348.87778,27921.07327,11029.03492,3857.85762,107.97312,16.64321
2021-10-07 18:00:00,9853.17738,5008.65211,29637.92499,11201.24418,3850.48214,115.82119,14.65492
2021-10-07 19:00:00,9629.3157,5493.19235,31084.13354,11275.45729,3844.83485,123.3027,37.22511
2021-10-07 20:00:00,9435.04231,5545.12098,31833.01817,11328.23492,3847.11997,117.93544,13.44527
2021-10-07 21:00:00,9297.9539,5141.81964,32059.39436,11382.60379,3854.16529,119.04322,23.82892
2021-10-07 22:00:00,9301.1357,4184.59193,31526.66493,11221.30451,3855.95366,111.92832,13.80695
2021-10-07 23:00:00,9209.74298,3152.00668,30218.58701,11019.58358,3858.35436,110.14184,25.27616
2021-10-08 00:00:00,12397.39567,2181.51639,29873.01673,11939.39362,3818.20971,109.42374,48.38092
2021-10-08 01:00:00,12363.66294,1311.93652,27980.38912,11681.14498,3817.23428,87.57921,44.78917
2021-10-08 02:00:00,12336.08019,558.49355,25559.58885,11289.73778,3815.05672,74.172,37.70803
2021-10-08 03:00:00,12473.02531,91.85757,23155.04297,10732.77746,3820.5885,65.01174,40.26303
2021-10-08 04:00:00,12671.39604,250.84092,21029.49242,10119.50763,3827.73875,47.70961,43.5541
2021-10-08 05:00:00,12798.80369,505.47176,18939.26547,9518.70955,3834.17892,39.07925,42.56309
2021-10-08 06:00:00,13026.29897,199.31477,17092.59489,9003.22468,3843.79723,29.48437,41.27845
2021-10-08 07:00:00,13310.91155,0,15803.93947,8457.65284,3850.35475,23.20404,36.10587
2021-10-08 08:00:00,13402.06544,0,15299.74319,7935.4508,3858.02628,10.44437,29.53583
2021-10-08 09:00:00,13372.78034,0,15020.28354,7692.47332,3866.69516,9.96958,26.92947
2021-10-08 10:00:00,13219.64356,0,15514.72458,7595.73585,3872.61644,19.8611,26.48567
2021-10-08 11:00:00,13121.67094,0,16365.83078,7820.4449,3876.21109,28.14771,23.4291
2021-10-08 12:00:00,13044.22086,286.90255,17236.34361,8247.49089,3879.84832,38.18296,20.2426
2021-10-08 13:00:00,12986.57547,928.71243,18592.17242,8889.91317,3883.65253,45.03283,52.40848
2021-10-08 14:00:00,12672.17225,1630.41913,20517.54387,9757.10413,3888.045,68.07076,35.12521
2021-10-08 15:00:00,12356.9278,2521.61354,23086.55013,10544.99535,3885.37594,83.91047,26.63807
2021-10-08 16:00:00,12224.45818,3228.42259,25453.19697,10939.73728,3886.03394,101.52097,34.52721
2021-10-08 17:00:00,12016.89895,3999.8034,27518.44533,11299.33996,3874.63181,110.88035,16.64321
2021-10-08 18:00:00,11952.18273,4565.42275,29072.53968,11467.54866,3866.98667,118.86714,14.65492
2021-10-08 19:00:00,11822.89226,4980.42976,30315.62598,11536.07946,3861.16122,126.49353,37.22511
2021-10-08 20:00:00,11735.71895,5026.78502,30876.44298,11585.04947,3863.39866,120.86817,13.44527
2021-10-08 21:00:00,11620.86073,4656.56385,30913.41048,11635.8605,3870.43194,122.03275,23.82892
2021-10-08 22:00:00,11646.9282,3772.17715,30229.7136,11460.62942,3872.17648,114.719,13.80695
2021-10-08 23:00:00,11502.89899,2815.16168,28831.18672,11241.31362,3874.54293,112.92905,25.27616
2021-10-06 00:00:00,3321.85063,3369.72615,31997.29542,11312.94271,3800.23602,53.15064,58.28645
2021-10-06 01:00:00,5104.30756,1187.10943,30217.81409,10963.13234,3802.65531,50.26302,86.4505
2021-10-06 02:00:00,6788.21072,94.63457,27686.96499,10420.03787,3801.49578,43.21483,0
2021-10-06 03:00:00,8081.57714,0,25191.00977,9880.0473,3799.21398,37.1465,31.29936
2021-10-06 04:00:00,9239.63513,0,22645.37857,9319.75716,3782.75174,22.84074,40.10655
2021-10-06 05:00:00,9467.76,0,20268.8222,8944.23924,3781.62229,15.51494,35.96095
2021-10-06 06:00:00,10470.3957,0,17903.77456,8237.44319,3779.61402,9.24391,24.86472
2021-10-06 07:00:00,10207.62985,63.65817,16241.76556,7851.88879,3782.74849,11.2436,45.8787
2021-10-06 08:00:00,10681.8393,110.66176,15203.31564,7466.69817,3786.45479,12.21414,44.82473
2021-10-06 09:00:00,10189.10424,0,15158.06664,7468.78054,3779.72312,10.3756,53.74195
2021-10-06 10:00:00,9867.96721,0,15599.27426,7647.98411,3795.78167,8.54873,0
2021-10-06 11:00:00,9594.67208,0,16527.02067,8070.39705,3791.57617,14.5795,10.97337
2021-10-06 12:00:00,8760.90175,0,17325.0982,8538.31932,3800.81671,16.73431,59.84943
2021-10-06 13:00:00,7973.16214,309.55894,18362.96267,8917.19302,3800.5374,17.84836,45.1979
2021-10-06 14:00:00,7074.04069,1794.58619,20116.79055,9253.41397,3798.00777,23.89809,78.21786
2021-10-06 15:00:00,5949.67033,4039.31856,22372.08064,9499.30452,3791.471,43.78227,75.66352
2021-10-06 16:00:00,4980.52157,5253.47187,24770.27877,9639.24831,3796.6318,62.45159,87.2132
2021-10-06 17:00:00,4168.75819,5699.89813,27543.76134,9783.57433,3796.1096,74.84568,104.06999
2021-10-06 18:00:00,3553.88046,5645.13759,29805.23913,9800.54338,3788.1667,78.19404,109.39763
2021-10-06 19:00:00,3541.50683,5434.45003,31456.30612,9989.07621,3803.61717,75.08962,110.09813
2021-10-06 20:00:00,3129.13,5643.84975,33029.66004,10197.13124,3802.22678,73.19283,69.13368
2021-10-06 21:00:00,3487.02069,5570.63883,33883.92136,10372.60648,3798.53499,64.47435,97.65435
2021-10-06 22:00:00,3867.52239,5206.72488,34105.68887,10610.33875,3802.89481,58.30134,92.75952
2021-10-06 23:00:00,4412.89461,4670.10149,33335.13941,10650.42643,3796.16098,63.18488,88.81793
2021-10-07 00:00:00,8498.73497,2727.70566,32114.29765,10846.54573,3768.36636,70.49354,48.38092
2021-10-07 01:00:00,8503.56142,1701.83872,30029.1812,10413.44979,3767.41693,57.75523,44.78917
2021-10-07 02:00:00,8593.17018,791.04159,27361.43583,9894.12643,3765.27687,50.11314,37.70803
2021-10-07 03:00:00,8836.80671,201.20233,24721.18104,9334.3646,3770.79754,45.29972,40.26303
2021-10-07 04:00:00,9138.78986,337.30748,22386.9882,8799.63538,3778.11399,34.16534,43.5541
2021-10-07 05:00:00,9425.57252,610.78492,20101.4028,8309.56761,3784.57275,28.53927,42.56309
2021-10-07 06:00:00,9784.25435,218.01293,18062.47122,7972.91306,3794.09083,20.62181,41.27845
2021-10-07 07:00:00,10182.32267,0,16649.53861,7715.22746,3800.60391,15.8325,36.10587
2021-10-07 08:00:00,10392.40757,0,16094.16089,7441.72485,3808.12498,7.5793,29.53583
2021-10-07 09:00:00,10483.01943,0,15769.56039,7403.75567,3816.70004,6.28426,26.92947
2021-10-07 10:00:00,10474.28538,0,16267.47381,7440.4809,3822.67424,11.82803,26.48567
2021-10-07 11:00:00,10506.34429,0,17156.17334,7748.38327,3826.3111,16.17518,23.4291
2021-10-07 12:00:00,10524.36303,331.69178,18076.77889,8233.18303,3829.96677,20.97122,20.2426
2021-10-07 13:00:00,10532.40778,1062.88781,19530.91853,8932.32667,3833.74151,24.26244,52.40848
2021-10-07 14:00:00,10268.06031,1872.79396,21606.56237,9795.49462,3838.26992,40.18784,35.12521
2021-10-07 15:00:00,9965.75606,2926.976,24402.85186,10561.77075,3835.94345,51.65815,26.63807
2021-10-07 16:00:00,9746.98952,3766.73893,26999.11798,10972.04625,3836.60655,64.00076,34.52721
2021-10-07 17:00:00,9460.77807,4693.32945,29269.56222,11319.49711,3826.08973,70.34345,16.64321
2021-10-07 18:00:00,9308.43542,5426.98484,30975.2614,11459.8352,3819.22496,75.02712,14.65492
2021-10-07 19:00:00,9129.38508,5962.22535,32364.32,11484.98077,3813.91493,80.31615,37.22511
2021-10-07 20:00:00,8947.86348,6014.06353,33011.61754,11476.19807,3816.29033,77.71527,13.44527
2021-10-07 21:00:00,8809.06341,5575.17285,33078.29344,11379.81701,3823.35864,79.06706,23.82892
2021-10-07 22:00:00,8798.081,4541.76575,32367.19827,11035.1838,3825.22988,74.9453,13.80695
2021-10-07 23:00:00,8695.62957,3432.36509,30860.71637,10607.92312,3827.6957,75.26176,25.27616
2021-10-08 00:00:00,11957.20755,2433.56904,30038.68985,11098.31293,3795.2266,78.33676,48.38092
2021-10-08 01:00:00,11969.19041,1504.96105,27810.84563,10528.22977,3794.26312,63.92444,44.78917
2021-10-08 02:00:00,12007.40528,684.81451,25065.68135,9895.56894,3792.10285,55.06424,37.70803
2021-10-08 03:00:00,12224.44226,158.56226,22417.44644,9258.80932,3797.62954,49.23813,40.26303
2021-10-08 04:00:00,12510.95623,296.47187,20151.27922,8687.68147,3804.85641,36.6896,43.5541
2021-10-08 05:00:00,12725.31693,548.94877,18043.98891,8189.95216,3811.30514,30.12191,42.56309
2021-10-08 06:00:00,13042.69762,202.88317,16272.40117,7889.59381,3820.87723,21.43763,41.27845
2021-10-08 07:00:00,13424.27308,0,15158.23248,7700.6772,3827.4143,15.64847,36.10587
2021-10-08 08:00:00,13619.36249,0,14926.38672,7479.70946,3835.01647,5.79401,29.53583
2021-10-08 09:00:00,13678.93049,0,14964.60156,7498.76053,3843.64199,4.25995,26.92947
2021-10-08 10:00:00,13581.39043,0,15831.39544,7573.07887,3849.5878,10.20808,26.48567
2021-10-08 11:00:00,13513.49506,0,17090.12904,7938.67117,3853.20189,15.34608,23.4291
2021-10-08 12:00:00,13433.22805,300.61418,18336.02726,8503.90904,3856.84762,21.24454,20.2426
2021-10-08 13:00:00,13343.88798,970.20537,20014.60791,9309.57896,3860.63809,25.46732,52.40848
2021-10-08 14:00:00,12986.21987,1710.53561,22201.02592,10272.11471,3865.09321,43.11346,35.12521
2021-10-08 15:00:00,12614.64097,2663.93041,24977.76456,11128.84262,3862.58232,55.86619,26.63807
2021-10-08 16:00:00,12413.55018,3421.81457,27465.76563,11604.34365,3863.24264,69.7476,34.52721
2021-10-08 17:00:00,12133.69173,4259.52432,29557.26443,11992.56906,3852.24875,77.22756,16.64321
2021-10-08 18:00:00,11984.21974,4905.74587,31015.93488,12139.24757,3844.9634,83.18811,14.65492
2021-10-08 19:00:00,11775.34294,5382.41792,32068.48194,12152.33323,3839.37568,89.22808,37.22511
2021-10-08 20:00:00,11620.08983,5436.01839,32372.41259,12123.01731,3841.67669,86.2979,13.44527
2021-10-08 21:00:00,11441.94308,5042.81845,32055.79221,11960.58984,3848.7261,87.66241,23.82892
2021-10-08 22:00:00,11421.78412,4106.62174,31005.84077,11509.50753,3850.52905,82.99042,13.80695
2021-10-08 23:00:00,11255.58308,3094.6254,29236.53142,10940.47818,3852.94133,83.15788,25.27616
2021-10-09 00:00:00,14561.09668,2156.66165,28433.97211,11411.4819,3819.42465,84.6052,48.38092
2021-10-09 01:00:00,14521.56557,1292.97483,26117.8506,10799.79489,3818.4486,68.28327,44.78917
2021-10-09 02:00:00,14459.30006,546.14225,23333.87881,10134.86298,3816.27011,58.13569,37.70803
2021-10-09 03:00:00,14560.64422,85.36978,20695.03142,9467.0159,3821.8022,51.33941,40.26303
2021-10-09 04:00:00,14731.34065,246.37312,18490.06621,8883.15249,3828.94844,37.46787,43.5541
2021-10-09 05:00:00,14809.04018,501.1564,16520.79838,8381.41139,3835.38807,30.10304,42.56309
2021-10-09 06:00:00,15018.96387,198.93513,14949.76323,8091.14705,3845.00885,21.096,41.27845
2021-10-09 07:00:00,15303.76487,0,14053.95024,7916.63302,3851.56752,15.16404,36.10587
2021-10-09 08:00:00,15400.46635,0,14053.25086,7703.30226,3859.24276,4.69744,29.53583
2021-10-09 09:00:00,15386.51045,0,14349.89645,7734.28309,3867.9138,3.41,26.92947
2021-10-09 10:00:00,15212.79011,0,15476.30209,7812.03404,3873.83384,10.31334,26.48567
2021-10-09 11:00:00,15083.48372,0,16993.28619,8200.05459,3877.42741,16.38835,23.4291
2021-10-09 12:00:00,14981.31425,285.512,18465.12079,8799.87673,3881.06418,23.42991,20.2426
2021-10-09 13:00:00,14904.58332,924.50794,20295.53265,9651.2991,3884.86916,28.4569,52.40848
2021-10-09 14:00:00,14559.25898,1622.34328,22550.41177,10659.78305,3889.25823,47.65816,35.12521
2021-10-09 15:00:00,14221.83077,2507.33254,25298.90134,11554.73728,3886.581,61.43513,26.63807
2021-10-09 16:00:00,14110.54313,3209.0483,27696.02949,12046.17949,3887.23885,76.49827,34.52721
2021-10-09 17:00:00,13902.66811,3973.85897,29648.41709,12436.76932,3875.81511,84.62291,16.64321
2021-10-09 18:00:00,13828.53915,4531.54678,30923.43249,12568.76742,3868.15099,91.08937,14.65492
2021-10-09 19:00:00,13663.12893,4940.50738,31729.64875,12563.54536,3862.31304,97.46491,37.22511
2021-10-09 20:00:00,13572.90119,4986.17419,31786.21612,12518.15354,3864.54693,93.98461,13.44527
2021-10-09 21:00:00,13428.6265,4618.26719,31197.72396,12329.31692,3871.57943,95.1815,23.82892
2021-10-09 22:00:00,13447.1813,3739.0829,29910.82925,11832.75718,3873.32089,89.87992,13.80695
2021-10-09 23:00:00,13269.1009,2787.5741,27963.26951,11208.65314,3875.68487,89.3407,25.27616
2021-10-07 00:00:00,2942.59884,3350.5993,32750.21768,10864.41634,3794.02,51.99777,58.28645
2021-10-07 01:00:00,5171.03033,1125.49771,30790.23355,10501.08111,3796.89383,42.66852,86.4505
2021-10-07 02:00:00,7060.40854,66.09341,27957.62547,9899.79962,3795.82203,34.33262,0
2021-10-07 03:00:00,8566.20376,0,25015.69533,9247.5717,3792.98122,30.29148,31.29936
2021-10-07 04:00:00,9965.24124,0,21982.93843,8652.37875,3776.66256,20.10576,40.10655
2021-10-07 05:00:00,11074.638,0,19424.60452,8274.85844,3774.95528,5.5371,35.96095
2021-10-07 06:00:00,12243.46411,0,16610.64458,7666.72086,3773.13304,10.69375,24.86472
2021-10-07 07:00:00,12414.51481,108.80471,14850.1344,7395.90294,3776.86078,9.45266,45.8787
2021-10-07 08:00:00,13273.2009,126.22651,13692.92011,7143.68917,3780.81422,12.12924,44.82473
2021-10-07 09:00:00,13109.78627,0,13613.89335,7254.65417,3774.02167,18.86568,53.74195
2021-10-07 10:00:00,12880.93759,0,14033.78654,7474.47653,3789.69459,16.43904,0
2021-10-07 11:00:00,12513.19596,0,15172.13639,7876.2033,3785.72804,14.13654,10.97337
2021-10-07 12:00:00,11794.14188,0,15942.58202,8244.94125,3795.1685,12.77509,59.84943
2021-10-07 13:00:00,11190.39384,243.41674,17152.215,8550.803,3794.77777,15.90154,45.1979
2021-10-07 14:00:00,10285.80374,1665.80151,19013.29276,8750.68151,3792.32622,21.2112,78.21786
2021-10-07 15:00:00,9471.52098,3894.12402,21361.64331,8924.22452,3785.47118,45.58441,75.66352
2021-10-07 16:00:00,8449.63787,5134.55296,23637.98971,9020.86377,3790.72388,77.73497,87.2132
2021-10-07 17:00:00,7996.64556,5584.4232,26691.99759,9234.2966,3790.32451,96.93667,104.06999
2021-10-07 18:00:00,7575.53567,5519.98044,28793.10887,9346.47012,3782.06179,118.41351,109.39763
2021-10-07 19:00:00,7581.29822,5322.14173,30313.60716,9609.18168,3797.93477,125.46049,110.09813
2021-10-07 20:00:00,7354.47765,5522.60188,32059.0079,9849.72318,3796.80826,112.84592,69.13368
2021-10-07 21:00:00,7784.92199,5451.57596,32899.63641,10006.55603,3792.55932,107.7823,97.65435
2021-10-07 22:00:00,8149.04858,5074.22116,33388.09886,10287.71072,3797.47877,85.58579,92.75952
2021-10-07 23:00:00,8925.417,4542.45841,32788.05039,10371.03277,3790.06271,74.86124,88.81793
2021-10-08 00:00:00,12546.33692,2619.94547,30652.31056,10030.71093,3771.54443,88.58409,48.38092
2021-10-08 01:00:00,12545.23032,1632.12546,28466.42033,9498.23387,3770.59338,71.13807,44.78917
2021-10-08 02:00:00,12564.99256,755.62938,25743.91588,8912.69713,3768.45092,60.25267,37.70803
2021-10-08 03:00:00,12754.83158,188.5767,23097.86995,8371.48226,3773.97229,52.90438,40.26303
2021-10-08 04:00:00,13021.89911,323.40343,20811.49866,7914.86812,3781.27825,38.27112,43.5541
2021-10-08 05:00:00,13218.68955,587.18581,18651.49692,7519.95325,3787.73577,30.48196,42.56309
2021-10-08 06:00:00,13533.62616,211.53677,16800.94011,7321.14574,3797.26018,21.29985,41.27845
2021-10-08 07:00:00,13920.96019,0,15598.58353,7277.4718,3803.77619,15.28663,36.10587
2021-10-08 08:00:00,14128.54728,0,15271.298,7189.00276,3811.30683,4.43711,29.53583
2021-10-08 09:00:00,14215.158,0,15202.49081,7299.91479,3819.88783,3.29913,26.92947
2021-10-08 10:00:00,14137.07633,0,15960.50915,7429.61092,3825.85872,10.77451,26.48567
2021-10-08 11:00:00,14085.89407,0,17110.15286,7791.6159,3829.49287,17.37958,23.4291
2021-10-08 12:00:00,14027.29865,319.02298,18260.15996,8305.28992,3833.14739,25.08056,20.2426
2021-10-08 13:00:00,13968.09818,1025.16556,19872.62565,9025.87744,3836.9239,30.55923,52.40848
2021-10-08 14:00:00,13631.33075,1807.4961,22026.48296,9863.56447,3841.4436,50.64738,35.12521
2021-10-08 15:00:00,13276.37209,2822.35322,24809.14108,10588.38408,3839.09536,64.98844,26.63807
2021-10-08 16:00:00,13099.71674,3630.22316,27329.22986,10985.31713,3839.75815,80.70962,34.52721
2021-10-08 17:00:00,12827.96938,4523.27454,29473.63909,11299.46906,3829.18493,89.18656,16.64321
2021-10-08 18:00:00,12679.61725,5225.46141,31005.26108,11399.88926,3822.27032,95.9533,14.65492
2021-10-08 19:00:00,12463.49448,5740.38436,32157.13703,11380.18184,3816.9275,102.53849,37.22511
2021-10-08 20:00:00,12302.57966,5793.73774,32562.38367,11321.44758,3819.2941,98.71042,13.44527
2021-10-08 21:00:00,12108.79721,5373.19326,32358.81439,11118.4799,3826.36009,99.82818,23.82892
2021-10-08 22:00:00,12079.26265,4378.5277,31408.76577,10657.08397,3828.22331,94.14774,13.80695
2021-10-08 23:00:00,11896.95886,3307.64156,29716.88686,10093.93548,3830.6828,93.22676,25.27616
2021-10-09 00:00:00,15355.29211,2301.59573,28516.46114,10178.45799,3806.79339,92.91223,48.38092
2021-10-09 01:00:00,15255.29073,1400.58271,26060.95156,9462.84485,3805.82397,74.07435,44.78917
2021-10-09 02:00:00,15124.70923,613.86655,23141.72163,8731.51432,3803.65505,62.23393,37.70803
2021-10-09 03:00:00,15122.13512,119.52734,20400.93819,8105.94814,3809.18429,54.16261,40.26303
2021-10-09 04:00:00,15207.1483,271.13085,18136.69174,7630.92982,3816.37258,38.55082,43.5541
2021-10-09 05:00:00,15220.68492,527.48007,16159.15251,7254.89692,3822.81699,30.14323,42.56309
2021-10-09 06:00:00,15396.3584,202.29468,14617.84594,7137.28877,3832.4123,20.71342,41.27845
2021-10-09 07:00:00,15660.62094,0,13793.16468,7231.31699,3838.95972,14.59381,36.10587
2021-10-09 08:00:00,15753.66295,0,13904.3974,7252.90787,3846.59676,3.31692,29.53583
2021-10-09 09:00:00,15786.18161,0,14331.69389,7469.51267,3855.24411,2.35511,26.92947
2021-10-09 10:00:00,15670.21944,0,15611.59628,7665.33905,3861.17758,10.51859,26.48567
2021-10-09 11:00:00,15606.87254,0,17296.83326,8110.33458,3864.78195,17.82456,23.4291
2021-10-09 12:00:00,15597.12809,295.19457,18923.70901,8727.40642,3868.42335,26.36995,20.2426
2021-10-09 13:00:00,15650.42005,953.6461,20887.77117,9579.92189,3872.22077,32.45289,52.40848
2021-10-09 14:00:00,15415.77698,1676.61301,23251.20231,10528.65634,3876.64441,53.69829,35.12521
2021-10-09 15:00:00,15173.89456,2600.73167,26086.75498,11347.50664,3874.0539,68.81826,26.63807
2021-10-09 16:00:00,15161.70073,3334.4733,28535.35731,11811.87738,3874.71298,85.43209,34.52721
2021-10-09 17:00:00,15012.16372,4138.79349,30499.86072,12157.32936,3863.51362,94.40157,16.64321
2021-10-09 18:00:00,14983.36425,4742.03865,31736.50698,12245.47076,3856.04718,101.535,14.65492
2021-10-09 19:00:00,14849.80527,5184.85973,32465.11398,12192.27427,3850.33994,108.35467,37.22511
2021-10-09 20:00:00,14770.32907,5233.47425,32416.34503,12091.2163,3852.60885,104.14559,13.44527
2021-10-09 21:00:00,14617.6912,4850.10295,31682.30451,11779.654,3859.65016,105.12488,23.82892
2021-10-09 22:00:00,14627.99558,3936.74422,30244.27507,11158.24343,3861.42372,98.99246,13.80695
2021-10-09 23:00:00,14425.88577,2949.65542,28143.20128,10390.29888,3863.813,97.52786,25.27616
2021-10-10 00:00:00,18865.99649,1981.9395,26940.95286,10468.3161,3838.47547,95.29039,48.38092
2021-10-10 01:00:00,18806.83052,1202.03066,24314.83558,9691.02124,3837.48939,75.73059,44.78917
2021-10-10 02:00:00,18664.96806,520.78534,21277.4599,8912.66485,3835.29671,63.40406,37.70803
2021-10-10 03:00:00,18682.24775,92.30132,18486.72362,8250.70284,3840.83304,54.96653,40.26303
2021-10-10 04:00:00,18783.02136,233.49268,16249.82642,7767.38873,3847.91563,38.85507,43.5541
2021-10-10 05:00:00,18748.08384,454.2519,14407.11561,7395.62862,3854.34823,30.14743,42.56309
2021-10-10 06:00:00,18907.73682,179.89819,13086.061,7303.99252,3864.00728,20.59603,41.27845
2021-10-10 07:00:00,19175.74376,0,12523.789,7437.27421,3870.58286,14.42251,36.10587
2021-10-10 08:00:00,19264.96707,0,12934.16922,7487.04651,3878.31565,2.91355,29.53583
2021-10-10 09:00:00,19265.51108,0,13699.13519,7733.44432,3887.02265,2.0451,26.92947
2021-10-10 10:00:00,19042.08129,0,15331.22383,7943.31686,3892.92248,10.56998,26.48567
2021-10-10 11:00:00,18846.61639,0,17375.873,8421.10968,3896.49999,18.22956,23.4291
2021-10-10 12:00:00,18697.10591,253.23453,19321.76721,9083.25481,3900.12952,27.20671,20.2426
2021-10-10 13:00:00,18589.2827,828.88976,21517.39537,9993.79522,3903.94576,33.59305,52.40848
2021-10-10 14:00:00,18191.71328,1462.93928,24013.39673,10996.05381,3908.28298,55.42553,35.12521
2021-10-10 15:00:00,17821.3259,2262.21396,26871.14202,11857.73156,3905.47473,70.93159,26.63807
2021-10-10 16:00:00,17763.91271,2894.87904,29257.82133,12341.20634,3906.13057,87.99107,34.52721
2021-10-10 17:00:00,17568.41065,3596.37429,31088.64128,12687.46166,3894.36857,97.20347,16.64321
2021-10-10 18:00:00,17491.02691,4108.19714,32117.09516,12755.08598,3886.40616,104.52825,14.65492
2021-10-10 19:00:00,17269.25968,4494.64074,32551.21094,12676.14966,3880.37115,111.47512,37.22511
2021-10-10 20:00:00,17185.09967,4550.71834,32190.7331,12551.16412,3882.55241,107.05737,13.44527
2021-10-10 21:00:00,16994.49902,4227.24874,31096.73099,12196.92942,3889.57149,107.97387,23.82892
2021-10-10 22:00:00,17006.48852,3439.48887,29330.83344,11508.66981,3891.2645,101.60319,13.80695
2021-10-10 23:00:00,16765.7273,2576.30615,26959.88075,10659.8918,3893.59051,99.87242,25.27616
2021-10-08 00:00:00,11407.76585,3326.3253,28502.47359,10594.39895,3771.27437,57.61036,58.28645
2021-10-08 01:00:00,12831.06627,1100.07261,26820.68591,10249.18692,3774.5732,48.11971,86.4505
2021-10-08 02:00:00,14326.05555,56.6666,24608.33181,9674.96428,3773.85617,31.03172,0
2021-10-08 03:00:00,15211.3571,0,22163.71954,8984.43076,3770.7007,34.0776,31.29936
2021-10-08 04:00:00,16387.9732,0,19409.00191,8383.93928,3755.16629,11.3625,40.10655
2021-10-08 05:00:00,16725.63361,0,17166.91346,7951.42357,3753.31842,8.07794,35.96095
2021-10-08 06:00:00,17542.23173,0,14724.38347,7378.41085,3751.53167,2.98745,24.86472
2021-10-08 07:00:00,17735.06149,147.45047,12916.80447,7108.27524,3755.68533,0,45.8787
2021-10-08 08:00:00,17855.23378,150.71739,11878.56076,6856.25757,3759.85859,0,44.82473
2021-10-08 09:00:00,17718.56863,0,11613.94304,6978.46966,3753.27784,0,53.74195
2021-10-08 10:00:00,17187.21733,0,11869.23669,7199.77733,3768.77468,0,0
2021-10-08 11:00:00,17043.0143,0,13005.99022,7605.60394,3764.8606,2.51212,10.97337
2021-10-08 12:00:00,16203.22401,0,13788.43054,7971.60667,3774.38871,16.01436,59.84943
2021-10-08 13:00:00,15689.73488,187.46677,15057.21354,8263.96741,3773.92329,30.61513,45.1979
2021-10-08 14:00:00,15127.36958,1537.9513,17031.0641,8472.51005,3771.77829,57.77645,78.21786
2021-10-08 15:00:00,14287.25023,3705.02109,19334.75976,8641.58243,3765.37447,84.76553,75.66352
2021-10-08 16:00:00,13578.22455,4929.09455,21407.63494,8763.41215,3769.94563,117.02441,87.2132
2021-10-08 17:00:00,13021.41481,5372.29716,24318.08156,8993.33554,3770.43157,130.24734,104.06999
2021-10-08 18:00:00,12733.83935,5306.84461,26231.09493,9154.32542,3761.88823,130.6476,109.39763
2021-10-08 19:00:00,12610.31806,5126.86991,27689.04726,9421.94471,3777.865,126.41084,110.09813
2021-10-08 20:00:00,12622.75869,5319.75013,29099.34098,9631.35594,3777.17104,104.66348,69.13368
2021-10-08 21:00:00,13411.92666,5243.5109,29761.48839,9776.95959,3772.3853,88.91187,97.65435
2021-10-08 22:00:00,13491.34846,4861.16311,30129.77041,10045.66076,3778.3193,78.12387,92.75952
2021-10-08 23:00:00,13932.2093,4376.57359,29593.95218,10128.44399,3770.18698,73.01148,88.81793
