UTC time,nat_gas,coal,solar,hydro,biomass,nuclear,oil,unknown,geothermal,wind 
2020-07-26 19:00,,37928.0,70.0,7684.0,21797.0,25880.0,1986.0,1664.0,73.0,21464.0
2020-07-26 20:00,,38034.0,0.0,7011.0,21585.0,25897.0,1986.0,1664.0,78.0,19847.0
2020-07-26 21:00,,37687.0,0.0,6860.0,21354.0,25917.0,1972.0,1662.0,80.0,19403.0
2020-07-26 22:00,,35483.0,0.0,7416.0,20927.0,25908.0,1974.0,1660.0,80.0,16800.0
2020-07-26 23:00,,34380.0,0.0,7189.0,20789.0,25922.0,1973.0,1660.0,80.0,14610.0
2020-07-27 00:00,32363.0,33828.0,0.0,6828.0,20773.0,25942.0,1972.0,1660.0,80.0,14988.0
2020-07-27 01:00,33682.0,33459.0,0.0,6913.0,20769.0,25978.0,1973.0,1660.0,82.0,15827.0
2020-07-27 02:00,34121.0,33016.0,0.0,7180.0,20841.0,25984.0,1972.0,1660.0,83.0,18637.0
2020-07-27 03:00,34664.0,36065.0,193.0,7056.0,21002.0,25990.0,1976.0,1660.0,84.0,23379.0
2020-07-27 04:00,,41235.0,5250.0,7298.0,21297.0,25982.0,1903.0,1661.0,84.0,26375.0
2020-07-27 05:00,,41862.0,20053.0,7229.0,21607.0,26011.0,1495.0,1664.0,81.0,26418.0
2020-07-27 06:00,,42867.0,41876.0,7647.0,20641.0,26008.0,1496.0,1664.0,76.0,22402.0
2020-07-27 07:00,,43634.0,64481.0,7550.0,21406.0,25970.0,1515.0,1664.0,72.0,17465.0
2020-07-27 08:00,,44107.0,81251.0,7711.0,21363.0,25914.0,1480.0,1664.0,71.0,17636.0
2020-07-27 09:00,,41630.0,91821.0,7522.0,21287.0,25862.0,1472.0,1664.0,68.0,21293.0
2020-07-27 10:00,,40049.0,94114.0,7513.0,21196.0,25825.0,1472.0,1664.0,66.0,24671.0
2020-07-27 11:00,,39674.0,90870.0,7915.0,21170.0,25797.0,1472.0,1662.0,64.0,27651.0
2020-07-27 12:00,,39836.0,84283.0,8055.0,20965.0,25771.0,1472.0,1664.0,64.0,31093.0
2020-07-27 13:00,,39464.0,72835.0,7930.0,21066.0,25749.0,1472.0,1663.0,60.0,33961.0
2020-07-27 14:00,,40595.0,62156.0,7308.0,21060.0,25723.0,1476.0,1663.0,60.0,35920.0
2020-07-27 15:00,,41705.0,47281.0,7636.0,21358.0,25704.0,1495.0,1664.0,60.0,38278.0
2020-07-27 16:00,36573.0,41014.0,28735.0,7803.0,21740.0,25690.0,1514.0,1664.0,60.0,40036.0
2020-07-27 17:00,36550.0,41220.0,12342.0,7648.0,21984.0,25687.0,1527.0,1664.0,61.0,46880.0
2020-07-27 18:00,36826.0,41439.0,2685.0,7422.0,21970.0,25668.0,1529.0,1664.0,65.0,56815.0
2020-07-27 19:00,36505.0,41212.0,41.0,7321.0,21987.0,25638.0,1541.0,1664.0,69.0,68333.0
2020-07-27 20:00,36320.0,39147.0,0.0,7166.0,21659.0,25158.0,1541.0,1664.0,72.0,75388.0
2020-07-27 21:00,34126.0,31462.0,0.0,7228.0,21432.0,24530.0,1541.0,1664.0,74.0,81600.0
2020-07-27 22:00,28583.0,25883.0,0.0,7124.0,19766.0,24487.0,1542.0,1660.0,76.0,86078.0
2020-07-27 23:00,27037.0,22622.0,0.0,7044.0,19655.0,24520.0,1535.0,1660.0,75.0,88138.0
2020-07-28 00:00,25657.0,20943.0,0.0,7102.0,19656.0,24560.0,1532.0,1660.0,72.0,91376.0
2020-07-28 01:00,25056.0,20647.0,0.0,7274.0,19460.0,24765.0,1532.0,1660.0,75.0,93419.0
2020-07-28 02:00,24589.0,20456.0,0.0,7148.0,19511.0,25097.0,1532.0,1660.0,76.0,94342.0
2020-07-28 03:00,26357.0,22601.0,150.0,7341.0,19733.0,25221.0,1532.0,1663.0,73.0,93206.0
2020-07-28 04:00,29150.0,29611.0,4103.0,7525.0,20057.0,25217.0,1540.0,1685.0,72.0,91412.0
2020-07-28 05:00,,33894.0,16719.0,7810.0,20450.0,25261.0,1540.0,1684.0,67.0,81884.0
2020-07-28 06:00,,35204.0,36749.0,7441.0,20605.0,25716.0,1524.0,1722.0,63.0,78169.0
2020-07-28 07:00,,31292.0,60100.0,7386.0,20473.0,25423.0,1524.0,1751.0,60.0,84451.0
2020-07-28 08:00,,27751.0,79315.0,7328.0,20182.0,25062.0,1524.0,1749.0,57.0,92618.0
2020-07-28 09:00,,25798.0,91816.0,7388.0,19849.0,24425.0,1524.0,1748.0,56.0,98584.0
2020-07-28 10:00,,25127.0,96798.0,7399.0,19366.0,24781.0,1524.0,1748.0,55.0,104345.0
2020-07-28 11:00,,25166.0,94095.0,7181.0,19359.0,24226.0,1527.0,1749.0,52.0,108687.0
2020-07-28 12:00,,25817.0,86747.0,7174.0,19164.0,23917.0,1524.0,1748.0,52.0,110316.0
2020-07-28 13:00,,26075.0,74123.0,7536.0,19285.0,24562.0,1525.0,1749.0,53.0,108683.0
2020-07-28 14:00,,26783.0,59705.0,7261.0,19416.0,24716.0,1511.0,1748.0,54.0,104927.0
2020-07-28 15:00,,30994.0,46036.0,7408.0,19672.0,24737.0,1512.0,1751.0,58.0,99013.0
2020-07-28 16:00,,34029.0,29082.0,7379.0,20102.0,24755.0,1512.0,1751.0,62.0,91360.0
2020-07-28 17:00,,36629.0,14044.0,7447.0,20375.0,24846.0,1512.0,1765.0,64.0,85443.0
2020-07-28 18:00,,37272.0,3188.0,7497.0,20450.0,24866.0,1512.0,1661.0,65.0,76976.0
2020-07-28 19:00,,38035.0,44.0,7128.0,20410.0,24902.0,1512.0,1660.0,68.0,71178.0
2020-07-28 20:00,,35362.0,0.0,6908.0,20286.0,24974.0,1512.0,1660.0,71.0,68664.0
2020-07-28 21:00,30960.0,31006.0,0.0,7007.0,20044.0,25166.0,1512.0,1660.0,72.0,66903.0
2020-07-28 22:00,30084.0,28543.0,0.0,7022.0,20708.0,25643.0,1512.0,1656.0,72.0,64129.0
2020-07-28 23:00,29199.0,28651.0,0.0,7026.0,20628.0,25854.0,1512.0,1656.0,72.0,60407.0
2020-07-29 00:00,29091.0,29467.0,0.0,7188.0,20525.0,25852.0,1512.0,1656.0,72.0,57375.0
2020-07-29 01:00,29076.0,28437.0,0.0,6970.0,20554.0,25859.0,1512.0,1656.0,75.0,58628.0
2020-07-29 02:00,29226.0,31074.0,0.0,7054.0,20660.0,25883.0,1504.0,1656.0,76.0,60455.0
2020-07-29 03:00,29495.0,32886.0,161.0,7306.0,20770.0,25915.0,1504.0,1656.0,76.0,62334.0
2020-07-29 04:00,,37595.0,4353.0,7527.0,21229.0,25580.0,1498.0,1656.0,76.0,64217.0
2020-07-29 05:00,,39864.0,19431.0,7775.0,21440.0,24852.0,1492.0,1656.0,76.0,64542.0
2020-07-29 06:00,,39291.0,44568.0,7838.0,21528.0,24832.0,1492.0,1656.0,75.0,67638.0
2020-07-29 07:00,,34690.0,72051.0,7544.0,20950.0,25107.0,1492.0,1656.0,72.0,80615.0
2020-07-29 08:00,20063.0,31050.0,89508.0,7481.0,19627.0,24841.0,1492.0,1656.0,72.0,93527.0
2020-07-29 09:00,18623.0,30164.0,97695.0,7579.0,19423.0,25334.0,1492.0,1656.0,68.0,95073.0
2020-07-29 10:00,16584.0,29798.0,104967.0,7402.0,19499.0,24904.0,1492.0,1656.0,68.0,94887.0
2020-07-29 11:00,14581.0,28076.0,109006.0,7236.0,19964.0,24959.0,1494.0,1656.0,67.0,94039.0
2020-07-29 12:00,14825.0,27894.0,108251.0,7290.0,20569.0,24959.0,1492.0,1656.0,64.0,90009.0
2020-07-29 13:00,17270.0,29422.0,100367.0,7599.0,20710.0,25209.0,1494.0,1656.0,64.0,84657.0
2020-07-29 14:00,,33790.0,85055.0,7782.0,20899.0,25327.0,1492.0,1656.0,64.0,80342.0
2020-07-29 15:00,,37203.0,62747.0,7876.0,21096.0,25524.0,1492.0,1656.0,64.0,77234.0
2020-07-29 16:00,,41279.0,37150.0,7903.0,21527.0,25693.0,1494.0,1656.0,64.0,72290.0
2020-07-29 17:00,,44617.0,14712.0,7714.0,21860.0,25730.0,1495.0,1656.0,64.0,63095.0
2020-07-29 18:00,,43252.0,2957.0,7717.0,21903.0,25757.0,1494.0,1656.0,68.0,52485.0
2020-07-29 19:00,,43341.0,37.0,8137.0,21839.0,25776.0,1500.0,1656.0,71.0,47463.0
2020-07-29 20:00,,43222.0,0.0,7694.0,21655.0,25779.0,1504.0,1656.0,74.0,45079.0
2020-07-29 21:00,,42861.0,0.0,7457.0,21452.0,25829.0,1504.0,1656.0,76.0,42932.0
2020-07-29 22:00,,42634.0,0.0,7455.0,21214.0,25956.0,1504.0,1632.0,76.0,41932.0
2020-07-29 23:00,,41184.0,0.0,7287.0,21108.0,25990.0,1504.0,1632.0,80.0,39578.0
2020-07-30 00:00,,40650.0,0.0,7309.0,21088.0,26015.0,1504.0,1632.0,80.0,37864.0
2020-07-30 01:00,,40385.0,0.0,7339.0,21162.0,26050.0,1502.0,1632.0,80.0,36749.0
2020-07-30 02:00,,39822.0,0.0,7340.0,21166.0,26054.0,1500.0,1632.0,80.0,35695.0
2020-07-30 03:00,,40498.0,173.0,7326.0,21222.0,26065.0,1492.0,1632.0,80.0,37053.0
2020-07-30 04:00,,41557.0,4682.0,7383.0,21697.0,26102.0,1485.0,1632.0,80.0,34649.0
2020-07-30 05:00,,42565.0,21908.0,7470.0,22043.0,26135.0,1484.0,1632.0,77.0,28642.0
2020-07-30 06:00,,41888.0,49395.0,7578.0,22241.0,26144.0,1484.0,1632.0,71.0,25729.0
2020-07-30 07:00,,41874.0,77593.0,7799.0,22007.0,26076.0,1492.0,1632.0,68.0,26149.0
2020-07-30 08:00,,39907.0,98963.0,7770.0,21539.0,26027.0,1494.0,1632.0,64.0,24617.0
2020-07-30 09:00,,39470.0,112922.0,7521.0,21167.0,25694.0,1492.0,1632.0,62.0,24017.0
2020-07-30 10:00,,39606.0,120658.0,7420.0,20975.0,25556.0,1492.0,1632.0,60.0,22901.0
2020-07-30 11:00,,38374.0,122398.0,7225.0,20956.0,25515.0,1492.0,1632.0,60.0,23063.0
2020-07-30 12:00,,39892.0,116669.0,7287.0,20935.0,25504.0,1492.0,1603.0,56.0,22169.0
2020-07-30 13:00,,40659.0,105031.0,7489.0,20981.0,25494.0,1492.0,1595.0,56.0,21156.0
2020-07-30 14:00,,42746.0,88432.0,7565.0,21132.0,25838.0,1492.0,1593.0,56.0,19947.0
2020-07-30 15:00,,44359.0,64752.0,7984.0,21462.0,25843.0,1492.0,1594.0,56.0,19127.0
2020-07-30 16:00,,44651.0,37279.0,7758.0,21806.0,25817.0,1493.0,1592.0,56.0,16524.0
2020-07-30 17:00,,45100.0,14503.0,7961.0,21867.0,25815.0,1492.0,1592.0,59.0,13393.0
2020-07-30 18:00,,45021.0,2839.0,7876.0,21828.0,25812.0,1493.0,1593.0,62.0,11476.0
2020-07-30 19:00,,45247.0,40.0,7704.0,21747.0,25813.0,1504.0,1594.0,68.0,13268.0
2020-07-30 20:00,,45963.0,0.0,7568.0,21567.0,25829.0,1504.0,1594.0,72.0,14600.0
2020-07-30 21:00,,46354.0,0.0,7224.0,21478.0,25878.0,1504.0,1592.0,73.0,15901.0
2020-07-30 22:00,,46719.0,0.0,7077.0,20504.0,25928.0,1504.0,1592.0,76.0,15676.0
2020-07-30 23:00,,46376.0,0.0,6975.0,20417.0,25970.0,1504.0,1592.0,76.0,15330.0
2020-07-31 00:00,,46110.0,0.0,7019.0,20428.0,25998.0,1504.0,1592.0,76.0,14498.0
2020-07-31 01:00,,46173.0,0.0,7028.0,20418.0,26021.0,1504.0,1592.0,76.0,14193.0
2020-07-31 02:00,,46228.0,0.0,7193.0,20491.0,26047.0,1504.0,1592.0,76.0,14179.0
2020-07-31 03:00,,46297.0,152.0,7310.0,20641.0,26065.0,1497.0,1592.0,76.0,13431.0
2020-07-31 04:00,,47226.0,4241.0,7798.0,21081.0,26075.0,1493.0,1592.0,71.0,13249.0
2020-07-31 05:00,,47891.0,20702.0,7744.0,21469.0,26104.0,1497.0,1592.0,60.0,10611.0
2020-07-31 06:00,,48539.0,47972.0,7610.0,21420.0,26067.0,1494.0,1592.0,57.0,8285.0
2020-07-31 07:00,,49402.0,75717.0,7678.0,21252.0,26025.0,1492.0,1592.0,55.0,7836.0
2020-07-31 08:00,,48409.0,98609.0,7690.0,21087.0,25913.0,1500.0,1592.0,52.0,8146.0
2020-07-31 09:00,,44999.0,114322.0,7475.0,21019.0,25832.0,1504.0,1592.0,52.0,8136.0
2020-07-31 10:00,,43814.0,122731.0,7179.0,20644.0,25782.0,1512.0,1592.0,48.0,7369.0
2020-07-31 11:00,,43655.0,124236.0,7503.0,20591.0,25711.0,1524.0,1592.0,48.0,6618.0
2020-07-31 12:00,,44213.0,119327.0,7588.0,20445.0,25664.0,1524.0,1591.0,48.0,6774.0
2020-07-31 13:00,,45229.0,108136.0,7632.0,20563.0,25648.0,1548.0,1628.0,46.0,7358.0
2020-07-31 14:00,,46933.0,90318.0,7677.0,20892.0,25628.0,1564.0,1628.0,47.0,8015.0
2020-07-31 15:00,,47838.0,66203.0,7912.0,21097.0,25586.0,1562.0,1628.0,46.0,9192.0
2020-07-31 16:00,,48219.0,38227.0,8018.0,21477.0,25582.0,1544.0,1628.0,48.0,10527.0
2020-07-31 17:00,,48370.0,14301.0,8012.0,21632.0,25576.0,1544.0,1628.0,48.0,12713.0
2020-07-31 18:00,,48405.0,2553.0,8296.0,21719.0,25612.0,1532.0,1628.0,52.0,16686.0
2020-07-31 19:00,,48661.0,24.0,7831.0,21714.0,25597.0,1526.0,1628.0,56.0,27303.0
2020-07-31 20:00,,48336.0,0.0,7193.0,21518.0,25608.0,1524.0,1628.0,59.0,42243.0
2020-07-31 21:00,,46733.0,0.0,7108.0,21246.0,25625.0,1524.0,1628.0,60.0,54980.0
2020-07-31 22:00,,41230.0,0.0,7378.0,20747.0,25666.0,1524.0,1636.0,60.0,64450.0
2020-07-31 23:00,,35367.0,0.0,7196.0,20693.0,25699.0,1524.0,1636.0,60.0,66692.0
2020-08-01 00:00,27519.0,31755.0,0.0,7173.0,20722.0,25740.0,1526.0,1609.0,60.0,67343.0
2020-08-01 01:00,27485.0,31781.0,0.0,7362.0,20637.0,25737.0,1524.0,1608.0,60.0,66587.0
2020-08-01 02:00,26987.0,33170.0,0.0,7264.0,20640.0,25755.0,1524.0,1608.0,63.0,64308.0
2020-08-01 03:00,26895.0,34072.0,137.0,7074.0,20734.0,25781.0,1525.0,1608.0,60.0,59870.0
2020-08-01 04:00,27492.0,37619.0,4347.0,7134.0,21116.0,25834.0,1524.0,1609.0,60.0,52675.0
2020-08-01 05:00,,40197.0,20149.0,7234.0,21537.0,25836.0,1524.0,1610.0,60.0,42838.0
2020-08-01 06:00,,40429.0,44165.0,7145.0,21745.0,25818.0,1525.0,1612.0,56.0,30729.0
2020-08-01 07:00,,39922.0,67592.0,7354.0,21723.0,25774.0,1524.0,1612.0,53.0,23948.0
2020-08-01 08:00,,40036.0,84683.0,7185.0,21578.0,25697.0,1524.0,1610.0,51.0,22776.0
2020-08-01 09:00,,39628.0,95106.0,7091.0,21298.0,25590.0,1524.0,1612.0,48.0,26343.0
2020-08-01 10:00,,37970.0,100928.0,7047.0,20996.0,25526.0,1524.0,1610.0,48.0,27361.0
2020-08-01 11:00,,36592.0,101138.0,7175.0,20868.0,25509.0,1525.0,1612.0,46.0,27929.0
2020-08-01 12:00,,35202.0,96272.0,6996.0,20735.0,25473.0,1524.0,1609.0,44.0,26396.0
2020-08-01 13:00,,35755.0,84141.0,7383.0,20678.0,25475.0,1526.0,1608.0,44.0,23710.0
2020-08-01 14:00,27783.0,38513.0,67092.0,7105.0,20833.0,25502.0,1524.0,1608.0,44.0,23867.0
2020-08-01 15:00,26552.0,42825.0,47724.0,7071.0,21044.0,25455.0,1524.0,1608.0,44.0,27689.0
2020-08-01 16:00,,46508.0,26574.0,7054.0,21294.0,25500.0,1524.0,1608.0,46.0,29796.0
2020-08-01 17:00,,47571.0,11389.0,6928.0,21524.0,25530.0,1525.0,1608.0,50.0,28473.0
2020-08-01 18:00,,47850.0,2412.0,6920.0,21677.0,25559.0,1524.0,1608.0,53.0,26836.0
2020-08-01 19:00,,48168.0,40.0,7463.0,21622.0,25609.0,1525.0,1608.0,52.0,27839.0
2020-08-01 20:00,,48883.0,0.0,7455.0,21456.0,25659.0,1525.0,1608.0,55.0,27344.0
2020-08-01 21:00,,47313.0,0.0,6900.0,21242.0,25701.0,1524.0,1608.0,57.0,25850.0
2020-08-01 22:00,,42624.0,0.0,6905.0,20741.0,25726.0,1524.0,1252.0,65.0,23565.0
2020-08-01 23:00,29868.0,40715.0,0.0,6892.0,20663.0,25762.0,1526.0,1252.0,68.0,21734.0
2020-08-02 00:00,29894.0,39235.0,0.0,6708.0,20593.0,25802.0,1526.0,1252.0,68.0,18815.0
2020-08-02 01:00,29673.0,37827.0,0.0,6933.0,20538.0,25660.0,1525.0,1252.0,70.0,16418.0
2020-08-02 02:00,29070.0,37580.0,0.0,7319.0,20587.0,24661.0,1524.0,1252.0,69.0,16256.0
2020-08-02 03:00,28326.0,37042.0,80.0,7003.0,20566.0,23517.0,1524.0,1252.0,68.0,15433.0
2020-08-02 04:00,28609.0,37232.0,2786.0,6978.0,20696.0,22511.0,1524.0,1252.0,68.0,15222.0
2020-08-02 05:00,29348.0,37790.0,11537.0,7636.0,20992.0,22363.0,1524.0,1252.0,68.0,15270.0
2020-08-02 06:00,29644.0,37363.0,24217.0,7078.0,21231.0,22337.0,1524.0,1252.0,68.0,12677.0
2020-08-02 07:00,29752.0,37923.0,37909.0,7406.0,21239.0,22251.0,1524.0,1252.0,68.0,11911.0
2020-08-02 08:00,29591.0,37157.0,46745.0,7448.0,21148.0,22567.0,1524.0,1252.0,68.0,13860.0
2020-08-02 09:00,,37764.0,50788.0,7084.0,21082.0,23645.0,1524.0,1252.0,68.0,16563.0
2020-08-02 10:00,,37732.0,52194.0,7193.0,20892.0,24095.0,1535.0,1252.0,72.0,20093.0
2020-08-02 11:00,,37416.0,53845.0,7134.0,20896.0,24088.0,1555.0,1252.0,72.0,24588.0
2020-08-02 12:00,,37257.0,52189.0,7397.0,20789.0,24075.0,1562.0,1252.0,68.0,26655.0
2020-08-02 13:00,,37530.0,44153.0,7246.0,20633.0,24019.0,1564.0,1252.0,68.0,30699.0
2020-08-02 14:00,,38031.0,36271.0,7305.0,20953.0,24057.0,1564.0,1252.0,68.0,34162.0
2020-08-02 15:00,,40993.0,27550.0,7512.0,21063.0,24058.0,1564.0,1252.0,68.0,36515.0
2020-08-02 16:00,,45277.0,17519.0,7313.0,21384.0,24049.0,1566.0,1252.0,67.0,36068.0
2020-08-02 17:00,,48075.0,8356.0,7103.0,21509.0,24050.0,1564.0,1252.0,63.0,31400.0
2020-08-02 18:00,,49044.0,1896.0,7661.0,21563.0,24648.0,1561.0,1252.0,71.0,24695.0
2020-08-02 19:00,,49968.0,17.0,7305.0,21572.0,25037.0,1552.0,1252.0,72.0,20795.0
2020-08-02 20:00,,50118.0,0.0,7265.0,21665.0,25052.0,1552.0,1252.0,72.0,19532.0
2020-08-02 21:00,,49988.0,0.0,7161.0,21365.0,25091.0,1552.0,1252.0,72.0,20605.0
2020-08-02 22:00,,46765.0,0.0,7190.0,21065.0,25120.0,1552.0,1496.0,72.0,20419.0
2020-08-02 23:00,,42829.0,0.0,7113.0,21037.0,25171.0,1552.0,1496.0,72.0,18948.0
2020-08-03 00:00,,41125.0,0.0,7562.0,20932.0,25230.0,1552.0,1496.0,72.0,19305.0
2020-08-03 01:00,,40538.0,0.0,7185.0,20908.0,25305.0,1552.0,1496.0,72.0,18568.0
2020-08-03 02:00,,43304.0,0.0,7405.0,20993.0,25373.0,1552.0,1496.0,72.0,17232.0
2020-08-03 03:00,,49077.0,60.0,7486.0,21055.0,25426.0,1552.0,1496.0,72.0,16194.0
2020-08-03 04:00,,53838.0,2227.0,7949.0,21322.0,25472.0,1552.0,1496.0,69.0,14628.0
2020-08-03 05:00,,56982.0,10572.0,8084.0,21855.0,25504.0,1552.0,1496.0,70.0,10756.0
2020-08-03 06:00,,57927.0,23900.0,8405.0,22064.0,25523.0,1552.0,1496.0,71.0,7538.0
2020-08-03 07:00,,58419.0,37904.0,8446.0,21997.0,25546.0,1553.0,1496.0,68.0,6831.0
2020-08-03 08:00,,58522.0,53048.0,8432.0,21754.0,25582.0,1552.0,1496.0,68.0,6983.0
2020-08-03 09:00,,58128.0,62779.0,8938.0,21527.0,22387.0,1552.0,1496.0,66.0,7398.0
2020-08-03 10:00,,58148.0,69849.0,8894.0,21310.0,21038.0,1553.0,1496.0,66.0,8074.0
2020-08-03 11:00,,57784.0,70075.0,8895.0,21359.0,22301.0,1563.0,1496.0,64.0,9433.0
2020-08-03 12:00,,57800.0,63997.0,8565.0,21371.0,22341.0,1555.0,1496.0,63.0,10826.0
2020-08-03 13:00,,57907.0,56055.0,8704.0,21333.0,22333.0,1552.0,1496.0,60.0,11726.0
2020-08-03 14:00,,57593.0,43547.0,8643.0,21591.0,22321.0,1553.0,1496.0,60.0,15027.0
2020-08-03 15:00,,57577.0,30896.0,8635.0,22006.0,22313.0,1554.0,1496.0,60.0,16698.0
2020-08-03 16:00,,58347.0,19175.0,8761.0,22209.0,22361.0,1556.0,1496.0,61.0,17692.0
2020-08-03 17:00,,58217.0,8751.0,8706.0,22250.0,22388.0,1553.0,1496.0,64.0,16790.0
2020-08-03 18:00,,58411.0,1685.0,8956.0,22232.0,22651.0,1570.0,1494.0,64.0,14715.0
2020-08-03 19:00,,58316.0,13.0,8504.0,22027.0,23147.0,1576.0,1496.0,64.0,15536.0
2020-08-03 20:00,,57115.0,0.0,8788.0,21704.0,23349.0,1576.0,1496.0,64.0,17145.0
2020-08-03 21:00,,53841.0,0.0,8272.0,21414.0,23980.0,1576.0,1496.0,67.0,17217.0
2020-08-03 22:00,,51972.0,0.0,8219.0,20944.0,24320.0,1576.0,1552.0,68.0,16960.0
2020-08-03 23:00,,49222.0,0.0,8093.0,20907.0,24338.0,1577.0,1552.0,68.0,18758.0
2020-08-04 00:00,,46141.0,0.0,7772.0,20836.0,24298.0,1575.0,1552.0,68.0,19813.0
2020-08-04 01:00,,43438.0,0.0,7672.0,20800.0,24321.0,1577.0,1552.0,68.0,18795.0
2020-08-04 02:00,,45891.0,0.0,7733.0,20931.0,24369.0,1576.0,1552.0,68.0,17736.0
2020-08-04 03:00,,51095.0,67.0,7845.0,20996.0,24384.0,1576.0,1552.0,65.0,17132.0
2020-08-04 04:00,,54873.0,2450.0,7599.0,21365.0,24389.0,1576.0,1552.0,64.0,16454.0
2020-08-04 05:00,,57129.0,12189.0,7419.0,21716.0,24418.0,1576.0,1552.0,64.0,13334.0
2020-08-04 06:00,,57740.0,28568.0,7503.0,21860.0,25107.0,1576.0,1554.0,64.0,8582.0
2020-08-04 07:00,,58344.0,46525.0,7438.0,21792.0,25324.0,1577.0,1522.0,64.0,6704.0
2020-08-04 08:00,,58527.0,60238.0,7143.0,21489.0,25316.0,1576.0,1512.0,64.0,8177.0
2020-08-04 09:00,,58390.0,68777.0,7061.0,21464.0,25283.0,1576.0,1512.0,64.0,11094.0
2020-08-04 10:00,,58269.0,70433.0,7288.0,21387.0,25284.0,1576.0,1512.0,64.0,14796.0
2020-08-04 11:00,,57091.0,68990.0,6792.0,21194.0,25339.0,1605.0,1512.0,64.0,16584.0
2020-08-04 12:00,,55654.0,65571.0,7249.0,21311.0,25332.0,1598.0,1512.0,64.0,16776.0
2020-08-04 13:00,,55425.0,59797.0,7017.0,21313.0,25354.0,,1512.0,64.0,16391.0
2020-08-04 14:00,,55188.0,52033.0,6879.0,21542.0,25378.0,,1512.0,64.0,15861.0
2020-08-04 15:00,,57275.0,42370.0,7047.0,21703.0,25402.0,1589.0,1512.0,64.0,13245.0
2020-08-04 16:00,,58317.0,27269.0,7153.0,22093.0,25425.0,1584.0,1512.0,64.0,11770.0
2020-08-04 17:00,,58857.0,11434.0,6999.0,22163.0,25478.0,1584.0,1512.0,64.0,9938.0
2020-08-04 18:00,,58516.0,1907.0,7048.0,22204.0,25518.0,1577.0,1511.0,64.0,8253.0
2020-08-04 19:00,,58294.0,6.0,7073.0,22135.0,25566.0,1586.0,1512.0,64.0,9032.0
2020-08-04 20:00,,57075.0,0.0,6769.0,21843.0,25589.0,1580.0,1512.0,68.0,11913.0
2020-08-04 21:00,,53415.0,0.0,6807.0,21555.0,25614.0,1576.0,1512.0,68.0,18438.0
2020-08-04 22:00,32436.0,46498.0,0.0,6540.0,21018.0,25786.0,1578.0,1528.0,68.0,25588.0
2020-08-04 23:00,,42976.0,0.0,6511.0,20939.0,26935.0,1578.0,1528.0,68.0,33664.0
2020-08-05 00:00,,34629.0,0.0,6554.0,20846.0,27331.0,1578.0,1528.0,68.0,39897.0
2020-08-05 01:00,,32249.0,0.0,6766.0,20840.0,28019.0,1580.0,1528.0,70.0,45351.0
2020-08-05 02:00,,34280.0,0.0,6978.0,20930.0,27504.0,1578.0,1528.0,72.0,50345.0
2020-08-05 03:00,,38147.0,73.0,6993.0,20860.0,27199.0,1582.0,1528.0,72.0,55117.0
2020-08-05 04:00,,44498.0,3421.0,7081.0,20940.0,27973.0,1576.0,1528.0,68.0,60187.0
2020-08-05 05:00,,47110.0,18089.0,7466.0,21311.0,28652.0,1578.0,1528.0,68.0,58069.0
2020-08-05 06:00,,47594.0,42900.0,7534.0,21483.0,29700.0,1576.0,1528.0,64.0,49340.0
2020-08-05 07:00,,47314.0,71370.0,7346.0,21273.0,30040.0,1580.0,1528.0,60.0,45339.0
2020-08-05 08:00,,44355.0,96769.0,7516.0,21015.0,30023.0,1581.0,1530.0,60.0,50101.0
2020-08-05 09:00,,38973.0,112739.0,7556.0,20951.0,29823.0,1577.0,1532.0,60.0,54242.0
2020-08-05 10:00,,36145.0,117737.0,7604.0,20832.0,30115.0,1577.0,1528.0,58.0,50626.0
2020-08-05 11:00,,35773.0,118424.0,7621.0,20829.0,30327.0,1577.0,1528.0,56.0,43650.0
2020-08-05 12:00,,36102.0,114031.0,7677.0,20769.0,30329.0,1579.0,1528.0,56.0,38781.0
2020-08-05 13:00,,35748.0,104961.0,7576.0,20836.0,30319.0,1582.0,1528.0,56.0,34191.0
2020-08-05 14:00,32739.0,42753.0,88509.0,7610.0,21121.0,30882.0,1582.0,1528.0,56.0,30392.0
2020-08-05 15:00,35910.0,51666.0,65067.0,7907.0,21291.0,30905.0,1590.0,1528.0,56.0,26662.0
2020-08-05 16:00,38110.0,55671.0,36836.0,8681.0,21647.0,30927.0,1579.0,1528.0,56.0,19567.0
2020-08-05 17:00,38795.0,55045.0,13066.0,8284.0,21691.0,30966.0,1578.0,1528.0,58.0,14249.0
2020-08-05 18:00,39057.0,53921.0,1971.0,8474.0,21740.0,30971.0,1577.0,1528.0,60.0,11997.0
2020-08-05 19:00,39329.0,53421.0,7.0,8441.0,21798.0,31001.0,1585.0,1528.0,60.0,15453.0
2020-08-05 20:00,39416.0,53172.0,0.0,8018.0,21548.0,31040.0,1584.0,1528.0,64.0,21456.0
2020-08-05 21:00,38861.0,51036.0,0.0,7859.0,21228.0,31056.0,1585.0,1528.0,64.0,27697.0
2020-08-05 22:00,33391.0,47450.0,0.0,8024.0,20360.0,31084.0,1587.0,1524.0,65.0,34587.0
2020-08-05 23:00,33013.0,42701.0,0.0,7822.0,20276.0,31092.0,1587.0,1524.0,68.0,41642.0
2020-08-06 00:00,32124.0,40637.0,0.0,7866.0,20259.0,31073.0,1589.0,1524.0,68.0,47185.0
