UTC time,nat_gas,hydro,solar,wind,biomass
2023-06-07 08:00:00,34.0,12.0,479.0,60.0,104.0
2023-06-07 09:00:00,27.0,10.0,554.0,67.0,100.0
2023-06-07 10:00:00,27.0,9.0,600.0,38.0,104.0
2023-06-07 11:00:00,24.0,9.0,563.0,81.0,102.0
2023-06-07 12:00:00,24.0,9.0,541.0,78.0,102.0
2023-06-07 13:00:00,20.0,10.0,557.0,73.0,104.0
2023-06-07 14:00:00,19.0,8.0,483.0,99.0,102.0
2023-06-07 15:00:00,17.0,11.0,301.0,104.0,100.0
2023-06-07 16:00:00,18.0,11.0,223.0,96.0,102.0
2023-06-07 17:00:00,21.0,22.0,128.0,102.0,100.0
2023-06-07 18:00:00,22.0,20.0,40.0,108.0,104.0
2023-06-07 19:00:00,21.0,8.0,8.0,143.0,103.0
2023-06-07 20:00:00,5.0,11.0,0.0,136.0,103.0
2023-06-07 21:00:00,1.0,12.0,0.0,174.0,110.0
2023-06-07 22:00:00,0.0,11.0,0.0,227.0,65.0
2023-06-07 23:00:00,0.0,11.0,0.0,171.0,68.0
2023-06-08 00:00:00,0.0,13.0,0.0,122.0,69.0
2023-06-08 01:00:00,0.0,15.0,0.0,49.0,54.0
2023-06-08 02:00:00,0.0,11.0,0.0,67.0,61.0
2023-06-08 03:00:00,3.0,8.0,3.0,96.0,56.0
2023-06-08 04:00:00,50.0,20.0,43.0,167.0,60.0
2023-06-08 05:00:00,57.0,17.0,142.0,123.0,60.0
2023-06-08 06:00:00,54.0,14.0,279.0,55.0,64.0
2023-06-08 07:00:00,42.0,12.0,427.0,7.0,62.0
2023-06-08 08:00:00,32.0,12.0,559.0,9.0,52.0
2023-06-08 09:00:00,29.0,9.0,656.0,26.0,52.0
2023-06-08 10:00:00,24.0,8.0,597.0,30.0,51.0
2023-06-08 11:00:00,23.0,10.0,575.0,58.0,52.0
2023-06-08 12:00:00,28.0,11.0,605.0,23.0,57.0
2023-06-08 13:00:00,18.0,12.0,626.0,13.0,62.0
2023-06-08 14:00:00,11.0,12.0,546.0,11.0,57.0
2023-06-08 15:00:00,15.0,12.0,408.0,22.0,68.0
2023-06-08 16:00:00,17.0,12.0,257.0,80.0,69.0
2023-06-08 17:00:00,24.0,23.0,133.0,118.0,60.0
2023-06-08 18:00:00,29.0,22.0,52.0,220.0,52.0
2023-06-08 19:00:00,27.0,9.0,6.0,203.0,52.0
2023-06-08 20:00:00,3.0,8.0,0.0,122.0,54.0
2023-06-08 21:00:00,0.0,11.0,0.0,133.0,52.0
2023-06-08 22:00:00,0.0,12.0,0.0,250.0,100.0
2023-06-08 23:00:00,0.0,12.0,0.0,187.0,99.0
2023-06-09 00:00:00,0.0,12.0,0.0,109.0,104.0
2023-06-09 01:00:00,0.0,11.0,0.0,171.0,106.0
2023-06-09 02:00:00,0.0,9.0,0.0,183.0,104.0
2023-06-09 03:00:00,2.0,8.0,3.0,158.0,118.0
2023-06-09 04:00:00,45.0,21.0,47.0,230.0,121.0
2023-06-09 05:00:00,53.0,16.0,150.0,223.0,109.0
2023-06-09 06:00:00,54.0,8.0,294.0,119.0,111.0
2023-06-09 07:00:00,50.0,8.0,447.0,72.0,108.0
2023-06-09 08:00:00,34.0,8.0,583.0,140.0,101.0
2023-06-09 09:00:00,29.0,8.0,682.0,150.0,102.0
2023-06-09 10:00:00,25.0,12.0,727.0,186.0,108.0
2023-06-09 11:00:00,26.0,12.0,715.0,186.0,99.0
2023-06-09 12:00:00,22.0,10.0,673.0,197.0,110.0
2023-06-09 13:00:00,18.0,7.0,579.0,195.0,103.0
2023-06-09 14:00:00,14.0,8.0,500.0,193.0,104.0
2023-06-09 15:00:00,16.0,8.0,401.0,211.0,102.0
2023-06-09 16:00:00,23.0,9.0,275.0,208.0,101.0
2023-06-09 17:00:00,24.0,25.0,152.0,179.0,107.0
2023-06-09 18:00:00,24.0,22.0,55.0,167.0,115.0
2023-06-09 19:00:00,23.0,10.0,6.0,215.0,119.0
2023-06-09 20:00:00,4.0,5.0,0.0,338.0,118.0
2023-06-09 21:00:00,0.0,5.0,0.0,358.0,116.0
2023-06-09 22:00:00,0.0,9.0,0.0,374.0,112.0
2023-06-09 23:00:00,0.0,12.0,0.0,360.0,105.0
2023-06-10 00:00:00,0.0,11.0,0.0,386.0,103.0
2023-06-10 01:00:00,0.0,8.0,0.0,377.0,103.0
2023-06-10 02:00:00,0.0,8.0,0.0,333.0,102.0
2023-06-10 03:00:00,3.0,8.0,4.0,294.0,100.0
2023-06-10 04:00:00,42.0,10.0,47.0,268.0,99.0
2023-06-10 05:00:00,40.0,9.0,150.0,235.0,96.0
2023-06-10 06:00:00,33.0,9.0,293.0,126.0,92.0
2023-06-10 07:00:00,27.0,12.0,446.0,77.0,101.0
2023-06-10 08:00:00,24.0,12.0,581.0,94.0,95.0
2023-06-10 09:00:00,24.0,9.0,678.0,174.0,89.0
2023-06-10 10:00:00,26.0,4.0,710.0,233.0,87.0
2023-06-10 11:00:00,24.0,4.0,734.0,212.0,84.0
2023-06-10 12:00:00,20.0,7.0,703.0,170.0,86.0
2023-06-10 13:00:00,18.0,12.0,629.0,164.0,88.0
2023-06-10 14:00:00,6.0,11.0,538.0,135.0,85.0
2023-06-10 15:00:00,7.0,9.0,428.0,117.0,94.0
2023-06-10 16:00:00,14.0,17.0,293.0,88.0,94.0
2023-06-10 17:00:00,14.0,32.0,155.0,105.0,96.0
2023-06-10 18:00:00,19.0,28.0,56.0,108.0,96.0
2023-06-10 19:00:00,21.0,10.0,6.0,114.0,95.0
2023-06-10 20:00:00,4.0,8.0,0.0,213.0,93.0
2023-06-10 21:00:00,0.0,10.0,0.0,291.0,96.0
2023-06-10 22:00:00,0.0,10.0,0.0,364.0,95.0
2023-06-10 23:00:00,0.0,8.0,0.0,315.0,92.0
2023-06-11 00:00:00,0.0,8.0,0.0,282.0,94.0
2023-06-11 01:00:00,0.0,8.0,0.0,273.0,89.0
2023-06-11 02:00:00,0.0,8.0,0.0,270.0,91.0
2023-06-11 03:00:00,0.0,8.0,3.0,249.0,95.0
2023-06-11 04:00:00,33.0,8.0,47.0,259.0,106.0
2023-06-11 05:00:00,38.0,9.0,150.0,185.0,101.0
2023-06-11 06:00:00,35.0,10.0,296.0,123.0,89.0
2023-06-11 07:00:00,20.0,6.0,449.0,95.0,96.0
2023-06-11 08:00:00,20.0,4.0,586.0,104.0,89.0
2023-06-11 09:00:00,20.0,7.0,609.0,42.0,92.0
2023-06-11 10:00:00,22.0,11.0,626.0,37.0,91.0
2023-06-11 11:00:00,23.0,12.0,622.0,43.0,89.0
2023-06-11 12:00:00,16.0,7.0,596.0,44.0,90.0
2023-06-11 13:00:00,12.0,4.0,556.0,42.0,93.0
2023-06-11 14:00:00,2.0,5.0,532.0,55.0,90.0
2023-06-11 15:00:00,8.0,10.0,458.0,123.0,91.0
2023-06-11 16:00:00,19.0,20.0,305.0,141.0,90.0
2023-06-11 17:00:00,18.0,34.0,162.0,161.0,99.0
2023-06-11 18:00:00,20.0,17.0,58.0,150.0,99.0
2023-06-11 19:00:00,25.0,12.0,5.0,190.0,100.0
2023-06-11 20:00:00,3.0,12.0,0.0,252.0,98.0
2023-06-11 21:00:00,0.0,12.0,0.0,246.0,100.0
2023-06-11 22:00:00,0.0,12.0,0.0,316.0,77.0
2023-06-11 23:00:00,0.0,12.0,0.0,294.0,75.0
2023-06-12 00:00:00,0.0,10.0,0.0,194.0,74.0
2023-06-12 01:00:00,0.0,6.0,0.0,110.0,76.0
2023-06-12 02:00:00,0.0,4.0,0.0,68.0,77.0
2023-06-12 03:00:00,0.0,3.0,4.0,93.0,80.0
2023-06-12 04:00:00,48.0,17.0,51.0,156.0,80.0
2023-06-12 05:00:00,52.0,18.0,153.0,110.0,87.0
2023-06-12 06:00:00,49.0,18.0,293.0,62.0,82.0
2023-06-12 07:00:00,33.0,13.0,441.0,22.0,81.0
2023-06-12 08:00:00,27.0,4.0,566.0,25.0,82.0
2023-06-12 09:00:00,24.0,4.0,626.0,40.0,83.0
2023-06-12 10:00:00,25.0,7.0,595.0,51.0,83.0
2023-06-12 11:00:00,27.0,6.0,576.0,60.0,83.0
2023-06-12 12:00:00,21.0,12.0,547.0,67.0,79.0
2023-06-12 13:00:00,16.0,9.0,570.0,52.0,80.0
2023-06-12 14:00:00,11.0,4.0,525.0,65.0,78.0
2023-06-12 15:00:00,13.0,4.0,438.0,70.0,82.0
2023-06-12 16:00:00,23.0,4.0,299.0,96.0,83.0
2023-06-12 17:00:00,26.0,18.0,158.0,132.0,80.0
2023-06-12 18:00:00,28.0,14.0,56.0,124.0,82.0
2023-06-12 19:00:00,24.0,18.0,6.0,156.0,80.0
2023-06-12 20:00:00,1.0,19.0,0.0,244.0,70.0
2023-06-12 21:00:00,0.0,14.0,0.0,266.0,63.0
2023-06-12 22:00:00,0.0,10.0,0.0,257.0,108.0
2023-06-12 23:00:00,0.0,6.0,0.0,346.0,107.0
2023-06-13 00:00:00,0.0,4.0,0.0,352.0,111.0
2023-06-13 01:00:00,0.0,2.0,0.0,248.0,116.0
2023-06-13 02:00:00,0.0,0.0,0.0,253.0,118.0
2023-06-13 03:00:00,1.0,2.0,4.0,250.0,120.0
2023-06-13 04:00:00,50.0,18.0,52.0,222.0,127.0
2023-06-13 05:00:00,56.0,23.0,157.0,197.0,127.0
2023-06-13 06:00:00,48.0,18.0,303.0,104.0,128.0
2023-06-13 07:00:00,30.0,12.0,463.0,110.0,132.0
2023-06-13 08:00:00,28.0,5.0,608.0,165.0,130.0
2023-06-13 09:00:00,21.0,11.0,712.0,178.0,130.0
2023-06-13 10:00:00,21.0,12.0,771.0,202.0,126.0
2023-06-13 11:00:00,17.0,12.0,787.0,155.0,130.0
2023-06-13 12:00:00,18.0,15.0,766.0,97.0,128.0
2023-06-13 13:00:00,13.0,11.0,708.0,70.0,127.0
2023-06-13 14:00:00,14.0,5.0,609.0,60.0,126.0
2023-06-13 15:00:00,23.0,7.0,477.0,64.0,127.0
2023-06-13 16:00:00,28.0,4.0,320.0,81.0,126.0
2023-06-13 17:00:00,28.0,17.0,172.0,98.0,128.0
2023-06-13 18:00:00,24.0,18.0,63.0,131.0,125.0
2023-06-13 19:00:00,26.0,22.0,8.0,167.0,128.0
2023-06-13 20:00:00,2.0,10.0,0.0,160.0,118.0
2023-06-13 21:00:00,0.0,0.0,0.0,151.0,113.0
2023-06-13 22:00:00,0.0,3.0,0.0,167.0,115.0
2023-06-13 23:00:00,0.0,7.0,0.0,198.0,121.0
2023-06-14 00:00:00,0.0,9.0,0.0,131.0,121.0
2023-06-14 01:00:00,0.0,10.0,0.0,164.0,125.0
2023-06-14 02:00:00,0.0,11.0,0.0,223.0,124.0
2023-06-14 03:00:00,0.0,8.0,4.0,140.0,107.0
2023-06-14 04:00:00,44.0,21.0,50.0,82.0,97.0
2023-06-14 05:00:00,55.0,14.0,154.0,70.0,99.0
2023-06-14 06:00:00,45.0,7.0,298.0,55.0,123.0
2023-06-14 07:00:00,37.0,7.0,453.0,19.0,132.0
2023-06-14 08:00:00,28.0,7.0,587.0,20.0,133.0
2023-06-14 09:00:00,26.0,4.0,687.0,41.0,119.0
2023-06-14 10:00:00,20.0,4.0,747.0,45.0,98.0
2023-06-14 11:00:00,20.0,13.0,749.0,41.0,114.0
2023-06-14 12:00:00,25.0,12.0,732.0,44.0,116.0
2023-06-14 13:00:00,25.0,4.0,667.0,61.0,124.0
2023-06-14 14:00:00,24.0,5.0,578.0,56.0,127.0
2023-06-14 15:00:00,22.0,5.0,459.0,58.0,125.0
2023-06-14 16:00:00,32.0,9.0,314.0,80.0,123.0
2023-06-14 17:00:00,26.0,16.0,169.0,135.0,115.0
2023-06-14 18:00:00,23.0,26.0,63.0,202.0,125.0
2023-06-14 19:00:00,20.0,10.0,8.0,213.0,124.0
2023-06-14 20:00:00,2.0,12.0,0.0,193.0,122.0
2023-06-14 21:00:00,0.0,11.0,0.0,251.0,125.0
2023-06-14 22:00:00,0.0,8.0,0.0,336.0,129.0
2023-06-14 23:00:00,0.0,9.0,0.0,359.0,132.0
2023-06-15 00:00:00,0.0,8.0,0.0,255.0,129.0
2023-06-15 01:00:00,0.0,8.0,0.0,211.0,125.0
2023-06-15 02:00:00,0.0,8.0,0.0,144.0,128.0
2023-06-15 03:00:00,2.0,8.0,4.0,109.0,130.0
2023-06-15 04:00:00,51.0,15.0,50.0,119.0,130.0
2023-06-15 05:00:00,54.0,10.0,158.0,128.0,136.0
2023-06-15 06:00:00,49.0,7.0,302.0,60.0,127.0
2023-06-15 07:00:00,38.0,12.0,457.0,21.0,130.0
2023-06-15 08:00:00,34.0,10.0,588.0,21.0,133.0
2023-06-15 09:00:00,28.0,10.0,664.0,28.0,132.0
2023-06-15 10:00:00,24.0,16.0,653.0,21.0,130.0
2023-06-15 11:00:00,21.0,9.0,660.0,21.0,107.0
2023-06-15 12:00:00,22.0,9.0,607.0,19.0,97.0
2023-06-15 13:00:00,13.0,10.0,554.0,16.0,96.0
2023-06-15 14:00:00,8.0,10.0,487.0,18.0,96.0
2023-06-15 15:00:00,11.0,8.0,376.0,19.0,116.0
2023-06-15 16:00:00,21.0,8.0,262.0,25.0,130.0
2023-06-15 17:00:00,32.0,5.0,138.0,20.0,128.0
2023-06-15 18:00:00,33.0,14.0,54.0,34.0,121.0
2023-06-15 19:00:00,25.0,4.0,7.0,68.0,129.0
2023-06-15 20:00:00,4.0,14.0,0.0,73.0,129.0
2023-06-15 21:00:00,0.0,10.0,0.0,73.0,124.0
2023-06-15 22:00:00,0.0,3.0,0.0,69.0,123.0
2023-06-15 23:00:00,0.0,0.0,0.0,63.0,124.0
2023-06-16 00:00:00,0.0,3.0,0.0,41.0,129.0
2023-06-16 01:00:00,0.0,5.0,0.0,11.0,126.0
2023-06-16 02:00:00,0.0,12.0,0.0,4.0,125.0
2023-06-16 03:00:00,1.0,13.0,4.0,3.0,124.0
2023-06-16 04:00:00,40.0,17.0,49.0,2.0,126.0
2023-06-16 05:00:00,41.0,16.0,153.0,0.0,123.0
2023-06-16 06:00:00,50.0,12.0,288.0,0.0,120.0
2023-06-16 07:00:00,33.0,6.0,437.0,2.0,118.0
2023-06-16 08:00:00,25.0,5.0,569.0,20.0,120.0
2023-06-16 09:00:00,31.0,4.0,665.0,12.0,127.0
2023-06-16 10:00:00,32.0,5.0,704.0,13.0,128.0
2023-06-16 11:00:00,27.0,14.0,688.0,13.0,128.0
2023-06-16 12:00:00,31.0,12.0,650.0,13.0,109.0
2023-06-16 13:00:00,17.0,6.0,596.0,20.0,103.0
2023-06-16 14:00:00,9.0,7.0,524.0,31.0,122.0
2023-06-16 15:00:00,16.0,6.0,426.0,40.0,126.0
2023-06-16 16:00:00,23.0,4.0,298.0,53.0,136.0
2023-06-16 17:00:00,22.0,5.0,163.0,59.0,129.0
2023-06-16 18:00:00,20.0,27.0,64.0,50.0,128.0
2023-06-16 19:00:00,17.0,9.0,8.0,40.0,124.0
2023-06-16 20:00:00,3.0,5.0,0.0,25.0,127.0
2023-06-16 21:00:00,0.0,4.0,0.0,13.0,134.0
2023-06-16 22:00:00,0.0,4.0,0.0,11.0,139.0
2023-06-16 23:00:00,0.0,5.0,0.0,6.0,140.0
2023-06-17 00:00:00,0.0,12.0,0.0,1.0,135.0
2023-06-17 01:00:00,0.0,10.0,0.0,1.0,112.0
2023-06-17 02:00:00,0.0,7.0,0.0,2.0,115.0
2023-06-17 03:00:00,0.0,10.0,4.0,2.0,113.0
2023-06-17 04:00:00,44.0,8.0,52.0,0.0,116.0
2023-06-17 05:00:00,48.0,8.0,153.0,0.0,143.0
2023-06-17 06:00:00,44.0,8.0,293.0,0.0,140.0
2023-06-17 07:00:00,31.0,5.0,440.0,0.0,126.0
2023-06-17 08:00:00,22.0,2.0,547.0,0.0,118.0
2023-06-17 09:00:00,17.0,0.0,654.0,1.0,118.0
2023-06-17 10:00:00,13.0,0.0,708.0,4.0,123.0
2023-06-17 11:00:00,15.0,0.0,711.0,4.0,127.0
2023-06-17 12:00:00,16.0,0.0,698.0,6.0,116.0
2023-06-17 13:00:00,12.0,0.0,594.0,7.0,114.0
2023-06-17 14:00:00,8.0,4.0,445.0,8.0,117.0
2023-06-17 15:00:00,15.0,3.0,325.0,5.0,118.0
2023-06-17 16:00:00,24.0,4.0,254.0,10.0,117.0
2023-06-17 17:00:00,24.0,17.0,138.0,18.0,119.0
2023-06-17 18:00:00,28.0,29.0,55.0,32.0,120.0
2023-06-17 19:00:00,27.0,15.0,5.0,42.0,119.0
2023-06-17 20:00:00,2.0,8.0,0.0,94.0,121.0
2023-06-17 21:00:00,0.0,4.0,0.0,122.0,126.0
2023-06-17 22:00:00,0.0,7.0,0.0,94.0,134.0
2023-06-17 23:00:00,0.0,1.0,0.0,95.0,124.0
2023-06-18 00:00:00,0.0,0.0,0.0,161.0,125.0
2023-06-18 01:00:00,0.0,4.0,0.0,170.0,127.0
2023-06-18 02:00:00,0.0,6.0,0.0,195.0,131.0
2023-06-18 03:00:00,0.0,12.0,3.0,192.0,132.0
2023-06-18 04:00:00,40.0,7.0,36.0,137.0,134.0
2023-06-18 05:00:00,45.0,8.0,151.0,117.0,132.0
2023-06-18 06:00:00,36.0,9.0,236.0,83.0,133.0
2023-06-18 07:00:00,23.0,4.0,310.0,24.0,132.0
2023-06-18 08:00:00,23.0,0.0,434.0,1.0,136.0
2023-06-18 09:00:00,16.0,1.0,494.0,0.0,132.0
2023-06-18 10:00:00,15.0,4.0,431.0,0.0,130.0
2023-06-18 11:00:00,11.0,8.0,399.0,4.0,128.0
2023-06-18 12:00:00,9.0,15.0,327.0,9.0,131.0
2023-06-18 13:00:00,8.0,6.0,275.0,20.0,126.0
2023-06-18 14:00:00,12.0,4.0,306.0,43.0,121.0
2023-06-18 15:00:00,13.0,4.0,214.0,122.0,122.0
2023-06-18 16:00:00,19.0,0.0,143.0,198.0,126.0
2023-06-18 17:00:00,24.0,13.0,88.0,156.0,128.0
2023-06-18 18:00:00,23.0,19.0,19.0,106.0,128.0
2023-06-18 19:00:00,25.0,11.0,3.0,107.0,134.0
2023-06-18 20:00:00,2.0,10.0,0.0,176.0,140.0
2023-06-18 21:00:00,0.0,5.0,0.0,166.0,145.0
2023-06-18 22:00:00,0.0,8.0,0.0,126.0,149.0
2023-06-18 23:00:00,0.0,7.0,0.0,107.0,150.0
2023-06-19 00:00:00,0.0,0.0,0.0,278.0,152.0
2023-06-19 01:00:00,0.0,0.0,0.0,389.0,152.0
2023-06-19 02:00:00,0.0,4.0,0.0,338.0,151.0
2023-06-19 03:00:00,0.0,6.0,1.0,287.0,147.0
2023-06-19 04:00:00,47.0,13.0,29.0,180.0,145.0
2023-06-19 05:00:00,56.0,7.0,92.0,117.0,146.0
2023-06-19 06:00:00,51.0,8.0,226.0,83.0,144.0
2023-06-19 07:00:00,34.0,10.0,315.0,63.0,145.0
2023-06-19 08:00:00,27.0,8.0,419.0,42.0,142.0
2023-06-19 09:00:00,17.0,5.0,587.0,23.0,140.0
2023-06-19 10:00:00,22.0,4.0,639.0,12.0,134.0
2023-06-19 11:00:00,20.0,4.0,558.0,11.0,127.0
2023-06-19 12:00:00,18.0,8.0,522.0,9.0,127.0
2023-06-19 13:00:00,18.0,13.0,549.0,13.0,128.0
2023-06-19 14:00:00,14.0,8.0,525.0,11.0,126.0
2023-06-19 15:00:00,20.0,8.0,445.0,9.0,126.0
2023-06-19 16:00:00,27.0,12.0,226.0,7.0,123.0
2023-06-19 17:00:00,32.0,10.0,90.0,15.0,126.0
2023-06-19 18:00:00,33.0,2.0,24.0,17.0,133.0
2023-06-19 19:00:00,29.0,4.0,1.0,21.0,124.0
2023-06-19 20:00:00,1.0,8.0,0.0,30.0,127.0
2023-06-19 21:00:00,0.0,16.0,0.0,150.0,131.0
2023-06-19 22:00:00,0.0,15.0,0.0,74.0,135.0
2023-06-19 23:00:00,0.0,14.0,0.0,37.0,135.0
2023-06-20 00:00:00,0.0,16.0,0.0,27.0,136.0
2023-06-20 01:00:00,0.0,13.0,0.0,24.0,137.0
2023-06-20 02:00:00,0.0,20.0,0.0,24.0,135.0
2023-06-20 03:00:00,0.0,24.0,1.0,60.0,136.0
2023-06-20 04:00:00,37.0,16.0,32.0,77.0,136.0
2023-06-20 05:00:00,37.0,9.0,98.0,76.0,137.0
2023-06-20 06:00:00,35.0,4.0,212.0,39.0,140.0
2023-06-20 07:00:00,30.0,8.0,331.0,32.0,146.0
2023-06-20 08:00:00,25.0,12.0,538.0,13.0,144.0
2023-06-20 09:00:00,21.0,8.0,643.0,27.0,134.0
2023-06-20 10:00:00,26.0,11.0,687.0,69.0,125.0
2023-06-20 11:00:00,25.0,11.0,637.0,84.0,128.0
2023-06-20 12:00:00,26.0,9.0,452.0,88.0,120.0
2023-06-20 13:00:00,28.0,5.0,254.0,67.0,117.0
2023-06-20 14:00:00,21.0,6.0,156.0,59.0,125.0
2023-06-20 15:00:00,21.0,8.0,159.0,72.0,128.0
2023-06-20 16:00:00,26.0,10.0,56.0,292.0,130.0
2023-06-20 17:00:00,33.0,18.0,122.0,303.0,126.0
2023-06-20 18:00:00,35.0,9.0,31.0,191.0,119.0
2023-06-20 19:00:00,35.0,8.0,5.0,145.0,125.0
2023-06-20 20:00:00,6.0,8.0,0.0,176.0,130.0
2023-06-20 21:00:00,4.0,8.0,0.0,102.0,123.0
2023-06-20 22:00:00,4.0,8.0,0.0,56.0,120.0
2023-06-20 23:00:00,4.0,6.0,0.0,27.0,121.0
2023-06-21 00:00:00,4.0,4.0,0.0,20.0,122.0
2023-06-21 01:00:00,4.0,3.0,0.0,21.0,121.0
2023-06-21 02:00:00,4.0,6.0,0.0,31.0,128.0
2023-06-21 03:00:00,4.0,9.0,2.0,57.0,133.0
2023-06-21 04:00:00,39.0,6.0,33.0,32.0,135.0
2023-06-21 05:00:00,40.0,1.0,106.0,32.0,132.0
2023-06-21 06:00:00,41.0,0.0,190.0,15.0,131.0
2023-06-21 07:00:00,33.0,1.0,324.0,6.0,131.0
2023-06-21 08:00:00,28.0,12.0,414.0,26.0,125.0
2023-06-21 09:00:00,30.0,18.0,512.0,42.0,125.0
2023-06-21 10:00:00,36.0,16.0,571.0,48.0,134.0
2023-06-21 11:00:00,36.0,11.0,586.0,28.0,118.0
2023-06-21 12:00:00,34.0,7.0,598.0,29.0,110.0
2023-06-21 13:00:00,28.0,7.0,540.0,25.0,118.0
2023-06-21 14:00:00,24.0,8.0,468.0,25.0,119.0
2023-06-21 15:00:00,22.0,10.0,368.0,30.0,114.0
2023-06-21 16:00:00,24.0,9.0,277.0,21.0,110.0
2023-06-21 17:00:00,22.0,14.0,147.0,11.0,111.0
2023-06-21 18:00:00,31.0,8.0,43.0,54.0,119.0
2023-06-21 19:00:00,29.0,8.0,5.0,80.0,119.0
2023-06-21 20:00:00,1.0,8.0,0.0,92.0,120.0
2023-06-21 21:00:00,0.0,8.0,0.0,119.0,111.0
2023-06-21 22:00:00,0.0,8.0,0.0,175.0,106.0
2023-06-21 23:00:00,0.0,8.0,0.0,127.0,114.0
2023-06-22 00:00:00,0.0,8.0,0.0,72.0,125.0
2023-06-22 01:00:00,0.0,8.0,0.0,94.0,128.0
2023-06-22 02:00:00,0.0,8.0,0.0,116.0,126.0
2023-06-22 03:00:00,1.0,8.0,1.0,87.0,127.0
2023-06-22 04:00:00,42.0,8.0,39.0,49.0,128.0
2023-06-22 05:00:00,48.0,10.0,104.0,39.0,126.0
2023-06-22 06:00:00,43.0,8.0,215.0,118.0,125.0
2023-06-22 07:00:00,34.0,10.0,322.0,256.0,122.0
2023-06-22 08:00:00,26.0,11.0,90.0,118.0,127.0
2023-06-22 09:00:00,35.0,10.0,190.0,62.0,137.0
2023-06-22 10:00:00,36.0,10.0,484.0,121.0,128.0
2023-06-22 11:00:00,40.0,9.0,582.0,113.0,118.0
2023-06-22 12:00:00,36.0,12.0,419.0,165.0,115.0
2023-06-22 13:00:00,30.0,12.0,123.0,249.0,122.0
2023-06-22 14:00:00,25.0,12.0,243.0,446.0,116.0
2023-06-22 15:00:00,30.0,13.0,256.0,279.0,117.0
2023-06-22 16:00:00,35.0,11.0,86.0,391.0,123.0
2023-06-22 17:00:00,36.0,28.0,61.0,551.0,121.0
2023-06-22 18:00:00,40.0,11.0,17.0,553.0,122.0
2023-06-22 19:00:00,34.0,8.0,0.0,553.0,121.0
2023-06-22 20:00:00,3.0,8.0,0.0,492.0,117.0
2023-06-22 21:00:00,0.0,10.0,0.0,453.0,120.0
2023-06-22 22:00:00,0.0,12.0,0.0,474.0,117.0
2023-06-22 23:00:00,0.0,12.0,0.0,355.0,120.0
2023-06-23 00:00:00,0.0,15.0,0.0,261.0,119.0
2023-06-23 01:00:00,0.0,16.0,0.0,325.0,114.0
2023-06-23 02:00:00,0.0,13.0,0.0,353.0,117.0
2023-06-23 03:00:00,1.0,9.0,1.0,291.0,124.0
2023-06-23 04:00:00,43.0,8.0,35.0,248.0,123.0
2023-06-23 05:00:00,44.0,12.0,139.0,178.0,121.0
2023-06-23 06:00:00,36.0,10.0,272.0,132.0,111.0
2023-06-23 07:00:00,32.0,10.0,401.0,116.0,116.0
2023-06-23 08:00:00,24.0,12.0,540.0,130.0,105.0
2023-06-23 09:00:00,20.0,12.0,661.0,91.0,122.0
2023-06-23 10:00:00,21.0,11.0,729.0,60.0,121.0
2023-06-23 11:00:00,27.0,9.0,718.0,54.0,104.0
2023-06-23 12:00:00,30.0,10.0,673.0,62.0,107.0
2023-06-23 13:00:00,19.0,9.0,602.0,67.0,114.0
2023-06-23 14:00:00,20.0,6.0,527.0,84.0,105.0
2023-06-23 15:00:00,24.0,6.0,418.0,80.0,101.0
2023-06-23 16:00:00,24.0,5.0,302.0,68.0,114.0
2023-06-23 17:00:00,28.0,30.0,164.0,59.0,116.0
2023-06-23 18:00:00,24.0,30.0,67.0,44.0,115.0
2023-06-23 19:00:00,21.0,16.0,8.0,17.0,117.0
2023-06-23 20:00:00,1.0,19.0,0.0,6.0,114.0
2023-06-23 21:00:00,0.0,18.0,0.0,7.0,112.0
2023-06-23 22:00:00,0.0,12.0,0.0,3.0,108.0
2023-06-23 23:00:00,0.0,8.0,0.0,0.0,108.0
2023-06-24 00:00:00,0.0,8.0,0.0,0.0,108.0
2023-06-24 01:00:00,0.0,8.0,0.0,0.0,105.0
2023-06-24 02:00:00,0.0,8.0,0.0,0.0,85.0
2023-06-24 03:00:00,0.0,7.0,3.0,0.0,86.0
2023-06-24 04:00:00,33.0,4.0,47.0,0.0,85.0
2023-06-24 05:00:00,39.0,1.0,153.0,3.0,88.0
2023-06-24 06:00:00,32.0,4.0,296.0,5.0,86.0
2023-06-24 07:00:00,23.0,7.0,448.0,7.0,86.0
2023-06-24 08:00:00,21.0,12.0,576.0,6.0,85.0
2023-06-24 09:00:00,17.0,7.0,639.0,6.0,83.0
2023-06-24 10:00:00,19.0,3.0,708.0,5.0,84.0
2023-06-24 11:00:00,17.0,0.0,726.0,5.0,85.0
2023-06-24 12:00:00,19.0,2.0,702.0,3.0,83.0
2023-06-24 13:00:00,16.0,4.0,649.0,0.0,87.0
2023-06-24 14:00:00,10.0,10.0,573.0,0.0,83.0
2023-06-24 15:00:00,7.0,8.0,454.0,0.0,82.0
2023-06-24 16:00:00,29.0,9.0,311.0,0.0,83.0
2023-06-24 17:00:00,28.0,27.0,170.0,2.0,82.0
2023-06-24 18:00:00,25.0,8.0,64.0,13.0,84.0
2023-06-24 19:00:00,29.0,2.0,9.0,45.0,80.0
2023-06-24 20:00:00,1.0,7.0,0.0,70.0,82.0
2023-06-24 21:00:00,0.0,12.0,0.0,104.0,82.0
2023-06-24 22:00:00,0.0,12.0,0.0,128.0,87.0
